IBIAPINA-CE,,,,,CE,,,"1.668,39",,,,,,,-,,,,,,"1.668,39",,,,,,,,"19.422,73",,,,,,,,,,
ICAPUI-CE,,,,,CE,,,"74.288,67",,,,,,,"10.485,51",,,,,,"84.774,18",,,,,,,,"927.208,27",,,,,,,,,,
INDEPENDENCIA-CE,,,,,CE,,,"1.732,56",,,,,,,-,,,,,,"1.732,56",,,,,,,,"20.169,74",,,,,,,,,,
IPAPORANGA-CE,,,,,CE,,,"1.347,54",,,,,,,-,,,,,,"1.347,54",,,,,,,,"15.687,57",,,,,,,,,,
IPU-CE,,,,,CE,,,"1.989,23",,,,,,,-,,,,,,"1.989,23",,,,,,,,"23.157,85",,,,,,,,,,
IPUEIRAS-CE,,,,,CE,,,"1.925,06",,,,,,,-,,,,,,"1.925,06",,,,,,,,"22.410,83",,,,,,,,,,
IRAUCUBA-CE,,,,,CE,,,"1.668,39",,,,,,,-,,,,,,"1.668,39",,,,,,,,"19.422,73",,,,,,,,,,
ITAPAGE-CE,,,,,CE,,,"2.053,40",,,,,,,-,,,,,,"2.053,40",,,,,,,,"23.904,89",,,,,,,,,,
ITAPIPOCA-CE,,,,,CE,,,"298.684,36",,,,,,,"93.686,74",,,,,,"392.371,10",,,,,,,,"4.317.108,21",,,,,,,,,,
ITAREMA-CE,,,,,CE,,,"43.545,50",,,,,,,"42.731,06",,,,,,"86.276,56",,,,,,,,"959.495,98",,,,,,,,,,
JAGUARUANA-CE,,,,,CE,,,-,,,,,,,"3.427,77",,,,,,"3.427,77",,,,,,,,"339.381,88",,,,,,,,,,
JIJOCA DE JERICOACOARA-CE,,,,,CE,,,"1.540,05",,,,,,,-,,,,,,"1.540,05",,,,,,,,"17.928,65",,,,,,,,,,
MARACANAU-CE,,,,,CE,,,"240,44",,,,,,,"0,44",,,,,,"240,88",,,,,,,,"2.330.031,96",,,,,,,,,,
MARCO-CE,,,,,CE,,,"1.732,56",,,,,,,-,,,,,,"1.732,56",,,,,,,,"20.169,74",,,,,,,,,,
MARTINOPOLE-CE,,,,,CE,,,"1.347,54",,,,,,,-,,,,,,"1.347,54",,,,,,,,"15.687,57",,,,,,,,,,
MASSAPE-CE,,,,,CE,,,"1.860,89",,,,,,,-,,,,,,"1.860,89",,,,,,,,"21.663,79",,,,,,,,,,
MERUOCA-CE,,,,,CE,,,"1.411,71",,,,,,,-,,,,,,"1.411,71",,,,,,,,"16.434,58",,,,,,,,,,
MIRAIMA-CE,,,,,CE,,,"1.411,71",,,,,,,-,,,,,,"1.411,71",,,,,,,,"16.434,58",,,,,,,,,,
MONSENHOR TABOSA-CE,,,,,CE,,,"1.540,05",,,,,,,-,,,,,,"1.540,05",,,,,,,,"17.928,65",,,,,,,,,,
MORAUJO-CE,,,,,CE,,,"1.283,37",,,,,,,-,,,,,,"1.283,37",,,,,,,,"14.940,53",,,,,,,,,,
MORRINHOS-CE,,,,,CE,,,"1.668,39",,,,,,,-,,,,,,"1.668,39",,,,,,,,"19.422,73",,,,,,,,,,
MUCAMBO-CE,,,,,CE,,,"1.475,88",,,,,,,-,,,,,,"1.475,88",,,,,,,,"17.181,61",,,,,,,,,,
NOVA RUSSAS-CE,,,,,CE,,,"1.796,72",,,,,,,-,,,,,,"1.796,72",,,,,,,,"20.916,76",,,,,,,,,,
NOVO ORIENTE-CE,,,,,CE,,,"1.732,56",,,,,,,-,,,,,,"1.732,56",,,,,,,,"20.169,74",,,,,,,,,,
PACUJA-CE,,,,,CE,,,"1.283,37",,,,,,,-,,,,,,"1.283,37",,,,,,,,"14.940,53",,,,,,,,,,
PARACURU-CE,,,,,CE,,,"40.642,46",,,,,,,"50.609,90",,,,,,"91.252,36",,,,,,,,"1.177.373,17",,,,,,,,,,
PARAIPABA-CE,,,,,CE,,,"1.796,72",,,,,,,"2.158,64",,,,,,"3.955,36",,,,,,,,"43.774,83",,,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PARAMOTI-CE,,,,,CE,,,"1.347,54",,,,,,,-,,,,,,"1.347,54",,,,,,,,"15.687,57",,,,,,,,,,
PENTECOSTE-CE,,,,,CE,,,"1.860,89",,,,,,,-,,,,,,"1.860,89",,,,,,,,"21.663,79",,,,,,,,,,
PIRES FERREIRA-CE,,,,,CE,,,"1.347,54",,,,,,,-,,,,,,"1.347,54",,,,,,,,"15.687,57",,,,,,,,,,
PORANGA-CE,,,,,CE,,,"1.411,71",,,,,,,-,,,,,,"1.411,71",,,,,,,,"16.434,58",,,,,,,,,,
QUITERIANOPOLIS-CE,,,,,CE,,,"1.604,22",,,,,,,-,,,,,,"1.604,22",,,,,,,,"18.675,68",,,,,,,,,,
RERIUTABA-CE,,,,,CE,,,"1.604,22",,,,,,,-,,,,,,"1.604,22",,,,,,,,"18.675,68",,,,,,,,,,
SANTA QUITERIA-CE,,,,,CE,,,"1.989,23",,,,,,,-,,,,,,"1.989,23",,,,,,,,"23.157,85",,,,,,,,,,
SANTANA DO ACARAU-CE,,,,,CE,,,"1.796,72",,,,,,,-,,,,,,"1.796,72",,,,,,,,"20.916,76",,,,,,,,,,
SAO BENEDITO-CE,,,,,CE,,,"1.989,23",,,,,,,-,,,,,,"1.989,23",,,,,,,,"23.157,85",,,,,,,,,,
SAO GONCALO DO AMARANTE-CE,,,,,CE,,,"2.213,76",,,,,,,-,,,,,,"2.213,76",,,,,,,,"1.514.726,49",,,,,,,,,,
SAO LUIS DO CURU-CE,,,,,CE,,,"1.411,71",,,,,,,-,,,,,,"1.411,71",,,,,,,,"16.434,58",,,,,,,,,,
SENADOR SA-CE,,,,,CE,,,"1.283,37",,,,,,,-,,,,,,"1.283,37",,,,,,,,"14.940,53",,,,,,,,,,
SOBRAL-CE,,,,,CE,,,"2.566,75",,,,,,,-,,,,,,"2.566,75",,,,,,,,"29.881,11",,,,,,,,,,
TAMBORIL-CE,,,,,CE,,,"1.732,56",,,,,,,-,,,,,,"1.732,56",,,,,,,,"20.169,74",,,,,,,,,,
TEJUCUOCA-CE,,,,,CE,,,"1.540,05",,,,,,,-,,,,,,"1.540,05",,,,,,,,"17.928,65",,,,,,,,,,
TIANGUA-CE,,,,,CE,,,"2.181,74",,,,,,,-,,,,,,"2.181,74",,,,,,,,"25.398,95",,,,,,,,,,
TRAIRI-CE,,,,,CE,,,"46.448,53",,,,,,,"90.568,72",,,,,,"137.017,25",,,,,,,,"1.482.325,02",,,,,,,,,,
TURURU-CE,,,,,CE,,,"1.475,88",,,,,,,-,,,,,,"1.475,88",,,,,,,,"17.181,61",,,,,,,,,,
UBAJARA-CE,,,,,CE,,,"1.796,72",,,,,,,-,,,,,,"1.796,72",,,,,,,,"20.916,76",,,,,,,,,,
UMIRIM-CE,,,,,CE,,,"1.604,22",,,,,,,-,,,,,,"1.604,22",,,,,,,,"18.675,68",,,,,,,,,,
URUBURETAMA-CE,,,,,CE,,,"1.604,22",,,,,,,-,,,,,,"1.604,22",,,,,,,,"18.675,68",,,,,,,,,,
URUOCA-CE,,,,,CE,,,"1.411,71",,,,,,,-,,,,,,"1.411,71",,,,,,,,"16.434,58",,,,,,,,,,
VARJOTA-CE,,,,,CE,,,"1.540,05",,,,,,,-,,,,,,"1.540,05",,,,,,,,"17.928,65",,,,,,,,,,
VICOSA DO CEARA-CE,,,,,CE,,,"2.053,40",,,,,,,-,,,,,,"2.053,40",,,,,,,,"23.904,89",,,,,,,,,,
CEARA  TOTAL,,,,,,,,"1.025.249,39",,,,,,,"419.895,71",,,,,,"1.445.145,10",,,,,,,,"30.163.075,11",,,,,,,,,,
AFONSO CLAUDIO-ES,,,,,ES,,,"175.225,99",,,,,,,-,,,,,,"175.225,99",,,,,,,,"2.022.660,11",,,,,,,,,,
AGUA DOCE DO NORTE-ES,,,,,ES,,,"131.419,49",,,,,,,-,,,,,,"131.419,49",,,,,,,,"1.516.995,06",,,,,,,,,,
AGUIA BRANCA-ES,,,,,ES,,,"125.161,41",,,,,,,-,,,,,,"125.161,41",,,,,,,,"1.444.757,18",,,,,,,,,,
ALEGRE-ES,,,,,ES,,,"175.225,99",,,,,,,-,,,,,,"175.225,99",,,,,,,,"2.022.660,11",,,,,,,,,,
ALFREDO CHAVES-ES,,,,,ES,,,"137.677,56",,,,,,,-,,,,,,"137.677,56",,,,,,,,"1.589.232,90",,,,,,,,,,
ALTO RIO NOVO-ES,,,,,ES,,,"125.161,41",,,,,,,-,,,,,,"125.161,41",,,,,,,,"1.444.757,18",,,,,,,,,,
ANCHIETA-ES,,,,,ES,,,"1.027.217,66",,,,,,,"780.439,49",,,,,,"1.807.657,15",,,,,,,,"22.623.651,23",,,,,,,,,,
APIACA-ES,,,,,ES,,,"125.161,41",,,,,,,-,,,,,,"125.161,41",,,,,,,,"1.444.757,18",,,,,,,,,,
ARACRUZ-ES,,,,,ES,,,"1.301.408,78",,,,,,,"960.885,69",,,,,,"2.262.294,47",,,,,,,,"25.256.592,35",,,,,,,,,,
ATILIO VIVACQUA-ES,,,,,ES,,,"125.161,41",,,,,,,-,,,,,,"125.161,41",,,,,,,,"1.444.757,18",,,,,,,,,,
BAIXO GUANDU-ES,,,,,ES,,,"175.225,99",,,,,,,-,,,,,,"175.225,99",,,,,,,,"2.022.660,11",,,,,,,,,,
BARRA DE SAO FRANCISCO-ES,,,,,ES,,,"194.000,21",,,,,,,-,,,,,,"194.000,21",,,,,,,,"2.239.373,71",,,,,,,,,,
BOA ESPERANCA-ES,,,,,ES,,,"143.935,62",,,,,,,-,,,,,,"143.935,62",,,,,,,,"1.661.470,77",,,,,,,,,,
BOM JESUS DO NORTE-ES,,,,,ES,,,"125.161,41",,,,,,,-,,,,,,"125.161,41",,,,,,,,"1.444.757,18",,,,,,,,,,
BREJETUBA-ES,,,,,ES,,,"131.419,49",,,,,,,-,,,,,,"131.419,49",,,,,,,,"1.516.995,06",,,,,,,,,,
CACHOEIRO DE ITAPEMIRIM-ES,,,,,ES,,,"250.322,84",,,,,,,-,,,,,,"250.322,84",,,,,,,,"2.889.514,51",,,,,,,,,,
CARIACICA-ES,,,,,ES,,,"250.322,84",,,,,,,-,,,,,,"250.322,84",,,,,,,,"2.889.514,51",,,,,,,,,,
CASTELO-ES,,,,,ES,,,"181.484,06",,,,,,,-,,,,,,"181.484,06",,,,,,,,"2.094.898,00",,,,,,,,,,
COLATINA-ES,,,,,ES,,,"231.548,63",,,,,,,-,,,,,,"231.548,63",,,,,,,,"2.672.800,90",,,,,,,,,,
CONCEICAO DA BARRA-ES,,,,,ES,,,"220.962,61",,,,,,,"31.612,71",,,,,,"252.575,32",,,,,,,,"2.791.740,91",,,,,,,,,,
CONCEICAO DO CASTELO-ES,,,,,ES,,,"131.419,49",,,,,,,-,,,,,,"131.419,49",,,,,,,,"1.516.995,06",,,,,,,,,,
DIVINO DE SAO LOURENCO-ES,,,,,ES,,,"125.161,41",,,,,,,-,,,,,,"125.161,41",,,,,,,,"1.444.757,18",,,,,,,,,,
DOMINGOS MARTINS-ES,,,,,ES,,,"175.225,99",,,,,,,-,,,,,,"175.225,99",,,,,,,,"2.022.660,11",,,,,,,,,,
DORES DO RIO PRETO-ES,,,,,ES,,,"125.161,41",,,,,,,-,,,,,,"125.161,41",,,,,,,,"1.444.757,18",,,,,,,,,,
ECOPORANGA-ES,,,,,ES,,,"162.709,84",,,,,,,-,,,,,,"162.709,84",,,,,,,,"1.878.184,41",,,,,,,,,,
FUNDAO-ES,,,,,ES,,,"706.691,78",,,,,,,"153.388,76",,,,,,"860.080,54",,,,,,,,"9.531.849,10",,,,,,,,,,
GOVERNADOR LINDENBERG-ES,,,,,ES,,,"131.419,49",,,,,,,-,,,,,,"131.419,49",,,,,,,,"1.516.995,06",,,,,,,,,,
GUACUI-ES,,,,,ES,,,"168.967,91",,,,,,,-,,,,,,"168.967,91",,,,,,,,"1.950.422,25",,,,,,,,,,
GUARAPARI-ES,,,,,ES,,,"231.548,63",,,,,,,-,,,,,,"231.548,63",,,,,,,,"2.672.800,90",,,,,,,,,,
IBATIBA-ES,,,,,ES,,,"162.709,84",,,,,,,-,,,,,,"162.709,84",,,,,,,,"1.878.184,41",,,,,,,,,,
IBIRACU-ES,,,,,ES,,,"131.419,49",,,,,,,-,,,,,,"131.419,49",,,,,,,,"1.516.995,06",,,,,,,,,,
IBITIRAMA-ES,,,,,ES,,,"125.161,41",,,,,,,-,,,,,,"125.161,41",,,,,,,,"1.444.757,18",,,,,,,,,,
ICONHA-ES,,,,,ES,,,"137.677,56",,,,,,,-,,,,,,"137.677,56",,,,,,,,"1.589.232,90",,,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRUPI-ES,,,,,ES,,,"131.419,49",,,,,,,-,,,,,,"131.419,49",,,,,,,,"1.516.995,06",,,,,,,,,,
ITAGUACU-ES,,,,,ES,,,"143.935,62",,,,,,,-,,,,,,"143.935,62",,,,,,,,"1.661.470,77",,,,,,,,,,
ITAPEMIRIM-ES,,,,,ES,,,"1.065.825,97",,,,,,,"6.327.986,61",,,,,,"7.393.812,58",,,,,,,,"84.522.753,77",,,,,,,,,,
ITARANA-ES,,,,,ES,,,"131.419,49",,,,,,,-,,,,,,"131.419,49",,,,,,,,"1.516.995,06",,,,,,,,,,
IUNA-ES,,,,,ES,,,"168.967,91",,,,,,,-,,,,,,"168.967,91",,,,,,,,"1.950.422,25",,,,,,,,,,
JAGUARE-ES,,,,,ES,,,"380.334,12",,,,,,,"120.963,18",,,,,,"501.297,30",,,,,,,,"5.164.284,26",,,,,,,,,,
JERONIMO MONTEIRO-ES,,,,,ES,,,"131.419,49",,,,,,,-,,,,,,"131.419,49",,,,,,,,"1.516.995,06",,,,,,,,,,
JOAO NEIVA-ES,,,,,ES,,,"143.935,62",,,,,,,-,,,,,,"143.935,62",,,,,,,,"1.661.470,77",,,,,,,,,,
LARANJA DA TERRA-ES,,,,,ES,,,"131.419,49",,,,,,,-,,,,,,"131.419,49",,,,,,,,"1.516.995,06",,,,,,,,,,
LINHARES-ES,,,,,ES,,,"6.494.282,71",,,,,,,"1.187.453,24",,,,,,"7.681.735,95",,,,,,,,"78.669.374,44",,,,,,,,,,
MANTENOPOLIS-ES,,,,,ES,,,"137.677,56",,,,,,,-,,,,,,"137.677,56",,,,,,,,"1.589.232,90",,,,,,,,,,
MARATAIZES-ES,,,,,ES,,,"853.919,23",,,,,,,"3.381.292,08",,,,,,"4.235.211,31",,,,,,,,"49.452.870,20",,,,,,,,,,
MARECHAL FLORIANO-ES,,,,,ES,,,"143.935,62",,,,,,,-,,,,,,"143.935,62",,,,,,,,"1.661.470,77",,,,,,,,,,
MARILANDIA-ES,,,,,ES,,,"131.419,49",,,,,,,-,,,,,,"131.419,49",,,,,,,,"1.516.995,06",,,,,,,,,,
MIMOSO DO SUL-ES,,,,,ES,,,"168.967,91",,,,,,,-,,,,,,"168.967,91",,,,,,,,"1.950.422,25",,,,,,,,,,
MONTANHA-ES,,,,,ES,,,"150.193,70",,,,,,,-,,,,,,"150.193,70",,,,,,,,"1.733.708,66",,,,,,,,,,
MUCURICI-ES,,,,,ES,,,"125.161,41",,,,,,,-,,,,,,"125.161,41",,,,,,,,"1.444.757,18",,,,,,,,,,
MUNIZ FREIRE-ES,,,,,ES,,,"156.451,77",,,,,,,-,,,,,,"156.451,77",,,,,,,,"1.805.946,51",,,,,,,,,,
MUQUI-ES,,,,,ES,,,"143.935,62",,,,,,,-,,,,,,"143.935,62",,,,,,,,"1.661.470,77",,,,,,,,,,
NOVA VENECIA-ES,,,,,ES,,,"194.000,21",,,,,,,-,,,,,,"194.000,21",,,,,,,,"2.239.373,71",,,,,,,,,,
PANCAS-ES,,,,,ES,,,"162.709,84",,,,,,,-,,,,,,"162.709,84",,,,,,,,"1.878.184,41",,,,,,,,,,
PEDRO CANARIO-ES,,,,,ES,,,"162.709,84",,,,,,,-,,,,,,"162.709,84",,,,,,,,"1.878.184,41",,,,,,,,,,
PINHEIROS-ES,,,,,ES,,,"162.709,84",,,,,,,-,,,,,,"162.709,84",,,,,,,,"1.878.184,41",,,,,,,,,,
PIUMA-ES,,,,,ES,,,"736.137,27",,,,,,,"309.043,26",,,,,,"1.045.180,53",,,,,,,,"13.088.950,78",,,,,,,,,,
PONTO BELO-ES,,,,,ES,,,"125.161,41",,,,,,,-,,,,,,"125.161,41",,,,,,,,"1.444.757,18",,,,,,,,,,
PRESIDENTE KENNEDY-ES,,,,,ES,,,"618.355,30",,,,,,,"8.454.695,90",,,,,,"9.073.051,20",,,,,,,,"109.443.209,43",,,,,,,,,,
RIO BANANAL-ES,,,,,ES,,,"150.193,70",,,,,,,-,,,,,,"150.193,70",,,,,,,,"1.733.708,66",,,,,,,,,,
RIO NOVO DO SUL-ES,,,,,ES,,,"131.419,49",,,,,,,-,,,,,,"131.419,49",,,,,,,,"1.516.995,06",,,,,,,,,,
SANTA LEOPOLDINA-ES,,,,,ES,,,"137.677,56",,,,,,,-,,,,,,"137.677,56",,,,,,,,"1.589.232,90",,,,,,,,,,
SANTA MARIA DE JETIBA-ES,,,,,ES,,,"181.484,06",,,,,,,-,,,,,,"181.484,06",,,,,,,,"2.094.898,00",,,,,,,,,,
SANTA TERESA-ES,,,,,ES,,,"162.709,84",,,,,,,-,,,,,,"162.709,84",,,,,,,,"1.878.184,41",,,,,,,,,,
SAO DOMINGOS DO NORTE-ES,,,,,ES,,,"125.161,41",,,,,,,-,,,,,,"125.161,41",,,,,,,,"1.444.757,18",,,,,,,,,,
SAO GABRIEL DA PALHA-ES,,,,,ES,,,"175.225,99",,,,,,,-,,,,,,"175.225,99",,,,,,,,"2.022.660,11",,,,,,,,,,
SAO JOSE DO CALCADO-ES,,,,,ES,,,"131.419,49",,,,,,,-,,,,,,"131.419,49",,,,,,,,"1.516.995,06",,,,,,,,,,
SAO MATEUS-ES,,,,,ES,,,"2.406.821,93",,,,,,,"177.330,12",,,,,,"2.584.152,05",,,,,,,,"30.102.746,79",,,,,,,,,,
SAO ROQUE DO CANAA-ES,,,,,ES,,,"131.419,49",,,,,,,-,,,,,,"131.419,49",,,,,,,,"1.516.995,06",,,,,,,,,,
SERRA-ES,,,,,ES,,,"1.419.190,75",,,,,,,"434.701,53",,,,,,"1.853.892,28",,,,,,,,"20.272.556,83",,,,,,,,,,
SOORETAMA-ES,,,,,ES,,,"162.709,84",,,,,,,-,,,,,,"162.709,84",,,,,,,,"1.878.184,41",,,,,,,,,,
VARGEM ALTA-ES,,,,,ES,,,"156.451,77",,,,,,,-,,,,,,"156.451,77",,,,,,,,"1.805.946,51",,,,,,,,,,
VENDA NOVA DO IMIGRANTE-ES,,,,,ES,,,"162.709,84",,,,,,,-,,,,,,"162.709,84",,,,,,,,"1.878.184,41",,,,,,,,,,
VIANA-ES,,,,,ES,,,"454.145,52",,,,,,,"4.108,55",,,,,,"458.254,07",,,,,,,,"5.273.241,14",,,,,,,,,,
VILA PAVAO-ES,,,,,ES,,,"125.161,41",,,,,,,-,,,,,,"125.161,41",,,,,,,,"1.444.757,18",,,,,,,,,,
VILA VALERIO-ES,,,,,ES,,,"137.677,56",,,,,,,-,,,,,,"137.677,56",,,,,,,,"1.589.232,90",,,,,,,,,,
VILA VELHA-ES,,,,,ES,,,"1.177.819,64",,,,,,,-,,,,,,"1.177.819,64",,,,,,,,"13.595.750,68",,,,,,,,,,
VITORIA-ES,,,,,ES,,,"1.419.190,75",,,,,,,"76.067,45",,,,,,"1.495.258,20",,,,,,,,"17.244.183,79",,,,,,,,,,
ESPIRITO SANTO  TOTAL,,,,,,,,"29.913.475,03",,,,,,,"22.399.968,57",,,,,,"52.313.443,60",,,,,,,,"598.207.823,15",,,,,,,,,,
BARREIRINHAS-MA,,,,,MA,,,"8,46",,,,,,,-,,,,,,"8,46",,,,,,,,"31.516,45",,,,,,,,,,
SANTO ANTONIO DOS LOPES-MA,,,,,MA,,,"503.424,73",,,,,,,"573.478,28",,,,,,"1.076.903,01",,,,,,,,"11.404.794,46",,,,,,,,,,
MARANHAO TOTAL,,,,,,,,"503.433,19",,,,,,,"573.478,28",,,,,,"1.076.911,47",,,,,,,,"11.436.310,91",,,,,,,,,,
BARBACENA-MG,,,,,MG,,,"243.594,53",,,,,,,"193,07",,,,,,"243.787,60",,,,,,,,"2.756.784,49",,,,,,,,,,
BETIM-MG,,,,,MG,,,"243.594,53",,,,,,,"69.275,28",,,,,,"312.869,81",,,,,,,,"3.539.548,10",,,,,,,,,,
BRUMADINHO-MG,,,,,MG,,,"243.594,53",,,,,,,"10.658,63",,,,,,"254.253,16",,,,,,,,"2.867.241,68",,,,,,,,,,
JUIZ DE FORA-MG,,,,,MG,,,"243.594,53",,,,,,,"20.429,59",,,,,,"264.024,12",,,,,,,,"3.008.437,33",,,,,,,,,,
SAO BRAS DO SUACUI-MG,,,,,MG,,,"243.594,53",,,,,,,"45.052,02",,,,,,"288.646,55",,,,,,,,"3.334.347,80",,,,,,,,,,
MINAS GERAIS  TOTAL,,,,,,,,"1.217.972,65",,,,,,,"145.608,59",,,,,,"1.363.581,24",,,,,,,,"15.506.359,40",,,,,,,,,,
AFUA-PA,,,,,PA,,,-,,,,,,,"5.265,04",,,,,,"5.265,04",,,,,,,,"66.307,96",,,,,,,,,,
ALENQUER-PA,,,,,PA,,,-,,,,,,,"5.265,04",,,,,,"5.265,04",,,,,,,,"66.307,96",,,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALMEIRIM-PA,,,,,PA,,,-,,,,,,,"5.265,04",,,,,,"5.265,04",,,,,,,,"66.307,96",,,,,,,,,,
ANAJAS-PA,,,,,PA,,,-,,,,,,,"5.265,04",,,,,,"5.265,04",,,,,,,,"66.307,96",,,,,,,,,,
BREVES-PA,,,,,PA,,,-,,,,,,,"5.265,04",,,,,,"5.265,04",,,,,,,,"66.307,96",,,,,,,,,,
CHAVES-PA,,,,,PA,,,-,,,,,,,"5.265,04",,,,,,"5.265,04",,,,,,,,"66.307,96",,,,,,,,,,
CURUA-PA,,,,,PA,,,-,,,,,,,"5.265,04",,,,,,"5.265,04",,,,,,,,"66.307,96",,,,,,,,,,
FARO-PA,,,,,PA,,,-,,,,,,,"5.265,04",,,,,,"5.265,04",,,,,,,,"66.307,96",,,,,,,,,,
GURUPA-PA,,,,,PA,,,-,,,,,,,"5.265,04",,,,,,"5.265,04",,,,,,,,"66.307,96",,,,,,,,,,
JURUTI-PA,,,,,PA,,,-,,,,,,,"5.265,04",,,,,,"5.265,04",,,,,,,,"66.307,96",,,,,,,,,,
MELGACO-PA,,,,,PA,,,-,,,,,,,"5.265,04",,,,,,"5.265,04",,,,,,,,"66.307,96",,,,,,,,,,
MONTE ALEGRE-PA,,,,,PA,,,-,,,,,,,"5.265,04",,,,,,"5.265,04",,,,,,,,"66.307,96",,,,,,,,,,
OBIDOS-PA,,,,,PA,,,-,,,,,,,"5.265,04",,,,,,"5.265,04",,,,,,,,"66.307,96",,,,,,,,,,
PORTO DE MOZ-PA,,,,,PA,,,-,,,,,,,"5.265,04",,,,,,"5.265,04",,,,,,,,"66.307,96",,,,,,,,,,
PRAINHA-PA,,,,,PA,,,-,,,,,,,"5.265,04",,,,,,"5.265,04",,,,,,,,"66.307,96",,,,,,,,,,
SANTAREM-PA,,,,,PA,,,-,,,,,,,"5.265,04",,,,,,"5.265,04",,,,,,,,"66.307,96",,,,,,,,,,
TERRA SANTA-PA,,,,,PA,,,-,,,,,,,"5.265,04",,,,,,"5.265,04",,,,,,,,"66.307,96",,,,,,,,,,
PARA  TOTAL,,,,,,,,-,,,,,,,"89.505,68",,,,,,"89.505,68",,,,,,,,"1.127.235,32",,,,,,,,,,
ALHANDRA-PB,,,,,PB,,,"938.324,88",,,,,,,-,,,,,,"938.324,88",,,,,,,,"10.374.645,73",,,,,,,,,,
BAYEUX-PB,,,,,PB,,,"284.671,67",,,,,,,-,,,,,,"284.671,67",,,,,,,,"3.525.670,78",,,,,,,,,,
MAMANGUAPE-PB,,,,,PB,,,"284.901,62",,,,,,,"19,15",,,,,,"284.920,77",,,,,,,,"2.945.594,24",,,,,,,,,,
PEDRAS DE FOGO-PB,,,,,PB,,,"284.901,62",,,,,,,"413,47",,,,,,"285.315,09",,,,,,,,"2.955.830,16",,,,,,,,,,
SAO MIGUEL DE TAIPU-PB,,,,,PB,,,"284.635,82",,,,,,,-,,,,,,"284.635,82",,,,,,,,"551.810,58",,,,,,,,,,
SANTA RITA-PB,,,,,PB,,,"284.901,62",,,,,,,"534,89",,,,,,"285.436,51",,,,,,,,"2.961.033,44",,,,,,,,,,
PARAIBA  TOTAL,,,,,,,,"2.362.337,23",,,,,,,"967,51",,,,,,"2.363.304,74",,,,,,,,"23.314.584,93",,,,,,,,,,
ABREU E LIMA-PE,,,,,PE,,,"190.463,27",,,,,,,"126,45",,,,,,"190.589,72",,,,,,,,"2.823.549,49",,,,,,,,,,
CABO DE SANTO AGOSTINHO-PE,,,,,PE,,,"938.324,88",,,,,,,"210.899,57",,,,,,"1.149.224,45",,,,,,,,"11.884.830,08",,,,,,,,,,
GOIANA-PE,,,,,PE,,,"284.901,62",,,,,,,"606,08",,,,,,"285.507,70",,,,,,,,"2.956.094,27",,,,,,,,,,
IGARASSU-PE,,,,,PE,,,"284.901,62",,,,,,,"370,85",,,,,,"285.272,47",,,,,,,,"2.957.628,17",,,,,,,,,,
IPOJUCA-PE,,,,,PE,,,"284.901,62",,,,,,,"289.656,59",,,,,,"574.558,21",,,,,,,,"5.317.934,72",,,,,,,,,,
ITAQUITINGA-PE,,,,,PE,,,-,,,,,,,-,,,,,,-,,,,,,,,"214,47",,,,,,,,,,
JABOATAO DOS GUARARAPES-PE,,,,,PE,,,"284.901,62",,,,,,,"423,84",,,,,,"285.325,46",,,,,,,,"2.957.639,88",,,,,,,,,,
PAULISTA-PE,,,,,PE,,,"1.090.145,22",,,,,,,-,,,,,,"1.090.145,22",,,,,,,,"11.843.220,83",,,,,,,,,,
SAO LOURENCO DA MATA-PE,,,,,PE,,,"284.901,62",,,,,,,"738,92",,,,,,"285.640,54",,,,,,,,"2.965.343,80",,,,,,,,,,
SIRINHAEM-PE,,,,,PE,,,-,,,,,,,"210.899,57",,,,,,"210.899,57",,,,,,,,"1.489.911,93",,,,,,,,,,
PERNAMBUCO  TOTAL,,,,,,,,"3.643.441,47",,,,,,,"713.721,87",,,,,,"4.357.163,34",,,,,,,,"45.196.367,64",,,,,,,,,,
SAO MATEUS DO SUL-PR,,,,,PR,,,"89.237,81",,,,,,,-,,,,,,"89.237,81",,,,,,,,"1.407.856,22",,,,,,,,,,
PARANA  TOTAL,,,,,,,,"89.237,81",,,,,,,-,,,,,,"89.237,81",,,,,,,,"1.407.856,22",,,,,,,,,,
ANGRA DOS REIS-RJ,,,,,RJ,,,"4.054.531,64",,,,,,,"2.237.954,18",,,,,,"6.292.485,82",,,,,,,,"58.101.097,92",,,,,,,,,,
APERIBE-RJ,,,,,RJ,,,"353.569,91",,,,,,,-,,,,,,"353.569,91",,,,,,,,"4.086.753,96",,,,,,,,,,
ARARUAMA-RJ,,,,,RJ,,,"639.793,18",,,,,,,"2.489,14",,,,,,"642.282,32",,,,,,,,"7.426.379,50",,,,,,,,,,
ARMACAO DOS BUZIOS-RJ,,,,,RJ,,,"2.001.467,33",,,,,,,"1.606.703,63",,,,,,"3.608.170,96",,,,,,,,"39.940.608,54",,,,,,,,,,
ARRAIAL DO CABO-RJ,,,,,RJ,,,"2.001.467,33",,,,,,,"237.345,48",,,,,,"2.238.812,81",,,,,,,,"25.917.963,63",,,,,,,,,,
