NOVA ITARANA-BA,,,,BA,,,,"81,10",,,,,,,,,-,,,,,,,"81,10",,,,,,,,"801,57",,,,,,
NOVA SOURE-BA,,,,BA,,,,"109,49",,,,,,,,,-,,,,,,,"109,49",,,,,,,,"1.082,15",,,,,,
NOVO TRIUNFO-BA,,,,BA,,,,"89,21",,,,,,,,,-,,,,,,,"89,21",,,,,,,,"881,74",,,,,,
OLINDINA-BA,,,,BA,,,,"105,44",,,,,,,,,-,,,,,,,"105,44",,,,,,,,"1.042,07",,,,,,
OURICANGAS-BA,,,,BA,,,,"81,10",,,,,,,,,-,,,,,,,"81,10",,,,,,,,"801,57",,,,,,
OUROLANDIA-BA,,,,BA,,,,"93,27",,,,,,,,,-,,,,,,,"93,27",,,,,,,,"921,82",,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PARIPIRANGA-BA,,,,BA,,,,"109,49",,,,,,,,,-,,,,,,,"109,49",,,,,,,,"1.082,15",,,,,,
PAULO AFONSO-BA,,,,BA,,,,"150,05",,,,,,,,,-,,,,,,,"150,05",,,,,,,,"1.482,97",,,,,,
PE DE SERRA-BA,,,,BA,,,,"89,21",,,,,,,,,-,,,,,,,"89,21",,,,,,,,"881,74",,,,,,
PEDRAO-BA,,,,BA,,,,"81,10",,,,,,,,,-,,,,,,,"81,10",,,,,,,,"801,57",,,,,,
PEDRO ALEXANDRE-BA,,,,BA,,,,"97,33",,,,,,,,,-,,,,,,,"97,33",,,,,,,,"961,89",,,,,,
PINTADAS-BA,,,,BA,,,,"85,16",,,,,,,,,-,,,,,,,"85,16",,,,,,,,"841,66",,,,,,
PIRITIBA-BA,,,,BA,,,,"101,38",,,,,,,,,-,,,,,,,"101,38",,,,,,,,"1.001,99",,,,,,
PLANALTINO-BA,,,,BA,,,,"81,10",,,,,,,,,-,,,,,,,"81,10",,,,,,,,"801,57",,,,,,
PLANALTO-BA,,,,BA,,,,"105,44",,,,,,,,,-,,,,,,,"105,44",,,,,,,,"1.042,07",,,,,,
POCOES-BA,,,,BA,,,,"125,71",,,,,,,,,-,,,,,,,"125,71",,,,,,,,"1.242,47",,,,,,
POJUCA-BA,,,,BA,,,,"704.122,75",,,,,,,,,"701.959,60",,,,,,,"1.406.082,35",,,,,,,,"14.262.323,67",,,,,,
QUEIMADAS-BA,,,,BA,,,,"109,49",,,,,,,,,-,,,,,,,"109,49",,,,,,,,"1.082,15",,,,,,
QUIJINGUE-BA,,,,BA,,,,"109,49",,,,,,,,,-,,,,,,,"109,49",,,,,,,,"1.082,15",,,,,,
QUIXABEIRA-BA,,,,BA,,,,"81,10",,,,,,,,,-,,,,,,,"81,10",,,,,,,,"801,57",,,,,,
RAFAEL JAMBEIRO-BA,,,,BA,,,,"105,44",,,,,,,,,-,,,,,,,"105,44",,,,,,,,"1.042,07",,,,,,
RETIROLANDIA-BA,,,,BA,,,,"85,16",,,,,,,,,-,,,,,,,"85,16",,,,,,,,"841,66",,,,,,
RIACHAO DO JACUIPE-BA,,,,BA,,,,"113,55",,,,,,,,,-,,,,,,,"113,55",,,,,,,,"1.122,24",,,,,,
RIBEIRA DO AMPARO-BA,,,,BA,,,,"89,21",,,,,,,,,-,,,,,,,"89,21",,,,,,,,"881,74",,,,,,
RIBEIRA DO POMBAL-BA,,,,BA,,,,"125,71",,,,,,,,,-,,,,,,,"125,71",,,,,,,,"1.242,47",,,,,,
RIBEIRAO DO LARGO-BA,,,,BA,,,,"93,27",,,,,,,,,-,,,,,,,"93,27",,,,,,,,"921,82",,,,,,
RIO REAL-BA,,,,BA,,,,"117,60",,,,,,,,,-,,,,,,,"117,60",,,,,,,,"1.162,31",,,,,,
RUY BARBOSA-BA,,,,BA,,,,"113,55",,,,,,,,,-,,,,,,,"113,55",,,,,,,,"1.122,24",,,,,,
SALINAS DA MARGARIDA-BA,,,,BA,,,,"2.356,75",,,,,,,,,"118.630,46",,,,,,,"120.987,21",,,,,,,,"1.358.564,18",,,,,,
SALVADOR-BA,,,,BA,,,,"4.489,06",,,,,,,,,"118.630,46",,,,,,,"123.119,52",,,,,,,,"1.379.643,65",,,,,,
SANTA BARBARA-BA,,,,BA,,,,"97,33",,,,,,,,,-,,,,,,,"97,33",,,,,,,,"961,89",,,,,,
SANTA BRIGIDA-BA,,,,BA,,,,"97,33",,,,,,,,,-,,,,,,,"97,33",,,,,,,,"961,89",,,,,,
SANTA INES-BA,,,,BA,,,,"85,16",,,,,,,,,-,,,,,,,"85,16",,,,,,,,"841,66",,,,,,
SANTA TERESINHA-BA,,,,BA,,,,"81,10",,,,,,,,,-,,,,,,,"81,10",,,,,,,,"801,57",,,,,,
SANTALUZ-BA,,,,BA,,,,"113,55",,,,,,,,,-,,,,,,,"113,55",,,,,,,,"1.122,24",,,,,,
SANTANOPOLIS-BA,,,,BA,,,,"81,10",,,,,,,,,-,,,,,,,"81,10",,,,,,,,"801,57",,,,,,
SANTO AMARO-BA,,,,BA,,,,"3.703,47",,,,,,,,,"118.630,46",,,,,,,"122.333,93",,,,,,,,"1.371.877,54",,,,,,
SANTO ANTONIO DE JESUS-BA,,,,BA,,,,"141,93",,,,,,,,,-,,,,,,,"141,93",,,,,,,,"1.402,79",,,,,,
SANTO ESTEVAO-BA,,,,BA,,,,"125,71",,,,,,,,,-,,,,,,,"125,71",,,,,,,,"1.242,47",,,,,,
SAO DOMINGOS-BA,,,,BA,,,,"81,10",,,,,,,,,-,,,,,,,"81,10",,,,,,,,"801,57",,,,,,
SAO FELIPE-BA,,,,BA,,,,"105,44",,,,,,,,,-,,,,,,,"105,44",,,,,,,,"1.042,07",,,,,,
SAO FELIX-BA,,,,BA,,,,"89,21",,,,,,,,,-,,,,,,,"89,21",,,,,,,,"881,74",,,,,,
SAO FRANCISCO DO CONDE-BA,,,,BA,,,,"764.302,84",,,,,,,,,"171.891,25",,,,,,,"936.194,09",,,,,,,,"12.802.245,81",,,,,,
SAO GONCALO DOS CAMPOS-BA,,,,BA,,,,"109,49",,,,,,,,,-,,,,,,,"109,49",,,,,,,,"1.082,15",,,,,,
SAO JOSE DO JACUIPE-BA,,,,BA,,,,"81,10",,,,,,,,,-,,,,,,,"81,10",,,,,,,,"801,57",,,,,,
SAO MIGUEL DAS MATAS-BA,,,,BA,,,,"85,16",,,,,,,,,-,,,,,,,"85,16",,,,,,,,"841,66",,,,,,
SAO SEBASTIAO DO PASSE-BA,,,,BA,,,,"278.179,76",,,,,,,,,"205.675,63",,,,,,,"483.855,39",,,,,,,,"4.491.933,30",,,,,,
SAPEACU-BA,,,,BA,,,,"97,33",,,,,,,,,-,,,,,,,"97,33",,,,,,,,"961,89",,,,,,
SATIRO DIAS-BA,,,,BA,,,,"97,33",,,,,,,,,-,,,,,,,"97,33",,,,,,,,"961,89",,,,,,
SAUBARA-BA,,,,BA,,,,"2.356,75",,,,,,,,,"118.630,46",,,,,,,"120.987,21",,,,,,,,"1.358.564,18",,,,,,
SERRA PRETA-BA,,,,BA,,,,"97,33",,,,,,,,,-,,,,,,,"97,33",,,,,,,,"961,89",,,,,,
SERRINHA-BA,,,,BA,,,,"137,88",,,,,,,,,-,,,,,,,"137,88",,,,,,,,"1.384,88",,,,,,
SERROLANDIA-BA,,,,BA,,,,"89,21",,,,,,,,,-,,,,,,,"89,21",,,,,,,,"881,74",,,,,,
SIMOES FILHO-BA,,,,BA,,,,"78.515,84",,,,,,,,,"4.999,50",,,,,,,"83.515,34",,,,,,,,"940.316,95",,,,,,
SITIO DO QUINTO-BA,,,,BA,,,,"97,33",,,,,,,,,-,,,,,,,"97,33",,,,,,,,"961,89",,,,,,
TANQUINHO-BA,,,,BA,,,,"81,10",,,,,,,,,-,,,,,,,"81,10",,,,,,,,"801,57",,,,,,
TAPIRAMUTA-BA,,,,BA,,,,"97,33",,,,,,,,,-,,,,,,,"97,33",,,,,,,,"961,89",,,,,,
TEODORO SAMPAIO-BA,,,,BA,,,,"81,10",,,,,,,,,-,,,,,,,"81,10",,,,,,,,"801,57",,,,,,
TEOFILANDIA-BA,,,,BA,,,,"105,44",,,,,,,,,-,,,,,,,"105,44",,,,,,,,"1.042,07",,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TERRA NOVA-BA,,,,BA,,,,"103,21",,,,,,,,,"9,03",,,,,,,"112,24",,,,,,,,"1.901,66",,,,,,
TUCANO-BA,,,,BA,,,,"129,77",,,,,,,,,-,,,,,,,"129,77",,,,,,,,"1.282,55",,,,,,
UAUA-BA,,,,BA,,,,"109,49",,,,,,,,,-,,,,,,,"109,49",,,,,,,,"1.082,15",,,,,,
UBAIRA-BA,,,,BA,,,,"105,44",,,,,,,,,-,,,,,,,"105,44",,,,,,,,"1.042,07",,,,,,
VALENTE-BA,,,,BA,,,,"101,38",,,,,,,,,-,,,,,,,"101,38",,,,,,,,"1.001,99",,,,,,
VARZEA DA ROCA-BA,,,,BA,,,,"89,21",,,,,,,,,-,,,,,,,"89,21",,,,,,,,"881,74",,,,,,
VARZEA DO POCO-BA,,,,BA,,,,"81,10",,,,,,,,,-,,,,,,,"81,10",,,,,,,,"801,57",,,,,,
VARZEA NOVA-BA,,,,BA,,,,"93,27",,,,,,,,,-,,,,,,,"93,27",,,,,,,,"921,82",,,,,,
VARZEDO-BA,,,,BA,,,,"81,10",,,,,,,,,-,,,,,,,"81,10",,,,,,,,"801,57",,,,,,
VERA CRUZ-BA,,,,BA,,,,"113,55",,,,,,,,,-,,,,,,,"113,55",,,,,,,,"1.122,24",,,,,,
VITORIA DA CONQUISTA-BA,,,,BA,,,,"162,21",,,,,,,,,-,,,,,,,"162,21",,,,,,,,"1.603,20",,,,,,
TOTAL BAHIA,,,,,,,,"4.638.419,48",,,,,,,,,"3.482.219,27",,,,,,,"8.120.638,75",,,,,,,,"87.800.147,98",,,,,,
ACARAU-CE,,,,CE,,,,"3.437,56",,,,,,,,,-,,,,,,,"3.437,56",,,,,,,,"32.344,32",,,,,,
ALCANTARAS-CE,,,,CE,,,,"2.148,47",,,,,,,,,-,,,,,,,"2.148,47",,,,,,,,"20.215,17",,,,,,
AMONTADA-CE,,,,CE,,,,"71.754,92",,,,,,,,,"93.764,19",,,,,,,"165.519,11",,,,,,,,"1.549.977,42",,,,,,
APUIARES-CE,,,,CE,,,,"2.363,32",,,,,,,,,-,,,,,,,"2.363,32",,,,,,,,"22.236,70",,,,,,
AQUIRAZ-CE,,,,CE,,,,-,,,,,,,,,"1.946,22",,,,,,,"1.946,22",,,,,,,,"23.459,24",,,,,,
ARACATI-CE,,,,CE,,,,"571.502,01",,,,,,,,,"16.491,52",,,,,,,"587.993,53",,,,,,,,"5.594.345,25",,,,,,
ARARENDA-CE,,,,CE,,,,"2.255,90",,,,,,,,,-,,,,,,,"2.255,90",,,,,,,,"21.225,94",,,,,,
BARROQUINHA-CE,,,,CE,,,,"2.363,32",,,,,,,,,-,,,,,,,"2.363,32",,,,,,,,"22.236,70",,,,,,
BELA CRUZ-CE,,,,CE,,,,"3.007,87",,,,,,,,,-,,,,,,,"3.007,87",,,,,,,,"28.301,29",,,,,,
CAMOCIM-CE,,,,CE,,,,"3.437,56",,,,,,,,,-,,,,,,,"3.437,56",,,,,,,,"32.344,32",,,,,,
CANINDE-CE,,,,CE,,,,"3.652,41",,,,,,,,,-,,,,,,,"3.652,41",,,,,,,,"34.365,84",,,,,,
CARIDADE-CE,,,,CE,,,,"2.470,75",,,,,,,,,-,,,,,,,"2.470,75",,,,,,,,"23.247,45",,,,,,
CARIRE-CE,,,,CE,,,,"2.685,59",,,,,,,,,-,,,,,,,"2.685,59",,,,,,,,"25.268,97",,,,,,
CARNAUBAL-CE,,,,CE,,,,"2.470,75",,,,,,,,,-,,,,,,,"2.470,75",,,,,,,,"23.247,45",,,,,,
CATUNDA-CE,,,,CE,,,,"2.148,47",,,,,,,,,-,,,,,,,"2.148,47",,,,,,,,"20.215,17",,,,,,
CAUCAIA-CE,,,,CE,,,,-,,,,,,,,,"1.946,22",,,,,,,"1.946,22",,,,,,,,"23.459,24",,,,,,
CHAVAL-CE,,,,CE,,,,"2.363,32",,,,,,,,,-,,,,,,,"2.363,32",,,,,,,,"22.236,70",,,,,,
COREAU-CE,,,,CE,,,,"2.685,59",,,,,,,,,-,,,,,,,"2.685,59",,,,,,,,"25.268,97",,,,,,
CRATEUS-CE,,,,CE,,,,"3.652,41",,,,,,,,,-,,,,,,,"3.652,41",,,,,,,,"34.365,84",,,,,,
CROATA-CE,,,,CE,,,,"2.578,17",,,,,,,,,-,,,,,,,"2.578,17",,,,,,,,"24.258,24",,,,,,
CRUZ-CE,,,,CE,,,,"2.685,59",,,,,,,,,-,,,,,,,"2.685,59",,,,,,,,"25.268,97",,,,,,
FORQUILHA-CE,,,,CE,,,,"2.578,17",,,,,,,,,-,,,,,,,"2.578,17",,,,,,,,"24.258,24",,,,,,
FORTALEZA-CE,,,,CE,,,,"1.132.255,23",,,,,,,,,"2.594,96",,,,,,,"1.134.850,19",,,,,,,,"2.979.108,82",,,,,,
FRECHEIRINHA-CE,,,,CE,,,,"2.255,90",,,,,,,,,-,,,,,,,"2.255,90",,,,,,,,"21.225,94",,,,,,
GENERAL SAMPAIO-CE,,,,CE,,,,"2.148,47",,,,,,,,,-,,,,,,,"2.148,47",,,,,,,,"20.215,17",,,,,,
GRACA-CE,,,,CE,,,,"2.470,75",,,,,,,,,-,,,,,,,"2.470,75",,,,,,,,"23.247,45",,,,,,
GRANJA-CE,,,,CE,,,,"3.437,56",,,,,,,,,-,,,,,,,"3.437,56",,,,,,,,"32.344,32",,,,,,
GROAIRAS-CE,,,,CE,,,,"2.148,47",,,,,,,,,-,,,,,,,"2.148,47",,,,,,,,"20.215,17",,,,,,
GUARACIABA DO NORTE-CE,,,,CE,,,,"3.115,29",,,,,,,,,-,,,,,,,"3.115,29",,,,,,,,"29.312,03",,,,,,
HIDROLANDIA-CE,,,,CE,,,,"2.578,17",,,,,,,,,-,,,,,,,"2.578,17",,,,,,,,"24.258,24",,,,,,
IBIAPINA-CE,,,,CE,,,,"2.793,02",,,,,,,,,-,,,,,,,"2.793,02",,,,,,,,"26.279,76",,,,,,
ICAPUI-CE,,,,CE,,,,"95.288,22",,,,,,,,,"24.724,25",,,,,,,"120.012,47",,,,,,,,"1.362.767,66",,,,,,
INDEPENDENCIA-CE,,,,CE,,,,"2.900,44",,,,,,,,,-,,,,,,,"2.900,44",,,,,,,,"27.290,50",,,,,,
IPAPORANGA-CE,,,,CE,,,,"2.255,90",,,,,,,,,-,,,,,,,"2.255,90",,,,,,,,"21.225,94",,,,,,
IPU-CE,,,,CE,,,,"3.222,71",,,,,,,,,-,,,,,,,"3.222,71",,,,,,,,"30.322,79",,,,,,
IPUEIRAS-CE,,,,CE,,,,"3.222,71",,,,,,,,,-,,,,,,,"3.222,71",,,,,,,,"30.322,79",,,,,,
IRAUCUBA-CE,,,,CE,,,,"2.685,59",,,,,,,,,-,,,,,,,"2.685,59",,,,,,,,"25.268,97",,,,,,
ITAPAGE-CE,,,,CE,,,,"3.330,14",,,,,,,,,-,,,,,,,"3.330,14",,,,,,,,"31.333,56",,,,,,
ITAPIPOCA-CE,,,,CE,,,,"89.075,07",,,,,,,,,"79.546,97",,,,,,,"168.622,04",,,,,,,,"1.632.961,76",,,,,,
ITAREMA-CE,,,,CE,,,,"69.280,61",,,,,,,,,"60.201,61",,,,,,,"129.482,22",,,,,,,,"1.179.335,89",,,,,,
JIJOCA DE JERICOACOARA-CE,,,,CE,,,,"2.363,32",,,,,,,,,-,,,,,,,"2.363,32",,,,,,,,"22.236,70",,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARCO-CE,,,,CE,,,,"2.793,02",,,,,,,,,-,,,,,,,"2.793,02",,,,,,,,"26.279,76",,,,,,
MARTINOPOLE-CE,,,,CE,,,,"2.148,47",,,,,,,,,-,,,,,,,"2.148,47",,,,,,,,"20.215,17",,,,,,
MASSAPE-CE,,,,CE,,,,"3.007,87",,,,,,,,,-,,,,,,,"3.007,87",,,,,,,,"28.301,29",,,,,,
MERUOCA-CE,,,,CE,,,,"2.255,90",,,,,,,,,-,,,,,,,"2.255,90",,,,,,,,"21.225,94",,,,,,
MIRAIMA-CE,,,,CE,,,,"2.255,90",,,,,,,,,-,,,,,,,"2.255,90",,,,,,,,"21.225,94",,,,,,
MONSENHOR TABOSA-CE,,,,CE,,,,"2.578,17",,,,,,,,,-,,,,,,,"2.578,17",,,,,,,,"24.258,24",,,,,,
MORAUJO-CE,,,,CE,,,,"2.148,47",,,,,,,,,-,,,,,,,"2.148,47",,,,,,,,"20.215,17",,,,,,
MORRINHOS-CE,,,,CE,,,,"2.578,17",,,,,,,,,-,,,,,,,"2.578,17",,,,,,,,"24.258,24",,,,,,
MUCAMBO-CE,,,,CE,,,,"2.363,32",,,,,,,,,-,,,,,,,"2.363,32",,,,,,,,"22.236,70",,,,,,
NOVA RUSSAS-CE,,,,CE,,,,"3.007,87",,,,,,,,,-,,,,,,,"3.007,87",,,,,,,,"28.301,29",,,,,,
NOVO ORIENTE-CE,,,,CE,,,,"2.900,44",,,,,,,,,-,,,,,,,"2.900,44",,,,,,,,"27.290,50",,,,,,
PACUJA-CE,,,,CE,,,,"2.148,47",,,,,,,,,-,,,,,,,"2.148,47",,,,,,,,"20.215,17",,,,,,
PARACURU-CE,,,,CE,,,,"66.806,30",,,,,,,,,"120.051,67",,,,,,,"186.857,97",,,,,,,,"1.779.170,96",,,,,,
PARAIPABA-CE,,,,CE,,,,"2.900,44",,,,,,,,,"4.438,27",,,,,,,"7.338,71",,,,,,,,"66.306,60",,,,,,
PARAMOTI-CE,,,,CE,,,,"2.255,90",,,,,,,,,-,,,,,,,"2.255,90",,,,,,,,"21.225,94",,,,,,
PENTECOSTE-CE,,,,CE,,,,"3.115,29",,,,,,,,,-,,,,,,,"3.115,29",,,,,,,,"29.312,03",,,,,,
PIRES FERREIRA-CE,,,,CE,,,,"2.148,47",,,,,,,,,-,,,,,,,"2.148,47",,,,,,,,"20.215,17",,,,,,
PORANGA-CE,,,,CE,,,,"2.255,90",,,,,,,,,-,,,,,,,"2.255,90",,,,,,,,"21.225,94",,,,,,
QUITERIANOPOLIS-CE,,,,CE,,,,"2.685,59",,,,,,,,,-,,,,,,,"2.685,59",,,,,,,,"25.268,97",,,,,,
RERIUTABA-CE,,,,CE,,,,"2.793,02",,,,,,,,,-,,,,,,,"2.793,02",,,,,,,,"26.279,76",,,,,,
SANTA QUITERIA-CE,,,,CE,,,,"3.330,14",,,,,,,,,-,,,,,,,"3.330,14",,,,,,,,"31.333,56",,,,,,
SANTANA DO ACARAU-CE,,,,CE,,,,"2.900,44",,,,,,,,,-,,,,,,,"2.900,44",,,,,,,,"27.290,50",,,,,,
SAO BENEDITO-CE,,,,CE,,,,"3.222,71",,,,,,,,,-,,,,,,,"3.222,71",,,,,,,,"30.322,79",,,,,,
SAO GONCALO DO AMARANTE-CE,,,,CE,,,,"3.115,29",,,,,,,,,-,,,,,,,"3.115,29",,,,,,,,"29.312,03",,,,,,
SAO LUIS DO CURU-CE,,,,CE,,,,"2.255,90",,,,,,,,,-,,,,,,,"2.255,90",,,,,,,,"21.225,94",,,,,,
SENADOR SA-CE,,,,CE,,,,"2.148,47",,,,,,,,,-,,,,,,,"2.148,47",,,,,,,,"20.215,17",,,,,,
SOBRAL-CE,,,,CE,,,,"4.296,95",,,,,,,,,-,,,,,,,"4.296,95",,,,,,,,"40.430,39",,,,,,
TAMBORIL-CE,,,,CE,,,,"2.900,44",,,,,,,,,-,,,,,,,"2.900,44",,,,,,,,"27.290,50",,,,,,
TEJUCUOCA-CE,,,,CE,,,,"2.363,32",,,,,,,,,-,,,,,,,"2.363,32",,,,,,,,"22.236,70",,,,,,
TIANGUA-CE,,,,CE,,,,"3.544,98",,,,,,,,,-,,,,,,,"3.544,98",,,,,,,,"33.355,07",,,,,,
TRAIRI-CE,,,,CE,,,,"76.703,53",,,,,,,,,"109.022,83",,,,,,,"185.726,36",,,,,,,,"1.729.253,52",,,,,,
TURURU-CE,,,,CE,,,,"2.255,90",,,,,,,,,-,,,,,,,"2.255,90",,,,,,,,"21.225,94",,,,,,
UBAJARA-CE,,,,CE,,,,"2.900,44",,,,,,,,,-,,,,,,,"2.900,44",,,,,,,,"27.290,50",,,,,,
UMIRIM-CE,,,,CE,,,,"2.578,17",,,,,,,,,-,,,,,,,"2.578,17",,,,,,,,"24.258,24",,,,,,
URUBURETAMA-CE,,,,CE,,,,"2.578,17",,,,,,,,,-,,,,,,,"2.578,17",,,,,,,,"24.258,24",,,,,,
URUOCA-CE,,,,CE,,,,"2.255,90",,,,,,,,,-,,,,,,,"2.255,90",,,,,,,,"21.225,94",,,,,,
VARJOTA-CE,,,,CE,,,,"2.578,17",,,,,,,,,-,,,,,,,"2.578,17",,,,,,,,"24.258,24",,,,,,
VICOSA DO CEARA-CE,,,,CE,,,,"3.330,14",,,,,,,,,-,,,,,,,"3.330,14",,,,,,,,"31.333,56",,,,,,
TOTAL CEARA,,,,,,,,"2.359.475,76",,,,,,,,,"514.728,71",,,,,,,"2.874.204,47",,,,,,,,"19.650.566,50",,,,,,
AFONSO CLAUDIO-ES,,,,ES,,,,"3.726,60",,,,,,,,,-,,,,,,,"3.726,60",,,,,,,,"39.501,35",,,,,,
AGUA DOCE DO NORTE-ES,,,,ES,,,,"2.827,07",,,,,,,,,-,,,,,,,"2.827,07",,,,,,,,"29.966,51",,,,,,
AGUIA BRANCA-ES,,,,ES,,,,"2.570,06",,,,,,,,,-,,,,,,,"2.570,06",,,,,,,,"27.242,28",,,,,,
ALEGRE-ES,,,,ES,,,,"3.598,09",,,,,,,,,-,,,,,,,"3.598,09",,,,,,,,"38.139,23",,,,,,
ALFREDO CHAVES-ES,,,,ES,,,,"2.827,07",,,,,,,,,-,,,,,,,"2.827,07",,,,,,,,"29.966,51",,,,,,
ALTO RIO NOVO-ES,,,,ES,,,,"2.570,06",,,,,,,,,-,,,,,,,"2.570,06",,,,,,,,"27.242,28",,,,,,
ANCHIETA-ES,,,,ES,,,,"53.892,81",,,,,,,,,-,,,,,,,"53.892,81",,,,,,,,"571.255,49",,,,,,
APIACA-ES,,,,ES,,,,"2.570,06",,,,,,,,,-,,,,,,,"2.570,06",,,,,,,,"27.242,28",,,,,,
ARACRUZ-ES,,,,ES,,,,"509.914,41",,,,,,,,,"60.074,93",,,,,,,"569.989,34",,,,,,,,"5.474.570,21",,,,,,
ATILIO VIVACQUA-ES,,,,ES,,,,"2.570,06",,,,,,,,,-,,,,,,,"2.570,06",,,,,,,,"27.242,28",,,,,,
BAIXO GUANDU-ES,,,,ES,,,,"3.469,58",,,,,,,,,-,,,,,,,"3.469,58",,,,,,,,"36.777,12",,,,,,
BARRA DE SAO FRANCISCO-ES,,,,ES,,,,"3.855,09",,,,,,,,,-,,,,,,,"3.855,09",,,,,,,,"40.863,46",,,,,,
BOA ESPERANCA-ES,,,,ES,,,,"2.827,07",,,,,,,,,-,,,,,,,"2.827,07",,,,,,,,"29.966,51",,,,,,
BOM JESUS DO NORTE-ES,,,,ES,,,,"2.570,06",,,,,,,,,-,,,,,,,"2.570,06",,,,,,,,"27.242,28",,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BREJETUBA-ES,,,,ES,,,,"2.698,57",,,,,,,,,-,,,,,,,"2.698,57",,,,,,,,"28.604,39",,,,,,
CACHOEIRO DE ITAPEMIRIM-ES,,,,ES,,,,"5.140,14",,,,,,,,,-,,,,,,,"5.140,14",,,,,,,,"54.484,65",,,,,,
CASTELO-ES,,,,ES,,,,"3.726,60",,,,,,,,,-,,,,,,,"3.726,60",,,,,,,,"39.501,35",,,,,,
COLATINA-ES,,,,ES,,,,"4.795,72",,,,,,,,,-,,,,,,,"4.795,72",,,,,,,,"50.816,91",,,,,,
CONCEICAO DA BARRA-ES,,,,ES,,,,"85.528,91",,,,,,,,,"6.135,27",,,,,,,"91.664,18",,,,,,,,"990.659,86",,,,,,
CONCEICAO DO CASTELO-ES,,,,ES,,,,"2.698,57",,,,,,,,,-,,,,,,,"2.698,57",,,,,,,,"28.604,39",,,,,,
DIVINO DE SAO LOURENCO-ES,,,,ES,,,,"2.570,06",,,,,,,,,-,,,,,,,"2.570,06",,,,,,,,"27.242,28",,,,,,
DOMINGOS MARTINS-ES,,,,ES,,,,"3.598,09",,,,,,,,,-,,,,,,,"3.598,09",,,,,,,,"38.139,23",,,,,,
DORES DO RIO PRETO-ES,,,,ES,,,,"2.570,06",,,,,,,,,-,,,,,,,"2.570,06",,,,,,,,"27.242,28",,,,,,
ECOPORANGA-ES,,,,ES,,,,"3.341,08",,,,,,,,,-,,,,,,,"3.341,08",,,,,,,,"35.414,99",,,,,,
FUNDAO-ES,,,,ES,,,,"2.827,07",,,,,,,,,-,,,,,,,"2.827,07",,,,,,,,"29.966,51",,,,,,
GOVERNADOR LINDENBERG-ES,,,,ES,,,,"2.570,06",,,,,,,,,-,,,,,,,"2.570,06",,,,,,,,"27.242,28",,,,,,
GUACUI-ES,,,,ES,,,,"3.469,58",,,,,,,,,-,,,,,,,"3.469,58",,,,,,,,"36.777,12",,,,,,
GUARAPARI-ES,,,,ES,,,,"4.626,12",,,,,,,,,-,,,,,,,"4.626,12",,,,,,,,"49.036,17",,,,,,
IBATIBA-ES,,,,ES,,,,"3.212,58",,,,,,,,,-,,,,,,,"3.212,58",,,,,,,,"34.052,87",,,,,,
IBIRACU-ES,,,,ES,,,,"2.698,57",,,,,,,,,-,,,,,,,"2.698,57",,,,,,,,"28.604,39",,,,,,
IBITIRAMA-ES,,,,ES,,,,"2.570,06",,,,,,,,,-,,,,,,,"2.570,06",,,,,,,,"27.242,28",,,,,,
ICONHA-ES,,,,ES,,,,"2.698,57",,,,,,,,,-,,,,,,,"2.698,57",,,,,,,,"28.604,39",,,,,,
IRUPI-ES,,,,ES,,,,"2.698,57",,,,,,,,,-,,,,,,,"2.698,57",,,,,,,,"28.604,39",,,,,,
ITAGUACU-ES,,,,ES,,,,"2.955,57",,,,,,,,,-,,,,,,,"2.955,57",,,,,,,,"31.328,64",,,,,,
ITAPEMIRIM-ES,,,,ES,,,,"60.359,94",,,,,,,,,"169.038,69",,,,,,,"229.398,63",,,,,,,,"4.631.557,90",,,,,,
ITARANA-ES,,,,ES,,,,"2.698,57",,,,,,,,,-,,,,,,,"2.698,57",,,,,,,,"28.604,39",,,,,,
IUNA-ES,,,,ES,,,,"3.469,58",,,,,,,,,-,,,,,,,"3.469,58",,,,,,,,"36.777,12",,,,,,
JAGUARE-ES,,,,ES,,,,"402.134,57",,,,,,,,,"178.960,23",,,,,,,"581.094,80",,,,,,,,"6.385.955,06",,,,,,
JERONIMO MONTEIRO-ES,,,,ES,,,,"2.698,57",,,,,,,,,-,,,,,,,"2.698,57",,,,,,,,"28.604,39",,,,,,
JOAO NEIVA-ES,,,,ES,,,,"2.955,57",,,,,,,,,-,,,,,,,"2.955,57",,,,,,,,"31.328,64",,,,,,
LARANJA DA TERRA-ES,,,,ES,,,,"2.698,57",,,,,,,,,-,,,,,,,"2.698,57",,,,,,,,"28.604,39",,,,,,
LINHARES-ES,,,,ES,,,,"945.580,65",,,,,,,,,"239.860,78",,,,,,,"1.185.441,43",,,,,,,,"16.177.060,55",,,,,,
MANTENOPOLIS-ES,,,,ES,,,,"2.785,97",,,,,,,,,-,,,,,,,"2.785,97",,,,,,,,"29.547,88",,,,,,
