CAUCAIA-CE,,,,,CE,,,,,-,,,,,,,,,,"4.815,24",,,,,,,,"4.815,24",,,,,,,,,"25.671,00",,,,,,,,
CHAVAL-CE,,,,,CE,,,,,"1.730,72",,,,,,,,,,-,,,,,,,,"1.730,72",,,,,,,,,"8.612,37",,,,,,,,
COREAU-CE,,,,,CE,,,,,"1.966,73",,,,,,,,,,-,,,,,,,,"1.966,73",,,,,,,,,"9.786,79",,,,,,,,
CRATEUS-CE,,,,,CE,,,,,"2.674,75",,,,,,,,,,-,,,,,,,,"2.674,75",,,,,,,,,"13.310,03",,,,,,,,
CROATA-CE,,,,,CE,,,,,"1.888,06",,,,,,,,,,-,,,,,,,,"1.888,06",,,,,,,,,"9.395,31",,,,,,,,
CRUZ-CE,,,,,CE,,,,,"1.966,73",,,,,,,,,,-,,,,,,,,"1.966,73",,,,,,,,,"9.786,79",,,,,,,,
FORQUILHA-CE,,,,,CE,,,,,"1.888,06",,,,,,,,,,-,,,,,,,,"1.888,06",,,,,,,,,"9.395,31",,,,,,,,
FORTALEZA-CE,,,,,CE,,,,,"107.830,30",,,,,,,,,,"6.420,32",,,,,,,,"114.250,62",,,,,,,,,"525.835,72",,,,,,,,
FRECHEIRINHA-CE,,,,,CE,,,,,"1.652,05",,,,,,,,,,-,,,,,,,,"1.652,05",,,,,,,,,"8.220,89",,,,,,,,
GENERAL SAMPAIO-CE,,,,,CE,,,,,"1.573,38",,,,,,,,,,-,,,,,,,,"1.573,38",,,,,,,,,"7.829,42",,,,,,,,
GRACA-CE,,,,,CE,,,,,"1.809,39",,,,,,,,,,-,,,,,,,,"1.809,39",,,,,,,,,"9.003,83",,,,,,,,
GRANJA-CE,,,,,CE,,,,,"2.517,41",,,,,,,,,,-,,,,,,,,"2.517,41",,,,,,,,,"12.527,08",,,,,,,,
GROAIRAS-CE,,,,,CE,,,,,"1.573,38",,,,,,,,,,-,,,,,,,,"1.573,38",,,,,,,,,"7.829,42",,,,,,,,
GUARACIABA DO NORTE-CE,,,,,CE,,,,,"2.281,41",,,,,,,,,,-,,,,,,,,"2.281,41",,,,,,,,,"11.352,68",,,,,,,,
HIDROLANDIA-CE,,,,,CE,,,,,"1.888,06",,,,,,,,,,-,,,,,,,,"1.888,06",,,,,,,,,"9.395,31",,,,,,,,
HORIZONTE-CE,,,,,CE,,,,,-,,,,,,,,,,-,,,,,,,,-,,,,,,,,,"140,81",,,,,,,,
IBIAPINA-CE,,,,,CE,,,,,"2.045,40",,,,,,,,,,-,,,,,,,,"2.045,40",,,,,,,,,"10.178,27",,,,,,,,
ICAPUI-CE,,,,,CE,,,,,"77.805,02",,,,,,,,,,"17.073,82",,,,,,,,"94.878,84",,,,,,,,,"458.137,37",,,,,,,,
INDEPENDENCIA-CE,,,,,CE,,,,,"2.124,07",,,,,,,,,,-,,,,,,,,"2.124,07",,,,,,,,,"10.569,74",,,,,,,,
IPAPORANGA-CE,,,,,CE,,,,,"1.652,05",,,,,,,,,,-,,,,,,,,"1.652,05",,,,,,,,,"8.220,89",,,,,,,,
IPU-CE,,,,,CE,,,,,"2.360,08",,,,,,,,,,-,,,,,,,,"2.360,08",,,,,,,,,"11.744,15",,,,,,,,
IPUEIRAS-CE,,,,,CE,,,,,"2.360,08",,,,,,,,,,-,,,,,,,,"2.360,08",,,,,,,,,"11.744,15",,,,,,,,
IRAUCUBA-CE,,,,,CE,,,,,"1.966,73",,,,,,,,,,-,,,,,,,,"1.966,73",,,,,,,,,"9.786,79",,,,,,,,
ITAPAGE-CE,,,,,CE,,,,,"2.438,75",,,,,,,,,,-,,,,,,,,"2.438,75",,,,,,,,,"12.135,63",,,,,,,,
ITAPIPOCA-CE,,,,,CE,,,,,"65.232,00",,,,,,,,,,"53.847,02",,,,,,,,"119.079,02",,,,,,,,,"613.948,47",,,,,,,,
ITAREMA-CE,,,,,CE,,,,,"50.736,00",,,,,,,,,,"56.142,75",,,,,,,,"106.878,75",,,,,,,,,"488.002,03",,,,,,,,
JIJOCA DE JERICOACOARA-CE,,,,,CE,,,,,"1.730,72",,,,,,,,,,-,,,,,,,,"1.730,72",,,,,,,,,"8.612,37",,,,,,,,
MARACANAU-CE,,,,,CE,,,,,"579.436,60",,,,,,,,,,-,,,,,,,,"579.436,60",,,,,,,,,"2.783.011,52",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARCO-CE,,,,,CE,,,,,"2.045,40",,,,,,,,,,-,,,,,,,,"2.045,40",,,,,,,,,"10.178,27",,,,,,,,
MARTINOPOLE-CE,,,,,CE,,,,,"1.573,38",,,,,,,,,,-,,,,,,,,"1.573,38",,,,,,,,,"7.829,42",,,,,,,,
MASSAPE-CE,,,,,CE,,,,,"2.202,74",,,,,,,,,,-,,,,,,,,"2.202,74",,,,,,,,,"10.961,20",,,,,,,,
MERUOCA-CE,,,,,CE,,,,,"1.652,05",,,,,,,,,,-,,,,,,,,"1.652,05",,,,,,,,,"8.220,89",,,,,,,,
MIRAIMA-CE,,,,,CE,,,,,"1.652,05",,,,,,,,,,-,,,,,,,,"1.652,05",,,,,,,,,"8.220,89",,,,,,,,
MONSENHOR TABOSA-CE,,,,,CE,,,,,"1.888,06",,,,,,,,,,-,,,,,,,,"1.888,06",,,,,,,,,"9.395,31",,,,,,,,
MORAUJO-CE,,,,,CE,,,,,"1.573,38",,,,,,,,,,-,,,,,,,,"1.573,38",,,,,,,,,"7.829,42",,,,,,,,
MORRINHOS-CE,,,,,CE,,,,,"1.888,06",,,,,,,,,,-,,,,,,,,"1.888,06",,,,,,,,,"9.395,31",,,,,,,,
MUCAMBO-CE,,,,,CE,,,,,"1.730,72",,,,,,,,,,-,,,,,,,,"1.730,72",,,,,,,,,"8.612,37",,,,,,,,
NOVA RUSSAS-CE,,,,,CE,,,,,"2.202,74",,,,,,,,,,-,,,,,,,,"2.202,74",,,,,,,,,"10.961,20",,,,,,,,
NOVO ORIENTE-CE,,,,,CE,,,,,"2.124,07",,,,,,,,,,-,,,,,,,,"2.124,07",,,,,,,,,"10.569,74",,,,,,,,
PACAJUS-CE,,,,,CE,,,,,-,,,,,,,,,,-,,,,,,,,-,,,,,,,,,"87.575,04",,,,,,,,
PACUJA-CE,,,,,CE,,,,,"1.573,38",,,,,,,,,,-,,,,,,,,"1.573,38",,,,,,,,,"7.829,42",,,,,,,,
PARACURU-CE,,,,,CE,,,,,"48.924,00",,,,,,,,,,"69.584,58",,,,,,,,"118.508,58",,,,,,,,,"626.927,13",,,,,,,,
PARAIPABA-CE,,,,,CE,,,,,"2.124,07",,,,,,,,,,"4.128,21",,,,,,,,"6.252,28",,,,,,,,,"27.992,05",,,,,,,,
PARAMOTI-CE,,,,,CE,,,,,"1.652,05",,,,,,,,,,-,,,,,,,,"1.652,05",,,,,,,,,"8.220,89",,,,,,,,
PENTECOSTE-CE,,,,,CE,,,,,"2.281,41",,,,,,,,,,-,,,,,,,,"2.281,41",,,,,,,,,"11.352,68",,,,,,,,
PIRES FERREIRA-CE,,,,,CE,,,,,"1.573,38",,,,,,,,,,-,,,,,,,,"1.573,38",,,,,,,,,"7.829,42",,,,,,,,
PORANGA-CE,,,,,CE,,,,,"1.652,05",,,,,,,,,,-,,,,,,,,"1.652,05",,,,,,,,,"8.220,89",,,,,,,,
QUITERIANOPOLIS-CE,,,,,CE,,,,,"1.966,73",,,,,,,,,,-,,,,,,,,"1.966,73",,,,,,,,,"9.786,79",,,,,,,,
RERIUTABA-CE,,,,,CE,,,,,"2.045,40",,,,,,,,,,-,,,,,,,,"2.045,40",,,,,,,,,"10.178,27",,,,,,,,
SANTA QUITERIA-CE,,,,,CE,,,,,"2.438,75",,,,,,,,,,-,,,,,,,,"2.438,75",,,,,,,,,"12.135,63",,,,,,,,
SANTANA DO ACARAU-CE,,,,,CE,,,,,"2.124,07",,,,,,,,,,-,,,,,,,,"2.124,07",,,,,,,,,"10.569,74",,,,,,,,
SAO BENEDITO-CE,,,,,CE,,,,,"2.360,08",,,,,,,,,,-,,,,,,,,"2.360,08",,,,,,,,,"11.744,15",,,,,,,,
SAO GONCALO DO AMARANTE-CE,,,,,CE,,,,,"2.281,41",,,,,,,,,,-,,,,,,,,"2.281,41",,,,,,,,,"11.352,68",,,,,,,,
SAO LUIS DO CURU-CE,,,,,CE,,,,,"1.652,05",,,,,,,,,,-,,,,,,,,"1.652,05",,,,,,,,,"8.220,89",,,,,,,,
SENADOR SA-CE,,,,,CE,,,,,"1.573,38",,,,,,,,,,-,,,,,,,,"1.573,38",,,,,,,,,"7.829,42",,,,,,,,
SOBRAL-CE,,,,,CE,,,,,"3.146,77",,,,,,,,,,-,,,,,,,,"3.146,77",,,,,,,,,"15.658,88",,,,,,,,
TAMBORIL-CE,,,,,CE,,,,,"2.124,07",,,,,,,,,,-,,,,,,,,"2.124,07",,,,,,,,,"10.569,74",,,,,,,,
TEJUCUOCA-CE,,,,,CE,,,,,"1.730,72",,,,,,,,,,-,,,,,,,,"1.730,72",,,,,,,,,"8.612,37",,,,,,,,
TIANGUA-CE,,,,,CE,,,,,"2.596,08",,,,,,,,,,-,,,,,,,,"2.596,08",,,,,,,,,"12.918,55",,,,,,,,
TRAIRI-CE,,,,,CE,,,,,"56.172,00",,,,,,,,,,"97.294,71",,,,,,,,"153.466,71",,,,,,,,,"729.589,54",,,,,,,,
TURURU-CE,,,,,CE,,,,,"1.652,05",,,,,,,,,,-,,,,,,,,"1.652,05",,,,,,,,,"8.220,89",,,,,,,,
UBAJARA-CE,,,,,CE,,,,,"2.124,07",,,,,,,,,,-,,,,,,,,"2.124,07",,,,,,,,,"10.569,74",,,,,,,,
UMIRIM-CE,,,,,CE,,,,,"1.888,06",,,,,,,,,,-,,,,,,,,"1.888,06",,,,,,,,,"9.395,31",,,,,,,,
URUBURETAMA-CE,,,,,CE,,,,,"1.888,06",,,,,,,,,,-,,,,,,,,"1.888,06",,,,,,,,,"9.395,31",,,,,,,,
URUOCA-CE,,,,,CE,,,,,"1.652,05",,,,,,,,,,-,,,,,,,,"1.652,05",,,,,,,,,"8.220,89",,,,,,,,
VARJOTA-CE,,,,,CE,,,,,"1.888,06",,,,,,,,,,-,,,,,,,,"1.888,06",,,,,,,,,"9.395,31",,,,,,,,
VICOSA DO CEARA-CE,,,,,CE,,,,,"2.438,75",,,,,,,,,,-,,,,,,,,"2.438,75",,,,,,,,,"12.135,63",,,,,,,,
CEARA  TOTAL,,,,,,,,,,"1.807.161,08",,,,,,,,,,"393.034,65",,,,,,,,"2.200.195,73",,,,,,,,,"10.757.002,09",,,,,,,,
AFONSO CLAUDIO-ES,,,,,ES,,,,,"31.856,31",,,,,,,,,,-,,,,,,,,"31.856,31",,,,,,,,,"130.611,09",,,,,,,,
AGUA DOCE DO NORTE-ES,,,,,ES,,,,,"24.166,86",,,,,,,,,,-,,,,,,,,"24.166,86",,,,,,,,,"99.084,27",,,,,,,,
AGUIA BRANCA-ES,,,,,ES,,,,,"21.969,87",,,,,,,,,,-,,,,,,,,"21.969,87",,,,,,,,,"90.076,61",,,,,,,,
ALEGRE-ES,,,,,ES,,,,,"30.757,82",,,,,,,,,,-,,,,,,,,"30.757,82",,,,,,,,,"126.107,26",,,,,,,,
ALFREDO CHAVES-ES,,,,,ES,,,,,"24.166,86",,,,,,,,,,-,,,,,,,,"24.166,86",,,,,,,,,"99.084,27",,,,,,,,
ALTO RIO NOVO-ES,,,,,ES,,,,,"21.969,87",,,,,,,,,,-,,,,,,,,"21.969,87",,,,,,,,,"90.076,61",,,,,,,,
ANCHIETA-ES,,,,,ES,,,,,"211.706,59",,,,,,,,,,-,,,,,,,,"211.706,59",,,,,,,,,"913.691,68",,,,,,,,
APIACA-ES,,,,,ES,,,,,"21.969,87",,,,,,,,,,-,,,,,,,,"21.969,87",,,,,,,,,"90.076,61",,,,,,,,
ARACRUZ-ES,,,,,ES,,,,,"287.920,97",,,,,,,,,,"1.283.282,34",,,,,,,,"1.571.203,31",,,,,,,,,"7.443.491,06",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATILIO VIVACQUA-ES,,,,,ES,,,,,"21.969,87",,,,,,,,,,-,,,,,,,,"21.969,87",,,,,,,,,"90.076,61",,,,,,,,
BAIXO GUANDU-ES,,,,,ES,,,,,"29.659,32",,,,,,,,,,-,,,,,,,,"29.659,32",,,,,,,,,"121.603,42",,,,,,,,
BARRA DE SAO FRANCISCO-ES,,,,,ES,,,,,"32.954,81",,,,,,,,,,-,,,,,,,,"32.954,81",,,,,,,,,"135.114,93",,,,,,,,
BOA ESPERANCA-ES,,,,,ES,,,,,"24.166,86",,,,,,,,,,-,,,,,,,,"24.166,86",,,,,,,,,"99.084,27",,,,,,,,
BOM JESUS DO NORTE-ES,,,,,ES,,,,,"21.969,87",,,,,,,,,,-,,,,,,,,"21.969,87",,,,,,,,,"90.076,61",,,,,,,,
BREJETUBA-ES,,,,,ES,,,,,"23.068,36",,,,,,,,,,-,,,,,,,,"23.068,36",,,,,,,,,"94.580,43",,,,,,,,
CACHOEIRO DE ITAPEMIRIM-ES,,,,,ES,,,,,"43.939,74",,,,,,,,,,-,,,,,,,,"43.939,74",,,,,,,,,"180.153,24",,,,,,,,
CARIACICA-ES,,,,,ES,,,,,"43.939,74",,,,,,,,,,-,,,,,,,,"43.939,74",,,,,,,,,"180.153,24",,,,,,,,
CASTELO-ES,,,,,ES,,,,,"31.856,31",,,,,,,,,,-,,,,,,,,"31.856,31",,,,,,,,,"130.611,09",,,,,,,,
COLATINA-ES,,,,,ES,,,,,"40.644,26",,,,,,,,,,-,,,,,,,,"40.644,26",,,,,,,,,"166.641,74",,,,,,,,
CONCEICAO DA BARRA-ES,,,,,ES,,,,,"99.871,61",,,,,,,,,,"21.664,01",,,,,,,,"121.535,62",,,,,,,,,"567.679,08",,,,,,,,
CONCEICAO DO CASTELO-ES,,,,,ES,,,,,"23.068,36",,,,,,,,,,-,,,,,,,,"23.068,36",,,,,,,,,"94.580,43",,,,,,,,
DIVINO DE SAO LOURENCO-ES,,,,,ES,,,,,"21.969,87",,,,,,,,,,-,,,,,,,,"21.969,87",,,,,,,,,"90.076,61",,,,,,,,
DOMINGOS MARTINS-ES,,,,,ES,,,,,"30.757,82",,,,,,,,,,-,,,,,,,,"30.757,82",,,,,,,,,"126.107,26",,,,,,,,
DORES DO RIO PRETO-ES,,,,,ES,,,,,"21.969,87",,,,,,,,,,-,,,,,,,,"21.969,87",,,,,,,,,"90.076,61",,,,,,,,
ECOPORANGA-ES,,,,,ES,,,,,"28.560,83",,,,,,,,,,-,,,,,,,,"28.560,83",,,,,,,,,"117.099,59",,,,,,,,
FUNDAO-ES,,,,,ES,,,,,"186.301,80",,,,,,,,,,"357.173,21",,,,,,,,"543.475,01",,,,,,,,,"2.271.392,45",,,,,,,,
GOVERNADOR LINDENBERG-ES,,,,,ES,,,,,"21.969,87",,,,,,,,,,-,,,,,,,,"21.969,87",,,,,,,,,"90.076,61",,,,,,,,
GUACUI-ES,,,,,ES,,,,,"29.659,32",,,,,,,,,,-,,,,,,,,"29.659,32",,,,,,,,,"121.603,42",,,,,,,,
GUARAPARI-ES,,,,,ES,,,,,"39.545,77",,,,,,,,,,-,,,,,,,,"39.545,77",,,,,,,,,"162.137,92",,,,,,,,
IBATIBA-ES,,,,,ES,,,,,"27.462,34",,,,,,,,,,-,,,,,,,,"27.462,34",,,,,,,,,"112.595,77",,,,,,,,
IBIRACU-ES,,,,,ES,,,,,"23.068,36",,,,,,,,,,-,,,,,,,,"23.068,36",,,,,,,,,"94.580,43",,,,,,,,
IBITIRAMA-ES,,,,,ES,,,,,"21.969,87",,,,,,,,,,-,,,,,,,,"21.969,87",,,,,,,,,"90.076,61",,,,,,,,
ICONHA-ES,,,,,ES,,,,,"23.068,36",,,,,,,,,,-,,,,,,,,"23.068,36",,,,,,,,,"94.580,43",,,,,,,,
IRUPI-ES,,,,,ES,,,,,"23.068,36",,,,,,,,,,-,,,,,,,,"23.068,36",,,,,,,,,"94.580,43",,,,,,,,
ITAGUACU-ES,,,,,ES,,,,,"25.265,35",,,,,,,,,,-,,,,,,,,"25.265,35",,,,,,,,,"103.588,11",,,,,,,,
ITAPEMIRIM-ES,,,,,ES,,,,,"237.111,38",,,,,,,,,,"445.816,02",,,,,,,,"682.927,40",,,,,,,,,"2.040.398,50",,,,,,,,
ITARANA-ES,,,,,ES,,,,,"23.068,36",,,,,,,,,,-,,,,,,,,"23.068,36",,,,,,,,,"94.580,43",,,,,,,,
IUNA-ES,,,,,ES,,,,,"29.659,32",,,,,,,,,,-,,,,,,,,"29.659,32",,,,,,,,,"121.603,42",,,,,,,,
JAGUARE-ES,,,,,ES,,,,,"394.976,27",,,,,,,,,,"168.759,98",,,,,,,,"563.736,25",,,,,,,,,"2.759.087,14",,,,,,,,
JERONIMO MONTEIRO-ES,,,,,ES,,,,,"23.068,36",,,,,,,,,,-,,,,,,,,"23.068,36",,,,,,,,,"94.580,43",,,,,,,,
JOAO NEIVA-ES,,,,,ES,,,,,"25.265,35",,,,,,,,,,-,,,,,,,,"25.265,35",,,,,,,,,"103.588,11",,,,,,,,
LARANJA DA TERRA-ES,,,,,ES,,,,,"23.068,36",,,,,,,,,,-,,,,,,,,"23.068,36",,,,,,,,,"94.580,43",,,,,,,,
LINHARES-ES,,,,,ES,,,,,"1.486.129,64",,,,,,,,,,"265.212,69",,,,,,,,"1.751.342,33",,,,,,,,,"8.245.731,15",,,,,,,,
MANTENOPOLIS-ES,,,,,ES,,,,,"24.166,86",,,,,,,,,,-,,,,,,,,"24.166,86",,,,,,,,,"99.084,27",,,,,,,,
MARATAIZES-ES,,,,,ES,,,,,"30.757,82",,,,,,,,,,"63.640,33",,,,,,,,"94.398,15",,,,,,,,,"271.293,33",,,,,,,,
MARECHAL FLORIANO-ES,,,,,ES,,,,,"24.166,86",,,,,,,,,,-,,,,,,,,"24.166,86",,,,,,,,,"99.084,27",,,,,,,,
MARILANDIA-ES,,,,,ES,,,,,"21.969,87",,,,,,,,,,-,,,,,,,,"21.969,87",,,,,,,,,"90.076,61",,,,,,,,
MIMOSO DO SUL-ES,,,,,ES,,,,,"29.659,32",,,,,,,,,,-,,,,,,,,"29.659,32",,,,,,,,,"121.603,42",,,,,,,,
MONTANHA-ES,,,,,ES,,,,,"26.363,84",,,,,,,,,,-,,,,,,,,"26.363,84",,,,,,,,,"108.091,94",,,,,,,,
MUCURICI-ES,,,,,ES,,,,,"21.969,87",,,,,,,,,,-,,,,,,,,"21.969,87",,,,,,,,,"90.076,61",,,,,,,,
MUNIZ FREIRE-ES,,,,,ES,,,,,"27.462,34",,,,,,,,,,-,,,,,,,,"27.462,34",,,,,,,,,"112.595,77",,,,,,,,
MUQUI-ES,,,,,ES,,,,,"24.166,86",,,,,,,,,,-,,,,,,,,"24.166,86",,,,,,,,,"99.084,27",,,,,,,,
NOVA VENECIA-ES,,,,,ES,,,,,"34.053,30",,,,,,,,,,-,,,,,,,,"34.053,30",,,,,,,,,"139.618,76",,,,,,,,
PANCAS-ES,,,,,ES,,,,,"28.560,83",,,,,,,,,,-,,,,,,,,"28.560,83",,,,,,,,,"117.099,59",,,,,,,,
PEDRO CANARIO-ES,,,,,ES,,,,,"28.560,83",,,,,,,,,,-,,,,,,,,"28.560,83",,,,,,,,,"117.099,59",,,,,,,,
PINHEIROS-ES,,,,,ES,,,,,"28.560,83",,,,,,,,,,-,,,,,,,,"28.560,83",,,,,,,,,"117.099,59",,,,,,,,
PIUMA-ES,,,,,ES,,,,,"25.265,35",,,,,,,,,,-,,,,,,,,"25.265,35",,,,,,,,,"103.588,11",,,,,,,,
PONTO BELO-ES,,,,,ES,,,,,"21.969,87",,,,,,,,,,-,,,,,,,,"21.969,87",,,,,,,,,"90.076,61",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESIDENTE KENNEDY-ES,,,,,ES,,,,,"169.365,27",,,,,,,,,,"965.809,93",,,,,,,,"1.135.175,20",,,,,,,,,"4.209.167,90",,,,,,,,
RIO BANANAL-ES,,,,,ES,,,,,"26.363,84",,,,,,,,,,-,,,,,,,,"26.363,84",,,,,,,,,"108.091,94",,,,,,,,
RIO NOVO DO SUL-ES,,,,,ES,,,,,"23.068,36",,,,,,,,,,-,,,,,,,,"23.068,36",,,,,,,,,"94.580,43",,,,,,,,
SANTA LEOPOLDINA-ES,,,,,ES,,,,,"24.166,86",,,,,,,,,,-,,,,,,,,"24.166,86",,,,,,,,,"99.084,27",,,,,,,,
SANTA MARIA DE JETIBA-ES,,,,,ES,,,,,"30.757,82",,,,,,,,,,-,,,,,,,,"30.757,82",,,,,,,,,"126.107,26",,,,,,,,
SANTA TERESA-ES,,,,,ES,,,,,"28.560,83",,,,,,,,,,-,,,,,,,,"28.560,83",,,,,,,,,"117.099,59",,,,,,,,
SAO DOMINGOS DO NORTE-ES,,,,,ES,,,,,"21.969,87",,,,,,,,,,-,,,,,,,,"21.969,87",,,,,,,,,"90.076,61",,,,,,,,
SAO GABRIEL DA PALHA-ES,,,,,ES,,,,,"29.659,32",,,,,,,,,,-,,,,,,,,"29.659,32",,,,,,,,,"121.603,42",,,,,,,,
SAO JOSE DO CALCADO-ES,,,,,ES,,,,,"23.068,36",,,,,,,,,,-,,,,,,,,"23.068,36",,,,,,,,,"94.580,43",,,,,,,,
SAO MATEUS-ES,,,,,ES,,,,,"1.419.215,55",,,,,,,,,,"96.082,22",,,,,,,,"1.515.297,77",,,,,,,,,"7.091.950,83",,,,,,,,
SAO ROQUE DO CANAA-ES,,,,,ES,,,,,"23.068,36",,,,,,,,,,-,,,,,,,,"23.068,36",,,,,,,,,"94.580,43",,,,,,,,
SERRA-ES,,,,,ES,,,,,"338.730,55",,,,,,,,,,"582.844,88",,,,,,,,"921.575,43",,,,,,,,,"4.279.739,03",,,,,,,,
SOORETAMA-ES,,,,,ES,,,,,"27.462,34",,,,,,,,,,-,,,,,,,,"27.462,34",,,,,,,,,"112.595,77",,,,,,,,
VARGEM ALTA-ES,,,,,ES,,,,,"26.363,84",,,,,,,,,,-,,,,,,,,"26.363,84",,,,,,,,,"108.091,94",,,,,,,,
VENDA NOVA DO IMIGRANTE-ES,,,,,ES,,,,,"26.363,84",,,,,,,,,,-,,,,,,,,"26.363,84",,,,,,,,,"108.091,94",,,,,,,,
VIANA-ES,,,,,ES,,,,,"35.151,79",,,,,,,,,,-,,,,,,,,"35.151,79",,,,,,,,,"144.122,58",,,,,,,,
VILA PAVAO-ES,,,,,ES,,,,,"21.969,87",,,,,,,,,,-,,,,,,,,"21.969,87",,,,,,,,,"90.076,61",,,,,,,,
VILA VALERIO-ES,,,,,ES,,,,,"24.166,86",,,,,,,,,,-,,,,,,,,"24.166,86",,,,,,,,,"99.084,31",,,,,,,,
VILA VELHA-ES,,,,,ES,,,,,"338.730,55",,,,,,,,,,-,,,,,,,,"338.730,55",,,,,,,,,"1.461.906,70",,,,,,,,
VITORIA-ES,,,,,ES,,,,,"338.730,55",,,,,,,,,,-,,,,,,,,"338.730,55",,,,,,,,,"1.461.906,70",,,,,,,,
ESPIRITO SANTO  TOTAL,,,,,,,,,,"7.275.168,24",,,,,,,,,,"4.250.285,61",,,,,,,,"11.525.453,85",,,,,,,,,"50.133.487,84",,,,,,,,
JUIZ DE FORA-MG,,,,,MG,,,,,"534.955,30",,,,,,,,,,-,,,,,,,,"534.955,30",,,,,,,,,"2.569.919,25",,,,,,,,
MINAS GERAIS  TOTAL,,,,,,,,,,"534.955,30",,,,,,,,,,-,,,,,,,,"534.955,30",,,,,,,,,"2.569.919,25",,,,,,,,
AFUA-PA,,,,,PA,,,,,-,,,,,,,,,,"5.912,35",,,,,,,,"5.912,35",,,,,,,,,"30.132,94",,,,,,,,
ALENQUER-PA,,,,,PA,,,,,-,,,,,,,,,,"5.912,35",,,,,,,,"5.912,35",,,,,,,,,"30.132,94",,,,,,,,
ALMEIRIM-PA,,,,,PA,,,,,-,,,,,,,,,,"5.912,35",,,,,,,,"5.912,35",,,,,,,,,"30.132,94",,,,,,,,
ANAJAS-PA,,,,,PA,,,,,-,,,,,,,,,,"5.912,35",,,,,,,,"5.912,35",,,,,,,,,"30.132,94",,,,,,,,
BREVES-PA,,,,,PA,,,,,-,,,,,,,,,,"5.912,35",,,,,,,,"5.912,35",,,,,,,,,"30.132,94",,,,,,,,
CHAVES-PA,,,,,PA,,,,,-,,,,,,,,,,"5.912,35",,,,,,,,"5.912,35",,,,,,,,,"30.132,94",,,,,,,,
CURUA-PA,,,,,PA,,,,,-,,,,,,,,,,"5.912,35",,,,,,,,"5.912,35",,,,,,,,,"30.132,94",,,,,,,,
FARO-PA,,,,,PA,,,,,-,,,,,,,,,,"5.912,35",,,,,,,,"5.912,35",,,,,,,,,"30.132,94",,,,,,,,
GURUPA-PA,,,,,PA,,,,,-,,,,,,,,,,"5.912,35",,,,,,,,"5.912,35",,,,,,,,,"30.132,94",,,,,,,,
JURUTI-PA,,,,,PA,,,,,-,,,,,,,,,,"5.912,35",,,,,,,,"5.912,35",,,,,,,,,"30.132,94",,,,,,,,
MELGACO-PA,,,,,PA,,,,,-,,,,,,,,,,"5.912,35",,,,,,,,"5.912,35",,,,,,,,,"30.132,94",,,,,,,,
MONTE ALEGRE-PA,,,,,PA,,,,,-,,,,,,,,,,"5.912,35",,,,,,,,"5.912,35",,,,,,,,,"30.132,94",,,,,,,,
OBIDOS-PA,,,,,PA,,,,,-,,,,,,,,,,"5.912,35",,,,,,,,"5.912,35",,,,,,,,,"30.132,94",,,,,,,,
PORTO DE MOZ-PA,,,,,PA,,,,,-,,,,,,,,,,"5.912,35",,,,,,,,"5.912,35",,,,,,,,,"30.132,94",,,,,,,,
PRAINHA-PA,,,,,PA,,,,,-,,,,,,,,,,"5.912,35",,,,,,,,"5.912,35",,,,,,,,,"30.132,94",,,,,,,,
SANTAREM-PA,,,,,PA,,,,,-,,,,,,,,,,"5.912,35",,,,,,,,"5.912,35",,,,,,,,,"30.132,94",,,,,,,,
TERRA SANTA-PA,,,,,PA,,,,,-,,,,,,,,,,"5.912,35",,,,,,,,"5.912,35",,,,,,,,,"30.132,94",,,,,,,,
PARA  TOTAL,,,,,,,,,,-,,,,,,,,,,"100.509,95",,,,,,,,"100.509,95",,,,,,,,,"512.259,98",,,,,,,,
PEDRAS DE FOGO-PB,,,,,PB,,,,,"534.955,30",,,,,,,,,,-,,,,,,,,"534.955,30",,,,,,,,,"2.569.379,25",,,,,,,,
SANTA RITA-PB,,,,,PB,,,,,"534.955,30",,,,,,,,,,-,,,,,,,,"534.955,30",,,,,,,,,"2.569.919,25",,,,,,,,
PARAIBA  TOTAL,,,,,,,,,,"1.069.910,60",,,,,,,,,,-,,,,,,,,"1.069.910,60",,,,,,,,,"5.139.298,50",,,,,,,,
CABO DE SANTO AGOSTINHO-PE,,,,,PE,,,,,"579.436,60",,,,,,,,,,-,,,,,,,,"579.436,60",,,,,,,,,"2.784.393,27",,,,,,,,
CAMARAGIBE-PE,,,,,PE,,,,,"534.955,30",,,,,,,,,,-,,,,,,,,"534.955,30",,,,,,,,,"2.569.801,66",,,,,,,,
GOIANA-PE,,,,,PE,,,,,"579.408,10",,,,,,,,,,-,,,,,,,,"579.408,10",,,,,,,,,"1.072.128,42",,,,,,,,
ITAMBE-PE,,,,,PE,,,,,"44.481,30",,,,,,,,,,-,,,,,,,,"44.481,30",,,,,,,,,"82.484,23",,,,,,,,
