LINHARES-ES,,,ES,,,,,"1.170.094,27",,,,,,,,"201.098,14",,,,,,,"1.371.192,41",,,,,,,,"5.780.663,43",,,,,,,,
MANTENOPOLIS-ES,,,ES,,,,,"2.808,28",,,,,,,,-,,,,,,,"2.808,28",,,,,,,,"12.131,07",,,,,,,,
MARATAIZES-ES,,,ES,,,,,"3.574,18",,,,,,,,"24.255,12",,,,,,,"27.829,30",,,,,,,,"120.185,49",,,,,,,,
MARECHAL FLORIANO-ES,,,ES,,,,,"2.808,28",,,,,,,,-,,,,,,,"2.808,28",,,,,,,,"12.172,57",,,,,,,,
MARILANDIA-ES,,,ES,,,,,"2.552,98",,,,,,,,-,,,,,,,"2.552,98",,,,,,,,"11.065,97",,,,,,,,
MIMOSO DO SUL-ES,,,ES,,,,,"3.446,53",,,,,,,,-,,,,,,,"3.446,53",,,,,,,,"14.939,08",,,,,,,,
MONTANHA-ES,,,ES,,,,,"3.063,58",,,,,,,,-,,,,,,,"3.063,58",,,,,,,,"13.279,17",,,,,,,,
MUCURICI-ES,,,ES,,,,,"2.552,98",,,,,,,,-,,,,,,,"2.552,98",,,,,,,,"11.065,97",,,,,,,,
MUNIZ FREIRE-ES,,,ES,,,,,"3.191,23",,,,,,,,-,,,,,,,"3.191,23",,,,,,,,"13.832,47",,,,,,,,
MUQUI-ES,,,ES,,,,,"2.808,28",,,,,,,,-,,,,,,,"2.808,28",,,,,,,,"12.172,57",,,,,,,,
NOVA VENECIA-ES,,,ES,,,,,"3.957,12",,,,,,,,-,,,,,,,"3.957,12",,,,,,,,"17.152,26",,,,,,,,
PANCAS-ES,,,ES,,,,,"3.318,88",,,,,,,,-,,,,,,,"3.318,88",,,,,,,,"14.385,77",,,,,,,,
PEDRO CANARIO-ES,,,ES,,,,,"3.318,88",,,,,,,,-,,,,,,,"3.318,88",,,,,,,,"14.385,77",,,,,,,,
PINHEIROS-ES,,,ES,,,,,"3.318,88",,,,,,,,-,,,,,,,"3.318,88",,,,,,,,"14.385,77",,,,,,,,
PIUMA-ES,,,ES,,,,,"2.935,93",,,,,,,,-,,,,,,,"2.935,93",,,,,,,,"12.725,88",,,,,,,,
PONTO BELO-ES,,,ES,,,,,"2.552,98",,,,,,,,-,,,,,,,"2.552,98",,,,,,,,"11.065,97",,,,,,,,
PRESIDENTE KENNEDY-ES,,,ES,,,,,"42.827,64",,,,,,,,"560.937,96",,,,,,,"603.765,60",,,,,,,,"2.743.768,93",,,,,,,,
RIO BANANAL-ES,,,ES,,,,,"3.063,58",,,,,,,,-,,,,,,,"3.063,58",,,,,,,,"13.279,17",,,,,,,,
RIO NOVO DO SUL-ES,,,ES,,,,,"2.680,63",,,,,,,,-,,,,,,,"2.680,63",,,,,,,,"11.619,28",,,,,,,,
SANTA LEOPOLDINA-ES,,,ES,,,,,"2.808,28",,,,,,,,-,,,,,,,"2.808,28",,,,,,,,"12.172,57",,,,,,,,
SANTA MARIA DE JETIBA-ES,,,ES,,,,,"3.574,18",,,,,,,,-,,,,,,,"3.574,18",,,,,,,,"15.492,38",,,,,,,,
SANTA TERESA-ES,,,ES,,,,,"3.318,88",,,,,,,,-,,,,,,,"3.318,88",,,,,,,,"14.385,77",,,,,,,,
SAO DOMINGOS DO NORTE-ES,,,ES,,,,,"2.552,98",,,,,,,,-,,,,,,,"2.552,98",,,,,,,,"11.065,97",,,,,,,,
SAO GABRIEL DA PALHA-ES,,,ES,,,,,"3.446,53",,,,,,,,-,,,,,,,"3.446,53",,,,,,,,"14.939,08",,,,,,,,
SAO JOSE DO CALCADO-ES,,,ES,,,,,"2.680,63",,,,,,,,-,,,,,,,"2.680,63",,,,,,,,"11.619,28",,,,,,,,
SAO MATEUS-ES,,,ES,,,,,"1.106.586,48",,,,,,,,"120.244,93",,,,,,,"1.226.831,41",,,,,,,,"5.203.541,82",,,,,,,,
SAO ROQUE DO CANAA-ES,,,ES,,,,,"2.680,63",,,,,,,,-,,,,,,,"2.680,63",,,,,,,,"11.619,28",,,,,,,,
SOORETAMA-ES,,,ES,,,,,"3.191,23",,,,,,,,-,,,,,,,"3.191,23",,,,,,,,"13.832,47",,,,,,,,
VARGEM ALTA-ES,,,ES,,,,,"3.063,58",,,,,,,,-,,,,,,,"3.063,58",,,,,,,,"13.279,17",,,,,,,,
VENDA NOVA DO IMIGRANTE-ES,,,ES,,,,,"3.063,58",,,,,,,,-,,,,,,,"3.063,58",,,,,,,,"13.279,17",,,,,,,,
VILA PAVAO-ES,,,ES,,,,,"2.552,98",,,,,,,,-,,,,,,,"2.552,98",,,,,,,,"11.065,97",,,,,,,,
VILA VALERIO-ES,,,ES,,,,,"2.808,28",,,,,,,,-,,,,,,,"2.808,28",,,,,,,,"12.172,57",,,,,,,,
TOTAL ESPIRITO SANTO,,,,,,,,"3.424.480,25",,,,,,,,"1.281.076,96",,,,,,,"4.705.557,21",,,,,,,,"20.066.419,52",,,,,,,,
JUIZ DE FORA-MG,,,MG,,,,,"330.360,97",,,,,,,,-,,,,,,,"330.360,97",,,,,,,,"1.420.885,41",,,,,,,,
TOTAL MINAS GERAIS,,,,,,,,"330.360,97",,,,,,,,-,,,,,,,"330.360,97",,,,,,,,"1.420.885,41",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFUA-PA,,,PA,,,,,-,,,,,,,,"5.285,96",,,,,,,"5.285,96",,,,,,,,"20.612,39",,,,,,,,
ALENQUER-PA,,,PA,,,,,-,,,,,,,,"5.285,96",,,,,,,"5.285,96",,,,,,,,"20.612,39",,,,,,,,
ALMEIRIM-PA,,,PA,,,,,-,,,,,,,,"5.285,96",,,,,,,"5.285,96",,,,,,,,"20.612,39",,,,,,,,
ANAJAS-PA,,,PA,,,,,-,,,,,,,,"5.285,96",,,,,,,"5.285,96",,,,,,,,"20.612,39",,,,,,,,
BREVES-PA,,,PA,,,,,-,,,,,,,,"5.285,96",,,,,,,"5.285,96",,,,,,,,"20.612,39",,,,,,,,
CHAVES-PA,,,PA,,,,,-,,,,,,,,"5.285,96",,,,,,,"5.285,96",,,,,,,,"20.612,39",,,,,,,,
CURUA-PA,,,PA,,,,,-,,,,,,,,"5.285,96",,,,,,,"5.285,96",,,,,,,,"20.612,39",,,,,,,,
FARO-PA,,,PA,,,,,-,,,,,,,,"5.285,96",,,,,,,"5.285,96",,,,,,,,"20.612,39",,,,,,,,
GURUPA-PA,,,PA,,,,,-,,,,,,,,"5.285,96",,,,,,,"5.285,96",,,,,,,,"20.612,39",,,,,,,,
JURUTI-PA,,,PA,,,,,-,,,,,,,,"5.285,96",,,,,,,"5.285,96",,,,,,,,"20.612,39",,,,,,,,
MELGACO-PA,,,PA,,,,,-,,,,,,,,"5.285,96",,,,,,,"5.285,96",,,,,,,,"20.612,39",,,,,,,,
MONTE ALEGRE-PA,,,PA,,,,,-,,,,,,,,"5.285,96",,,,,,,"5.285,96",,,,,,,,"20.612,39",,,,,,,,
OBIDOS-PA,,,PA,,,,,-,,,,,,,,"5.285,96",,,,,,,"5.285,96",,,,,,,,"20.612,39",,,,,,,,
PORTO DE MOZ-PA,,,PA,,,,,-,,,,,,,,"5.285,96",,,,,,,"5.285,96",,,,,,,,"20.612,39",,,,,,,,
PRAINHA-PA,,,PA,,,,,-,,,,,,,,"5.285,96",,,,,,,"5.285,96",,,,,,,,"20.612,39",,,,,,,,
SANTAREM-PA,,,PA,,,,,-,,,,,,,,"5.285,96",,,,,,,"5.285,96",,,,,,,,"20.612,39",,,,,,,,
TERRA SANTA-PA,,,PA,,,,,-,,,,,,,,"5.285,96",,,,,,,"5.285,96",,,,,,,,"20.612,39",,,,,,,,
TOTAL PARA,,,,,,,,-,,,,,,,,"89.861,32",,,,,,,"89.861,32",,,,,,,,"350.410,63",,,,,,,,
PAULISTA-PE,,,PE,,,,,"330.361,56",,,,,,,,-,,,,,,,"330.361,56",,,,,,,,"1.421.720,18",,,,,,,,
TOTAL PERNAMBUCO,,,,,,,,"330.361,56",,,,,,,,-,,,,,,,"330.361,56",,,,,,,,"1.421.720,18",,,,,,,,
ADRIANOPOLIS-PR,,,PR,,,,,"3.872,52",,,,,,,,-,,,,,,,"3.872,52",,,,,,,,"14.431,92",,,,,,,,
AGUDOS DO SUL-PR,,,PR,,,,,"3.872,52",,,,,,,,-,,,,,,,"3.872,52",,,,,,,,"14.431,92",,,,,,,,
ALMIRANTE TAMANDARE-PR,,,PR,,,,,"6.970,54",,,,,,,,-,,,,,,,"6.970,54",,,,,,,,"25.977,46",,,,,,,,
ANTONINA-PR,,,PR,,,,,"4.840,65",,,,,,,,-,,,,,,,"4.840,65",,,,,,,,"18.039,90",,,,,,,,
ARAUCARIA-PR,,,PR,,,,,"6.970,54",,,,,,,,-,,,,,,,"6.970,54",,,,,,,,"25.977,46",,,,,,,,
BALSA NOVA-PR,,,PR,,,,,"4.066,15",,,,,,,,-,,,,,,,"4.066,15",,,,,,,,"15.153,51",,,,,,,,
BOCAIUVA DO SUL-PR,,,PR,,,,,"3.872,52",,,,,,,,-,,,,,,,"3.872,52",,,,,,,,"14.431,92",,,,,,,,
CAMPINA GRANDE DO SUL-PR,,,PR,,,,,"5.615,16",,,,,,,,-,,,,,,,"5.615,16",,,,,,,,"20.926,28",,,,,,,,
CAMPO DO TENENTE-PR,,,PR,,,,,"3.872,52",,,,,,,,-,,,,,,,"3.872,52",,,,,,,,"14.431,92",,,,,,,,
CAMPO LARGO-PR,,,PR,,,,,"6.970,54",,,,,,,,-,,,,,,,"6.970,54",,,,,,,,"25.977,46",,,,,,,,
CAMPO MAGRO-PR,,,PR,,,,,"5.034,28",,,,,,,,-,,,,,,,"5.034,28",,,,,,,,"18.761,50",,,,,,,,
CERRO AZUL-PR,,,PR,,,,,"4.647,02",,,,,,,,-,,,,,,,"4.647,02",,,,,,,,"17.318,29",,,,,,,,
COLOMBO-PR,,,PR,,,,,"7.745,04",,,,,,,,-,,,,,,,"7.745,04",,,,,,,,"28.863,84",,,,,,,,
CONTENDA-PR,,,PR,,,,,"4.259,77",,,,,,,,-,,,,,,,"4.259,77",,,,,,,,"15.875,10",,,,,,,,
CURITIBA-PR,,,PR,,,,,"7.745,04",,,,,,,,-,,,,,,,"7.745,04",,,,,,,,"28.863,84",,,,,,,,
DOUTOR ULYSSES-PR,,,PR,,,,,"3.872,52",,,,,,,,-,,,,,,,"3.872,52",,,,,,,,"14.431,92",,,,,,,,
FAZENDA RIO GRANDE-PR,,,PR,,,,,"6.389,66",,,,,,,,-,,,,,,,"6.389,66",,,,,,,,"23.812,67",,,,,,,,
GUARAQUECABA-PR,,,PR,,,,,"3.872,52",,,,,,,,-,,,,,,,"3.872,52",,,,,,,,"14.431,92",,,,,,,,
GUARATUBA-PR,,,PR,,,,,"5.227,90",,,,,,,,-,,,,,,,"5.227,90",,,,,,,,"19.483,09",,,,,,,,
ITAPERUCU-PR,,,PR,,,,,"4.840,65",,,,,,,,-,,,,,,,"4.840,65",,,,,,,,"18.039,90",,,,,,,,
LAPA-PR,,,PR,,,,,"6.002,41",,,,,,,,-,,,,,,,"6.002,41",,,,,,,,"22.369,47",,,,,,,,
MANDIRITUBA-PR,,,PR,,,,,"4.647,02",,,,,,,,-,,,,,,,"4.647,02",,,,,,,,"17.318,29",,,,,,,,
MATINHOS-PR,,,PR,,,,,"283.468,77",,,,,,,,"143.582,60",,,,,,,"427.051,37",,,,,,,,"1.591.513,85",,,,,,,,
MORRETES-PR,,,PR,,,,,"4.453,40",,,,,,,,-,,,,,,,"4.453,40",,,,,,,,"16.596,70",,,,,,,,
PARANAGUA-PR,,,PR,,,,,"7.357,79",,,,,,,,-,,,,,,,"7.357,79",,,,,,,,"27.420,64",,,,,,,,
PIEN-PR,,,PR,,,,,"3.872,52",,,,,,,,-,,,,,,,"3.872,52",,,,,,,,"14.431,92",,,,,,,,
PINHAIS-PR,,,PR,,,,,"7.164,16",,,,,,,,-,,,,,,,"7.164,16",,,,,,,,"26.699,05",,,,,,,,
PIRAQUARA-PR,,,PR,,,,,"6.776,91",,,,,,,,-,,,,,,,"6.776,91",,,,,,,,"25.255,86",,,,,,,,
PONTAL DO PARANA-PR,,,PR,,,,,"4.453,40",,,,,,,,"104.452,57",,,,,,,"108.905,97",,,,,,,,"405.865,35",,,,,,,,
PORTO AMAZONAS-PR,,,PR,,,,,"3.872,52",,,,,,,,-,,,,,,,"3.872,52",,,,,,,,"14.431,92",,,,,,,,
QUATRO BARRAS-PR,,,PR,,,,,"4.647,02",,,,,,,,-,,,,,,,"4.647,02",,,,,,,,"17.318,29",,,,,,,,
QUITANDINHA-PR,,,PR,,,,,"4.453,40",,,,,,,,-,,,,,,,"4.453,40",,,,,,,,"16.596,70",,,,,,,,
RIO BRANCO DO SUL-PR,,,PR,,,,,"5.421,53",,,,,,,,-,,,,,,,"5.421,53",,,,,,,,"20.204,68",,,,,,,,
RIO NEGRO-PR,,,PR,,,,,"5.421,53",,,,,,,,-,,,,,,,"5.421,53",,,,,,,,"20.204,68",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAO JOSE DOS PINHAIS-PR,,,PR,,,,,"7.745,04",,,,,,,,-,,,,,,,"7.745,04",,,,,,,,"28.863,84",,,,,,,,
TIJUCAS DO SUL-PR,,,PR,,,,,"4.259,77",,,,,,,,-,,,,,,,"4.259,77",,,,,,,,"15.875,10",,,,,,,,
TUNAS DO PARANA-PR,,,PR,,,,,"3.872,52",,,,,,,,-,,,,,,,"3.872,52",,,,,,,,"14.431,92",,,,,,,,
TOTAL PARANA,,,,,,,,"472.447,77",,,,,,,,"248.035,17",,,,,,,"720.482,94",,,,,,,,"2.685.060,08",,,,,,,,
ANGRA DOS REIS-RJ,,,RJ,,,,,"873.096,98",,,,,,,,"17.163,11",,,,,,,"890.260,09",,,,,,,,"3.998.132,43",,,,,,,,
APERIBE-RJ,,,RJ,,,,,"182.946,16",,,,,,,,-,,,,,,,"182.946,16",,,,,,,,"803.834,42",,,,,,,,
ARARUAMA-RJ,,,RJ,,,,,"329.303,09",,,,,,,,-,,,,,,,"329.303,09",,,,,,,,"1.446.901,99",,,,,,,,
ARMACAO DOS BUZIOS-RJ,,,RJ,,,,,"1.506.731,91",,,,,,,,"950.942,26",,,,,,,"2.457.674,17",,,,,,,,"10.593.593,57",,,,,,,,
ARRAIAL DO CABO-RJ,,,RJ,,,,,"237.830,01",,,,,,,,"33.567,09",,,,,,,"271.397,10",,,,,,,,"1.182.642,88",,,,,,,,
BARRA MANSA-RJ,,,RJ,,,,,"330.360,99",,,,,,,,-,,,,,,,"330.360,99",,,,,,,,"1.439.161,46",,,,,,,,
BELFORD ROXO-RJ,,,RJ,,,,,"365.892,32",,,,,,,,-,,,,,,,"365.892,32",,,,,,,,"1.577.679,60",,,,,,,,
BOM JARDIM-RJ,,,RJ,,,,,"237.830,01",,,,,,,,-,,,,,,,"237.830,01",,,,,,,,"1.044.984,76",,,,,,,,
BOM JESUS DO ITABAPOANA-RJ,,,RJ,,,,,"265.271,93",,,,,,,,-,,,,,,,"265.271,93",,,,,,,,"1.165.559,93",,,,,,,,
CABO FRIO-RJ,,,RJ,,,,,"2.290.232,51",,,,,,,,"3.603.298,76",,,,,,,"5.893.531,27",,,,,,,,"24.770.936,91",,,,,,,,
CACHOEIRAS DE MACACU-RJ,,,RJ,,,,,"812.128,50",,,,,,,,-,,,,,,,"812.128,50",,,,,,,,"3.544.563,58",,,,,,,,
CAMBUCI-RJ,,,RJ,,,,,"210.388,08",,,,,,,,-,,,,,,,"210.388,08",,,,,,,,"924.409,59",,,,,,,,
CAMPOS DOS GOYTACAZES-RJ,,,RJ,,,,,"2.410.771,06",,,,,,,,"17.284.726,42",,,,,,,"19.695.497,48",,,,,,,,"86.135.965,77",,,,,,,,
CANTAGALO-RJ,,,RJ,,,,,"228.682,70",,,,,,,,-,,,,,,,"228.682,70",,,,,,,,"1.004.793,04",,,,,,,,
CARAPEBUS-RJ,,,RJ,,,,,"1.205.385,53",,,,,,,,"459.233,86",,,,,,,"1.664.619,39",,,,,,,,"7.142.249,82",,,,,,,,
CARDOSO MOREIRA-RJ,,,RJ,,,,,"201.240,77",,,,,,,,-,,,,,,,"201.240,77",,,,,,,,"884.217,87",,,,,,,,
CARMO-RJ,,,RJ,,,,,"210.388,08",,,,,,,,-,,,,,,,"210.388,08",,,,,,,,"924.409,59",,,,,,,,
CASIMIRO DE ABREU-RJ,,,RJ,,,,,"1.567.001,19",,,,,,,,"545.828,20",,,,,,,"2.112.829,39",,,,,,,,"8.883.488,59",,,,,,,,
CONCEICAO DE MACABU-RJ,,,RJ,,,,,"228.682,70",,,,,,,,-,,,,,,,"228.682,70",,,,,,,,"1.004.793,04",,,,,,,,
CORDEIRO-RJ,,,RJ,,,,,"228.682,70",,,,,,,,-,,,,,,,"228.682,70",,,,,,,,"1.004.793,04",,,,,,,,
DUAS BARRAS-RJ,,,RJ,,,,,"192.093,46",,,,,,,,-,,,,,,,"192.093,46",,,,,,,,"844.026,14",,,,,,,,
DUQUE DE CAXIAS-RJ,,,RJ,,,,,"1.160.183,57",,,,,,,,-,,,,,,,"1.160.183,57",,,,,,,,"5.066.620,26",,,,,,,,
GUAPIMIRIM-RJ,,,RJ,,,,,"870.137,68",,,,,,,,-,,,,,,,"870.137,68",,,,,,,,"3.800.704,70",,,,,,,,
IGUABA GRANDE-RJ,,,RJ,,,,,"210.388,08",,,,,,,,-,,,,,,,"210.388,08",,,,,,,,"924.409,59",,,,,,,,
ITABORAI-RJ,,,RJ,,,,,"365.892,32",,,,,,,,-,,,,,,,"365.892,32",,,,,,,,"1.580.637,59",,,,,,,,
ITAGUAI-RJ,,,RJ,,,,,"329.303,09",,,,,,,,-,,,,,,,"329.303,09",,,,,,,,"1.419.911,65",,,,,,,,
ITALVA-RJ,,,RJ,,,,,"201.240,77",,,,,,,,-,,,,,,,"201.240,77",,,,,,,,"884.217,87",,,,,,,,
ITAOCARA-RJ,,,RJ,,,,,"237.830,01",,,,,,,,-,,,,,,,"237.830,01",,,,,,,,"1.044.984,76",,,,,,,,
ITAPERUNA-RJ,,,RJ,,,,,"329.303,09",,,,,,,,-,,,,,,,"329.303,09",,,,,,,,"1.446.901,99",,,,,,,,
JAPERI-RJ,,,RJ,,,,,"659.664,08",,,,,,,,-,,,,,,,"659.664,08",,,,,,,,"2.859.073,11",,,,,,,,
LAJE DO MURIAE-RJ,,,RJ,,,,,"182.946,16",,,,,,,,-,,,,,,,"182.946,16",,,,,,,,"803.834,42",,,,,,,,
MACAE-RJ,,,RJ,,,,,"10.154.565,58",,,,,,,,"7.197.713,98",,,,,,,"17.352.279,56",,,,,,,,"74.455.935,10",,,,,,,,
MACUCO-RJ,,,RJ,,,,,"182.946,16",,,,,,,,-,,,,,,,"182.946,16",,,,,,,,"803.834,42",,,,,,,,
MAGE-RJ,,,RJ,,,,,"1.044.165,21",,,,,,,,-,,,,,,,"1.044.165,21",,,,,,,,"4.560.254,03",,,,,,,,
MANGARATIBA-RJ,,,RJ,,,,,"246.977,31",,,,,,,,"12.872,33",,,,,,,"259.849,64",,,,,,,,"1.372.442,83",,,,,,,,
MARICA-RJ,,,RJ,,,,,"320.155,78",,,,,,,,-,,,,,,,"320.155,78",,,,,,,,"1.380.469,66",,,,,,,,
MESQUITA-RJ,,,RJ,,,,,"365.892,32",,,,,,,,-,,,,,,,"365.892,32",,,,,,,,"1.577.679,60",,,,,,,,
MIRACEMA-RJ,,,RJ,,,,,"246.977,31",,,,,,,,-,,,,,,,"246.977,31",,,,,,,,"1.085.176,48",,,,,,,,
NATIVIDADE-RJ,,,RJ,,,,,"210.388,08",,,,,,,,-,,,,,,,"210.388,08",,,,,,,,"924.409,59",,,,,,,,
NILOPOLIS-RJ,,,RJ,,,,,"365.892,32",,,,,,,,-,,,,,,,"365.892,32",,,,,,,,"1.577.679,60",,,,,,,,
NITEROI-RJ,,,RJ,,,,,"2.410.771,06",,,,,,,,-,,,,,,,"2.410.771,06",,,,,,,,"10.397.886,07",,,,,,,,
NOVA FRIBURGO-RJ,,,RJ,,,,,"365.892,32",,,,,,,,-,,,,,,,"365.892,32",,,,,,,,"1.607.668,87",,,,,,,,
NOVA IGUACU-RJ,,,RJ,,,,,"365.892,32",,,,,,,,-,,,,,,,"365.892,32",,,,,,,,"1.577.679,60",,,,,,,,
PARACAMBI-RJ,,,RJ,,,,,"283.566,55",,,,,,,,-,,,,,,,"283.566,55",,,,,,,,"1.222.701,70",,,,,,,,
PARATI-RJ,,,RJ,,,,,-,,,,,,,,"12.872,33",,,,,,,"12.872,33",,,,,,,,"307.509,11",,,,,,,,
PETROPOLIS-RJ,,,RJ,,,,,"365.892,32",,,,,,,,-,,,,,,,"365.892,32",,,,,,,,"1.607.668,87",,,,,,,,
PIRAI-RJ,,,RJ,,,,,"330.360,99",,,,,,,,-,,,,,,,"330.360,99",,,,,,,,"1.439.161,46",,,,,,,,
PORCIUNCULA-RJ,,,RJ,,,,,"210.388,08",,,,,,,,-,,,,,,,"210.388,08",,,,,,,,"924.409,59",,,,,,,,
QUEIMADOS-RJ,,,RJ,,,,,"347.597,70",,,,,,,,-,,,,,,,"347.597,70",,,,,,,,"1.498.795,62",,,,,,,,
QUISSAMA-RJ,,,RJ,,,,,"1.325.924,08",,,,,,,,"2.255.366,79",,,,,,,"3.581.290,87",,,,,,,,"15.159.034,02",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RIO BONITO-RJ,,,RJ,,,,,"292.713,85",,,,,,,,-,,,,,,,"292.713,85",,,,,,,,"1.286.135,09",,,,,,,,
RIO DAS OSTRAS-RJ,,,RJ,,,,,"1.808.078,30",,,,,,,,"5.410.590,82",,,,,,,"7.218.669,12",,,,,,,,"32.294.505,21",,,,,,,,
RIO DE JANEIRO-RJ,,,RJ,,,,,"2.410.769,63",,,,,,,,-,,,,,,,"2.410.769,63",,,,,,,,"11.262.463,38",,,,,,,,
SANTA MARIA MADALENA-RJ,,,RJ,,,,,"192.093,46",,,,,,,,-,,,,,,,"192.093,46",,,,,,,,"844.026,14",,,,,,,,
SANTO ANTONIO DE PADUA-RJ,,,RJ,,,,,"274.419,24",,,,,,,,-,,,,,,,"274.419,24",,,,,,,,"1.205.751,66",,,,,,,,
SAO FIDELIS-RJ,,,RJ,,,,,"274.419,24",,,,,,,,-,,,,,,,"274.419,24",,,,,,,,"1.205.751,66",,,,,,,,
SAO FRANCISCO DE ITABAPOANA-RJ,,,RJ,,,,,"283.566,55",,,,,,,,-,,,,,,,"283.566,55",,,,,,,,"1.245.943,38",,,,,,,,
SAO GONCALO-RJ,,,RJ,,,,,"365.892,32",,,,,,,,-,,,,,,,"365.892,32",,,,,,,,"1.580.637,59",,,,,,,,
SAO JOAO DA BARRA-RJ,,,RJ,,,,,"1.627.270,47",,,,,,,,"770.431,78",,,,,,,"2.397.702,25",,,,,,,,"10.745.438,56",,,,,,,,
SAO JOAO DE MERITI-RJ,,,RJ,,,,,"365.892,32",,,,,,,,-,,,,,,,"365.892,32",,,,,,,,"1.577.679,60",,,,,,,,
SAO JOSE DE UBA-RJ,,,RJ,,,,,"182.946,16",,,,,,,,-,,,,,,,"182.946,16",,,,,,,,"803.834,42",,,,,,,,
SAO JOSE DO VALE DO RIO PRETO-RJ,,,RJ,,,,,"228.682,70",,,,,,,,-,,,,,,,"228.682,70",,,,,,,,"1.004.793,04",,,,,,,,
SAO PEDRO DA ALDEIA-RJ,,,RJ,,,,,"301.861,16",,,,,,,,-,,,,,,,"301.861,16",,,,,,,,"1.326.326,82",,,,,,,,
SAO SEBASTIAO DO ALTO-RJ,,,RJ,,,,,"182.946,16",,,,,,,,-,,,,,,,"182.946,16",,,,,,,,"803.834,42",,,,,,,,
SAQUAREMA-RJ,,,RJ,,,,,"292.713,85",,,,,,,,-,,,,,,,"292.713,85",,,,,,,,"1.286.135,09",,,,,,,,
SEROPEDICA-RJ,,,RJ,,,,,"311.008,47",,,,,,,,-,,,,,,,"311.008,47",,,,,,,,"1.341.027,66",,,,,,,,
SILVA JARDIM-RJ,,,RJ,,,,,"754.119,32",,,,,,,,-,,,,,,,"754.119,32",,,,,,,,"3.291.380,47",,,,,,,,
SUMIDOURO-RJ,,,RJ,,,,,"210.388,08",,,,,,,,-,,,,,,,"210.388,08",,,,,,,,"924.409,59",,,,,,,,
TANGUA-RJ,,,RJ,,,,,"246.977,31",,,,,,,,-,,,,,,,"246.977,31",,,,,,,,"1.064.933,72",,,,,,,,
TERESOPOLIS-RJ,,,RJ,,,,,"356.745,01",,,,,,,,-,,,,,,,"356.745,01",,,,,,,,"1.567.477,15",,,,,,,,
TRAJANO DE MORAIS-RJ,,,RJ,,,,,"192.093,46",,,,,,,,-,,,,,,,"192.093,46",,,,,,,,"844.026,14",,,,,,,,
VARRE-SAI-RJ,,,RJ,,,,,"182.946,16",,,,,,,,-,,,,,,,"182.946,16",,,,,,,,"803.834,42",,,,,,,,
VOLTA REDONDA-RJ,,,RJ,,,,,"330.360,99",,,,,,,,-,,,,,,,"330.360,99",,,,,,,,"1.439.161,46",,,,,,,,
TOTAL RIO DE JANEIRO,,,,,,,,"49.474.979,23",,,,,,,,"38.554.607,73",,,,,,,"88.029.586,96",,,,,,,,"383.382.336,85",,,,,,,,
ACARI-RN,,,RN,,,,,"4.320,73",,,,,,,,-,,,,,,,"4.320,73",,,,,,,,"18.514,08",,,,,,,,
ACU-RN,,,RN,,,,,"174.831,49",,,,,,,,"72.315,48",,,,,,,"247.146,97",,,,,,,,"1.058.285,23",,,,,,,,
AFONSO BEZERRA-RN,,,RN,,,,,"4.320,73",,,,,,,,-,,,,,,,"4.320,73",,,,,,,,"18.514,08",,,,,,,,
AGUA NOVA-RN,,,RN,,,,,"4.114,99",,,,,,,,-,,,,,,,"4.114,99",,,,,,,,"17.632,47",,,,,,,,
ALEXANDRIA-RN,,,RN,,,,,"4.526,48",,,,,,,,-,,,,,,,"4.526,48",,,,,,,,"19.395,70",,,,,,,,
ALMINO AFONSO-RN,,,RN,,,,,"4.114,99",,,,,,,,-,,,,,,,"4.114,99",,,,,,,,"17.632,47",,,,,,,,
ALTO DO RODRIGUES-RN,,,RN,,,,,"177.391,68",,,,,,,,"67.400,53",,,,,,,"244.792,21",,,,,,,,"1.070.940,22",,,,,,,,
ANTONIO MARTINS-RN,,,RN,,,,,"4.114,99",,,,,,,,-,,,,,,,"4.114,99",,,,,,,,"17.632,47",,,,,,,,
APODI-RN,,,RN,,,,,"151.359,23",,,,,,,,"71.502,46",,,,,,,"222.861,69",,,,,,,,"996.324,29",,,,,,,,
AREIA BRANCA-RN,,,RN,,,,,"400.876,94",,,,,,,,"337.053,85",,,,,,,"737.930,79",,,,,,,,"3.353.440,83",,,,,,,,
AUGUSTO SEVERO-RN,,,RN,,,,,"4.114,99",,,,,,,,-,,,,,,,"4.114,99",,,,,,,,"17.632,47",,,,,,,,
BARAUNA-RN,,,RN,,,,,"5.143,74",,,,,,,,-,,,,,,,"5.143,74",,,,,,,,"22.040,61",,,,,,,,
CAICO-RN,,,RN,,,,,"6.789,72",,,,,,,,-,,,,,,,"6.789,72",,,,,,,,"29.093,59",,,,,,,,
CARAUBAS-RN,,,RN,,,,,"106.214,18",,,,,,,,"33.013,11",,,,,,,"139.227,29",,,,,,,,"612.514,82",,,,,,,,
CARNAUBA DOS DANTAS-RN,,,RN,,,,,"4.114,99",,,,,,,,-,,,,,,,"4.114,99",,,,,,,,"17.632,47",,,,,,,,
