ITAREMA-CE,,,,,,,,,CE,,"45.963,04",,,,,-,,,,,,"45.963,04",,,,,,,"776.480,31",,,,,,,,,
JAGUARUANA-CE,,,,,,,,,CE,,"84.396,47",,,,,"466,97",,,,,,"84.863,44",,,,,,,"596.466,95",,,,,,,,,
JIJOCA DE JERICOACOARA-CE,,,,,,,,,CE,,"1.625,55",,,,,-,,,,,,"1.625,55",,,,,,,"17.371,38",,,,,,,,,
MARACANAU-CE,,,,,,,,,CE,,-,,,,,-,,,,,,-,,,,,,,"0,36",,,,,,,,,
MARCO-CE,,,,,,,,,CE,,"1.828,74",,,,,-,,,,,,"1.828,74",,,,,,,"19.542,82",,,,,,,,,
MARTINOPOLE-CE,,,,,,,,,CE,,"1.422,35",,,,,-,,,,,,"1.422,35",,,,,,,"15.199,95",,,,,,,,,
MASSAPE-CE,,,,,,,,,CE,,"1.964,21",,,,,-,,,,,,"1.964,21",,,,,,,"20.990,45",,,,,,,,,
MERUOCA-CE,,,,,,,,,CE,,"1.490,09",,,,,-,,,,,,"1.490,09",,,,,,,"15.923,78",,,,,,,,,
MIRAIMA-CE,,,,,,,,,CE,,"1.490,09",,,,,-,,,,,,"1.490,09",,,,,,,"15.923,78",,,,,,,,,
MONSENHOR TABOSA-CE,,,,,,,,,CE,,"1.625,55",,,,,-,,,,,,"1.625,55",,,,,,,"17.371,38",,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MORAUJO-CE,,,,,,,,,CE,,"1.354,62",,,,,-,,,,,,"1.354,62",,,,,,,"14.476,14",,,,,,,,,
MORRINHOS-CE,,,,,,,,,CE,,"1.761,01",,,,,-,,,,,,"1.761,01",,,,,,,"18.819,01",,,,,,,,,
MUCAMBO-CE,,,,,,,,,CE,,"1.557,82",,,,,-,,,,,,"1.557,82",,,,,,,"16.647,58",,,,,,,,,
NOVA RUSSAS-CE,,,,,,,,,CE,,"1.896,47",,,,,-,,,,,,"1.896,47",,,,,,,"20.266,62",,,,,,,,,
NOVO ORIENTE-CE,,,,,,,,,CE,,"1.828,74",,,,,-,,,,,,"1.828,74",,,,,,,"19.542,82",,,,,,,,,
PACUJA-CE,,,,,,,,,CE,,"1.354,62",,,,,-,,,,,,"1.354,62",,,,,,,"14.476,14",,,,,,,,,
PARACURU-CE,,,,,,,,,CE,,"42.898,83",,,,,"89.712,54",,,,,,"132.611,37",,,,,,,"1.250.939,78",,,,,,,,,
PARAIPABA-CE,,,,,,,,,CE,,"1.896,47",,,,,"12,74",,,,,,"1.909,21",,,,,,,"41.491,63",,,,,,,,,
PARAMOTI-CE,,,,,,,,,CE,,"1.422,35",,,,,-,,,,,,"1.422,35",,,,,,,"15.199,95",,,,,,,,,
PENTECOSTE-CE,,,,,,,,,CE,,"1.964,21",,,,,-,,,,,,"1.964,21",,,,,,,"20.990,45",,,,,,,,,
PIRES FERREIRA-CE,,,,,,,,,CE,,"1.422,35",,,,,-,,,,,,"1.422,35",,,,,,,"15.199,95",,,,,,,,,
PORANGA-CE,,,,,,,,,CE,,"1.490,09",,,,,-,,,,,,"1.490,09",,,,,,,"15.923,78",,,,,,,,,
QUITERIANOPOLIS-CE,,,,,,,,,CE,,"1.693,28",,,,,-,,,,,,"1.693,28",,,,,,,"18.095,20",,,,,,,,,
RERIUTABA-CE,,,,,,,,,CE,,"1.693,28",,,,,-,,,,,,"1.693,28",,,,,,,"18.095,20",,,,,,,,,
SANTA QUITERIA-CE,,,,,,,,,CE,,"2.099,67",,,,,-,,,,,,"2.099,67",,,,,,,"22.438,08",,,,,,,,,
SANTANA DO ACARAU-CE,,,,,,,,,CE,,"1.896,47",,,,,-,,,,,,"1.896,47",,,,,,,"20.266,62",,,,,,,,,
SAO BENEDITO-CE,,,,,,,,,CE,,"2.099,67",,,,,-,,,,,,"2.099,67",,,,,,,"22.438,08",,,,,,,,,
SAO LUIS DO CURU-CE,,,,,,,,,CE,,"1.490,09",,,,,-,,,,,,"1.490,09",,,,,,,"15.923,78",,,,,,,,,
SENADOR SA-CE,,,,,,,,,CE,,"1.354,62",,,,,-,,,,,,"1.354,62",,,,,,,"14.476,14",,,,,,,,,
SOBRAL-CE,,,,,,,,,CE,,"2.709,25",,,,,-,,,,,,"2.709,25",,,,,,,"28.952,35",,,,,,,,,
TAMBORIL-CE,,,,,,,,,CE,,"1.828,74",,,,,-,,,,,,"1.828,74",,,,,,,"19.542,82",,,,,,,,,
TEJUCUOCA-CE,,,,,,,,,CE,,"1.625,55",,,,,-,,,,,,"1.625,55",,,,,,,"17.371,38",,,,,,,,,
TIANGUA-CE,,,,,,,,,CE,,"2.302,86",,,,,-,,,,,,"2.302,86",,,,,,,"24.609,50",,,,,,,,,
TRAIRI-CE,,,,,,,,,CE,,"49.027,24",,,,,"61.569,72",,,,,,"110.596,96",,,,,,,"1.327.011,44",,,,,,,,,
TURURU-CE,,,,,,,,,CE,,"1.557,82",,,,,-,,,,,,"1.557,82",,,,,,,"16.647,58",,,,,,,,,
UBAJARA-CE,,,,,,,,,CE,,"1.896,47",,,,,-,,,,,,"1.896,47",,,,,,,"20.266,62",,,,,,,,,
UMIRIM-CE,,,,,,,,,CE,,"1.693,28",,,,,-,,,,,,"1.693,28",,,,,,,"18.095,20",,,,,,,,,
URUBURETAMA-CE,,,,,,,,,CE,,"1.693,28",,,,,-,,,,,,"1.693,28",,,,,,,"18.095,20",,,,,,,,,
URUOCA-CE,,,,,,,,,CE,,"1.490,09",,,,,-,,,,,,"1.490,09",,,,,,,"15.923,78",,,,,,,,,
VARJOTA-CE,,,,,,,,,CE,,"1.625,55",,,,,-,,,,,,"1.625,55",,,,,,,"17.371,38",,,,,,,,,
VICOSA DO CEARA-CE,,,,,,,,,CE,,"2.167,40",,,,,-,,,,,,"2.167,40",,,,,,,"23.161,87",,,,,,,,,
CEARA  TOTAL,,,,,,,,,,,"2.572.531,63",,,,,"418.847,90",,,,,,"2.991.379,53",,,,,,,"29.364.021,79",,,,,,,,,
AFONSO CLAUDIO-ES,,,,,,,,,ES,,"164.134,87",,,,,-,,,,,,"164.134,87",,,,,,,"1.739.159,05",,,,,,,,,
AGUA DOCE DO NORTE-ES,,,,,,,,,ES,,"123.101,15",,,,,-,,,,,,"123.101,15",,,,,,,"1.304.369,27",,,,,,,,,
AGUIA BRANCA-ES,,,,,,,,,ES,,"117.239,19",,,,,-,,,,,,"117.239,19",,,,,,,"1.242.256,45",,,,,,,,,
ALEGRE-ES,,,,,,,,,ES,,"164.134,87",,,,,-,,,,,,"164.134,87",,,,,,,"1.739.159,05",,,,,,,,,
ALFREDO CHAVES-ES,,,,,,,,,ES,,"128.963,11",,,,,-,,,,,,"128.963,11",,,,,,,"1.366.482,10",,,,,,,,,
ALTO RIO NOVO-ES,,,,,,,,,ES,,"117.239,19",,,,,-,,,,,,"117.239,19",,,,,,,"1.242.256,45",,,,,,,,,
ANCHIETA-ES,,,,,,,,,ES,,"2.687.407,30",,,,,"1.343.543,74",,,,,,"4.030.951,04",,,,,,,"41.280.098,48",,,,,,,,,
APIACA-ES,,,,,,,,,ES,,"117.239,19",,,,,-,,,,,,"117.239,19",,,,,,,"1.242.256,45",,,,,,,,,
ARACRUZ-ES,,,,,,,,,ES,,"1.103.084,00",,,,,"1.420.485,17",,,,,,"2.523.569,17",,,,,,,"26.116.733,37",,,,,,,,,
ATILIO VIVACQUA-ES,,,,,,,,,ES,,"117.239,19",,,,,-,,,,,,"117.239,19",,,,,,,"1.242.256,45",,,,,,,,,
BAIXO GUANDU-ES,,,,,,,,,ES,,"164.134,87",,,,,-,,,,,,"164.134,87",,,,,,,"1.739.159,05",,,,,,,,,
BARRA DE SAO FRANCISCO-ES,,,,,,,,,ES,,"181.720,75",,,,,-,,,,,,"181.720,75",,,,,,,"1.925.497,54",,,,,,,,,
BOA ESPERANCA-ES,,,,,,,,,ES,,"134.825,07",,,,,-,,,,,,"134.825,07",,,,,,,"1.428.594,93",,,,,,,,,
BOM JESUS DO NORTE-ES,,,,,,,,,ES,,"117.239,19",,,,,-,,,,,,"117.239,19",,,,,,,"1.242.256,45",,,,,,,,,
BREJETUBA-ES,,,,,,,,,ES,,"123.101,15",,,,,-,,,,,,"123.101,15",,,,,,,"1.304.369,27",,,,,,,,,
CACHOEIRO DE ITAPEMIRIM-ES,,,,,,,,,ES,,"234.478,39",,,,,-,,,,,,"234.478,39",,,,,,,"2.484.512,99",,,,,,,,,
CARIACICA-ES,,,,,,,,,ES,,"234.478,39",,,,,-,,,,,,"234.478,39",,,,,,,"2.484.512,99",,,,,,,,,
CASTELO-ES,,,,,,,,,ES,,"169.996,83",,,,,-,,,,,,"169.996,83",,,,,,,"1.801.271,90",,,,,,,,,
COLATINA-ES,,,,,,,,,ES,,"216.892,51",,,,,-,,,,,,"216.892,51",,,,,,,"2.298.174,52",,,,,,,,,
CONCEICAO DA BARRA-ES,,,,,,,,,ES,,"259.760,18",,,,,"36.055,54",,,,,,"295.815,72",,,,,,,"2.897.867,64",,,,,,,,,
CONCEICAO DO CASTELO-ES,,,,,,,,,ES,,"123.101,15",,,,,-,,,,,,"123.101,15",,,,,,,"1.304.369,27",,,,,,,,,
DIVINO DE SAO LOURENCO-ES,,,,,,,,,ES,,"117.239,19",,,,,-,,,,,,"117.239,19",,,,,,,"1.242.256,45",,,,,,,,,
DOMINGOS MARTINS-ES,,,,,,,,,ES,,"164.134,87",,,,,-,,,,,,"164.134,87",,,,,,,"1.739.159,05",,,,,,,,,
DORES DO RIO PRETO-ES,,,,,,,,,ES,,"117.239,19",,,,,-,,,,,,"117.239,19",,,,,,,"1.242.256,45",,,,,,,,,
ECOPORANGA-ES,,,,,,,,,ES,,"152.410,95",,,,,-,,,,,,"152.410,95",,,,,,,"1.614.933,40",,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FUNDAO-ES,,,,,,,,,ES,,"735.389,34",,,,,"142.251,80",,,,,,"877.641,14",,,,,,,"9.253.612,88",,,,,,,,,
GOVERNADOR LINDENBERG-ES,,,,,,,,,ES,,"123.101,15",,,,,-,,,,,,"123.101,15",,,,,,,"1.304.369,27",,,,,,,,,
GUACUI-ES,,,,,,,,,ES,,"158.272,91",,,,,-,,,,,,"158.272,91",,,,,,,"1.677.046,23",,,,,,,,,
GUARAPARI-ES,,,,,,,,,ES,,"216.892,51",,,,,-,,,,,,"216.892,51",,,,,,,"2.298.174,52",,,,,,,,,
IBATIBA-ES,,,,,,,,,ES,,"152.410,95",,,,,-,,,,,,"152.410,95",,,,,,,"1.614.933,40",,,,,,,,,
IBIRACU-ES,,,,,,,,,ES,,"123.101,15",,,,,-,,,,,,"123.101,15",,,,,,,"1.304.369,27",,,,,,,,,
IBITIRAMA-ES,,,,,,,,,ES,,"117.239,19",,,,,-,,,,,,"117.239,19",,,,,,,"1.242.256,45",,,,,,,,,
ICONHA-ES,,,,,,,,,ES,,"128.963,11",,,,,-,,,,,,"128.963,11",,,,,,,"1.366.482,10",,,,,,,,,
IRUPI-ES,,,,,,,,,ES,,"123.101,15",,,,,-,,,,,,"123.101,15",,,,,,,"1.304.369,27",,,,,,,,,
ITAGUACU-ES,,,,,,,,,ES,,"134.825,07",,,,,-,,,,,,"134.825,07",,,,,,,"1.428.594,93",,,,,,,,,
ITAPEMIRIM-ES,,,,,,,,,ES,,"857.954,22",,,,,"5.952.191,27",,,,,,"6.810.145,49",,,,,,,"72.166.162,54",,,,,,,,,
ITARANA-ES,,,,,,,,,ES,,"123.101,15",,,,,-,,,,,,"123.101,15",,,,,,,"1.304.369,27",,,,,,,,,
IUNA-ES,,,,,,,,,ES,,"158.272,91",,,,,-,,,,,,"158.272,91",,,,,,,"1.677.046,23",,,,,,,,,
JAGUARE-ES,,,,,,,,,ES,,"653.235,10",,,,,"231.705,34",,,,,,"884.940,44",,,,,,,"7.621.243,20",,,,,,,,,
JERONIMO MONTEIRO-ES,,,,,,,,,ES,,"123.101,15",,,,,-,,,,,,"123.101,15",,,,,,,"1.304.369,27",,,,,,,,,
JOAO NEIVA-ES,,,,,,,,,ES,,"134.825,07",,,,,-,,,,,,"134.825,07",,,,,,,"1.428.594,93",,,,,,,,,
LARANJA DA TERRA-ES,,,,,,,,,ES,,"123.101,15",,,,,-,,,,,,"123.101,15",,,,,,,"1.304.369,27",,,,,,,,,
LINHARES-ES,,,,,,,,,ES,,"6.917.023,04",,,,,"1.418.197,95",,,,,,"8.335.220,99",,,,,,,"84.069.573,77",,,,,,,,,
MANTENOPOLIS-ES,,,,,,,,,ES,,"128.963,11",,,,,-,,,,,,"128.963,11",,,,,,,"1.366.482,10",,,,,,,,,
MARATAIZES-ES,,,,,,,,,ES,,"169.996,83",,,,,"2.145.871,52",,,,,,"2.315.868,35",,,,,,,"23.714.017,69",,,,,,,,,
MARECHAL FLORIANO-ES,,,,,,,,,ES,,"134.825,07",,,,,-,,,,,,"134.825,07",,,,,,,"1.428.594,93",,,,,,,,,
MARILANDIA-ES,,,,,,,,,ES,,"123.101,15",,,,,-,,,,,,"123.101,15",,,,,,,"1.304.369,27",,,,,,,,,
MIMOSO DO SUL-ES,,,,,,,,,ES,,"158.272,91",,,,,-,,,,,,"158.272,91",,,,,,,"1.677.046,23",,,,,,,,,
MONTANHA-ES,,,,,,,,,ES,,"140.687,03",,,,,-,,,,,,"140.687,03",,,,,,,"1.490.707,77",,,,,,,,,
MUCURICI-ES,,,,,,,,,ES,,"117.239,19",,,,,-,,,,,,"117.239,19",,,,,,,"1.242.256,45",,,,,,,,,
MUNIZ FREIRE-ES,,,,,,,,,ES,,"146.548,99",,,,,-,,,,,,"146.548,99",,,,,,,"1.552.820,56",,,,,,,,,
MUQUI-ES,,,,,,,,,ES,,"134.825,07",,,,,-,,,,,,"134.825,07",,,,,,,"1.428.594,93",,,,,,,,,
NOVA VENECIA-ES,,,,,,,,,ES,,"181.720,75",,,,,-,,,,,,"181.720,75",,,,,,,"1.925.497,54",,,,,,,,,
PANCAS-ES,,,,,,,,,ES,,"152.410,95",,,,,-,,,,,,"152.410,95",,,,,,,"1.614.933,40",,,,,,,,,
PEDRO CANARIO-ES,,,,,,,,,ES,,"152.410,95",,,,,-,,,,,,"152.410,95",,,,,,,"1.614.933,40",,,,,,,,,
PINHEIROS-ES,,,,,,,,,ES,,"152.410,95",,,,,-,,,,,,"152.410,95",,,,,,,"1.614.933,40",,,,,,,,,
PIUMA-ES,,,,,,,,,ES,,"766.030,55",,,,,"301.416,88",,,,,,"1.067.447,43",,,,,,,"11.189.237,36",,,,,,,,,
PONTO BELO-ES,,,,,,,,,ES,,"117.239,19",,,,,-,,,,,,"117.239,19",,,,,,,"1.242.256,45",,,,,,,,,
PRESIDENTE KENNEDY-ES,,,,,,,,,ES,,"643.465,67",,,,,"8.795.448,61",,,,,,"9.438.914,28",,,,,,,"97.839.115,05",,,,,,,,,
RIO BANANAL-ES,,,,,,,,,ES,,"140.687,03",,,,,-,,,,,,"140.687,03",,,,,,,"1.490.707,77",,,,,,,,,
RIO NOVO DO SUL-ES,,,,,,,,,ES,,"123.101,15",,,,,-,,,,,,"123.101,15",,,,,,,"1.304.369,27",,,,,,,,,
SANTA LEOPOLDINA-ES,,,,,,,,,ES,,"128.963,11",,,,,-,,,,,,"128.963,11",,,,,,,"1.366.482,10",,,,,,,,,
SANTA MARIA DE JETIBA-ES,,,,,,,,,ES,,"169.996,83",,,,,-,,,,,,"169.996,83",,,,,,,"1.801.271,90",,,,,,,,,
SANTA TERESA-ES,,,,,,,,,ES,,"152.410,95",,,,,-,,,,,,"152.410,95",,,,,,,"1.614.933,40",,,,,,,,,
SAO DOMINGOS DO NORTE-ES,,,,,,,,,ES,,"117.239,19",,,,,-,,,,,,"117.239,19",,,,,,,"1.242.256,45",,,,,,,,,
SAO GABRIEL DA PALHA-ES,,,,,,,,,ES,,"164.134,87",,,,,-,,,,,,"164.134,87",,,,,,,"1.739.159,05",,,,,,,,,
SAO JOSE DO CALCADO-ES,,,,,,,,,ES,,"123.101,15",,,,,-,,,,,,"123.101,15",,,,,,,"1.304.369,27",,,,,,,,,
SAO MATEUS-ES,,,,,,,,,ES,,"2.974.654,85",,,,,"190.689,94",,,,,,"3.165.344,79",,,,,,,"32.297.465,22",,,,,,,,,
SAO ROQUE DO CANAA-ES,,,,,,,,,ES,,"123.101,15",,,,,-,,,,,,"123.101,15",,,,,,,"1.304.369,27",,,,,,,,,
SERRA-ES,,,,,,,,,ES,,"1.225.648,90",,,,,"396.637,47",,,,,,"1.622.286,37",,,,,,,"16.839.272,18",,,,,,,,,
SOORETAMA-ES,,,,,,,,,ES,,"152.410,95",,,,,-,,,,,,"152.410,95",,,,,,,"1.614.933,40",,,,,,,,,
VARGEM ALTA-ES,,,,,,,,,ES,,"146.548,99",,,,,-,,,,,,"146.548,99",,,,,,,"1.552.820,56",,,,,,,,,
VENDA NOVA DO IMIGRANTE-ES,,,,,,,,,ES,,"152.410,95",,,,,-,,,,,,"152.410,95",,,,,,,"1.614.933,40",,,,,,,,,
VIANA-ES,,,,,,,,,ES,,"199.306,63",,,,,-,,,,,,"199.306,63",,,,,,,"2.111.836,04",,,,,,,,,
VILA PAVAO-ES,,,,,,,,,ES,,"117.239,19",,,,,-,,,,,,"117.239,19",,,,,,,"1.242.256,45",,,,,,,,,
VILA VALERIO-ES,,,,,,,,,ES,,"128.963,11",,,,,-,,,,,,"128.963,11",,,,,,,"1.366.482,10",,,,,,,,,
VILA VELHA-ES,,,,,,,,,ES,,"1.225.648,90",,,,,-,,,,,,"1.225.648,90",,,,,,,"12.986.871,03",,,,,,,,,
VITORIA-ES,,,,,,,,,ES,,"1.225.648,90",,,,,"28.050,43",,,,,,"1.253.699,33",,,,,,,"13.295.892,61",,,,,,,,,
ESPIRITO SANTO  TOTAL,,,,,,,,,,,"30.665.810,22",,,,,"22.402.545,66",,,,,,"53.068.355,88",,,,,,,"549.270.633,82",,,,,,,,,
BETIM-MG,,,,,,,,,MG,,"68.435,02",,,,,-,,,,,,"68.435,02",,,,,,,"589.884,28",,,,,,,,,
MINAS GERAIS  TOTAL,,,,,,,,,,,"68.435,02",,,,,-,,,,,,"68.435,02",,,,,,,"589.884,28",,,,,,,,,
AFUA-PA,,,,,,,,,PA,,-,,,,,"5.602,23",,,,,,"5.602,23",,,,,,,"75.675,79",,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALENQUER-PA,,,,,,,,,PA,,-,,,,,"5.602,23",,,,,,"5.602,23",,,,,,,"75.675,79",,,,,,,,,
ALMEIRIM-PA,,,,,,,,,PA,,-,,,,,"5.602,23",,,,,,"5.602,23",,,,,,,"75.675,79",,,,,,,,,
ANAJAS-PA,,,,,,,,,PA,,-,,,,,"5.602,23",,,,,,"5.602,23",,,,,,,"75.675,79",,,,,,,,,
BREVES-PA,,,,,,,,,PA,,-,,,,,"5.602,23",,,,,,"5.602,23",,,,,,,"75.675,79",,,,,,,,,
CHAVES-PA,,,,,,,,,PA,,-,,,,,"5.602,23",,,,,,"5.602,23",,,,,,,"75.675,79",,,,,,,,,
CURUA-PA,,,,,,,,,PA,,-,,,,,"5.602,23",,,,,,"5.602,23",,,,,,,"75.675,79",,,,,,,,,
FARO-PA,,,,,,,,,PA,,-,,,,,"5.602,23",,,,,,"5.602,23",,,,,,,"75.675,79",,,,,,,,,
GURUPA-PA,,,,,,,,,PA,,-,,,,,"5.602,23",,,,,,"5.602,23",,,,,,,"75.675,79",,,,,,,,,
JURUTI-PA,,,,,,,,,PA,,-,,,,,"5.602,23",,,,,,"5.602,23",,,,,,,"75.675,79",,,,,,,,,
MELGACO-PA,,,,,,,,,PA,,-,,,,,"5.602,23",,,,,,"5.602,23",,,,,,,"75.675,79",,,,,,,,,
MONTE ALEGRE-PA,,,,,,,,,PA,,-,,,,,"5.602,23",,,,,,"5.602,23",,,,,,,"75.675,79",,,,,,,,,
OBIDOS-PA,,,,,,,,,PA,,-,,,,,"5.602,23",,,,,,"5.602,23",,,,,,,"75.675,79",,,,,,,,,
PORTO DE MOZ-PA,,,,,,,,,PA,,-,,,,,"5.602,23",,,,,,"5.602,23",,,,,,,"75.675,79",,,,,,,,,
PRAINHA-PA,,,,,,,,,PA,,-,,,,,"5.602,23",,,,,,"5.602,23",,,,,,,"75.675,79",,,,,,,,,
SANTAREM-PA,,,,,,,,,PA,,-,,,,,"5.602,23",,,,,,"5.602,23",,,,,,,"75.675,79",,,,,,,,,
TERRA SANTA-PA,,,,,,,,,PA,,-,,,,,"5.602,23",,,,,,"5.602,23",,,,,,,"75.675,79",,,,,,,,,
PARA  TOTAL,,,,,,,,,,,-,,,,,"95.237,91",,,,,,"95.237,91",,,,,,,"1.286.488,43",,,,,,,,,
ALHANDRA-PB,,,,,,,,,PB,,"1.123.729,26",,,,,-,,,,,,"1.123.729,26",,,,,,,"15.670.405,12",,,,,,,,,
PARAIBA  TOTAL,,,,,,,,,,,"1.123.729,26",,,,,-,,,,,,"1.123.729,26",,,,,,,"15.670.405,12",,,,,,,,,
CABO DE SANTO AGOSTINHO-PE,,,,,,,,,PE,,"1.123.729,26",,,,,-,,,,,,"1.123.729,26",,,,,,,"10.445.120,00",,,,,,,,,
GOIANA-PE,,,,,,,,,PE,,-,,,,,-,,,,,,-,,,,,,,"2.231.196,35",,,,,,,,,
ITAQUITINGA-PE,,,,,,,,,PE,,"1.123.729,26",,,,,-,,,,,,"1.123.729,26",,,,,,,"10.445.122,16",,,,,,,,,
PAULISTA-PE,,,,,,,,,PE,,-,,,,,-,,,,,,-,,,,,,,"5.493.768,36",,,,,,,,,
PERNAMBUCO  TOTAL,,,,,,,,,,,"2.247.458,52",,,,,-,,,,,,"2.247.458,52",,,,,,,"28.615.206,87",,,,,,,,,
ANGRA DOS REIS-RJ,,,,,,,,,RJ,,"5.721.205,08",,,,,"1.735.930,74",,,,,,"7.457.135,82",,,,,,,"74.041.609,69",,,,,,,,,
APERIBE-RJ,,,,,,,,,RJ,,"452.436,93",,,,,-,,,,,,"452.436,93",,,,,,,"4.159.180,52",,,,,,,,,
ARARUAMA-RJ,,,,,,,,,RJ,,"818.695,38",,,,,-,,,,,,"818.695,38",,,,,,,"7.525.889,38",,,,,,,,,
ARMACAO DOS BUZIOS-RJ,,,,,,,,,RJ,,"2.776.154,89",,,,,"2.242.277,24",,,,,,"5.018.432,13",,,,,,,"46.114.075,35",,,,,,,,,
ARRAIAL DO CABO-RJ,,,,,,,,,RJ,,"2.776.154,89",,,,,"850.935,01",,,,,,"3.627.089,90",,,,,,,"32.533.910,72",,,,,,,,,
BARRA DO PIRAI-RJ,,,,,,,,,RJ,,"775.606,16",,,,,-,,,,,,"775.606,16",,,,,,,"7.128.909,43",,,,,,,,,
BARRA MANSA-RJ,,,,,,,,,RJ,,"861.784,61",,,,,-,,,,,,"861.784,61",,,,,,,"7.831.182,06",,,,,,,,,
BELFORD ROXO-RJ,,,,,,,,,RJ,,"861.784,61",,,,,-,,,,,,"861.784,61",,,,,,,"7.921.524,00",,,,,,,,,
BOM JARDIM-RJ,,,,,,,,,RJ,,"581.704,62",,,,,-,,,,,,"581.704,62",,,,,,,"5.347.036,55",,,,,,,,,
BOM JESUS DO ITABAPOANA-RJ,,,,,,,,,RJ,,"624.793,85",,,,,-,,,,,,"624.793,85",,,,,,,"5.743.068,09",,,,,,,,,
CABO FRIO-RJ,,,,,,,,,RJ,,"4.112.822,06",,,,,"10.685.996,82",,,,,,"14.798.818,88",,,,,,,"135.721.188,47",,,,,,,,,
CACHOEIRAS DE MACACU-RJ,,,,,,,,,RJ,,"3.258.333,52",,,,,-,,,,,,"3.258.333,52",,,,,,,"30.070.327,20",,,,,,,,,
CAMBUCI-RJ,,,,,,,,,RJ,,"495.526,16",,,,,-,,,,,,"495.526,16",,,,,,,"4.554.865,93",,,,,,,,,
CAMPOS DOS GOYTACAZES-RJ,,,,,,,,,RJ,,"4.112.822,06",,,,,"45.821.702,18",,,,,,"49.934.524,24",,,,,,,"474.359.774,40",,,,,,,,,
CANTAGALO-RJ,,,,,,,,,RJ,,"538.615,39",,,,,-,,,,,,"538.615,39",,,,,,,"4.950.960,21",,,,,,,,,
CARAPEBUS-RJ,,,,,,,,,RJ,,"2.262.052,13",,,,,"639.978,53",,,,,,"2.902.030,66",,,,,,,"27.471.824,11",,,,,,,,,
CARDOSO MOREIRA-RJ,,,,,,,,,RJ,,"473.981,54",,,,,-,,,,,,"473.981,54",,,,,,,"4.356.843,69",,,,,,,,,
CARMO-RJ,,,,,,,,,RJ,,"517.070,77",,,,,-,,,,,,"517.070,77",,,,,,,"4.752.914,40",,,,,,,,,
CASIMIRO DE ABREU-RJ,,,,,,,,,RJ,,"2.981.795,99",,,,,"3.178.061,28",,,,,,"6.159.857,27",,,,,,,"56.357.776,72",,,,,,,,,
CONCEICAO DE MACABU-RJ,,,,,,,,,RJ,,"560.160,00",,,,,-,,,,,,"560.160,00",,,,,,,"5.149.434,64",,,,,,,,,
CORDEIRO-RJ,,,,,,,,,RJ,,"560.160,00",,,,,-,,,,,,"560.160,00",,,,,,,"5.149.424,87",,,,,,,,,
DUAS BARRAS-RJ,,,,,,,,,RJ,,"452.436,93",,,,,-,,,,,,"452.436,93",,,,,,,"4.158.798,25",,,,,,,,,
DUQUE DE CAXIAS-RJ,,,,,,,,,RJ,,"4.112.822,06",,,,,"278.672,05",,,,,,"4.391.494,11",,,,,,,"40.973.058,09",,,,,,,,,
ENGENHEIRO PAULO DE FRONTIN-RJ,,,,,,,,,RJ,,"473.981,54",,,,,-,,,,,,"473.981,54",,,,,,,"4.356.842,26",,,,,,,,,
GUAPIMIRIM-RJ,,,,,,,,,RJ,,"3.595.402,50",,,,,"278.672,05",,,,,,"3.874.074,55",,,,,,,"35.610.008,49",,,,,,,,,
IGUABA GRANDE-RJ,,,,,,,,,RJ,,"560.160,00",,,,,-,,,,,,"560.160,00",,,,,,,"5.149.436,33",,,,,,,,,
ITABORAI-RJ,,,,,,,,,RJ,,"861.784,61",,,,,"278.672,05",,,,,,"1.140.456,66",,,,,,,"10.348.049,21",,,,,,,,,
ITAGUAI-RJ,,,,,,,,,RJ,,"3.804.360,41",,,,,"1.217,93",,,,,,"3.805.578,34",,,,,,,"29.051.369,34",,,,,,,,,
ITALVA-RJ,,,,,,,,,RJ,,"495.526,16",,,,,-,,,,,,"495.526,16",,,,,,,"4.554.834,12",,,,,,,,,
ITAOCARA-RJ,,,,,,,,,RJ,,"560.160,00",,,,,-,,,,,,"560.160,00",,,,,,,"5.148.991,83",,,,,,,,,
ITAPERUNA-RJ,,,,,,,,,RJ,,"775.606,16",,,,,-,,,,,,"775.606,16",,,,,,,"7.129.369,18",,,,,,,,,
ITATIAIA-RJ,,,,,,,,,RJ,,"603.249,24",,,,,-,,,,,,"603.249,24",,,,,,,"5.545.059,45",,,,,,,,,
JAPERI-RJ,,,,,,,,,RJ,,"775.606,16",,,,,-,,,,,,"775.606,16",,,,,,,"7.038.964,36",,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAJE DO MURIAE-RJ,,,,,,,,,RJ,,"430.892,31",,,,,-,,,,,,"430.892,31",,,,,,,"3.960.749,75",,,,,,,,,
MACAE-RJ,,,,,,,,,RJ,,"29.447.303,86",,,,,"8.460.700,34",,,,,,"37.908.004,20",,,,,,,"358.855.304,82",,,,,,,,,
MACUCO-RJ,,,,,,,,,RJ,,"430.892,31",,,,,-,,,,,,"430.892,31",,,,,,,"3.960.765,53",,,,,,,,,
