MATA DE SÃO JOAO-BA,,,,BA,,,,,"148.214,88",,,,,,,,"60.994,22",,,,,,"209.209,10",,,,,,,,,"649.282,87",,,,,,,,,,,
MIGUEL CALMON-BA,,,,BA,,,,,"89,28",,,,,,,,-,,,,,,"89,28",,,,,,,,,"277,49",,,,,,,,,,,
MILAGRES-BA,,,,BA,,,,,"70,15",,,,,,,,-,,,,,,"70,15",,,,,,,,,"218,03",,,,,,,,,,,
MIRANTE-BA,,,,BA,,,,,"70,15",,,,,,,,-,,,,,,"70,15",,,,,,,,,"218,03",,,,,,,,,,,
MONTE SANTO-BA,,,,BA,,,,,"102,03",,,,,,,,-,,,,,,"102,03",,,,,,,,,"317,13",,,,,,,,,,,
MUNDO NOVO-BA,,,,BA,,,,,"82,90",,,,,,,,-,,,,,,"82,90",,,,,,,,,"257,67",,,,,,,,,,,
MUNIZ FERREIRA-BA,,,,BA,,,,,"63,77",,,,,,,,-,,,,,,"63,77",,,,,,,,,"198,20",,,,,,,,,,,
MURITIBA-BA,,,,BA,,,,,"89,28",,,,,,,,-,,,,,,"89,28",,,,,,,,,"277,49",,,,,,,,,,,
MUTUIPE-BA,,,,BA,,,,,"82,90",,,,,,,,-,,,,,,"82,90",,,,,,,,,"257,67",,,,,,,,,,,
NAZARE-BA,,,,BA,,,,,"86,09",,,,,,,,-,,,,,,"86,09",,,,,,,,,"267,57",,,,,,,,,,,
NORDESTINA-BA,,,,BA,,,,,"66,96",,,,,,,,-,,,,,,"66,96",,,,,,,,,"208,12",,,,,,,,,,,
NOVA CANAA-BA,,,,BA,,,,,"73,34",,,,,,,,-,,,,,,"73,34",,,,,,,,,"227,94",,,,,,,,,,,
NOVA FATIMA-BA,,,,BA,,,,,"63,77",,,,,,,,-,,,,,,"63,77",,,,,,,,,"198,20",,,,,,,,,,,
NOVA ITARANA-BA,,,,BA,,,,,"63,77",,,,,,,,-,,,,,,"63,77",,,,,,,,,"198,20",,,,,,,,,,,
NOVA SOURE-BA,,,,BA,,,,,"86,09",,,,,,,,-,,,,,,"86,09",,,,,,,,,"267,57",,,,,,,,,,,
NOVO TRIUNFO-BA,,,,BA,,,,,"70,15",,,,,,,,-,,,,,,"70,15",,,,,,,,,"218,03",,,,,,,,,,,
OLINDINA-BA,,,,BA,,,,,"82,90",,,,,,,,-,,,,,,"82,90",,,,,,,,,"257,67",,,,,,,,,,,
OURICANGAS-BA,,,,BA,,,,,"63,77",,,,,,,,-,,,,,,"63,77",,,,,,,,,"198,20",,,,,,,,,,,
OUROLANDIA-BA,,,,BA,,,,,"73,34",,,,,,,,-,,,,,,"73,34",,,,,,,,,"227,94",,,,,,,,,,,
PARIPIRANGA-BA,,,,BA,,,,,"86,09",,,,,,,,-,,,,,,"86,09",,,,,,,,,"267,57",,,,,,,,,,,
PAULO AFONSO-BA,,,,BA,,,,,"117,98",,,,,,,,-,,,,,,"117,98",,,,,,,,,"366,69",,,,,,,,,,,
PE DE SERRA-BA,,,,BA,,,,,"70,15",,,,,,,,-,,,,,,"70,15",,,,,,,,,"218,03",,,,,,,,,,,
PEDRAO-BA,,,,BA,,,,,"63,77",,,,,,,,-,,,,,,"63,77",,,,,,,,,"198,20",,,,,,,,,,,
PEDRO ALEXANDRE-BA,,,,BA,,,,,"76,52",,,,,,,,-,,,,,,"76,52",,,,,,,,,"237,84",,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PINTADAS-BA,,,,BA,,,,,"66,96",,,,,,,,-,,,,,,"66,96",,,,,,,,,"208,12",,,,,,,,,,,
PIRITIBA-BA,,,,BA,,,,,"79,71",,,,,,,,-,,,,,,"79,71",,,,,,,,,"247,75",,,,,,,,,,,
PLANALTINO-BA,,,,BA,,,,,"63,77",,,,,,,,-,,,,,,"63,77",,,,,,,,,"198,20",,,,,,,,,,,
PLANALTO-BA,,,,BA,,,,,"82,90",,,,,,,,-,,,,,,"82,90",,,,,,,,,"257,67",,,,,,,,,,,
POCOES-BA,,,,BA,,,,,"98,84",,,,,,,,-,,,,,,"98,84",,,,,,,,,"307,21",,,,,,,,,,,
POJUCA-BA,,,,BA,,,,,"563.382,21",,,,,,,,"546.490,06",,,,,,"1.109.872,27",,,,,,,,,"3.477.369,68",,,,,,,,,,,
QUEIMADAS-BA,,,,BA,,,,,"86,09",,,,,,,,-,,,,,,"86,09",,,,,,,,,"267,57",,,,,,,,,,,
QUIJINGUE-BA,,,,BA,,,,,"86,09",,,,,,,,-,,,,,,"86,09",,,,,,,,,"267,57",,,,,,,,,,,
QUIXABEIRA-BA,,,,BA,,,,,"63,77",,,,,,,,-,,,,,,"63,77",,,,,,,,,"198,20",,,,,,,,,,,
RAFAEL JAMBEIRO-BA,,,,BA,,,,,"82,90",,,,,,,,-,,,,,,"82,90",,,,,,,,,"257,67",,,,,,,,,,,
RETIROLANDIA-BA,,,,BA,,,,,"66,96",,,,,,,,-,,,,,,"66,96",,,,,,,,,"208,12",,,,,,,,,,,
RIACHAO DO JACUIPE-BA,,,,BA,,,,,"89,28",,,,,,,,-,,,,,,"89,28",,,,,,,,,"277,49",,,,,,,,,,,
RIBEIRA DO AMPARO-BA,,,,BA,,,,,"70,15",,,,,,,,-,,,,,,"70,15",,,,,,,,,"218,03",,,,,,,,,,,
RIBEIRA DO POMBAL-BA,,,,BA,,,,,"98,84",,,,,,,,-,,,,,,"98,84",,,,,,,,,"307,21",,,,,,,,,,,
RIBEIRAO DO LARGO-BA,,,,BA,,,,,"73,34",,,,,,,,-,,,,,,"73,34",,,,,,,,,"227,94",,,,,,,,,,,
RIOREAL-BA,,,,BA,,,,,"92,47",,,,,,,,-,,,,,,"92,47",,,,,,,,,"287,40",,,,,,,,,,,
RUY BARBOSA-BA,,,,BA,,,,,"89,28",,,,,,,,-,,,,,,"89,28",,,,,,,,,"277,49",,,,,,,,,,,
SALINAS DA MARGARIDA-BA,,,,BA,,,,,"1.853,07",,,,,,,,"118.759,67",,,,,,"120.612,74",,,,,,,,,"363.515,77",,,,,,,,,,,
SALVADOR-BA,,,,BA,,,,,"3.529,66",,,,,,,,"118.759,67",,,,,,"122.289,33",,,,,,,,,"368.726,79",,,,,,,,,,,
SANTA BARBARA-BA,,,,BA,,,,,"76,52",,,,,,,,-,,,,,,"76,52",,,,,,,,,"237,84",,,,,,,,,,,
SANTA BRIGIDA-BA,,,,BA,,,,,"76,52",,,,,,,,-,,,,,,"76,52",,,,,,,,,"237,84",,,,,,,,,,,
SANTA INES-BA,,,,BA,,,,,"66,96",,,,,,,,-,,,,,,"66,96",,,,,,,,,"208,12",,,,,,,,,,,
SANTA TERESINHA-BA,,,,BA,,,,,"63,77",,,,,,,,-,,,,,,"63,77",,,,,,,,,"198,20",,,,,,,,,,,
SANTA LUZ-BA,,,,BA,,,,,"89,28",,,,,,,,-,,,,,,"89,28",,,,,,,,,"277,49",,,,,,,,,,,
SANTANOPOLIS-BA,,,,BA,,,,,"63,77",,,,,,,,-,,,,,,"63,77",,,,,,,,,"198,20",,,,,,,,,,,
SANTO AMARO-BA,,,,BA,,,,,"2.911,97",,,,,,,,"118.759,67",,,,,,"121.671,64",,,,,,,,,"366.806,94",,,,,,,,,,,
SANTO ANTONIO DE JESUS-BA,,,,BA,,,,,"111,60",,,,,,,,-,,,,,,"111,60",,,,,,,,,"346,87",,,,,,,,,,,
SANTO ESTEVAO-BA,,,,BA,,,,,"98,84",,,,,,,,-,,,,,,"98,84",,,,,,,,,"307,21",,,,,,,,,,,
SÃO DOMINGOS-BA,,,,BA,,,,,"63,77",,,,,,,,-,,,,,,"63,77",,,,,,,,,"198,20",,,,,,,,,,,
SÃO FELIPE-BA,,,,BA,,,,,"82,90",,,,,,,,-,,,,,,"82,90",,,,,,,,,"257,67",,,,,,,,,,,
SÃO FELIX-BA,,,,BA,,,,,"70,15",,,,,,,,-,,,,,,"70,15",,,,,,,,,"218,03",,,,,,,,,,,
SÃO FRANCISCODOCONDE-BA,,,,BA,,,,,"1.113.345,33",,,,,,,,"160.184,93",,,,,,"1.273.530,26",,,,,,,,,"3.527.237,64",,,,,,,,,,,
SÃO GONCALODOSCAMPOS-BA,,,,BA,,,,,"86,09",,,,,,,,-,,,,,,"86,09",,,,,,,,,"267,57",,,,,,,,,,,
SÃO JOSEDOJACUIPE-BA,,,,BA,,,,,"63,77",,,,,,,,-,,,,,,"63,77",,,,,,,,,"198,20",,,,,,,,,,,
SÃO MIGUELDASMATAS-BA,,,,BA,,,,,"66,96",,,,,,,,-,,,,,,"66,96",,,,,,,,,"208,12",,,,,,,,,,,
SÃO SEBASTIAODOPASSE-BA,,,,BA,,,,,"251.617,15",,,,,,,,"180.991,08",,,,,,"432.608,23",,,,,,,,,"1.249.561,40",,,,,,,,,,,
SAPEACU-BA,,,,BA,,,,,"76,52",,,,,,,,-,,,,,,"76,52",,,,,,,,,"237,84",,,,,,,,,,,
SATIRO DIAS-BA,,,,BA,,,,,"76,52",,,,,,,,-,,,,,,"76,52",,,,,,,,,"237,84",,,,,,,,,,,
SAUBARA-BA,,,,BA,,,,,"1.853,07",,,,,,,,"118.759,67",,,,,,"120.612,74",,,,,,,,,"363.515,77",,,,,,,,,,,
SERRA PRETA-BA,,,,BA,,,,,"76,52",,,,,,,,-,,,,,,"76,52",,,,,,,,,"237,84",,,,,,,,,,,
SERRINHA-BA,,,,BA,,,,,"108,41",,,,,,,,-,,,,,,"108,41",,,,,,,,,"336,95",,,,,,,,,,,
SERRO LANDIA-BA,,,,BA,,,,,"70,15",,,,,,,,-,,,,,,"70,15",,,,,,,,,"218,03",,,,,,,,,,,
SIMOES FILHO-BA,,,,BA,,,,,"70.208,02",,,,,,,,"966,87",,,,,,"71.174,89",,,,,,,,,"230.282,72",,,,,,,,,,,
SITIO DO QUINTO-BA,,,,BA,,,,,"76,52",,,,,,,,-,,,,,,"76,52",,,,,,,,,"237,84",,,,,,,,,,,
TANQUINHO-BA,,,,BA,,,,,"63,77",,,,,,,,-,,,,,,"63,77",,,,,,,,,"198,20",,,,,,,,,,,
TAPIRAMUTA-BA,,,,BA,,,,,"76,52",,,,,,,,-,,,,,,"76,52",,,,,,,,,"237,84",,,,,,,,,,,
TEODORO SAMPAIO-BA,,,,BA,,,,,"63,77",,,,,,,,-,,,,,,"63,77",,,,,,,,,"198,20",,,,,,,,,,,
TEOFILANDIA-BA,,,,BA,,,,,"82,90",,,,,,,,-,,,,,,"82,90",,,,,,,,,"257,67",,,,,,,,,,,
TERRA NOVA-BA,,,,BA,,,,,"70,15",,,,,,,,-,,,,,,"70,15",,,,,,,,,"222,11",,,,,,,,,,,
TUCANO-BA,,,,BA,,,,,"102,03",,,,,,,,-,,,,,,"102,03",,,,,,,,,"317,13",,,,,,,,,,,
UAUA-BA,,,,BA,,,,,"86,09",,,,,,,,-,,,,,,"86,09",,,,,,,,,"267,57",,,,,,,,,,,
UBAIRA-BA,,,,BA,,,,,"82,90",,,,,,,,-,,,,,,"82,90",,,,,,,,,"257,67",,,,,,,,,,,
VALENTE-BA,,,,BA,,,,,"79,71",,,,,,,,-,,,,,,"79,71",,,,,,,,,"247,75",,,,,,,,,,,
VARZEA DA ROCA-BA,,,,BA,,,,,"70,15",,,,,,,,-,,,,,,"70,15",,,,,,,,,"218,03",,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VARZEA DO POCO-BA,,,,BA,,,,,"63,77",,,,,,,,-,,,,,,"63,77",,,,,,,,,"198,20",,,,,,,,,,,
VARZEA NOVA-BA,,,,BA,,,,,"73,34",,,,,,,,-,,,,,,"73,34",,,,,,,,,"227,94",,,,,,,,,,,
VARZEDO-BA,,,,BA,,,,,"63,77",,,,,,,,-,,,,,,"63,77",,,,,,,,,"198,20",,,,,,,,,,,
VERA CRUZ-BA,,,,BA,,,,,"89,28",,,,,,,,-,,,,,,"89,28",,,,,,,,,"277,49",,,,,,,,,,,
VITORIA DA CONQUISTA-BA,,,,BA,,,,,"127,54",,,,,,,,-,,,,,,"127,54",,,,,,,,,"396,41",,,,,,,,,,,
TOTAL BAHIA,,,,,,,,,"4.965.566,54",,,,,,,,"3.065.301,06",,,,,,"8.030.867,60",,,,,,,,,"23.542.203,26",,,,,,,,,,,
ACARAU-CE,,,,CE,,,,,"3.201,21",,,,,,,,-,,,,,,"3.201,21",,,,,,,,,"9.196,33",,,,,,,,,,,
ALCANTARAS-CE,,,,CE,,,,,"2.000,75",,,,,,,,-,,,,,,"2.000,75",,,,,,,,,"5.747,69",,,,,,,,,,,
AMONTADA-CE,,,,CE,,,,,"66.821,32",,,,,,,,"87.091,61",,,,,,"153.912,93",,,,,,,,,"438.840,69",,,,,,,,,,,
APUIARES-CE,,,,CE,,,,,"2.200,83",,,,,,,,-,,,,,,"2.200,83",,,,,,,,,"6.322,47",,,,,,,,,,,
AQUIRAZ-CE,,,,CE,,,,,-,,,,,,,,"2.488,30",,,,,,"2.488,30",,,,,,,,,"7.171,42",,,,,,,,,,,
ARACATI-CE,,,,CE,,,,,"467.390,41",,,,,,,,"11.072,28",,,,,,"478.462,69",,,,,,,,,"1.400.541,38",,,,,,,,,,,
ARARENDA-CE,,,,CE,,,,,"2.100,79",,,,,,,,-,,,,,,"2.100,79",,,,,,,,,"6.035,08",,,,,,,,,,,
BARROQUINHA-CE,,,,CE,,,,,"2.200,83",,,,,,,,-,,,,,,"2.200,83",,,,,,,,,"6.322,47",,,,,,,,,,,
BELA CRUZ-CE,,,,CE,,,,,"2.801,06",,,,,,,,-,,,,,,"2.801,06",,,,,,,,,"8.046,79",,,,,,,,,,,
CAMOCIM-CE,,,,CE,,,,,"3.201,21",,,,,,,,-,,,,,,"3.201,21",,,,,,,,,"9.196,33",,,,,,,,,,,
CANINDE-CE,,,,CE,,,,,"3.401,28",,,,,,,,-,,,,,,"3.401,28",,,,,,,,,"9.771,09",,,,,,,,,,,
CARIDADE-CE,,,,CE,,,,,"2.300,87",,,,,,,,-,,,,,,"2.300,87",,,,,,,,,"6.609,86",,,,,,,,,,,
CARIRE-CE,,,,CE,,,,,"2.500,94",,,,,,,,-,,,,,,"2.500,94",,,,,,,,,"7.184,62",,,,,,,,,,,
CARNAUBAL-CE,,,,CE,,,,,"2.300,87",,,,,,,,-,,,,,,"2.300,87",,,,,,,,,"6.609,86",,,,,,,,,,,
CATUNDA-CE,,,,CE,,,,,"2.000,75",,,,,,,,-,,,,,,"2.000,75",,,,,,,,,"5.747,69",,,,,,,,,,,
CAUCAIA-CE,,,,CE,,,,,-,,,,,,,,"2.488,30",,,,,,"2.488,30",,,,,,,,,"7.171,42",,,,,,,,,,,
CHAVAL-CE,,,,CE,,,,,"2.200,83",,,,,,,,-,,,,,,"2.200,83",,,,,,,,,"6.322,47",,,,,,,,,,,
COREAU-CE,,,,CE,,,,,"2.500,94",,,,,,,,-,,,,,,"2.500,94",,,,,,,,,"7.184,62",,,,,,,,,,,
CRATEUS-CE,,,,CE,,,,,"3.401,28",,,,,,,,-,,,,,,"3.401,28",,,,,,,,,"9.771,09",,,,,,,,,,,
CROATA-CE,,,,CE,,,,,"2.400,90",,,,,,,,-,,,,,,"2.400,90",,,,,,,,,"6.897,24",,,,,,,,,,,
CRUZ-CE,,,,CE,,,,,"2.500,94",,,,,,,,-,,,,,,"2.500,94",,,,,,,,,"7.184,62",,,,,,,,,,,
FORQUILHA-CE,,,,CE,,,,,"2.400,90",,,,,,,,-,,,,,,"2.400,90",,,,,,,,,"6.897,24",,,,,,,,,,,
FORTALEZA-CE,,,,CE,,,,,"119.497,86",,,,,,,,"3.317,74",,,,,,"122.815,60",,,,,,,,,"375.611,72",,,,,,,,,,,
FRECHEIRINHA-CE,,,,CE,,,,,"2.100,79",,,,,,,,-,,,,,,"2.100,79",,,,,,,,,"6.035,08",,,,,,,,,,,
GENERAL SAMPAIO-CE,,,,CE,,,,,"2.000,75",,,,,,,,-,,,,,,"2.000,75",,,,,,,,,"5.747,69",,,,,,,,,,,
GRACA-CE,,,,CE,,,,,"2.300,87",,,,,,,,-,,,,,,"2.300,87",,,,,,,,,"6.609,86",,,,,,,,,,,
GRANJA-CE,,,,CE,,,,,"3.201,21",,,,,,,,-,,,,,,"3.201,21",,,,,,,,,"9.196,33",,,,,,,,,,,
GROAIRAS-CE,,,,CE,,,,,"2.000,75",,,,,,,,-,,,,,,"2.000,75",,,,,,,,,"5.747,69",,,,,,,,,,,
GUARACIABA DO NORTE-CE,,,,CE,,,,,"2.901,09",,,,,,,,-,,,,,,"2.901,09",,,,,,,,,"8.334,17",,,,,,,,,,,
HIDROLANDIA-CE,,,,CE,,,,,"2.400,90",,,,,,,,-,,,,,,"2.400,90",,,,,,,,,"6.897,24",,,,,,,,,,,
IBIAPINA-CE,,,,CE,,,,,"2.600,98",,,,,,,,-,,,,,,"2.600,98",,,,,,,,,"7.472,01",,,,,,,,,,,
ICAPUI-CE,,,,CE,,,,,"83.006,00",,,,,,,,"15.232,57",,,,,,"98.238,57",,,,,,,,,"294.982,85",,,,,,,,,,,
INDEPENDENCIA-CE,,,,CE,,,,,"2.701,02",,,,,,,,-,,,,,,"2.701,02",,,,,,,,,"7.759,40",,,,,,,,,,,
IPAPORANGA-CE,,,,CE,,,,,"2.100,79",,,,,,,,-,,,,,,"2.100,79",,,,,,,,,"6.035,08",,,,,,,,,,,
IPU-CE,,,,CE,,,,,"3.001,13",,,,,,,,-,,,,,,"3.001,13",,,,,,,,,"8.621,56",,,,,,,,,,,
IPUEIRAS-CE,,,,CE,,,,,"3.001,13",,,,,,,,-,,,,,,"3.001,13",,,,,,,,,"8.621,56",,,,,,,,,,,
IRAUCUBA-CE,,,,CE,,,,,"2.500,94",,,,,,,,-,,,,,,"2.500,94",,,,,,,,,"7.184,62",,,,,,,,,,,
ITAPAGE-CE,,,,CE,,,,,"3.101,17",,,,,,,,-,,,,,,"3.101,17",,,,,,,,,"8.908,95",,,,,,,,,,,
ITAPIPOCA-CE,,,,CE,,,,,"82.950,61",,,,,,,,"79.298,59",,,,,,"162.249,20",,,,,,,,,"459.854,49",,,,,,,,,,,
ITAREMA-CE,,,,CE,,,,,"64.517,14",,,,,,,,"51.067,12",,,,,,"115.584,26",,,,,,,,,"341.612,19",,,,,,,,,,,
JIJONA DE JERICOACOARA-CE,,,,CE,,,,,"2.200,83",,,,,,,,-,,,,,,"2.200,83",,,,,,,,,"6.322,47",,,,,,,,,,,
MARCO-CE,,,,CE,,,,,"2.600,98",,,,,,,,-,,,,,,"2.600,98",,,,,,,,,"7.472,01",,,,,,,,,,,
MARTINOPOLE-CE,,,,CE,,,,,"2.000,75",,,,,,,,-,,,,,,"2.000,75",,,,,,,,,"5.747,69",,,,,,,,,,,
MASSAPE-CE,,,,CE,,,,,"2.801,06",,,,,,,,-,,,,,,"2.801,06",,,,,,,,,"8.046,79",,,,,,,,,,,
MERUOCA-CE,,,,CE,,,,,"2.100,79",,,,,,,,-,,,,,,"2.100,79",,,,,,,,,"6.035,08",,,,,,,,,,,
MIRAIMA-CE,,,,CE,,,,,"2.100,79",,,,,,,,-,,,,,,"2.100,79",,,,,,,,,"6.035,08",,,,,,,,,,,
MONSENHOR TABOSA-CE,,,,CE,,,,,"2.400,90",,,,,,,,-,,,,,,"2.400,90",,,,,,,,,"6.897,24",,,,,,,,,,,
MORAUJO-CE,,,,CE,,,,,"2.000,75",,,,,,,,-,,,,,,"2.000,75",,,,,,,,,"5.747,69",,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MORRINHOS-CE,,,,CE,,,,,"2.400,90",,,,,,,,-,,,,,,"2.400,90",,,,,,,,,"6.897,24",,,,,,,,,,,
MUCAMBO-CE,,,,CE,,,,,"2.200,83",,,,,,,,-,,,,,,"2.200,83",,,,,,,,,"6.322,47",,,,,,,,,,,
NOVA RUSSAS-CE,,,,CE,,,,,"2.801,06",,,,,,,,-,,,,,,"2.801,06",,,,,,,,,"8.046,79",,,,,,,,,,,
NOVO ORIENTE-CE,,,,CE,,,,,"2.701,02",,,,,,,,-,,,,,,"2.701,02",,,,,,,,,"7.759,40",,,,,,,,,,,
PACUJA-CE,,,,CE,,,,,"2.000,75",,,,,,,,-,,,,,,"2.000,75",,,,,,,,,"5.747,69",,,,,,,,,,,
PARACURU-CE,,,,CE,,,,,"62.212,96",,,,,,,,"116.798,08",,,,,,"179.011,04",,,,,,,,,"505.767,75",,,,,,,,,,,
PARAIPABA-CE,,,,CE,,,,,"2.701,02",,,,,,,,"3.775,73",,,,,,"6.476,75",,,,,,,,,"19.287,86",,,,,,,,,,,
PARAMOTI-CE,,,,CE,,,,,"2.100,79",,,,,,,,-,,,,,,"2.100,79",,,,,,,,,"6.035,08",,,,,,,,,,,
PENTECOSTE-CE,,,,CE,,,,,"2.901,09",,,,,,,,-,,,,,,"2.901,09",,,,,,,,,"8.334,17",,,,,,,,,,,
PIRES FERREIRA-CE,,,,CE,,,,,"2.000,75",,,,,,,,-,,,,,,"2.000,75",,,,,,,,,"5.747,69",,,,,,,,,,,
PORANGA-CE,,,,CE,,,,,"2.100,79",,,,,,,,-,,,,,,"2.100,79",,,,,,,,,"6.035,08",,,,,,,,,,,
QUITERIANOPOLIS-CE,,,,CE,,,,,"2.500,94",,,,,,,,-,,,,,,"2.500,94",,,,,,,,,"7.184,62",,,,,,,,,,,
RERIUTABA-CE,,,,CE,,,,,"2.600,98",,,,,,,,-,,,,,,"2.600,98",,,,,,,,,"7.472,01",,,,,,,,,,,
SANTA QUITERIA-CE,,,,CE,,,,,"3.101,17",,,,,,,,-,,,,,,"3.101,17",,,,,,,,,"8.908,95",,,,,,,,,,,
SANTANA DO ACARAU-CE,,,,CE,,,,,"2.701,02",,,,,,,,-,,,,,,"2.701,02",,,,,,,,,"7.759,40",,,,,,,,,,,
SÃO BENEDITO-CE,,,,CE,,,,,"3.001,13",,,,,,,,-,,,,,,"3.001,13",,,,,,,,,"8.621,56",,,,,,,,,,,
SÃO GONCALODOAMARANTE-CE,,,,CE,,,,,"2.901,09",,,,,,,,-,,,,,,"2.901,09",,,,,,,,,"8.334,17",,,,,,,,,,,
SÃO LUISDOCURU-CE,,,,CE,,,,,"2.100,79",,,,,,,,-,,,,,,"2.100,79",,,,,,,,,"6.035,08",,,,,,,,,,,
SENADOR SA-CE,,,,CE,,,,,"2.000,75",,,,,,,,-,,,,,,"2.000,75",,,,,,,,,"5.747,69",,,,,,,,,,,
SOBRAL-CE,,,,CE,,,,,"4.001,51",,,,,,,,-,,,,,,"4.001,51",,,,,,,,,"11.495,41",,,,,,,,,,,
TAMBORIL-CE,,,,CE,,,,,"2.701,02",,,,,,,,-,,,,,,"2.701,02",,,,,,,,,"7.759,40",,,,,,,,,,,
TEJUCUOCA-CE,,,,CE,,,,,"2.200,83",,,,,,,,-,,,,,,"2.200,83",,,,,,,,,"6.322,47",,,,,,,,,,,
TIANGUA-CE,,,,CE,,,,,"3.301,25",,,,,,,,-,,,,,,"3.301,25",,,,,,,,,"9.483,71",,,,,,,,,,,
TRAIRI-CE,,,,CE,,,,,"71.429,69",,,,,,,,"96.883,52",,,,,,"168.313,21",,,,,,,,,"491.332,69",,,,,,,,,,,
TURURU-CE,,,,CE,,,,,"2.100,79",,,,,,,,-,,,,,,"2.100,79",,,,,,,,,"6.035,08",,,,,,,,,,,
UBAJARA-CE,,,,CE,,,,,"2.701,02",,,,,,,,-,,,,,,"2.701,02",,,,,,,,,"7.759,40",,,,,,,,,,,
UMIRIM-CE,,,,CE,,,,,"2.400,90",,,,,,,,-,,,,,,"2.400,90",,,,,,,,,"6.897,24",,,,,,,,,,,
URUBURETAMA-CE,,,,CE,,,,,"2.400,90",,,,,,,,-,,,,,,"2.400,90",,,,,,,,,"6.897,24",,,,,,,,,,,
URUOCA-CE,,,,CE,,,,,"2.100,79",,,,,,,,-,,,,,,"2.100,79",,,,,,,,,"6.035,08",,,,,,,,,,,
VARJOTA-CE,,,,CE,,,,,"2.400,90",,,,,,,,-,,,,,,"2.400,90",,,,,,,,,"6.897,24",,,,,,,,,,,
VICOSA DO CEARA-CE,,,,CE,,,,,"3.101,17",,,,,,,,-,,,,,,"3.101,17",,,,,,,,,"8.908,95",,,,,,,,,,,
TOTAL CEARA,,,,,,,,,"1.191.791,49",,,,,,,,"469.513,84",,,,,,"1.661.305,33",,,,,,,,,"4.834.177,62",,,,,,,,,,,
AFONSO CLAUDIO-ES,,,,ES,,,,,"5.366,98",,,,,,,,-,,,,,,"5.366,98",,,,,,,,,"12.343,85",,,,,,,,,,,
AGUA DOCE DO NORTE-ES,,,,ES,,,,,"4.071,50",,,,,,,,-,,,,,,"4.071,50",,,,,,,,,"9.364,29",,,,,,,,,,,
AGUIABRANCA-ES,,,,ES,,,,,"3.701,36",,,,,,,,-,,,,,,"3.701,36",,,,,,,,,"8.512,99",,,,,,,,,,,
ALEGRE-ES,,,,ES,,,,,"5.181,91",,,,,,,,-,,,,,,"5.181,91",,,,,,,,,"11.918,20",,,,,,,,,,,
ALFREDO CHAVES-ES,,,,ES,,,,,"4.071,50",,,,,,,,-,,,,,,"4.071,50",,,,,,,,,"9.364,29",,,,,,,,,,,
ALTORIO NOVO-ES,,,,ES,,,,,"3.701,36",,,,,,,,-,,,,,,"3.701,36",,,,,,,,,"8.512,99",,,,,,,,,,,
ANCHIETA-ES,,,,ES,,,,,"77.615,46",,,,,,,,-,,,,,,"77.615,46",,,,,,,,,"178.512,62",,,,,,,,,,,
APIACA-ES,,,,ES,,,,,"3.701,36",,,,,,,,-,,,,,,"3.701,36",,,,,,,,,"8.512,99",,,,,,,,,,,
ARACRUZ-ES,,,,ES,,,,,"412.014,66",,,,,,,,"43.317,62",,,,,,"455.332,28",,,,,,,,,"1.392.341,05",,,,,,,,,,,
ATILIO VIVACQUA-ES,,,,ES,,,,,"3.701,36",,,,,,,,-,,,,,,"3.701,36",,,,,,,,,"8.512,99",,,,,,,,,,,
BAIXO GUANDU-ES,,,,ES,,,,,"4.996,84",,,,,,,,-,,,,,,"4.996,84",,,,,,,,,"11.492,55",,,,,,,,,,,
BARRA DE SAO FRANCISCO-ES,,,,ES,,,,,"5.552,05",,,,,,,,-,,,,,,"5.552,05",,,,,,,,,"12.769,50",,,,,,,,,,,
BOA ESPERANCA-ES,,,,ES,,,,,"4.071,50",,,,,,,,-,,,,,,"4.071,50",,,,,,,,,"9.364,29",,,,,,,,,,,
BOM JESÚS DO NORTE-ES,,,,ES,,,,,"3.701,36",,,,,,,,-,,,,,,"3.701,36",,,,,,,,,"8.512,99",,,,,,,,,,,
BREJETUBA-ES,,,,ES,,,,,"3.886,43",,,,,,,,-,,,,,,"3.886,43",,,,,,,,,"8.938,65",,,,,,,,,,,
CACHOEIRO DE ITAPEMIRIM-ES,,,,ES,,,,,"7.402,73",,,,,,,,-,,,,,,"7.402,73",,,,,,,,,"17.026,00",,,,,,,,,,,
CASTELO-ES,,,,ES,,,,,"5.366,98",,,,,,,,-,,,,,,"5.366,98",,,,,,,,,"12.343,85",,,,,,,,,,,
COLATINA-ES,,,,ES,,,,,"6.889,02",,,,,,,,-,,,,,,"6.889,02",,,,,,,,,"15.790,55",,,,,,,,,,,
CONCEICAO DA BARRA-ES,,,,ES,,,,,"83.411,61",,,,,,,,"5.396,15",,,,,,"88.807,76",,,,,,,,,"262.404,74",,,,,,,,,,,
CONCEICAO DO CASTELO-ES,,,,ES,,,,,"3.886,43",,,,,,,,-,,,,,,"3.886,43",,,,,,,,,"8.938,65",,,,,,,,,,,
