PAULO AFONSO-BA,,,,BA,,,,"121,29",,,,,,-,,,,,,,"121,29",,,,,,,"1.192,35",,,,,,,,
PE DE SERRA-BA,,,,BA,,,,"72,12",,,,,,-,,,,,,,"72,12",,,,,,,"708,95",,,,,,,,
PEDRAO-BA,,,,BA,,,,"65,56",,,,,,-,,,,,,,"65,56",,,,,,,"644,49",,,,,,,,
PEDRO ALEXANDRE-BA,,,,BA,,,,"78,67",,,,,,-,,,,,,,"78,67",,,,,,,"773,38",,,,,,,,
PINTADAS-BA,,,,BA,,,,"68,84",,,,,,-,,,,,,,"68,84",,,,,,,"676,72",,,,,,,,
PIRITIBA-BA,,,,BA,,,,"81,95",,,,,,-,,,,,,,"81,95",,,,,,,"805,63",,,,,,,,
PLANALTINO-BA,,,,BA,,,,"65,56",,,,,,-,,,,,,,"65,56",,,,,,,"644,49",,,,,,,,
PLANALTO-BA,,,,BA,,,,"85,23",,,,,,-,,,,,,,"85,23",,,,,,,"837,85",,,,,,,,
POCOES-BA,,,,BA,,,,"101,62",,,,,,-,,,,,,,"101,62",,,,,,,"998,99",,,,,,,,
POJUCA-BA,,,,BA,,,,"689.750,65",,,,,,"653.794,62",,,,,,,"1.343.545,27",,,,,,,"11.599.336,66",,,,,,,,
QUEIMADAS-BA,,,,BA,,,,"88,51",,,,,,-,,,,,,,"88,51",,,,,,,"870,08",,,,,,,,
QUIJINGUE-BA,,,,BA,,,,"88,51",,,,,,-,,,,,,,"88,51",,,,,,,"870,08",,,,,,,,
QUIXABEIRA-BA,,,,BA,,,,"65,56",,,,,,-,,,,,,,"65,56",,,,,,,"644,49",,,,,,,,
RAFAEL JAMBEIRO-BA,,,,BA,,,,"85,23",,,,,,-,,,,,,,"85,23",,,,,,,"837,85",,,,,,,,
RETIROLANDIA-BA,,,,BA,,,,"68,84",,,,,,-,,,,,,,"68,84",,,,,,,"676,72",,,,,,,,
RIACHAO DO JACUIPE-BA,,,,BA,,,,"91,79",,,,,,-,,,,,,,"91,79",,,,,,,"902,31",,,,,,,,
RIBEIRA DO AMPARO-BA,,,,BA,,,,"72,12",,,,,,-,,,,,,,"72,12",,,,,,,"708,95",,,,,,,,
RIBEIRA DO POMBAL-BA,,,,BA,,,,"101,62",,,,,,-,,,,,,,"101,62",,,,,,,"998,99",,,,,,,,
RIBEIRAO DO LARGO-BA,,,,BA,,,,"75,39",,,,,,-,,,,,,,"75,39",,,,,,,"741,17",,,,,,,,
RIO REAL-BA,,,,BA,,,,"95,06",,,,,,-,,,,,,,"95,06",,,,,,,"934,53",,,,,,,,
RUY BARBOSA-BA,,,,BA,,,,"91,79",,,,,,-,,,,,,,"91,79",,,,,,,"902,31",,,,,,,,
SALINAS DA MARGARIDA-BA,,,,BA,,,,"1.905,10",,,,,,"152.627,74",,,,,,,"154.532,84",,,,,,,"1.123.416,68",,,,,,,,
SALVADOR-BA,,,,BA,,,,"3.628,76",,,,,,"152.627,74",,,,,,,"156.256,50",,,,,,,"1.140.366,18",,,,,,,,
SANTA BARBARA-BA,,,,BA,,,,"78,67",,,,,,-,,,,,,,"78,67",,,,,,,"773,38",,,,,,,,
SANTA BRIGIDA-BA,,,,BA,,,,"78,67",,,,,,-,,,,,,,"78,67",,,,,,,"773,38",,,,,,,,
SANTA INES-BA,,,,BA,,,,"68,84",,,,,,-,,,,,,,"68,84",,,,,,,"676,72",,,,,,,,
SANTA TERESINHA-BA,,,,BA,,,,"65,56",,,,,,-,,,,,,,"65,56",,,,,,,"644,49",,,,,,,,
SANTALUZ-BA,,,,BA,,,,"91,79",,,,,,-,,,,,,,"91,79",,,,,,,"902,31",,,,,,,,
SANTANOPOLIS-BA,,,,BA,,,,"65,56",,,,,,-,,,,,,,"65,56",,,,,,,"644,49",,,,,,,,
SANTO AMARO-BA,,,,BA,,,,"2.993,73",,,,,,"152.627,74",,,,,,,"155.621,47",,,,,,,"1.134.121,64",,,,,,,,
SANTO ANTONIO DE JESUS-BA,,,,BA,,,,"114,73",,,,,,-,,,,,,,"114,73",,,,,,,"1.127,89",,,,,,,,
SANTO ESTEVAO-BA,,,,BA,,,,"101,62",,,,,,-,,,,,,,"101,62",,,,,,,"998,99",,,,,,,,
SAO DOMINGOS-BA,,,,BA,,,,"65,56",,,,,,-,,,,,,,"65,56",,,,,,,"644,49",,,,,,,,
SAO FELIPE-BA,,,,BA,,,,"85,23",,,,,,-,,,,,,,"85,23",,,,,,,"837,85",,,,,,,,
SAO FELIX-BA,,,,BA,,,,"72,12",,,,,,-,,,,,,,"72,12",,,,,,,"708,95",,,,,,,,
SAO FRANCISCO DO CONDE-BA,,,,BA,,,,"100.815,20",,,,,,"182.297,37",,,,,,,"283.112,57",,,,,,,"9.545.041,62",,,,,,,,
SAO GONCALO DOS CAMPOS-BA,,,,BA,,,,"88,51",,,,,,-,,,,,,,"88,51",,,,,,,"870,08",,,,,,,,
SAO JOSE DO JACUIPE-BA,,,,BA,,,,"65,56",,,,,,-,,,,,,,"65,56",,,,,,,"644,49",,,,,,,,
SAO MIGUEL DAS MATAS-BA,,,,BA,,,,"68,84",,,,,,-,,,,,,,"68,84",,,,,,,"676,72",,,,,,,,
SAO SEBASTIAO DO PASSE-BA,,,,BA,,,,"272.536,31",,,,,,"175.985,55",,,,,,,"448.521,86",,,,,,,"3.588.285,83",,,,,,,,
SAPEACU-BA,,,,BA,,,,"78,67",,,,,,-,,,,,,,"78,67",,,,,,,"773,38",,,,,,,,
SATIRO DIAS-BA,,,,BA,,,,"78,67",,,,,,-,,,,,,,"78,67",,,,,,,"773,38",,,,,,,,
SAUBARA-BA,,,,BA,,,,"1.905,10",,,,,,"152.627,74",,,,,,,"154.532,84",,,,,,,"1.123.416,68",,,,,,,,
SERRA PRETA-BA,,,,BA,,,,"78,67",,,,,,-,,,,,,,"78,67",,,,,,,"773,38",,,,,,,,
SERRINHA-BA,,,,BA,,,,"111,45",,,,,,-,,,,,,,"111,45",,,,,,,"1.117,83",,,,,,,,
SERROLANDIA-BA,,,,BA,,,,"72,12",,,,,,-,,,,,,,"72,12",,,,,,,"708,95",,,,,,,,
SIMOES FILHO-BA,,,,BA,,,,"84.382,53",,,,,,"5.709,05",,,,,,,"90.091,58",,,,,,,"771.384,34",,,,,,,,
SITIO DO QUINTO-BA,,,,BA,,,,"78,67",,,,,,-,,,,,,,"78,67",,,,,,,"773,38",,,,,,,,
TANQUINHO-BA,,,,BA,,,,"65,56",,,,,,-,,,,,,,"65,56",,,,,,,"644,49",,,,,,,,
TAPIRAMUTA-BA,,,,BA,,,,"78,67",,,,,,-,,,,,,,"78,67",,,,,,,"773,38",,,,,,,,
TEODORO SAMPAIO-BA,,,,BA,,,,"65,56",,,,,,-,,,,,,,"65,56",,,,,,,"644,49",,,,,,,,
TEOFILANDIA-BA,,,,BA,,,,"85,23",,,,,,-,,,,,,,"85,23",,,,,,,"837,85",,,,,,,,
TERRA NOVA-BA,,,,BA,,,,"72,12",,,,,,-,,,,,,,"72,12",,,,,,,"1.705,84",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUCANO-BA,,,,BA,,,,"104,90",,,,,,-,,,,,,,"104,90",,,,,,,"1.031,21",,,,,,,,
UAUA-BA,,,,BA,,,,"88,51",,,,,,-,,,,,,,"88,51",,,,,,,"870,08",,,,,,,,
UBAIRA-BA,,,,BA,,,,"85,23",,,,,,-,,,,,,,"85,23",,,,,,,"837,85",,,,,,,,
VALENTE-BA,,,,BA,,,,"81,95",,,,,,-,,,,,,,"81,95",,,,,,,"805,63",,,,,,,,
VARZEA DA ROCA-BA,,,,BA,,,,"72,12",,,,,,-,,,,,,,"72,12",,,,,,,"708,95",,,,,,,,
VARZEA DO POCO-BA,,,,BA,,,,"65,56",,,,,,-,,,,,,,"65,56",,,,,,,"644,49",,,,,,,,
VARZEA NOVA-BA,,,,BA,,,,"75,39",,,,,,-,,,,,,,"75,39",,,,,,,"741,17",,,,,,,,
VARZEDO-BA,,,,BA,,,,"65,56",,,,,,-,,,,,,,"65,56",,,,,,,"644,49",,,,,,,,
VERA CRUZ-BA,,,,BA,,,,"91,79",,,,,,-,,,,,,,"91,79",,,,,,,"902,31",,,,,,,,
VITORIA DA CONQUISTA-BA,,,,BA,,,,"131,12",,,,,,-,,,,,,,"131,12",,,,,,,"1.289,02",,,,,,,,
TOTAL BAHIA,,,,,,,,"4.234.405,96",,,,,,"3.629.729,27",,,,,,,"7.864.135,23",,,,,,,"70.357.791,49",,,,,,,,
ACARAU-CE,,,,CE,,,,"3.489,42",,,,,,-,,,,,,,"3.489,42",,,,,,,"25.600,97",,,,,,,,
ALCANTARAS-CE,,,,CE,,,,"2.180,89",,,,,,-,,,,,,,"2.180,89",,,,,,,"16.000,59",,,,,,,,
AMONTADA-CE,,,,CE,,,,"72.837,51",,,,,,"83.694,86",,,,,,,"156.532,37",,,,,,,"1.231.505,95",,,,,,,,
APUIARES-CE,,,,CE,,,,"2.398,98",,,,,,-,,,,,,,"2.398,98",,,,,,,"17.600,65",,,,,,,,
AQUIRAZ-CE,,,,CE,,,,-,,,,,,"1.868,91",,,,,,,"1.868,91",,,,,,,"20.179,16",,,,,,,,
ARACATI-CE,,,,CE,,,,"516.180,97",,,,,,"15.158,56",,,,,,,"531.339,53",,,,,,,"4.458.269,50",,,,,,,,
ARARENDA-CE,,,,CE,,,,"2.289,93",,,,,,-,,,,,,,"2.289,93",,,,,,,"16.800,62",,,,,,,,
BARROQUINHA-CE,,,,CE,,,,"2.398,98",,,,,,-,,,,,,,"2.398,98",,,,,,,"17.600,65",,,,,,,,
BELA CRUZ-CE,,,,CE,,,,"3.053,25",,,,,,-,,,,,,,"3.053,25",,,,,,,"22.400,86",,,,,,,,
CAMOCIM-CE,,,,CE,,,,"3.489,42",,,,,,-,,,,,,,"3.489,42",,,,,,,"25.600,97",,,,,,,,
CANINDE-CE,,,,CE,,,,"3.707,51",,,,,,-,,,,,,,"3.707,51",,,,,,,"27.201,03",,,,,,,,
CARIDADE-CE,,,,CE,,,,"2.508,02",,,,,,-,,,,,,,"2.508,02",,,,,,,"18.400,67",,,,,,,,
CARIRE-CE,,,,CE,,,,"2.726,11",,,,,,-,,,,,,,"2.726,11",,,,,,,"20.000,74",,,,,,,,
CARNAUBAL-CE,,,,CE,,,,"2.508,02",,,,,,-,,,,,,,"2.508,02",,,,,,,"18.400,67",,,,,,,,
CATUNDA-CE,,,,CE,,,,"2.180,89",,,,,,-,,,,,,,"2.180,89",,,,,,,"16.000,59",,,,,,,,
CAUCAIA-CE,,,,CE,,,,-,,,,,,"1.868,91",,,,,,,"1.868,91",,,,,,,"20.179,16",,,,,,,,
CHAVAL-CE,,,,CE,,,,"2.398,98",,,,,,-,,,,,,,"2.398,98",,,,,,,"17.600,65",,,,,,,,
COREAU-CE,,,,CE,,,,"2.726,11",,,,,,-,,,,,,,"2.726,11",,,,,,,"20.000,74",,,,,,,,
CRATEUS-CE,,,,CE,,,,"3.707,51",,,,,,-,,,,,,,"3.707,51",,,,,,,"27.201,03",,,,,,,,
CROATA-CE,,,,CE,,,,"2.617,07",,,,,,-,,,,,,,"2.617,07",,,,,,,"19.200,73",,,,,,,,
CRUZ-CE,,,,CE,,,,"2.726,11",,,,,,-,,,,,,,"2.726,11",,,,,,,"20.000,74",,,,,,,,
FORQUILHA-CE,,,,CE,,,,"2.617,07",,,,,,-,,,,,,,"2.617,07",,,,,,,"19.200,73",,,,,,,,
FORTALEZA-CE,,,,CE,,,,"138.994,11",,,,,,"2.491,89",,,,,,,"141.486,00",,,,,,,"1.662.618,45",,,,,,,,
FRECHEIRINHA-CE,,,,CE,,,,"2.289,93",,,,,,-,,,,,,,"2.289,93",,,,,,,"16.800,62",,,,,,,,
GENERAL SAMPAIO-CE,,,,CE,,,,"2.180,89",,,,,,-,,,,,,,"2.180,89",,,,,,,"16.000,59",,,,,,,,
GRACA-CE,,,,CE,,,,"2.508,02",,,,,,-,,,,,,,"2.508,02",,,,,,,"18.400,67",,,,,,,,
GRANJA-CE,,,,CE,,,,"3.489,42",,,,,,-,,,,,,,"3.489,42",,,,,,,"25.600,97",,,,,,,,
GROAIRAS-CE,,,,CE,,,,"2.180,89",,,,,,-,,,,,,,"2.180,89",,,,,,,"16.000,59",,,,,,,,
GUARACIABA DO NORTE-CE,,,,CE,,,,"3.162,29",,,,,,-,,,,,,,"3.162,29",,,,,,,"23.200,87",,,,,,,,
HIDROLANDIA-CE,,,,CE,,,,"2.617,07",,,,,,-,,,,,,,"2.617,07",,,,,,,"19.200,73",,,,,,,,
IBIAPINA-CE,,,,CE,,,,"2.835,16",,,,,,-,,,,,,,"2.835,16",,,,,,,"20.800,79",,,,,,,,
ICAPUI-CE,,,,CE,,,,"96.679,87",,,,,,"21.229,73",,,,,,,"117.909,60",,,,,,,"1.129.115,99",,,,,,,,
INDEPENDENCIA-CE,,,,CE,,,,"2.944,20",,,,,,-,,,,,,,"2.944,20",,,,,,,"21.600,80",,,,,,,,
IPAPORANGA-CE,,,,CE,,,,"2.289,93",,,,,,-,,,,,,,"2.289,93",,,,,,,"16.800,62",,,,,,,,
IPU-CE,,,,CE,,,,"3.271,34",,,,,,-,,,,,,,"3.271,34",,,,,,,"24.000,91",,,,,,,,
IPUEIRAS-CE,,,,CE,,,,"3.271,34",,,,,,-,,,,,,,"3.271,34",,,,,,,"24.000,91",,,,,,,,
IRAUCUBA-CE,,,,CE,,,,"2.726,11",,,,,,-,,,,,,,"2.726,11",,,,,,,"20.000,74",,,,,,,,
ITAPAGE-CE,,,,CE,,,,"3.380,38",,,,,,-,,,,,,,"3.380,38",,,,,,,"24.800,94",,,,,,,,
ITAPIPOCA-CE,,,,CE,,,,"90.418,98",,,,,,"82.112,97",,,,,,,"172.531,95",,,,,,,"1.299.130,71",,,,,,,,
ITAREMA-CE,,,,CE,,,,"70.325,87",,,,,,"71.228,03",,,,,,,"141.553,90",,,,,,,"922.164,20",,,,,,,,
JIJOCA DE JERICOACOARA-CE,,,,CE,,,,"2.398,98",,,,,,-,,,,,,,"2.398,98",,,,,,,"17.600,65",,,,,,,,
MARCO-CE,,,,CE,,,,"2.835,16",,,,,,-,,,,,,,"2.835,16",,,,,,,"20.800,79",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARTINOPOLE-CE,,,,CE,,,,"2.180,89",,,,,,-,,,,,,,"2.180,89",,,,,,,"16.000,59",,,,,,,,
MASSAPE-CE,,,,CE,,,,"3.053,25",,,,,,-,,,,,,,"3.053,25",,,,,,,"22.400,86",,,,,,,,
MERUOCA-CE,,,,CE,,,,"2.289,93",,,,,,-,,,,,,,"2.289,93",,,,,,,"16.800,62",,,,,,,,
MIRAIMA-CE,,,,CE,,,,"2.289,93",,,,,,-,,,,,,,"2.289,93",,,,,,,"16.800,62",,,,,,,,
MONSENHOR TABOSA-CE,,,,CE,,,,"2.617,07",,,,,,-,,,,,,,"2.617,07",,,,,,,"19.200,73",,,,,,,,
MORAUJO-CE,,,,CE,,,,"2.180,89",,,,,,-,,,,,,,"2.180,89",,,,,,,"16.000,59",,,,,,,,
MORRINHOS-CE,,,,CE,,,,"2.617,07",,,,,,-,,,,,,,"2.617,07",,,,,,,"19.200,73",,,,,,,,
MUCAMBO-CE,,,,CE,,,,"2.398,98",,,,,,-,,,,,,,"2.398,98",,,,,,,"17.600,65",,,,,,,,
NOVA RUSSAS-CE,,,,CE,,,,"3.053,25",,,,,,-,,,,,,,"3.053,25",,,,,,,"22.400,86",,,,,,,,
NOVO ORIENTE-CE,,,,CE,,,,"2.944,20",,,,,,-,,,,,,,"2.944,20",,,,,,,"21.600,80",,,,,,,,
PACUJA-CE,,,,CE,,,,"2.180,89",,,,,,-,,,,,,,"2.180,89",,,,,,,"16.000,59",,,,,,,,
PARACURU-CE,,,,CE,,,,"67.814,24",,,,,,"105.902,74",,,,,,,"173.716,98",,,,,,,"1.419.177,99",,,,,,,,
PARAIPABA-CE,,,,CE,,,,"2.944,20",,,,,,"5.243,51",,,,,,,"8.187,71",,,,,,,"51.675,29",,,,,,,,
PARAMOTI-CE,,,,CE,,,,"2.289,93",,,,,,-,,,,,,,"2.289,93",,,,,,,"16.800,62",,,,,,,,
PENTECOSTE-CE,,,,CE,,,,"3.162,29",,,,,,-,,,,,,,"3.162,29",,,,,,,"23.200,87",,,,,,,,
PIRES FERREIRA-CE,,,,CE,,,,"2.180,89",,,,,,-,,,,,,,"2.180,89",,,,,,,"16.000,59",,,,,,,,
PORANGA-CE,,,,CE,,,,"2.289,93",,,,,,-,,,,,,,"2.289,93",,,,,,,"16.800,62",,,,,,,,
QUITERIANOPOLIS-CE,,,,CE,,,,"2.726,11",,,,,,-,,,,,,,"2.726,11",,,,,,,"20.000,74",,,,,,,,
RERIUTABA-CE,,,,CE,,,,"2.835,16",,,,,,-,,,,,,,"2.835,16",,,,,,,"20.800,79",,,,,,,,
SANTA QUITERIA-CE,,,,CE,,,,"3.380,38",,,,,,-,,,,,,,"3.380,38",,,,,,,"24.800,94",,,,,,,,
SANTANA DO ACARAU-CE,,,,CE,,,,"2.944,20",,,,,,-,,,,,,,"2.944,20",,,,,,,"21.600,80",,,,,,,,
SAO BENEDITO-CE,,,,CE,,,,"3.271,34",,,,,,-,,,,,,,"3.271,34",,,,,,,"24.000,91",,,,,,,,
SAO GONCALO DO AMARANTE-CE,,,,CE,,,,"3.162,29",,,,,,-,,,,,,,"3.162,29",,,,,,,"23.200,87",,,,,,,,
SAO LUIS DO CURU-CE,,,,CE,,,,"2.289,93",,,,,,-,,,,,,,"2.289,93",,,,,,,"16.800,62",,,,,,,,
SENADOR SA-CE,,,,CE,,,,"2.180,89",,,,,,-,,,,,,,"2.180,89",,,,,,,"16.000,59",,,,,,,,
SOBRAL-CE,,,,CE,,,,"4.361,78",,,,,,-,,,,,,,"4.361,78",,,,,,,"32.001,21",,,,,,,,
TAMBORIL-CE,,,,CE,,,,"2.944,20",,,,,,-,,,,,,,"2.944,20",,,,,,,"21.600,80",,,,,,,,
TEJUCUOCA-CE,,,,CE,,,,"2.398,98",,,,,,-,,,,,,,"2.398,98",,,,,,,"17.600,65",,,,,,,,
TIANGUA-CE,,,,CE,,,,"3.598,47",,,,,,-,,,,,,,"3.598,47",,,,,,,"26.401,00",,,,,,,,
TRAIRI-CE,,,,CE,,,,"77.860,79",,,,,,"125.889,63",,,,,,,"203.750,42",,,,,,,"1.358.595,66",,,,,,,,
TURURU-CE,,,,CE,,,,"2.289,93",,,,,,-,,,,,,,"2.289,93",,,,,,,"16.800,62",,,,,,,,
UBAJARA-CE,,,,CE,,,,"2.944,20",,,,,,-,,,,,,,"2.944,20",,,,,,,"21.600,80",,,,,,,,
UMIRIM-CE,,,,CE,,,,"2.617,07",,,,,,-,,,,,,,"2.617,07",,,,,,,"19.200,73",,,,,,,,
URUBURETAMA-CE,,,,CE,,,,"2.617,07",,,,,,-,,,,,,,"2.617,07",,,,,,,"19.200,73",,,,,,,,
URUOCA-CE,,,,CE,,,,"2.289,93",,,,,,-,,,,,,,"2.289,93",,,,,,,"16.800,62",,,,,,,,
VARJOTA-CE,,,,CE,,,,"2.617,07",,,,,,-,,,,,,,"2.617,07",,,,,,,"19.200,73",,,,,,,,
VICOSA DO CEARA-CE,,,,CE,,,,"3.380,38",,,,,,-,,,,,,,"3.380,38",,,,,,,"24.800,94",,,,,,,,
TOTAL CEARA,,,,,,,,"1.320.740,69",,,,,,"516.689,74",,,,,,,"1.837.430,43",,,,,,,"14.942.263,31",,,,,,,,
AFONSO CLAUDIO-ES,,,,ES,,,,"4.313,25",,,,,,-,,,,,,,"4.313,25",,,,,,,"29.188,82",,,,,,,,
AGUA DOCE DO NORTE-ES,,,,ES,,,,"3.272,12",,,,,,-,,,,,,,"3.272,12",,,,,,,"22.143,22",,,,,,,,
AGUIA BRANCA-ES,,,,ES,,,,"2.974,65",,,,,,-,,,,,,,"2.974,65",,,,,,,"20.130,20",,,,,,,,
ALEGRE-ES,,,,ES,,,,"4.164,51",,,,,,-,,,,,,,"4.164,51",,,,,,,"28.182,31",,,,,,,,
ALFREDO CHAVES-ES,,,,ES,,,,"3.272,12",,,,,,-,,,,,,,"3.272,12",,,,,,,"22.143,22",,,,,,,,
ALTO RIO NOVO-ES,,,,ES,,,,"2.974,65",,,,,,-,,,,,,,"2.974,65",,,,,,,"20.130,20",,,,,,,,
ANCHIETA-ES,,,,ES,,,,"62.376,73",,,,,,-,,,,,,,"62.376,73",,,,,,,"422.119,00",,,,,,,,
APIACA-ES,,,,ES,,,,"2.974,65",,,,,,-,,,,,,,"2.974,65",,,,,,,"20.130,20",,,,,,,,
ARACRUZ-ES,,,,ES,,,,"463.914,85",,,,,,"45.993,84",,,,,,,"509.908,69",,,,,,,"4.369.895,45",,,,,,,,
ATILIO VIVACQUA-ES,,,,ES,,,,"2.974,65",,,,,,-,,,,,,,"2.974,65",,,,,,,"20.130,20",,,,,,,,
BAIXO GUANDU-ES,,,,ES,,,,"4.015,78",,,,,,-,,,,,,,"4.015,78",,,,,,,"27.175,81",,,,,,,,
BARRA DE SAO FRANCISCO-ES,,,,ES,,,,"4.461,98",,,,,,-,,,,,,,"4.461,98",,,,,,,"30.195,33",,,,,,,,
BOA ESPERANCA-ES,,,,ES,,,,"3.272,12",,,,,,-,,,,,,,"3.272,12",,,,,,,"22.143,22",,,,,,,,
BOM JESUS DO NORTE-ES,,,,ES,,,,"2.974,65",,,,,,-,,,,,,,"2.974,65",,,,,,,"20.130,20",,,,,,,,
BREJETUBA-ES,,,,ES,,,,"3.123,38",,,,,,-,,,,,,,"3.123,38",,,,,,,"21.136,70",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CACHOEIRO DE ITAPEMIRIM-ES,,,,ES,,,,"5.949,31",,,,,,-,,,,,,,"5.949,31",,,,,,,"40.260,45",,,,,,,,
CASTELO-ES,,,,ES,,,,"4.313,25",,,,,,-,,,,,,,"4.313,25",,,,,,,"29.188,82",,,,,,,,
COLATINA-ES,,,,ES,,,,"5.503,11",,,,,,-,,,,,,,"5.503,11",,,,,,,"37.527,97",,,,,,,,
CONCEICAO DA BARRA-ES,,,,ES,,,,"90.631,32",,,,,,"6.007,13",,,,,,,"96.638,45",,,,,,,"805.969,16",,,,,,,,
CONCEICAO DO CASTELO-ES,,,,ES,,,,"3.123,38",,,,,,-,,,,,,,"3.123,38",,,,,,,"21.136,70",,,,,,,,
DIVINO DE SAO LOURENCO-ES,,,,ES,,,,"2.974,65",,,,,,-,,,,,,,"2.974,65",,,,,,,"20.130,20",,,,,,,,
DOMINGOS MARTINS-ES,,,,ES,,,,"4.164,51",,,,,,-,,,,,,,"4.164,51",,,,,,,"28.182,31",,,,,,,,
DORES DO RIO PRETO-ES,,,,ES,,,,"2.974,65",,,,,,-,,,,,,,"2.974,65",,,,,,,"20.130,20",,,,,,,,
ECOPORANGA-ES,,,,ES,,,,"3.867,05",,,,,,-,,,,,,,"3.867,05",,,,,,,"26.169,28",,,,,,,,
FUNDAO-ES,,,,ES,,,,"3.272,12",,,,,,-,,,,,,,"3.272,12",,,,,,,"22.143,22",,,,,,,,
GOVERNADOR LINDENBERG-ES,,,,ES,,,,"2.974,65",,,,,,-,,,,,,,"2.974,65",,,,,,,"20.130,20",,,,,,,,
GUACUI-ES,,,,ES,,,,"4.015,78",,,,,,-,,,,,,,"4.015,78",,,,,,,"27.175,81",,,,,,,,
GUARAPARI-ES,,,,ES,,,,"5.354,38",,,,,,-,,,,,,,"5.354,38",,,,,,,"36.234,41",,,,,,,,
IBATIBA-ES,,,,ES,,,,"3.718,32",,,,,,-,,,,,,,"3.718,32",,,,,,,"25.162,76",,,,,,,,
IBIRACU-ES,,,,ES,,,,"3.123,38",,,,,,-,,,,,,,"3.123,38",,,,,,,"21.136,70",,,,,,,,
IBITIRAMA-ES,,,,ES,,,,"2.974,65",,,,,,-,,,,,,,"2.974,65",,,,,,,"20.130,20",,,,,,,,
ICONHA-ES,,,,ES,,,,"3.123,38",,,,,,-,,,,,,,"3.123,38",,,,,,,"21.136,70",,,,,,,,
IRUPI-ES,,,,ES,,,,"3.123,38",,,,,,-,,,,,,,"3.123,38",,,,,,,"21.136,70",,,,,,,,
ITAGUACU-ES,,,,ES,,,,"3.420,85",,,,,,-,,,,,,,"3.420,85",,,,,,,"23.149,75",,,,,,,,
ITAPEMIRIM-ES,,,,ES,,,,"69.861,93",,,,,,"196.544,97",,,,,,,"266.406,90",,,,,,,"3.992.751,80",,,,,,,,
ITARANA-ES,,,,ES,,,,"3.123,38",,,,,,-,,,,,,,"3.123,38",,,,,,,"21.136,70",,,,,,,,
IUNA-ES,,,,ES,,,,"4.015,78",,,,,,-,,,,,,,"4.015,78",,,,,,,"27.175,81",,,,,,,,
JAGUARE-ES,,,,ES,,,,"387.825,52",,,,,,"169.672,83",,,,,,,"557.498,35",,,,,,,"5.287.141,67",,,,,,,,
JERONIMO MONTEIRO-ES,,,,ES,,,,"3.123,38",,,,,,-,,,,,,,"3.123,38",,,,,,,"21.136,70",,,,,,,,
JOAO NEIVA-ES,,,,ES,,,,"3.420,85",,,,,,-,,,,,,,"3.420,85",,,,,,,"23.149,75",,,,,,,,
LARANJA DA TERRA-ES,,,,ES,,,,"3.123,38",,,,,,-,,,,,,,"3.123,38",,,,,,,"21.136,70",,,,,,,,
LINHARES-ES,,,,ES,,,,"1.361.712,38",,,,,,"213.698,09",,,,,,,"1.575.410,47",,,,,,,"13.249.317,76",,,,,,,,
MANTENOPOLIS-ES,,,,ES,,,,"3.272,12",,,,,,-,,,,,,,"3.272,12",,,,,,,"21.856,17",,,,,,,,
MARATAIZES-ES,,,,ES,,,,"4.164,51",,,,,,"28.056,83",,,,,,,"32.221,34",,,,,,,"530.659,56",,,,,,,,
MARECHAL FLORIANO-ES,,,,ES,,,,"3.272,12",,,,,,-,,,,,,,"3.272,12",,,,,,,"22.143,22",,,,,,,,
MARILANDIA-ES,,,,ES,,,,"2.974,65",,,,,,-,,,,,,,"2.974,65",,,,,,,"20.130,20",,,,,,,,
MIMOSO DO SUL-ES,,,,ES,,,,"4.015,78",,,,,,-,,,,,,,"4.015,78",,,,,,,"27.175,81",,,,,,,,
MONTANHA-ES,,,,ES,,,,"3.569,58",,,,,,-,,,,,,,"3.569,58",,,,,,,"24.156,25",,,,,,,,
MUCURICI-ES,,,,ES,,,,"2.974,65",,,,,,-,,,,,,,"2.974,65",,,,,,,"20.130,20",,,,,,,,
MUNIZ FREIRE-ES,,,,ES,,,,"3.718,32",,,,,,-,,,,,,,"3.718,32",,,,,,,"25.162,76",,,,,,,,
MUQUI-ES,,,,ES,,,,"3.272,12",,,,,,-,,,,,,,"3.272,12",,,,,,,"22.143,22",,,,,,,,
NOVA VENECIA-ES,,,,ES,,,,"4.610,71",,,,,,-,,,,,,,"4.610,71",,,,,,,"31.201,85",,,,,,,,
PANCAS-ES,,,,ES,,,,"3.867,05",,,,,,-,,,,,,,"3.867,05",,,,,,,"26.169,28",,,,,,,,
PEDRO CANARIO-ES,,,,ES,,,,"3.867,05",,,,,,-,,,,,,,"3.867,05",,,,,,,"26.169,28",,,,,,,,
PINHEIROS-ES,,,,ES,,,,"3.867,05",,,,,,-,,,,,,,"3.867,05",,,,,,,"26.169,28",,,,,,,,
PIUMA-ES,,,,ES,,,,"3.420,85",,,,,,-,,,,,,,"3.420,85",,,,,,,"23.149,75",,,,,,,,
PONTO BELO-ES,,,,ES,,,,"2.974,65",,,,,,-,,,,,,,"2.974,65",,,,,,,"20.130,20",,,,,,,,
