CRUZ-CE,,,,,,,CE,,,"670,28",,,,,,,,-,,,,,,,,"670,28",,,,,,,"5.920,69",,,,,,,,,
FORQUILHA-CE,,,,,,,CE,,,"670,28",,,,,,,,-,,,,,,,,"670,28",,,,,,,"5.920,69",,,,,,,,,
FORTALEZA-CE,,,,,,,CE,,,"71.072,34",,,,,,,,"8.668,46",,,,,,,,"79.740,80",,,,,,,"1.302.497,64",,,,,,,,,
FRECHEIRINHA-CE,,,,,,,CE,,,"567,16",,,,,,,,-,,,,,,,,"567,16",,,,,,,"5.009,81",,,,,,,,,
GENERAL SAMPAIO-CE,,,,,,,CE,,,"515,60",,,,,,,,-,,,,,,,,"515,60",,,,,,,"4.554,37",,,,,,,,,
GRACA-CE,,,,,,,CE,,,"592,94",,,,,,,,-,,,,,,,,"592,94",,,,,,,"5.237,53",,,,,,,,,
GRANJA-CE,,,,,,,CE,,,"824,96",,,,,,,,-,,,,,,,,"824,96",,,,,,,"7.287,01",,,,,,,,,
GROAIRAS-CE,,,,,,,CE,,,"515,60",,,,,,,,-,,,,,,,,"515,60",,,,,,,"4.554,37",,,,,,,,,
GUARACIABA DO NORTE-CE,,,,,,,CE,,,"773,40",,,,,,,,-,,,,,,,,"773,40",,,,,,,"6.831,57",,,,,,,,,
HIDROLANDIA-CE,,,,,,,CE,,,"644,50",,,,,,,,-,,,,,,,,"644,50",,,,,,,"5.692,97",,,,,,,,,
HORIZONTE-CE,,,,,,,CE,,,-,,,,,,,,-,,,,,,,,-,,,,,,,"3,75",,,,,,,,,
IBIAPINA-CE,,,,,,,CE,,,"670,28",,,,,,,,-,,,,,,,,"670,28",,,,,,,"5.920,69",,,,,,,,,
ICAPUI-CE,,,,,,,CE,,,"73.962,61",,,,,,,,"15.908,88",,,,,,,,"89.871,49",,,,,,,"389.613,66",,,,,,,,,
INDEPENDENCIA-CE,,,,,,,CE,,,"696,06",,,,,,,,-,,,,,,,,"696,06",,,,,,,"6.148,42",,,,,,,,,
IPAPORANGA-CE,,,,,,,CE,,,"541,38",,,,,,,,-,,,,,,,,"541,38",,,,,,,"4.782,09",,,,,,,,,
IPU-CE,,,,,,,CE,,,"773,40",,,,,,,,-,,,,,,,,"773,40",,,,,,,"6.831,57",,,,,,,,,
IPUEIRAS-CE,,,,,,,CE,,,"773,40",,,,,,,,-,,,,,,,,"773,40",,,,,,,"6.831,57",,,,,,,,,
IRAUCUBA-CE,,,,,,,CE,,,"670,28",,,,,,,,-,,,,,,,,"670,28",,,,,,,"5.920,69",,,,,,,,,
ITAPAGE-CE,,,,,,,CE,,,"799,18",,,,,,,,-,,,,,,,,"799,18",,,,,,,"7.059,29",,,,,,,,,
ITAPIPOCA-CE,,,,,,,CE,,,"21.730,96",,,,,,,,"35.233,57",,,,,,,,"56.964,53",,,,,,,"385.591,64",,,,,,,,,
ITAREMA-CE,,,,,,,CE,,,"17.032,37",,,,,,,,"5.533,49",,,,,,,,"22.565,86",,,,,,,"263.308,84",,,,,,,,,
JAGUARUANA-CE,,,,,,,CE,,,"119,93",,,,,,,,"50,37",,,,,,,,"170,30",,,,,,,"1.584,01",,,,,,,,,
JIJOCA DE JERICOACOARA-CE,,,,,,,CE,,,"592,94",,,,,,,,-,,,,,,,,"592,94",,,,,,,"5.237,53",,,,,,,,,
MARACANAU-CE,,,,,,,CE,,,"694.360,20",,,,,,,,-,,,,,,,,"694.360,20",,,,,,,"2.738.543,39",,,,,,,,,
MARCO-CE,,,,,,,CE,,,"670,28",,,,,,,,-,,,,,,,,"670,28",,,,,,,"5.920,69",,,,,,,,,
MARTINOPOLE-CE,,,,,,,CE,,,"541,38",,,,,,,,-,,,,,,,,"541,38",,,,,,,"4.782,09",,,,,,,,,
MASSAPE-CE,,,,,,,CE,,,"747,62",,,,,,,,-,,,,,,,,"747,62",,,,,,,"6.603,86",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MERUOCA-CE,,,,,,,CE,,,"567,16",,,,,,,,-,,,,,,,,"567,16",,,,,,,"5.009,81",,,,,,,,,
MIRAIMA-CE,,,,,,,CE,,,"567,16",,,,,,,,-,,,,,,,,"567,16",,,,,,,"5.009,81",,,,,,,,,
MONSENHOR TABOSA-CE,,,,,,,CE,,,"618,72",,,,,,,,-,,,,,,,,"618,72",,,,,,,"5.465,25",,,,,,,,,
MORAUJO-CE,,,,,,,CE,,,"515,60",,,,,,,,-,,,,,,,,"515,60",,,,,,,"4.554,37",,,,,,,,,
MORRINHOS-CE,,,,,,,CE,,,"670,28",,,,,,,,-,,,,,,,,"670,28",,,,,,,"5.920,69",,,,,,,,,
MUCAMBO-CE,,,,,,,CE,,,"592,94",,,,,,,,-,,,,,,,,"592,94",,,,,,,"5.237,53",,,,,,,,,
NOVA RUSSAS-CE,,,,,,,CE,,,"721,84",,,,,,,,-,,,,,,,,"721,84",,,,,,,"6.376,14",,,,,,,,,
NOVO ORIENTE-CE,,,,,,,CE,,,"696,06",,,,,,,,-,,,,,,,,"696,06",,,,,,,"6.148,42",,,,,,,,,
PACUJA-CE,,,,,,,CE,,,"515,60",,,,,,,,-,,,,,,,,"515,60",,,,,,,"4.554,37",,,,,,,,,
PARACURU-CE,,,,,,,CE,,,"16.445,05",,,,,,,,"18.974,69",,,,,,,,"35.419,74",,,,,,,"382.711,18",,,,,,,,,
PARAIPABA-CE,,,,,,,CE,,,"721,84",,,,,,,,"476,65",,,,,,,,"1.198,49",,,,,,,"14.833,78",,,,,,,,,
PARAMOTI-CE,,,,,,,CE,,,"541,38",,,,,,,,-,,,,,,,,"541,38",,,,,,,"4.782,09",,,,,,,,,
PENTECOSTE-CE,,,,,,,CE,,,"747,62",,,,,,,,-,,,,,,,,"747,62",,,,,,,"6.603,86",,,,,,,,,
PIRES FERREIRA-CE,,,,,,,CE,,,"515,60",,,,,,,,-,,,,,,,,"515,60",,,,,,,"4.554,37",,,,,,,,,
PORANGA-CE,,,,,,,CE,,,"541,38",,,,,,,,-,,,,,,,,"541,38",,,,,,,"4.782,09",,,,,,,,,
QUITERIANOPOLIS-CE,,,,,,,CE,,,"670,28",,,,,,,,-,,,,,,,,"670,28",,,,,,,"5.920,69",,,,,,,,,
RERIUTABA-CE,,,,,,,CE,,,"644,50",,,,,,,,-,,,,,,,,"644,50",,,,,,,"5.692,97",,,,,,,,,
SANTA QUITERIA-CE,,,,,,,CE,,,"799,18",,,,,,,,-,,,,,,,,"799,18",,,,,,,"7.059,29",,,,,,,,,
SANTANA DO ACARAU-CE,,,,,,,CE,,,"721,84",,,,,,,,-,,,,,,,,"721,84",,,,,,,"6.376,14",,,,,,,,,
SAO BENEDITO-CE,,,,,,,CE,,,"799,18",,,,,,,,-,,,,,,,,"799,18",,,,,,,"7.059,29",,,,,,,,,
SAO GONCALO DO AMARANTE-CE,,,,,,,CE,,,"799,18",,,,,,,,-,,,,,,,,"799,18",,,,,,,"649.049,09",,,,,,,,,
SAO LUIS DO CURU-CE,,,,,,,CE,,,"567,16",,,,,,,,-,,,,,,,,"567,16",,,,,,,"5.009,81",,,,,,,,,
SENADOR SA-CE,,,,,,,CE,,,"515,60",,,,,,,,-,,,,,,,,"515,60",,,,,,,"4.554,37",,,,,,,,,
SOBRAL-CE,,,,,,,CE,,,"1.031,20",,,,,,,,-,,,,,,,,"1.031,20",,,,,,,"9.108,76",,,,,,,,,
TAMBORIL-CE,,,,,,,CE,,,"696,06",,,,,,,,-,,,,,,,,"696,06",,,,,,,"6.148,42",,,,,,,,,
TEJUCUOCA-CE,,,,,,,CE,,,"592,94",,,,,,,,-,,,,,,,,"592,94",,,,,,,"5.237,53",,,,,,,,,
TIANGUA-CE,,,,,,,CE,,,"876,52",,,,,,,,-,,,,,,,,"876,52",,,,,,,"7.742,45",,,,,,,,,
TRAIRI-CE,,,,,,,CE,,,"18.794,34",,,,,,,,"37.812,67",,,,,,,,"56.607,01",,,,,,,"425.928,74",,,,,,,,,
TURURU-CE,,,,,,,CE,,,"567,16",,,,,,,,-,,,,,,,,"567,16",,,,,,,"5.009,81",,,,,,,,,
UBAJARA-CE,,,,,,,CE,,,"721,84",,,,,,,,-,,,,,,,,"721,84",,,,,,,"6.376,14",,,,,,,,,
UMIRIM-CE,,,,,,,CE,,,"644,50",,,,,,,,-,,,,,,,,"644,50",,,,,,,"5.692,97",,,,,,,,,
URUBURETAMA-CE,,,,,,,CE,,,"644,50",,,,,,,,-,,,,,,,,"644,50",,,,,,,"5.692,97",,,,,,,,,
URUOCA-CE,,,,,,,CE,,,"567,16",,,,,,,,-,,,,,,,,"567,16",,,,,,,"5.009,81",,,,,,,,,
VARJOTA-CE,,,,,,,CE,,,"618,72",,,,,,,,-,,,,,,,,"618,72",,,,,,,"5.465,25",,,,,,,,,
VICOSA DO CEARA-CE,,,,,,,CE,,,"824,96",,,,,,,,-,,,,,,,,"824,96",,,,,,,"7.287,01",,,,,,,,,
CEARA  TOTAL,,,,,,,,,,"1.074.732,18",,,,,,,,"170.944,29",,,,,,,,"1.245.676,47",,,,,,,"7.876.142,26",,,,,,,,,
AFONSO CLAUDIO-ES,,,,,,,ES,,,"64.641,24",,,,,,,,-,,,,,,,,"64.641,24",,,,,,,"227.001,51",,,,,,,,,
AGUA DOCE DO NORTE-ES,,,,,,,ES,,,"48.480,93",,,,,,,,-,,,,,,,,"48.480,93",,,,,,,"170.251,12",,,,,,,,,
AGUIA BRANCA-ES,,,,,,,ES,,,"46.172,31",,,,,,,,-,,,,,,,,"46.172,31",,,,,,,"162.143,92",,,,,,,,,
ALEGRE-ES,,,,,,,ES,,,"64.641,24",,,,,,,,-,,,,,,,,"64.641,24",,,,,,,"227.001,51",,,,,,,,,
ALFREDO CHAVES-ES,,,,,,,ES,,,"50.789,55",,,,,,,,-,,,,,,,,"50.789,55",,,,,,,"178.358,32",,,,,,,,,
ALTO RIO NOVO-ES,,,,,,,ES,,,"46.172,31",,,,,,,,-,,,,,,,,"46.172,31",,,,,,,"162.143,92",,,,,,,,,
ANCHIETA-ES,,,,,,,ES,,,"332.312,90",,,,,,,,"1.215.250,08",,,,,,,,"1.547.562,98",,,,,,,"5.031.323,64",,,,,,,,,
APIACA-ES,,,,,,,ES,,,"46.172,31",,,,,,,,-,,,,,,,,"46.172,31",,,,,,,"162.143,92",,,,,,,,,
ARACRUZ-ES,,,,,,,ES,,,"465.238,06",,,,,,,,"1.478.405,90",,,,,,,,"1.943.643,96",,,,,,,"7.106.176,94",,,,,,,,,
ATILIO VIVACQUA-ES,,,,,,,ES,,,"46.172,31",,,,,,,,-,,,,,,,,"46.172,31",,,,,,,"162.143,92",,,,,,,,,
BAIXO GUANDU-ES,,,,,,,ES,,,"64.641,24",,,,,,,,-,,,,,,,,"64.641,24",,,,,,,"227.001,51",,,,,,,,,
BARRA DE SAO FRANCISCO-ES,,,,,,,ES,,,"69.258,48",,,,,,,,-,,,,,,,,"69.258,48",,,,,,,"243.215,91",,,,,,,,,
BOA ESPERANCA-ES,,,,,,,ES,,,"50.789,55",,,,,,,,-,,,,,,,,"50.789,55",,,,,,,"178.358,32",,,,,,,,,
BOM JESUS DO NORTE-ES,,,,,,,ES,,,"46.172,31",,,,,,,,-,,,,,,,,"46.172,31",,,,,,,"162.143,92",,,,,,,,,
BREJETUBA-ES,,,,,,,ES,,,"48.480,93",,,,,,,,-,,,,,,,,"48.480,93",,,,,,,"170.251,12",,,,,,,,,
CACHOEIRO DE ITAPEMIRIM-ES,,,,,,,ES,,,"92.344,64",,,,,,,,-,,,,,,,,"92.344,64",,,,,,,"324.287,88",,,,,,,,,
CARIACICA-ES,,,,,,,ES,,,"92.344,64",,,,,,,,-,,,,,,,,"92.344,64",,,,,,,"324.287,88",,,,,,,,,
CASTELO-ES,,,,,,,ES,,,"66.949,86",,,,,,,,-,,,,,,,,"66.949,86",,,,,,,"235.108,71",,,,,,,,,
COLATINA-ES,,,,,,,ES,,,"85.418,79",,,,,,,,-,,,,,,,,"85.418,79",,,,,,,"299.966,30",,,,,,,,,
CONCEICAO DA BARRA-ES,,,,,,,ES,,,"124.618,96",,,,,,,,"20.897,13",,,,,,,,"145.516,09",,,,,,,"568.302,04",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONCEICAO DO CASTELO-ES,,,,,,,ES,,,"48.480,93",,,,,,,,-,,,,,,,,"48.480,93",,,,,,,"170.251,12",,,,,,,,,
DIVINO DE SAO LOURENCO-ES,,,,,,,ES,,,"46.172,31",,,,,,,,-,,,,,,,,"46.172,31",,,,,,,"162.143,92",,,,,,,,,
DOMINGOS MARTINS-ES,,,,,,,ES,,,"64.641,24",,,,,,,,-,,,,,,,,"64.641,24",,,,,,,"227.001,51",,,,,,,,,
DORES DO RIO PRETO-ES,,,,,,,ES,,,"46.172,31",,,,,,,,-,,,,,,,,"46.172,31",,,,,,,"162.143,92",,,,,,,,,
ECOPORANGA-ES,,,,,,,ES,,,"60.024,01",,,,,,,,-,,,,,,,,"60.024,01",,,,,,,"210.787,12",,,,,,,,,
FUNDAO-ES,,,,,,,ES,,,"305.727,87",,,,,,,,"200.828,56",,,,,,,,"506.556,43",,,,,,,"1.727.556,21",,,,,,,,,
GOVERNADOR LINDENBERG-ES,,,,,,,ES,,,"46.172,31",,,,,,,,-,,,,,,,,"46.172,31",,,,,,,"162.143,92",,,,,,,,,
GUACUI-ES,,,,,,,ES,,,"62.332,63",,,,,,,,-,,,,,,,,"62.332,63",,,,,,,"218.894,32",,,,,,,,,
GUARAPARI-ES,,,,,,,ES,,,"85.418,79",,,,,,,,-,,,,,,,,"85.418,79",,,,,,,"299.966,30",,,,,,,,,
IBATIBA-ES,,,,,,,ES,,,"57.715,40",,,,,,,,-,,,,,,,,"57.715,40",,,,,,,"202.679,93",,,,,,,,,
IBIRACU-ES,,,,,,,ES,,,"48.480,93",,,,,,,,-,,,,,,,,"48.480,93",,,,,,,"170.251,12",,,,,,,,,
IBITIRAMA-ES,,,,,,,ES,,,"46.172,31",,,,,,,,-,,,,,,,,"46.172,31",,,,,,,"162.143,92",,,,,,,,,
ICONHA-ES,,,,,,,ES,,,"48.480,93",,,,,,,,-,,,,,,,,"48.480,93",,,,,,,"170.251,12",,,,,,,,,
IRUPI-ES,,,,,,,ES,,,"48.480,93",,,,,,,,-,,,,,,,,"48.480,93",,,,,,,"170.251,12",,,,,,,,,
ITAGUACU-ES,,,,,,,ES,,,"50.789,55",,,,,,,,-,,,,,,,,"50.789,55",,,,,,,"178.358,32",,,,,,,,,
ITAPEMIRIM-ES,,,,,,,ES,,,"372.190,45",,,,,,,,"901.646,39",,,,,,,,"1.273.836,84",,,,,,,"5.260.835,87",,,,,,,,,
ITARANA-ES,,,,,,,ES,,,"48.480,93",,,,,,,,-,,,,,,,,"48.480,93",,,,,,,"170.251,12",,,,,,,,,
IUNA-ES,,,,,,,ES,,,"62.332,63",,,,,,,,-,,,,,,,,"62.332,63",,,,,,,"218.894,32",,,,,,,,,
JAGUARE-ES,,,,,,,ES,,,"319.505,69",,,,,,,,"111.749,36",,,,,,,,"431.255,05",,,,,,,"1.884.258,05",,,,,,,,,
JERONIMO MONTEIRO-ES,,,,,,,ES,,,"48.480,93",,,,,,,,-,,,,,,,,"48.480,93",,,,,,,"170.251,12",,,,,,,,,
JOAO NEIVA-ES,,,,,,,ES,,,"53.098,17",,,,,,,,-,,,,,,,,"53.098,17",,,,,,,"186.465,53",,,,,,,,,
LARANJA DA TERRA-ES,,,,,,,ES,,,"48.480,93",,,,,,,,-,,,,,,,,"48.480,93",,,,,,,"170.251,12",,,,,,,,,
LINHARES-ES,,,,,,,ES,,,"3.203.623,76",,,,,,,,"484.927,33",,,,,,,,"3.688.551,09",,,,,,,"12.863.956,34",,,,,,,,,
MANTENOPOLIS-ES,,,,,,,ES,,,"48.480,93",,,,,,,,-,,,,,,,,"48.480,93",,,,,,,"170.251,12",,,,,,,,,
MARATAIZES-ES,,,,,,,ES,,,"64.641,24",,,,,,,,"176.565,94",,,,,,,,"241.207,18",,,,,,,"939.187,50",,,,,,,,,
MARECHAL FLORIANO-ES,,,,,,,ES,,,"50.789,55",,,,,,,,-,,,,,,,,"50.789,55",,,,,,,"178.358,32",,,,,,,,,
MARILANDIA-ES,,,,,,,ES,,,"48.480,93",,,,,,,,-,,,,,,,,"48.480,93",,,,,,,"170.251,12",,,,,,,,,
MIMOSO DO SUL-ES,,,,,,,ES,,,"62.332,63",,,,,,,,-,,,,,,,,"62.332,63",,,,,,,"218.894,32",,,,,,,,,
MONTANHA-ES,,,,,,,ES,,,"55.406,78",,,,,,,,-,,,,,,,,"55.406,78",,,,,,,"194.572,72",,,,,,,,,
MUCURICI-ES,,,,,,,ES,,,"46.172,31",,,,,,,,-,,,,,,,,"46.172,31",,,,,,,"162.143,92",,,,,,,,,
MUNIZ FREIRE-ES,,,,,,,ES,,,"57.715,40",,,,,,,,-,,,,,,,,"57.715,40",,,,,,,"202.679,93",,,,,,,,,
MUQUI-ES,,,,,,,ES,,,"50.789,55",,,,,,,,-,,,,,,,,"50.789,55",,,,,,,"178.358,32",,,,,,,,,
NOVA VENECIA-ES,,,,,,,ES,,,"71.567,09",,,,,,,,-,,,,,,,,"71.567,09",,,,,,,"251.323,10",,,,,,,,,
PANCAS-ES,,,,,,,ES,,,"57.715,40",,,,,,,,-,,,,,,,,"57.715,40",,,,,,,"202.679,93",,,,,,,,,
PEDRO CANARIO-ES,,,,,,,ES,,,"60.024,01",,,,,,,,-,,,,,,,,"60.024,01",,,,,,,"210.787,12",,,,,,,,,
PINHEIROS-ES,,,,,,,ES,,,"60.024,01",,,,,,,,-,,,,,,,,"60.024,01",,,,,,,"210.787,12",,,,,,,,,
PIUMA-ES,,,,,,,ES,,,"55.406,78",,,,,,,,"92.377,11",,,,,,,,"147.783,89",,,,,,,"440.360,87",,,,,,,,,
PONTO BELO-ES,,,,,,,ES,,,"46.172,31",,,,,,,,-,,,,,,,,"46.172,31",,,,,,,"162.143,92",,,,,,,,,
PRESIDENTE KENNEDY-ES,,,,,,,ES,,,"279.142,84",,,,,,,,"4.150.919,57",,,,,,,,"4.430.062,41",,,,,,,"17.646.562,65",,,,,,,,,
RIO BANANAL-ES,,,,,,,ES,,,"55.406,78",,,,,,,,-,,,,,,,,"55.406,78",,,,,,,"194.572,72",,,,,,,,,
RIO NOVO DO SUL-ES,,,,,,,ES,,,"48.480,93",,,,,,,,-,,,,,,,,"48.480,93",,,,,,,"170.251,12",,,,,,,,,
SANTA LEOPOLDINA-ES,,,,,,,ES,,,"50.789,55",,,,,,,,-,,,,,,,,"50.789,55",,,,,,,"178.358,32",,,,,,,,,
SANTA MARIA DE JETIBA-ES,,,,,,,ES,,,"64.641,24",,,,,,,,-,,,,,,,,"64.641,24",,,,,,,"227.001,51",,,,,,,,,
SANTA TERESA-ES,,,,,,,ES,,,"60.024,01",,,,,,,,-,,,,,,,,"60.024,01",,,,,,,"210.787,12",,,,,,,,,
SAO DOMINGOS DO NORTE-ES,,,,,,,ES,,,"46.172,31",,,,,,,,-,,,,,,,,"46.172,31",,,,,,,"162.143,92",,,,,,,,,
SAO GABRIEL DA PALHA-ES,,,,,,,ES,,,"64.641,24",,,,,,,,-,,,,,,,,"64.641,24",,,,,,,"227.001,51",,,,,,,,,
SAO JOSE DO CALCADO-ES,,,,,,,ES,,,"48.480,93",,,,,,,,-,,,,,,,,"48.480,93",,,,,,,"170.251,12",,,,,,,,,
SAO MATEUS-ES,,,,,,,ES,,,"1.655.384,52",,,,,,,,"78.548,91",,,,,,,,"1.733.933,43",,,,,,,"5.422.269,63",,,,,,,,,
SAO ROQUE DO CANAA-ES,,,,,,,ES,,,"48.480,93",,,,,,,,-,,,,,,,,"48.480,93",,,,,,,"170.251,12",,,,,,,,,
SERRA-ES,,,,,,,ES,,,"531.700,64",,,,,,,,"511.187,27",,,,,,,,"1.042.887,91",,,,,,,"3.531.681,87",,,,,,,,,
SOORETAMA-ES,,,,,,,ES,,,"60.024,01",,,,,,,,-,,,,,,,,"60.024,01",,,,,,,"210.787,12",,,,,,,,,
VARGEM ALTA-ES,,,,,,,ES,,,"55.406,78",,,,,,,,-,,,,,,,,"55.406,78",,,,,,,"194.572,72",,,,,,,,,
VENDA NOVA DO IMIGRANTE-ES,,,,,,,ES,,,"57.715,40",,,,,,,,-,,,,,,,,"57.715,40",,,,,,,"202.679,93",,,,,,,,,
VIANA-ES,,,,,,,ES,,,"76.184,33",,,,,,,,-,,,,,,,,"76.184,33",,,,,,,"267.537,50",,,,,,,,,
VILA PAVAO-ES,,,,,,,ES,,,"46.172,31",,,,,,,,-,,,,,,,,"46.172,31",,,,,,,"162.143,92",,,,,,,,,
VILA VALERIO-ES,,,,,,,ES,,,"50.789,55",,,,,,,,-,,,,,,,,"50.789,55",,,,,,,"178.358,32",,,,,,,,,
VILA VELHA-ES,,,,,,,ES,,,"531.700,64",,,,,,,,-,,,,,,,,"531.700,64",,,,,,,"1.867.180,16",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VITORIA-ES,,,,,,,ES,,,"531.700,64",,,,,,,,"44.165,16",,,,,,,,"575.865,80",,,,,,,"2.010.988,47",,,,,,,,,
ESPIRITO SANTO  TOTAL,,,,,,,,,,"12.372.027,00",,,,,,,,"9.467.468,71",,,,,,,,"21.839.495,71",,,,,,,"78.939.759,73",,,,,,,,,
BETIM-MG,,,,,,,MG,,,"40.645,85",,,,,,,,-,,,,,,,,"40.645,85",,,,,,,"168.364,89",,,,,,,,,
MINAS GERAIS  TOTAL,,,,,,,,,,"40.645,85",,,,,,,,-,,,,,,,,"40.645,85",,,,,,,"168.364,89",,,,,,,,,
AFUA-PA,,,,,,,PA,,,-,,,,,,,,"6.952,79",,,,,,,,"6.952,79",,,,,,,"28.264,19",,,,,,,,,
ALENQUER-PA,,,,,,,PA,,,-,,,,,,,,"6.952,79",,,,,,,,"6.952,79",,,,,,,"28.264,19",,,,,,,,,
ALMEIRIM-PA,,,,,,,PA,,,-,,,,,,,,"6.952,79",,,,,,,,"6.952,79",,,,,,,"28.264,19",,,,,,,,,
ANAJAS-PA,,,,,,,PA,,,-,,,,,,,,"6.952,79",,,,,,,,"6.952,79",,,,,,,"28.264,19",,,,,,,,,
BREVES-PA,,,,,,,PA,,,-,,,,,,,,"6.952,79",,,,,,,,"6.952,79",,,,,,,"28.264,19",,,,,,,,,
CHAVES-PA,,,,,,,PA,,,-,,,,,,,,"6.952,79",,,,,,,,"6.952,79",,,,,,,"28.264,19",,,,,,,,,
CURUA-PA,,,,,,,PA,,,-,,,,,,,,"6.952,79",,,,,,,,"6.952,79",,,,,,,"28.264,19",,,,,,,,,
FARO-PA,,,,,,,PA,,,-,,,,,,,,"6.952,79",,,,,,,,"6.952,79",,,,,,,"28.264,19",,,,,,,,,
GURUPA-PA,,,,,,,PA,,,-,,,,,,,,"6.952,79",,,,,,,,"6.952,79",,,,,,,"28.264,19",,,,,,,,,
JURUTI-PA,,,,,,,PA,,,-,,,,,,,,"6.952,79",,,,,,,,"6.952,79",,,,,,,"28.264,19",,,,,,,,,
MELGACO-PA,,,,,,,PA,,,-,,,,,,,,"6.952,79",,,,,,,,"6.952,79",,,,,,,"28.264,19",,,,,,,,,
MONTE ALEGRE-PA,,,,,,,PA,,,-,,,,,,,,"6.952,79",,,,,,,,"6.952,79",,,,,,,"28.264,19",,,,,,,,,
OBIDOS-PA,,,,,,,PA,,,-,,,,,,,,"6.952,79",,,,,,,,"6.952,79",,,,,,,"28.264,19",,,,,,,,,
PORTO DE MOZ-PA,,,,,,,PA,,,-,,,,,,,,"6.952,79",,,,,,,,"6.952,79",,,,,,,"28.264,19",,,,,,,,,
PRAINHA-PA,,,,,,,PA,,,-,,,,,,,,"6.952,79",,,,,,,,"6.952,79",,,,,,,"28.264,19",,,,,,,,,
SANTAREM-PA,,,,,,,PA,,,-,,,,,,,,"6.952,79",,,,,,,,"6.952,79",,,,,,,"28.264,19",,,,,,,,,
TERRA SANTA-PA,,,,,,,PA,,,-,,,,,,,,"6.952,79",,,,,,,,"6.952,79",,,,,,,"28.264,19",,,,,,,,,
PARA  TOTAL,,,,,,,,,,-,,,,,,,,"118.197,43",,,,,,,,"118.197,43",,,,,,,"480.491,23",,,,,,,,,
CALDAS BRANDAO-PB,,,,,,,PB,,,-,,,,,,,,-,,,,,,,,-,,,,,,,"3,20",,,,,,,,,
SANTA RITA-PB,,,,,,,PB,,,-,,,,,,,,-,,,,,,,,-,,,,,,,"122,05",,,,,,,,,
PARAIBA  TOTAL,,,,,,,,,,-,,,,,,,,-,,,,,,,,-,,,,,,,"125,25",,,,,,,,,
CABO DE SANTO AGOSTINHO-PE,,,,,,,PE,,,"694.360,20",,,,,,,,-,,,,,,,,"694.360,20",,,,,,,"2.738.543,39",,,,,,,,,
CAMARAGIBE-PE,,,,,,,PE,,,"694.360,20",,,,,,,,-,,,,,,,,"694.360,20",,,,,,,"2.738.539,64",,,,,,,,,
GOIANA-PE,,,,,,,PE,,,"694.360,20",,,,,,,,-,,,,,,,,"694.360,20",,,,,,,"2.738.543,39",,,,,,,,,
IPOJUCA-PE,,,,,,,PE,,,-,,,,,,,,-,,,,,,,,-,,,,,,,"3,11",,,,,,,,,
ITAMBE-PE,,,,,,,PE,,,-,,,,,,,,-,,,,,,,,-,,,,,,,"1,19",,,,,,,,,
ITAQUITINGA-PE,,,,,,,PE,,,"694.360,20",,,,,,,,-,,,,,,,,"694.360,20",,,,,,,"2.738.535,67",,,,,,,,,
JABOATAO DOS GUARARAPES-PE,,,,,,,PE,,,-,,,,,,,,-,,,,,,,,-,,,,,,,"1,09",,,,,,,,,
MORENO-PE,,,,,,,PE,,,-,,,,,,,,-,,,,,,,,-,,,,,,,"1.913.725,46",,,,,,,,,
PAULISTA-PE,,,,,,,PE,,,"653.714,35",,,,,,,,-,,,,,,,,"653.714,35",,,,,,,"2.570.178,50",,,,,,,,,
RECIFE-PE,,,,,,,PE,,,-,,,,,,,,-,,,,,,,,-,,,,,,,"3,75",,,,,,,,,
SAO LOURENCO DA MATA-PE,,,,,,,PE,,,-,,,,,,,,-,,,,,,,,-,,,,,,,"0,78",,,,,,,,,
PERNAMBUCO  TOTAL,,,,,,,,,,"3.431.155,15",,,,,,,,-,,,,,,,,"3.431.155,15",,,,,,,"15.438.075,97",,,,,,,,,
ANGRA DOS REIS-RJ,,,,,,,RJ,,,"4.222.279,30",,,,,,,,"2.176.651,03",,,,,,,,"6.398.930,33",,,,,,,"26.228.508,30",,,,,,,,,
APERIBE-RJ,,,,,,,RJ,,,"280.648,24",,,,,,,,-,,,,,,,,"280.648,24",,,,,,,"1.179.063,09",,,,,,,,,
ARARUAMA-RJ,,,,,,,RJ,,,"519.199,24",,,,,,,,-,,,,,,,,"519.199,24",,,,,,,"2.181.266,77",,,,,,,,,
ARMACAO DOS BUZIOS-RJ,,,,,,,RJ,,,"2.148.038,46",,,,,,,,"1.296.193,78",,,,,,,,"3.444.232,24",,,,,,,"14.705.005,62",,,,,,,,,
ARRAIAL DO CABO-RJ,,,,,,,RJ,,,"378.875,12",,,,,,,,"73.062,23",,,,,,,,"451.937,35",,,,,,,"1.903.359,46",,,,,,,,,
BARRA DO PIRAI-RJ,,,,,,,RJ,,,"519.199,24",,,,,,,,-,,,,,,,,"519.199,24",,,,,,,"2.181.266,77",,,,,,,,,
BARRA MANSA-RJ,,,,,,,RJ,,,"1.215.010,83",,,,,,,,-,,,,,,,,"1.215.010,83",,,,,,,"4.928.304,74",,,,,,,,,
