NAZARE,,,,BA,,,,,"100,26",,,,,,,-,,,,,,,"100,26",,,,,,,,,"299,27",,,,,,,,,,,
NORDESTINA,,,,BA,,,,,"77,98",,,,,,,-,,,,,,,"77,98",,,,,,,,,"232,76",,,,,,,,,,,
NOVA CANAA,,,,BA,,,,,"85,41",,,,,,,-,,,,,,,"85,41",,,,,,,,,"254,93",,,,,,,,,,,
NOVA FATIMA,,,,BA,,,,,"74,27",,,,,,,-,,,,,,,"74,27",,,,,,,,,"221,68",,,,,,,,,,,
NOVA ITARANA,,,,BA,,,,,"74,27",,,,,,,-,,,,,,,"74,27",,,,,,,,,"221,68",,,,,,,,,,,
NOVA SOURE,,,,BA,,,,,"100,26",,,,,,,-,,,,,,,"100,26",,,,,,,,,"299,27",,,,,,,,,,,
NOVO TRIUNFO,,,,BA,,,,,"81,70",,,,,,,-,,,,,,,"81,70",,,,,,,,,"243,85",,,,,,,,,,,
OLINDINA,,,,BA,,,,,"96,55",,,,,,,-,,,,,,,"96,55",,,,,,,,,"288,18",,,,,,,,,,,
OURICANGAS,,,,BA,,,,,"74,27",,,,,,,-,,,,,,,"74,27",,,,,,,,,"221,68",,,,,,,,,,,
OUROLANDIA,,,,BA,,,,,"85,41",,,,,,,-,,,,,,,"85,41",,,,,,,,,"254,93",,,,,,,,,,,
PARIPIRANGA,,,,BA,,,,,"100,26",,,,,,,-,,,,,,,"100,26",,,,,,,,,"299,27",,,,,,,,,,,
PAULO AFONSO,,,,BA,,,,,"137,40",,,,,,,-,,,,,,,"137,40",,,,,,,,,"410,12",,,,,,,,,,,
PE DE SERRA,,,,BA,,,,,"81,70",,,,,,,-,,,,,,,"81,70",,,,,,,,,"243,85",,,,,,,,,,,
PEDRAO,,,,BA,,,,,"74,27",,,,,,,-,,,,,,,"74,27",,,,,,,,,"221,68",,,,,,,,,,,
PEDRO ALEXANDRE,,,,BA,,,,,"89,12",,,,,,,-,,,,,,,"89,12",,,,,,,,,"266,01",,,,,,,,,,,
PINTADAS,,,,BA,,,,,"77,98",,,,,,,-,,,,,,,"77,98",,,,,,,,,"232,76",,,,,,,,,,,
PIRITIBA,,,,BA,,,,,"92,84",,,,,,,-,,,,,,,"92,84",,,,,,,,,"277,11",,,,,,,,,,,
PLANALTINO,,,,BA,,,,,"74,27",,,,,,,-,,,,,,,"74,27",,,,,,,,,"221,68",,,,,,,,,,,
PLANALTO,,,,BA,,,,,"96,55",,,,,,,-,,,,,,,"96,55",,,,,,,,,"288,18",,,,,,,,,,,
POCOES,,,,BA,,,,,"115,12",,,,,,,-,,,,,,,"115,12",,,,,,,,,"343,61",,,,,,,,,,,
POJUCA,,,,BA,,,,,"555.833,96",,,,,,,"516.878,31",,,,,,,"1.072.712,27",,,,,,,,,"3.290.174,98",,,,,,,,,,,
QUEIMADAS,,,,BA,,,,,"100,26",,,,,,,-,,,,,,,"100,26",,,,,,,,,"299,27",,,,,,,,,,,
QUIJINGUE,,,,BA,,,,,"100,26",,,,,,,-,,,,,,,"100,26",,,,,,,,,"299,27",,,,,,,,,,,
QUIXABEIRA,,,,BA,,,,,"74,27",,,,,,,-,,,,,,,"74,27",,,,,,,,,"221,68",,,,,,,,,,,
RAFAEL JAMBEIRO,,,,BA,,,,,"96,55",,,,,,,-,,,,,,,"96,55",,,,,,,,,"288,18",,,,,,,,,,,
RETIROLANDIA,,,,BA,,,,,"77,98",,,,,,,-,,,,,,,"77,98",,,,,,,,,"232,76",,,,,,,,,,,
RIACHAO DO JACUIPE,,,,BA,,,,,"103,98",,,,,,,-,,,,,,,"103,98",,,,,,,,,"310,35",,,,,,,,,,,
RIBEIRA DO AMPARO,,,,BA,,,,,"81,70",,,,,,,-,,,,,,,"81,70",,,,,,,,,"243,85",,,,,,,,,,,
RIBEIRA DO POMBAL,,,,BA,,,,,"115,12",,,,,,,-,,,,,,,"115,12",,,,,,,,,"343,61",,,,,,,,,,,
RIBEIRAO DO LARGO,,,,BA,,,,,"85,41",,,,,,,-,,,,,,,"85,41",,,,,,,,,"254,93",,,,,,,,,,,
RIO REAL,,,,BA,,,,,"107,69",,,,,,,-,,,,,,,"107,69",,,,,,,,,"321,44",,,,,,,,,,,
RUY BARBOSA,,,,BA,,,,,"103,98",,,,,,,-,,,,,,,"103,98",,,,,,,,,"310,35",,,,,,,,,,,
SALINAS DA MARGARIDA,,,,BA,,,,,"2.159,99",,,,,,,"106.050,06",,,,,,,"108.210,05",,,,,,,,,"283.263,39",,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SALVADOR,,,,BA,,,,,"4.114,27",,,,,,,"106.050,06",,,,,,,"110.164,33",,,,,,,,,"289.096,55",,,,,,,,,,,
SANTA BARBARA,,,,BA,,,,,"89,12",,,,,,,-,,,,,,,"89,12",,,,,,,,,"266,01",,,,,,,,,,,
SANTA BRIGIDA,,,,BA,,,,,"89,12",,,,,,,-,,,,,,,"89,12",,,,,,,,,"266,01",,,,,,,,,,,
SANTA INES,,,,BA,,,,,"77,98",,,,,,,-,,,,,,,"77,98",,,,,,,,,"232,76",,,,,,,,,,,
SANTA TERESINHA,,,,BA,,,,,"74,27",,,,,,,-,,,,,,,"74,27",,,,,,,,,"221,68",,,,,,,,,,,
SANTALUZ,,,,BA,,,,,"103,98",,,,,,,-,,,,,,,"103,98",,,,,,,,,"310,35",,,,,,,,,,,
SANTANOPOLIS,,,,BA,,,,,"74,27",,,,,,,-,,,,,,,"74,27",,,,,,,,,"221,68",,,,,,,,,,,
SANTO AMARO,,,,BA,,,,,"3.394,27",,,,,,,"106.050,06",,,,,,,"109.444,33",,,,,,,,,"286.947,49",,,,,,,,,,,
SANTO ANTONIO DE JESUS,,,,BA,,,,,"129,97",,,,,,,-,,,,,,,"129,97",,,,,,,,,"387,95",,,,,,,,,,,
SANTO ESTEVAO,,,,BA,,,,,"115,12",,,,,,,-,,,,,,,"115,12",,,,,,,,,"343,61",,,,,,,,,,,
SAO DOMINGOS,,,,BA,,,,,"74,27",,,,,,,-,,,,,,,"74,27",,,,,,,,,"221,68",,,,,,,,,,,
SAO FELIPE,,,,BA,,,,,"96,55",,,,,,,-,,,,,,,"96,55",,,,,,,,,"288,18",,,,,,,,,,,
SAO FELIX,,,,BA,,,,,"81,70",,,,,,,-,,,,,,,"81,70",,,,,,,,,"243,85",,,,,,,,,,,
SAO FRANCISCO DO CONDE,,,,BA,,,,,"823.339,30",,,,,,,"142.588,61",,,,,,,"965.927,91",,,,,,,,,"2.758.366,60",,,,,,,,,,,
SAO GONCALO DOS CAMPOS,,,,BA,,,,,"100,26",,,,,,,-,,,,,,,"100,26",,,,,,,,,"299,27",,,,,,,,,,,
SAO JOSE DO JACUIPE,,,,BA,,,,,"74,27",,,,,,,-,,,,,,,"74,27",,,,,,,,,"221,68",,,,,,,,,,,
SAO MIGUEL DAS MATAS,,,,BA,,,,,"77,98",,,,,,,-,,,,,,,"77,98",,,,,,,,,"232,76",,,,,,,,,,,
SAO SEBASTIAO DO PASSE,,,,BA,,,,,"191.300,17",,,,,,,"126.718,80",,,,,,,"318.018,97",,,,,,,,,"908.248,76",,,,,,,,,,,
SAPEACU,,,,BA,,,,,"89,12",,,,,,,-,,,,,,,"89,12",,,,,,,,,"266,01",,,,,,,,,,,
SATIRO DIAS,,,,BA,,,,,"89,12",,,,,,,-,,,,,,,"89,12",,,,,,,,,"266,01",,,,,,,,,,,
SAUBARA,,,,BA,,,,,"2.159,99",,,,,,,"106.050,06",,,,,,,"108.210,05",,,,,,,,,"283.263,39",,,,,,,,,,,
SERRA PRETA,,,,BA,,,,,"89,12",,,,,,,-,,,,,,,"89,12",,,,,,,,,"266,01",,,,,,,,,,,
SERRINHA,,,,BA,,,,,"133,69",,,,,,,-,,,,,,,"133,69",,,,,,,,,"399,03",,,,,,,,,,,
SERROLANDIA,,,,BA,,,,,"81,70",,,,,,,-,,,,,,,"81,70",,,,,,,,,"243,85",,,,,,,,,,,
SIMOES FILHO,,,,BA,,,,,"70.580,96",,,,,,,"5.743,76",,,,,,,"76.324,72",,,,,,,,,"217.766,72",,,,,,,,,,,
SITIO DO QUINTO,,,,BA,,,,,"89,12",,,,,,,-,,,,,,,"89,12",,,,,,,,,"266,01",,,,,,,,,,,
TANQUINHO,,,,BA,,,,,"74,27",,,,,,,-,,,,,,,"74,27",,,,,,,,,"221,68",,,,,,,,,,,
TAPIRAMUTA,,,,BA,,,,,"89,12",,,,,,,-,,,,,,,"89,12",,,,,,,,,"266,01",,,,,,,,,,,
TEODORO SAMPAIO,,,,BA,,,,,"74,27",,,,,,,-,,,,,,,"74,27",,,,,,,,,"221,68",,,,,,,,,,,
TEOFILANDIA,,,,BA,,,,,"96,55",,,,,,,-,,,,,,,"96,55",,,,,,,,,"288,18",,,,,,,,,,,
TERRA NOVA,,,,BA,,,,,"166,97",,,,,,,"55,00",,,,,,,"221,97",,,,,,,,,"796,07",,,,,,,,,,,
TUCANO,,,,BA,,,,,"118,83",,,,,,,-,,,,,,,"118,83",,,,,,,,,"354,69",,,,,,,,,,,
UAUA,,,,BA,,,,,"100,26",,,,,,,-,,,,,,,"100,26",,,,,,,,,"299,27",,,,,,,,,,,
UBAIRA,,,,BA,,,,,"96,55",,,,,,,-,,,,,,,"96,55",,,,,,,,,"288,18",,,,,,,,,,,
VALENTE,,,,BA,,,,,"92,84",,,,,,,-,,,,,,,"92,84",,,,,,,,,"277,11",,,,,,,,,,,
VARZEA DA ROCA,,,,BA,,,,,"81,70",,,,,,,-,,,,,,,"81,70",,,,,,,,,"243,85",,,,,,,,,,,
VARZEA DO POCO,,,,BA,,,,,"74,27",,,,,,,-,,,,,,,"74,27",,,,,,,,,"221,68",,,,,,,,,,,
VARZEA NOVA,,,,BA,,,,,"85,41",,,,,,,-,,,,,,,"85,41",,,,,,,,,"254,93",,,,,,,,,,,
VARZEDO,,,,BA,,,,,"74,27",,,,,,,-,,,,,,,"74,27",,,,,,,,,"221,68",,,,,,,,,,,
VERA CRUZ,,,,BA,,,,,"103,98",,,,,,,-,,,,,,,"103,98",,,,,,,,,"310,35",,,,,,,,,,,
VITORIA DA CONQUISTA,,,,BA,,,,,"148,54",,,,,,,-,,,,,,,"148,54",,,,,,,,,"443,37",,,,,,,,,,,
TOTAL BAHIA,,,,,,,,,"3.975.420,19",,,,,,,"2.678.549,62",,,,,,,"6.653.969,81",,,,,,,,,"19.331.809,44",,,,,,,,,,,
ACARAU,,,,CE,,,,,"2.379,09",,,,,,,-,,,,,,,"2.379,09",,,,,,,,,"6.259,10",,,,,,,,,,,
ALCANTARAS,,,,CE,,,,,"1.486,93",,,,,,,-,,,,,,,"1.486,93",,,,,,,,,"3.911,93",,,,,,,,,,,
AMONTADA,,,,CE,,,,,"49.660,65",,,,,,,"73.587,12",,,,,,,"123.247,77",,,,,,,,,"313.534,32",,,,,,,,,,,
APUIARES,,,,CE,,,,,"1.635,62",,,,,,,-,,,,,,,"1.635,62",,,,,,,,,"4.303,12",,,,,,,,,,,
AQUIRAZ,,,,CE,,,,,-,,,,,,,"887,22",,,,,,,"887,22",,,,,,,,,"9.496,44",,,,,,,,,,,
ARACATI,,,,CE,,,,,"403.856,63",,,,,,,"18.402,07",,,,,,,"422.258,70",,,,,,,,,"1.223.334,91",,,,,,,,,,,
ARARENDA,,,,CE,,,,,"1.561,28",,,,,,,-,,,,,,,"1.561,28",,,,,,,,,"4.107,53",,,,,,,,,,,
BARROQUINHA,,,,CE,,,,,"1.635,62",,,,,,,-,,,,,,,"1.635,62",,,,,,,,,"4.303,12",,,,,,,,,,,
BELA CRUZ,,,,CE,,,,,"2.081,70",,,,,,,-,,,,,,,"2.081,70",,,,,,,,,"5.476,71",,,,,,,,,,,
CAMOCIM,,,,CE,,,,,"2.379,09",,,,,,,-,,,,,,,"2.379,09",,,,,,,,,"6.259,10",,,,,,,,,,,
CANINDE,,,,CE,,,,,"2.527,78",,,,,,,-,,,,,,,"2.527,78",,,,,,,,,"6.650,29",,,,,,,,,,,
CARIDADE,,,,CE,,,,,"1.709,97",,,,,,,-,,,,,,,"1.709,97",,,,,,,,,"4.498,72",,,,,,,,,,,
CARIRE,,,,CE,,,,,"1.858,66",,,,,,,-,,,,,,,"1.858,66",,,,,,,,,"4.889,91",,,,,,,,,,,
CARNAUBAL,,,,CE,,,,,"1.709,97",,,,,,,-,,,,,,,"1.709,97",,,,,,,,,"4.498,72",,,,,,,,,,,
CATUNDA,,,,CE,,,,,"1.486,93",,,,,,,-,,,,,,,"1.486,93",,,,,,,,,"3.911,93",,,,,,,,,,,
CAUCAIA,,,,CE,,,,,-,,,,,,,"887,22",,,,,,,"887,22",,,,,,,,,"9.496,44",,,,,,,,,,,
CHAVAL,,,,CE,,,,,"1.635,62",,,,,,,-,,,,,,,"1.635,62",,,,,,,,,"4.303,12",,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COREAU,,,,CE,,,,,"1.858,66",,,,,,,-,,,,,,,"1.858,66",,,,,,,,,"4.889,91",,,,,,,,,,,
CRATEUS,,,,CE,,,,,"2.527,78",,,,,,,-,,,,,,,"2.527,78",,,,,,,,,"6.650,29",,,,,,,,,,,
CROATA,,,,CE,,,,,"1.784,32",,,,,,,-,,,,,,,"1.784,32",,,,,,,,,"4.694,32",,,,,,,,,,,
CRUZ,,,,CE,,,,,"1.858,66",,,,,,,-,,,,,,,"1.858,66",,,,,,,,,"4.889,91",,,,,,,,,,,
FORQUILHA,,,,CE,,,,,"1.784,32",,,,,,,-,,,,,,,"1.784,32",,,,,,,,,"4.694,32",,,,,,,,,,,
FORTALEZA,,,,CE,,,,,"104.084,01",,,,,,,"1.182,97",,,,,,,"105.266,98",,,,,,,,,"961.083,63",,,,,,,,,,,
FRECHEIRINHA,,,,CE,,,,,"1.561,28",,,,,,,-,,,,,,,"1.561,28",,,,,,,,,"4.107,53",,,,,,,,,,,
GENERAL SAMPAIO,,,,CE,,,,,"1.486,93",,,,,,,-,,,,,,,"1.486,93",,,,,,,,,"3.911,93",,,,,,,,,,,
GRACA,,,,CE,,,,,"1.709,97",,,,,,,-,,,,,,,"1.709,97",,,,,,,,,"4.498,72",,,,,,,,,,,
GRANJA,,,,CE,,,,,"2.379,09",,,,,,,-,,,,,,,"2.379,09",,,,,,,,,"6.259,10",,,,,,,,,,,
GROAIRAS,,,,CE,,,,,"1.486,93",,,,,,,-,,,,,,,"1.486,93",,,,,,,,,"3.911,93",,,,,,,,,,,
GUARACIABA DO NORTE,,,,CE,,,,,"2.156,05",,,,,,,-,,,,,,,"2.156,05",,,,,,,,,"5.672,31",,,,,,,,,,,
HIDROLANDIA,,,,CE,,,,,"1.784,32",,,,,,,-,,,,,,,"1.784,32",,,,,,,,,"4.694,32",,,,,,,,,,,
IBIAPINA,,,,CE,,,,,"1.933,01",,,,,,,-,,,,,,,"1.933,01",,,,,,,,,"5.085,51",,,,,,,,,,,
ICAPUI,,,,CE,,,,,"93.606,79",,,,,,,"25.322,35",,,,,,,"118.929,14",,,,,,,,,"343.299,44",,,,,,,,,,,
INDEPENDENCIA,,,,CE,,,,,"2.007,36",,,,,,,-,,,,,,,"2.007,36",,,,,,,,,"5.281,11",,,,,,,,,,,
IPAPORANGA,,,,CE,,,,,"1.561,28",,,,,,,-,,,,,,,"1.561,28",,,,,,,,,"4.107,53",,,,,,,,,,,
IPU,,,,CE,,,,,"2.230,40",,,,,,,-,,,,,,,"2.230,40",,,,,,,,,"5.867,90",,,,,,,,,,,
IPUEIRAS,,,,CE,,,,,"2.230,40",,,,,,,-,,,,,,,"2.230,40",,,,,,,,,"5.867,90",,,,,,,,,,,
IRAUCUBA,,,,CE,,,,,"1.858,66",,,,,,,-,,,,,,,"1.858,66",,,,,,,,,"4.889,91",,,,,,,,,,,
ITAPAGE,,,,CE,,,,,"2.304,74",,,,,,,-,,,,,,,"2.304,74",,,,,,,,,"6.063,50",,,,,,,,,,,
ITAPIPOCA,,,,CE,,,,,"61.647,70",,,,,,,"55.297,70",,,,,,,"116.945,40",,,,,,,,,"309.903,52",,,,,,,,,,,
ITAREMA,,,,CE,,,,,"47.948,21",,,,,,,"32.726,34",,,,,,,"80.674,55",,,,,,,,,"220.726,25",,,,,,,,,,,
JIJOCA DE JERICOACOARA,,,,CE,,,,,"1.635,62",,,,,,,-,,,,,,,"1.635,62",,,,,,,,,"4.303,12",,,,,,,,,,,
MARCO,,,,CE,,,,,"1.933,01",,,,,,,-,,,,,,,"1.933,01",,,,,,,,,"5.085,51",,,,,,,,,,,
MARTINOPOLE,,,,CE,,,,,"1.486,93",,,,,,,-,,,,,,,"1.486,93",,,,,,,,,"3.911,93",,,,,,,,,,,
MASSAPE,,,,CE,,,,,"2.081,70",,,,,,,-,,,,,,,"2.081,70",,,,,,,,,"5.476,71",,,,,,,,,,,
MERUOCA,,,,CE,,,,,"1.561,28",,,,,,,-,,,,,,,"1.561,28",,,,,,,,,"4.107,53",,,,,,,,,,,
MIRAIMA,,,,CE,,,,,"1.561,28",,,,,,,-,,,,,,,"1.561,28",,,,,,,,,"4.107,53",,,,,,,,,,,
MONSENHOR TABOSA,,,,CE,,,,,"1.784,32",,,,,,,-,,,,,,,"1.784,32",,,,,,,,,"4.694,32",,,,,,,,,,,
MORAUJO,,,,CE,,,,,"1.486,93",,,,,,,-,,,,,,,"1.486,93",,,,,,,,,"3.911,93",,,,,,,,,,,
MORRINHOS,,,,CE,,,,,"1.784,32",,,,,,,-,,,,,,,"1.784,32",,,,,,,,,"4.694,32",,,,,,,,,,,
MUCAMBO,,,,CE,,,,,"1.635,62",,,,,,,-,,,,,,,"1.635,62",,,,,,,,,"4.303,12",,,,,,,,,,,
NOVA RUSSAS,,,,CE,,,,,"2.081,70",,,,,,,-,,,,,,,"2.081,70",,,,,,,,,"5.476,71",,,,,,,,,,,
NOVO ORIENTE,,,,CE,,,,,"2.007,36",,,,,,,-,,,,,,,"2.007,36",,,,,,,,,"5.281,11",,,,,,,,,,,
PACUJA,,,,CE,,,,,"1.486,93",,,,,,,-,,,,,,,"1.486,93",,,,,,,,,"3.911,93",,,,,,,,,,,
PARACURU,,,,CE,,,,,"46.235,78",,,,,,,"99.899,20",,,,,,,"146.134,98",,,,,,,,,"373.758,92",,,,,,,,,,,
PARAIPABA,,,,CE,,,,,"2.007,36",,,,,,,"2.412,78",,,,,,,"4.420,14",,,,,,,,,"12.241,08",,,,,,,,,,,
PARAMOTI,,,,CE,,,,,"1.561,28",,,,,,,-,,,,,,,"1.561,28",,,,,,,,,"4.107,53",,,,,,,,,,,
PENTECOSTE,,,,CE,,,,,"2.156,05",,,,,,,-,,,,,,,"2.156,05",,,,,,,,,"5.672,31",,,,,,,,,,,
PIRES FERREIRA,,,,CE,,,,,"1.486,93",,,,,,,-,,,,,,,"1.486,93",,,,,,,,,"3.911,93",,,,,,,,,,,
PORANGA,,,,CE,,,,,"1.561,28",,,,,,,-,,,,,,,"1.561,28",,,,,,,,,"4.107,53",,,,,,,,,,,
QUITERIANOPOLIS,,,,CE,,,,,"1.858,66",,,,,,,-,,,,,,,"1.858,66",,,,,,,,,"4.889,91",,,,,,,,,,,
RERIUTABA,,,,CE,,,,,"1.933,01",,,,,,,-,,,,,,,"1.933,01",,,,,,,,,"5.085,51",,,,,,,,,,,
SANTA QUITERIA,,,,CE,,,,,"2.304,74",,,,,,,-,,,,,,,"2.304,74",,,,,,,,,"6.063,50",,,,,,,,,,,
SANTANA DO ACARAU,,,,CE,,,,,"2.007,36",,,,,,,-,,,,,,,"2.007,36",,,,,,,,,"5.281,11",,,,,,,,,,,
SAO BENEDITO,,,,CE,,,,,"2.230,40",,,,,,,-,,,,,,,"2.230,40",,,,,,,,,"5.867,90",,,,,,,,,,,
SAO GONCALO DO AMARANTE,,,,CE,,,,,"2.156,05",,,,,,,-,,,,,,,"2.156,05",,,,,,,,,"5.672,31",,,,,,,,,,,
SAO LUIS DO CURU,,,,CE,,,,,"1.561,28",,,,,,,-,,,,,,,"1.561,28",,,,,,,,,"4.107,53",,,,,,,,,,,
SENADOR SA,,,,CE,,,,,"1.486,93",,,,,,,-,,,,,,,"1.486,93",,,,,,,,,"3.911,93",,,,,,,,,,,
SOBRAL,,,,CE,,,,,"2.973,86",,,,,,,-,,,,,,,"2.973,86",,,,,,,,,"7.823,87",,,,,,,,,,,
TAMBORIL,,,,CE,,,,,"2.007,36",,,,,,,-,,,,,,,"2.007,36",,,,,,,,,"5.281,11",,,,,,,,,,,
TEJUCUOCA,,,,CE,,,,,"1.635,62",,,,,,,-,,,,,,,"1.635,62",,,,,,,,,"4.303,12",,,,,,,,,,,
TIANGUA,,,,CE,,,,,"2.453,44",,,,,,,-,,,,,,,"2.453,44",,,,,,,,,"6.454,69",,,,,,,,,,,
TRAIRI,,,,CE,,,,,"53.085,52",,,,,,,"59.299,19",,,,,,,"112.384,71",,,,,,,,,"305.762,80",,,,,,,,,,,
TURURU,,,,CE,,,,,"1.561,28",,,,,,,-,,,,,,,"1.561,28",,,,,,,,,"4.107,53",,,,,,,,,,,
UBAJARA,,,,CE,,,,,"2.007,36",,,,,,,-,,,,,,,"2.007,36",,,,,,,,,"5.281,11",,,,,,,,,,,
UMIRIM,,,,CE,,,,,"1.784,32",,,,,,,-,,,,,,,"1.784,32",,,,,,,,,"4.694,32",,,,,,,,,,,
URUBURETAMA,,,,CE,,,,,"1.784,32",,,,,,,-,,,,,,,"1.784,32",,,,,,,,,"4.694,32",,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
URUOCA,,,,CE,,,,,"1.561,28",,,,,,,-,,,,,,,"1.561,28",,,,,,,,,"4.107,53",,,,,,,,,,,
VARJOTA,,,,CE,,,,,"1.784,32",,,,,,,-,,,,,,,"1.784,32",,,,,,,,,"4.694,32",,,,,,,,,,,
VICOSA DO CEARA,,,,CE,,,,,"2.304,74",,,,,,,-,,,,,,,"2.304,74",,,,,,,,,"6.063,50",,,,,,,,,,,
TOTAL CEARA,,,,,,,,,"989.413,94",,,,,,,"369.904,16",,,,,,,"1.359.318,10",,,,,,,,,"4.417.499,19",,,,,,,,,,,
AFONSO CLAUDIO,,,,ES,,,,,"59,88",,,,,,,-,,,,,,,"59,88",,,,,,,,,"8.324,55",,,,,,,,,,,
AGUA DOCE DO NORTE,,,,ES,,,,,"45,42",,,,,,,-,,,,,,,"45,42",,,,,,,,,"6.315,16",,,,,,,,,,,
AGUIA BRANCA,,,,ES,,,,,"41,29",,,,,,,-,,,,,,,"41,29",,,,,,,,,"5.741,05",,,,,,,,,,,
ALEGRE,,,,ES,,,,,"57,81",,,,,,,-,,,,,,,"57,81",,,,,,,,,"8.037,49",,,,,,,,,,,
ALFREDO CHAVES,,,,ES,,,,,"45,42",,,,,,,-,,,,,,,"45,42",,,,,,,,,"6.315,16",,,,,,,,,,,
ALTO RIO NOVO,,,,ES,,,,,"41,29",,,,,,,-,,,,,,,"41,29",,,,,,,,,"5.741,05",,,,,,,,,,,
ANCHIETA,,,,ES,,,,,"866,02",,,,,,,-,,,,,,,"866,02",,,,,,,,,"120.386,79",,,,,,,,,,,
APIACA,,,,ES,,,,,"41,29",,,,,,,-,,,,,,,"41,29",,,,,,,,,"5.741,05",,,,,,,,,,,
ARACRUZ,,,,ES,,,,,"341.577,85",,,,,,,"93.833,02",,,,,,,"435.410,87",,,,,,,,,"1.266.855,70",,,,,,,,,,,
ATILIO VIVACQUA,,,,ES,,,,,"41,29",,,,,,,-,,,,,,,"41,29",,,,,,,,,"5.741,05",,,,,,,,,,,
BAIXO GUANDU,,,,ES,,,,,"55,75",,,,,,,-,,,,,,,"55,75",,,,,,,,,"7.750,44",,,,,,,,,,,
BARRA DE SAO FRANCISCO,,,,ES,,,,,"61,94",,,,,,,-,,,,,,,"61,94",,,,,,,,,"8.611,59",,,,,,,,,,,
BOA ESPERANCA,,,,ES,,,,,"45,42",,,,,,,-,,,,,,,"45,42",,,,,,,,,"6.315,16",,,,,,,,,,,
BOM JESUS DO NORTE,,,,ES,,,,,"41,29",,,,,,,-,,,,,,,"41,29",,,,,,,,,"5.741,05",,,,,,,,,,,
BREJETUBA,,,,ES,,,,,"43,36",,,,,,,-,,,,,,,"43,36",,,,,,,,,"6.028,11",,,,,,,,,,,
CACHOEIRO DE ITAPEMIRIM,,,,ES,,,,,"82,59",,,,,,,-,,,,,,,"82,59",,,,,,,,,"11.482,13",,,,,,,,,,,
CASTELO,,,,ES,,,,,"59,88",,,,,,,-,,,,,,,"59,88",,,,,,,,,"8.324,55",,,,,,,,,,,
COLATINA,,,,ES,,,,,"78,46",,,,,,,-,,,,,,,"78,46",,,,,,,,,"10.908,02",,,,,,,,,,,
CONCEICAO DA BARRA,,,,ES,,,,,"70.415,67",,,,,,,"5.066,02",,,,,,,"75.481,69",,,,,,,,,"223.453,03",,,,,,,,,,,
CONCEICAO DO CASTELO,,,,ES,,,,,"43,36",,,,,,,-,,,,,,,"43,36",,,,,,,,,"6.028,11",,,,,,,,,,,
DIVINO DE SAO LOURENCO,,,,ES,,,,,"41,29",,,,,,,-,,,,,,,"41,29",,,,,,,,,"5.741,05",,,,,,,,,,,
DOMINGOS MARTINS,,,,ES,,,,,"57,81",,,,,,,-,,,,,,,"57,81",,,,,,,,,"8.037,49",,,,,,,,,,,
DORES DO RIO PRETO,,,,ES,,,,,"41,29",,,,,,,-,,,,,,,"41,29",,,,,,,,,"5.741,05",,,,,,,,,,,
ECOPORANGA,,,,ES,,,,,"53,68",,,,,,,-,,,,,,,"53,68",,,,,,,,,"7.463,38",,,,,,,,,,,
FUNDAO,,,,ES,,,,,"45,42",,,,,,,-,,,,,,,"45,42",,,,,,,,,"6.315,16",,,,,,,,,,,
GOVERNADOR LINDENBERG,,,,ES,,,,,"41,29",,,,,,,-,,,,,,,"41,29",,,,,,,,,"5.741,05",,,,,,,,,,,
GUACUI,,,,ES,,,,,"55,75",,,,,,,-,,,,,,,"55,75",,,,,,,,,"7.750,44",,,,,,,,,,,
GUARAPARI,,,,ES,,,,,"74,33",,,,,,,-,,,,,,,"74,33",,,,,,,,,"10.333,91",,,,,,,,,,,
IBATIBA,,,,ES,,,,,"51,62",,,,,,,-,,,,,,,"51,62",,,,,,,,,"7.176,33",,,,,,,,,,,
IBIRACU,,,,ES,,,,,"43,36",,,,,,,-,,,,,,,"43,36",,,,,,,,,"6.028,11",,,,,,,,,,,
IBITIRAMA,,,,ES,,,,,"41,29",,,,,,,-,,,,,,,"41,29",,,,,,,,,"5.741,05",,,,,,,,,,,
ICONHA,,,,ES,,,,,"43,36",,,,,,,-,,,,,,,"43,36",,,,,,,,,"6.028,11",,,,,,,,,,,
IRUPI,,,,ES,,,,,"43,36",,,,,,,-,,,,,,,"43,36",,,,,,,,,"6.028,11",,,,,,,,,,,
ITAGUACU,,,,ES,,,,,"47,49",,,,,,,-,,,,,,,"47,49",,,,,,,,,"6.602,22",,,,,,,,,,,
ITAPEMIRIM,,,,ES,,,,,"969,95",,,,,,,-,,,,,,,"969,95",,,,,,,,,"134.833,21",,,,,,,,,,,
ITARANA,,,,ES,,,,,"43,36",,,,,,,-,,,,,,,"43,36",,,,,,,,,"6.028,11",,,,,,,,,,,
IUNA,,,,ES,,,,,"55,75",,,,,,,-,,,,,,,"55,75",,,,,,,,,"7.750,44",,,,,,,,,,,
JAGUARE,,,,ES,,,,,"368.158,40",,,,,,,"165.935,48",,,,,,,"534.093,88",,,,,,,,,"1.617.443,90",,,,,,,,,,,
