ITANAGRA-BA,,,,,,,,BA,,"74.653,88",,,,,,"11.879,90",,,,,,"86.533,78",,,,,,,"767.323,36",,,,,,,,,
ITANHEM-BA,,,,,,,,BA,,"1.348,17",,,,,,-,,,,,,"1.348,17",,,,,,,"11.842,82",,,,,,,,,
ITAPARICA-BA,,,,,,,,BA,,"104.347,62",,,,,,"142.275,12",,,,,,"246.622,74",,,,,,,"1.941.272,87",,,,,,,,,
ITAPE-BA,,,,,,,,BA,,"1.088,91",,,,,,-,,,,,,"1.088,91",,,,,,,"9.565,34",,,,,,,,,
ITAPEBI-BA,,,,,,,,BA,,"1.088,91",,,,,,-,,,,,,"1.088,91",,,,,,,"9.565,34",,,,,,,,,
ITAPETINGA-BA,,,,,,,,BA,,"1.711,15",,,,,,-,,,,,,"1.711,15",,,,,,,"15.031,27",,,,,,,,,
ITAPICURU-BA,,,,,,,,BA,,"1.451,88",,,,,,-,,,,,,"1.451,88",,,,,,,"12.753,81",,,,,,,,,
ITAPITANGA-BA,,,,,,,,BA,,"1.088,91",,,,,,-,,,,,,"1.088,91",,,,,,,"9.565,34",,,,,,,,,
ITAQUARA-BA,,,,,,,,BA,,"1.037,06",,,,,,-,,,,,,"1.037,06",,,,,,,"9.109,86",,,,,,,,,
ITARANTIM-BA,,,,,,,,BA,,"1.244,47",,,,,,-,,,,,,"1.244,47",,,,,,,"10.931,84",,,,,,,,,
ITATIM-BA,,,,,,,,BA,,"1.192,62",,,,,,-,,,,,,"1.192,62",,,,,,,"10.476,32",,,,,,,,,
ITIRUCU-BA,,,,,,,,BA,,"1.192,62",,,,,,-,,,,,,"1.192,62",,,,,,,"10.476,32",,,,,,,,,
ITIUBA-BA,,,,,,,,BA,,"1.503,73",,,,,,-,,,,,,"1.503,73",,,,,,,"13.209,32",,,,,,,,,
ITORORO-BA,,,,,,,,BA,,"1.348,17",,,,,,-,,,,,,"1.348,17",,,,,,,"11.842,82",,,,,,,,,
ITUBERA-BA,,,,,,,,BA,,"1.348,17",,,,,,-,,,,,,"1.348,17",,,,,,,"11.842,82",,,,,,,,,
JACOBINA-BA,,,,,,,,BA,,"1.814,85",,,,,,-,,,,,,"1.814,85",,,,,,,"15.942,27",,,,,,,,,
JAGUAQUARA-BA,,,,,,,,BA,,"1.607,44",,,,,,-,,,,,,"1.607,44",,,,,,,"14.120,30",,,,,,,,,
JAGUARIPE-BA,,,,,,,,BA,,"37.190,15",,,,,,-,,,,,,"37.190,15",,,,,,,"326.690,84",,,,,,,,,
JANDAIRA-BA,,,,,,,,BA,,"1.037,06",,,,,,-,,,,,,"1.037,06",,,,,,,"9.109,86",,,,,,,,,
JEQUIE-BA,,,,,,,,BA,,"2.074,12",,,,,,-,,,,,,"2.074,12",,,,,,,"18.219,74",,,,,,,,,
JEREMOABO-BA,,,,,,,,BA,,"1.555,59",,,,,,-,,,,,,"1.555,59",,,,,,,"13.664,80",,,,,,,,,
JIQUIRICA-BA,,,,,,,,BA,,"1.140,76",,,,,,-,,,,,,"1.140,76",,,,,,,"10.020,84",,,,,,,,,
JITAUNA-BA,,,,,,,,BA,,"1.244,47",,,,,,-,,,,,,"1.244,47",,,,,,,"10.931,84",,,,,,,,,
JUCURUCU-BA,,,,,,,,BA,,"1.088,91",,,,,,-,,,,,,"1.088,91",,,,,,,"9.565,34",,,,,,,,,
JUSSARI-BA,,,,,,,,BA,,"1.037,06",,,,,,-,,,,,,"1.037,06",,,,,,,"9.109,86",,,,,,,,,
LAFAIETE COUTINHO-BA,,,,,,,,BA,,"1.037,06",,,,,,-,,,,,,"1.037,06",,,,,,,"9.109,86",,,,,,,,,
LAJE-BA,,,,,,,,BA,,"1.348,17",,,,,,-,,,,,,"1.348,17",,,,,,,"11.842,82",,,,,,,,,
LAJEDAO-BA,,,,,,,,BA,,"1.037,06",,,,,,-,,,,,,"1.037,06",,,,,,,"9.109,86",,,,,,,,,
LAJEDINHO-BA,,,,,,,,BA,,"1.037,06",,,,,,-,,,,,,"1.037,06",,,,,,,"9.109,86",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAJEDO DO TABOCAL-BA,,,,,,,,BA,,"1.037,06",,,,,,-,,,,,,"1.037,06",,,,,,,"9.109,86",,,,,,,,,
LAMARAO-BA,,,,,,,,BA,,"1.088,91",,,,,,-,,,,,,"1.088,91",,,,,,,"9.565,34",,,,,,,,,
LAURO DE FREITAS-BA,,,,,,,,BA,,"2.074,12",,,,,,-,,,,,,"2.074,12",,,,,,,"19.666,82",,,,,,,,,
MACAJUBA-BA,,,,,,,,BA,,"1.088,91",,,,,,-,,,,,,"1.088,91",,,,,,,"9.565,34",,,,,,,,,
MACARANI-BA,,,,,,,,BA,,"1.244,47",,,,,,-,,,,,,"1.244,47",,,,,,,"10.931,84",,,,,,,,,
MADRE DE DEUS-BA,,,,,,,,BA,,"1.416.093,74",,,,,,"655.295,45",,,,,,"2.071.389,19",,,,,,,"17.411.015,16",,,,,,,,,
MAIQUINIQUE-BA,,,,,,,,BA,,"1.037,06",,,,,,-,,,,,,"1.037,06",,,,,,,"9.109,86",,,,,,,,,
MAIRI-BA,,,,,,,,BA,,"1.296,32",,,,,,-,,,,,,"1.296,32",,,,,,,"11.387,31",,,,,,,,,
MANOEL VITORINO-BA,,,,,,,,BA,,"1.192,62",,,,,,-,,,,,,"1.192,62",,,,,,,"10.476,32",,,,,,,,,
MARACAS-BA,,,,,,,,BA,,"1.503,73",,,,,,-,,,,,,"1.503,73",,,,,,,"13.209,32",,,,,,,,,
MARAGOGIPE-BA,,,,,,,,BA,,"37.190,15",,,,,,-,,,,,,"37.190,15",,,,,,,"326.690,84",,,,,,,,,
MARAU-BA,,,,,,,,BA,,"1.244,47",,,,,,-,,,,,,"1.244,47",,,,,,,"10.931,84",,,,,,,,,
MARCIONILIO SOUZA-BA,,,,,,,,BA,,"1.088,91",,,,,,-,,,,,,"1.088,91",,,,,,,"9.565,34",,,,,,,,,
MASCOTE-BA,,,,,,,,BA,,"1.244,47",,,,,,-,,,,,,"1.244,47",,,,,,,"10.931,84",,,,,,,,,
MATA DE SAO JOAO-BA,,,,,,,,BA,,"128.375,17",,,,,,"51.768,83",,,,,,"180.144,00",,,,,,,"1.656.782,95",,,,,,,,,
MEDEIROS NETO-BA,,,,,,,,BA,,"1.348,17",,,,,,-,,,,,,"1.348,17",,,,,,,"11.842,82",,,,,,,,,
MIGUEL CALMON-BA,,,,,,,,BA,,"1.400,03",,,,,,-,,,,,,"1.400,03",,,,,,,"12.298,30",,,,,,,,,
MILAGRES-BA,,,,,,,,BA,,"1.088,91",,,,,,-,,,,,,"1.088,91",,,,,,,"9.565,34",,,,,,,,,
MIRANTE-BA,,,,,,,,BA,,"1.037,06",,,,,,-,,,,,,"1.037,06",,,,,,,"9.109,86",,,,,,,,,
MONTE SANTO-BA,,,,,,,,BA,,"1.659,29",,,,,,-,,,,,,"1.659,29",,,,,,,"14.575,79",,,,,,,,,
MUCURI-BA,,,,,,,,BA,,"1.503,73",,,,,,-,,,,,,"1.503,73",,,,,,,"13.209,32",,,,,,,,,
MUNDO NOVO-BA,,,,,,,,BA,,"1.348,17",,,,,,-,,,,,,"1.348,17",,,,,,,"11.842,82",,,,,,,,,
MUNIZ FERREIRA-BA,,,,,,,,BA,,"1.037,06",,,,,,-,,,,,,"1.037,06",,,,,,,"9.109,86",,,,,,,,,
MURITIBA-BA,,,,,,,,BA,,"1.400,03",,,,,,-,,,,,,"1.400,03",,,,,,,"12.298,30",,,,,,,,,
MUTUIPE-BA,,,,,,,,BA,,"1.348,17",,,,,,-,,,,,,"1.348,17",,,,,,,"11.842,82",,,,,,,,,
NAZARE-BA,,,,,,,,BA,,"1.400,03",,,,,,-,,,,,,"1.400,03",,,,,,,"12.298,30",,,,,,,,,
NILO PECANHA-BA,,,,,,,,BA,,"1.140,76",,,,,,-,,,,,,"1.140,76",,,,,,,"10.020,84",,,,,,,,,
NORDESTINA-BA,,,,,,,,BA,,"1.140,76",,,,,,-,,,,,,"1.140,76",,,,,,,"10.020,84",,,,,,,,,
NOVA CANAA-BA,,,,,,,,BA,,"1.296,32",,,,,,-,,,,,,"1.296,32",,,,,,,"11.387,31",,,,,,,,,
NOVA FATIMA-BA,,,,,,,,BA,,"1.037,06",,,,,,-,,,,,,"1.037,06",,,,,,,"9.109,86",,,,,,,,,
NOVA IBIA-BA,,,,,,,,BA,,"1.037,06",,,,,,-,,,,,,"1.037,06",,,,,,,"9.109,86",,,,,,,,,
NOVA ITARANA-BA,,,,,,,,BA,,"1.037,06",,,,,,-,,,,,,"1.037,06",,,,,,,"9.109,86",,,,,,,,,
NOVA SOURE-BA,,,,,,,,BA,,"1.400,03",,,,,,-,,,,,,"1.400,03",,,,,,,"12.298,30",,,,,,,,,
NOVA VICOSA-BA,,,,,,,,BA,,"1.503,73",,,,,,-,,,,,,"1.503,73",,,,,,,"13.209,32",,,,,,,,,
NOVO TRIUNFO-BA,,,,,,,,BA,,"1.192,62",,,,,,-,,,,,,"1.192,62",,,,,,,"10.476,32",,,,,,,,,
OLINDINA-BA,,,,,,,,BA,,"1.348,17",,,,,,-,,,,,,"1.348,17",,,,,,,"11.842,82",,,,,,,,,
OURICANGAS-BA,,,,,,,,BA,,"1.037,06",,,,,,-,,,,,,"1.037,06",,,,,,,"9.109,86",,,,,,,,,
OUROLANDIA-BA,,,,,,,,BA,,"1.244,47",,,,,,-,,,,,,"1.244,47",,,,,,,"10.931,84",,,,,,,,,
PARIPIRANGA-BA,,,,,,,,BA,,"1.451,88",,,,,,-,,,,,,"1.451,88",,,,,,,"12.753,81",,,,,,,,,
PAU BRASIL-BA,,,,,,,,BA,,"1.140,76",,,,,,-,,,,,,"1.140,76",,,,,,,"10.020,84",,,,,,,,,
PAULO AFONSO-BA,,,,,,,,BA,,"1.918,56",,,,,,-,,,,,,"1.918,56",,,,,,,"16.853,27",,,,,,,,,
PE DE SERRA-BA,,,,,,,,BA,,"1.192,62",,,,,,-,,,,,,"1.192,62",,,,,,,"10.476,32",,,,,,,,,
PEDRAO-BA,,,,,,,,BA,,"1.037,06",,,,,,-,,,,,,"1.037,06",,,,,,,"9.109,86",,,,,,,,,
PEDRO ALEXANDRE-BA,,,,,,,,BA,,"1.244,47",,,,,,-,,,,,,"1.244,47",,,,,,,"10.931,84",,,,,,,,,
PINTADAS-BA,,,,,,,,BA,,"1.088,91",,,,,,-,,,,,,"1.088,91",,,,,,,"9.565,34",,,,,,,,,
PIRAI DO NORTE-BA,,,,,,,,BA,,"1.037,06",,,,,,-,,,,,,"1.037,06",,,,,,,"9.109,86",,,,,,,,,
PIRITIBA-BA,,,,,,,,BA,,"1.400,03",,,,,,-,,,,,,"1.400,03",,,,,,,"12.298,30",,,,,,,,,
PLANALTINO-BA,,,,,,,,BA,,"1.037,06",,,,,,-,,,,,,"1.037,06",,,,,,,"9.109,86",,,,,,,,,
PLANALTO-BA,,,,,,,,BA,,"1.348,17",,,,,,-,,,,,,"1.348,17",,,,,,,"11.842,82",,,,,,,,,
POCOES-BA,,,,,,,,BA,,"1.607,44",,,,,,-,,,,,,"1.607,44",,,,,,,"14.120,30",,,,,,,,,
POJUCA-BA,,,,,,,,BA,,"453.668,04",,,,,,"391.594,41",,,,,,"845.262,45",,,,,,,"7.721.341,06",,,,,,,,,
PORTO SEGURO-BA,,,,,,,,BA,,"1.970,41",,,,,,-,,,,,,"1.970,41",,,,,,,"17.308,74",,,,,,,,,
POTIRAGUA-BA,,,,,,,,BA,,"1.088,91",,,,,,-,,,,,,"1.088,91",,,,,,,"9.565,34",,,,,,,,,
PRADO-BA,,,,,,,,BA,,"1.400,03",,,,,,-,,,,,,"1.400,03",,,,,,,"12.298,30",,,,,,,,,
PRESIDENTE TANCREDO NEVES-BA,,,,,,,,BA,,"1.348,17",,,,,,-,,,,,,"1.348,17",,,,,,,"11.842,82",,,,,,,,,
QUEIMADAS-BA,,,,,,,,BA,,"1.400,03",,,,,,-,,,,,,"1.400,03",,,,,,,"12.298,30",,,,,,,,,
QUIJINGUE-BA,,,,,,,,BA,,"1.400,03",,,,,,-,,,,,,"1.400,03",,,,,,,"12.298,30",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QUIXABEIRA-BA,,,,,,,,BA,,"1.037,06",,,,,,-,,,,,,"1.037,06",,,,,,,"9.109,86",,,,,,,,,
RAFAEL JAMBEIRO-BA,,,,,,,,BA,,"1.348,17",,,,,,-,,,,,,"1.348,17",,,,,,,"11.842,82",,,,,,,,,
RETIROLANDIA-BA,,,,,,,,BA,,"1.088,91",,,,,,-,,,,,,"1.088,91",,,,,,,"9.565,34",,,,,,,,,
RIACHAO DO JACUIPE-BA,,,,,,,,BA,,"1.503,73",,,,,,-,,,,,,"1.503,73",,,,,,,"13.209,32",,,,,,,,,
RIBEIRA DO AMPARO-BA,,,,,,,,BA,,"1.192,62",,,,,,-,,,,,,"1.192,62",,,,,,,"10.476,32",,,,,,,,,
RIBEIRA DO POMBAL-BA,,,,,,,,BA,,"1.607,44",,,,,,-,,,,,,"1.607,44",,,,,,,"14.120,30",,,,,,,,,
RIBEIRAO DO LARGO-BA,,,,,,,,BA,,"1.192,62",,,,,,-,,,,,,"1.192,62",,,,,,,"10.476,32",,,,,,,,,
RIO REAL-BA,,,,,,,,BA,,"1.555,59",,,,,,-,,,,,,"1.555,59",,,,,,,"13.664,80",,,,,,,,,
RUY BARBOSA-BA,,,,,,,,BA,,"1.451,88",,,,,,-,,,,,,"1.451,88",,,,,,,"12.753,81",,,,,,,,,
SALINAS DA MARGARIDA-BA,,,,,,,,BA,,"38.961,11",,,,,,"141.922,83",,,,,,"180.883,94",,,,,,,"1.804.981,28",,,,,,,,,
SALVADOR-BA,,,,,,,,BA,,"70.838,39",,,,,,"141.922,83",,,,,,"212.761,22",,,,,,,"2.085.002,07",,,,,,,,,
SANTA BARBARA-BA,,,,,,,,BA,,"1.296,32",,,,,,-,,,,,,"1.296,32",,,,,,,"11.387,31",,,,,,,,,
SANTA BRIGIDA-BA,,,,,,,,BA,,"1.192,62",,,,,,-,,,,,,"1.192,62",,,,,,,"10.476,32",,,,,,,,,
SANTA CRUZ CABRALIA-BA,,,,,,,,BA,,"1.400,03",,,,,,-,,,,,,"1.400,03",,,,,,,"12.298,30",,,,,,,,,
SANTA CRUZ DA VITORIA-BA,,,,,,,,BA,,"1.037,06",,,,,,-,,,,,,"1.037,06",,,,,,,"9.109,86",,,,,,,,,
SANTA INES-BA,,,,,,,,BA,,"1.088,91",,,,,,-,,,,,,"1.088,91",,,,,,,"9.565,34",,,,,,,,,
SANTA LUZIA-BA,,,,,,,,BA,,"1.192,62",,,,,,-,,,,,,"1.192,62",,,,,,,"10.476,32",,,,,,,,,
SANTA TERESINHA-BA,,,,,,,,BA,,"1.037,06",,,,,,-,,,,,,"1.037,06",,,,,,,"9.109,86",,,,,,,,,
SANTALUZ-BA,,,,,,,,BA,,"1.503,73",,,,,,-,,,,,,"1.503,73",,,,,,,"13.209,32",,,,,,,,,
SANTANOPOLIS-BA,,,,,,,,BA,,"1.037,06",,,,,,-,,,,,,"1.037,06",,,,,,,"9.109,86",,,,,,,,,
SANTO AMARO-BA,,,,,,,,BA,,"58.441,67",,,,,,"141.922,83",,,,,,"200.364,50",,,,,,,"1.976.105,07",,,,,,,,,
SANTO ANTONIO DE JESUS-BA,,,,,,,,BA,,"1.866,70",,,,,,-,,,,,,"1.866,70",,,,,,,"16.397,75",,,,,,,,,
SANTO ESTEVAO-BA,,,,,,,,BA,,"1.607,44",,,,,,-,,,,,,"1.607,44",,,,,,,"14.120,30",,,,,,,,,
SAO DOMINGOS-BA,,,,,,,,BA,,"1.037,06",,,,,,-,,,,,,"1.037,06",,,,,,,"9.109,86",,,,,,,,,
SAO FELIPE-BA,,,,,,,,BA,,"1.348,17",,,,,,-,,,,,,"1.348,17",,,,,,,"11.842,82",,,,,,,,,
SAO FELIX-BA,,,,,,,,BA,,"1.192,62",,,,,,-,,,,,,"1.192,62",,,,,,,"10.476,32",,,,,,,,,
SAO FRANCISCO DO CONDE-BA,,,,,,,,BA,,"1.647.071,45",,,,,,"592.645,81",,,,,,"2.239.717,26",,,,,,,"18.252.625,22",,,,,,,,,
SAO GONCALO DOS CAMPOS-BA,,,,,,,,BA,,"1.451,88",,,,,,-,,,,,,"1.451,88",,,,,,,"12.753,81",,,,,,,,,
SAO JOSE DA VITORIA-BA,,,,,,,,BA,,"1.037,06",,,,,,-,,,,,,"1.037,06",,,,,,,"9.109,86",,,,,,,,,
SAO JOSE DO JACUIPE-BA,,,,,,,,BA,,"1.088,91",,,,,,-,,,,,,"1.088,91",,,,,,,"9.565,34",,,,,,,,,
SAO MIGUEL DAS MATAS-BA,,,,,,,,BA,,"1.088,91",,,,,,-,,,,,,"1.088,91",,,,,,,"9.565,34",,,,,,,,,
SAO SEBASTIAO DO PASSE-BA,,,,,,,,BA,,"303.449,12",,,,,,"162.413,92",,,,,,"465.863,04",,,,,,,"4.034.977,43",,,,,,,,,
SAPEACU-BA,,,,,,,,BA,,"1.244,47",,,,,,-,,,,,,"1.244,47",,,,,,,"10.931,84",,,,,,,,,
SATIRO DIAS-BA,,,,,,,,BA,,"66.265,18",,,,,,"4.495,23",,,,,,"70.760,41",,,,,,,"715.523,36",,,,,,,,,
SAUBARA-BA,,,,,,,,BA,,"37.190,15",,,,,,"141.922,83",,,,,,"179.112,98",,,,,,,"1.789.424,58",,,,,,,,,
SERRA PRETA-BA,,,,,,,,BA,,"1.192,62",,,,,,-,,,,,,"1.192,62",,,,,,,"10.476,32",,,,,,,,,
SERRINHA-BA,,,,,,,,BA,,"1.763,00",,,,,,-,,,,,,"1.763,00",,,,,,,"15.486,76",,,,,,,,,
SERROLANDIA-BA,,,,,,,,BA,,"1.140,76",,,,,,-,,,,,,"1.140,76",,,,,,,"10.020,84",,,,,,,,,
SIMOES FILHO-BA,,,,,,,,BA,,"65.417,13",,,,,,"3.075,44",,,,,,"68.492,57",,,,,,,"541.086,07",,,,,,,,,
SITIO DO QUINTO-BA,,,,,,,,BA,,"1.192,62",,,,,,-,,,,,,"1.192,62",,,,,,,"10.476,32",,,,,,,,,
TANQUINHO-BA,,,,,,,,BA,,"1.037,06",,,,,,-,,,,,,"1.037,06",,,,,,,"9.109,86",,,,,,,,,
TAPEROA-BA,,,,,,,,BA,,"1.296,32",,,,,,-,,,,,,"1.296,32",,,,,,,"11.387,31",,,,,,,,,
TAPIRAMUTA-BA,,,,,,,,BA,,"1.244,47",,,,,,-,,,,,,"1.244,47",,,,,,,"10.931,84",,,,,,,,,
TEIXEIRA DE FREITAS-BA,,,,,,,,BA,,"1.970,41",,,,,,-,,,,,,"1.970,41",,,,,,,"17.308,74",,,,,,,,,
TEODORO SAMPAIO-BA,,,,,,,,BA,,"61.351,78",,,,,,"1.180,96",,,,,,"62.532,74",,,,,,,"561.435,90",,,,,,,,,
TEOFILANDIA-BA,,,,,,,,BA,,"1.348,17",,,,,,-,,,,,,"1.348,17",,,,,,,"11.842,82",,,,,,,,,
TEOLANDIA-BA,,,,,,,,BA,,"1.140,76",,,,,,-,,,,,,"1.140,76",,,,,,,"10.020,84",,,,,,,,,
TERRA NOVA-BA,,,,,,,,BA,,"1.362,87",,,,,,"143,26",,,,,,"1.506,13",,,,,,,"13.822,35",,,,,,,,,
TUCANO-BA,,,,,,,,BA,,"1.659,29",,,,,,-,,,,,,"1.659,29",,,,,,,"14.575,79",,,,,,,,,
UAUA-BA,,,,,,,,BA,,"1.400,03",,,,,,-,,,,,,"1.400,03",,,,,,,"12.298,30",,,,,,,,,
UBAIRA-BA,,,,,,,,BA,,"1.348,17",,,,,,-,,,,,,"1.348,17",,,,,,,"11.842,82",,,,,,,,,
UBAITABA-BA,,,,,,,,BA,,"1.348,17",,,,,,-,,,,,,"1.348,17",,,,,,,"11.842,82",,,,,,,,,
UBATA-BA,,,,,,,,BA,,"1.400,03",,,,,,-,,,,,,"1.400,03",,,,,,,"12.298,30",,,,,,,,,
UNA-BA,,,,,,,,BA,,"1.400,03",,,,,,-,,,,,,"1.400,03",,,,,,,"12.298,30",,,,,,,,,
URUCUCA-BA,,,,,,,,BA,,"1.348,17",,,,,,-,,,,,,"1.348,17",,,,,,,"11.842,82",,,,,,,,,
VALENCA-BA,,,,,,,,BA,,"37.190,15",,,,,,-,,,,,,"37.190,15",,,,,,,"326.690,84",,,,,,,,,
VALENTE-BA,,,,,,,,BA,,"1.348,17",,,,,,-,,,,,,"1.348,17",,,,,,,"11.842,82",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VARZEA DA ROCA-BA,,,,,,,,BA,,"1.192,62",,,,,,-,,,,,,"1.192,62",,,,,,,"10.476,32",,,,,,,,,
VARZEA DO POCO-BA,,,,,,,,BA,,"1.037,06",,,,,,-,,,,,,"1.037,06",,,,,,,"9.109,86",,,,,,,,,
VARZEA NOVA-BA,,,,,,,,BA,,"1.140,76",,,,,,-,,,,,,"1.140,76",,,,,,,"10.020,84",,,,,,,,,
VARZEDO-BA,,,,,,,,BA,,"1.037,06",,,,,,-,,,,,,"1.037,06",,,,,,,"9.109,86",,,,,,,,,
VERA CRUZ-BA,,,,,,,,BA,,"60.414,88",,,,,,"24,98",,,,,,"60.439,86",,,,,,,"548.843,09",,,,,,,,,
VEREDA-BA,,,,,,,,BA,,"1.037,06",,,,,,-,,,,,,"1.037,06",,,,,,,"9.109,86",,,,,,,,,
VITORIA DA CONQUISTA-BA,,,,,,,,BA,,"2.074,12",,,,,,-,,,,,,"2.074,12",,,,,,,"18.219,74",,,,,,,,,
WENCESLAU GUIMARAES-BA,,,,,,,,BA,,"1.348,17",,,,,,-,,,,,,"1.348,17",,,,,,,"11.842,82",,,,,,,,,
BAHIA  TOTAL,,,,,,,,,,"6.834.437,63",,,,,,"4.123.838,87",,,,,,"10.958.276,50",,,,,,,"99.783.179,60",,,,,,,,,
ACARAU-CE,,,,,,,,CE,,"2.257,60",,,,,,-,,,,,,"2.257,60",,,,,,,"18.987,54",,,,,,,,,
ALCANTARAS-CE,,,,,,,,CE,,"1.481,55",,,,,,-,,,,,,"1.481,55",,,,,,,"12.460,56",,,,,,,,,
AMONTADA-CE,,,,,,,,CE,,"48.218,38",,,,,,"61.454,18",,,,,,"109.672,56",,,,,,,"938.550,90",,,,,,,,,
APUIARES-CE,,,,,,,,CE,,"1.552,10",,,,,,-,,,,,,"1.552,10",,,,,,,"13.053,92",,,,,,,,,
AQUIRAZ-CE,,,,,,,,CE,,-,,,,,,"10.344,02",,,,,,"10.344,02",,,,,,,"85.971,03",,,,,,,,,
ARACATI-CE,,,,,,,,CE,,"98.561,82",,,,,,"18.090,45",,,,,,"116.652,27",,,,,,,"1.097.497,10",,,,,,,,,
ARARENDA-CE,,,,,,,,CE,,"1.481,55",,,,,,-,,,,,,"1.481,55",,,,,,,"12.460,56",,,,,,,,,
BARROQUINHA-CE,,,,,,,,CE,,"1.622,65",,,,,,-,,,,,,"1.622,65",,,,,,,"13.647,28",,,,,,,,,
BELA CRUZ-CE,,,,,,,,CE,,"1.975,40",,,,,,-,,,,,,"1.975,40",,,,,,,"16.614,10",,,,,,,,,
CAMOCIM-CE,,,,,,,,CE,,"2.328,15",,,,,,-,,,,,,"2.328,15",,,,,,,"19.580,90",,,,,,,,,
CANINDE-CE,,,,,,,,CE,,"2.469,25",,,,,,-,,,,,,"2.469,25",,,,,,,"20.767,62",,,,,,,,,
CARIDADE-CE,,,,,,,,CE,,"1.693,20",,,,,,-,,,,,,"1.693,20",,,,,,,"14.240,64",,,,,,,,,
CARIRE-CE,,,,,,,,CE,,"1.763,75",,,,,,-,,,,,,"1.763,75",,,,,,,"14.834,00",,,,,,,,,
CARNAUBAL-CE,,,,,,,,CE,,"1.693,20",,,,,,-,,,,,,"1.693,20",,,,,,,"14.240,64",,,,,,,,,
CATUNDA-CE,,,,,,,,CE,,"1.481,55",,,,,,-,,,,,,"1.481,55",,,,,,,"12.460,56",,,,,,,,,
CAUCAIA-CE,,,,,,,,CE,,"1,95",,,,,,"10.344,02",,,,,,"10.345,97",,,,,,,"85.981,47",,,,,,,,,
CHAVAL-CE,,,,,,,,CE,,"1.552,10",,,,,,-,,,,,,"1.552,10",,,,,,,"13.053,92",,,,,,,,,
COREAU-CE,,,,,,,,CE,,"1.834,30",,,,,,-,,,,,,"1.834,30",,,,,,,"15.427,37",,,,,,,,,
CRATEUS-CE,,,,,,,,CE,,"2.469,25",,,,,,-,,,,,,"2.469,25",,,,,,,"20.767,62",,,,,,,,,
CROATA-CE,,,,,,,,CE,,"1.693,20",,,,,,-,,,,,,"1.693,20",,,,,,,"14.240,64",,,,,,,,,
CRUZ-CE,,,,,,,,CE,,"1.834,30",,,,,,-,,,,,,"1.834,30",,,,,,,"15.427,37",,,,,,,,,
FORQUILHA-CE,,,,,,,,CE,,"1.834,30",,,,,,-,,,,,,"1.834,30",,,,,,,"15.427,37",,,,,,,,,
FORTALEZA-CE,,,,,,,,CE,,"100.577,14",,,,,,"13.792,04",,,,,,"114.369,18",,,,,,,"4.217.240,90",,,,,,,,,
FRECHEIRINHA-CE,,,,,,,,CE,,"1.552,10",,,,,,-,,,,,,"1.552,10",,,,,,,"13.053,92",,,,,,,,,
GENERAL SAMPAIO-CE,,,,,,,,CE,,"1.411,00",,,,,,-,,,,,,"1.411,00",,,,,,,"11.867,19",,,,,,,,,
GRACA-CE,,,,,,,,CE,,"1.622,65",,,,,,-,,,,,,"1.622,65",,,,,,,"13.647,28",,,,,,,,,
GRANJA-CE,,,,,,,,CE,,"2.257,60",,,,,,-,,,,,,"2.257,60",,,,,,,"18.987,54",,,,,,,,,
GROAIRAS-CE,,,,,,,,CE,,"1.411,00",,,,,,-,,,,,,"1.411,00",,,,,,,"11.867,19",,,,,,,,,
GUARACIABA DO NORTE-CE,,,,,,,,CE,,"2.116,50",,,,,,-,,,,,,"2.116,50",,,,,,,"17.800,81",,,,,,,,,
HIDROLANDIA-CE,,,,,,,,CE,,"1.763,75",,,,,,-,,,,,,"1.763,75",,,,,,,"14.834,00",,,,,,,,,
HORIZONTE-CE,,,,,,,,CE,,"1,95",,,,,,-,,,,,,"1,95",,,,,,,"14,00",,,,,,,,,
IBIAPINA-CE,,,,,,,,CE,,"1.834,30",,,,,,-,,,,,,"1.834,30",,,,,,,"15.427,37",,,,,,,,,
ICAPUI-CE,,,,,,,,CE,,"75.640,51",,,,,,"15.704,94",,,,,,"91.345,45",,,,,,,"832.611,08",,,,,,,,,
INDEPENDENCIA-CE,,,,,,,,CE,,"1.904,85",,,,,,-,,,,,,"1.904,85",,,,,,,"16.020,73",,,,,,,,,
IPAPORANGA-CE,,,,,,,,CE,,"1.481,55",,,,,,-,,,,,,"1.481,55",,,,,,,"12.460,56",,,,,,,,,
IPU-CE,,,,,,,,CE,,"2.116,50",,,,,,-,,,,,,"2.116,50",,,,,,,"17.800,81",,,,,,,,,
IPUEIRAS-CE,,,,,,,,CE,,"2.116,50",,,,,,-,,,,,,"2.116,50",,,,,,,"17.800,81",,,,,,,,,
IRAUCUBA-CE,,,,,,,,CE,,"1.834,30",,,,,,-,,,,,,"1.834,30",,,,,,,"15.427,37",,,,,,,,,
ITAPAGE-CE,,,,,,,,CE,,"2.187,05",,,,,,-,,,,,,"2.187,05",,,,,,,"18.394,17",,,,,,,,,
ITAPIPOCA-CE,,,,,,,,CE,,"59.469,34",,,,,,"63.456,22",,,,,,"122.925,56",,,,,,,"992.705,25",,,,,,,,,
