VENDA NOVA DO IMIGRANTE-ES,,,,ES,,,"2.804,05",,,,,-,,,,,,"2.804,05",,,,,"2.804,05",,,,,,,,,,,
VILA PAVAO-ES,,,,ES,,,"2.336,71",,,,,-,,,,,,"2.336,71",,,,,"2.336,71",,,,,,,,,,,
VILA VALERIO-ES,,,,ES,,,"2.570,38",,,,,-,,,,,,"2.570,38",,,,,"2.570,38",,,,,,,,,,,
TOTAL ESPIRITO SANTO,,,,,,,"3.633.826,59",,,,,"1.451.476,41",,,,,,"5.085.303,00",,,,,"5.085.303,00",,,,,,,,,,,
JUIZ DE FORA-MG,,,,MG,,,"379.873,07",,,,,-,,,,,,"379.873,07",,,,,"379.873,07",,,,,,,,,,,
TOTAL MINAS GERAIS,,,,,,,"379.873,07",,,,,-,,,,,,"379.873,07",,,,,"379.873,07",,,,,,,,,,,
AFUA-PA,,,,PA,,,-,,,,,"5.239,10",,,,,,"5.239,10",,,,,"5.239,10",,,,,,,,,,,
ALENQUER-PA,,,,PA,,,-,,,,,"5.239,10",,,,,,"5.239,10",,,,,"5.239,10",,,,,,,,,,,
ALMEIRIM-PA,,,,PA,,,-,,,,,"5.239,10",,,,,,"5.239,10",,,,,"5.239,10",,,,,,,,,,,
ANAJAS-PA,,,,PA,,,-,,,,,"5.239,10",,,,,,"5.239,10",,,,,"5.239,10",,,,,,,,,,,
BREVES-PA,,,,PA,,,-,,,,,"5.239,10",,,,,,"5.239,10",,,,,"5.239,10",,,,,,,,,,,
CHAVES-PA,,,,PA,,,-,,,,,"5.239,10",,,,,,"5.239,10",,,,,"5.239,10",,,,,,,,,,,
CURUA-PA,,,,PA,,,-,,,,,"5.239,10",,,,,,"5.239,10",,,,,"5.239,10",,,,,,,,,,,
FARO-PA,,,,PA,,,-,,,,,"5.239,10",,,,,,"5.239,10",,,,,"5.239,10",,,,,,,,,,,
GURUPA-PA,,,,PA,,,-,,,,,"5.239,10",,,,,,"5.239,10",,,,,"5.239,10",,,,,,,,,,,
JURUTI-PA,,,,PA,,,-,,,,,"5.239,10",,,,,,"5.239,10",,,,,"5.239,10",,,,,,,,,,,
MELGACO-PA,,,,PA,,,-,,,,,"5.239,10",,,,,,"5.239,10",,,,,"5.239,10",,,,,,,,,,,
MONTE ALEGRE-PA,,,,PA,,,-,,,,,"5.239,10",,,,,,"5.239,10",,,,,"5.239,10",,,,,,,,,,,
OBIDOS-PA,,,,PA,,,-,,,,,"5.239,10",,,,,,"5.239,10",,,,,"5.239,10",,,,,,,,,,,
PORTO DE MOZ-PA,,,,PA,,,-,,,,,"5.239,10",,,,,,"5.239,10",,,,,"5.239,10",,,,,,,,,,,
PRAINHA-PA,,,,PA,,,-,,,,,"5.239,10",,,,,,"5.239,10",,,,,"5.239,10",,,,,,,,,,,
SANTAREM-PA,,,,PA,,,-,,,,,"5.239,10",,,,,,"5.239,10",,,,,"5.239,10",,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TERRA SANTA-PA,,,,PA,,,-,,,,,"5.239,10",,,,,,"5.239,10",,,,,"5.239,10",,,,,,,,,,,
TOTAL PARA,,,,,,,-,,,,,"89.064,70",,,,,,"89.064,70",,,,,"89.064,70",,,,,,,,,,,
PAULISTA-PE,,,,PE,,,"379.873,07",,,,,-,,,,,,"379.873,07",,,,,"379.873,07",,,,,,,,,,,
TOTAL PERNAMBUCO,,,,,,,"379.873,07",,,,,-,,,,,,"379.873,07",,,,,"379.873,07",,,,,,,,,,,
ADRIANOPOLIS-PR,,,,PR,,,"3.044,22",,,,,-,,,,,,"3.044,22",,,,,"3.044,22",,,,,,,,,,,
AGUDOS DO SUL-PR,,,,PR,,,"3.044,22",,,,,-,,,,,,"3.044,22",,,,,"3.044,22",,,,,,,,,,,
ALMIRANTE TAMANDARE-PR,,,,PR,,,"5.479,60",,,,,-,,,,,,"5.479,60",,,,,"5.479,60",,,,,,,,,,,
ANTONINA-PR,,,,PR,,,"3.805,28",,,,,-,,,,,,"3.805,28",,,,,"3.805,28",,,,,,,,,,,
ARAUCARIA-PR,,,,PR,,,"5.479,60",,,,,-,,,,,,"5.479,60",,,,,"5.479,60",,,,,,,,,,,
BALSA NOVA-PR,,,,PR,,,"3.196,43",,,,,-,,,,,,"3.196,43",,,,,"3.196,43",,,,,,,,,,,
BOCAIUVA DO SUL-PR,,,,PR,,,"3.044,22",,,,,-,,,,,,"3.044,22",,,,,"3.044,22",,,,,,,,,,,
CAMPINA GRANDE DO SUL-PR,,,,PR,,,"4.414,12",,,,,-,,,,,,"4.414,12",,,,,"4.414,12",,,,,,,,,,,
CAMPO DO TENENTE-PR,,,,PR,,,"3.044,22",,,,,-,,,,,,"3.044,22",,,,,"3.044,22",,,,,,,,,,,
CAMPO LARGO-PR,,,,PR,,,"5.479,60",,,,,-,,,,,,"5.479,60",,,,,"5.479,60",,,,,,,,,,,
CAMPO MAGRO-PR,,,,PR,,,"3.957,49",,,,,-,,,,,,"3.957,49",,,,,"3.957,49",,,,,,,,,,,
CERRO AZUL-PR,,,,PR,,,"3.653,06",,,,,-,,,,,,"3.653,06",,,,,"3.653,06",,,,,,,,,,,
COLOMBO-PR,,,,PR,,,"6.088,44",,,,,-,,,,,,"6.088,44",,,,,"6.088,44",,,,,,,,,,,
CONTENDA-PR,,,,PR,,,"3.348,64",,,,,-,,,,,,"3.348,64",,,,,"3.348,64",,,,,,,,,,,
CURITIBA-PR,,,,PR,,,"6.088,44",,,,,-,,,,,,"6.088,44",,,,,"6.088,44",,,,,,,,,,,
DOUTOR ULYSSES-PR,,,,PR,,,"3.044,22",,,,,-,,,,,,"3.044,22",,,,,"3.044,22",,,,,,,,,,,
FAZENDA RIO GRANDE-PR,,,,PR,,,"5.022,97",,,,,-,,,,,,"5.022,97",,,,,"5.022,97",,,,,,,,,,,
GUARAQUECABA-PR,,,,PR,,,"3.044,22",,,,,-,,,,,,"3.044,22",,,,,"3.044,22",,,,,,,,,,,
GUARATUBA-PR,,,,PR,,,"4.109,70",,,,,-,,,,,,"4.109,70",,,,,"4.109,70",,,,,,,,,,,
ITAPERUCU-PR,,,,PR,,,"3.805,28",,,,,-,,,,,,"3.805,28",,,,,"3.805,28",,,,,,,,,,,
LAPA-PR,,,,PR,,,"4.718,54",,,,,-,,,,,,"4.718,54",,,,,"4.718,54",,,,,,,,,,,
MANDIRITUBA-PR,,,,PR,,,"3.653,06",,,,,-,,,,,,"3.653,06",,,,,"3.653,06",,,,,,,,,,,
MATINHOS-PR,,,,PR,,,"222.837,23",,,,,"112.871,51",,,,,,"335.708,74",,,,,"335.708,74",,,,,,,,,,,
MORRETES-PR,,,,PR,,,"3.500,85",,,,,-,,,,,,"3.500,85",,,,,"3.500,85",,,,,,,,,,,
PARANAGUA-PR,,,,PR,,,"5.784,02",,,,,-,,,,,,"5.784,02",,,,,"5.784,02",,,,,,,,,,,
PIEN-PR,,,,PR,,,"3.044,22",,,,,-,,,,,,"3.044,22",,,,,"3.044,22",,,,,,,,,,,
PINHAIS-PR,,,,PR,,,"5.631,81",,,,,-,,,,,,"5.631,81",,,,,"5.631,81",,,,,,,,,,,
PIRAQUARA-PR,,,,PR,,,"5.327,39",,,,,-,,,,,,"5.327,39",,,,,"5.327,39",,,,,,,,,,,
PONTAL DO PARANA-PR,,,,PR,,,"3.500,85",,,,,"82.111,06",,,,,,"85.611,91",,,,,"85.611,91",,,,,,,,,,,
PORTO AMAZONAS-PR,,,,PR,,,"3.044,22",,,,,-,,,,,,"3.044,22",,,,,"3.044,22",,,,,,,,,,,
QUATRO BARRAS-PR,,,,PR,,,"3.653,06",,,,,-,,,,,,"3.653,06",,,,,"3.653,06",,,,,,,,,,,
QUITANDINHA-PR,,,,PR,,,"3.500,85",,,,,-,,,,,,"3.500,85",,,,,"3.500,85",,,,,,,,,,,
RIO BRANCO DO SUL-PR,,,,PR,,,"4.261,91",,,,,-,,,,,,"4.261,91",,,,,"4.261,91",,,,,,,,,,,
RIO NEGRO-PR,,,,PR,,,"4.261,91",,,,,-,,,,,,"4.261,91",,,,,"4.261,91",,,,,,,,,,,
SAO JOSE DOS PINHAIS-PR,,,,PR,,,"6.088,44",,,,,-,,,,,,"6.088,44",,,,,"6.088,44",,,,,,,,,,,
TIJUCAS DO SUL-PR,,,,PR,,,"3.348,64",,,,,-,,,,,,"3.348,64",,,,,"3.348,64",,,,,,,,,,,
TUNAS DO PARANA-PR,,,,PR,,,"3.044,22",,,,,-,,,,,,"3.044,22",,,,,"3.044,22",,,,,,,,,,,
TOTAL PARANA,,,,,,,"371.395,19",,,,,"194.982,57",,,,,,"566.377,76",,,,,"566.377,76",,,,,,,,,,,
ANGRA DOS REIS-RJ,,,,RJ,,,"937.020,25",,,,,"142.032,51",,,,,,"1.079.052,76",,,,,"1.079.052,76",,,,,,,,,,,
APERIBE-RJ,,,,RJ,,,"212.057,46",,,,,-,,,,,,"212.057,46",,,,,"212.057,46",,,,,,,,,,,
ARARUAMA-RJ,,,,RJ,,,"381.703,44",,,,,-,,,,,,"381.703,44",,,,,"381.703,44",,,,,,,,,,,
ARMACAO DOS BUZIOS-RJ,,,,RJ,,,"1.746.490,62",,,,,"1.024.264,81",,,,,,"2.770.755,43",,,,,"2.770.755,43",,,,,,,,,,,
ARRAIAL DO CABO-RJ,,,,RJ,,,"275.674,71",,,,,"36.252,21",,,,,,"311.926,92",,,,,"311.926,92",,,,,,,,,,,
BARRA MANSA-RJ,,,,RJ,,,"379.873,07",,,,,-,,,,,,"379.873,07",,,,,"379.873,07",,,,,,,,,,,
BELFORD ROXO-RJ,,,,RJ,,,"424.114,93",,,,,-,,,,,,"424.114,93",,,,,"424.114,93",,,,,,,,,,,
BOM JARDIM-RJ,,,,RJ,,,"275.674,71",,,,,-,,,,,,"275.674,71",,,,,"275.674,71",,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM JESUS DO ITABAPOANA-RJ,,,,RJ,,,"307.483,33",,,,,-,,,,,,"307.483,33",,,,,"307.483,33",,,,,,,,,,,
CABO FRIO-RJ,,,,RJ,,,"2.654.665,75",,,,,"3.697.689,16",,,,,,"6.352.354,91",,,,,"6.352.354,91",,,,,,,,,,,
CACHOEIRAS DE MACACU-RJ,,,,RJ,,,"941.358,44",,,,,-,,,,,,"941.358,44",,,,,"941.358,44",,,,,,,,,,,
CAMBUCI-RJ,,,,RJ,,,"243.866,08",,,,,-,,,,,,"243.866,08",,,,,"243.866,08",,,,,,,,,,,
CAMPOS DOS GOYTACAZES-RJ,,,,RJ,,,"2.794.385,00",,,,,"20.018.868,49",,,,,,"22.813.253,49",,,,,"22.813.253,49",,,,,,,,,,,
CANTAGALO-RJ,,,,RJ,,,"265.071,83",,,,,-,,,,,,"265.071,83",,,,,"265.071,83",,,,,,,,,,,
CARAPEBUS-RJ,,,,RJ,,,"1.397.192,50",,,,,"418.054,88",,,,,,"1.815.247,38",,,,,"1.815.247,38",,,,,,,,,,,
CARDOSO MOREIRA-RJ,,,,RJ,,,"233.263,21",,,,,-,,,,,,"233.263,21",,,,,"233.263,21",,,,,,,,,,,
CARMO-RJ,,,,RJ,,,"243.866,08",,,,,-,,,,,,"243.866,08",,,,,"243.866,08",,,,,,,,,,,
CASIMIRO DE ABREU-RJ,,,,RJ,,,"1.816.350,25",,,,,"455.160,46",,,,,,"2.271.510,71",,,,,"2.271.510,71",,,,,,,,,,,
CONCEICAO DE MACABU-RJ,,,,RJ,,,"265.071,83",,,,,-,,,,,,"265.071,83",,,,,"265.071,83",,,,,,,,,,,
CORDEIRO-RJ,,,,RJ,,,"265.071,83",,,,,-,,,,,,"265.071,83",,,,,"265.071,83",,,,,,,,,,,
DUAS BARRAS-RJ,,,,RJ,,,"222.660,34",,,,,-,,,,,,"222.660,34",,,,,"222.660,34",,,,,,,,,,,
DUQUE DE CAXIAS-RJ,,,,RJ,,,"1.344.797,78",,,,,-,,,,,,"1.344.797,78",,,,,"1.344.797,78",,,,,,,,,,,
GUAPIMIRIM-RJ,,,,RJ,,,"1.008.598,33",,,,,-,,,,,,"1.008.598,33",,,,,"1.008.598,33",,,,,,,,,,,
IGUABA GRANDE-RJ,,,,RJ,,,"243.866,08",,,,,-,,,,,,"243.866,08",,,,,"243.866,08",,,,,,,,,,,
ITABORAI-RJ,,,,RJ,,,"424.114,93",,,,,-,,,,,,"424.114,93",,,,,"424.114,93",,,,,,,,,,,
ITAGUAI-RJ,,,,RJ,,,"381.703,44",,,,,-,,,,,,"381.703,44",,,,,"381.703,44",,,,,,,,,,,
ITALVA-RJ,,,,RJ,,,"233.263,21",,,,,-,,,,,,"233.263,21",,,,,"233.263,21",,,,,,,,,,,
ITAOCARA-RJ,,,,RJ,,,"275.674,71",,,,,-,,,,,,"275.674,71",,,,,"275.674,71",,,,,,,,,,,
ITAPERUNA-RJ,,,,RJ,,,"381.703,44",,,,,-,,,,,,"381.703,44",,,,,"381.703,44",,,,,,,,,,,
JAPERI-RJ,,,,RJ,,,"761.576,51",,,,,-,,,,,,"761.576,51",,,,,"761.576,51",,,,,,,,,,,
LAJE DO MURIAE-RJ,,,,RJ,,,"212.057,46",,,,,-,,,,,,"212.057,46",,,,,"212.057,46",,,,,,,,,,,
MACAE-RJ,,,,RJ,,,"11.695.402,52",,,,,"7.824.538,22",,,,,,"19.519.940,74",,,,,"19.519.940,74",,,,,,,,,,,
MACUCO-RJ,,,,RJ,,,"212.057,46",,,,,-,,,,,,"212.057,46",,,,,"212.057,46",,,,,,,,,,,
MAGE-RJ,,,,RJ,,,"1.210.318,00",,,,,-,,,,,,"1.210.318,00",,,,,"1.210.318,00",,,,,,,,,,,
MANGARATIBA-RJ,,,,RJ,,,"286.277,58",,,,,"106.524,38",,,,,,"392.801,96",,,,,"392.801,96",,,,,,,,,,,
MARICA-RJ,,,,RJ,,,"371.100,57",,,,,-,,,,,,"371.100,57",,,,,"371.100,57",,,,,,,,,,,
MESQUITA-RJ,,,,RJ,,,"424.114,93",,,,,-,,,,,,"424.114,93",,,,,"424.114,93",,,,,,,,,,,
MIRACEMA-RJ,,,,RJ,,,"286.277,58",,,,,-,,,,,,"286.277,58",,,,,"286.277,58",,,,,,,,,,,
NATIVIDADE-RJ,,,,RJ,,,"243.866,08",,,,,-,,,,,,"243.866,08",,,,,"243.866,08",,,,,,,,,,,
NILOPOLIS-RJ,,,,RJ,,,"424.114,93",,,,,-,,,,,,"424.114,93",,,,,"424.114,93",,,,,,,,,,,
NITEROI-RJ,,,,RJ,,,"2.794.385,00",,,,,-,,,,,,"2.794.385,00",,,,,"2.794.385,00",,,,,,,,,,,
NOVA FRIBURGO-RJ,,,,RJ,,,"424.114,93",,,,,-,,,,,,"424.114,93",,,,,"424.114,93",,,,,,,,,,,
NOVA IGUACU-RJ,,,,RJ,,,"424.114,93",,,,,-,,,,,,"424.114,93",,,,,"424.114,93",,,,,,,,,,,
PARACAMBI-RJ,,,,RJ,,,"328.689,07",,,,,-,,,,,,"328.689,07",,,,,"328.689,07",,,,,,,,,,,
PARATI-RJ,,,,RJ,,,-,,,,,"106.524,38",,,,,,"106.524,38",,,,,"106.524,38",,,,,,,,,,,
PETROPOLIS-RJ,,,,RJ,,,"424.114,93",,,,,-,,,,,,"424.114,93",,,,,"424.114,93",,,,,,,,,,,
PIRAI-RJ,,,,RJ,,,"379.873,07",,,,,-,,,,,,"379.873,07",,,,,"379.873,07",,,,,,,,,,,
PORCIUNCULA-RJ,,,,RJ,,,"243.866,08",,,,,-,,,,,,"243.866,08",,,,,"243.866,08",,,,,,,,,,,
QUEIMADOS-RJ,,,,RJ,,,"402.909,19",,,,,-,,,,,,"402.909,19",,,,,"402.909,19",,,,,,,,,,,
QUISSAMA-RJ,,,,RJ,,,"1.536.911,75",,,,,"2.247.723,95",,,,,,"3.784.635,70",,,,,"3.784.635,70",,,,,,,,,,,
RIO BONITO-RJ,,,,RJ,,,"339.291,95",,,,,-,,,,,,"339.291,95",,,,,"339.291,95",,,,,,,,,,,
RIO DAS OSTRAS-RJ,,,,RJ,,,"2.095.788,75",,,,,"6.791.576,69",,,,,,"8.887.365,44",,,,,"8.887.365,44",,,,,,,,,,,
RIO DE JANEIRO-RJ,,,,RJ,,,"2.794.385,00",,,,,-,,,,,,"2.794.385,00",,,,,"2.794.385,00",,,,,,,,,,,
SANTA MARIA MADALENA-RJ,,,,RJ,,,"222.660,34",,,,,-,,,,,,"222.660,34",,,,,"222.660,34",,,,,,,,,,,
SANTO ANTONIO DE PADUA-RJ,,,,RJ,,,"318.086,20",,,,,-,,,,,,"318.086,20",,,,,"318.086,20",,,,,,,,,,,
SAO FIDELIS-RJ,,,,RJ,,,"318.086,20",,,,,-,,,,,,"318.086,20",,,,,"318.086,20",,,,,,,,,,,
SAO FRANCISCO DE ITABAPOANA-RJ,,,,RJ,,,"328.689,07",,,,,-,,,,,,"328.689,07",,,,,"328.689,07",,,,,,,,,,,
SAO GONCALO-RJ,,,,RJ,,,"424.114,93",,,,,-,,,,,,"424.114,93",,,,,"424.114,93",,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAO JOAO DA BARRA-RJ,,,,RJ,,,"1.886.209,88",,,,,"995.734,91",,,,,,"2.881.944,79",,,,,"2.881.944,79",,,,,,,,,,,
SAO JOAO DE MERITI-RJ,,,,RJ,,,"424.114,93",,,,,-,,,,,,"424.114,93",,,,,"424.114,93",,,,,,,,,,,
SAO JOSE DE UBA-RJ,,,,RJ,,,"212.057,46",,,,,-,,,,,,"212.057,46",,,,,"212.057,46",,,,,,,,,,,
SAO JOSE DO VALE DO RIO PRETO-RJ,,,,RJ,,,"265.071,83",,,,,-,,,,,,"265.071,83",,,,,"265.071,83",,,,,,,,,,,
SAO PEDRO DA ALDEIA-RJ,,,,RJ,,,"349.894,82",,,,,-,,,,,,"349.894,82",,,,,"349.894,82",,,,,,,,,,,
SAO SEBASTIAO DO ALTO-RJ,,,,RJ,,,"212.057,46",,,,,-,,,,,,"212.057,46",,,,,"212.057,46",,,,,,,,,,,
SAQUAREMA-RJ,,,,RJ,,,"339.291,95",,,,,-,,,,,,"339.291,95",,,,,"339.291,95",,,,,,,,,,,
SEROPEDICA-RJ,,,,RJ,,,"360.497,69",,,,,-,,,,,,"360.497,69",,,,,"360.497,69",,,,,,,,,,,
SILVA JARDIM-RJ,,,,RJ,,,"874.118,56",,,,,-,,,,,,"874.118,56",,,,,"874.118,56",,,,,,,,,,,
SUMIDOURO-RJ,,,,RJ,,,"243.866,08",,,,,-,,,,,,"243.866,08",,,,,"243.866,08",,,,,,,,,,,
TANGUA-RJ,,,,RJ,,,"286.277,58",,,,,-,,,,,,"286.277,58",,,,,"286.277,58",,,,,,,,,,,
TERESOPOLIS-RJ,,,,RJ,,,"413.512,06",,,,,-,,,,,,"413.512,06",,,,,"413.512,06",,,,,,,,,,,
TRAJANO DE MORAIS-RJ,,,,RJ,,,"222.660,34",,,,,-,,,,,,"222.660,34",,,,,"222.660,34",,,,,,,,,,,
VARRE-SAI-RJ,,,,RJ,,,"212.057,46",,,,,-,,,,,,"212.057,46",,,,,"212.057,46",,,,,,,,,,,
VOLTA REDONDA-RJ,,,,RJ,,,"379.873,07",,,,,-,,,,,,"379.873,07",,,,,"379.873,07",,,,,,,,,,,
TOTAL RIO DE JANEIRO,,,,,,,"57.185.443,76",,,,,"43.864.945,05",,,,,,"101.050.388,81",,,,,"101.050.388,81",,,,,,,,,,,
ACARI-RN,,,,RN,,,"4.982,14",,,,,-,,,,,,"4.982,14",,,,,"4.982,14",,,,,,,,,,,
ACU-RN,,,,RN,,,"220.786,20",,,,,"92.737,36",,,,,,"313.523,56",,,,,"313.523,56",,,,,,,,,,,
AFONSO BEZERRA-RN,,,,RN,,,"4.982,14",,,,,-,,,,,,"4.982,14",,,,,"4.982,14",,,,,,,,,,,
AGUA NOVA-RN,,,,RN,,,"4.744,90",,,,,-,,,,,,"4.744,90",,,,,"4.744,90",,,,,,,,,,,
ALEXANDRIA-RN,,,,RN,,,"5.219,39",,,,,-,,,,,,"5.219,39",,,,,"5.219,39",,,,,,,,,,,
ALMINO AFONSO-RN,,,,RN,,,"4.744,90",,,,,-,,,,,,"4.744,90",,,,,"4.744,90",,,,,,,,,,,
ALTO DO RODRIGUES-RN,,,,RN,,,"235.797,52",,,,,"88.760,64",,,,,,"324.558,16",,,,,"324.558,16",,,,,,,,,,,
ANTONIO MARTINS-RN,,,,RN,,,"4.744,90",,,,,-,,,,,,"4.744,90",,,,,"4.744,90",,,,,,,,,,,
APODI-RN,,,,RN,,,"196.365,50",,,,,"97.988,59",,,,,,"294.354,09",,,,,"294.354,09",,,,,,,,,,,
AREIA BRANCA-RN,,,,RN,,,"527.327,29",,,,,"422.018,23",,,,,,"949.345,52",,,,,"949.345,52",,,,,,,,,,,
AUGUSTO SEVERO-RN,,,,RN,,,"4.744,90",,,,,-,,,,,,"4.744,90",,,,,"4.744,90",,,,,,,,,,,
BARAUNA-RN,,,,RN,,,"5.931,13",,,,,-,,,,,,"5.931,13",,,,,"5.931,13",,,,,,,,,,,
CAICO-RN,,,,RN,,,"7.829,09",,,,,-,,,,,,"7.829,09",,,,,"7.829,09",,,,,,,,,,,
CARAUBAS-RN,,,,RN,,,"137.513,39",,,,,"48.401,06",,,,,,"185.914,45",,,,,"185.914,45",,,,,,,,,,,
CARNAUBA DOS DANTAS-RN,,,,RN,,,"4.744,90",,,,,-,,,,,,"4.744,90",,,,,"4.744,90",,,,,,,,,,,
CARNAUBAIS-RN,,,,RN,,,"135.338,95",,,,,"26.684,44",,,,,,"162.023,39",,,,,"162.023,39",,,,,,,,,,,
CERRO CORA-RN,,,,RN,,,"4.982,14",,,,,-,,,,,,"4.982,14",,,,,"4.982,14",,,,,,,,,,,
CORONEL JOAO PESSOA-RN,,,,RN,,,"4.744,90",,,,,-,,,,,,"4.744,90",,,,,"4.744,90",,,,,,,,,,,
CRUZETA-RN,,,,RN,,,"4.744,90",,,,,-,,,,,,"4.744,90",,,,,"4.744,90",,,,,,,,,,,
CURRAIS NOVOS-RN,,,,RN,,,"7.354,60",,,,,-,,,,,,"7.354,60",,,,,"7.354,60",,,,,,,,,,,
DOUTOR SEVERIANO-RN,,,,RN,,,"4.744,90",,,,,-,,,,,,"4.744,90",,,,,"4.744,90",,,,,,,,,,,
ENCANTO-RN,,,,RN,,,"4.744,90",,,,,-,,,,,,"4.744,90",,,,,"4.744,90",,,,,,,,,,,
EQUADOR-RN,,,,RN,,,"4.744,90",,,,,-,,,,,,"4.744,90",,,,,"4.744,90",,,,,,,,,,,
FELIPE GUERRA-RN,,,,RN,,,"137.626,28",,,,,"40.844,65",,,,,,"178.470,93",,,,,"178.470,93",,,,,,,,,,,
FLORANIA-RN,,,,RN,,,"4.744,90",,,,,-,,,,,,"4.744,90",,,,,"4.744,90",,,,,,,,,,,
FRANCISCO DANTAS-RN,,,,RN,,,"4.744,90",,,,,-,,,,,,"4.744,90",,,,,"4.744,90",,,,,,,,,,,
FRUTUOSO GOMES-RN,,,,RN,,,"4.744,90",,,,,-,,,,,,"4.744,90",,,,,"4.744,90",,,,,,,,,,,
GALINHOS-RN,,,,RN,,,"4.744,90",,,,,"78.959,08",,,,,,"83.703,98",,,,,"83.703,98",,,,,,,,,,,
GOVERNADOR DIX-SEPT ROSADO-RN,,,,RN,,,"211.342,28",,,,,"109.880,69",,,,,,"321.222,97",,,,,"321.222,97",,,,,,,,,,,
GROSSOS-RN,,,,RN,,,"63.611,09",,,,,"63.494,17",,,,,,"127.105,26",,,,,"127.105,26",,,,,,,,,,,
GUAMARE-RN,,,,RN,,,"1.084.701,84",,,,,"597.751,63",,,,,,"1.682.453,47",,,,,"1.682.453,47",,,,,,,,,,,
IELMO MARINHO-RN,,,,RN,,,"425.475,49",,,,,-,,,,,,"425.475,49",,,,,"425.475,49",,,,,,,,,,,
IPANGUACU-RN,,,,RN,,,"4.982,14",,,,,-,,,,,,"4.982,14",,,,,"4.982,14",,,,,,,,,,,
IPUEIRA-RN,,,,RN,,,"4.744,90",,,,,-,,,,,,"4.744,90",,,,,"4.744,90",,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITAJA-RN,,,,RN,,,"4.744,90",,,,,-,,,,,,"4.744,90",,,,,"4.744,90",,,,,,,,,,,
ITAU-RN,,,,RN,,,"4.744,90",,,,,-,,,,,,"4.744,90",,,,,"4.744,90",,,,,,,,,,,
JANDAIRA-RN,,,,RN,,,"4.744,90",,,,,-,,,,,,"4.744,90",,,,,"4.744,90",,,,,,,,,,,
JANDUIS-RN,,,,RN,,,"4.744,90",,,,,-,,,,,,"4.744,90",,,,,"4.744,90",,,,,,,,,,,
JARDIM DE PIRANHAS-RN,,,,RN,,,"4.982,14",,,,,-,,,,,,"4.982,14",,,,,"4.982,14",,,,,,,,,,,
JARDIM DO SERIDO-RN,,,,RN,,,"5.219,39",,,,,-,,,,,,"5.219,39",,,,,"5.219,39",,,,,,,,,,,
JOAO DIAS-RN,,,,RN,,,"4.744,90",,,,,-,,,,,,"4.744,90",,,,,"4.744,90",,,,,,,,,,,
JOSE DA PENHA-RN,,,,RN,,,"4.744,90",,,,,-,,,,,,"4.744,90",,,,,"4.744,90",,,,,,,,,,,
JUCURUTU-RN,,,,RN,,,"5.693,88",,,,,-,,,,,,"5.693,88",,,,,"5.693,88",,,,,,,,,,,
LAGOA NOVA-RN,,,,RN,,,"5.219,39",,,,,-,,,,,,"5.219,39",,,,,"5.219,39",,,,,,,,,,,
LUCRECIA-RN,,,,RN,,,"4.744,90",,,,,-,,,,,,"4.744,90",,,,,"4.744,90",,,,,,,,,,,
LUIS GOMES-RN,,,,RN,,,"4.744,90",,,,,-,,,,,,"4.744,90",,,,,"4.744,90",,,,,,,,,,,
MACAIBA-RN,,,,RN,,,"425.475,49",,,,,-,,,,,,"425.475,49",,,,,"425.475,49",,,,,,,,,,,
MACAU-RN,,,,RN,,,"1.277.631,27",,,,,"441.493,69",,,,,,"1.719.124,96",,,,,"1.719.124,96",,,,,,,,,,,
MAJOR SALES-RN,,,,RN,,,"4.744,90",,,,,-,,,,,,"4.744,90",,,,,"4.744,90",,,,,,,,,,,
MARCELINO VIEIRA-RN,,,,RN,,,"4.744,90",,,,,-,,,,,,"4.744,90",,,,,"4.744,90",,,,,,,,,,,
MARTINS-RN,,,,RN,,,"4.744,90",,,,,-,,,,,,"4.744,90",,,,,"4.744,90",,,,,,,,,,,
MESSIAS TARGINO-RN,,,,RN,,,"4.744,90",,,,,-,,,,,,"4.744,90",,,,,"4.744,90",,,,,,,,,,,
MOSSORO-RN,,,,RN,,,"1.338.599,13",,,,,"1.033.249,39",,,,,,"2.371.848,52",,,,,"2.371.848,52",,,,,,,,,,,
OLHO D'AGUA DO BORGES-RN,,,,RN,,,"4.744,90",,,,,-,,,,,,"4.744,90",,,,,"4.744,90",,,,,,,,,,,
OURO BRANCO-RN,,,,RN,,,"4.744,90",,,,,-,,,,,,"4.744,90",,,,,"4.744,90",,,,,,,,,,,
PARANA-RN,,,,RN,,,"4.744,90",,,,,-,,,,,,"4.744,90",,,,,"4.744,90",,,,,,,,,,,
PARAU-RN,,,,RN,,,"4.744,90",,,,,-,,,,,,"4.744,90",,,,,"4.744,90",,,,,,,,,,,
PARELHAS-RN,,,,RN,,,"5.931,13",,,,,-,,,,,,"5.931,13",,,,,"5.931,13",,,,,,,,,,,
PATU-RN,,,,RN,,,"4.982,14",,,,,-,,,,,,"4.982,14",,,,,"4.982,14",,,,,,,,,,,
