SOORETAMA,,,ES,,,,,,"4.633,05",,,,,,-,,,,,,,"4.633,05",,,,,,,"13.100,01",,,,,,,,
VARGEM ALTA,,,ES,,,,,,"4.447,73",,,,,,-,,,,,,,"4.447,73",,,,,,,"12.576,01",,,,,,,,
VENDA NOVA DO IMIGRANTE,,,ES,,,,,,"4.447,73",,,,,,-,,,,,,,"4.447,73",,,,,,,"12.576,01",,,,,,,,
VILA PAVAO,,,ES,,,,,,"3.706,44",,,,,,-,,,,,,,"3.706,44",,,,,,,"10.480,00",,,,,,,,
VILA VALERIO,,,ES,,,,,,"4.077,09",,,,,,-,,,,,,,"4.077,09",,,,,,,"11.528,00",,,,,,,,
TOTAL ESPIRITO SANTO,,,,,,,,,"3.807.640,55",,,,,,"1.571.319,63",,,,,,,"5.378.960,18",,,,,,,"34.076.809,48",,,,,,,,
JUIZ DE FORA,,,MG,,,,,,"368.548,14",,,,,,-,,,,,,,"368.548,14",,,,,,,"2.185.445,86",,,,,,,,
TOTAL MINAS GERAIS,,,,,,,,,"368.548,14",,,,,,-,,,,,,,"368.548,14",,,,,,,"2.185.445,86",,,,,,,,
AFUA,,,PA,,,,,,-,,,,,,"6.281,87",,,,,,,"6.281,87",,,,,,,"33.857,60",,,,,,,,
ALENQUER,,,PA,,,,,,-,,,,,,"6.281,87",,,,,,,"6.281,87",,,,,,,"33.857,60",,,,,,,,
ALMEIRIM,,,PA,,,,,,-,,,,,,"6.281,87",,,,,,,"6.281,87",,,,,,,"33.857,60",,,,,,,,
ANAJAS,,,PA,,,,,,-,,,,,,"6.281,87",,,,,,,"6.281,87",,,,,,,"33.857,60",,,,,,,,
BREVES,,,PA,,,,,,-,,,,,,"6.281,87",,,,,,,"6.281,87",,,,,,,"33.857,60",,,,,,,,
CHAVES,,,PA,,,,,,-,,,,,,"6.281,87",,,,,,,"6.281,87",,,,,,,"33.857,60",,,,,,,,
CURUA,,,PA,,,,,,-,,,,,,"6.281,87",,,,,,,"6.281,87",,,,,,,"33.857,60",,,,,,,,
FARO,,,PA,,,,,,-,,,,,,"6.281,87",,,,,,,"6.281,87",,,,,,,"33.857,60",,,,,,,,
GURUPA,,,PA,,,,,,-,,,,,,"6.281,87",,,,,,,"6.281,87",,,,,,,"33.857,60",,,,,,,,
JURUTI,,,PA,,,,,,-,,,,,,"6.281,87",,,,,,,"6.281,87",,,,,,,"33.857,60",,,,,,,,
MELGACO,,,PA,,,,,,-,,,,,,"6.281,87",,,,,,,"6.281,87",,,,,,,"33.857,60",,,,,,,,
MONTE ALEGRE,,,PA,,,,,,-,,,,,,"6.281,87",,,,,,,"6.281,87",,,,,,,"33.857,60",,,,,,,,
OBIDOS,,,PA,,,,,,-,,,,,,"6.281,87",,,,,,,"6.281,87",,,,,,,"33.857,60",,,,,,,,
PORTO DE MOZ,,,PA,,,,,,-,,,,,,"6.281,87",,,,,,,"6.281,87",,,,,,,"33.857,60",,,,,,,,
PRAINHA,,,PA,,,,,,-,,,,,,"6.281,87",,,,,,,"6.281,87",,,,,,,"33.857,60",,,,,,,,
SANTAREM,,,PA,,,,,,-,,,,,,"6.281,87",,,,,,,"6.281,87",,,,,,,"33.857,60",,,,,,,,
TERRA SANTA,,,PA,,,,,,-,,,,,,"6.281,87",,,,,,,"6.281,87",,,,,,,"33.857,60",,,,,,,,
TOTAL PARA,,,,,,,,,-,,,,,,"106.791,79",,,,,,,"106.791,79",,,,,,,"575.579,20",,,,,,,,
PAULISTA,,,PE,,,,,,"413.313,04",,,,,,-,,,,,,,"413.313,04",,,,,,,"2.450.446,29",,,,,,,,
TOTAL PERNAMBUCO,,,,,,,,,"413.313,04",,,,,,-,,,,,,,"413.313,04",,,,,,,"2.450.446,29",,,,,,,,
ADRIANOPOLIS,,,PR,,,,,,"3.474,18",,,,,,-,,,,,,,"3.474,18",,,,,,,"19.051,64",,,,,,,,
AGUDOS DO SUL,,,PR,,,,,,"3.474,18",,,,,,-,,,,,,,"3.474,18",,,,,,,"19.051,64",,,,,,,,
ALMIRANTE TAMANDARE,,,PR,,,,,,"6.253,53",,,,,,-,,,,,,,"6.253,53",,,,,,,"34.292,98",,,,,,,,
ANTONINA,,,PR,,,,,,"4.342,73",,,,,,-,,,,,,,"4.342,73",,,,,,,"23.814,55",,,,,,,,
ARAUCARIA,,,PR,,,,,,"6.253,53",,,,,,-,,,,,,,"6.253,53",,,,,,,"34.292,98",,,,,,,,
BALSA NOVA,,,PR,,,,,,"3.647,89",,,,,,-,,,,,,,"3.647,89",,,,,,,"20.004,22",,,,,,,,
BOCAIUVA DO SUL,,,PR,,,,,,"3.474,18",,,,,,-,,,,,,,"3.474,18",,,,,,,"19.051,64",,,,,,,,
CAMPINA GRANDE DO SUL,,,PR,,,,,,"5.037,56",,,,,,-,,,,,,,"5.037,56",,,,,,,"27.624,89",,,,,,,,
CAMPO DO TENENTE,,,PR,,,,,,"3.474,18",,,,,,-,,,,,,,"3.474,18",,,,,,,"19.051,64",,,,,,,,
CAMPO LARGO,,,PR,,,,,,"6.253,53",,,,,,-,,,,,,,"6.253,53",,,,,,,"34.292,98",,,,,,,,
CAMPO MAGRO,,,PR,,,,,,"4.516,43",,,,,,-,,,,,,,"4.516,43",,,,,,,"24.767,13",,,,,,,,
CERRO AZUL,,,PR,,,,,,"4.169,02",,,,,,-,,,,,,,"4.169,02",,,,,,,"22.861,98",,,,,,,,
COLOMBO,,,PR,,,,,,"6.948,36",,,,,,-,,,,,,,"6.948,36",,,,,,,"38.103,31",,,,,,,,
CONTENDA,,,PR,,,,,,"3.821,60",,,,,,-,,,,,,,"3.821,60",,,,,,,"20.956,81",,,,,,,,
CURITIBA,,,PR,,,,,,"6.948,36",,,,,,-,,,,,,,"6.948,36",,,,,,,"38.103,31",,,,,,,,
DOUTOR ULYSSES,,,PR,,,,,,"3.474,18",,,,,,-,,,,,,,"3.474,18",,,,,,,"19.051,64",,,,,,,,
FAZENDA RIO GRANDE,,,PR,,,,,,"5.732,40",,,,,,-,,,,,,,"5.732,40",,,,,,,"31.435,23",,,,,,,,
GUARAQUECABA,,,PR,,,,,,"3.474,18",,,,,,-,,,,,,,"3.474,18",,,,,,,"19.051,64",,,,,,,,
GUARATUBA,,,PR,,,,,,"4.690,14",,,,,,-,,,,,,,"4.690,14",,,,,,,"25.719,72",,,,,,,,
ITAPERUCU,,,PR,,,,,,"4.342,73",,,,,,-,,,,,,,"4.342,73",,,,,,,"23.814,55",,,,,,,,
LAPA,,,PR,,,,,,"5.384,98",,,,,,-,,,,,,,"5.384,98",,,,,,,"29.530,06",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANDIRITUBA,,,PR,,,,,,"4.169,02",,,,,,-,,,,,,,"4.169,02",,,,,,,"22.861,98",,,,,,,,
MATINHOS,,,PR,,,,,,"254.310,30",,,,,,"128.813,25",,,,,,,"383.123,55",,,,,,,"2.702.188,56",,,,,,,,
MORRETES,,,PR,,,,,,"3.995,31",,,,,,-,,,,,,,"3.995,31",,,,,,,"21.909,39",,,,,,,,
PARANAGUA,,,PR,,,,,,"6.600,95",,,,,,-,,,,,,,"6.600,95",,,,,,,"36.198,15",,,,,,,,
PIEN,,,PR,,,,,,"3.474,18",,,,,,-,,,,,,,"3.474,18",,,,,,,"19.051,64",,,,,,,,
PINHAIS,,,PR,,,,,,"6.427,24",,,,,,-,,,,,,,"6.427,24",,,,,,,"35.245,57",,,,,,,,
PIRAQUARA,,,PR,,,,,,"6.079,82",,,,,,-,,,,,,,"6.079,82",,,,,,,"33.340,40",,,,,,,,
PONTAL DO PARANA,,,PR,,,,,,"3.995,31",,,,,,"93.708,25",,,,,,,"97.703,56",,,,,,,"973.158,45",,,,,,,,
PORTO AMAZONAS,,,PR,,,,,,"3.474,18",,,,,,-,,,,,,,"3.474,18",,,,,,,"19.051,64",,,,,,,,
QUATRO BARRAS,,,PR,,,,,,"4.169,02",,,,,,-,,,,,,,"4.169,02",,,,,,,"22.861,98",,,,,,,,
QUITANDINHA,,,PR,,,,,,"3.995,31",,,,,,-,,,,,,,"3.995,31",,,,,,,"21.909,39",,,,,,,,
RIO BRANCO DO SUL,,,PR,,,,,,"4.863,85",,,,,,-,,,,,,,"4.863,85",,,,,,,"26.672,31",,,,,,,,
RIO NEGRO,,,PR,,,,,,"4.863,85",,,,,,-,,,,,,,"4.863,85",,,,,,,"26.672,31",,,,,,,,
SAO JOSE DOS PINHAIS,,,PR,,,,,,"6.948,36",,,,,,-,,,,,,,"6.948,36",,,,,,,"38.103,31",,,,,,,,
TIJUCAS DO SUL,,,PR,,,,,,"3.821,60",,,,,,-,,,,,,,"3.821,60",,,,,,,"20.956,81",,,,,,,,
TUNAS DO PARANA,,,PR,,,,,,"3.474,18",,,,,,-,,,,,,,"3.474,18",,,,,,,"19.051,64",,,,,,,,
TOTAL PARANA,,,,,,,,,"423.850,35",,,,,,"222.521,50",,,,,,,"646.371,85",,,,,,,"4.583.158,07",,,,,,,,
ANGRA DOS REIS,,,RJ,,,,,,"845.492,81",,,,,,"259.265,06",,,,,,,"1.104.757,87",,,,,,,"6.888.967,31",,,,,,,,
APERIBE,,,RJ,,,,,,"204.458,12",,,,,,-,,,,,,,"204.458,12",,,,,,,"1.400.857,32",,,,,,,,
ARARUAMA,,,RJ,,,,,,"368.024,63",,,,,,-,,,,,,,"368.024,63",,,,,,,"2.521.543,23",,,,,,,,
ARMACAO DOS BUZIOS,,,RJ,,,,,,"1.683.902,98",,,,,,"761.754,86",,,,,,,"2.445.657,84",,,,,,,"16.360.281,16",,,,,,,,
ARRAIAL DO CABO,,,RJ,,,,,,"265.795,56",,,,,,"36.982,40",,,,,,,"302.777,96",,,,,,,"2.021.941,98",,,,,,,,
BARRA MANSA,,,RJ,,,,,,"368.548,14",,,,,,-,,,,,,,"368.548,14",,,,,,,"2.185.445,86",,,,,,,,
BELFORD ROXO,,,RJ,,,,,,"408.916,25",,,,,,-,,,,,,,"408.916,25",,,,,,,"1.784.327,95",,,,,,,,
BOM JARDIM,,,RJ,,,,,,"265.795,56",,,,,,-,,,,,,,"265.795,56",,,,,,,"1.821.114,53",,,,,,,,
BOM JESUS DO ITABAPOANA,,,RJ,,,,,,"296.464,28",,,,,,-,,,,,,,"296.464,28",,,,,,,"2.031.243,14",,,,,,,,
CABO FRIO,,,RJ,,,,,,"2.559.532,53",,,,,,"3.472.886,68",,,,,,,"6.032.419,21",,,,,,,"38.244.310,00",,,,,,,,
CACHOEIRAS DE MACACU,,,RJ,,,,,,"907.623,70",,,,,,-,,,,,,,"907.623,70",,,,,,,"5.411.512,46",,,,,,,,
CAMBUCI,,,RJ,,,,,,"235.126,84",,,,,,-,,,,,,,"235.126,84",,,,,,,"1.610.985,93",,,,,,,,
CAMPOS DOS GOYTACAZES,,,RJ,,,,,,"2.694.244,77",,,,,,"19.718.183,98",,,,,,,"22.412.428,75",,,,,,,"133.630.306,42",,,,,,,,
CANTAGALO,,,RJ,,,,,,"255.572,66",,,,,,-,,,,,,,"255.572,66",,,,,,,"1.751.071,68",,,,,,,,
CARAPEBUS,,,RJ,,,,,,"1.347.122,38",,,,,,"482.067,99",,,,,,,"1.829.190,37",,,,,,,"11.572.345,22",,,,,,,,
CARDOSO MOREIRA,,,RJ,,,,,,"224.903,94",,,,,,-,,,,,,,"224.903,94",,,,,,,"1.540.943,06",,,,,,,,
CARMO,,,RJ,,,,,,"235.126,84",,,,,,-,,,,,,,"235.126,84",,,,,,,"1.610.985,93",,,,,,,,
CASIMIRO DE ABREU,,,RJ,,,,,,"1.751.259,10",,,,,,"376.021,67",,,,,,,"2.127.280,77",,,,,,,"13.740.009,70",,,,,,,,
CONCEICAO DE MACABU,,,RJ,,,,,,"255.572,66",,,,,,-,,,,,,,"255.572,66",,,,,,,"1.751.071,68",,,,,,,,
CORDEIRO,,,RJ,,,,,,"255.572,66",,,,,,-,,,,,,,"255.572,66",,,,,,,"1.751.071,68",,,,,,,,
DUAS BARRAS,,,RJ,,,,,,"214.681,03",,,,,,-,,,,,,,"214.681,03",,,,,,,"1.470.900,20",,,,,,,,
DUQUE DE CAXIAS,,,RJ,,,,,,"1.296.605,29",,,,,,"15.152,93",,,,,,,"1.311.758,22",,,,,,,"7.811.045,65",,,,,,,,
GUAPIMIRIM,,,RJ,,,,,,"972.453,97",,,,,,"15.152,93",,,,,,,"987.606,90",,,,,,,"5.878.362,63",,,,,,,,
IGUABA GRANDE,,,RJ,,,,,,"235.126,84",,,,,,-,,,,,,,"235.126,84",,,,,,,"1.610.985,93",,,,,,,,
ITABORAI,,,RJ,,,,,,"408.916,25",,,,,,"15.152,93",,,,,,,"424.069,18",,,,,,,"1.864.641,51",,,,,,,,
ITAGUAI,,,RJ,,,,,,"368.024,63",,,,,,-,,,,,,,"368.024,63",,,,,,,"1.605.895,17",,,,,,,,
ITALVA,,,RJ,,,,,,"224.903,94",,,,,,-,,,,,,,"224.903,94",,,,,,,"1.540.943,06",,,,,,,,
ITAOCARA,,,RJ,,,,,,"265.795,56",,,,,,-,,,,,,,"265.795,56",,,,,,,"1.821.114,53",,,,,,,,
ITAPERUNA,,,RJ,,,,,,"368.024,63",,,,,,-,,,,,,,"368.024,63",,,,,,,"2.521.543,23",,,,,,,,
JAPERI,,,RJ,,,,,,"736.572,77",,,,,,-,,,,,,,"736.572,77",,,,,,,"3.791.341,03",,,,,,,,
LAJE DO MURIAE,,,RJ,,,,,,"204.458,12",,,,,,-,,,,,,,"204.458,12",,,,,,,"1.400.857,32",,,,,,,,
MACAE,,,RJ,,,,,,"11.218.335,18",,,,,,"7.376.245,57",,,,,,,"18.594.580,75",,,,,,,"111.554.414,60",,,,,,,,
MACUCO,,,RJ,,,,,,"204.458,12",,,,,,-,,,,,,,"204.458,12",,,,,,,"1.400.857,32",,,,,,,,
MAGE,,,RJ,,,,,,"1.166.944,76",,,,,,"15.152,93",,,,,,,"1.182.097,69",,,,,,,"7.037.972,45",,,,,,,,
MANGARATIBA,,,RJ,,,,,,"276.018,47",,,,,,"194.448,79",,,,,,,"470.467,26",,,,,,,"2.371.687,99",,,,,,,,
MARICA,,,RJ,,,,,,"357.801,72",,,,,,-,,,,,,,"357.801,72",,,,,,,"1.561.286,96",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MESQUITA,,,RJ,,,,,,"408.916,25",,,,,,-,,,,,,,"408.916,25",,,,,,,"1.784.327,95",,,,,,,,
MIRACEMA,,,RJ,,,,,,"276.018,47",,,,,,-,,,,,,,"276.018,47",,,,,,,"1.891.157,41",,,,,,,,
NATIVIDADE,,,RJ,,,,,,"235.126,84",,,,,,-,,,,,,,"235.126,84",,,,,,,"1.610.985,93",,,,,,,,
NILOPOLIS,,,RJ,,,,,,"408.916,25",,,,,,-,,,,,,,"408.916,25",,,,,,,"1.784.327,95",,,,,,,,
NITEROI,,,RJ,,,,,,"2.694.244,77",,,,,,"15.152,93",,,,,,,"2.709.397,70",,,,,,,"11.836.794,90",,,,,,,,
NOVA FRIBURGO,,,RJ,,,,,,"408.916,25",,,,,,-,,,,,,,"408.916,25",,,,,,,"2.801.714,68",,,,,,,,
NOVA IGUACU,,,RJ,,,,,,"408.916,25",,,,,,-,,,,,,,"408.916,25",,,,,,,"1.784.327,95",,,,,,,,
PARACAMBI,,,RJ,,,,,,"316.910,09",,,,,,-,,,,,,,"316.910,09",,,,,,,"1.382.854,16",,,,,,,,
PARATI,,,RJ,,,,,,-,,,,,,"194.448,79",,,,,,,"194.448,79",,,,,,,"1.167.266,62",,,,,,,,
PETROPOLIS,,,RJ,,,,,,"408.916,25",,,,,,-,,,,,,,"408.916,25",,,,,,,"2.801.714,68",,,,,,,,
PIRAI,,,RJ,,,,,,"368.548,14",,,,,,-,,,,,,,"368.548,14",,,,,,,"2.185.445,86",,,,,,,,
PORCIUNCULA,,,RJ,,,,,,"235.126,84",,,,,,-,,,,,,,"235.126,84",,,,,,,"1.610.985,93",,,,,,,,
QUEIMADOS,,,RJ,,,,,,"388.470,44",,,,,,-,,,,,,,"388.470,44",,,,,,,"1.695.111,57",,,,,,,,
QUISSAMA,,,RJ,,,,,,"1.481.834,62",,,,,,"2.193.594,71",,,,,,,"3.675.429,33",,,,,,,"24.601.016,89",,,,,,,,
RIO BONITO,,,RJ,,,,,,"327.133,00",,,,,,-,,,,,,,"327.133,00",,,,,,,"2.241.371,74",,,,,,,,
RIO DAS OSTRAS,,,RJ,,,,,,"2.020.683,57",,,,,,"6.490.300,62",,,,,,,"8.510.984,19",,,,,,,"51.216.459,05",,,,,,,,
RIO DE JANEIRO,,,RJ,,,,,,"3.539.737,58",,,,,,"60.611,74",,,,,,,"3.600.349,32",,,,,,,"16.535.537,29",,,,,,,,
SANTA MARIA MADALENA,,,RJ,,,,,,"214.681,03",,,,,,-,,,,,,,"214.681,03",,,,,,,"1.470.900,20",,,,,,,,
SANTO ANTONIO DE PADUA,,,RJ,,,,,,"306.687,19",,,,,,-,,,,,,,"306.687,19",,,,,,,"2.101.286,01",,,,,,,,
SAO FIDELIS,,,RJ,,,,,,"306.687,19",,,,,,-,,,,,,,"306.687,19",,,,,,,"2.101.286,01",,,,,,,,
SAO FRANCISCO DE ITABAPOANA,,,RJ,,,,,,"316.910,09",,,,,,-,,,,,,,"316.910,09",,,,,,,"2.171.328,87",,,,,,,,
SAO GONCALO,,,RJ,,,,,,"408.916,25",,,,,,"15.152,93",,,,,,,"424.069,18",,,,,,,"1.864.641,51",,,,,,,,
SAO JOAO DA BARRA,,,RJ,,,,,,"1.818.615,22",,,,,,"827.511,72",,,,,,,"2.646.126,94",,,,,,,"16.548.446,46",,,,,,,,
SAO JOAO DE MERITI,,,RJ,,,,,,"408.916,25",,,,,,-,,,,,,,"408.916,25",,,,,,,"1.784.327,95",,,,,,,,
SAO JOSE DE UBA,,,RJ,,,,,,"204.458,12",,,,,,-,,,,,,,"204.458,12",,,,,,,"1.400.857,32",,,,,,,,
SAO JOSE DO VALE DO RIO PRETO,,,RJ,,,,,,"255.572,66",,,,,,-,,,,,,,"255.572,66",,,,,,,"1.751.071,68",,,,,,,,
SAO PEDRO DA ALDEIA,,,RJ,,,,,,"337.355,91",,,,,,-,,,,,,,"337.355,91",,,,,,,"2.311.414,62",,,,,,,,
SAO SEBASTIAO DO ALTO,,,RJ,,,,,,"204.458,12",,,,,,-,,,,,,,"204.458,12",,,,,,,"1.400.857,32",,,,,,,,
SAQUAREMA,,,RJ,,,,,,"327.133,00",,,,,,-,,,,,,,"327.133,00",,,,,,,"2.241.371,74",,,,,,,,
SEROPEDICA,,,RJ,,,,,,"347.578,81",,,,,,-,,,,,,,"347.578,81",,,,,,,"1.516.678,77",,,,,,,,
SILVA JARDIM,,,RJ,,,,,,"842.793,44",,,,,,-,,,,,,,"842.793,44",,,,,,,"5.024.975,85",,,,,,,,
SUMIDOURO,,,RJ,,,,,,"235.126,84",,,,,,-,,,,,,,"235.126,84",,,,,,,"1.610.985,93",,,,,,,,
TANGUA,,,RJ,,,,,,"276.018,47",,,,,,-,,,,,,,"276.018,47",,,,,,,"1.204.421,37",,,,,,,,
TERESOPOLIS,,,RJ,,,,,,"398.693,35",,,,,,-,,,,,,,"398.693,35",,,,,,,"2.731.671,83",,,,,,,,
TRAJANO DE MORAIS,,,RJ,,,,,,"214.681,03",,,,,,-,,,,,,,"214.681,03",,,,,,,"1.470.900,20",,,,,,,,
VARRE-SAI,,,RJ,,,,,,"204.458,12",,,,,,-,,,,,,,"204.458,12",,,,,,,"1.400.857,32",,,,,,,,
VOLTA REDONDA,,,RJ,,,,,,"368.548,14",,,,,,-,,,,,,,"368.548,14",,,,,,,"2.185.445,86",,,,,,,,
TOTAL RIO DE JANEIRO,,,,,,,,,"55.874.882,53",,,,,,"42.535.242,16",,,,,,,"98.410.124,69",,,,,,,"588.099.313,20",,,,,,,,
ACARI,,,RN,,,,,,"4.591,25",,,,,,-,,,,,,,"4.591,25",,,,,,,"27.350,28",,,,,,,,
ACU,,,RN,,,,,,"188.866,39",,,,,,"75.965,91",,,,,,,"264.832,30",,,,,,,"1.638.545,88",,,,,,,,
AFONSO BEZERRA,,,RN,,,,,,"4.591,25",,,,,,-,,,,,,,"4.591,25",,,,,,,"27.350,28",,,,,,,,
AGUA NOVA,,,RN,,,,,,"4.372,62",,,,,,-,,,,,,,"4.372,62",,,,,,,"26.047,88",,,,,,,,
ALEXANDRIA,,,RN,,,,,,"4.809,88",,,,,,-,,,,,,,"4.809,88",,,,,,,"28.652,68",,,,,,,,
ALMINO AFONSO,,,RN,,,,,,"4.372,62",,,,,,-,,,,,,,"4.372,62",,,,,,,"26.047,88",,,,,,,,
ALTO DO RODRIGUES,,,RN,,,,,,"255.081,80",,,,,,"99.082,60",,,,,,,"354.164,40",,,,,,,"1.981.893,61",,,,,,,,
ANTONIO MARTINS,,,RN,,,,,,"4.372,62",,,,,,-,,,,,,,"4.372,62",,,,,,,"26.047,88",,,,,,,,
APODI,,,RN,,,,,,"186.469,98",,,,,,"91.541,80",,,,,,,"278.011,78",,,,,,,"1.689.752,40",,,,,,,,
AREIA BRANCA,,,RN,,,,,,"451.575,80",,,,,,"360.816,22",,,,,,,"812.392,02",,,,,,,"5.335.364,97",,,,,,,,
AUGUSTO SEVERO,,,RN,,,,,,"4.372,62",,,,,,-,,,,,,,"4.372,62",,,,,,,"26.047,88",,,,,,,,
BARAUNA,,,RN,,,,,,"5.465,78",,,,,,-,,,,,,,"5.465,78",,,,,,,"32.559,86",,,,,,,,
CAICO,,,RN,,,,,,"7.214,83",,,,,,-,,,,,,,"7.214,83",,,,,,,"42.979,03",,,,,,,,
CARAUBAS,,,RN,,,,,,"113.249,98",,,,,,"28.931,27",,,,,,,"142.181,25",,,,,,,"901.028,27",,,,,,,,
CARNAUBA DOS DANTAS,,,RN,,,,,,"4.372,62",,,,,,-,,,,,,,"4.372,62",,,,,,,"26.047,88",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CARNAUBAIS,,,RN,,,,,,"122.579,44",,,,,,"20.992,61",,,,,,,"143.572,05",,,,,,,"882.349,47",,,,,,,,
CERRO CORA,,,RN,,,,,,"4.591,25",,,,,,-,,,,,,,"4.591,25",,,,,,,"27.350,28",,,,,,,,
CORONEL JOAO PESSOA,,,RN,,,,,,"4.372,62",,,,,,-,,,,,,,"4.372,62",,,,,,,"26.047,88",,,,,,,,
CRUZETA,,,RN,,,,,,"4.372,62",,,,,,-,,,,,,,"4.372,62",,,,,,,"26.047,88",,,,,,,,
CURRAIS NOVOS,,,RN,,,,,,"6.777,57",,,,,,-,,,,,,,"6.777,57",,,,,,,"40.374,25",,,,,,,,
DOUTOR SEVERIANO,,,RN,,,,,,"4.372,62",,,,,,-,,,,,,,"4.372,62",,,,,,,"26.047,88",,,,,,,,
ENCANTO,,,RN,,,,,,"4.372,62",,,,,,-,,,,,,,"4.372,62",,,,,,,"26.047,88",,,,,,,,
EQUADOR,,,RN,,,,,,"4.372,62",,,,,,-,,,,,,,"4.372,62",,,,,,,"26.047,88",,,,,,,,
FELIPE GUERRA,,,RN,,,,,,"123.671,82",,,,,,"33.793,17",,,,,,,"157.464,99",,,,,,,"932.696,53",,,,,,,,
FLORANIA,,,RN,,,,,,"4.372,62",,,,,,-,,,,,,,"4.372,62",,,,,,,"26.047,88",,,,,,,,
FRANCISCO DANTAS,,,RN,,,,,,"4.372,62",,,,,,-,,,,,,,"4.372,62",,,,,,,"26.047,88",,,,,,,,
FRUTUOSO GOMES,,,RN,,,,,,"4.372,62",,,,,,-,,,,,,,"4.372,62",,,,,,,"26.047,88",,,,,,,,
GALINHOS,,,RN,,,,,,"4.372,62",,,,,,"89.335,03",,,,,,,"93.707,65",,,,,,,"518.318,90",,,,,,,,
GOVERNADOR DIX-SEPT ROSADO,,,RN,,,,,,"205.937,72",,,,,,"106.482,51",,,,,,,"312.420,23",,,,,,,"1.855.691,38",,,,,,,,
GROSSOS,,,RN,,,,,,"57.952,68",,,,,,"59.059,97",,,,,,,"117.012,65",,,,,,,"790.500,39",,,,,,,,
GUAMARE,,,RN,,,,,,"990.281,61",,,,,,"674.553,05",,,,,,,"1.664.834,66",,,,,,,"9.893.953,21",,,,,,,,
IELMO MARINHO,,,RN,,,,,,"413.313,04",,,,,,-,,,,,,,"413.313,04",,,,,,,"2.450.446,29",,,,,,,,
IPANGUACU,,,RN,,,,,,"4.591,25",,,,,,-,,,,,,,"4.591,25",,,,,,,"27.350,28",,,,,,,,
IPUEIRA,,,RN,,,,,,"4.372,62",,,,,,-,,,,,,,"4.372,62",,,,,,,"26.047,88",,,,,,,,
ITAJA,,,RN,,,,,,"4.372,62",,,,,,-,,,,,,,"4.372,62",,,,,,,"26.047,88",,,,,,,,
ITAU,,,RN,,,,,,"4.372,62",,,,,,-,,,,,,,"4.372,62",,,,,,,"26.047,88",,,,,,,,
JANDAIRA,,,RN,,,,,,"4.372,62",,,,,,-,,,,,,,"4.372,62",,,,,,,"26.047,88",,,,,,,,
JANDUIS,,,RN,,,,,,"4.372,62",,,,,,-,,,,,,,"4.372,62",,,,,,,"26.047,88",,,,,,,,
JARDIM DE PIRANHAS,,,RN,,,,,,"4.591,25",,,,,,-,,,,,,,"4.591,25",,,,,,,"27.350,28",,,,,,,,
JARDIM DO SERIDO,,,RN,,,,,,"4.809,88",,,,,,-,,,,,,,"4.809,88",,,,,,,"28.652,68",,,,,,,,
JOAO DIAS,,,RN,,,,,,"4.372,62",,,,,,-,,,,,,,"4.372,62",,,,,,,"26.047,88",,,,,,,,
JOSE DA PENHA,,,RN,,,,,,"4.372,62",,,,,,-,,,,,,,"4.372,62",,,,,,,"26.047,88",,,,,,,,
JUCURUTU,,,RN,,,,,,"5.247,15",,,,,,-,,,,,,,"5.247,15",,,,,,,"31.257,47",,,,,,,,
LAGOA NOVA,,,RN,,,,,,"4.809,88",,,,,,-,,,,,,,"4.809,88",,,,,,,"28.652,68",,,,,,,,
LUCRECIA,,,RN,,,,,,"4.372,62",,,,,,-,,,,,,,"4.372,62",,,,,,,"26.047,88",,,,,,,,
LUIS GOMES,,,RN,,,,,,"4.372,62",,,,,,-,,,,,,,"4.372,62",,,,,,,"26.047,88",,,,,,,,
MACAU,,,RN,,,,,,"1.163.442,84",,,,,,"438.836,78",,,,,,,"1.602.279,62",,,,,,,"9.723.797,81",,,,,,,,
MAJOR SALES,,,RN,,,,,,"4.372,62",,,,,,-,,,,,,,"4.372,62",,,,,,,"26.047,88",,,,,,,,
MARCELINO VIEIRA,,,RN,,,,,,"4.372,62",,,,,,-,,,,,,,"4.372,62",,,,,,,"26.047,88",,,,,,,,
MARTINS,,,RN,,,,,,"4.372,62",,,,,,-,,,,,,,"4.372,62",,,,,,,"26.047,88",,,,,,,,
MESSIAS TARGINO,,,RN,,,,,,"4.372,62",,,,,,-,,,,,,,"4.372,62",,,,,,,"26.047,88",,,,,,,,
MOSSORO,,,RN,,,,,,"1.290.768,31",,,,,,"1.017.390,72",,,,,,,"2.308.159,03",,,,,,,"12.446.947,74",,,,,,,,
OLHO D'AGUA DO BORGES,,,RN,,,,,,"4.372,62",,,,,,-,,,,,,,"4.372,62",,,,,,,"26.047,88",,,,,,,,
OURO BRANCO,,,RN,,,,,,"4.372,62",,,,,,-,,,,,,,"4.372,62",,,,,,,"26.047,88",,,,,,,,
PARANA,,,RN,,,,,,"4.372,62",,,,,,-,,,,,,,"4.372,62",,,,,,,"26.047,88",,,,,,,,
PARAU,,,RN,,,,,,"4.372,62",,,,,,-,,,,,,,"4.372,62",,,,,,,"26.047,88",,,,,,,,
