IRARA-BA,,,,BA,,,,,"1.239,07",,,,,,,-,,,,,,,"1.239,07",,,,,,,"7.661,59",,,,,,,,,,,,,
ITABELA-BA,,,,BA,,,,,"1.239,07",,,,,,,-,,,,,,,"1.239,07",,,,,,,"7.661,59",,,,,,,,,,,,,
ITABERABA-BA,,,,BA,,,,,"1.514,41",,,,,,,-,,,,,,,"1.514,41",,,,,,,"9.364,15",,,,,,,,,,,,,
ITABUNA-BA,,,,BA,,,,,"1.835,65",,,,,,,-,,,,,,,"1.835,65",,,,,,,"11.350,47",,,,,,,,,,,,,
ITACARE-BA,,,,BA,,,,,"1.250,48",,,,,,,-,,,,,,,"1.250,48",,,,,,,"7.743,52",,,,,,,,,,,,,
ITAGI-BA,,,,BA,,,,,"1.003,89",,,,,,,-,,,,,,,"1.003,89",,,,,,,"6.201,75",,,,,,,,,,,,,
ITAGIBA-BA,,,,BA,,,,,"1.101,39",,,,,,,-,,,,,,,"1.101,39",,,,,,,"6.810,30",,,,,,,,,,,,,
ITAGIMIRIM-BA,,,,BA,,,,,"917,82",,,,,,,-,,,,,,,"917,82",,,,,,,"5.675,21",,,,,,,,,,,,,
ITAJU DO COLONIA-BA,,,,BA,,,,,"917,82",,,,,,,-,,,,,,,"917,82",,,,,,,"5.675,21",,,,,,,,,,,,,
ITAJUIPE-BA,,,,BA,,,,,"1.193,17",,,,,,,-,,,,,,,"1.193,17",,,,,,,"7.377,78",,,,,,,,,,,,,
ITAMARAJU-BA,,,,BA,,,,,"1.560,30",,,,,,,-,,,,,,,"1.560,30",,,,,,,"9.647,90",,,,,,,,,,,,,
ITAMARI-BA,,,,BA,,,,,"917,82",,,,,,,-,,,,,,,"917,82",,,,,,,"5.675,21",,,,,,,,,,,,,
ITAMBE-BA,,,,BA,,,,,"1.336,55",,,,,,,-,,,,,,,"1.336,55",,,,,,,"8.270,07",,,,,,,,,,,,,
ITANAGRA-BA,,,,BA,,,,,"92.899,18",,,,,,,"18.950,27",,,,,,,"111.849,45",,,,,,,"747.018,89",,,,,,,,,,,,,
ITANHEM-BA,,,,BA,,,,,"1.193,17",,,,,,,-,,,,,,,"1.193,17",,,,,,,"7.377,78",,,,,,,,,,,,,
ITAPARICA-BA,,,,BA,,,,,"45.643,93",,,,,,,"275.111,57",,,,,,,"320.755,50",,,,,,,"1.795.138,42",,,,,,,,,,,,,
ITAPE-BA,,,,BA,,,,,"952,29",,,,,,,-,,,,,,,"952,29",,,,,,,"5.877,02",,,,,,,,,,,,,
ITAPEBI-BA,,,,BA,,,,,"963,72",,,,,,,-,,,,,,,"963,72",,,,,,,"5.959,03",,,,,,,,,,,,,
ITAPETINGA-BA,,,,BA,,,,,"1.514,41",,,,,,,-,,,,,,,"1.514,41",,,,,,,"9.364,15",,,,,,,,,,,,,
ITAPICURU-BA,,,,BA,,,,,"1.290,67",,,,,,,-,,,,,,,"1.290,67",,,,,,,"7.986,33",,,,,,,,,,,,,
ITAPITANGA-BA,,,,BA,,,,,"963,72",,,,,,,-,,,,,,,"963,72",,,,,,,"5.959,03",,,,,,,,,,,,,
ITAQUARA-BA,,,,BA,,,,,"917,82",,,,,,,-,,,,,,,"917,82",,,,,,,"5.675,21",,,,,,,,,,,,,
ITARANTIM-BA,,,,BA,,,,,"1.101,39",,,,,,,-,,,,,,,"1.101,39",,,,,,,"6.810,30",,,,,,,,,,,,,
ITATIM-BA,,,,BA,,,,,"1.061,21",,,,,,,-,,,,,,,"1.061,21",,,,,,,"6.567,51",,,,,,,,,,,,,
ITIRUCU-BA,,,,BA,,,,,"1.061,21",,,,,,,-,,,,,,,"1.061,21",,,,,,,"6.567,51",,,,,,,,,,,,,
ITIUBA-BA,,,,BA,,,,,"1.330,84",,,,,,,-,,,,,,,"1.330,84",,,,,,,"8.229,07",,,,,,,,,,,,,
ITORORO-BA,,,,BA,,,,,"1.198,88",,,,,,,-,,,,,,,"1.198,88",,,,,,,"7.418,77",,,,,,,,,,,,,
ITUBERA-BA,,,,BA,,,,,"1.187,47",,,,,,,-,,,,,,,"1.187,47",,,,,,,"7.336,85",,,,,,,,,,,,,
JACOBINA-BA,,,,BA,,,,,"1.606,19",,,,,,,-,,,,,,,"1.606,19",,,,,,,"9.931,63",,,,,,,,,,,,,
JAGUAQUARA-BA,,,,BA,,,,,"1.422,62",,,,,,,-,,,,,,,"1.422,62",,,,,,,"8.796,61",,,,,,,,,,,,,
JAGUARIPE-BA,,,,BA,,,,,"50.836,42",,,,,,,-,,,,,,,"50.836,42",,,,,,,"329.199,13",,,,,,,,,,,,,
JANDAIRA-BA,,,,BA,,,,,"912,12",,,,,,,-,,,,,,,"912,12",,,,,,,"5.634,28",,,,,,,,,,,,,
JEQUIE-BA,,,,BA,,,,,"1.835,65",,,,,,,-,,,,,,,"1.835,65",,,,,,,"11.350,47",,,,,,,,,,,,,
JEREMOABO-BA,,,,BA,,,,,"1.382,44",,,,,,,-,,,,,,,"1.382,44",,,,,,,"8.553,79",,,,,,,,,,,,,
JIQUIRICA-BA,,,,BA,,,,,"1.009,61",,,,,,,-,,,,,,,"1.009,61",,,,,,,"6.242,75",,,,,,,,,,,,,
JITAUNA-BA,,,,BA,,,,,"1.089,96",,,,,,,-,,,,,,,"1.089,96",,,,,,,"6.728,30",,,,,,,,,,,,,
JUCURUCU-BA,,,,BA,,,,,"958,01",,,,,,,-,,,,,,,"958,01",,,,,,,"5.918,03",,,,,,,,,,,,,
JUSSARI-BA,,,,BA,,,,,"917,82",,,,,,,-,,,,,,,"917,82",,,,,,,"5.675,21",,,,,,,,,,,,,
LAFAIETE COUTINHO-BA,,,,BA,,,,,"917,82",,,,,,,-,,,,,,,"917,82",,,,,,,"5.675,21",,,,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAJE-BA,,,,BA,,,,,"1.198,88",,,,,,,-,,,,,,,"1.198,88",,,,,,,"7.418,77",,,,,,,,,,,,,
LAJEDAO-BA,,,,BA,,,,,"917,82",,,,,,,-,,,,,,,"917,82",,,,,,,"5.675,21",,,,,,,,,,,,,
LAJEDINHO-BA,,,,BA,,,,,"917,82",,,,,,,-,,,,,,,"917,82",,,,,,,"5.675,21",,,,,,,,,,,,,
LAJEDO DO TABOCAL-BA,,,,BA,,,,,"917,82",,,,,,,-,,,,,,,"917,82",,,,,,,"5.675,21",,,,,,,,,,,,,
LAMARAO-BA,,,,BA,,,,,"969,42",,,,,,,-,,,,,,,"969,42",,,,,,,"5.999,95",,,,,,,,,,,,,
LAURO DE FREITAS-BA,,,,BA,,,,,"1.847,06",,,,,,,-,,,,,,,"1.847,06",,,,,,,"11.432,39",,,,,,,,,,,,,
MACAJUBA-BA,,,,BA,,,,,"963,72",,,,,,,-,,,,,,,"963,72",,,,,,,"5.959,03",,,,,,,,,,,,,
MACARANI-BA,,,,BA,,,,,"1.107,09",,,,,,,-,,,,,,,"1.107,09",,,,,,,"6.851,23",,,,,,,,,,,,,
MADRE DE DEUS-BA,,,,BA,,,,,"1.114.957,74",,,,,,,"1.274.308,24",,,,,,,"2.389.265,98",,,,,,,"14.136.687,25",,,,,,,,,,,,,
MAIQUINIQUE-BA,,,,BA,,,,,"917,82",,,,,,,-,,,,,,,"917,82",,,,,,,"5.675,21",,,,,,,,,,,,,
MAIRI-BA,,,,BA,,,,,"1.141,56",,,,,,,-,,,,,,,"1.141,56",,,,,,,"7.053,03",,,,,,,,,,,,,
MANOEL VITORINO-BA,,,,BA,,,,,"1.049,79",,,,,,,-,,,,,,,"1.049,79",,,,,,,"6.485,58",,,,,,,,,,,,,
MARACAS-BA,,,,BA,,,,,"1.336,55",,,,,,,-,,,,,,,"1.336,55",,,,,,,"8.270,07",,,,,,,,,,,,,
MARAGOGIPE-BA,,,,BA,,,,,"50.605,26",,,,,,,-,,,,,,,"50.605,26",,,,,,,"327.578,20",,,,,,,,,,,,,
MARAU-BA,,,,BA,,,,,"1.095,67",,,,,,,-,,,,,,,"1.095,67",,,,,,,"6.769,29",,,,,,,,,,,,,
MARCIONILIO SOUZA-BA,,,,BA,,,,,"963,72",,,,,,,-,,,,,,,"963,72",,,,,,,"5.959,03",,,,,,,,,,,,,
MASCOTE-BA,,,,BA,,,,,"1.101,39",,,,,,,-,,,,,,,"1.101,39",,,,,,,"6.810,30",,,,,,,,,,,,,
MATA DE SAO JOAO-BA,,,,BA,,,,,"174.699,09",,,,,,,"80.776,94",,,,,,,"255.476,03",,,,,,,"1.681.354,35",,,,,,,,,,,,,
MEDEIROS NETO-BA,,,,BA,,,,,"1.193,17",,,,,,,-,,,,,,,"1.193,17",,,,,,,"7.377,78",,,,,,,,,,,,,
MIGUEL CALMON-BA,,,,BA,,,,,"1.233,35",,,,,,,-,,,,,,,"1.233,35",,,,,,,"7.620,59",,,,,,,,,,,,,
MILAGRES-BA,,,,BA,,,,,"958,01",,,,,,,-,,,,,,,"958,01",,,,,,,"5.918,03",,,,,,,,,,,,,
MIRANTE-BA,,,,BA,,,,,"906,41",,,,,,,-,,,,,,,"906,41",,,,,,,"5.593,29",,,,,,,,,,,,,
MONTE SANTO-BA,,,,BA,,,,,"1.468,51",,,,,,,-,,,,,,,"1.468,51",,,,,,,"9.080,34",,,,,,,,,,,,,
MUCURI-BA,,,,BA,,,,,"1.336,55",,,,,,,-,,,,,,,"1.336,55",,,,,,,"8.270,07",,,,,,,,,,,,,
MUNDO NOVO-BA,,,,BA,,,,,"1.193,17",,,,,,,-,,,,,,,"1.193,17",,,,,,,"7.377,78",,,,,,,,,,,,,
MUNIZ FERREIRA-BA,,,,BA,,,,,"917,82",,,,,,,-,,,,,,,"917,82",,,,,,,"5.675,21",,,,,,,,,,,,,
MURITIBA-BA,,,,BA,,,,,"1.233,35",,,,,,,-,,,,,,,"1.233,35",,,,,,,"7.620,59",,,,,,,,,,,,,
MUTUIPE-BA,,,,BA,,,,,"1.193,17",,,,,,,-,,,,,,,"1.193,17",,,,,,,"7.377,78",,,,,,,,,,,,,
NAZARE-BA,,,,BA,,,,,"1.239,07",,,,,,,-,,,,,,,"1.239,07",,,,,,,"7.661,59",,,,,,,,,,,,,
NILO PECANHA-BA,,,,BA,,,,,"1.015,32",,,,,,,-,,,,,,,"1.015,32",,,,,,,"6.283,75",,,,,,,,,,,,,
NORDESTINA-BA,,,,BA,,,,,"1.015,32",,,,,,,-,,,,,,,"1.015,32",,,,,,,"6.283,75",,,,,,,,,,,,,
NOVA CANAA-BA,,,,BA,,,,,"1.158,69",,,,,,,-,,,,,,,"1.158,69",,,,,,,"7.175,96",,,,,,,,,,,,,
NOVA FATIMA-BA,,,,BA,,,,,"917,82",,,,,,,-,,,,,,,"917,82",,,,,,,"5.675,21",,,,,,,,,,,,,
NOVA IBIA-BA,,,,BA,,,,,"917,82",,,,,,,-,,,,,,,"917,82",,,,,,,"5.675,21",,,,,,,,,,,,,
NOVA ITARANA-BA,,,,BA,,,,,"917,82",,,,,,,-,,,,,,,"917,82",,,,,,,"5.675,21",,,,,,,,,,,,,
NOVA SOURE-BA,,,,BA,,,,,"1.239,07",,,,,,,-,,,,,,,"1.239,07",,,,,,,"7.661,59",,,,,,,,,,,,,
NOVA VICOSA-BA,,,,BA,,,,,"1.330,84",,,,,,,-,,,,,,,"1.330,84",,,,,,,"8.229,07",,,,,,,,,,,,,
NOVO TRIUNFO-BA,,,,BA,,,,,"1.061,21",,,,,,,-,,,,,,,"1.061,21",,,,,,,"6.567,51",,,,,,,,,,,,,
OLINDINA-BA,,,,BA,,,,,"1.193,17",,,,,,,-,,,,,,,"1.193,17",,,,,,,"7.377,78",,,,,,,,,,,,,
OURICANGAS-BA,,,,BA,,,,,"917,82",,,,,,,-,,,,,,,"917,82",,,,,,,"5.675,21",,,,,,,,,,,,,
OUROLANDIA-BA,,,,BA,,,,,"1.107,09",,,,,,,-,,,,,,,"1.107,09",,,,,,,"6.851,23",,,,,,,,,,,,,
PARIPIRANGA-BA,,,,BA,,,,,"1.290,67",,,,,,,-,,,,,,,"1.290,67",,,,,,,"7.986,33",,,,,,,,,,,,,
PAU BRASIL-BA,,,,BA,,,,,"1.009,61",,,,,,,-,,,,,,,"1.009,61",,,,,,,"6.242,75",,,,,,,,,,,,,
PAULO AFONSO-BA,,,,BA,,,,,"1.697,97",,,,,,,-,,,,,,,"1.697,97",,,,,,,"10.499,18",,,,,,,,,,,,,
PE DE SERRA-BA,,,,BA,,,,,"1.061,21",,,,,,,-,,,,,,,"1.061,21",,,,,,,"6.567,51",,,,,,,,,,,,,
PEDRAO-BA,,,,BA,,,,,"917,82",,,,,,,-,,,,,,,"917,82",,,,,,,"5.675,21",,,,,,,,,,,,,
PEDRO ALEXANDRE-BA,,,,BA,,,,,"1.101,39",,,,,,,-,,,,,,,"1.101,39",,,,,,,"6.810,30",,,,,,,,,,,,,
PINTADAS-BA,,,,BA,,,,,"963,72",,,,,,,-,,,,,,,"963,72",,,,,,,"5.959,03",,,,,,,,,,,,,
PIRAI DO NORTE-BA,,,,BA,,,,,"912,12",,,,,,,-,,,,,,,"912,12",,,,,,,"5.634,28",,,,,,,,,,,,,
PIRITIBA-BA,,,,BA,,,,,"1.250,48",,,,,,,-,,,,,,,"1.250,48",,,,,,,"7.743,52",,,,,,,,,,,,,
PLANALTINO-BA,,,,BA,,,,,"917,82",,,,,,,-,,,,,,,"917,82",,,,,,,"5.675,21",,,,,,,,,,,,,
PLANALTO-BA,,,,BA,,,,,"1.193,17",,,,,,,-,,,,,,,"1.193,17",,,,,,,"7.377,78",,,,,,,,,,,,,
POCOES-BA,,,,BA,,,,,"1.422,62",,,,,,,-,,,,,,,"1.422,62",,,,,,,"8.796,61",,,,,,,,,,,,,
POJUCA-BA,,,,BA,,,,,"648.813,10",,,,,,,"560.378,79",,,,,,,"1.209.191,89",,,,,,,"7.593.185,95",,,,,,,,,,,,,
PORTO SEGURO-BA,,,,BA,,,,,"1.755,27",,,,,,,-,,,,,,,"1.755,27",,,,,,,"10.864,85",,,,,,,,,,,,,
POTIRAGUA-BA,,,,BA,,,,,"952,29",,,,,,,-,,,,,,,"952,29",,,,,,,"5.877,02",,,,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRADO-BA,,,,BA,,,,,"1.239,07",,,,,,,-,,,,,,,"1.239,07",,,,,,,"7.661,59",,,,,,,,,,,,,
PRESIDENTE TANCREDO NEVES-BA,,,,BA,,,,,"1.198,88",,,,,,,-,,,,,,,"1.198,88",,,,,,,"7.418,77",,,,,,,,,,,,,
QUEIMADAS-BA,,,,BA,,,,,"1.239,07",,,,,,,-,,,,,,,"1.239,07",,,,,,,"7.661,59",,,,,,,,,,,,,
QUIJINGUE-BA,,,,BA,,,,,"1.239,07",,,,,,,-,,,,,,,"1.239,07",,,,,,,"7.661,59",,,,,,,,,,,,,
QUIXABEIRA-BA,,,,BA,,,,,"917,82",,,,,,,-,,,,,,,"917,82",,,,,,,"5.675,21",,,,,,,,,,,,,
RAFAEL JAMBEIRO-BA,,,,BA,,,,,"1.193,17",,,,,,,-,,,,,,,"1.193,17",,,,,,,"7.377,78",,,,,,,,,,,,,
RETIROLANDIA-BA,,,,BA,,,,,"963,72",,,,,,,-,,,,,,,"963,72",,,,,,,"5.959,03",,,,,,,,,,,,,
RIACHAO DO JACUIPE-BA,,,,BA,,,,,"1.336,55",,,,,,,-,,,,,,,"1.336,55",,,,,,,"8.270,07",,,,,,,,,,,,,
RIBEIRA DO AMPARO-BA,,,,BA,,,,,"1.061,21",,,,,,,-,,,,,,,"1.061,21",,,,,,,"6.567,51",,,,,,,,,,,,,
RIBEIRA DO POMBAL-BA,,,,BA,,,,,"1.422,62",,,,,,,-,,,,,,,"1.422,62",,,,,,,"8.796,61",,,,,,,,,,,,,
RIBEIRAO DO LARGO-BA,,,,BA,,,,,"1.055,49",,,,,,,-,,,,,,,"1.055,49",,,,,,,"6.526,50",,,,,,,,,,,,,
RIO REAL-BA,,,,BA,,,,,"1.382,44",,,,,,,-,,,,,,,"1.382,44",,,,,,,"8.553,79",,,,,,,,,,,,,
RUY BARBOSA-BA,,,,BA,,,,,"1.284,95",,,,,,,-,,,,,,,"1.284,95",,,,,,,"7.945,32",,,,,,,,,,,,,
SALINAS DA MARGARIDA-BA,,,,BA,,,,,"39.215,72",,,,,,,"274.826,29",,,,,,,"314.042,01",,,,,,,"1.752.459,69",,,,,,,,,,,,,
SALVADOR-BA,,,,BA,,,,,"71.339,72",,,,,,,"274.826,29",,,,,,,"346.166,01",,,,,,,"1.954.239,58",,,,,,,,,,,,,
SANTA BARBARA-BA,,,,BA,,,,,"1.152,99",,,,,,,-,,,,,,,"1.152,99",,,,,,,"7.135,03",,,,,,,,,,,,,
SANTA BRIGIDA-BA,,,,BA,,,,,"1.049,79",,,,,,,-,,,,,,,"1.049,79",,,,,,,"6.485,58",,,,,,,,,,,,,
SANTA CRUZ CABRALIA-BA,,,,BA,,,,,"1.244,77",,,,,,,-,,,,,,,"1.244,77",,,,,,,"7.702,52",,,,,,,,,,,,,
SANTA CRUZ DA VITORIA-BA,,,,BA,,,,,"917,82",,,,,,,-,,,,,,,"917,82",,,,,,,"5.675,21",,,,,,,,,,,,,
SANTA INES-BA,,,,BA,,,,,"963,72",,,,,,,-,,,,,,,"963,72",,,,,,,"5.959,03",,,,,,,,,,,,,
SANTA LUZIA-BA,,,,BA,,,,,"1.055,49",,,,,,,-,,,,,,,"1.055,49",,,,,,,"6.526,50",,,,,,,,,,,,,
SANTA TERESINHA-BA,,,,BA,,,,,"917,82",,,,,,,-,,,,,,,"917,82",,,,,,,"5.675,21",,,,,,,,,,,,,
SANTALUZ-BA,,,,BA,,,,,"1.336,55",,,,,,,-,,,,,,,"1.336,55",,,,,,,"8.270,07",,,,,,,,,,,,,
SANTANOPOLIS-BA,,,,BA,,,,,"917,82",,,,,,,-,,,,,,,"917,82",,,,,,,"5.675,21",,,,,,,,,,,,,
SANTO AMARO-BA,,,,BA,,,,,"58.855,26",,,,,,,"274.826,29",,,,,,,"333.681,55",,,,,,,"1.875.813,48",,,,,,,,,,,,,
SANTO ANTONIO DE JESUS-BA,,,,BA,,,,,"1.657,79",,,,,,,-,,,,,,,"1.657,79",,,,,,,"10.256,36",,,,,,,,,,,,,
SANTO ESTEVAO-BA,,,,BA,,,,,"1.422,62",,,,,,,-,,,,,,,"1.422,62",,,,,,,"8.796,61",,,,,,,,,,,,,
SAO DOMINGOS-BA,,,,BA,,,,,"917,82",,,,,,,-,,,,,,,"917,82",,,,,,,"5.675,21",,,,,,,,,,,,,
SAO FELIPE-BA,,,,BA,,,,,"1.193,17",,,,,,,-,,,,,,,"1.193,17",,,,,,,"7.377,78",,,,,,,,,,,,,
SAO FELIX-BA,,,,BA,,,,,"1.061,21",,,,,,,-,,,,,,,"1.061,21",,,,,,,"6.567,51",,,,,,,,,,,,,
SAO FRANCISCO DO CONDE-BA,,,,BA,,,,,"1.324.302,72",,,,,,,"880.186,64",,,,,,,"2.204.489,36",,,,,,,"13.383.230,46",,,,,,,,,,,,,
SAO GONCALO DOS CAMPOS-BA,,,,BA,,,,,"1.290,67",,,,,,,-,,,,,,,"1.290,67",,,,,,,"7.986,33",,,,,,,,,,,,,
SAO JOSE DA VITORIA-BA,,,,BA,,,,,"917,82",,,,,,,-,,,,,,,"917,82",,,,,,,"5.675,21",,,,,,,,,,,,,
SAO JOSE DO JACUIPE-BA,,,,BA,,,,,"969,42",,,,,,,-,,,,,,,"969,42",,,,,,,"5.999,95",,,,,,,,,,,,,
SAO MIGUEL DAS MATAS-BA,,,,BA,,,,,"963,72",,,,,,,-,,,,,,,"963,72",,,,,,,"5.959,03",,,,,,,,,,,,,
SAO SEBASTIAO DO PASSE-BA,,,,BA,,,,,"400.893,03",,,,,,,"235.211,36",,,,,,,"636.104,39",,,,,,,"3.894.942,93",,,,,,,,,,,,,
SAPEACU-BA,,,,BA,,,,,"1.101,39",,,,,,,-,,,,,,,"1.101,39",,,,,,,"6.810,30",,,,,,,,,,,,,
SATIRO DIAS-BA,,,,BA,,,,,"18.304,80",,,,,,,"8.747,42",,,,,,,"27.052,22",,,,,,,"179.008,31",,,,,,,,,,,,,
SAUBARA-BA,,,,BA,,,,,"37.453,35",,,,,,,"274.826,29",,,,,,,"312.279,64",,,,,,,"1.741.368,78",,,,,,,,,,,,,
SERRA PRETA-BA,,,,BA,,,,,"1.049,79",,,,,,,-,,,,,,,"1.049,79",,,,,,,"6.485,58",,,,,,,,,,,,,
SERRINHA-BA,,,,BA,,,,,"1.560,30",,,,,,,-,,,,,,,"1.560,30",,,,,,,"9.647,90",,,,,,,,,,,,,
SERROLANDIA-BA,,,,BA,,,,,"1.009,61",,,,,,,-,,,,,,,"1.009,61",,,,,,,"6.242,75",,,,,,,,,,,,,
SIMOES FILHO-BA,,,,BA,,,,,"1.703,67",,,,,,,-,,,,,,,"1.703,67",,,,,,,"10.540,10",,,,,,,,,,,,,
SITIO DO QUINTO-BA,,,,BA,,,,,"1.049,79",,,,,,,-,,,,,,,"1.049,79",,,,,,,"6.485,58",,,,,,,,,,,,,
TANQUINHO-BA,,,,BA,,,,,"917,82",,,,,,,-,,,,,,,"917,82",,,,,,,"5.675,21",,,,,,,,,,,,,
TAPEROA-BA,,,,BA,,,,,"1.158,69",,,,,,,-,,,,,,,"1.158,69",,,,,,,"7.175,96",,,,,,,,,,,,,
TAPIRAMUTA-BA,,,,BA,,,,,"1.101,39",,,,,,,-,,,,,,,"1.101,39",,,,,,,"6.810,30",,,,,,,,,,,,,
TEIXEIRA DE FREITAS-BA,,,,BA,,,,,"1.749,57",,,,,,,-,,,,,,,"1.749,57",,,,,,,"10.823,92",,,,,,,,,,,,,
TEODORO SAMPAIO-BA,,,,BA,,,,,"917,82",,,,,,,-,,,,,,,"917,82",,,,,,,"5.675,21",,,,,,,,,,,,,
TEOFILANDIA-BA,,,,BA,,,,,"1.193,17",,,,,,,-,,,,,,,"1.193,17",,,,,,,"7.377,78",,,,,,,,,,,,,
TEOLANDIA-BA,,,,BA,,,,,"1.009,61",,,,,,,-,,,,,,,"1.009,61",,,,,,,"6.242,75",,,,,,,,,,,,,
TERRA NOVA-BA,,,,BA,,,,,"1.009,61",,,,,,,-,,,,,,,"1.009,61",,,,,,,"6.242,75",,,,,,,,,,,,,
TUCANO-BA,,,,BA,,,,,"1.468,51",,,,,,,-,,,,,,,"1.468,51",,,,,,,"9.080,34",,,,,,,,,,,,,
UAUA-BA,,,,BA,,,,,"1.239,07",,,,,,,-,,,,,,,"1.239,07",,,,,,,"7.661,59",,,,,,,,,,,,,
UBAIRA-BA,,,,BA,,,,,"1.193,17",,,,,,,-,,,,,,,"1.193,17",,,,,,,"7.377,78",,,,,,,,,,,,,
UBAITABA-BA,,,,BA,,,,,"1.193,17",,,,,,,-,,,,,,,"1.193,17",,,,,,,"7.377,78",,,,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UBATA-BA,,,,BA,,,,,"1.244,77",,,,,,,-,,,,,,,"1.244,77",,,,,,,"7.702,52",,,,,,,,,,,,,
UNA-BA,,,,BA,,,,,"1.233,35",,,,,,,-,,,,,,,"1.233,35",,,,,,,"7.620,59",,,,,,,,,,,,,
URUCUCA-BA,,,,BA,,,,,"1.193,17",,,,,,,-,,,,,,,"1.193,17",,,,,,,"7.377,78",,,,,,,,,,,,,
VALENCA-BA,,,,BA,,,,,"50.501,97",,,,,,,-,,,,,,,"50.501,97",,,,,,,"326.853,88",,,,,,,,,,,,,
VALENTE-BA,,,,BA,,,,,"1.198,88",,,,,,,-,,,,,,,"1.198,88",,,,,,,"7.418,77",,,,,,,,,,,,,
VARZEA DA ROCA-BA,,,,BA,,,,,"1.061,21",,,,,,,-,,,,,,,"1.061,21",,,,,,,"6.567,51",,,,,,,,,,,,,
VARZEA DO POCO-BA,,,,BA,,,,,"917,82",,,,,,,-,,,,,,,"917,82",,,,,,,"5.675,21",,,,,,,,,,,,,
VARZEA NOVA-BA,,,,BA,,,,,"1.003,89",,,,,,,-,,,,,,,"1.003,89",,,,,,,"6.201,75",,,,,,,,,,,,,
VARZEDO-BA,,,,BA,,,,,"917,82",,,,,,,-,,,,,,,"917,82",,,,,,,"5.675,21",,,,,,,,,,,,,
VERA CRUZ-BA,,,,BA,,,,,"1.336,55",,,,,,,-,,,,,,,"1.336,55",,,,,,,"8.270,07",,,,,,,,,,,,,
VEREDA-BA,,,,BA,,,,,"917,82",,,,,,,-,,,,,,,"917,82",,,,,,,"5.675,21",,,,,,,,,,,,,
VITORIA DA CONQUISTA-BA,,,,BA,,,,,"1.835,65",,,,,,,-,,,,,,,"1.835,65",,,,,,,"11.350,47",,,,,,,,,,,,,
WENCESLAU GUIMARAES-BA,,,,BA,,,,,"1.193,17",,,,,,,-,,,,,,,"1.193,17",,,,,,,"7.377,78",,,,,,,,,,,,,
BAHIA TOTAL,,,,,,,,,"7.491.590,66",,,,,,,"6.520.909,08",,,,,,,"14.012.499,74",,,,,,,"83.548.786,04",,,,,,,,,,,,,
ACARAU-CE,,,,CE,,,,,"3.526,76",,,,,,,-,,,,,,,"3.526,76",,,,,,,"21.318,54",,,,,,,,,,,,,
ALCANTARAS-CE,,,,CE,,,,,"2.314,44",,,,,,,-,,,,,,,"2.314,44",,,,,,,"13.990,28",,,,,,,,,,,,,
AMONTADA-CE,,,,CE,,,,,"75.325,28",,,,,,,"98.691,63",,,,,,,"174.016,91",,,,,,,"1.016.445,12",,,,,,,,,,,,,
APUIARES-CE,,,,CE,,,,,"2.424,65",,,,,,,-,,,,,,,"2.424,65",,,,,,,"14.656,48",,,,,,,,,,,,,
AQUIRAZ-CE,,,,CE,,,,,-,,,,,,,"3.562,64",,,,,,,"3.562,64",,,,,,,"35.848,00",,,,,,,,,,,,,
ARACATI-CE,,,,CE,,,,,"736.736,07",,,,,,,"22.754,23",,,,,,,"759.490,30",,,,,,,"4.584.440,35",,,,,,,,,,,,,
ARARENDA-CE,,,,CE,,,,,"2.314,44",,,,,,,-,,,,,,,"2.314,44",,,,,,,"13.990,28",,,,,,,,,,,,,
BARROQUINHA-CE,,,,CE,,,,,"2.534,86",,,,,,,-,,,,,,,"2.534,86",,,,,,,"15.322,70",,,,,,,,,,,,,
BELA CRUZ-CE,,,,CE,,,,,"3.085,92",,,,,,,-,,,,,,,"3.085,92",,,,,,,"18.653,73",,,,,,,,,,,,,
CAMOCIM-CE,,,,CE,,,,,"3.636,97",,,,,,,-,,,,,,,"3.636,97",,,,,,,"21.984,74",,,,,,,,,,,,,
CANINDE-CE,,,,CE,,,,,"3.857,40",,,,,,,-,,,,,,,"3.857,40",,,,,,,"23.317,16",,,,,,,,,,,,,
CARIDADE-CE,,,,CE,,,,,"2.645,07",,,,,,,-,,,,,,,"2.645,07",,,,,,,"15.988,89",,,,,,,,,,,,,
CARIRE-CE,,,,CE,,,,,"2.755,28",,,,,,,-,,,,,,,"2.755,28",,,,,,,"16.655,10",,,,,,,,,,,,,
CARNAUBAL-CE,,,,CE,,,,,"2.645,07",,,,,,,-,,,,,,,"2.645,07",,,,,,,"15.988,89",,,,,,,,,,,,,
CATUNDA-CE,,,,CE,,,,,"2.314,44",,,,,,,-,,,,,,,"2.314,44",,,,,,,"13.990,28",,,,,,,,,,,,,
CAUCAIA-CE,,,,CE,,,,,"670.387,94",,,,,,,"3.562,64",,,,,,,"673.950,58",,,,,,,"1.286.395,56",,,,,,,,,,,,,
