ITAPAGE-CE,,,,,,,,CE,,"3.946,17",,,,,,-,,,,,,"3.946,17",,,,,,,"28.182,85",,,,,,,,,
ITAPIPOCA-CE,,,,,,,,CE,,"107.302,37",,,,,,"93.926,33",,,,,,"201.228,70",,,,,,,"1.415.970,49",,,,,,,,,
ITAREMA-CE,,,,,,,,CE,,"84.101,86",,,,,,"85.198,18",,,,,,"169.300,04",,,,,,,"1.201.369,72",,,,,,,,,
JAGUARUANA-CE,,,,,,,,CE,,"179,35",,,,,,"75,32",,,,,,"254,67",,,,,,,"642,23",,,,,,,,,
JIJOCA DE JERICOACOARA-CE,,,,,,,,CE,,"2.927,80",,,,,,-,,,,,,"2.927,80",,,,,,,"20.909,85",,,,,,,,,
MARACANAU-CE,,,,,,,,CE,,"750.345,89",,,,,,-,,,,,,"750.345,89",,,,,,,"5.434.111,30",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARCO-CE,,,,,,,,CE,,"3.309,69",,,,,,-,,,,,,"3.309,69",,,,,,,"23.637,22",,,,,,,,,
MARTINOPOLE-CE,,,,,,,,CE,,"2.673,21",,,,,,-,,,,,,"2.673,21",,,,,,,"19.091,59",,,,,,,,,
MASSAPE-CE,,,,,,,,CE,,"3.691,58",,,,,,-,,,,,,"3.691,58",,,,,,,"26.364,60",,,,,,,,,
MERUOCA-CE,,,,,,,,CE,,"2.800,51",,,,,,-,,,,,,"2.800,51",,,,,,,"20.000,72",,,,,,,,,
MIRAIMA-CE,,,,,,,,CE,,"2.800,51",,,,,,-,,,,,,"2.800,51",,,,,,,"20.000,72",,,,,,,,,
MONSENHOR TABOSA-CE,,,,,,,,CE,,"3.055,10",,,,,,-,,,,,,"3.055,10",,,,,,,"21.818,96",,,,,,,,,
MORAUJO-CE,,,,,,,,CE,,"2.545,92",,,,,,-,,,,,,"2.545,92",,,,,,,"18.182,47",,,,,,,,,
MORRINHOS-CE,,,,,,,,CE,,"3.309,69",,,,,,-,,,,,,"3.309,69",,,,,,,"23.637,22",,,,,,,,,
MUCAMBO-CE,,,,,,,,CE,,"2.927,80",,,,,,-,,,,,,"2.927,80",,,,,,,"20.909,85",,,,,,,,,
NOVA RUSSAS-CE,,,,,,,,CE,,"3.564,28",,,,,,-,,,,,,"3.564,28",,,,,,,"25.455,48",,,,,,,,,
NOVO ORIENTE-CE,,,,,,,,CE,,"3.436,99",,,,,,-,,,,,,"3.436,99",,,,,,,"24.546,35",,,,,,,,,
PACUJA-CE,,,,,,,,CE,,"2.545,92",,,,,,-,,,,,,"2.545,92",,,,,,,"18.182,47",,,,,,,,,
PARACURU-CE,,,,,,,,CE,,"81.201,79",,,,,,"123.204,69",,,,,,"204.406,48",,,,,,,"1.495.451,95",,,,,,,,,
PARAIPABA-CE,,,,,,,,CE,,"3.564,28",,,,,,"6.278,59",,,,,,"9.842,87",,,,,,,"69.673,47",,,,,,,,,
PARAMOTI-CE,,,,,,,,CE,,"2.673,21",,,,,,-,,,,,,"2.673,21",,,,,,,"19.091,59",,,,,,,,,
PENTECOSTE-CE,,,,,,,,CE,,"3.691,58",,,,,,-,,,,,,"3.691,58",,,,,,,"26.364,60",,,,,,,,,
PIRES FERREIRA-CE,,,,,,,,CE,,"2.545,92",,,,,,-,,,,,,"2.545,92",,,,,,,"18.182,47",,,,,,,,,
PORANGA-CE,,,,,,,,CE,,"2.673,21",,,,,,-,,,,,,"2.673,21",,,,,,,"19.091,59",,,,,,,,,
QUITERIANOPOLIS-CE,,,,,,,,CE,,"3.309,69",,,,,,-,,,,,,"3.309,69",,,,,,,"23.637,22",,,,,,,,,
RERIUTABA-CE,,,,,,,,CE,,"3.182,40",,,,,,-,,,,,,"3.182,40",,,,,,,"22.728,10",,,,,,,,,
SANTA QUITERIA-CE,,,,,,,,CE,,"3.946,17",,,,,,-,,,,,,"3.946,17",,,,,,,"28.182,85",,,,,,,,,
SANTANA DO ACARAU-CE,,,,,,,,CE,,"3.564,28",,,,,,-,,,,,,"3.564,28",,,,,,,"25.455,48",,,,,,,,,
SAO BENEDITO-CE,,,,,,,,CE,,"3.946,17",,,,,,-,,,,,,"3.946,17",,,,,,,"28.182,85",,,,,,,,,
SAO GONCALO DO AMARANTE-CE,,,,,,,,CE,,"754.292,06",,,,,,-,,,,,,"754.292,06",,,,,,,"5.458.295,84",,,,,,,,,
SAO LUIS DO CURU-CE,,,,,,,,CE,,"2.800,51",,,,,,-,,,,,,"2.800,51",,,,,,,"20.000,72",,,,,,,,,
SENADOR SA-CE,,,,,,,,CE,,"2.545,92",,,,,,-,,,,,,"2.545,92",,,,,,,"18.182,47",,,,,,,,,
SOBRAL-CE,,,,,,,,CE,,"5.091,84",,,,,,-,,,,,,"5.091,84",,,,,,,"36.364,98",,,,,,,,,
TAMBORIL-CE,,,,,,,,CE,,"3.436,99",,,,,,-,,,,,,"3.436,99",,,,,,,"24.546,35",,,,,,,,,
TEJUCUOCA-CE,,,,,,,,CE,,"2.927,80",,,,,,-,,,,,,"2.927,80",,,,,,,"20.909,85",,,,,,,,,
TIANGUA-CE,,,,,,,,CE,,"4.328,06",,,,,,-,,,,,,"4.328,06",,,,,,,"30.910,22",,,,,,,,,
TRAIRI-CE,,,,,,,,CE,,"92.802,05",,,,,,"153.272,97",,,,,,"246.075,02",,,,,,,"1.722.430,21",,,,,,,,,
TURURU-CE,,,,,,,,CE,,"2.800,51",,,,,,-,,,,,,"2.800,51",,,,,,,"20.000,72",,,,,,,,,
UBAJARA-CE,,,,,,,,CE,,"3.564,28",,,,,,-,,,,,,"3.564,28",,,,,,,"25.455,48",,,,,,,,,
UMIRIM-CE,,,,,,,,CE,,"3.182,40",,,,,,-,,,,,,"3.182,40",,,,,,,"22.728,10",,,,,,,,,
URUBURETAMA-CE,,,,,,,,CE,,"3.182,40",,,,,,-,,,,,,"3.182,40",,,,,,,"22.728,10",,,,,,,,,
URUOCA-CE,,,,,,,,CE,,"2.800,51",,,,,,-,,,,,,"2.800,51",,,,,,,"20.000,72",,,,,,,,,
VARJOTA-CE,,,,,,,,CE,,"3.055,10",,,,,,-,,,,,,"3.055,10",,,,,,,"21.818,96",,,,,,,,,
VICOSA DO CEARA-CE,,,,,,,,CE,,"4.073,47",,,,,,-,,,,,,"4.073,47",,,,,,,"29.091,98",,,,,,,,,
CEARA  TOTAL,,,,,,,,,,"4.774.554,68",,,,,,"641.683,25",,,,,,"5.416.237,93",,,,,,,"36.419.124,29",,,,,,,,,
AFONSO CLAUDIO-ES,,,,,,,,ES,,"70.525,87",,,,,,-,,,,,,"70.525,87",,,,,,,"573.112,04",,,,,,,,,
AGUA DOCE DO NORTE-ES,,,,,,,,ES,,"52.894,40",,,,,,-,,,,,,"52.894,40",,,,,,,"429.936,96",,,,,,,,,
AGUIA BRANCA-ES,,,,,,,,ES,,"50.375,62",,,,,,-,,,,,,"50.375,62",,,,,,,"409.071,71",,,,,,,,,
ALEGRE-ES,,,,,,,,ES,,"70.525,87",,,,,,-,,,,,,"70.525,87",,,,,,,"572.700,44",,,,,,,,,
ALFREDO CHAVES-ES,,,,,,,,ES,,"55.413,19",,,,,,-,,,,,,"55.413,19",,,,,,,"449.978,93",,,,,,,,,
ALTO RIO NOVO-ES,,,,,,,,ES,,"50.375,62",,,,,,-,,,,,,"50.375,62",,,,,,,"409.071,71",,,,,,,,,
ANCHIETA-ES,,,,,,,,ES,,"362.565,07",,,,,,-,,,,,,"362.565,07",,,,,,,"2.851.612,87",,,,,,,,,
APIACA-ES,,,,,,,,ES,,"50.375,62",,,,,,-,,,,,,"50.375,62",,,,,,,"409.071,71",,,,,,,,,
ARACRUZ-ES,,,,,,,,ES,,"507.591,10",,,,,,"2.601.389,24",,,,,,"3.108.980,34",,,,,,,"25.770.515,67",,,,,,,,,
ATILIO VIVACQUA-ES,,,,,,,,ES,,"50.375,62",,,,,,-,,,,,,"50.375,62",,,,,,,"409.071,71",,,,,,,,,
BAIXO GUANDU-ES,,,,,,,,ES,,"70.525,87",,,,,,-,,,,,,"70.525,87",,,,,,,"572.288,83",,,,,,,,,
BARRA DE SAO FRANCISCO-ES,,,,,,,,ES,,"75.563,44",,,,,,-,,,,,,"75.563,44",,,,,,,"613.607,65",,,,,,,,,
BOA ESPERANCA-ES,,,,,,,,ES,,"55.413,19",,,,,,-,,,,,,"55.413,19",,,,,,,"449.978,93",,,,,,,,,
BOM JESUS DO NORTE-ES,,,,,,,,ES,,"50.375,62",,,,,,-,,,,,,"50.375,62",,,,,,,"409.071,71",,,,,,,,,
BREJETUBA-ES,,,,,,,,ES,,"52.894,40",,,,,,-,,,,,,"52.894,40",,,,,,,"429.525,35",,,,,,,,,
CACHOEIRO DE ITAPEMIRIM-ES,,,,,,,,ES,,"100.751,25",,,,,,-,,,,,,"100.751,25",,,,,,,"818.143,53",,,,,,,,,
CARIACICA-ES,,,,,,,,ES,,"100.751,25",,,,,,-,,,,,,"100.751,25",,,,,,,"818.143,53",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CASTELO-ES,,,,,,,,ES,,"73.044,66",,,,,,-,,,,,,"73.044,66",,,,,,,"593.154,03",,,,,,,,,
COLATINA-ES,,,,,,,,ES,,"93.194,91",,,,,,-,,,,,,"93.194,91",,,,,,,"756.782,78",,,,,,,,,
CONCEICAO DA BARRA-ES,,,,,,,,ES,,"156.768,65",,,,,,"37.397,50",,,,,,"194.166,15",,,,,,,"1.553.223,97",,,,,,,,,
CONCEICAO DO CASTELO-ES,,,,,,,,ES,,"52.894,40",,,,,,-,,,,,,"52.894,40",,,,,,,"429.525,35",,,,,,,,,
DIVINO DE SAO LOURENCO-ES,,,,,,,,ES,,"50.375,62",,,,,,-,,,,,,"50.375,62",,,,,,,"409.071,71",,,,,,,,,
DOMINGOS MARTINS-ES,,,,,,,,ES,,"70.525,87",,,,,,-,,,,,,"70.525,87",,,,,,,"572.700,44",,,,,,,,,
DORES DO RIO PRETO-ES,,,,,,,,ES,,"50.375,62",,,,,,-,,,,,,"50.375,62",,,,,,,"409.071,71",,,,,,,,,
ECOPORANGA-ES,,,,,,,,ES,,"65.488,31",,,,,,-,,,,,,"65.488,31",,,,,,,"531.793,26",,,,,,,,,
FUNDAO-ES,,,,,,,,ES,,"333.559,86",,,,,,"431.032,37",,,,,,"764.592,23",,,,,,,"6.490.050,32",,,,,,,,,
GOVERNADOR LINDENBERG-ES,,,,,,,,ES,,"50.375,62",,,,,,-,,,,,,"50.375,62",,,,,,,"409.071,71",,,,,,,,,
GUACUI-ES,,,,,,,,ES,,"68.007,09",,,,,,-,,,,,,"68.007,09",,,,,,,"552.246,88",,,,,,,,,
GUARAPARI-ES,,,,,,,,ES,,"93.194,91",,,,,,-,,,,,,"93.194,91",,,,,,,"756.371,12",,,,,,,,,
IBATIBA-ES,,,,,,,,ES,,"62.969,53",,,,,,-,,,,,,"62.969,53",,,,,,,"511.339,70",,,,,,,,,
IBIRACU-ES,,,,,,,,ES,,"52.894,40",,,,,,-,,,,,,"52.894,40",,,,,,,"429.525,35",,,,,,,,,
IBITIRAMA-ES,,,,,,,,ES,,"50.375,62",,,,,,-,,,,,,"50.375,62",,,,,,,"409.071,71",,,,,,,,,
ICONHA-ES,,,,,,,,ES,,"52.894,40",,,,,,-,,,,,,"52.894,40",,,,,,,"429.525,35",,,,,,,,,
IRUPI-ES,,,,,,,,ES,,"52.894,40",,,,,,-,,,,,,"52.894,40",,,,,,,"429.525,35",,,,,,,,,
ITAGUACU-ES,,,,,,,,ES,,"55.413,19",,,,,,-,,,,,,"55.413,19",,,,,,,"450.390,54",,,,,,,,,
ITAPEMIRIM-ES,,,,,,,,ES,,"406.072,88",,,,,,"1.006.030,44",,,,,,"1.412.103,32",,,,,,,"12.547.655,64",,,,,,,,,
ITARANA-ES,,,,,,,,ES,,"52.894,40",,,,,,-,,,,,,"52.894,40",,,,,,,"429.525,35",,,,,,,,,
IUNA-ES,,,,,,,,ES,,"68.007,09",,,,,,-,,,,,,"68.007,09",,,,,,,"552.246,88",,,,,,,,,
JAGUARE-ES,,,,,,,,ES,,"580.015,16",,,,,,"234.111,72",,,,,,"814.126,88",,,,,,,"6.602.531,77",,,,,,,,,
JERONIMO MONTEIRO-ES,,,,,,,,ES,,"52.894,40",,,,,,-,,,,,,"52.894,40",,,,,,,"429.525,35",,,,,,,,,
JOAO NEIVA-ES,,,,,,,,ES,,"57.931,97",,,,,,-,,,,,,"57.931,97",,,,,,,"470.432,50",,,,,,,,,
LARANJA DA TERRA-ES,,,,,,,,ES,,"52.894,40",,,,,,-,,,,,,"52.894,40",,,,,,,"429.525,35",,,,,,,,,
LINHARES-ES,,,,,,,,ES,,"3.497.343,54",,,,,,"2.045.763,36",,,,,,"5.543.106,90",,,,,,,"39.467.619,80",,,,,,,,,
MANTENOPOLIS-ES,,,,,,,,ES,,"52.894,40",,,,,,-,,,,,,"52.894,40",,,,,,,"429.936,96",,,,,,,,,
MARATAIZES-ES,,,,,,,,ES,,"70.525,87",,,,,,"143.610,17",,,,,,"214.136,04",,,,,,,"1.907.963,50",,,,,,,,,
MARECHAL FLORIANO-ES,,,,,,,,ES,,"55.413,19",,,,,,-,,,,,,"55.413,19",,,,,,,"449.978,93",,,,,,,,,
MARILANDIA-ES,,,,,,,,ES,,"52.894,40",,,,,,-,,,,,,"52.894,40",,,,,,,"429.113,69",,,,,,,,,
MIMOSO DO SUL-ES,,,,,,,,ES,,"68.007,09",,,,,,-,,,,,,"68.007,09",,,,,,,"552.246,88",,,,,,,,,
MONTANHA-ES,,,,,,,,ES,,"60.450,75",,,,,,-,,,,,,"60.450,75",,,,,,,"490.886,11",,,,,,,,,
MUCURICI-ES,,,,,,,,ES,,"50.375,62",,,,,,-,,,,,,"50.375,62",,,,,,,"409.071,71",,,,,,,,,
MUNIZ FREIRE-ES,,,,,,,,ES,,"62.969,53",,,,,,-,,,,,,"62.969,53",,,,,,,"511.339,70",,,,,,,,,
MUQUI-ES,,,,,,,,ES,,"55.413,19",,,,,,-,,,,,,"55.413,19",,,,,,,"449.978,93",,,,,,,,,
NOVA VENECIA-ES,,,,,,,,ES,,"78.082,22",,,,,,-,,,,,,"78.082,22",,,,,,,"634.061,22",,,,,,,,,
PANCAS-ES,,,,,,,,ES,,"62.969,53",,,,,,-,,,,,,"62.969,53",,,,,,,"511.751,31",,,,,,,,,
PEDRO CANARIO-ES,,,,,,,,ES,,"65.488,31",,,,,,-,,,,,,"65.488,31",,,,,,,"531.793,26",,,,,,,,,
PINHEIROS-ES,,,,,,,,ES,,"65.488,31",,,,,,-,,,,,,"65.488,31",,,,,,,"531.793,26",,,,,,,,,
PIUMA-ES,,,,,,,,ES,,"60.450,75",,,,,,-,,,,,,"60.450,75",,,,,,,"490.474,45",,,,,,,,,
PONTO BELO-ES,,,,,,,,ES,,"50.375,62",,,,,,-,,,,,,"50.375,62",,,,,,,"409.071,71",,,,,,,,,
PRESIDENTE KENNEDY-ES,,,,,,,,ES,,"304.554,66",,,,,,"3.820.344,63",,,,,,"4.124.899,29",,,,,,,"26.750.387,47",,,,,,,,,
RIO BANANAL-ES,,,,,,,,ES,,"60.450,75",,,,,,-,,,,,,"60.450,75",,,,,,,"490.886,11",,,,,,,,,
RIO NOVO DO SUL-ES,,,,,,,,ES,,"52.894,40",,,,,,-,,,,,,"52.894,40",,,,,,,"429.525,35",,,,,,,,,
SANTA LEOPOLDINA-ES,,,,,,,,ES,,"55.413,19",,,,,,-,,,,,,"55.413,19",,,,,,,"449.978,93",,,,,,,,,
SANTA MARIA DE JETIBA-ES,,,,,,,,ES,,"70.525,87",,,,,,-,,,,,,"70.525,87",,,,,,,"572.700,44",,,,,,,,,
SANTA TERESA-ES,,,,,,,,ES,,"65.488,31",,,,,,-,,,,,,"65.488,31",,,,,,,"531.793,26",,,,,,,,,
SAO DOMINGOS DO NORTE-ES,,,,,,,,ES,,"50.375,62",,,,,,-,,,,,,"50.375,62",,,,,,,"409.071,71",,,,,,,,,
SAO GABRIEL DA PALHA-ES,,,,,,,,ES,,"70.525,87",,,,,,-,,,,,,"70.525,87",,,,,,,"572.288,83",,,,,,,,,
SAO JOSE DO CALCADO-ES,,,,,,,,ES,,"52.894,40",,,,,,-,,,,,,"52.894,40",,,,,,,"429.525,35",,,,,,,,,
SAO MATEUS-ES,,,,,,,,ES,,"1.830.976,91",,,,,,"137.322,69",,,,,,"1.968.299,60",,,,,,,"14.230.259,17",,,,,,,,,
SAO ROQUE DO CANAA-ES,,,,,,,,ES,,"52.894,40",,,,,,-,,,,,,"52.894,40",,,,,,,"429.525,35",,,,,,,,,
SERRA-ES,,,,,,,,ES,,"580.104,11",,,,,,"1.097.146,04",,,,,,"1.677.250,15",,,,,,,"13.683.197,65",,,,,,,,,
SOORETAMA-ES,,,,,,,,ES,,"65.488,31",,,,,,-,,,,,,"65.488,31",,,,,,,"531.381,65",,,,,,,,,
VARGEM ALTA-ES,,,,,,,,ES,,"60.450,75",,,,,,-,,,,,,"60.450,75",,,,,,,"490.886,11",,,,,,,,,
VENDA NOVA DO IMIGRANTE-ES,,,,,,,,ES,,"62.969,53",,,,,,-,,,,,,"62.969,53",,,,,,,"510.928,09",,,,,,,,,
VIANA-ES,,,,,,,,ES,,"83.119,78",,,,,,-,,,,,,"83.119,78",,,,,,,"674.556,78",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VILA PAVAO-ES,,,,,,,,ES,,"50.375,62",,,,,,-,,,,,,"50.375,62",,,,,,,"409.071,71",,,,,,,,,
VILA VALERIO-ES,,,,,,,,ES,,"55.413,19",,,,,,-,,,,,,"55.413,19",,,,,,,"449.978,93",,,,,,,,,
VILA VELHA-ES,,,,,,,,ES,,"580.104,11",,,,,,-,,,,,,"580.104,11",,,,,,,"4.562.580,63",,,,,,,,,
VITORIA-ES,,,,,,,,ES,,"580.104,11",,,,,,"94.790,36",,,,,,"674.894,47",,,,,,,"5.451.727,95",,,,,,,,,
ESPIRITO SANTO  TOTAL,,,,,,,,,,"13.777.516,57",,,,,,"11.648.938,52",,,,,,"25.426.455,09",,,,,,,"194.246.120,29",,,,,,,,,
BETIM-MG,,,,,,,,MG,,"52.188,14",,,,,,-,,,,,,"52.188,14",,,,,,,"244.339,34",,,,,,,,,
JUIZ DE FORA-MG,,,,,,,,MG,,"697.390,66",,,,,,-,,,,,,"697.390,66",,,,,,,"5.011.788,51",,,,,,,,,
MINAS GERAIS  TOTAL,,,,,,,,,,"749.578,80",,,,,,-,,,,,,"749.578,80",,,,,,,"5.256.127,85",,,,,,,,,
AFUA-PA,,,,,,,,PA,,-,,,,,,"10.062,96",,,,,,"10.062,96",,,,,,,"71.432,61",,,,,,,,,
ALENQUER-PA,,,,,,,,PA,,-,,,,,,"10.062,96",,,,,,"10.062,96",,,,,,,"71.432,61",,,,,,,,,
ALMEIRIM-PA,,,,,,,,PA,,-,,,,,,"10.062,96",,,,,,"10.062,96",,,,,,,"71.432,61",,,,,,,,,
ANAJAS-PA,,,,,,,,PA,,-,,,,,,"10.062,96",,,,,,"10.062,96",,,,,,,"71.432,61",,,,,,,,,
BREVES-PA,,,,,,,,PA,,-,,,,,,"10.062,96",,,,,,"10.062,96",,,,,,,"71.432,61",,,,,,,,,
CHAVES-PA,,,,,,,,PA,,-,,,,,,"10.062,96",,,,,,"10.062,96",,,,,,,"71.432,61",,,,,,,,,
CURUA-PA,,,,,,,,PA,,-,,,,,,"10.062,96",,,,,,"10.062,96",,,,,,,"71.432,61",,,,,,,,,
FARO-PA,,,,,,,,PA,,-,,,,,,"10.062,96",,,,,,"10.062,96",,,,,,,"71.432,61",,,,,,,,,
GURUPA-PA,,,,,,,,PA,,-,,,,,,"10.062,96",,,,,,"10.062,96",,,,,,,"71.432,61",,,,,,,,,
JURUTI-PA,,,,,,,,PA,,-,,,,,,"10.062,96",,,,,,"10.062,96",,,,,,,"71.432,61",,,,,,,,,
MELGACO-PA,,,,,,,,PA,,-,,,,,,"10.062,96",,,,,,"10.062,96",,,,,,,"71.432,61",,,,,,,,,
MONTE ALEGRE-PA,,,,,,,,PA,,-,,,,,,"10.062,96",,,,,,"10.062,96",,,,,,,"71.432,61",,,,,,,,,
OBIDOS-PA,,,,,,,,PA,,-,,,,,,"10.062,96",,,,,,"10.062,96",,,,,,,"71.432,61",,,,,,,,,
PORTO DE MOZ-PA,,,,,,,,PA,,-,,,,,,"10.062,96",,,,,,"10.062,96",,,,,,,"71.432,61",,,,,,,,,
PRAINHA-PA,,,,,,,,PA,,-,,,,,,"10.062,96",,,,,,"10.062,96",,,,,,,"71.432,61",,,,,,,,,
SANTAREM-PA,,,,,,,,PA,,-,,,,,,"10.062,96",,,,,,"10.062,96",,,,,,,"71.432,61",,,,,,,,,
TERRA SANTA-PA,,,,,,,,PA,,-,,,,,,"10.062,96",,,,,,"10.062,96",,,,,,,"71.432,61",,,,,,,,,
PARA  TOTAL,,,,,,,,,,-,,,,,,"171.070,32",,,,,,"171.070,32",,,,,,,"1.214.354,37",,,,,,,,,
BAYEUX-PB,,,,,,,,PB,,-,,,,,,-,,,,,,-,,,,,,,"1.448,17",,,,,,,,,
CALDAS BRANDAO-PB,,,,,,,,PB,,"52.188,14",,,,,,-,,,,,,"52.188,14",,,,,,,"244.339,34",,,,,,,,,
PEDRAS DE FOGO-PB,,,,,,,,PB,,"697.390,66",,,,,,-,,,,,,"697.390,66",,,,,,,"5.007.429,45",,,,,,,,,
SANTA RITA-PB,,,,,,,,PB,,-,,,,,,-,,,,,,-,,,,,,,"1.006.342,86",,,,,,,,,
PARAIBA  TOTAL,,,,,,,,,,"749.578,80",,,,,,-,,,,,,"749.578,80",,,,,,,"6.259.559,82",,,,,,,,,
CABO DE SANTO AGOSTINHO-PE,,,,,,,,PE,,"750.345,89",,,,,,-,,,,,,"750.345,89",,,,,,,"5.438.050,40",,,,,,,,,
CAMARAGIBE-PE,,,,,,,,PE,,"697.390,66",,,,,,-,,,,,,"697.390,66",,,,,,,"5.010.273,91",,,,,,,,,
GOIANA-PE,,,,,,,,PE,,"750.345,89",,,,,,-,,,,,,"750.345,89",,,,,,,"5.432.841,00",,,,,,,,,
IPOJUCA-PE,,,,,,,,PE,,"243.671,40",,,,,,-,,,,,,"243.671,40",,,,,,,"243.671,40",,,,,,,,,
ITAMBE-PE,,,,,,,,PE,,"750.345,89",,,,,,-,,,,,,"750.345,89",,,,,,,"6.953.051,91",,,,,,,,,
ITAQUITINGA-PE,,,,,,,,PE,,"750.345,89",,,,,,-,,,,,,"750.345,89",,,,,,,"5.429.903,82",,,,,,,,,
JABOATAO DOS GUARARAPES-PE,,,,,,,,PE,,"52.955,23",,,,,,-,,,,,,"52.955,23",,,,,,,"427.428,59",,,,,,,,,
MORENO-PE,,,,,,,,PE,,"1.172.465,69",,,,,,-,,,,,,"1.172.465,69",,,,,,,"6.939.212,91",,,,,,,,,
PAULISTA-PE,,,,,,,,PE,,"697.390,66",,,,,,-,,,,,,"697.390,66",,,,,,,"5.010.413,20",,,,,,,,,
RECIFE-PE,,,,,,,,PE,,"52.955,23",,,,,,-,,,,,,"52.955,23",,,,,,,"427.428,59",,,,,,,,,
SAO LOURENCO DA MATA-PE,,,,,,,,PE,,"1.172.482,58",,,,,,-,,,,,,"1.172.482,58",,,,,,,"7.154.969,46",,,,,,,,,
VITORIA DE SANTO ANTAO-PE,,,,,,,,PE,,"697.390,66",,,,,,-,,,,,,"697.390,66",,,,,,,"5.012.567,52",,,,,,,,,
PERNAMBUCO  TOTAL,,,,,,,,,,"7.788.085,67",,,,,,-,,,,,,"7.788.085,67",,,,,,,"53.479.812,71",,,,,,,,,
ADRIANOPOLIS-PR,,,,,,,,PR,,"3.877,07",,,,,,-,,,,,,"3.877,07",,,,,,,"24.085,81",,,,,,,,,
AGUDOS DO SUL-PR,,,,,,,,PR,,"3.877,07",,,,,,-,,,,,,"3.877,07",,,,,,,"24.085,81",,,,,,,,,
ALMIRANTE TAMANDARE-PR,,,,,,,,PR,,"6.978,73",,,,,,-,,,,,,"6.978,73",,,,,,,"43.354,51",,,,,,,,,
ANTONINA-PR,,,,,,,,PR,,"4.652,48",,,,,,-,,,,,,"4.652,48",,,,,,,"28.902,99",,,,,,,,,
ARAUCARIA-PR,,,,,,,,PR,,"7.172,58",,,,,,-,,,,,,"7.172,58",,,,,,,"44.558,80",,,,,,,,,
BALSA NOVA-PR,,,,,,,,PR,,"4.070,92",,,,,,-,,,,,,"4.070,92",,,,,,,"25.290,11",,,,,,,,,
BOCAIUVA DO SUL-PR,,,,,,,,PR,,"3.877,07",,,,,,-,,,,,,"3.877,07",,,,,,,"24.085,81",,,,,,,,,
CAMPINA GRANDE DO SUL-PR,,,,,,,,PR,,"5.621,75",,,,,,-,,,,,,"5.621,75",,,,,,,"34.924,46",,,,,,,,,
CAMPO DO TENENTE-PR,,,,,,,,PR,,"3.877,07",,,,,,-,,,,,,"3.877,07",,,,,,,"24.085,81",,,,,,,,,
CAMPO LARGO-PR,,,,,,,,PR,,"7.172,58",,,,,,-,,,,,,"7.172,58",,,,,,,"44.558,80",,,,,,,,,
CAMPO MAGRO-PR,,,,,,,,PR,,"5.040,19",,,,,,-,,,,,,"5.040,19",,,,,,,"31.311,57",,,,,,,,,
CERRO AZUL-PR,,,,,,,,PR,,"4.652,48",,,,,,-,,,,,,"4.652,48",,,,,,,"28.902,99",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COLOMBO-PR,,,,,,,,PR,,"7.754,14",,,,,,-,,,,,,"7.754,14",,,,,,,"48.171,68",,,,,,,,,
CONTENDA-PR,,,,,,,,PR,,"4.458,63",,,,,,-,,,,,,"4.458,63",,,,,,,"27.698,71",,,,,,,,,
CURITIBA-PR,,,,,,,,PR,,"7.754,14",,,,,,-,,,,,,"7.754,14",,,,,,,"48.171,68",,,,,,,,,
DOUTOR ULYSSES-PR,,,,,,,,PR,,"3.877,07",,,,,,-,,,,,,"3.877,07",,,,,,,"24.085,81",,,,,,,,,
FAZENDA RIO GRANDE-PR,,,,,,,,PR,,"6.784,87",,,,,,-,,,,,,"6.784,87",,,,,,,"42.150,22",,,,,,,,,
GUARAQUECABA-PR,,,,,,,,PR,,"3.877,07",,,,,,-,,,,,,"3.877,07",,,,,,,"24.085,81",,,,,,,,,
GUARATUBA-PR,,,,,,,,PR,,"145.196,36",,,,,,"122.509,43",,,,,,"267.705,79",,,,,,,"1.663.091,10",,,,,,,,,
ITAPERUCU-PR,,,,,,,,PR,,"5.040,19",,,,,,-,,,,,,"5.040,19",,,,,,,"31.311,57",,,,,,,,,
LAPA-PR,,,,,,,,PR,,"6.009,46",,,,,,-,,,,,,"6.009,46",,,,,,,"37.333,05",,,,,,,,,
MANDIRITUBA-PR,,,,,,,,PR,,"5.040,19",,,,,,-,,,,,,"5.040,19",,,,,,,"31.311,57",,,,,,,,,
MATINHOS-PR,,,,,,,,PR,,"134.825,19",,,,,,"100.413,63",,,,,,"235.238,82",,,,,,,"1.461.393,86",,,,,,,,,
MORRETES-PR,,,,,,,,PR,,"4.652,48",,,,,,-,,,,,,"4.652,48",,,,,,,"28.902,99",,,,,,,,,
PARANAGUA-PR,,,,,,,,PR,,"7.560,29",,,,,,"407,46",,,,,,"7.967,75",,,,,,,"49.498,68",,,,,,,,,
PIEN-PR,,,,,,,,PR,,"4.070,92",,,,,,-,,,,,,"4.070,92",,,,,,,"25.290,11",,,,,,,,,
