PLANALTINO-BA,,,,BA,,,"47,36",,,,,,,-,,,,,,,"47,36",,,,,,,"139,04",,,,,,,,,,,,,
PLANALTO-BA,,,,BA,,,"61,84",,,,,,,-,,,,,,,"61,84",,,,,,,"181,02",,,,,,,,,,,,,
POCOES-BA,,,,BA,,,"73,55",,,,,,,-,,,,,,,"73,55",,,,,,,"215,65",,,,,,,,,,,,,
POJUCA-BA,,,,BA,,,"280.959,29",,,,,,,"218.676,49",,,,,,,"499.635,78",,,,,,,"1.331.664,83",,,,,,,,,,,,,
QUEIMADAS-BA,,,,BA,,,"64,07",,,,,,,-,,,,,,,"64,07",,,,,,,"187,83",,,,,,,,,,,,,
QUIJINGUE -BA,,,,BA,,,"64,07",,,,,,,-,,,,,,,"64,07",,,,,,,"187,83",,,,,,,,,,,,,
QUIXABEIRA-BA,,,,BA,,,"47,36",,,,,,,-,,,,,,,"47,36",,,,,,,"139,04",,,,,,,,,,,,,
RAFAEL JAMBEIRO-BA,,,,BA,,,"61,84",,,,,,,-,,,,,,,"61,84",,,,,,,"181,02",,,,,,,,,,,,,
RETIROLANDIA-BA,,,,BA,,,"49,87",,,,,,,-,,,,,,,"49,87",,,,,,,"146,12",,,,,,,,,,,,,
RIACHAO DO JACUIPE-BA,,,,BA,,,"66,58",,,,,,,-,,,,,,,"66,58",,,,,,,"194,93",,,,,,,,,,,,,
RIBEIRA DO AMPARO-BA,,,,BA,,,"52,37",,,,,,,-,,,,,,,"52,37",,,,,,,"153,21",,,,,,,,,,,,,
RIBEIRA DO POMBAL-BA,,,,BA,,,"73,55",,,,,,,-,,,,,,,"73,55",,,,,,,"215,65",,,,,,,,,,,,,
RIBEIRAO DO LARGO-BA,,,,BA,,,"54,60",,,,,,,-,,,,,,,"54,60",,,,,,,"160,03",,,,,,,,,,,,,
RIO REAL-BA,,,,BA,,,"68,81",,,,,,,-,,,,,,,"68,81",,,,,,,"201,74",,,,,,,,,,,,,
RUY BARBOSA-BA,,,,BA,,,"66,58",,,,,,,-,,,,,,,"66,58",,,,,,,"194,93",,,,,,,,,,,,,
SALINAS DA MARGARIDA-BA,,,,BA,,,"1.381,76",,,,,,,"36.719,78",,,,,,,"38.101,54",,,,,,,"44.702,50",,,,,,,,,,,,,
SALVADOR-BA,,,,BA,,,"2.632,59",,,,,,,"36.719,78",,,,,,,"39.352,37",,,,,,,"193.514,06",,,,,,,,,,,,,
SANTA BARBARA-BA,,,,BA,,,"57,11",,,,,,,-,,,,,,,"57,11",,,,,,,"167,12",,,,,,,,,,,,,
SANTA BRIGIDA-BA,,,,BA,,,"57,11",,,,,,,-,,,,,,,"57,11",,,,,,,"167,12",,,,,,,,,,,,,
SANTA INES-BA,,,,BA,,,"49,87",,,,,,,-,,,,,,,"49,87",,,,,,,"146,12",,,,,,,,,,,,,
SANTA TERESINHA-BA,,,,BA,,,"47,36",,,,,,,-,,,,,,,"47,36",,,,,,,"139,04",,,,,,,,,,,,,
SANTALUZ-BA,,,,BA,,,"66,58",,,,,,,-,,,,,,,"66,58",,,,,,,"194,93",,,,,,,,,,,,,
SANTANOPOLIS-BA,,,,BA,,,"47,36",,,,,,,-,,,,,,,"47,36",,,,,,,"139,04",,,,,,,,,,,,,
SANTO AMARO-BA,,,,BA,,,"2.172,93",,,,,,,"36.719,78",,,,,,,"38.892,71",,,,,,,"47.017,21",,,,,,,,,,,,,
SANTO ANTONIO DE JESUS-BA,,,,BA,,,"83,02",,,,,,,-,,,,,,,"83,02",,,,,,,"243,46",,,,,,,,,,,,,
SANTO ESTEVAO-BA,,,,BA,,,"73,55",,,,,,,-,,,,,,,"73,55",,,,,,,"215,65",,,,,,,,,,,,,
SAO DOMINGOS-BA,,,,BA,,,"47,36",,,,,,,-,,,,,,,"47,36",,,,,,,"139,04",,,,,,,,,,,,,
SAO FELIPE-BA,,,,BA,,,"61,84",,,,,,,-,,,,,,,"61,84",,,,,,,"181,02",,,,,,,,,,,,,
SAO FELIX-BA,,,,BA,,,"52,37",,,,,,,-,,,,,,,"52,37",,,,,,,"153,21",,,,,,,,,,,,,
SAO FRANCISCO DO CONDE-BA,,,,BA,,,"602.788,26",,,,,,,"51.122,74",,,,,,,"653.911,00",,,,,,,"1.198.539,18",,,,,,,,,,,,,
SAO GONCALO DOS CAMPOS-BA,,,,BA,,,"64,07",,,,,,,-,,,,,,,"64,07",,,,,,,"187,83",,,,,,,,,,,,,
SAO JOSE DO JACUIPE-BA,,,,BA,,,"47,36",,,,,,,-,,,,,,,"47,36",,,,,,,"139,04",,,,,,,,,,,,,
SAO MIGUEL DAS MATAS-BA,,,,BA,,,"49,87",,,,,,,-,,,,,,,"49,87",,,,,,,"146,12",,,,,,,,,,,,,
SAO SEBASTIAO DO PASSE-BA,,,,BA,,,"88.980,81",,,,,,,"43.382,18",,,,,,,"132.362,99",,,,,,,"406.267,47",,,,,,,,,,,,,
SAPEACU-BA,,,,BA,,,"57,11",,,,,,,-,,,,,,,"57,11",,,,,,,"167,12",,,,,,,,,,,,,
SATIRO DIAS-BA,,,,BA,,,"57,11",,,,,,,-,,,,,,,"57,11",,,,,,,"167,12",,,,,,,,,,,,,
SAUBARA-BA,,,,BA,,,"1.381,76",,,,,,,"36.719,78",,,,,,,"38.101,54",,,,,,,"44.702,50",,,,,,,,,,,,,
SERRA PRETA-BA,,,,BA,,,"57,11",,,,,,,-,,,,,,,"57,11",,,,,,,"167,12",,,,,,,,,,,,,
SERRINHA-BA,,,,BA,,,"85,52",,,,,,,-,,,,,,,"85,52",,,,,,,"250,54",,,,,,,,,,,,,
SERROLANDIA-BA,,,,BA,,,"52,37",,,,,,,-,,,,,,,"52,37",,,,,,,"153,21",,,,,,,,,,,,,
SIMOES FILHO-BA,,,,BA,,,"40.267,98",,,,,,,"3.259,45",,,,,,,"43.527,43",,,,,,,"92.518,32",,,,,,,,,,,,,
SITIO DO QUINTO-BA,,,,BA,,,"57,11",,,,,,,-,,,,,,,"57,11",,,,,,,"167,12",,,,,,,,,,,,,
TANQUINHO-BA,,,,BA,,,"47,36",,,,,,,-,,,,,,,"47,36",,,,,,,"139,04",,,,,,,,,,,,,
TAPIRAMUTA-BA,,,,BA,,,"57,11",,,,,,,-,,,,,,,"57,11",,,,,,,"167,12",,,,,,,,,,,,,
TEODORO SAMPAIO-BA,,,,BA,,,"47,36",,,,,,,-,,,,,,,"47,36",,,,,,,"139,04",,,,,,,,,,,,,
TEOFILANDIA-BA,,,,BA,,,"61,84",,,,,,,-,,,,,,,"61,84",,,,,,,"181,02",,,,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TERRA NOVA-BA,,,,BA,,,"52,37",,,,,,,-,,,,,,,"52,37",,,,,,,"153,21",,,,,,,,,,,,,
TUCANO-BA,,,,BA,,,"76,05",,,,,,,-,,,,,,,"76,05",,,,,,,"222,73",,,,,,,,,,,,,
UAUA-BA,,,,BA,,,"64,07",,,,,,,-,,,,,,,"64,07",,,,,,,"187,83",,,,,,,,,,,,,
UBAIRA-BA,,,,BA,,,"61,84",,,,,,,-,,,,,,,"61,84",,,,,,,"181,02",,,,,,,,,,,,,
VALENTE-BA,,,,BA,,,"59,34",,,,,,,-,,,,,,,"59,34",,,,,,,"173,94",,,,,,,,,,,,,
VARZEA DA ROCA-BA,,,,BA,,,"52,37",,,,,,,-,,,,,,,"52,37",,,,,,,"153,21",,,,,,,,,,,,,
VARZEA DO POCO-BA,,,,BA,,,"47,36",,,,,,,-,,,,,,,"47,36",,,,,,,"139,04",,,,,,,,,,,,,
VARZEA NOVA-BA,,,,BA,,,"54,60",,,,,,,-,,,,,,,"54,60",,,,,,,"160,03",,,,,,,,,,,,,
VARZEDO-BA,,,,BA,,,"47,36",,,,,,,-,,,,,,,"47,36",,,,,,,"139,04",,,,,,,,,,,,,
VERA CRUZ-BA,,,,BA,,,"66,58",,,,,,,-,,,,,,,"66,58",,,,,,,"194,93",,,,,,,,,,,,,
VITORIA DA CONQUISTA-BA,,,,BA,,,"95,00",,,,,,,-,,,,,,,"95,00",,,,,,,"278,36",,,,,,,,,,,,,
ACARAPE-CE,,,,CE,,,"506,28",,,,,,,-,,,,,,,"506,28",,,,,,,"1.543,25",,,,,,,,,,,,,
ACARAU-CE,,,,CE,,,"736,20",,,,,,,-,,,,,,,"736,20",,,,,,,"2.244,53",,,,,,,,,,,,,
ALCANTARAS-CE,,,,CE,,,"459,83",,,,,,,-,,,,,,,"459,83",,,,,,,"1.402,53",,,,,,,,,,,,,
ALTO SANTO-CE,,,,CE,,,"529,50",,,,,,,-,,,,,,,"529,50",,,,,,,"1.613,61",,,,,,,,,,,,,
AMONTADA-CE,,,,CE,,,"19.426,76",,,,,,,"36.532,99",,,,,,,"55.959,75",,,,,,,"165.546,42",,,,,,,,,,,,,
APUIARES-CE,,,,CE,,,"506,28",,,,,,,-,,,,,,,"506,28",,,,,,,"1.543,25",,,,,,,,,,,,,
ARACATI-CE,,,,CE,,,"66.461,36",,,,,,,"5.964,59",,,,,,,"72.425,95",,,,,,,"473.195,91",,,,,,,,,,,,,
ARACOIABA-CE,,,,CE,,,"620,08",,,,,,,-,,,,,,,"620,08",,,,,,,"1.892,73",,,,,,,,,,,,,
ARARENDA-CE,,,,CE,,,"483,06",,,,,,,-,,,,,,,"483,06",,,,,,,"1.472,90",,,,,,,,,,,,,
ARATUBA-CE,,,,CE,,,"506,28",,,,,,,-,,,,,,,"506,28",,,,,,,"1.543,25",,,,,,,,,,,,,
BANABUIU-CE,,,,CE,,,"552,73",,,,,,,-,,,,,,,"552,73",,,,,,,"1.683,98",,,,,,,,,,,,,
BARREIRA-CE,,,,CE,,,"552,73",,,,,,,-,,,,,,,"552,73",,,,,,,"1.683,98",,,,,,,,,,,,,
BARROQUINHA-CE,,,,CE,,,"506,28",,,,,,,-,,,,,,,"506,28",,,,,,,"1.543,25",,,,,,,,,,,,,
BATURITE-CE,,,,CE,,,"643,30",,,,,,,-,,,,,,,"643,30",,,,,,,"1.963,09",,,,,,,,,,,,,
BEBERIBE-CE,,,,CE,,,"712,97",,,,,,,-,,,,,,,"712,97",,,,,,,"2.174,16",,,,,,,,,,,,,
BELA CRUZ-CE,,,,CE,,,"643,30",,,,,,,-,,,,,,,"643,30",,,,,,,"1.963,09",,,,,,,,,,,,,
BOA VIAGEM-CE,,,,CE,,,"736,20",,,,,,,-,,,,,,,"736,20",,,,,,,"2.244,53",,,,,,,,,,,,,
CAMOCIM-CE,,,,CE,,,"736,20",,,,,,,-,,,,,,,"736,20",,,,,,,"2.244,53",,,,,,,,,,,,,
CANINDE-CE,,,,CE,,,"782,64",,,,,,,-,,,,,,,"782,64",,,,,,,"2.385,24",,,,,,,,,,,,,
CAPISTRANO-CE,,,,CE,,,"529,50",,,,,,,-,,,,,,,"529,50",,,,,,,"1.613,61",,,,,,,,,,,,,
CARIDADE-CE,,,,CE,,,"529,50",,,,,,,-,,,,,,,"529,50",,,,,,,"1.613,61",,,,,,,,,,,,,
CARIRE-CE,,,,CE,,,"575,95",,,,,,,-,,,,,,,"575,95",,,,,,,"1.754,33",,,,,,,,,,,,,
CARNAUBAL-CE,,,,CE,,,"529,50",,,,,,,-,,,,,,,"529,50",,,,,,,"1.613,61",,,,,,,,,,,,,
CASCAVEL-CE,,,,CE,,,"759,42",,,,,,,-,,,,,,,"759,42",,,,,,,"2.314,88",,,,,,,,,,,,,
CATUNDA-CE,,,,CE,,,"459,83",,,,,,,-,,,,,,,"459,83",,,,,,,"1.402,53",,,,,,,,,,,,,
CHAVAL-CE,,,,CE,,,"506,28",,,,,,,-,,,,,,,"506,28",,,,,,,"1.543,25",,,,,,,,,,,,,
CHOROZINHO-CE,,,,CE,,,"575,95",,,,,,,-,,,,,,,"575,95",,,,,,,"1.754,33",,,,,,,,,,,,,
COREAU-CE,,,,CE,,,"575,95",,,,,,,-,,,,,,,"575,95",,,,,,,"1.754,33",,,,,,,,,,,,,
CRATEUS-CE,,,,CE,,,"782,64",,,,,,,-,,,,,,,"782,64",,,,,,,"2.385,24",,,,,,,,,,,,,
CROATA-CE,,,,CE,,,"552,73",,,,,,,-,,,,,,,"552,73",,,,,,,"1.683,98",,,,,,,,,,,,,
CRUZ-CE,,,,CE,,,"575,95",,,,,,,-,,,,,,,"575,95",,,,,,,"1.754,33",,,,,,,,,,,,,
DEPUTADO IRAPUAN PINHEIRO-CE,,,,CE,,,"459,83",,,,,,,-,,,,,,,"459,83",,,,,,,"1.402,53",,,,,,,,,,,,,
ERERE-CE,,,,CE,,,"459,83",,,,,,,-,,,,,,,"459,83",,,,,,,"1.402,53",,,,,,,,,,,,,
FORQUILHA-CE,,,,CE,,,"552,73",,,,,,,-,,,,,,,"552,73",,,,,,,"1.683,98",,,,,,,,,,,,,
FORTALEZA-CE,,,,CE,,,"55.648,91",,,,,,,"816,57",,,,,,,"56.465,48",,,,,,,"424.184,80",,,,,,,,,,,,,
FORTIM-CE,,,,CE,,,-,,,,,,,-,,,,,,,-,,,,,,,"141,12",,,,,,,,,,,,,
FRECHEIRINHA-CE,,,,CE,,,"483,06",,,,,,,-,,,,,,,"483,06",,,,,,,"1.472,90",,,,,,,,,,,,,
GENERAL SAMPAIO-CE,,,,CE,,,"459,83",,,,,,,-,,,,,,,"459,83",,,,,,,"1.402,53",,,,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRACA-CE,,,,CE,,,"529,50",,,,,,,-,,,,,,,"529,50",,,,,,,"1.613,61",,,,,,,,,,,,,
GRANJA-CE,,,,CE,,,"736,20",,,,,,,-,,,,,,,"736,20",,,,,,,"2.244,53",,,,,,,,,,,,,
GROAIRAS-CE,,,,CE,,,"459,83",,,,,,,-,,,,,,,"459,83",,,,,,,"1.402,53",,,,,,,,,,,,,
GUARACIABA DO NORTE-CE,,,,CE,,,"666,52",,,,,,,-,,,,,,,"666,52",,,,,,,"2.033,44",,,,,,,,,,,,,
GUARAMIRANGA-CE,,,,CE,,,"459,83",,,,,,,-,,,,,,,"459,83",,,,,,,"1.402,53",,,,,,,,,,,,,
HIDROLANDIA-CE,,,,CE,,,"552,73",,,,,,,-,,,,,,,"552,73",,,,,,,"1.683,98",,,,,,,,,,,,,
HORIZONTE-CE,,,,CE,,,"666,52",,,,,,,-,,,,,,,"666,52",,,,,,,"2.033,44",,,,,,,,,,,,,
IBARETAMA-CE,,,,CE,,,"506,28",,,,,,,-,,,,,,,"506,28",,,,,,,"1.543,25",,,,,,,,,,,,,
IBIAPINA-CE,,,,CE,,,"599,18",,,,,,,-,,,,,,,"599,18",,,,,,,"1.824,69",,,,,,,,,,,,,
IBICUITINGA-CE,,,,CE,,,"459,83",,,,,,,-,,,,,,,"459,83",,,,,,,"1.402,53",,,,,,,,,,,,,
ICAPUI-CE,,,,CE,,,"70.000,28",,,,,,,"14.104,26",,,,,,,"84.104,54",,,,,,,"213.718,21",,,,,,,,,,,,,
INDEPENDENCIA-CE,,,,CE,,,"622,17",,,,,,,-,,,,,,,"622,17",,,,,,,"1.894,82",,,,,,,,,,,,,
IPAPORANGA-CE,,,,CE,,,"483,52",,,,,,,-,,,,,,,"483,52",,,,,,,"1.473,36",,,,,,,,,,,,,
IPU-CE,,,,CE,,,"691,14",,,,,,,-,,,,,,,"691,14",,,,,,,"2.105,19",,,,,,,,,,,,,
IPUEIRAS-CE,,,,CE,,,"691,14",,,,,,,-,,,,,,,"691,14",,,,,,,"2.105,19",,,,,,,,,,,,,
IRACEMA-CE,,,,CE,,,"507,21",,,,,,,-,,,,,,,"507,21",,,,,,,"1.544,18",,,,,,,,,,,,,
IRAUCUBA-CE,,,,CE,,,"576,18",,,,,,,-,,,,,,,"576,18",,,,,,,"1.754,56",,,,,,,,,,,,,
ITAICABA-CE,,,,CE,,,"460,53",,,,,,,-,,,,,,,"460,53",,,,,,,"1.403,23",,,,,,,,,,,,,
ITAPAGE-CE,,,,CE,,,"714,13",,,,,,,-,,,,,,,"714,13",,,,,,,"2.175,32",,,,,,,,,,,,,
ITAPIPOCA-CE,,,,CE,,,"24.117,98",,,,,,,"22.471,19",,,,,,,"46.589,17",,,,,,,"146.956,08",,,,,,,,,,,,,
ITAPIUNA-CE,,,,CE,,,"553,19",,,,,,,-,,,,,,,"553,19",,,,,,,"1.684,44",,,,,,,,,,,,,
ITAREMA-CE,,,,CE,,,"18.757,91",,,,,,,"28.085,31",,,,,,,"46.843,22",,,,,,,"141.142,19",,,,,,,,,,,,,
ITATIRA-CE,,,,CE,,,"530,20",,,,,,,-,,,,,,,"530,20",,,,,,,"1.614,31",,,,,,,,,,,,,
JAGUARETAMA-CE,,,,CE,,,"576,18",,,,,,,-,,,,,,,"576,18",,,,,,,"1.754,56",,,,,,,,,,,,,
JAGUARIBARA-CE,,,,CE,,,"460,53",,,,,,,-,,,,,,,"460,53",,,,,,,"1.403,23",,,,,,,,,,,,,
JAGUARIBE-CE,,,,CE,,,"668,15",,,,,,,-,,,,,,,"668,15",,,,,,,"2.035,07",,,,,,,,,,,,,
JAGUARUANA-CE,,,,CE,,,"645,16",,,,,,,-,,,,,,,"645,16",,,,,,,"1.964,95",,,,,,,,,,,,,
JIJOCA DE JERICOACOARA-CE,,,,CE,,,"507,21",,,,,,,-,,,,,,,"507,21",,,,,,,"1.544,18",,,,,,,,,,,,,
LIMOEIRO DO NORTE-CE,,,,CE,,,"737,13",,,,,,,-,,,,,,,"737,13",,,,,,,"2.245,46",,,,,,,,,,,,,
MADALENA-CE,,,,CE,,,"530,20",,,,,,,-,,,,,,,"530,20",,,,,,,"1.614,31",,,,,,,,,,,,,
MARCO-CE,,,,CE,,,"599,18",,,,,,,-,,,,,,,"599,18",,,,,,,"1.824,69",,,,,,,,,,,,,
MARTINOPOLE-CE,,,,CE,,,"460,53",,,,,,,-,,,,,,,"460,53",,,,,,,"1.403,23",,,,,,,,,,,,,
MASSAPE-CE,,,,CE,,,"645,16",,,,,,,-,,,,,,,"645,16",,,,,,,"1.964,95",,,,,,,,,,,,,
MERUOCA-CE,,,,CE,,,"483,52",,,,,,,-,,,,,,,"483,52",,,,,,,"1.473,36",,,,,,,,,,,,,
MILHA-CE,,,,CE,,,"507,21",,,,,,,-,,,,,,,"507,21",,,,,,,"1.544,18",,,,,,,,,,,,,
MIRAIMA-CE,,,,CE,,,"483,52",,,,,,,-,,,,,,,"483,52",,,,,,,"1.473,36",,,,,,,,,,,,,
MOMBACA-CE,,,,CE,,,"714,13",,,,,,,-,,,,,,,"714,13",,,,,,,"2.175,32",,,,,,,,,,,,,
MONSENHOR TABOSA-CE,,,,CE,,,"553,19",,,,,,,-,,,,,,,"553,19",,,,,,,"1.684,44",,,,,,,,,,,,,
MORADA NOVA-CE,,,,CE,,,"783,11",,,,,,,-,,,,,,,"783,11",,,,,,,"2.385,71",,,,,,,,,,,,,
MORAUJO-CE,,,,CE,,,"460,53",,,,,,,-,,,,,,,"460,53",,,,,,,"1.403,23",,,,,,,,,,,,,
MORRINHOS-CE,,,,CE,,,"553,19",,,,,,,-,,,,,,,"553,19",,,,,,,"1.684,44",,,,,,,,,,,,,
MUCAMBO-CE,,,,CE,,,"507,21",,,,,,,-,,,,,,,"507,21",,,,,,,"1.544,18",,,,,,,,,,,,,
MULUNGU-CE,,,,CE,,,"460,53",,,,,,,-,,,,,,,"460,53",,,,,,,"1.403,23",,,,,,,,,,,,,
NOVA RUSSAS-CE,,,,CE,,,"645,16",,,,,,,-,,,,,,,"645,16",,,,,,,"1.964,95",,,,,,,,,,,,,
NOVO ORIENTE-CE,,,,CE,,,"622,17",,,,,,,-,,,,,,,"622,17",,,,,,,"1.894,82",,,,,,,,,,,,,
OCARA-CE,,,,CE,,,"599,18",,,,,,,-,,,,,,,"599,18",,,,,,,"1.824,69",,,,,,,,,,,,,
PACAJUS-CE,,,,CE,,,"714,13",,,,,,,-,,,,,,,"714,13",,,,,,,"2.175,32",,,,,,,,,,,,,
PACOTI-CE,,,,CE,,,"483,52",,,,,,,-,,,,,,,"483,52",,,,,,,"1.473,36",,,,,,,,,,,,,
PACUJA-CE,,,,CE,,,"460,53",,,,,,,-,,,,,,,"460,53",,,,,,,"1.403,23",,,,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PALHANO-CE,,,,CE,,,"460,53",,,,,,,-,,,,,,,"460,53",,,,,,,"1.403,23",,,,,,,,,,,,,
PALMACIA-CE,,,,CE,,,"483,52",,,,,,,-,,,,,,,"483,52",,,,,,,"1.473,36",,,,,,,,,,,,,
PARACURU-CE,,,,CE,,,"18.089,07",,,,,,,"47.291,48",,,,,,,"65.380,55",,,,,,,"192.527,96",,,,,,,,,,,,,
PARAIPABA-CE,,,,CE,,,"622,17",,,,,,,"2.038,16",,,,,,,"2.660,33",,,,,,,"8.009,61",,,,,,,,,,,,,
PARAMOTI-CE,,,,CE,,,"483,52",,,,,,,-,,,,,,,"483,52",,,,,,,"1.473,36",,,,,,,,,,,,,
PEDRA BRANCA-CE,,,,CE,,,"714,13",,,,,,,-,,,,,,,"714,13",,,,,,,"2.175,32",,,,,,,,,,,,,
PENTECOSTE-CE,,,,CE,,,"668,15",,,,,,,-,,,,,,,"668,15",,,,,,,"2.035,07",,,,,,,,,,,,,
PEREIRO-CE,,,,CE,,,"530,20",,,,,,,-,,,,,,,"530,20",,,,,,,"1.614,31",,,,,,,,,,,,,
PINDORETAMA-CE,,,,CE,,,"530,20",,,,,,,-,,,,,,,"530,20",,,,,,,"1.614,31",,,,,,,,,,,,,
PIQUET CARNEIRO-CE,,,,CE,,,"507,21",,,,,,,-,,,,,,,"507,21",,,,,,,"1.544,18",,,,,,,,,,,,,
PIRES FERREIRA-CE,,,,CE,,,"460,53",,,,,,,-,,,,,,,"460,53",,,,,,,"1.403,23",,,,,,,,,,,,,
PORANGA-CE,,,,CE,,,"483,52",,,,,,,-,,,,,,,"483,52",,,,,,,"1.473,36",,,,,,,,,,,,,
POTIRETAMA-CE,,,,CE,,,"460,53",,,,,,,-,,,,,,,"460,53",,,,,,,"1.403,23",,,,,,,,,,,,,
QUITERIANOPOLIS-CE,,,,CE,,,"576,18",,,,,,,-,,,,,,,"576,18",,,,,,,"1.754,56",,,,,,,,,,,,,
QUIXADA-CE,,,,CE,,,"783,11",,,,,,,-,,,,,,,"783,11",,,,,,,"2.385,71",,,,,,,,,,,,,
QUIXERAMOBIM-CE,,,,CE,,,"760,12",,,,,,,-,,,,,,,"760,12",,,,,,,"2.315,58",,,,,,,,,,,,,
QUIXERE-CE,,,,CE,,,"553,19",,,,,,,-,,,,,,,"553,19",,,,,,,"1.684,44",,,,,,,,,,,,,
REDENCAO-CE,,,,CE,,,"622,17",,,,,,,-,,,,,,,"622,17",,,,,,,"1.894,82",,,,,,,,,,,,,
RERIUTABA-CE,,,,CE,,,"599,18",,,,,,,-,,,,,,,"599,18",,,,,,,"1.824,69",,,,,,,,,,,,,
RUSSAS-CE,,,,CE,,,"760,12",,,,,,,-,,,,,,,"760,12",,,,,,,"2.315,58",,,,,,,,,,,,,
SANTA QUITERIA-CE,,,,CE,,,"714,13",,,,,,,-,,,,,,,"714,13",,,,,,,"2.175,32",,,,,,,,,,,,,
SANTANA DO ACARAU-CE,,,,CE,,,"622,17",,,,,,,-,,,,,,,"622,17",,,,,,,"1.894,82",,,,,,,,,,,,,
SAO BENEDITO-CE,,,,CE,,,"691,14",,,,,,,-,,,,,,,"691,14",,,,,,,"2.105,19",,,,,,,,,,,,,
SAO GONCALO DO AMARANTE-CE,,,,CE,,,"668,15",,,,,,,-,,,,,,,"668,15",,,,,,,"2.035,07",,,,,,,,,,,,,
SAO JOAO DO JAGUARIBE-CE,,,,CE,,,"460,53",,,,,,,-,,,,,,,"460,53",,,,,,,"1.403,23",,,,,,,,,,,,,
SAO LUIS DO CURU-CE,,,,CE,,,"483,52",,,,,,,-,,,,,,,"483,52",,,,,,,"1.473,36",,,,,,,,,,,,,
SENADOR POMPEU-CE,,,,CE,,,"622,17",,,,,,,-,,,,,,,"622,17",,,,,,,"1.894,82",,,,,,,,,,,,,
SENADOR SA-CE,,,,CE,,,"460,53",,,,,,,-,,,,,,,"460,53",,,,,,,"1.403,23",,,,,,,,,,,,,
SOBRAL-CE,,,,CE,,,"921,76",,,,,,,-,,,,,,,"921,76",,,,,,,"2.807,17",,,,,,,,,,,,,
SOLONOPOLE-CE,,,,CE,,,"553,19",,,,,,,-,,,,,,,"553,19",,,,,,,"1.684,44",,,,,,,,,,,,,
TABULEIRO DO NORTE-CE,,,,CE,,,"622,17",,,,,,,-,,,,,,,"622,17",,,,,,,"1.894,82",,,,,,,,,,,,,
TAMBORIL-CE,,,,CE,,,"622,17",,,,,,,-,,,,,,,"622,17",,,,,,,"1.894,82",,,,,,,,,,,,,
TEJUCUOCA-CE,,,,CE,,,"507,21",,,,,,,-,,,,,,,"507,21",,,,,,,"1.544,18",,,,,,,,,,,,,
TIANGUA-CE,,,,CE,,,"760,12",,,,,,,-,,,,,,,"760,12",,,,,,,"2.315,58",,,,,,,,,,,,,
TRAIRI-CE,,,,CE,,,"20.766,78",,,,,,,"37.759,85",,,,,,,"58.526,63",,,,,,,"183.585,85",,,,,,,,,,,,,
TURURU-CE,,,,CE,,,"483,52",,,,,,,-,,,,,,,"483,52",,,,,,,"1.473,36",,,,,,,,,,,,,
UBAJARA-CE,,,,CE,,,"622,17",,,,,,,-,,,,,,,"622,17",,,,,,,"1.894,82",,,,,,,,,,,,,
UMIRIM-CE,,,,CE,,,"553,19",,,,,,,-,,,,,,,"553,19",,,,,,,"1.684,44",,,,,,,,,,,,,
URUBURETAMA-CE,,,,CE,,,"553,19",,,,,,,-,,,,,,,"553,19",,,,,,,"1.684,44",,,,,,,,,,,,,
URUOCA-CE,,,,CE,,,"483,52",,,,,,,-,,,,,,,"483,52",,,,,,,"1.473,36",,,,,,,,,,,,,
VARJOTA-CE,,,,CE,,,"553,19",,,,,,,-,,,,,,,"553,19",,,,,,,"1.684,44",,,,,,,,,,,,,
VICOSA DO CEARA-CE,,,,CE,,,"714,13",,,,,,,-,,,,,,,"714,13",,,,,,,"2.175,32",,,,,,,,,,,,,
AFONSO CLAUDIO-ES,,,,ES,,,"85,87",,,,,,,-,,,,,,,"85,87",,,,,,,"183,73",,,,,,,,,,,,,
AGUA DOCE DO NORTE-ES,,,,ES,,,"65,13",,,,,,,-,,,,,,,"65,13",,,,,,,"139,37",,,,,,,,,,,,,
AGUIA BRANCA-ES,,,,ES,,,"59,22",,,,,,,-,,,,,,,"59,22",,,,,,,"126,71",,,,,,,,,,,,,
ALEGRE-ES,,,,ES,,,"82,91",,,,,,,-,,,,,,,"82,91",,,,,,,"177,39",,,,,,,,,,,,,
ALFREDO CHAVES-ES,,,,ES,,,"65,13",,,,,,,-,,,,,,,"65,13",,,,,,,"139,37",,,,,,,,,,,,,
ALTO RIO NOVO-ES,,,,ES,,,"59,22",,,,,,,-,,,,,,,"59,22",,,,,,,"126,71",,,,,,,,,,,,,
APIACA-ES,,,,ES,,,"59,22",,,,,,,-,,,,,,,"59,22",,,,,,,"126,71",,,,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATILIO VIVACQUA-ES,,,,ES,,,"59,22",,,,,,,-,,,,,,,"59,22",,,,,,,"126,71",,,,,,,,,,,,,
BAIXO GUANDU-ES,,,,ES,,,"79,96",,,,,,,-,,,,,,,"79,96",,,,,,,"171,07",,,,,,,,,,,,,
