PARIPIRANGA-BA,,,,BA,,,,"102,58",,,,,,,-,,,,,"102,58",,,,,,,,"972,66",,,,,,,,
PAULO AFONSO-BA,,,,BA,,,,"140,57",,,,,,,-,,,,,"140,57",,,,,,,,"1.332,92",,,,,,,,
PE DE SERRA-BA,,,,BA,,,,"83,58",,,,,,,-,,,,,"83,58",,,,,,,,"792,53",,,,,,,,
PEDRAO-BA,,,,BA,,,,"75,98",,,,,,,-,,,,,"75,98",,,,,,,,"720,47",,,,,,,,
PEDRO ALEXANDRE-BA,,,,BA,,,,"91,18",,,,,,,-,,,,,"91,18",,,,,,,,"864,56",,,,,,,,
PINTADAS-BA,,,,BA,,,,"79,78",,,,,,,-,,,,,"79,78",,,,,,,,"756,50",,,,,,,,
PIRITIBA-BA,,,,BA,,,,"94,98",,,,,,,-,,,,,"94,98",,,,,,,,"900,61",,,,,,,,
PLANALTINO-BA,,,,BA,,,,"75,98",,,,,,,-,,,,,"75,98",,,,,,,,"720,47",,,,,,,,
PLANALTO-BA,,,,BA,,,,"98,78",,,,,,,-,,,,,"98,78",,,,,,,,"936,63",,,,,,,,
POCOES-BA,,,,BA,,,,"117,77",,,,,,,-,,,,,"117,77",,,,,,,,"1.116,76",,,,,,,,
POJUCA-BA,,,,BA,,,,"646.472,50",,,,,,,"610.432,16",,,,,"1.256.904,66",,,,,,,,"12.856.241,32",,,,,,,,
QUEIMADAS-BA,,,,BA,,,,"102,58",,,,,,,-,,,,,"102,58",,,,,,,,"972,66",,,,,,,,
QUIJINGUE-BA,,,,BA,,,,"102,58",,,,,,,-,,,,,"102,58",,,,,,,,"972,66",,,,,,,,
QUIXABEIRA-BA,,,,BA,,,,"75,98",,,,,,,-,,,,,"75,98",,,,,,,,"720,47",,,,,,,,
RAFAEL JAMBEIRO-BA,,,,BA,,,,"98,78",,,,,,,-,,,,,"98,78",,,,,,,,"936,63",,,,,,,,
RETIROLANDIA-BA,,,,BA,,,,"79,78",,,,,,,-,,,,,"79,78",,,,,,,,"756,50",,,,,,,,
RIACHAO DO JACUIPE-BA,,,,BA,,,,"106,38",,,,,,,-,,,,,"106,38",,,,,,,,"1.008,69",,,,,,,,
RIBEIRA DO AMPARO-BA,,,,BA,,,,"83,58",,,,,,,-,,,,,"83,58",,,,,,,,"792,53",,,,,,,,
RIBEIRA DO POMBAL-BA,,,,BA,,,,"117,77",,,,,,,-,,,,,"117,77",,,,,,,,"1.116,76",,,,,,,,
RIBEIRAO DO LARGO-BA,,,,BA,,,,"87,38",,,,,,,-,,,,,"87,38",,,,,,,,"828,55",,,,,,,,
RIO REAL-BA,,,,BA,,,,"110,18",,,,,,,-,,,,,"110,18",,,,,,,,"1.044,71",,,,,,,,
RUY BARBOSA-BA,,,,BA,,,,"106,38",,,,,,,-,,,,,"106,38",,,,,,,,"1.008,69",,,,,,,,
SALINAS DA MARGARIDA-BA,,,,BA,,,,"2.207,93",,,,,,,"111.952,36",,,,,"114.160,29",,,,,,,,"1.237.576,97",,,,,,,,
SALVADOR-BA,,,,BA,,,,"4.205,59",,,,,,,"111.952,36",,,,,"116.157,95",,,,,,,,"1.256.524,13",,,,,,,,
SANTA BARBARA-BA,,,,BA,,,,"91,18",,,,,,,-,,,,,"91,18",,,,,,,,"864,56",,,,,,,,
SANTA BRIGIDA-BA,,,,BA,,,,"91,18",,,,,,,-,,,,,"91,18",,,,,,,,"864,56",,,,,,,,
SANTA INES-BA,,,,BA,,,,"79,78",,,,,,,-,,,,,"79,78",,,,,,,,"756,50",,,,,,,,
SANTA TERESINHA-BA,,,,BA,,,,"75,98",,,,,,,-,,,,,"75,98",,,,,,,,"720,47",,,,,,,,
SANTALUZ-BA,,,,BA,,,,"106,38",,,,,,,-,,,,,"106,38",,,,,,,,"1.008,69",,,,,,,,
SANTANOPOLIS-BA,,,,BA,,,,"75,98",,,,,,,-,,,,,"75,98",,,,,,,,"720,47",,,,,,,,
SANTO AMARO-BA,,,,BA,,,,"3.469,61",,,,,,,"111.952,36",,,,,"115.421,97",,,,,,,,"1.249.543,61",,,,,,,,
SANTO ANTONIO DE JESUS-BA,,,,BA,,,,"132,97",,,,,,,-,,,,,"132,97",,,,,,,,"1.260,86",,,,,,,,
SANTO ESTEVAO-BA,,,,BA,,,,"117,77",,,,,,,-,,,,,"117,77",,,,,,,,"1.116,76",,,,,,,,
SAO DOMINGOS-BA,,,,BA,,,,"75,98",,,,,,,-,,,,,"75,98",,,,,,,,"720,47",,,,,,,,
SAO FELIPE-BA,,,,BA,,,,"98,78",,,,,,,-,,,,,"98,78",,,,,,,,"936,63",,,,,,,,
SAO FELIX-BA,,,,BA,,,,"83,58",,,,,,,-,,,,,"83,58",,,,,,,,"792,53",,,,,,,,
SAO FRANCISCO DO CONDE-BA,,,,BA,,,,"2.160.207,94",,,,,,,"160.802,16",,,,,"2.321.010,10",,,,,,,,"11.866.051,72",,,,,,,,
SAO GONCALO DOS CAMPOS-BA,,,,BA,,,,"102,58",,,,,,,-,,,,,"102,58",,,,,,,,"972,66",,,,,,,,
SAO JOSE DO JACUIPE-BA,,,,BA,,,,"75,98",,,,,,,-,,,,,"75,98",,,,,,,,"720,47",,,,,,,,
SAO MIGUEL DAS MATAS-BA,,,,BA,,,,"79,78",,,,,,,-,,,,,"79,78",,,,,,,,"756,50",,,,,,,,
SAO SEBASTIAO DO PASSE-BA,,,,BA,,,,"255.624,41",,,,,,,"164.167,67",,,,,"419.792,08",,,,,,,,"4.008.077,91",,,,,,,,
SAPEACU-BA,,,,BA,,,,"91,18",,,,,,,-,,,,,"91,18",,,,,,,,"864,56",,,,,,,,
SATIRO DIAS-BA,,,,BA,,,,"91,18",,,,,,,-,,,,,"91,18",,,,,,,,"864,56",,,,,,,,
SAUBARA-BA,,,,BA,,,,"2.207,93",,,,,,,"111.952,36",,,,,"114.160,29",,,,,,,,"1.237.576,97",,,,,,,,
SERRA PRETA-BA,,,,BA,,,,"91,18",,,,,,,-,,,,,"91,18",,,,,,,,"864,56",,,,,,,,
SERRINHA-BA,,,,BA,,,,"129,17",,,,,,,-,,,,,"129,17",,,,,,,,"1.247,00",,,,,,,,
SERROLANDIA-BA,,,,BA,,,,"83,58",,,,,,,-,,,,,"83,58",,,,,,,,"792,53",,,,,,,,
SIMOES FILHO-BA,,,,BA,,,,"80.417,03",,,,,,,"5.000,24",,,,,"85.417,27",,,,,,,,"856.801,61",,,,,,,,
SITIO DO QUINTO-BA,,,,BA,,,,"91,18",,,,,,,-,,,,,"91,18",,,,,,,,"864,56",,,,,,,,
TANQUINHO-BA,,,,BA,,,,"75,98",,,,,,,-,,,,,"75,98",,,,,,,,"720,47",,,,,,,,
TAPIRAMUTA-BA,,,,BA,,,,"91,18",,,,,,,-,,,,,"91,18",,,,,,,,"864,56",,,,,,,,
TEODORO SAMPAIO-BA,,,,BA,,,,"75,98",,,,,,,-,,,,,"75,98",,,,,,,,"720,47",,,,,,,,
TEOFILANDIA-BA,,,,BA,,,,"98,78",,,,,,,-,,,,,"98,78",,,,,,,,"936,63",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TERRA NOVA-BA,,,,BA,,,,"83,58",,,,,,,-,,,,,"83,58",,,,,,,,"1.789,42",,,,,,,,
TUCANO-BA,,,,BA,,,,"121,57",,,,,,,-,,,,,"121,57",,,,,,,,"1.152,78",,,,,,,,
UAUA-BA,,,,BA,,,,"102,58",,,,,,,-,,,,,"102,58",,,,,,,,"972,66",,,,,,,,
UBAIRA-BA,,,,BA,,,,"98,78",,,,,,,-,,,,,"98,78",,,,,,,,"936,63",,,,,,,,
VALENTE-BA,,,,BA,,,,"94,98",,,,,,,-,,,,,"94,98",,,,,,,,"900,61",,,,,,,,
VARZEA DA ROCA-BA,,,,BA,,,,"83,58",,,,,,,-,,,,,"83,58",,,,,,,,"792,53",,,,,,,,
VARZEA DO POCO-BA,,,,BA,,,,"75,98",,,,,,,-,,,,,"75,98",,,,,,,,"720,47",,,,,,,,
VARZEA NOVA-BA,,,,BA,,,,"87,38",,,,,,,-,,,,,"87,38",,,,,,,,"828,55",,,,,,,,
VARZEDO-BA,,,,BA,,,,"75,98",,,,,,,-,,,,,"75,98",,,,,,,,"720,47",,,,,,,,
VERA CRUZ-BA,,,,BA,,,,"106,38",,,,,,,-,,,,,"106,38",,,,,,,,"1.008,69",,,,,,,,
VITORIA DA CONQUISTA-BA,,,,BA,,,,"151,97",,,,,,,-,,,,,"151,97",,,,,,,,"1.440,99",,,,,,,,
TOTAL BAHIA,,,,,,,,"6.256.857,71",,,,,,,"3.064.860,03",,,,,"9.321.717,74",,,,,,,,"79.679.509,23",,,,,,,,
ACARAU-CE,,,,CE,,,,"3.305,79",,,,,,,-,,,,,"3.305,79",,,,,,,,"28.906,76",,,,,,,,
ALCANTARAS-CE,,,,CE,,,,"2.066,11",,,,,,,-,,,,,"2.066,11",,,,,,,,"18.066,70",,,,,,,,
AMONTADA-CE,,,,CE,,,,"69.004,27",,,,,,,"83.948,09",,,,,"152.952,36",,,,,,,,"1.384.458,31",,,,,,,,
APUIARES-CE,,,,CE,,,,"2.272,73",,,,,,,-,,,,,"2.272,73",,,,,,,,"19.873,38",,,,,,,,
AQUIRAZ-CE,,,,CE,,,,-,,,,,,,"1.333,86",,,,,"1.333,86",,,,,,,,"21.513,02",,,,,,,,
ARACATI-CE,,,,CE,,,,"534.380,01",,,,,,,"13.702,21",,,,,"548.082,22",,,,,,,,"5.006.351,72",,,,,,,,
ARARENDA-CE,,,,CE,,,,"2.169,42",,,,,,,-,,,,,"2.169,42",,,,,,,,"18.970,04",,,,,,,,
BARROQUINHA-CE,,,,CE,,,,"2.272,73",,,,,,,-,,,,,"2.272,73",,,,,,,,"19.873,38",,,,,,,,
BELA CRUZ-CE,,,,CE,,,,"2.892,56",,,,,,,-,,,,,"2.892,56",,,,,,,,"25.293,42",,,,,,,,
CAMOCIM-CE,,,,CE,,,,"3.305,79",,,,,,,-,,,,,"3.305,79",,,,,,,,"28.906,76",,,,,,,,
CANINDE-CE,,,,CE,,,,"3.512,40",,,,,,,-,,,,,"3.512,40",,,,,,,,"30.713,43",,,,,,,,
CARIDADE-CE,,,,CE,,,,"2.376,03",,,,,,,-,,,,,"2.376,03",,,,,,,,"20.776,70",,,,,,,,
CARIRE-CE,,,,CE,,,,"2.582,64",,,,,,,-,,,,,"2.582,64",,,,,,,,"22.583,38",,,,,,,,
CARNAUBAL-CE,,,,CE,,,,"2.376,03",,,,,,,-,,,,,"2.376,03",,,,,,,,"20.776,70",,,,,,,,
CATUNDA-CE,,,,CE,,,,"2.066,11",,,,,,,-,,,,,"2.066,11",,,,,,,,"18.066,70",,,,,,,,
CAUCAIA-CE,,,,CE,,,,-,,,,,,,"1.333,86",,,,,"1.333,86",,,,,,,,"21.513,02",,,,,,,,
CHAVAL-CE,,,,CE,,,,"2.272,73",,,,,,,-,,,,,"2.272,73",,,,,,,,"19.873,38",,,,,,,,
COREAU-CE,,,,CE,,,,"2.582,64",,,,,,,-,,,,,"2.582,64",,,,,,,,"22.583,38",,,,,,,,
CRATEUS-CE,,,,CE,,,,"3.512,40",,,,,,,-,,,,,"3.512,40",,,,,,,,"30.713,43",,,,,,,,
CROATA-CE,,,,CE,,,,"2.479,34",,,,,,,-,,,,,"2.479,34",,,,,,,,"21.680,07",,,,,,,,
CRUZ-CE,,,,CE,,,,"2.582,64",,,,,,,-,,,,,"2.582,64",,,,,,,,"22.583,38",,,,,,,,
FORQUILHA-CE,,,,CE,,,,"2.479,34",,,,,,,-,,,,,"2.479,34",,,,,,,,"21.680,07",,,,,,,,
FORTALEZA-CE,,,,CE,,,,"179.861,69",,,,,,,"1.778,49",,,,,"181.640,18",,,,,,,,"1.844.258,63",,,,,,,,
FRECHEIRINHA-CE,,,,CE,,,,"2.169,42",,,,,,,-,,,,,"2.169,42",,,,,,,,"18.970,04",,,,,,,,
GENERAL SAMPAIO-CE,,,,CE,,,,"2.066,11",,,,,,,-,,,,,"2.066,11",,,,,,,,"18.066,70",,,,,,,,
GRACA-CE,,,,CE,,,,"2.376,03",,,,,,,-,,,,,"2.376,03",,,,,,,,"20.776,70",,,,,,,,
GRANJA-CE,,,,CE,,,,"3.305,79",,,,,,,-,,,,,"3.305,79",,,,,,,,"28.906,76",,,,,,,,
GROAIRAS-CE,,,,CE,,,,"2.066,11",,,,,,,-,,,,,"2.066,11",,,,,,,,"18.066,70",,,,,,,,
GUARACIABA DO NORTE-CE,,,,CE,,,,"2.995,87",,,,,,,-,,,,,"2.995,87",,,,,,,,"26.196,74",,,,,,,,
HIDROLANDIA-CE,,,,CE,,,,"2.479,34",,,,,,,-,,,,,"2.479,34",,,,,,,,"21.680,07",,,,,,,,
IBIAPINA-CE,,,,CE,,,,"2.685,95",,,,,,,-,,,,,"2.685,95",,,,,,,,"23.486,74",,,,,,,,
ICAPUI-CE,,,,CE,,,,"93.115,42",,,,,,,"20.523,78",,,,,"113.639,20",,,,,,,,"1.242.755,19",,,,,,,,
INDEPENDENCIA-CE,,,,CE,,,,"2.789,26",,,,,,,-,,,,,"2.789,26",,,,,,,,"24.390,06",,,,,,,,
IPAPORANGA-CE,,,,CE,,,,"2.169,42",,,,,,,-,,,,,"2.169,42",,,,,,,,"18.970,04",,,,,,,,
IPU-CE,,,,CE,,,,"3.099,17",,,,,,,-,,,,,"3.099,17",,,,,,,,"27.100,08",,,,,,,,
IPUEIRAS-CE,,,,CE,,,,"3.099,17",,,,,,,-,,,,,"3.099,17",,,,,,,,"27.100,08",,,,,,,,
IRAUCUBA-CE,,,,CE,,,,"2.582,64",,,,,,,-,,,,,"2.582,64",,,,,,,,"22.583,38",,,,,,,,
ITAPAGE-CE,,,,CE,,,,"3.202,48",,,,,,,-,,,,,"3.202,48",,,,,,,,"28.003,42",,,,,,,,
ITAPIPOCA-CE,,,,CE,,,,"85.660,47",,,,,,,"79.548,54",,,,,"165.209,01",,,,,,,,"1.464.339,72",,,,,,,,
ITAREMA-CE,,,,CE,,,,"66.624,81",,,,,,,"61.064,66",,,,,"127.689,47",,,,,,,,"1.049.853,67",,,,,,,,
JIJOCA DE JERICOACOARA-CE,,,,CE,,,,"2.272,73",,,,,,,-,,,,,"2.272,73",,,,,,,,"19.873,38",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARCO-CE,,,,CE,,,,"2.685,95",,,,,,,-,,,,,"2.685,95",,,,,,,,"23.486,74",,,,,,,,
MARTINOPOLE-CE,,,,CE,,,,"2.066,11",,,,,,,-,,,,,"2.066,11",,,,,,,,"18.066,70",,,,,,,,
MASSAPE-CE,,,,CE,,,,"2.892,56",,,,,,,-,,,,,"2.892,56",,,,,,,,"25.293,42",,,,,,,,
MERUOCA-CE,,,,CE,,,,"2.169,42",,,,,,,-,,,,,"2.169,42",,,,,,,,"18.970,04",,,,,,,,
MIRAIMA-CE,,,,CE,,,,"2.169,42",,,,,,,-,,,,,"2.169,42",,,,,,,,"18.970,04",,,,,,,,
MONSENHOR TABOSA-CE,,,,CE,,,,"2.479,34",,,,,,,-,,,,,"2.479,34",,,,,,,,"21.680,07",,,,,,,,
MORAUJO-CE,,,,CE,,,,"2.066,11",,,,,,,-,,,,,"2.066,11",,,,,,,,"18.066,70",,,,,,,,
MORRINHOS-CE,,,,CE,,,,"2.479,34",,,,,,,-,,,,,"2.479,34",,,,,,,,"21.680,07",,,,,,,,
MUCAMBO-CE,,,,CE,,,,"2.272,73",,,,,,,-,,,,,"2.272,73",,,,,,,,"19.873,38",,,,,,,,
NOVA RUSSAS-CE,,,,CE,,,,"2.892,56",,,,,,,-,,,,,"2.892,56",,,,,,,,"25.293,42",,,,,,,,
NOVO ORIENTE-CE,,,,CE,,,,"2.789,26",,,,,,,-,,,,,"2.789,26",,,,,,,,"24.390,06",,,,,,,,
PACUJA-CE,,,,CE,,,,"2.066,11",,,,,,,-,,,,,"2.066,11",,,,,,,,"18.066,70",,,,,,,,
PARACURU-CE,,,,CE,,,,"64.245,35",,,,,,,"108.889,65",,,,,"173.135,00",,,,,,,,"1.592.312,99",,,,,,,,
PARAIPABA-CE,,,,CE,,,,"2.789,26",,,,,,,"4.503,34",,,,,"7.292,60",,,,,,,,"58.967,89",,,,,,,,
PARAMOTI-CE,,,,CE,,,,"2.169,42",,,,,,,-,,,,,"2.169,42",,,,,,,,"18.970,04",,,,,,,,
PENTECOSTE-CE,,,,CE,,,,"2.995,87",,,,,,,-,,,,,"2.995,87",,,,,,,,"26.196,74",,,,,,,,
PIRES FERREIRA-CE,,,,CE,,,,"2.066,11",,,,,,,-,,,,,"2.066,11",,,,,,,,"18.066,70",,,,,,,,
PORANGA-CE,,,,CE,,,,"2.169,42",,,,,,,-,,,,,"2.169,42",,,,,,,,"18.970,04",,,,,,,,
QUITERIANOPOLIS-CE,,,,CE,,,,"2.582,64",,,,,,,-,,,,,"2.582,64",,,,,,,,"22.583,38",,,,,,,,
RERIUTABA-CE,,,,CE,,,,"2.685,95",,,,,,,-,,,,,"2.685,95",,,,,,,,"23.486,74",,,,,,,,
SANTA QUITERIA-CE,,,,CE,,,,"3.202,48",,,,,,,-,,,,,"3.202,48",,,,,,,,"28.003,42",,,,,,,,
SANTANA DO ACARAU-CE,,,,CE,,,,"2.789,26",,,,,,,-,,,,,"2.789,26",,,,,,,,"24.390,06",,,,,,,,
SAO BENEDITO-CE,,,,CE,,,,"3.099,17",,,,,,,-,,,,,"3.099,17",,,,,,,,"27.100,08",,,,,,,,
SAO GONCALO DO AMARANTE-CE,,,,CE,,,,"2.995,87",,,,,,,-,,,,,"2.995,87",,,,,,,,"26.196,74",,,,,,,,
SAO LUIS DO CURU-CE,,,,CE,,,,"2.169,42",,,,,,,-,,,,,"2.169,42",,,,,,,,"18.970,04",,,,,,,,
SENADOR SA-CE,,,,CE,,,,"2.066,11",,,,,,,-,,,,,"2.066,11",,,,,,,,"18.066,70",,,,,,,,
SOBRAL-CE,,,,CE,,,,"4.132,23",,,,,,,-,,,,,"4.132,23",,,,,,,,"36.133,44",,,,,,,,
TAMBORIL-CE,,,,CE,,,,"2.789,26",,,,,,,-,,,,,"2.789,26",,,,,,,,"24.390,06",,,,,,,,
TEJUCUOCA-CE,,,,CE,,,,"2.272,73",,,,,,,-,,,,,"2.272,73",,,,,,,,"19.873,38",,,,,,,,
TIANGUA-CE,,,,CE,,,,"3.409,09",,,,,,,-,,,,,"3.409,09",,,,,,,,"29.810,09",,,,,,,,
TRAIRI-CE,,,,CE,,,,"73.763,18",,,,,,,"111.168,32",,,,,"184.931,50",,,,,,,,"1.543.527,16",,,,,,,,
TURURU-CE,,,,CE,,,,"2.169,42",,,,,,,-,,,,,"2.169,42",,,,,,,,"18.970,04",,,,,,,,
UBAJARA-CE,,,,CE,,,,"2.789,26",,,,,,,-,,,,,"2.789,26",,,,,,,,"24.390,06",,,,,,,,
UMIRIM-CE,,,,CE,,,,"2.479,34",,,,,,,-,,,,,"2.479,34",,,,,,,,"21.680,07",,,,,,,,
URUBURETAMA-CE,,,,CE,,,,"2.479,34",,,,,,,-,,,,,"2.479,34",,,,,,,,"21.680,07",,,,,,,,
URUOCA-CE,,,,CE,,,,"2.169,42",,,,,,,-,,,,,"2.169,42",,,,,,,,"18.970,04",,,,,,,,
VARJOTA-CE,,,,CE,,,,"2.479,34",,,,,,,-,,,,,"2.479,34",,,,,,,,"21.680,07",,,,,,,,
VICOSA DO CEARA-CE,,,,CE,,,,"3.202,48",,,,,,,-,,,,,"3.202,48",,,,,,,,"28.003,42",,,,,,,,
TOTAL CEARA,,,,,,,,"1.346.303,92",,,,,,,"487.794,80",,,,,"1.834.098,72",,,,,,,,"16.776.362,03",,,,,,,,
AFONSO CLAUDIO-ES,,,,ES,,,,"6.585,93",,,,,,,-,,,,,"6.585,93",,,,,,,,"35.774,75",,,,,,,,
AGUA DOCE DO NORTE-ES,,,,ES,,,,"4.996,22",,,,,,,-,,,,,"4.996,22",,,,,,,,"27.139,44",,,,,,,,
AGUIA BRANCA-ES,,,,ES,,,,"4.542,02",,,,,,,-,,,,,"4.542,02",,,,,,,,"24.672,22",,,,,,,,
ALEGRE-ES,,,,ES,,,,"6.358,83",,,,,,,-,,,,,"6.358,83",,,,,,,,"34.541,14",,,,,,,,
ALFREDO CHAVES-ES,,,,ES,,,,"4.996,22",,,,,,,-,,,,,"4.996,22",,,,,,,,"27.139,44",,,,,,,,
ALTO RIO NOVO-ES,,,,ES,,,,"4.542,02",,,,,,,-,,,,,"4.542,02",,,,,,,,"24.672,22",,,,,,,,
ANCHIETA-ES,,,,ES,,,,"95.243,68",,,,,,,-,,,,,"95.243,68",,,,,,,,"517.362,68",,,,,,,,
APIACA-ES,,,,ES,,,,"4.542,02",,,,,,,-,,,,,"4.542,02",,,,,,,,"24.672,22",,,,,,,,
ARACRUZ-ES,,,,ES,,,,"472.495,21",,,,,,,"62.190,20",,,,,"534.685,42",,,,,,,,"4.904.580,87",,,,,,,,
ATILIO VIVACQUA-ES,,,,ES,,,,"4.542,02",,,,,,,-,,,,,"4.542,02",,,,,,,,"24.672,22",,,,,,,,
BAIXO GUANDU-ES,,,,ES,,,,"6.131,73",,,,,,,-,,,,,"6.131,73",,,,,,,,"33.307,54",,,,,,,,
BARRA DE SAO FRANCISCO-ES,,,,ES,,,,"6.813,04",,,,,,,-,,,,,"6.813,04",,,,,,,,"37.008,37",,,,,,,,
BOA ESPERANCA-ES,,,,ES,,,,"4.996,22",,,,,,,-,,,,,"4.996,22",,,,,,,,"27.139,44",,,,,,,,
BOM JESUS DO NORTE-ES,,,,ES,,,,"4.542,02",,,,,,,-,,,,,"4.542,02",,,,,,,,"24.672,22",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BREJETUBA-ES,,,,ES,,,,"4.769,12",,,,,,,-,,,,,"4.769,12",,,,,,,,"25.905,82",,,,,,,,
CACHOEIRO DE ITAPEMIRIM-ES,,,,ES,,,,"9.084,06",,,,,,,-,,,,,"9.084,06",,,,,,,,"49.344,51",,,,,,,,
CASTELO-ES,,,,ES,,,,"6.585,93",,,,,,,-,,,,,"6.585,93",,,,,,,,"35.774,75",,,,,,,,
COLATINA-ES,,,,ES,,,,"8.493,22",,,,,,,-,,,,,"8.493,22",,,,,,,,"46.021,19",,,,,,,,
CONCEICAO DA BARRA-ES,,,,ES,,,,"87.952,53",,,,,,,"5.073,99",,,,,"93.026,52",,,,,,,,"898.995,68",,,,,,,,
CONCEICAO DO CASTELO-ES,,,,ES,,,,"4.769,12",,,,,,,-,,,,,"4.769,12",,,,,,,,"25.905,82",,,,,,,,
DIVINO DE SAO LOURENCO-ES,,,,ES,,,,"4.542,02",,,,,,,-,,,,,"4.542,02",,,,,,,,"24.672,22",,,,,,,,
DOMINGOS MARTINS-ES,,,,ES,,,,"6.358,83",,,,,,,-,,,,,"6.358,83",,,,,,,,"34.541,14",,,,,,,,
DORES DO RIO PRETO-ES,,,,ES,,,,"4.542,02",,,,,,,-,,,,,"4.542,02",,,,,,,,"24.672,22",,,,,,,,
ECOPORANGA-ES,,,,ES,,,,"5.904,63",,,,,,,-,,,,,"5.904,63",,,,,,,,"32.073,91",,,,,,,,
FUNDAO-ES,,,,ES,,,,"4.996,22",,,,,,,-,,,,,"4.996,22",,,,,,,,"27.139,44",,,,,,,,
GOVERNADOR LINDENBERG-ES,,,,ES,,,,"4.542,02",,,,,,,-,,,,,"4.542,02",,,,,,,,"24.672,22",,,,,,,,
GUACUI-ES,,,,ES,,,,"6.131,73",,,,,,,-,,,,,"6.131,73",,,,,,,,"33.307,54",,,,,,,,
GUARAPARI-ES,,,,ES,,,,"8.175,64",,,,,,,-,,,,,"8.175,64",,,,,,,,"44.410,05",,,,,,,,
IBATIBA-ES,,,,ES,,,,"5.677,53",,,,,,,-,,,,,"5.677,53",,,,,,,,"30.840,29",,,,,,,,
IBIRACU-ES,,,,ES,,,,"4.769,12",,,,,,,-,,,,,"4.769,12",,,,,,,,"25.905,82",,,,,,,,
IBITIRAMA-ES,,,,ES,,,,"4.542,02",,,,,,,-,,,,,"4.542,02",,,,,,,,"24.672,22",,,,,,,,
ICONHA-ES,,,,ES,,,,"4.769,12",,,,,,,-,,,,,"4.769,12",,,,,,,,"25.905,82",,,,,,,,
IRUPI-ES,,,,ES,,,,"4.769,12",,,,,,,-,,,,,"4.769,12",,,,,,,,"25.905,82",,,,,,,,
ITAGUACU-ES,,,,ES,,,,"5.223,32",,,,,,,-,,,,,"5.223,32",,,,,,,,"28.373,07",,,,,,,,
ITAPEMIRIM-ES,,,,ES,,,,"106.672,93",,,,,,,"302.734,54",,,,,"409.407,47",,,,,,,,"4.402.159,27",,,,,,,,
ITARANA-ES,,,,ES,,,,"4.769,12",,,,,,,-,,,,,"4.769,12",,,,,,,,"25.905,82",,,,,,,,
IUNA-ES,,,,ES,,,,"6.131,73",,,,,,,-,,,,,"6.131,73",,,,,,,,"33.307,54",,,,,,,,
JAGUARE-ES,,,,ES,,,,"361.345,00",,,,,,,"156.373,59",,,,,"517.718,59",,,,,,,,"5.804.860,26",,,,,,,,
JERONIMO MONTEIRO-ES,,,,ES,,,,"4.769,12",,,,,,,-,,,,,"4.769,12",,,,,,,,"25.905,82",,,,,,,,
JOAO NEIVA-ES,,,,ES,,,,"5.223,32",,,,,,,-,,,,,"5.223,32",,,,,,,,"28.373,07",,,,,,,,
LARANJA DA TERRA-ES,,,,ES,,,,"4.769,12",,,,,,,-,,,,,"4.769,12",,,,,,,,"25.905,82",,,,,,,,
LINHARES-ES,,,,ES,,,,"1.516.579,57",,,,,,,"225.721,79",,,,,"1.742.301,36",,,,,,,,"14.991.619,12",,,,,,,,
MANTENOPOLIS-ES,,,,ES,,,,"4.905,74",,,,,,,-,,,,,"4.905,74",,,,,,,,"26.761,91",,,,,,,,
MARATAIZES-ES,,,,ES,,,,"6.358,83",,,,,,,"43.215,41",,,,,"49.574,24",,,,,,,,"580.233,80",,,,,,,,
MARECHAL FLORIANO-ES,,,,ES,,,,"4.996,22",,,,,,,-,,,,,"4.996,22",,,,,,,,"27.139,44",,,,,,,,
MARILANDIA-ES,,,,ES,,,,"4.542,02",,,,,,,-,,,,,"4.542,02",,,,,,,,"24.672,22",,,,,,,,
MIMOSO DO SUL-ES,,,,ES,,,,"6.131,73",,,,,,,-,,,,,"6.131,73",,,,,,,,"33.307,54",,,,,,,,
MONTANHA-ES,,,,ES,,,,"5.450,42",,,,,,,-,,,,,"5.450,42",,,,,,,,"29.606,67",,,,,,,,
MUCURICI-ES,,,,ES,,,,"4.542,02",,,,,,,-,,,,,"4.542,02",,,,,,,,"24.672,22",,,,,,,,
MUNIZ FREIRE-ES,,,,ES,,,,"5.677,53",,,,,,,-,,,,,"5.677,53",,,,,,,,"30.840,29",,,,,,,,
MUQUI-ES,,,,ES,,,,"4.996,22",,,,,,,-,,,,,"4.996,22",,,,,,,,"27.139,44",,,,,,,,
NOVA VENECIA-ES,,,,ES,,,,"7.040,14",,,,,,,-,,,,,"7.040,14",,,,,,,,"38.241,99",,,,,,,,
PANCAS-ES,,,,ES,,,,"5.904,63",,,,,,,-,,,,,"5.904,63",,,,,,,,"32.073,91",,,,,,,,
PEDRO CANARIO-ES,,,,ES,,,,"5.904,63",,,,,,,-,,,,,"5.904,63",,,,,,,,"32.073,91",,,,,,,,
PINHEIROS-ES,,,,ES,,,,"5.904,63",,,,,,,-,,,,,"5.904,63",,,,,,,,"32.073,91",,,,,,,,
PIUMA-ES,,,,ES,,,,"5.223,32",,,,,,,-,,,,,"5.223,32",,,,,,,,"28.373,07",,,,,,,,
