RIBEIRAO DO LARGO-BA,,,,,BA,,,,"28,10",,,,,,,-,,,,,"28,10",,,,,,,,"170,23",,,,,,,,,
RIO REAL-BA,,,,,BA,,,,"35,77",,,,,,,-,,,,,"35,77",,,,,,,,"216,55",,,,,,,,,
RUY BARBOSA-BA,,,,,BA,,,,"35,77",,,,,,,-,,,,,"35,77",,,,,,,,"216,55",,,,,,,,,
SALINAS DA MARGARIDA-BA,,,,,BA,,,,"622,49",,,,,,,"1.198,25",,,,,"1.820,74",,,,,,,,"12.267,06",,,,,,,,,
SALVADOR-BA,,,,,BA,,,,"1.244,98",,,,,,,"45.502,36",,,,,"46.747,34",,,,,,,,"268.340,50",,,,,,,,,
SANTA BARBARA-BA,,,,,BA,,,,"30,66",,,,,,,-,,,,,"30,66",,,,,,,,"185,78",,,,,,,,,
SANTA BRIGIDA-BA,,,,,BA,,,,"30,66",,,,,,,-,,,,,"30,66",,,,,,,,"185,78",,,,,,,,,
SANTA INES-BA,,,,,BA,,,,"26,83",,,,,,,-,,,,,"26,83",,,,,,,,"162,32",,,,,,,,,
SANTA TERESINHA-BA,,,,,BA,,,,"25,55",,,,,,,-,,,,,"25,55",,,,,,,,"155,05",,,,,,,,,
SANTA LUZ-BA,,,,,BA,,,,"35,77",,,,,,,-,,,,,"35,77",,,,,,,,"216,55",,,,,,,,,
SANTANOPOLIS-BA,,,,,BA,,,,"25,55",,,,,,,-,,,,,"25,55",,,,,,,,"155,05",,,,,,,,,
SANTO AMARO-BA,,,,,BA,,,,"1.027,11",,,,,,,"1.198,25",,,,,"2.225,36",,,,,,,,"14.717,33",,,,,,,,,
SANTO ANTONIO DE JESUS-BA,,,,,BA,,,,"43,43",,,,,,,-,,,,,"43,43",,,,,,,,"263,19",,,,,,,,,
SANTO ESTEVAO-BA,,,,,BA,,,,"38,32",,,,,,,-,,,,,"38,32",,,,,,,,"232,08",,,,,,,,,
SÃO DOMINGOS-BA,,,,,BA,,,,"25,55",,,,,,,-,,,,,"25,55",,,,,,,,"155,05",,,,,,,,,
SÃO FELIPE-BA,,,,,BA,,,,"33,21",,,,,,,-,,,,,"33,21",,,,,,,,"201,00",,,,,,,,,
SÃO FELIX-BA,,,,,BA,,,,"28,10",,,,,,,-,,,,,"28,10",,,,,,,,"170,23",,,,,,,,,
SÃO FRANCISCO DO CONDE-BA,,,,,BA,,,,"138.073,72",,,,,,,"212.971,86",,,,,"351.045,58",,,,,,,,"2.495.662,33",,,,,,,,,
SÃO GONCALO DOS CAMPOS-BA,,,,,BA,,,,"34,49",,,,,,,-,,,,,"34,49",,,,,,,,"208,98",,,,,,,,,
SÃO JOSE DO JACUIPE-BA,,,,,BA,,,,"29,38",,,,,,,-,,,,,"29,38",,,,,,,,"177,85",,,,,,,,,
SÃO MIGUEL DAS MATAS-BA,,,,,BA,,,,"26,83",,,,,,,-,,,,,"26,83",,,,,,,,"162,32",,,,,,,,,
SÃO SEBASTIAO DO PASSE-BA,,,,,BA,,,,"58.649,58",,,,,,,"26.763,44",,,,,"85.413,02",,,,,,,,"607.438,11",,,,,,,,,
SAPEACU-BA,,,,,BA,,,,"29,38",,,,,,,-,,,,,"29,38",,,,,,,,"177,85",,,,,,,,,
SATIRO DIAS-BA,,,,,BA,,,,"29,38",,,,,,,-,,,,,"29,38",,,,,,,,"177,85",,,,,,,,,
SAUBARA-BA,,,,,BA,,,,"622,49",,,,,,,"1.198,25",,,,,"1.820,74",,,,,,,,"12.267,06",,,,,,,,,
SERRA PRETA-BA,,,,,BA,,,,"30,66",,,,,,,-,,,,,"30,66",,,,,,,,"185,78",,,,,,,,,
SERRINHA-BA,,,,,BA,,,,"44,71",,,,,,,-,,,,,"44,71",,,,,,,,"270,40",,,,,,,,,
SERROLANDIA-BA,,,,,BA,,,,"28,10",,,,,,,-,,,,,"28,10",,,,,,,,"170,23",,,,,,,,,
SIMOES FILHO-BA,,,,,BA,,,,"16.494,44",,,,,,,"644,81",,,,,"17.139,25",,,,,,,,"137.051,23",,,,,,,,,
SITIO DO QUINTO-BA,,,,,BA,,,,"28,10",,,,,,,-,,,,,"28,10",,,,,,,,"170,23",,,,,,,,,
TANQUINHO-BA,,,,,BA,,,,"25,55",,,,,,,-,,,,,"25,55",,,,,,,,"155,05",,,,,,,,,
TAPIRAMUTA-BA,,,,,BA,,,,"28,10",,,,,,,-,,,,,"28,10",,,,,,,,"170,23",,,,,,,,,
TEODORO SAMPAIO-BA,,,,,BA,,,,"15.809,27",,,,,,,"572,34",,,,,"16.381,61",,,,,,,,"109.644,09",,,,,,,,,
TEOFILANDIA-BA,,,,,BA,,,,"33,21",,,,,,,-,,,,,"33,21",,,,,,,,"201,00",,,,,,,,,
TERRA NOVA-BA,,,,,BA,,,,"28,10",,,,,,,-,,,,,"28,10",,,,,,,,"170,23",,,,,,,,,
TUCANO-BA,,,,,BA,,,,"39,60",,,,,,,-,,,,,"39,60",,,,,,,,"240,04",,,,,,,,,
UAUA-BA,,,,,BA,,,,"34,49",,,,,,,-,,,,,"34,49",,,,,,,,"208,98",,,,,,,,,
UBAIRA-BA,,,,,BA,,,,"34,49",,,,,,,-,,,,,"34,49",,,,,,,,"208,98",,,,,,,,,
VALENTE-BA,,,,,BA,,,,"30,66",,,,,,,-,,,,,"30,66",,,,,,,,"185,78",,,,,,,,,
VARZEA DA ROCA-BA,,,,,BA,,,,"28,10",,,,,,,-,,,,,"28,10",,,,,,,,"170,23",,,,,,,,,
VARZEA DO POCO-BA,,,,,BA,,,,"26,83",,,,,,,-,,,,,"26,83",,,,,,,,"162,32",,,,,,,,,
VARZEA NOVA-BA,,,,,BA,,,,"28,10",,,,,,,-,,,,,"28,10",,,,,,,,"170,23",,,,,,,,,
VARZEDO-BA,,,,,BA,,,,"25,55",,,,,,,-,,,,,"25,55",,,,,,,,"155,05",,,,,,,,,
VERA CRUZ-BA,,,,,BA,,,,"34,49",,,,,,,-,,,,,"34,49",,,,,,,,"208,98",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VITORIA DA CONQUISTA-BA,,,,,BA,,,,"51,10",,,,,,,-,,,,,"51,10",,,,,,,,"309,47",,,,,,,,,
ACARAPE-CE,,,,,CE,,,,-,,,,,,,-,,,,,-,,,,,,,,"1.825,20",,,,,,,,,
ACARAU-CE,,,,,CE,,,,"1.185,71",,,,,,,-,,,,,"1.185,71",,,,,,,,"5.813,99",,,,,,,,,
ALCANTARAS-CE,,,,,CE,,,,"764,97",,,,,,,-,,,,,"764,97",,,,,,,,"3.750,94",,,,,,,,,
ALTO SANTO-CE,,,,,CE,,,,-,,,,,,,-,,,,,-,,,,,,,,"1.912,13",,,,,,,,,
AMONTADA-CE,,,,,CE,,,,"20.180,21",,,,,,,"30.062,08",,,,,"50.242,29",,,,,,,,"300.741,03",,,,,,,,,
APUIARES-CE,,,,,CE,,,,"803,22",,,,,,,-,,,,,"803,22",,,,,,,,"3.938,49",,,,,,,,,
AQUIRAZ-CE,,,,,CE,,,,-,,,,,,,-,,,,,-,,,,,,,,"505,93",,,,,,,,,
ARACATI-CE,,,,,CE,,,,"139.649,87",,,,,,,"6.637,14",,,,,"146.287,01",,,,,,,,"596.184,82",,,,,,,,,
ARACOIABA-CE,,,,,CE,,,,-,,,,,,,-,,,,,-,,,,,,,,"2.259,78",,,,,,,,,
ARARENDA-CE,,,,,CE,,,,"803,22",,,,,,,-,,,,,"803,22",,,,,,,,"3.938,49",,,,,,,,,
ARATUBA-CE,,,,,CE,,,,-,,,,,,,-,,,,,-,,,,,,,,"1.825,20",,,,,,,,,
BANABUIU-CE,,,,,CE,,,,-,,,,,,,-,,,,,-,,,,,,,,"1.999,03",,,,,,,,,
BARREIRA-CE,,,,,CE,,,,-,,,,,,,-,,,,,-,,,,,,,,"2.085,97",,,,,,,,,
BARROQUINHA-CE,,,,,CE,,,,"841,47",,,,,,,-,,,,,"841,47",,,,,,,,"4.126,05",,,,,,,,,
BATURITE-CE,,,,,CE,,,,-,,,,,,,-,,,,,-,,,,,,,,"2.433,61",,,,,,,,,
BEBERIBE-CE,,,,,CE,,,,-,,,,,,,-,,,,,-,,,,,,,,"2.607,46",,,,,,,,,
BELA CRUZ-CE,,,,,CE,,,,"1.032,71",,,,,,,-,,,,,"1.032,71",,,,,,,,"5.063,80",,,,,,,,,
BOA VIAGEM-CE,,,,,CE,,,,-,,,,,,,-,,,,,-,,,,,,,,"2.694,36",,,,,,,,,
CAMOCIM-CE,,,,,CE,,,,"1.223,96",,,,,,,-,,,,,"1.223,96",,,,,,,,"6.001,56",,,,,,,,,
CANINDE-CE,,,,,CE,,,,"1.300,46",,,,,,,-,,,,,"1.300,46",,,,,,,,"6.376,66",,,,,,,,,
CAPISTRANO-CE,,,,,CE,,,,-,,,,,,,-,,,,,-,,,,,,,,"1.999,03",,,,,,,,,
CARIDADE-CE,,,,,CE,,,,"841,47",,,,,,,-,,,,,"841,47",,,,,,,,"4.126,05",,,,,,,,,
CARIRE-CE,,,,,CE,,,,"956,22",,,,,,,-,,,,,"956,22",,,,,,,,"4.688,70",,,,,,,,,
CARNAUBAL-CE,,,,,CE,,,,"879,72",,,,,,,-,,,,,"879,72",,,,,,,,"4.313,58",,,,,,,,,
CASCAVEL-CE,,,,,CE,,,,-,,,,,,,-,,,,,-,,,,,,,,"2.781,30",,,,,,,,,
CATUNDA-CE,,,,,CE,,,,"764,97",,,,,,,-,,,,,"764,97",,,,,,,,"3.750,94",,,,,,,,,
CAUCAIA-CE,,,,,CE,,,,-,,,,,,,-,,,,,-,,,,,,,,"632,42",,,,,,,,,
CHAVAL-CE,,,,,CE,,,,"803,22",,,,,,,-,,,,,"803,22",,,,,,,,"3.938,49",,,,,,,,,
CHORO-CE,,,,,CE,,,,-,,,,,,,-,,,,,-,,,,,,,,"1.825,20",,,,,,,,,
CHOROZINHO-CE,,,,,CE,,,,-,,,,,,,-,,,,,-,,,,,,,,"2.085,97",,,,,,,,,
COREAU-CE,,,,,CE,,,,"956,22",,,,,,,-,,,,,"956,22",,,,,,,,"4.688,70",,,,,,,,,
CRATEUS-CE,,,,,CE,,,,"1.300,46",,,,,,,-,,,,,"1.300,46",,,,,,,,"6.376,66",,,,,,,,,
CROATA-CE,,,,,CE,,,,"879,72",,,,,,,-,,,,,"879,72",,,,,,,,"4.313,58",,,,,,,,,
CRUZ-CE,,,,,CE,,,,"917,97",,,,,,,-,,,,,"917,97",,,,,,,,"4.501,16",,,,,,,,,
DEPUTADO IRAPUAN PINHEIRO-CE,,,,,CE,,,,-,,,,,,,-,,,,,-,,,,,,,,"1.738,29",,,,,,,,,
ERERE-CE,,,,,CE,,,,-,,,,,,,-,,,,,-,,,,,,,,"1.738,29",,,,,,,,,
EUSEBIO-CE,,,,,CE,,,,-,,,,,,,-,,,,,-,,,,,,,,"426,88",,,,,,,,,
FORQUILHA-CE,,,,,CE,,,,"917,97",,,,,,,-,,,,,"917,97",,,,,,,,"4.501,16",,,,,,,,,
FORTALEZA-CE,,,,,CE,,,,"145.664,50",,,,,,,"4.939,87",,,,,"150.604,37",,,,,,,,"929.074,30",,,,,,,,,
FORTIM-CE,,,,,CE,,,,-,,,,,,,-,,,,,-,,,,,,,,"2.225,52",,,,,,,,,
FRECHEIRINHA-CE,,,,,CE,,,,"803,22",,,,,,,-,,,,,"803,22",,,,,,,,"3.938,49",,,,,,,,,
GENERAL SAMPAIO-CE,,,,,CE,,,,"764,97",,,,,,,-,,,,,"764,97",,,,,,,,"3.750,94",,,,,,,,,
GRACA-CE,,,,,CE,,,,"879,72",,,,,,,-,,,,,"879,72",,,,,,,,"4.313,58",,,,,,,,,
GRANJA-CE,,,,,CE,,,,"1.185,71",,,,,,,-,,,,,"1.185,71",,,,,,,,"5.813,99",,,,,,,,,
GROAIRAS-CE,,,,,CE,,,,"764,97",,,,,,,-,,,,,"764,97",,,,,,,,"3.750,94",,,,,,,,,
GUAIUBA-CE,,,,,CE,,,,-,,,,,,,-,,,,,-,,,,,,,,"379,45",,,,,,,,,
GUARACIABA DO NORTE-CE,,,,,CE,,,,"1.070,96",,,,,,,-,,,,,"1.070,96",,,,,,,,"5.251,33",,,,,,,,,
GUARAMIRANGA-CE,,,,,CE,,,,-,,,,,,,-,,,,,-,,,,,,,,"1.738,29",,,,,,,,,
HIDROLANDIA-CE,,,,,CE,,,,"917,97",,,,,,,-,,,,,"917,97",,,,,,,,"4.501,16",,,,,,,,,
HORIZONTE-CE,,,,,CE,,,,-,,,,,,,-,,,,,-,,,,,,,,"2.346,71",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IBARETAMA-CE,,,,,CE,,,,-,,,,,,,-,,,,,-,,,,,,,,"1.825,20",,,,,,,,,
IBIAPINA-CE,,,,,CE,,,,"994,46",,,,,,,-,,,,,"994,46",,,,,,,,"4.876,23",,,,,,,,,
IBICUITINGA-CE,,,,,CE,,,,-,,,,,,,-,,,,,-,,,,,,,,"1.738,29",,,,,,,,,
ICAPUI-CE,,,,,CE,,,,"35.316,25",,,,,,,"8.612,32",,,,,"43.928,57",,,,,,,,"358.884,02",,,,,,,,,
INDEPENDENCIA-CE,,,,,CE,,,,"994,46",,,,,,,-,,,,,"994,46",,,,,,,,"4.876,23",,,,,,,,,
IPAPORANGA-CE,,,,,CE,,,,"803,22",,,,,,,-,,,,,"803,22",,,,,,,,"3.938,49",,,,,,,,,
IPU-CE,,,,,CE,,,,"1.109,21",,,,,,,-,,,,,"1.109,21",,,,,,,,"5.438,90",,,,,,,,,
IPUEIRAS-CE,,,,,CE,,,,"1.109,21",,,,,,,-,,,,,"1.109,21",,,,,,,,"5.438,90",,,,,,,,,
IRACEMA-CE,,,,,CE,,,,-,,,,,,,-,,,,,-,,,,,,,,"1.912,13",,,,,,,,,
IRAUCUBA-CE,,,,,CE,,,,"917,97",,,,,,,-,,,,,"917,97",,,,,,,,"4.501,16",,,,,,,,,
ITAICABA-CE,,,,,CE,,,,-,,,,,,,-,,,,,-,,,,,,,,"1.738,29",,,,,,,,,
ITAITINGA-CE,,,,,CE,,,,-,,,,,,,-,,,,,-,,,,,,,,"426,88",,,,,,,,,
ITAPAGE-CE,,,,,CE,,,,"1.147,46",,,,,,,-,,,,,"1.147,46",,,,,,,,"5.626,45",,,,,,,,,
ITAPIPOCA-CE,,,,,CE,,,,"25.945,98",,,,,,,"30.563,73",,,,,"56.509,71",,,,,,,,"325.228,15",,,,,,,,,
ITAPIUNA-CE,,,,,CE,,,,-,,,,,,,-,,,,,-,,,,,,,,"1.999,03",,,,,,,,,
ITAREMA-CE,,,,,CE,,,,"19.459,49",,,,,,,"21.131,05",,,,,"40.590,54",,,,,,,,"243.365,88",,,,,,,,,
ITATIRA-CE,,,,,CE,,,,-,,,,,,,-,,,,,-,,,,,,,,"1.999,03",,,,,,,,,
JAGUARETAMA-CE,,,,,CE,,,,-,,,,,,,-,,,,,-,,,,,,,,"2.085,97",,,,,,,,,
JAGUARIBARA-CE,,,,,CE,,,,-,,,,,,,-,,,,,-,,,,,,,,"1.738,29",,,,,,,,,
JAGUARIBE-CE,,,,,CE,,,,-,,,,,,,-,,,,,-,,,,,,,,"2.520,54",,,,,,,,,
JAGUARUANA-CE,,,,,CE,,,,-,,,,,,,-,,,,,-,,,,,,,,"2.433,61",,,,,,,,,
JIJOCA DE JERICOACOARA-CE,,,,,CE,,,,"764,97",,,,,,,-,,,,,"764,97",,,,,,,,"3.750,94",,,,,,,,,
LIMOEIRO DO NORTE-CE,,,,,CE,,,,-,,,,,,,-,,,,,-,,,,,,,,"2.694,36",,,,,,,,,
MADALENA-CE,,,,,CE,,,,-,,,,,,,-,,,,,-,,,,,,,,"1.912,13",,,,,,,,,
MARCO-CE,,,,,CE,,,,"956,22",,,,,,,-,,,,,"956,22",,,,,,,,"4.688,70",,,,,,,,,
MARACANAU-CE,,,,,CE,,,,-,,,,,,,-,,,,,-,,,,,,,,"632,42",,,,,,,,,
MARANGUAPE-CE,,,,,CE,,,,-,,,,,,,-,,,,,-,,,,,,,,"569,18",,,,,,,,,
MARTINOPOLE-CE,,,,,CE,,,,"764,97",,,,,,,-,,,,,"764,97",,,,,,,,"3.750,94",,,,,,,,,
MASSAPE-CE,,,,,CE,,,,"1.032,71",,,,,,,-,,,,,"1.032,71",,,,,,,,"5.063,80",,,,,,,,,
MERUOCA-CE,,,,,CE,,,,"803,22",,,,,,,-,,,,,"803,22",,,,,,,,"3.938,49",,,,,,,,,
MILHA-CE,,,,,CE,,,,-,,,,,,,-,,,,,-,,,,,,,,"1.912,13",,,,,,,,,
MIRAIMA-CE,,,,,CE,,,,"803,22",,,,,,,-,,,,,"803,22",,,,,,,,"3.938,49",,,,,,,,,
MOMBACA-CE,,,,,CE,,,,-,,,,,,,-,,,,,-,,,,,,,,"2.607,46",,,,,,,,,
MONSENHOR TABOSA-CE,,,,,CE,,,,"879,72",,,,,,,-,,,,,"879,72",,,,,,,,"4.313,58",,,,,,,,,
MORADA NOVA-CE,,,,,CE,,,,-,,,,,,,-,,,,,-,,,,,,,,"2.868,21",,,,,,,,,
MORAUJO-CE,,,,,CE,,,,"764,97",,,,,,,-,,,,,"764,97",,,,,,,,"3.750,94",,,,,,,,,
MORRINHOS-CE,,,,,CE,,,,"879,72",,,,,,,-,,,,,"879,72",,,,,,,,"4.313,58",,,,,,,,,
MUCAMBO-CE,,,,,CE,,,,"841,47",,,,,,,-,,,,,"841,47",,,,,,,,"4.126,05",,,,,,,,,
MULUNGU-CE,,,,,CE,,,,-,,,,,,,-,,,,,-,,,,,,,,"1.738,29",,,,,,,,,
NOVA RUSSAS-CE,,,,,CE,,,,"1.070,96",,,,,,,-,,,,,"1.070,96",,,,,,,,"5.251,33",,,,,,,,,
NOVO ORIENTE-CE,,,,,CE,,,,"1.032,71",,,,,,,-,,,,,"1.032,71",,,,,,,,"5.063,80",,,,,,,,,
OCARA-CE,,,,,CE,,,,-,,,,,,,-,,,,,-,,,,,,,,"2.259,78",,,,,,,,,
PACAJUS-CE,,,,,CE,,,,-,,,,,,,-,,,,,-,,,,,,,,"2.607,46",,,,,,,,,
PACATUBA-CE,,,,,CE,,,,-,,,,,,,-,,,,,-,,,,,,,,"490,12",,,,,,,,,
PACOTI-CE,,,,,CE,,,,-,,,,,,,-,,,,,-,,,,,,,,"1.825,20",,,,,,,,,
PACUJA-CE,,,,,CE,,,,"764,97",,,,,,,-,,,,,"764,97",,,,,,,,"3.750,94",,,,,,,,,
PALHANO-CE,,,,,CE,,,,-,,,,,,,-,,,,,-,,,,,,,,"1.738,29",,,,,,,,,
PALMACIA-CE,,,,,CE,,,,-,,,,,,,-,,,,,-,,,,,,,,"1.738,29",,,,,,,,,
PARACURU-CE,,,,,CE,,,,"43.603,67",,,,,,,"40.992,73",,,,,"84.596,40",,,,,,,,"549.706,21",,,,,,,,,
PARAIPABA-CE,,,,,CE,,,,"994,46",,,,,,,"1.560,16",,,,,"2.554,62",,,,,,,,"15.344,18",,,,,,,,,
PARAMOTI-CE,,,,,CE,,,,"803,22",,,,,,,-,,,,,"803,22",,,,,,,,"3.938,49",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRA BRANCA-CE,,,,,CE,,,,-,,,,,,,-,,,,,-,,,,,,,,"2.607,46",,,,,,,,,
PENTE COSTE-CE,,,,,CE,,,,"1.070,96",,,,,,,-,,,,,"1.070,96",,,,,,,,"5.251,33",,,,,,,,,
PEREIRO-CE,,,,,CE,,,,-,,,,,,,-,,,,,-,,,,,,,,"1.912,13",,,,,,,,,
PINDORETAMA-CE,,,,,CE,,,,-,,,,,,,-,,,,,-,,,,,,,,"1.912,13",,,,,,,,,
PIQUET CARNEIRO-CE,,,,,CE,,,,-,,,,,,,-,,,,,-,,,,,,,,"1.912,13",,,,,,,,,
PIRES FERREIRA-CE,,,,,CE,,,,"803,22",,,,,,,-,,,,,"803,22",,,,,,,,"3.938,49",,,,,,,,,
PORANGA-CE,,,,,CE,,,,"803,22",,,,,,,-,,,,,"803,22",,,,,,,,"3.938,49",,,,,,,,,
POTIRETAMA-CE,,,,,CE,,,,-,,,,,,,-,,,,,-,,,,,,,,"1.738,29",,,,,,,,,
QUITERIANOPOLIS-CE,,,,,CE,,,,"917,97",,,,,,,-,,,,,"917,97",,,,,,,,"4.501,16",,,,,,,,,
QUIXADA-CE,,,,,CE,,,,-,,,,,,,-,,,,,-,,,,,,,,"2.955,13",,,,,,,,,
QUIXERAMOBIM-CE,,,,,CE,,,,-,,,,,,,-,,,,,-,,,,,,,,"2.868,21",,,,,,,,,
QUIXERE-CE,,,,,CE,,,,-,,,,,,,-,,,,,-,,,,,,,,"1.999,03",,,,,,,,,
REDENCAO-CE,,,,,CE,,,,-,,,,,,,-,,,,,-,,,,,,,,"2.259,78",,,,,,,,,
RERIUTABA-CE,,,,,CE,,,,"994,46",,,,,,,-,,,,,"994,46",,,,,,,,"4.876,23",,,,,,,,,
RUSSAS-CE,,,,,CE,,,,-,,,,,,,-,,,,,-,,,,,,,,"2.781,30",,,,,,,,,
SANTA QUITERIA-CE,,,,,CE,,,,"1.147,46",,,,,,,-,,,,,"1.147,46",,,,,,,,"5.626,45",,,,,,,,,
SANTANA DO ACARAU-CE,,,,,CE,,,,"1.032,71",,,,,,,-,,,,,"1.032,71",,,,,,,,"5.063,80",,,,,,,,,
SÃO BENEDITO-CE,,,,,CE,,,,"1.147,46",,,,,,,-,,,,,"1.147,46",,,,,,,,"5.626,45",,,,,,,,,
SÃO GONCALO DO AMARANTE-CE,,,,,CE,,,,"1.109,21",,,,,,,-,,,,,"1.109,21",,,,,,,,"5.438,90",,,,,,,,,
SAO JOAO DO JAGUARIBE-CE,,,,,CE,,,,-,,,,,,,-,,,,,-,,,,,,,,"1.738,29",,,,,,,,,
SÃO LUIS DO CURU-CE,,,,,CE,,,,"803,22",,,,,,,-,,,,,"803,22",,,,,,,,"3.938,49",,,,,,,,,
SENADOR POMPEU-CE,,,,,CE,,,,-,,,,,,,-,,,,,-,,,,,,,,"2.346,71",,,,,,,,,
SENADOR SA-CE,,,,,CE,,,,"764,97",,,,,,,-,,,,,"764,97",,,,,,,,"3.750,94",,,,,,,,,
SOBRAL-CE,,,,,CE,,,,"1.491,70",,,,,,,-,,,,,"1.491,70",,,,,,,,"7.314,39",,,,,,,,,
SOLONOPOLE-CE,,,,,CE,,,,-,,,,,,,-,,,,,-,,,,,,,,"2.085,97",,,,,,,,,
TABULEIRO DO NORTE-CE,,,,,CE,,,,-,,,,,,,-,,,,,-,,,,,,,,"2.346,71",,,,,,,,,
TAMBORIL-CE,,,,,CE,,,,"1.032,71",,,,,,,-,,,,,"1.032,71",,,,,,,,"5.063,80",,,,,,,,,
TEJUCUOCA-CE,,,,,CE,,,,"803,22",,,,,,,-,,,,,"803,22",,,,,,,,"3.938,49",,,,,,,,,
TIANGUA-CE,,,,,CE,,,,"1.223,96",,,,,,,-,,,,,"1.223,96",,,,,,,,"6.001,56",,,,,,,,,
TRAIRI-CE,,,,,CE,,,,"21.621,65",,,,,,,"39.203,97",,,,,"60.825,62",,,,,,,,"363.875,13",,,,,,,,,
TURURU-CE,,,,,CE,,,,"803,22",,,,,,,-,,,,,"803,22",,,,,,,,"3.938,49",,,,,,,,,
UBAJARA-CE,,,,,CE,,,,"1.032,71",,,,,,,-,,,,,"1.032,71",,,,,,,,"5.063,80",,,,,,,,,
UMIRIM-CE,,,,,CE,,,,"879,72",,,,,,,-,,,,,"879,72",,,,,,,,"4.313,58",,,,,,,,,
URUBURETAMA-CE,,,,,CE,,,,"879,72",,,,,,,-,,,,,"879,72",,,,,,,,"4.313,58",,,,,,,,,
URUOCA-CE,,,,,CE,,,,"803,22",,,,,,,-,,,,,"803,22",,,,,,,,"3.938,49",,,,,,,,,
VARJOTA-CE,,,,,CE,,,,"879,72",,,,,,,-,,,,,"879,72",,,,,,,,"4.313,58",,,,,,,,,
VICOSA DO CEARA-CE,,,,,CE,,,,"1.185,71",,,,,,,-,,,,,"1.185,71",,,,,,,,"5.813,99",,,,,,,,,
AFONSO CLAUDIO-ES,,,,,ES,,,,"42,38",,,,,,,-,,,,,"42,38",,,,,,,,"325,28",,,,,,,,,
AGUA DOCE DO NORTE-ES,,,,,ES,,,,"33,30",,,,,,,-,,,,,"33,30",,,,,,,,"255,57",,,,,,,,,
AGUIA BRANCA-ES,,,,,ES,,,,"30,27",,,,,,,-,,,,,"30,27",,,,,,,,"232,32",,,,,,,,,
ALEGRE-ES,,,,,ES,,,,"42,38",,,,,,,-,,,,,"42,38",,,,,,,,"325,28",,,,,,,,,
ALFREDO CHAVES-ES,,,,,ES,,,,"33,30",,,,,,,-,,,,,"33,30",,,,,,,,"255,57",,,,,,,,,
ALTO RIO NOVO-ES,,,,,ES,,,,"30,27",,,,,,,-,,,,,"30,27",,,,,,,,"232,32",,,,,,,,,
ANCHIETA-ES,,,,,ES,,,,"36,33",,,,,,,-,,,,,"36,33",,,,,,,,"278,81",,,,,,,,,
APIACA-ES,,,,,ES,,,,"30,27",,,,,,,-,,,,,"30,27",,,,,,,,"232,32",,,,,,,,,
ATILIO VIVACQUA-ES,,,,,ES,,,,"30,27",,,,,,,-,,,,,"30,27",,,,,,,,"232,32",,,,,,,,,
BAIXO GUANDU-ES,,,,,ES,,,,"40,87",,,,,,,-,,,,,"40,87",,,,,,,,"313,66",,,,,,,,,
BARRA DE SAO FRANCISCO-ES,,,,,ES,,,,"45,41",,,,,,,-,,,,,"45,41",,,,,,,,"348,51",,,,,,,,,
BOA ESPERANCA-ES,,,,,ES,,,,"33,30",,,,,,,-,,,,,"33,30",,,,,,,,"255,57",,,,,,,,,
BOM JESUS DO NORTE-ES,,,,,ES,,,,"30,27",,,,,,,-,,,,,"30,27",,,,,,,,"232,32",,,,,,,,,
BREJETUBA-ES,,,,,ES,,,,"30,27",,,,,,,-,,,,,"30,27",,,,,,,,"232,32",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CACHOEIRO DE ITAPEMIRIM-ES,,,,,ES,,,,"60,55",,,,,,,-,,,,,"60,55",,,,,,,,"464,70",,,,,,,,,
CARIACICA-ES,,,,,ES,,,,"60,55",,,,,,,-,,,,,"60,55",,,,,,,,"464,70",,,,,,,,,
CASTELO-ES,,,,,ES,,,,"42,38",,,,,,,-,,,,,"42,38",,,,,,,,"325,28",,,,,,,,,
COLATINA-ES,,,,,ES,,,,"56,01",,,,,,,-,,,,,"56,01",,,,,,,,"429,85",,,,,,,,,
CONCEICAO DA BARRA-ES,,,,,ES,,,,"21.312,67",,,,,,,"2.717,16",,,,,"24.029,83",,,,,,,,"159.006,41",,,,,,,,,
CONCEICAO DO CASTELO-ES,,,,,ES,,,,"31,79",,,,,,,-,,,,,"31,79",,,,,,,,"243,94",,,,,,,,,
DIVINO DE SAO LOURENCO-ES,,,,,ES,,,,"30,27",,,,,,,-,,,,,"30,27",,,,,,,,"232,32",,,,,,,,,
DOMINGOS MARTINS-ES,,,,,ES,,,,"40,87",,,,,,,-,,,,,"40,87",,,,,,,,"313,66",,,,,,,,,
DORES DO RIO PRETO-ES,,,,,ES,,,,"30,27",,,,,,,-,,,,,"30,27",,,,,,,,"232,32",,,,,,,,,
ECOPORANGA-ES,,,,,ES,,,,"39,35",,,,,,,-,,,,,"39,35",,,,,,,,"302,05",,,,,,,,,
FUNDAO-ES,,,,,ES,,,,"31,79",,,,,,,-,,,,,"31,79",,,,,,,,"243,94",,,,,,,,,
