PANCAS,,,ES,,,"4.725,24",,,,,,,-,,,,,,,,"4.725,24",,,,,,,"11.096,63",,,,,,,,,,,,,
PEDRO CANARIO,,,ES,,,"4.725,24",,,,,,,-,,,,,,,,"4.725,24",,,,,,,"11.096,63",,,,,,,,,,,,,
PINHEIROS,,,ES,,,"4.725,24",,,,,,,-,,,,,,,,"4.725,24",,,,,,,"11.096,63",,,,,,,,,,,,,
PIUMA,,,ES,,,"4.180,02",,,,,,,-,,,,,,,,"4.180,02",,,,,,,"9.816,25",,,,,,,,,,,,,
PONTO BELO,,,ES,,,"3.634,80",,,,,,,-,,,,,,,,"3.634,80",,,,,,,"8.535,87",,,,,,,,,,,,,
PRESIDENTE KENNEDY,,,ES,,,"74.587,90",,,,,,,"177.575,87",,,,,,,,"252.163,77",,,,,,,"417.918,32",,,,,,,,,,,,,
RIO BANANAL,,,ES,,,"4.361,76",,,,,,,-,,,,,,,,"4.361,76",,,,,,,"10.243,04",,,,,,,,,,,,,
RIO NOVO DO SUL,,,ES,,,"3.816,54",,,,,,,-,,,,,,,,"3.816,54",,,,,,,"8.962,66",,,,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA LEOPOLDINA,,,ES,,,"3.998,28",,,,,,,-,,,,,,,,"3.998,28",,,,,,,"9.389,45",,,,,,,,,,,,,
SANTA MARIA DE JETIBA,,,ES,,,"5.088,72",,,,,,,-,,,,,,,,"5.088,72",,,,,,,"11.950,21",,,,,,,,,,,,,
SANTA TERESA,,,ES,,,"4.725,24",,,,,,,-,,,,,,,,"4.725,24",,,,,,,"11.096,63",,,,,,,,,,,,,
SAO DOMINGOS DO NORTE,,,ES,,,"3.634,80",,,,,,,-,,,,,,,,"3.634,80",,,,,,,"8.535,87",,,,,,,,,,,,,
SAO GABRIEL DA PALHA,,,ES,,,"4.906,98",,,,,,,-,,,,,,,,"4.906,98",,,,,,,"11.523,42",,,,,,,,,,,,,
SAO JOSE DO CALCADO,,,ES,,,"3.816,54",,,,,,,-,,,,,,,,"3.816,54",,,,,,,"8.962,66",,,,,,,,,,,,,
SAO MATEUS,,,ES,,,"1.381.512,15",,,,,,,"211.007,67",,,,,,,,"1.592.519,82",,,,,,,"4.046.297,24",,,,,,,,,,,,,
SAO ROQUE DO CANAA,,,ES,,,"3.816,54",,,,,,,-,,,,,,,,"3.816,54",,,,,,,"8.962,66",,,,,,,,,,,,,
SOORETAMA,,,ES,,,"4.543,50",,,,,,,-,,,,,,,,"4.543,50",,,,,,,"10.669,83",,,,,,,,,,,,,
VARGEM ALTA,,,ES,,,"4.361,76",,,,,,,-,,,,,,,,"4.361,76",,,,,,,"10.243,04",,,,,,,,,,,,,
VENDA NOVA DO IMIGRANTE,,,ES,,,"4.361,76",,,,,,,-,,,,,,,,"4.361,76",,,,,,,"10.243,04",,,,,,,,,,,,,
VILA PAVAO,,,ES,,,"3.634,80",,,,,,,-,,,,,,,,"3.634,80",,,,,,,"8.535,87",,,,,,,,,,,,,
VILA VALERIO,,,ES,,,"3.998,28",,,,,,,-,,,,,,,,"3.998,28",,,,,,,"9.389,45",,,,,,,,,,,,,
AFUA,,,PA,,,-,,,,,,,"6.187,62",,,,,,,,"6.187,62",,,,,,,"17.647,95",,,,,,,,,,,,,
ALENQUER,,,PA,,,-,,,,,,,"6.187,62",,,,,,,,"6.187,62",,,,,,,"17.647,95",,,,,,,,,,,,,
ALMEIRIM,,,PA,,,-,,,,,,,"6.187,62",,,,,,,,"6.187,62",,,,,,,"17.647,95",,,,,,,,,,,,,
ANAJAS,,,PA,,,-,,,,,,,"6.187,62",,,,,,,,"6.187,62",,,,,,,"17.647,95",,,,,,,,,,,,,
BREVES,,,PA,,,-,,,,,,,"6.187,62",,,,,,,,"6.187,62",,,,,,,"17.647,95",,,,,,,,,,,,,
CHAVES,,,PA,,,-,,,,,,,"6.187,62",,,,,,,,"6.187,62",,,,,,,"17.647,95",,,,,,,,,,,,,
CURUA,,,PA,,,-,,,,,,,"6.187,62",,,,,,,,"6.187,62",,,,,,,"17.647,95",,,,,,,,,,,,,
FARO,,,PA,,,-,,,,,,,"6.187,62",,,,,,,,"6.187,62",,,,,,,"17.647,95",,,,,,,,,,,,,
GURUPA,,,PA,,,-,,,,,,,"6.187,62",,,,,,,,"6.187,62",,,,,,,"17.647,95",,,,,,,,,,,,,
JURUTI,,,PA,,,-,,,,,,,"6.187,62",,,,,,,,"6.187,62",,,,,,,"17.647,95",,,,,,,,,,,,,
MELGACO,,,PA,,,-,,,,,,,"6.187,62",,,,,,,,"6.187,62",,,,,,,"17.647,95",,,,,,,,,,,,,
MONTE ALEGRE,,,PA,,,-,,,,,,,"6.187,62",,,,,,,,"6.187,62",,,,,,,"17.647,95",,,,,,,,,,,,,
OBIDOS,,,PA,,,-,,,,,,,"6.187,62",,,,,,,,"6.187,62",,,,,,,"17.647,95",,,,,,,,,,,,,
PORTO DE MOZ,,,PA,,,-,,,,,,,"6.187,62",,,,,,,,"6.187,62",,,,,,,"17.647,95",,,,,,,,,,,,,
PRAINHA,,,PA,,,-,,,,,,,"6.187,62",,,,,,,,"6.187,62",,,,,,,"17.647,95",,,,,,,,,,,,,
SANTAREM,,,PA,,,-,,,,,,,"6.187,62",,,,,,,,"6.187,62",,,,,,,"17.647,95",,,,,,,,,,,,,
TERRA SANTA,,,PA,,,-,,,,,,,"6.187,62",,,,,,,,"6.187,62",,,,,,,"17.647,95",,,,,,,,,,,,,
ANGRA DOS REIS,,,RJ,,,"1.057.013,33",,,,,,,"493.680,54",,,,,,,,"1.550.693,87",,,,,,,"2.588.390,66",,,,,,,,,,,,,
APERIBE,,,RJ,,,"341.982,77",,,,,,,-,,,,,,,,"341.982,77",,,,,,,"833.582,47",,,,,,,,,,,,,
ARARUAMA,,,RJ,,,"615.569,00",,,,,,,-,,,,,,,,"615.569,00",,,,,,,"1.500.448,46",,,,,,,,,,,,,
ARMACAO DOS BUZIOS,,,RJ,,,"2.444.876,87",,,,,,,"1.209.041,56",,,,,,,,"3.653.918,43",,,,,,,"9.218.536,32",,,,,,,,,,,,,
ARRAIAL DO CABO,,,RJ,,,"444.577,61",,,,,,,"62.046,06",,,,,,,,"506.623,67",,,,,,,"1.223.931,19",,,,,,,,,,,,,
BARRA MANSA,,,RJ,,,"393.307,28",,,,,,,-,,,,,,,,"393.307,28",,,,,,,"967.029,91",,,,,,,,,,,,,
BOM JARDIM,,,RJ,,,"444.577,61",,,,,,,-,,,,,,,,"444.577,61",,,,,,,"1.083.657,22",,,,,,,,,,,,,
BOM JESUS DO ITABAPOANA,,,RJ,,,"495.875,02",,,,,,,-,,,,,,,,"495.875,02",,,,,,,"1.208.694,58",,,,,,,,,,,,,
CABO FRIO,,,RJ,,,"3.716.212,85",,,,,,,"3.638.439,59",,,,,,,,"7.354.652,44",,,,,,,"18.756.168,96",,,,,,,,,,,,,
CACHOEIRAS DE MACACU,,,RJ,,,"975.505,87",,,,,,,-,,,,,,,,"975.505,87",,,,,,,"2.395.544,46",,,,,,,,,,,,,
CAMBUCI,,,RJ,,,"393.280,19",,,,,,,-,,,,,,,,"393.280,19",,,,,,,"958.619,84",,,,,,,,,,,,,
CAMPOS DOS GOYTACAZES,,,RJ,,,"3.911.803,00",,,,,,,"20.672.390,17",,,,,,,,"24.584.193,17",,,,,,,"60.512.670,38",,,,,,,,,,,,,
CANTAGALO,,,RJ,,,"427.478,47",,,,,,,-,,,,,,,,"427.478,47",,,,,,,"1.041.978,09",,,,,,,,,,,,,
CARAPEBUS,,,RJ,,,"1.955.901,50",,,,,,,"523.957,51",,,,,,,,"2.479.859,01",,,,,,,"6.194.851,26",,,,,,,,,,,,,
CARDOSO MOREIRA,,,RJ,,,"376.181,05",,,,,,,-,,,,,,,,"376.181,05",,,,,,,"916.940,72",,,,,,,,,,,,,
CARMO,,,RJ,,,"393.280,19",,,,,,,-,,,,,,,,"393.280,19",,,,,,,"958.619,84",,,,,,,,,,,,,
CASIMIRO DE ABREU,,,RJ,,,"2.542.671,95",,,,,,,"482.007,93",,,,,,,,"3.024.679,88",,,,,,,"7.708.596,83",,,,,,,,,,,,,
CONCEICAO DE MACABU,,,RJ,,,"427.478,47",,,,,,,-,,,,,,,,"427.478,47",,,,,,,"1.041.978,09",,,,,,,,,,,,,
CORDEIRO,,,RJ,,,"427.478,47",,,,,,,-,,,,,,,,"427.478,47",,,,,,,"1.041.978,09",,,,,,,,,,,,,
DUAS BARRAS,,,RJ,,,"359.081,91",,,,,,,-,,,,,,,,"359.081,91",,,,,,,"875.261,59",,,,,,,,,,,,,
DUQUE DE CAXIAS,,,RJ,,,"1.393.579,82",,,,,,,"11.256,00",,,,,,,,"1.404.835,82",,,,,,,"3.471.622,12",,,,,,,,,,,,,
GUAPIMIRIM,,,RJ,,,"1.045.184,86",,,,,,,"11.256,00",,,,,,,,"1.056.440,86",,,,,,,"2.616.070,52",,,,,,,,,,,,,
IGUABA GRANDE,,,RJ,,,"393.280,19",,,,,,,-,,,,,,,,"393.280,19",,,,,,,"958.619,84",,,,,,,,,,,,,
ITABORAI,,,RJ,,,-,,,,,,,"11.256,00",,,,,,,,"11.256,00",,,,,,,"49.415,74",,,,,,,,,,,,,
ITALVA,,,RJ,,,"376.181,05",,,,,,,-,,,,,,,,"376.181,05",,,,,,,"916.940,72",,,,,,,,,,,,,
ITAOCARA,,,RJ,,,"444.577,61",,,,,,,-,,,,,,,,"444.577,61",,,,,,,"1.083.657,22",,,,,,,,,,,,,
ITAPERUNA,,,RJ,,,"615.569,00",,,,,,,-,,,,,,,,"615.569,00",,,,,,,"1.500.448,46",,,,,,,,,,,,,
JAPERI,,,RJ,,,"393.307,28",,,,,,,-,,,,,,,,"393.307,28",,,,,,,"967.029,91",,,,,,,,,,,,,
LAJE DO MURIAE,,,RJ,,,"341.982,77",,,,,,,-,,,,,,,,"341.982,77",,,,,,,"833.582,47",,,,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MACAE,,,RJ,,,"12.205.651,89",,,,,,,"7.759.615,42",,,,,,,,"19.965.267,31",,,,,,,"48.717.482,93",,,,,,,,,,,,,
MACUCO,,,RJ,,,"341.982,77",,,,,,,-,,,,,,,,"341.982,77",,,,,,,"833.582,47",,,,,,,,,,,,,
MAGE,,,RJ,,,"1.254.221,83",,,,,,,"11.256,00",,,,,,,,"1.265.477,83",,,,,,,"3.129.401,48",,,,,,,,,,,,,
MANGARATIBA,,,RJ,,,-,,,,,,,"370.260,40",,,,,,,,"370.260,40",,,,,,,"592.401,13",,,,,,,,,,,,,
MIRACEMA,,,RJ,,,"461.676,75",,,,,,,-,,,,,,,,"461.676,75",,,,,,,"1.125.336,34",,,,,,,,,,,,,
NATIVIDADE,,,RJ,,,"393.280,19",,,,,,,-,,,,,,,,"393.280,19",,,,,,,"958.619,84",,,,,,,,,,,,,
NITEROI,,,RJ,,,-,,,,,,,"11.256,00",,,,,,,,"11.256,00",,,,,,,"49.415,74",,,,,,,,,,,,,
NOVA FRIBURGO,,,RJ,,,"683.965,55",,,,,,,-,,,,,,,,"683.965,55",,,,,,,"1.667.164,96",,,,,,,,,,,,,
PARATI,,,RJ,,,-,,,,,,,"370.260,40",,,,,,,,"370.260,40",,,,,,,"592.401,13",,,,,,,,,,,,,
PETROPOLIS,,,RJ,,,"683.965,55",,,,,,,-,,,,,,,,"683.965,55",,,,,,,"1.667.164,96",,,,,,,,,,,,,
PIRAI,,,RJ,,,"393.307,28",,,,,,,-,,,,,,,,"393.307,28",,,,,,,"967.029,91",,,,,,,,,,,,,
PORCIUNCULA,,,RJ,,,"393.280,19",,,,,,,-,,,,,,,,"393.280,19",,,,,,,"958.619,84",,,,,,,,,,,,,
QUISSAMA,,,RJ,,,"2.151.491,65",,,,,,,"2.799.552,69",,,,,,,,"4.951.044,34",,,,,,,"12.366.360,94",,,,,,,,,,,,,
RIO BONITO,,,RJ,,,"547.172,44",,,,,,,-,,,,,,,,"547.172,44",,,,,,,"1.333.731,96",,,,,,,,,,,,,
RIO DAS OSTRAS,,,RJ,,,"2.933.852,25",,,,,,,"7.387.004,18",,,,,,,,"10.320.856,43",,,,,,,"25.689.841,97",,,,,,,,,,,,,
RIO DE JANEIRO,,,RJ,,,"1.057.013,33",,,,,,,"45.024,03",,,,,,,,"1.102.037,36",,,,,,,"2.910.714,91",,,,,,,,,,,,,
SANTA MARIA MADALENA,,,RJ,,,"359.081,91",,,,,,,-,,,,,,,,"359.081,91",,,,,,,"875.261,59",,,,,,,,,,,,,
SANTO ANTONIO DE PADUA,,,RJ,,,"512.974,16",,,,,,,-,,,,,,,,"512.974,16",,,,,,,"1.250.373,71",,,,,,,,,,,,,
SAO FIDELIS,,,RJ,,,"512.974,16",,,,,,,-,,,,,,,,"512.974,16",,,,,,,"1.250.373,71",,,,,,,,,,,,,
SAO FRANCISCO DE ITABAPOANA,,,RJ,,,"530.073,30",,,,,,,-,,,,,,,,"530.073,30",,,,,,,"1.292.052,84",,,,,,,,,,,,,
SAO GONCALO,,,RJ,,,-,,,,,,,"11.256,00",,,,,,,,"11.256,00",,,,,,,"49.415,74",,,,,,,,,,,,,
SAO JOAO DA BARRA,,,RJ,,,"2.640.467,02",,,,,,,"373.013,57",,,,,,,,"3.013.480,59",,,,,,,"5.510.017,80",,,,,,,,,,,,,
SAO JOSE DE UBA,,,RJ,,,"341.982,77",,,,,,,-,,,,,,,,"341.982,77",,,,,,,"833.582,47",,,,,,,,,,,,,
SAO JOSE DO VALE DO RIO PRETO,,,RJ,,,"427.478,47",,,,,,,-,,,,,,,,"427.478,47",,,,,,,"1.041.978,09",,,,,,,,,,,,,
SAO PEDRO DA ALDEIA,,,RJ,,,"564.271,58",,,,,,,-,,,,,,,,"564.271,58",,,,,,,"1.375.411,09",,,,,,,,,,,,,
SAO SEBASTIAO DO ALTO,,,RJ,,,"341.982,77",,,,,,,-,,,,,,,,"341.982,77",,,,,,,"833.582,47",,,,,,,,,,,,,
SAQUAREMA,,,RJ,,,"547.172,44",,,,,,,-,,,,,,,,"547.172,44",,,,,,,"1.333.731,96",,,,,,,,,,,,,
SILVA JARDIM,,,RJ,,,"905.826,88",,,,,,,-,,,,,,,,"905.826,88",,,,,,,"2.224.434,14",,,,,,,,,,,,,
SUMIDOURO,,,RJ,,,"393.280,19",,,,,,,-,,,,,,,,"393.280,19",,,,,,,"958.619,84",,,,,,,,,,,,,
TERESOPOLIS,,,RJ,,,"666.866,41",,,,,,,-,,,,,,,,"666.866,41",,,,,,,"1.625.485,82",,,,,,,,,,,,,
TRAJANO DE MORAIS,,,RJ,,,"359.081,91",,,,,,,-,,,,,,,,"359.081,91",,,,,,,"875.261,59",,,,,,,,,,,,,
VARRE-SAI,,,RJ,,,"341.982,77",,,,,,,-,,,,,,,,"341.982,77",,,,,,,"833.582,47",,,,,,,,,,,,,
VOLTA REDONDA,,,RJ,,,"393.307,28",,,,,,,-,,,,,,,,"393.307,28",,,,,,,"967.029,91",,,,,,,,,,,,,
ACARI,,,RN,,,"4.188,23",,,,,,,-,,,,,,,,"4.188,23",,,,,,,"10.792,10",,,,,,,,,,,,,
ACU,,,RN,,,"215.828,00",,,,,,,"106.113,95",,,,,,,,"321.941,95",,,,,,,"904.006,61",,,,,,,,,,,,,
AFONSO BEZERRA,,,RN,,,"4.188,23",,,,,,,-,,,,,,,,"4.188,23",,,,,,,"10.792,10",,,,,,,,,,,,,
AGUA NOVA,,,RN,,,"3.988,79",,,,,,,-,,,,,,,,"3.988,79",,,,,,,"10.278,19",,,,,,,,,,,,,
ALEXANDRIA,,,RN,,,"4.387,67",,,,,,,-,,,,,,,,"4.387,67",,,,,,,"11.306,01",,,,,,,,,,,,,
ALMINO AFONSO,,,RN,,,"3.988,79",,,,,,,-,,,,,,,,"3.988,79",,,,,,,"10.278,19",,,,,,,,,,,,,
ALTO DO RODRIGUES,,,RN,,,"272.662,07",,,,,,,"119.327,80",,,,,,,,"391.989,87",,,,,,,"1.086.911,06",,,,,,,,,,,,,
ANTONIO MARTINS,,,RN,,,"3.988,79",,,,,,,-,,,,,,,,"3.988,79",,,,,,,"10.278,19",,,,,,,,,,,,,
APODI,,,RN,,,"239.283,72",,,,,,,"136.317,76",,,,,,,,"375.601,48",,,,,,,"926.017,46",,,,,,,,,,,,,
AREIA BRANCA,,,RN,,,"536.699,04",,,,,,,"534.512,00",,,,,,,,"1.071.211,04",,,,,,,"2.780.035,86",,,,,,,,,,,,,
AUGUSTO SEVERO,,,RN,,,"3.988,79",,,,,,,-,,,,,,,,"3.988,79",,,,,,,"10.278,19",,,,,,,,,,,,,
BARAUNA,,,RN,,,"4.985,99",,,,,,,-,,,,,,,,"4.985,99",,,,,,,"12.847,75",,,,,,,,,,,,,
CAICO,,,RN,,,"6.581,51",,,,,,,-,,,,,,,,"6.581,51",,,,,,,"16.959,03",,,,,,,,,,,,,
CARAUBAS,,,RN,,,"133.262,07",,,,,,,"46.992,88",,,,,,,,"180.254,95",,,,,,,"484.875,48",,,,,,,,,,,,,
CARNAUBA DOS DANTAS,,,RN,,,"3.988,79",,,,,,,-,,,,,,,,"3.988,79",,,,,,,"10.278,19",,,,,,,,,,,,,
CARNAUBAIS,,,RN,,,"144.208,92",,,,,,,"32.181,88",,,,,,,,"176.390,80",,,,,,,"479.251,96",,,,,,,,,,,,,
CERRO CORA,,,RN,,,"4.188,23",,,,,,,-,,,,,,,,"4.188,23",,,,,,,"10.792,10",,,,,,,,,,,,,
CORONEL JOAO PESSOA,,,RN,,,"3.988,79",,,,,,,-,,,,,,,,"3.988,79",,,,,,,"10.278,19",,,,,,,,,,,,,
CRUZETA,,,RN,,,"3.988,79",,,,,,,-,,,,,,,,"3.988,79",,,,,,,"10.278,19",,,,,,,,,,,,,
CURRAIS NOVOS,,,RN,,,"6.182,63",,,,,,,-,,,,,,,,"6.182,63",,,,,,,"15.931,20",,,,,,,,,,,,,
DOUTOR SEVERIANO,,,RN,,,"3.988,79",,,,,,,-,,,,,,,,"3.988,79",,,,,,,"10.278,19",,,,,,,,,,,,,
ENCANTO,,,RN,,,"3.988,79",,,,,,,-,,,,,,,,"3.988,79",,,,,,,"10.278,19",,,,,,,,,,,,,
EQUADOR,,,RN,,,"3.988,79",,,,,,,-,,,,,,,,"3.988,79",,,,,,,"10.278,19",,,,,,,,,,,,,
FELIPE GUERRA,,,RN,,,"137.339,97",,,,,,,"51.089,40",,,,,,,,"188.429,37",,,,,,,"509.243,86",,,,,,,,,,,,,
FLORANIA,,,RN,,,"3.988,79",,,,,,,-,,,,,,,,"3.988,79",,,,,,,"10.278,19",,,,,,,,,,,,,
FRANCISCO DANTAS,,,RN,,,"3.988,79",,,,,,,-,,,,,,,,"3.988,79",,,,,,,"10.278,19",,,,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRUTUOSO GOMES,,,RN,,,"3.988,79",,,,,,,-,,,,,,,,"3.988,79",,,,,,,"10.278,19",,,,,,,,,,,,,
GALINHOS,,,RN,,,"3.988,79",,,,,,,"96.399,70",,,,,,,,"100.388,49",,,,,,,"282.844,35",,,,,,,,,,,,,
GOVERNADOR DIX-SEPT ROSADO,,,RN,,,"204.696,05",,,,,,,"106.019,01",,,,,,,,"310.715,06",,,,,,,"882.187,28",,,,,,,,,,,,,
GROSSOS,,,RN,,,"60.627,44",,,,,,,"60.141,05",,,,,,,,"120.768,49",,,,,,,"315.420,46",,,,,,,,,,,,,
GUAMARE,,,RN,,,"1.196.133,62",,,,,,,"512.403,57",,,,,,,,"1.708.537,19",,,,,,,"4.152.071,92",,,,,,,,,,,,,
IELMO MARINHO,,,RN,,,"393.307,28",,,,,,,-,,,,,,,,"393.307,28",,,,,,,"967.029,91",,,,,,,,,,,,,
IPANGUACU,,,RN,,,"4.188,23",,,,,,,-,,,,,,,,"4.188,23",,,,,,,"10.792,10",,,,,,,,,,,,,
IPUEIRA,,,RN,,,"3.988,79",,,,,,,-,,,,,,,,"3.988,79",,,,,,,"10.278,19",,,,,,,,,,,,,
ITAJA,,,RN,,,"3.988,79",,,,,,,-,,,,,,,,"3.988,79",,,,,,,"10.278,19",,,,,,,,,,,,,
ITAU,,,RN,,,"3.988,79",,,,,,,-,,,,,,,,"3.988,79",,,,,,,"10.278,19",,,,,,,,,,,,,
JANDAIRA,,,RN,,,"3.988,79",,,,,,,-,,,,,,,,"3.988,79",,,,,,,"10.278,19",,,,,,,,,,,,,
JANDUIS,,,RN,,,"3.988,79",,,,,,,-,,,,,,,,"3.988,79",,,,,,,"10.278,19",,,,,,,,,,,,,
JARDIM DE PIRANHAS,,,RN,,,"4.188,23",,,,,,,-,,,,,,,,"4.188,23",,,,,,,"10.792,10",,,,,,,,,,,,,
JARDIM DO SERIDO,,,RN,,,"4.387,67",,,,,,,-,,,,,,,,"4.387,67",,,,,,,"11.306,01",,,,,,,,,,,,,
JOAO DIAS,,,RN,,,"3.988,79",,,,,,,-,,,,,,,,"3.988,79",,,,,,,"10.278,19",,,,,,,,,,,,,
JOSE DA PENHA,,,RN,,,"3.988,79",,,,,,,-,,,,,,,,"3.988,79",,,,,,,"10.278,19",,,,,,,,,,,,,
JUCURUTU,,,RN,,,"4.786,55",,,,,,,-,,,,,,,,"4.786,55",,,,,,,"12.333,83",,,,,,,,,,,,,
LAGOA NOVA,,,RN,,,"4.387,67",,,,,,,-,,,,,,,,"4.387,67",,,,,,,"11.306,01",,,,,,,,,,,,,
LUCRECIA,,,RN,,,"3.988,79",,,,,,,-,,,,,,,,"3.988,79",,,,,,,"10.278,19",,,,,,,,,,,,,
LUIS GOMES,,,RN,,,"3.988,79",,,,,,,-,,,,,,,,"3.988,79",,,,,,,"10.278,19",,,,,,,,,,,,,
MACAU,,,RN,,,"1.380.995,80",,,,,,,"376.658,91",,,,,,,,"1.757.654,71",,,,,,,"4.583.057,50",,,,,,,,,,,,,
MAJOR SALES,,,RN,,,"3.988,79",,,,,,,-,,,,,,,,"3.988,79",,,,,,,"10.278,19",,,,,,,,,,,,,
MARCELINO VIEIRA,,,RN,,,"3.988,79",,,,,,,-,,,,,,,,"3.988,79",,,,,,,"10.278,19",,,,,,,,,,,,,
MARTINS,,,RN,,,"3.988,79",,,,,,,-,,,,,,,,"3.988,79",,,,,,,"10.278,19",,,,,,,,,,,,,
MESSIAS TARGINO,,,RN,,,"3.988,79",,,,,,,-,,,,,,,,"3.988,79",,,,,,,"10.278,19",,,,,,,,,,,,,
MOSSORO,,,RN,,,"778.568,80",,,,,,,"643.121,28",,,,,,,,"1.421.690,08",,,,,,,"3.873.037,10",,,,,,,,,,,,,
OLHO D'AGUA DO BORGES,,,RN,,,"3.988,79",,,,,,,-,,,,,,,,"3.988,79",,,,,,,"10.278,19",,,,,,,,,,,,,
OURO BRANCO,,,RN,,,"3.988,79",,,,,,,-,,,,,,,,"3.988,79",,,,,,,"10.278,19",,,,,,,,,,,,,
PARANA,,,RN,,,"3.988,79",,,,,,,-,,,,,,,,"3.988,79",,,,,,,"10.278,19",,,,,,,,,,,,,
PARAU,,,RN,,,"3.988,79",,,,,,,-,,,,,,,,"3.988,79",,,,,,,"10.278,19",,,,,,,,,,,,,
PARELHAS,,,RN,,,"4.985,99",,,,,,,-,,,,,,,,"4.985,99",,,,,,,"12.847,75",,,,,,,,,,,,,
PATU,,,RN,,,"4.188,23",,,,,,,-,,,,,,,,"4.188,23",,,,,,,"10.792,10",,,,,,,,,,,,,
PAU DOS FERROS,,,RN,,,"5.384,87",,,,,,,-,,,,,,,,"5.384,87",,,,,,,"13.875,56",,,,,,,,,,,,,
PEDRO AVELINO,,,RN,,,"4.491,08",,,,,,,"233,56",,,,,,,,"4.724,64",,,,,,,"12.057,75",,,,,,,,,,,,,
PENDENCIAS,,,RN,,,"170.177,22",,,,,,,"71.289,45",,,,,,,,"241.466,67",,,,,,,"633.514,78",,,,,,,,,,,,,
PILOES,,,RN,,,"3.988,79",,,,,,,-,,,,,,,,"3.988,79",,,,,,,"10.278,19",,,,,,,,,,,,,
PORTALEGRE,,,RN,,,"3.988,79",,,,,,,-,,,,,,,,"3.988,79",,,,,,,"10.278,19",,,,,,,,,,,,,
PORTO DO MANGUE,,,RN,,,"133.011,33",,,,,,,"139.914,06",,,,,,,,"272.925,39",,,,,,,"796.933,00",,,,,,,,,,,,,
RAFAEL FERNANDES,,,RN,,,"3.988,79",,,,,,,-,,,,,,,,"3.988,79",,,,,,,"10.278,19",,,,,,,,,,,,,
RAFAEL GODEIRO,,,RN,,,"3.988,79",,,,,,,-,,,,,,,,"3.988,79",,,,,,,"10.278,19",,,,,,,,,,,,,
RIACHO DA CRUZ,,,RN,,,"3.988,79",,,,,,,-,,,,,,,,"3.988,79",,,,,,,"10.278,19",,,,,,,,,,,,,
RIACHO DE SANTANA,,,RN,,,"3.988,79",,,,,,,-,,,,,,,,"3.988,79",,,,,,,"10.278,19",,,,,,,,,,,,,
RODOLFO FERNANDES,,,RN,,,"3.988,79",,,,,,,-,,,,,,,,"3.988,79",,,,,,,"10.278,19",,,,,,,,,,,,,
SANTANA DO SERIDO,,,RN,,,"3.988,79",,,,,,,-,,,,,,,,"3.988,79",,,,,,,"10.278,19",,,,,,,,,,,,,
SAO FERNANDO,,,RN,,,"3.988,79",,,,,,,-,,,,,,,,"3.988,79",,,,,,,"10.278,19",,,,,,,,,,,,,
SAO FRANCISCO DO OESTE,,,RN,,,"3.988,79",,,,,,,-,,,,,,,,"3.988,79",,,,,,,"10.278,19",,,,,,,,,,,,,
SAO JOAO DO SABUGI,,,RN,,,"3.988,79",,,,,,,-,,,,,,,,"3.988,79",,,,,,,"10.278,19",,,,,,,,,,,,,
SAO JOSE DO SERIDO,,,RN,,,"3.988,79",,,,,,,-,,,,,,,,"3.988,79",,,,,,,"10.278,19",,,,,,,,,,,,,
SAO MIGUEL,,,RN,,,"5.185,43",,,,,,,-,,,,,,,,"5.185,43",,,,,,,"13.361,65",,,,,,,,,,,,,
SAO RAFAEL,,,RN,,,"3.988,79",,,,,,,-,,,,,,,,"3.988,79",,,,,,,"10.278,19",,,,,,,,,,,,,
SAO VICENTE,,,RN,,,"3.988,79",,,,,,,-,,,,,,,,"3.988,79",,,,,,,"10.278,19",,,,,,,,,,,,,
SERRA DO MEL,,,RN,,,"95.862,73",,,,,,,"17.185,00",,,,,,,,"113.047,73",,,,,,,"305.947,58",,,,,,,,,,,,,
SERRA NEGRA DO NORTE,,,RN,,,"3.988,79",,,,,,,-,,,,,,,,"3.988,79",,,,,,,"10.278,19",,,,,,,,,,,,,
SERRINHA DOS PINTOS,,,RN,,,"3.988,79",,,,,,,-,,,,,,,,"3.988,79",,,,,,,"10.278,19",,,,,,,,,,,,,
SEVERIANO MELO,,,RN,,,"4.188,23",,,,,,,-,,,,,,,,"4.188,23",,,,,,,"10.792,10",,,,,,,,,,,,,
TABOLEIRO GRANDE,,,RN,,,"3.988,79",,,,,,,-,,,,,,,,"3.988,79",,,,,,,"10.278,19",,,,,,,,,,,,,
TENENTE ANANIAS,,,RN,,,"3.988,79",,,,,,,-,,,,,,,,"3.988,79",,,,,,,"10.278,19",,,,,,,,,,,,,
TENENTE LAURENTINO CRUZ,,,RN,,,"3.988,79",,,,,,,-,,,,,,,,"3.988,79",,,,,,,"10.278,19",,,,,,,,,,,,,
TIBAU,,,RN,,,"60.627,44",,,,,,,"8.009,02",,,,,,,,"68.636,46",,,,,,,"177.108,90",,,,,,,,,,,,,
