JIJOCA DE JERICOACOARA-CE,,,,,CE,,,,"1.850,71",,,,,,,-,,,,,,,,"1.850,71",,,,,,"17.787,17",,,,,,,,,
MARACANAU-CE,,,,,CE,,,,"500.399,30",,,,,,,-,,,,,,,,"500.399,30",,,,,,"5.720.690,42",,,,,,,,,
MARCO-CE,,,,,CE,,,,"2.187,21",,,,,,,-,,,,,,,,"2.187,21",,,,,,"21.021,23",,,,,,,,,
MARTINOPOLE-CE,,,,,CE,,,,"1.682,47",,,,,,,-,,,,,,,,"1.682,47",,,,,,"16.170,16",,,,,,,,,
MASSAPE-CE,,,,,CE,,,,"2.355,46",,,,,,,-,,,,,,,,"2.355,46",,,,,,"22.638,24",,,,,,,,,
MERUOCA-CE,,,,,CE,,,,"1.766,59",,,,,,,-,,,,,,,,"1.766,59",,,,,,"16.978,65",,,,,,,,,
MIRAIMA-CE,,,,,CE,,,,"1.766,59",,,,,,,-,,,,,,,,"1.766,59",,,,,,"16.978,65",,,,,,,,,
MONSENHOR TABOSA-CE,,,,,CE,,,,"2.018,96",,,,,,,-,,,,,,,,"2.018,96",,,,,,"19.404,19",,,,,,,,,
MORAUJO-CE,,,,,CE,,,,"1.682,47",,,,,,,-,,,,,,,,"1.682,47",,,,,,"16.170,16",,,,,,,,,
MORRINHOS-CE,,,,,CE,,,,"2.018,96",,,,,,,-,,,,,,,,"2.018,96",,,,,,"19.404,19",,,,,,,,,
MUCAMBO-CE,,,,,CE,,,,"1.850,71",,,,,,,-,,,,,,,,"1.850,71",,,,,,"17.787,17",,,,,,,,,
NOVA RUSSAS-CE,,,,,CE,,,,"2.355,46",,,,,,,-,,,,,,,,"2.355,46",,,,,,"22.638,24",,,,,,,,,
NOVO ORIENTE-CE,,,,,CE,,,,"2.271,33",,,,,,,-,,,,,,,,"2.271,33",,,,,,"21.829,72",,,,,,,,,
PACAJUS-CE,,,,,CE,,,,-,,,,,,,-,,,,,,,,-,,,,,,"87.575,04",,,,,,,,,
PACUJA-CE,,,,,CE,,,,"1.682,47",,,,,,,-,,,,,,,,"1.682,47",,,,,,"16.170,16",,,,,,,,,
PARACURU-CE,,,,,CE,,,,"52.315,96",,,,,,,"78.985,24",,,,,,,,"131.301,20",,,,,,"1.263.109,71",,,,,,,,,
PARAIPABA-CE,,,,,CE,,,,"2.271,33",,,,,,,"4.550,95",,,,,,,,"6.822,28",,,,,,"61.497,90",,,,,,,,,
PARAMOTI-CE,,,,,CE,,,,"1.766,59",,,,,,,-,,,,,,,,"1.766,59",,,,,,"16.978,65",,,,,,,,,
PENTECOSTE-CE,,,,,CE,,,,"2.439,58",,,,,,,-,,,,,,,,"2.439,58",,,,,,"23.446,74",,,,,,,,,
PIRES FERREIRA-CE,,,,,CE,,,,"1.682,47",,,,,,,-,,,,,,,,"1.682,47",,,,,,"16.170,16",,,,,,,,,
PORANGA-CE,,,,,CE,,,,"1.766,59",,,,,,,-,,,,,,,,"1.766,59",,,,,,"16.978,65",,,,,,,,,
QUITERIANOPOLIS-CE,,,,,CE,,,,"2.103,08",,,,,,,-,,,,,,,,"2.103,08",,,,,,"20.212,70",,,,,,,,,
RERIUTABA-CE,,,,,CE,,,,"2.187,21",,,,,,,-,,,,,,,,"2.187,21",,,,,,"21.021,23",,,,,,,,,
SANTA QUITERIA-CE,,,,,CE,,,,"2.607,83",,,,,,,-,,,,,,,,"2.607,83",,,,,,"25.063,77",,,,,,,,,
SANTANA DO ACARAU-CE,,,,,CE,,,,"2.271,33",,,,,,,-,,,,,,,,"2.271,33",,,,,,"21.829,72",,,,,,,,,
SAO BENEDITO-CE,,,,,CE,,,,"2.523,70",,,,,,,-,,,,,,,,"2.523,70",,,,,,"24.255,25",,,,,,,,,
SAO GONCALO DO AMARANTE-CE,,,,,CE,,,,"2.129.673,19",,,,,,,-,,,,,,,,"2.129.673,19",,,,,,"2.246.240,23",,,,,,,,,
SAO LUIS DO CURU-CE,,,,,CE,,,,"1.766,59",,,,,,,-,,,,,,,,"1.766,59",,,,,,"16.978,65",,,,,,,,,
SENADOR SA-CE,,,,,CE,,,,"1.682,47",,,,,,,-,,,,,,,,"1.682,47",,,,,,"16.170,16",,,,,,,,,
SOBRAL-CE,,,,,CE,,,,"3.364,94",,,,,,,-,,,,,,,,"3.364,94",,,,,,"32.340,36",,,,,,,,,
TAMBORIL-CE,,,,,CE,,,,"2.271,33",,,,,,,-,,,,,,,,"2.271,33",,,,,,"21.829,72",,,,,,,,,
TEJUCUOCA-CE,,,,,CE,,,,"1.850,71",,,,,,,-,,,,,,,,"1.850,71",,,,,,"17.787,17",,,,,,,,,
TIANGUA-CE,,,,,CE,,,,"2.776,07",,,,,,,-,,,,,,,,"2.776,07",,,,,,"26.680,76",,,,,,,,,
TRAIRI-CE,,,,,CE,,,,"60.066,47",,,,,,,"99.327,47",,,,,,,,"159.393,94",,,,,,"1.534.825,60",,,,,,,,,
TURURU-CE,,,,,CE,,,,"1.766,59",,,,,,,-,,,,,,,,"1.766,59",,,,,,"16.978,65",,,,,,,,,
UBAJARA-CE,,,,,CE,,,,"2.271,33",,,,,,,-,,,,,,,,"2.271,33",,,,,,"21.829,72",,,,,,,,,
UMIRIM-CE,,,,,CE,,,,"2.018,96",,,,,,,-,,,,,,,,"2.018,96",,,,,,"19.404,19",,,,,,,,,
URUBURETAMA-CE,,,,,CE,,,,"2.018,96",,,,,,,-,,,,,,,,"2.018,96",,,,,,"19.404,19",,,,,,,,,
URUOCA-CE,,,,,CE,,,,"1.766,59",,,,,,,-,,,,,,,,"1.766,59",,,,,,"16.978,65",,,,,,,,,
VARJOTA-CE,,,,,CE,,,,"2.018,96",,,,,,,-,,,,,,,,"2.018,96",,,,,,"19.404,19",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VICOSA DO CEARA-CE,,,,,CE,,,,"2.607,83",,,,,,,-,,,,,,,,"2.607,83",,,,,,"25.063,77",,,,,,,,,
CEARA TOTAL,,,,,,,,,"4.257.585,33",,,,,,,"403.110,88",,,,,,,,"4.660.696,21",,,,,,"27.129.275,98",,,,,,,,,
AFONSO CLAUDIO-ES,,,,,ES,,,,"46.215,59",,,,,,,-,,,,,,,,"46.215,59",,,,,,"326.817,92",,,,,,,,,
AGUA DOCE DO NORTE-ES,,,,,ES,,,,"35.060,10",,,,,,,-,,,,,,,,"35.060,10",,,,,,"247.930,83",,,,,,,,,
AGUIA BRANCA-ES,,,,,ES,,,,"31.872,82",,,,,,,-,,,,,,,,"31.872,82",,,,,,"225.391,65",,,,,,,,,
ALEGRE-ES,,,,,ES,,,,"44.621,95",,,,,,,-,,,,,,,,"44.621,95",,,,,,"315.548,35",,,,,,,,,
ALFREDO CHAVES-ES,,,,,ES,,,,"35.060,10",,,,,,,-,,,,,,,,"35.060,10",,,,,,"247.930,83",,,,,,,,,
ALTO RIO NOVO-ES,,,,,ES,,,,"31.872,82",,,,,,,-,,,,,,,,"31.872,82",,,,,,"225.391,65",,,,,,,,,
ANCHIETA-ES,,,,,ES,,,,"214.090,87",,,,,,,-,,,,,,,,"214.090,87",,,,,,"1.991.533,05",,,,,,,,,
APIACA-ES,,,,,ES,,,,"31.872,82",,,,,,,-,,,,,,,,"31.872,82",,,,,,"225.391,65",,,,,,,,,
ARACRUZ-ES,,,,,ES,,,,"351.375,94",,,,,,,"1.755.277,69",,,,,,,,"2.106.653,63",,,,,,"16.898.028,50",,,,,,,,,
ATILIO VIVACQUA-ES,,,,,ES,,,,"31.872,82",,,,,,,-,,,,,,,,"31.872,82",,,,,,"225.391,65",,,,,,,,,
BAIXO GUANDU-ES,,,,,ES,,,,"43.028,32",,,,,,,-,,,,,,,,"43.028,32",,,,,,"304.278,77",,,,,,,,,
BARRA DE SAO FRANCISCO-ES,,,,,ES,,,,"47.809,24",,,,,,,-,,,,,,,,"47.809,24",,,,,,"338.087,54",,,,,,,,,
BOA ESPERANCA-ES,,,,,ES,,,,"35.060,10",,,,,,,-,,,,,,,,"35.060,10",,,,,,"247.930,83",,,,,,,,,
BOM JESUS DO NORTE-ES,,,,,ES,,,,"31.872,82",,,,,,,-,,,,,,,,"31.872,82",,,,,,"225.391,65",,,,,,,,,
BREJETUBA-ES,,,,,ES,,,,"33.466,47",,,,,,,-,,,,,,,,"33.466,47",,,,,,"236.661,26",,,,,,,,,
CACHOEIRO DE ITAPEMIRIM-ES,,,,,ES,,,,"63.745,65",,,,,,,-,,,,,,,,"63.745,65",,,,,,"450.783,39",,,,,,,,,
CARIACICA-ES,,,,,ES,,,,"63.745,65",,,,,,,-,,,,,,,,"63.745,65",,,,,,"450.783,39",,,,,,,,,
CASTELO-ES,,,,,ES,,,,"46.215,59",,,,,,,-,,,,,,,,"46.215,59",,,,,,"326.817,92",,,,,,,,,
COLATINA-ES,,,,,ES,,,,"58.964,73",,,,,,,-,,,,,,,,"58.964,73",,,,,,"416.974,63",,,,,,,,,
CONCEICAO DA BARRA-ES,,,,,ES,,,,"115.658,85",,,,,,,"21.977,28",,,,,,,,"137.636,13",,,,,,"1.240.598,09",,,,,,,,,
CONCEICAO DO CASTELO-ES,,,,,ES,,,,"33.466,47",,,,,,,-,,,,,,,,"33.466,47",,,,,,"236.661,26",,,,,,,,,
DIVINO DE SAO LOURENCO-ES,,,,,ES,,,,"31.872,82",,,,,,,-,,,,,,,,"31.872,82",,,,,,"225.391,65",,,,,,,,,
DOMINGOS MARTINS-ES,,,,,ES,,,,"44.621,95",,,,,,,-,,,,,,,,"44.621,95",,,,,,"315.548,35",,,,,,,,,
DORES DO RIO PRETO-ES,,,,,ES,,,,"31.872,82",,,,,,,-,,,,,,,,"31.872,82",,,,,,"225.391,65",,,,,,,,,
ECOPORANGA-ES,,,,,ES,,,,"41.434,67",,,,,,,-,,,,,,,,"41.434,67",,,,,,"293.009,17",,,,,,,,,
FUNDAO-ES,,,,,ES,,,,"297.429,26",,,,,,,"234.787,44",,,,,,,,"532.216,70",,,,,,"4.833.353,67",,,,,,,,,
GOVERNADOR LINDENBERG-ES,,,,,ES,,,,"31.872,82",,,,,,,-,,,,,,,,"31.872,82",,,,,,"225.391,65",,,,,,,,,
GUACUI-ES,,,,,ES,,,,"43.028,32",,,,,,,-,,,,,,,,"43.028,32",,,,,,"304.278,77",,,,,,,,,
GUARAPARI-ES,,,,,ES,,,,"57.371,08",,,,,,,-,,,,,,,,"57.371,08",,,,,,"405.705,02",,,,,,,,,
IBATIBA-ES,,,,,ES,,,,"39.841,03",,,,,,,-,,,,,,,,"39.841,03",,,,,,"281.739,60",,,,,,,,,
IBIRACU-ES,,,,,ES,,,,"33.466,47",,,,,,,-,,,,,,,,"33.466,47",,,,,,"236.661,26",,,,,,,,,
IBITIRAMA-ES,,,,,ES,,,,"31.872,82",,,,,,,-,,,,,,,,"31.872,82",,,,,,"225.391,65",,,,,,,,,
ICONHA-ES,,,,,ES,,,,"33.466,47",,,,,,,-,,,,,,,,"33.466,47",,,,,,"236.661,26",,,,,,,,,
IRUPI-ES,,,,,ES,,,,"33.466,47",,,,,,,-,,,,,,,,"33.466,47",,,,,,"236.661,26",,,,,,,,,
ITAGUACU-ES,,,,,ES,,,,"36.653,74",,,,,,,-,,,,,,,,"36.653,74",,,,,,"259.200,40",,,,,,,,,
ITAPEMIRIM-ES,,,,,ES,,,,"239.781,78",,,,,,,"889.366,93",,,,,,,,"1.129.148,71",,,,,,"6.692.447,70",,,,,,,,,
ITARANA-ES,,,,,ES,,,,"33.466,47",,,,,,,-,,,,,,,,"33.466,47",,,,,,"236.661,26",,,,,,,,,
IUNA-ES,,,,,ES,,,,"43.028,32",,,,,,,-,,,,,,,,"43.028,32",,,,,,"304.278,77",,,,,,,,,
JAGUARE-ES,,,,,ES,,,,"402.761,87",,,,,,,"161.132,22",,,,,,,,"563.894,09",,,,,,"5.737.655,71",,,,,,,,,
JERONIMO MONTEIRO-ES,,,,,ES,,,,"33.466,47",,,,,,,-,,,,,,,,"33.466,47",,,,,,"236.661,26",,,,,,,,,
JOAO NEIVA-ES,,,,,ES,,,,"36.653,74",,,,,,,-,,,,,,,,"36.653,74",,,,,,"259.200,40",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LARANJA DA TERRA-ES,,,,,ES,,,,"33.466,47",,,,,,,-,,,,,,,,"33.466,47",,,,,,"236.661,26",,,,,,,,,
LINHARES-ES,,,,,ES,,,,"2.334.405,98",,,,,,,"301.035,75",,,,,,,,"2.635.441,73",,,,,,"18.172.522,34",,,,,,,,,
MANTENOPOLIS-ES,,,,,ES,,,,"35.060,10",,,,,,,-,,,,,,,,"35.060,10",,,,,,"247.930,83",,,,,,,,,
MARATAIZES-ES,,,,,ES,,,,"44.621,95",,,,,,,"126.957,32",,,,,,,,"171.579,27",,,,,,"952.489,90",,,,,,,,,
MARECHAL FLORIANO-ES,,,,,ES,,,,"35.060,10",,,,,,,-,,,,,,,,"35.060,10",,,,,,"247.930,83",,,,,,,,,
MARILANDIA-ES,,,,,ES,,,,"31.872,82",,,,,,,-,,,,,,,,"31.872,82",,,,,,"225.391,65",,,,,,,,,
MIMOSO DO SUL-ES,,,,,ES,,,,"43.028,32",,,,,,,-,,,,,,,,"43.028,32",,,,,,"304.278,77",,,,,,,,,
MONTANHA-ES,,,,,ES,,,,"38.247,39",,,,,,,-,,,,,,,,"38.247,39",,,,,,"270.470,02",,,,,,,,,
MUCURICI-ES,,,,,ES,,,,"31.872,82",,,,,,,-,,,,,,,,"31.872,82",,,,,,"225.391,65",,,,,,,,,
MUNIZ FREIRE-ES,,,,,ES,,,,"39.841,03",,,,,,,-,,,,,,,,"39.841,03",,,,,,"281.739,60",,,,,,,,,
MUQUI-ES,,,,,ES,,,,"35.060,10",,,,,,,-,,,,,,,,"35.060,10",,,,,,"247.930,83",,,,,,,,,
NOVA VENECIA-ES,,,,,ES,,,,"49.402,88",,,,,,,-,,,,,,,,"49.402,88",,,,,,"349.357,10",,,,,,,,,
PANCAS-ES,,,,,ES,,,,"41.434,67",,,,,,,-,,,,,,,,"41.434,67",,,,,,"293.009,17",,,,,,,,,
PEDRO CANARIO-ES,,,,,ES,,,,"41.434,67",,,,,,,-,,,,,,,,"41.434,67",,,,,,"293.009,17",,,,,,,,,
PINHEIROS-ES,,,,,ES,,,,"41.434,67",,,,,,,-,,,,,,,,"41.434,67",,,,,,"293.009,17",,,,,,,,,
PIUMA-ES,,,,,ES,,,,"36.653,74",,,,,,,-,,,,,,,,"36.653,74",,,,,,"259.200,40",,,,,,,,,
PONTO BELO-ES,,,,,ES,,,,"31.872,82",,,,,,,-,,,,,,,,"31.872,82",,,,,,"225.391,65",,,,,,,,,
PRESIDENTE KENNEDY-ES,,,,,ES,,,,"171.272,70",,,,,,,"1.494.186,17",,,,,,,,"1.665.458,87",,,,,,"11.362.717,29",,,,,,,,,
RIO BANANAL-ES,,,,,ES,,,,"38.247,39",,,,,,,-,,,,,,,,"38.247,39",,,,,,"270.470,02",,,,,,,,,
RIO NOVO DO SUL-ES,,,,,ES,,,,"33.466,47",,,,,,,-,,,,,,,,"33.466,47",,,,,,"236.661,26",,,,,,,,,
SANTA LEOPOLDINA-ES,,,,,ES,,,,"35.060,10",,,,,,,-,,,,,,,,"35.060,10",,,,,,"247.930,83",,,,,,,,,
SANTA MARIA DE JETIBA-ES,,,,,ES,,,,"44.621,95",,,,,,,-,,,,,,,,"44.621,95",,,,,,"315.548,35",,,,,,,,,
SANTA TERESA-ES,,,,,ES,,,,"41.434,67",,,,,,,-,,,,,,,,"41.434,67",,,,,,"293.009,17",,,,,,,,,
SAO DOMINGOS DO NORTE-ES,,,,,ES,,,,"31.872,82",,,,,,,-,,,,,,,,"31.872,82",,,,,,"225.391,65",,,,,,,,,
SAO GABRIEL DA PALHA-ES,,,,,ES,,,,"43.028,32",,,,,,,-,,,,,,,,"43.028,32",,,,,,"304.278,77",,,,,,,,,
SAO JOSE DO CALCADO-ES,,,,,ES,,,,"33.466,47",,,,,,,-,,,,,,,,"33.466,47",,,,,,"236.661,26",,,,,,,,,
SAO MATEUS-ES,,,,,ES,,,,"1.297.024,63",,,,,,,"92.792,01",,,,,,,,"1.389.816,64",,,,,,"13.877.864,36",,,,,,,,,
SAO ROQUE DO CANAA-ES,,,,,ES,,,,"33.466,47",,,,,,,-,,,,,,,,"33.466,47",,,,,,"236.661,26",,,,,,,,,
SERRA-ES,,,,,ES,,,,"373.430,26",,,,,,,"724.157,66",,,,,,,,"1.097.587,92",,,,,,"9.364.854,14",,,,,,,,,
SOORETAMA-ES,,,,,ES,,,,"39.841,03",,,,,,,-,,,,,,,,"39.841,03",,,,,,"281.739,60",,,,,,,,,
VARGEM ALTA-ES,,,,,ES,,,,"38.247,39",,,,,,,-,,,,,,,,"38.247,39",,,,,,"270.470,02",,,,,,,,,
VENDA NOVA DO IMIGRANTE-ES,,,,,ES,,,,"38.247,39",,,,,,,-,,,,,,,,"38.247,39",,,,,,"270.470,02",,,,,,,,,
VIANA-ES,,,,,ES,,,,"50.996,52",,,,,,,-,,,,,,,,"50.996,52",,,,,,"360.626,68",,,,,,,,,
VILA PAVAO-ES,,,,,ES,,,,"31.872,82",,,,,,,-,,,,,,,,"31.872,82",,,,,,"225.391,65",,,,,,,,,
VILA VALERIO-ES,,,,,ES,,,,"35.060,10",,,,,,,-,,,,,,,,"35.060,10",,,,,,"247.930,87",,,,,,,,,
VILA VELHA-ES,,,,,ES,,,,"342.545,40",,,,,,,-,,,,,,,,"342.545,40",,,,,,"3.186.452,93",,,,,,,,,
VITORIA-ES,,,,,ES,,,,"342.545,40",,,,,,,"82.092,14",,,,,,,,"424.637,54",,,,,,"3.503.196,09",,,,,,,,,
ESPIRITO SANTO TOTAL,,,,,,,,,"9.044.897,94",,,,,,,"5.883.762,61",,,,,,,,"14.928.660,55",,,,,,"115.619.655,83",,,,,,,,,
JUIZ DE FORA-MG,,,,,MG,,,,"459.088,22",,,,,,,-,,,,,,,,"459.088,22",,,,,,"5.282.205,58",,,,,,,,,
MINAS GERAIS TOTAL,,,,,,,,,"459.088,22",,,,,,,-,,,,,,,,"459.088,22",,,,,,"5.282.205,58",,,,,,,,,
AFUA-PA,,,,,PA,,,,-,,,,,,,"5.066,71",,,,,,,,"5.066,71",,,,,,"59.903,02",,,,,,,,,
ALENQUER-PA,,,,,PA,,,,-,,,,,,,"5.066,71",,,,,,,,"5.066,71",,,,,,"59.903,02",,,,,,,,,
ALMEIRIM-PA,,,,,PA,,,,-,,,,,,,"5.066,71",,,,,,,,"5.066,71",,,,,,"59.903,02",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANAJAS-PA,,,,,PA,,,,-,,,,,,,"5.066,71",,,,,,,,"5.066,71",,,,,,"59.903,02",,,,,,,,,
BREVES-PA,,,,,PA,,,,-,,,,,,,"5.066,71",,,,,,,,"5.066,71",,,,,,"59.903,02",,,,,,,,,
CHAVES-PA,,,,,PA,,,,-,,,,,,,"5.066,71",,,,,,,,"5.066,71",,,,,,"59.903,02",,,,,,,,,
CURUA-PA,,,,,PA,,,,-,,,,,,,"5.066,71",,,,,,,,"5.066,71",,,,,,"59.903,02",,,,,,,,,
FARO-PA,,,,,PA,,,,-,,,,,,,"5.066,71",,,,,,,,"5.066,71",,,,,,"59.903,02",,,,,,,,,
GURUPA-PA,,,,,PA,,,,-,,,,,,,"5.066,71",,,,,,,,"5.066,71",,,,,,"59.903,02",,,,,,,,,
JURUTI-PA,,,,,PA,,,,-,,,,,,,"5.066,71",,,,,,,,"5.066,71",,,,,,"59.903,02",,,,,,,,,
MELGACO-PA,,,,,PA,,,,-,,,,,,,"5.066,71",,,,,,,,"5.066,71",,,,,,"59.903,02",,,,,,,,,
MONTE ALEGRE-PA,,,,,PA,,,,-,,,,,,,"5.066,71",,,,,,,,"5.066,71",,,,,,"59.903,02",,,,,,,,,
OBIDOS-PA,,,,,PA,,,,-,,,,,,,"5.066,71",,,,,,,,"5.066,71",,,,,,"59.903,02",,,,,,,,,
PORTO DE MOZ-PA,,,,,PA,,,,-,,,,,,,"5.066,71",,,,,,,,"5.066,71",,,,,,"59.903,02",,,,,,,,,
PRAINHA-PA,,,,,PA,,,,-,,,,,,,"5.066,71",,,,,,,,"5.066,71",,,,,,"59.903,02",,,,,,,,,
SANTAREM-PA,,,,,PA,,,,-,,,,,,,"5.066,71",,,,,,,,"5.066,71",,,,,,"59.903,02",,,,,,,,,
TERRA SANTA-PA,,,,,PA,,,,-,,,,,,,"5.066,71",,,,,,,,"5.066,71",,,,,,"59.903,02",,,,,,,,,
PARA TOTAL,,,,,,,,,-,,,,,,,"86.134,07",,,,,,,,"86.134,07",,,,,,"1.018.351,34",,,,,,,,,
BAYEUX-PB,,,,,PB,,,,"500.359,36",,,,,,,-,,,,,,,,"500.359,36",,,,,,"500.359,36",,,,,,,,,
PEDRAS DE FOGO-PB,,,,,PB,,,,"459.088,22",,,,,,,-,,,,,,,,"459.088,22",,,,,,"5.281.652,38",,,,,,,,,
SANTA RITA-PB,,,,,PB,,,,-,,,,,,,-,,,,,,,,-,,,,,,"4.202.427,51",,,,,,,,,
PARAIBA  TOTAL,,,,,,,,,"959.447,58",,,,,,,-,,,,,,,,"959.447,58",,,,,,"9.984.439,25",,,,,,,,,
CABO DE SANTO AGOSTINHO-PE,,,,,PE,,,,"2,58",,,,,,,-,,,,,,,,"2,58",,,,,,"4.551.484,80",,,,,,,,,
CAMARAGIBE-PE,,,,,PE,,,,"459.088,22",,,,,,,-,,,,,,,,"459.088,22",,,,,,"5.282.074,79",,,,,,,,,
GOIANA-PE,,,,,PE,,,,"500.399,30",,,,,,,-,,,,,,,,"500.399,30",,,,,,"4.009.806,84",,,,,,,,,
ITAMBE-PE,,,,,PE,,,,"500.399,30",,,,,,,-,,,,,,,,"500.399,30",,,,,,"3.020.163,13",,,,,,,,,
ITAQUITINGA-PE,,,,,PE,,,,"2,58",,,,,,,-,,,,,,,,"2,58",,,,,,"599.852,28",,,,,,,,,
JABOATAO DOS GUARARAPES-PE,,,,,PE,,,,"41.311,08",,,,,,,-,,,,,,,,"41.311,08",,,,,,"540.601,22",,,,,,,,,
MORENO-PE,,,,,PE,,,,"459.128,16",,,,,,,-,,,,,,,,"459.128,16",,,,,,"687.702,38",,,,,,,,,
PAULISTA-PE,,,,,PE,,,,"459.088,22",,,,,,,-,,,,,,,,"459.088,22",,,,,,"6.510.257,89",,,,,,,,,
RECIFE-PE,,,,,PE,,,,"41.311,08",,,,,,,-,,,,,,,,"41.311,08",,,,,,"395.445,87",,,,,,,,,
SAO LOURENCO DA MATA-PE,,,,,PE,,,,"500.396,72",,,,,,,-,,,,,,,,"500.396,72",,,,,,"3.747.768,51",,,,,,,,,
SIRINHAEM-PE,,,,,PE,,,,"0,30",,,,,,,-,,,,,,,,"0,30",,,,,,"10.643,74",,,,,,,,,
VITORIA DE SANTO ANTAO-PE,,,,,PE,,,,"459.088,22",,,,,,,-,,,,,,,,"459.088,22",,,,,,"5.282.094,90",,,,,,,,,
PERNAMBUCO TOTAL,,,,,,,,,"3.420.215,76",,,,,,,-,,,,,,,,"3.420.215,76",,,,,,"34.637.896,35",,,,,,,,,
ADRIANOPOLIS-PR,,,,,PR,,,,"2.119,65",,,,,,,-,,,,,,,,"2.119,65",,,,,,"21.255,64",,,,,,,,,
AGUDOS DO SUL-PR,,,,,PR,,,,"2.119,65",,,,,,,-,,,,,,,,"2.119,65",,,,,,"21.255,64",,,,,,,,,
ALMIRANTE TAMANDARE-PR,,,,,PR,,,,"3.815,37",,,,,,,-,,,,,,,,"3.815,37",,,,,,"38.260,19",,,,,,,,,
ANTONINA-PR,,,,,PR,,,,"2.649,56",,,,,,,-,,,,,,,,"2.649,56",,,,,,"26.569,56",,,,,,,,,
ARAUCARIA-PR,,,,,PR,,,,"3.815,37",,,,,,,-,,,,,,,,"3.815,37",,,,,,"38.260,19",,,,,,,,,
BALSA NOVA-PR,,,,,PR,,,,"2.225,63",,,,,,,-,,,,,,,,"2.225,63",,,,,,"22.318,42",,,,,,,,,
BOCAIUVA DO SUL-PR,,,,,PR,,,,"2.119,65",,,,,,,-,,,,,,,,"2.119,65",,,,,,"21.255,64",,,,,,,,,
CAMPINA GRANDE DO SUL-PR,,,,,PR,,,,"3.073,49",,,,,,,-,,,,,,,,"3.073,49",,,,,,"30.820,70",,,,,,,,,
CAMPO DO TENENTE-PR,,,,,PR,,,,"2.119,65",,,,,,,-,,,,,,,,"2.119,65",,,,,,"21.255,64",,,,,,,,,
CAMPO LARGO-PR,,,,,PR,,,,"3.815,37",,,,,,,-,,,,,,,,"3.815,37",,,,,,"38.260,19",,,,,,,,,
CAMPO MAGRO-PR,,,,,PR,,,,"2.755,55",,,,,,,-,,,,,,,,"2.755,55",,,,,,"27.632,35",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CERRO AZUL-PR,,,,,PR,,,,"2.543,58",,,,,,,-,,,,,,,,"2.543,58",,,,,,"25.506,77",,,,,,,,,
COLOMBO-PR,,,,,PR,,,,"4.239,30",,,,,,,-,,,,,,,,"4.239,30",,,,,,"42.511,31",,,,,,,,,
CONTENDA-PR,,,,,PR,,,,"2.331,61",,,,,,,-,,,,,,,,"2.331,61",,,,,,"23.381,20",,,,,,,,,
CURITIBA-PR,,,,,PR,,,,"4.239,30",,,,,,,-,,,,,,,,"4.239,30",,,,,,"42.511,31",,,,,,,,,
DOUTOR ULYSSES-PR,,,,,PR,,,,"2.119,65",,,,,,,-,,,,,,,,"2.119,65",,,,,,"21.255,64",,,,,,,,,
FAZENDA RIO GRANDE-PR,,,,,PR,,,,"3.497,42",,,,,,,-,,,,,,,,"3.497,42",,,,,,"35.071,83",,,,,,,,,
GUARAQUECABA-PR,,,,,PR,,,,"2.119,65",,,,,,,-,,,,,,,,"2.119,65",,,,,,"21.255,64",,,,,,,,,
GUARATUBA-PR,,,,,PR,,,,"75.433,18",,,,,,,"66.004,03",,,,,,,,"141.437,21",,,,,,"1.418.318,86",,,,,,,,,
ITAPERUCU-PR,,,,,PR,,,,"2.649,56",,,,,,,-,,,,,,,,"2.649,56",,,,,,"26.569,56",,,,,,,,,
LAPA-PR,,,,,PR,,,,"3.285,46",,,,,,,-,,,,,,,,"3.285,46",,,,,,"32.946,27",,,,,,,,,
MANDIRITUBA-PR,,,,,PR,,,,"2.543,58",,,,,,,-,,,,,,,,"2.543,58",,,,,,"25.506,77",,,,,,,,,
MATINHOS-PR,,,,,PR,,,,"75.433,18",,,,,,,"54.099,54",,,,,,,,"129.532,72",,,,,,"1.298.941,78",,,,,,,,,
MORRETES-PR,,,,,PR,,,,"2.437,60",,,,,,,-,,,,,,,,"2.437,60",,,,,,"24.444,01",,,,,,,,,
PARANAGUA-PR,,,,,PR,,,,"4.027,34",,,,,,,"219,52",,,,,,,,"4.246,86",,,,,,"42.587,13",,,,,,,,,
PIEN-PR,,,,,PR,,,,"2.119,65",,,,,,,-,,,,,,,,"2.119,65",,,,,,"21.255,64",,,,,,,,,
PINHAIS-PR,,,,,PR,,,,"3.921,35",,,,,,,-,,,,,,,,"3.921,35",,,,,,"39.322,95",,,,,,,,,
PIRAQUARA-PR,,,,,PR,,,,"3.709,39",,,,,,,-,,,,,,,,"3.709,39",,,,,,"37.197,41",,,,,,,,,
PONTAL DO PARANA-PR,,,,,PR,,,,"2.437,60",,,,,,,"11.684,95",,,,,,,,"14.122,55",,,,,,"141.619,59",,,,,,,,,
