RIBEIRAO DO LARGO,,,BA,,,,"79,92",,,,,-,,,,,,,"79,92",,,,,,,,"488,68",,,,,,,,
RIO REAL,,,BA,,,,"100,76",,,,,-,,,,,,,"100,76",,,,,,,,"616,17",,,,,,,,
RUY BARBOSA,,,BA,,,,"97,29",,,,,-,,,,,,,"97,29",,,,,,,,"594,92",,,,,,,,
SALINAS DA MARGARIDA,,,BA,,,,"2.021,06",,,,,"132.930,01",,,,,,,"134.951,07",,,,,,,,"743.162,06",,,,,,,,
SALVADOR,,,BA,,,,"3.849,64",,,,,"132.930,01",,,,,,,"136.779,65",,,,,,,,"754.343,58",,,,,,,,
SANTA BARBARA,,,BA,,,,"83,39",,,,,-,,,,,,,"83,39",,,,,,,,"509,93",,,,,,,,
SANTA BRIGIDA,,,BA,,,,"83,39",,,,,-,,,,,,,"83,39",,,,,,,,"509,93",,,,,,,,
SANTA INES,,,BA,,,,"72,97",,,,,-,,,,,,,"72,97",,,,,,,,"446,18",,,,,,,,
SANTA TERESINHA,,,BA,,,,"69,49",,,,,-,,,,,,,"69,49",,,,,,,,"424,92",,,,,,,,
SANTALUZ,,,BA,,,,"97,29",,,,,-,,,,,,,"97,29",,,,,,,,"594,92",,,,,,,,
SANTANOPOLIS,,,BA,,,,"69,49",,,,,-,,,,,,,"69,49",,,,,,,,"424,92",,,,,,,,
SANTO AMARO,,,BA,,,,"3.175,95",,,,,"132.930,01",,,,,,,"136.105,96",,,,,,,,"750.224,07",,,,,,,,
SANTO ANTONIO DE JESUS,,,BA,,,,"121,61",,,,,-,,,,,,,"121,61",,,,,,,,"743,64",,,,,,,,
SANTO ESTEVAO,,,BA,,,,"107,71",,,,,-,,,,,,,"107,71",,,,,,,,"658,66",,,,,,,,
SAO DOMINGOS,,,BA,,,,"69,49",,,,,-,,,,,,,"69,49",,,,,,,,"424,92",,,,,,,,
SAO FELIPE,,,BA,,,,"90,34",,,,,-,,,,,,,"90,34",,,,,,,,"552,42",,,,,,,,
SAO FELIX,,,BA,,,,"76,44",,,,,-,,,,,,,"76,44",,,,,,,,"467,42",,,,,,,,
SAO FRANCISCO DO CONDE,,,BA,,,,"804.148,42",,,,,"155.140,32",,,,,,,"959.288,74",,,,,,,,"6.709.951,67",,,,,,,,
SAO GONCALO DOS CAMPOS,,,BA,,,,"93,81",,,,,-,,,,,,,"93,81",,,,,,,,"573,66",,,,,,,,
SAO JOSE DO JACUIPE,,,BA,,,,"69,49",,,,,-,,,,,,,"69,49",,,,,,,,"424,92",,,,,,,,
SAO MIGUEL DAS MATAS,,,BA,,,,"72,97",,,,,-,,,,,,,"72,97",,,,,,,,"446,18",,,,,,,,
SAO SEBASTIAO DO PASSE,,,BA,,,,"161.517,03",,,,,"105.753,42",,,,,,,"267.270,45",,,,,,,,"1.894.864,02",,,,,,,,
SAPEACU,,,BA,,,,"83,39",,,,,-,,,,,,,"83,39",,,,,,,,"509,93",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SATIRO DIAS,,,BA,,,,"83,39",,,,,-,,,,,,,"83,39",,,,,,,,"509,93",,,,,,,,
SAUBARA,,,BA,,,,"2.021,06",,,,,"132.930,01",,,,,,,"134.951,07",,,,,,,,"743.162,06",,,,,,,,
SERRA PRETA,,,BA,,,,"83,39",,,,,-,,,,,,,"83,39",,,,,,,,"509,93",,,,,,,,
SERRINHA,,,BA,,,,"125,09",,,,,-,,,,,,,"125,09",,,,,,,,"764,90",,,,,,,,
SERROLANDIA,,,BA,,,,"76,44",,,,,-,,,,,,,"76,44",,,,,,,,"467,42",,,,,,,,
SIMOES FILHO,,,BA,,,,"66.104,20",,,,,"6.762,60",,,,,,,"72.866,80",,,,,,,,"452.934,26",,,,,,,,
SITIO DO QUINTO,,,BA,,,,"83,39",,,,,-,,,,,,,"83,39",,,,,,,,"509,93",,,,,,,,
TANQUINHO,,,BA,,,,"69,49",,,,,-,,,,,,,"69,49",,,,,,,,"424,92",,,,,,,,
TAPIRAMUTA,,,BA,,,,"83,39",,,,,-,,,,,,,"83,39",,,,,,,,"509,93",,,,,,,,
TEODORO SAMPAIO,,,BA,,,,"69,49",,,,,-,,,,,,,"69,49",,,,,,,,"424,92",,,,,,,,
TEOFILANDIA,,,BA,,,,"90,34",,,,,-,,,,,,,"90,34",,,,,,,,"552,42",,,,,,,,
TERRA NOVA,,,BA,,,,"79,72",,,,,"2,11",,,,,,,"81,83",,,,,,,,"1.226,91",,,,,,,,
TUCANO,,,BA,,,,"111,19",,,,,-,,,,,,,"111,19",,,,,,,,"679,90",,,,,,,,
UAUA,,,BA,,,,"93,81",,,,,-,,,,,,,"93,81",,,,,,,,"573,66",,,,,,,,
UBAIRA,,,BA,,,,"90,34",,,,,-,,,,,,,"90,34",,,,,,,,"552,42",,,,,,,,
VALENTE,,,BA,,,,"86,87",,,,,-,,,,,,,"86,87",,,,,,,,"531,18",,,,,,,,
VARZEA DA ROCA,,,BA,,,,"76,44",,,,,-,,,,,,,"76,44",,,,,,,,"467,42",,,,,,,,
VARZEA DO POCO,,,BA,,,,"69,49",,,,,-,,,,,,,"69,49",,,,,,,,"424,92",,,,,,,,
VARZEA NOVA,,,BA,,,,"79,92",,,,,-,,,,,,,"79,92",,,,,,,,"488,68",,,,,,,,
VARZEDO,,,BA,,,,"69,49",,,,,-,,,,,,,"69,49",,,,,,,,"424,92",,,,,,,,
VERA CRUZ,,,BA,,,,"97,29",,,,,-,,,,,,,"97,29",,,,,,,,"594,92",,,,,,,,
VITORIA DA CONQUISTA,,,BA,,,,"138,99",,,,,-,,,,,,,"138,99",,,,,,,,"849,89",,,,,,,,
ACARAU,,,CE,,,,"2.261,95",,,,,-,,,,,,,"2.261,95",,,,,,,,"17.587,30",,,,,,,,
ALCANTARAS,,,CE,,,,"1.413,72",,,,,-,,,,,,,"1.413,72",,,,,,,,"10.992,06",,,,,,,,
AMONTADA,,,CE,,,,"47.215,45",,,,,"65.967,59",,,,,,,"113.183,04",,,,,,,,"881.842,53",,,,,,,,
APUIARES,,,CE,,,,"1.555,09",,,,,-,,,,,,,"1.555,09",,,,,,,,"12.091,26",,,,,,,,
AQUIRAZ,,,CE,,,,-,,,,,"1.767,17",,,,,,,"1.767,17",,,,,,,,"13.765,30",,,,,,,,
ARACATI,,,CE,,,,"344.147,55",,,,,"15.945,52",,,,,,,"360.093,07",,,,,,,,"2.634.077,05",,,,,,,,
ARARENDA,,,CE,,,,"1.484,40",,,,,-,,,,,,,"1.484,40",,,,,,,,"11.541,66",,,,,,,,
BARROQUINHA,,,CE,,,,"1.555,09",,,,,-,,,,,,,"1.555,09",,,,,,,,"12.091,26",,,,,,,,
BELA CRUZ,,,CE,,,,"1.979,20",,,,,-,,,,,,,"1.979,20",,,,,,,,"15.388,87",,,,,,,,
CAMOCIM,,,CE,,,,"2.261,95",,,,,-,,,,,,,"2.261,95",,,,,,,,"17.587,30",,,,,,,,
CANINDE,,,CE,,,,"2.403,32",,,,,-,,,,,,,"2.403,32",,,,,,,,"18.686,51",,,,,,,,
CARIDADE,,,CE,,,,"1.625,77",,,,,-,,,,,,,"1.625,77",,,,,,,,"12.640,86",,,,,,,,
CARIRE,,,CE,,,,"1.767,15",,,,,-,,,,,,,"1.767,15",,,,,,,,"13.740,06",,,,,,,,
CARNAUBAL,,,CE,,,,"1.625,77",,,,,-,,,,,,,"1.625,77",,,,,,,,"12.640,86",,,,,,,,
CATUNDA,,,CE,,,,"1.413,72",,,,,-,,,,,,,"1.413,72",,,,,,,,"10.992,06",,,,,,,,
CAUCAIA,,,CE,,,,-,,,,,"1.767,17",,,,,,,"1.767,17",,,,,,,,"13.765,30",,,,,,,,
CHAVAL,,,CE,,,,"1.555,09",,,,,-,,,,,,,"1.555,09",,,,,,,,"12.091,26",,,,,,,,
COREAU,,,CE,,,,"1.767,15",,,,,-,,,,,,,"1.767,15",,,,,,,,"13.740,06",,,,,,,,
CRATEUS,,,CE,,,,"2.403,32",,,,,-,,,,,,,"2.403,32",,,,,,,,"18.686,51",,,,,,,,
CROATA,,,CE,,,,"1.696,46",,,,,-,,,,,,,"1.696,46",,,,,,,,"13.190,47",,,,,,,,
CRUZ,,,CE,,,,"1.767,15",,,,,-,,,,,,,"1.767,15",,,,,,,,"13.740,06",,,,,,,,
FORQUILHA,,,CE,,,,"1.696,46",,,,,-,,,,,,,"1.696,46",,,,,,,,"13.190,47",,,,,,,,
FORTALEZA,,,CE,,,,"90.858,46",,,,,"2.356,22",,,,,,,"93.214,68",,,,,,,,"581.460,14",,,,,,,,
FRECHEIRINHA,,,CE,,,,"1.484,40",,,,,-,,,,,,,"1.484,40",,,,,,,,"11.541,66",,,,,,,,
GENERAL SAMPAIO,,,CE,,,,"1.413,72",,,,,-,,,,,,,"1.413,72",,,,,,,,"10.992,06",,,,,,,,
GRACA,,,CE,,,,"1.625,77",,,,,-,,,,,,,"1.625,77",,,,,,,,"12.640,86",,,,,,,,
GRANJA,,,CE,,,,"2.261,95",,,,,-,,,,,,,"2.261,95",,,,,,,,"17.587,30",,,,,,,,
GROAIRAS,,,CE,,,,"1.413,72",,,,,-,,,,,,,"1.413,72",,,,,,,,"10.992,06",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUARACIABA DO NORTE,,,CE,,,,"2.049,89",,,,,-,,,,,,,"2.049,89",,,,,,,,"15.938,49",,,,,,,,
HIDROLANDIA,,,CE,,,,"1.696,46",,,,,-,,,,,,,"1.696,46",,,,,,,,"13.190,47",,,,,,,,
IBIAPINA,,,CE,,,,"1.837,83",,,,,-,,,,,,,"1.837,83",,,,,,,,"14.289,67",,,,,,,,
ICAPUI,,,CE,,,,"76.288,68",,,,,"23.370,40",,,,,,,"99.659,08",,,,,,,,"687.644,18",,,,,,,,
INDEPENDENCIA,,,CE,,,,"1.908,52",,,,,-,,,,,,,"1.908,52",,,,,,,,"14.839,28",,,,,,,,
IPAPORANGA,,,CE,,,,"1.484,40",,,,,-,,,,,,,"1.484,40",,,,,,,,"11.541,66",,,,,,,,
IPU,,,CE,,,,"2.120,58",,,,,-,,,,,,,"2.120,58",,,,,,,,"16.488,09",,,,,,,,
IPUEIRAS,,,CE,,,,"2.120,58",,,,,-,,,,,,,"2.120,58",,,,,,,,"16.488,09",,,,,,,,
IRAUCUBA,,,CE,,,,"1.767,15",,,,,-,,,,,,,"1.767,15",,,,,,,,"13.740,06",,,,,,,,
ITAPAGE,,,CE,,,,"2.191,26",,,,,-,,,,,,,"2.191,26",,,,,,,,"17.037,69",,,,,,,,
ITAPIPOCA,,,CE,,,,"58.612,28",,,,,"53.791,05",,,,,,,"112.403,33",,,,,,,,"896.276,99",,,,,,,,
ITAREMA,,,CE,,,,"45.587,33",,,,,"33.895,07",,,,,,,"79.482,40",,,,,,,,"593.877,02",,,,,,,,
JIJOCA DE JERICOACOARA,,,CE,,,,"1.555,09",,,,,-,,,,,,,"1.555,09",,,,,,,,"12.091,26",,,,,,,,
MARCO,,,CE,,,,"1.837,83",,,,,-,,,,,,,"1.837,83",,,,,,,,"14.289,67",,,,,,,,
MARTINOPOLE,,,CE,,,,"1.413,72",,,,,-,,,,,,,"1.413,72",,,,,,,,"10.992,06",,,,,,,,
MASSAPE,,,CE,,,,"1.979,20",,,,,-,,,,,,,"1.979,20",,,,,,,,"15.388,87",,,,,,,,
MERUOCA,,,CE,,,,"1.484,40",,,,,-,,,,,,,"1.484,40",,,,,,,,"11.541,66",,,,,,,,
MIRAIMA,,,CE,,,,"1.484,40",,,,,-,,,,,,,"1.484,40",,,,,,,,"11.541,66",,,,,,,,
MONSENHOR TABOSA,,,CE,,,,"1.696,46",,,,,-,,,,,,,"1.696,46",,,,,,,,"13.190,47",,,,,,,,
MORAUJO,,,CE,,,,"1.413,72",,,,,-,,,,,,,"1.413,72",,,,,,,,"10.992,06",,,,,,,,
MORRINHOS,,,CE,,,,"1.696,46",,,,,-,,,,,,,"1.696,46",,,,,,,,"13.190,47",,,,,,,,
MUCAMBO,,,CE,,,,"1.555,09",,,,,-,,,,,,,"1.555,09",,,,,,,,"12.091,26",,,,,,,,
NOVA RUSSAS,,,CE,,,,"1.979,20",,,,,-,,,,,,,"1.979,20",,,,,,,,"15.388,87",,,,,,,,
NOVO ORIENTE,,,CE,,,,"1.908,52",,,,,-,,,,,,,"1.908,52",,,,,,,,"14.839,28",,,,,,,,
PACUJA,,,CE,,,,"1.413,72",,,,,-,,,,,,,"1.413,72",,,,,,,,"10.992,06",,,,,,,,
PARACURU,,,CE,,,,"43.959,21",,,,,"92.939,81",,,,,,,"136.899,02",,,,,,,,"1.072.056,17",,,,,,,,
PARAIPABA,,,CE,,,,"1.908,52",,,,,"2.491,05",,,,,,,"4.399,57",,,,,,,,"32.522,88",,,,,,,,
PARAMOTI,,,CE,,,,"1.484,40",,,,,-,,,,,,,"1.484,40",,,,,,,,"11.541,66",,,,,,,,
PENTECOSTE,,,CE,,,,"2.049,89",,,,,-,,,,,,,"2.049,89",,,,,,,,"15.938,49",,,,,,,,
PIRES FERREIRA,,,CE,,,,"1.413,72",,,,,-,,,,,,,"1.413,72",,,,,,,,"10.992,06",,,,,,,,
PORANGA,,,CE,,,,"1.484,40",,,,,-,,,,,,,"1.484,40",,,,,,,,"11.541,66",,,,,,,,
QUITERIANOPOLIS,,,CE,,,,"1.767,15",,,,,-,,,,,,,"1.767,15",,,,,,,,"13.740,06",,,,,,,,
RERIUTABA,,,CE,,,,"1.837,83",,,,,-,,,,,,,"1.837,83",,,,,,,,"14.289,67",,,,,,,,
SANTA QUITERIA,,,CE,,,,"2.191,26",,,,,-,,,,,,,"2.191,26",,,,,,,,"17.037,69",,,,,,,,
SANTANA DO ACARAU,,,CE,,,,"1.908,52",,,,,-,,,,,,,"1.908,52",,,,,,,,"14.839,28",,,,,,,,
SAO BENEDITO,,,CE,,,,"2.120,58",,,,,-,,,,,,,"2.120,58",,,,,,,,"16.488,09",,,,,,,,
SAO GONCALO DO AMARANTE,,,CE,,,,"2.049,89",,,,,-,,,,,,,"2.049,89",,,,,,,,"15.938,49",,,,,,,,
SAO LUIS DO CURU,,,CE,,,,"1.484,40",,,,,-,,,,,,,"1.484,40",,,,,,,,"11.541,66",,,,,,,,
SENADOR SA,,,CE,,,,"1.413,72",,,,,-,,,,,,,"1.413,72",,,,,,,,"10.992,06",,,,,,,,
SOBRAL,,,CE,,,,"2.827,44",,,,,-,,,,,,,"2.827,44",,,,,,,,"21.984,13",,,,,,,,
TAMBORIL,,,CE,,,,"1.908,52",,,,,-,,,,,,,"1.908,52",,,,,,,,"14.839,28",,,,,,,,
TEJUCUOCA,,,CE,,,,"1.555,09",,,,,-,,,,,,,"1.555,09",,,,,,,,"12.091,26",,,,,,,,
TIANGUA,,,CE,,,,"2.332,63",,,,,-,,,,,,,"2.332,63",,,,,,,,"18.136,90",,,,,,,,
TRAIRI,,,CE,,,,"50.471,69",,,,,"58.222,87",,,,,,,"108.694,56",,,,,,,,"839.188,74",,,,,,,,
TURURU,,,CE,,,,"1.484,40",,,,,-,,,,,,,"1.484,40",,,,,,,,"11.541,66",,,,,,,,
UBAJARA,,,CE,,,,"1.908,52",,,,,-,,,,,,,"1.908,52",,,,,,,,"14.839,28",,,,,,,,
UMIRIM,,,CE,,,,"1.696,46",,,,,-,,,,,,,"1.696,46",,,,,,,,"13.190,47",,,,,,,,
URUBURETAMA,,,CE,,,,"1.696,46",,,,,-,,,,,,,"1.696,46",,,,,,,,"13.190,47",,,,,,,,
URUOCA,,,CE,,,,"1.484,40",,,,,-,,,,,,,"1.484,40",,,,,,,,"11.541,66",,,,,,,,
VARJOTA,,,CE,,,,"1.696,46",,,,,-,,,,,,,"1.696,46",,,,,,,,"13.190,47",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VICOSA DO CEARA,,,CE,,,,"2.191,26",,,,,-,,,,,,,"2.191,26",,,,,,,,"17.037,69",,,,,,,,
AFONSO CLAUDIO,,,ES,,,,"2.781,69",,,,,-,,,,,,,"2.781,69",,,,,,,,"23.135,43",,,,,,,,
AGUA DOCE DO NORTE,,,ES,,,,"2.110,25",,,,,-,,,,,,,"2.110,25",,,,,,,,"17.551,01",,,,,,,,
AGUIA BRANCA,,,ES,,,,"1.918,41",,,,,-,,,,,,,"1.918,41",,,,,,,,"15.955,47",,,,,,,,
ALEGRE,,,ES,,,,"2.685,77",,,,,-,,,,,,,"2.685,77",,,,,,,,"22.337,65",,,,,,,,
ALFREDO CHAVES,,,ES,,,,"2.110,25",,,,,-,,,,,,,"2.110,25",,,,,,,,"17.551,01",,,,,,,,
ALTO RIO NOVO,,,ES,,,,"1.918,41",,,,,-,,,,,,,"1.918,41",,,,,,,,"15.955,47",,,,,,,,
ANCHIETA,,,ES,,,,"2.398,01",,,,,-,,,,,,,"2.398,01",,,,,,,,"19.944,33",,,,,,,,
APIACA,,,ES,,,,"1.918,41",,,,,-,,,,,,,"1.918,41",,,,,,,,"15.955,47",,,,,,,,
ARACRUZ,,,ES,,,,"297.318,44",,,,,"82.990,41",,,,,,,"380.308,85",,,,,,,,"1.297.441,55",,,,,,,,
ATILIO VIVACQUA,,,ES,,,,"1.918,41",,,,,-,,,,,,,"1.918,41",,,,,,,,"15.955,47",,,,,,,,
BAIXO GUANDU,,,ES,,,,"2.589,85",,,,,-,,,,,,,"2.589,85",,,,,,,,"21.539,88",,,,,,,,
BARRA DE SAO FRANCISCO,,,ES,,,,"2.877,61",,,,,-,,,,,,,"2.877,61",,,,,,,,"23.933,20",,,,,,,,
BOA ESPERANCA,,,ES,,,,"2.110,25",,,,,-,,,,,,,"2.110,25",,,,,,,,"17.551,01",,,,,,,,
BOM JESUS DO NORTE,,,ES,,,,"1.918,41",,,,,-,,,,,,,"1.918,41",,,,,,,,"15.955,47",,,,,,,,
BREJETUBA,,,ES,,,,"2.014,33",,,,,-,,,,,,,"2.014,33",,,,,,,,"16.753,24",,,,,,,,
CACHOEIRO DE ITAPEMIRIM,,,ES,,,,"3.836,82",,,,,-,,,,,,,"3.836,82",,,,,,,,"31.910,94",,,,,,,,
CASTELO,,,ES,,,,"2.781,69",,,,,-,,,,,,,"2.781,69",,,,,,,,"23.135,43",,,,,,,,
COLATINA,,,ES,,,,"3.644,98",,,,,-,,,,,,,"3.644,98",,,,,,,,"30.315,39",,,,,,,,
CONCEICAO DA BARRA,,,ES,,,,"59.284,42",,,,,"3.834,34",,,,,,,"63.118,76",,,,,,,,"463.446,70",,,,,,,,
CONCEICAO DO CASTELO,,,ES,,,,"2.014,33",,,,,-,,,,,,,"2.014,33",,,,,,,,"16.753,24",,,,,,,,
DIVINO DE SAO LOURENCO,,,ES,,,,"1.918,41",,,,,-,,,,,,,"1.918,41",,,,,,,,"15.955,47",,,,,,,,
DOMINGOS MARTINS,,,ES,,,,"2.685,77",,,,,-,,,,,,,"2.685,77",,,,,,,,"22.337,65",,,,,,,,
DORES DO RIO PRETO,,,ES,,,,"1.918,41",,,,,-,,,,,,,"1.918,41",,,,,,,,"15.955,47",,,,,,,,
ECOPORANGA,,,ES,,,,"2.493,93",,,,,-,,,,,,,"2.493,93",,,,,,,,"20.742,11",,,,,,,,
FUNDAO,,,ES,,,,"2.110,25",,,,,-,,,,,,,"2.110,25",,,,,,,,"17.551,01",,,,,,,,
GOVERNADOR LINDENBERG,,,ES,,,,"1.918,41",,,,,-,,,,,,,"1.918,41",,,,,,,,"15.955,47",,,,,,,,
GUACUI,,,ES,,,,"2.589,85",,,,,-,,,,,,,"2.589,85",,,,,,,,"21.539,88",,,,,,,,
GUARAPARI,,,ES,,,,"3.453,14",,,,,-,,,,,,,"3.453,14",,,,,,,,"28.719,85",,,,,,,,
IBATIBA,,,ES,,,,"2.398,01",,,,,-,,,,,,,"2.398,01",,,,,,,,"19.944,33",,,,,,,,
IBIRACU,,,ES,,,,"2.014,33",,,,,-,,,,,,,"2.014,33",,,,,,,,"16.753,24",,,,,,,,
IBITIRAMA,,,ES,,,,"1.918,41",,,,,-,,,,,,,"1.918,41",,,,,,,,"15.955,47",,,,,,,,
ICONHA,,,ES,,,,"2.014,33",,,,,-,,,,,,,"2.014,33",,,,,,,,"16.753,24",,,,,,,,
IRUPI,,,ES,,,,"2.014,33",,,,,-,,,,,,,"2.014,33",,,,,,,,"16.753,24",,,,,,,,
ITAGUACU,,,ES,,,,"2.206,17",,,,,-,,,,,,,"2.206,17",,,,,,,,"18.348,78",,,,,,,,
ITAPEMIRIM,,,ES,,,,"55.113,45",,,,,-,,,,,,,"55.113,45",,,,,,,,"458.380,14",,,,,,,,
ITARANA,,,ES,,,,"2.014,33",,,,,-,,,,,,,"2.014,33",,,,,,,,"16.753,24",,,,,,,,
IUNA,,,ES,,,,"2.589,85",,,,,-,,,,,,,"2.589,85",,,,,,,,"21.539,88",,,,,,,,
JAGUARE,,,ES,,,,"409.253,71",,,,,"200.084,09",,,,,,,"609.337,80",,,,,,,,"4.629.785,86",,,,,,,,
JERONIMO MONTEIRO,,,ES,,,,"2.014,33",,,,,-,,,,,,,"2.014,33",,,,,,,,"16.753,24",,,,,,,,
JOAO NEIVA,,,ES,,,,"2.206,17",,,,,-,,,,,,,"2.206,17",,,,,,,,"18.348,78",,,,,,,,
LARANJA DA TERRA,,,ES,,,,"2.014,33",,,,,-,,,,,,,"2.014,33",,,,,,,,"16.753,24",,,,,,,,
LINHARES,,,ES,,,,"1.022.344,69",,,,,"235.165,29",,,,,,,"1.257.509,98",,,,,,,,"9.220.908,05",,,,,,,,
MANTENOPOLIS,,,ES,,,,"2.014,33",,,,,-,,,,,,,"2.014,33",,,,,,,,"16.753,24",,,,,,,,
MARATAIZES,,,ES,,,,"2.685,77",,,,,-,,,,,,,"2.685,77",,,,,,,,"22.337,65",,,,,,,,
MARECHAL FLORIANO,,,ES,,,,"2.110,25",,,,,-,,,,,,,"2.110,25",,,,,,,,"17.551,01",,,,,,,,
MARILANDIA,,,ES,,,,"1.918,41",,,,,-,,,,,,,"1.918,41",,,,,,,,"15.955,47",,,,,,,,
MIMOSO DO SUL,,,ES,,,,"2.589,85",,,,,-,,,,,,,"2.589,85",,,,,,,,"21.539,88",,,,,,,,
MONTANHA,,,ES,,,,"2.302,09",,,,,-,,,,,,,"2.302,09",,,,,,,,"19.146,55",,,,,,,,
MUCURICI,,,ES,,,,"1.918,41",,,,,-,,,,,,,"1.918,41",,,,,,,,"15.955,47",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MUNIZ FREIRE,,,ES,,,,"2.398,01",,,,,-,,,,,,,"2.398,01",,,,,,,,"19.944,33",,,,,,,,
MUQUI,,,ES,,,,"2.110,25",,,,,-,,,,,,,"2.110,25",,,,,,,,"17.551,01",,,,,,,,
NOVA VENECIA,,,ES,,,,"2.973,53",,,,,-,,,,,,,"2.973,53",,,,,,,,"24.730,96",,,,,,,,
PANCAS,,,ES,,,,"2.493,93",,,,,-,,,,,,,"2.493,93",,,,,,,,"20.742,11",,,,,,,,
PEDRO CANARIO,,,ES,,,,"2.493,93",,,,,-,,,,,,,"2.493,93",,,,,,,,"20.742,11",,,,,,,,
PINHEIROS,,,ES,,,,"2.493,93",,,,,-,,,,,,,"2.493,93",,,,,,,,"20.742,11",,,,,,,,
PIUMA,,,ES,,,,"2.206,17",,,,,-,,,,,,,"2.206,17",,,,,,,,"18.348,78",,,,,,,,
PONTO BELO,,,ES,,,,"1.918,41",,,,,-,,,,,,,"1.918,41",,,,,,,,"15.955,47",,,,,,,,
PRESIDENTE KENNEDY,,,ES,,,,"39.366,75",,,,,"226.208,07",,,,,,,"265.574,82",,,,,,,,"1.275.305,63",,,,,,,,
RIO BANANAL,,,ES,,,,"2.302,09",,,,,-,,,,,,,"2.302,09",,,,,,,,"19.146,55",,,,,,,,
RIO NOVO DO SUL,,,ES,,,,"2.014,33",,,,,-,,,,,,,"2.014,33",,,,,,,,"16.753,24",,,,,,,,
SANTA LEOPOLDINA,,,ES,,,,"2.110,25",,,,,-,,,,,,,"2.110,25",,,,,,,,"17.551,01",,,,,,,,
SANTA MARIA DE JETIBA,,,ES,,,,"2.685,77",,,,,-,,,,,,,"2.685,77",,,,,,,,"22.337,65",,,,,,,,
SANTA TERESA,,,ES,,,,"2.493,93",,,,,-,,,,,,,"2.493,93",,,,,,,,"20.742,11",,,,,,,,
SAO DOMINGOS DO NORTE,,,ES,,,,"1.918,41",,,,,-,,,,,,,"1.918,41",,,,,,,,"15.955,47",,,,,,,,
SAO GABRIEL DA PALHA,,,ES,,,,"2.589,85",,,,,-,,,,,,,"2.589,85",,,,,,,,"21.539,88",,,,,,,,
SAO JOSE DO CALCADO,,,ES,,,,"2.014,33",,,,,-,,,,,,,"2.014,33",,,,,,,,"16.753,24",,,,,,,,
SAO MATEUS,,,ES,,,,"939.265,47",,,,,"140.348,60",,,,,,,"1.079.614,07",,,,,,,,"7.914.114,00",,,,,,,,
SAO ROQUE DO CANAA,,,ES,,,,"2.014,33",,,,,-,,,,,,,"2.014,33",,,,,,,,"16.753,24",,,,,,,,
SOORETAMA,,,ES,,,,"2.398,01",,,,,-,,,,,,,"2.398,01",,,,,,,,"19.944,33",,,,,,,,
VARGEM ALTA,,,ES,,,,"2.302,09",,,,,-,,,,,,,"2.302,09",,,,,,,,"19.146,55",,,,,,,,
VENDA NOVA DO IMIGRANTE,,,ES,,,,"2.302,09",,,,,-,,,,,,,"2.302,09",,,,,,,,"19.146,55",,,,,,,,
VILA PAVAO,,,ES,,,,"1.918,41",,,,,-,,,,,,,"1.918,41",,,,,,,,"15.955,47",,,,,,,,
VILA VALERIO,,,ES,,,,"2.110,25",,,,,-,,,,,,,"2.110,25",,,,,,,,"17.551,01",,,,,,,,
AFUA,,,PA,,,,-,,,,,"4.196,24",,,,,,,"4.196,24",,,,,,,,"33.832,53",,,,,,,,
ALENQUER,,,PA,,,,-,,,,,"4.196,24",,,,,,,"4.196,24",,,,,,,,"33.832,53",,,,,,,,
ALMEIRIM,,,PA,,,,-,,,,,"4.196,24",,,,,,,"4.196,24",,,,,,,,"33.832,53",,,,,,,,
ANAJAS,,,PA,,,,-,,,,,"4.196,24",,,,,,,"4.196,24",,,,,,,,"33.832,53",,,,,,,,
BREVES,,,PA,,,,-,,,,,"4.196,24",,,,,,,"4.196,24",,,,,,,,"33.832,53",,,,,,,,
CHAVES,,,PA,,,,-,,,,,"4.196,24",,,,,,,"4.196,24",,,,,,,,"33.832,53",,,,,,,,
CURUA,,,PA,,,,-,,,,,"4.196,24",,,,,,,"4.196,24",,,,,,,,"33.832,53",,,,,,,,
FARO,,,PA,,,,-,,,,,"4.196,24",,,,,,,"4.196,24",,,,,,,,"33.832,53",,,,,,,,
GURUPA,,,PA,,,,-,,,,,"4.196,24",,,,,,,"4.196,24",,,,,,,,"33.832,53",,,,,,,,
JURUTI,,,PA,,,,-,,,,,"4.196,24",,,,,,,"4.196,24",,,,,,,,"33.832,53",,,,,,,,
MELGACO,,,PA,,,,-,,,,,"4.196,24",,,,,,,"4.196,24",,,,,,,,"33.832,53",,,,,,,,
MONTE ALEGRE,,,PA,,,,-,,,,,"4.196,24",,,,,,,"4.196,24",,,,,,,,"33.832,53",,,,,,,,
OBIDOS,,,PA,,,,-,,,,,"4.196,24",,,,,,,"4.196,24",,,,,,,,"33.832,53",,,,,,,,
PORTO DE MOZ,,,PA,,,,-,,,,,"4.196,24",,,,,,,"4.196,24",,,,,,,,"33.832,53",,,,,,,,
