CABO FRIO,,RJ,,,"2.855.097,32",,,,,"2.580.094,84",,,,,,"5.435.192,16",,,,,"5.435.192,16",,,,,,,,,,,,,
CACHOEIRAS DE MACACU,,RJ,,,"660.710,84",,,,,-,,,,,,"660.710,84",,,,,"660.710,84",,,,,,,,,,,,,
CAMBUCI,,RJ,,,"259.212,78",,,,,-,,,,,,"259.212,78",,,,,"259.212,78",,,,,,,,,,,,,
CAMPOS DOS GOYTACAZES,,RJ,,,"3.005.365,60",,,,,"13.989.571,69",,,,,,"16.994.937,29",,,,,"16.994.937,29",,,,,,,,,,,,,
CANTAGALO,,RJ,,,"281.753,02",,,,,-,,,,,,"281.753,02",,,,,"281.753,02",,,,,,,,,,,,,
CARAPEBUS,,RJ,,,"1.502.682,80",,,,,"259.472,99",,,,,,"1.762.155,79",,,,,"1.762.155,79",,,,,,,,,,,,,
CARDOSO MOREIRA,,RJ,,,"247.942,66",,,,,-,,,,,,"247.942,66",,,,,"247.942,66",,,,,,,,,,,,,
CARMO,,RJ,,,"259.212,78",,,,,-,,,,,,"259.212,78",,,,,"259.212,78",,,,,,,,,,,,,
CASIMIRO DE ABREU,,RJ,,,"1.953.487,64",,,,,"344.255,25",,,,,,"2.297.742,89",,,,,"2.297.742,89",,,,,,,,,,,,,
CONCEICAO DE MACABU,,RJ,,,"281.753,02",,,,,-,,,,,,"281.753,02",,,,,"281.753,02",,,,,,,,,,,,,
CORDEIRO,,RJ,,,"281.753,02",,,,,-,,,,,,"281.753,02",,,,,"281.753,02",,,,,,,,,,,,,
DUAS BARRAS,,RJ,,,"236.672,54",,,,,-,,,,,,"236.672,54",,,,,"236.672,54",,,,,,,,,,,,,
DUQUE DE CAXIAS,,RJ,,,"943.872,63",,,,,"12.786,59",,,,,,"956.659,22",,,,,"956.659,22",,,,,,,,,,,,,
GUAPIMIRIM,,RJ,,,"707.904,47",,,,,"12.786,59",,,,,,"720.691,06",,,,,"720.691,06",,,,,,,,,,,,,
IGUABA GRANDE,,RJ,,,"259.212,78",,,,,-,,,,,,"259.212,78",,,,,"259.212,78",,,,,,,,,,,,,
ITABORAI,,RJ,,,-,,,,,"12.786,59",,,,,,"12.786,59",,,,,"12.786,59",,,,,,,,,,,,,
ITALVA,,RJ,,,"247.942,66",,,,,-,,,,,,"247.942,66",,,,,"247.942,66",,,,,,,,,,,,,
ITAOCARA,,RJ,,,"293.023,14",,,,,-,,,,,,"293.023,14",,,,,"293.023,14",,,,,,,,,,,,,
ITAPERUNA,,RJ,,,"405.724,35",,,,,-,,,,,,"405.724,35",,,,,"405.724,35",,,,,,,,,,,,,
JAPERI,,RJ,,,"266.787,42",,,,,-,,,,,,"266.787,42",,,,,"266.787,42",,,,,,,,,,,,,
LAJE DO MURIAE,,RJ,,,"225.402,42",,,,,-,,,,,,"225.402,42",,,,,"225.402,42",,,,,,,,,,,,,
MACAE,,RJ,,,"8.317.254,95",,,,,"4.989.994,45",,,,,,"13.307.249,40",,,,,"13.307.249,40",,,,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MACUCO,,RJ,,,"225.402,42",,,,,-,,,,,,"225.402,42",,,,,"225.402,42",,,,,,,,,,,,,
MAGE,,RJ,,,"849.485,37",,,,,"12.786,59",,,,,,"862.271,96",,,,,"862.271,96",,,,,,,,,,,,,
MANGARATIBA,,RJ,,,-,,,,,-,,,,,,-,,,,,-,,,,,,,,,,,,,
MIRACEMA,,RJ,,,"304.293,26",,,,,-,,,,,,"304.293,26",,,,,"304.293,26",,,,,,,,,,,,,
NATIVIDADE,,RJ,,,"259.212,78",,,,,-,,,,,,"259.212,78",,,,,"259.212,78",,,,,,,,,,,,,
NITEROI,,RJ,,,-,,,,,"12.786,59",,,,,,"12.786,59",,,,,"12.786,59",,,,,,,,,,,,,
NOVA FRIBURGO,,RJ,,,"450.804,84",,,,,-,,,,,,"450.804,84",,,,,"450.804,84",,,,,,,,,,,,,
PARATI,,RJ,,,-,,,,,-,,,,,,-,,,,,-,,,,,,,,,,,,,
PETROPOLIS,,RJ,,,"450.804,84",,,,,-,,,,,,"450.804,84",,,,,"450.804,84",,,,,,,,,,,,,
PIRAI,,RJ,,,"266.787,42",,,,,-,,,,,,"266.787,42",,,,,"266.787,42",,,,,,,,,,,,,
PORCIUNCULA,,RJ,,,"259.212,78",,,,,-,,,,,,"259.212,78",,,,,"259.212,78",,,,,,,,,,,,,
QUISSAMA,,RJ,,,"1.652.951,08",,,,,"1.915.680,71",,,,,,"3.568.631,79",,,,,"3.568.631,79",,,,,,,,,,,,,
RIO BONITO,,RJ,,,"360.643,87",,,,,-,,,,,,"360.643,87",,,,,"360.643,87",,,,,,,,,,,,,
RIO DAS OSTRAS,,RJ,,,"2.254.024,20",,,,,"5.102.359,79",,,,,,"7.356.383,99",,,,,"7.356.383,99",,,,,,,,,,,,,
RIO DE JANEIRO,,RJ,,,"766.273,88",,,,,"51.146,38",,,,,,"817.420,26",,,,,"817.420,26",,,,,,,,,,,,,
SANTA MARIA MADALENA,,RJ,,,"236.672,54",,,,,-,,,,,,"236.672,54",,,,,"236.672,54",,,,,,,,,,,,,
SANTO ANTONIO DE PADUA,,RJ,,,"338.103,63",,,,,-,,,,,,"338.103,63",,,,,"338.103,63",,,,,,,,,,,,,
SAO FIDELIS,,RJ,,,"338.103,63",,,,,-,,,,,,"338.103,63",,,,,"338.103,63",,,,,,,,,,,,,
SAO FRANCISCO DE ITABAPOANA,,RJ,,,"349.373,75",,,,,-,,,,,,"349.373,75",,,,,"349.373,75",,,,,,,,,,,,,
SAO GONCALO,,RJ,,,-,,,,,"12.786,59",,,,,,"12.786,59",,,,,"12.786,59",,,,,,,,,,,,,
SAO JOAO DA BARRA,,RJ,,,"304.293,26",,,,,-,,,,,,"304.293,26",,,,,"304.293,26",,,,,,,,,,,,,
SAO JOSE DE UBA,,RJ,,,"225.402,42",,,,,-,,,,,,"225.402,42",,,,,"225.402,42",,,,,,,,,,,,,
SAO JOSE DO VALE DO RIO PRETO,,RJ,,,"281.753,02",,,,,-,,,,,,"281.753,02",,,,,"281.753,02",,,,,,,,,,,,,
SAO PEDRO DA ALDEIA,,RJ,,,"371.913,99",,,,,-,,,,,,"371.913,99",,,,,"371.913,99",,,,,,,,,,,,,
SAO SEBASTIAO DO ALTO,,RJ,,,"225.402,42",,,,,-,,,,,,"225.402,42",,,,,"225.402,42",,,,,,,,,,,,,
SAQUAREMA,,RJ,,,"360.643,87",,,,,-,,,,,,"360.643,87",,,,,"360.643,87",,,,,,,,,,,,,
SILVA JARDIM,,RJ,,,"613.517,21",,,,,-,,,,,,"613.517,21",,,,,"613.517,21",,,,,,,,,,,,,
SUMIDOURO,,RJ,,,"259.212,78",,,,,-,,,,,,"259.212,78",,,,,"259.212,78",,,,,,,,,,,,,
TERESOPOLIS,,RJ,,,"439.534,71",,,,,-,,,,,,"439.534,71",,,,,"439.534,71",,,,,,,,,,,,,
TRAJANO DE MORAIS,,RJ,,,"236.672,54",,,,,-,,,,,,"236.672,54",,,,,"236.672,54",,,,,,,,,,,,,
VARRE-SAI,,RJ,,,"225.402,42",,,,,-,,,,,,"225.402,42",,,,,"225.402,42",,,,,,,,,,,,,
VOLTA REDONDA,,RJ,,,"266.787,42",,,,,-,,,,,,"266.787,42",,,,,"266.787,42",,,,,,,,,,,,,
ACARI,,RN,,,"3.136,72",,,,,-,,,,,,"3.136,72",,,,,"3.136,72",,,,,,,,,,,,,
ACU,,RN,,,"171.359,84",,,,,"86.034,02",,,,,,"257.393,86",,,,,"257.393,86",,,,,,,,,,,,,
AFONSO BEZERRA,,RN,,,"3.136,72",,,,,-,,,,,,"3.136,72",,,,,"3.136,72",,,,,,,,,,,,,
AGUA NOVA,,RN,,,"2.987,35",,,,,-,,,,,,"2.987,35",,,,,"2.987,35",,,,,,,,,,,,,
ALEXANDRIA,,RN,,,"3.286,08",,,,,-,,,,,,"3.286,08",,,,,"3.286,08",,,,,,,,,,,,,
ALMINO AFONSO,,RN,,,"2.987,35",,,,,-,,,,,,"2.987,35",,,,,"2.987,35",,,,,,,,,,,,,
ALTO DO RODRIGUES,,RN,,,"215.491,29",,,,,"99.801,71",,,,,,"315.293,00",,,,,"315.293,00",,,,,,,,,,,,,
ANTONIO MARTINS,,RN,,,"2.987,35",,,,,-,,,,,,"2.987,35",,,,,"2.987,35",,,,,,,,,,,,,
APODI,,RN,,,"157.707,01",,,,,"73.807,60",,,,,,"231.514,62",,,,,"231.514,62",,,,,,,,,,,,,
AREIA BRANCA,,RN,,,"419.613,64",,,,,"355.788,64",,,,,,"775.402,28",,,,,"775.402,28",,,,,,,,,,,,,
AUGUSTO SEVERO,,RN,,,"2.987,35",,,,,-,,,,,,"2.987,35",,,,,"2.987,35",,,,,,,,,,,,,
BARAUNA,,RN,,,"3.734,19",,,,,-,,,,,,"3.734,19",,,,,"3.734,19",,,,,,,,,,,,,
CAICO,,RN,,,"4.929,13",,,,,-,,,,,,"4.929,13",,,,,"4.929,13",,,,,,,,,,,,,
CARAUBAS,,RN,,,"105.139,43",,,,,"35.383,95",,,,,,"140.523,37",,,,,"140.523,37",,,,,,,,,,,,,
CARNAUBA DOS DANTAS,,RN,,,"2.987,35",,,,,-,,,,,,"2.987,35",,,,,"2.987,35",,,,,,,,,,,,,
CARNAUBAIS,,RN,,,"112.488,70",,,,,"25.110,79",,,,,,"137.599,49",,,,,"137.599,49",,,,,,,,,,,,,
CERRO CORA,,RN,,,"3.136,72",,,,,-,,,,,,"3.136,72",,,,,"3.136,72",,,,,,,,,,,,,
CORONEL JOAO PESSOA,,RN,,,"2.987,35",,,,,-,,,,,,"2.987,35",,,,,"2.987,35",,,,,,,,,,,,,
CRUZETA,,RN,,,"2.987,35",,,,,-,,,,,,"2.987,35",,,,,"2.987,35",,,,,,,,,,,,,
CURRAIS NOVOS,,RN,,,"4.630,39",,,,,-,,,,,,"4.630,39",,,,,"4.630,39",,,,,,,,,,,,,
DOUTOR SEVERIANO,,RN,,,"2.987,35",,,,,-,,,,,,"2.987,35",,,,,"2.987,35",,,,,,,,,,,,,
ENCANTO,,RN,,,"2.987,35",,,,,-,,,,,,"2.987,35",,,,,"2.987,35",,,,,,,,,,,,,
EQUADOR,,RN,,,"2.987,35",,,,,-,,,,,,"2.987,35",,,,,"2.987,35",,,,,,,,,,,,,
FELIPE GUERRA,,RN,,,"108.463,87",,,,,"39.530,43",,,,,,"147.994,30",,,,,"147.994,30",,,,,,,,,,,,,
FLORANIA,,RN,,,"2.987,35",,,,,-,,,,,,"2.987,35",,,,,"2.987,35",,,,,,,,,,,,,
FRANCISCO DANTAS,,RN,,,"2.987,35",,,,,-,,,,,,"2.987,35",,,,,"2.987,35",,,,,,,,,,,,,
FRUTUOSO GOMES,,RN,,,"2.987,35",,,,,-,,,,,,"2.987,35",,,,,"2.987,35",,,,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GALINHOS,,RN,,,"2.987,35",,,,,"88.264,59",,,,,,"91.251,94",,,,,"91.251,94",,,,,,,,,,,,,
GOVERNADOR DIX-SEPT ROSADO,,RN,,,"172.034,21",,,,,"94.857,58",,,,,,"266.891,79",,,,,"266.891,79",,,,,,,,,,,,,
GROSSOS,,RN,,,"45.406,05",,,,,"50.874,56",,,,,,"96.280,61",,,,,"96.280,61",,,,,,,,,,,,,
GUAMARE,,RN,,,"871.815,19",,,,,"197.017,62",,,,,,"1.068.832,81",,,,,"1.068.832,81",,,,,,,,,,,,,
IELMO MARINHO,,RN,,,"266.787,42",,,,,-,,,,,,"266.787,42",,,,,"266.787,42",,,,,,,,,,,,,
IPANGUACU,,RN,,,"3.136,72",,,,,-,,,,,,"3.136,72",,,,,"3.136,72",,,,,,,,,,,,,
IPUEIRA,,RN,,,"2.987,35",,,,,-,,,,,,"2.987,35",,,,,"2.987,35",,,,,,,,,,,,,
ITAJA,,RN,,,"2.987,35",,,,,-,,,,,,"2.987,35",,,,,"2.987,35",,,,,,,,,,,,,
ITAU,,RN,,,"2.987,35",,,,,-,,,,,,"2.987,35",,,,,"2.987,35",,,,,,,,,,,,,
JANDAIRA,,RN,,,"2.987,35",,,,,-,,,,,,"2.987,35",,,,,"2.987,35",,,,,,,,,,,,,
JANDUIS,,RN,,,"2.987,35",,,,,-,,,,,,"2.987,35",,,,,"2.987,35",,,,,,,,,,,,,
JARDIM DE PIRANHAS,,RN,,,"3.136,72",,,,,-,,,,,,"3.136,72",,,,,"3.136,72",,,,,,,,,,,,,
JARDIM DO SERIDO,,RN,,,"3.286,08",,,,,-,,,,,,"3.286,08",,,,,"3.286,08",,,,,,,,,,,,,
JOAO DIAS,,RN,,,"2.987,35",,,,,-,,,,,,"2.987,35",,,,,"2.987,35",,,,,,,,,,,,,
JOSE DA PENHA,,RN,,,"2.987,35",,,,,-,,,,,,"2.987,35",,,,,"2.987,35",,,,,,,,,,,,,
JUCURUTU,,RN,,,"3.584,82",,,,,-,,,,,,"3.584,82",,,,,"3.584,82",,,,,,,,,,,,,
LAGOA NOVA,,RN,,,"3.286,08",,,,,-,,,,,,"3.286,08",,,,,"3.286,08",,,,,,,,,,,,,
LUCRECIA,,RN,,,"2.987,35",,,,,-,,,,,,"2.987,35",,,,,"2.987,35",,,,,,,,,,,,,
LUIS GOMES,,RN,,,"2.987,35",,,,,-,,,,,,"2.987,35",,,,,"2.987,35",,,,,,,,,,,,,
MACAU,,RN,,,"1.014.570,50",,,,,"277.196,35",,,,,,"1.291.766,85",,,,,"1.291.766,85",,,,,,,,,,,,,
MAJOR SALES,,RN,,,"2.987,35",,,,,-,,,,,,"2.987,35",,,,,"2.987,35",,,,,,,,,,,,,
MARCELINO VIEIRA,,RN,,,"2.987,35",,,,,-,,,,,,"2.987,35",,,,,"2.987,35",,,,,,,,,,,,,
MARTINS,,RN,,,"2.987,35",,,,,-,,,,,,"2.987,35",,,,,"2.987,35",,,,,,,,,,,,,
MESSIAS TARGINO,,RN,,,"2.987,35",,,,,-,,,,,,"2.987,35",,,,,"2.987,35",,,,,,,,,,,,,
MOSSORO,,RN,,,"612.889,94",,,,,"511.735,38",,,,,,"1.124.625,32",,,,,"1.124.625,32",,,,,,,,,,,,,
OLHO D'AGUA DO BORGES,,RN,,,"2.987,35",,,,,-,,,,,,"2.987,35",,,,,"2.987,35",,,,,,,,,,,,,
OURO BRANCO,,RN,,,"2.987,35",,,,,-,,,,,,"2.987,35",,,,,"2.987,35",,,,,,,,,,,,,
PARANA,,RN,,,"2.987,35",,,,,-,,,,,,"2.987,35",,,,,"2.987,35",,,,,,,,,,,,,
PARAU,,RN,,,"2.987,35",,,,,-,,,,,,"2.987,35",,,,,"2.987,35",,,,,,,,,,,,,
PARELHAS,,RN,,,"3.734,19",,,,,-,,,,,,"3.734,19",,,,,"3.734,19",,,,,,,,,,,,,
PATU,,RN,,,"3.136,72",,,,,-,,,,,,"3.136,72",,,,,"3.136,72",,,,,,,,,,,,,
PAU DOS FERROS,,RN,,,"4.032,92",,,,,-,,,,,,"4.032,92",,,,,"4.032,92",,,,,,,,,,,,,
PEDRO AVELINO,,RN,,,"3.292,24",,,,,"141,77",,,,,,"3.434,01",,,,,"3.434,01",,,,,,,,,,,,,
PENDENCIAS,,RN,,,"125.492,58",,,,,"52.213,48",,,,,,"177.706,06",,,,,"177.706,06",,,,,,,,,,,,,
PILOES,,RN,,,"2.987,35",,,,,-,,,,,,"2.987,35",,,,,"2.987,35",,,,,,,,,,,,,
PORTALEGRE,,RN,,,"2.987,35",,,,,-,,,,,,"2.987,35",,,,,"2.987,35",,,,,,,,,,,,,
PORTO DO MANGUE,,RN,,,"100.786,97",,,,,"145.167,79",,,,,,"245.954,76",,,,,"245.954,76",,,,,,,,,,,,,
RAFAEL FERNANDES,,RN,,,"2.987,35",,,,,-,,,,,,"2.987,35",,,,,"2.987,35",,,,,,,,,,,,,
RAFAEL GODEIRO,,RN,,,"2.987,35",,,,,-,,,,,,"2.987,35",,,,,"2.987,35",,,,,,,,,,,,,
RIACHO DA CRUZ,,RN,,,"2.987,35",,,,,-,,,,,,"2.987,35",,,,,"2.987,35",,,,,,,,,,,,,
RIACHO DE SANTANA,,RN,,,"2.987,35",,,,,-,,,,,,"2.987,35",,,,,"2.987,35",,,,,,,,,,,,,
RODOLFO FERNANDES,,RN,,,"2.987,35",,,,,-,,,,,,"2.987,35",,,,,"2.987,35",,,,,,,,,,,,,
SANTANA DO SERIDO,,RN,,,"2.987,35",,,,,-,,,,,,"2.987,35",,,,,"2.987,35",,,,,,,,,,,,,
SAO FERNANDO,,RN,,,"2.987,35",,,,,-,,,,,,"2.987,35",,,,,"2.987,35",,,,,,,,,,,,,
SAO FRANCISCO DO OESTE,,RN,,,"2.987,35",,,,,-,,,,,,"2.987,35",,,,,"2.987,35",,,,,,,,,,,,,
SAO JOAO DO SABUGI,,RN,,,"2.987,35",,,,,-,,,,,,"2.987,35",,,,,"2.987,35",,,,,,,,,,,,,
SAO JOSE DO SERIDO,,RN,,,"2.987,35",,,,,-,,,,,,"2.987,35",,,,,"2.987,35",,,,,,,,,,,,,
SAO MIGUEL,,RN,,,"3.883,55",,,,,-,,,,,,"3.883,55",,,,,"3.883,55",,,,,,,,,,,,,
SAO RAFAEL,,RN,,,"2.987,35",,,,,-,,,,,,"2.987,35",,,,,"2.987,35",,,,,,,,,,,,,
SAO VICENTE,,RN,,,"2.987,35",,,,,-,,,,,,"2.987,35",,,,,"2.987,35",,,,,,,,,,,,,
SERRA DO MEL,,RN,,,"73.705,91",,,,,"13.923,28",,,,,,"87.629,19",,,,,"87.629,19",,,,,,,,,,,,,
SERRA NEGRA DO NORTE,,RN,,,"2.987,35",,,,,-,,,,,,"2.987,35",,,,,"2.987,35",,,,,,,,,,,,,
SERRINHA DOS PINTOS,,RN,,,"2.987,35",,,,,-,,,,,,"2.987,35",,,,,"2.987,35",,,,,,,,,,,,,
SEVERIANO MELO,,RN,,,"3.136,72",,,,,-,,,,,,"3.136,72",,,,,"3.136,72",,,,,,,,,,,,,
TABOLEIRO GRANDE,,RN,,,"2.987,35",,,,,-,,,,,,"2.987,35",,,,,"2.987,35",,,,,,,,,,,,,
TENENTE ANANIAS,,RN,,,"2.987,35",,,,,-,,,,,,"2.987,35",,,,,"2.987,35",,,,,,,,,,,,,
TENENTE LAURENTINO CRUZ,,RN,,,"2.987,35",,,,,-,,,,,,"2.987,35",,,,,"2.987,35",,,,,,,,,,,,,
TIBAU,,RN,,,"45.406,05",,,,,"6.861,75",,,,,,"52.267,80",,,,,"52.267,80",,,,,,,,,,,,,
TIMBAUBA DOS BATISTAS,,RN,,,"2.987,35",,,,,-,,,,,,"2.987,35",,,,,"2.987,35",,,,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRIUNFO POTIGUAR,,RN,,,"2.987,35",,,,,-,,,,,,"2.987,35",,,,,"2.987,35",,,,,,,,,,,,,
UMARIZAL,,RN,,,"3.136,72",,,,,-,,,,,,"3.136,72",,,,,"3.136,72",,,,,,,,,,,,,
UPANEMA,,RN,,,"115.886,36",,,,,"50.210,65",,,,,,"166.097,01",,,,,"166.097,01",,,,,,,,,,,,,
VENHA-VER,,RN,,,"2.987,35",,,,,-,,,,,,"2.987,35",,,,,"2.987,35",,,,,,,,,,,,,
VICOSA,,RN,,,"2.987,35",,,,,-,,,,,,"2.987,35",,,,,"2.987,35",,,,,,,,,,,,,
CIDREIRA,,RS,,,-,,,,,"20.369,56",,,,,,"20.369,56",,,,,"20.369,56",,,,,,,,,,,,,
IMBE,,RS,,,"266.787,42",,,,,"20.369,56",,,,,,"287.156,98",,,,,"287.156,98",,,,,,,,,,,,,
TRAMANDAI,,RS,,,"766.273,88",,,,,"27.159,42",,,,,,"793.433,30",,,,,"793.433,30",,,,,,,,,,,,,
ARAQUARI,,SC,,,-,,,,,"146.104,27",,,,,,"146.104,27",,,,,"146.104,27",,,,,,,,,,,,,
BALNEARIO BARRA DO SUL,,SC,,,-,,,,,"54.785,86",,,,,,"54.785,86",,,,,"54.785,86",,,,,,,,,,,,,
GARUVA,,SC,,,-,,,,,"146.104,27",,,,,,"146.104,27",,,,,"146.104,27",,,,,,,,,,,,,
ITAPOA,,SC,,,-,,,,,"54.785,86",,,,,,"54.785,86",,,,,"54.785,86",,,,,,,,,,,,,
JOINVILLE,,SC,,,-,,,,,"146.104,27",,,,,,"146.104,27",,,,,"146.104,27",,,,,,,,,,,,,
SAO FRANCISCO DO SUL,,SC,,,"766.273,88",,,,,"365.256,37",,,,,,"1.131.530,25",,,,,"1.131.530,25",,,,,,,,,,,,,
AMPARO DE SAO FRANCISCO,,SE,,,"2.200,32",,,,,-,,,,,,"2.200,32",,,,,"2.200,32",,,,,,,,,,,,,
AQUIDABA,,SE,,,"2.750,40",,,,,-,,,,,,"2.750,40",,,,,"2.750,40",,,,,,,,,,,,,
ARACAJU,,SE,,,"903.844,88",,,,,"245.713,78",,,,,,"1.149.558,66",,,,,"1.149.558,66",,,,,,,,,,,,,
ARAUA,,SE,,,"2.200,32",,,,,-,,,,,,"2.200,32",,,,,"2.200,32",,,,,,,,,,,,,
AREIA BRANCA,,SE,,,"4.992,79",,,,,"1.588,26",,,,,,"6.581,06",,,,,"6.581,06",,,,,,,,,,,,,
BARRA DOS COQUEIROS,,SE,,,"49.341,04",,,,,"111.823,82",,,,,,"161.164,86",,,,,"161.164,86",,,,,,,,,,,,,
BOQUIM,,SE,,,"2.970,43",,,,,-,,,,,,"2.970,43",,,,,"2.970,43",,,,,,,,,,,,,
BREJO GRANDE,,SE,,,"64.320,80",,,,,"5.792,96",,,,,,"70.113,76",,,,,"70.113,76",,,,,,,,,,,,,
CAMPO DO BRITO,,SE,,,"2.530,37",,,,,-,,,,,,"2.530,37",,,,,"2.530,37",,,,,,,,,,,,,
CANHOBA,,SE,,,"2.200,32",,,,,-,,,,,,"2.200,32",,,,,"2.200,32",,,,,,,,,,,,,
CANINDE DE SAO FRANCISCO,,SE,,,"2.640,39",,,,,-,,,,,,"2.640,39",,,,,"2.640,39",,,,,,,,,,,,,
CAPELA,,SE,,,"3.581,77",,,,,"394,31",,,,,,"3.976,08",,,,,"3.976,08",,,,,,,,,,,,,
CARIRA,,SE,,,"2.640,39",,,,,-,,,,,,"2.640,39",,,,,"2.640,39",,,,,,,,,,,,,
CARMOPOLIS,,SE,,,"206.323,29",,,,,"227.872,94",,,,,,"434.196,23",,,,,"434.196,23",,,,,,,,,,,,,
CEDRO DE SAO JOAO,,SE,,,"2.200,32",,,,,-,,,,,,"2.200,32",,,,,"2.200,32",,,,,,,,,,,,,
CRISTINAPOLIS,,SE,,,"2.530,37",,,,,-,,,,,,"2.530,37",,,,,"2.530,37",,,,,,,,,,,,,
CUMBE,,SE,,,"2.200,32",,,,,-,,,,,,"2.200,32",,,,,"2.200,32",,,,,,,,,,,,,
DIVINA PASTORA,,SE,,,"125.880,04",,,,,"66.439,38",,,,,,"192.319,42",,,,,"192.319,42",,,,,,,,,,,,,
ESTANCIA,,SE,,,"3.630,53",,,,,-,,,,,,"3.630,53",,,,,"3.630,53",,,,,,,,,,,,,
FEIRA NOVA,,SE,,,"2.200,32",,,,,-,,,,,,"2.200,32",,,,,"2.200,32",,,,,,,,,,,,,
FREI PAULO,,SE,,,"2.420,35",,,,,-,,,,,,"2.420,35",,,,,"2.420,35",,,,,,,,,,,,,
GARARU,,SE,,,"2.310,34",,,,,-,,,,,,"2.310,34",,,,,"2.310,34",,,,,,,,,,,,,
GENERAL MAYNARD,,SE,,,"3.460,05",,,,,"944,80",,,,,,"4.404,85",,,,,"4.404,85",,,,,,,,,,,,,
GRACHO CARDOSO,,SE,,,"2.200,32",,,,,-,,,,,,"2.200,32",,,,,"2.200,32",,,,,,,,,,,,,
ILHA DAS FLORES,,SE,,,"2.200,32",,,,,-,,,,,,"2.200,32",,,,,"2.200,32",,,,,,,,,,,,,
INDIAROBA,,SE,,,"2.420,35",,,,,-,,,,,,"2.420,35",,,,,"2.420,35",,,,,,,,,,,,,
ITABAIANA,,SE,,,"3.850,56",,,,,-,,,,,,"3.850,56",,,,,"3.850,56",,,,,,,,,,,,,
ITABAIANINHA,,SE,,,"3.190,47",,,,,-,,,,,,"3.190,47",,,,,"3.190,47",,,,,,,,,,,,,
ITABI,,SE,,,"2.200,32",,,,,-,,,,,,"2.200,32",,,,,"2.200,32",,,,,,,,,,,,,
ITAPORANGA D'AJUDA,,SE,,,"53.452,79",,,,,"84.066,08",,,,,,"137.518,87",,,,,"137.518,87",,,,,,,,,,,,,
JAPARATUBA,,SE,,,"280.442,54",,,,,"195.391,30",,,,,,"475.833,84",,,,,"475.833,84",,,,,,,,,,,,,
JAPOATA,,SE,,,"2.420,35",,,,,-,,,,,,"2.420,35",,,,,"2.420,35",,,,,,,,,,,,,
LAGARTO,,SE,,,"3.960,58",,,,,-,,,,,,"3.960,58",,,,,"3.960,58",,,,,,,,,,,,,
LARANJEIRAS,,SE,,,"2.860,42",,,,,-,,,,,,"2.860,42",,,,,"2.860,42",,,,,,,,,,,,,
MACAMBIRA,,SE,,,"2.200,32",,,,,-,,,,,,"2.200,32",,,,,"2.200,32",,,,,,,,,,,,,
MALHADA DOS BOIS,,SE,,,"2.200,32",,,,,-,,,,,,"2.200,32",,,,,"2.200,32",,,,,,,,,,,,,
MALHADOR,,SE,,,"2.310,34",,,,,-,,,,,,"2.310,34",,,,,"2.310,34",,,,,,,,,,,,,
MARUIM,,SE,,,"67.489,67",,,,,"7.866,75",,,,,,"75.356,42",,,,,"75.356,42",,,,,,,,,,,,,
MOITA BONITA,,SE,,,"2.310,34",,,,,-,,,,,,"2.310,34",,,,,"2.310,34",,,,,,,,,,,,,
MONTE ALEGRE DE SERGIPE,,SE,,,"2.310,34",,,,,-,,,,,,"2.310,34",,,,,"2.310,34",,,,,,,,,,,,,
MURIBECA,,SE,,,"2.200,32",,,,,-,,,,,,"2.200,32",,,,,"2.200,32",,,,,,,,,,,,,
NEOPOLIS,,SE,,,"2.750,40",,,,,-,,,,,,"2.750,40",,,,,"2.750,40",,,,,,,,,,,,,
NOSSA SENHORA APARECIDA,,SE,,,"2.200,32",,,,,-,,,,,,"2.200,32",,,,,"2.200,32",,,,,,,,,,,,,
NOSSA SENHORA DA GLORIA,,SE,,,"2.970,43",,,,,-,,,,,,"2.970,43",,,,,"2.970,43",,,,,,,,,,,,,
NOSSA SENHORA DAS DORES,,SE,,,"2.860,42",,,,,-,,,,,,"2.860,42",,,,,"2.860,42",,,,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOSSA SENHORA DE LOURDES,,SE,,,"2.200,32",,,,,-,,,,,,"2.200,32",,,,,"2.200,32",,,,,,,,,,,,,
NOSSA SENHORA DO SOCORRO,,SE,,,"4.290,63",,,,,-,,,,,,"4.290,63",,,,,"4.290,63",,,,,,,,,,,,,
PACATUBA,,SE,,,"43.173,41",,,,,"6.635,36",,,,,,"49.808,77",,,,,"49.808,77",,,,,,,,,,,,,
PEDRA MOLE,,SE,,,"2.200,32",,,,,-,,,,,,"2.200,32",,,,,"2.200,32",,,,,,,,,,,,,
PEDRINHAS,,SE,,,"2.200,32",,,,,-,,,,,,"2.200,32",,,,,"2.200,32",,,,,,,,,,,,,
PINHAO,,SE,,,"2.200,32",,,,,-,,,,,,"2.200,32",,,,,"2.200,32",,,,,,,,,,,,,
PIRAMBU,,SE,,,"863.728,07",,,,,"8.375,57",,,,,,"872.103,64",,,,,"872.103,64",,,,,,,,,,,,,
