SALINAS DA MARGARIDA-BA,,,BA,,,"1.182,31",,,,,,"77.544,16",,,,,,,"78.726,47",,,,,,"473.657,11",,,,,,,,,,,
SALVADOR-BA,,,BA,,,"2.252,03",,,,,,"77.544,16",,,,,,,"79.796,19",,,,,,"632.468,18",,,,,,,,,,,
SANTA BARBARA-BA,,,BA,,,"48,79",,,,,,-,,,,,,,"48,79",,,,,,"623,40",,,,,,,,,,,
SANTA BRIGIDA-BA,,,BA,,,"48,79",,,,,,-,,,,,,,"48,79",,,,,,"623,40",,,,,,,,,,,
SANTA INES-BA,,,BA,,,"42,69",,,,,,-,,,,,,,"42,69",,,,,,"545,03",,,,,,,,,,,
SANTA TERESINHA-BA,,,BA,,,"40,66",,,,,,-,,,,,,,"40,66",,,,,,"518,49",,,,,,,,,,,
SANTALUZ-BA,,,BA,,,"56,92",,,,,,-,,,,,,,"56,92",,,,,,"727,07",,,,,,,,,,,
SANTANOPOLIS-BA,,,BA,,,"40,66",,,,,,-,,,,,,,"40,66",,,,,,"518,49",,,,,,,,,,,
SANTO AMARO-BA,,,BA,,,"1.857,92",,,,,,"77.544,16",,,,,,,"79.402,09",,,,,,"482.291,03",,,,,,,,,,,
SANTO ANTONIO DE JESUS-BA,,,BA,,,"71,15",,,,,,-,,,,,,,"71,15",,,,,,"907,99",,,,,,,,,,,
SANTO ESTEVAO-BA,,,BA,,,"63,02",,,,,,-,,,,,,,"63,02",,,,,,"804,31",,,,,,,,,,,
SAO DOMINGOS-BA,,,BA,,,"40,66",,,,,,-,,,,,,,"40,66",,,,,,"518,49",,,,,,,,,,,
SAO FELIPE-BA,,,BA,,,"52,85",,,,,,-,,,,,,,"52,85",,,,,,"675,18",,,,,,,,,,,
SAO FELIX-BA,,,BA,,,"44,72",,,,,,-,,,,,,,"44,72",,,,,,"571,51",,,,,,,,,,,
SAO FRANCISCO DO CONDE-BA,,,BA,,,"987.320,12",,,,,,"96.288,72",,,,,,,"1.083.608,85",,,,,,"7.837.690,32",,,,,,,,,,,
SAO GONCALO DOS CAMPOS-BA,,,BA,,,"54,88",,,,,,-,,,,,,,"54,88",,,,,,"700,60",,,,,,,,,,,
SAO JOSE DO JACUIPE-BA,,,BA,,,"40,66",,,,,,-,,,,,,,"40,66",,,,,,"518,49",,,,,,,,,,,
SAO MIGUEL DAS MATAS-BA,,,BA,,,"42,69",,,,,,-,,,,,,,"42,69",,,,,,"545,03",,,,,,,,,,,
SAO SEBASTIAO DO PASSE-BA,,,BA,,,"170.480,06",,,,,,"105.298,08",,,,,,,"275.778,14",,,,,,"2.087.364,67",,,,,,,,,,,
SAPEACU-BA,,,BA,,,"48,79",,,,,,-,,,,,,,"48,79",,,,,,"623,40",,,,,,,,,,,
SATIRO DIAS-BA,,,BA,,,"48,79",,,,,,-,,,,,,,"48,79",,,,,,"623,40",,,,,,,,,,,
SAUBARA-BA,,,BA,,,"1.182,31",,,,,,"77.544,16",,,,,,,"78.726,47",,,,,,"473.662,20",,,,,,,,,,,
SERRA PRETA-BA,,,BA,,,"48,79",,,,,,-,,,,,,,"48,79",,,,,,"623,40",,,,,,,,,,,
SERRINHA-BA,,,BA,,,"73,18",,,,,,-,,,,,,,"73,18",,,,,,"934,55",,,,,,,,,,,
SERROLANDIA-BA,,,BA,,,"44,72",,,,,,-,,,,,,,"44,72",,,,,,"571,51",,,,,,,,,,,
SIMOES FILHO-BA,,,BA,,,"65.675,85",,,,,,"1.977,33",,,,,,,"67.653,18",,,,,,"553.175,38",,,,,,,,,,,
SITIO DO QUINTO-BA,,,BA,,,"48,79",,,,,,-,,,,,,,"48,79",,,,,,"623,40",,,,,,,,,,,
TANQUINHO-BA,,,BA,,,"40,66",,,,,,-,,,,,,,"40,66",,,,,,"518,49",,,,,,,,,,,
TAPIRAMUTA-BA,,,BA,,,"48,79",,,,,,-,,,,,,,"48,79",,,,,,"623,40",,,,,,,,,,,
TEODORO SAMPAIO-BA,,,BA,,,"40,66",,,,,,-,,,,,,,"40,66",,,,,,"518,49",,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEOFILANDIA-BA,,,BA,,,"52,85",,,,,,-,,,,,,,"52,85",,,,,,"675,18",,,,,,,,,,,
TERRA NOVA-BA,,,BA,,,"99,35",,,,,,"35,24",,,,,,,"134,59",,,,,,"1.445,18",,,,,,,,,,,
TUCANO-BA,,,BA,,,"65,05",,,,,,-,,,,,,,"65,05",,,,,,"830,75",,,,,,,,,,,
UAUA-BA,,,BA,,,"54,88",,,,,,-,,,,,,,"54,88",,,,,,"700,60",,,,,,,,,,,
UBAIRA-BA,,,BA,,,"52,85",,,,,,-,,,,,,,"52,85",,,,,,"675,18",,,,,,,,,,,
VALENTE-BA,,,BA,,,"50,82",,,,,,-,,,,,,,"50,82",,,,,,"648,75",,,,,,,,,,,
VARZEA DA ROCA-BA,,,BA,,,"44,72",,,,,,-,,,,,,,"44,72",,,,,,"571,51",,,,,,,,,,,
VARZEA DO POCO-BA,,,BA,,,"40,66",,,,,,-,,,,,,,"40,66",,,,,,"518,49",,,,,,,,,,,
VARZEA NOVA-BA,,,BA,,,"46,75",,,,,,-,,,,,,,"46,75",,,,,,"596,84",,,,,,,,,,,
VARZEDO-BA,,,BA,,,"40,66",,,,,,-,,,,,,,"40,66",,,,,,"518,49",,,,,,,,,,,
VERA CRUZ-BA,,,BA,,,"56,92",,,,,,-,,,,,,,"56,92",,,,,,"727,07",,,,,,,,,,,
VITORIA DA CONQUISTA-BA,,,BA,,,"81,31",,,,,,-,,,,,,,"81,31",,,,,,"1.038,21",,,,,,,,,,,
ACARAPE-CE,,,CE,,,-,,,,,,-,,,,,,,-,,,,,,"4.652,73",,,,,,,,,,,
ACARAU-CE,,,CE,,,"2.378,34",,,,,,-,,,,,,,"2.378,34",,,,,,"13.725,67",,,,,,,,,,,
ALCANTARAS-CE,,,CE,,,"1.486,46",,,,,,-,,,,,,,"1.486,46",,,,,,"8.637,82",,,,,,,,,,,
ALTO SANTO-CE,,,CE,,,-,,,,,,-,,,,,,,-,,,,,,"4.865,35",,,,,,,,,,,
AMONTADA-CE,,,CE,,,"49.644,81",,,,,,"67.605,04",,,,,,,"117.249,84",,,,,,"852.487,69",,,,,,,,,,,
APUIARES-CE,,,CE,,,"1.635,11",,,,,,-,,,,,,,"1.635,11",,,,,,"9.437,82",,,,,,,,,,,
ARACATI-CE,,,CE,,,"85.864,48",,,,,,"11.847,02",,,,,,,"97.711,50",,,,,,"1.190.972,00",,,,,,,,,,,
ARACOIABA-CE,,,CE,,,-,,,,,,-,,,,,,,-,,,,,,"5.702,47",,,,,,,,,,,
ARARENDA-CE,,,CE,,,"1.560,78",,,,,,-,,,,,,,"1.560,78",,,,,,"9.006,75",,,,,,,,,,,
ARATUBA-CE,,,CE,,,-,,,,,,-,,,,,,,-,,,,,,"4.652,73",,,,,,,,,,,
BANABUIU-CE,,,CE,,,-,,,,,,-,,,,,,,-,,,,,,"5.077,98",,,,,,,,,,,
BARREIRA-CE,,,CE,,,-,,,,,,-,,,,,,,-,,,,,,"5.077,98",,,,,,,,,,,
BARROQUINHA-CE,,,CE,,,"1.635,11",,,,,,-,,,,,,,"1.635,11",,,,,,"9.437,82",,,,,,,,,,,
BATURITE-CE,,,CE,,,-,,,,,,-,,,,,,,-,,,,,,"5.915,08",,,,,,,,,,,
BEBERIBE-CE,,,CE,,,-,,,,,,-,,,,,,,-,,,,,,"6.552,91",,,,,,,,,,,
BELA CRUZ-CE,,,CE,,,"2.081,04",,,,,,-,,,,,,,"2.081,04",,,,,,"12.005,19",,,,,,,,,,,
BOA VIAGEM-CE,,,CE,,,-,,,,,,-,,,,,,,-,,,,,,"6.765,54",,,,,,,,,,,
CAMOCIM-CE,,,CE,,,"2.378,34",,,,,,-,,,,,,,"2.378,34",,,,,,"13.725,67",,,,,,,,,,,
CANINDE-CE,,,CE,,,"2.526,98",,,,,,-,,,,,,,"2.526,98",,,,,,"14.585,89",,,,,,,,,,,
CAPISTRANO-CE,,,CE,,,-,,,,,,-,,,,,,,-,,,,,,"4.865,35",,,,,,,,,,,
CARIDADE-CE,,,CE,,,"1.709,43",,,,,,-,,,,,,,"1.709,43",,,,,,"9.867,95",,,,,,,,,,,
CARIRE-CE,,,CE,,,"1.858,07",,,,,,-,,,,,,,"1.858,07",,,,,,"10.728,17",,,,,,,,,,,
CARNAUBAL-CE,,,CE,,,"1.709,43",,,,,,-,,,,,,,"1.709,43",,,,,,"9.867,95",,,,,,,,,,,
CASCAVEL-CE,,,CE,,,-,,,,,,-,,,,,,,-,,,,,,"6.978,14",,,,,,,,,,,
CATUNDA-CE,,,CE,,,"1.486,46",,,,,,-,,,,,,,"1.486,46",,,,,,"8.576,63",,,,,,,,,,,
CHAVAL-CE,,,CE,,,"1.635,11",,,,,,-,,,,,,,"1.635,11",,,,,,"9.437,82",,,,,,,,,,,
CHOROZINHO-CE,,,CE,,,-,,,,,,-,,,,,,,-,,,,,,"5.290,57",,,,,,,,,,,
COREAU-CE,,,CE,,,"1.858,07",,,,,,-,,,,,,,"1.858,07",,,,,,"10.728,17",,,,,,,,,,,
CRATEUS-CE,,,CE,,,"2.526,98",,,,,,-,,,,,,,"2.526,98",,,,,,"14.585,89",,,,,,,,,,,
CROATA-CE,,,CE,,,"1.783,75",,,,,,-,,,,,,,"1.783,75",,,,,,"10.298,07",,,,,,,,,,,
CRUZ-CE,,,CE,,,"1.858,07",,,,,,-,,,,,,,"1.858,07",,,,,,"10.728,17",,,,,,,,,,,
DEPUTADO IRAPUAN PINHEIRO-CE,,,CE,,,-,,,,,,-,,,,,,,-,,,,,,"4.226,55",,,,,,,,,,,
ERERE-CE,,,CE,,,-,,,,,,-,,,,,,,-,,,,,,"4.226,55",,,,,,,,,,,
FORQUILHA-CE,,,CE,,,"1.783,75",,,,,,-,,,,,,,"1.783,75",,,,,,"10.298,07",,,,,,,,,,,
FORTALEZA-CE,,,CE,,,"43.082,56",,,,,,-,,,,,,,"43.082,56",,,,,,"967.755,51",,,,,,,,,,,
FORTIM-CE,,,CE,,,-,,,,,,-,,,,,,,-,,,,,,"141,12",,,,,,,,,,,
FRECHEIRINHA-CE,,,CE,,,"1.560,78",,,,,,-,,,,,,,"1.560,78",,,,,,"9.006,75",,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GENERAL SAMPAIO-CE,,,CE,,,"1.486,46",,,,,,-,,,,,,,"1.486,46",,,,,,"8.576,63",,,,,,,,,,,
GRACA-CE,,,CE,,,"1.709,43",,,,,,-,,,,,,,"1.709,43",,,,,,"9.867,95",,,,,,,,,,,
GRANJA-CE,,,CE,,,"2.378,34",,,,,,-,,,,,,,"2.378,34",,,,,,"13.725,67",,,,,,,,,,,
GROAIRAS-CE,,,CE,,,"1.486,46",,,,,,-,,,,,,,"1.486,46",,,,,,"8.576,63",,,,,,,,,,,
GUARACIABA DO NORTE-CE,,,CE,,,"2.155,37",,,,,,-,,,,,,,"2.155,37",,,,,,"12.435,30",,,,,,,,,,,
GUARAMIRANGA-CE,,,CE,,,-,,,,,,-,,,,,,,-,,,,,,"4.226,55",,,,,,,,,,,
HIDROLANDIA-CE,,,CE,,,"1.783,75",,,,,,-,,,,,,,"1.783,75",,,,,,"10.298,07",,,,,,,,,,,
HORIZONTE-CE,,,CE,,,-,,,,,,-,,,,,,,-,,,,,,"6.127,68",,,,,,,,,,,
IBARETAMA-CE,,,CE,,,-,,,,,,-,,,,,,,-,,,,,,"4.652,73",,,,,,,,,,,
IBIAPINA-CE,,,CE,,,"1.932,40",,,,,,-,,,,,,,"1.932,40",,,,,,"11.155,03",,,,,,,,,,,
IBICUITINGA-CE,,,CE,,,-,,,,,,-,,,,,,,-,,,,,,"4.226,55",,,,,,,,,,,
ICAPUI-CE,,,CE,,,"91.529,83",,,,,,"20.087,52",,,,,,,"111.617,35",,,,,,"987.251,78",,,,,,,,,,,
INDEPENDENCIA-CE,,,CE,,,"2.006,72",,,,,,-,,,,,,,"2.006,72",,,,,,"11.586,74",,,,,,,,,,,
IPAPORANGA-CE,,,CE,,,"1.560,78",,,,,,-,,,,,,,"1.560,78",,,,,,"9.009,75",,,,,,,,,,,
IPU-CE,,,CE,,,"2.229,69",,,,,,-,,,,,,,"2.229,69",,,,,,"12.873,43",,,,,,,,,,,
IPUEIRAS-CE,,,CE,,,"2.229,69",,,,,,-,,,,,,,"2.229,69",,,,,,"12.873,43",,,,,,,,,,,
IRACEMA-CE,,,CE,,,-,,,,,,-,,,,,,,-,,,,,,"4.657,40",,,,,,,,,,,
IRAUCUBA-CE,,,CE,,,"1.858,07",,,,,,-,,,,,,,"1.858,07",,,,,,"10.729,19",,,,,,,,,,,
ITAICABA-CE,,,CE,,,-,,,,,,-,,,,,,,-,,,,,,"4.230,86",,,,,,,,,,,
ITAPAGE-CE,,,CE,,,"2.304,01",,,,,,-,,,,,,,"2.304,01",,,,,,"13.302,20",,,,,,,,,,,
ITAPIPOCA-CE,,,CE,,,"61.628,04",,,,,,"59.905,30",,,,,,,"121.533,33",,,,,,"819.161,05",,,,,,,,,,,
ITAPIUNA-CE,,,CE,,,-,,,,,,-,,,,,,,-,,,,,,"5.079,98",,,,,,,,,,,
ITAREMA-CE,,,CE,,,"47.932,92",,,,,,"34.049,27",,,,,,,"81.982,19",,,,,,"637.864,80",,,,,,,,,,,
ITATIRA-CE,,,CE,,,-,,,,,,-,,,,,,,-,,,,,,"4.868,70",,,,,,,,,,,
JAGUARETAMA-CE,,,CE,,,-,,,,,,-,,,,,,,-,,,,,,"5.291,59",,,,,,,,,,,
JAGUARIBARA-CE,,,CE,,,-,,,,,,-,,,,,,,-,,,,,,"4.230,86",,,,,,,,,,,
JAGUARIBE-CE,,,CE,,,-,,,,,,-,,,,,,,-,,,,,,"6.136,70",,,,,,,,,,,
JAGUARUANA-CE,,,CE,,,-,,,,,,-,,,,,,,-,,,,,,"5.925,43",,,,,,,,,,,
JIJOCA DE JERICOACOARA-CE,,,CE,,,"1.635,11",,,,,,-,,,,,,,"1.635,11",,,,,,"9.442,49",,,,,,,,,,,
LIMOEIRO DO NORTE-CE,,,CE,,,-,,,,,,-,,,,,,,-,,,,,,"6.770,87",,,,,,,,,,,
MADALENA-CE,,,CE,,,-,,,,,,-,,,,,,,-,,,,,,"4.868,70",,,,,,,,,,,
MARCO-CE,,,CE,,,"1.932,40",,,,,,-,,,,,,,"1.932,40",,,,,,"11.157,97",,,,,,,,,,,
MARTINOPOLE-CE,,,CE,,,"1.486,46",,,,,,-,,,,,,,"1.486,46",,,,,,"8.580,94",,,,,,,,,,,
MASSAPE-CE,,,CE,,,"2.081,04",,,,,,-,,,,,,,"2.081,04",,,,,,"12.015,54",,,,,,,,,,,
MERUOCA-CE,,,CE,,,"1.560,78",,,,,,-,,,,,,,"1.560,78",,,,,,"9.009,75",,,,,,,,,,,
MILHA-CE,,,CE,,,-,,,,,,-,,,,,,,-,,,,,,"4.657,40",,,,,,,,,,,
MIRAIMA-CE,,,CE,,,"1.560,78",,,,,,-,,,,,,,"1.560,78",,,,,,"9.009,75",,,,,,,,,,,
MOMBACA-CE,,,CE,,,-,,,,,,-,,,,,,,-,,,,,,"6.559,58",,,,,,,,,,,
MONSENHOR TABOSA-CE,,,CE,,,"1.783,75",,,,,,-,,,,,,,"1.783,75",,,,,,"10.300,07",,,,,,,,,,,
MORADA NOVA-CE,,,CE,,,-,,,,,,-,,,,,,,-,,,,,,"7.193,75",,,,,,,,,,,
MORAUJO-CE,,,CE,,,"1.486,46",,,,,,-,,,,,,,"1.486,46",,,,,,"8.580,94",,,,,,,,,,,
MORRINHOS-CE,,,CE,,,"1.783,75",,,,,,-,,,,,,,"1.783,75",,,,,,"10.300,07",,,,,,,,,,,
MUCAMBO-CE,,,CE,,,"1.635,11",,,,,,-,,,,,,,"1.635,11",,,,,,"9.442,49",,,,,,,,,,,
MULUNGU-CE,,,CE,,,-,,,,,,-,,,,,,,-,,,,,,"4.230,86",,,,,,,,,,,
NOVA RUSSAS-CE,,,CE,,,"2.081,04",,,,,,-,,,,,,,"2.081,04",,,,,,"12.015,54",,,,,,,,,,,
NOVO ORIENTE-CE,,,CE,,,"2.006,72",,,,,,-,,,,,,,"2.006,72",,,,,,"11.586,74",,,,,,,,,,,
OCARA-CE,,,CE,,,-,,,,,,-,,,,,,,-,,,,,,"5.502,86",,,,,,,,,,,
PACAJUS-CE,,,CE,,,-,,,,,,-,,,,,,,-,,,,,,"6.559,58",,,,,,,,,,,
PACOTI-CE,,,CE,,,-,,,,,,-,,,,,,,-,,,,,,"4.442,17",,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PACUJA-CE,,,CE,,,"1.486,46",,,,,,-,,,,,,,"1.486,46",,,,,,"8.580,94",,,,,,,,,,,
PALHANO-CE,,,CE,,,-,,,,,,-,,,,,,,-,,,,,,"4.230,86",,,,,,,,,,,
PALMACIA-CE,,,CE,,,-,,,,,,-,,,,,,,-,,,,,,"4.442,17",,,,,,,,,,,
PARACURU-CE,,,CE,,,"46.221,03",,,,,,"87.944,58",,,,,,,"134.165,61",,,,,,"996.563,28",,,,,,,,,,,
PARAIPABA-CE,,,CE,,,"2.006,72",,,,,,"2.533,54",,,,,,,"4.540,26",,,,,,"35.474,72",,,,,,,,,,,
PARAMOTI-CE,,,CE,,,"1.560,78",,,,,,-,,,,,,,"1.560,78",,,,,,"9.009,75",,,,,,,,,,,
PEDRA BRANCA-CE,,,CE,,,-,,,,,,-,,,,,,,-,,,,,,"6.559,58",,,,,,,,,,,
PENTECOSTE-CE,,,CE,,,"2.155,37",,,,,,-,,,,,,,"2.155,37",,,,,,"12.444,32",,,,,,,,,,,
PEREIRO-CE,,,CE,,,-,,,,,,-,,,,,,,-,,,,,,"4.868,70",,,,,,,,,,,
PINDORETAMA-CE,,,CE,,,-,,,,,,-,,,,,,,-,,,,,,"4.868,70",,,,,,,,,,,
PIQUET CARNEIRO-CE,,,CE,,,-,,,,,,-,,,,,,,-,,,,,,"4.657,40",,,,,,,,,,,
PIRES FERREIRA-CE,,,CE,,,"1.486,46",,,,,,-,,,,,,,"1.486,46",,,,,,"8.580,94",,,,,,,,,,,
PORANGA-CE,,,CE,,,"1.560,78",,,,,,-,,,,,,,"1.560,78",,,,,,"9.009,75",,,,,,,,,,,
POTIRETAMA-CE,,,CE,,,-,,,,,,-,,,,,,,-,,,,,,"4.230,86",,,,,,,,,,,
QUITERIANOPOLIS-CE,,,CE,,,"1.858,07",,,,,,-,,,,,,,"1.858,07",,,,,,"10.729,19",,,,,,,,,,,
QUIXADA-CE,,,CE,,,-,,,,,,-,,,,,,,-,,,,,,"7.193,75",,,,,,,,,,,
QUIXERAMOBIM-CE,,,CE,,,-,,,,,,-,,,,,,,-,,,,,,"6.982,14",,,,,,,,,,,
QUIXERE-CE,,,CE,,,-,,,,,,-,,,,,,,-,,,,,,"5.079,98",,,,,,,,,,,
REDENCAO-CE,,,CE,,,-,,,,,,-,,,,,,,-,,,,,,"5.714,14",,,,,,,,,,,
RERIUTABA-CE,,,CE,,,"1.932,40",,,,,,-,,,,,,,"1.932,40",,,,,,"11.157,97",,,,,,,,,,,
RUSSAS-CE,,,CE,,,-,,,,,,-,,,,,,,-,,,,,,"6.982,14",,,,,,,,,,,
SANTA QUITERIA-CE,,,CE,,,"2.304,01",,,,,,-,,,,,,,"2.304,01",,,,,,"13.302,20",,,,,,,,,,,
SANTANA DO ACARAU-CE,,,CE,,,"2.006,72",,,,,,-,,,,,,,"2.006,72",,,,,,"11.586,74",,,,,,,,,,,
SAO BENEDITO-CE,,,CE,,,"2.229,69",,,,,,-,,,,,,,"2.229,69",,,,,,"12.873,43",,,,,,,,,,,
SAO GONCALO DO AMARANTE-CE,,,CE,,,"2.155,37",,,,,,-,,,,,,,"2.155,37",,,,,,"12.444,32",,,,,,,,,,,
SAO JOAO DO JAGUARIBE-CE,,,CE,,,-,,,,,,-,,,,,,,-,,,,,,"4.230,86",,,,,,,,,,,
SAO LUIS DO CURU-CE,,,CE,,,"1.560,78",,,,,,-,,,,,,,"1.560,78",,,,,,"9.009,75",,,,,,,,,,,
SENADOR POMPEU-CE,,,CE,,,-,,,,,,-,,,,,,,-,,,,,,"5.714,14",,,,,,,,,,,
SENADOR SA-CE,,,CE,,,"1.486,46",,,,,,-,,,,,,,"1.486,46",,,,,,"8.580,94",,,,,,,,,,,
SOBRAL-CE,,,CE,,,"2.972,92",,,,,,-,,,,,,,"2.972,92",,,,,,"17.165,91",,,,,,,,,,,
SOLONOPOLE-CE,,,CE,,,-,,,,,,-,,,,,,,-,,,,,,"5.079,98",,,,,,,,,,,
TABULEIRO DO NORTE-CE,,,CE,,,-,,,,,,-,,,,,,,-,,,,,,"5.714,14",,,,,,,,,,,
TAMBORIL-CE,,,CE,,,"2.006,72",,,,,,-,,,,,,,"2.006,72",,,,,,"11.586,74",,,,,,,,,,,
TEJUCUOCA-CE,,,CE,,,"1.635,11",,,,,,-,,,,,,,"1.635,11",,,,,,"9.442,49",,,,,,,,,,,
TIANGUA-CE,,,CE,,,"2.452,66",,,,,,-,,,,,,,"2.452,66",,,,,,"14.159,78",,,,,,,,,,,
TRAIRI-CE,,,CE,,,"53.068,59",,,,,,"71.081,49",,,,,,,"124.150,08",,,,,,"898.350,92",,,,,,,,,,,
TURURU-CE,,,CE,,,"1.560,78",,,,,,-,,,,,,,"1.560,78",,,,,,"9.009,75",,,,,,,,,,,
UBAJARA-CE,,,CE,,,"2.006,72",,,,,,-,,,,,,,"2.006,72",,,,,,"11.586,74",,,,,,,,,,,
UMIRIM-CE,,,CE,,,"1.783,75",,,,,,-,,,,,,,"1.783,75",,,,,,"10.300,07",,,,,,,,,,,
URUBURETAMA-CE,,,CE,,,"1.783,75",,,,,,-,,,,,,,"1.783,75",,,,,,"10.300,07",,,,,,,,,,,
URUOCA-CE,,,CE,,,"1.560,78",,,,,,-,,,,,,,"1.560,78",,,,,,"9.009,75",,,,,,,,,,,
VARJOTA-CE,,,CE,,,"1.783,75",,,,,,-,,,,,,,"1.783,75",,,,,,"10.300,07",,,,,,,,,,,
VICOSA DO CEARA-CE,,,CE,,,"2.304,01",,,,,,-,,,,,,,"2.304,01",,,,,,"13.302,20",,,,,,,,,,,
AFONSO CLAUDIO-ES,,,ES,,,"93,24",,,,,,-,,,,,,,"93,24",,,,,,"698,29",,,,,,,,,,,
AGUA DOCE DO NORTE-ES,,,ES,,,"70,73",,,,,,-,,,,,,,"70,73",,,,,,"529,68",,,,,,,,,,,
AGUIA BRANCA-ES,,,ES,,,"64,30",,,,,,-,,,,,,,"64,30",,,,,,"481,57",,,,,,,,,,,
ALEGRE-ES,,,ES,,,"90,02",,,,,,-,,,,,,,"90,02",,,,,,"674,21",,,,,,,,,,,
ALFREDO CHAVES-ES,,,ES,,,"70,73",,,,,,-,,,,,,,"70,73",,,,,,"529,68",,,,,,,,,,,
ALTO RIO NOVO-ES,,,ES,,,"64,30",,,,,,-,,,,,,,"64,30",,,,,,"481,57",,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APIACA-ES,,,ES,,,"64,30",,,,,,-,,,,,,,"64,30",,,,,,"481,57",,,,,,,,,,,
ATILIO VIVACQUA-ES,,,ES,,,"64,30",,,,,,-,,,,,,,"64,30",,,,,,"481,57",,,,,,,,,,,
BAIXO GUANDU-ES,,,ES,,,"86,81",,,,,,-,,,,,,,"86,81",,,,,,"650,17",,,,,,,,,,,
BARRA DE SAO FRANCISCO-ES,,,ES,,,"96,45",,,,,,-,,,,,,,"96,45",,,,,,"722,37",,,,,,,,,,,
BOA ESPERANCA-ES,,,ES,,,"70,73",,,,,,-,,,,,,,"70,73",,,,,,"529,68",,,,,,,,,,,
BOM JESUS DO NORTE-ES,,,ES,,,"64,30",,,,,,-,,,,,,,"64,30",,,,,,"481,57",,,,,,,,,,,
BREJETUBA-ES,,,ES,,,"67,52",,,,,,-,,,,,,,"67,52",,,,,,"505,62",,,,,,,,,,,
CACHOEIRO DE ITAPEMIRIM-ES,,,ES,,,"128,60",,,,,,-,,,,,,,"128,60",,,,,,"963,15",,,,,,,,,,,
CASTELO-ES,,,ES,,,"93,24",,,,,,-,,,,,,,"93,24",,,,,,"698,29",,,,,,,,,,,
COLATINA-ES,,,ES,,,"122,17",,,,,,-,,,,,,,"122,17",,,,,,"915,00",,,,,,,,,,,
CONCEICAO DA BARRA -ES,,,ES,,,"69.012,65",,,,,,"4.361,99",,,,,,,"73.374,64",,,,,,"528.544,01",,,,,,,,,,,
CONCEICAO DO CASTELO-ES,,,ES,,,"67,52",,,,,,-,,,,,,,"67,52",,,,,,"505,62",,,,,,,,,,,
DIVINO DE SAO LOURENCO-ES,,,ES,,,"64,30",,,,,,-,,,,,,,"64,30",,,,,,"481,57",,,,,,,,,,,
DOMINGOS MARTINS-ES,,,ES,,,"90,02",,,,,,-,,,,,,,"90,02",,,,,,"674,21",,,,,,,,,,,
DORES DO RIO PRETO-ES,,,ES,,,"64,30",,,,,,-,,,,,,,"64,30",,,,,,"481,57",,,,,,,,,,,
ECOPORANGA-ES,,,ES,,,"83,59",,,,,,-,,,,,,,"83,59",,,,,,"626,12",,,,,,,,,,,
FUNDAO-ES,,,ES,,,"70,73",,,,,,-,,,,,,,"70,73",,,,,,"529,68",,,,,,,,,,,
GOVERNADOR LINDENBERG-ES,,,ES,,,"64,30",,,,,,-,,,,,,,"64,30",,,,,,"481,74",,,,,,,,,,,
GUACUI-ES,,,ES,,,"86,81",,,,,,-,,,,,,,"86,81",,,,,,"650,17",,,,,,,,,,,
GUARAPARI-ES,,,ES,,,"115,74",,,,,,-,,,,,,,"115,74",,,,,,"866,90",,,,,,,,,,,
IBATIBA-ES,,,ES,,,"80,38",,,,,,-,,,,,,,"80,38",,,,,,"602,05",,,,,,,,,,,
IBIRACU-ES,,,ES,,,"67,52",,,,,,-,,,,,,,"67,52",,,,,,"505,62",,,,,,,,,,,
IBITIRAMA-ES,,,ES,,,"64,30",,,,,,-,,,,,,,"64,30",,,,,,"481,57",,,,,,,,,,,
ICONHA-ES,,,ES,,,"67,52",,,,,,-,,,,,,,"67,52",,,,,,"505,62",,,,,,,,,,,
IRUPI-ES,,,ES,,,"67,52",,,,,,-,,,,,,,"67,52",,,,,,"505,62",,,,,,,,,,,
ITAGUACU-ES,,,ES,,,"73,95",,,,,,-,,,,,,,"73,95",,,,,,"553,74",,,,,,,,,,,
ITAPEMIRIM-ES,,,ES,,,"90,02",,,,,,-,,,,,,,"90,02",,,,,,"674,21",,,,,,,,,,,
ITARANA-ES,,,ES,,,"67,52",,,,,,-,,,,,,,"67,52",,,,,,"505,62",,,,,,,,,,,
IUNA-ES,,,ES,,,"86,81",,,,,,-,,,,,,,"86,81",,,,,,"650,17",,,,,,,,,,,
JAGUARE-ES,,,ES,,,"475.297,02",,,,,,"226.440,34",,,,,,,"701.737,36",,,,,,"4.718.189,86",,,,,,,,,,,
JERONIMO MONTEIRO-ES,,,ES,,,"67,52",,,,,,-,,,,,,,"67,52",,,,,,"505,62",,,,,,,,,,,
JOAO NEIVA-ES,,,ES,,,"73,95",,,,,,-,,,,,,,"73,95",,,,,,"553,74",,,,,,,,,,,
LARANJA DA TERRA-ES,,,ES,,,"67,52",,,,,,-,,,,,,,"67,52",,,,,,"505,62",,,,,,,,,,,
LINHARES-ES,,,ES,,,"1.158.028,21",,,,,,"180.214,82",,,,,,,"1.338.243,04",,,,,,"9.961.120,00",,,,,,,,,,,
