ITATIM-BA,,,,,,BA,,,"1.452,46",,,,,,-,,,,,"1.452,46",,,,,,"1.452,46",,,,,,,,
ITIRUCU-BA,,,,,,BA,,,"1.389,31",,,,,,-,,,,,"1.389,31",,,,,,"1.389,31",,,,,,,,
ITIUBA-BA,,,,,,BA,,,"1.894,52",,,,,,-,,,,,"1.894,52",,,,,,"1.894,52",,,,,,,,
ITORORO-BA,,,,,,BA,,,"1.578,76",,,,,,-,,,,,"1.578,76",,,,,,"1.578,76",,,,,,,,
ITUBERA-BA,,,,,,BA,,,"1.705,07",,,,,,-,,,,,"1.705,07",,,,,,"1.705,07",,,,,,,,
JACOBINA-BA,,,,,,BA,,,"2.210,27",,,,,,-,,,,,"2.210,27",,,,,,"2.210,27",,,,,,,,
JAGUAQUARA-BA,,,,,,BA,,,"2.020,82",,,,,,-,,,,,"2.020,82",,,,,,"2.020,82",,,,,,,,
JAGUARIPE-BA,,,,,,BA,,,"68.055,48",,,,,,-,,,,,"68.055,48",,,,,,"68.055,48",,,,,,,,
JANDAIRA-BA,,,,,,BA,,,"1.326,16",,,,,,-,,,,,"1.326,16",,,,,,"1.326,16",,,,,,,,
JEQUIE-BA,,,,,,BA,,,"2.526,03",,,,,,-,,,,,"2.526,03",,,,,,"2.526,03",,,,,,,,
JEREMOABO-BA,,,,,,BA,,,"1.894,52",,,,,,-,,,,,"1.894,52",,,,,,"1.894,52",,,,,,,,
JIQUIRICA-BA,,,,,,BA,,,"1.452,46",,,,,,-,,,,,"1.452,46",,,,,,"1.452,46",,,,,,,,
JITAUNA-BA,,,,,,BA,,,"1.452,46",,,,,,-,,,,,"1.452,46",,,,,,"1.452,46",,,,,,,,
JUCURUCU-BA,,,,,,BA,,,"1.326,16",,,,,,-,,,,,"1.326,16",,,,,,"1.326,16",,,,,,,,
JUSSARI-BA,,,,,,BA,,,"1.263,01",,,,,,-,,,,,"1.263,01",,,,,,"1.263,01",,,,,,,,
LAFAIETE COUTINHO-BA,,,,,,BA,,,"1.263,01",,,,,,-,,,,,"1.263,01",,,,,,"1.263,01",,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAJE-BA,,,,,,BA,,,"1.641,92",,,,,,-,,,,,"1.641,92",,,,,,"1.641,92",,,,,,,,
LAJEDAO-BA,,,,,,BA,,,"1.263,01",,,,,,-,,,,,"1.263,01",,,,,,"1.263,01",,,,,,,,
LAJEDINHO-BA,,,,,,BA,,,"1.263,01",,,,,,-,,,,,"1.263,01",,,,,,"1.263,01",,,,,,,,
LAJEDO DO TABOCAL-BA,,,,,,BA,,,"1.263,01",,,,,,-,,,,,"1.263,01",,,,,,"1.263,01",,,,,,,,
LAMARAO-BA,,,,,,BA,,,"1.263,01",,,,,,-,,,,,"1.263,01",,,,,,"1.263,01",,,,,,,,
LAURO DE FREITAS-BA,,,,,,BA,,,"2.526,03",,,,,,-,,,,,"2.526,03",,,,,,"2.526,03",,,,,,,,
MACAJUBA-BA,,,,,,BA,,,"1.326,16",,,,,,-,,,,,"1.326,16",,,,,,"1.326,16",,,,,,,,
MACARANI-BA,,,,,,BA,,,"1.515,61",,,,,,-,,,,,"1.515,61",,,,,,"1.515,61",,,,,,,,
MADRE DE DEUS-BA,,,,,,BA,,,"1.934.305,09",,,,,,"1.612.974,37",,,,,"3.547.279,46",,,,,,"3.547.279,46",,,,,,,,
MAIQUINIQUE-BA,,,,,,BA,,,"1.263,01",,,,,,-,,,,,"1.263,01",,,,,,"1.263,01",,,,,,,,
MAIRI-BA,,,,,,BA,,,"1.578,76",,,,,,-,,,,,"1.578,76",,,,,,"1.578,76",,,,,,,,
MANOEL VITORINO-BA,,,,,,BA,,,"1.452,46",,,,,,-,,,,,"1.452,46",,,,,,"1.452,46",,,,,,,,
MARACAS-BA,,,,,,BA,,,"1.705,07",,,,,,-,,,,,"1.705,07",,,,,,"1.705,07",,,,,,,,
MARAGOGIPE-BA,,,,,,BA,,,"58.807,52",,,,,,-,,,,,"58.807,52",,,,,,"58.807,52",,,,,,,,
MARAU-BA,,,,,,BA,,,"1.578,76",,,,,,-,,,,,"1.578,76",,,,,,"1.578,76",,,,,,,,
MARCIONILIO SOUZA-BA,,,,,,BA,,,"1.326,16",,,,,,-,,,,,"1.326,16",,,,,,"1.326,16",,,,,,,,
MASCOTE-BA,,,,,,BA,,,"1.452,46",,,,,,-,,,,,"1.452,46",,,,,,"1.452,46",,,,,,,,
MATA DE SAO JOAO-BA,,,,,,BA,,,"223.348,04",,,,,,"122.234,45",,,,,"345.582,49",,,,,,"345.582,49",,,,,,,,
MEDEIROS NETO-BA,,,,,,BA,,,"1.641,92",,,,,,-,,,,,"1.641,92",,,,,,"1.641,92",,,,,,,,
MIGUEL CALMON-BA,,,,,,BA,,,"1.705,07",,,,,,-,,,,,"1.705,07",,,,,,"1.705,07",,,,,,,,
MILAGRES-BA,,,,,,BA,,,"1.326,16",,,,,,-,,,,,"1.326,16",,,,,,"1.326,16",,,,,,,,
MIRANTE-BA,,,,,,BA,,,"1.326,16",,,,,,-,,,,,"1.326,16",,,,,,"1.326,16",,,,,,,,
MONTE SANTO-BA,,,,,,BA,,,"2.020,82",,,,,,-,,,,,"2.020,82",,,,,,"2.020,82",,,,,,,,
MUCURI-BA,,,,,,BA,,,"412.707,47",,,,,,"28.157,38",,,,,"440.864,85",,,,,,"440.864,85",,,,,,,,
MUNDO NOVO-BA,,,,,,BA,,,"1.705,07",,,,,,-,,,,,"1.705,07",,,,,,"1.705,07",,,,,,,,
MUNIZ FERREIRA-BA,,,,,,BA,,,"1.263,01",,,,,,-,,,,,"1.263,01",,,,,,"1.263,01",,,,,,,,
MURITIBA-BA,,,,,,BA,,,"1.768,22",,,,,,-,,,,,"1.768,22",,,,,,"1.768,22",,,,,,,,
MUTUIPE-BA,,,,,,BA,,,"1.641,92",,,,,,-,,,,,"1.641,92",,,,,,"1.641,92",,,,,,,,
NAZARE-BA,,,,,,BA,,,"1.705,07",,,,,,-,,,,,"1.705,07",,,,,,"1.705,07",,,,,,,,
NILO PECANHA-BA,,,,,,BA,,,"1.389,31",,,,,,-,,,,,"1.389,31",,,,,,"1.389,31",,,,,,,,
NORDESTINA-BA,,,,,,BA,,,"1.389,31",,,,,,-,,,,,"1.389,31",,,,,,"1.389,31",,,,,,,,
NOVA CANAA-BA,,,,,,BA,,,"1.515,61",,,,,,-,,,,,"1.515,61",,,,,,"1.515,61",,,,,,,,
NOVA FATIMA-BA,,,,,,BA,,,"1.263,01",,,,,,-,,,,,"1.263,01",,,,,,"1.263,01",,,,,,,,
NOVA IBIA-BA,,,,,,BA,,,"1.263,01",,,,,,-,,,,,"1.263,01",,,,,,"1.263,01",,,,,,,,
NOVA ITARANA-BA,,,,,,BA,,,"1.263,01",,,,,,-,,,,,"1.263,01",,,,,,"1.263,01",,,,,,,,
NOVA SOURE-BA,,,,,,BA,,,"1.705,07",,,,,,-,,,,,"1.705,07",,,,,,"1.705,07",,,,,,,,
NOVA VICOSA-BA,,,,,,BA,,,"1.894,52",,,,,,-,,,,,"1.894,52",,,,,,"1.894,52",,,,,,,,
NOVO TRIUNFO-BA,,,,,,BA,,,"1.452,46",,,,,,-,,,,,"1.452,46",,,,,,"1.452,46",,,,,,,,
OLINDINA-BA,,,,,,BA,,,"1.705,07",,,,,,-,,,,,"1.705,07",,,,,,"1.705,07",,,,,,,,
OURICANGAS-BA,,,,,,BA,,,"1.263,01",,,,,,-,,,,,"1.263,01",,,,,,"1.263,01",,,,,,,,
OUROLANDIA-BA,,,,,,BA,,,"1.515,61",,,,,,-,,,,,"1.515,61",,,,,,"1.515,61",,,,,,,,
PARIPIRANGA-BA,,,,,,BA,,,"1.705,07",,,,,,-,,,,,"1.705,07",,,,,,"1.705,07",,,,,,,,
PAU BRASIL-BA,,,,,,BA,,,"1.326,16",,,,,,-,,,,,"1.326,16",,,,,,"1.326,16",,,,,,,,
PAULO AFONSO-BA,,,,,,BA,,,"2.336,57",,,,,,-,,,,,"2.336,57",,,,,,"2.336,57",,,,,,,,
PE DE SERRA-BA,,,,,,BA,,,"1.389,31",,,,,,-,,,,,"1.389,31",,,,,,"1.389,31",,,,,,,,
PEDRAO-BA,,,,,,BA,,,"1.263,01",,,,,,-,,,,,"1.263,01",,,,,,"1.263,01",,,,,,,,
PEDRO ALEXANDRE-BA,,,,,,BA,,,"1.515,61",,,,,,-,,,,,"1.515,61",,,,,,"1.515,61",,,,,,,,
PINTADAS-BA,,,,,,BA,,,"1.326,16",,,,,,-,,,,,"1.326,16",,,,,,"1.326,16",,,,,,,,
PIRAI DO NORTE-BA,,,,,,BA,,,"1.263,01",,,,,,-,,,,,"1.263,01",,,,,,"1.263,01",,,,,,,,
PIRITIBA-BA,,,,,,BA,,,"1.641,92",,,,,,-,,,,,"1.641,92",,,,,,"1.641,92",,,,,,,,
PLANALTINO-BA,,,,,,BA,,,"1.263,01",,,,,,-,,,,,"1.263,01",,,,,,"1.263,01",,,,,,,,
PLANALTO-BA,,,,,,BA,,,"1.705,07",,,,,,-,,,,,"1.705,07",,,,,,"1.705,07",,,,,,,,
POCOES-BA,,,,,,BA,,,"1.957,67",,,,,,-,,,,,"1.957,67",,,,,,"1.957,67",,,,,,,,
POJUCA-BA,,,,,,BA,,,"575.149,02",,,,,,"486.508,23",,,,,"1.061.657,25",,,,,,"1.061.657,25",,,,,,,,
PORTO SEGURO-BA,,,,,,BA,,,"2.399,72",,,,,,-,,,,,"2.399,72",,,,,,"2.399,72",,,,,,,,
POTIRAGUA-BA,,,,,,BA,,,"1.263,01",,,,,,-,,,,,"1.263,01",,,,,,"1.263,01",,,,,,,,
PRADO-BA,,,,,,BA,,,"1.705,07",,,,,,-,,,,,"1.705,07",,,,,,"1.705,07",,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESIDENTE TANCREDO NEVES-BA,,,,,,BA,,,"1.641,92",,,,,,-,,,,,"1.641,92",,,,,,"1.641,92",,,,,,,,
QUEIMADAS-BA,,,,,,BA,,,"1.705,07",,,,,,-,,,,,"1.705,07",,,,,,"1.705,07",,,,,,,,
QUIJINGUE-BA,,,,,,BA,,,"1.705,07",,,,,,-,,,,,"1.705,07",,,,,,"1.705,07",,,,,,,,
QUIXABEIRA-BA,,,,,,BA,,,"1.263,01",,,,,,-,,,,,"1.263,01",,,,,,"1.263,01",,,,,,,,
RAFAEL JAMBEIRO-BA,,,,,,BA,,,"1.641,92",,,,,,-,,,,,"1.641,92",,,,,,"1.641,92",,,,,,,,
RETIROLANDIA-BA,,,,,,BA,,,"1.389,31",,,,,,-,,,,,"1.389,31",,,,,,"1.389,31",,,,,,,,
RIACHAO DO JACUIPE-BA,,,,,,BA,,,"1.831,37",,,,,,-,,,,,"1.831,37",,,,,,"1.831,37",,,,,,,,
RIBEIRA DO AMPARO-BA,,,,,,BA,,,"1.452,46",,,,,,-,,,,,"1.452,46",,,,,,"1.452,46",,,,,,,,
RIBEIRA DO POMBAL-BA,,,,,,BA,,,"1.957,67",,,,,,-,,,,,"1.957,67",,,,,,"1.957,67",,,,,,,,
RIBEIRAO DO LARGO-BA,,,,,,BA,,,"1.263,01",,,,,,-,,,,,"1.263,01",,,,,,"1.263,01",,,,,,,,
RIO REAL-BA,,,,,,BA,,,"1.894,52",,,,,,-,,,,,"1.894,52",,,,,,"1.894,52",,,,,,,,
RUY BARBOSA-BA,,,,,,BA,,,"1.768,22",,,,,,-,,,,,"1.768,22",,,,,,"1.768,22",,,,,,,,
SALINAS DA MARGARIDA-BA,,,,,,BA,,,"41.734,37",,,,,,"349.968,31",,,,,"391.702,68",,,,,,"391.702,68",,,,,,,,
SALVADOR-BA,,,,,,BA,,,"75.880,67",,,,,,"349.968,31",,,,,"425.848,98",,,,,,"425.848,98",,,,,,,,
SANTA BARBARA-BA,,,,,,BA,,,"1.578,76",,,,,,-,,,,,"1.578,76",,,,,,"1.578,76",,,,,,,,
SANTA BRIGIDA-BA,,,,,,BA,,,"1.452,46",,,,,,-,,,,,"1.452,46",,,,,,"1.452,46",,,,,,,,
SANTA CRUZ CABRALIA-BA,,,,,,BA,,,"1.705,07",,,,,,-,,,,,"1.705,07",,,,,,"1.705,07",,,,,,,,
SANTA CRUZ DA VITORIA-BA,,,,,,BA,,,"1.263,01",,,,,,-,,,,,"1.263,01",,,,,,"1.263,01",,,,,,,,
SANTA INES-BA,,,,,,BA,,,"1.326,16",,,,,,-,,,,,"1.326,16",,,,,,"1.326,16",,,,,,,,
SANTA LUZIA-BA,,,,,,BA,,,"1.389,31",,,,,,-,,,,,"1.389,31",,,,,,"1.389,31",,,,,,,,
SANTA TERESINHA-BA,,,,,,BA,,,"1.263,01",,,,,,-,,,,,"1.263,01",,,,,,"1.263,01",,,,,,,,
SANTALUZ-BA,,,,,,BA,,,"1.831,37",,,,,,-,,,,,"1.831,37",,,,,,"1.831,37",,,,,,,,
SANTANOPOLIS-BA,,,,,,BA,,,"1.263,01",,,,,,-,,,,,"1.263,01",,,,,,"1.263,01",,,,,,,,
SANTO AMARO-BA,,,,,,BA,,,"62.601,55",,,,,,"349.968,31",,,,,"412.569,86",,,,,,"412.569,86",,,,,,,,
SANTO ANTONIO DE JESUS-BA,,,,,,BA,,,"2.273,42",,,,,,-,,,,,"2.273,42",,,,,,"2.273,42",,,,,,,,
SANTO ESTEVAO-BA,,,,,,BA,,,"1.957,67",,,,,,-,,,,,"1.957,67",,,,,,"1.957,67",,,,,,,,
SAO DOMINGOS-BA,,,,,,BA,,,"1.263,01",,,,,,-,,,,,"1.263,01",,,,,,"1.263,01",,,,,,,,
SAO FELIPE-BA,,,,,,BA,,,"1.641,92",,,,,,-,,,,,"1.641,92",,,,,,"1.641,92",,,,,,,,
SAO FELIX-BA,,,,,,BA,,,"1.452,46",,,,,,-,,,,,"1.452,46",,,,,,"1.452,46",,,,,,,,
SAO FRANCISCO DO CONDE-BA,,,,,,BA,,,"2.367.855,68",,,,,,"1.337.739,64",,,,,"3.705.595,32",,,,,,"3.705.595,32",,,,,,,,
SAO GONCALO DOS CAMPOS-BA,,,,,,BA,,,"1.831,37",,,,,,-,,,,,"1.831,37",,,,,,"1.831,37",,,,,,,,
SAO JOSE DA VITORIA-BA,,,,,,BA,,,"1.263,01",,,,,,-,,,,,"1.263,01",,,,,,"1.263,01",,,,,,,,
SAO JOSE DO JACUIPE-BA,,,,,,BA,,,"1.326,16",,,,,,-,,,,,"1.326,16",,,,,,"1.326,16",,,,,,,,
SAO MIGUEL DAS MATAS-BA,,,,,,BA,,,"1.326,16",,,,,,-,,,,,"1.326,16",,,,,,"1.326,16",,,,,,,,
SAO SEBASTIAO DO PASSE-BA,,,,,,BA,,,"474.728,95",,,,,,"264.694,89",,,,,"739.423,84",,,,,,"739.423,84",,,,,,,,
SAPEACU-BA,,,,,,BA,,,"1.515,61",,,,,,-,,,,,"1.515,61",,,,,,"1.515,61",,,,,,,,
SATIRO DIAS-BA,,,,,,BA,,,"62.561,00",,,,,,"1.442,52",,,,,"64.003,52",,,,,,"64.003,52",,,,,,,,
SAUBARA-BA,,,,,,BA,,,"39.837,35",,,,,,"349.968,31",,,,,"389.805,66",,,,,,"389.805,66",,,,,,,,
SERRA PRETA-BA,,,,,,BA,,,"1.452,46",,,,,,-,,,,,"1.452,46",,,,,,"1.452,46",,,,,,,,
SERRINHA-BA,,,,,,BA,,,"2.210,27",,,,,,-,,,,,"2.210,27",,,,,,"2.210,27",,,,,,,,
SERROLANDIA-BA,,,,,,BA,,,"1.389,31",,,,,,-,,,,,"1.389,31",,,,,,"1.389,31",,,,,,,,
SIMOES FILHO-BA,,,,,,BA,,,"415.323,50",,,,,,"24.342,96",,,,,"439.666,46",,,,,,"439.666,46",,,,,,,,
SITIO DO QUINTO-BA,,,,,,BA,,,"1.389,31",,,,,,-,,,,,"1.389,31",,,,,,"1.389,31",,,,,,,,
TANQUINHO-BA,,,,,,BA,,,"1.263,01",,,,,,-,,,,,"1.263,01",,,,,,"1.263,01",,,,,,,,
TAPEROA-BA,,,,,,BA,,,"1.578,76",,,,,,-,,,,,"1.578,76",,,,,,"1.578,76",,,,,,,,
TAPIRAMUTA-BA,,,,,,BA,,,"1.515,61",,,,,,-,,,,,"1.515,61",,,,,,"1.515,61",,,,,,,,
TEIXEIRA DE FREITAS-BA,,,,,,BA,,,"2.462,88",,,,,,-,,,,,"2.462,88",,,,,,"2.462,88",,,,,,,,
TEODORO SAMPAIO-BA,,,,,,BA,,,"65.690,45",,,,,,"3.922,54",,,,,"69.612,99",,,,,,"69.612,99",,,,,,,,
TEOFILANDIA-BA,,,,,,BA,,,"1.641,92",,,,,,-,,,,,"1.641,92",,,,,,"1.641,92",,,,,,,,
TEOLANDIA-BA,,,,,,BA,,,"1.452,46",,,,,,-,,,,,"1.452,46",,,,,,"1.452,46",,,,,,,,
TERRA NOVA-BA,,,,,,BA,,,"1.389,31",,,,,,-,,,,,"1.389,31",,,,,,"1.389,31",,,,,,,,
TUCANO-BA,,,,,,BA,,,"2.020,82",,,,,,-,,,,,"2.020,82",,,,,,"2.020,82",,,,,,,,
UAUA-BA,,,,,,BA,,,"1.705,07",,,,,,-,,,,,"1.705,07",,,,,,"1.705,07",,,,,,,,
UBAIRA-BA,,,,,,BA,,,"1.578,76",,,,,,-,,,,,"1.578,76",,,,,,"1.578,76",,,,,,,,
UBAITABA-BA,,,,,,BA,,,"1.641,92",,,,,,-,,,,,"1.641,92",,,,,,"1.641,92",,,,,,,,
UBATA-BA,,,,,,BA,,,"1.705,07",,,,,,-,,,,,"1.705,07",,,,,,"1.705,07",,,,,,,,
UNA-BA,,,,,,BA,,,"1.705,07",,,,,,-,,,,,"1.705,07",,,,,,"1.705,07",,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
URUCUCA-BA,,,,,,BA,,,"1.578,76",,,,,,-,,,,,"1.578,76",,,,,,"1.578,76",,,,,,,,
VALENCA-BA,,,,,,BA,,,"68.055,48",,,,,,-,,,,,"68.055,48",,,,,,"68.055,48",,,,,,,,
VALENTE-BA,,,,,,BA,,,"1.705,07",,,,,,-,,,,,"1.705,07",,,,,,"1.705,07",,,,,,,,
VARZEA DA ROCA-BA,,,,,,BA,,,"1.389,31",,,,,,-,,,,,"1.389,31",,,,,,"1.389,31",,,,,,,,
VARZEA DO POCO-BA,,,,,,BA,,,"1.263,01",,,,,,-,,,,,"1.263,01",,,,,,"1.263,01",,,,,,,,
VARZEA NOVA-BA,,,,,,BA,,,"1.389,31",,,,,,-,,,,,"1.389,31",,,,,,"1.389,31",,,,,,,,
VARZEDO-BA,,,,,,BA,,,"1.263,01",,,,,,-,,,,,"1.263,01",,,,,,"1.263,01",,,,,,,,
VERA CRUZ-BA,,,,,,BA,,,"61.111,67",,,,,,"11,92",,,,,"61.123,59",,,,,,"61.123,59",,,,,,,,
VEREDA-BA,,,,,,BA,,,"1.263,01",,,,,,-,,,,,"1.263,01",,,,,,"1.263,01",,,,,,,,
VITORIA DA CONQUISTA-BA,,,,,,BA,,,"2.526,03",,,,,,-,,,,,"2.526,03",,,,,,"2.526,03",,,,,,,,
WENCESLAU GUIMARAES-BA,,,,,,BA,,,"1.641,92",,,,,,-,,,,,"1.641,92",,,,,,"1.641,92",,,,,,,,
BAHIA  TOTAL,,,,,,,,,"11.922.990,59",,,,,,"8.493.937,87",,,,,"20.416.928,46",,,,,,"20.416.928,46",,,,,,,,
ACARAU-CE,,,,,,CE,,,"3.213,65",,,,,,-,,,,,"3.213,65",,,,,,"3.213,65",,,,,,,,
ALCANTARAS-CE,,,,,,CE,,,"2.045,05",,,,,,-,,,,,"2.045,05",,,,,,"2.045,05",,,,,,,,
AMONTADA-CE,,,,,,CE,,,"66.085,26",,,,,,"13.120,35",,,,,"79.205,61",,,,,,"79.205,61",,,,,,,,
APUIARES-CE,,,,,,CE,,,"2.142,43",,,,,,-,,,,,"2.142,43",,,,,,"2.142,43",,,,,,,,
AQUIRAZ-CE,,,,,,CE,,,-,,,,,,"50.686,56",,,,,"50.686,56",,,,,,"50.686,56",,,,,,,,
ARACATI-CE,,,,,,CE,,,"461.832,70",,,,,,"26.781,65",,,,,"488.614,35",,,,,,"488.614,35",,,,,,,,
ARARENDA-CE,,,,,,CE,,,"2.045,05",,,,,,-,,,,,"2.045,05",,,,,,"2.045,05",,,,,,,,
BARROQUINHA-CE,,,,,,CE,,,"2.239,82",,,,,,-,,,,,"2.239,82",,,,,,"2.239,82",,,,,,,,
BELA CRUZ-CE,,,,,,CE,,,"2.726,74",,,,,,-,,,,,"2.726,74",,,,,,"2.726,74",,,,,,,,
CAMOCIM-CE,,,,,,CE,,,"3.213,65",,,,,,-,,,,,"3.213,65",,,,,,"3.213,65",,,,,,,,
CANINDE-CE,,,,,,CE,,,"3.408,42",,,,,,-,,,,,"3.408,42",,,,,,"3.408,42",,,,,,,,
CARIDADE-CE,,,,,,CE,,,"2.531,97",,,,,,-,,,,,"2.531,97",,,,,,"2.531,97",,,,,,,,
CARIRE-CE,,,,,,CE,,,"2.434,59",,,,,,-,,,,,"2.434,59",,,,,,"2.434,59",,,,,,,,
CARNAUBAL-CE,,,,,,CE,,,"2.337,20",,,,,,-,,,,,"2.337,20",,,,,,"2.337,20",,,,,,,,
CATUNDA-CE,,,,,,CE,,,"1.947,67",,,,,,-,,,,,"1.947,67",,,,,,"1.947,67",,,,,,,,
CAUCAIA-CE,,,,,,CE,,,"410.812,95",,,,,,"53.645,85",,,,,"464.458,80",,,,,,"464.458,80",,,,,,,,
CHAVAL-CE,,,,,,CE,,,"2.142,43",,,,,,-,,,,,"2.142,43",,,,,,"2.142,43",,,,,,,,
COREAU-CE,,,,,,CE,,,"2.531,97",,,,,,-,,,,,"2.531,97",,,,,,"2.531,97",,,,,,,,
CRATEUS-CE,,,,,,CE,,,"3.408,42",,,,,,-,,,,,"3.408,42",,,,,,"3.408,42",,,,,,,,
CROATA-CE,,,,,,CE,,,"2.337,20",,,,,,-,,,,,"2.337,20",,,,,,"2.337,20",,,,,,,,
CRUZ-CE,,,,,,CE,,,"2.531,97",,,,,,-,,,,,"2.531,97",,,,,,"2.531,97",,,,,,,,
FORQUILHA-CE,,,,,,CE,,,"2.531,97",,,,,,-,,,,,"2.531,97",,,,,,"2.531,97",,,,,,,,
FORTALEZA-CE,,,,,,CE,,,"406.557,52",,,,,,"67.782,78",,,,,"474.340,30",,,,,,"474.340,30",,,,,,,,
FRECHEIRINHA-CE,,,,,,CE,,,"2.142,43",,,,,,-,,,,,"2.142,43",,,,,,"2.142,43",,,,,,,,
GENERAL SAMPAIO-CE,,,,,,CE,,,"1.947,67",,,,,,-,,,,,"1.947,67",,,,,,"1.947,67",,,,,,,,
GRACA-CE,,,,,,CE,,,"2.239,82",,,,,,-,,,,,"2.239,82",,,,,,"2.239,82",,,,,,,,
GRANJA-CE,,,,,,CE,,,"3.116,27",,,,,,-,,,,,"3.116,27",,,,,,"3.116,27",,,,,,,,
GROAIRAS-CE,,,,,,CE,,,"2.045,05",,,,,,-,,,,,"2.045,05",,,,,,"2.045,05",,,,,,,,
GUARACIABA DO NORTE-CE,,,,,,CE,,,"2.921,50",,,,,,-,,,,,"2.921,50",,,,,,"2.921,50",,,,,,,,
HIDROLANDIA-CE,,,,,,CE,,,"2.434,59",,,,,,-,,,,,"2.434,59",,,,,,"2.434,59",,,,,,,,
HORIZONTE-CE,,,,,,CE,,,"410.812,95",,,,,,"495,37",,,,,"411.308,32",,,,,,"411.308,32",,,,,,,,
IBIAPINA-CE,,,,,,CE,,,"2.531,97",,,,,,-,,,,,"2.531,97",,,,,,"2.531,97",,,,,,,,
ICAPUI-CE,,,,,,CE,,,"72.041,78",,,,,,"13.289,73",,,,,"85.331,51",,,,,,"85.331,51",,,,,,,,
INDEPENDENCIA-CE,,,,,,CE,,,"2.629,35",,,,,,-,,,,,"2.629,35",,,,,,"2.629,35",,,,,,,,
IPAPORANGA-CE,,,,,,CE,,,"2.045,05",,,,,,-,,,,,"2.045,05",,,,,,"2.045,05",,,,,,,,
IPU-CE,,,,,,CE,,,"3.018,89",,,,,,-,,,,,"3.018,89",,,,,,"3.018,89",,,,,,,,
IPUEIRAS-CE,,,,,,CE,,,"2.921,50",,,,,,-,,,,,"2.921,50",,,,,,"2.921,50",,,,,,,,
IRAUCUBA-CE,,,,,,CE,,,"2.531,97",,,,,,-,,,,,"2.531,97",,,,,,"2.531,97",,,,,,,,
ITAPAGE-CE,,,,,,CE,,,"3.116,27",,,,,,-,,,,,"3.116,27",,,,,,"3.116,27",,,,,,,,
ITAPIPOCA-CE,,,,,,CE,,,"83.708,00",,,,,,"131.535,74",,,,,"215.243,74",,,,,,"215.243,74",,,,,,,,
ITAREMA-CE,,,,,,CE,,,"66.085,26",,,,,,"72.874,57",,,,,"138.959,83",,,,,,"138.959,83",,,,,,,,
JAGUARUANA-CE,,,,,,CE,,,"62.146,36",,,,,,"1.335,36",,,,,"63.481,72",,,,,,"63.481,72",,,,,,,,
JIJOCA DE JERICOACOARA-CE,,,,,,CE,,,"2.337,20",,,,,,-,,,,,"2.337,20",,,,,,"2.337,20",,,,,,,,
MARACANAU-CE,,,,,,CE,,,"410.812,95",,,,,,"1.184,10",,,,,"411.997,05",,,,,,"411.997,05",,,,,,,,
MARCO-CE,,,,,,CE,,,"2.629,35",,,,,,-,,,,,"2.629,35",,,,,,"2.629,35",,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARTINOPOLE-CE,,,,,,CE,,,"2.045,05",,,,,,-,,,,,"2.045,05",,,,,,"2.045,05",,,,,,,,
MASSAPE-CE,,,,,,CE,,,"2.824,12",,,,,,-,,,,,"2.824,12",,,,,,"2.824,12",,,,,,,,
MERUOCA-CE,,,,,,CE,,,"2.142,43",,,,,,-,,,,,"2.142,43",,,,,,"2.142,43",,,,,,,,
MIRAIMA-CE,,,,,,CE,,,"2.142,43",,,,,,-,,,,,"2.142,43",,,,,,"2.142,43",,,,,,,,
MONSENHOR TABOSA-CE,,,,,,CE,,,"2.337,20",,,,,,-,,,,,"2.337,20",,,,,,"2.337,20",,,,,,,,
MORAUJO-CE,,,,,,CE,,,"1.947,67",,,,,,-,,,,,"1.947,67",,,,,,"1.947,67",,,,,,,,
MORRINHOS-CE,,,,,,CE,,,"2.531,97",,,,,,-,,,,,"2.531,97",,,,,,"2.531,97",,,,,,,,
MUCAMBO-CE,,,,,,CE,,,"2.239,82",,,,,,-,,,,,"2.239,82",,,,,,"2.239,82",,,,,,,,
NOVA RUSSAS-CE,,,,,,CE,,,"2.726,74",,,,,,-,,,,,"2.726,74",,,,,,"2.726,74",,,,,,,,
NOVO ORIENTE-CE,,,,,,CE,,,"2.629,35",,,,,,-,,,,,"2.629,35",,,,,,"2.629,35",,,,,,,,
PACUJA-CE,,,,,,CE,,,"1.947,67",,,,,,-,,,,,"1.947,67",,,,,,"1.947,67",,,,,,,,
PARACURU-CE,,,,,,CE,,,"61.679,58",,,,,,"85.984,34",,,,,"147.663,92",,,,,,"147.663,92",,,,,,,,
PARAIPABA-CE,,,,,,CE,,,"2.726,74",,,,,,"3.675,90",,,,,"6.402,64",,,,,,"6.402,64",,,,,,,,
PARAMOTI-CE,,,,,,CE,,,"2.045,05",,,,,,-,,,,,"2.045,05",,,,,,"2.045,05",,,,,,,,
PENTECOSTE-CE,,,,,,CE,,,"2.824,12",,,,,,-,,,,,"2.824,12",,,,,,"2.824,12",,,,,,,,
PIRES FERREIRA-CE,,,,,,CE,,,"2.045,05",,,,,,-,,,,,"2.045,05",,,,,,"2.045,05",,,,,,,,
