MARECHAL FLORIANO-ES,,,,ES,,,,"7.179,89",,,,,,-,,,,,,,"7.179,89",,,,,,,"26.814,19",,,,,,,,,,
MARILANDIA-ES,,,,ES,,,,"6.527,17",,,,,,-,,,,,,,"6.527,17",,,,,,,"24.376,53",,,,,,,,,,
MIMOSO DO SUL-ES,,,,ES,,,,"8.811,69",,,,,,-,,,,,,,"8.811,69",,,,,,,"32.908,34",,,,,,,,,,
MONTANHA-ES,,,,ES,,,,"7.832,61",,,,,,-,,,,,,,"7.832,61",,,,,,,"29.251,85",,,,,,,,,,
MUCURICI-ES,,,,ES,,,,"6.527,17",,,,,,-,,,,,,,"6.527,17",,,,,,,"24.376,53",,,,,,,,,,
MUNIZ FREIRE-ES,,,,ES,,,,"8.158,97",,,,,,-,,,,,,,"8.158,97",,,,,,,"30.470,67",,,,,,,,,,
MUQUI-ES,,,,ES,,,,"7.179,89",,,,,,-,,,,,,,"7.179,89",,,,,,,"26.814,19",,,,,,,,,,
NOVA VENECIA-ES,,,,ES,,,,"10.117,12",,,,,,-,,,,,,,"10.117,12",,,,,,,"37.783,64",,,,,,,,,,
PANCAS-ES,,,,ES,,,,"8.485,33",,,,,,-,,,,,,,"8.485,33",,,,,,,"31.689,49",,,,,,,,,,
PEDRO CANARIO-ES,,,,ES,,,,"8.485,33",,,,,,-,,,,,,,"8.485,33",,,,,,,"31.689,49",,,,,,,,,,
PINHEIROS-ES,,,,ES,,,,"8.485,33",,,,,,-,,,,,,,"8.485,33",,,,,,,"31.689,49",,,,,,,,,,
PIUMA-ES,,,,ES,,,,"7.506,25",,,,,,-,,,,,,,"7.506,25",,,,,,,"28.033,03",,,,,,,,,,
PONTO BELO-ES,,,,ES,,,,"6.527,17",,,,,,-,,,,,,,"6.527,17",,,,,,,"24.376,53",,,,,,,,,,
PRESIDENTE KENNEDY-ES,,,,ES,,,,"57.180,80",,,,,,"530.441,48",,,,,,,"587.622,28",,,,,,,"3.696.406,36",,,,,,,,,,
RIO BANANAL-ES,,,,ES,,,,"7.832,61",,,,,,-,,,,,,,"7.832,61",,,,,,,"29.251,85",,,,,,,,,,
RIO NOVO DO SUL-ES,,,,ES,,,,"6.853,53",,,,,,-,,,,,,,"6.853,53",,,,,,,"25.595,36",,,,,,,,,,
SANTA LEOPOLDINA-ES,,,,ES,,,,"7.179,89",,,,,,-,,,,,,,"7.179,89",,,,,,,"26.814,19",,,,,,,,,,
SANTA MARIA DE JETIBA-ES,,,,ES,,,,"9.138,05",,,,,,-,,,,,,,"9.138,05",,,,,,,"34.127,17",,,,,,,,,,
SANTA TERESA-ES,,,,ES,,,,"8.485,33",,,,,,-,,,,,,,"8.485,33",,,,,,,"31.689,49",,,,,,,,,,
SAO DOMINGOS DO NORTE-ES,,,,ES,,,,"6.527,17",,,,,,-,,,,,,,"6.527,17",,,,,,,"24.376,53",,,,,,,,,,
SAO GABRIEL DA PALHA-ES,,,,ES,,,,"8.811,69",,,,,,-,,,,,,,"8.811,69",,,,,,,"32.908,34",,,,,,,,,,
SAO JOSE DO CALCADO-ES,,,,ES,,,,"6.853,53",,,,,,-,,,,,,,"6.853,53",,,,,,,"25.595,36",,,,,,,,,,
SAO MATEUS-ES,,,,ES,,,,"1.480.259,37",,,,,,"105.243,02",,,,,,,"1.585.502,39",,,,,,,"7.884.650,76",,,,,,,,,,
SAO ROQUE DO CANAA-ES,,,,ES,,,,"6.853,53",,,,,,-,,,,,,,"6.853,53",,,,,,,"25.595,36",,,,,,,,,,
SERRA-ES,,,,ES,,,,"102.925,45",,,,,,"616.029,11",,,,,,,"718.954,56",,,,,,,"895.684,15",,,,,,,,,,
SOORETAMA-ES,,,,ES,,,,"8.158,97",,,,,,-,,,,,,,"8.158,97",,,,,,,"30.470,67",,,,,,,,,,
VARGEM ALTA-ES,,,,ES,,,,"7.832,61",,,,,,-,,,,,,,"7.832,61",,,,,,,"29.251,85",,,,,,,,,,
VENDA NOVA DO IMIGRANTE-ES,,,,ES,,,,"7.832,61",,,,,,-,,,,,,,"7.832,61",,,,,,,"29.251,85",,,,,,,,,,
VIANA-ES,,,,ES,,,,"10.443,48",,,,,,-,,,,,,,"10.443,48",,,,,,,"39.002,47",,,,,,,,,,
VILA PAVAO-ES,,,,ES,,,,"6.527,17",,,,,,-,,,,,,,"6.527,17",,,,,,,"24.376,53",,,,,,,,,,
VILA VALERIO-ES,,,,ES,,,,"7.179,89",,,,,,-,,,,,,,"7.179,89",,,,,,,"26.814,19",,,,,,,,,,
VILA VELHA-ES,,,,ES,,,,"114.361,61",,,,,,-,,,,,,,"114.361,61",,,,,,,"470.350,20",,,,,,,,,,
VITORIA-ES,,,,ES,,,,"114.361,61",,,,,,-,,,,,,,"114.361,61",,,,,,,"470.350,20",,,,,,,,,,
ESPIRITO SANTO TOTAL,,,,,,,,"4.669.437,09",,,,,,"3.543.642,53",,,,,,,"8.213.079,62",,,,,,,"31.931.065,02",,,,,,,,,,
JUIZ DE FORA-MG,,,,MG,,,,"595.496,55",,,,,,-,,,,,,,"595.496,55",,,,,,,"3.150.692,75",,,,,,,,,,
MINAS GERAIS TOTAL,,,,,,,,"595.496,55",,,,,,-,,,,,,,"595.496,55",,,,,,,"3.150.692,75",,,,,,,,,,
AFUA-PA,,,,PA,,,,-,,,,,,"5.758,81",,,,,,,"5.758,81",,,,,,,"36.014,51",,,,,,,,,,
ALENQUER-PA,,,,PA,,,,-,,,,,,"5.758,81",,,,,,,"5.758,81",,,,,,,"36.014,51",,,,,,,,,,
ALMEIRIM-PA,,,,PA,,,,-,,,,,,"5.758,81",,,,,,,"5.758,81",,,,,,,"36.014,51",,,,,,,,,,
ANAJAS-PA,,,,PA,,,,-,,,,,,"5.758,81",,,,,,,"5.758,81",,,,,,,"36.014,51",,,,,,,,,,
BREVES-PA,,,,PA,,,,-,,,,,,"5.758,81",,,,,,,"5.758,81",,,,,,,"36.014,51",,,,,,,,,,
CHAVES-PA,,,,PA,,,,-,,,,,,"5.758,81",,,,,,,"5.758,81",,,,,,,"36.014,51",,,,,,,,,,
CURUA-PA,,,,PA,,,,-,,,,,,"5.758,81",,,,,,,"5.758,81",,,,,,,"36.014,51",,,,,,,,,,
FARO-PA,,,,PA,,,,-,,,,,,"5.758,81",,,,,,,"5.758,81",,,,,,,"36.014,51",,,,,,,,,,
GURUPA-PA,,,,PA,,,,-,,,,,,"5.758,81",,,,,,,"5.758,81",,,,,,,"36.014,51",,,,,,,,,,
JURUTI-PA,,,,PA,,,,-,,,,,,"5.758,81",,,,,,,"5.758,81",,,,,,,"36.014,51",,,,,,,,,,
MELGACO-PA,,,,PA,,,,-,,,,,,"5.758,81",,,,,,,"5.758,81",,,,,,,"36.014,51",,,,,,,,,,
MONTE ALEGRE-PA,,,,PA,,,,-,,,,,,"5.758,81",,,,,,,"5.758,81",,,,,,,"36.014,51",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OBIDOS-PA,,,,PA,,,,-,,,,,,"5.758,81",,,,,,,"5.758,81",,,,,,,"36.014,51",,,,,,,,,,
PORTO DE MOZ-PA,,,,PA,,,,-,,,,,,"5.758,81",,,,,,,"5.758,81",,,,,,,"36.014,51",,,,,,,,,,
PRAINHA-PA,,,,PA,,,,-,,,,,,"5.758,81",,,,,,,"5.758,81",,,,,,,"36.014,51",,,,,,,,,,
SANTAREM-PA,,,,PA,,,,-,,,,,,"5.758,81",,,,,,,"5.758,81",,,,,,,"36.014,51",,,,,,,,,,
TERRA SANTA-PA,,,,PA,,,,-,,,,,,"5.758,81",,,,,,,"5.758,81",,,,,,,"36.014,51",,,,,,,,,,
PARA TOTAL,,,,,,,,-,,,,,,"97.899,77",,,,,,,"97.899,77",,,,,,,"612.246,67",,,,,,,,,,
SANTA RITA-PB,,,,PB,,,,"595.496,55",,,,,,-,,,,,,,"595.496,55",,,,,,,"10.146.217,78",,,,,,,,,,
PARAIBA TOTAL,,,,,,,,"595.496,55",,,,,,-,,,,,,,"595.496,55",,,,,,,"10.146.217,78",,,,,,,,,,
CABO DE SANTO AGOSTINHO-PE,,,,PE,,,,"647.628,29",,,,,,-,,,,,,,"647.628,29",,,,,,,"2.926.458,69",,,,,,,,,,
PAULISTA-PE,,,,PE,,,,"595.496,55",,,,,,-,,,,,,,"595.496,55",,,,,,,"3.150.692,75",,,,,,,,,,
PERNAMBUCO TOTAL,,,,,,,,"1.243.124,84",,,,,,-,,,,,,,"1.243.124,84",,,,,,,"6.077.151,44",,,,,,,,,,
ADRIANOPOLIS-PR,,,,PR,,,,"3.724,20",,,,,,-,,,,,,,"3.724,20",,,,,,,"18.725,29",,,,,,,,,,
AGUDOS DO SUL-PR,,,,PR,,,,"3.724,20",,,,,,-,,,,,,,"3.724,20",,,,,,,"18.725,29",,,,,,,,,,
ALMIRANTE TAMANDARE-PR,,,,PR,,,,"6.703,57",,,,,,-,,,,,,,"6.703,57",,,,,,,"33.705,58",,,,,,,,,,
ANTONINA-PR,,,,PR,,,,"4.655,25",,,,,,-,,,,,,,"4.655,25",,,,,,,"23.406,63",,,,,,,,,,
ARAUCARIA-PR,,,,PR,,,,"6.703,57",,,,,,-,,,,,,,"6.703,57",,,,,,,"33.705,58",,,,,,,,,,
BALSA NOVA-PR,,,,PR,,,,"3.910,41",,,,,,-,,,,,,,"3.910,41",,,,,,,"19.661,58",,,,,,,,,,
BOCAIUVA DO SUL-PR,,,,PR,,,,"3.724,20",,,,,,-,,,,,,,"3.724,20",,,,,,,"18.725,29",,,,,,,,,,
CAMPINA GRANDE DO SUL-PR,,,,PR,,,,"5.400,10",,,,,,-,,,,,,,"5.400,10",,,,,,,"27.151,71",,,,,,,,,,
CAMPO DO TENENTE-PR,,,,PR,,,,"3.724,20",,,,,,-,,,,,,,"3.724,20",,,,,,,"18.725,29",,,,,,,,,,
CAMPO LARGO-PR,,,,PR,,,,"6.703,57",,,,,,-,,,,,,,"6.703,57",,,,,,,"33.705,58",,,,,,,,,,
CAMPO MAGRO-PR,,,,PR,,,,"4.841,47",,,,,,-,,,,,,,"4.841,47",,,,,,,"24.342,92",,,,,,,,,,
CERRO AZUL-PR,,,,PR,,,,"4.469,04",,,,,,-,,,,,,,"4.469,04",,,,,,,"22.470,36",,,,,,,,,,
COLOMBO-PR,,,,PR,,,,"7.448,41",,,,,,-,,,,,,,"7.448,41",,,,,,,"37.450,63",,,,,,,,,,
CONTENDA-PR,,,,PR,,,,"4.096,62",,,,,,-,,,,,,,"4.096,62",,,,,,,"20.597,84",,,,,,,,,,
CURITIBA-PR,,,,PR,,,,"7.448,41",,,,,,-,,,,,,,"7.448,41",,,,,,,"37.450,63",,,,,,,,,,
DOUTOR ULYSSES-PR,,,,PR,,,,"3.724,20",,,,,,-,,,,,,,"3.724,20",,,,,,,"18.725,29",,,,,,,,,,
FAZENDA RIO GRANDE-PR,,,,PR,,,,"6.144,94",,,,,,-,,,,,,,"6.144,94",,,,,,,"30.896,78",,,,,,,,,,
GUARAQUECABA-PR,,,,PR,,,,"3.724,20",,,,,,-,,,,,,,"3.724,20",,,,,,,"18.725,29",,,,,,,,,,
GUARATUBA-PR,,,,PR,,,,"5.027,68",,,,,,-,,,,,,,"5.027,68",,,,,,,"25.279,18",,,,,,,,,,
ITAPERUCU-PR,,,,PR,,,,"4.655,25",,,,,,-,,,,,,,"4.655,25",,,,,,,"23.406,63",,,,,,,,,,
LAPA-PR,,,,PR,,,,"5.772,52",,,,,,-,,,,,,,"5.772,52",,,,,,,"29.024,24",,,,,,,,,,
MANDIRITUBA-PR,,,,PR,,,,"4.469,04",,,,,,-,,,,,,,"4.469,04",,,,,,,"22.470,36",,,,,,,,,,
MATINHOS-PR,,,,PR,,,,"272.612,02",,,,,,"138.083,44",,,,,,,"410.695,46",,,,,,,"2.064.978,74",,,,,,,,,,
MORRETES-PR,,,,PR,,,,"4.282,83",,,,,,-,,,,,,,"4.282,83",,,,,,,"21.534,10",,,,,,,,,,
PARANAGUA-PR,,,,PR,,,,"7.075,99",,,,,,-,,,,,,,"7.075,99",,,,,,,"35.578,11",,,,,,,,,,
PIEN-PR,,,,PR,,,,"3.724,20",,,,,,-,,,,,,,"3.724,20",,,,,,,"18.725,29",,,,,,,,,,
PINHAIS-PR,,,,PR,,,,"6.889,78",,,,,,-,,,,,,,"6.889,78",,,,,,,"34.641,84",,,,,,,,,,
PIRAQUARA-PR,,,,PR,,,,"6.517,36",,,,,,-,,,,,,,"6.517,36",,,,,,,"32.769,30",,,,,,,,,,
PONTAL DO PARANA-PR,,,,PR,,,,"4.282,83",,,,,,"100.452,07",,,,,,,"104.734,90",,,,,,,"526.607,59",,,,,,,,,,
PORTO AMAZONAS-PR,,,,PR,,,,"3.724,20",,,,,,-,,,,,,,"3.724,20",,,,,,,"18.725,29",,,,,,,,,,
QUATRO BARRAS-PR,,,,PR,,,,"4.469,04",,,,,,-,,,,,,,"4.469,04",,,,,,,"22.470,36",,,,,,,,,,
QUITANDINHA-PR,,,,PR,,,,"4.282,83",,,,,,-,,,,,,,"4.282,83",,,,,,,"21.534,10",,,,,,,,,,
RIO BRANCO DO SUL-PR,,,,PR,,,,"5.213,89",,,,,,-,,,,,,,"5.213,89",,,,,,,"26.215,44",,,,,,,,,,
RIO NEGRO-PR,,,,PR,,,,"5.213,89",,,,,,-,,,,,,,"5.213,89",,,,,,,"26.215,44",,,,,,,,,,
SAO JOSE DOS PINHAIS-PR,,,,PR,,,,"7.448,41",,,,,,-,,,,,,,"7.448,41",,,,,,,"37.450,63",,,,,,,,,,
TIJUCAS DO SUL-PR,,,,PR,,,,"4.096,62",,,,,,-,,,,,,,"4.096,62",,,,,,,"20.597,84",,,,,,,,,,
TUNAS DO PARANA-PR,,,,PR,,,,"3.724,20",,,,,,-,,,,,,,"3.724,20",,,,,,,"18.725,29",,,,,,,,,,
PARANA TOTAL,,,,,,,,"454.353,14",,,,,,"238.535,51",,,,,,,"692.888,65",,,,,,,"3.483.847,33",,,,,,,,,,
ANGRA DOS REIS-RJ,,,,RJ,,,,"1.276.864,06",,,,,,"835.228,52",,,,,,,"2.112.092,58",,,,,,,"11.899.074,31",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APERIBE-RJ,,,,RJ,,,,"290.922,16",,,,,,-,,,,,,,"290.922,16",,,,,,,"1.586.430,00",,,,,,,,,,
ARARUAMA-RJ,,,,RJ,,,,"523.659,90",,,,,,-,,,,,,,"523.659,90",,,,,,,"2.855.574,05",,,,,,,,,,
ARMACAO DOS BUZIOS-RJ,,,,RJ,,,,"2.754.619,84",,,,,,"1.499.619,11",,,,,,,"4.254.238,95",,,,,,,"22.855.779,37",,,,,,,,,,
ARRAIAL DO CABO-RJ,,,,RJ,,,,"378.198,81",,,,,,"26.318,59",,,,,,,"404.517,40",,,,,,,"2.263.719,49",,,,,,,,,,
BARRA MANSA-RJ,,,,RJ,,,,"595.496,55",,,,,,-,,,,,,,"595.496,55",,,,,,,"3.150.692,75",,,,,,,,,,
BELFORD ROXO-RJ,,,,RJ,,,,"581.844,33",,,,,,-,,,,,,,"581.844,33",,,,,,,"3.172.860,03",,,,,,,,,,
BOM JARDIM-RJ,,,,RJ,,,,"378.198,81",,,,,,-,,,,,,,"378.198,81",,,,,,,"2.062.359,01",,,,,,,,,,
BOM JESUS DO ITABAPOANA-RJ,,,,RJ,,,,"421.837,14",,,,,,-,,,,,,,"421.837,14",,,,,,,"2.300.323,52",,,,,,,,,,
CABO FRIO-RJ,,,,RJ,,,,"4.187.022,16",,,,,,"8.420.144,45",,,,,,,"12.607.166,61",,,,,,,"65.503.048,68",,,,,,,,,,
CACHOEIRAS DE MACACU-RJ,,,,RJ,,,,"1.484.740,09",,,,,,-,,,,,,,"1.484.740,09",,,,,,,"7.874.295,66",,,,,,,,,,
CAMBUCI-RJ,,,,RJ,,,,"334.560,49",,,,,,-,,,,,,,"334.560,49",,,,,,,"1.824.394,51",,,,,,,,,,
CAMPOS DOS GOYTACAZES-RJ,,,,RJ,,,,"4.407.391,75",,,,,,"31.184.477,37",,,,,,,"35.591.869,12",,,,,,,"189.147.472,33",,,,,,,,,,
CANTAGALO-RJ,,,,RJ,,,,"363.652,70",,,,,,-,,,,,,,"363.652,70",,,,,,,"1.983.037,50",,,,,,,,,,
CARAPEBUS-RJ,,,,RJ,,,,"2.203.695,87",,,,,,"620.296,12",,,,,,,"2.823.991,99",,,,,,,"14.790.915,57",,,,,,,,,,
CARDOSO MOREIRA-RJ,,,,RJ,,,,"320.014,39",,,,,,-,,,,,,,"320.014,39",,,,,,,"1.745.073,03",,,,,,,,,,
CARMO-RJ,,,,RJ,,,,"334.560,49",,,,,,-,,,,,,,"334.560,49",,,,,,,"1.824.394,51",,,,,,,,,,
CASIMIRO DE ABREU-RJ,,,,RJ,,,,"2.864.804,63",,,,,,"2.078.911,97",,,,,,,"4.943.716,60",,,,,,,"26.104.692,32",,,,,,,,,,
CONCEICAO DE MACABU-RJ,,,,RJ,,,,"363.652,70",,,,,,-,,,,,,,"363.652,70",,,,,,,"1.983.037,50",,,,,,,,,,
CORDEIRO-RJ,,,,RJ,,,,"363.652,70",,,,,,-,,,,,,,"363.652,70",,,,,,,"1.983.037,50",,,,,,,,,,
DUAS BARRAS-RJ,,,,RJ,,,,"305.468,27",,,,,,-,,,,,,,"305.468,27",,,,,,,"1.665.751,51",,,,,,,,,,
DUQUE DE CAXIAS-RJ,,,,RJ,,,,"2.121.057,28",,,,,,"37.283,55",,,,,,,"2.158.340,83",,,,,,,"11.309.689,73",,,,,,,,,,
ENGENHEIRO PAULO DE FRONTIN-RJ,,,,RJ,,,,"578.549,43",,,,,,-,,,,,,,"578.549,43",,,,,,,"2.489.946,13",,,,,,,,,,
GUAPIMIRIM-RJ,,,,RJ,,,,"1.590.792,96",,,,,,"37.283,55",,,,,,,"1.628.076,51",,,,,,,"8.497.441,28",,,,,,,,,,
IGUABA GRANDE-RJ,,,,RJ,,,,"334.560,49",,,,,,-,,,,,,,"334.560,49",,,,,,,"1.824.394,51",,,,,,,,,,
ITABORAI-RJ,,,,RJ,,,,"581.844,33",,,,,,"37.283,55",,,,,,,"619.127,88",,,,,,,"3.233.555,92",,,,,,,,,,
ITAGUAI-RJ,,,,RJ,,,,"523.659,90",,,,,,-,,,,,,,"523.659,90",,,,,,,"2.855.574,05",,,,,,,,,,
ITALVA-RJ,,,,RJ,,,,"320.014,39",,,,,,-,,,,,,,"320.014,39",,,,,,,"1.745.073,03",,,,,,,,,,
ITAOCARA-RJ,,,,RJ,,,,"378.198,81",,,,,,-,,,,,,,"378.198,81",,,,,,,"2.062.359,01",,,,,,,,,,
ITAPERUNA-RJ,,,,RJ,,,,"523.659,90",,,,,,-,,,,,,,"523.659,90",,,,,,,"2.855.574,05",,,,,,,,,,
JAPERI-RJ,,,,RJ,,,,"1.119.156,45",,,,,,-,,,,,,,"1.119.156,45",,,,,,,"6.006.266,80",,,,,,,,,,
LAJE DO MURIAE-RJ,,,,RJ,,,,"290.922,16",,,,,,-,,,,,,,"290.922,16",,,,,,,"1.586.430,00",,,,,,,,,,
MACAE-RJ,,,,RJ,,,,"18.164.665,64",,,,,,"10.288.342,69",,,,,,,"28.453.008,33",,,,,,,"151.514.154,80",,,,,,,,,,
MACUCO-RJ,,,,RJ,,,,"290.922,16",,,,,,-,,,,,,,"290.922,16",,,,,,,"1.586.430,00",,,,,,,,,,
MAGE-RJ,,,,RJ,,,,"1.908.951,55",,,,,,"37.283,55",,,,,,,"1.946.235,10",,,,,,,"10.184.790,35",,,,,,,,,,
MANGARATIBA-RJ,,,,RJ,,,,"392.744,92",,,,,,"626.421,39",,,,,,,"1.019.166,31",,,,,,,"6.634.706,34",,,,,,,,,,
MARICA-RJ,,,,RJ,,,,"509.113,79",,,,,,-,,,,,,,"509.113,79",,,,,,,"2.776.252,54",,,,,,,,,,
MENDES-RJ,,,,RJ,,,,"631.144,82",,,,,,-,,,,,,,"631.144,82",,,,,,,"2.716.304,84",,,,,,,,,,
MESQUITA-RJ,,,,RJ,,,,"581.844,33",,,,,,-,,,,,,,"581.844,33",,,,,,,"3.172.860,03",,,,,,,,,,
MIGUEL PEREIRA-RJ,,,,RJ,,,,"683.740,22",,,,,,-,,,,,,,"683.740,22",,,,,,,"2.942.663,58",,,,,,,,,,
MIRACEMA-RJ,,,,RJ,,,,"392.744,92",,,,,,-,,,,,,,"392.744,92",,,,,,,"2.141.680,53",,,,,,,,,,
NATIVIDADE-RJ,,,,RJ,,,,"334.560,49",,,,,,-,,,,,,,"334.560,49",,,,,,,"1.824.394,51",,,,,,,,,,
NILOPOLIS-RJ,,,,RJ,,,,"581.844,33",,,,,,-,,,,,,,"581.844,33",,,,,,,"3.172.860,03",,,,,,,,,,
NITEROI-RJ,,,,RJ,,,,"4.407.391,75",,,,,,"37.283,55",,,,,,,"4.444.675,30",,,,,,,"23.435.228,58",,,,,,,,,,
NOVA FRIBURGO-RJ,,,,RJ,,,,"581.844,33",,,,,,-,,,,,,,"581.844,33",,,,,,,"3.172.860,03",,,,,,,,,,
NOVA IGUACU-RJ,,,,RJ,,,,"581.844,33",,,,,,-,,,,,,,"581.844,33",,,,,,,"3.172.860,03",,,,,,,,,,
PARACAMBI-RJ,,,,RJ,,,,"450.929,36",,,,,,-,,,,,,,"450.929,36",,,,,,,"2.458.966,56",,,,,,,,,,
PARATI-RJ,,,,RJ,,,,-,,,,,,"626.421,39",,,,,,,"626.421,39",,,,,,,"4.493.025,81",,,,,,,,,,
PATY DO ALFERES-RJ,,,,RJ,,,,"683.740,22",,,,,,-,,,,,,,"683.740,22",,,,,,,"2.942.663,58",,,,,,,,,,
PETROPOLIS-RJ,,,,RJ,,,,"581.844,33",,,,,,-,,,,,,,"581.844,33",,,,,,,"3.172.860,03",,,,,,,,,,
PIRAI-RJ,,,,RJ,,,,"595.496,55",,,,,,-,,,,,,,"595.496,55",,,,,,,"3.150.692,75",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PORCIUNCULA-RJ,,,,RJ,,,,"334.560,49",,,,,,-,,,,,,,"334.560,49",,,,,,,"1.824.394,51",,,,,,,,,,
QUEIMADOS-RJ,,,,RJ,,,,"552.752,12",,,,,,-,,,,,,,"552.752,12",,,,,,,"3.014.217,04",,,,,,,,,,
QUISSAMA-RJ,,,,RJ,,,,"2.424.065,46",,,,,,"3.268.290,07",,,,,,,"5.692.355,53",,,,,,,"30.046.836,69",,,,,,,,,,
RIO BONITO-RJ,,,,RJ,,,,"465.475,46",,,,,,-,,,,,,,"465.475,46",,,,,,,"2.538.288,03",,,,,,,,,,
RIO DAS OSTRAS-RJ,,,,RJ,,,,"3.305.543,81",,,,,,"9.162.251,69",,,,,,,"12.467.795,50",,,,,,,"67.987.803,89",,,,,,,,,,
RIO DE JANEIRO-RJ,,,,RJ,,,,"5.603.599,15",,,,,,"149.134,22",,,,,,,"5.752.733,37",,,,,,,"28.883.011,80",,,,,,,,,,
SANTA MARIA MADALENA-RJ,,,,RJ,,,,"305.468,27",,,,,,-,,,,,,,"305.468,27",,,,,,,"1.665.751,51",,,,,,,,,,
SANTO ANTONIO DE PADUA-RJ,,,,RJ,,,,"436.383,25",,,,,,-,,,,,,,"436.383,25",,,,,,,"2.379.645,05",,,,,,,,,,
SAO FIDELIS-RJ,,,,RJ,,,,"436.383,25",,,,,,-,,,,,,,"436.383,25",,,,,,,"2.379.645,05",,,,,,,,,,
SAO FRANCISCO DE ITABAPOANA-RJ,,,,RJ,,,,"450.929,36",,,,,,-,,,,,,,"450.929,36",,,,,,,"2.458.966,56",,,,,,,,,,
SAO GONCALO-RJ,,,,RJ,,,,"581.844,33",,,,,,"37.283,55",,,,,,,"619.127,88",,,,,,,"3.233.555,92",,,,,,,,,,
SAO JOAO DA BARRA-RJ,,,,RJ,,,,"2.974.989,43",,,,,,"1.114.238,45",,,,,,,"4.089.227,88",,,,,,,"21.759.642,92",,,,,,,,,,
SAO JOAO DE MERITI-RJ,,,,RJ,,,,"581.844,33",,,,,,-,,,,,,,"581.844,33",,,,,,,"3.172.860,03",,,,,,,,,,
SAO JOSE DE UBA-RJ,,,,RJ,,,,"290.922,16",,,,,,-,,,,,,,"290.922,16",,,,,,,"1.586.430,00",,,,,,,,,,
SAO JOSE DO VALE DO RIO PRETO-RJ,,,,RJ,,,,"363.652,70",,,,,,-,,,,,,,"363.652,70",,,,,,,"1.983.037,50",,,,,,,,,,
SAO PEDRO DA ALDEIA-RJ,,,,RJ,,,,"480.021,58",,,,,,-,,,,,,,"480.021,58",,,,,,,"2.617.609,56",,,,,,,,,,
SAO SEBASTIAO DO ALTO-RJ,,,,RJ,,,,"290.922,16",,,,,,-,,,,,,,"290.922,16",,,,,,,"1.586.430,00",,,,,,,,,,
SAQUAREMA-RJ,,,,RJ,,,,"465.475,46",,,,,,-,,,,,,,"465.475,46",,,,,,,"2.538.288,03",,,,,,,,,,
SEROPEDICA-RJ,,,,RJ,,,,"494.567,69",,,,,,-,,,,,,,"494.567,69",,,,,,,"2.696.931,07",,,,,,,,,,
SILVA JARDIM-RJ,,,,RJ,,,,"1.378.687,23",,,,,,-,,,,,,,"1.378.687,23",,,,,,,"7.311.845,98",,,,,,,,,,
SUMIDOURO-RJ,,,,RJ,,,,"334.560,49",,,,,,-,,,,,,,"334.560,49",,,,,,,"1.824.394,51",,,,,,,,,,
TANGUA-RJ,,,,RJ,,,,"392.744,92",,,,,,-,,,,,,,"392.744,92",,,,,,,"2.141.680,53",,,,,,,,,,
TERESOPOLIS-RJ,,,,RJ,,,,"567.298,23",,,,,,-,,,,,,,"567.298,23",,,,,,,"3.093.538,55",,,,,,,,,,
TRAJANO DE MORAIS-RJ,,,,RJ,,,,"305.468,27",,,,,,-,,,,,,,"305.468,27",,,,,,,"1.665.751,51",,,,,,,,,,
VARRE-SAI-RJ,,,,RJ,,,,"290.922,16",,,,,,-,,,,,,,"290.922,16",,,,,,,"1.586.430,00",,,,,,,,,,
VASSOURAS-RJ,,,,RJ,,,,"736.335,63",,,,,,-,,,,,,,"736.335,63",,,,,,,"3.169.022,33",,,,,,,,,,
VOLTA REDONDA-RJ,,,,RJ,,,,"595.496,55",,,,,,-,,,,,,,"595.496,55",,,,,,,"3.150.692,75",,,,,,,,,,
RIO DE JANEIRO TOTAL,,,,,,,,"90.893.555,92",,,,,,"70.123.797,33",,,,,,,"161.017.353,25",,,,,,,"856.005.223,90",,,,,,,,,,
ACARI-RN,,,,RN,,,,"5.134,32",,,,,,-,,,,,,,"5.134,32",,,,,,,"30.600,27",,,,,,,,,,
ACU-RN,,,,RN,,,,"211.948,85",,,,,,"87.944,58",,,,,,,"299.893,43",,,,,,,"1.633.624,00",,,,,,,,,,
AFONSO BEZERRA-RN,,,,RN,,,,"5.134,32",,,,,,-,,,,,,,"5.134,32",,,,,,,"30.600,27",,,,,,,,,,
AGUA NOVA-RN,,,,RN,,,,"4.889,83",,,,,,-,,,,,,,"4.889,83",,,,,,,"29.143,14",,,,,,,,,,
ALEXANDRIA-RN,,,,RN,,,,"5.378,81",,,,,,-,,,,,,,"5.378,81",,,,,,,"32.057,42",,,,,,,,,,
ALMINO AFONSO-RN,,,,RN,,,,"4.889,83",,,,,,-,,,,,,,"4.889,83",,,,,,,"29.143,14",,,,,,,,,,
ALTO DO RODRIGUES-RN,,,,RN,,,,"260.987,31",,,,,,"103.105,00",,,,,,,"364.092,31",,,,,,,"1.784.722,07",,,,,,,,,,
