AFONSO CLAUDIO-ES,,,,ES,,,"59.683,27",,,,,,,-,,,,,,"59.683,27",,,,,"59.683,27",,,,,,,,,
AGUA DOCE DO NORTE-ES,,,,ES,,,"44.854,07",,,,,,,-,,,,,,"44.854,07",,,,,"44.854,07",,,,,,,,,
AGUIA BRANCA-ES,,,,ES,,,"42.369,15",,,,,,,-,,,,,,"42.369,15",,,,,"42.369,15",,,,,,,,,
ALEGRE-ES,,,,ES,,,"59.316,82",,,,,,,-,,,,,,"59.316,82",,,,,"59.316,82",,,,,,,,,
ALFREDO CHAVES-ES,,,,ES,,,"46.606,07",,,,,,,-,,,,,,"46.606,07",,,,,"46.606,07",,,,,,,,,
ALTO RIO NOVO-ES,,,,ES,,,"42.369,15",,,,,,,-,,,,,,"42.369,15",,,,,"42.369,15",,,,,,,,,
ANCHIETA-ES,,,,ES,,,"302.122,06",,,,,,,-,,,,,,"302.122,06",,,,,"302.122,06",,,,,,,,,
APIACA-ES,,,,ES,,,"42.369,15",,,,,,,-,,,,,,"42.369,15",,,,,"42.369,15",,,,,,,,,
ARACRUZ-ES,,,,ES,,,"481.185,99",,,,,,,"2.681.825,91",,,,,,"3.163.011,90",,,,,"3.163.011,90",,,,,,,,,
ATILIO VIVACQUA-ES,,,,ES,,,"42.369,15",,,,,,,-,,,,,,"42.369,15",,,,,"42.369,15",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAIXO GUANDU-ES,,,,ES,,,"58.950,36",,,,,,,-,,,,,,"58.950,36",,,,,"58.950,36",,,,,,,,,
BARRA DE SAO FRANCISCO-ES,,,,ES,,,"63.553,73",,,,,,,-,,,,,,"63.553,73",,,,,"63.553,73",,,,,,,,,
BOA ESPERANCA-ES,,,,ES,,,"46.606,07",,,,,,,-,,,,,,"46.606,07",,,,,"46.606,07",,,,,,,,,
BOM JESUS DO NORTE-ES,,,,ES,,,"42.369,15",,,,,,,-,,,,,,"42.369,15",,,,,"42.369,15",,,,,,,,,
BREJETUBA-ES,,,,ES,,,"44.487,61",,,,,,,-,,,,,,"44.487,61",,,,,"44.487,61",,,,,,,,,
CACHOEIRO DE ITAPEMIRIM-ES,,,,ES,,,"84.738,32",,,,,,,-,,,,,,"84.738,32",,,,,"84.738,32",,,,,,,,,
CARIACICA-ES,,,,ES,,,"84.738,32",,,,,,,-,,,,,,"84.738,32",,,,,"84.738,32",,,,,,,,,
CASTELO-ES,,,,ES,,,"61.435,27",,,,,,,-,,,,,,"61.435,27",,,,,"61.435,27",,,,,,,,,
COLATINA-ES,,,,ES,,,"78.382,94",,,,,,,-,,,,,,"78.382,94",,,,,"78.382,94",,,,,,,,,
CONCEICAO DA BARRA-ES,,,,ES,,,"142.003,24",,,,,,,"26.560,34",,,,,,"168.563,58",,,,,"168.563,58",,,,,,,,,
CONCEICAO DO CASTELO-ES,,,,ES,,,"44.487,61",,,,,,,-,,,,,,"44.487,61",,,,,"44.487,61",,,,,,,,,
DIVINO DE SAO LOURENCO-ES,,,,ES,,,"42.369,15",,,,,,,-,,,,,,"42.369,15",,,,,"42.369,15",,,,,,,,,
DOMINGOS MARTINS-ES,,,,ES,,,"59.316,82",,,,,,,-,,,,,,"59.316,82",,,,,"59.316,82",,,,,,,,,
DORES DO RIO PRETO-ES,,,,ES,,,"42.369,15",,,,,,,-,,,,,,"42.369,15",,,,,"42.369,15",,,,,,,,,
ECOPORANGA-ES,,,,ES,,,"55.079,90",,,,,,,-,,,,,,"55.079,90",,,,,"55.079,90",,,,,,,,,
FUNDAO-ES,,,,ES,,,"383.916,32",,,,,,,"388.309,75",,,,,,"772.226,07",,,,,"772.226,07",,,,,,,,,
GOVERNADOR LINDENBERG-ES,,,,ES,,,"42.369,15",,,,,,,-,,,,,,"42.369,15",,,,,"42.369,15",,,,,,,,,
GUACUI-ES,,,,ES,,,"57.198,36",,,,,,,-,,,,,,"57.198,36",,,,,"57.198,36",,,,,,,,,
GUARAPARI-ES,,,,ES,,,"78.016,48",,,,,,,-,,,,,,"78.016,48",,,,,"78.016,48",,,,,,,,,
IBATIBA-ES,,,,ES,,,"52.961,45",,,,,,,-,,,,,,"52.961,45",,,,,"52.961,45",,,,,,,,,
IBIRACU-ES,,,,ES,,,"44.487,61",,,,,,,-,,,,,,"44.487,61",,,,,"44.487,61",,,,,,,,,
IBITIRAMA-ES,,,,ES,,,"42.369,15",,,,,,,-,,,,,,"42.369,15",,,,,"42.369,15",,,,,,,,,
ICONHA-ES,,,,ES,,,"44.487,61",,,,,,,-,,,,,,"44.487,61",,,,,"44.487,61",,,,,,,,,
IRUPI-ES,,,,ES,,,"44.487,61",,,,,,,-,,,,,,"44.487,61",,,,,"44.487,61",,,,,,,,,
ITAGUACU-ES,,,,ES,,,"46.972,53",,,,,,,-,,,,,,"46.972,53",,,,,"46.972,53",,,,,,,,,
ITAPEMIRIM-ES,,,,ES,,,"338.376,71",,,,,,,"922.998,59",,,,,,"1.261.375,30",,,,,"1.261.375,30",,,,,,,,,
ITARANA-ES,,,,ES,,,"44.487,61",,,,,,,-,,,,,,"44.487,61",,,,,"44.487,61",,,,,,,,,
IUNA-ES,,,,ES,,,"57.198,36",,,,,,,-,,,,,,"57.198,36",,,,,"57.198,36",,,,,,,,,
JAGUARE-ES,,,,ES,,,"491.643,40",,,,,,,"196.041,75",,,,,,"687.685,15",,,,,"687.685,15",,,,,,,,,
JERONIMO MONTEIRO-ES,,,,ES,,,"44.487,61",,,,,,,-,,,,,,"44.487,61",,,,,"44.487,61",,,,,,,,,
JOAO NEIVA-ES,,,,ES,,,"48.724,53",,,,,,,-,,,,,,"48.724,53",,,,,"48.724,53",,,,,,,,,
LARANJA DA TERRA-ES,,,,ES,,,"44.487,61",,,,,,,-,,,,,,"44.487,61",,,,,"44.487,61",,,,,,,,,
LINHARES-ES,,,,ES,,,"2.670.843,16",,,,,,,"394.682,04",,,,,,"3.065.525,20",,,,,"3.065.525,20",,,,,,,,,
MANTENOPOLIS-ES,,,,ES,,,"44.854,07",,,,,,,-,,,,,,"44.854,07",,,,,"44.854,07",,,,,,,,,
MARATAIZES-ES,,,,ES,,,"59.316,82",,,,,,,"131.758,24",,,,,,"191.075,06",,,,,"191.075,06",,,,,,,,,
MARECHAL FLORIANO-ES,,,,ES,,,"46.606,07",,,,,,,-,,,,,,"46.606,07",,,,,"46.606,07",,,,,,,,,
MARILANDIA-ES,,,,ES,,,"44.121,15",,,,,,,-,,,,,,"44.121,15",,,,,"44.121,15",,,,,,,,,
MIMOSO DO SUL-ES,,,,ES,,,"57.198,36",,,,,,,-,,,,,,"57.198,36",,,,,"57.198,36",,,,,,,,,
MONTANHA-ES,,,,ES,,,"50.842,99",,,,,,,-,,,,,,"50.842,99",,,,,"50.842,99",,,,,,,,,
MUCURICI-ES,,,,ES,,,"42.369,15",,,,,,,-,,,,,,"42.369,15",,,,,"42.369,15",,,,,,,,,
MUNIZ FREIRE-ES,,,,ES,,,"52.961,45",,,,,,,-,,,,,,"52.961,45",,,,,"52.961,45",,,,,,,,,
MUQUI-ES,,,,ES,,,"46.606,07",,,,,,,-,,,,,,"46.606,07",,,,,"46.606,07",,,,,,,,,
NOVA VENECIA-ES,,,,ES,,,"65.672,19",,,,,,,-,,,,,,"65.672,19",,,,,"65.672,19",,,,,,,,,
PANCAS-ES,,,,ES,,,"53.327,91",,,,,,,-,,,,,,"53.327,91",,,,,"53.327,91",,,,,,,,,
PEDRO CANARIO-ES,,,,ES,,,"55.079,90",,,,,,,-,,,,,,"55.079,90",,,,,"55.079,90",,,,,,,,,
PINHEIROS-ES,,,,ES,,,"55.079,90",,,,,,,-,,,,,,"55.079,90",,,,,"55.079,90",,,,,,,,,
PIUMA-ES,,,,ES,,,"50.476,53",,,,,,,-,,,,,,"50.476,53",,,,,"50.476,53",,,,,,,,,
PONTO BELO-ES,,,,ES,,,"42.369,15",,,,,,,-,,,,,,"42.369,15",,,,,"42.369,15",,,,,,,,,
PRESIDENTE KENNEDY-ES,,,,ES,,,"251.785,29",,,,,,,"1.559.254,69",,,,,,"1.811.039,98",,,,,"1.811.039,98",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RIO BANANAL-ES,,,,ES,,,"50.842,99",,,,,,,-,,,,,,"50.842,99",,,,,"50.842,99",,,,,,,,,
RIO NOVO DO SUL-ES,,,,ES,,,"44.487,61",,,,,,,-,,,,,,"44.487,61",,,,,"44.487,61",,,,,,,,,
SANTA LEOPOLDINA-ES,,,,ES,,,"46.606,07",,,,,,,-,,,,,,"46.606,07",,,,,"46.606,07",,,,,,,,,
SANTA MARIA DE JETIBA-ES,,,,ES,,,"59.316,82",,,,,,,-,,,,,,"59.316,82",,,,,"59.316,82",,,,,,,,,
SANTA TERESA-ES,,,,ES,,,"55.079,90",,,,,,,-,,,,,,"55.079,90",,,,,"55.079,90",,,,,,,,,
SAO DOMINGOS DO NORTE-ES,,,,ES,,,"42.369,15",,,,,,,-,,,,,,"42.369,15",,,,,"42.369,15",,,,,,,,,
SAO GABRIEL DA PALHA-ES,,,,ES,,,"58.950,36",,,,,,,-,,,,,,"58.950,36",,,,,"58.950,36",,,,,,,,,
SAO JOSE DO CALCADO-ES,,,,ES,,,"44.487,61",,,,,,,-,,,,,,"44.487,61",,,,,"44.487,61",,,,,,,,,
SAO MATEUS-ES,,,,ES,,,"1.493.127,89",,,,,,,"104.295,12",,,,,,"1.597.423,01",,,,,"1.597.423,01",,,,,,,,,
SAO ROQUE DO CANAA-ES,,,,ES,,,"44.487,61",,,,,,,-,,,,,,"44.487,61",,,,,"44.487,61",,,,,,,,,
SERRA-ES,,,,ES,,,"514.280,16",,,,,,,"1.114.931,98",,,,,,"1.629.212,14",,,,,"1.629.212,14",,,,,,,,,
SOORETAMA-ES,,,,ES,,,"54.713,44",,,,,,,-,,,,,,"54.713,44",,,,,"54.713,44",,,,,,,,,
VARGEM ALTA-ES,,,,ES,,,"50.842,99",,,,,,,-,,,,,,"50.842,99",,,,,"50.842,99",,,,,,,,,
VENDA NOVA DO IMIGRANTE-ES,,,,ES,,,"52.594,99",,,,,,,-,,,,,,"52.594,99",,,,,"52.594,99",,,,,,,,,
VIANA-ES,,,,ES,,,"69.542,65",,,,,,,-,,,,,,"69.542,65",,,,,"69.542,65",,,,,,,,,
VILA PAVAO-ES,,,,ES,,,"42.369,15",,,,,,,-,,,,,,"42.369,15",,,,,"42.369,15",,,,,,,,,
VILA VALERIO-ES,,,,ES,,,"46.606,07",,,,,,,-,,,,,,"46.606,07",,,,,"46.606,07",,,,,,,,,
VILA VELHA-ES,,,,ES,,,"483.395,30",,,,,,,-,,,,,,"483.395,30",,,,,"483.395,30",,,,,,,,,
VITORIA-ES,,,,ES,,,"483.395,30",,,,,,,"115.853,96",,,,,,"599.249,26",,,,,"599.249,26",,,,,,,,,
ESPIRITO SANTO TOTAL,,,,,,,"11.447.810,84",,,,,,,"7.636.512,37",,,,,,"19.084.323,21",,,,,"19.084.323,21",,,,,,,,,
JUIZ DE FORA-MG,,,,MG,,,"469.243,01",,,,,,,-,,,,,,"469.243,01",,,,,"469.243,01",,,,,,,,,
MINAS GERAIS  TOTAL,,,,,,,"469.243,01",,,,,,,-,,,,,,"469.243,01",,,,,"469.243,01",,,,,,,,,
AFUA-PA,,,,PA,,,-,,,,,,,"6.557,35",,,,,,"6.557,35",,,,,"6.557,35",,,,,,,,,
ALENQUER-PA,,,,PA,,,-,,,,,,,"6.557,35",,,,,,"6.557,35",,,,,"6.557,35",,,,,,,,,
ALMEIRIM-PA,,,,PA,,,-,,,,,,,"6.557,35",,,,,,"6.557,35",,,,,"6.557,35",,,,,,,,,
ANAJAS-PA,,,,PA,,,-,,,,,,,"6.557,35",,,,,,"6.557,35",,,,,"6.557,35",,,,,,,,,
BREVES-PA,,,,PA,,,-,,,,,,,"6.557,35",,,,,,"6.557,35",,,,,"6.557,35",,,,,,,,,
CHAVES-PA,,,,PA,,,-,,,,,,,"6.557,35",,,,,,"6.557,35",,,,,"6.557,35",,,,,,,,,
CURUA-PA,,,,PA,,,-,,,,,,,"6.557,35",,,,,,"6.557,35",,,,,"6.557,35",,,,,,,,,
FARO-PA,,,,PA,,,-,,,,,,,"6.557,35",,,,,,"6.557,35",,,,,"6.557,35",,,,,,,,,
GURUPA-PA,,,,PA,,,-,,,,,,,"6.557,35",,,,,,"6.557,35",,,,,"6.557,35",,,,,,,,,
JURUTI-PA,,,,PA,,,-,,,,,,,"6.557,35",,,,,,"6.557,35",,,,,"6.557,35",,,,,,,,,
MELGACO-PA,,,,PA,,,-,,,,,,,"6.557,35",,,,,,"6.557,35",,,,,"6.557,35",,,,,,,,,
MONTE ALEGRE-PA,,,,PA,,,-,,,,,,,"6.557,35",,,,,,"6.557,35",,,,,"6.557,35",,,,,,,,,
OBIDOS-PA,,,,PA,,,-,,,,,,,"6.557,35",,,,,,"6.557,35",,,,,"6.557,35",,,,,,,,,
PORTO DE MOZ-PA,,,,PA,,,-,,,,,,,"6.557,35",,,,,,"6.557,35",,,,,"6.557,35",,,,,,,,,
PRAINHA-PA,,,,PA,,,-,,,,,,,"6.557,35",,,,,,"6.557,35",,,,,"6.557,35",,,,,,,,,
SANTAREM-PA,,,,PA,,,-,,,,,,,"6.557,35",,,,,,"6.557,35",,,,,"6.557,35",,,,,,,,,
TERRA SANTA-PA,,,,PA,,,-,,,,,,,"6.557,35",,,,,,"6.557,35",,,,,"6.557,35",,,,,,,,,
PARA  TOTAL,,,,,,,-,,,,,,,"111.474,95",,,,,,"111.474,95",,,,,"111.474,95",,,,,,,,,
BAYEUX-PB,,,,PB,,,"1.389,28",,,,,,,-,,,,,,"1.389,28",,,,,"1.389,28",,,,,,,,,
PEDRAS DE FOGO-PB,,,,PB,,,"464.883,95",,,,,,,-,,,,,,"464.883,95",,,,,"464.883,95",,,,,,,,,
SANTA RITA-PB,,,,PB,,,"8.475,46",,,,,,,-,,,,,,"8.475,46",,,,,"8.475,46",,,,,,,,,
PARAIBA  TOTAL,,,,,,,"474.748,69",,,,,,,-,,,,,,"474.748,69",,,,,"474.748,69",,,,,,,,,
CABO DE SANTO AGOSTINHO-PE,,,,PE,,,"514.911,78",,,,,,,-,,,,,,"514.911,78",,,,,"514.911,78",,,,,,,,,
CAMARAGIBE-PE,,,,PE,,,"467.728,41",,,,,,,-,,,,,,"467.728,41",,,,,"467.728,41",,,,,,,,,
GOIANA-PE,,,,PE,,,"509.656,67",,,,,,,-,,,,,,"509.656,67",,,,,"509.656,67",,,,,,,,,
ITAMBE-PE,,,,PE,,,"508.784,00",,,,,,,-,,,,,,"508.784,00",,,,,"508.784,00",,,,,,,,,
ITAQUITINGA-PE,,,,PE,,,"506.942,04",,,,,,,-,,,,,,"506.942,04",,,,,"506.942,04",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JABOATAO DOS GUARARAPES-PE,,,,PE,,,"46.789,76",,,,,,,-,,,,,,"46.789,76",,,,,"46.789,76",,,,,,,,,
MORENO-PE,,,,PE,,,"460.183,46",,,,,,,-,,,,,,"460.183,46",,,,,"460.183,46",,,,,,,,,
PAULISTA-PE,,,,PE,,,"467.867,70",,,,,,,-,,,,,,"467.867,70",,,,,"467.867,70",,,,,,,,,
RECIFE-PE,,,,PE,,,"46.789,76",,,,,,,-,,,,,,"46.789,76",,,,,"46.789,76",,,,,,,,,
SAO LOURENCO DA MATA-PE,,,,PE,,,"508.063,03",,,,,,,-,,,,,,"508.063,03",,,,,"508.063,03",,,,,,,,,
VITORIA DE SANTO ANTAO-PE,,,,PE,,,"470.022,02",,,,,,,-,,,,,,"470.022,02",,,,,"470.022,02",,,,,,,,,
PERNAMBUCO  TOTAL,,,,,,,"4.507.738,63",,,,,,,-,,,,,,"4.507.738,63",,,,,"4.507.738,63",,,,,,,,,
ADRIANOPOLIS-PR,,,,PR,,,"2.676,88",,,,,,,-,,,,,,"2.676,88",,,,,"2.676,88",,,,,,,,,
AGUDOS DO SUL-PR,,,,PR,,,"2.676,88",,,,,,,-,,,,,,"2.676,88",,,,,"2.676,88",,,,,,,,,
ALMIRANTE TAMANDARE-PR,,,,PR,,,"4.818,38",,,,,,,-,,,,,,"4.818,38",,,,,"4.818,38",,,,,,,,,
ANTONINA-PR,,,,PR,,,"3.212,25",,,,,,,-,,,,,,"3.212,25",,,,,"3.212,25",,,,,,,,,
ARAUCARIA-PR,,,,PR,,,"4.952,23",,,,,,,-,,,,,,"4.952,23",,,,,"4.952,23",,,,,,,,,
BALSA NOVA-PR,,,,PR,,,"2.810,72",,,,,,,-,,,,,,"2.810,72",,,,,"2.810,72",,,,,,,,,
BOCAIUVA DO SUL-PR,,,,PR,,,"2.676,88",,,,,,,-,,,,,,"2.676,88",,,,,"2.676,88",,,,,,,,,
CAMPINA GRANDE DO SUL-PR,,,,PR,,,"3.881,47",,,,,,,-,,,,,,"3.881,47",,,,,"3.881,47",,,,,,,,,
CAMPO DO TENENTE-PR,,,,PR,,,"2.676,88",,,,,,,-,,,,,,"2.676,88",,,,,"2.676,88",,,,,,,,,
CAMPO LARGO-PR,,,,PR,,,"4.952,23",,,,,,,-,,,,,,"4.952,23",,,,,"4.952,23",,,,,,,,,
CAMPO MAGRO-PR,,,,PR,,,"3.479,94",,,,,,,-,,,,,,"3.479,94",,,,,"3.479,94",,,,,,,,,
CERRO AZUL-PR,,,,PR,,,"3.212,25",,,,,,,-,,,,,,"3.212,25",,,,,"3.212,25",,,,,,,,,
COLOMBO-PR,,,,PR,,,"5.353,76",,,,,,,-,,,,,,"5.353,76",,,,,"5.353,76",,,,,,,,,
CONTENDA-PR,,,,PR,,,"3.078,41",,,,,,,-,,,,,,"3.078,41",,,,,"3.078,41",,,,,,,,,
CURITIBA-PR,,,,PR,,,"5.353,76",,,,,,,-,,,,,,"5.353,76",,,,,"5.353,76",,,,,,,,,
DOUTOR ULYSSES-PR,,,,PR,,,"2.676,88",,,,,,,-,,,,,,"2.676,88",,,,,"2.676,88",,,,,,,,,
FAZENDA RIO GRANDE-PR,,,,PR,,,"4.684,54",,,,,,,-,,,,,,"4.684,54",,,,,"4.684,54",,,,,,,,,
GUARAQUECABA-PR,,,,PR,,,"2.676,88",,,,,,,-,,,,,,"2.676,88",,,,,"2.676,88",,,,,,,,,
GUARATUBA-PR,,,,PR,,,"100.249,20",,,,,,,"84.585,27",,,,,,"184.834,47",,,,,"184.834,47",,,,,,,,,
ITAPERUCU-PR,,,,PR,,,"3.479,94",,,,,,,-,,,,,,"3.479,94",,,,,"3.479,94",,,,,,,,,
LAPA-PR,,,,PR,,,"4.149,16",,,,,,,-,,,,,,"4.149,16",,,,,"4.149,16",,,,,,,,,
MANDIRITUBA-PR,,,,PR,,,"3.479,94",,,,,,,-,,,,,,"3.479,94",,,,,"3.479,94",,,,,,,,,
MATINHOS-PR,,,,PR,,,"93.088,55",,,,,,,"69.329,47",,,,,,"162.418,02",,,,,"162.418,02",,,,,,,,,
MORRETES-PR,,,,PR,,,"3.212,25",,,,,,,-,,,,,,"3.212,25",,,,,"3.212,25",,,,,,,,,
PARANAGUA-PR,,,,PR,,,"5.219,91",,,,,,,"281,33",,,,,,"5.501,24",,,,,"5.501,24",,,,,,,,,
PIEN-PR,,,,PR,,,"2.810,72",,,,,,,-,,,,,,"2.810,72",,,,,"2.810,72",,,,,,,,,
PINHAIS-PR,,,,PR,,,"5.086,07",,,,,,,-,,,,,,"5.086,07",,,,,"5.086,07",,,,,,,,,
PIRAQUARA-PR,,,,PR,,,"4.818,38",,,,,,,-,,,,,,"4.818,38",,,,,"4.818,38",,,,,,,,,
PONTAL DO PARANA-PR,,,,PR,,,"3.212,25",,,,,,,"14.974,46",,,,,,"18.186,71",,,,,"18.186,71",,,,,,,,,
PORTO AMAZONAS-PR,,,,PR,,,"2.676,88",,,,,,,-,,,,,,"2.676,88",,,,,"2.676,88",,,,,,,,,
QUATRO BARRAS-PR,,,,PR,,,"3.346,10",,,,,,,-,,,,,,"3.346,10",,,,,"3.346,10",,,,,,,,,
QUITANDINHA-PR,,,,PR,,,"3.078,41",,,,,,,-,,,,,,"3.078,41",,,,,"3.078,41",,,,,,,,,
RIO BRANCO DO SUL-PR,,,,PR,,,"3.747,63",,,,,,,-,,,,,,"3.747,63",,,,,"3.747,63",,,,,,,,,
RIO NEGRO-PR,,,,PR,,,"3.747,63",,,,,,,-,,,,,,"3.747,63",,,,,"3.747,63",,,,,,,,,
SAO JOSE DOS PINHAIS-PR,,,,PR,,,"5.353,76",,,,,,,-,,,,,,"5.353,76",,,,,"5.353,76",,,,,,,,,
TIJUCAS DO SUL-PR,,,,PR,,,"2.944,56",,,,,,,-,,,,,,"2.944,56",,,,,"2.944,56",,,,,,,,,
TUNAS DO PARANA-PR,,,,PR,,,"2.676,88",,,,,,,-,,,,,,"2.676,88",,,,,"2.676,88",,,,,,,,,
PARANA  TOTAL,,,,,,,"322.229,44",,,,,,,"169.170,53",,,,,,"491.399,97",,,,,"491.399,97",,,,,,,,,
ANGRA DOS REIS-RJ,,,,RJ,,,"4.384.010,87",,,,,,,"2.089.967,01",,,,,,"6.473.977,88",,,,,"6.473.977,88",,,,,,,,,
APERIBE-RJ,,,,RJ,,,"238.342,05",,,,,,,-,,,,,,"238.342,05",,,,,"238.342,05",,,,,,,,,
ARARUAMA-RJ,,,,RJ,,,"441.831,29",,,,,,,-,,,,,,"441.831,29",,,,,"441.831,29",,,,,,,,,
ARMACAO DOS BUZIOS-RJ,,,,RJ,,,"2.359.598,12",,,,,,,"1.810.048,81",,,,,,"4.169.646,93",,,,,"4.169.646,93",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARRAIAL DO CABO-RJ,,,,RJ,,,"322.660,26",,,,,,,"132.691,10",,,,,,"455.351,36",,,,,"455.351,36",,,,,,,,,
BARRA DO PIRAI-RJ,,,,RJ,,,"474.176,69",,,,,,,-,,,,,,"474.176,69",,,,,"474.176,69",,,,,,,,,
BARRA MANSA-RJ,,,,RJ,,,"981.866,46",,,,,,,-,,,,,,"981.866,46",,,,,"981.866,46",,,,,,,,,
BELFORD ROXO-RJ,,,,RJ,,,"476.684,11",,,,,,,-,,,,,,"476.684,11",,,,,"476.684,11",,,,,,,,,
BOM JARDIM-RJ,,,,RJ,,,"322.660,26",,,,,,,-,,,,,,"322.660,26",,,,,"322.660,26",,,,,,,,,
BOM JESUS DO ITABAPOANA-RJ,,,,RJ,,,"345.595,98",,,,,,,-,,,,,,"345.595,98",,,,,"345.595,98",,,,,,,,,
CABO FRIO-RJ,,,,RJ,,,"3.495.700,91",,,,,,,"7.701.687,90",,,,,,"11.197.388,81",,,,,"11.197.388,81",,,,,,,,,
CACHOEIRAS DE MACACU-RJ,,,,RJ,,,"2.087.750,06",,,,,,,-,,,,,,"2.087.750,06",,,,,"2.087.750,06",,,,,,,,,
CAMBUCI-RJ,,,,RJ,,,"274.093,36",,,,,,,-,,,,,,"274.093,36",,,,,"274.093,36",,,,,,,,,
CAMPOS DOS GOYTACAZES-RJ,,,,RJ,,,"3.495.700,91",,,,,,,"33.508.024,67",,,,,,"37.003.725,58",,,,,"37.003.725,58",,,,,,,,,
CANTAGALO-RJ,,,,RJ,,,"297.927,57",,,,,,,-,,,,,,"297.927,57",,,,,"297.927,57",,,,,,,,,
CARAPEBUS-RJ,,,,RJ,,,"1.835.242,98",,,,,,,"608.106,50",,,,,,"2.443.349,48",,,,,"2.443.349,48",,,,,,,,,
CARDOSO MOREIRA-RJ,,,,RJ,,,"262.176,27",,,,,,,-,,,,,,"262.176,27",,,,,"262.176,27",,,,,,,,,
CARMO-RJ,,,,RJ,,,"286.908,95",,,,,,,-,,,,,,"286.908,95",,,,,"286.908,95",,,,,,,,,
CASIMIRO DE ABREU-RJ,,,,RJ,,,"2.359.598,12",,,,,,,"1.850.769,34",,,,,,"4.210.367,46",,,,,"4.210.367,46",,,,,,,,,
CONCEICAO DE MACABU-RJ,,,,RJ,,,"297.927,57",,,,,,,-,,,,,,"297.927,57",,,,,"297.927,57",,,,,,,,,
CORDEIRO-RJ,,,,RJ,,,"297.927,57",,,,,,,-,,,,,,"297.927,57",,,,,"297.927,57",,,,,,,,,
DUAS BARRAS-RJ,,,,RJ,,,"250.259,16",,,,,,,-,,,,,,"250.259,16",,,,,"250.259,16",,,,,,,,,
DUQUE DE CAXIAS-RJ,,,,RJ,,,"3.495.700,91",,,,,,,"82.872,17",,,,,,"3.578.573,08",,,,,"3.578.573,08",,,,,,,,,
ENGENHEIRO PAULO DE FRONTIN-RJ,,,,RJ,,,"520.711,31",,,,,,,-,,,,,,"520.711,31",,,,,"520.711,31",,,,,,,,,
GUAPIMIRIM-RJ,,,,RJ,,,"2.231.732,83",,,,,,,"82.872,17",,,,,,"2.314.605,00",,,,,"2.314.605,00",,,,,,,,,
IGUABA GRANDE-RJ,,,,RJ,,,"299.724,54",,,,,,,-,,,,,,"299.724,54",,,,,"299.724,54",,,,,,,,,
ITABORAI-RJ,,,,RJ,,,"476.684,11",,,,,,,"82.872,17",,,,,,"559.556,28",,,,,"559.556,28",,,,,,,,,
ITAGUAI-RJ,,,,RJ,,,"429.015,71",,,,,,,-,,,,,,"429.015,71",,,,,"429.015,71",,,,,,,,,
ITALVA-RJ,,,,RJ,,,"262.176,27",,,,,,,-,,,,,,"262.176,27",,,,,"262.176,27",,,,,,,,,
ITAOCARA-RJ,,,,RJ,,,"309.844,67",,,,,,,-,,,,,,"309.844,67",,,,,"309.844,67",,,,,,,,,
ITAPERUNA-RJ,,,,RJ,,,"429.015,71",,,,,,,-,,,,,,"429.015,71",,,,,"429.015,71",,,,,,,,,
ITATIAIA-RJ,,,,RJ,,,"358.836,41",,,,,,,-,,,,,,"358.836,41",,,,,"358.836,41",,,,,,,,,
JAPERI-RJ,,,,RJ,,,"898.258,72",,,,,,,-,,,,,,"898.258,72",,,,,"898.258,72",,,,,,,,,
LAJE DO MURIAE-RJ,,,,RJ,,,"238.342,05",,,,,,,-,,,,,,"238.342,05",,,,,"238.342,05",,,,,,,,,
MACAE-RJ,,,,RJ,,,"18.454.207,08",,,,,,,"9.345.536,62",,,,,,"27.799.743,70",,,,,"27.799.743,70",,,,,,,,,
MACUCO-RJ,,,,RJ,,,"238.342,05",,,,,,,-,,,,,,"238.342,05",,,,,"238.342,05",,,,,,,,,
MAGE-RJ,,,,RJ,,,"2.591.689,73",,,,,,,"82.872,17",,,,,,"2.674.561,90",,,,,"2.674.561,90",,,,,,,,,
MANGARATIBA-RJ,,,,RJ,,,"334.577,36",,,,,,,"1.567.475,25",,,,,,"1.902.052,61",,,,,"1.902.052,61",,,,,,,,,
MARICA-RJ,,,,RJ,,,"442.729,77",,,,,,,-,,,,,,"442.729,77",,,,,"442.729,77",,,,,,,,,
MENDES-RJ,,,,RJ,,,"568.048,69",,,,,,,-,,,,,,"568.048,69",,,,,"568.048,69",,,,,,,,,
MESQUITA-RJ,,,,RJ,,,"476.684,11",,,,,,,-,,,,,,"476.684,11",,,,,"476.684,11",,,,,,,,,
MIGUEL PEREIRA-RJ,,,,RJ,,,"628.201,67",,,,,,,-,,,,,,"628.201,67",,,,,"628.201,67",,,,,,,,,
MIRACEMA-RJ,,,,RJ,,,"321.761,78",,,,,,,-,,,,,,"321.761,78",,,,,"321.761,78",,,,,,,,,
NATIVIDADE-RJ,,,,RJ,,,"274.093,36",,,,,,,-,,,,,,"274.093,36",,,,,"274.093,36",,,,,,,,,
