TENENTE LAURENTINO CRUZ-RN,,,RN,,,"3.253,62",,,,,,,-,,,,,,,"3.253,62",,,,,,"23.600,93",,,,,,,,,,,,,,
TIBAU-RN,,,RN,,,"817.861,29",,,,,,,"14.322,54",,,,,,,"832.183,83",,,,,,"7.546.437,86",,,,,,,,,,,,,,
TIMBAUBA DOS BATISTAS-RN,,,RN,,,"3.253,62",,,,,,,-,,,,,,,"3.253,62",,,,,,"23.600,93",,,,,,,,,,,,,,
TRIUNFO POTIGUAR-RN,,,RN,,,"3.253,62",,,,,,,-,,,,,,,"3.253,62",,,,,,"23.600,93",,,,,,,,,,,,,,
UMARIZAL-RN,,,RN,,,"3.416,30",,,,,,,-,,,,,,,"3.416,30",,,,,,"24.780,97",,,,,,,,,,,,,,
UPANEMA-RN,,,RN,,,"122.658,55",,,,,,,"88.416,64",,,,,,,"211.075,19",,,,,,"1.576.963,88",,,,,,,,,,,,,,
VENHA-VER-RN,,,RN,,,"3.253,62",,,,,,,-,,,,,,,"3.253,62",,,,,,"23.600,93",,,,,,,,,,,,,,
VICOSA-RN,,,RN,,,"3.253,62",,,,,,,-,,,,,,,"3.253,62",,,,,,"23.600,93",,,,,,,,,,,,,,
RIO GRANDE DO NORTE  TOTAL,,,,,,"16.373.463,29",,,,,,,"3.305.137,01",,,,,,,"19.678.600,30",,,,,,"142.940.312,71",,,,,,,,,,,,,,
CANOAS-RS,,,RS,,,"305.621,89",,,,,,,-,,,,,,,"305.621,89",,,,,,"2.041.338,08",,,,,,,,,,,,,,
CIDREIRA-RS,,,RS,,,-,,,,,,,"703.381,94",,,,,,,"703.381,94",,,,,,"4.944.033,83",,,,,,,,,,,,,,
IMBE-RS,,,RS,,,-,,,,,,,"703.381,94",,,,,,,"703.381,94",,,,,,"4.944.033,83",,,,,,,,,,,,,,
OSORIO-RS,,,RS,,,"305.622,89",,,,,,,"1.929.449,01",,,,,,,"2.235.071,90",,,,,,"15.931.466,07",,,,,,,,,,,,,,
RIO GRANDE-RS,,,RS,,,"0,85",,,,,,,"0,04",,,,,,,"0,89",,,,,,"7.806.704,96",,,,,,,,,,,,,,
TRAMANDAI-RS,,,RS,,,"897.786,12",,,,,,,"937.842,60",,,,,,,"1.835.628,72",,,,,,"16.144.423,63",,,,,,,,,,,,,,
RIO GRANDE DO SUL  TOTAL,,,,,,"1.509.031,75",,,,,,,"4.274.055,53",,,,,,,"5.783.087,28",,,,,,"52.490.326,96",,,,,,,,,,,,,,
ARAQUARI-SC,,,SC,,,-,,,,,,,"336.771,01",,,,,,,"336.771,01",,,,,,"2.412.813,13",,,,,,,,,,,,,,
BALNEARIO BARRA DO SUL-SC,,,SC,,,-,,,,,,,"336.771,01",,,,,,,"336.771,01",,,,,,"2.412.813,13",,,,,,,,,,,,,,
GARUVA-SC,,,SC,,,-,,,,,,,"336.771,01",,,,,,,"336.771,01",,,,,,"2.412.813,13",,,,,,,,,,,,,,
ITAPOA-SC,,,SC,,,-,,,,,,,"336.771,01",,,,,,,"336.771,01",,,,,,"2.412.813,13",,,,,,,,,,,,,,
JOINVILLE-SC,,,SC,,,-,,,,,,,"336.771,01",,,,,,,"336.771,01",,,,,,"2.412.813,13",,,,,,,,,,,,,,
SAO FRANCISCO DO SUL-SC,,,SC,,,"897.786,12",,,,,,,"1.122.570,06",,,,,,,"2.020.356,18",,,,,,"17.595.089,23",,,,,,,,,,,,,,
SANTA CATARINA  TOTAL,,,,,,"897.786,12",,,,,,,"2.806.425,11",,,,,,,"3.704.211,23",,,,,,"29.659.154,88",,,,,,,,,,,,,,
AMPARO DE SAO FRANCISCO-SE,,,SE,,,"4.331,79",,,,,,,-,,,,,,,"4.331,79",,,,,,"39.126,54",,,,,,,,,,,,,,
AQUIDABA-SE,,,SE,,,"5.631,33",,,,,,,-,,,,,,,"5.631,33",,,,,,"50.864,50",,,,,,,,,,,,,,
ARACAJU-SE,,,SE,,,"1.107.975,59",,,,,,,"319.464,86",,,,,,,"1.427.440,45",,,,,,"14.456.255,58",,,,,,,,,,,,,,
ARAUA-SE,,,SE,,,"4.548,38",,,,,,,-,,,,,,,"4.548,38",,,,,,"41.082,87",,,,,,,,,,,,,,
AREIA BRANCA-SE,,,SE,,,"6.679,01",,,,,,,"955,15",,,,,,,"7.634,16",,,,,,"80.541,52",,,,,,,,,,,,,,
BARRA DOS COQUEIROS-SE,,,SE,,,"97.373,79",,,,,,,"83.680,29",,,,,,,"181.054,08",,,,,,"1.716.802,49",,,,,,,,,,,,,,
BOQUIM-SE,,,SE,,,"5.847,92",,,,,,,-,,,,,,,"5.847,92",,,,,,"52.820,84",,,,,,,,,,,,,,
BREJO GRANDE-SE,,,SE,,,"51.596,32",,,,,,,"6.220,57",,,,,,,"57.816,89",,,,,,"452.682,22",,,,,,,,,,,,,,
CAMPO DO BRITO-SE,,,SE,,,"5.198,15",,,,,,,-,,,,,,,"5.198,15",,,,,,"46.951,84",,,,,,,,,,,,,,
CANHOBA-SE,,,SE,,,"4.331,79",,,,,,,-,,,,,,,"4.331,79",,,,,,"39.126,54",,,,,,,,,,,,,,
CANINDE DE SAO FRANCISCO-SE,,,SE,,,"5.847,92",,,,,,,-,,,,,,,"5.847,92",,,,,,"52.820,84",,,,,,,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAPELA-SE,,,SE,,,"12.303,45",,,,,,,"4.024,11",,,,,,,"16.327,56",,,,,,"155.478,09",,,,,,,,,,,,,,
CARIRA-SE,,,SE,,,"5.631,33",,,,,,,-,,,,,,,"5.631,33",,,,,,"50.864,50",,,,,,,,,,,,,,
CARMOPOLIS-SE,,,SE,,,"1.312.561,15",,,,,,,"333.699,34",,,,,,,"1.646.260,49",,,,,,"9.383.153,35",,,,,,,,,,,,,,
CEDRO DE SAO JOAO-SE,,,SE,,,"4.331,79",,,,,,,-,,,,,,,"4.331,79",,,,,,"39.126,54",,,,,,,,,,,,,,
CRISTINAPOLIS-SE,,,SE,,,"5.198,15",,,,,,,-,,,,,,,"5.198,15",,,,,,"46.951,84",,,,,,,,,,,,,,
CUMBE-SE,,,SE,,,"4.331,79",,,,,,,-,,,,,,,"4.331,79",,,,,,"39.126,54",,,,,,,,,,,,,,
DIVINA PASTORA-SE,,,SE,,,"257.974,11",,,,,,,"163.103,69",,,,,,,"421.077,80",,,,,,"3.012.577,41",,,,,,,,,,,,,,
ESTANCIA-SE,,,SE,,,"466.865,64",,,,,,,"236.139,51",,,,,,,"703.005,15",,,,,,"5.189.998,62",,,,,,,,,,,,,,
FEIRA NOVA-SE,,,SE,,,"4.331,79",,,,,,,-,,,,,,,"4.331,79",,,,,,"39.126,54",,,,,,,,,,,,,,
FREI PAULO-SE,,,SE,,,"4.764,97",,,,,,,-,,,,,,,"4.764,97",,,,,,"43.039,19",,,,,,,,,,,,,,
GARARU-SE,,,SE,,,"4.548,38",,,,,,,-,,,,,,,"4.548,38",,,,,,"41.082,87",,,,,,,,,,,,,,
GENERAL MAYNARD-SE,,,SE,,,"5.185,76",,,,,,,"640,48",,,,,,,"5.826,24",,,,,,"51.097,95",,,,,,,,,,,,,,
GRACHO CARDOSO-SE,,,SE,,,"4.331,79",,,,,,,-,,,,,,,"4.331,79",,,,,,"39.126,54",,,,,,,,,,,,,,
ILHA DAS FLORES-SE,,,SE,,,"4.331,79",,,,,,,-,,,,,,,"4.331,79",,,,,,"39.126,54",,,,,,,,,,,,,,
INDIAROBA-SE,,,SE,,,"4.981,56",,,,,,,-,,,,,,,"4.981,56",,,,,,"44.995,52",,,,,,,,,,,,,,
ITABAIANA-SE,,,SE,,,"7.797,22",,,,,,,-,,,,,,,"7.797,22",,,,,,"70.427,80",,,,,,,,,,,,,,
ITABAIANINHA-SE,,,SE,,,"6.497,69",,,,,,,-,,,,,,,"6.497,69",,,,,,"58.689,82",,,,,,,,,,,,,,
ITABI-SE,,,SE,,,"4.331,79",,,,,,,-,,,,,,,"4.331,79",,,,,,"39.126,54",,,,,,,,,,,,,,
ITAPORANGA D'AJUDA-SE,,,SE,,,"212.625,11",,,,,,,"210.928,41",,,,,,,"423.553,52",,,,,,"7.625.461,16",,,,,,,,,,,,,,
JAPARATUBA-SE,,,SE,,,"1.338.884,91",,,,,,,"313.455,79",,,,,,,"1.652.340,70",,,,,,"15.638.168,02",,,,,,,,,,,,,,
JAPOATA-SE,,,SE,,,"4.764,97",,,,,,,-,,,,,,,"4.764,97",,,,,,"43.039,19",,,,,,,,,,,,,,
LAGARTO-SE,,,SE,,,"7.797,22",,,,,,,-,,,,,,,"7.797,22",,,,,,"70.427,80",,,,,,,,,,,,,,
LARANJEIRAS-SE,,,SE,,,"350.094,71",,,,,,,"2.319,35",,,,,,,"352.414,06",,,,,,"2.186.615,21",,,,,,,,,,,,,,
MACAMBIRA-SE,,,SE,,,"4.331,79",,,,,,,-,,,,,,,"4.331,79",,,,,,"39.126,54",,,,,,,,,,,,,,
MALHADA DOS BOIS-SE,,,SE,,,"4.331,79",,,,,,,-,,,,,,,"4.331,79",,,,,,"39.126,54",,,,,,,,,,,,,,
MALHADOR-SE,,,SE,,,"4.764,97",,,,,,,-,,,,,,,"4.764,97",,,,,,"43.039,19",,,,,,,,,,,,,,
MARUIM-SE,,,SE,,,"3.960.571,64",,,,,,,"20.925,77",,,,,,,"3.981.497,41",,,,,,"9.402.401,08",,,,,,,,,,,,,,
MOITA BONITA-SE,,,SE,,,"4.548,38",,,,,,,-,,,,,,,"4.548,38",,,,,,"41.082,87",,,,,,,,,,,,,,
MONTE ALEGRE DE SERGIPE-SE,,,SE,,,"4.764,97",,,,,,,-,,,,,,,"4.764,97",,,,,,"43.039,19",,,,,,,,,,,,,,
MURIBECA-SE,,,SE,,,"4.331,79",,,,,,,-,,,,,,,"4.331,79",,,,,,"39.126,54",,,,,,,,,,,,,,
NEOPOLIS-SE,,,SE,,,"5.414,74",,,,,,,-,,,,,,,"5.414,74",,,,,,"48.908,18",,,,,,,,,,,,,,
NOSSA SENHORA APARECIDA-SE,,,SE,,,"4.331,79",,,,,,,-,,,,,,,"4.331,79",,,,,,"39.126,54",,,,,,,,,,,,,,
NOSSA SENHORA DA GLORIA-SE,,,SE,,,"6.281,10",,,,,,,-,,,,,,,"6.281,10",,,,,,"56.733,49",,,,,,,,,,,,,,
NOSSA SENHORA DAS DORES-SE,,,SE,,,"5.847,92",,,,,,,-,,,,,,,"5.847,92",,,,,,"52.820,84",,,,,,,,,,,,,,
NOSSA SENHORA DE LOURDES-SE,,,SE,,,"4.331,79",,,,,,,-,,,,,,,"4.331,79",,,,,,"39.126,54",,,,,,,,,,,,,,
NOSSA SENHORA DO SOCORRO-SE,,,SE,,,"352.910,37",,,,,,,"2.319,35",,,,,,,"355.229,72",,,,,,"5.411.986,62",,,,,,,,,,,,,,
PACATUBA-SE,,,SE,,,"1.311.199,10",,,,,,,"108,88",,,,,,,"1.311.307,98",,,,,,"4.441.032,58",,,,,,,,,,,,,,
PEDRA MOLE-SE,,,SE,,,"4.331,79",,,,,,,-,,,,,,,"4.331,79",,,,,,"39.126,54",,,,,,,,,,,,,,
PEDRINHAS-SE,,,SE,,,"4.331,79",,,,,,,-,,,,,,,"4.331,79",,,,,,"39.126,54",,,,,,,,,,,,,,
PINHAO-SE,,,SE,,,"4.331,79",,,,,,,-,,,,,,,"4.331,79",,,,,,"39.126,54",,,,,,,,,,,,,,
PIRAMBU-SE,,,SE,,,"1.035.515,86",,,,,,,"1.601,20",,,,,,,"1.037.117,06",,,,,,"10.804.117,40",,,,,,,,,,,,,,
POCO REDONDO-SE,,,SE,,,"6.064,51",,,,,,,-,,,,,,,"6.064,51",,,,,,"54.777,17",,,,,,,,,,,,,,
POCO VERDE-SE,,,SE,,,"5.631,33",,,,,,,-,,,,,,,"5.631,33",,,,,,"50.864,50",,,,,,,,,,,,,,
PORTO DA FOLHA-SE,,,SE,,,"5.847,92",,,,,,,-,,,,,,,"5.847,92",,,,,,"52.820,84",,,,,,,,,,,,,,
PROPRIA-SE,,,SE,,,"6.064,51",,,,,,,-,,,,,,,"6.064,51",,,,,,"54.777,17",,,,,,,,,,,,,,
RIACHAO DO DANTAS-SE,,,SE,,,"5.414,74",,,,,,,-,,,,,,,"5.414,74",,,,,,"48.908,18",,,,,,,,,,,,,,
RIACHUELO-SE,,,SE,,,"1.340.468,83",,,,,,,"27.340,31",,,,,,,"1.367.809,14",,,,,,"8.334.663,34",,,,,,,,,,,,,,
RIBEIROPOLIS-SE,,,SE,,,"5.198,15",,,,,,,-,,,,,,,"5.198,15",,,,,,"46.951,84",,,,,,,,,,,,,,
ROSARIO DO CATETE-SE,,,SE,,,"439.682,68",,,,,,,"81.930,66",,,,,,,"521.613,34",,,,,,"3.456.855,44",,,,,,,,,,,,,,
SALGADO-SE,,,SE,,,"5.414,74",,,,,,,-,,,,,,,"5.414,74",,,,,,"48.908,18",,,,,,,,,,,,,,
SANTA LUZIA DO ITANHY-SE,,,SE,,,"4.764,97",,,,,,,-,,,,,,,"4.764,97",,,,,,"43.039,19",,,,,,,,,,,,,,
SANTA ROSA DE LIMA-SE,,,SE,,,"4.331,79",,,,,,,-,,,,,,,"4.331,79",,,,,,"39.126,54",,,,,,,,,,,,,,
SANTANA DO SAO FRANCISCO-SE,,,SE,,,"4.331,79",,,,,,,-,,,,,,,"4.331,79",,,,,,"39.126,54",,,,,,,,,,,,,,
SANTO AMARO DAS BROTAS-SE,,,SE,,,"93.468,15",,,,,,,"20.674,74",,,,,,,"114.142,89",,,,,,"1.010.701,51",,,,,,,,,,,,,,
SAO CRISTOVAO-SE,,,SE,,,"73.590,24",,,,,,,"1.609,03",,,,,,,"75.199,27",,,,,,"633.136,83",,,,,,,,,,,,,,
SAO DOMINGOS-SE,,,SE,,,"4.548,38",,,,,,,-,,,,,,,"4.548,38",,,,,,"41.082,87",,,,,,,,,,,,,,
SAO FRANCISCO-SE,,,SE,,,"4.331,79",,,,,,,-,,,,,,,"4.331,79",,,,,,"39.126,54",,,,,,,,,,,,,,
SAO MIGUEL DO ALEIXO-SE,,,SE,,,"4.331,79",,,,,,,-,,,,,,,"4.331,79",,,,,,"39.126,54",,,,,,,,,,,,,,
SIMAO DIAS-SE,,,SE,,,"6.497,69",,,,,,,-,,,,,,,"6.497,69",,,,,,"58.689,82",,,,,,,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIRIRI-SE,,,SE,,,"147.852,38",,,,,,,"68.911,00",,,,,,,"216.763,38",,,,,,"1.686.074,85",,,,,,,,,,,,,,
TELHA-SE,,,SE,,,"4.331,79",,,,,,,-,,,,,,,"4.331,79",,,,,,"39.126,54",,,,,,,,,,,,,,
TOBIAS BARRETO-SE,,,SE,,,"6.930,87",,,,,,,-,,,,,,,"6.930,87",,,,,,"62.602,49",,,,,,,,,,,,,,
TOMAR DO GERU-SE,,,SE,,,"4.764,97",,,,,,,-,,,,,,,"4.764,97",,,,,,"43.039,19",,,,,,,,,,,,,,
UMBAUBA-SE,,,SE,,,"5.631,33",,,,,,,-,,,,,,,"5.631,33",,,,,,"50.864,50",,,,,,,,,,,,,,
SERGIPE  TOTAL,,,,,,"14.249.797,77",,,,,,,"1.900.052,49",,,,,,,"16.149.850,26",,,,,,"107.608.467,73",,,,,,,,,,,,,,
APARECIDA-SP,,,SP,,,"70.025,07",,,,,,,-,,,,,,,"70.025,07",,,,,,"465.111,03",,,,,,,,,,,,,,
ARAPEI-SP,,,SP,,,"48.293,15",,,,,,,-,,,,,,,"48.293,15",,,,,,"320.766,21",,,,,,,,,,,,,,
AREIAS-SP,,,SP,,,"48.293,15",,,,,,,-,,,,,,,"48.293,15",,,,,,"320.766,21",,,,,,,,,,,,,,
ARUJA-SP,,,SP,,,"84.513,02",,,,,,,-,,,,,,,"84.513,02",,,,,,"561.340,93",,,,,,,,,,,,,,
BANANAL-SP,,,SP,,,"50.707,81",,,,,,,-,,,,,,,"50.707,81",,,,,,"336.804,52",,,,,,,,,,,,,,
BARRA DO TURVO-SP,,,SP,,,"48.293,15",,,,,,,-,,,,,,,"48.293,15",,,,,,"320.766,21",,,,,,,,,,,,,,
BARUERI-SP,,,SP,,,"96.586,31",,,,,,,-,,,,,,,"96.586,31",,,,,,"641.532,48",,,,,,,,,,,,,,
BERTIOGA-SP,,,SP,,,"1.389.833,93",,,,,,,"2.209.523,91",,,,,,,"3.599.357,84",,,,,,"28.584.102,70",,,,,,,,,,,,,,
BIRITIBA-MIRIM-SP,,,SP,,,"67.610,41",,,,,,,-,,,,,,,"67.610,41",,,,,,"449.072,72",,,,,,,,,,,,,,
CACAPAVA-SP,,,SP,,,"392.549,57",,,,,,,"12.957,85",,,,,,,"405.507,42",,,,,,"2.760.631,40",,,,,,,,,,,,,,
CACHOEIRA PAULISTA-SP,,,SP,,,"67.610,41",,,,,,,-,,,,,,,"67.610,41",,,,,,"449.072,72",,,,,,,,,,,,,,
CAIEIRAS-SP,,,SP,,,"86.927,68",,,,,,,-,,,,,,,"86.927,68",,,,,,"577.379,24",,,,,,,,,,,,,,
CAJAMAR-SP,,,SP,,,"82.098,36",,,,,,,-,,,,,,,"82.098,36",,,,,,"545.302,59",,,,,,,,,,,,,,
CAJATI-SP,,,SP,,,"67.610,41",,,,,,,-,,,,,,,"67.610,41",,,,,,"449.072,72",,,,,,,,,,,,,,
CAMPOS DO JORDAO-SP,,,SP,,,"74.854,39",,,,,,,-,,,,,,,"74.854,39",,,,,,"497.187,66",,,,,,,,,,,,,,
CANANEIA-SP,,,SP,,,"986.333,75",,,,,,,"98.793,40",,,,,,,"1.085.127,15",,,,,,"7.297.645,39",,,,,,,,,,,,,,
CANAS-SP,,,SP,,,"48.293,15",,,,,,,-,,,,,,,"48.293,15",,,,,,"320.766,21",,,,,,,,,,,,,,
CARAGUATATUBA-SP,,,SP,,,"2.556.620,16",,,,,,,"3.977.342,32",,,,,,,"6.533.962,48",,,,,,"53.273.513,70",,,,,,,,,,,,,,
CARAPICUIBA-SP,,,SP,,,"96.586,31",,,,,,,-,,,,,,,"96.586,31",,,,,,"641.532,48",,,,,,,,,,,,,,
COTIA-SP,,,SP,,,"96.586,31",,,,,,,-,,,,,,,"96.586,31",,,,,,"641.532,48",,,,,,,,,,,,,,
CRUZEIRO-SP,,,SP,,,"84.513,02",,,,,,,-,,,,,,,"84.513,02",,,,,,"561.340,93",,,,,,,,,,,,,,
CUBATAO-SP,,,SP,,,"4.811.373,82",,,,,,,"172.664,54",,,,,,,"4.984.038,36",,,,,,"33.319.045,51",,,,,,,,,,,,,,
CUNHA-SP,,,SP,,,"62.781,10",,,,,,,-,,,,,,,"62.781,10",,,,,,"416.996,09",,,,,,,,,,,,,,
DIADEMA-SP,,,SP,,,"96.586,31",,,,,,,-,,,,,,,"96.586,31",,,,,,"641.532,48",,,,,,,,,,,,,,
ELDORADO-SP,,,SP,,,"55.537,13",,,,,,,-,,,,,,,"55.537,13",,,,,,"368.881,13",,,,,,,,,,,,,,
EMBU-GUACU-SP,,,SP,,,"79.683,70",,,,,,,-,,,,,,,"79.683,70",,,,,,"529.264,29",,,,,,,,,,,,,,
EMBU-SP,,,SP,,,"96.586,31",,,,,,,-,,,,,,,"96.586,31",,,,,,"641.532,48",,,,,,,,,,,,,,
FERRAZ DE VASCONCELOS-SP,,,SP,,,"96.586,31",,,,,,,-,,,,,,,"96.586,31",,,,,,"641.532,48",,,,,,,,,,,,,,
FRANCISCO MORATO-SP,,,SP,,,"96.586,31",,,,,,,-,,,,,,,"96.586,31",,,,,,"641.532,48",,,,,,,,,,,,,,
FRANCO DA ROCHA-SP,,,SP,,,"94.171,65",,,,,,,-,,,,,,,"94.171,65",,,,,,"625.494,17",,,,,,,,,,,,,,
GUARAREMA-SP,,,SP,,,"370.818,65",,,,,,,"4.548.345,20",,,,,,,"4.919.163,85",,,,,,"33.959.921,88",,,,,,,,,,,,,,
GUARATINGUETA-SP,,,SP,,,"91.756,99",,,,,,,-,,,,,,,"91.756,99",,,,,,"609.455,88",,,,,,,,,,,,,,
GUARUJA-SP,,,SP,,,"96.586,31",,,,,,,-,,,,,,,"96.586,31",,,,,,"641.532,48",,,,,,,,,,,,,,
GUARULHOS-SP,,,SP,,,"96.586,31",,,,,,,-,,,,,,,"96.586,31",,,,,,"641.532,48",,,,,,,,,,,,,,
IGARATA-SP,,,SP,,,"48.293,15",,,,,,,-,,,,,,,"48.293,15",,,,,,"320.766,21",,,,,,,,,,,,,,
IGUAPE-SP,,,SP,,,"1.255.333,86",,,,,,,"622.231,07",,,,,,,"1.877.564,93",,,,,,"13.369.682,93",,,,,,,,,,,,,,
ILHA COMPRIDA-SP,,,SP,,,"896.667,04",,,,,,,"3.337.459,33",,,,,,,"4.234.126,37",,,,,,"31.458.308,12",,,,,,,,,,,,,,
ILHABELA-SP,,,SP,,,"1.255.333,86",,,,,,,"13.833.149,11",,,,,,,"15.088.482,97",,,,,,"99.182.953,93",,,,,,,,,,,,,,
ITANHAEM-SP,,,SP,,,"86.927,68",,,,,,,-,,,,,,,"86.927,68",,,,,,"577.379,24",,,,,,,,,,,,,,
ITAPECERICA DA SERRA-SP,,,SP,,,"96.586,31",,,,,,,-,,,,,,,"96.586,31",,,,,,"641.532,48",,,,,,,,,,,,,,
ITAPEVI-SP,,,SP,,,"96.586,31",,,,,,,-,,,,,,,"96.586,31",,,,,,"641.532,48",,,,,,,,,,,,,,
ITAQUAQUECETUBA-SP,,,SP,,,"96.586,31",,,,,,,-,,,,,,,"96.586,31",,,,,,"641.532,48",,,,,,,,,,,,,,
ITARIRI-SP,,,SP,,,"55.537,13",,,,,,,-,,,,,,,"55.537,13",,,,,,"368.881,13",,,,,,,,,,,,,,
JACAREI-SP,,,SP,,,"96.586,31",,,,,,,-,,,,,,,"96.586,31",,,,,,"641.532,48",,,,,,,,,,,,,,
JACUPIRANGA-SP,,,SP,,,"57.951,78",,,,,,,-,,,,,,,"57.951,78",,,,,,"384.919,45",,,,,,,,,,,,,,
JAMBEIRO-SP,,,SP,,,"48.293,15",,,,,,,-,,,,,,,"48.293,15",,,,,,"320.766,21",,,,,,,,,,,,,,
JANDIRA-SP,,,SP,,,"89.342,34",,,,,,,-,,,,,,,"89.342,34",,,,,,"593.417,55",,,,,,,,,,,,,,
JUQUIA-SP,,,SP,,,"60.366,44",,,,,,,-,,,,,,,"60.366,44",,,,,,"400.957,79",,,,,,,,,,,,,,
JUQUITIBA-SP,,,SP,,,"67.610,41",,,,,,,-,,,,,,,"67.610,41",,,,,,"449.072,72",,,,,,,,,,,,,,
LAGOINHA-SP,,,SP,,,"48.293,15",,,,,,,-,,,,,,,"48.293,15",,,,,,"320.766,21",,,,,,,,,,,,,,
LAVRINHAS-SP,,,SP,,,"48.293,15",,,,,,,-,,,,,,,"48.293,15",,,,,,"320.766,21",,,,,,,,,,,,,,
LORENA-SP,,,SP,,,"392.549,57",,,,,,,"12.781,32",,,,,,,"405.330,89",,,,,,"2.732.862,83",,,,,,,,,,,,,,
MAIRIPORA-SP,,,SP,,,"86.927,68",,,,,,,-,,,,,,,"86.927,68",,,,,,"577.379,24",,,,,,,,,,,,,,
"Superintendência de Participações Governamentais
*Valor  sem  a  retenção  de  1%  (um  por cento)  de  PASEP,  conforme  disposto  no  inciso  III,  do Art.2º  da  Lei  nº  9.715,  de  25  de novembro de 1998, combinado como parágrafo 6º do Art.19 da Medida Provisória nº 2.158, de 24 de agosto de 2001.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAUA-SP,,,SP,,,"402.208,20",,,,,,,"154.815,13",,,,,,,"557.023,33",,,,,,"4.007.155,09",,,,,,,,,,,,,,
MIRACATU-SP,,,SP,,,"62.781,10",,,,,,,-,,,,,,,"62.781,10",,,,,,"416.996,09",,,,,,,,,,,,,,
MOJI DAS CRUZES-SP,,,SP,,,"96.586,31",,,,,,,-,,,,,,,"96.586,31",,,,,,"641.532,48",,,,,,,,,,,,,,
MONGAGUA-SP,,,SP,,,"74.854,39",,,,,,,-,,,,,,,"74.854,39",,,,,,"497.187,66",,,,,,,,,,,,,,
MONTEIRO LOBATO-SP,,,SP,,,"48.293,15",,,,,,,-,,,,,,,"48.293,15",,,,,,"320.766,21",,,,,,,,,,,,,,
NATIVIDADE DA SERRA-SP,,,SP,,,"48.293,15",,,,,,,-,,,,,,,"48.293,15",,,,,,"320.766,21",,,,,,,,,,,,,,
OSASCO-SP,,,SP,,,"96.586,31",,,,,,,-,,,,,,,"96.586,31",,,,,,"641.532,48",,,,,,,,,,,,,,
PARAIBUNA-SP,,,SP,,,"57.951,78",,,,,,,-,,,,,,,"57.951,78",,,,,,"384.919,45",,,,,,,,,,,,,,
PARIQUERA-ACU-SP,,,SP,,,"60.366,44",,,,,,,-,,,,,,,"60.366,44",,,,,,"400.957,79",,,,,,,,,,,,,,
PEDRO DE TOLEDO-SP,,,SP,,,"50.707,81",,,,,,,-,,,,,,,"50.707,81",,,,,,"336.804,52",,,,,,,,,,,,,,
PERUIBE-SP,,,SP,,,"79.683,70",,,,,,,"163.012,55",,,,,,,"242.696,25",,,,,,"1.823.821,96",,,,,,,,,,,,,,
PINDAMONHANGABA-SP,,,SP,,,"104.482,77",,,,,,,-,,,,,,,"104.482,77",,,,,,"604.052,57",,,,,,,,,,,,,,
PIQUETE-SP,,,SP,,,"55.537,13",,,,,,,-,,,,,,,"55.537,13",,,,,,"368.881,13",,,,,,,,,,,,,,
PIRAPORA DO BOM JESUS-SP,,,SP,,,"55.537,13",,,,,,,-,,,,,,,"55.537,13",,,,,,"368.881,13",,,,,,,,,,,,,,
POA-SP,,,SP,,,"89.342,34",,,,,,,-,,,,,,,"89.342,34",,,,,,"593.417,55",,,,,,,,,,,,,,
POTIM-SP,,,SP,,,"60.366,44",,,,,,,-,,,,,,,"60.366,44",,,,,,"400.957,79",,,,,,,,,,,,,,
PRAIA GRANDE-SP,,,SP,,,"1.126.437,98",,,,,,,-,,,,,,,"1.126.437,98",,,,,,"7.481.873,62",,,,,,,,,,,,,,
QUELUZ-SP,,,SP,,,"50.707,81",,,,,,,-,,,,,,,"50.707,81",,,,,,"336.804,52",,,,,,,,,,,,,,
REDENCAO DA SERRA-SP,,,SP,,,"48.293,15",,,,,,,-,,,,,,,"48.293,15",,,,,,"320.766,21",,,,,,,,,,,,,,
REGISTRO-SP,,,SP,,,"77.269,05",,,,,,,-,,,,,,,"77.269,05",,,,,,"513.225,98",,,,,,,,,,,,,,
RIBEIRAO PIRES-SP,,,SP,,,"91.756,99",,,,,,,-,,,,,,,"91.756,99",,,,,,"609.455,88",,,,,,,,,,,,,,
RIO GRANDE DA SERRA-SP,,,SP,,,"74.854,39",,,,,,,-,,,,,,,"74.854,39",,,,,,"497.187,66",,,,,,,,,,,,,,
ROSEIRA-SP,,,SP,,,"48.293,15",,,,,,,-,,,,,,,"48.293,15",,,,,,"320.766,21",,,,,,,,,,,,,,
SALESOPOLIS-SP,,,SP,,,"55.537,13",,,,,,,-,,,,,,,"55.537,13",,,,,,"368.881,13",,,,,,,,,,,,,,
SANTA BRANCA-SP,,,SP,,,"53.122,47",,,,,,,-,,,,,,,"53.122,47",,,,,,"352.842,83",,,,,,,,,,,,,,
SANTA ISABEL-SP,,,SP,,,"77.269,05",,,,,,,-,,,,,,,"77.269,05",,,,,,"513.225,98",,,,,,,,,,,,,,
SANTANA DE PARNAIBA-SP,,,SP,,,"89.342,34",,,,,,,-,,,,,,,"89.342,34",,,,,,"593.417,55",,,,,,,,,,,,,,
