GUARATUBA-PR,,,,,PR,,,,"53.713,40",,,,,,,,,"45.320,68",,,,,,,"99.034,08",,,,,,"283.868,55",,,,,,,,,,
ITAPERUCU-PR,,,,,PR,,,,"1.864,55",,,,,,,,,-,,,,,,,"1.864,55",,,,,,"5.344,49",,,,,,,,,,
LAPA-PR,,,,,PR,,,,"2.223,11",,,,,,,,,-,,,,,,,"2.223,11",,,,,,"6.372,27",,,,,,,,,,
MANDIRITUBA-PR,,,,,PR,,,,"1.864,55",,,,,,,,,-,,,,,,,"1.864,55",,,,,,"5.344,49",,,,,,,,,,
MATINHOS-PR,,,,,PR,,,,"49.876,73",,,,,,,,,"37.146,64",,,,,,,"87.023,37",,,,,,"249.441,39",,,,,,,,,,
MORRETES-PR,,,,,PR,,,,"1.721,12",,,,,,,,,-,,,,,,,"1.721,12",,,,,,"4.933,37",,,,,,,,,,
PARANAGUA-PR,,,,,PR,,,,"2.796,82",,,,,,,,,"150,73",,,,,,,"2.947,55",,,,,,"8.448,79",,,,,,,,,,
PIEN-PR,,,,,PR,,,,"1.505,98",,,,,,,,,-,,,,,,,"1.505,98",,,,,,"4.316,70",,,,,,,,,,
PINHAIS-PR,,,,,PR,,,,"2.725,11",,,,,,,,,-,,,,,,,"2.725,11",,,,,,"7.811,18",,,,,,,,,,
PIRAQUARA-PR,,,,,PR,,,,"2.581,68",,,,,,,,,-,,,,,,,"2.581,68",,,,,,"7.400,06",,,,,,,,,,
PONTAL DO PARANA-PR,,,,,PR,,,,"1.721,12",,,,,,,,,"8.023,30",,,,,,,"9.744,42",,,,,,"27.931,13",,,,,,,,,,
PORTO AMAZONAS-PR,,,,,PR,,,,"1.434,26",,,,,,,,,-,,,,,,,"1.434,26",,,,,,"4.111,14",,,,,,,,,,
QUATRO BARRAS-PR,,,,,PR,,,,"1.792,83",,,,,,,,,-,,,,,,,"1.792,83",,,,,,"5.138,93",,,,,,,,,,
QUITANDINHA-PR,,,,,PR,,,,"1.649,41",,,,,,,,,-,,,,,,,"1.649,41",,,,,,"4.727,82",,,,,,,,,,
RIO BRANCO DO SUL-PR,,,,,PR,,,,"2.007,97",,,,,,,,,-,,,,,,,"2.007,97",,,,,,"5.755,60",,,,,,,,,,
RIO NEGRO-PR,,,,,PR,,,,"2.007,97",,,,,,,,,-,,,,,,,"2.007,97",,,,,,"5.755,60",,,,,,,,,,
SAO JOSE DOS PINHAIS-PR,,,,,PR,,,,"2.868,53",,,,,,,,,-,,,,,,,"2.868,53",,,,,,"8.222,29",,,,,,,,,,
TIJUCAS DO SUL-PR,,,,,PR,,,,"1.577,69",,,,,,,,,-,,,,,,,"1.577,69",,,,,,"4.522,25",,,,,,,,,,
TUNAS DO PARANA-PR,,,,,PR,,,,"1.434,26",,,,,,,,,-,,,,,,,"1.434,26",,,,,,"4.111,14",,,,,,,,,,
PARANA  TOTAL,,,,,,,,,"172.650,01",,,,,,,,,"90.641,35",,,,,,,"263.291,36",,,,,,"754.691,33",,,,,,,,,,
ANGRA DOS REIS-RJ,,,,,RJ,,,,"4.888.772,16",,,,,,,,,"1.858.415,66",,,,,,,"6.747.187,82",,,,,,"13.221.165,70",,,,,,,,,,
APERIBE-RJ,,,,,RJ,,,,"267.745,57",,,,,,,,,-,,,,,,,"267.745,57",,,,,,"506.087,62",,,,,,,,,,
ARARUAMA-RJ,,,,,RJ,,,,"496.227,81",,,,,,,,,-,,,,,,,"496.227,81",,,,,,"938.059,10",,,,,,,,,,
ARMACAO DOS BUZIOS-RJ,,,,,RJ,,,,"2.630.286,06",,,,,,,,,"1.872.885,42",,,,,,,"4.503.171,48",,,,,,"8.672.818,41",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARRAIAL DO CABO-RJ,,,,,RJ,,,,"362.355,01",,,,,,,,,"137.366,25",,,,,,,"499.721,26",,,,,,"955.072,62",,,,,,,,,,
BARRA DO PIRAI-RJ,,,,,RJ,,,,"528.573,21",,,,,,,,,-,,,,,,,"528.573,21",,,,,,"1.002.749,90",,,,,,,,,,
BARRA MANSA-RJ,,,,,RJ,,,,"1.095.013,52",,,,,,,,,-,,,,,,,"1.095.013,52",,,,,,"2.076.879,98",,,,,,,,,,
BELFORD ROXO-RJ,,,,,RJ,,,,"535.491,15",,,,,,,,,-,,,,,,,"535.491,15",,,,,,"1.012.175,26",,,,,,,,,,
BOM JARDIM-RJ,,,,,RJ,,,,"362.355,01",,,,,,,,,-,,,,,,,"362.355,01",,,,,,"685.015,27",,,,,,,,,,
BOM JESUS DO ITABAPOANA-RJ,,,,,RJ,,,,"388.231,09",,,,,,,,,-,,,,,,,"388.231,09",,,,,,"733.827,07",,,,,,,,,,
CABO FRIO-RJ,,,,,RJ,,,,"3.896.720,09",,,,,,,,,"7.945.545,63",,,,,,,"11.842.265,72",,,,,,"23.039.654,53",,,,,,,,,,
CACHOEIRAS DE MACACU-RJ,,,,,RJ,,,,"2.327.252,19",,,,,,,,,-,,,,,,,"2.327.252,19",,,,,,"4.415.002,25",,,,,,,,,,
CAMBUCI-RJ,,,,,RJ,,,,"307.907,41",,,,,,,,,-,,,,,,,"307.907,41",,,,,,"582.000,77",,,,,,,,,,
CAMPOS DOS GOYTACAZES-RJ,,,,,RJ,,,,"3.896.720,09",,,,,,,,,"37.624.571,23",,,,,,,"41.521.291,32",,,,,,"78.525.016,90",,,,,,,,,,
CANTAGALO-RJ,,,,,RJ,,,,"334.681,97",,,,,,,,,-,,,,,,,"334.681,97",,,,,,"632.609,54",,,,,,,,,,
CARAPEBUS-RJ,,,,,RJ,,,,"2.045.778,04",,,,,,,,,"599.909,02",,,,,,,"2.645.687,06",,,,,,"5.089.036,54",,,,,,,,,,
CARDOSO MOREIRA-RJ,,,,,RJ,,,,"294.520,14",,,,,,,,,-,,,,,,,"294.520,14",,,,,,"556.696,41",,,,,,,,,,
CARMO-RJ,,,,,RJ,,,,"322.193,17",,,,,,,,,-,,,,,,,"322.193,17",,,,,,"609.102,12",,,,,,,,,,
CASIMIRO DE ABREU-RJ,,,,,RJ,,,,"2.630.286,06",,,,,,,,,"1.866.413,04",,,,,,,"4.496.699,10",,,,,,"8.707.066,56",,,,,,,,,,
CONCEICAO DE MACABU-RJ,,,,,RJ,,,,"334.681,97",,,,,,,,,-,,,,,,,"334.681,97",,,,,,"632.609,54",,,,,,,,,,
CORDEIRO-RJ,,,,,RJ,,,,"334.681,97",,,,,,,,,-,,,,,,,"334.681,97",,,,,,"632.609,54",,,,,,,,,,
DUAS BARRAS-RJ,,,,,RJ,,,,"281.132,86",,,,,,,,,-,,,,,,,"281.132,86",,,,,,"531.392,02",,,,,,,,,,
DUQUE DE CAXIAS-RJ,,,,,RJ,,,,"3.896.720,09",,,,,,,,,"105.493,93",,,,,,,"4.002.214,02",,,,,,"7.580.787,10",,,,,,,,,,
ENGENHEIRO PAULO DE FRONTIN-RJ,,,,,RJ,,,,"553.055,18",,,,,,,,,-,,,,,,,"553.055,18",,,,,,"1.073.766,49",,,,,,,,,,
GUAPIMIRIM-RJ,,,,,RJ,,,,"2.487.752,34",,,,,,,,,"105.493,93",,,,,,,"2.593.246,27",,,,,,"4.907.851,27",,,,,,,,,,
IGUABA GRANDE-RJ,,,,,RJ,,,,"336.478,94",,,,,,,,,-,,,,,,,"336.478,94",,,,,,"636.203,48",,,,,,,,,,
ITABORAI-RJ,,,,,RJ,,,,"535.491,15",,,,,,,,,"105.493,93",,,,,,,"640.985,08",,,,,,"1.200.541,36",,,,,,,,,,
ITAGUAI-RJ,,,,,RJ,,,,"481.942,04",,,,,,,,,-,,,,,,,"481.942,04",,,,,,"910.957,75",,,,,,,,,,
ITALVA-RJ,,,,,RJ,,,,"294.520,14",,,,,,,,,-,,,,,,,"294.520,14",,,,,,"556.696,41",,,,,,,,,,
ITAOCARA-RJ,,,,,RJ,,,,"348.069,25",,,,,,,,,-,,,,,,,"348.069,25",,,,,,"657.913,92",,,,,,,,,,
ITAPERUNA-RJ,,,,,RJ,,,,"481.942,04",,,,,,,,,-,,,,,,,"481.942,04",,,,,,"910.957,75",,,,,,,,,,
ITATIAIA-RJ,,,,,RJ,,,,"400.001,34",,,,,,,,,-,,,,,,,"400.001,34",,,,,,"758.837,75",,,,,,,,,,
JAPERI-RJ,,,,,RJ,,,,"1.005.525,07",,,,,,,,,-,,,,,,,"1.005.525,07",,,,,,"1.903.783,79",,,,,,,,,,
LAJE DO MURIAE-RJ,,,,,RJ,,,,"267.745,57",,,,,,,,,-,,,,,,,"267.745,57",,,,,,"506.087,62",,,,,,,,,,
MACAE-RJ,,,,,RJ,,,,"20.573.070,52",,,,,,,,,"10.971.460,90",,,,,,,"31.544.531,42",,,,,,"59.344.275,12",,,,,,,,,,
MACUCO-RJ,,,,,RJ,,,,"267.745,57",,,,,,,,,-,,,,,,,"267.745,57",,,,,,"506.087,62",,,,,,,,,,
MAGE-RJ,,,,,RJ,,,,"2.889.002,72",,,,,,,,,"105.493,93",,,,,,,"2.994.496,65",,,,,,"5.669.058,55",,,,,,,,,,
MANGARATIBA-RJ,,,,,RJ,,,,"375.742,29",,,,,,,,,"1.393.811,74",,,,,,,"1.769.554,03",,,,,,"3.671.606,64",,,,,,,,,,
MARICA-RJ,,,,,RJ,,,,"497.126,29",,,,,,,,,-,,,,,,,"497.126,29",,,,,,"939.856,06",,,,,,,,,,
MENDES-RJ,,,,,RJ,,,,"603.332,91",,,,,,,,,-,,,,,,,"603.332,91",,,,,,"1.171.381,60",,,,,,,,,,
MESQUITA-RJ,,,,,RJ,,,,"535.491,15",,,,,,,,,-,,,,,,,"535.491,15",,,,,,"1.012.175,26",,,,,,,,,,
MIGUEL PEREIRA-RJ,,,,,RJ,,,,"667.896,42",,,,,,,,,-,,,,,,,"667.896,42",,,,,,"1.296.098,09",,,,,,,,,,
MIRACEMA-RJ,,,,,RJ,,,,"361.456,53",,,,,,,,,-,,,,,,,"361.456,53",,,,,,"683.218,31",,,,,,,,,,
NATIVIDADE-RJ,,,,,RJ,,,,"307.907,41",,,,,,,,,-,,,,,,,"307.907,41",,,,,,"582.000,77",,,,,,,,,,
NILOPOLIS-RJ,,,,,RJ,,,,"535.491,15",,,,,,,,,-,,,,,,,"535.491,15",,,,,,"1.012.175,26",,,,,,,,,,
NITEROI-RJ,,,,,RJ,,,,"3.896.720,09",,,,,,,,,"105.493,93",,,,,,,"4.002.214,02",,,,,,"7.580.787,10",,,,,,,,,,
NOVA FRIBURGO-RJ,,,,,RJ,,,,"535.491,15",,,,,,,,,-,,,,,,,"535.491,15",,,,,,"1.012.175,26",,,,,,,,,,
NOVA IGUACU-RJ,,,,,RJ,,,,"535.491,15",,,,,,,,,-,,,,,,,"535.491,15",,,,,,"1.012.175,26",,,,,,,,,,
PARACAMBI-RJ,,,,,RJ,,,,"415.005,65",,,,,,,,,-,,,,,,,"415.005,65",,,,,,"784.435,84",,,,,,,,,,
PARATI-RJ,,,,,RJ,,,,"414.287,11",,,,,,,,,"1.393.811,74",,,,,,,"1.808.098,85",,,,,,"3.747.226,10",,,,,,,,,,
PATY DO ALFERES-RJ,,,,,RJ,,,,"667.896,42",,,,,,,,,-,,,,,,,"667.896,42",,,,,,"1.296.098,09",,,,,,,,,,
PETROPOLIS-RJ,,,,,RJ,,,,"535.491,15",,,,,,,,,-,,,,,,,"535.491,15",,,,,,"1.012.175,26",,,,,,,,,,
PINHEIRAL-RJ,,,,,RJ,,,,"371.429,82",,,,,,,,,-,,,,,,,"371.429,82",,,,,,"704.635,06",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIRAI-RJ,,,,,RJ,,,,"909.298,61",,,,,,,,,-,,,,,,,"909.298,61",,,,,,"1.724.562,45",,,,,,,,,,
PORCIUNCULA-RJ,,,,,RJ,,,,"322.193,17",,,,,,,,,-,,,,,,,"322.193,17",,,,,,"609.102,12",,,,,,,,,,
PORTO REAL-RJ,,,,,RJ,,,,"328.572,53",,,,,,,,,-,,,,,,,"328.572,53",,,,,,"623.331,01",,,,,,,,,,
QUATIS-RJ,,,,,RJ,,,,"314.286,77",,,,,,,,,-,,,,,,,"314.286,77",,,,,,"596.229,67",,,,,,,,,,
QUEIMADOS-RJ,,,,,RJ,,,,"523.002,36",,,,,,,,,-,,,,,,,"523.002,36",,,,,,"988.667,86",,,,,,,,,,
QUISSAMA-RJ,,,,,RJ,,,,"2.338.032,05",,,,,,,,,"5.682.376,56",,,,,,,"8.020.408,61",,,,,,"15.768.243,44",,,,,,,,,,
RESENDE-RJ,,,,,RJ,,,,"542.858,97",,,,,,,,,-,,,,,,,"542.858,97",,,,,,"1.029.851,25",,,,,,,,,,
RIO BONITO-RJ,,,,,RJ,,,,"428.392,92",,,,,,,,,-,,,,,,,"428.392,92",,,,,,"809.740,21",,,,,,,,,,
RIO CLARO-RJ,,,,,RJ,,,,"342.858,29",,,,,,,,,-,,,,,,,"342.858,29",,,,,,"650.432,36",,,,,,,,,,
RIO DAS FLORES-RJ,,,,,RJ,,,,"285.715,24",,,,,,,,,-,,,,,,,"285.715,24",,,,,,"542.026,96",,,,,,,,,,
RIO DAS OSTRAS-RJ,,,,,RJ,,,,"3.409.630,07",,,,,,,,,"9.121.399,04",,,,,,,"12.531.029,11",,,,,,"23.967.353,06",,,,,,,,,,
RIO DE JANEIRO-RJ,,,,,RJ,,,,"4.888.772,08",,,,,,,,,"421.975,72",,,,,,,"5.310.747,80",,,,,,"10.026.390,11",,,,,,,,,,
SANTA MARIA MADALENA-RJ,,,,,RJ,,,,"281.132,86",,,,,,,,,-,,,,,,,"281.132,86",,,,,,"531.392,02",,,,,,,,,,
SANTO ANTONIO DE PADUA-RJ,,,,,RJ,,,,"415.904,13",,,,,,,,,-,,,,,,,"415.904,13",,,,,,"786.232,80",,,,,,,,,,
SAO FIDELIS-RJ,,,,,RJ,,,,"401.618,37",,,,,,,,,-,,,,,,,"401.618,37",,,,,,"759.131,46",,,,,,,,,,
SAO FRANCISCO DE ITABAPOANA-RJ,,,,,RJ,,,,"415.005,65",,,,,,,,,-,,,,,,,"415.005,65",,,,,,"784.435,84",,,,,,,,,,
SAO GONCALO-RJ,,,,,RJ,,,,"535.491,15",,,,,,,,,"105.493,93",,,,,,,"640.985,08",,,,,,"1.200.541,36",,,,,,,,,,
SAO JOAO DA BARRA-RJ,,,,,RJ,,,,"2.727.704,06",,,,,,,,,"2.011.102,04",,,,,,,"4.738.806,10",,,,,,"8.245.538,33",,,,,,,,,,
SAO JOAO DE MERITI-RJ,,,,,RJ,,,,"535.491,15",,,,,,,,,-,,,,,,,"535.491,15",,,,,,"1.012.175,26",,,,,,,,,,
SAO JOSE DE UBA-RJ,,,,,RJ,,,,"267.745,57",,,,,,,,,-,,,,,,,"267.745,57",,,,,,"506.087,62",,,,,,,,,,
SAO JOSE DO VALE DO RIO PRETO-RJ,,,,,RJ,,,,"334.681,97",,,,,,,,,-,,,,,,,"334.681,97",,,,,,"632.609,54",,,,,,,,,,
SAO PEDRO DA ALDEIA-RJ,,,,,RJ,,,,"470.351,73",,,,,,,,,-,,,,,,,"470.351,73",,,,,,"889.247,30",,,,,,,,,,
SAO SEBASTIAO DO ALTO-RJ,,,,,RJ,,,,"267.745,57",,,,,,,,,-,,,,,,,"267.745,57",,,,,,"506.087,62",,,,,,,,,,
SAQUAREMA-RJ,,,,,RJ,,,,"442.678,69",,,,,,,,,-,,,,,,,"442.678,69",,,,,,"836.841,57",,,,,,,,,,
SEROPEDICA-RJ,,,,,RJ,,,,"469.453,25",,,,,,,,,-,,,,,,,"469.453,25",,,,,,"887.450,34",,,,,,,,,,
SILVA JARDIM-RJ,,,,,RJ,,,,"2.086.501,96",,,,,,,,,-,,,,,,,"2.086.501,96",,,,,,"3.958.277,88",,,,,,,,,,
SUMIDOURO-RJ,,,,,RJ,,,,"307.907,41",,,,,,,,,-,,,,,,,"307.907,41",,,,,,"582.000,77",,,,,,,,,,
TANGUA-RJ,,,,,RJ,,,,"375.742,29",,,,,,,,,-,,,,,,,"375.742,29",,,,,,"710.319,65",,,,,,,,,,
TERESOPOLIS-RJ,,,,,RJ,,,,"536.389,64",,,,,,,,,-,,,,,,,"536.389,64",,,,,,"1.013.972,24",,,,,,,,,,
TRAJANO DE MORAIS-RJ,,,,,RJ,,,,"266.847,09",,,,,,,,,-,,,,,,,"266.847,09",,,,,,"504.290,66",,,,,,,,,,
VALENCA-RJ,,,,,RJ,,,,"485.715,92",,,,,,,,,-,,,,,,,"485.715,92",,,,,,"921.445,85",,,,,,,,,,
VARRE-SAI-RJ,,,,,RJ,,,,"267.745,57",,,,,,,,,-,,,,,,,"267.745,57",,,,,,"506.087,62",,,,,,,,,,
VASSOURAS-RJ,,,,,RJ,,,,"718.174,17",,,,,,,,,-,,,,,,,"718.174,17",,,,,,"1.393.713,23",,,,,,,,,,
VOLTA REDONDA-RJ,,,,,RJ,,,,"1.095.013,52",,,,,,,,,-,,,,,,,"1.095.013,52",,,,,,"2.076.879,98",,,,,,,,,,
RIO DE JANEIRO  TOTAL,,,,,,,,,"102.975.579,98",,,,,,,,,"83.534.007,57",,,,,,,"186.509.587,55",,,,,,"354.979.363,03",,,,,,,,,,
ACARI-RN,,,,,RN,,,,"4.325,60",,,,,,,,,-,,,,,,,"4.325,60",,,,,,"8.494,27",,,,,,,,,,
ACU-RN,,,,,RN,,,,"238.264,21",,,,,,,,,"118.836,01",,,,,,,"357.100,22",,,,,,"696.013,97",,,,,,,,,,
AFONSO BEZERRA-RN,,,,,RN,,,,"4.971,98",,,,,,,,,"484,79",,,,,,,"5.456,77",,,,,,"10.500,49",,,,,,,,,,
AGUA NOVA-RN,,,,,RN,,,,"4.119,62",,,,,,,,,-,,,,,,,"4.119,62",,,,,,"8.089,78",,,,,,,,,,
ALEXANDRIA-RN,,,,,RN,,,,"4.531,59",,,,,,,,,-,,,,,,,"4.531,59",,,,,,"8.898,77",,,,,,,,,,
ALMINO AFONSO-RN,,,,,RN,,,,"4.119,62",,,,,,,,,-,,,,,,,"4.119,62",,,,,,"8.089,78",,,,,,,,,,
ALTO DO RODRIGUES-RN,,,,,RN,,,,"256.526,19",,,,,,,,,"109.080,65",,,,,,,"365.606,84",,,,,,"710.412,88",,,,,,,,,,
ANTONIO MARTINS-RN,,,,,RN,,,,"4.119,62",,,,,,,,,-,,,,,,,"4.119,62",,,,,,"8.089,78",,,,,,,,,,
APODI-RN,,,,,RN,,,,"229.721,25",,,,,,,,,"131.704,87",,,,,,,"361.426,12",,,,,,"717.792,98",,,,,,,,,,
AREIA BRANCA-RN,,,,,RN,,,,"558.980,97",,,,,,,,,"433.087,84",,,,,,,"992.068,81",,,,,,"1.947.102,65",,,,,,,,,,
AUGUSTO SEVERO-RN,,,,,RN,,,,"4.119,62",,,,,,,,,-,,,,,,,"4.119,62",,,,,,"8.089,78",,,,,,,,,,
BARAUNA-RN,,,,,RN,,,,"5.355,51",,,,,,,,,-,,,,,,,"5.355,51",,,,,,"10.516,72",,,,,,,,,,
CAICO-RN,,,,,RN,,,,"6.797,38",,,,,,,,,-,,,,,,,"6.797,38",,,,,,"13.348,15",,,,,,,,,,
CARAUBAS-RN,,,,,RN,,,,"192.371,67",,,,,,,,,"98.453,88",,,,,,,"290.825,55",,,,,,"532.324,89",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CARNAUBA DOS DANTAS-RN,,,,,RN,,,,"4.119,62",,,,,,,,,-,,,,,,,"4.119,62",,,,,,"8.089,78",,,,,,,,,,
CARNAUBAIS-RN,,,,,RN,,,,"145.398,78",,,,,,,,,"33.711,31",,,,,,,"179.110,09",,,,,,"348.385,45",,,,,,,,,,
CERRO CORA-RN,,,,,RN,,,,"4.325,60",,,,,,,,,-,,,,,,,"4.325,60",,,,,,"8.494,27",,,,,,,,,,
CORONEL JOAO PESSOA-RN,,,,,RN,,,,"4.119,62",,,,,,,,,-,,,,,,,"4.119,62",,,,,,"8.089,78",,,,,,,,,,
CRUZETA-RN,,,,,RN,,,,"4.119,62",,,,,,,,,-,,,,,,,"4.119,62",,,,,,"8.089,78",,,,,,,,,,
CURRAIS NOVOS-RN,,,,,RN,,,,"6.385,42",,,,,,,,,-,,,,,,,"6.385,42",,,,,,"12.539,17",,,,,,,,,,
DOUTOR SEVERIANO-RN,,,,,RN,,,,"4.119,62",,,,,,,,,-,,,,,,,"4.119,62",,,,,,"8.089,78",,,,,,,,,,
ENCANTO-RN,,,,,RN,,,,"4.119,62",,,,,,,,,-,,,,,,,"4.119,62",,,,,,"8.089,78",,,,,,,,,,
EQUADOR-RN,,,,,RN,,,,"4.119,62",,,,,,,,,-,,,,,,,"4.119,62",,,,,,"8.089,78",,,,,,,,,,
FELIPE GUERRA-RN,,,,,RN,,,,"161.799,91",,,,,,,,,"69.295,36",,,,,,,"231.095,27",,,,,,"466.853,68",,,,,,,,,,
FLORANIA-RN,,,,,RN,,,,"4.119,62",,,,,,,,,-,,,,,,,"4.119,62",,,,,,"8.089,78",,,,,,,,,,
FRANCISCO DANTAS-RN,,,,,RN,,,,"4.119,62",,,,,,,,,-,,,,,,,"4.119,62",,,,,,"8.089,78",,,,,,,,,,
FRUTUOSO GOMES-RN,,,,,RN,,,,"4.119,62",,,,,,,,,-,,,,,,,"4.119,62",,,,,,"8.089,78",,,,,,,,,,
GALINHOS-RN,,,,,RN,,,,"4.119,62",,,,,,,,,"82.049,16",,,,,,,"86.168,78",,,,,,"190.801,07",,,,,,,,,,
GOIANINHA-RN,,,,,RN,,,,"570.460,86",,,,,,,,,-,,,,,,,"570.460,86",,,,,,"1.086.493,63",,,,,,,,,,
GOVERNADOR DIX-SEPT ROSADO-RN,,,,,RN,,,,"183.755,67",,,,,,,,,"95.032,38",,,,,,,"278.788,05",,,,,,"553.736,55",,,,,,,,,,
GROSSOS-RN,,,,,RN,,,,"62.147,53",,,,,,,,,"76.261,33",,,,,,,"138.408,86",,,,,,"272.770,61",,,,,,,,,,
GUAMARE-RN,,,,,RN,,,,"1.133.707,35",,,,,,,,,"777.525,04",,,,,,,"1.911.232,39",,,,,,"3.704.050,27",,,,,,,,,,
IELMO MARINHO-RN,,,,,RN,,,,"570.460,86",,,,,,,,,-,,,,,,,"570.460,86",,,,,,"1.086.493,63",,,,,,,,,,
IPANGUACU-RN,,,,,RN,,,,"4.531,59",,,,,,,,,-,,,,,,,"4.531,59",,,,,,"8.898,77",,,,,,,,,,
IPUEIRA-RN,,,,,RN,,,,"4.119,62",,,,,,,,,-,,,,,,,"4.119,62",,,,,,"8.089,78",,,,,,,,,,
ITAJA-RN,,,,,RN,,,,"4.119,62",,,,,,,,,-,,,,,,,"4.119,62",,,,,,"8.089,78",,,,,,,,,,
ITAU-RN,,,,,RN,,,,"4.119,62",,,,,,,,,-,,,,,,,"4.119,62",,,,,,"8.089,78",,,,,,,,,,
JANDAIRA-RN,,,,,RN,,,,"4.119,62",,,,,,,,,-,,,,,,,"4.119,62",,,,,,"8.089,78",,,,,,,,,,
JANDUIS-RN,,,,,RN,,,,"4.119,62",,,,,,,,,-,,,,,,,"4.119,62",,,,,,"8.089,78",,,,,,,,,,
JARDIM DE PIRANHAS-RN,,,,,RN,,,,"4.531,59",,,,,,,,,-,,,,,,,"4.531,59",,,,,,"8.898,77",,,,,,,,,,
JARDIM DO SERIDO-RN,,,,,RN,,,,"4.531,59",,,,,,,,,-,,,,,,,"4.531,59",,,,,,"8.898,77",,,,,,,,,,
JOAO DIAS-RN,,,,,RN,,,,"4.119,62",,,,,,,,,-,,,,,,,"4.119,62",,,,,,"8.089,78",,,,,,,,,,
JOSE DA PENHA-RN,,,,,RN,,,,"4.119,62",,,,,,,,,-,,,,,,,"4.119,62",,,,,,"8.089,78",,,,,,,,,,
JUCURUTU-RN,,,,,RN,,,,"4.943,55",,,,,,,,,-,,,,,,,"4.943,55",,,,,,"9.707,74",,,,,,,,,,
LAGOA NOVA-RN,,,,,RN,,,,"4.531,59",,,,,,,,,-,,,,,,,"4.531,59",,,,,,"8.898,77",,,,,,,,,,
LUCRECIA-RN,,,,,RN,,,,"4.119,62",,,,,,,,,-,,,,,,,"4.119,62",,,,,,"8.089,78",,,,,,,,,,
LUIS GOMES-RN,,,,,RN,,,,"4.119,62",,,,,,,,,-,,,,,,,"4.119,62",,,,,,"8.089,78",,,,,,,,,,
MACAIBA-RN,,,,,RN,,,,"570.460,86",,,,,,,,,-,,,,,,,"570.460,86",,,,,,"1.086.493,63",,,,,,,,,,
MACAU-RN,,,,,RN,,,,"1.360.304,02",,,,,,,,,"466.168,74",,,,,,,"1.826.472,76",,,,,,"3.559.228,52",,,,,,,,,,
MAJOR SALES-RN,,,,,RN,,,,"4.119,62",,,,,,,,,-,,,,,,,"4.119,62",,,,,,"8.089,78",,,,,,,,,,
MARCELINO VIEIRA-RN,,,,,RN,,,,"4.119,62",,,,,,,,,-,,,,,,,"4.119,62",,,,,,"8.089,78",,,,,,,,,,
MARTINS-RN,,,,,RN,,,,"4.119,62",,,,,,,,,-,,,,,,,"4.119,62",,,,,,"8.089,78",,,,,,,,,,
MESSIAS TARGINO-RN,,,,,RN,,,,"4.119,62",,,,,,,,,-,,,,,,,"4.119,62",,,,,,"8.089,78",,,,,,,,,,
MOSSORO-RN,,,,,RN,,,,"1.123.254,61",,,,,,,,,"922.421,64",,,,,,,"2.045.676,25",,,,,,"3.936.004,19",,,,,,,,,,
OLHO D'AGUA DO BORGES-RN,,,,,RN,,,,"4.119,62",,,,,,,,,-,,,,,,,"4.119,62",,,,,,"8.089,78",,,,,,,,,,
OURO BRANCO-RN,,,,,RN,,,,"4.119,62",,,,,,,,,-,,,,,,,"4.119,62",,,,,,"8.089,78",,,,,,,,,,
PARANA-RN,,,,,RN,,,,"4.119,62",,,,,,,,,-,,,,,,,"4.119,62",,,,,,"8.089,78",,,,,,,,,,
PARAU-RN,,,,,RN,,,,"4.119,62",,,,,,,,,-,,,,,,,"4.119,62",,,,,,"8.089,78",,,,,,,,,,
PARELHAS-RN,,,,,RN,,,,"5.149,53",,,,,,,,,-,,,,,,,"5.149,53",,,,,,"10.112,23",,,,,,,,,,
PATU-RN,,,,,RN,,,,"4.325,60",,,,,,,,,-,,,,,,,"4.325,60",,,,,,"8.494,27",,,,,,,,,,
PAU DOS FERROS-RN,,,,,RN,,,,"5.561,49",,,,,,,,,-,,,,,,,"5.561,49",,,,,,"10.921,21",,,,,,,,,,
PEDRO AVELINO-RN,,,,,RN,,,,"4.149,57",,,,,,,,,"13,93",,,,,,,"4.163,50",,,,,,"8.175,70",,,,,,,,,,
PENDENCIAS-RN,,,,,RN,,,,"207.630,60",,,,,,,,,"100.176,32",,,,,,,"307.806,92",,,,,,"621.751,83",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PILOES-RN,,,,,RN,,,,"4.119,62",,,,,,,,,-,,,,,,,"4.119,62",,,,,,"8.089,78",,,,,,,,,,
PORTALEGRE-RN,,,,,RN,,,,"4.119,62",,,,,,,,,-,,,,,,,"4.119,62",,,,,,"8.089,78",,,,,,,,,,
PORTO DO MANGUE-RN,,,,,RN,,,,"132.737,17",,,,,,,,,"175.155,72",,,,,,,"307.892,89",,,,,,"608.399,49",,,,,,,,,,
RAFAEL FERNANDES-RN,,,,,RN,,,,"4.119,62",,,,,,,,,-,,,,,,,"4.119,62",,,,,,"8.089,78",,,,,,,,,,
