PORANGA-CE,,,,,,,CE,,"1.851,85",,,,,,-,,,,,"1.851,85",,,,,,"1.851,85",,,,,,,,
QUITERIANOPOLIS-CE,,,,,,,CE,,"2.104,37",,,,,,-,,,,,"2.104,37",,,,,,"2.104,37",,,,,,,,
RERIUTABA-CE,,,,,,,CE,,"2.104,37",,,,,,-,,,,,"2.104,37",,,,,,"2.104,37",,,,,,,,
SANTA QUITERIA-CE,,,,,,,CE,,"2.609,42",,,,,,-,,,,,"2.609,42",,,,,,"2.609,42",,,,,,,,
SANTANA DO ACARAU-CE,,,,,,,CE,,"2.356,90",,,,,,-,,,,,"2.356,90",,,,,,"2.356,90",,,,,,,,
SAO BENEDITO-CE,,,,,,,CE,,"2.609,42",,,,,,-,,,,,"2.609,42",,,,,,"2.609,42",,,,,,,,
SAO GONCALO DO AMARANTE-CE,,,,,,,CE,,"338.162,84",,,,,,"0,02",,,,,"338.162,86",,,,,,"338.162,86",,,,,,,,
SAO LUIS DO CURU-CE,,,,,,,CE,,"1.851,85",,,,,,-,,,,,"1.851,85",,,,,,"1.851,85",,,,,,,,
SENADOR SA-CE,,,,,,,CE,,"1.683,50",,,,,,-,,,,,"1.683,50",,,,,,"1.683,50",,,,,,,,
SOBRAL-CE,,,,,,,CE,,"3.367,00",,,,,,-,,,,,"3.367,00",,,,,,"3.367,00",,,,,,,,
TAMBORIL-CE,,,,,,,CE,,"2.272,72",,,,,,-,,,,,"2.272,72",,,,,,"2.272,72",,,,,,,,
TEJUCUOCA-CE,,,,,,,CE,,"2.020,20",,,,,,-,,,,,"2.020,20",,,,,,"2.020,20",,,,,,,,
TIANGUA-CE,,,,,,,CE,,"2.861,95",,,,,,-,,,,,"2.861,95",,,,,,"2.861,95",,,,,,,,
TRAIRI-CE,,,,,,,CE,,"60.929,95",,,,,,"105.321,56",,,,,"166.251,51",,,,,,"166.251,51",,,,,,,,
TURURU-CE,,,,,,,CE,,"1.936,02",,,,,,-,,,,,"1.936,02",,,,,,"1.936,02",,,,,,,,
UBAJARA-CE,,,,,,,CE,,"2.356,90",,,,,,-,,,,,"2.356,90",,,,,,"2.356,90",,,,,,,,
UMIRIM-CE,,,,,,,CE,,"2.104,37",,,,,,-,,,,,"2.104,37",,,,,,"2.104,37",,,,,,,,
URUBURETAMA-CE,,,,,,,CE,,"2.104,37",,,,,,-,,,,,"2.104,37",,,,,,"2.104,37",,,,,,,,
URUOCA-CE,,,,,,,CE,,"1.851,85",,,,,,-,,,,,"1.851,85",,,,,,"1.851,85",,,,,,,,
VARJOTA-CE,,,,,,,CE,,"2.020,20",,,,,,-,,,,,"2.020,20",,,,,,"2.020,20",,,,,,,,
VICOSA DO CEARA-CE,,,,,,,CE,,"2.693,60",,,,,,-,,,,,"2.693,60",,,,,,"2.693,60",,,,,,,,
CEARA  TOTAL,,,,,,,,,"3.279.265,50",,,,,,"532.328,58",,,,,"3.811.594,08",,,,,,"3.811.594,08",,,,,,,,
AFONSO CLAUDIO-ES,,,,,,,ES,,"241.178,58",,,,,,-,,,,,"241.178,58",,,,,,"241.178,58",,,,,,,,
AGUA DOCE DO NORTE-ES,,,,,,,ES,,"180.883,93",,,,,,-,,,,,"180.883,93",,,,,,"180.883,93",,,,,,,,
AGUIA BRANCA-ES,,,,,,,ES,,"172.270,41",,,,,,-,,,,,"172.270,41",,,,,,"172.270,41",,,,,,,,
ALEGRE-ES,,,,,,,ES,,"241.178,58",,,,,,-,,,,,"241.178,58",,,,,,"241.178,58",,,,,,,,
ALFREDO CHAVES-ES,,,,,,,ES,,"189.497,45",,,,,,-,,,,,"189.497,45",,,,,,"189.497,45",,,,,,,,
ALTO RIO NOVO-ES,,,,,,,ES,,"172.270,41",,,,,,-,,,,,"172.270,41",,,,,,"172.270,41",,,,,,,,
ANCHIETA-ES,,,,,,,ES,,"1.356.458,97",,,,,,"1.281.867,49",,,,,"2.638.326,46",,,,,,"2.638.326,46",,,,,,,,
APIACA-ES,,,,,,,ES,,"172.270,41",,,,,,-,,,,,"172.270,41",,,,,,"172.270,41",,,,,,,,
ARACRUZ-ES,,,,,,,ES,,"1.747.151,75",,,,,,"1.353.755,16",,,,,"3.100.906,91",,,,,,"3.100.906,91",,,,,,,,
ATILIO VIVACQUA-ES,,,,,,,ES,,"172.270,41",,,,,,-,,,,,"172.270,41",,,,,,"172.270,41",,,,,,,,
BAIXO GUANDU-ES,,,,,,,ES,,"241.178,58",,,,,,-,,,,,"241.178,58",,,,,,"241.178,58",,,,,,,,
BARRA DE SAO FRANCISCO-ES,,,,,,,ES,,"267.019,14",,,,,,-,,,,,"267.019,14",,,,,,"267.019,14",,,,,,,,
BOA ESPERANCA-ES,,,,,,,ES,,"198.110,98",,,,,,-,,,,,"198.110,98",,,,,,"198.110,98",,,,,,,,
BOM JESUS DO NORTE-ES,,,,,,,ES,,"172.270,41",,,,,,-,,,,,"172.270,41",,,,,,"172.270,41",,,,,,,,
BREJETUBA-ES,,,,,,,ES,,"180.883,93",,,,,,-,,,,,"180.883,93",,,,,,"180.883,93",,,,,,,,
CACHOEIRO DE ITAPEMIRIM-ES,,,,,,,ES,,"344.540,83",,,,,,-,,,,,"344.540,83",,,,,,"344.540,83",,,,,,,,
CARIACICA-ES,,,,,,,ES,,"344.540,83",,,,,,-,,,,,"344.540,83",,,,,,"344.540,83",,,,,,,,
CASTELO-ES,,,,,,,ES,,"249.792,11",,,,,,-,,,,,"249.792,11",,,,,,"249.792,11",,,,,,,,
COLATINA-ES,,,,,,,ES,,"318.700,27",,,,,,-,,,,,"318.700,27",,,,,,"318.700,27",,,,,,,,
CONCEICAO DA BARRA-ES,,,,,,,ES,,"294.183,78",,,,,,"25.734,03",,,,,"319.917,81",,,,,,"319.917,81",,,,,,,,
CONCEICAO DO CASTELO-ES,,,,,,,ES,,"180.883,93",,,,,,-,,,,,"180.883,93",,,,,,"180.883,93",,,,,,,,
DIVINO DE SAO LOURENCO-ES,,,,,,,ES,,"172.270,41",,,,,,-,,,,,"172.270,41",,,,,,"172.270,41",,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOMINGOS MARTINS-ES,,,,,,,ES,,"241.178,58",,,,,,-,,,,,"241.178,58",,,,,,"241.178,58",,,,,,,,
DORES DO RIO PRETO-ES,,,,,,,ES,,"172.270,41",,,,,,-,,,,,"172.270,41",,,,,,"172.270,41",,,,,,,,
ECOPORANGA-ES,,,,,,,ES,,"223.951,54",,,,,,-,,,,,"223.951,54",,,,,,"223.951,54",,,,,,,,
FUNDAO-ES,,,,,,,ES,,"972.680,62",,,,,,"124.178,73",,,,,"1.096.859,35",,,,,,"1.096.859,35",,,,,,,,
GOVERNADOR LINDENBERG-ES,,,,,,,ES,,"180.883,93",,,,,,-,,,,,"180.883,93",,,,,,"180.883,93",,,,,,,,
GUACUI-ES,,,,,,,ES,,"232.565,06",,,,,,-,,,,,"232.565,06",,,,,,"232.565,06",,,,,,,,
GUARAPARI-ES,,,,,,,ES,,"318.700,27",,,,,,-,,,,,"318.700,27",,,,,,"318.700,27",,,,,,,,
IBATIBA-ES,,,,,,,ES,,"223.951,54",,,,,,-,,,,,"223.951,54",,,,,,"223.951,54",,,,,,,,
IBIRACU-ES,,,,,,,ES,,"180.883,93",,,,,,-,,,,,"180.883,93",,,,,,"180.883,93",,,,,,,,
IBITIRAMA-ES,,,,,,,ES,,"172.270,41",,,,,,-,,,,,"172.270,41",,,,,,"172.270,41",,,,,,,,
ICONHA-ES,,,,,,,ES,,"189.497,45",,,,,,-,,,,,"189.497,45",,,,,,"189.497,45",,,,,,,,
IRUPI-ES,,,,,,,ES,,"180.883,93",,,,,,-,,,,,"180.883,93",,,,,,"180.883,93",,,,,,,,
ITAGUACU-ES,,,,,,,ES,,"198.110,98",,,,,,-,,,,,"198.110,98",,,,,,"198.110,98",,,,,,,,
ITAPEMIRIM-ES,,,,,,,ES,,"1.422.924,87",,,,,,"8.668.086,38",,,,,"10.091.011,25",,,,,,"10.091.011,25",,,,,,,,
ITARANA-ES,,,,,,,ES,,"180.883,93",,,,,,-,,,,,"180.883,93",,,,,,"180.883,93",,,,,,,,
IUNA-ES,,,,,,,ES,,"232.565,06",,,,,,-,,,,,"232.565,06",,,,,,"232.565,06",,,,,,,,
JAGUARE-ES,,,,,,,ES,,"454.870,92",,,,,,"120.997,66",,,,,"575.868,58",,,,,,"575.868,58",,,,,,,,
JERONIMO MONTEIRO-ES,,,,,,,ES,,"180.883,93",,,,,,-,,,,,"180.883,93",,,,,,"180.883,93",,,,,,,,
JOAO NEIVA-ES,,,,,,,ES,,"198.110,98",,,,,,-,,,,,"198.110,98",,,,,,"198.110,98",,,,,,,,
LARANJA DA TERRA-ES,,,,,,,ES,,"180.883,93",,,,,,-,,,,,"180.883,93",,,,,,"180.883,93",,,,,,,,
LINHARES-ES,,,,,,,ES,,"7.655.549,53",,,,,,"1.742.995,51",,,,,"9.398.545,04",,,,,,"9.398.545,04",,,,,,,,
MANTENOPOLIS-ES,,,,,,,ES,,"189.497,45",,,,,,-,,,,,"189.497,45",,,,,,"189.497,45",,,,,,,,
MARATAIZES-ES,,,,,,,ES,,"1.175.322,41",,,,,,"4.721.270,62",,,,,"5.896.593,03",,,,,,"5.896.593,03",,,,,,,,
MARECHAL FLORIANO-ES,,,,,,,ES,,"198.110,98",,,,,,-,,,,,"198.110,98",,,,,,"198.110,98",,,,,,,,
MARILANDIA-ES,,,,,,,ES,,"180.883,93",,,,,,-,,,,,"180.883,93",,,,,,"180.883,93",,,,,,,,
MIMOSO DO SUL-ES,,,,,,,ES,,"232.565,06",,,,,,-,,,,,"232.565,06",,,,,,"232.565,06",,,,,,,,
MONTANHA-ES,,,,,,,ES,,"206.724,50",,,,,,-,,,,,"206.724,50",,,,,,"206.724,50",,,,,,,,
MUCURICI-ES,,,,,,,ES,,"172.270,41",,,,,,-,,,,,"172.270,41",,,,,,"172.270,41",,,,,,,,
MUNIZ FREIRE-ES,,,,,,,ES,,"215.338,01",,,,,,-,,,,,"215.338,01",,,,,,"215.338,01",,,,,,,,
MUQUI-ES,,,,,,,ES,,"198.110,98",,,,,,-,,,,,"198.110,98",,,,,,"198.110,98",,,,,,,,
NOVA VENECIA-ES,,,,,,,ES,,"267.019,14",,,,,,-,,,,,"267.019,14",,,,,,"267.019,14",,,,,,,,
PANCAS-ES,,,,,,,ES,,"223.951,54",,,,,,-,,,,,"223.951,54",,,,,,"223.951,54",,,,,,,,
PEDRO CANARIO-ES,,,,,,,ES,,"223.951,54",,,,,,-,,,,,"223.951,54",,,,,,"223.951,54",,,,,,,,
PINHEIROS-ES,,,,,,,ES,,"223.951,54",,,,,,-,,,,,"223.951,54",,,,,,"223.951,54",,,,,,,,
PIUMA-ES,,,,,,,ES,,"1.013.208,98",,,,,,"591.660,70",,,,,"1.604.869,68",,,,,,"1.604.869,68",,,,,,,,
PONTO BELO-ES,,,,,,,ES,,"172.270,41",,,,,,-,,,,,"172.270,41",,,,,,"172.270,41",,,,,,,,
PRESIDENTE KENNEDY-ES,,,,,,,ES,,"851.095,54",,,,,,"11.531.794,46",,,,,"12.382.890,00",,,,,,"12.382.890,00",,,,,,,,
RIO BANANAL-ES,,,,,,,ES,,"206.724,50",,,,,,-,,,,,"206.724,50",,,,,,"206.724,50",,,,,,,,
RIO NOVO DO SUL-ES,,,,,,,ES,,"180.883,93",,,,,,-,,,,,"180.883,93",,,,,,"180.883,93",,,,,,,,
SANTA LEOPOLDINA-ES,,,,,,,ES,,"189.497,45",,,,,,-,,,,,"189.497,45",,,,,,"189.497,45",,,,,,,,
SANTA MARIA DE JETIBA-ES,,,,,,,ES,,"249.792,11",,,,,,-,,,,,"249.792,11",,,,,,"249.792,11",,,,,,,,
SANTA TERESA-ES,,,,,,,ES,,"223.951,54",,,,,,-,,,,,"223.951,54",,,,,,"223.951,54",,,,,,,,
SAO DOMINGOS DO NORTE-ES,,,,,,,ES,,"172.270,41",,,,,,-,,,,,"172.270,41",,,,,,"172.270,41",,,,,,,,
SAO GABRIEL DA PALHA-ES,,,,,,,ES,,"241.178,58",,,,,,-,,,,,"241.178,58",,,,,,"241.178,58",,,,,,,,
SAO JOSE DO CALCADO-ES,,,,,,,ES,,"180.883,93",,,,,,-,,,,,"180.883,93",,,,,,"180.883,93",,,,,,,,
SAO MATEUS-ES,,,,,,,ES,,"3.338.125,13",,,,,,"232.571,53",,,,,"3.570.696,66",,,,,,"3.570.696,66",,,,,,,,
SAO ROQUE DO CANAA-ES,,,,,,,ES,,"180.883,93",,,,,,-,,,,,"180.883,93",,,,,,"180.883,93",,,,,,,,
SERRA-ES,,,,,,,ES,,"1.909.265,19",,,,,,"366.448,81",,,,,"2.275.714,00",,,,,,"2.275.714,00",,,,,,,,
SOORETAMA-ES,,,,,,,ES,,"223.951,54",,,,,,-,,,,,"223.951,54",,,,,,"223.951,54",,,,,,,,
VARGEM ALTA-ES,,,,,,,ES,,"215.338,01",,,,,,-,,,,,"215.338,01",,,,,,"215.338,01",,,,,,,,
VENDA NOVA DO IMIGRANTE-ES,,,,,,,ES,,"223.951,54",,,,,,-,,,,,"223.951,54",,,,,,"223.951,54",,,,,,,,
VIANA-ES,,,,,,,ES,,"580.990,53",,,,,,"8.542,68",,,,,"589.533,21",,,,,,"589.533,21",,,,,,,,
VILA PAVAO-ES,,,,,,,ES,,"172.270,41",,,,,,-,,,,,"172.270,41",,,,,,"172.270,41",,,,,,,,
VILA VALERIO-ES,,,,,,,ES,,"189.497,45",,,,,,-,,,,,"189.497,45",,,,,,"189.497,45",,,,,,,,
VILA VELHA-ES,,,,,,,ES,,"1.621.134,37",,,,,,-,,,,,"1.621.134,37",,,,,,"1.621.134,37",,,,,,,,
VITORIA-ES,,,,,,,ES,,"1.909.265,19",,,,,,"130.381,97",,,,,"2.039.647,16",,,,,,"2.039.647,16",,,,,,,,
ESPIRITO SANTO  TOTAL,,,,,,,,,"39.558.436,06",,,,,,"30.900.285,73",,,,,"70.458.721,79",,,,,,"70.458.721,79",,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTO ANTONIO DOS LOPES-MA,,,,,,,MA,,"700.183,90",,,,,,"818.977,36",,,,,"1.519.161,26",,,,,,"1.519.161,26",,,,,,,,
MARANHAO TOTAL,,,,,,,,,"700.183,90",,,,,,"818.977,36",,,,,"1.519.161,26",,,,,,"1.519.161,26",,,,,,,,
BARBACENA-MG,,,,,,,MG,,"288.130,82",,,,,,"276,47",,,,,"288.407,29",,,,,,"288.407,29",,,,,,,,
BETIM-MG,,,,,,,MG,,"288.130,82",,,,,,"96.370,18",,,,,"384.501,00",,,,,,"384.501,00",,,,,,,,
BRUMADINHO-MG,,,,,,,MG,,"288.130,82",,,,,,"11.731,29",,,,,"299.862,11",,,,,,"299.862,11",,,,,,,,
JUIZ DE FORA-MG,,,,,,,MG,,"288.130,82",,,,,,"33.221,14",,,,,"321.351,96",,,,,,"321.351,96",,,,,,,,
SAO BRAS DO SUACUI-MG,,,,,,,MG,,"288.130,82",,,,,,"75.530,95",,,,,"363.661,77",,,,,,"363.661,77",,,,,,,,
MINAS GERAIS  TOTAL,,,,,,,,,"1.440.654,10",,,,,,"217.130,03",,,,,"1.657.784,13",,,,,,"1.657.784,13",,,,,,,,
AFUA-PA,,,,,,,PA,,-,,,,,,"8.040,16",,,,,"8.040,16",,,,,,"8.040,16",,,,,,,,
ALENQUER-PA,,,,,,,PA,,-,,,,,,"8.040,16",,,,,"8.040,16",,,,,,"8.040,16",,,,,,,,
ALMEIRIM-PA,,,,,,,PA,,-,,,,,,"8.040,16",,,,,"8.040,16",,,,,,"8.040,16",,,,,,,,
ANAJAS-PA,,,,,,,PA,,-,,,,,,"8.040,16",,,,,"8.040,16",,,,,,"8.040,16",,,,,,,,
BREVES-PA,,,,,,,PA,,-,,,,,,"8.040,16",,,,,"8.040,16",,,,,,"8.040,16",,,,,,,,
CHAVES-PA,,,,,,,PA,,-,,,,,,"8.040,16",,,,,"8.040,16",,,,,,"8.040,16",,,,,,,,
CURUA-PA,,,,,,,PA,,-,,,,,,"8.040,16",,,,,"8.040,16",,,,,,"8.040,16",,,,,,,,
FARO-PA,,,,,,,PA,,-,,,,,,"8.040,16",,,,,"8.040,16",,,,,,"8.040,16",,,,,,,,
GURUPA-PA,,,,,,,PA,,-,,,,,,"8.040,16",,,,,"8.040,16",,,,,,"8.040,16",,,,,,,,
JURUTI-PA,,,,,,,PA,,-,,,,,,"8.040,16",,,,,"8.040,16",,,,,,"8.040,16",,,,,,,,
MELGACO-PA,,,,,,,PA,,-,,,,,,"8.040,16",,,,,"8.040,16",,,,,,"8.040,16",,,,,,,,
MONTE ALEGRE-PA,,,,,,,PA,,-,,,,,,"8.040,16",,,,,"8.040,16",,,,,,"8.040,16",,,,,,,,
OBIDOS-PA,,,,,,,PA,,-,,,,,,"8.040,16",,,,,"8.040,16",,,,,,"8.040,16",,,,,,,,
PORTO DE MOZ-PA,,,,,,,PA,,-,,,,,,"8.040,16",,,,,"8.040,16",,,,,,"8.040,16",,,,,,,,
PRAINHA-PA,,,,,,,PA,,-,,,,,,"8.040,16",,,,,"8.040,16",,,,,,"8.040,16",,,,,,,,
SANTAREM-PA,,,,,,,PA,,-,,,,,,"8.040,16",,,,,"8.040,16",,,,,,"8.040,16",,,,,,,,
TERRA SANTA-PA,,,,,,,PA,,-,,,,,,"8.040,16",,,,,"8.040,16",,,,,,"8.040,16",,,,,,,,
PARA  TOTAL,,,,,,,,,-,,,,,,"136.682,72",,,,,"136.682,72",,,,,,"136.682,72",,,,,,,,
ALHANDRA-PB,,,,,,,PB,,"1.113.791,30",,,,,,-,,,,,"1.113.791,30",,,,,,"1.113.791,30",,,,,,,,
BAYEUX-PB,,,,,,,PB,,"47.533,55",,,,,,-,,,,,"47.533,55",,,,,,"47.533,55",,,,,,,,
MAMANGUAPE-PB,,,,,,,PB,,"335.376,37",,,,,,"68,43",,,,,"335.444,80",,,,,,"335.444,80",,,,,,,,
PEDRAS DE FOGO-PB,,,,,,,PB,,"335.376,37",,,,,,"1.320,27",,,,,"336.696,64",,,,,,"336.696,64",,,,,,,,
SANTA RITA-PB,,,,,,,PB,,"335.376,37",,,,,,"1.787,82",,,,,"337.164,19",,,,,,"337.164,19",,,,,,,,
PARAIBA  TOTAL,,,,,,,,,"2.167.453,96",,,,,,"3.176,52",,,,,"2.170.630,48",,,,,,"2.170.630,48",,,,,,,,
ABREU E LIMA-PE,,,,,,,PE,,"335.376,37",,,,,,"858,71",,,,,"336.235,08",,,,,,"336.235,08",,,,,,,,
CABO DE SANTO AGOSTINHO-PE,,,,,,,PE,,"1.113.889,24",,,,,,"32.048,24",,,,,"1.145.937,48",,,,,,"1.145.937,48",,,,,,,,
GOIANA-PE,,,,,,,PE,,"335.376,37",,,,,,"699,22",,,,,"336.075,59",,,,,,"336.075,59",,,,,,,,
IGARASSU-PE,,,,,,,PE,,"335.376,37",,,,,,"1.706,14",,,,,"337.082,51",,,,,,"337.082,51",,,,,,,,
IPOJUCA-PE,,,,,,,PE,,"335.376,37",,,,,,"62.526,97",,,,,"397.903,34",,,,,,"397.903,34",,,,,,,,
JABOATAO DOS GUARARAPES-PE,,,,,,,PE,,"335.376,37",,,,,,"1.493,34",,,,,"336.869,71",,,,,,"336.869,71",,,,,,,,
PAULISTA-PE,,,,,,,PE,,"1.054.163,25",,,,,,-,,,,,"1.054.163,25",,,,,,"1.054.163,25",,,,,,,,
SAO LOURENCO DA MATA-PE,,,,,,,PE,,"335.376,37",,,,,,"1.841,60",,,,,"337.217,97",,,,,,"337.217,97",,,,,,,,
SIRINHAEM-PE,,,,,,,PE,,-,,,,,,"32.048,24",,,,,"32.048,24",,,,,,"32.048,24",,,,,,,,
PERNAMBUCO  TOTAL,,,,,,,,,"4.180.310,71",,,,,,"133.222,46",,,,,"4.313.533,17",,,,,,"4.313.533,17",,,,,,,,
SAO MATEUS DO SUL-PR,,,,,,,PR,,"150.168,02",,,,,,-,,,,,"150.168,02",,,,,,"150.168,02",,,,,,,,
PARANA  TOTAL,,,,,,,,,"150.168,02",,,,,,-,,,,,"150.168,02",,,,,,"150.168,02",,,,,,,,
ANGRA DOS REIS-RJ,,,,,,,RJ,,"3.631.358,42",,,,,,"1.257.812,50",,,,,"4.889.170,92",,,,,,"4.889.170,92",,,,,,,,
APERIBE-RJ,,,,,,,RJ,,"413.723,11",,,,,,-,,,,,"413.723,11",,,,,,"413.723,11",,,,,,,,
ARARUAMA-RJ,,,,,,,RJ,,"748.641,83",,,,,,"4.585,22",,,,,"753.227,05",,,,,,"753.227,05",,,,,,,,
ARMACAO DOS BUZIOS-RJ,,,,,,,RJ,,"2.260.665,35",,,,,,"2.279.102,81",,,,,"4.539.768,16",,,,,,"4.539.768,16",,,,,,,,
ARRAIAL DO CABO-RJ,,,,,,,RJ,,"2.260.665,35",,,,,,"435.018,21",,,,,"2.695.683,56",,,,,,"2.695.683,56",,,,,,,,
BARRA DO PIRAI-RJ,,,,,,,RJ,,"709.239,62",,,,,,-,,,,,"709.239,62",,,,,,"709.239,62",,,,,,,,
BARRA MANSA-RJ,,,,,,,RJ,,"788.044,01",,,,,,-,,,,,"788.044,01",,,,,,"788.044,01",,,,,,,,
BELFORD ROXO-RJ,,,,,,,RJ,,"788.044,01",,,,,,-,,,,,"788.044,01",,,,,,"788.044,01",,,,,,,,
BOM JARDIM-RJ,,,,,,,RJ,,"531.929,72",,,,,,-,,,,,"531.929,72",,,,,,"531.929,72",,,,,,,,
BOM JESUS DO ITABAPOANA-RJ,,,,,,,RJ,,"571.331,93",,,,,,-,,,,,"571.331,93",,,,,,"571.331,93",,,,,,,,
CABO FRIO-RJ,,,,,,,RJ,,"3.349.133,87",,,,,,"8.999.687,20",,,,,"12.348.821,07",,,,,,"12.348.821,07",,,,,,,,
CACHOEIRAS DE MACACU-RJ,,,,,,,RJ,,"2.910.496,34",,,,,,-,,,,,"2.910.496,34",,,,,,"2.910.496,34",,,,,,,,
CAMBUCI-RJ,,,,,,,RJ,,"453.125,31",,,,,,-,,,,,"453.125,31",,,,,,"453.125,31",,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAMPOS DOS GOYTACAZES-RJ,,,,,,,RJ,,"3.349.133,87",,,,,,"37.272.761,26",,,,,"40.621.895,13",,,,,,"40.621.895,13",,,,,,,,
CANTAGALO-RJ,,,,,,,RJ,,"492.527,50",,,,,,-,,,,,"492.527,50",,,,,,"492.527,50",,,,,,,,
CARAPEBUS-RJ,,,,,,,RJ,,"1.842.023,62",,,,,,"600.499,61",,,,,"2.442.523,23",,,,,,"2.442.523,23",,,,,,,,
CARDOSO MOREIRA-RJ,,,,,,,RJ,,"433.424,20",,,,,,-,,,,,"433.424,20",,,,,,"433.424,20",,,,,,,,
CARMO-RJ,,,,,,,RJ,,"472.826,42",,,,,,-,,,,,"472.826,42",,,,,,"472.826,42",,,,,,,,
CASIMIRO DE ABREU-RJ,,,,,,,RJ,,"2.428.122,04",,,,,,"1.794.189,07",,,,,"4.222.311,11",,,,,,"4.222.311,11",,,,,,,,
CONCEICAO DE MACABU-RJ,,,,,,,RJ,,"512.228,61",,,,,,-,,,,,"512.228,61",,,,,,"512.228,61",,,,,,,,
CORDEIRO-RJ,,,,,,,RJ,,"512.228,61",,,,,,-,,,,,"512.228,61",,,,,,"512.228,61",,,,,,,,
DUAS BARRAS-RJ,,,,,,,RJ,,"413.723,11",,,,,,-,,,,,"413.723,11",,,,,,"413.723,11",,,,,,,,
DUQUE DE CAXIAS-RJ,,,,,,,RJ,,"3.637.264,69",,,,,,"428.234,14",,,,,"4.065.498,83",,,,,,"4.065.498,83",,,,,,,,
ENGENHEIRO PAULO DE FRONTIN-RJ,,,,,,,RJ,,"433.424,20",,,,,,-,,,,,"433.424,20",,,,,,"433.424,20",,,,,,,,
GUAPIMIRIM-RJ,,,,,,,RJ,,"3.499.712,98",,,,,,"354.570,05",,,,,"3.854.283,03",,,,,,"3.854.283,03",,,,,,,,
IGUABA GRANDE-RJ,,,,,,,RJ,,"512.228,61",,,,,,-,,,,,"512.228,61",,,,,,"512.228,61",,,,,,,,
ITABORAI-RJ,,,,,,,RJ,,"788.044,01",,,,,,"313.643,04",,,,,"1.101.687,05",,,,,,"1.101.687,05",,,,,,,,
ITAGUAI-RJ,,,,,,,RJ,,"6.694.288,78",,,,,,"853,63",,,,,"6.695.142,41",,,,,,"6.695.142,41",,,,,,,,
ITALVA-RJ,,,,,,,RJ,,"453.125,31",,,,,,-,,,,,"453.125,31",,,,,,"453.125,31",,,,,,,,
ITAOCARA-RJ,,,,,,,RJ,,"512.228,61",,,,,,-,,,,,"512.228,61",,,,,,"512.228,61",,,,,,,,
ITAPERUNA-RJ,,,,,,,RJ,,"709.239,62",,,,,,-,,,,,"709.239,62",,,,,,"709.239,62",,,,,,,,
ITATIAIA-RJ,,,,,,,RJ,,"551.630,81",,,,,,-,,,,,"551.630,81",,,,,,"551.630,81",,,,,,,,
JAPERI-RJ,,,,,,,RJ,,"997.370,44",,,,,,"357.026,14",,,,,"1.354.396,58",,,,,,"1.354.396,58",,,,,,,,
LAJE DO MURIAE-RJ,,,,,,,RJ,,"394.022,01",,,,,,-,,,,,"394.022,01",,,,,,"394.022,01",,,,,,,,
MACAE-RJ,,,,,,,RJ,,"25.171.986,44",,,,,,"7.857.372,84",,,,,"33.029.359,28",,,,,,"33.029.359,28",,,,,,,,
MACUCO-RJ,,,,,,,RJ,,"394.022,01",,,,,,-,,,,,"394.022,01",,,,,,"394.022,01",,,,,,,,
MAGE-RJ,,,,,,,RJ,,"3.713.391,89",,,,,,"313.643,04",,,,,"4.027.034,93",,,,,,"4.027.034,93",,,,,,,,
MANGARATIBA-RJ,,,,,,,RJ,,"591.033,00",,,,,,"953.546,06",,,,,"1.544.579,06",,,,,,"1.544.579,06",,,,,,,,
MARICA-RJ,,,,,,,RJ,,"3.181.677,16",,,,,,"6.312.112,73",,,,,"9.493.789,89",,,,,,"9.493.789,89",,,,,,,,
MENDES-RJ,,,,,,,RJ,,"472.826,42",,,,,,-,,,,,"472.826,42",,,,,,"472.826,42",,,,,,,,
MESQUITA-RJ,,,,,,,RJ,,"788.044,01",,,,,,-,,,,,"788.044,01",,,,,,"788.044,01",,,,,,,,
MIGUEL PEREIRA-RJ,,,,,,,RJ,,"531.929,72",,,,,,-,,,,,"531.929,72",,,,,,"531.929,72",,,,,,,,
MIRACEMA-RJ,,,,,,,RJ,,"531.929,72",,,,,,-,,,,,"531.929,72",,,,,,"531.929,72",,,,,,,,
NATIVIDADE-RJ,,,,,,,RJ,,"453.125,31",,,,,,-,,,,,"453.125,31",,,,,,"453.125,31",,,,,,,,
NILOPOLIS-RJ,,,,,,,RJ,,"788.044,01",,,,,,-,,,,,"788.044,01",,,,,,"788.044,01",,,,,,,,
NITEROI-RJ,,,,,,,RJ,,"3.349.133,87",,,,,,"5.281.889,68",,,,,"8.631.023,55",,,,,,"8.631.023,55",,,,,,,,
NOVA FRIBURGO-RJ,,,,,,,RJ,,"788.044,01",,,,,,-,,,,,"788.044,01",,,,,,"788.044,01",,,,,,,,
NOVA IGUACU-RJ,,,,,,,RJ,,"788.044,01",,,,,,-,,,,,"788.044,01",,,,,,"788.044,01",,,,,,,,
PARACAMBI-RJ,,,,,,,RJ,,"898.864,94",,,,,,"1.164,80",,,,,"900.029,74",,,,,,"900.029,74",,,,,,,,
PARATI-RJ,,,,,,,RJ,,"2.511.850,39",,,,,,"3.059.468,43",,,,,"5.571.318,82",,,,,,"5.571.318,82",,,,,,,,
