CHAVES,,,,,PA,,,-,,,,,"6.464,42",,,,,,,"6.464,42",,,,,,,"54.453,25",,,,,,,,
CURUA,,,,,PA,,,-,,,,,"6.464,42",,,,,,,"6.464,42",,,,,,,"54.453,25",,,,,,,,
FARO,,,,,PA,,,-,,,,,"6.464,42",,,,,,,"6.464,42",,,,,,,"54.453,25",,,,,,,,
GURUPA,,,,,PA,,,-,,,,,"6.464,42",,,,,,,"6.464,42",,,,,,,"54.453,25",,,,,,,,
JURUTI,,,,,PA,,,-,,,,,"6.464,42",,,,,,,"6.464,42",,,,,,,"54.453,25",,,,,,,,
MELGACO,,,,,PA,,,-,,,,,"6.464,42",,,,,,,"6.464,42",,,,,,,"54.453,25",,,,,,,,
MONTE ALEGRE,,,,,PA,,,-,,,,,"6.464,42",,,,,,,"6.464,42",,,,,,,"54.453,25",,,,,,,,
OBIDOS,,,,,PA,,,-,,,,,"6.464,42",,,,,,,"6.464,42",,,,,,,"54.453,25",,,,,,,,
PORTO DE MOZ,,,,,PA,,,-,,,,,"6.464,42",,,,,,,"6.464,42",,,,,,,"54.453,25",,,,,,,,
PRAINHA,,,,,PA,,,-,,,,,"6.464,42",,,,,,,"6.464,42",,,,,,,"54.453,25",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTAREM,,,,,PA,,,-,,,,,"6.464,42",,,,,,,"6.464,42",,,,,,,"54.453,25",,,,,,,,
TERRA SANTA,,,,,PA,,,-,,,,,"6.464,42",,,,,,,"6.464,42",,,,,,,"54.453,25",,,,,,,,
TOTAL PARA,,,,,,,,-,,,,,"109.895,14",,,,,,,"109.895,14",,,,,,,"925.705,25",,,,,,,,
ADRIANOPOLIS,,,,,PR,,,"3.917,18",,,,,-,,,,,,,"3.917,18",,,,,,,"9.591,16",,,,,,,,
AGUDOS DO SUL,,,,,PR,,,"3.917,18",,,,,-,,,,,,,"3.917,18",,,,,,,"9.591,16",,,,,,,,
ALMIRANTE TAMANDARE,,,,,PR,,,"7.050,94",,,,,-,,,,,,,"7.050,94",,,,,,,"17.264,11",,,,,,,,
ANTONINA,,,,,PR,,,"4.896,48",,,,,-,,,,,,,"4.896,48",,,,,,,"11.988,95",,,,,,,,
ARAUCARIA,,,,,PR,,,"7.050,94",,,,,-,,,,,,,"7.050,94",,,,,,,"17.264,11",,,,,,,,
BALSA NOVA,,,,,PR,,,"4.113,04",,,,,-,,,,,,,"4.113,04",,,,,,,"10.070,71",,,,,,,,
BOCAIUVA DO SUL,,,,,PR,,,"3.917,18",,,,,-,,,,,,,"3.917,18",,,,,,,"9.591,16",,,,,,,,
CAMPINA GRANDE DO SUL,,,,,PR,,,"5.679,92",,,,,-,,,,,,,"5.679,92",,,,,,,"13.907,18",,,,,,,,
CAMPO DO TENENTE,,,,,PR,,,"3.917,18",,,,,-,,,,,,,"3.917,18",,,,,,,"9.591,16",,,,,,,,
CAMPO LARGO,,,,,PR,,,"7.050,94",,,,,-,,,,,,,"7.050,94",,,,,,,"17.264,11",,,,,,,,
CAMPO MAGRO,,,,,PR,,,"5.092,34",,,,,-,,,,,,,"5.092,34",,,,,,,"12.468,51",,,,,,,,
CERRO AZUL,,,,,PR,,,"4.700,62",,,,,-,,,,,,,"4.700,62",,,,,,,"11.509,40",,,,,,,,
COLOMBO,,,,,PR,,,"7.834,37",,,,,-,,,,,,,"7.834,37",,,,,,,"19.182,33",,,,,,,,
CONTENDA,,,,,PR,,,"4.308,90",,,,,-,,,,,,,"4.308,90",,,,,,,"10.550,27",,,,,,,,
CURITIBA,,,,,PR,,,"7.834,37",,,,,-,,,,,,,"7.834,37",,,,,,,"19.182,33",,,,,,,,
DOUTOR ULYSSES,,,,,PR,,,"3.917,18",,,,,-,,,,,,,"3.917,18",,,,,,,"9.591,16",,,,,,,,
FAZENDA RIO GRANDE,,,,,PR,,,"6.463,36",,,,,-,,,,,,,"6.463,36",,,,,,,"15.825,43",,,,,,,,
GUARAQUECABA,,,,,PR,,,"3.917,18",,,,,-,,,,,,,"3.917,18",,,,,,,"9.591,16",,,,,,,,
GUARATUBA,,,,,PR,,,"5.288,20",,,,,-,,,,,,,"5.288,20",,,,,,,"12.948,07",,,,,,,,
ITAPERUCU,,,,,PR,,,"4.896,48",,,,,-,,,,,,,"4.896,48",,,,,,,"11.988,95",,,,,,,,
LAPA,,,,,PR,,,"6.071,64",,,,,-,,,,,,,"6.071,64",,,,,,,"14.866,31",,,,,,,,
MANDIRITUBA,,,,,PR,,,"4.700,62",,,,,-,,,,,,,"4.700,62",,,,,,,"11.509,40",,,,,,,,
MATINHOS,,,,,PR,,,"286.738,26",,,,,-,,,,,,,"286.738,26",,,,,,,"702.074,26",,,,,,,,
MORRETES,,,,,PR,,,"4.504,76",,,,,-,,,,,,,"4.504,76",,,,,,,"11.029,83",,,,,,,,
PARANAGUA,,,,,PR,,,"7.442,65",,,,,-,,,,,,,"7.442,65",,,,,,,"18.223,21",,,,,,,,
PIEN,,,,,PR,,,"3.917,18",,,,,-,,,,,,,"3.917,18",,,,,,,"9.591,16",,,,,,,,
PINHAIS,,,,,PR,,,"7.246,80",,,,,-,,,,,,,"7.246,80",,,,,,,"17.743,67",,,,,,,,
PIRAQUARA,,,,,PR,,,"6.855,08",,,,,-,,,,,,,"6.855,08",,,,,,,"16.784,54",,,,,,,,
PONTAL DO PARANA,,,,,PR,,,"4.504,76",,,,,-,,,,,,,"4.504,76",,,,,,,"11.029,83",,,,,,,,
PORTO AMAZONAS,,,,,PR,,,"3.917,18",,,,,-,,,,,,,"3.917,18",,,,,,,"9.591,16",,,,,,,,
QUATRO BARRAS,,,,,PR,,,"4.700,62",,,,,-,,,,,,,"4.700,62",,,,,,,"11.509,40",,,,,,,,
QUITANDINHA,,,,,PR,,,"4.504,76",,,,,-,,,,,,,"4.504,76",,,,,,,"11.029,83",,,,,,,,
RIO BRANCO DO SUL,,,,,PR,,,"5.484,06",,,,,-,,,,,,,"5.484,06",,,,,,,"13.427,63",,,,,,,,
RIO NEGRO,,,,,PR,,,"5.484,06",,,,,-,,,,,,,"5.484,06",,,,,,,"13.427,63",,,,,,,,
SAO JOSE DOS PINHAIS,,,,,PR,,,"7.834,37",,,,,-,,,,,,,"7.834,37",,,,,,,"19.182,33",,,,,,,,
TIJUCAS DO SUL,,,,,PR,,,"4.308,90",,,,,-,,,,,,,"4.308,90",,,,,,,"10.550,27",,,,,,,,
TUNAS DO PARANA,,,,,PR,,,"3.917,18",,,,,-,,,,,,,"3.917,18",,,,,,,"9.591,16",,,,,,,,
TOTAL PARANA,,,,,,,,"477.896,86",,,,,-,,,,,,,"477.896,86",,,,,,,"1.170.123,04",,,,,,,,
ANGRA DOS REIS,,,,,RJ,,,"840.708,27",,,,,"424.489,81",,,,,,,"1.265.198,08",,,,,,,"10.686.914,92",,,,,,,,
APERIBE,,,,,RJ,,,"288.669,58",,,,,-,,,,,,,"288.669,58",,,,,,,"2.685.696,37",,,,,,,,
ARARUAMA,,,,,RJ,,,"519.605,25",,,,,-,,,,,,,"519.605,25",,,,,,,"4.834.253,54",,,,,,,,
ARMACAO DOS BUZIOS,,,,,RJ,,,"2.063.734,33",,,,,"935.332,10",,,,,,,"2.999.066,43",,,,,,,"28.618.631,40",,,,,,,,
ARRAIAL DO CABO,,,,,RJ,,,"375.270,46",,,,,"42.538,56",,,,,,,"417.809,02",,,,,,,"3.941.083,67",,,,,,,,
BARRA MANSA,,,,,RJ,,,"336.283,30",,,,,-,,,,,,,"336.283,30",,,,,,,"3.107.333,40",,,,,,,,
BOM JARDIM,,,,,RJ,,,"375.270,46",,,,,-,,,,,,,"375.270,46",,,,,,,"3.491.405,33",,,,,,,,
BOM JESUS DO ITABAPOANA,,,,,RJ,,,"418.570,90",,,,,-,,,,,,,"418.570,90",,,,,,,"3.894.259,77",,,,,,,,
CABO FRIO,,,,,RJ,,,"3.136.876,19",,,,,"2.920.595,77",,,,,,,"6.057.471,96",,,,,,,"57.361.395,71",,,,,,,,
CACHOEIRAS DE MACACU,,,,,RJ,,,"823.430,00",,,,,-,,,,,,,"823.430,00",,,,,,,"7.678.699,48",,,,,,,,
CAMBUCI,,,,,RJ,,,"331.970,02",,,,,-,,,,,,,"331.970,02",,,,,,,"3.088.550,85",,,,,,,,
CAMPOS DOS GOYTACAZES,,,,,RJ,,,"3.301.974,93",,,,,"17.590.702,42",,,,,,,"20.892.677,35",,,,,,,"194.301.780,82",,,,,,,,
CANTAGALO,,,,,RJ,,,"360.836,98",,,,,-,,,,,,,"360.836,98",,,,,,,"3.357.120,49",,,,,,,,
CARAPEBUS,,,,,RJ,,,"1.650.987,46",,,,,"461.715,84",,,,,,,"2.112.703,30",,,,,,,"19.603.965,87",,,,,,,,
CARDOSO MOREIRA,,,,,RJ,,,"317.536,54",,,,,-,,,,,,,"317.536,54",,,,,,,"2.954.266,03",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CARMO,,,,,RJ,,,"331.970,02",,,,,-,,,,,,,"331.970,02",,,,,,,"3.088.550,85",,,,,,,,
CASIMIRO DE ABREU,,,,,RJ,,,"2.146.283,71",,,,,"408.277,63",,,,,,,"2.554.561,34",,,,,,,"24.035.152,03",,,,,,,,
CONCEICAO DE MACABU,,,,,RJ,,,"360.836,98",,,,,-,,,,,,,"360.836,98",,,,,,,"3.357.120,49",,,,,,,,
CORDEIRO,,,,,RJ,,,"360.836,98",,,,,-,,,,,,,"360.836,98",,,,,,,"3.357.120,49",,,,,,,,
DUAS BARRAS,,,,,RJ,,,"303.103,06",,,,,-,,,,,,,"303.103,06",,,,,,,"2.819.981,20",,,,,,,,
DUQUE DE CAXIAS,,,,,RJ,,,"1.176.328,57",,,,,"14.746,11",,,,,,,"1.191.074,68",,,,,,,"11.120.253,44",,,,,,,,
GUAPIMIRIM,,,,,RJ,,,"882.246,42",,,,,"14.746,11",,,,,,,"896.992,53",,,,,,,"8.377.860,75",,,,,,,,
IGUABA GRANDE,,,,,RJ,,,"331.970,02",,,,,-,,,,,,,"331.970,02",,,,,,,"3.088.550,85",,,,,,,,
ITABORAI,,,,,RJ,,,-,,,,,"14.746,11",,,,,,,"14.746,11",,,,,,,"150.682,73",,,,,,,,
ITALVA,,,,,RJ,,,"317.536,54",,,,,-,,,,,,,"317.536,54",,,,,,,"2.954.266,03",,,,,,,,
ITAOCARA,,,,,RJ,,,"375.270,46",,,,,-,,,,,,,"375.270,46",,,,,,,"3.491.405,33",,,,,,,,
ITAPERUNA,,,,,RJ,,,"519.605,25",,,,,-,,,,,,,"519.605,25",,,,,,,"4.834.253,54",,,,,,,,
JAPERI,,,,,RJ,,,"336.283,30",,,,,-,,,,,,,"336.283,30",,,,,,,"3.107.333,40",,,,,,,,
LAJE DO MURIAE,,,,,RJ,,,"288.669,58",,,,,-,,,,,,,"288.669,58",,,,,,,"2.685.696,37",,,,,,,,
MACAE,,,,,RJ,,,"10.251.336,84",,,,,"6.753.275,63",,,,,,,"17.004.612,47",,,,,,,"157.968.689,73",,,,,,,,
MACUCO,,,,,RJ,,,"288.669,58",,,,,-,,,,,,,"288.669,58",,,,,,,"2.685.696,37",,,,,,,,
MAGE,,,,,RJ,,,"1.058.695,71",,,,,"14.746,11",,,,,,,"1.073.441,82",,,,,,,"10.023.296,37",,,,,,,,
MANGARATIBA,,,,,RJ,,,-,,,,,"318.367,36",,,,,,,"318.367,36",,,,,,,"2.495.472,43",,,,,,,,
MIRACEMA,,,,,RJ,,,"389.703,94",,,,,-,,,,,,,"389.703,94",,,,,,,"3.625.690,15",,,,,,,,
NATIVIDADE,,,,,RJ,,,"331.970,02",,,,,-,,,,,,,"331.970,02",,,,,,,"3.088.550,85",,,,,,,,
NITEROI,,,,,RJ,,,-,,,,,"14.746,11",,,,,,,"14.746,11",,,,,,,"150.682,73",,,,,,,,
NOVA FRIBURGO,,,,,RJ,,,"577.339,17",,,,,-,,,,,,,"577.339,17",,,,,,,"5.371.392,82",,,,,,,,
PARATI,,,,,RJ,,,-,,,,,"318.367,36",,,,,,,"318.367,36",,,,,,,"2.495.472,43",,,,,,,,
PETROPOLIS,,,,,RJ,,,"577.339,17",,,,,-,,,,,,,"577.339,17",,,,,,,"5.371.392,82",,,,,,,,
PIRAI,,,,,RJ,,,"336.283,30",,,,,-,,,,,,,"336.283,30",,,,,,,"3.107.333,40",,,,,,,,
PORCIUNCULA,,,,,RJ,,,"331.970,02",,,,,-,,,,,,,"331.970,02",,,,,,,"3.088.550,85",,,,,,,,
QUISSAMA,,,,,RJ,,,"1.816.086,21",,,,,"2.498.327,81",,,,,,,"4.314.414,02",,,,,,,"39.346.044,97",,,,,,,,
RIO BONITO,,,,,RJ,,,"461.871,34",,,,,-,,,,,,,"461.871,34",,,,,,,"4.297.114,25",,,,,,,,
RIO DAS OSTRAS,,,,,RJ,,,"2.476.481,20",,,,,"5.797.722,00",,,,,,,"8.274.203,20",,,,,,,"79.984.121,90",,,,,,,,
RIO DE JANEIRO,,,,,RJ,,,"840.708,27",,,,,"58.984,44",,,,,,,"899.692,71",,,,,,,"8.876.878,85",,,,,,,,
SANTA MARIA MADALENA,,,,,RJ,,,"303.103,06",,,,,-,,,,,,,"303.103,06",,,,,,,"2.819.981,20",,,,,,,,
SANTO ANTONIO DE PADUA,,,,,RJ,,,"433.004,38",,,,,-,,,,,,,"433.004,38",,,,,,,"4.028.544,60",,,,,,,,
SAO FIDELIS,,,,,RJ,,,"433.004,38",,,,,-,,,,,,,"433.004,38",,,,,,,"4.028.544,60",,,,,,,,
SAO FRANCISCO DE ITABAPOANA,,,,,RJ,,,"447.437,86",,,,,-,,,,,,,"447.437,86",,,,,,,"4.162.829,43",,,,,,,,
SAO GONCALO,,,,,RJ,,,-,,,,,"14.746,11",,,,,,,"14.746,11",,,,,,,"150.682,73",,,,,,,,
SAO JOAO DA BARRA,,,,,RJ,,,"2.228.833,08",,,,,"681.536,80",,,,,,,"2.910.369,88",,,,,,,"23.656.252,87",,,,,,,,
SAO JOSE DE UBA,,,,,RJ,,,"288.669,58",,,,,-,,,,,,,"288.669,58",,,,,,,"2.685.696,37",,,,,,,,
SAO JOSE DO VALE DO RIO PRETO,,,,,RJ,,,"360.836,98",,,,,-,,,,,,,"360.836,98",,,,,,,"3.357.120,49",,,,,,,,
SAO PEDRO DA ALDEIA,,,,,RJ,,,"476.304,82",,,,,-,,,,,,,"476.304,82",,,,,,,"4.431.399,08",,,,,,,,
SAO SEBASTIAO DO ALTO,,,,,RJ,,,"288.669,58",,,,,-,,,,,,,"288.669,58",,,,,,,"2.685.696,37",,,,,,,,
SAQUAREMA,,,,,RJ,,,"461.871,34",,,,,-,,,,,,,"461.871,34",,,,,,,"4.297.114,25",,,,,,,,
SILVA JARDIM,,,,,RJ,,,"764.613,57",,,,,-,,,,,,,"764.613,57",,,,,,,"7.130.220,95",,,,,,,,
SUMIDOURO,,,,,RJ,,,"331.970,02",,,,,-,,,,,,,"331.970,02",,,,,,,"3.088.550,85",,,,,,,,
TERESOPOLIS,,,,,RJ,,,"562.905,69",,,,,-,,,,,,,"562.905,69",,,,,,,"5.237.108,01",,,,,,,,
TRAJANO DE MORAIS,,,,,RJ,,,"303.103,06",,,,,-,,,,,,,"303.103,06",,,,,,,"2.819.981,20",,,,,,,,
VARRE-SAI,,,,,RJ,,,"288.669,58",,,,,-,,,,,,,"288.669,58",,,,,,,"2.685.696,37",,,,,,,,
VOLTA REDONDA,,,,,RJ,,,"336.283,30",,,,,-,,,,,,,"336.283,30",,,,,,,"3.107.333,40",,,,,,,,
TOTAL RIO DE JANEIRO,,,,,,,,"50.920.400,61",,,,,"39.298.710,19",,,,,,,"90.219.110,80",,,,,,,"838.422.718,84",,,,,,,,
ACARI,,,,,RN,,,"4.155,05",,,,,-,,,,,,,"4.155,05",,,,,,,"37.764,80",,,,,,,,
ACU,,,,,RN,,,"153.889,35",,,,,"70.227,62",,,,,,,"224.116,97",,,,,,,"2.562.413,42",,,,,,,,
AFONSO BEZERRA,,,,,RN,,,"4.155,05",,,,,-,,,,,,,"4.155,05",,,,,,,"37.764,80",,,,,,,,
AGUA NOVA,,,,,RN,,,"3.957,19",,,,,-,,,,,,,"3.957,19",,,,,,,"35.966,47",,,,,,,,
ALEXANDRIA,,,,,RN,,,"4.352,91",,,,,-,,,,,,,"4.352,91",,,,,,,"39.563,12",,,,,,,,
ALMINO AFONSO,,,,,RN,,,"3.957,19",,,,,-,,,,,,,"3.957,19",,,,,,,"35.966,47",,,,,,,,
ALTO DO RODRIGUES,,,,,RN,,,"224.828,49",,,,,"99.501,87",,,,,,,"324.330,36",,,,,,,"3.220.922,42",,,,,,,,
ANTONIO MARTINS,,,,,RN,,,"3.957,19",,,,,-,,,,,,,"3.957,19",,,,,,,"35.966,47",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APODI,,,,,RN,,,"186.429,75",,,,,"101.934,80",,,,,,,"288.364,55",,,,,,,"2.961.646,00",,,,,,,,
AREIA BRANCA,,,,,RN,,,"442.103,50",,,,,"430.899,38",,,,,,,"873.002,88",,,,,,,"8.566.411,28",,,,,,,,
AUGUSTO SEVERO,,,,,RN,,,"3.957,19",,,,,-,,,,,,,"3.957,19",,,,,,,"35.966,47",,,,,,,,
BARAUNA,,,,,RN,,,"4.946,49",,,,,-,,,,,,,"4.946,49",,,,,,,"44.958,10",,,,,,,,
CAICO,,,,,RN,,,"6.529,37",,,,,-,,,,,,,"6.529,37",,,,,,,"59.344,73",,,,,,,,
CARAUBAS,,,,,RN,,,"114.264,75",,,,,"41.855,90",,,,,,,"156.120,65",,,,,,,"1.480.469,54",,,,,,,,
CARNAUBA DOS DANTAS,,,,,RN,,,"3.957,19",,,,,-,,,,,,,"3.957,19",,,,,,,"35.966,47",,,,,,,,
CARNAUBAIS,,,,,RN,,,"108.137,15",,,,,"20.669,81",,,,,,,"128.806,96",,,,,,,"1.418.292,55",,,,,,,,
CERRO CORA,,,,,RN,,,"4.155,05",,,,,-,,,,,,,"4.155,05",,,,,,,"37.764,80",,,,,,,,
CORONEL JOAO PESSOA,,,,,RN,,,"3.957,19",,,,,-,,,,,,,"3.957,19",,,,,,,"35.966,47",,,,,,,,
CRUZETA,,,,,RN,,,"3.957,19",,,,,-,,,,,,,"3.957,19",,,,,,,"35.966,47",,,,,,,,
CURRAIS NOVOS,,,,,RN,,,"6.133,65",,,,,-,,,,,,,"6.133,65",,,,,,,"55.748,05",,,,,,,,
DOUTOR SEVERIANO,,,,,RN,,,"3.957,19",,,,,-,,,,,,,"3.957,19",,,,,,,"35.966,47",,,,,,,,
ENCANTO,,,,,RN,,,"3.957,19",,,,,-,,,,,,,"3.957,19",,,,,,,"35.966,47",,,,,,,,
EQUADOR,,,,,RN,,,"3.957,19",,,,,-,,,,,,,"3.957,19",,,,,,,"35.966,47",,,,,,,,
FELIPE GUERRA,,,,,RN,,,"113.748,13",,,,,"37.400,42",,,,,,,"151.148,55",,,,,,,"1.554.355,28",,,,,,,,
FLORANIA,,,,,RN,,,"3.957,19",,,,,-,,,,,,,"3.957,19",,,,,,,"35.966,47",,,,,,,,
FRANCISCO DANTAS,,,,,RN,,,"3.957,19",,,,,-,,,,,,,"3.957,19",,,,,,,"35.966,47",,,,,,,,
FRUTUOSO GOMES,,,,,RN,,,"3.957,19",,,,,-,,,,,,,"3.957,19",,,,,,,"35.966,47",,,,,,,,
GALINHOS,,,,,RN,,,"3.957,19",,,,,"86.805,49",,,,,,,"90.762,68",,,,,,,"864.053,90",,,,,,,,
GOVERNADOR DIX-SEPT ROSADO,,,,,RN,,,"186.228,21",,,,,"101.093,74",,,,,,,"287.321,95",,,,,,,"2.705.289,61",,,,,,,,
GROSSOS,,,,,RN,,,"60.147,15",,,,,"67.202,13",,,,,,,"127.349,28",,,,,,,"1.149.555,23",,,,,,,,
GUAMARE,,,,,RN,,,"968.078,02",,,,,"483.851,57",,,,,,,"1.451.929,59",,,,,,,"13.637.125,13",,,,,,,,
IELMO MARINHO,,,,,RN,,,"374.442,43",,,,,-,,,,,,,"374.442,43",,,,,,,"3.748.800,87",,,,,,,,
IPANGUACU,,,,,RN,,,"4.155,05",,,,,-,,,,,,,"4.155,05",,,,,,,"37.764,80",,,,,,,,
IPUEIRA,,,,,RN,,,"3.957,19",,,,,-,,,,,,,"3.957,19",,,,,,,"35.966,47",,,,,,,,
ITAJA,,,,,RN,,,"3.957,19",,,,,-,,,,,,,"3.957,19",,,,,,,"35.966,47",,,,,,,,
ITAU,,,,,RN,,,"3.957,19",,,,,-,,,,,,,"3.957,19",,,,,,,"35.966,47",,,,,,,,
JANDAIRA,,,,,RN,,,"3.957,19",,,,,-,,,,,,,"3.957,19",,,,,,,"35.966,47",,,,,,,,
JANDUIS,,,,,RN,,,"3.957,19",,,,,-,,,,,,,"3.957,19",,,,,,,"35.966,47",,,,,,,,
JARDIM DE PIRANHAS,,,,,RN,,,"4.155,05",,,,,-,,,,,,,"4.155,05",,,,,,,"37.764,80",,,,,,,,
JARDIM DO SERIDO,,,,,RN,,,"4.352,91",,,,,-,,,,,,,"4.352,91",,,,,,,"39.563,12",,,,,,,,
JOAO DIAS,,,,,RN,,,"3.957,19",,,,,-,,,,,,,"3.957,19",,,,,,,"35.966,47",,,,,,,,
JOSE DA PENHA,,,,,RN,,,"3.957,19",,,,,-,,,,,,,"3.957,19",,,,,,,"35.966,47",,,,,,,,
JUCURUTU,,,,,RN,,,"4.748,63",,,,,-,,,,,,,"4.748,63",,,,,,,"43.159,78",,,,,,,,
LAGOA NOVA,,,,,RN,,,"4.352,91",,,,,-,,,,,,,"4.352,91",,,,,,,"39.563,12",,,,,,,,
LUCRECIA,,,,,RN,,,"3.957,19",,,,,-,,,,,,,"3.957,19",,,,,,,"35.966,47",,,,,,,,
LUIS GOMES,,,,,RN,,,"3.957,19",,,,,-,,,,,,,"3.957,19",,,,,,,"35.966,47",,,,,,,,
MACAU,,,,,RN,,,"1.104.250,41",,,,,"328.900,68",,,,,,,"1.433.151,09",,,,,,,"14.122.278,75",,,,,,,,
MAJOR SALES,,,,,RN,,,"3.957,19",,,,,-,,,,,,,"3.957,19",,,,,,,"35.966,47",,,,,,,,
MARCELINO VIEIRA,,,,,RN,,,"3.957,19",,,,,-,,,,,,,"3.957,19",,,,,,,"35.966,47",,,,,,,,
MARTINS,,,,,RN,,,"3.957,19",,,,,-,,,,,,,"3.957,19",,,,,,,"35.966,47",,,,,,,,
MESSIAS TARGINO,,,,,RN,,,"3.957,19",,,,,-,,,,,,,"3.957,19",,,,,,,"35.966,47",,,,,,,,
MOSSORO,,,,,RN,,,"836.605,81",,,,,"723.005,59",,,,,,,"1.559.611,40",,,,,,,"12.981.516,95",,,,,,,,
OLHO D'AGUA DO BORGES,,,,,RN,,,"3.957,19",,,,,-,,,,,,,"3.957,19",,,,,,,"35.966,47",,,,,,,,
OURO BRANCO,,,,,RN,,,"3.957,19",,,,,-,,,,,,,"3.957,19",,,,,,,"35.966,47",,,,,,,,
PARANA,,,,,RN,,,"3.957,19",,,,,-,,,,,,,"3.957,19",,,,,,,"35.966,47",,,,,,,,
PARAU,,,,,RN,,,"3.957,19",,,,,-,,,,,,,"3.957,19",,,,,,,"35.966,47",,,,,,,,
PARELHAS,,,,,RN,,,"4.946,49",,,,,-,,,,,,,"4.946,49",,,,,,,"44.958,10",,,,,,,,
PATU,,,,,RN,,,"4.155,05",,,,,-,,,,,,,"4.155,05",,,,,,,"37.764,80",,,,,,,,
PAU DOS FERROS,,,,,RN,,,"5.342,21",,,,,-,,,,,,,"5.342,21",,,,,,,"48.554,75",,,,,,,,
PEDRO AVELINO,,,,,RN,,,"4.156,23",,,,,"92,55",,,,,,,"4.248,78",,,,,,,"41.018,64",,,,,,,,
PENDENCIAS,,,,,RN,,,"142.963,19",,,,,"62.413,45",,,,,,,"205.376,64",,,,,,,"1.969.129,96",,,,,,,,
PILOES,,,,,RN,,,"3.957,19",,,,,-,,,,,,,"3.957,19",,,,,,,"35.966,47",,,,,,,,
PORTALEGRE,,,,,RN,,,"3.957,19",,,,,-,,,,,,,"3.957,19",,,,,,,"35.966,47",,,,,,,,
PORTO DO MANGUE,,,,,RN,,,"120.982,40",,,,,"158.280,70",,,,,,,"279.263,10",,,,,,,"2.549.929,37",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RAFAEL FERNANDES,,,,,RN,,,"3.957,19",,,,,-,,,,,,,"3.957,19",,,,,,,"35.966,47",,,,,,,,
RAFAEL GODEIRO,,,,,RN,,,"3.957,19",,,,,-,,,,,,,"3.957,19",,,,,,,"35.966,47",,,,,,,,
RIACHO DA CRUZ,,,,,RN,,,"3.957,19",,,,,-,,,,,,,"3.957,19",,,,,,,"35.966,47",,,,,,,,
RIACHO DE SANTANA,,,,,RN,,,"3.957,19",,,,,-,,,,,,,"3.957,19",,,,,,,"35.966,47",,,,,,,,
RODOLFO FERNANDES,,,,,RN,,,"3.957,19",,,,,-,,,,,,,"3.957,19",,,,,,,"35.966,47",,,,,,,,
SANTANA DO SERIDO,,,,,RN,,,"3.957,19",,,,,-,,,,,,,"3.957,19",,,,,,,"35.966,47",,,,,,,,
SAO FERNANDO,,,,,RN,,,"3.957,19",,,,,-,,,,,,,"3.957,19",,,,,,,"35.966,47",,,,,,,,
SAO FRANCISCO DO OESTE,,,,,RN,,,"3.957,19",,,,,-,,,,,,,"3.957,19",,,,,,,"35.966,47",,,,,,,,
SAO JOAO DO SABUGI,,,,,RN,,,"3.957,19",,,,,-,,,,,,,"3.957,19",,,,,,,"35.966,47",,,,,,,,
SAO JOSE DO SERIDO,,,,,RN,,,"3.957,19",,,,,-,,,,,,,"3.957,19",,,,,,,"35.966,47",,,,,,,,
SAO MIGUEL,,,,,RN,,,"5.144,35",,,,,-,,,,,,,"5.144,35",,,,,,,"46.756,43",,,,,,,,
SAO RAFAEL,,,,,RN,,,"3.957,19",,,,,-,,,,,,,"3.957,19",,,,,,,"35.966,47",,,,,,,,
SAO VICENTE,,,,,RN,,,"3.957,19",,,,,-,,,,,,,"3.957,19",,,,,,,"35.966,47",,,,,,,,
SERRA DO MEL,,,,,RN,,,"81.008,60",,,,,"14.493,97",,,,,,,"95.502,57",,,,,,,"926.546,42",,,,,,,,
SERRA NEGRA DO NORTE,,,,,RN,,,"3.957,19",,,,,-,,,,,,,"3.957,19",,,,,,,"35.966,47",,,,,,,,
SERRINHA DOS PINTOS,,,,,RN,,,"3.957,19",,,,,-,,,,,,,"3.957,19",,,,,,,"35.966,47",,,,,,,,
SEVERIANO MELO,,,,,RN,,,"4.155,05",,,,,-,,,,,,,"4.155,05",,,,,,,"37.764,80",,,,,,,,
TABOLEIRO GRANDE,,,,,RN,,,"3.957,19",,,,,-,,,,,,,"3.957,19",,,,,,,"35.966,47",,,,,,,,
TENENTE ANANIAS,,,,,RN,,,"3.957,19",,,,,-,,,,,,,"3.957,19",,,,,,,"35.966,47",,,,,,,,
TENENTE LAURENTINO CRUZ,,,,,RN,,,"3.957,19",,,,,-,,,,,,,"3.957,19",,,,,,,"35.966,47",,,,,,,,
TIBAU,,,,,RN,,,"60.147,15",,,,,"8.235,54",,,,,,,"68.382,69",,,,,,,"623.122,56",,,,,,,,
TIMBAUBA DOS BATISTAS,,,,,RN,,,"3.957,19",,,,,-,,,,,,,"3.957,19",,,,,,,"35.966,47",,,,,,,,
TRIUNFO POTIGUAR,,,,,RN,,,"3.957,19",,,,,-,,,,,,,"3.957,19",,,,,,,"35.966,47",,,,,,,,
