IRAJUBA-BA,,,,,,,,,,BA,,"1.229,63",,,,,,,-,,,,,,,,"1.229,63",,,,,,,"15.770,69",,,,,,,,
IRARA-BA,,,,,,,,,,BA,,"1.660,00",,,,,,,-,,,,,,,,"1.660,00",,,,,,,"21.290,44",,,,,,,,
ITABELA-BA,,,,,,,,,,BA,,"1.721,48",,,,,,,-,,,,,,,,"1.721,48",,,,,,,"22.078,99",,,,,,,,
ITABERABA-BA,,,,,,,,,,BA,,"2.028,89",,,,,,,-,,,,,,,,"2.028,89",,,,,,,"26.021,65",,,,,,,,
ITABUNA-BA,,,,,,,,,,BA,,"360.661,84",,,,,,,"902,20",,,,,,,,"361.564,04",,,,,,,"4.585.702,38",,,,,,,,
ITACARE-BA,,,,,,,,,,BA,,"1.660,00",,,,,,,-,,,,,,,,"1.660,00",,,,,,,"21.290,44",,,,,,,,
ITAGI-BA,,,,,,,,,,BA,,"1.352,59",,,,,,,-,,,,,,,,"1.352,59",,,,,,,"17.347,75",,,,,,,,
ITAGIBA-BA,,,,,,,,,,BA,,"1.414,07",,,,,,,-,,,,,,,,"1.414,07",,,,,,,"18.136,29",,,,,,,,
ITAGIMIRIM-BA,,,,,,,,,,BA,,"1.229,63",,,,,,,-,,,,,,,,"1.229,63",,,,,,,"15.770,69",,,,,,,,
ITAJU DO COLONIA-BA,,,,,,,,,,BA,,"1.229,63",,,,,,,-,,,,,,,,"1.229,63",,,,,,,"15.770,69",,,,,,,,
ITAJUIPE-BA,,,,,,,,,,BA,,"1.598,52",,,,,,,-,,,,,,,,"1.598,52",,,,,,,"20.501,91",,,,,,,,
ITAMARAJU-BA,,,,,,,,,,BA,,"2.028,89",,,,,,,-,,,,,,,,"2.028,89",,,,,,,"26.021,65",,,,,,,,
ITAMARI-BA,,,,,,,,,,BA,,"1.229,63",,,,,,,-,,,,,,,,"1.229,63",,,,,,,"15.770,69",,,,,,,,
ITAMBE-BA,,,,,,,,,,BA,,"1.598,52",,,,,,,-,,,,,,,,"1.598,52",,,,,,,"20.501,91",,,,,,,,
ITANAGRA-BA,,,,,,,,,,BA,,"80.467,33",,,,,,,"17.466,98",,,,,,,,"97.934,31",,,,,,,"1.279.484,80",,,,,,,,
ITANHEM-BA,,,,,,,,,,BA,,"1.598,52",,,,,,,-,,,,,,,,"1.598,52",,,,,,,"20.501,91",,,,,,,,
ITAPARICA-BA,,,,,,,,,,BA,,"105.016,50",,,,,,,"388.039,33",,,,,,,,"493.055,83",,,,,,,"5.995.692,57",,,,,,,,
ITAPE-BA,,,,,,,,,,BA,,"1.291,11",,,,,,,-,,,,,,,,"1.291,11",,,,,,,"16.559,23",,,,,,,,
ITAPEBI-BA,,,,,,,,,,BA,,"1.291,11",,,,,,,-,,,,,,,,"1.291,11",,,,,,,"16.559,23",,,,,,,,
ITAPETINGA-BA,,,,,,,,,,BA,,"2.090,37",,,,,,,-,,,,,,,,"2.090,37",,,,,,,"26.810,19",,,,,,,,
ITAPICURU-BA,,,,,,,,,,BA,,"1.782,97",,,,,,,-,,,,,,,,"1.782,97",,,,,,,"22.867,52",,,,,,,,
ITAPITANGA-BA,,,,,,,,,,BA,,"1.291,11",,,,,,,-,,,,,,,,"1.291,11",,,,,,,"16.559,23",,,,,,,,
ITAQUARA-BA,,,,,,,,,,BA,,"1.229,63",,,,,,,-,,,,,,,,"1.229,63",,,,,,,"15.770,69",,,,,,,,
ITARANTIM-BA,,,,,,,,,,BA,,"1.537,04",,,,,,,-,,,,,,,,"1.537,04",,,,,,,"19.713,36",,,,,,,,
ITATIM-BA,,,,,,,,,,BA,,"1.414,07",,,,,,,-,,,,,,,,"1.414,07",,,,,,,"18.136,29",,,,,,,,
ITIRUCU-BA,,,,,,,,,,BA,,"1.352,59",,,,,,,-,,,,,,,,"1.352,59",,,,,,,"17.347,75",,,,,,,,
ITIUBA-BA,,,,,,,,,,BA,,"1.844,45",,,,,,,-,,,,,,,,"1.844,45",,,,,,,"23.656,06",,,,,,,,
ITORORO-BA,,,,,,,,,,BA,,"1.537,04",,,,,,,-,,,,,,,,"1.537,04",,,,,,,"19.713,36",,,,,,,,
ITUBERA-BA,,,,,,,,,,BA,,"1.660,00",,,,,,,-,,,,,,,,"1.660,00",,,,,,,"21.290,44",,,,,,,,
JACOBINA-BA,,,,,,,,,,BA,,"2.151,86",,,,,,,-,,,,,,,,"2.151,86",,,,,,,"27.598,74",,,,,,,,
JAGUAQUARA-BA,,,,,,,,,,BA,,"1.967,41",,,,,,,-,,,,,,,,"1.967,41",,,,,,,"25.233,13",,,,,,,,
JAGUARIPE-BA,,,,,,,,,,BA,,"66.256,81",,,,,,,-,,,,,,,,"66.256,81",,,,,,,"849.780,08",,,,,,,,
JANDAIRA-BA,,,,,,,,,,BA,,"1.291,11",,,,,,,-,,,,,,,,"1.291,11",,,,,,,"16.559,23",,,,,,,,
JEQUIE-BA,,,,,,,,,,BA,,"2.459,26",,,,,,,-,,,,,,,,"2.459,26",,,,,,,"31.541,44",,,,,,,,
JEREMOABO-BA,,,,,,,,,,BA,,"1.844,45",,,,,,,-,,,,,,,,"1.844,45",,,,,,,"23.656,06",,,,,,,,
JIQUIRICA-BA,,,,,,,,,,BA,,"1.414,07",,,,,,,-,,,,,,,,"1.414,07",,,,,,,"18.136,29",,,,,,,,
JITAUNA-BA,,,,,,,,,,BA,,"1.414,07",,,,,,,-,,,,,,,,"1.414,07",,,,,,,"18.136,29",,,,,,,,
JUCURUCU-BA,,,,,,,,,,BA,,"1.291,11",,,,,,,-,,,,,,,,"1.291,11",,,,,,,"16.559,23",,,,,,,,
JUSSARI-BA,,,,,,,,,,BA,,"1.229,63",,,,,,,-,,,,,,,,"1.229,63",,,,,,,"15.770,69",,,,,,,,
LAFAIETE COUTINHO-BA,,,,,,,,,,BA,,"1.229,63",,,,,,,-,,,,,,,,"1.229,63",,,,,,,"15.770,69",,,,,,,,
LAJE-BA,,,,,,,,,,BA,,"1.598,52",,,,,,,-,,,,,,,,"1.598,52",,,,,,,"20.501,91",,,,,,,,
LAJEDAO-BA,,,,,,,,,,BA,,"1.229,63",,,,,,,-,,,,,,,,"1.229,63",,,,,,,"15.770,69",,,,,,,,
LAJEDINHO-BA,,,,,,,,,,BA,,"1.229,63",,,,,,,-,,,,,,,,"1.229,63",,,,,,,"15.770,69",,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAJEDO DO TABOCAL-BA,,,,,,,,,,BA,,"1.229,63",,,,,,,-,,,,,,,,"1.229,63",,,,,,,"15.770,69",,,,,,,,
LAMARAO-BA,,,,,,,,,,BA,,"1.229,63",,,,,,,-,,,,,,,,"1.229,63",,,,,,,"15.770,69",,,,,,,,
LAURO DE FREITAS-BA,,,,,,,,,,BA,,"2.459,26",,,,,,,-,,,,,,,,"2.459,26",,,,,,,"31.541,44",,,,,,,,
MACAJUBA-BA,,,,,,,,,,BA,,"1.291,11",,,,,,,-,,,,,,,,"1.291,11",,,,,,,"16.559,23",,,,,,,,
MACARANI-BA,,,,,,,,,,BA,,"1.475,56",,,,,,,-,,,,,,,,"1.475,56",,,,,,,"18.924,84",,,,,,,,
MADRE DE DEUS-BA,,,,,,,,,,BA,,"2.061.677,66",,,,,,,"1.803.740,56",,,,,,,,"3.865.418,22",,,,,,,"47.713.995,54",,,,,,,,
MAIQUINIQUE-BA,,,,,,,,,,BA,,"1.229,63",,,,,,,-,,,,,,,,"1.229,63",,,,,,,"15.770,69",,,,,,,,
MAIRI-BA,,,,,,,,,,BA,,"1.537,04",,,,,,,-,,,,,,,,"1.537,04",,,,,,,"19.713,36",,,,,,,,
MANOEL VITORINO-BA,,,,,,,,,,BA,,"1.414,07",,,,,,,-,,,,,,,,"1.414,07",,,,,,,"18.136,29",,,,,,,,
MARACAS-BA,,,,,,,,,,BA,,"1.660,00",,,,,,,-,,,,,,,,"1.660,00",,,,,,,"21.290,44",,,,,,,,
MARAGOGIPE-BA,,,,,,,,,,BA,,"57.253,27",,,,,,,-,,,,,,,,"57.253,27",,,,,,,"734.304,72",,,,,,,,
MARAU-BA,,,,,,,,,,BA,,"1.537,04",,,,,,,-,,,,,,,,"1.537,04",,,,,,,"19.713,36",,,,,,,,
MARCIONILIO SOUZA-BA,,,,,,,,,,BA,,"1.291,11",,,,,,,-,,,,,,,,"1.291,11",,,,,,,"16.559,23",,,,,,,,
MASCOTE-BA,,,,,,,,,,BA,,"1.414,07",,,,,,,-,,,,,,,,"1.414,07",,,,,,,"18.136,29",,,,,,,,
MATA DE SAO JOAO-BA,,,,,,,,,,BA,,"213.128,47",,,,,,,"115.589,14",,,,,,,,"328.717,61",,,,,,,"4.313.059,11",,,,,,,,
MEDEIROS NETO-BA,,,,,,,,,,BA,,"1.598,52",,,,,,,-,,,,,,,,"1.598,52",,,,,,,"20.501,91",,,,,,,,
MIGUEL CALMON-BA,,,,,,,,,,BA,,"1.660,00",,,,,,,-,,,,,,,,"1.660,00",,,,,,,"21.290,44",,,,,,,,
MILAGRES-BA,,,,,,,,,,BA,,"1.291,11",,,,,,,-,,,,,,,,"1.291,11",,,,,,,"16.559,23",,,,,,,,
MIRANTE-BA,,,,,,,,,,BA,,"1.291,11",,,,,,,-,,,,,,,,"1.291,11",,,,,,,"16.559,23",,,,,,,,
MONTE SANTO-BA,,,,,,,,,,BA,,"1.967,41",,,,,,,-,,,,,,,,"1.967,41",,,,,,,"25.233,13",,,,,,,,
MUCURI-BA,,,,,,,,,,BA,,"360.047,03",,,,,,,"14.265,20",,,,,,,,"374.312,23",,,,,,,"4.814.553,28",,,,,,,,
MUNDO NOVO-BA,,,,,,,,,,BA,,"1.660,00",,,,,,,-,,,,,,,,"1.660,00",,,,,,,"21.290,44",,,,,,,,
MUNIZ FERREIRA-BA,,,,,,,,,,BA,,"1.229,63",,,,,,,-,,,,,,,,"1.229,63",,,,,,,"15.770,69",,,,,,,,
MURITIBA-BA,,,,,,,,,,BA,,"1.721,48",,,,,,,-,,,,,,,,"1.721,48",,,,,,,"22.078,99",,,,,,,,
MUTUIPE-BA,,,,,,,,,,BA,,"1.598,52",,,,,,,-,,,,,,,,"1.598,52",,,,,,,"20.501,91",,,,,,,,
NAZARE-BA,,,,,,,,,,BA,,"1.660,00",,,,,,,-,,,,,,,,"1.660,00",,,,,,,"21.290,44",,,,,,,,
NILO PECANHA-BA,,,,,,,,,,BA,,"1.352,59",,,,,,,-,,,,,,,,"1.352,59",,,,,,,"17.347,75",,,,,,,,
NORDESTINA-BA,,,,,,,,,,BA,,"1.352,59",,,,,,,-,,,,,,,,"1.352,59",,,,,,,"17.347,75",,,,,,,,
NOVA CANAA-BA,,,,,,,,,,BA,,"1.475,56",,,,,,,-,,,,,,,,"1.475,56",,,,,,,"18.924,84",,,,,,,,
NOVA FATIMA-BA,,,,,,,,,,BA,,"1.229,63",,,,,,,-,,,,,,,,"1.229,63",,,,,,,"15.770,69",,,,,,,,
NOVA IBIA-BA,,,,,,,,,,BA,,"1.229,63",,,,,,,-,,,,,,,,"1.229,63",,,,,,,"15.770,69",,,,,,,,
NOVA ITARANA-BA,,,,,,,,,,BA,,"1.229,63",,,,,,,-,,,,,,,,"1.229,63",,,,,,,"15.770,69",,,,,,,,
NOVA SOURE-BA,,,,,,,,,,BA,,"1.660,00",,,,,,,-,,,,,,,,"1.660,00",,,,,,,"21.290,44",,,,,,,,
NOVA VICOSA-BA,,,,,,,,,,BA,,"1.844,45",,,,,,,-,,,,,,,,"1.844,45",,,,,,,"23.656,06",,,,,,,,
NOVO TRIUNFO-BA,,,,,,,,,,BA,,"1.414,07",,,,,,,-,,,,,,,,"1.414,07",,,,,,,"18.136,29",,,,,,,,
OLINDINA-BA,,,,,,,,,,BA,,"1.660,00",,,,,,,-,,,,,,,,"1.660,00",,,,,,,"21.290,44",,,,,,,,
OURICANGAS-BA,,,,,,,,,,BA,,"1.229,63",,,,,,,-,,,,,,,,"1.229,63",,,,,,,"15.770,69",,,,,,,,
OUROLANDIA-BA,,,,,,,,,,BA,,"1.475,56",,,,,,,-,,,,,,,,"1.475,56",,,,,,,"18.924,84",,,,,,,,
PARIPIRANGA-BA,,,,,,,,,,BA,,"1.660,00",,,,,,,-,,,,,,,,"1.660,00",,,,,,,"21.290,44",,,,,,,,
PAU BRASIL-BA,,,,,,,,,,BA,,"1.291,11",,,,,,,-,,,,,,,,"1.291,11",,,,,,,"16.559,23",,,,,,,,
PAULO AFONSO-BA,,,,,,,,,,BA,,"2.274,82",,,,,,,-,,,,,,,,"2.274,82",,,,,,,"29.175,82",,,,,,,,
PE DE SERRA-BA,,,,,,,,,,BA,,"1.352,59",,,,,,,-,,,,,,,,"1.352,59",,,,,,,"17.347,75",,,,,,,,
PEDRAO-BA,,,,,,,,,,BA,,"1.229,63",,,,,,,-,,,,,,,,"1.229,63",,,,,,,"15.770,69",,,,,,,,
PEDRO ALEXANDRE-BA,,,,,,,,,,BA,,"1.475,56",,,,,,,-,,,,,,,,"1.475,56",,,,,,,"18.924,84",,,,,,,,
PINTADAS-BA,,,,,,,,,,BA,,"1.291,11",,,,,,,-,,,,,,,,"1.291,11",,,,,,,"16.559,23",,,,,,,,
PIRAI DO NORTE-BA,,,,,,,,,,BA,,"1.229,63",,,,,,,-,,,,,,,,"1.229,63",,,,,,,"15.770,69",,,,,,,,
PIRITIBA-BA,,,,,,,,,,BA,,"1.598,52",,,,,,,-,,,,,,,,"1.598,52",,,,,,,"20.501,91",,,,,,,,
PLANALTINO-BA,,,,,,,,,,BA,,"1.229,63",,,,,,,-,,,,,,,,"1.229,63",,,,,,,"15.770,69",,,,,,,,
PLANALTO-BA,,,,,,,,,,BA,,"1.660,00",,,,,,,-,,,,,,,,"1.660,00",,,,,,,"21.290,44",,,,,,,,
POCOES-BA,,,,,,,,,,BA,,"1.905,93",,,,,,,-,,,,,,,,"1.905,93",,,,,,,"24.444,57",,,,,,,,
POJUCA-BA,,,,,,,,,,BA,,"934.296,53",,,,,,,"609.927,41",,,,,,,,"1.544.223,94",,,,,,,"14.627.480,71",,,,,,,,
PORTO SEGURO-BA,,,,,,,,,,BA,,"2.336,30",,,,,,,-,,,,,,,,"2.336,30",,,,,,,"29.964,34",,,,,,,,
POTIRAGUA-BA,,,,,,,,,,BA,,"1.229,63",,,,,,,-,,,,,,,,"1.229,63",,,,,,,"15.770,69",,,,,,,,
PRADO-BA,,,,,,,,,,BA,,"1.660,00",,,,,,,-,,,,,,,,"1.660,00",,,,,,,"21.290,44",,,,,,,,
PRESIDENTE TANCREDO NEVES-BA,,,,,,,,,,BA,,"1.598,52",,,,,,,-,,,,,,,,"1.598,52",,,,,,,"20.501,91",,,,,,,,
QUEIMADAS-BA,,,,,,,,,,BA,,"1.660,00",,,,,,,-,,,,,,,,"1.660,00",,,,,,,"21.290,44",,,,,,,,
QUIJINGUE-BA,,,,,,,,,,BA,,"1.660,00",,,,,,,-,,,,,,,,"1.660,00",,,,,,,"21.290,44",,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QUIXABEIRA-BA,,,,,,,,,,BA,,"1.229,63",,,,,,,-,,,,,,,,"1.229,63",,,,,,,"15.770,69",,,,,,,,
RAFAEL JAMBEIRO-BA,,,,,,,,,,BA,,"1.598,52",,,,,,,-,,,,,,,,"1.598,52",,,,,,,"20.501,91",,,,,,,,
RETIROLANDIA-BA,,,,,,,,,,BA,,"1.352,59",,,,,,,-,,,,,,,,"1.352,59",,,,,,,"17.347,75",,,,,,,,
RIACHAO DO JACUIPE-BA,,,,,,,,,,BA,,"1.782,97",,,,,,,-,,,,,,,,"1.782,97",,,,,,,"22.867,52",,,,,,,,
RIBEIRA DO AMPARO-BA,,,,,,,,,,BA,,"1.414,07",,,,,,,-,,,,,,,,"1.414,07",,,,,,,"18.136,29",,,,,,,,
RIBEIRA DO POMBAL-BA,,,,,,,,,,BA,,"1.905,93",,,,,,,-,,,,,,,,"1.905,93",,,,,,,"24.444,57",,,,,,,,
RIBEIRAO DO LARGO-BA,,,,,,,,,,BA,,"1.229,63",,,,,,,-,,,,,,,,"1.229,63",,,,,,,"15.770,69",,,,,,,,
RIO REAL-BA,,,,,,,,,,BA,,"1.844,45",,,,,,,-,,,,,,,,"1.844,45",,,,,,,"23.656,06",,,,,,,,
RUY BARBOSA-BA,,,,,,,,,,BA,,"1.721,48",,,,,,,-,,,,,,,,"1.721,48",,,,,,,"22.078,99",,,,,,,,
SALINAS DA MARGARIDA-BA,,,,,,,,,,BA,,"40.631,35",,,,,,,"387.833,04",,,,,,,,"428.464,39",,,,,,,"5.251.333,75",,,,,,,,
SALVADOR-BA,,,,,,,,,,BA,,"73.875,19",,,,,,,"387.833,04",,,,,,,,"461.708,23",,,,,,,"5.677.704,29",,,,,,,,
SANTA BARBARA-BA,,,,,,,,,,BA,,"1.537,04",,,,,,,-,,,,,,,,"1.537,04",,,,,,,"19.713,36",,,,,,,,
SANTA BRIGIDA-BA,,,,,,,,,,BA,,"1.414,07",,,,,,,-,,,,,,,,"1.414,07",,,,,,,"18.136,29",,,,,,,,
SANTA CRUZ CABRALIA-BA,,,,,,,,,,BA,,"1.660,00",,,,,,,-,,,,,,,,"1.660,00",,,,,,,"21.290,44",,,,,,,,
SANTA CRUZ DA VITORIA-BA,,,,,,,,,,BA,,"1.229,63",,,,,,,-,,,,,,,,"1.229,63",,,,,,,"15.770,69",,,,,,,,
SANTA INES-BA,,,,,,,,,,BA,,"1.291,11",,,,,,,-,,,,,,,,"1.291,11",,,,,,,"16.559,23",,,,,,,,
SANTA LUZIA-BA,,,,,,,,,,BA,,"1.352,59",,,,,,,-,,,,,,,,"1.352,59",,,,,,,"17.347,75",,,,,,,,
SANTA TERESINHA-BA,,,,,,,,,,BA,,"1.229,63",,,,,,,-,,,,,,,,"1.229,63",,,,,,,"15.770,69",,,,,,,,
SANTALUZ-BA,,,,,,,,,,BA,,"1.782,97",,,,,,,-,,,,,,,,"1.782,97",,,,,,,"22.867,52",,,,,,,,
SANTANOPOLIS-BA,,,,,,,,,,BA,,"1.229,63",,,,,,,-,,,,,,,,"1.229,63",,,,,,,"15.770,69",,,,,,,,
SANTO AMARO-BA,,,,,,,,,,BA,,"60.947,03",,,,,,,"387.833,04",,,,,,,,"448.780,07",,,,,,,"5.511.893,51",,,,,,,,
SANTO ANTONIO DE JESUS-BA,,,,,,,,,,BA,,"2.213,34",,,,,,,-,,,,,,,,"2.213,34",,,,,,,"28.387,28",,,,,,,,
SANTO ESTEVAO-BA,,,,,,,,,,BA,,"1.905,93",,,,,,,-,,,,,,,,"1.905,93",,,,,,,"24.444,57",,,,,,,,
SAO DOMINGOS-BA,,,,,,,,,,BA,,"1.229,63",,,,,,,-,,,,,,,,"1.229,63",,,,,,,"15.770,69",,,,,,,,
SAO FELIPE-BA,,,,,,,,,,BA,,"1.598,52",,,,,,,-,,,,,,,,"1.598,52",,,,,,,"20.501,91",,,,,,,,
SAO FELIX-BA,,,,,,,,,,BA,,"1.414,07",,,,,,,-,,,,,,,,"1.414,07",,,,,,,"18.136,29",,,,,,,,
SAO FRANCISCO DO CONDE-BA,,,,,,,,,,BA,,"2.452.306,73",,,,,,,"1.269.173,79",,,,,,,,"3.721.480,52",,,,,,,"47.257.392,71",,,,,,,,
SAO GONCALO DOS CAMPOS-BA,,,,,,,,,,BA,,"1.782,97",,,,,,,-,,,,,,,,"1.782,97",,,,,,,"22.867,52",,,,,,,,
SAO JOSE DA VITORIA-BA,,,,,,,,,,BA,,"1.229,63",,,,,,,-,,,,,,,,"1.229,63",,,,,,,"15.770,69",,,,,,,,
SAO JOSE DO JACUIPE-BA,,,,,,,,,,BA,,"1.291,11",,,,,,,-,,,,,,,,"1.291,11",,,,,,,"16.559,23",,,,,,,,
SAO MIGUEL DAS MATAS-BA,,,,,,,,,,BA,,"1.291,11",,,,,,,-,,,,,,,,"1.291,11",,,,,,,"16.559,23",,,,,,,,
SAO SEBASTIAO DO PASSE-BA,,,,,,,,,,BA,,"439.071,13",,,,,,,"307.647,84",,,,,,,,"746.718,97",,,,,,,"9.260.515,31",,,,,,,,
SAPEACU-BA,,,,,,,,,,BA,,"1.475,56",,,,,,,-,,,,,,,,"1.475,56",,,,,,,"18.924,84",,,,,,,,
SATIRO DIAS-BA,,,,,,,,,,BA,,"59.739,73",,,,,,,"1.237,18",,,,,,,,"60.976,91",,,,,,,"772.076,51",,,,,,,,
SAUBARA-BA,,,,,,,,,,BA,,"38.784,47",,,,,,,"387.833,04",,,,,,,,"426.617,51",,,,,,,"5.227.646,50",,,,,,,,
SERRA PRETA-BA,,,,,,,,,,BA,,"1.414,07",,,,,,,-,,,,,,,,"1.414,07",,,,,,,"18.136,29",,,,,,,,
SERRINHA-BA,,,,,,,,,,BA,,"2.151,86",,,,,,,-,,,,,,,,"2.151,86",,,,,,,"27.598,74",,,,,,,,
SERROLANDIA-BA,,,,,,,,,,BA,,"1.352,59",,,,,,,-,,,,,,,,"1.352,59",,,,,,,"17.347,75",,,,,,,,
SIMOES FILHO-BA,,,,,,,,,,BA,,"417.513,35",,,,,,,"24.598,43",,,,,,,,"442.111,78",,,,,,,"5.153.506,27",,,,,,,,
SITIO DO QUINTO-BA,,,,,,,,,,BA,,"1.352,59",,,,,,,-,,,,,,,,"1.352,59",,,,,,,"17.347,75",,,,,,,,
TANQUINHO-BA,,,,,,,,,,BA,,"1.229,63",,,,,,,-,,,,,,,,"1.229,63",,,,,,,"15.770,69",,,,,,,,
TAPEROA-BA,,,,,,,,,,BA,,"1.537,04",,,,,,,-,,,,,,,,"1.537,04",,,,,,,"19.713,36",,,,,,,,
TAPIRAMUTA-BA,,,,,,,,,,BA,,"1.475,56",,,,,,,-,,,,,,,,"1.475,56",,,,,,,"18.924,84",,,,,,,,
TEIXEIRA DE FREITAS-BA,,,,,,,,,,BA,,"2.397,78",,,,,,,-,,,,,,,,"2.397,78",,,,,,,"30.752,88",,,,,,,,
TEODORO SAMPAIO-BA,,,,,,,,,,BA,,"61.136,37",,,,,,,"2.542,91",,,,,,,,"63.679,28",,,,,,,"814.582,42",,,,,,,,
TEOFILANDIA-BA,,,,,,,,,,BA,,"1.598,52",,,,,,,-,,,,,,,,"1.598,52",,,,,,,"20.501,91",,,,,,,,
TEOLANDIA-BA,,,,,,,,,,BA,,"1.414,07",,,,,,,-,,,,,,,,"1.414,07",,,,,,,"18.136,29",,,,,,,,
TERRA NOVA-BA,,,,,,,,,,BA,,"1.352,59",,,,,,,-,,,,,,,,"1.352,59",,,,,,,"17.347,75",,,,,,,,
TUCANO-BA,,,,,,,,,,BA,,"1.967,41",,,,,,,-,,,,,,,,"1.967,41",,,,,,,"25.233,13",,,,,,,,
UAUA-BA,,,,,,,,,,BA,,"1.660,00",,,,,,,-,,,,,,,,"1.660,00",,,,,,,"21.290,44",,,,,,,,
UBAIRA-BA,,,,,,,,,,BA,,"1.537,04",,,,,,,-,,,,,,,,"1.537,04",,,,,,,"19.713,36",,,,,,,,
UBAITABA-BA,,,,,,,,,,BA,,"1.598,52",,,,,,,-,,,,,,,,"1.598,52",,,,,,,"20.501,91",,,,,,,,
UBATA-BA,,,,,,,,,,BA,,"1.660,00",,,,,,,-,,,,,,,,"1.660,00",,,,,,,"21.290,44",,,,,,,,
UNA-BA,,,,,,,,,,BA,,"1.660,00",,,,,,,-,,,,,,,,"1.660,00",,,,,,,"21.290,44",,,,,,,,
URUCUCA-BA,,,,,,,,,,BA,,"1.537,04",,,,,,,-,,,,,,,,"1.537,04",,,,,,,"19.713,36",,,,,,,,
VALENCA-BA,,,,,,,,,,BA,,"66.256,81",,,,,,,-,,,,,,,,"66.256,81",,,,,,,"849.780,08",,,,,,,,
VALENTE-BA,,,,,,,,,,BA,,"1.660,00",,,,,,,-,,,,,,,,"1.660,00",,,,,,,"21.290,44",,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VARZEA DA ROCA-BA,,,,,,,,,,BA,,"1.352,59",,,,,,,-,,,,,,,,"1.352,59",,,,,,,"17.347,75",,,,,,,,
VARZEA DO POCO-BA,,,,,,,,,,BA,,"1.229,63",,,,,,,-,,,,,,,,"1.229,63",,,,,,,"15.770,69",,,,,,,,
VARZEA NOVA-BA,,,,,,,,,,BA,,"1.352,59",,,,,,,-,,,,,,,,"1.352,59",,,,,,,"17.347,75",,,,,,,,
VARZEDO-BA,,,,,,,,,,BA,,"1.229,63",,,,,,,-,,,,,,,,"1.229,63",,,,,,,"15.770,69",,,,,,,,
VERA CRUZ-BA,,,,,,,,,,BA,,"1.844,45",,,,,,,-,,,,,,,,"1.844,45",,,,,,,"344.996,86",,,,,,,,
VEREDA-BA,,,,,,,,,,BA,,"1.229,63",,,,,,,-,,,,,,,,"1.229,63",,,,,,,"15.770,69",,,,,,,,
VITORIA DA CONQUISTA-BA,,,,,,,,,,BA,,"2.459,26",,,,,,,-,,,,,,,,"2.459,26",,,,,,,"31.541,44",,,,,,,,
WENCESLAU GUIMARAES-BA,,,,,,,,,,BA,,"1.598,52",,,,,,,-,,,,,,,,"1.598,52",,,,,,,"20.501,91",,,,,,,,
BAHIA  TOTAL,,,,,,,,,,,,"11.854.146,87",,,,,,,"8.585.756,03",,,,,,,,"20.439.902,90",,,,,,,"255.639.529,86",,,,,,,,
ACARAU-CE,,,,,,,,,,CE,,"3.045,36",,,,,,,-,,,,,,,,"3.045,36",,,,,,,"42.387,67",,,,,,,,
ALCANTARAS-CE,,,,,,,,,,CE,,"1.937,96",,,,,,,-,,,,,,,,"1.937,96",,,,,,,"26.973,97",,,,,,,,
AMONTADA-CE,,,,,,,,,,CE,,"62.624,56",,,,,,,"16.142,34",,,,,,,,"78.766,90",,,,,,,"1.070.479,63",,,,,,,,
APUIARES-CE,,,,,,,,,,CE,,"2.030,24",,,,,,,-,,,,,,,,"2.030,24",,,,,,,"28.258,42",,,,,,,,
AQUIRAZ-CE,,,,,,,,,,CE,,-,,,,,,,"58.454,52",,,,,,,,"58.454,52",,,,,,,"848.849,27",,,,,,,,
ARACATI-CE,,,,,,,,,,CE,,"482.655,19",,,,,,,"32.831,79",,,,,,,,"515.486,98",,,,,,,"5.480.370,32",,,,,,,,
ARARENDA-CE,,,,,,,,,,CE,,"1.937,96",,,,,,,-,,,,,,,,"1.937,96",,,,,,,"26.973,97",,,,,,,,
BARROQUINHA-CE,,,,,,,,,,CE,,"2.122,53",,,,,,,-,,,,,,,,"2.122,53",,,,,,,"29.542,92",,,,,,,,
BELA CRUZ-CE,,,,,,,,,,CE,,"2.583,94",,,,,,,-,,,,,,,,"2.583,94",,,,,,,"35.965,30",,,,,,,,
CAMOCIM-CE,,,,,,,,,,CE,,"3.045,36",,,,,,,-,,,,,,,,"3.045,36",,,,,,,"42.387,67",,,,,,,,
CANINDE-CE,,,,,,,,,,CE,,"3.229,93",,,,,,,-,,,,,,,,"3.229,93",,,,,,,"44.956,64",,,,,,,,
CARIDADE-CE,,,,,,,,,,CE,,"2.399,38",,,,,,,-,,,,,,,,"2.399,38",,,,,,,"33.396,36",,,,,,,,
CARIRE-CE,,,,,,,,,,CE,,"2.307,09",,,,,,,-,,,,,,,,"2.307,09",,,,,,,"32.111,85",,,,,,,,
CARNAUBAL-CE,,,,,,,,,,CE,,"2.214,81",,,,,,,-,,,,,,,,"2.214,81",,,,,,,"30.827,40",,,,,,,,
CATUNDA-CE,,,,,,,,,,CE,,"1.845,67",,,,,,,-,,,,,,,,"1.845,67",,,,,,,"25.689,46",,,,,,,,
