INDEPENDENCIA-CE,,,,,,,,CE,,"2.751,84",,,,,,,,-,,,,,,"2.751,84",,,,,,,"30.329,97",,,,,,,,
IPAPORANGA-CE,,,,,,,,CE,,"2.140,32",,,,,,,,-,,,,,,"2.140,32",,,,,,,"23.589,96",,,,,,,,
IPU-CE,,,,,,,,CE,,"3.057,60",,,,,,,,-,,,,,,"3.057,60",,,,,,,"33.699,96",,,,,,,,
IPUEIRAS-CE,,,,,,,,CE,,"3.057,60",,,,,,,,-,,,,,,"3.057,60",,,,,,,"33.699,96",,,,,,,,
IRAUCUBA-CE,,,,,,,,CE,,"2.649,92",,,,,,,,-,,,,,,"2.649,92",,,,,,,"29.206,63",,,,,,,,
ITAPAGE-CE,,,,,,,,CE,,"3.159,52",,,,,,,,-,,,,,,"3.159,52",,,,,,,"34.823,30",,,,,,,,
ITAPIPOCA-CE,,,,,,,,CE,,"85.912,26",,,,,,,,"75.269,21",,,,,,"161.181,47",,,,,,,"1.755.366,83",,,,,,,,
ITAREMA-CE,,,,,,,,CE,,"67.336,63",,,,,,,,"69.301,28",,,,,,"136.637,91",,,,,,,"1.487.997,40",,,,,,,,
JAGUARUANA-CE,,,,,,,,CE,,"731,12",,,,,,,,"307,07",,,,,,"1.038,19",,,,,,,"3.715,06",,,,,,,,
JIJOCA DE JERICOACOARA-CE,,,,,,,,CE,,"2.344,16",,,,,,,,-,,,,,,"2.344,16",,,,,,,"25.836,64",,,,,,,,
MARACANAU-CE,,,,,,,,CE,,"717.819,82",,,,,,,,-,,,,,,"717.819,82",,,,,,,"6.866.307,00",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARCO-CE,,,,,,,,CE,,"2.649,92",,,,,,,,-,,,,,,"2.649,92",,,,,,,"29.206,63",,,,,,,,
MARTINOPOLE-CE,,,,,,,,CE,,"2.140,32",,,,,,,,-,,,,,,"2.140,32",,,,,,,"23.589,96",,,,,,,,
MASSAPE-CE,,,,,,,,CE,,"2.955,68",,,,,,,,-,,,,,,"2.955,68",,,,,,,"32.576,63",,,,,,,,
MERUOCA-CE,,,,,,,,CE,,"2.242,24",,,,,,,,-,,,,,,"2.242,24",,,,,,,"24.713,30",,,,,,,,
MIRAIMA-CE,,,,,,,,CE,,"2.242,24",,,,,,,,-,,,,,,"2.242,24",,,,,,,"24.713,30",,,,,,,,
MONSENHOR TABOSA-CE,,,,,,,,CE,,"2.446,08",,,,,,,,-,,,,,,"2.446,08",,,,,,,"26.959,96",,,,,,,,
MORAUJO-CE,,,,,,,,CE,,"2.038,40",,,,,,,,-,,,,,,"2.038,40",,,,,,,"22.466,64",,,,,,,,
MORRINHOS-CE,,,,,,,,CE,,"2.649,92",,,,,,,,-,,,,,,"2.649,92",,,,,,,"29.206,63",,,,,,,,
MUCAMBO-CE,,,,,,,,CE,,"2.344,16",,,,,,,,-,,,,,,"2.344,16",,,,,,,"25.836,64",,,,,,,,
NOVA RUSSAS-CE,,,,,,,,CE,,"2.853,76",,,,,,,,-,,,,,,"2.853,76",,,,,,,"31.453,31",,,,,,,,
NOVO ORIENTE-CE,,,,,,,,CE,,"2.751,84",,,,,,,,-,,,,,,"2.751,84",,,,,,,"30.329,97",,,,,,,,
PACUJA-CE,,,,,,,,CE,,"2.038,40",,,,,,,,-,,,,,,"2.038,40",,,,,,,"22.466,64",,,,,,,,
PARACURU-CE,,,,,,,,CE,,"65.014,68",,,,,,,,"99.059,86",,,,,,"164.074,54",,,,,,,"1.839.522,17",,,,,,,,
PARAIPABA-CE,,,,,,,,CE,,"2.853,76",,,,,,,,"5.101,04",,,,,,"7.954,80",,,,,,,"86.355,91",,,,,,,,
PARAMOTI-CE,,,,,,,,CE,,"2.140,32",,,,,,,,-,,,,,,"2.140,32",,,,,,,"23.589,96",,,,,,,,
PENTECOSTE-CE,,,,,,,,CE,,"2.955,68",,,,,,,,-,,,,,,"2.955,68",,,,,,,"32.576,63",,,,,,,,
PIRES FERREIRA-CE,,,,,,,,CE,,"2.038,40",,,,,,,,-,,,,,,"2.038,40",,,,,,,"22.466,64",,,,,,,,
PORANGA-CE,,,,,,,,CE,,"2.140,32",,,,,,,,-,,,,,,"2.140,32",,,,,,,"23.589,96",,,,,,,,
QUITERIANOPOLIS-CE,,,,,,,,CE,,"2.649,92",,,,,,,,-,,,,,,"2.649,92",,,,,,,"29.206,63",,,,,,,,
RERIUTABA-CE,,,,,,,,CE,,"2.548,00",,,,,,,,-,,,,,,"2.548,00",,,,,,,"28.083,30",,,,,,,,
SANTA QUITERIA-CE,,,,,,,,CE,,"3.159,52",,,,,,,,-,,,,,,"3.159,52",,,,,,,"34.823,30",,,,,,,,
SANTANA DO ACARAU-CE,,,,,,,,CE,,"2.853,76",,,,,,,,-,,,,,,"2.853,76",,,,,,,"31.453,31",,,,,,,,
SAO BENEDITO-CE,,,,,,,,CE,,"3.159,52",,,,,,,,-,,,,,,"3.159,52",,,,,,,"34.823,30",,,,,,,,
SAO GONCALO DO AMARANTE-CE,,,,,,,,CE,,"720.979,34",,,,,,,,-,,,,,,"720.979,34",,,,,,,"6.897.131,72",,,,,,,,
SAO LUIS DO CURU-CE,,,,,,,,CE,,"2.242,24",,,,,,,,-,,,,,,"2.242,24",,,,,,,"24.713,30",,,,,,,,
SENADOR SA-CE,,,,,,,,CE,,"2.038,40",,,,,,,,-,,,,,,"2.038,40",,,,,,,"22.466,64",,,,,,,,
SOBRAL-CE,,,,,,,,CE,,"4.076,81",,,,,,,,-,,,,,,"4.076,81",,,,,,,"44.933,32",,,,,,,,
TAMBORIL-CE,,,,,,,,CE,,"2.751,84",,,,,,,,-,,,,,,"2.751,84",,,,,,,"30.329,97",,,,,,,,
TEJUCUOCA-CE,,,,,,,,CE,,"2.344,16",,,,,,,,-,,,,,,"2.344,16",,,,,,,"25.836,64",,,,,,,,
TIANGUA-CE,,,,,,,,CE,,"3.465,28",,,,,,,,-,,,,,,"3.465,28",,,,,,,"38.193,30",,,,,,,,
TRAIRI-CE,,,,,,,,CE,,"74.302,49",,,,,,,,"122.229,51",,,,,,"196.532,00",,,,,,,"2.136.118,15",,,,,,,,
TURURU-CE,,,,,,,,CE,,"2.242,24",,,,,,,,-,,,,,,"2.242,24",,,,,,,"24.713,30",,,,,,,,
UBAJARA-CE,,,,,,,,CE,,"2.853,76",,,,,,,,-,,,,,,"2.853,76",,,,,,,"31.453,31",,,,,,,,
UMIRIM-CE,,,,,,,,CE,,"2.548,00",,,,,,,,-,,,,,,"2.548,00",,,,,,,"28.083,30",,,,,,,,
URUBURETAMA-CE,,,,,,,,CE,,"2.548,00",,,,,,,,-,,,,,,"2.548,00",,,,,,,"28.083,30",,,,,,,,
URUOCA-CE,,,,,,,,CE,,"2.242,24",,,,,,,,-,,,,,,"2.242,24",,,,,,,"24.713,30",,,,,,,,
VARJOTA-CE,,,,,,,,CE,,"2.446,08",,,,,,,,-,,,,,,"2.446,08",,,,,,,"26.959,96",,,,,,,,
VICOSA DO CEARA-CE,,,,,,,,CE,,"3.261,44",,,,,,,,-,,,,,,"3.261,44",,,,,,,"35.946,64",,,,,,,,
CEARA  TOTAL,,,,,,,,,,"3.735.035,61",,,,,,,,"541.666,28",,,,,,"4.276.701,89",,,,,,,"45.780.650,89",,,,,,,,
AFONSO CLAUDIO-ES,,,,,,,,ES,,"57.520,03",,,,,,,,-,,,,,,"57.520,03",,,,,,,"694.075,82",,,,,,,,
AGUA DOCE DO NORTE-ES,,,,,,,,ES,,"43.140,02",,,,,,,,-,,,,,,"43.140,02",,,,,,,"520.659,79",,,,,,,,
AGUIA BRANCA-ES,,,,,,,,ES,,"41.085,74",,,,,,,,-,,,,,,"41.085,74",,,,,,,"495.474,42",,,,,,,,
ALEGRE-ES,,,,,,,,ES,,"57.520,03",,,,,,,,-,,,,,,"57.520,03",,,,,,,"693.664,22",,,,,,,,
ALFREDO CHAVES-ES,,,,,,,,ES,,"45.194,31",,,,,,,,-,,,,,,"45.194,31",,,,,,,"545.021,90",,,,,,,,
ALTO RIO NOVO-ES,,,,,,,,ES,,"41.085,74",,,,,,,,-,,,,,,"41.085,74",,,,,,,"495.474,42",,,,,,,,
ANCHIETA-ES,,,,,,,,ES,,"295.703,60",,,,,,,,-,,,,,,"295.703,60",,,,,,,"3.473.473,20",,,,,,,,
APIACA-ES,,,,,,,,ES,,"41.085,74",,,,,,,,-,,,,,,"41.085,74",,,,,,,"495.474,42",,,,,,,,
ARACRUZ-ES,,,,,,,,ES,,"413.985,04",,,,,,,,"1.756.432,66",,,,,,"2.170.417,70",,,,,,,"30.471.240,94",,,,,,,,
ATILIO VIVACQUA-ES,,,,,,,,ES,,"41.085,74",,,,,,,,-,,,,,,"41.085,74",,,,,,,"495.474,42",,,,,,,,
BAIXO GUANDU-ES,,,,,,,,ES,,"57.520,03",,,,,,,,-,,,,,,"57.520,03",,,,,,,"693.252,61",,,,,,,,
BARRA DE SAO FRANCISCO-ES,,,,,,,,ES,,"61.628,61",,,,,,,,-,,,,,,"61.628,61",,,,,,,"743.211,70",,,,,,,,
BOA ESPERANCA-ES,,,,,,,,ES,,"45.194,31",,,,,,,,-,,,,,,"45.194,31",,,,,,,"545.021,90",,,,,,,,
BOM JESUS DO NORTE-ES,,,,,,,,ES,,"41.085,74",,,,,,,,-,,,,,,"41.085,74",,,,,,,"495.474,42",,,,,,,,
BREJETUBA-ES,,,,,,,,ES,,"43.140,02",,,,,,,,-,,,,,,"43.140,02",,,,,,,"520.248,18",,,,,,,,
CACHOEIRO DE ITAPEMIRIM-ES,,,,,,,,ES,,"82.171,48",,,,,,,,-,,,,,,"82.171,48",,,,,,,"990.948,93",,,,,,,,
CARIACICA-ES,,,,,,,,ES,,"82.171,48",,,,,,,,-,,,,,,"82.171,48",,,,,,,"990.948,93",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CASTELO-ES,,,,,,,,ES,,"59.574,32",,,,,,,,-,,,,,,"59.574,32",,,,,,,"718.437,95",,,,,,,,
COLATINA-ES,,,,,,,,ES,,"76.008,62",,,,,,,,-,,,,,,"76.008,62",,,,,,,"916.627,79",,,,,,,,
CONCEICAO DA BARRA-ES,,,,,,,,ES,,"140.701,14",,,,,,,,"22.588,80",,,,,,"163.289,94",,,,,,,"1.903.931,93",,,,,,,,
CONCEICAO DO CASTELO-ES,,,,,,,,ES,,"43.140,02",,,,,,,,-,,,,,,"43.140,02",,,,,,,"520.248,18",,,,,,,,
DIVINO DE SAO LOURENCO-ES,,,,,,,,ES,,"41.085,74",,,,,,,,-,,,,,,"41.085,74",,,,,,,"495.474,42",,,,,,,,
DOMINGOS MARTINS-ES,,,,,,,,ES,,"57.520,03",,,,,,,,-,,,,,,"57.520,03",,,,,,,"693.664,22",,,,,,,,
DORES DO RIO PRETO-ES,,,,,,,,ES,,"41.085,74",,,,,,,,-,,,,,,"41.085,74",,,,,,,"495.474,42",,,,,,,,
ECOPORANGA-ES,,,,,,,,ES,,"53.411,46",,,,,,,,-,,,,,,"53.411,46",,,,,,,"644.116,78",,,,,,,,
FUNDAO-ES,,,,,,,,ES,,"272.047,31",,,,,,,,"291.028,85",,,,,,"563.076,16",,,,,,,"7.696.786,58",,,,,,,,
GOVERNADOR LINDENBERG-ES,,,,,,,,ES,,"41.085,74",,,,,,,,-,,,,,,"41.085,74",,,,,,,"495.474,42",,,,,,,,
GUACUI-ES,,,,,,,,ES,,"55.465,75",,,,,,,,-,,,,,,"55.465,75",,,,,,,"668.890,54",,,,,,,,
GUARAPARI-ES,,,,,,,,ES,,"76.008,62",,,,,,,,-,,,,,,"76.008,62",,,,,,,"916.216,13",,,,,,,,
IBATIBA-ES,,,,,,,,ES,,"51.357,17",,,,,,,,-,,,,,,"51.357,17",,,,,,,"619.343,08",,,,,,,,
IBIRACU-ES,,,,,,,,ES,,"43.140,02",,,,,,,,-,,,,,,"43.140,02",,,,,,,"520.248,18",,,,,,,,
IBITIRAMA-ES,,,,,,,,ES,,"41.085,74",,,,,,,,-,,,,,,"41.085,74",,,,,,,"495.474,42",,,,,,,,
ICONHA-ES,,,,,,,,ES,,"43.140,02",,,,,,,,-,,,,,,"43.140,02",,,,,,,"520.248,18",,,,,,,,
IRUPI-ES,,,,,,,,ES,,"43.140,02",,,,,,,,-,,,,,,"43.140,02",,,,,,,"520.248,18",,,,,,,,
ITAGUACU-ES,,,,,,,,ES,,"45.194,31",,,,,,,,-,,,,,,"45.194,31",,,,,,,"545.433,51",,,,,,,,
ITAPEMIRIM-ES,,,,,,,,ES,,"331.188,03",,,,,,,,"933.427,91",,,,,,"1.264.615,94",,,,,,,"15.083.535,03",,,,,,,,
ITARANA-ES,,,,,,,,ES,,"43.140,02",,,,,,,,-,,,,,,"43.140,02",,,,,,,"520.248,18",,,,,,,,
IUNA-ES,,,,,,,,ES,,"55.465,75",,,,,,,,-,,,,,,"55.465,75",,,,,,,"668.890,54",,,,,,,,
JAGUARE-ES,,,,,,,,ES,,"455.930,88",,,,,,,,"177.549,83",,,,,,"633.480,71",,,,,,,"7.929.997,34",,,,,,,,
JERONIMO MONTEIRO-ES,,,,,,,,ES,,"43.140,02",,,,,,,,-,,,,,,"43.140,02",,,,,,,"520.248,18",,,,,,,,
JOAO NEIVA-ES,,,,,,,,ES,,"47.248,60",,,,,,,,-,,,,,,"47.248,60",,,,,,,"569.795,61",,,,,,,,
LARANJA DA TERRA-ES,,,,,,,,ES,,"43.140,02",,,,,,,,-,,,,,,"43.140,02",,,,,,,"520.248,18",,,,,,,,
LINHARES-ES,,,,,,,,ES,,"3.178.772,76",,,,,,,,"1.939.785,41",,,,,,"5.118.558,17",,,,,,,"50.056.964,02",,,,,,,,
MANTENOPOLIS-ES,,,,,,,,ES,,"43.140,02",,,,,,,,-,,,,,,"43.140,02",,,,,,,"520.659,79",,,,,,,,
MARATAIZES-ES,,,,,,,,ES,,"57.520,03",,,,,,,,"133.246,21",,,,,,"190.766,24",,,,,,,"2.291.499,80",,,,,,,,
MARECHAL FLORIANO-ES,,,,,,,,ES,,"45.194,31",,,,,,,,-,,,,,,"45.194,31",,,,,,,"545.021,90",,,,,,,,
MARILANDIA-ES,,,,,,,,ES,,"43.140,02",,,,,,,,-,,,,,,"43.140,02",,,,,,,"519.836,52",,,,,,,,
MIMOSO DO SUL-ES,,,,,,,,ES,,"55.465,75",,,,,,,,-,,,,,,"55.465,75",,,,,,,"668.890,54",,,,,,,,
MONTANHA-ES,,,,,,,,ES,,"49.302,88",,,,,,,,-,,,,,,"49.302,88",,,,,,,"594.569,35",,,,,,,,
MUCURICI-ES,,,,,,,,ES,,"41.085,74",,,,,,,,-,,,,,,"41.085,74",,,,,,,"495.474,42",,,,,,,,
MUNIZ FREIRE-ES,,,,,,,,ES,,"51.357,17",,,,,,,,-,,,,,,"51.357,17",,,,,,,"619.343,08",,,,,,,,
MUQUI-ES,,,,,,,,ES,,"45.194,31",,,,,,,,-,,,,,,"45.194,31",,,,,,,"545.021,90",,,,,,,,
NOVA VENECIA-ES,,,,,,,,ES,,"63.682,89",,,,,,,,-,,,,,,"63.682,89",,,,,,,"767.985,40",,,,,,,,
PANCAS-ES,,,,,,,,ES,,"51.357,17",,,,,,,,-,,,,,,"51.357,17",,,,,,,"619.754,69",,,,,,,,
PEDRO CANARIO-ES,,,,,,,,ES,,"53.411,46",,,,,,,,-,,,,,,"53.411,46",,,,,,,"644.116,78",,,,,,,,
PINHEIROS-ES,,,,,,,,ES,,"53.411,46",,,,,,,,-,,,,,,"53.411,46",,,,,,,"644.116,78",,,,,,,,
PIUMA-ES,,,,,,,,ES,,"49.302,88",,,,,,,,-,,,,,,"49.302,88",,,,,,,"594.157,69",,,,,,,,
PONTO BELO-ES,,,,,,,,ES,,"41.085,74",,,,,,,,-,,,,,,"41.085,74",,,,,,,"495.474,42",,,,,,,,
PRESIDENTE KENNEDY-ES,,,,,,,,ES,,"248.391,02",,,,,,,,"3.731.200,25",,,,,,"3.979.591,27",,,,,,,"34.497.721,34",,,,,,,,
RIO BANANAL-ES,,,,,,,,ES,,"49.302,88",,,,,,,,-,,,,,,"49.302,88",,,,,,,"594.569,35",,,,,,,,
RIO NOVO DO SUL-ES,,,,,,,,ES,,"43.140,02",,,,,,,,-,,,,,,"43.140,02",,,,,,,"520.248,18",,,,,,,,
SANTA LEOPOLDINA-ES,,,,,,,,ES,,"45.194,31",,,,,,,,-,,,,,,"45.194,31",,,,,,,"545.021,90",,,,,,,,
SANTA MARIA DE JETIBA-ES,,,,,,,,ES,,"57.520,03",,,,,,,,-,,,,,,"57.520,03",,,,,,,"693.664,22",,,,,,,,
SANTA TERESA-ES,,,,,,,,ES,,"53.411,46",,,,,,,,-,,,,,,"53.411,46",,,,,,,"644.116,78",,,,,,,,
SAO DOMINGOS DO NORTE-ES,,,,,,,,ES,,"41.085,74",,,,,,,,-,,,,,,"41.085,74",,,,,,,"495.474,42",,,,,,,,
SAO GABRIEL DA PALHA-ES,,,,,,,,ES,,"57.520,03",,,,,,,,-,,,,,,"57.520,03",,,,,,,"693.252,61",,,,,,,,
SAO JOSE DO CALCADO-ES,,,,,,,,ES,,"43.140,02",,,,,,,,-,,,,,,"43.140,02",,,,,,,"520.248,18",,,,,,,,
SAO MATEUS-ES,,,,,,,,ES,,"1.804.083,30",,,,,,,,"99.053,30",,,,,,"1.903.136,60",,,,,,,"17.992.488,88",,,,,,,,
SAO ROQUE DO CANAA-ES,,,,,,,,ES,,"43.140,02",,,,,,,,-,,,,,,"43.140,02",,,,,,,"520.248,18",,,,,,,,
SERRA-ES,,,,,,,,ES,,"473.125,76",,,,,,,,"740.782,31",,,,,,"1.213.908,07",,,,,,,"16.293.542,53",,,,,,,,
SOORETAMA-ES,,,,,,,,ES,,"53.411,46",,,,,,,,-,,,,,,"53.411,46",,,,,,,"643.705,17",,,,,,,,
VARGEM ALTA-ES,,,,,,,,ES,,"49.302,88",,,,,,,,-,,,,,,"49.302,88",,,,,,,"594.569,35",,,,,,,,
VENDA NOVA DO IMIGRANTE-ES,,,,,,,,ES,,"51.357,17",,,,,,,,-,,,,,,"51.357,17",,,,,,,"618.931,47",,,,,,,,
VIANA-ES,,,,,,,,ES,,"67.791,47",,,,,,,,-,,,,,,"67.791,47",,,,,,,"817.121,24",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VILA PAVAO-ES,,,,,,,,ES,,"41.085,74",,,,,,,,-,,,,,,"41.085,74",,,,,,,"495.474,42",,,,,,,,
VILA VALERIO-ES,,,,,,,,ES,,"45.194,31",,,,,,,,-,,,,,,"45.194,31",,,,,,,"545.021,90",,,,,,,,
VILA VELHA-ES,,,,,,,,ES,,"473.125,76",,,,,,,,-,,,,,,"473.125,76",,,,,,,"5.557.557,16",,,,,,,,
VITORIA-ES,,,,,,,,ES,,"473.125,76",,,,,,,,"64.001,53",,,,,,"537.127,29",,,,,,,"6.586.267,81",,,,,,,,
ESPIRITO SANTO  TOTAL,,,,,,,,,,"11.869.636,48",,,,,,,,"9.889.097,06",,,,,,"21.758.733,54",,,,,,,"239.050.574,36",,,,,,,,
BETIM-MG,,,,,,,,MG,,"49.786,81",,,,,,,,-,,,,,,"49.786,81",,,,,,,"344.941,51",,,,,,,,
JUIZ DE FORA-MG,,,,,,,,MG,,-,,,,,,,,-,,,,,,-,,,,,,,"5.015.535,47",,,,,,,,
MINAS GERAIS  TOTAL,,,,,,,,,,"49.786,81",,,,,,,,-,,,,,,"49.786,81",,,,,,,"5.360.476,98",,,,,,,,
AFUA-PA,,,,,,,,PA,,-,,,,,,,,"8.116,85",,,,,,"8.116,85",,,,,,,"88.134,04",,,,,,,,
ALENQUER-PA,,,,,,,,PA,,-,,,,,,,,"8.116,85",,,,,,"8.116,85",,,,,,,"88.134,04",,,,,,,,
ALMEIRIM-PA,,,,,,,,PA,,-,,,,,,,,"8.116,85",,,,,,"8.116,85",,,,,,,"88.134,04",,,,,,,,
ANAJAS-PA,,,,,,,,PA,,-,,,,,,,,"8.116,85",,,,,,"8.116,85",,,,,,,"88.134,04",,,,,,,,
BREVES-PA,,,,,,,,PA,,-,,,,,,,,"8.116,85",,,,,,"8.116,85",,,,,,,"88.134,04",,,,,,,,
CHAVES-PA,,,,,,,,PA,,-,,,,,,,,"8.116,85",,,,,,"8.116,85",,,,,,,"88.134,04",,,,,,,,
CURUA-PA,,,,,,,,PA,,-,,,,,,,,"8.116,85",,,,,,"8.116,85",,,,,,,"88.134,04",,,,,,,,
FARO-PA,,,,,,,,PA,,-,,,,,,,,"8.116,85",,,,,,"8.116,85",,,,,,,"88.134,04",,,,,,,,
GURUPA-PA,,,,,,,,PA,,-,,,,,,,,"8.116,85",,,,,,"8.116,85",,,,,,,"88.134,04",,,,,,,,
JURUTI-PA,,,,,,,,PA,,-,,,,,,,,"8.116,85",,,,,,"8.116,85",,,,,,,"88.134,04",,,,,,,,
MELGACO-PA,,,,,,,,PA,,-,,,,,,,,"8.116,85",,,,,,"8.116,85",,,,,,,"88.134,04",,,,,,,,
MONTE ALEGRE-PA,,,,,,,,PA,,-,,,,,,,,"8.116,85",,,,,,"8.116,85",,,,,,,"88.134,04",,,,,,,,
OBIDOS-PA,,,,,,,,PA,,-,,,,,,,,"8.116,85",,,,,,"8.116,85",,,,,,,"88.134,04",,,,,,,,
PORTO DE MOZ-PA,,,,,,,,PA,,-,,,,,,,,"8.116,85",,,,,,"8.116,85",,,,,,,"88.134,04",,,,,,,,
PRAINHA-PA,,,,,,,,PA,,-,,,,,,,,"8.116,85",,,,,,"8.116,85",,,,,,,"88.134,04",,,,,,,,
SANTAREM-PA,,,,,,,,PA,,-,,,,,,,,"8.116,85",,,,,,"8.116,85",,,,,,,"88.134,04",,,,,,,,
TERRA SANTA-PA,,,,,,,,PA,,-,,,,,,,,"8.116,85",,,,,,"8.116,85",,,,,,,"88.134,04",,,,,,,,
PARA  TOTAL,,,,,,,,,,-,,,,,,,,"137.986,45",,,,,,"137.986,45",,,,,,,"1.498.278,68",,,,,,,,
BAYEUX-PB,,,,,,,,PB,,-,,,,,,,,-,,,,,,-,,,,,,,"1.450,50",,,,,,,,
CALDAS BRANDAO-PB,,,,,,,,PB,,"0,59",,,,,,,,-,,,,,,"0,59",,,,,,,"295.155,29",,,,,,,,
PEDRAS DE FOGO-PB,,,,,,,,PB,,-,,,,,,,,-,,,,,,-,,,,,,,"5.670.982,05",,,,,,,,
SANTA RITA-PB,,,,,,,,PB,,-,,,,,,,,-,,,,,,-,,,,,,,"1.006.342,86",,,,,,,,
PARAIBA  TOTAL,,,,,,,,,,"0,59",,,,,,,,-,,,,,,"0,59",,,,,,,"6.973.930,70",,,,,,,,
CABO DE SANTO AGOSTINHO-PE,,,,,,,,PE,,"717.819,82",,,,,,,,-,,,,,,"717.819,82",,,,,,,"6.870.243,38",,,,,,,,
CAMARAGIBE-PE,,,,,,,,PE,,"668.033,01",,,,,,,,-,,,,,,"668.033,01",,,,,,,"6.341.859,52",,,,,,,,
GOIANA-PE,,,,,,,,PE,,"717.819,82",,,,,,,,-,,,,,,"717.819,82",,,,,,,"6.865.036,70",,,,,,,,
IPOJUCA-PE,,,,,,,,PE,,"49.786,22",,,,,,,,-,,,,,,"49.786,22",,,,,,,"344.265,78",,,,,,,,
ITAMBE-PE,,,,,,,,PE,,"0,59",,,,,,,,-,,,,,,"0,59",,,,,,,"7.667.428,38",,,,,,,,
ITAQUITINGA-PE,,,,,,,,PE,,"717.819,82",,,,,,,,-,,,,,,"717.819,82",,,,,,,"6.862.096,53",,,,,,,,
JABOATAO DOS GUARARAPES-PE,,,,,,,,PE,,"49.786,81",,,,,,,,-,,,,,,"49.786,81",,,,,,,"528.038,68",,,,,,,,
MORENO-PE,,,,,,,,PE,,"0,80",,,,,,,,-,,,,,,"0,80",,,,,,,"8.087.024,42",,,,,,,,
PAULISTA-PE,,,,,,,,PE,,"668.033,01",,,,,,,,-,,,,,,"668.033,01",,,,,,,"6.341.998,81",,,,,,,,
RECIFE-PE,,,,,,,,PE,,"49.786,81",,,,,,,,-,,,,,,"49.786,81",,,,,,,"528.038,68",,,,,,,,
SAO LOURENCO DA MATA-PE,,,,,,,,PE,,"0,80",,,,,,,,-,,,,,,"0,80",,,,,,,"8.302.785,12",,,,,,,,
VITORIA DE SANTO ANTAO-PE,,,,,,,,PE,,"668.033,01",,,,,,,,-,,,,,,"668.033,01",,,,,,,"6.344.153,13",,,,,,,,
PERNAMBUCO  TOTAL,,,,,,,,,,"4.306.920,52",,,,,,,,-,,,,,,"4.306.920,52",,,,,,,"65.082.969,13",,,,,,,,
ADRIANOPOLIS-PR,,,,,,,,PR,,"1.577,95",,,,,,,,-,,,,,,"1.577,95",,,,,,,"28.764,25",,,,,,,,
AGUDOS DO SUL-PR,,,,,,,,PR,,"1.577,95",,,,,,,,-,,,,,,"1.577,95",,,,,,,"28.764,25",,,,,,,,
ALMIRANTE TAMANDARE-PR,,,,,,,,PR,,"2.840,32",,,,,,,,-,,,,,,"2.840,32",,,,,,,"51.775,71",,,,,,,,
ANTONINA-PR,,,,,,,,PR,,"1.893,54",,,,,,,,-,,,,,,"1.893,54",,,,,,,"34.517,12",,,,,,,,
ARAUCARIA-PR,,,,,,,,PR,,"2.919,22",,,,,,,,-,,,,,,"2.919,22",,,,,,,"53.213,93",,,,,,,,
BALSA NOVA-PR,,,,,,,,PR,,"1.656,85",,,,,,,,-,,,,,,"1.656,85",,,,,,,"30.202,48",,,,,,,,
BOCAIUVA DO SUL-PR,,,,,,,,PR,,"1.577,95",,,,,,,,-,,,,,,"1.577,95",,,,,,,"28.764,25",,,,,,,,
CAMPINA GRANDE DO SUL-PR,,,,,,,,PR,,"2.288,03",,,,,,,,-,,,,,,"2.288,03",,,,,,,"41.708,20",,,,,,,,
CAMPO DO TENENTE-PR,,,,,,,,PR,,"1.577,95",,,,,,,,-,,,,,,"1.577,95",,,,,,,"28.764,25",,,,,,,,
CAMPO LARGO-PR,,,,,,,,PR,,"2.919,22",,,,,,,,-,,,,,,"2.919,22",,,,,,,"53.213,93",,,,,,,,
CAMPO MAGRO-PR,,,,,,,,PR,,"2.051,34",,,,,,,,-,,,,,,"2.051,34",,,,,,,"37.393,55",,,,,,,,
CERRO AZUL-PR,,,,,,,,PR,,"1.893,54",,,,,,,,-,,,,,,"1.893,54",,,,,,,"34.517,12",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COLOMBO-PR,,,,,,,,PR,,"3.155,91",,,,,,,,-,,,,,,"3.155,91",,,,,,,"57.528,57",,,,,,,,
CONTENDA-PR,,,,,,,,PR,,"1.814,65",,,,,,,,-,,,,,,"1.814,65",,,,,,,"33.078,92",,,,,,,,
CURITIBA-PR,,,,,,,,PR,,"3.155,91",,,,,,,,-,,,,,,"3.155,91",,,,,,,"57.528,57",,,,,,,,
DOUTOR ULYSSES-PR,,,,,,,,PR,,"1.577,95",,,,,,,,-,,,,,,"1.577,95",,,,,,,"28.764,25",,,,,,,,
FAZENDA RIO GRANDE-PR,,,,,,,,PR,,"2.761,42",,,,,,,,-,,,,,,"2.761,42",,,,,,,"50.337,50",,,,,,,,
GUARAQUECABA-PR,,,,,,,,PR,,"1.577,95",,,,,,,,-,,,,,,"1.577,95",,,,,,,"28.764,25",,,,,,,,
GUARATUBA-PR,,,,,,,,PR,,"2.209,13",,,,,,,,-,,,,,,"2.209,13",,,,,,,"1.669.720,80",,,,,,,,
