AQUIRAZ-CE,,,,,,,,,,CE,,-,,,,,,,"27.127,17",,,,,,,,"27.127,17",,,,,,,"474.252,79",,,,,,,,
ARACATI-CE,,,,,,,,,,CE,,"414.454,55",,,,,,,"28.603,15",,,,,,,,"443.057,70",,,,,,,"4.232.489,78",,,,,,,,
ARARENDA-CE,,,,,,,,,,CE,,"2.388,56",,,,,,,"0,01",,,,,,,,"2.388,57",,,,,,,"30.811,49",,,,,,,,
BARROQUINHA-CE,,,,,,,,,,CE,,"2.616,04",,,,,,,"0,02",,,,,,,,"2.616,06",,,,,,,"33.745,94",,,,,,,,
BELA CRUZ-CE,,,,,,,,,,CE,,"3.184,75",,,,,,,"0,02",,,,,,,,"3.184,77",,,,,,,"41.082,02",,,,,,,,
CAMOCIM-CE,,,,,,,,,,CE,,"3.753,45",,,,,,,"0,02",,,,,,,,"3.753,47",,,,,,,"48.418,09",,,,,,,,
CANINDE-CE,,,,,,,,,,CE,,"3.980,93",,,,,,,"0,02",,,,,,,,"3.980,95",,,,,,,"51.352,53",,,,,,,,
CARIDADE-CE,,,,,,,,,,CE,,"2.957,26",,,,,,,"0,02",,,,,,,,"2.957,28",,,,,,,"38.147,58",,,,,,,,
CARIRE-CE,,,,,,,,,,CE,,"2.843,52",,,,,,,"0,02",,,,,,,,"2.843,54",,,,,,,"36.680,36",,,,,,,,
CARNAUBAL-CE,,,,,,,,,,CE,,"2.729,78",,,,,,,"0,02",,,,,,,,"2.729,80",,,,,,,"35.213,15",,,,,,,,
CATUNDA-CE,,,,,,,,,,CE,,"2.274,82",,,,,,,"0,01",,,,,,,,"2.274,83",,,,,,,"29.344,28",,,,,,,,
CAUCAIA-CE,,,,,,,,,,CE,,"369.089,97",,,,,,,"28.502,99",,,,,,,,"397.592,96",,,,,,,"2.186.923,60",,,,,,,,
CHAVAL-CE,,,,,,,,,,CE,,"2.502,30",,,,,,,"0,02",,,,,,,,"2.502,32",,,,,,,"32.278,72",,,,,,,,
COREAU-CE,,,,,,,,,,CE,,"2.957,26",,,,,,,"0,02",,,,,,,,"2.957,28",,,,,,,"38.147,58",,,,,,,,
CRATEUS-CE,,,,,,,,,,CE,,"3.980,93",,,,,,,"0,02",,,,,,,,"3.980,95",,,,,,,"51.352,53",,,,,,,,
CROATA-CE,,,,,,,,,,CE,,"2.729,78",,,,,,,"0,02",,,,,,,,"2.729,80",,,,,,,"35.213,15",,,,,,,,
CRUZ-CE,,,,,,,,,,CE,,"2.957,26",,,,,,,"0,02",,,,,,,,"2.957,28",,,,,,,"38.147,58",,,,,,,,
FORQUILHA-CE,,,,,,,,,,CE,,"2.957,26",,,,,,,"0,02",,,,,,,,"2.957,28",,,,,,,"38.147,58",,,,,,,,
FORTALEZA-CE,,,,,,,,,,CE,,"368.560,65",,,,,,,"45.538,52",,,,,,,,"414.099,17",,,,,,,"13.309.929,11",,,,,,,,
FRECHEIRINHA-CE,,,,,,,,,,CE,,"2.502,30",,,,,,,"0,02",,,,,,,,"2.502,32",,,,,,,"32.278,72",,,,,,,,
GENERAL SAMPAIO-CE,,,,,,,,,,CE,,"2.274,82",,,,,,,"0,01",,,,,,,,"2.274,83",,,,,,,"29.344,28",,,,,,,,
GRACA-CE,,,,,,,,,,CE,,"2.616,04",,,,,,,"0,02",,,,,,,,"2.616,06",,,,,,,"33.745,94",,,,,,,,
GRANJA-CE,,,,,,,,,,CE,,"3.639,71",,,,,,,"0,02",,,,,,,,"3.639,73",,,,,,,"46.950,89",,,,,,,,
GROAIRAS-CE,,,,,,,,,,CE,,"2.388,56",,,,,,,"0,01",,,,,,,,"2.388,57",,,,,,,"30.811,49",,,,,,,,
GUARACIABA DO NORTE-CE,,,,,,,,,,CE,,"3.412,23",,,,,,,"0,02",,,,,,,,"3.412,25",,,,,,,"44.016,45",,,,,,,,
HIDROLANDIA-CE,,,,,,,,,,CE,,"2.843,52",,,,,,,"0,02",,,,,,,,"2.843,54",,,,,,,"36.680,36",,,,,,,,
HORIZONTE-CE,,,,,,,,,,CE,,"358.735,83",,,,,,,"282,17",,,,,,,,"359.018,00",,,,,,,"2.668.632,79",,,,,,,,
IBIAPINA-CE,,,,,,,,,,CE,,"2.957,26",,,,,,,"0,02",,,,,,,,"2.957,28",,,,,,,"38.147,58",,,,,,,,
ICAPUI-CE,,,,,,,,,,CE,,"68.121,02",,,,,,,"12.077,46",,,,,,,,"80.198,48",,,,,,,"1.305.750,37",,,,,,,,
INDEPENDENCIA-CE,,,,,,,,,,CE,,"3.071,00",,,,,,,"0,02",,,,,,,,"3.071,02",,,,,,,"39.614,79",,,,,,,,
IPAPORANGA-CE,,,,,,,,,,CE,,"2.388,56",,,,,,,"0,01",,,,,,,,"2.388,57",,,,,,,"30.811,49",,,,,,,,
IPU-CE,,,,,,,,,,CE,,"3.525,97",,,,,,,"0,02",,,,,,,,"3.525,99",,,,,,,"45.483,67",,,,,,,,
IPUEIRAS-CE,,,,,,,,,,CE,,"3.412,23",,,,,,,"0,02",,,,,,,,"3.412,25",,,,,,,"44.016,45",,,,,,,,
IRAUCUBA-CE,,,,,,,,,,CE,,"2.957,26",,,,,,,"0,02",,,,,,,,"2.957,28",,,,,,,"38.147,58",,,,,,,,
ITAPAGE-CE,,,,,,,,,,CE,,"3.639,71",,,,,,,"0,02",,,,,,,,"3.639,73",,,,,,,"46.950,89",,,,,,,,
ITAPIPOCA-CE,,,,,,,,,,CE,,"97.768,39",,,,,,,"141.342,03",,,,,,,,"239.110,42",,,,,,,"3.226.476,55",,,,,,,,
ITAREMA-CE,,,,,,,,,,CE,,"77.185,57",,,,,,,"94.070,09",,,,,,,,"171.255,66",,,,,,,"2.076.256,62",,,,,,,,
JAGUARUANA-CE,,,,,,,,,,CE,,"3.873,59",,,,,,,"1.626,90",,,,,,,,"5.500,49",,,,,,,"115.648,16",,,,,,,,
JIJOCA DE JERICOACOARA-CE,,,,,,,,,,CE,,"2.729,78",,,,,,,"0,02",,,,,,,,"2.729,80",,,,,,,"35.213,15",,,,,,,,
MARACANAU-CE,,,,,,,,,,CE,,"369.302,66",,,,,,,"625,31",,,,,,,,"369.927,97",,,,,,,"1.601.743,17",,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARCO-CE,,,,,,,,,,CE,,"3.071,00",,,,,,,"0,02",,,,,,,,"3.071,02",,,,,,,"39.614,79",,,,,,,,
MARTINOPOLE-CE,,,,,,,,,,CE,,"2.388,56",,,,,,,"0,01",,,,,,,,"2.388,57",,,,,,,"30.811,49",,,,,,,,
MASSAPE-CE,,,,,,,,,,CE,,"3.298,49",,,,,,,"0,02",,,,,,,,"3.298,51",,,,,,,"42.549,23",,,,,,,,
MERUOCA-CE,,,,,,,,,,CE,,"2.502,30",,,,,,,"0,02",,,,,,,,"2.502,32",,,,,,,"32.278,72",,,,,,,,
MIRAIMA-CE,,,,,,,,,,CE,,"2.502,30",,,,,,,"0,02",,,,,,,,"2.502,32",,,,,,,"32.278,72",,,,,,,,
MONSENHOR TABOSA-CE,,,,,,,,,,CE,,"2.729,78",,,,,,,"0,02",,,,,,,,"2.729,80",,,,,,,"35.213,15",,,,,,,,
MORAUJO-CE,,,,,,,,,,CE,,"2.274,82",,,,,,,"0,01",,,,,,,,"2.274,83",,,,,,,"29.344,28",,,,,,,,
MORRINHOS-CE,,,,,,,,,,CE,,"2.957,26",,,,,,,"0,02",,,,,,,,"2.957,28",,,,,,,"38.147,58",,,,,,,,
MUCAMBO-CE,,,,,,,,,,CE,,"2.616,04",,,,,,,"0,02",,,,,,,,"2.616,06",,,,,,,"33.745,94",,,,,,,,
NOVA RUSSAS-CE,,,,,,,,,,CE,,"3.184,75",,,,,,,"0,02",,,,,,,,"3.184,77",,,,,,,"41.082,02",,,,,,,,
NOVO ORIENTE-CE,,,,,,,,,,CE,,"3.071,00",,,,,,,"0,02",,,,,,,,"3.071,02",,,,,,,"39.614,79",,,,,,,,
PACUJA-CE,,,,,,,,,,CE,,"2.274,82",,,,,,,"0,01",,,,,,,,"2.274,83",,,,,,,"29.344,28",,,,,,,,
PARACURU-CE,,,,,,,,,,CE,,"72.039,86",,,,,,,"93.825,18",,,,,,,,"165.865,04",,,,,,,"2.237.119,14",,,,,,,,
PARAIPABA-CE,,,,,,,,,,CE,,"3.184,75",,,,,,,"4.743,06",,,,,,,,"7.927,81",,,,,,,"95.592,65",,,,,,,,
PARAMOTI-CE,,,,,,,,,,CE,,"2.388,56",,,,,,,"0,01",,,,,,,,"2.388,57",,,,,,,"30.811,49",,,,,,,,
PENTECOSTE-CE,,,,,,,,,,CE,,"3.298,49",,,,,,,"0,02",,,,,,,,"3.298,51",,,,,,,"42.549,23",,,,,,,,
PIRES FERREIRA-CE,,,,,,,,,,CE,,"2.388,56",,,,,,,"0,01",,,,,,,,"2.388,57",,,,,,,"30.811,49",,,,,,,,
PORANGA-CE,,,,,,,,,,CE,,"2.502,30",,,,,,,"0,01",,,,,,,,"2.502,31",,,,,,,"32.278,71",,,,,,,,
QUITERIANOPOLIS-CE,,,,,,,,,,CE,,"2.843,52",,,,,,,"0,02",,,,,,,,"2.843,54",,,,,,,"36.680,36",,,,,,,,
RERIUTABA-CE,,,,,,,,,,CE,,"2.843,52",,,,,,,"0,02",,,,,,,,"2.843,54",,,,,,,"36.680,36",,,,,,,,
SANTA QUITERIA-CE,,,,,,,,,,CE,,"3.525,97",,,,,,,"0,02",,,,,,,,"3.525,99",,,,,,,"45.483,67",,,,,,,,
SANTANA DO ACARAU-CE,,,,,,,,,,CE,,"3.184,75",,,,,,,"0,02",,,,,,,,"3.184,77",,,,,,,"41.082,02",,,,,,,,
SAO BENEDITO-CE,,,,,,,,,,CE,,"3.525,97",,,,,,,"0,02",,,,,,,,"3.525,99",,,,,,,"45.483,67",,,,,,,,
SAO GONCALO DO AMARANTE-CE,,,,,,,,,,CE,,-,,,,,,,"0,02",,,,,,,,"0,02",,,,,,,"1.213.118,64",,,,,,,,
SAO LUIS DO CURU-CE,,,,,,,,,,CE,,"2.502,30",,,,,,,"0,02",,,,,,,,"2.502,32",,,,,,,"32.278,72",,,,,,,,
SENADOR SA-CE,,,,,,,,,,CE,,"2.274,82",,,,,,,"0,01",,,,,,,,"2.274,83",,,,,,,"29.344,28",,,,,,,,
SOBRAL-CE,,,,,,,,,,CE,,"4.549,64",,,,,,,"0,03",,,,,,,,"4.549,67",,,,,,,"58.688,62",,,,,,,,
TAMBORIL-CE,,,,,,,,,,CE,,"3.071,00",,,,,,,"0,02",,,,,,,,"3.071,02",,,,,,,"39.614,79",,,,,,,,
TEJUCUOCA-CE,,,,,,,,,,CE,,"2.729,78",,,,,,,"0,02",,,,,,,,"2.729,80",,,,,,,"35.213,15",,,,,,,,
TIANGUA-CE,,,,,,,,,,CE,,"3.867,19",,,,,,,"0,02",,,,,,,,"3.867,21",,,,,,,"49.885,32",,,,,,,,
TRAIRI-CE,,,,,,,,,,CE,,"82.331,27",,,,,,,"155.501,90",,,,,,,,"237.833,17",,,,,,,"2.977.093,45",,,,,,,,
TURURU-CE,,,,,,,,,,CE,,"2.616,04",,,,,,,"0,02",,,,,,,,"2.616,06",,,,,,,"33.745,94",,,,,,,,
UBAJARA-CE,,,,,,,,,,CE,,"3.184,75",,,,,,,"0,02",,,,,,,,"3.184,77",,,,,,,"41.082,02",,,,,,,,
UMIRIM-CE,,,,,,,,,,CE,,"2.843,52",,,,,,,"0,02",,,,,,,,"2.843,54",,,,,,,"36.680,36",,,,,,,,
URUBURETAMA-CE,,,,,,,,,,CE,,"2.843,52",,,,,,,"0,02",,,,,,,,"2.843,54",,,,,,,"36.680,36",,,,,,,,
URUOCA-CE,,,,,,,,,,CE,,"2.502,30",,,,,,,"0,02",,,,,,,,"2.502,32",,,,,,,"32.278,72",,,,,,,,
VARJOTA-CE,,,,,,,,,,CE,,"2.729,78",,,,,,,"0,02",,,,,,,,"2.729,80",,,,,,,"35.213,15",,,,,,,,
VICOSA DO CEARA-CE,,,,,,,,,,CE,,"3.639,71",,,,,,,"0,02",,,,,,,,"3.639,73",,,,,,,"46.950,89",,,,,,,,
CEARA  TOTAL,,,,,,,,,,,,"2.558.377,95",,,,,,,"652.525,74",,,,,,,,"3.210.903,69",,,,,,,"41.483.538,87",,,,,,,,
AFONSO CLAUDIO-ES,,,,,,,,,,ES,,"220.404,06",,,,,,,"0,60",,,,,,,,"220.404,66",,,,,,,"2.519.703,94",,,,,,,,
AGUA DOCE DO NORTE-ES,,,,,,,,,,ES,,"165.303,04",,,,,,,"0,45",,,,,,,,"165.303,49",,,,,,,"1.889.777,90",,,,,,,,
AGUIA BRANCA-ES,,,,,,,,,,ES,,"157.431,46",,,,,,,"0,43",,,,,,,,"157.431,89",,,,,,,"1.799.788,49",,,,,,,,
ALEGRE-ES,,,,,,,,,,ES,,"220.404,06",,,,,,,"0,60",,,,,,,,"220.404,66",,,,,,,"2.519.703,94",,,,,,,,
ALFREDO CHAVES-ES,,,,,,,,,,ES,,"173.174,61",,,,,,,"0,47",,,,,,,,"173.175,08",,,,,,,"1.979.767,34",,,,,,,,
ALTO RIO NOVO-ES,,,,,,,,,,ES,,"157.431,46",,,,,,,"0,43",,,,,,,,"157.431,89",,,,,,,"1.799.788,49",,,,,,,,
ANCHIETA-ES,,,,,,,,,,ES,,"1.263.779,88",,,,,,,"1.253.592,69",,,,,,,,"2.517.372,57",,,,,,,"33.893.493,25",,,,,,,,
APIACA-ES,,,,,,,,,,ES,,"157.431,46",,,,,,,"0,43",,,,,,,,"157.431,89",,,,,,,"1.799.788,49",,,,,,,,
ARACRUZ-ES,,,,,,,,,,ES,,"1.691.807,47",,,,,,,"1.738.725,01",,,,,,,,"3.430.532,48",,,,,,,"38.483.072,60",,,,,,,,
ATILIO VIVACQUA-ES,,,,,,,,,,ES,,"157.431,46",,,,,,,"0,43",,,,,,,,"157.431,89",,,,,,,"1.799.788,49",,,,,,,,
BAIXO GUANDU-ES,,,,,,,,,,ES,,"220.404,06",,,,,,,"0,60",,,,,,,,"220.404,66",,,,,,,"2.519.703,94",,,,,,,,
BARRA DE SAO FRANCISCO-ES,,,,,,,,,,ES,,"244.018,78",,,,,,,"0,64",,,,,,,,"244.019,42",,,,,,,"2.789.672,18",,,,,,,,
BOA ESPERANCA-ES,,,,,,,,,,ES,,"181.046,19",,,,,,,"0,47",,,,,,,,"181.046,66",,,,,,,"2.069.756,74",,,,,,,,
BOM JESUS DO NORTE-ES,,,,,,,,,,ES,,"157.431,46",,,,,,,"0,43",,,,,,,,"157.431,89",,,,,,,"1.799.788,49",,,,,,,,
BREJETUBA-ES,,,,,,,,,,ES,,"165.303,04",,,,,,,"0,45",,,,,,,,"165.303,49",,,,,,,"1.889.777,90",,,,,,,,
CACHOEIRO DE ITAPEMIRIM-ES,,,,,,,,,,ES,,"314.862,94",,,,,,,"0,85",,,,,,,,"314.863,79",,,,,,,"3.599.577,06",,,,,,,,
CARIACICA-ES,,,,,,,,,,ES,,"314.862,94",,,,,,,"0,85",,,,,,,,"314.863,79",,,,,,,"3.599.577,06",,,,,,,,
CASTELO-ES,,,,,,,,,,ES,,"228.275,63",,,,,,,"0,62",,,,,,,,"228.276,25",,,,,,,"2.609.693,34",,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COLATINA-ES,,,,,,,,,,ES,,"291.248,22",,,,,,,"0,79",,,,,,,,"291.249,01",,,,,,,"3.329.608,78",,,,,,,,
CONCEICAO DA BARRA-ES,,,,,,,,,,ES,,"291.889,16",,,,,,,"37.900,47",,,,,,,,"329.789,63",,,,,,,"4.076.090,15",,,,,,,,
CONCEICAO DO CASTELO-ES,,,,,,,,,,ES,,"165.303,04",,,,,,,"0,45",,,,,,,,"165.303,49",,,,,,,"1.889.777,90",,,,,,,,
DIVINO DE SAO LOURENCO-ES,,,,,,,,,,ES,,"157.431,46",,,,,,,"0,43",,,,,,,,"157.431,89",,,,,,,"1.799.788,49",,,,,,,,
DOMINGOS MARTINS-ES,,,,,,,,,,ES,,"220.404,06",,,,,,,"0,60",,,,,,,,"220.404,66",,,,,,,"2.519.703,94",,,,,,,,
DORES DO RIO PRETO-ES,,,,,,,,,,ES,,"157.431,46",,,,,,,"0,43",,,,,,,,"157.431,89",,,,,,,"1.799.788,49",,,,,,,,
ECOPORANGA-ES,,,,,,,,,,ES,,"204.660,90",,,,,,,"0,56",,,,,,,,"204.661,46",,,,,,,"2.339.725,04",,,,,,,,
FUNDAO-ES,,,,,,,,,,ES,,"888.896,32",,,,,,,"175.444,21",,,,,,,,"1.064.340,53",,,,,,,"12.136.256,55",,,,,,,,
GOVERNADOR LINDENBERG-ES,,,,,,,,,,ES,,"165.303,04",,,,,,,"0,43",,,,,,,,"165.303,47",,,,,,,"1.889.777,88",,,,,,,,
GUACUI-ES,,,,,,,,,,ES,,"212.532,48",,,,,,,"0,58",,,,,,,,"212.533,06",,,,,,,"2.429.714,49",,,,,,,,
GUARAPARI-ES,,,,,,,,,,ES,,"291.248,22",,,,,,,"0,79",,,,,,,,"291.249,01",,,,,,,"3.329.608,78",,,,,,,,
IBATIBA-ES,,,,,,,,,,ES,,"204.660,90",,,,,,,"0,53",,,,,,,,"204.661,43",,,,,,,"2.339.725,01",,,,,,,,
IBIRACU-ES,,,,,,,,,,ES,,"165.303,04",,,,,,,"0,45",,,,,,,,"165.303,49",,,,,,,"1.889.777,90",,,,,,,,
IBITIRAMA-ES,,,,,,,,,,ES,,"157.431,46",,,,,,,"0,43",,,,,,,,"157.431,89",,,,,,,"1.799.788,49",,,,,,,,
ICONHA-ES,,,,,,,,,,ES,,"173.174,61",,,,,,,"0,45",,,,,,,,"173.175,06",,,,,,,"1.979.767,32",,,,,,,,
IRUPI-ES,,,,,,,,,,ES,,"165.303,04",,,,,,,"0,45",,,,,,,,"165.303,49",,,,,,,"1.889.777,90",,,,,,,,
ITAGUACU-ES,,,,,,,,,,ES,,"181.046,19",,,,,,,"0,47",,,,,,,,"181.046,66",,,,,,,"2.069.756,74",,,,,,,,
ITAPEMIRIM-ES,,,,,,,,,,ES,,"1.395.508,70",,,,,,,"7.320.861,26",,,,,,,,"8.716.369,96",,,,,,,"100.870.193,62",,,,,,,,
ITARANA-ES,,,,,,,,,,ES,,"165.303,04",,,,,,,"0,45",,,,,,,,"165.303,49",,,,,,,"1.889.777,90",,,,,,,,
IUNA-ES,,,,,,,,,,ES,,"212.532,48",,,,,,,"0,58",,,,,,,,"212.533,06",,,,,,,"2.429.714,49",,,,,,,,
JAGUARE-ES,,,,,,,,,,ES,,"660.027,30",,,,,,,"229.688,28",,,,,,,,"889.715,58",,,,,,,"10.615.486,05",,,,,,,,
JERONIMO MONTEIRO-ES,,,,,,,,,,ES,,"165.303,04",,,,,,,"0,45",,,,,,,,"165.303,49",,,,,,,"1.889.777,90",,,,,,,,
JOAO NEIVA-ES,,,,,,,,,,ES,,"181.046,19",,,,,,,"0,49",,,,,,,,"181.046,68",,,,,,,"2.069.756,76",,,,,,,,
LARANJA DA TERRA-ES,,,,,,,,,,ES,,"165.303,04",,,,,,,"0,45",,,,,,,,"165.303,49",,,,,,,"1.889.777,90",,,,,,,,
LINHARES-ES,,,,,,,,,,ES,,"7.106.494,13",,,,,,,"1.523.341,66",,,,,,,,"8.629.835,79",,,,,,,"108.763.835,03",,,,,,,,
MANTENOPOLIS-ES,,,,,,,,,,ES,,"173.174,61",,,,,,,"0,45",,,,,,,,"173.175,06",,,,,,,"1.979.767,32",,,,,,,,
MARATAIZES-ES,,,,,,,,,,ES,,"1.074.083,04",,,,,,,"5.064.858,40",,,,,,,,"6.138.941,44",,,,,,,"73.123.244,48",,,,,,,,
MARECHAL FLORIANO-ES,,,,,,,,,,ES,,"181.046,19",,,,,,,"0,47",,,,,,,,"181.046,66",,,,,,,"2.069.756,74",,,,,,,,
MARILANDIA-ES,,,,,,,,,,ES,,"165.303,04",,,,,,,"0,45",,,,,,,,"165.303,49",,,,,,,"1.889.777,90",,,,,,,,
MIMOSO DO SUL-ES,,,,,,,,,,ES,,"212.532,48",,,,,,,"0,58",,,,,,,,"212.533,06",,,,,,,"2.429.714,49",,,,,,,,
MONTANHA-ES,,,,,,,,,,ES,,"188.917,76",,,,,,,"0,51",,,,,,,,"188.918,27",,,,,,,"2.159.746,20",,,,,,,,
MUCURICI-ES,,,,,,,,,,ES,,"157.431,46",,,,,,,"0,43",,,,,,,,"157.431,89",,,,,,,"1.799.788,49",,,,,,,,
MUNIZ FREIRE-ES,,,,,,,,,,ES,,"196.789,33",,,,,,,"0,53",,,,,,,,"196.789,86",,,,,,,"2.249.735,60",,,,,,,,
MUQUI-ES,,,,,,,,,,ES,,"181.046,19",,,,,,,"0,47",,,,,,,,"181.046,66",,,,,,,"2.069.756,74",,,,,,,,
NOVA VENECIA-ES,,,,,,,,,,ES,,"244.018,78",,,,,,,"0,66",,,,,,,,"244.019,44",,,,,,,"2.789.672,20",,,,,,,,
PANCAS-ES,,,,,,,,,,ES,,"204.660,90",,,,,,,"0,53",,,,,,,,"204.661,43",,,,,,,"2.339.725,01",,,,,,,,
PEDRO CANARIO-ES,,,,,,,,,,ES,,"204.660,90",,,,,,,"0,56",,,,,,,,"204.661,46",,,,,,,"2.339.725,04",,,,,,,,
PINHEIROS-ES,,,,,,,,,,ES,,"204.660,90",,,,,,,"0,56",,,,,,,,"204.661,46",,,,,,,"2.339.725,04",,,,,,,,
PIUMA-ES,,,,,,,,,,ES,,"925.933,66",,,,,,,"333.980,50",,,,,,,,"1.259.914,16",,,,,,,"13.632.020,87",,,,,,,,
PONTO BELO-ES,,,,,,,,,,ES,,"157.431,46",,,,,,,"0,43",,,,,,,,"157.431,89",,,,,,,"1.799.788,49",,,,,,,,
PRESIDENTE KENNEDY-ES,,,,,,,,,,ES,,"777.784,27",,,,,,,"10.507.907,92",,,,,,,,"11.285.692,19",,,,,,,"124.638.790,03",,,,,,,,
RIO BANANAL-ES,,,,,,,,,,ES,,"188.917,76",,,,,,,"0,51",,,,,,,,"188.918,27",,,,,,,"2.159.746,20",,,,,,,,
RIO NOVO DO SUL-ES,,,,,,,,,,ES,,"165.303,04",,,,,,,"0,45",,,,,,,,"165.303,49",,,,,,,"1.889.777,90",,,,,,,,
SANTA LEOPOLDINA-ES,,,,,,,,,,ES,,"173.174,61",,,,,,,"0,47",,,,,,,,"173.175,08",,,,,,,"1.979.767,34",,,,,,,,
SANTA MARIA DE JETIBA-ES,,,,,,,,,,ES,,"228.275,63",,,,,,,"0,60",,,,,,,,"228.276,23",,,,,,,"2.609.693,32",,,,,,,,
SANTA TERESA-ES,,,,,,,,,,ES,,"204.660,90",,,,,,,"0,56",,,,,,,,"204.661,46",,,,,,,"2.339.725,04",,,,,,,,
SAO DOMINGOS DO NORTE-ES,,,,,,,,,,ES,,"157.431,46",,,,,,,"0,43",,,,,,,,"157.431,89",,,,,,,"1.799.788,49",,,,,,,,
SAO GABRIEL DA PALHA-ES,,,,,,,,,,ES,,"220.404,06",,,,,,,"0,60",,,,,,,,"220.404,66",,,,,,,"2.519.703,94",,,,,,,,
SAO JOSE DO CALCADO-ES,,,,,,,,,,ES,,"165.303,04",,,,,,,"0,45",,,,,,,,"165.303,49",,,,,,,"1.889.777,90",,,,,,,,
SAO MATEUS-ES,,,,,,,,,,ES,,"3.514.592,99",,,,,,,"212.399,77",,,,,,,,"3.726.992,76",,,,,,,"41.185.328,17",,,,,,,,
SAO ROQUE DO CANAA-ES,,,,,,,,,,ES,,"165.303,04",,,,,,,"0,45",,,,,,,,"165.303,49",,,,,,,"1.889.777,90",,,,,,,,
SERRA-ES,,,,,,,,,,ES,,"1.839.956,86",,,,,,,"502.003,14",,,,,,,,"2.341.960,00",,,,,,,"26.037.583,14",,,,,,,,
SOORETAMA-ES,,,,,,,,,,ES,,"204.660,90",,,,,,,"0,56",,,,,,,,"204.661,46",,,,,,,"2.339.725,04",,,,,,,,
VARGEM ALTA-ES,,,,,,,,,,ES,,"196.789,33",,,,,,,"0,51",,,,,,,,"196.789,84",,,,,,,"2.249.735,58",,,,,,,,
VENDA NOVA DO IMIGRANTE-ES,,,,,,,,,,ES,,"204.660,90",,,,,,,"0,53",,,,,,,,"204.661,43",,,,,,,"2.339.725,01",,,,,,,,
VIANA-ES,,,,,,,,,,ES,,"626.096,49",,,,,,,"13.839,26",,,,,,,,"639.935,75",,,,,,,"6.553.960,87",,,,,,,,
VILA PAVAO-ES,,,,,,,,,,ES,,"157.431,46",,,,,,,"0,43",,,,,,,,"157.431,89",,,,,,,"1.799.788,49",,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VILA VALERIO-ES,,,,,,,,,,ES,,"173.174,61",,,,,,,"0,47",,,,,,,,"173.175,08",,,,,,,"1.979.767,34",,,,,,,,
VILA VELHA-ES,,,,,,,,,,ES,,"1.481.493,86",,,,,,,"4,92",,,,,,,,"1.481.498,78",,,,,,,"16.936.497,33",,,,,,,,
VITORIA-ES,,,,,,,,,,ES,,"1.839.956,86",,,,,,,"169.632,31",,,,,,,,"2.009.589,17",,,,,,,"21.413.303,56",,,,,,,,
ESPIRITO SANTO  TOTAL,,,,,,,,,,,,"37.492.652,29",,,,,,,"29.084.212,46",,,,,,,,"66.576.864,75",,,,,,,"770.852.880,34",,,,,,,,
SANTO ANTONIO DOS LOPES-MA,,,,,,,,,,MA,,"534.284,80",,,,,,,"720.614,08",,,,,,,,"1.254.898,88",,,,,,,"9.380.106,57",,,,,,,,
MARANHAO TOTAL,,,,,,,,,,,,"534.284,80",,,,,,,"720.614,08",,,,,,,,"1.254.898,88",,,,,,,"9.380.106,57",,,,,,,,
BARBACENA-MG,,,,,,,,,,MG,,"300.808,87",,,,,,,"177,46",,,,,,,,"300.986,33",,,,,,,"2.936.283,55",,,,,,,,
BETIM-MG,,,,,,,,,,MG,,"300.808,87",,,,,,,"60.161,94",,,,,,,,"360.970,81",,,,,,,"3.471.666,34",,,,,,,,
BRUMADINHO-MG,,,,,,,,,,MG,,"300.808,87",,,,,,,"7.039,20",,,,,,,,"307.848,07",,,,,,,"2.952.705,84",,,,,,,,
JUIZ DE FORA-MG,,,,,,,,,,MG,,"300.928,00",,,,,,,"8.379,74",,,,,,,,"309.307,74",,,,,,,"2.918.304,99",,,,,,,,
SAO BRAS DO SUACUI-MG,,,,,,,,,,MG,,"300.808,87",,,,,,,"38.186,28",,,,,,,,"338.995,15",,,,,,,"3.041.855,51",,,,,,,,
MINAS GERAIS  TOTAL,,,,,,,,,,,,"1.504.163,48",,,,,,,"113.944,62",,,,,,,,"1.618.108,10",,,,,,,"15.320.816,23",,,,,,,,
AFUA-PA,,,,,,,,,,PA,,-,,,,,,,"9.177,13",,,,,,,,"9.177,13",,,,,,,"106.583,13",,,,,,,,
ALENQUER-PA,,,,,,,,,,PA,,-,,,,,,,"9.177,13",,,,,,,,"9.177,13",,,,,,,"106.583,13",,,,,,,,
ALMEIRIM-PA,,,,,,,,,,PA,,-,,,,,,,"9.177,13",,,,,,,,"9.177,13",,,,,,,"106.583,13",,,,,,,,
ANAJAS-PA,,,,,,,,,,PA,,-,,,,,,,"9.177,13",,,,,,,,"9.177,13",,,,,,,"106.583,13",,,,,,,,
BREVES-PA,,,,,,,,,,PA,,-,,,,,,,"9.177,13",,,,,,,,"9.177,13",,,,,,,"106.583,13",,,,,,,,
CHAVES-PA,,,,,,,,,,PA,,-,,,,,,,"9.177,13",,,,,,,,"9.177,13",,,,,,,"106.583,13",,,,,,,,
