IPIRA-BA,,,,,,,,,BA,,,"2.155,28",,,,,,-,,,,,,,"2.155,28",,,,,,,"12.707,79",,,,,,,,,,,
IRAJUBA-BA,,,,,,,,,BA,,,"1.306,23",,,,,,-,,,,,,,"1.306,23",,,,,,,"7.701,69",,,,,,,,,,,
IRARA-BA,,,,,,,,,BA,,,"1.763,41",,,,,,-,,,,,,,"1.763,41",,,,,,,"10.397,29",,,,,,,,,,,
ITABELA-BA,,,,,,,,,BA,,,"1.828,73",,,,,,-,,,,,,,"1.828,73",,,,,,,"10.782,37",,,,,,,,,,,
ITABERABA-BA,,,,,,,,,BA,,,"2.155,28",,,,,,-,,,,,,,"2.155,28",,,,,,,"12.707,79",,,,,,,,,,,
ITABUNA-BA,,,,,,,,,BA,,,"613.223,60",,,,,,"3.257,08",,,,,,,"616.480,68",,,,,,,"1.270.174,60",,,,,,,,,,,
ITACARE-BA,,,,,,,,,BA,,,"1.763,41",,,,,,-,,,,,,,"1.763,41",,,,,,,"10.397,29",,,,,,,,,,,
ITAGI-BA,,,,,,,,,BA,,,"1.436,85",,,,,,-,,,,,,,"1.436,85",,,,,,,"8.471,85",,,,,,,,,,,
ITAGIBA-BA,,,,,,,,,BA,,,"1.502,17",,,,,,-,,,,,,,"1.502,17",,,,,,,"8.856,94",,,,,,,,,,,
ITAGIMIRIM-BA,,,,,,,,,BA,,,"1.306,23",,,,,,-,,,,,,,"1.306,23",,,,,,,"7.701,69",,,,,,,,,,,
ITAJU DO COLONIA-BA,,,,,,,,,BA,,,"1.306,23",,,,,,-,,,,,,,"1.306,23",,,,,,,"7.701,69",,,,,,,,,,,
ITAJUIPE-BA,,,,,,,,,BA,,,"1.698,10",,,,,,-,,,,,,,"1.698,10",,,,,,,"10.012,20",,,,,,,,,,,
ITAMARAJU-BA,,,,,,,,,BA,,,"2.155,28",,,,,,-,,,,,,,"2.155,28",,,,,,,"12.707,79",,,,,,,,,,,
ITAMARI-BA,,,,,,,,,BA,,,"1.306,23",,,,,,-,,,,,,,"1.306,23",,,,,,,"7.701,69",,,,,,,,,,,
ITAMBE-BA,,,,,,,,,BA,,,"1.698,10",,,,,,-,,,,,,,"1.698,10",,,,,,,"10.012,20",,,,,,,,,,,
ITANAGRA-BA,,,,,,,,,BA,,,"91.103,79",,,,,,"16.755,69",,,,,,,"107.859,48",,,,,,,"931.537,12",,,,,,,,,,,
ITANHEM-BA,,,,,,,,,BA,,,"1.698,10",,,,,,-,,,,,,,"1.698,10",,,,,,,"10.012,20",,,,,,,,,,,
ITAPARICA-BA,,,,,,,,,BA,,,"121.014,27",,,,,,"286.067,53",,,,,,,"407.081,80",,,,,,,"2.976.894,06",,,,,,,,,,,
ITAPE-BA,,,,,,,,,BA,,,"1.371,54",,,,,,-,,,,,,,"1.371,54",,,,,,,"8.086,76",,,,,,,,,,,
ITAPEBI-BA,,,,,,,,,BA,,,"1.371,54",,,,,,-,,,,,,,"1.371,54",,,,,,,"8.086,76",,,,,,,,,,,
ITAPETINGA-BA,,,,,,,,,BA,,,"2.220,60",,,,,,-,,,,,,,"2.220,60",,,,,,,"13.092,89",,,,,,,,,,,
ITAPICURU-BA,,,,,,,,,BA,,,"1.894,04",,,,,,-,,,,,,,"1.894,04",,,,,,,"11.167,46",,,,,,,,,,,
ITAPITANGA-BA,,,,,,,,,BA,,,"1.371,54",,,,,,-,,,,,,,"1.371,54",,,,,,,"8.086,76",,,,,,,,,,,
ITAQUARA-BA,,,,,,,,,BA,,,"1.306,23",,,,,,-,,,,,,,"1.306,23",,,,,,,"7.701,69",,,,,,,,,,,
ITARANTIM-BA,,,,,,,,,BA,,,"1.632,79",,,,,,-,,,,,,,"1.632,79",,,,,,,"9.627,11",,,,,,,,,,,
ITATIM-BA,,,,,,,,,BA,,,"1.502,17",,,,,,-,,,,,,,"1.502,17",,,,,,,"8.856,94",,,,,,,,,,,
ITIRUCU-BA,,,,,,,,,BA,,,"1.436,85",,,,,,-,,,,,,,"1.436,85",,,,,,,"8.471,85",,,,,,,,,,,
ITIUBA-BA,,,,,,,,,BA,,,"1.959,35",,,,,,-,,,,,,,"1.959,35",,,,,,,"11.552,54",,,,,,,,,,,
ITORORO-BA,,,,,,,,,BA,,,"1.632,79",,,,,,-,,,,,,,"1.632,79",,,,,,,"9.627,11",,,,,,,,,,,
ITUBERA-BA,,,,,,,,,BA,,,"1.763,41",,,,,,-,,,,,,,"1.763,41",,,,,,,"10.397,29",,,,,,,,,,,
JACOBINA-BA,,,,,,,,,BA,,,"2.285,91",,,,,,-,,,,,,,"2.285,91",,,,,,,"13.477,97",,,,,,,,,,,
JAGUAQUARA-BA,,,,,,,,,BA,,,"2.089,97",,,,,,-,,,,,,,"2.089,97",,,,,,,"12.322,70",,,,,,,,,,,
JAGUARIPE-BA,,,,,,,,,BA,,,"70.384,35",,,,,,-,,,,,,,"70.384,35",,,,,,,"414.993,99",,,,,,,,,,,
JANDAIRA-BA,,,,,,,,,BA,,,"1.371,54",,,,,,-,,,,,,,"1.371,54",,,,,,,"8.086,76",,,,,,,,,,,
JEQUIE-BA,,,,,,,,,BA,,,"2.612,47",,,,,,-,,,,,,,"2.612,47",,,,,,,"15.403,41",,,,,,,,,,,
JEREMOABO-BA,,,,,,,,,BA,,,"1.959,35",,,,,,-,,,,,,,"1.959,35",,,,,,,"11.552,54",,,,,,,,,,,
JIQUIRICA-BA,,,,,,,,,BA,,,"1.502,17",,,,,,-,,,,,,,"1.502,17",,,,,,,"8.856,94",,,,,,,,,,,
JITAUNA-BA,,,,,,,,,BA,,,"1.502,17",,,,,,-,,,,,,,"1.502,17",,,,,,,"8.856,94",,,,,,,,,,,
JUCURUCU-BA,,,,,,,,,BA,,,"1.371,54",,,,,,-,,,,,,,"1.371,54",,,,,,,"8.086,76",,,,,,,,,,,
JUSSARI-BA,,,,,,,,,BA,,,"1.306,23",,,,,,-,,,,,,,"1.306,23",,,,,,,"7.701,69",,,,,,,,,,,
LAFAIETE COUTINHO-BA,,,,,,,,,BA,,,"1.306,23",,,,,,-,,,,,,,"1.306,23",,,,,,,"7.701,69",,,,,,,,,,,
LAJE-BA,,,,,,,,,BA,,,"1.698,10",,,,,,-,,,,,,,"1.698,10",,,,,,,"10.012,20",,,,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAJEDAO-BA,,,,,,,,,BA,,,"1.306,23",,,,,,-,,,,,,,"1.306,23",,,,,,,"7.701,69",,,,,,,,,,,
LAJEDINHO-BA,,,,,,,,,BA,,,"1.306,23",,,,,,-,,,,,,,"1.306,23",,,,,,,"7.701,69",,,,,,,,,,,
LAJEDO DO TABOCAL-BA,,,,,,,,,BA,,,"1.306,23",,,,,,-,,,,,,,"1.306,23",,,,,,,"7.701,69",,,,,,,,,,,
LAMARAO-BA,,,,,,,,,BA,,,"1.306,23",,,,,,-,,,,,,,"1.306,23",,,,,,,"7.701,69",,,,,,,,,,,
LAURO DE FREITAS-BA,,,,,,,,,BA,,,"2.612,47",,,,,,-,,,,,,,"2.612,47",,,,,,,"15.403,41",,,,,,,,,,,
MACAJUBA-BA,,,,,,,,,BA,,,"1.371,54",,,,,,-,,,,,,,"1.371,54",,,,,,,"8.086,76",,,,,,,,,,,
MACARANI-BA,,,,,,,,,BA,,,"1.567,48",,,,,,-,,,,,,,"1.567,48",,,,,,,"9.242,02",,,,,,,,,,,
MADRE DE DEUS-BA,,,,,,,,,BA,,,"1.782.560,57",,,,,,"1.315.977,95",,,,,,,"3.098.538,52",,,,,,,"21.407.058,68",,,,,,,,,,,
MAIQUINIQUE-BA,,,,,,,,,BA,,,"1.306,23",,,,,,-,,,,,,,"1.306,23",,,,,,,"7.701,69",,,,,,,,,,,
MAIRI-BA,,,,,,,,,BA,,,"1.632,79",,,,,,-,,,,,,,"1.632,79",,,,,,,"9.627,11",,,,,,,,,,,
MANOEL VITORINO-BA,,,,,,,,,BA,,,"1.502,17",,,,,,-,,,,,,,"1.502,17",,,,,,,"8.856,94",,,,,,,,,,,
MARACAS-BA,,,,,,,,,BA,,,"1.763,41",,,,,,-,,,,,,,"1.763,41",,,,,,,"10.397,29",,,,,,,,,,,
MARAGOGIPE-BA,,,,,,,,,BA,,,"60.819,93",,,,,,-,,,,,,,"60.819,93",,,,,,,"358.601,07",,,,,,,,,,,
MARAU-BA,,,,,,,,,BA,,,"1.632,79",,,,,,-,,,,,,,"1.632,79",,,,,,,"9.627,11",,,,,,,,,,,
MARCIONILIO SOUZA-BA,,,,,,,,,BA,,,"1.371,54",,,,,,-,,,,,,,"1.371,54",,,,,,,"8.086,76",,,,,,,,,,,
MASCOTE-BA,,,,,,,,,BA,,,"1.502,17",,,,,,-,,,,,,,"1.502,17",,,,,,,"8.856,94",,,,,,,,,,,
MATA DE SAO JOAO-BA,,,,,,,,,BA,,,"197.306,69",,,,,,"96.415,45",,,,,,,"293.722,14",,,,,,,"2.266.292,59",,,,,,,,,,,
MEDEIROS NETO-BA,,,,,,,,,BA,,,"1.698,10",,,,,,-,,,,,,,"1.698,10",,,,,,,"10.012,20",,,,,,,,,,,
MIGUEL CALMON-BA,,,,,,,,,BA,,,"1.763,41",,,,,,-,,,,,,,"1.763,41",,,,,,,"10.397,29",,,,,,,,,,,
MILAGRES-BA,,,,,,,,,BA,,,"1.371,54",,,,,,-,,,,,,,"1.371,54",,,,,,,"8.086,76",,,,,,,,,,,
MIRANTE-BA,,,,,,,,,BA,,,"1.371,54",,,,,,-,,,,,,,"1.371,54",,,,,,,"8.086,76",,,,,,,,,,,
MONTE SANTO-BA,,,,,,,,,BA,,,"2.089,97",,,,,,-,,,,,,,"2.089,97",,,,,,,"12.322,70",,,,,,,,,,,
MUCURI-BA,,,,,,,,,BA,,,"612.570,48",,,,,,"19.483,22",,,,,,,"632.053,70",,,,,,,"1.297.964,36",,,,,,,,,,,
MUNDO NOVO-BA,,,,,,,,,BA,,,"1.763,41",,,,,,-,,,,,,,"1.763,41",,,,,,,"10.397,29",,,,,,,,,,,
MUNIZ FERREIRA-BA,,,,,,,,,BA,,,"1.306,23",,,,,,-,,,,,,,"1.306,23",,,,,,,"7.701,69",,,,,,,,,,,
MURITIBA-BA,,,,,,,,,BA,,,"1.828,73",,,,,,-,,,,,,,"1.828,73",,,,,,,"10.782,37",,,,,,,,,,,
MUTUIPE-BA,,,,,,,,,BA,,,"1.698,10",,,,,,-,,,,,,,"1.698,10",,,,,,,"10.012,20",,,,,,,,,,,
NAZARE-BA,,,,,,,,,BA,,,"1.763,41",,,,,,-,,,,,,,"1.763,41",,,,,,,"10.397,29",,,,,,,,,,,
NILO PECANHA-BA,,,,,,,,,BA,,,"1.436,85",,,,,,-,,,,,,,"1.436,85",,,,,,,"8.471,85",,,,,,,,,,,
NORDESTINA-BA,,,,,,,,,BA,,,"1.436,85",,,,,,-,,,,,,,"1.436,85",,,,,,,"8.471,85",,,,,,,,,,,
NOVA CANAA-BA,,,,,,,,,BA,,,"1.567,48",,,,,,-,,,,,,,"1.567,48",,,,,,,"9.242,02",,,,,,,,,,,
NOVA FATIMA-BA,,,,,,,,,BA,,,"1.306,23",,,,,,-,,,,,,,"1.306,23",,,,,,,"7.701,69",,,,,,,,,,,
NOVA IBIA-BA,,,,,,,,,BA,,,"1.306,23",,,,,,-,,,,,,,"1.306,23",,,,,,,"7.701,69",,,,,,,,,,,
NOVA ITARANA-BA,,,,,,,,,BA,,,"1.306,23",,,,,,-,,,,,,,"1.306,23",,,,,,,"7.701,69",,,,,,,,,,,
NOVA SOURE-BA,,,,,,,,,BA,,,"1.763,41",,,,,,-,,,,,,,"1.763,41",,,,,,,"10.397,29",,,,,,,,,,,
NOVA VICOSA-BA,,,,,,,,,BA,,,"1.959,35",,,,,,-,,,,,,,"1.959,35",,,,,,,"11.552,54",,,,,,,,,,,
NOVO TRIUNFO-BA,,,,,,,,,BA,,,"1.502,17",,,,,,-,,,,,,,"1.502,17",,,,,,,"8.856,94",,,,,,,,,,,
OLINDINA-BA,,,,,,,,,BA,,,"1.763,41",,,,,,-,,,,,,,"1.763,41",,,,,,,"10.397,29",,,,,,,,,,,
OURICANGAS-BA,,,,,,,,,BA,,,"1.306,23",,,,,,-,,,,,,,"1.306,23",,,,,,,"7.701,69",,,,,,,,,,,
OUROLANDIA-BA,,,,,,,,,BA,,,"1.567,48",,,,,,-,,,,,,,"1.567,48",,,,,,,"9.242,02",,,,,,,,,,,
PARIPIRANGA-BA,,,,,,,,,BA,,,"1.763,41",,,,,,-,,,,,,,"1.763,41",,,,,,,"10.397,29",,,,,,,,,,,
PAU BRASIL-BA,,,,,,,,,BA,,,"1.371,54",,,,,,-,,,,,,,"1.371,54",,,,,,,"8.086,76",,,,,,,,,,,
PAULO AFONSO-BA,,,,,,,,,BA,,,"2.416,53",,,,,,-,,,,,,,"2.416,53",,,,,,,"14.248,14",,,,,,,,,,,
PE DE SERRA-BA,,,,,,,,,BA,,,"1.436,85",,,,,,-,,,,,,,"1.436,85",,,,,,,"8.471,85",,,,,,,,,,,
PEDRAO-BA,,,,,,,,,BA,,,"1.306,23",,,,,,-,,,,,,,"1.306,23",,,,,,,"7.701,69",,,,,,,,,,,
PEDRO ALEXANDRE-BA,,,,,,,,,BA,,,"1.567,48",,,,,,-,,,,,,,"1.567,48",,,,,,,"9.242,02",,,,,,,,,,,
PINTADAS-BA,,,,,,,,,BA,,,"1.371,54",,,,,,-,,,,,,,"1.371,54",,,,,,,"8.086,76",,,,,,,,,,,
PIRAI DO NORTE-BA,,,,,,,,,BA,,,"1.306,23",,,,,,-,,,,,,,"1.306,23",,,,,,,"7.701,69",,,,,,,,,,,
PIRITIBA-BA,,,,,,,,,BA,,,"1.698,10",,,,,,-,,,,,,,"1.698,10",,,,,,,"10.012,20",,,,,,,,,,,
PLANALTINO-BA,,,,,,,,,BA,,,"1.306,23",,,,,,-,,,,,,,"1.306,23",,,,,,,"7.701,69",,,,,,,,,,,
PLANALTO-BA,,,,,,,,,BA,,,"1.763,41",,,,,,-,,,,,,,"1.763,41",,,,,,,"10.397,29",,,,,,,,,,,
POCOES-BA,,,,,,,,,BA,,,"2.024,66",,,,,,-,,,,,,,"2.024,66",,,,,,,"11.937,62",,,,,,,,,,,
POJUCA-BA,,,,,,,,,BA,,,"627.461,83",,,,,,"510.321,75",,,,,,,"1.137.783,58",,,,,,,"8.992.537,11",,,,,,,,,,,
PORTO SEGURO-BA,,,,,,,,,BA,,,"2.481,84",,,,,,-,,,,,,,"2.481,84",,,,,,,"14.633,22",,,,,,,,,,,
POTIRAGUA-BA,,,,,,,,,BA,,,"1.306,23",,,,,,-,,,,,,,"1.306,23",,,,,,,"7.701,69",,,,,,,,,,,
PRADO-BA,,,,,,,,,BA,,,"1.763,41",,,,,,-,,,,,,,"1.763,41",,,,,,,"10.397,29",,,,,,,,,,,
PRESIDENTE TANCREDO NEVES-BA,,,,,,,,,BA,,,"1.698,10",,,,,,-,,,,,,,"1.698,10",,,,,,,"10.012,20",,,,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QUEIMADAS-BA,,,,,,,,,BA,,,"1.763,41",,,,,,-,,,,,,,"1.763,41",,,,,,,"10.397,29",,,,,,,,,,,
QUIJINGUE-BA,,,,,,,,,BA,,,"1.763,41",,,,,,-,,,,,,,"1.763,41",,,,,,,"10.397,29",,,,,,,,,,,
QUIXABEIRA-BA,,,,,,,,,BA,,,"1.306,23",,,,,,-,,,,,,,"1.306,23",,,,,,,"7.701,69",,,,,,,,,,,
RAFAEL JAMBEIRO-BA,,,,,,,,,BA,,,"1.698,10",,,,,,-,,,,,,,"1.698,10",,,,,,,"10.012,20",,,,,,,,,,,
RETIROLANDIA-BA,,,,,,,,,BA,,,"1.436,85",,,,,,-,,,,,,,"1.436,85",,,,,,,"8.471,85",,,,,,,,,,,
RIACHAO DO JACUIPE-BA,,,,,,,,,BA,,,"1.894,04",,,,,,-,,,,,,,"1.894,04",,,,,,,"11.167,46",,,,,,,,,,,
RIBEIRA DO AMPARO-BA,,,,,,,,,BA,,,"1.502,17",,,,,,-,,,,,,,"1.502,17",,,,,,,"8.856,94",,,,,,,,,,,
RIBEIRA DO POMBAL-BA,,,,,,,,,BA,,,"2.024,66",,,,,,-,,,,,,,"2.024,66",,,,,,,"11.937,62",,,,,,,,,,,
RIBEIRAO DO LARGO-BA,,,,,,,,,BA,,,"1.306,23",,,,,,-,,,,,,,"1.306,23",,,,,,,"7.701,69",,,,,,,,,,,
RIO REAL-BA,,,,,,,,,BA,,,"1.959,35",,,,,,-,,,,,,,"1.959,35",,,,,,,"11.552,54",,,,,,,,,,,
RUY BARBOSA-BA,,,,,,,,,BA,,,"1.828,73",,,,,,-,,,,,,,"1.828,73",,,,,,,"10.782,37",,,,,,,,,,,
SALINAS DA MARGARIDA-BA,,,,,,,,,BA,,,"43.162,53",,,,,,"285.534,78",,,,,,,"328.697,31",,,,,,,"2.294.449,59",,,,,,,,,,,
SALVADOR-BA,,,,,,,,,BA,,,"78.477,33",,,,,,"285.534,78",,,,,,,"364.012,11",,,,,,,"2.502.669,60",,,,,,,,,,,
SANTA BARBARA-BA,,,,,,,,,BA,,,"1.632,79",,,,,,-,,,,,,,"1.632,79",,,,,,,"9.627,11",,,,,,,,,,,
SANTA BRIGIDA-BA,,,,,,,,,BA,,,"1.502,17",,,,,,-,,,,,,,"1.502,17",,,,,,,"8.856,94",,,,,,,,,,,
SANTA CRUZ CABRALIA-BA,,,,,,,,,BA,,,"1.763,41",,,,,,-,,,,,,,"1.763,41",,,,,,,"10.397,29",,,,,,,,,,,
SANTA CRUZ DA VITORIA-BA,,,,,,,,,BA,,,"1.306,23",,,,,,-,,,,,,,"1.306,23",,,,,,,"7.701,69",,,,,,,,,,,
SANTA INES-BA,,,,,,,,,BA,,,"1.371,54",,,,,,-,,,,,,,"1.371,54",,,,,,,"8.086,76",,,,,,,,,,,
SANTA LUZIA-BA,,,,,,,,,BA,,,"1.436,85",,,,,,-,,,,,,,"1.436,85",,,,,,,"8.471,85",,,,,,,,,,,
SANTA TERESINHA-BA,,,,,,,,,BA,,,"1.306,23",,,,,,-,,,,,,,"1.306,23",,,,,,,"7.701,69",,,,,,,,,,,
SANTALUZ-BA,,,,,,,,,BA,,,"1.894,04",,,,,,-,,,,,,,"1.894,04",,,,,,,"11.167,46",,,,,,,,,,,
SANTANOPOLIS-BA,,,,,,,,,BA,,,"1.306,23",,,,,,-,,,,,,,"1.306,23",,,,,,,"7.701,69",,,,,,,,,,,
SANTO AMARO-BA,,,,,,,,,BA,,,"64.743,79",,,,,,"285.534,78",,,,,,,"350.278,57",,,,,,,"2.421.695,14",,,,,,,,,,,
SANTO ANTONIO DE JESUS-BA,,,,,,,,,BA,,,"2.351,22",,,,,,-,,,,,,,"2.351,22",,,,,,,"13.863,06",,,,,,,,,,,
SANTO ESTEVAO-BA,,,,,,,,,BA,,,"2.024,66",,,,,,-,,,,,,,"2.024,66",,,,,,,"11.937,62",,,,,,,,,,,
SAO DOMINGOS-BA,,,,,,,,,BA,,,"1.306,23",,,,,,-,,,,,,,"1.306,23",,,,,,,"7.701,69",,,,,,,,,,,
SAO FELIPE-BA,,,,,,,,,BA,,,"1.698,10",,,,,,-,,,,,,,"1.698,10",,,,,,,"10.012,20",,,,,,,,,,,
SAO FELIX-BA,,,,,,,,,BA,,,"1.502,17",,,,,,-,,,,,,,"1.502,17",,,,,,,"8.856,94",,,,,,,,,,,
SAO FRANCISCO DO CONDE-BA,,,,,,,,,BA,,,"2.174.253,18",,,,,,"1.200.507,78",,,,,,,"3.374.760,96",,,,,,,"21.836.256,85",,,,,,,,,,,
SAO GONCALO DOS CAMPOS-BA,,,,,,,,,BA,,,"1.894,04",,,,,,-,,,,,,,"1.894,04",,,,,,,"11.167,46",,,,,,,,,,,
SAO JOSE DA VITORIA-BA,,,,,,,,,BA,,,"1.306,23",,,,,,-,,,,,,,"1.306,23",,,,,,,"7.701,69",,,,,,,,,,,
SAO JOSE DO JACUIPE-BA,,,,,,,,,BA,,,"1.371,54",,,,,,-,,,,,,,"1.371,54",,,,,,,"8.086,76",,,,,,,,,,,
SAO MIGUEL DAS MATAS-BA,,,,,,,,,BA,,,"1.371,54",,,,,,-,,,,,,,"1.371,54",,,,,,,"8.086,76",,,,,,,,,,,
SAO SEBASTIAO DO PASSE-BA,,,,,,,,,BA,,,"448.895,14",,,,,,"234.661,21",,,,,,,"683.556,35",,,,,,,"4.938.546,88",,,,,,,,,,,
SAPEACU-BA,,,,,,,,,BA,,,"1.567,48",,,,,,-,,,,,,,"1.567,48",,,,,,,"9.242,02",,,,,,,,,,,
SATIRO DIAS-BA,,,,,,,,,BA,,,"73.275,94",,,,,,"2.405,53",,,,,,,"75.681,47",,,,,,,"469.554,33",,,,,,,,,,,
SAUBARA-BA,,,,,,,,,BA,,,"41.200,59",,,,,,"285.534,78",,,,,,,"326.735,37",,,,,,,"2.282.881,81",,,,,,,,,,,
SERRA PRETA-BA,,,,,,,,,BA,,,"1.502,17",,,,,,-,,,,,,,"1.502,17",,,,,,,"8.856,94",,,,,,,,,,,
SERRINHA-BA,,,,,,,,,BA,,,"2.285,91",,,,,,-,,,,,,,"2.285,91",,,,,,,"13.477,97",,,,,,,,,,,
SERROLANDIA-BA,,,,,,,,,BA,,,"1.436,85",,,,,,-,,,,,,,"1.436,85",,,,,,,"8.471,85",,,,,,,,,,,
SIMOES FILHO-BA,,,,,,,,,BA,,,"616.743,86",,,,,,"31.676,43",,,,,,,"648.420,29",,,,,,,"1.828.515,71",,,,,,,,,,,
SITIO DO QUINTO-BA,,,,,,,,,BA,,,"1.436,85",,,,,,-,,,,,,,"1.436,85",,,,,,,"8.471,85",,,,,,,,,,,
TANQUINHO-BA,,,,,,,,,BA,,,"1.306,23",,,,,,-,,,,,,,"1.306,23",,,,,,,"7.701,69",,,,,,,,,,,
TAPEROA-BA,,,,,,,,,BA,,,"1.632,79",,,,,,-,,,,,,,"1.632,79",,,,,,,"9.627,11",,,,,,,,,,,
TAPIRAMUTA-BA,,,,,,,,,BA,,,"1.567,48",,,,,,-,,,,,,,"1.567,48",,,,,,,"9.242,02",,,,,,,,,,,
TEIXEIRA DE FREITAS-BA,,,,,,,,,BA,,,"2.547,16",,,,,,-,,,,,,,"2.547,16",,,,,,,"15.018,32",,,,,,,,,,,
TEODORO SAMPAIO-BA,,,,,,,,,BA,,,"70.635,34",,,,,,"589,72",,,,,,,"71.225,06",,,,,,,"643.362,36",,,,,,,,,,,
TEOFILANDIA-BA,,,,,,,,,BA,,,"1.698,10",,,,,,-,,,,,,,"1.698,10",,,,,,,"10.012,20",,,,,,,,,,,
TEOLANDIA-BA,,,,,,,,,BA,,,"1.502,17",,,,,,-,,,,,,,"1.502,17",,,,,,,"8.856,94",,,,,,,,,,,
TERRA NOVA-BA,,,,,,,,,BA,,,"1.436,85",,,,,,-,,,,,,,"1.436,85",,,,,,,"8.953,51",,,,,,,,,,,
TUCANO-BA,,,,,,,,,BA,,,"2.089,97",,,,,,-,,,,,,,"2.089,97",,,,,,,"12.322,70",,,,,,,,,,,
UAUA-BA,,,,,,,,,BA,,,"1.763,41",,,,,,-,,,,,,,"1.763,41",,,,,,,"10.397,29",,,,,,,,,,,
UBAIRA-BA,,,,,,,,,BA,,,"1.632,79",,,,,,-,,,,,,,"1.632,79",,,,,,,"9.627,11",,,,,,,,,,,
UBAITABA-BA,,,,,,,,,BA,,,"1.698,10",,,,,,-,,,,,,,"1.698,10",,,,,,,"10.012,20",,,,,,,,,,,
UBATA-BA,,,,,,,,,BA,,,"1.763,41",,,,,,-,,,,,,,"1.763,41",,,,,,,"10.397,29",,,,,,,,,,,
UNA-BA,,,,,,,,,BA,,,"1.763,41",,,,,,-,,,,,,,"1.763,41",,,,,,,"10.397,29",,,,,,,,,,,
URUCUCA-BA,,,,,,,,,BA,,,"1.632,79",,,,,,-,,,,,,,"1.632,79",,,,,,,"9.627,11",,,,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VALENCA-BA,,,,,,,,,BA,,,"70.384,35",,,,,,-,,,,,,,"70.384,35",,,,,,,"414.993,99",,,,,,,,,,,
VALENTE-BA,,,,,,,,,BA,,,"1.763,41",,,,,,-,,,,,,,"1.763,41",,,,,,,"10.397,29",,,,,,,,,,,
VARZEA DA ROCA-BA,,,,,,,,,BA,,,"1.436,85",,,,,,-,,,,,,,"1.436,85",,,,,,,"8.471,85",,,,,,,,,,,
VARZEA DO POCO-BA,,,,,,,,,BA,,,"1.306,23",,,,,,-,,,,,,,"1.306,23",,,,,,,"7.701,69",,,,,,,,,,,
VARZEA NOVA-BA,,,,,,,,,BA,,,"1.436,85",,,,,,-,,,,,,,"1.436,85",,,,,,,"8.471,85",,,,,,,,,,,
VARZEDO-BA,,,,,,,,,BA,,,"1.306,23",,,,,,-,,,,,,,"1.306,23",,,,,,,"7.701,69",,,,,,,,,,,
VERA CRUZ-BA,,,,,,,,,BA,,,"74.331,71",,,,,,"885,47",,,,,,,"75.217,18",,,,,,,"664.797,67",,,,,,,,,,,
VEREDA-BA,,,,,,,,,BA,,,"1.306,23",,,,,,-,,,,,,,"1.306,23",,,,,,,"7.701,69",,,,,,,,,,,
VITORIA DA CONQUISTA-BA,,,,,,,,,BA,,,"2.612,47",,,,,,-,,,,,,,"2.612,47",,,,,,,"15.403,41",,,,,,,,,,,
WENCESLAU GUIMARAES-BA,,,,,,,,,BA,,,"1.698,10",,,,,,-,,,,,,,"1.698,10",,,,,,,"10.012,20",,,,,,,,,,,
BAHIA  TOTAL,,,,,,,,,,,,"12.578.251,95",,,,,,"7.582.824,28",,,,,,,"20.161.076,23",,,,,,,"122.460.652,21",,,,,,,,,,,
ACARAU-CE,,,,,,,,,CE,,,"4.232,21",,,,,,-,,,,,,,"4.232,21",,,,,,,"27.994,40",,,,,,,,,,,
ALCANTARAS-CE,,,,,,,,,CE,,,"2.693,22",,,,,,-,,,,,,,"2.693,22",,,,,,,"17.814,60",,,,,,,,,,,
AMONTADA-CE,,,,,,,,,CE,,,"87.030,77",,,,,,"20.464,70",,,,,,,"107.495,47",,,,,,,"708.653,27",,,,,,,,,,,
APUIARES-CE,,,,,,,,,CE,,,"2.821,47",,,,,,-,,,,,,,"2.821,47",,,,,,,"18.662,93",,,,,,,,,,,
AQUIRAZ-CE,,,,,,,,,CE,,,-,,,,,,"13.603,80",,,,,,,"13.603,80",,,,,,,"277.902,63",,,,,,,,,,,
ARACATI-CE,,,,,,,,,CE,,,"111.736,79",,,,,,"21.845,14",,,,,,,"133.581,93",,,,,,,"1.648.498,62",,,,,,,,,,,
ARARENDA-CE,,,,,,,,,CE,,,"2.693,22",,,,,,-,,,,,,,"2.693,22",,,,,,,"17.814,60",,,,,,,,,,,
BARROQUINHA-CE,,,,,,,,,CE,,,"2.949,72",,,,,,-,,,,,,,"2.949,72",,,,,,,"19.511,25",,,,,,,,,,,
BELA CRUZ-CE,,,,,,,,,CE,,,"3.590,97",,,,,,-,,,,,,,"3.590,97",,,,,,,"23.752,82",,,,,,,,,,,
CAMOCIM-CE,,,,,,,,,CE,,,"4.232,21",,,,,,-,,,,,,,"4.232,21",,,,,,,"27.994,40",,,,,,,,,,,
CANINDE-CE,,,,,,,,,CE,,,"4.488,71",,,,,,-,,,,,,,"4.488,71",,,,,,,"29.691,04",,,,,,,,,,,
CARIDADE-CE,,,,,,,,,CE,,,"3.334,47",,,,,,-,,,,,,,"3.334,47",,,,,,,"22.056,19",,,,,,,,,,,
