BARRA DE SAO FRANCISCO-ES,,,ES,,,,"59,71",,,,,,,,-,,,,,,,,"59,71",,,,,,,"296,84",,,,,,,,,,,
BOA ESPERANCA-ES,,,ES,,,,"43,78",,,,,,,,-,,,,,,,,"43,78",,,,,,,"217,65",,,,,,,,,,,
BOM JESUS DO NORTE-ES,,,ES,,,,"39,81",,,,,,,,-,,,,,,,,"39,81",,,,,,,"197,90",,,,,,,,,,,
BREJETUBA-ES,,,ES,,,,"41,80",,,,,,,,-,,,,,,,,"41,80",,,,,,,"207,77",,,,,,,,,,,
CACHOEIRO DE ITAPEMIRIM-ES,,,ES,,,,"79,62",,,,,,,,-,,,,,,,,"79,62",,,,,,,"395,78",,,,,,,,,,,
CASTELO-ES,,,ES,,,,"57,73",,,,,,,,-,,,,,,,,"57,73",,,,,,,"286,96",,,,,,,,,,,
COLATINA-ES,,,ES,,,,"75,64",,,,,,,,-,,,,,,,,"75,64",,,,,,,"376,00",,,,,,,,,,,
CONCEICAO DA BARRA-ES,,,ES,,,,"43.363,03",,,,,,,,"3.008,90",,,,,,,,"46.371,93",,,,,,,"176.434,47",,,,,,,,,,,
CONCEICAO DO CASTELO-ES,,,ES,,,,"41,80",,,,,,,,-,,,,,,,,"41,80",,,,,,,"207,77",,,,,,,,,,,
DIVINO DE SAO LOURENCO-ES,,,ES,,,,"39,81",,,,,,,,-,,,,,,,,"39,81",,,,,,,"197,90",,,,,,,,,,,
DOMINGOS MARTINS-ES,,,ES,,,,"55,74",,,,,,,,-,,,,,,,,"55,74",,,,,,,"277,06",,,,,,,,,,,
DORES DO RIO PRETO-ES,,,ES,,,,"39,81",,,,,,,,-,,,,,,,,"39,81",,,,,,,"197,90",,,,,,,,,,,
ECOPORANGA-ES,,,ES,,,,"51,77",,,,,,,,-,,,,,,,,"51,77",,,,,,,"257,31",,,,,,,,,,,
FUNDAO-ES,,,ES,,,,"43,78",,,,,,,,-,,,,,,,,"43,78",,,,,,,"217,65",,,,,,,,,,,
GOVERNADOR LINDENBERG-ES,,,ES,,,,"39,84",,,,,,,,-,,,,,,,,"39,84",,,,,,,"198,00",,,,,,,,,,,
GUACUI-ES,,,ES,,,,"53,75",,,,,,,,-,,,,,,,,"53,75",,,,,,,"267,19",,,,,,,,,,,
GUARAPARI -ES,,,ES,,,,"71,67",,,,,,,,-,,,,,,,,"71,67",,,,,,,"356,25",,,,,,,,,,,
IBATIBA-ES,,,ES,,,,"49,78",,,,,,,,-,,,,,,,,"49,78",,,,,,,"247,42",,,,,,,,,,,
IBIRACU-ES,,,ES,,,,"41,80",,,,,,,,-,,,,,,,,"41,80",,,,,,,"207,77",,,,,,,,,,,
IBITIRAMA-ES,,,ES,,,,"39,81",,,,,,,,-,,,,,,,,"39,81",,,,,,,"197,90",,,,,,,,,,,
ICONHA-ES,,,ES,,,,"41,80",,,,,,,,-,,,,,,,,"41,80",,,,,,,"207,77",,,,,,,,,,,
IRUPI-ES,,,ES,,,,"41,80",,,,,,,,-,,,,,,,,"41,80",,,,,,,"207,77",,,,,,,,,,,
ITAGUACU-ES,,,ES,,,,"45,77",,,,,,,,-,,,,,,,,"45,77",,,,,,,"227,53",,,,,,,,,,,
ITAPEMIRIM-ES,,,ES,,,,"55,74",,,,,,,,-,,,,,,,,"55,74",,,,,,,"277,06",,,,,,,,,,,
ITARANA-ES,,,ES,,,,"41,80",,,,,,,,-,,,,,,,,"41,80",,,,,,,"207,77",,,,,,,,,,,
IUNA-ES,,,ES,,,,"53,75",,,,,,,,-,,,,,,,,"53,75",,,,,,,"267,19",,,,,,,,,,,
JAGUARE-ES,,,ES,,,,"261.918,66",,,,,,,,"120.145,53",,,,,,,,"382.064,19",,,,,,,"1.449.158,49",,,,,,,,,,,
JERONIMO MONTEIRO-ES,,,ES,,,,"41,80",,,,,,,,-,,,,,,,,"41,80",,,,,,,"207,77",,,,,,,,,,,
JOAO NEIVA-ES,,,ES,,,,"45,77",,,,,,,,-,,,,,,,,"45,77",,,,,,,"227,53",,,,,,,,,,,
LARANJA DA TERRA-ES,,,ES,,,,"41,80",,,,,,,,-,,,,,,,,"41,80",,,,,,,"207,77",,,,,,,,,,,
LINHARES-ES,,,ES,,,,"816.415,60",,,,,,,,"201.520,15",,,,,,,,"1.017.935,75",,,,,,,"2.752.552,56",,,,,,,,,,,
MANTENOPOLIS-ES,,,ES,,,,"41,80",,,,,,,,-,,,,,,,,"41,80",,,,,,,"207,77",,,,,,,,,,,
MARATAIZES-ES,,,ES,,,,"55,74",,,,,,,,-,,,,,,,,"55,74",,,,,,,"277,06",,,,,,,,,,,
MARECHAL FLORIANO-ES,,,ES,,,,"43,78",,,,,,,,-,,,,,,,,"43,78",,,,,,,"217,65",,,,,,,,,,,
MARILANDIA-ES,,,ES,,,,"39,81",,,,,,,,-,,,,,,,,"39,81",,,,,,,"197,90",,,,,,,,,,,
MIMOSO DO SUL-ES,,,ES,,,,"53,75",,,,,,,,-,,,,,,,,"53,75",,,,,,,"267,19",,,,,,,,,,,
MONTANHA-ES,,,ES,,,,"47,76",,,,,,,,-,,,,,,,,"47,76",,,,,,,"237,43",,,,,,,,,,,
MUCURICI-ES,,,ES,,,,"39,81",,,,,,,,-,,,,,,,,"39,81",,,,,,,"197,90",,,,,,,,,,,
MUNIZ FREIRE-ES,,,ES,,,,"49,78",,,,,,,,-,,,,,,,,"49,78",,,,,,,"247,42",,,,,,,,,,,
MUQUI-ES,,,ES,,,,"43,78",,,,,,,,-,,,,,,,,"43,78",,,,,,,"217,65",,,,,,,,,,,
NOVA VENECIA-ES,,,ES,,,,"61,70",,,,,,,,-,,,,,,,,"61,70",,,,,,,"306,70",,,,,,,,,,,
PANCAS-ES,,,ES,,,,"51,77",,,,,,,,-,,,,,,,,"51,77",,,,,,,"257,31",,,,,,,,,,,
PEDRO CANARIO-ES,,,ES,,,,"51,77",,,,,,,,-,,,,,,,,"51,77",,,,,,,"257,31",,,,,,,,,,,
PINHEIROS-ES,,,ES,,,,"51,77",,,,,,,,-,,,,,,,,"51,77",,,,,,,"257,31",,,,,,,,,,,
PIUMA-ES,,,ES,,,,"45,77",,,,,,,,-,,,,,,,,"45,77",,,,,,,"227,53",,,,,,,,,,,
PONTO BELO-ES,,,ES,,,,"39,81",,,,,,,,-,,,,,,,,"39,81",,,,,,,"197,90",,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESIDENTE KENNEDY-ES,,,ES,,,,"39,81",,,,,,,,"34.529,58",,,,,,,,"34.569,39",,,,,,,"112.207,14",,,,,,,,,,,
RIO BANANAL-ES,,,ES,,,,"47,76",,,,,,,,-,,,,,,,,"47,76",,,,,,,"237,43",,,,,,,,,,,
RIO NOVO DO SUL-ES,,,ES,,,,"41,80",,,,,,,,-,,,,,,,,"41,80",,,,,,,"207,77",,,,,,,,,,,
SANTA LEOPOLDINA-ES,,,ES,,,,"43,78",,,,,,,,-,,,,,,,,"43,78",,,,,,,"217,65",,,,,,,,,,,
SANTA MARIA DE JETIBA-ES,,,ES,,,,"55,74",,,,,,,,-,,,,,,,,"55,74",,,,,,,"277,06",,,,,,,,,,,
SANTA TERESA-ES,,,ES,,,,"51,77",,,,,,,,-,,,,,,,,"51,77",,,,,,,"257,31",,,,,,,,,,,
SAO DOMINGOS DO NORTE-ES,,,ES,,,,"39,81",,,,,,,,-,,,,,,,,"39,81",,,,,,,"197,90",,,,,,,,,,,
SAO GABRIEL DA PALHA-ES,,,ES,,,,"53,75",,,,,,,,-,,,,,,,,"53,75",,,,,,,"267,19",,,,,,,,,,,
SAO JOSE DO CALCADO-ES,,,ES,,,,"41,80",,,,,,,,-,,,,,,,,"41,80",,,,,,,"207,77",,,,,,,,,,,
SAO MATEUS-ES,,,ES,,,,"731.420,20",,,,,,,,"109.864,86",,,,,,,,"841.285,06",,,,,,,"2.588.702,69",,,,,,,,,,,
SAO ROQUE DO CANAA-ES,,,ES,,,,"41,80",,,,,,,,-,,,,,,,,"41,80",,,,,,,"207,77",,,,,,,,,,,
SOORETAMA-ES,,,ES,,,,"49,78",,,,,,,,-,,,,,,,,"49,78",,,,,,,"247,42",,,,,,,,,,,
VARGEM ALTA-ES,,,ES,,,,"47,76",,,,,,,,-,,,,,,,,"47,76",,,,,,,"237,43",,,,,,,,,,,
VENDA NOVA DO IMIGRANTE-ES,,,ES,,,,"47,76",,,,,,,,-,,,,,,,,"47,76",,,,,,,"237,43",,,,,,,,,,,
VILA PAVAO-ES,,,ES,,,,"39,81",,,,,,,,-,,,,,,,,"39,81",,,,,,,"197,90",,,,,,,,,,,
VILA VALERIO-ES,,,ES,,,,"43,78",,,,,,,,-,,,,,,,,"43,78",,,,,,,"217,65",,,,,,,,,,,
VITORIA-ES,,,ES,,,,-,,,,,,,,-,,,,,,,,-,,,,,,,"320.206,87",,,,,,,,,,,
ADRIANOPOLIS-PR,,,PR,,,,"60,69",,,,,,,,-,,,,,,,,"60,69",,,,,,,"1.557,59",,,,,,,,,,,
AGUDOS DO SUL-PR,,,PR,,,,"60,69",,,,,,,,-,,,,,,,,"60,69",,,,,,,"1.557,59",,,,,,,,,,,
ALMIRANTE TAMANDARE-PR,,,PR,,,,"109,25",,,,,,,,-,,,,,,,,"109,25",,,,,,,"2.803,78",,,,,,,,,,,
ANTONINA-PR,,,PR,,,,"75,87",,,,,,,,-,,,,,,,,"75,87",,,,,,,"1.947,06",,,,,,,,,,,
BALSA NOVA-PR,,,PR,,,,"63,74",,,,,,,,-,,,,,,,,"63,74",,,,,,,"1.635,66",,,,,,,,,,,
BOCAIUVA DO SUL-PR,,,PR,,,,"60,69",,,,,,,,-,,,,,,,,"60,69",,,,,,,"1.557,59",,,,,,,,,,,
CAMPINA GRANDE DO SUL-PR,,,PR,,,,"88,02",,,,,,,,-,,,,,,,,"88,02",,,,,,,"2.258,75",,,,,,,,,,,
CAMPO DO TENENTE-PR,,,PR,,,,"60,69",,,,,,,,-,,,,,,,,"60,69",,,,,,,"1.557,59",,,,,,,,,,,
CAMPO LARGO-PR,,,PR,,,,"109,25",,,,,,,,-,,,,,,,,"109,25",,,,,,,"2.803,78",,,,,,,,,,,
CAMPO MAGRO-PR,,,PR,,,,"78,92",,,,,,,,-,,,,,,,,"78,92",,,,,,,"2.025,14",,,,,,,,,,,
CERRO AZUL-PR,,,PR,,,,"72,84",,,,,,,,-,,,,,,,,"72,84",,,,,,,"1.869,28",,,,,,,,,,,
COLOMBO-PR,,,PR,,,,"121,40",,,,,,,,-,,,,,,,,"121,40",,,,,,,"3.115,46",,,,,,,,,,,
CONTENDA-PR,,,PR,,,,"66,76",,,,,,,,-,,,,,,,,"66,76",,,,,,,"1.713,42",,,,,,,,,,,
CURITIBA-PR,,,PR,,,,"121,40",,,,,,,,-,,,,,,,,"121,40",,,,,,,"3.115,46",,,,,,,,,,,
DOUTOR ULYSSES-PR,,,PR,,,,"60,69",,,,,,,,-,,,,,,,,"60,69",,,,,,,"1.557,59",,,,,,,,,,,
FAZENDA RIO GRANDE-PR,,,PR,,,,"100,15",,,,,,,,-,,,,,,,,"100,15",,,,,,,"2.570,16",,,,,,,,,,,
GUARAQUECABA-PR,,,PR,,,,"60,69",,,,,,,,-,,,,,,,,"60,69",,,,,,,"1.557,59",,,,,,,,,,,
GUARATUBA-PR,,,PR,,,,"2.160,04",,,,,,,,"933,05",,,,,,,,"3.093,09",,,,,,,"79.379,72",,,,,,,,,,,
ITAPERUCU-PR,,,PR,,,,"75,87",,,,,,,,-,,,,,,,,"75,87",,,,,,,"1.947,06",,,,,,,,,,,
LAPA-PR,,,PR,,,,"94,10",,,,,,,,-,,,,,,,,"94,10",,,,,,,"2.414,61",,,,,,,,,,,
MANDIRITUBA-PR,,,PR,,,,"72,84",,,,,,,,-,,,,,,,,"72,84",,,,,,,"1.869,28",,,,,,,,,,,
MATINHOS-PR,,,PR,,,,"2.160,04",,,,,,,,"2.167,32",,,,,,,,"4.327,36",,,,,,,"111.055,71",,,,,,,,,,,
MORRETES-PR,,,PR,,,,"69,82",,,,,,,,-,,,,,,,,"69,82",,,,,,,"1.791,50",,,,,,,,,,,
PARANAGUA-PR,,,PR,,,,"115,32",,,,,,,,"4,64",,,,,,,,"119,96",,,,,,,"3.078,67",,,,,,,,,,,
PIEN-PR,,,PR,,,,"60,69",,,,,,,,-,,,,,,,,"60,69",,,,,,,"1.557,59",,,,,,,,,,,
PINHAIS-PR,,,PR,,,,"112,30",,,,,,,,-,,,,,,,,"112,30",,,,,,,"2.881,86",,,,,,,,,,,
PIRAQUARA-PR,,,PR,,,,"106,22",,,,,,,,-,,,,,,,,"106,22",,,,,,,"2.725,99",,,,,,,,,,,
PONTAL DO PARANA-PR,,,PR,,,,"69,82",,,,,,,,"181,90",,,,,,,,"251,72",,,,,,,"6.459,63",,,,,,,,,,,
PORTO AMAZONAS-PR,,,PR,,,,"60,69",,,,,,,,-,,,,,,,,"60,69",,,,,,,"1.557,59",,,,,,,,,,,
QUATRO BARRAS-PR,,,PR,,,,"72,84",,,,,,,,-,,,,,,,,"72,84",,,,,,,"1.869,28",,,,,,,,,,,
QUITANDINHA-PR,,,PR,,,,"69,82",,,,,,,,-,,,,,,,,"69,82",,,,,,,"1.791,50",,,,,,,,,,,
RIO BRANCO DO SUL-PR,,,PR,,,,"84,97",,,,,,,,-,,,,,,,,"84,97",,,,,,,"2.180,68",,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RIO NEGRO-PR,,,PR,,,,"84,97",,,,,,,,-,,,,,,,,"84,97",,,,,,,"2.180,68",,,,,,,,,,,
SAO JOSE DOS PINHAIS-PR,,,PR,,,,"121,40",,,,,,,,-,,,,,,,,"121,40",,,,,,,"3.115,46",,,,,,,,,,,
TIJUCAS DO SUL-PR,,,PR,,,,"66,76",,,,,,,,-,,,,,,,,"66,76",,,,,,,"1.713,42",,,,,,,,,,,
TUNAS DO PARANA-PR,,,PR,,,,"60,69",,,,,,,,-,,,,,,,,"60,69",,,,,,,"1.557,59",,,,,,,,,,,
ANGRA DOS REIS-RJ,,,RJ,,,,"631.406,73",,,,,,,,"124.328,63",,,,,,,,"755.735,36",,,,,,,"2.772.322,22",,,,,,,,,,,
APERIBE-RJ,,,RJ,,,,"163.709,79",,,,,,,,-,,,,,,,,"163.709,79",,,,,,,"669.853,46",,,,,,,,,,,
ARARUAMA-RJ,,,RJ,,,,"294.675,43",,,,,,,,-,,,,,,,,"294.675,43",,,,,,,"1.205.730,59",,,,,,,,,,,
ARMACAO DOS BUZIOS-RJ,,,RJ,,,,"1.364.368,00",,,,,,,,"518.692,46",,,,,,,,"1.883.060,46",,,,,,,"7.421.620,93",,,,,,,,,,,
ARRAIAL DO CABO-RJ,,,RJ,,,,"212.823,28",,,,,,,,"26.237,10",,,,,,,,"239.060,38",,,,,,,"979.342,66",,,,,,,,,,,
BARRA MANSA-RJ,,,RJ,,,,"192.167,27",,,,,,,,-,,,,,,,,"192.167,27",,,,,,,"626.464,45",,,,,,,,,,,
BOM JARDIM-RJ,,,RJ,,,,"212.823,28",,,,,,,,-,,,,,,,,"212.823,28",,,,,,,"870.810,93",,,,,,,,,,,
BOM JESUS DO ITABAPOANA-RJ,,,RJ,,,,"237.419,78",,,,,,,,-,,,,,,,,"237.419,78",,,,,,,"971.392,68",,,,,,,,,,,
CABO FRIO-RJ,,,RJ,,,,"2.073.825,10",,,,,,,,"1.480.779,52",,,,,,,,"3.554.604,62",,,,,,,"13.967.678,51",,,,,,,,,,,
CACHOEIRAS DE MACACU-RJ,,,RJ,,,,"479.918,80",,,,,,,,-,,,,,,,,"479.918,80",,,,,,,"1.944.269,48",,,,,,,,,,,
CAMBUCI-RJ,,,RJ,,,,"188.306,29",,,,,,,,-,,,,,,,,"188.306,29",,,,,,,"770.435,18",,,,,,,,,,,
CAMPOS DOS GOYTACAZES-RJ,,,RJ,,,,"2.182.972,34",,,,,,,,"10.124.316,05",,,,,,,,"12.307.288,39",,,,,,,"49.536.808,53",,,,,,,,,,,
CANTAGALO-RJ,,,RJ,,,,"204.678,37",,,,,,,,-,,,,,,,,"204.678,37",,,,,,,"837.423,39",,,,,,,,,,,
CARAPEBUS-RJ,,,RJ,,,,"1.091.499,88",,,,,,,,"262.732,33",,,,,,,,"1.354.232,21",,,,,,,"5.406.830,38",,,,,,,,,,,
CARDOSO MOREIRA-RJ,,,RJ,,,,"180.079,13",,,,,,,,-,,,,,,,,"180.079,13",,,,,,,"736.834,59",,,,,,,,,,,
CARMO-RJ,,,RJ,,,,"188.306,29",,,,,,,,-,,,,,,,,"188.306,29",,,,,,,"770.435,18",,,,,,,,,,,
CASIMIRO DE ABREU-RJ,,,RJ,,,,"1.418.941,62",,,,,,,,"284.839,24",,,,,,,,"1.703.780,86",,,,,,,"6.604.084,36",,,,,,,,,,,
CONCEICAO DE MACABU-RJ,,,RJ,,,,"204.678,37",,,,,,,,-,,,,,,,,"204.678,37",,,,,,,"837.423,39",,,,,,,,,,,
CORDEIRO-RJ,,,RJ,,,,"204.678,37",,,,,,,,-,,,,,,,,"204.678,37",,,,,,,"837.423,39",,,,,,,,,,,
DUAS BARRAS-RJ,,,RJ,,,,"171.936,97",,,,,,,,-,,,,,,,,"171.936,97",,,,,,,"703.454,13",,,,,,,,,,,
DUQUE DE CAXIAS-RJ,,,RJ,,,,"685.598,28",,,,,,,,-,,,,,,,,"685.598,28",,,,,,,"3.896.858,09",,,,,,,,,,,
GUAPIMIRIM-RJ,,,RJ,,,,"514.198,71",,,,,,,,-,,,,,,,,"514.198,71",,,,,,,"2.108.861,31",,,,,,,,,,,
IGUABA GRANDE-RJ,,,RJ,,,,"188.306,29",,,,,,,,-,,,,,,,,"188.306,29",,,,,,,"770.435,18",,,,,,,,,,,
ITALVA-RJ,,,RJ,,,,"180.079,13",,,,,,,,-,,,,,,,,"180.079,13",,,,,,,"736.834,59",,,,,,,,,,,
ITAOCARA-RJ,,,RJ,,,,"212.823,28",,,,,,,,-,,,,,,,,"212.823,28",,,,,,,"870.810,93",,,,,,,,,,,
ITAPERUNA-RJ,,,RJ,,,,"294.675,43",,,,,,,,-,,,,,,,,"294.675,43",,,,,,,"1.205.730,59",,,,,,,,,,,
JAPERI-RJ,,,RJ,,,,"192.167,27",,,,,,,,-,,,,,,,,"192.167,27",,,,,,,"626.464,45",,,,,,,,,,,
LAJE DO MURIAE-RJ,,,RJ,,,,"163.709,79",,,,,,,,-,,,,,,,,"163.709,79",,,,,,,"669.853,46",,,,,,,,,,,
MACAE-RJ,,,RJ,,,,"6.116.275,24",,,,,,,,"4.251.200,42",,,,,,,,"10.367.475,66",,,,,,,"39.317.236,56",,,,,,,,,,,
MACUCO-RJ,,,RJ,,,,"163.709,79",,,,,,,,-,,,,,,,,"163.709,79",,,,,,,"669.853,46",,,,,,,,,,,
MAGE-RJ,,,RJ,,,,"617.038,45",,,,,,,,-,,,,,,,,"617.038,45",,,,,,,"2.552.205,50",,,,,,,,,,,
MANGARATIBA-RJ,,,RJ,,,,-,,,,,,,,"93.246,47",,,,,,,,"93.246,47",,,,,,,"610.686,21",,,,,,,,,,,
MIRACEMA-RJ,,,RJ,,,,"221.047,72",,,,,,,,-,,,,,,,,"221.047,72",,,,,,,"904.404,51",,,,,,,,,,,
NATIVIDADE-RJ,,,RJ,,,,"188.306,29",,,,,,,,-,,,,,,,,"188.306,29",,,,,,,"770.435,18",,,,,,,,,,,
NITEROI-RJ,,,RJ,,,,-,,,,,,,,-,,,,,,,,-,,,,,,,"52.430,45",,,,,,,,,,,
NOVA FRIBURGO-RJ,,,RJ,,,,"327.419,58",,,,,,,,-,,,,,,,,"327.419,58",,,,,,,"1.339.706,94",,,,,,,,,,,
PETROPOLIS-RJ,,,RJ,,,,"327.419,58",,,,,,,,-,,,,,,,,"327.419,58",,,,,,,"1.339.706,94",,,,,,,,,,,
PIRAI-RJ,,,RJ,,,,"192.167,27",,,,,,,,-,,,,,,,,"192.167,27",,,,,,,"626.464,45",,,,,,,,,,,
PORCIUNCULA-RJ,,,RJ,,,,"188.306,29",,,,,,,,-,,,,,,,,"188.306,29",,,,,,,"770.435,18",,,,,,,,,,,
QUISSAMA-RJ,,,RJ,,,,"1.200.647,13",,,,,,,,"1.411.607,15",,,,,,,,"2.612.254,28",,,,,,,"10.865.785,46",,,,,,,,,,,
RIO BONITO-RJ,,,RJ,,,,"261.934,03",,,,,,,,-,,,,,,,,"261.934,03",,,,,,,"1.071.761,32",,,,,,,,,,,
RIO DAS OSTRAS-RJ,,,RJ,,,,"1.637.236,11",,,,,,,,"3.850.708,86",,,,,,,,"5.487.944,97",,,,,,,"21.730.551,33",,,,,,,,,,,
RIO DE JANEIRO-RJ,,,RJ,,,,-,,,,,,,,-,,,,,,,,-,,,,,,,"1.603.874,02",,,,,,,,,,,
SANTA MARIA MADALENA-RJ,,,RJ,,,,"171.936,97",,,,,,,,-,,,,,,,,"171.936,97",,,,,,,"703.454,13",,,,,,,,,,,
SANTO ANTONIO DE PADUA-RJ,,,RJ,,,,"245.564,68",,,,,,,,-,,,,,,,,"245.564,68",,,,,,,"1.004.780,20",,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAO FIDELIS-RJ,,,RJ,,,,"245.564,68",,,,,,,,-,,,,,,,,"245.564,68",,,,,,,"1.004.780,20",,,,,,,,,,,
SAO FRANCISCO DE ITABAPOANA-RJ,,,RJ,,,,"253.791,86",,,,,,,,-,,,,,,,,"253.791,86",,,,,,,"1.038.380,87",,,,,,,,,,,
SAO GONCALO-RJ,,,RJ,,,,-,,,,,,,,-,,,,,,,,-,,,,,,,"52.430,45",,,,,,,,,,,
SAO JOAO DA BARRA-RJ,,,RJ,,,,"221.047,72",,,,,,,,"72.532,38",,,,,,,,"293.580,10",,,,,,,"2.758.151,14",,,,,,,,,,,
SAO JOSE DE UBA-RJ,,,RJ,,,,"163.709,79",,,,,,,,-,,,,,,,,"163.709,79",,,,,,,"669.853,46",,,,,,,,,,,
SAO JOSE DO VALE DO RIO PRETO-RJ,,,RJ,,,,"204.678,37",,,,,,,,-,,,,,,,,"204.678,37",,,,,,,"837.423,39",,,,,,,,,,,
SAO PEDRO DA ALDEIA-RJ,,,RJ,,,,"270.161,18",,,,,,,,-,,,,,,,,"270.161,18",,,,,,,"1.105.361,92",,,,,,,,,,,
SAO SEBASTIAO DO ALTO-RJ,,,RJ,,,,"163.709,79",,,,,,,,-,,,,,,,,"163.709,79",,,,,,,"669.853,46",,,,,,,,,,,
SAQUAREMA-RJ,,,RJ,,,,"261.934,03",,,,,,,,-,,,,,,,,"261.934,03",,,,,,,"1.071.761,32",,,,,,,,,,,
SILVA JARDIM-RJ,,,RJ,,,,"445.638,88",,,,,,,,-,,,,,,,,"445.638,88",,,,,,,"1.805.393,10",,,,,,,,,,,
SUMIDOURO-RJ,,,RJ,,,,"188.306,29",,,,,,,,-,,,,,,,,"188.306,29",,,,,,,"770.435,18",,,,,,,,,,,
TERESOPOLIS-RJ,,,RJ,,,,"319.274,67",,,,,,,,-,,,,,,,,"319.274,67",,,,,,,"1.306.319,39",,,,,,,,,,,
TRAJANO DE MORAIS-RJ,,,RJ,,,,"171.936,97",,,,,,,,-,,,,,,,,"171.936,97",,,,,,,"703.454,13",,,,,,,,,,,
VARRE-SAI-RJ,,,RJ,,,,"163.709,79",,,,,,,,-,,,,,,,,"163.709,79",,,,,,,"669.853,46",,,,,,,,,,,
VOLTA REDONDA-RJ,,,RJ,,,,"192.167,27",,,,,,,,-,,,,,,,,"192.167,27",,,,,,,"626.464,45",,,,,,,,,,,
ACARI-RN,,,RN,,,,"2.218,79",,,,,,,,-,,,,,,,,"2.218,79",,,,,,,"9.001,28",,,,,,,,,,,
ACU-RN,,,RN,,,,"132.265,42",,,,,,,,"69.812,30",,,,,,,,"202.077,72",,,,,,,"885.021,84",,,,,,,,,,,
AFONSO BEZERRA -RN,,,RN,,,,"2.218,79",,,,,,,,-,,,,,,,,"2.218,79",,,,,,,"9.001,28",,,,,,,,,,,
AGUA NOVA-RN,,,RN,,,,"2.113,22",,,,,,,,-,,,,,,,,"2.113,22",,,,,,,"8.572,87",,,,,,,,,,,
ALEXANDRIA-RN,,,RN,,,,"2.324,36",,,,,,,,-,,,,,,,,"2.324,36",,,,,,,"9.429,68",,,,,,,,,,,
ALMINO AFONSO-RN,,,RN,,,,"2.113,22",,,,,,,,-,,,,,,,,"2.113,22",,,,,,,"8.572,87",,,,,,,,,,,
ALTO DO RODRIGUES-RN,,,RN,,,,"142.189,95",,,,,,,,"59.289,47",,,,,,,,"201.479,42",,,,,,,"825.121,94",,,,,,,,,,,
ANTONIO MARTINS-RN,,,RN,,,,"2.113,22",,,,,,,,-,,,,,,,,"2.113,22",,,,,,,"8.572,87",,,,,,,,,,,
APODI-RN,,,RN,,,,"134.219,26",,,,,,,,"70.142,76",,,,,,,,"204.362,02",,,,,,,"904.474,20",,,,,,,,,,,
AREIA BRANCA-RN,,,RN,,,,"269.272,77",,,,,,,,"249.414,98",,,,,,,,"518.687,75",,,,,,,"2.181.366,31",,,,,,,,,,,
AUGUSTO SEVERO-RN,,,RN,,,,"2.113,22",,,,,,,,-,,,,,,,,"2.113,22",,,,,,,"8.572,87",,,,,,,,,,,
BARAUNA-RN,,,RN,,,,"2.641,07",,,,,,,,-,,,,,,,,"2.641,07",,,,,,,"10.714,90",,,,,,,,,,,
CAICO-RN,,,RN,,,,"3.485,61",,,,,,,,-,,,,,,,,"3.485,61",,,,,,,"14.142,14",,,,,,,,,,,
CARAUBAS-RN,,,RN,,,,"63.424,35",,,,,,,,"19.080,02",,,,,,,,"82.504,37",,,,,,,"329.072,11",,,,,,,,,,,
CARNAUBA DOS DANTAS-RN,,,RN,,,,"2.113,22",,,,,,,,-,,,,,,,,"2.113,22",,,,,,,"8.572,87",,,,,,,,,,,
CARNAUBAIS-RN,,,RN,,,,"84.949,85",,,,,,,,"20.851,79",,,,,,,,"105.801,64",,,,,,,"435.938,12",,,,,,,,,,,
CERRO CORA-RN,,,RN,,,,"2.218,79",,,,,,,,-,,,,,,,,"2.218,79",,,,,,,"9.001,28",,,,,,,,,,,
CORONEL JOAO PESSOA-RN,,,RN,,,,"2.113,22",,,,,,,,-,,,,,,,,"2.113,22",,,,,,,"8.572,87",,,,,,,,,,,
CRUZETA-RN,,,RN,,,,"2.113,22",,,,,,,,-,,,,,,,,"2.113,22",,,,,,,"8.572,87",,,,,,,,,,,
CURRAIS NOVOS-RN,,,RN,,,,"3.274,48",,,,,,,,-,,,,,,,,"3.274,48",,,,,,,"13.285,33",,,,,,,,,,,
DOUTOR SEVERIANO-RN,,,RN,,,,"2.113,22",,,,,,,,-,,,,,,,,"2.113,22",,,,,,,"8.572,87",,,,,,,,,,,
ENCANTO-RN,,,RN,,,,"2.113,22",,,,,,,,-,,,,,,,,"2.113,22",,,,,,,"8.572,87",,,,,,,,,,,
EQUADOR-RN,,,RN,,,,"2.113,22",,,,,,,,-,,,,,,,,"2.113,22",,,,,,,"8.572,87",,,,,,,,,,,
FELIPE GUERRA-RN,,,RN,,,,"66.387,63",,,,,,,,"19.848,98",,,,,,,,"86.236,61",,,,,,,"391.369,67",,,,,,,,,,,
FLORANIA-RN,,,RN,,,,"2.113,22",,,,,,,,-,,,,,,,,"2.113,22",,,,,,,"8.572,87",,,,,,,,,,,
FRANCISCO DANTAS-RN,,,RN,,,,"2.113,22",,,,,,,,-,,,,,,,,"2.113,22",,,,,,,"8.572,87",,,,,,,,,,,
