ITAPEMIRIM-ES,,,,,ES,,,,"48,44",,,,,,,,"35,28",,,,,,"83,72",,,,,"123,13",,,,,,,,,,,,,,
ITARANA-ES,,,,,ES,,,,"37,67",,,,,,,,"27,44",,,,,,"65,11",,,,,"95,76",,,,,,,,,,,,,,
IUNA-ES,,,,,ES,,,,"48,44",,,,,,,,"35,28",,,,,,"83,72",,,,,"123,13",,,,,,,,,,,,,,
JAGUARE-ES,,,,,ES,,,,"8.288,00",,,,,,,,"4.155,58",,,,,,"12.443,58",,,,,"23.951,23",,,,,,,,,,,,,,
JERONIMO MONTEIRO-ES,,,,,ES,,,,"35,88",,,,,,,,"26,13",,,,,,"62,01",,,,,"91,20",,,,,,,,,,,,,,
JOAO NEIVA-ES,,,,,ES,,,,"41,26",,,,,,,,"30,05",,,,,,"71,31",,,,,"104,88",,,,,,,,,,,,,,
LARANJA DA TERRA-ES,,,,,ES,,,,"37,67",,,,,,,,"27,44",,,,,,"65,11",,,,,"95,76",,,,,,,,,,,,,,
LINHARES-ES,,,,,ES,,,,"244.938,45",,,,,,,,"171.530,08",,,,,,"416.468,53",,,,,"799.520,06",,,,,,,,,,,,,,
MANTENOPOLIS-ES,,,,,ES,,,,"39,47",,,,,,,,"28,75",,,,,,"68,22",,,,,"100,33",,,,,,,,,,,,,,
MARATAIZES-ES,,,,,ES,,,,"48,44",,,,,,,,"35,28",,,,,,"83,72",,,,,"123,13",,,,,,,,,,,,,,
MARECHAL FLORIANO-ES,,,,,ES,,,,"37,67",,,,,,,,"27,44",,,,,,"65,11",,,,,"95,76",,,,,,,,,,,,,,
MARILANDIA-ES,,,,,ES,,,,"35,88",,,,,,,,"26,13",,,,,,"62,01",,,,,"91,20",,,,,,,,,,,,,,
MIMOSO DO SUL-ES,,,,,ES,,,,"48,44",,,,,,,,"35,28",,,,,,"83,72",,,,,"123,13",,,,,,,,,,,,,,
MONTANHA-ES,,,,,ES,,,,"44,85",,,,,,,,"32,67",,,,,,"77,52",,,,,"114,01",,,,,,,,,,,,,,
MUCURICI-ES,,,,,ES,,,,"35,88",,,,,,,,"26,13",,,,,,"62,01",,,,,"91,20",,,,,,,,,,,,,,
MUNIZ FREIRE-ES,,,,,ES,,,,"44,85",,,,,,,,"32,67",,,,,,"77,52",,,,,"114,01",,,,,,,,,,,,,,
MUQUI-ES,,,,,ES,,,,"39,47",,,,,,,,"28,75",,,,,,"68,22",,,,,"100,33",,,,,,,,,,,,,,
NOVA VENECIA-ES,,,,,ES,,,,"55,61",,,,,,,,"40,51",,,,,,"96,12",,,,,"141,37",,,,,,,,,,,,,,
PANCAS-ES,,,,,ES,,,,"46,64",,,,,,,,"33,97",,,,,,"80,61",,,,,"118,56",,,,,,,,,,,,,,
PEDRO CANARIO-ES,,,,,ES,,,,"46,64",,,,,,,,"33,97",,,,,,"80,61",,,,,"118,56",,,,,,,,,,,,,,
PINHEIROS-ES,,,,,ES,,,,"46,64",,,,,,,,"33,97",,,,,,"80,61",,,,,"118,56",,,,,,,,,,,,,,
PIUMA-ES,,,,,ES,,,,"39,47",,,,,,,,"28,75",,,,,,"68,22",,,,,"100,33",,,,,,,,,,,,,,
PONTO BELO-ES,,,,,ES,,,,"35,88",,,,,,,,"26,13",,,,,,"62,01",,,,,"91,20",,,,,,,,,,,,,,
PRESIDENTE KENNEDY-ES,,,,,ES,,,,"35,88",,,,,,,,"26,13",,,,,,"62,01",,,,,"20.761,65",,,,,,,,,,,,,,
RIO BANANAL-ES,,,,,ES,,,,"41,26",,,,,,,,"30,05",,,,,,"71,31",,,,,"104,88",,,,,,,,,,,,,,
RIO NOVO DO SUL-ES,,,,,ES,,,,"37,67",,,,,,,,"27,44",,,,,,"65,11",,,,,"95,76",,,,,,,,,,,,,,
SANTA LEOPOLDINA-ES,,,,,ES,,,,"37,67",,,,,,,,"27,44",,,,,,"65,11",,,,,"95,76",,,,,,,,,,,,,,
SANTA MARIA DE JETIBA-ES,,,,,ES,,,,"48,44",,,,,,,,"35,28",,,,,,"83,72",,,,,"123,13",,,,,,,,,,,,,,
SANTA TERESA-ES,,,,,ES,,,,"44,85",,,,,,,,"32,67",,,,,,"77,52",,,,,"114,01",,,,,,,,,,,,,,
SAO DOMINGOS DO NORTE-ES,,,,,ES,,,,"35,88",,,,,,,,"26,13",,,,,,"62,01",,,,,"91,20",,,,,,,,,,,,,,
SAO GABRIEL DA PALHA-ES,,,,,ES,,,,"48,44",,,,,,,,"35,28",,,,,,"83,72",,,,,"123,13",,,,,,,,,,,,,,
SAO JOSE DO CALCADO-ES,,,,,ES,,,,"37,67",,,,,,,,"27,44",,,,,,"65,11",,,,,"95,76",,,,,,,,,,,,,,
SAO MATEUS-ES,,,,,ES,,,,"176.453,83",,,,,,,,"111.939,71",,,,,,"288.393,54",,,,,"495.064,60",,,,,,,,,,,,,,
SAO ROQUE DO CANAA-ES,,,,,ES,,,,"35,88",,,,,,,,"26,13",,,,,,"62,01",,,,,"91,20",,,,,,,,,,,,,,
SOORETAMA-ES,,,,,ES,,,,"41,26",,,,,,,,"30,05",,,,,,"71,31",,,,,"104,88",,,,,,,,,,,,,,
VARGEM ALTA-ES,,,,,ES,,,,"39,47",,,,,,,,"28,75",,,,,,"68,22",,,,,"100,33",,,,,,,,,,,,,,
VENDA NOVA DO IMIGRANTE-ES,,,,,ES,,,,"41,26",,,,,,,,"30,05",,,,,,"71,31",,,,,"104,88",,,,,,,,,,,,,,
VIANA-ES,,,,,ES,,,,"55,61",,,,,,,,"40,51",,,,,,"96,12",,,,,"141,37",,,,,,,,,,,,,,
VILA PAVAO-ES,,,,,ES,,,,"35,88",,,,,,,,"26,13",,,,,,"62,01",,,,,"91,20",,,,,,,,,,,,,,
VILA VALERIO-ES,,,,,ES,,,,"39,47",,,,,,,,"28,75",,,,,,"68,22",,,,,"100,33",,,,,,,,,,,,,,
VILA VELHA-ES,,,,,ES,,,,"71,76",,,,,,,,"52,27",,,,,,"124,03",,,,,"182,41",,,,,,,,,,,,,,
VITORIA-ES,,,,,ES,,,,"137.663,33",,,,,,,,"88.243,87",,,,,,"225.907,20",,,,,"363.945,51",,,,,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADRIANOPOLIS-PR,,,,,PR,,,,"1.128,49",,,,,,,,"821,98",,,,,,"1.950,47",,,,,"3.282,93",,,,,,,,,,,,,,
AGUDOS DO SUL-PR,,,,,PR,,,,"1.128,49",,,,,,,,"821,98",,,,,,"1.950,47",,,,,"3.282,93",,,,,,,,,,,,,,
ALMIRANTE TAMANDARE-PR,,,,,PR,,,,"1.974,87",,,,,,,,"1.438,46",,,,,,"3.413,33",,,,,"5.745,14",,,,,,,,,,,,,,
ANTONINA-PR,,,,,PR,,,,"1.410,62",,,,,,,,"1.027,47",,,,,,"2.438,09",,,,,"4.103,67",,,,,,,,,,,,,,
BALSA NOVA-PR,,,,,PR,,,,"1.128,49",,,,,,,,"821,98",,,,,,"1.950,47",,,,,"3.282,93",,,,,,,,,,,,,,
BOCAIUVA DO SUL-PR,,,,,PR,,,,"1.128,49",,,,,,,,"821,98",,,,,,"1.950,47",,,,,"3.282,93",,,,,,,,,,,,,,
CAMPINA GRANDE DO SUL-PR,,,,,PR,,,,"1.579,89",,,,,,,,"1.150,77",,,,,,"2.730,66",,,,,"4.596,11",,,,,,,,,,,,,,
CAMPO DO TENENTE-PR,,,,,PR,,,,"1.128,49",,,,,,,,"821,98",,,,,,"1.950,47",,,,,"3.282,93",,,,,,,,,,,,,,
CAMPO LARGO-PR,,,,,PR,,,,"2.031,29",,,,,,,,"1.479,56",,,,,,"3.510,85",,,,,"5.909,29",,,,,,,,,,,,,,
CAMPO MAGRO-PR,,,,,PR,,,,"1.354,19",,,,,,,,"986,37",,,,,,"2.340,56",,,,,"3.939,52",,,,,,,,,,,,,,
CERRO AZUL-PR,,,,,PR,,,,"1.354,19",,,,,,,,"986,37",,,,,,"2.340,56",,,,,"3.939,52",,,,,,,,,,,,,,
COLOMBO-PR,,,,,PR,,,,"2.256,99",,,,,,,,"1.643,96",,,,,,"3.900,95",,,,,"6.565,88",,,,,,,,,,,,,,
CONTENDA-PR,,,,,PR,,,,"1.241,34",,,,,,,,"904,17",,,,,,"2.145,51",,,,,"3.611,22",,,,,,,,,,,,,,
CURITIBA-PR,,,,,PR,,,,"2.256,99",,,,,,,,"1.643,96",,,,,,"3.900,95",,,,,"6.565,88",,,,,,,,,,,,,,
DOUTOR ULYSSES-PR,,,,,PR,,,,"1.128,49",,,,,,,,"821,98",,,,,,"1.950,47",,,,,"3.282,93",,,,,,,,,,,,,,
FAZENDA RIO GRANDE-PR,,,,,PR,,,,"1.749,17",,,,,,,,"1.274,07",,,,,,"3.023,24",,,,,"5.088,56",,,,,,,,,,,,,,
GUARAQUECABA-PR,,,,,PR,,,,"1.128,49",,,,,,,,"821,98",,,,,,"1.950,47",,,,,"3.282,93",,,,,,,,,,,,,,
GUARATUBA-PR,,,,,PR,,,,"41.360,56",,,,,,,,"30.126,40",,,,,,"71.486,96",,,,,"140.145,23",,,,,,,,,,,,,,
ITAPERUCU-PR,,,,,PR,,,,"1.354,19",,,,,,,,"986,37",,,,,,"2.340,56",,,,,"3.939,52",,,,,,,,,,,,,,
LAPA-PR,,,,,PR,,,,"1.692,74",,,,,,,,"1.232,97",,,,,,"2.925,71",,,,,"4.924,41",,,,,,,,,,,,,,
MANDIRITUBA-PR,,,,,PR,,,,"1.297,77",,,,,,,,"945,27",,,,,,"2.243,04",,,,,"3.775,37",,,,,,,,,,,,,,
MATINHOS-PR,,,,,PR,,,,"36.929,07",,,,,,,,"26.898,57",,,,,,"63.827,64",,,,,"153.475,04",,,,,,,,,,,,,,
MORRETES-PR,,,,,PR,,,,"1.297,77",,,,,,,,"945,27",,,,,,"2.243,04",,,,,"3.775,37",,,,,,,,,,,,,,
PARANAGUA-PR,,,,,PR,,,,"2.144,14",,,,,,,,"1.561,76",,,,,,"3.705,90",,,,,"6.336,10",,,,,,,,,,,,,,
PIEN-PR,,,,,PR,,,,"1.128,49",,,,,,,,"821,98",,,,,,"1.950,47",,,,,"3.282,93",,,,,,,,,,,,,,
PINHAIS-PR,,,,,PR,,,,"2.031,29",,,,,,,,"1.479,56",,,,,,"3.510,85",,,,,"5.909,29",,,,,,,,,,,,,,
PIRAQUARA-PR,,,,,PR,,,,"1.805,59",,,,,,,,"1.315,17",,,,,,"3.120,76",,,,,"5.252,70",,,,,,,,,,,,,,
PONTAL DO PARANA-PR,,,,,PR,,,,"1.128,49",,,,,,,,"821,98",,,,,,"1.950,47",,,,,"7.147,24",,,,,,,,,,,,,,
PORTO AMAZONAS-PR,,,,,PR,,,,"1.128,49",,,,,,,,"821,98",,,,,,"1.950,47",,,,,"3.282,93",,,,,,,,,,,,,,
QUATRO BARRAS-PR,,,,,PR,,,,"1.241,34",,,,,,,,"904,17",,,,,,"2.145,51",,,,,"3.611,22",,,,,,,,,,,,,,
QUITANDINHA-PR,,,,,PR,,,,"1.297,77",,,,,,,,"945,27",,,,,,"2.243,04",,,,,"3.775,37",,,,,,,,,,,,,,
RIO BRANCO DO SUL-PR,,,,,PR,,,,"1.467,04",,,,,,,,"1.068,57",,,,,,"2.535,61",,,,,"4.267,81",,,,,,,,,,,,,,
RIO NEGRO-PR,,,,,PR,,,,"1.523,47",,,,,,,,"1.109,67",,,,,,"2.633,14",,,,,"4.431,97",,,,,,,,,,,,,,
SÃO JOSE DOS PINHAIS-PR,,,,,PR,,,,"2.256,99",,,,,,,,"1.643,96",,,,,,"3.900,95",,,,,"6.565,88",,,,,,,,,,,,,,
TIJUCAS DO SUL-PR,,,,,PR,,,,"1.184,92",,,,,,,,"863,08",,,,,,"2.048,00",,,,,"3.447,09",,,,,,,,,,,,,,
TUNAS DO PARANA-PR,,,,,PR,,,,"1.128,49",,,,,,,,"821,98",,,,,,"1.950,47",,,,,"3.282,93",,,,,,,,,,,,,,
ANGRA DOS REIS-RJ,,,,,RJ,,,,"119.429,58",,,,,,,,"107.463,89",,,,,,"226.893,47",,,,,"437.478,97",,,,,,,,,,,,,,
APERIBE-RJ,,,,,RJ,,,,"101.692,12",,,,,,,,"74.070,98",,,,,,"175.763,10",,,,,"278.196,23",,,,,,,,,,,,,,
ARARUAMA-RJ,,,,,RJ,,,,"172.876,60",,,,,,,,"125.920,67",,,,,,"298.797,27",,,,,"472.933,59",,,,,,,,,,,,,,
ARMACAO DOS BUZIOS-RJ,,,,,RJ,,,,"668.958,62",,,,,,,,"487.259,23",,,,,,"1.156.217,85",,,,,"2.088.984,43",,,,,,,,,,,,,,
ARRAIAL DO CABO-RJ,,,,,RJ,,,,"132.199,75",,,,,,,,"96.292,28",,,,,,"228.492,03",,,,,"361.655,10",,,,,,,,,,,,,,
BARRA MANSA-RJ,,,,,RJ,,,,"119.429,58",,,,,,,,"86.990,68",,,,,,"206.420,26",,,,,"326.874,92",,,,,,,,,,,,,,
BOM JARDIM-RJ,,,,,RJ,,,,"132.199,75",,,,,,,,"96.292,28",,,,,,"228.492,03",,,,,"361.655,10",,,,,,,,,,,,,,
BOM JESUS DO ITABAPOANA-RJ,,,,,RJ,,,,"147.453,57",,,,,,,,"107.402,93",,,,,,"254.856,50",,,,,"403.384,54",,,,,,,,,,,,,,
CABOFRIO-RJ,,,,,RJ,,,,"1.076.150,83",,,,,,,,"783.851,81",,,,,,"1.860.002,64",,,,,"3.778.478,59",,,,,,,,,,,,,,
CACHOEIRAS DE MACACU-RJ,,,,,RJ,,,,"280.106,74",,,,,,,,"204.025,46",,,,,,"484.132,20",,,,,"766.280,02",,,,,,,,,,,,,,
CAMBUCI-RJ,,,,,RJ,,,,"116.945,94",,,,,,,,"85.181,63",,,,,,"202.127,57",,,,,"319.925,67",,,,,,,,,,,,,,
CAMPOS DOS GOYTACAZES-RJ,,,,,RJ,,,,"1.163.406,31",,,,,,,,"847.407,36",,,,,,"2.010.813,67",,,,,"9.266.022,67",,,,,,,,,,,,,,
CANTA GALO-RJ,,,,,RJ,,,,"127.115,15",,,,,,,,"92.588,73",,,,,,"219.703,88",,,,,"347.745,29",,,,,,,,,,,,,,
CARAPEBUS-RJ,,,,,RJ,,,,"581.703,15",,,,,,,,"423.703,68",,,,,,"1.005.406,83",,,,,"1.880.842,03",,,,,,,,,,,,,,
CARDOSO MOREIRA-RJ,,,,,RJ,,,,"106.776,72",,,,,,,,"77.774,53",,,,,,"184.551,25",,,,,"292.106,04",,,,,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CARMO-RJ,,,,,RJ,,,,"116.945,94",,,,,,,,"85.181,63",,,,,,"202.127,57",,,,,"319.925,67",,,,,,,,,,,,,,
CASIMIRO DE ABREU-RJ,,,,,RJ,,,,"756.214,10",,,,,,,,"550.814,78",,,,,,"1.307.028,88",,,,,"2.207.908,90",,,,,,,,,,,,,,
CONCEICAO DE MACABU-RJ,,,,,RJ,,,,"127.115,15",,,,,,,,"92.588,73",,,,,,"219.703,88",,,,,"347.745,29",,,,,,,,,,,,,,
CORDEIRO-RJ,,,,,RJ,,,,"122.030,54",,,,,,,,"88.885,18",,,,,,"210.915,72",,,,,"333.835,48",,,,,,,,,,,,,,
DUAS BARRAS-RJ,,,,,RJ,,,,"101.692,12",,,,,,,,"74.070,98",,,,,,"175.763,10",,,,,"278.196,23",,,,,,,,,,,,,,
DUQUE DE CAXIAS-RJ,,,,,RJ,,,,"550.915,78",,,,,,,,"395.838,15",,,,,,"946.753,93",,,,,"1.601.175,15",,,,,,,,,,,,,,
GUAPIMIRIM-RJ,,,,,RJ,,,,"300.855,39",,,,,,,,"219.138,46",,,,,,"519.993,85",,,,,"823.041,51",,,,,,,,,,,,,,
IGUABA GRANDE-RJ,,,,,RJ,,,,"101.692,12",,,,,,,,"74.070,98",,,,,,"175.763,10",,,,,"278.196,23",,,,,,,,,,,,,,
ITALVA-RJ,,,,,RJ,,,,"111.861,33",,,,,,,,"81.478,08",,,,,,"193.339,41",,,,,"306.015,85",,,,,,,,,,,,,,
ITAOCARA-RJ,,,,,RJ,,,,"132.199,75",,,,,,,,"96.292,28",,,,,,"228.492,03",,,,,"361.655,10",,,,,,,,,,,,,,
ITAPERUNA-RJ,,,,,RJ,,,,"183.045,82",,,,,,,,"133.327,77",,,,,,"316.373,59",,,,,"500.753,23",,,,,,,,,,,,,,
JAPERI-RJ,,,,,RJ,,,,"119.429,58",,,,,,,,"86.990,68",,,,,,"206.420,26",,,,,"326.874,92",,,,,,,,,,,,,,
LAJE DO MURIAE-RJ,,,,,RJ,,,,"101.692,12",,,,,,,,"74.070,98",,,,,,"175.763,10",,,,,"278.196,23",,,,,,,,,,,,,,
MACAE-RJ,,,,,RJ,,,,"3.376.967,25",,,,,,,,"2.593.352,52",,,,,,"5.970.319,77",,,,,"11.282.323,25",,,,,,,,,,,,,,
MACUCO-RJ,,,,,RJ,,,,"101.692,12",,,,,,,,"74.070,98",,,,,,"175.763,10",,,,,"278.196,23",,,,,,,,,,,,,,
MAGE-RJ,,,,,RJ,,,,"373.475,65",,,,,,,,"278.218,20",,,,,,"651.693,85",,,,,"1.050.195,01",,,,,,,,,,,,,,
MANGARATIBA-RJ,,,,,RJ,,,,-,,,,,,,,"13.648,81",,,,,,"13.648,81",,,,,"73.736,04",,,,,,,,,,,,,,
MIRACEMA-RJ,,,,,RJ,,,,"137.284,36",,,,,,,,"99.995,83",,,,,,"237.280,19",,,,,"375.564,92",,,,,,,,,,,,,,
NATIVIDADE-RJ,,,,,RJ,,,,"116.945,94",,,,,,,,"85.181,63",,,,,,"202.127,57",,,,,"319.925,67",,,,,,,,,,,,,,
NITEROI-RJ,,,,,RJ,,,,-,,,,,,,,"6.184,25",,,,,,"6.184,25",,,,,"28.488,31",,,,,,,,,,,,,,
NOVA FRIBURGO-RJ,,,,,RJ,,,,"203.384,24",,,,,,,,"148.141,97",,,,,,"351.526,21",,,,,"556.392,47",,,,,,,,,,,,,,
PETROPOLIS-RJ,,,,,RJ,,,,"203.384,24",,,,,,,,"148.141,97",,,,,,"351.526,21",,,,,"556.392,47",,,,,,,,,,,,,,
PIRAI-RJ,,,,,RJ,,,,"119.429,58",,,,,,,,"86.990,68",,,,,,"206.420,26",,,,,"326.874,92",,,,,,,,,,,,,,
PORCIUNCULA-RJ,,,,,RJ,,,,"116.945,94",,,,,,,,"85.181,63",,,,,,"202.127,57",,,,,"319.925,67",,,,,,,,,,,,,,
QUISSAMA-RJ,,,,,RJ,,,,"759.303,05",,,,,,,,"553.064,73",,,,,,"1.312.367,78",,,,,"3.340.243,35",,,,,,,,,,,,,,
RIO BONITO-RJ,,,,,RJ,,,,"157.622,79",,,,,,,,"114.810,02",,,,,,"272.432,81",,,,,"431.204,16",,,,,,,,,,,,,,
RIO DAS OSTRAS-RJ,,,,,RJ,,,,"814.384,41",,,,,,,,"593.185,15",,,,,,"1.407.569,56",,,,,"4.145.814,20",,,,,,,,,,,,,,
RIO DE JANEIRO-RJ,,,,,RJ,,,,"135.942,83",,,,,,,,"124.096,04",,,,,,"260.038,87",,,,,"530.495,52",,,,,,,,,,,,,,
SANTA MARIA MADALENA-RJ,,,,,RJ,,,,"106.776,72",,,,,,,,"77.774,53",,,,,,"184.551,25",,,,,"292.106,04",,,,,,,,,,,,,,
SANTO ANTONIO DE PADUA-RJ,,,,,RJ,,,,"147.453,57",,,,,,,,"107.402,93",,,,,,"254.856,50",,,,,"403.384,54",,,,,,,,,,,,,,
SÃO FIDELIS-RJ,,,,,RJ,,,,"152.538,18",,,,,,,,"111.106,48",,,,,,"263.644,66",,,,,"417.294,36",,,,,,,,,,,,,,
SÃO FRANCISCO DE ITABAPOANA-RJ,,,,,RJ,,,,"147.453,57",,,,,,,,"107.402,93",,,,,,"254.856,50",,,,,"403.384,54",,,,,,,,,,,,,,
SAO GONCALO-RJ,,,,,RJ,,,,-,,,,,,,,"6.184,25",,,,,,"6.184,25",,,,,"28.488,31",,,,,,,,,,,,,,
SAO JOAO DA BARRA-RJ,,,,,RJ,,,,"814.384,41",,,,,,,,"593.185,15",,,,,,"1.407.569,56",,,,,"2.302.749,99",,,,,,,,,,,,,,
SAO JOSE DE UBA-RJ,,,,,RJ,,,,"101.692,12",,,,,,,,"74.070,98",,,,,,"175.763,10",,,,,"278.196,23",,,,,,,,,,,,,,
SÃO JOSE DO VALE DO RIO PRETO-RJ,,,,,RJ,,,,"122.030,54",,,,,,,,"88.885,18",,,,,,"210.915,72",,,,,"333.835,48",,,,,,,,,,,,,,
SÃO PEDRO DA ALDEIA-RJ,,,,,RJ,,,,"162.707,39",,,,,,,,"118.513,57",,,,,,"281.220,96",,,,,"445.113,97",,,,,,,,,,,,,,
SÃO SEBASTIAO DO ALTO-RJ,,,,,RJ,,,,"101.692,12",,,,,,,,"74.070,98",,,,,,"175.763,10",,,,,"278.196,23",,,,,,,,,,,,,,
SAQUAREMA-RJ,,,,,RJ,,,,"157.622,79",,,,,,,,"114.810,02",,,,,,"272.432,81",,,,,"431.204,16",,,,,,,,,,,,,,
SILVA JARDIM-RJ,,,,,RJ,,,,"259.358,09",,,,,,,,"188.912,46",,,,,,"448.270,55",,,,,"709.518,53",,,,,,,,,,,,,,
SUMIDOURO-RJ,,,,,RJ,,,,"111.861,33",,,,,,,,"81.478,08",,,,,,"193.339,41",,,,,"306.015,85",,,,,,,,,,,,,,
TERESOPOLIS-RJ,,,,,RJ,,,,"193.215,03",,,,,,,,"140.734,87",,,,,,"333.949,90",,,,,"528.572,85",,,,,,,,,,,,,,
TRAJANO DE MORAIS-RJ,,,,,RJ,,,,"106.776,72",,,,,,,,"77.774,53",,,,,,"184.551,25",,,,,"292.106,04",,,,,,,,,,,,,,
VARRE-SAI-RJ,,,,,RJ,,,,"101.692,12",,,,,,,,"74.070,98",,,,,,"175.763,10",,,,,"278.196,23",,,,,,,,,,,,,,
VOLTA REDONDA-RJ,,,,,RJ,,,,"119.429,58",,,,,,,,"86.990,68",,,,,,"206.420,26",,,,,"326.874,92",,,,,,,,,,,,,,
ACARI-RN,,,,,RN,,,,"1.477,94",,,,,,,,"1.076,51",,,,,,"2.554,45",,,,,"4.058,08",,,,,,,,,,,,,,
ACU-RN,,,,,RN,,,,"115.135,89",,,,,,,,"46.536,21",,,,,,"161.672,10",,,,,"320.068,64",,,,,,,,,,,,,,
AFONSO BEZERRA-RN,,,,,RN,,,,"1.407,56",,,,,,,,"1.025,24",,,,,,"2.432,80",,,,,"3.864,83",,,,,,,,,,,,,,
AGUA NOVA-RN,,,,,RN,,,,"1.407,56",,,,,,,,"1.025,24",,,,,,"2.432,80",,,,,"3.864,83",,,,,,,,,,,,,,
ALEXANDRIA-RN,,,,,RN,,,,"1.548,32",,,,,,,,"1.127,77",,,,,,"2.676,09",,,,,"4.251,32",,,,,,,,,,,,,,
ALMINO AFONSO-RN,,,,,RN,,,,"1.407,56",,,,,,,,"1.025,24",,,,,,"2.432,80",,,,,"3.864,83",,,,,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALTO DO RODRIGUES-RN,,,,,RN,,,,"158.156,78",,,,,,,,"61.939,97",,,,,,"220.096,75",,,,,"432.951,55",,,,,,,,,,,,,,
ANTONIO MARTINS-RN,,,,,RN,,,,"1.407,56",,,,,,,,"1.025,24",,,,,,"2.432,80",,,,,"3.864,83",,,,,,,,,,,,,,
APODI-RN,,,,,RN,,,,"108.758,00",,,,,,,,"69.156,01",,,,,,"177.914,01",,,,,"348.705,27",,,,,,,,,,,,,,
AREIA BRANCA-RN,,,,,RN,,,,"268.329,81",,,,,,,,"187.935,11",,,,,,"456.264,92",,,,,"906.542,82",,,,,,,,,,,,,,
AUGUSTO SEVERO-RN,,,,,RN,,,,"1.407,56",,,,,,,,"1.025,24",,,,,,"2.432,80",,,,,"3.864,83",,,,,,,,,,,,,,
BARAUNA-RN,,,,,RN,,,,"1.689,07",,,,,,,,"1.230,29",,,,,,"2.919,36",,,,,"4.637,79",,,,,,,,,,,,,,
CAICO-RN,,,,,RN,,,,"2.252,10",,,,,,,,"1.640,39",,,,,,"3.892,49",,,,,"6.183,74",,,,,,,,,,,,,,
CARAUBAS-RN,,,,,RN,,,,"32.759,39",,,,,,,,"12.142,80",,,,,,"44.902,19",,,,,"88.095,26",,,,,,,,,,,,,,
CARNAUBA DOS DANTAS-RN,,,,,RN,,,,"1.407,56",,,,,,,,"1.025,24",,,,,,"2.432,80",,,,,"3.864,83",,,,,,,,,,,,,,
CARNAUBAIS-RN,,,,,RN,,,,"66.427,92",,,,,,,,"23.468,47",,,,,,"89.896,39",,,,,"192.183,75",,,,,,,,,,,,,,
CERRO CORA-RN,,,,,RN,,,,"1.477,94",,,,,,,,"1.076,51",,,,,,"2.554,45",,,,,"4.058,08",,,,,,,,,,,,,,
CORONEL JOAO PESSOA-RN,,,,,RN,,,,"1.407,56",,,,,,,,"1.025,24",,,,,,"2.432,80",,,,,"3.864,83",,,,,,,,,,,,,,
CRUZETA-RN,,,,,RN,,,,"1.407,56",,,,,,,,"1.025,24",,,,,,"2.432,80",,,,,"3.864,83",,,,,,,,,,,,,,
CURRAIS NOVOS-RN,,,,,RN,,,,"2.181,72",,,,,,,,"1.589,13",,,,,,"3.770,85",,,,,"5.990,49",,,,,,,,,,,,,,
DOUTOR SEVERIANO-RN,,,,,RN,,,,"1.407,56",,,,,,,,"1.025,24",,,,,,"2.432,80",,,,,"3.864,83",,,,,,,,,,,,,,
ENCANTO-RN,,,,,RN,,,,"1.407,56",,,,,,,,"1.025,24",,,,,,"2.432,80",,,,,"3.864,83",,,,,,,,,,,,,,
EQUADOR-RN,,,,,RN,,,,"1.407,56",,,,,,,,"1.025,24",,,,,,"2.432,80",,,,,"3.864,83",,,,,,,,,,,,,,
FELIPE GUERRA-RN,,,,,RN,,,,"64.033,70",,,,,,,,"32.867,31",,,,,,"96.901,01",,,,,"193.881,64",,,,,,,,,,,,,,
FLORANIA-RN,,,,,RN,,,,"1.407,56",,,,,,,,"1.025,24",,,,,,"2.432,80",,,,,"3.864,83",,,,,,,,,,,,,,
FRANCISCO DANTAS-RN,,,,,RN,,,,"1.407,56",,,,,,,,"1.025,24",,,,,,"2.432,80",,,,,"3.864,83",,,,,,,,,,,,,,
FRUTUOSO GOMES-RN,,,,,RN,,,,"1.407,56",,,,,,,,"1.025,24",,,,,,"2.432,80",,,,,"3.864,83",,,,,,,,,,,,,,
GALINHOS-RN,,,,,RN,,,,"1.407,56",,,,,,,,"1.025,24",,,,,,"2.432,80",,,,,"3.933,49",,,,,,,,,,,,,,
GOVERNADOR DIX-SEPT ROSADO-RN,,,,,RN,,,,"63.613,56",,,,,,,,"35.285,60",,,,,,"98.899,16",,,,,"196.364,82",,,,,,,,,,,,,,
GROSSOS-RN,,,,,RN,,,,"22.247,00",,,,,,,,"16.204,37",,,,,,"38.451,37",,,,,"96.983,63",,,,,,,,,,,,,,
GUAMARE-RN,,,,,RN,,,,"202.560,48",,,,,,,,"241.396,34",,,,,,"443.956,82",,,,,"1.284.539,35",,,,,,,,,,,,,,
IPANGUACU-RN,,,,,RN,,,,"1.477,94",,,,,,,,"1.076,51",,,,,,"2.554,45",,,,,"4.058,08",,,,,,,,,,,,,,
IPUEIRA-RN,,,,,RN,,,,"1.407,56",,,,,,,,"1.025,24",,,,,,"2.432,80",,,,,"3.864,83",,,,,,,,,,,,,,
ITAJA-RN,,,,,RN,,,,"1.407,56",,,,,,,,"1.025,24",,,,,,"2.432,80",,,,,"3.864,83",,,,,,,,,,,,,,
