ITAPETINGA-BA,,,,BA,,,,"1.430,17",,,,,,-,,,,,,,"1.430,17",,,,,,,,"7.849,74",,,,,,,,
ITAPICURU-BA,,,,BA,,,,"1.219,79",,,,,,-,,,,,,,"1.219,79",,,,,,,,"6.695,66",,,,,,,,
ITAPITANGA-BA,,,,BA,,,,"910,11",,,,,,-,,,,,,,"910,11",,,,,,,,"4.995,31",,,,,,,,
ITAQUARA-BA,,,,BA,,,,"866,77",,,,,,-,,,,,,,"866,77",,,,,,,,"4.757,39",,,,,,,,
ITARANTIM-BA,,,,BA,,,,"1.040,13",,,,,,-,,,,,,,"1.040,13",,,,,,,,"5.708,91",,,,,,,,
ITATIM-BA,,,,BA,,,,"1.003,09",,,,,,-,,,,,,,"1.003,09",,,,,,,,"5.506,30",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITIRUCU-BA,,,,BA,,,,"1.003,09",,,,,,-,,,,,,,"1.003,09",,,,,,,,"5.506,30",,,,,,,,
ITIUBA-BA,,,,BA,,,,"1.256,81",,,,,,-,,,,,,,"1.256,81",,,,,,,,"6.898,23",,,,,,,,
ITORORO-BA,,,,BA,,,,"1.133,11",,,,,,-,,,,,,,"1.133,11",,,,,,,,"6.219,89",,,,,,,,
ITUBERA-BA,,,,BA,,,,"1.120,50",,,,,,-,,,,,,,"1.120,50",,,,,,,,"6.149,38",,,,,,,,
JACOBINA-BA,,,,BA,,,,"1.516,84",,,,,,-,,,,,,,"1.516,84",,,,,,,,"8.325,44",,,,,,,,
JAGUAQUARA-BA,,,,BA,,,,"1.343,49",,,,,,-,,,,,,,"1.343,49",,,,,,,,"7.373,99",,,,,,,,
JAGUARIPE-BA,,,,BA,,,,"49.341,02",,,,,,-,,,,,,,"49.341,02",,,,,,,,"278.362,71",,,,,,,,
JANDAIRA-BA,,,,BA,,,,"860,47",,,,,,-,,,,,,,"860,47",,,,,,,,"4.722,16",,,,,,,,
JEQUIE-BA,,,,BA,,,,"1.733,54",,,,,,-,,,,,,,"1.733,54",,,,,,,,"9.514,82",,,,,,,,
JEREMOABO-BA,,,,BA,,,,"1.306,46",,,,,,-,,,,,,,"1.306,46",,,,,,,,"7.171,35",,,,,,,,
JIQUIRICA-BA,,,,BA,,,,"953,45",,,,,,-,,,,,,,"953,45",,,,,,,,"5.233,14",,,,,,,,
JITAUNA-BA,,,,BA,,,,"1.027,51",,,,,,-,,,,,,,"1.027,51",,,,,,,,"5.638,34",,,,,,,,
JUCURUCU-BA,,,,BA,,,,"903,80",,,,,,-,,,,,,,"903,80",,,,,,,,"4.960,02",,,,,,,,
JUSSARI-BA,,,,BA,,,,"866,77",,,,,,-,,,,,,,"866,77",,,,,,,,"4.757,39",,,,,,,,
LAFAIETE COUTINHO-BA,,,,BA,,,,"866,77",,,,,,-,,,,,,,"866,77",,,,,,,,"4.757,39",,,,,,,,
LAJE-BA,,,,BA,,,,"1.133,11",,,,,,-,,,,,,,"1.133,11",,,,,,,,"6.219,89",,,,,,,,
LAJEDAO-BA,,,,BA,,,,"866,77",,,,,,-,,,,,,,"866,77",,,,,,,,"4.757,39",,,,,,,,
LAJEDINHO-BA,,,,BA,,,,"866,77",,,,,,-,,,,,,,"866,77",,,,,,,,"4.757,39",,,,,,,,
LAJEDO DO TABOCAL-BA,,,,BA,,,,"866,77",,,,,,-,,,,,,,"866,77",,,,,,,,"4.757,39",,,,,,,,
LAMARAO-BA,,,,BA,,,,"916,41",,,,,,-,,,,,,,"916,41",,,,,,,,"5.030,53",,,,,,,,
LAURO DE FREITAS-BA,,,,BA,,,,"1.746,15",,,,,,-,,,,,,,"1.746,15",,,,,,,,"9.585,33",,,,,,,,
MACAJUBA-BA,,,,BA,,,,"910,11",,,,,,-,,,,,,,"910,11",,,,,,,,"4.995,31",,,,,,,,
MACARANI-BA,,,,BA,,,,"1.046,43",,,,,,-,,,,,,,"1.046,43",,,,,,,,"5.744,14",,,,,,,,
MADRE DE DEUS-BA,,,,BA,,,,"922.045,03",,,,,,"1.019.423,54",,,,,,,"1.941.468,57",,,,,,,,"11.747.421,27",,,,,,,,
MAIQUINIQUE-BA,,,,BA,,,,"866,77",,,,,,-,,,,,,,"866,77",,,,,,,,"4.757,39",,,,,,,,
MAIRI-BA,,,,BA,,,,"1.077,15",,,,,,-,,,,,,,"1.077,15",,,,,,,,"5.911,47",,,,,,,,
MANOEL VITORINO-BA,,,,BA,,,,"990,48",,,,,,-,,,,,,,"990,48",,,,,,,,"5.435,79",,,,,,,,
MARACAS-BA,,,,BA,,,,"1.263,12",,,,,,-,,,,,,,"1.263,12",,,,,,,,"6.933,52",,,,,,,,
MARAGOGIPE-BA,,,,BA,,,,"49.105,53",,,,,,-,,,,,,,"49.105,53",,,,,,,,"276.972,94",,,,,,,,
MARAU-BA,,,,BA,,,,"1.033,82",,,,,,-,,,,,,,"1.033,82",,,,,,,,"5.673,62",,,,,,,,
MARCIONILIO SOUZA-BA,,,,BA,,,,"910,11",,,,,,-,,,,,,,"910,11",,,,,,,,"4.995,31",,,,,,,,
MASCOTE-BA,,,,BA,,,,"1.040,13",,,,,,-,,,,,,,"1.040,13",,,,,,,,"5.708,91",,,,,,,,
MATA DE SAO JOAO-BA,,,,BA,,,,"164.460,93",,,,,,"74.087,04",,,,,,,"238.547,97",,,,,,,,"1.425.878,32",,,,,,,,
MEDEIROS NETO-BA,,,,BA,,,,"1.126,80",,,,,,-,,,,,,,"1.126,80",,,,,,,,"6.184,61",,,,,,,,
MIGUEL CALMON-BA,,,,BA,,,,"1.163,83",,,,,,-,,,,,,,"1.163,83",,,,,,,,"6.387,24",,,,,,,,
MILAGRES-BA,,,,BA,,,,"903,80",,,,,,-,,,,,,,"903,80",,,,,,,,"4.960,02",,,,,,,,
MIRANTE-BA,,,,BA,,,,"854,16",,,,,,-,,,,,,,"854,16",,,,,,,,"4.686,88",,,,,,,,
MONTE SANTO-BA,,,,BA,,,,"1.386,83",,,,,,-,,,,,,,"1.386,83",,,,,,,,"7.611,83",,,,,,,,
MUCURI-BA,,,,BA,,,,"1.263,12",,,,,,-,,,,,,,"1.263,12",,,,,,,,"6.933,52",,,,,,,,
MUNDO NOVO-BA,,,,BA,,,,"1.126,80",,,,,,-,,,,,,,"1.126,80",,,,,,,,"6.184,61",,,,,,,,
MUNIZ FERREIRA-BA,,,,BA,,,,"866,77",,,,,,-,,,,,,,"866,77",,,,,,,,"4.757,39",,,,,,,,
MURITIBA-BA,,,,BA,,,,"1.163,83",,,,,,-,,,,,,,"1.163,83",,,,,,,,"6.387,24",,,,,,,,
MUTUIPE-BA,,,,BA,,,,"1.126,80",,,,,,-,,,,,,,"1.126,80",,,,,,,,"6.184,61",,,,,,,,
NAZARE-BA,,,,BA,,,,"1.170,14",,,,,,-,,,,,,,"1.170,14",,,,,,,,"6.422,52",,,,,,,,
NILO PECANHA-BA,,,,BA,,,,"959,76",,,,,,-,,,,,,,"959,76",,,,,,,,"5.268,43",,,,,,,,
NORDESTINA-BA,,,,BA,,,,"959,76",,,,,,-,,,,,,,"959,76",,,,,,,,"5.268,43",,,,,,,,
NOVA CANAA-BA,,,,BA,,,,"1.096,07",,,,,,-,,,,,,,"1.096,07",,,,,,,,"6.017,27",,,,,,,,
NOVA FATIMA-BA,,,,BA,,,,"866,77",,,,,,-,,,,,,,"866,77",,,,,,,,"4.757,39",,,,,,,,
NOVA IBIA-BA,,,,BA,,,,"866,77",,,,,,-,,,,,,,"866,77",,,,,,,,"4.757,39",,,,,,,,
NOVA ITARANA-BA,,,,BA,,,,"866,77",,,,,,-,,,,,,,"866,77",,,,,,,,"4.757,39",,,,,,,,
NOVA SOURE-BA,,,,BA,,,,"1.170,14",,,,,,-,,,,,,,"1.170,14",,,,,,,,"6.422,52",,,,,,,,
NOVA VICOSA-BA,,,,BA,,,,"1.256,81",,,,,,-,,,,,,,"1.256,81",,,,,,,,"6.898,23",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOVO TRIUNFO-BA,,,,BA,,,,"1.003,09",,,,,,-,,,,,,,"1.003,09",,,,,,,,"5.506,30",,,,,,,,
OLINDINA-BA,,,,BA,,,,"1.126,80",,,,,,-,,,,,,,"1.126,80",,,,,,,,"6.184,61",,,,,,,,
OURICANGAS-BA,,,,BA,,,,"866,77",,,,,,-,,,,,,,"866,77",,,,,,,,"4.757,39",,,,,,,,
OUROLANDIA-BA,,,,BA,,,,"1.046,43",,,,,,-,,,,,,,"1.046,43",,,,,,,,"5.744,14",,,,,,,,
PARIPIRANGA-BA,,,,BA,,,,"1.219,79",,,,,,-,,,,,,,"1.219,79",,,,,,,,"6.695,66",,,,,,,,
PAU BRASIL-BA,,,,BA,,,,"953,45",,,,,,-,,,,,,,"953,45",,,,,,,,"5.233,14",,,,,,,,
PAULO AFONSO-BA,,,,BA,,,,"1.603,52",,,,,,-,,,,,,,"1.603,52",,,,,,,,"8.801,21",,,,,,,,
PE DE SERRA-BA,,,,BA,,,,"1.003,09",,,,,,-,,,,,,,"1.003,09",,,,,,,,"5.506,30",,,,,,,,
PEDRAO-BA,,,,BA,,,,"866,77",,,,,,-,,,,,,,"866,77",,,,,,,,"4.757,39",,,,,,,,
PEDRO ALEXANDRE-BA,,,,BA,,,,"1.040,13",,,,,,-,,,,,,,"1.040,13",,,,,,,,"5.708,91",,,,,,,,
PINTADAS-BA,,,,BA,,,,"910,11",,,,,,-,,,,,,,"910,11",,,,,,,,"4.995,31",,,,,,,,
PIRAI DO NORTE-BA,,,,BA,,,,"860,47",,,,,,-,,,,,,,"860,47",,,,,,,,"4.722,16",,,,,,,,
PIRITIBA-BA,,,,BA,,,,"1.182,75",,,,,,-,,,,,,,"1.182,75",,,,,,,,"6.493,04",,,,,,,,
PLANALTINO-BA,,,,BA,,,,"866,77",,,,,,-,,,,,,,"866,77",,,,,,,,"4.757,39",,,,,,,,
PLANALTO-BA,,,,BA,,,,"1.126,80",,,,,,-,,,,,,,"1.126,80",,,,,,,,"6.184,61",,,,,,,,
POCOES-BA,,,,BA,,,,"1.343,49",,,,,,-,,,,,,,"1.343,49",,,,,,,,"7.373,99",,,,,,,,
POJUCA-BA,,,,BA,,,,"602.558,83",,,,,,"517.553,14",,,,,,,"1.120.111,97",,,,,,,,"6.383.994,06",,,,,,,,
PORTO SEGURO-BA,,,,BA,,,,"1.659,47",,,,,,-,,,,,,,"1.659,47",,,,,,,,"9.109,58",,,,,,,,
POTIRAGUA-BA,,,,BA,,,,"897,49",,,,,,-,,,,,,,"897,49",,,,,,,,"4.924,73",,,,,,,,
PRADO-BA,,,,BA,,,,"1.170,14",,,,,,-,,,,,,,"1.170,14",,,,,,,,"6.422,52",,,,,,,,
PRESIDENTE TANCREDO NEVES-BA,,,,BA,,,,"1.133,11",,,,,,-,,,,,,,"1.133,11",,,,,,,,"6.219,89",,,,,,,,
QUEIMADAS-BA,,,,BA,,,,"1.170,14",,,,,,-,,,,,,,"1.170,14",,,,,,,,"6.422,52",,,,,,,,
QUIJINGUE-BA,,,,BA,,,,"1.170,14",,,,,,-,,,,,,,"1.170,14",,,,,,,,"6.422,52",,,,,,,,
QUIXABEIRA-BA,,,,BA,,,,"866,77",,,,,,-,,,,,,,"866,77",,,,,,,,"4.757,39",,,,,,,,
RAFAEL JAMBEIRO-BA,,,,BA,,,,"1.126,80",,,,,,-,,,,,,,"1.126,80",,,,,,,,"6.184,61",,,,,,,,
RETIROLANDIA-BA,,,,BA,,,,"910,11",,,,,,-,,,,,,,"910,11",,,,,,,,"4.995,31",,,,,,,,
RIACHAO DO JACUIPE-BA,,,,BA,,,,"1.263,12",,,,,,-,,,,,,,"1.263,12",,,,,,,,"6.933,52",,,,,,,,
RIBEIRA DO AMPARO-BA,,,,BA,,,,"1.003,09",,,,,,-,,,,,,,"1.003,09",,,,,,,,"5.506,30",,,,,,,,
RIBEIRA DO POMBAL-BA,,,,BA,,,,"1.343,49",,,,,,-,,,,,,,"1.343,49",,,,,,,,"7.373,99",,,,,,,,
RIBEIRAO DO LARGO-BA,,,,BA,,,,"996,78",,,,,,-,,,,,,,"996,78",,,,,,,,"5.471,01",,,,,,,,
RIO REAL-BA,,,,BA,,,,"1.306,46",,,,,,-,,,,,,,"1.306,46",,,,,,,,"7.171,35",,,,,,,,
RUY BARBOSA-BA,,,,BA,,,,"1.213,48",,,,,,-,,,,,,,"1.213,48",,,,,,,,"6.660,37",,,,,,,,
SALINAS DA MARGARIDA-BA,,,,BA,,,,"37.302,14",,,,,,"220.110,70",,,,,,,"257.412,84",,,,,,,,"1.438.417,68",,,,,,,,
SALVADOR-BA,,,,BA,,,,"67.822,07",,,,,,"220.110,70",,,,,,,"287.932,77",,,,,,,,"1.608.073,57",,,,,,,,
SANTA BARBARA-BA,,,,BA,,,,"1.089,77",,,,,,-,,,,,,,"1.089,77",,,,,,,,"5.982,04",,,,,,,,
SANTA BRIGIDA-BA,,,,BA,,,,"990,48",,,,,,-,,,,,,,"990,48",,,,,,,,"5.435,79",,,,,,,,
SANTA CRUZ CABRALIA-BA,,,,BA,,,,"1.176,44",,,,,,-,,,,,,,"1.176,44",,,,,,,,"6.457,75",,,,,,,,
SANTA CRUZ DA VITORIA-BA,,,,BA,,,,"866,77",,,,,,-,,,,,,,"866,77",,,,,,,,"4.757,39",,,,,,,,
SANTA INES-BA,,,,BA,,,,"910,11",,,,,,-,,,,,,,"910,11",,,,,,,,"4.995,31",,,,,,,,
SANTA LUZIA-BA,,,,BA,,,,"996,78",,,,,,-,,,,,,,"996,78",,,,,,,,"5.471,01",,,,,,,,
SANTA TERESINHA-BA,,,,BA,,,,"866,77",,,,,,-,,,,,,,"866,77",,,,,,,,"4.757,39",,,,,,,,
SANTALUZ-BA,,,,BA,,,,"1.263,12",,,,,,-,,,,,,,"1.263,12",,,,,,,,"6.933,52",,,,,,,,
SANTANOPOLIS-BA,,,,BA,,,,"866,77",,,,,,-,,,,,,,"866,77",,,,,,,,"4.757,39",,,,,,,,
SANTO AMARO-BA,,,,BA,,,,"55.953,21",,,,,,"220.110,70",,,,,,,"276.063,91",,,,,,,,"1.542.131,93",,,,,,,,
SANTO ANTONIO DE JESUS-BA,,,,BA,,,,"1.566,49",,,,,,-,,,,,,,"1.566,49",,,,,,,,"8.598,57",,,,,,,,
SANTO ESTEVAO-BA,,,,BA,,,,"1.343,49",,,,,,-,,,,,,,"1.343,49",,,,,,,,"7.373,99",,,,,,,,
SAO DOMINGOS-BA,,,,BA,,,,"866,77",,,,,,-,,,,,,,"866,77",,,,,,,,"4.757,39",,,,,,,,
SAO FELIPE-BA,,,,BA,,,,"1.126,80",,,,,,-,,,,,,,"1.126,80",,,,,,,,"6.184,61",,,,,,,,
SAO FELIX-BA,,,,BA,,,,"1.003,09",,,,,,-,,,,,,,"1.003,09",,,,,,,,"5.506,30",,,,,,,,
SAO FRANCISCO DO CONDE-BA,,,,BA,,,,"1.125.452,65",,,,,,"736.502,81",,,,,,,"1.861.955,46",,,,,,,,"11.178.741,10",,,,,,,,
SAO GONCALO DOS CAMPOS-BA,,,,BA,,,,"1.219,79",,,,,,-,,,,,,,"1.219,79",,,,,,,,"6.695,66",,,,,,,,
SAO JOSE DA VITORIA-BA,,,,BA,,,,"866,77",,,,,,-,,,,,,,"866,77",,,,,,,,"4.757,39",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAO JOSE DO JACUIPE-BA,,,,BA,,,,"916,41",,,,,,-,,,,,,,"916,41",,,,,,,,"5.030,53",,,,,,,,
SAO MIGUEL DAS MATAS-BA,,,,BA,,,,"910,11",,,,,,-,,,,,,,"910,11",,,,,,,,"4.995,31",,,,,,,,
SAO SEBASTIAO DO PASSE-BA,,,,BA,,,,"384.170,87",,,,,,"224.334,93",,,,,,,"608.505,80",,,,,,,,"3.258.838,54",,,,,,,,
SAPEACU-BA,,,,BA,,,,"1.040,13",,,,,,-,,,,,,,"1.040,13",,,,,,,,"5.708,91",,,,,,,,
SATIRO DIAS-BA,,,,BA,,,,"10.164,17",,,,,,"4.627,94",,,,,,,"14.792,11",,,,,,,,"151.956,09",,,,,,,,
SAUBARA-BA,,,,BA,,,,"35.606,59",,,,,,"220.110,70",,,,,,,"255.717,29",,,,,,,,"1.429.089,14",,,,,,,,
SERRA PRETA-BA,,,,BA,,,,"990,48",,,,,,-,,,,,,,"990,48",,,,,,,,"5.435,79",,,,,,,,
SERRINHA-BA,,,,BA,,,,"1.473,51",,,,,,-,,,,,,,"1.473,51",,,,,,,,"8.087,60",,,,,,,,
SERROLANDIA-BA,,,,BA,,,,"953,45",,,,,,-,,,,,,,"953,45",,,,,,,,"5.233,14",,,,,,,,
SIMOES FILHO-BA,,,,BA,,,,"1.609,82",,,,,,-,,,,,,,"1.609,82",,,,,,,,"8.836,43",,,,,,,,
SITIO DO QUINTO-BA,,,,BA,,,,"990,48",,,,,,-,,,,,,,"990,48",,,,,,,,"5.435,79",,,,,,,,
TANQUINHO-BA,,,,BA,,,,"866,77",,,,,,-,,,,,,,"866,77",,,,,,,,"4.757,39",,,,,,,,
TAPEROA-BA,,,,BA,,,,"1.096,07",,,,,,-,,,,,,,"1.096,07",,,,,,,,"6.017,27",,,,,,,,
TAPIRAMUTA-BA,,,,BA,,,,"1.040,13",,,,,,-,,,,,,,"1.040,13",,,,,,,,"5.708,91",,,,,,,,
TEIXEIRA DE FREITAS-BA,,,,BA,,,,"1.653,17",,,,,,-,,,,,,,"1.653,17",,,,,,,,"9.074,35",,,,,,,,
TEODORO SAMPAIO-BA,,,,BA,,,,"866,77",,,,,,-,,,,,,,"866,77",,,,,,,,"4.757,39",,,,,,,,
TEOFILANDIA-BA,,,,BA,,,,"1.126,80",,,,,,-,,,,,,,"1.126,80",,,,,,,,"6.184,61",,,,,,,,
TEOLANDIA-BA,,,,BA,,,,"953,45",,,,,,-,,,,,,,"953,45",,,,,,,,"5.233,14",,,,,,,,
TERRA NOVA-BA,,,,BA,,,,"953,45",,,,,,-,,,,,,,"953,45",,,,,,,,"5.233,14",,,,,,,,
TUCANO-BA,,,,BA,,,,"1.386,83",,,,,,-,,,,,,,"1.386,83",,,,,,,,"7.611,83",,,,,,,,
UAUA-BA,,,,BA,,,,"1.170,14",,,,,,-,,,,,,,"1.170,14",,,,,,,,"6.422,52",,,,,,,,
UBAIRA-BA,,,,BA,,,,"1.126,80",,,,,,-,,,,,,,"1.126,80",,,,,,,,"6.184,61",,,,,,,,
UBAITABA-BA,,,,BA,,,,"1.126,80",,,,,,-,,,,,,,"1.126,80",,,,,,,,"6.184,61",,,,,,,,
UBATA-BA,,,,BA,,,,"1.176,44",,,,,,-,,,,,,,"1.176,44",,,,,,,,"6.457,75",,,,,,,,
UNA-BA,,,,BA,,,,"1.163,83",,,,,,-,,,,,,,"1.163,83",,,,,,,,"6.387,24",,,,,,,,
URUCUCA-BA,,,,BA,,,,"1.126,80",,,,,,-,,,,,,,"1.126,80",,,,,,,,"6.184,61",,,,,,,,
VALENCA-BA,,,,BA,,,,"49.000,31",,,,,,-,,,,,,,"49.000,31",,,,,,,,"276.351,91",,,,,,,,
VALENTE-BA,,,,BA,,,,"1.133,11",,,,,,-,,,,,,,"1.133,11",,,,,,,,"6.219,89",,,,,,,,
VARZEA DA ROCA-BA,,,,BA,,,,"1.003,09",,,,,,-,,,,,,,"1.003,09",,,,,,,,"5.506,30",,,,,,,,
VARZEA DO POCO-BA,,,,BA,,,,"866,77",,,,,,-,,,,,,,"866,77",,,,,,,,"4.757,39",,,,,,,,
VARZEA NOVA-BA,,,,BA,,,,"947,14",,,,,,-,,,,,,,"947,14",,,,,,,,"5.197,86",,,,,,,,
VARZEDO-BA,,,,BA,,,,"866,77",,,,,,-,,,,,,,"866,77",,,,,,,,"4.757,39",,,,,,,,
VERA CRUZ-BA,,,,BA,,,,"1.263,12",,,,,,-,,,,,,,"1.263,12",,,,,,,,"6.933,52",,,,,,,,
VEREDA-BA,,,,BA,,,,"866,77",,,,,,-,,,,,,,"866,77",,,,,,,,"4.757,39",,,,,,,,
VITORIA DA CONQUISTA-BA,,,,BA,,,,"1.733,54",,,,,,-,,,,,,,"1.733,54",,,,,,,,"9.514,82",,,,,,,,
WENCESLAU GUIMARAES-BA,,,,BA,,,,"1.126,80",,,,,,-,,,,,,,"1.126,80",,,,,,,,"6.184,61",,,,,,,,
BAHIA  TOTAL,,,,,,,,"6.707.034,80",,,,,,"5.587.282,36",,,,,,,"12.294.317,16",,,,,,,,"69.536.286,30",,,,,,,,
ACARAU-CE,,,,CE,,,,"3.125,76",,,,,,-,,,,,,,"3.125,76",,,,,,,,"17.791,78",,,,,,,,
ALCANTARAS-CE,,,,CE,,,,"2.051,28",,,,,,-,,,,,,,"2.051,28",,,,,,,,"11.675,84",,,,,,,,
AMONTADA-CE,,,,CE,,,,"66.760,68",,,,,,"82.319,29",,,,,,,"149.079,97",,,,,,,,"842.428,21",,,,,,,,
APUIARES-CE,,,,CE,,,,"2.148,96",,,,,,-,,,,,,,"2.148,96",,,,,,,,"12.231,83",,,,,,,,
AQUIRAZ-CE,,,,CE,,,,-,,,,,,"971,98",,,,,,,"971,98",,,,,,,,"32.285,36",,,,,,,,
ARACATI-CE,,,,CE,,,,"642.989,71",,,,,,"19.513,90",,,,,,,"662.503,61",,,,,,,,"3.824.950,05",,,,,,,,
ARARENDA-CE,,,,CE,,,,"2.051,28",,,,,,-,,,,,,,"2.051,28",,,,,,,,"11.675,84",,,,,,,,
BARROQUINHA-CE,,,,CE,,,,"2.246,64",,,,,,-,,,,,,,"2.246,64",,,,,,,,"12.787,84",,,,,,,,
BELA CRUZ-CE,,,,CE,,,,"2.735,04",,,,,,-,,,,,,,"2.735,04",,,,,,,,"15.567,81",,,,,,,,
CAMOCIM-CE,,,,CE,,,,"3.223,44",,,,,,-,,,,,,,"3.223,44",,,,,,,,"18.347,77",,,,,,,,
CANINDE-CE,,,,CE,,,,"3.418,80",,,,,,-,,,,,,,"3.418,80",,,,,,,,"19.459,76",,,,,,,,
CARIDADE-CE,,,,CE,,,,"2.344,32",,,,,,-,,,,,,,"2.344,32",,,,,,,,"13.343,82",,,,,,,,
CARIRE-CE,,,,CE,,,,"2.442,00",,,,,,-,,,,,,,"2.442,00",,,,,,,,"13.899,82",,,,,,,,
CARNAUBAL-CE,,,,CE,,,,"2.344,32",,,,,,-,,,,,,,"2.344,32",,,,,,,,"13.343,82",,,,,,,,
CATUNDA-CE,,,,CE,,,,"2.051,28",,,,,,-,,,,,,,"2.051,28",,,,,,,,"11.675,84",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAUCAIA-CE,,,,CE,,,,"580.159,62",,,,,,"971,98",,,,,,,"581.131,60",,,,,,,,"612.444,98",,,,,,,,
CHAVAL-CE,,,,CE,,,,"2.148,96",,,,,,-,,,,,,,"2.148,96",,,,,,,,"12.231,83",,,,,,,,
COREAU-CE,,,,CE,,,,"2.539,68",,,,,,-,,,,,,,"2.539,68",,,,,,,,"14.455,82",,,,,,,,
CRATEUS-CE,,,,CE,,,,"3.418,80",,,,,,-,,,,,,,"3.418,80",,,,,,,,"19.459,76",,,,,,,,
CROATA-CE,,,,CE,,,,"2.344,32",,,,,,-,,,,,,,"2.344,32",,,,,,,,"13.343,82",,,,,,,,
CRUZ-CE,,,,CE,,,,"2.539,68",,,,,,-,,,,,,,"2.539,68",,,,,,,,"14.455,82",,,,,,,,
FORQUILHA-CE,,,,CE,,,,"2.539,68",,,,,,-,,,,,,,"2.539,68",,,,,,,,"14.455,82",,,,,,,,
FORTALEZA-CE,,,,CE,,,,"100.367,60",,,,,,"1.295,98",,,,,,,"101.663,58",,,,,,,,"755.059,64",,,,,,,,
FRECHEIRINHA-CE,,,,CE,,,,"2.148,96",,,,,,-,,,,,,,"2.148,96",,,,,,,,"12.231,83",,,,,,,,
GENERAL SAMPAIO-CE,,,,CE,,,,"1.953,60",,,,,,-,,,,,,,"1.953,60",,,,,,,,"11.119,85",,,,,,,,
GRACA-CE,,,,CE,,,,"2.246,64",,,,,,-,,,,,,,"2.246,64",,,,,,,,"12.787,84",,,,,,,,
GRANJA-CE,,,,CE,,,,"3.125,76",,,,,,-,,,,,,,"3.125,76",,,,,,,,"17.791,78",,,,,,,,
GROAIRAS-CE,,,,CE,,,,"1.953,60",,,,,,-,,,,,,,"1.953,60",,,,,,,,"11.119,85",,,,,,,,
GUARACIABA DO NORTE-CE,,,,CE,,,,"2.930,40",,,,,,-,,,,,,,"2.930,40",,,,,,,,"16.679,78",,,,,,,,
HIDROLANDIA-CE,,,,CE,,,,"2.442,00",,,,,,-,,,,,,,"2.442,00",,,,,,,,"13.899,82",,,,,,,,
HORIZONTE-CE,,,,CE,,,,"580.133,73",,,,,,-,,,,,,,"580.133,73",,,,,,,,"3.313.226,53",,,,,,,,
IBIAPINA-CE,,,,CE,,,,"2.539,68",,,,,,-,,,,,,,"2.539,68",,,,,,,,"14.455,82",,,,,,,,
ICAPUI-CE,,,,CE,,,,"84.868,00",,,,,,"18.907,37",,,,,,,"103.775,37",,,,,,,,"590.919,41",,,,,,,,
INDEPENDENCIA-CE,,,,CE,,,,"2.637,36",,,,,,-,,,,,,,"2.637,36",,,,,,,,"15.011,81",,,,,,,,
IPAPORANGA-CE,,,,CE,,,,"2.051,28",,,,,,-,,,,,,,"2.051,28",,,,,,,,"11.675,84",,,,,,,,
IPU-CE,,,,CE,,,,"2.930,40",,,,,,-,,,,,,,"2.930,40",,,,,,,,"16.679,78",,,,,,,,
IPUEIRAS-CE,,,,CE,,,,"2.930,40",,,,,,-,,,,,,,"2.930,40",,,,,,,,"16.679,78",,,,,,,,
IRAUCUBA-CE,,,,CE,,,,"2.539,68",,,,,,-,,,,,,,"2.539,68",,,,,,,,"14.455,82",,,,,,,,
ITAPAGE-CE,,,,CE,,,,"3.028,08",,,,,,-,,,,,,,"3.028,08",,,,,,,,"17.235,79",,,,,,,,
ITAPIPOCA-CE,,,,CE,,,,"82.338,17",,,,,,"60.791,99",,,,,,,"143.130,16",,,,,,,,"869.228,19",,,,,,,,
ITAREMA-CE,,,,CE,,,,"64.535,32",,,,,,"73.860,92",,,,,,,"138.396,24",,,,,,,,"739.347,06",,,,,,,,
JAGUARUANA-CE,,,,CE,,,,"49,97",,,,,,"20,99",,,,,,,"70,96",,,,,,,,"210,03",,,,,,,,
JIJOCA DE JERICOACOARA-CE,,,,CE,,,,"2.246,64",,,,,,-,,,,,,,"2.246,64",,,,,,,,"12.787,84",,,,,,,,
MARACANAU-CE,,,,CE,,,,"580.133,73",,,,,,-,,,,,,,"580.133,73",,,,,,,,"3.305.169,18",,,,,,,,
MARCO-CE,,,,CE,,,,"2.539,68",,,,,,-,,,,,,,"2.539,68",,,,,,,,"14.455,82",,,,,,,,
MARTINOPOLE-CE,,,,CE,,,,"2.051,28",,,,,,-,,,,,,,"2.051,28",,,,,,,,"11.675,84",,,,,,,,
MASSAPE-CE,,,,CE,,,,"2.832,72",,,,,,-,,,,,,,"2.832,72",,,,,,,,"16.123,79",,,,,,,,
MERUOCA-CE,,,,CE,,,,"2.148,96",,,,,,-,,,,,,,"2.148,96",,,,,,,,"12.231,83",,,,,,,,
MIRAIMA-CE,,,,CE,,,,"2.148,96",,,,,,-,,,,,,,"2.148,96",,,,,,,,"12.231,83",,,,,,,,
MONSENHOR TABOSA-CE,,,,CE,,,,"2.344,32",,,,,,-,,,,,,,"2.344,32",,,,,,,,"13.343,82",,,,,,,,
