RUY BARBOSA-BA,,,,,BA,,,,"19,31",,,,,,-,,,,,,"19,30",,,,,,,"346,33",,,,,,,,,
SALINAS DA MARGARIDA-BA,,,,,BA,,,,"385,60",,,,,,"639,44",,,,,,"1.025,02",,,,,,,"17.620,09",,,,,,,,,
SALVADOR-BA,,,,,BA,,,,"771,19",,,,,,"53.965,73",,,,,,"54.736,92",,,,,,,"450.904,85",,,,,,,,,
SANTA BARBARA-BA,,,,,BA,,,,"16,55",,,,,,-,,,,,,"16,54",,,,,,,"296,85",,,,,,,,,
SANTA BRIGIDA-BA,,,,,BA,,,,"16,55",,,,,,-,,,,,,"16,54",,,,,,,"296,85",,,,,,,,,
SANTA INES-BA,,,,,BA,,,,"14,48",,,,,,-,,,,,,"14,47",,,,,,,"259,73",,,,,,,,,
SANTA TERESINHA-BA,,,,,BA,,,,"13,79",,,,,,-,,,,,,"13,79",,,,,,,"247,36",,,,,,,,,
SANTA LUZ-BA,,,,,BA,,,,"19,31",,,,,,-,,,,,,"19,30",,,,,,,"346,33",,,,,,,,,
SANTANOPOLIS-BA,,,,,BA,,,,"13,79",,,,,,-,,,,,,"13,79",,,,,,,"247,36",,,,,,,,,
SANTO AMARO-BA,,,,,BA,,,,"636,24",,,,,,"639,44",,,,,,"1.275,66",,,,,,,"21.641,41",,,,,,,,,
SANTO ANTONIO DE JESUS-BA,,,,,BA,,,,"23,44",,,,,,-,,,,,,"23,44",,,,,,,"420,53",,,,,,,,,
SANTO ESTEVAO-BA,,,,,BA,,,,"20,69",,,,,,-,,,,,,"20,68",,,,,,,"371,08",,,,,,,,,
SÃO DOMINGOS-BA,,,,,BA,,,,"13,79",,,,,,-,,,,,,"13,79",,,,,,,"247,36",,,,,,,,,
SÃO FELIPE-BA,,,,,BA,,,,"17,93",,,,,,-,,,,,,"17,92",,,,,,,"321,59",,,,,,,,,
SÃO FELIX-BA,,,,,BA,,,,"15,17",,,,,,-,,,,,,"15,16",,,,,,,"272,08",,,,,,,,,
SÃO FRANCISCO DO CONDE-BA,,,,,BA,,,,"168.568,08",,,,,,"74.597,53",,,,,,"243.165,59",,,,,,,"2.727.225,08",,,,,,,,,
SÃO GONCALO DOS CAMPOS-BA,,,,,BA,,,,"18,62",,,,,,-,,,,,,"18,61",,,,,,,"333,95",,,,,,,,,
SÃO JOSE DO JACUIPE-BA,,,,,BA,,,,"15,86",,,,,,-,,,,,,"15,85",,,,,,,"284,45",,,,,,,,,
SÃO MIGUEL DAS MATAS-BA,,,,,BA,,,,"14,48",,,,,,-,,,,,,"14,47",,,,,,,"259,73",,,,,,,,,
SÃO SEBASTIAO DO PASSE-BA,,,,,BA,,,,"81.881,06",,,,,,"80.466,15",,,,,,"162.347,19",,,,,,,"1.216.913,85",,,,,,,,,
SAPEACU-BA,,,,,BA,,,,"15,86",,,,,,-,,,,,,"15,85",,,,,,,"284,45",,,,,,,,,
SATIRO DIAS-BA,,,,,BA,,,,"15,86",,,,,,-,,,,,,"15,85",,,,,,,"284,45",,,,,,,,,
SAUBARA-BA,,,,,BA,,,,"385,60",,,,,,"639,44",,,,,,"1.025,02",,,,,,,"17.620,09",,,,,,,,,
SERRA PRETA-BA,,,,,BA,,,,"16,55",,,,,,-,,,,,,"16,54",,,,,,,"296,85",,,,,,,,,
SERRINHA-BA,,,,,BA,,,,"24,13",,,,,,-,,,,,,"24,13",,,,,,,"432,91",,,,,,,,,
SERROLANDIA-BA,,,,,BA,,,,"15,17",,,,,,-,,,,,,"15,16",,,,,,,"272,08",,,,,,,,,
SIMOES FILHO-BA,,,,,BA,,,,"22.652,65",,,,,,"1.164,66",,,,,,"23.817,29",,,,,,,"224.980,57",,,,,,,,,
SITIO DO QUINTO-BA,,,,,BA,,,,"15,17",,,,,,-,,,,,,"15,16",,,,,,,"272,08",,,,,,,,,
TANQUINHO-BA,,,,,BA,,,,"13,79",,,,,,-,,,,,,"13,79",,,,,,,"247,36",,,,,,,,,
TAPIRAMUTA-BA,,,,,BA,,,,"15,17",,,,,,-,,,,,,"15,16",,,,,,,"272,08",,,,,,,,,
TEODORO SAMPAIO-BA,,,,,BA,,,,"20.327,40",,,,,,"307,55",,,,,,"20.634,95",,,,,,,"187.621,22",,,,,,,,,
TEOFILANDIA-BA,,,,,BA,,,,"17,93",,,,,,-,,,,,,"17,92",,,,,,,"321,59",,,,,,,,,
TERRA NOVA-BA,,,,,BA,,,,"15,17",,,,,,-,,,,,,"15,16",,,,,,,"272,08",,,,,,,,,
TUCANO-BA,,,,,BA,,,,"21,37",,,,,,-,,,,,,"21,37",,,,,,,"383,42",,,,,,,,,
UAUA-BA,,,,,BA,,,,"18,62",,,,,,-,,,,,,"18,61",,,,,,,"333,95",,,,,,,,,
UBAIRA-BA,,,,,BA,,,,"18,62",,,,,,-,,,,,,"18,61",,,,,,,"333,95",,,,,,,,,
VALENTE-BA,,,,,BA,,,,"16,55",,,,,,-,,,,,,"16,54",,,,,,,"296,85",,,,,,,,,
VARZEA DA ROCA-BA,,,,,BA,,,,"15,17",,,,,,-,,,,,,"15,16",,,,,,,"272,08",,,,,,,,,
VARZEA DO POCO-BA,,,,,BA,,,,"14,48",,,,,,-,,,,,,"14,47",,,,,,,"259,73",,,,,,,,,
VARZEA NOVA-BA,,,,,BA,,,,"15,17",,,,,,-,,,,,,"15,16",,,,,,,"272,08",,,,,,,,,
VARZEDO-BA,,,,,BA,,,,"13,79",,,,,,-,,,,,,"13,79",,,,,,,"247,36",,,,,,,,,
VERA CRUZ-BA,,,,,BA,,,,"18,62",,,,,,-,,,,,,"18,61",,,,,,,"333,95",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VITORIA DA CONQUISTA-BA,,,,,BA,,,,"27,58",,,,,,-,,,,,,"27,58",,,,,,,"494,77",,,,,,,,,
ACARAU-CE,,,,,CE,,,,"390,71",,,,,,-,,,,,,"390,70",,,,,,,"11.843,86",,,,,,,,,
ALCANTARAS-CE,,,,,CE,,,,"252,07",,,,,,-,,,,,,"252,07",,,,,,,"7.641,20",,,,,,,,,
AMONTADA-CE,,,,,CE,,,,"8.210,28",,,,,,"15.167,87",,,,,,"23.378,14",,,,,,,"577.846,39",,,,,,,,,
APUIARES-CE,,,,,CE,,,,"264,67",,,,,,-,,,,,,"264,67",,,,,,,"8.023,24",,,,,,,,,
ARACATI-CE,,,,,CE,,,,"174.848,84",,,,,,"10.260,29",,,,,,"185.109,10",,,,,,,"1.647.009,53",,,,,,,,,
ARARENDA-CE,,,,,CE,,,,"264,67",,,,,,-,,,,,,"264,67",,,,,,,"8.023,24",,,,,,,,,
BARROQUINHA-CE,,,,,CE,,,,"277,28",,,,,,-,,,,,,"277,27",,,,,,,"8.405,31",,,,,,,,,
BELA CRUZ-CE,,,,,CE,,,,"340,29",,,,,,-,,,,,,"340,29",,,,,,,"10.315,61",,,,,,,,,
CAMOCIM-CE,,,,,CE,,,,"403,31",,,,,,-,,,,,,"403,31",,,,,,,"12.225,93",,,,,,,,,
CANINDE-CE,,,,,CE,,,,"428,52",,,,,,-,,,,,,"428,51",,,,,,,"12.990,05",,,,,,,,,
CARIDADE-CE,,,,,CE,,,,"277,28",,,,,,-,,,,,,"277,27",,,,,,,"8.405,31",,,,,,,,,
CARIRE-CE,,,,,CE,,,,"315,09",,,,,,-,,,,,,"315,08",,,,,,,"9.551,49",,,,,,,,,
CARNAUBAL-CE,,,,,CE,,,,"289,88",,,,,,-,,,,,,"289,88",,,,,,,"8.787,38",,,,,,,,,
CATUNDA-CE,,,,,CE,,,,"252,07",,,,,,-,,,,,,"252,07",,,,,,,"7.641,20",,,,,,,,,
CHAVAL-CE,,,,,CE,,,,"264,67",,,,,,-,,,,,,"264,67",,,,,,,"8.023,24",,,,,,,,,
COREAU-CE,,,,,CE,,,,"315,09",,,,,,-,,,,,,"315,08",,,,,,,"9.551,49",,,,,,,,,
CRATEUS-CE,,,,,CE,,,,"428,52",,,,,,-,,,,,,"428,51",,,,,,,"12.990,05",,,,,,,,,
CROATA-CE,,,,,CE,,,,"289,88",,,,,,-,,,,,,"289,88",,,,,,,"8.787,38",,,,,,,,,
CRUZ-CE,,,,,CE,,,,"302,48",,,,,,-,,,,,,"302,48",,,,,,,"9.169,43",,,,,,,,,
FORQUILHA-CE,,,,,CE,,,,"302,48",,,,,,-,,,,,,"302,48",,,,,,,"9.169,43",,,,,,,,,
FORTALEZA-CE,,,,,CE,,,,"164.183,84",,,,,,-,,,,,,"164.183,83",,,,,,,"1.648.235,43",,,,,,,,,
FORTIM-CE,,,,,CE,,,,-,,,,,,"315,75",,,,,,"315,74",,,,,,,"315,74",,,,,,,,,
FRECHEIRINHA-CE,,,,,CE,,,,"264,67",,,,,,-,,,,,,"264,67",,,,,,,"8.023,24",,,,,,,,,
GENERAL SAMPAIO-CE,,,,,CE,,,,"252,07",,,,,,-,,,,,,"252,07",,,,,,,"7.641,20",,,,,,,,,
GRACA-CE,,,,,CE,,,,"289,88",,,,,,-,,,,,,"289,88",,,,,,,"8.787,38",,,,,,,,,
GRANJA-CE,,,,,CE,,,,"390,71",,,,,,-,,,,,,"390,70",,,,,,,"11.843,86",,,,,,,,,
GROAIRAS-CE,,,,,CE,,,,"252,07",,,,,,-,,,,,,"252,07",,,,,,,"7.641,20",,,,,,,,,
GUARACIABA DO NORTE-CE,,,,,CE,,,,"352,90",,,,,,-,,,,,,"352,89",,,,,,,"10.697,69",,,,,,,,,
HIDROLANDIA-CE,,,,,CE,,,,"302,48",,,,,,-,,,,,,"302,48",,,,,,,"9.169,43",,,,,,,,,
IBIAPINA-CE,,,,,CE,,,,"327,69",,,,,,-,,,,,,"327,69",,,,,,,"9.933,57",,,,,,,,,
ICAPUI-CE,,,,,CE,,,,"38.429,72",,,,,,"10.967,14",,,,,,"49.396,84",,,,,,,"416.756,76",,,,,,,,,
INDEPENDENCIA-CE,,,,,CE,,,,"327,69",,,,,,-,,,,,,"327,69",,,,,,,"9.933,57",,,,,,,,,
IPAPORANGA-CE,,,,,CE,,,,"264,67",,,,,,-,,,,,,"264,67",,,,,,,"8.023,24",,,,,,,,,
IPU-CE,,,,,CE,,,,"365,50",,,,,,-,,,,,,"365,50",,,,,,,"11.079,76",,,,,,,,,
IPUEIRAS-CE,,,,,CE,,,,"365,50",,,,,,-,,,,,,"365,50",,,,,,,"11.079,76",,,,,,,,,
IRAUCUBA-CE,,,,,CE,,,,"302,48",,,,,,-,,,,,,"302,48",,,,,,,"9.169,43",,,,,,,,,
ITAPAGE-CE,,,,,CE,,,,"378,11",,,,,,-,,,,,,"378,10",,,,,,,"11.461,81",,,,,,,,,
ITAPIPOCA-CE,,,,,CE,,,,"10.556,08",,,,,,"5.877,92",,,,,,"16.433,98",,,,,,,"576.019,67",,,,,,,,,
ITAREMA-CE,,,,,CE,,,,"7.917,06",,,,,,"2.785,25",,,,,,"10.702,30",,,,,,,"437.225,34",,,,,,,,,
JIJOCA DE JERICOACOARA-CE,,,,,CE,,,,"252,07",,,,,,-,,,,,,"252,07",,,,,,,"7.641,20",,,,,,,,,
MARCO-CE,,,,,CE,,,,"315,09",,,,,,-,,,,,,"315,08",,,,,,,"8.849,48",,,,,,,,,
MARANGUAPE-CE,,,,,CE,,,,-,,,,,,-,,,,,,-,,,,,,,"702,01",,,,,,,,,
MARTINOPOLE-CE,,,,,CE,,,,"252,07",,,,,,-,,,,,,"252,07",,,,,,,"7.641,20",,,,,,,,,
MASSAPE-CE,,,,,CE,,,,"340,29",,,,,,-,,,,,,"340,29",,,,,,,"10.315,61",,,,,,,,,
MERUOCA-CE,,,,,CE,,,,"264,67",,,,,,-,,,,,,"264,67",,,,,,,"8.023,24",,,,,,,,,
MIRAIMA-CE,,,,,CE,,,,"264,67",,,,,,-,,,,,,"264,67",,,,,,,"8.023,24",,,,,,,,,
MONSENHOR TABOSA-CE,,,,,CE,,,,"289,88",,,,,,-,,,,,,"289,88",,,,,,,"8.787,38",,,,,,,,,
MORAUJO-CE,,,,,CE,,,,"252,07",,,,,,-,,,,,,"252,07",,,,,,,"7.641,20",,,,,,,,,
MORRINHOS-CE,,,,,CE,,,,"289,88",,,,,,-,,,,,,"289,88",,,,,,,"8.787,38",,,,,,,,,
MUCAMBO-CE,,,,,CE,,,,"277,28",,,,,,-,,,,,,"277,27",,,,,,,"8.405,31",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOVA RUSSAS-CE,,,,,CE,,,,"352,90",,,,,,-,,,,,,"352,89",,,,,,,"10.697,69",,,,,,,,,
NOVO ORIENTE-CE,,,,,CE,,,,"340,29",,,,,,-,,,,,,"340,29",,,,,,,"10.315,61",,,,,,,,,
PACUJA-CE,,,,,CE,,,,"252,07",,,,,,-,,,,,,"252,07",,,,,,,"7.641,20",,,,,,,,,
PARACURU-CE,,,,,CE,,,,"7.623,83",,,,,,"19.578,28",,,,,,"27.202,10",,,,,,,"718.392,02",,,,,,,,,
PARAIPABA-CE,,,,,CE,,,,"327,69",,,,,,"202,88",,,,,,"530,57",,,,,,,"25.107,18",,,,,,,,,
PARAMOTI-CE,,,,,CE,,,,"264,67",,,,,,-,,,,,,"264,67",,,,,,,"8.023,24",,,,,,,,,
PENTE COSTE-CE,,,,,CE,,,,"352,90",,,,,,-,,,,,,"352,89",,,,,,,"10.697,69",,,,,,,,,
PIRES FERREIRA-CE,,,,,CE,,,,"264,67",,,,,,-,,,,,,"264,67",,,,,,,"8.023,24",,,,,,,,,
PORANGA-CE,,,,,CE,,,,"264,67",,,,,,-,,,,,,"264,67",,,,,,,"8.023,24",,,,,,,,,
QUITERIANOPOLIS-CE,,,,,CE,,,,"302,48",,,,,,-,,,,,,"302,48",,,,,,,"9.169,43",,,,,,,,,
RERIUTABA-CE,,,,,CE,,,,"327,69",,,,,,-,,,,,,"327,69",,,,,,,"9.933,57",,,,,,,,,
SANTA QUITERIA-CE,,,,,CE,,,,"378,11",,,,,,-,,,,,,"378,10",,,,,,,"11.461,81",,,,,,,,,
SANTANA DO ACARAU-CE,,,,,CE,,,,"340,29",,,,,,-,,,,,,"340,29",,,,,,,"10.315,61",,,,,,,,,
SÃO BENEDITO-CE,,,,,CE,,,,"378,11",,,,,,-,,,,,,"378,10",,,,,,,"11.461,81",,,,,,,,,
SÃO GONCALO DO AMARANTE-CE,,,,,CE,,,,"365,50",,,,,,-,,,,,,"365,50",,,,,,,"11.079,76",,,,,,,,,
SÃO LUIS DO CURU-CE,,,,,CE,,,,"264,67",,,,,,-,,,,,,"264,67",,,,,,,"8.023,24",,,,,,,,,
SENADOR SA-CE,,,,,CE,,,,"252,07",,,,,,-,,,,,,"252,07",,,,,,,"7.641,20",,,,,,,,,
SOBRAL-CE,,,,,CE,,,,"491,54",,,,,,-,,,,,,"491,53",,,,,,,"14.900,36",,,,,,,,,
TAMBORIL-CE,,,,,CE,,,,"340,29",,,,,,-,,,,,,"340,29",,,,,,,"10.315,61",,,,,,,,,
TEJUCUOCA-CE,,,,,CE,,,,"264,67",,,,,,-,,,,,,"264,67",,,,,,,"8.023,24",,,,,,,,,
TIANGUA-CE,,,,,CE,,,,"403,31",,,,,,-,,,,,,"403,31",,,,,,,"12.225,93",,,,,,,,,
TRAIRI-CE,,,,,CE,,,,"8.796,73",,,,,,"4.049,88",,,,,,"12.846,61",,,,,,,"609.121,53",,,,,,,,,
TURURU-CE,,,,,CE,,,,"264,67",,,,,,-,,,,,,"264,67",,,,,,,"8.023,24",,,,,,,,,
UBAJARA-CE,,,,,CE,,,,"340,29",,,,,,-,,,,,,"340,29",,,,,,,"10.315,61",,,,,,,,,
UMIRIM-CE,,,,,CE,,,,"289,88",,,,,,-,,,,,,"289,88",,,,,,,"8.787,38",,,,,,,,,
URUBURETAMA-CE,,,,,CE,,,,"289,88",,,,,,-,,,,,,"289,88",,,,,,,"8.787,38",,,,,,,,,
URUOCA-CE,,,,,CE,,,,"264,67",,,,,,-,,,,,,"264,67",,,,,,,"8.023,24",,,,,,,,,
VARJOTA-CE,,,,,CE,,,,"289,88",,,,,,-,,,,,,"289,88",,,,,,,"8.787,38",,,,,,,,,
VICOSA DO CEARA-CE,,,,,CE,,,,"390,71",,,,,,-,,,,,,"390,70",,,,,,,"11.843,86",,,,,,,,,
AFONSO CLAUDIO-ES,,,,,ES,,,,"15,42",,,,,,-,,,,,,"15,42",,,,,,,"446,12",,,,,,,,,
AGUA DOCE DO NORTE-ES,,,,,ES,,,,"12,12",,,,,,-,,,,,,"12,11",,,,,,,"350,52",,,,,,,,,
AGUIA BRANCA-ES,,,,,ES,,,,"11,02",,,,,,-,,,,,,"11,01",,,,,,,"318,64",,,,,,,,,
ALEGRE-ES,,,,,ES,,,,"15,42",,,,,,-,,,,,,"15,42",,,,,,,"446,12",,,,,,,,,
ALFREDO CHAVES-ES,,,,,ES,,,,"12,12",,,,,,-,,,,,,"12,11",,,,,,,"350,52",,,,,,,,,
ALTO RIO NOVO-ES,,,,,ES,,,,"11,02",,,,,,-,,,,,,"11,01",,,,,,,"318,64",,,,,,,,,
ANCHIETA-ES,,,,,ES,,,,"260,26",,,,,,-,,,,,,"260,25",,,,,,,"1.389,89",,,,,,,,,
APIACA-ES,,,,,ES,,,,"11,02",,,,,,-,,,,,,"11,01",,,,,,,"318,64",,,,,,,,,
ATILIO VIVACQUA-ES,,,,,ES,,,,"11,02",,,,,,-,,,,,,"11,01",,,,,,,"318,64",,,,,,,,,
BAIXO GUANDU-ES,,,,,ES,,,,"14,87",,,,,,-,,,,,,"14,87",,,,,,,"430,20",,,,,,,,,
BARRA DE SAO FRANCISCO-ES,,,,,ES,,,,"16,53",,,,,,-,,,,,,"16,52",,,,,,,"478,01",,,,,,,,,
BOA ESPERANCA-ES,,,,,ES,,,,"12,12",,,,,,-,,,,,,"12,11",,,,,,,"350,52",,,,,,,,,
BOM JESUS DO NORTE-ES,,,,,ES,,,,"11,02",,,,,,-,,,,,,"11,01",,,,,,,"318,64",,,,,,,,,
BREJETUBA-ES,,,,,ES,,,,"11,02",,,,,,-,,,,,,"11,01",,,,,,,"318,64",,,,,,,,,
CACHOEIRO DE ITAPEMIRIM-ES,,,,,ES,,,,"22,03",,,,,,-,,,,,,"22,03",,,,,,,"637,33",,,,,,,,,
CARIACICA-ES,,,,,ES,,,,"22,03",,,,,,-,,,,,,"22,03",,,,,,,"637,33",,,,,,,,,
CASTELO-ES,,,,,ES,,,,"15,42",,,,,,-,,,,,,"15,42",,,,,,,"446,12",,,,,,,,,
COLATINA-ES,,,,,ES,,,,"20,38",,,,,,-,,,,,,"20,38",,,,,,,"589,55",,,,,,,,,
CONCEICAO DA BARRA-ES,,,,,ES,,,,"26.817,29",,,,,,"2.972,23",,,,,,"29.789,51",,,,,,,"271.540,14",,,,,,,,,
CONCEICAO DO CASTELO-ES,,,,,ES,,,,"11,57",,,,,,-,,,,,,"11,56",,,,,,,"334,58",,,,,,,,,
DIVINO DE SAO LOURENCO-ES,,,,,ES,,,,"11,02",,,,,,-,,,,,,"11,01",,,,,,,"318,64",,,,,,,,,
DOMINGOS MARTINS-ES,,,,,ES,,,,"14,87",,,,,,-,,,,,,"14,87",,,,,,,"430,20",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DORES DO RIOPRETO-ES,,,,,ES,,,,"11,02",,,,,,-,,,,,,"11,01",,,,,,,"318,64",,,,,,,,,
ECOPORANGA-ES,,,,,ES,,,,"14,32",,,,,,-,,,,,,"14,32",,,,,,,"414,26",,,,,,,,,
FUNDAO-ES,,,,,ES,,,,"11,57",,,,,,-,,,,,,"11,56",,,,,,,"334,58",,,,,,,,,
GUACUI-ES,,,,,ES,,,,"14,32",,,,,,-,,,,,,"14,32",,,,,,,"414,26",,,,,,,,,
GUARAPARI-ES,,,,,ES,,,,"19,28",,,,,,-,,,,,,"19,27",,,,,,,"557,67",,,,,,,,,
IBATIBA-ES,,,,,ES,,,,"13,22",,,,,,-,,,,,,"13,22",,,,,,,"382,39",,,,,,,,,
IBIRACU-ES,,,,,ES,,,,"11,02",,,,,,-,,,,,,"11,01",,,,,,,"318,64",,,,,,,,,
IBITIRAMA-ES,,,,,ES,,,,"11,02",,,,,,-,,,,,,"11,01",,,,,,,"318,64",,,,,,,,,
ICONHA-ES,,,,,ES,,,,"11,57",,,,,,-,,,,,,"11,56",,,,,,,"334,58",,,,,,,,,
IRUPI-ES,,,,,ES,,,,"11,57",,,,,,-,,,,,,"11,56",,,,,,,"334,58",,,,,,,,,
ITAGUACU-ES,,,,,ES,,,,"12,67",,,,,,-,,,,,,"12,66",,,,,,,"366,44",,,,,,,,,
ITAPEMIRIM-ES,,,,,ES,,,,"14,87",,,,,,-,,,,,,"14,87",,,,,,,"430,20",,,,,,,,,
ITARANA-ES,,,,,ES,,,,"11,57",,,,,,-,,,,,,"11,56",,,,,,,"334,58",,,,,,,,,
IUNA-ES,,,,,ES,,,,"14,87",,,,,,-,,,,,,"14,87",,,,,,,"430,20",,,,,,,,,
JAGUARE-ES,,,,,ES,,,,"40.031,85",,,,,,"17.785,26",,,,,,"57.817,09",,,,,,,"196.331,66",,,,,,,,,
JERONIMO MONTEIRO-ES,,,,,ES,,,,"11,02",,,,,,-,,,,,,"11,01",,,,,,,"318,64",,,,,,,,,
JOAO NEIVA-ES,,,,,ES,,,,"12,67",,,,,,-,,,,,,"12,66",,,,,,,"366,44",,,,,,,,,
LARANJA DA TERRA-ES,,,,,ES,,,,"11,57",,,,,,-,,,,,,"11,56",,,,,,,"334,58",,,,,,,,,
LINHARES-ES,,,,,ES,,,,"301.953,01",,,,,,"122.476,77",,,,,,"424.429,76",,,,,,,"3.727.892,20",,,,,,,,,
MANTENOPOLIS-ES,,,,,ES,,,,"12,12",,,,,,-,,,,,,"12,11",,,,,,,"350,52",,,,,,,,,
MARATAIZES-ES,,,,,ES,,,,"14,87",,,,,,-,,,,,,"14,87",,,,,,,"430,20",,,,,,,,,
MARECHAL FLORIANO-ES,,,,,ES,,,,"11,57",,,,,,-,,,,,,"11,56",,,,,,,"334,58",,,,,,,,,
MARILANDIA-ES,,,,,ES,,,,"11,02",,,,,,-,,,,,,"11,01",,,,,,,"318,64",,,,,,,,,
MIMOSO DO SUL-ES,,,,,ES,,,,"14,87",,,,,,-,,,,,,"14,87",,,,,,,"430,20",,,,,,,,,
MONTANHA-ES,,,,,ES,,,,"13,77",,,,,,-,,,,,,"13,77",,,,,,,"398,34",,,,,,,,,
MUCURICI-ES,,,,,ES,,,,"11,02",,,,,,-,,,,,,"11,01",,,,,,,"318,64",,,,,,,,,
MUNIZ FREIRE-ES,,,,,ES,,,,"13,77",,,,,,-,,,,,,"13,77",,,,,,,"398,34",,,,,,,,,
MUQUI-ES,,,,,ES,,,,"12,12",,,,,,-,,,,,,"12,11",,,,,,,"350,52",,,,,,,,,
NOVA VENECIA-ES,,,,,ES,,,,"17,08",,,,,,-,,,,,,"17,07",,,,,,,"493,93",,,,,,,,,
PANCAS-ES,,,,,ES,,,,"14,32",,,,,,-,,,,,,"14,32",,,,,,,"414,26",,,,,,,,,
PEDRO CANARIO-ES,,,,,ES,,,,"14,32",,,,,,-,,,,,,"14,32",,,,,,,"414,26",,,,,,,,,
PINHEIROS-ES,,,,,ES,,,,"14,32",,,,,,-,,,,,,"14,32",,,,,,,"414,26",,,,,,,,,
PIUMA-ES,,,,,ES,,,,"12,12",,,,,,-,,,,,,"12,11",,,,,,,"350,52",,,,,,,,,
PONTO BELO-ES,,,,,ES,,,,"11,02",,,,,,-,,,,,,"11,01",,,,,,,"318,64",,,,,,,,,
PRESIDENTE KENNEDY-ES,,,,,ES,,,,"11,02",,,,,,"58.430,31",,,,,,"58.441,32",,,,,,,"316.240,13",,,,,,,,,
RIO BANANAL-ES,,,,,ES,,,,"12,67",,,,,,-,,,,,,"12,66",,,,,,,"366,44",,,,,,,,,
RIO NOVO DO SUL-ES,,,,,ES,,,,"11,57",,,,,,-,,,,,,"11,56",,,,,,,"334,58",,,,,,,,,
SANTA LEOPOLDINA-ES,,,,,ES,,,,"11,57",,,,,,-,,,,,,"11,56",,,,,,,"334,58",,,,,,,,,
SANTA MARIA DE JETIBA-ES,,,,,ES,,,,"14,87",,,,,,-,,,,,,"14,87",,,,,,,"430,20",,,,,,,,,
SANTA TERESA-ES,,,,,ES,,,,"13,77",,,,,,-,,,,,,"13,77",,,,,,,"398,34",,,,,,,,,
SAO DOMINGOS DO NORTE-ES,,,,,ES,,,,"11,02",,,,,,-,,,,,,"11,01",,,,,,,"318,64",,,,,,,,,
SAO GABRIEL DA PALHA-ES,,,,,ES,,,,"14,87",,,,,,-,,,,,,"14,87",,,,,,,"430,20",,,,,,,,,
SAO JOSE DO CALCADO-ES,,,,,ES,,,,"11,57",,,,,,-,,,,,,"11,56",,,,,,,"334,58",,,,,,,,,
SAO MATEUS-ES,,,,,ES,,,,"204.038,95",,,,,,"29.037,18",,,,,,"233.076,10",,,,,,,"2.129.571,55",,,,,,,,,
SAO ROQUE DO CANAA-ES,,,,,ES,,,,"11,02",,,,,,-,,,,,,"11,01",,,,,,,"318,64",,,,,,,,,
SOORETAMA-ES,,,,,ES,,,,"12,67",,,,,,-,,,,,,"12,66",,,,,,,"366,44",,,,,,,,,
VARGEM ALTA-ES,,,,,ES,,,,"12,12",,,,,,-,,,,,,"12,11",,,,,,,"350,52",,,,,,,,,
VENDA NOVA DO IMIGRANTE-ES,,,,,ES,,,,"12,67",,,,,,-,,,,,,"12,66",,,,,,,"366,44",,,,,,,,,
VIANA-ES,,,,,ES,,,,"17,08",,,,,,-,,,,,,"17,07",,,,,,,"493,93",,,,,,,,,
VILA PAVAO-ES,,,,,ES,,,,"11,02",,,,,,-,,,,,,"11,01",,,,,,,"318,64",,,,,,,,,
VILA VALERIO-ES,,,,,ES,,,,"12,12",,,,,,-,,,,,,"12,11",,,,,,,"350,52",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VILA VELHA-ES,,,,,ES,,,,"22,03",,,,,,-,,,,,,"22,03",,,,,,,"637,33",,,,,,,,,
VITORIA-ES,,,,,ES,,,,"157.433,60",,,,,,-,,,,,,"157.433,59",,,,,,,"1.440.751,62",,,,,,,,,
ADRIANOPOLIS-PR,,,,,PR,,,,"727,81",,,,,,-,,,,,,"727,81",,,,,,,"11.366,42",,,,,,,,,
AGUDOS DO SUL-PR,,,,,PR,,,,"727,81",,,,,,-,,,,,,"727,81",,,,,,,"11.366,42",,,,,,,,,
ALMIRANTE TAMANDARE-PR,,,,,PR,,,,"1.273,67",,,,,,-,,,,,,"1.273,67",,,,,,,"19.891,29",,,,,,,,,
ANTONINA-PR,,,,,PR,,,,"909,77",,,,,,-,,,,,,"909,76",,,,,,,"14.208,07",,,,,,,,,
BALSA NOVA-PR,,,,,PR,,,,"727,81",,,,,,-,,,,,,"727,81",,,,,,,"11.366,42",,,,,,,,,
BOCAIUVA DO SUL-PR,,,,,PR,,,,"727,81",,,,,,-,,,,,,"727,81",,,,,,,"11.366,42",,,,,,,,,
CAMPINA GRANDE DO SUL-PR,,,,,PR,,,,"1.018,94",,,,,,-,,,,,,"1.018,93",,,,,,,"15.913,03",,,,,,,,,
CAMPO DO TENENTE-PR,,,,,PR,,,,"727,81",,,,,,-,,,,,,"727,81",,,,,,,"11.366,42",,,,,,,,,
CAMPO LARGO-PR,,,,,PR,,,,"1.310,06",,,,,,-,,,,,,"1.310,06",,,,,,,"20.459,62",,,,,,,,,
