FUNDAO-ES,,,,,ES,,,,"31,61",,,,,,-,,,,,,"31,61",,,,,,,"212,15",,,,,,,,,
GUACUI-ES,,,,,ES,,,,"39,14",,,,,,-,,,,,,"39,14",,,,,,,"262,70",,,,,,,,,
GUARAPARI-ES,,,,,ES,,,,"52,68",,,,,,-,,,,,,"52,68",,,,,,,"353,62",,,,,,,,,
IBATIBA-ES,,,,,ES,,,,"36,12",,,,,,-,,,,,,"36,12",,,,,,,"242,48",,,,,,,,,
IBIRACU-ES,,,,,ES,,,,"30,10",,,,,,-,,,,,,"30,10",,,,,,,"202,05",,,,,,,,,
IBITIRAMA-ES,,,,,ES,,,,"30,10",,,,,,-,,,,,,"30,10",,,,,,,"202,05",,,,,,,,,
ICONHA-ES,,,,,ES,,,,"31,61",,,,,,-,,,,,,"31,61",,,,,,,"212,15",,,,,,,,,
IRUPI-ES,,,,,ES,,,,"31,61",,,,,,-,,,,,,"31,61",,,,,,,"212,15",,,,,,,,,
ITAGUACU-ES,,,,,ES,,,,"34,62",,,,,,-,,,,,,"34,62",,,,,,,"232,37",,,,,,,,,
ITAPEMIRIM-ES,,,,,ES,,,,"40,64",,,,,,-,,,,,,"40,64",,,,,,,"272,79",,,,,,,,,
ITARANA-ES,,,,,ES,,,,"31,61",,,,,,-,,,,,,"31,61",,,,,,,"212,15",,,,,,,,,
IUNA-ES,,,,,ES,,,,"40,64",,,,,,-,,,,,,"40,64",,,,,,,"272,79",,,,,,,,,
JAGUARE-ES,,,,,ES,,,,"6.605,10",,,,,,"3.299,57",,,,,,"9.904,67",,,,,,,"48.330,59",,,,,,,,,
JERONIMO MONTEIRO-ES,,,,,ES,,,,"30,10",,,,,,-,,,,,,"30,10",,,,,,,"202,05",,,,,,,,,
JOAO NEIVA-ES,,,,,ES,,,,"34,62",,,,,,-,,,,,,"34,62",,,,,,,"232,37",,,,,,,,,
LARANJA DA TERRA-ES,,,,,ES,,,,"31,61",,,,,,-,,,,,,"31,61",,,,,,,"212,15",,,,,,,,,
LINHARES-ES,,,,,ES,,,,"208.964,22",,,,,,"123.209,05",,,,,,"332.173,27",,,,,,,"2.080.846,17",,,,,,,,,
MANTENOPOLIS-ES,,,,,ES,,,,"33,11",,,,,,-,,,,,,"33,11",,,,,,,"222,27",,,,,,,,,
MARATAIZES-ES,,,,,ES,,,,"40,64",,,,,,-,,,,,,"40,64",,,,,,,"272,79",,,,,,,,,
MARECHAL FLORIANO-ES,,,,,ES,,,,"31,61",,,,,,-,,,,,,"31,61",,,,,,,"212,15",,,,,,,,,
MARILANDIA-ES,,,,,ES,,,,"30,10",,,,,,-,,,,,,"30,10",,,,,,,"202,05",,,,,,,,,
MIMOSO DO SUL-ES,,,,,ES,,,,"40,64",,,,,,-,,,,,,"40,64",,,,,,,"272,79",,,,,,,,,
MONTANHA-ES,,,,,ES,,,,"37,63",,,,,,-,,,,,,"37,63",,,,,,,"252,57",,,,,,,,,
MUCURICI-ES,,,,,ES,,,,"30,10",,,,,,-,,,,,,"30,10",,,,,,,"202,05",,,,,,,,,
MUNIZ FREIRE-ES,,,,,ES,,,,"37,63",,,,,,-,,,,,,"37,63",,,,,,,"252,57",,,,,,,,,
MUQUI-ES,,,,,ES,,,,"33,11",,,,,,-,,,,,,"33,11",,,,,,,"222,27",,,,,,,,,
NOVA VENECIA-ES,,,,,ES,,,,"46,66",,,,,,-,,,,,,"46,66",,,,,,,"313,20",,,,,,,,,
PANCAS-ES,,,,,ES,,,,"39,14",,,,,,-,,,,,,"39,14",,,,,,,"262,70",,,,,,,,,
PEDRO CANARIO-ES,,,,,ES,,,,"39,14",,,,,,-,,,,,,"39,14",,,,,,,"262,70",,,,,,,,,
PINHEIROS-ES,,,,,ES,,,,"39,14",,,,,,-,,,,,,"39,14",,,,,,,"262,70",,,,,,,,,
PIUMA-ES,,,,,ES,,,,"33,11",,,,,,-,,,,,,"33,11",,,,,,,"222,27",,,,,,,,,
PONTO BELO-ES,,,,,ES,,,,"30,10",,,,,,-,,,,,,"30,10",,,,,,,"202,05",,,,,,,,,
PRESIDENTE KENNEDY-ES,,,,,ES,,,,"30,10",,,,,,"19.638,77",,,,,,"19.668,87",,,,,,,"90.899,34",,,,,,,,,
RIO BANANAL-ES,,,,,ES,,,,"34,62",,,,,,-,,,,,,"34,62",,,,,,,"232,37",,,,,,,,,
RIO NOVO DO SUL-ES,,,,,ES,,,,"31,61",,,,,,-,,,,,,"31,61",,,,,,,"212,15",,,,,,,,,
SANTA LEOPOLDINA-ES,,,,,ES,,,,"31,61",,,,,,-,,,,,,"31,61",,,,,,,"212,15",,,,,,,,,
SANTA MARIA DE JETIBA-ES,,,,,ES,,,,"40,64",,,,,,-,,,,,,"40,64",,,,,,,"272,79",,,,,,,,,
SANTA TERESA-ES,,,,,ES,,,,"37,63",,,,,,-,,,,,,"37,63",,,,,,,"252,57",,,,,,,,,
SAO DOMINGOS DO NORTE-ES,,,,,ES,,,,"30,10",,,,,,-,,,,,,"30,10",,,,,,,"202,05",,,,,,,,,
SAO GABRIEL DA PALHA-ES,,,,,ES,,,,"40,64",,,,,,-,,,,,,"40,64",,,,,,,"272,79",,,,,,,,,
SAO JOSE DO CALCADO-ES,,,,,ES,,,,"31,61",,,,,,-,,,,,,"31,61",,,,,,,"212,15",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAO MATEUS-ES,,,,,ES,,,,"154.379,68",,,,,,"26.887,55",,,,,,"181.267,23",,,,,,,"1.135.566,36",,,,,,,,,
SAO ROQUE DO CANAA-ES,,,,,ES,,,,"30,10",,,,,,-,,,,,,"30,10",,,,,,,"202,05",,,,,,,,,
SOORETAMA-ES,,,,,ES,,,,"34,62",,,,,,-,,,,,,"34,62",,,,,,,"232,37",,,,,,,,,
VARGEM ALTA-ES,,,,,ES,,,,"33,11",,,,,,-,,,,,,"33,11",,,,,,,"222,27",,,,,,,,,
VENDA NOVA DO IMIGRANTE-ES,,,,,ES,,,,"34,62",,,,,,-,,,,,,"34,62",,,,,,,"232,37",,,,,,,,,
VIANA-ES,,,,,ES,,,,"46,66",,,,,,-,,,,,,"46,66",,,,,,,"313,20",,,,,,,,,
VILA PAVAO-ES,,,,,ES,,,,"30,10",,,,,,-,,,,,,"30,10",,,,,,,"202,05",,,,,,,,,
VILA VALERIO-ES,,,,,ES,,,,"33,11",,,,,,-,,,,,,"33,11",,,,,,,"222,27",,,,,,,,,
VILA VELHA-ES,,,,,ES,,,,"60,21",,,,,,-,,,,,,"60,21",,,,,,,"404,15",,,,,,,,,
VITORIA-ES,,,,,ES,,,,"115.392,47",,,,,,-,,,,,,"115.392,47",,,,,,,"695.112,54",,,,,,,,,
ADRIANOPOLIS-PR,,,,,PR,,,,"313,02",,,,,,-,,,,,,"313,02",,,,,,,"4.797,06",,,,,,,,,
AGUDOS DO SUL-PR,,,,,PR,,,,"313,02",,,,,,-,,,,,,"313,02",,,,,,,"4.797,06",,,,,,,,,
ALMIRANTE TAMANDARE-PR,,,,,PR,,,,"547,79",,,,,,-,,,,,,"547,79",,,,,,,"8.394,90",,,,,,,,,
ANTONINA-PR,,,,,PR,,,,"391,28",,,,,,-,,,,,,"391,28",,,,,,,"5.996,35",,,,,,,,,
BALSA NOVA-PR,,,,,PR,,,,"313,02",,,,,,-,,,,,,"313,02",,,,,,,"4.797,06",,,,,,,,,
BOCAIUVA DO SUL-PR,,,,,PR,,,,"313,02",,,,,,-,,,,,,"313,02",,,,,,,"4.797,06",,,,,,,,,
CAMPINA GRANDE DO SUL-PR,,,,,PR,,,,"438,23",,,,,,-,,,,,,"438,23",,,,,,,"6.715,90",,,,,,,,,
CAMPO DO TENENTE-PR,,,,,PR,,,,"313,02",,,,,,-,,,,,,"313,02",,,,,,,"4.797,06",,,,,,,,,
CAMPO LARGO-PR,,,,,PR,,,,"563,44",,,,,,-,,,,,,"563,44",,,,,,,"8.634,75",,,,,,,,,
CAMPO MAGRO-PR,,,,,PR,,,,"375,63",,,,,,-,,,,,,"375,63",,,,,,,"5.756,48",,,,,,,,,
CERRO AZUL-PR,,,,,PR,,,,"375,63",,,,,,-,,,,,,"375,63",,,,,,,"5.756,48",,,,,,,,,
COLOMBO-PR,,,,,PR,,,,"626,05",,,,,,-,,,,,,"626,05",,,,,,,"9.594,18",,,,,,,,,
CONTENDA-PR,,,,,PR,,,,"344,33",,,,,,-,,,,,,"344,33",,,,,,,"5.276,78",,,,,,,,,
CURITIBA-PR,,,,,PR,,,,"626,05",,,,,,-,,,,,,"626,05",,,,,,,"9.594,18",,,,,,,,,
DOUTOR ULYSSES-PR,,,,,PR,,,,"313,02",,,,,,-,,,,,,"313,02",,,,,,,"4.797,06",,,,,,,,,
FAZENDA RIO GRANDE-PR,,,,,PR,,,,"485,19",,,,,,-,,,,,,"485,19",,,,,,,"7.435,48",,,,,,,,,
GUARAQUECABA-PR,,,,,PR,,,,"313,02",,,,,,-,,,,,,"313,02",,,,,,,"5.676,07",,,,,,,,,
GUARATUBA-PR,,,,,PR,,,,"11.472,74",,,,,,"4.656,90",,,,,,"16.129,64",,,,,,,"232.717,46",,,,,,,,,
ITAPERUCU-PR,,,,,PR,,,,"375,63",,,,,,-,,,,,,"375,63",,,,,,,"5.756,48",,,,,,,,,
LAPA-PR,,,,,PR,,,,"469,54",,,,,,-,,,,,,"469,54",,,,,,,"7.195,61",,,,,,,,,
MANDIRITUBA-PR,,,,,PR,,,,"359,98",,,,,,-,,,,,,"359,98",,,,,,,"5.516,64",,,,,,,,,
MATINHOS-PR,,,,,PR,,,,"10.243,52",,,,,,"10.817,26",,,,,,"21.060,78",,,,,,,"344.221,02",,,,,,,,,
MORRETES-PR,,,,,PR,,,,"359,98",,,,,,-,,,,,,"359,98",,,,,,,"5.516,64",,,,,,,,,
PARANAGUA-PR,,,,,PR,,,,"594,75",,,,,,"23,14",,,,,,"617,89",,,,,,,"9.515,08",,,,,,,,,
PIEN-PR,,,,,PR,,,,"313,02",,,,,,-,,,,,,"313,02",,,,,,,"4.797,06",,,,,,,,,
PINHAIS-PR,,,,,PR,,,,"563,44",,,,,,-,,,,,,"563,44",,,,,,,"8.634,75",,,,,,,,,
PIRAQUARA-PR,,,,,PR,,,,"500,84",,,,,,-,,,,,,"500,84",,,,,,,"7.675,33",,,,,,,,,
PONTAL DO PARANA-PR,,,,,PR,,,,"313,02",,,,,,"907,86",,,,,,"1.220,88",,,,,,,"20.511,56",,,,,,,,,
PORTO AMAZONAS-PR,,,,,PR,,,,"313,02",,,,,,-,,,,,,"313,02",,,,,,,"4.797,06",,,,,,,,,
QUATRO BARRAS-PR,,,,,PR,,,,"344,33",,,,,,-,,,,,,"344,33",,,,,,,"5.276,78",,,,,,,,,
QUITANDINHA-PR,,,,,PR,,,,"359,98",,,,,,-,,,,,,"359,98",,,,,,,"5.516,64",,,,,,,,,
RIO BRANCO DO SUL-PR,,,,,PR,,,,"406,93",,,,,,-,,,,,,"406,93",,,,,,,"6.236,18",,,,,,,,,
RIO NEGRO-PR,,,,,PR,,,,"422,58",,,,,,-,,,,,,"422,58",,,,,,,"6.476,04",,,,,,,,,
SAO JOSE DOS PINHAIS-PR,,,,,PR,,,,"626,05",,,,,,-,,,,,,"626,05",,,,,,,"9.594,18",,,,,,,,,
TIJUCAS DO SUL-PR,,,,,PR,,,,"328,67",,,,,,-,,,,,,"328,67",,,,,,,"5.036,92",,,,,,,,,
TUNAS DO PARANA-PR,,,,,PR,,,,"313,02",,,,,,-,,,,,,"313,02",,,,,,,"4.797,06",,,,,,,,,
ANGRA DOS REIS-RJ,,,,,RJ,,,,"100.275,17",,,,,,"118.091,42",,,,,,"218.366,59",,,,,,,"1.420.452,15",,,,,,,,,
APERIBE-RJ,,,,,RJ,,,,"85.585,15",,,,,,-,,,,,,"85.585,15",,,,,,,"489.361,61",,,,,,,,,
ARARUAMA-RJ,,,,,RJ,,,,"145.494,76",,,,,,-,,,,,,"145.494,76",,,,,,,"831.914,76",,,,,,,,,
ARMACAO DOS BUZIOS-RJ,,,,,RJ,,,,"563.002,58",,,,,,"255.186,41",,,,,,"818.188,99",,,,,,,"5.015.415,40",,,,,,,,,
ARRAIAL DO CABO-RJ,,,,,RJ,,,,"111.260,70",,,,,,-,,,,,,"111.260,70",,,,,,,"636.170,12",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BARRA MANSA-RJ,,,,,RJ,,,,"100.248,25",,,,,,-,,,,,,"100.248,25",,,,,,,"600.023,68",,,,,,,,,
BOM JARDIM-RJ,,,,,RJ,,,,"111.260,70",,,,,,-,,,,,,"111.260,70",,,,,,,"636.170,12",,,,,,,,,
BOM JESUS DO ITABAPOANA-RJ,,,,,RJ,,,,"124.098,47",,,,,,-,,,,,,"124.098,47",,,,,,,"709.574,36",,,,,,,,,
CABO FRIO-RJ,,,,,RJ,,,,"905.699,81",,,,,,"686.255,67",,,,,,"1.591.955,48",,,,,,,"9.638.114,76",,,,,,,,,
CACHOEIRAS DE MACACU-RJ,,,,,RJ,,,,"235.740,76",,,,,,-,,,,,,"235.740,76",,,,,,,"1.354.846,92",,,,,,,,,
CAMBUCI-RJ,,,,,RJ,,,,"98.422,92",,,,,,-,,,,,,"98.422,92",,,,,,,"562.765,85",,,,,,,,,
CAMPOS DOS GOYTACAZES-RJ,,,,,RJ,,,,"979.134,93",,,,,,"5.078.613,25",,,,,,"6.057.748,18",,,,,,,"34.941.020,54",,,,,,,,,
CANTAGALO-RJ,,,,,RJ,,,,"106.981,44",,,,,,-,,,,,,"106.981,44",,,,,,,"611.702,02",,,,,,,,,
CARAPEBUS-RJ,,,,,RJ,,,,"489.567,46",,,,,,"243.974,08",,,,,,"733.541,54",,,,,,,"4.521.941,45",,,,,,,,,
CARDOSO MOREIRA-RJ,,,,,RJ,,,,"89.864,41",,,,,,-,,,,,,"89.864,41",,,,,,,"513.829,70",,,,,,,,,
CARMO-RJ,,,,,RJ,,,,"98.422,92",,,,,,-,,,,,,"98.422,92",,,,,,,"562.765,85",,,,,,,,,
CASIMIRO DE ABREU-RJ,,,,,RJ,,,,"636.437,70",,,,,,"99.432,69",,,,,,"735.870,39",,,,,,,"4.384.696,41",,,,,,,,,
CONCEICAO DE MACABU-RJ,,,,,RJ,,,,"106.981,44",,,,,,-,,,,,,"106.981,44",,,,,,,"611.702,02",,,,,,,,,
CORDEIRO-RJ,,,,,RJ,,,,"102.702,18",,,,,,-,,,,,,"102.702,18",,,,,,,"587.233,93",,,,,,,,,
DUAS BARRAS-RJ,,,,,RJ,,,,"85.585,15",,,,,,-,,,,,,"85.585,15",,,,,,,"489.361,61",,,,,,,,,
DUQUE DE CAXIAS-RJ,,,,,RJ,,,,"463.194,47",,,,,,"76.912,71",,,,,,"540.107,18",,,,,,,"3.206.920,71",,,,,,,,,
GUAPIMIRIM-RJ,,,,,RJ,,,,"253.203,04",,,,,,-,,,,,,"253.203,04",,,,,,,"1.455.205,94",,,,,,,,,
IGUABA GRANDE-RJ,,,,,RJ,,,,"85.585,15",,,,,,-,,,,,,"85.585,15",,,,,,,"489.361,61",,,,,,,,,
ITALVA-RJ,,,,,RJ,,,,"94.143,67",,,,,,-,,,,,,"94.143,67",,,,,,,"538.297,78",,,,,,,,,
ITAOCARA-RJ,,,,,RJ,,,,"111.260,70",,,,,,-,,,,,,"111.260,70",,,,,,,"636.170,12",,,,,,,,,
ITAPERUNA-RJ,,,,,RJ,,,,"154.053,28",,,,,,-,,,,,,"154.053,28",,,,,,,"880.850,93",,,,,,,,,
JAPERI-RJ,,,,,RJ,,,,"100.248,25",,,,,,-,,,,,,"100.248,25",,,,,,,"600.023,68",,,,,,,,,
LAJE DO MURIAE-RJ,,,,,RJ,,,,"85.585,15",,,,,,-,,,,,,"85.585,15",,,,,,,"489.361,61",,,,,,,,,
MACAE-RJ,,,,,RJ,,,,"2.841.826,08",,,,,,"1.609.828,43",,,,,,"4.451.654,51",,,,,,,"24.856.196,95",,,,,,,,,
MACUCO-RJ,,,,,RJ,,,,"85.585,15",,,,,,-,,,,,,"85.585,15",,,,,,,"489.361,61",,,,,,,,,
MAGE-RJ,,,,,RJ,,,,"314.321,02",,,,,,"31.018,62",,,,,,"345.339,64",,,,,,,"1.953.772,75",,,,,,,,,
MANGARATIBA-RJ,,,,,RJ,,,,-,,,,,,"78.727,60",,,,,,"78.727,60",,,,,,,"506.854,02",,,,,,,,,
MIRACEMA-RJ,,,,,RJ,,,,"115.539,96",,,,,,-,,,,,,"115.539,96",,,,,,,"660.638,19",,,,,,,,,
NATIVIDADE-RJ,,,,,RJ,,,,"98.422,92",,,,,,-,,,,,,"98.422,92",,,,,,,"562.765,85",,,,,,,,,
NITEROI-RJ,,,,,RJ,,,,-,,,,,,"31.018,62",,,,,,"31.018,62",,,,,,,"153.086,43",,,,,,,,,
NOVA FRIBURGO-RJ,,,,,RJ,,,,"171.170,31",,,,,,-,,,,,,"171.170,31",,,,,,,"978.723,27",,,,,,,,,
PETROPOLIS-RJ,,,,,RJ,,,,"171.170,31",,,,,,-,,,,,,"171.170,31",,,,,,,"978.723,27",,,,,,,,,
PIRAI-RJ,,,,,RJ,,,,"100.248,25",,,,,,-,,,,,,"100.248,25",,,,,,,"600.023,68",,,,,,,,,
PORCIUNCULA-RJ,,,,,RJ,,,,"98.422,92",,,,,,-,,,,,,"98.422,92",,,,,,,"562.765,85",,,,,,,,,
QUISSAMA-RJ,,,,,RJ,,,,"638.772,47",,,,,,"1.146.868,47",,,,,,"1.785.640,94",,,,,,,"10.852.134,45",,,,,,,,,
RIO BONITO-RJ,,,,,RJ,,,,"132.656,99",,,,,,-,,,,,,"132.656,99",,,,,,,"758.510,52",,,,,,,,,
RIO DAS OSTRAS-RJ,,,,,RJ,,,,"685.394,45",,,,,,"1.551.629,93",,,,,,"2.237.024,38",,,,,,,"12.528.761,68",,,,,,,,,
RIO DE JANEIRO-RJ,,,,,RJ,,,,"113.948,88",,,,,,"139.583,82",,,,,,"253.532,70",,,,,,,"1.356.982,95",,,,,,,,,
SANTA MARIA MADALENA-RJ,,,,,RJ,,,,"89.864,41",,,,,,-,,,,,,"89.864,41",,,,,,,"513.829,70",,,,,,,,,
SANTO ANTONIO DE PADUA-RJ,,,,,RJ,,,,"124.098,47",,,,,,-,,,,,,"124.098,47",,,,,,,"709.574,36",,,,,,,,,
SAO FIDELIS-RJ,,,,,RJ,,,,"128.377,73",,,,,,-,,,,,,"128.377,73",,,,,,,"734.042,43",,,,,,,,,
SAO FRANCISCO DE ITABAPOANA-RJ,,,,,RJ,,,,"124.098,47",,,,,,-,,,,,,"124.098,47",,,,,,,"709.574,36",,,,,,,,,
SAO GONCALO-RJ,,,,,RJ,,,,-,,,,,,"31.018,62",,,,,,"31.018,62",,,,,,,"147.310,19",,,,,,,,,
SAO JOAO DA BARRA-RJ,,,,,RJ,,,,"685.394,45",,,,,,"71.125,33",,,,,,"756.519,78",,,,,,,"3.677.597,38",,,,,,,,,
SAO JOSE DE UBA-RJ,,,,,RJ,,,,"85.585,15",,,,,,-,,,,,,"85.585,15",,,,,,,"489.361,61",,,,,,,,,
SAO JOSE DO VALE DO RIO PRETO-RJ,,,,,RJ,,,,"102.702,18",,,,,,-,,,,,,"102.702,18",,,,,,,"587.233,93",,,,,,,,,
SAO PEDRO DA ALDEIA-RJ,,,,,RJ,,,,"136.936,24",,,,,,-,,,,,,"136.936,24",,,,,,,"782.978,59",,,,,,,,,
SAO SEBASTIAO DO ALTO-RJ,,,,,RJ,,,,"85.585,15",,,,,,-,,,,,,"85.585,15",,,,,,,"489.361,61",,,,,,,,,
SAQUAREMA-RJ,,,,,RJ,,,,"132.656,99",,,,,,-,,,,,,"132.656,99",,,,,,,"758.510,52",,,,,,,,,
SILVA JARDIM-RJ,,,,,RJ,,,,"218.278,48",,,,,,-,,,,,,"218.278,48",,,,,,,"1.254.487,86",,,,,,,,,
SUMIDOURO-RJ,,,,,RJ,,,,"94.143,67",,,,,,-,,,,,,"94.143,67",,,,,,,"538.297,78",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TERESOPOLIS-RJ,,,,,RJ,,,,"162.611,79",,,,,,-,,,,,,"162.611,79",,,,,,,"929.787,10",,,,,,,,,
TRAJANO DE MORAIS-RJ,,,,,RJ,,,,"89.864,41",,,,,,-,,,,,,"89.864,41",,,,,,,"513.829,70",,,,,,,,,
VARRE-SAI-RJ,,,,,RJ,,,,"85.585,15",,,,,,-,,,,,,"85.585,15",,,,,,,"489.361,61",,,,,,,,,
VOLTA REDONDA-RJ,,,,,RJ,,,,"100.248,25",,,,,,-,,,,,,"100.248,25",,,,,,,"600.023,68",,,,,,,,,
ACARI-RN,,,,,RN,,,,"1.329,22",,,,,,-,,,,,,"1.329,22",,,,,,,"7.422,35",,,,,,,,,
ACU-RN,,,,,RN,,,,"93.734,13",,,,,,"36.449,14",,,,,,"130.183,27",,,,,,,"739.744,92",,,,,,,,,
AFONSO BEZERRA-RN,,,,,RN,,,,"1.265,93",,,,,,-,,,,,,"1.265,93",,,,,,,"7.068,90",,,,,,,,,
AGUA NOVA-RN,,,,,RN,,,,"1.265,93",,,,,,-,,,,,,"1.265,93",,,,,,,"7.068,90",,,,,,,,,
ALEXANDRIA-RN,,,,,RN,,,,"1.392,52",,,,,,-,,,,,,"1.392,52",,,,,,,"7.775,79",,,,,,,,,
ALMINO AFONSO-RN,,,,,RN,,,,"1.265,93",,,,,,-,,,,,,"1.265,93",,,,,,,"7.068,90",,,,,,,,,
ALTO DO RODRIGUES-RN,,,,,RN,,,,"124.087,93",,,,,,"47.520,80",,,,,,"171.608,73",,,,,,,"1.057.704,82",,,,,,,,,
ANTONIO MARTINS-RN,,,,,RN,,,,"1.265,93",,,,,,-,,,,,,"1.265,93",,,,,,,"7.068,90",,,,,,,,,
APODI-RN,,,,,RN,,,,"91.360,62",,,,,,"56.955,53",,,,,,"148.316,15",,,,,,,"939.960,32",,,,,,,,,
AREIA BRANCA-RN,,,,,RN,,,,"203.474,52",,,,,,"162.998,80",,,,,,"366.473,32",,,,,,,"2.120.924,78",,,,,,,,,
AUGUSTO SEVERO-RN,,,,,RN,,,,"1.265,93",,,,,,-,,,,,,"1.265,93",,,,,,,"7.068,90",,,,,,,,,
BARAUNA-RN,,,,,RN,,,,"1.519,11",,,,,,-,,,,,,"1.519,11",,,,,,,"8.482,68",,,,,,,,,
CAICO-RN,,,,,RN,,,,"2.025,49",,,,,,-,,,,,,"2.025,49",,,,,,,"11.310,25",,,,,,,,,
CARAUBAS-RN,,,,,RN,,,,"29.008,40",,,,,,"10.245,13",,,,,,"39.253,53",,,,,,,"248.362,45",,,,,,,,,
CARNAUBA DOS DANTAS-RN,,,,,RN,,,,"1.265,93",,,,,,-,,,,,,"1.265,93",,,,,,,"7.068,90",,,,,,,,,
CARNAUBAIS-RN,,,,,RN,,,,"64.200,34",,,,,,"22.888,51",,,,,,"87.088,85",,,,,,,"516.351,31",,,,,,,,,
CERRO CORA-RN,,,,,RN,,,,"1.329,22",,,,,,-,,,,,,"1.329,22",,,,,,,"7.422,35",,,,,,,,,
CORONEL JOAO PESSOA-RN,,,,,RN,,,,"1.265,93",,,,,,-,,,,,,"1.265,93",,,,,,,"7.068,90",,,,,,,,,
CRUZETA-RN,,,,,RN,,,,"1.265,93",,,,,,-,,,,,,"1.265,93",,,,,,,"7.068,90",,,,,,,,,
CURRAIS NOVOS-RN,,,,,RN,,,,"1.962,19",,,,,,-,,,,,,"1.962,19",,,,,,,"10.956,81",,,,,,,,,
DOUTOR SEVERIANO-RN,,,,,RN,,,,"1.265,93",,,,,,-,,,,,,"1.265,93",,,,,,,"7.068,90",,,,,,,,,
ENCANTO-RN,,,,,RN,,,,"1.265,93",,,,,,-,,,,,,"1.265,93",,,,,,,"7.068,90",,,,,,,,,
EQUADOR-RN,,,,,RN,,,,"1.265,93",,,,,,-,,,,,,"1.265,93",,,,,,,"7.068,90",,,,,,,,,
FELIPE GUERRA-RN,,,,,RN,,,,"52.272,07",,,,,,"25.042,00",,,,,,"77.314,07",,,,,,,"462.719,96",,,,,,,,,
FLORANIA-RN,,,,,RN,,,,"1.265,93",,,,,,-,,,,,,"1.265,93",,,,,,,"7.068,90",,,,,,,,,
FRANCISCO DANTAS-RN,,,,,RN,,,,"1.265,93",,,,,,-,,,,,,"1.265,93",,,,,,,"7.068,90",,,,,,,,,
FRUTUOSO GOMES-RN,,,,,RN,,,,"1.265,93",,,,,,-,,,,,,"1.265,93",,,,,,,"7.068,90",,,,,,,,,
GALINHOS-RN,,,,,RN,,,,"1.265,93",,,,,,"61,31",,,,,,"1.327,24",,,,,,,"7.464,53",,,,,,,,,
GOVERNADOR DIX-SEPT ROSADO-RN,,,,,RN,,,,"52.151,36",,,,,,"27.865,19",,,,,,"80.016,55",,,,,,,"465.656,09",,,,,,,,,
GROSSOS-RN,,,,,RN,,,,"20.008,45",,,,,,"32.868,08",,,,,,"52.876,53",,,,,,,"354.254,48",,,,,,,,,
GUAMARE-RN,,,,,RN,,,,"172.900,76",,,,,,"672.406,42",,,,,,"845.307,18",,,,,,,"4.267.066,96",,,,,,,,,
IPANGUACU-RN,,,,,RN,,,,"1.329,22",,,,,,-,,,,,,"1.329,22",,,,,,,"7.422,35",,,,,,,,,
IPUEIRA-RN,,,,,RN,,,,"1.265,93",,,,,,-,,,,,,"1.265,93",,,,,,,"7.068,90",,,,,,,,,
ITAJA-RN,,,,,RN,,,,"1.265,93",,,,,,-,,,,,,"1.265,93",,,,,,,"7.068,90",,,,,,,,,
ITAU-RN,,,,,RN,,,,"1.265,93",,,,,,-,,,,,,"1.265,93",,,,,,,"7.068,90",,,,,,,,,
JANDAIRA-RN,,,,,RN,,,,"1.265,93",,,,,,-,,,,,,"1.265,93",,,,,,,"7.068,90",,,,,,,,,
JANDUIS-RN,,,,,RN,,,,"1.265,93",,,,,,-,,,,,,"1.265,93",,,,,,,"7.068,90",,,,,,,,,
JARDIM DE PIRANHAS-RN,,,,,RN,,,,"1.329,22",,,,,,-,,,,,,"1.329,22",,,,,,,"7.422,35",,,,,,,,,
JARDIM DO SERIDO-RN,,,,,RN,,,,"1.329,22",,,,,,-,,,,,,"1.329,22",,,,,,,"7.422,35",,,,,,,,,
JOAO DIAS-RN,,,,,RN,,,,"1.265,93",,,,,,-,,,,,,"1.265,93",,,,,,,"7.068,90",,,,,,,,,
JOSE DA PENHA-RN,,,,,RN,,,,"1.265,93",,,,,,-,,,,,,"1.265,93",,,,,,,"7.068,90",,,,,,,,,
JUCURUTU-RN,,,,,RN,,,,"1.519,11",,,,,,-,,,,,,"1.519,11",,,,,,,"8.482,68",,,,,,,,,
LAGOA NOVA-RN,,,,,RN,,,,"1.329,22",,,,,,-,,,,,,"1.329,22",,,,,,,"7.422,35",,,,,,,,,
LUCRECIA-RN,,,,,RN,,,,"1.265,93",,,,,,-,,,,,,"1.265,93",,,,,,,"7.068,90",,,,,,,,,
LUIS GOMES-RN,,,,,RN,,,,"1.265,93",,,,,,-,,,,,,"1.265,93",,,,,,,"7.068,90",,,,,,,,,
MACAU-RN,,,,,RN,,,,"227.257,13",,,,,,"102.709,72",,,,,,"329.966,85",,,,,,,"2.058.805,01",,,,,,,,,
MAJOR SALES-RN,,,,,RN,,,,"1.265,93",,,,,,-,,,,,,"1.265,93",,,,,,,"7.068,90",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
