CATUNDA-CE,,,,,,,,,CE,,,,"1.269,43",,,,,,,,,-,,,,,,"1.269,43",,,,,,,,,"5.898,06",,,,,,,
CAUCAIA-CE,,,,,,,,,CE,,,,"127,68",,,,,,,,,"3.371,76",,,,,,"3.499,44",,,,,,,,,"29.341,88",,,,,,,
CHAVAL-CE,,,,,,,,,CE,,,,"1.329,88",,,,,,,,,-,,,,,,"1.329,88",,,,,,,,,"6.178,93",,,,,,,
COREAU-CE,,,,,,,,,CE,,,,"1.571,68",,,,,,,,,-,,,,,,"1.571,68",,,,,,,,,"7.302,37",,,,,,,
CRATEUS-CE,,,,,,,,,CE,,,,"2.115,73",,,,,,,,,-,,,,,,"2.115,73",,,,,,,,,"9.830,12",,,,,,,
CROATA-CE,,,,,,,,,CE,,,,"1.450,78",,,,,,,,,-,,,,,,"1.450,78",,,,,,,,,"6.740,64",,,,,,,
CRUZ-CE,,,,,,,,,CE,,,,"1.571,68",,,,,,,,,-,,,,,,"1.571,68",,,,,,,,,"7.302,37",,,,,,,
FORQUILHA-CE,,,,,,,,,CE,,,,"1.571,68",,,,,,,,,-,,,,,,"1.571,68",,,,,,,,,"7.302,37",,,,,,,
FORTALEZA-CE,,,,,,,,,CE,,,,"84.248,16",,,,,,,,,"4.495,67",,,,,,"88.743,83",,,,,,,,,"429.453,74",,,,,,,
FRECHEIRINHA-CE,,,,,,,,,CE,,,,"1.329,88",,,,,,,,,-,,,,,,"1.329,88",,,,,,,,,"6.178,93",,,,,,,
GENERAL SAMPAIO-CE,,,,,,,,,CE,,,,"1.208,98",,,,,,,,,-,,,,,,"1.208,98",,,,,,,,,"5.617,20",,,,,,,
GRACA-CE,,,,,,,,,CE,,,,"1.390,33",,,,,,,,,-,,,,,,"1.390,33",,,,,,,,,"6.459,79",,,,,,,
GRANJA-CE,,,,,,,,,CE,,,,"1.934,38",,,,,,,,,-,,,,,,"1.934,38",,,,,,,,,"8.987,53",,,,,,,
GROAIRAS-CE,,,,,,,,,CE,,,,"1.208,98",,,,,,,,,-,,,,,,"1.208,98",,,,,,,,,"5.617,20",,,,,,,
GUARACIABA DO NORTE-CE,,,,,,,,,CE,,,,"1.813,48",,,,,,,,,-,,,,,,"1.813,48",,,,,,,,,"8.425,81",,,,,,,
HIDROLANDIA-CE,,,,,,,,,CE,,,,"1.511,23",,,,,,,,,-,,,,,,"1.511,23",,,,,,,,,"7.021,51",,,,,,,
HORIZONTE-CE,,,,,,,,,CE,,,,"477.833,89",,,,,,,,,-,,,,,,"477.833,89",,,,,,,,,"2.078.196,65",,,,,,,
IBIAPINA-CE,,,,,,,,,CE,,,,"1.571,68",,,,,,,,,-,,,,,,"1.571,68",,,,,,,,,"7.302,37",,,,,,,
ICAPUI-CE,,,,,,,,,CE,,,,"64.947,85",,,,,,,,,"15.407,75",,,,,,"80.355,60",,,,,,,,,"375.569,78",,,,,,,
INDEPENDENCIA-CE,,,,,,,,,CE,,,,"1.632,13",,,,,,,,,-,,,,,,"1.632,13",,,,,,,,,"7.583,24",,,,,,,
IPAPORANGA-CE,,,,,,,,,CE,,,,"1.269,43",,,,,,,,,-,,,,,,"1.269,43",,,,,,,,,"5.898,06",,,,,,,
IPU-CE,,,,,,,,,CE,,,,"1.813,48",,,,,,,,,-,,,,,,"1.813,48",,,,,,,,,"8.425,81",,,,,,,
IPUEIRAS-CE,,,,,,,,,CE,,,,"1.813,48",,,,,,,,,-,,,,,,"1.813,48",,,,,,,,,"8.425,81",,,,,,,
IRAUCUBA-CE,,,,,,,,,CE,,,,"1.571,68",,,,,,,,,-,,,,,,"1.571,68",,,,,,,,,"7.302,37",,,,,,,
ITAPAGE-CE,,,,,,,,,CE,,,,"1.873,93",,,,,,,,,-,,,,,,"1.873,93",,,,,,,,,"8.706,68",,,,,,,
ITAPIPOCA-CE,,,,,,,,,CE,,,,"50.955,00",,,,,,,,,"42.017,28",,,,,,"92.972,28",,,,,,,,,"442.513,60",,,,,,,
ITAREMA-CE,,,,,,,,,CE,,,,"39.937,70",,,,,,,,,"35.721,14",,,,,,"75.658,84",,,,,,,,,"369.455,70",,,,,,,
JAGUARUANA-CE,,,,,,,,,CE,,,,"59,88",,,,,,,,,"25,15",,,,,,"85,03",,,,,,,,,"419,93",,,,,,,
JIJOCA DE JERICOACOARA-CE,,,,,,,,,CE,,,,"1.390,33",,,,,,,,,-,,,,,,"1.390,33",,,,,,,,,"6.459,79",,,,,,,
MARACANAU-CE,,,,,,,,,CE,,,,"131,65",,,,,,,,,-,,,,,,"131,65",,,,,,,,,"1.192.184,53",,,,,,,
MARCO-CE,,,,,,,,,CE,,,,"1.571,68",,,,,,,,,-,,,,,,"1.571,68",,,,,,,,,"7.302,37",,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARTINOPOLE-CE,,,,,,,,,CE,,,,"1.269,43",,,,,,,,,-,,,,,,"1.269,43",,,,,,,,,"5.898,06",,,,,,,
MASSAPE-CE,,,,,,,,,CE,,,,"1.753,03",,,,,,,,,-,,,,,,"1.753,03",,,,,,,,,"8.144,95",,,,,,,
MERUOCA-CE,,,,,,,,,CE,,,,"1.329,88",,,,,,,,,-,,,,,,"1.329,88",,,,,,,,,"6.178,93",,,,,,,
MIRAIMA-CE,,,,,,,,,CE,,,,"1.329,88",,,,,,,,,-,,,,,,"1.329,88",,,,,,,,,"6.178,93",,,,,,,
MONSENHOR TABOSA-CE,,,,,,,,,CE,,,,"1.450,78",,,,,,,,,-,,,,,,"1.450,78",,,,,,,,,"6.740,64",,,,,,,
MORAUJO-CE,,,,,,,,,CE,,,,"1.208,98",,,,,,,,,-,,,,,,"1.208,98",,,,,,,,,"5.617,20",,,,,,,
MORRINHOS-CE,,,,,,,,,CE,,,,"1.571,68",,,,,,,,,-,,,,,,"1.571,68",,,,,,,,,"7.302,37",,,,,,,
MUCAMBO-CE,,,,,,,,,CE,,,,"1.390,33",,,,,,,,,-,,,,,,"1.390,33",,,,,,,,,"6.459,79",,,,,,,
NOVA RUSSAS-CE,,,,,,,,,CE,,,,"1.692,58",,,,,,,,,-,,,,,,"1.692,58",,,,,,,,,"7.864,09",,,,,,,
NOVO ORIENTE-CE,,,,,,,,,CE,,,,"1.632,13",,,,,,,,,-,,,,,,"1.632,13",,,,,,,,,"7.583,24",,,,,,,
PACAJUS-CE,,,,,,,,,CE,,,,-,,,,,,,,,-,,,,,,-,,,,,,,,,"6,33",,,,,,,
PACUJA-CE,,,,,,,,,CE,,,,"1.208,98",,,,,,,,,-,,,,,,"1.208,98",,,,,,,,,"5.617,20",,,,,,,
PARACURU-CE,,,,,,,,,CE,,,,"38.560,54",,,,,,,,,"66.281,09",,,,,,"104.841,63",,,,,,,,,"465.252,61",,,,,,,
PARAIPABA-CE,,,,,,,,,CE,,,,"1.692,58",,,,,,,,,"2.635,13",,,,,,"4.327,71",,,,,,,,,"21.399,81",,,,,,,
PARAMOTI-CE,,,,,,,,,CE,,,,"1.269,43",,,,,,,,,-,,,,,,"1.269,43",,,,,,,,,"5.898,06",,,,,,,
PENTECOSTE-CE,,,,,,,,,CE,,,,"1.753,03",,,,,,,,,-,,,,,,"1.753,03",,,,,,,,,"8.144,95",,,,,,,
PIRES FERREIRA-CE,,,,,,,,,CE,,,,"1.208,98",,,,,,,,,-,,,,,,"1.208,98",,,,,,,,,"5.617,20",,,,,,,
PORANGA-CE,,,,,,,,,CE,,,,"1.269,43",,,,,,,,,-,,,,,,"1.269,43",,,,,,,,,"5.898,06",,,,,,,
QUITERIANOPOLIS-CE,,,,,,,,,CE,,,,"1.571,68",,,,,,,,,-,,,,,,"1.571,68",,,,,,,,,"7.302,37",,,,,,,
RERIUTABA-CE,,,,,,,,,CE,,,,"1.511,23",,,,,,,,,-,,,,,,"1.511,23",,,,,,,,,"7.021,51",,,,,,,
SANTA QUITERIA-CE,,,,,,,,,CE,,,,"1.873,93",,,,,,,,,-,,,,,,"1.873,93",,,,,,,,,"8.706,68",,,,,,,
SANTANA DO ACARAU-CE,,,,,,,,,CE,,,,"1.692,58",,,,,,,,,-,,,,,,"1.692,58",,,,,,,,,"7.864,09",,,,,,,
SAO BENEDITO-CE,,,,,,,,,CE,,,,"1.873,93",,,,,,,,,-,,,,,,"1.873,93",,,,,,,,,"8.706,68",,,,,,,
SAO GONCALO DO AMARANTE-CE,,,,,,,,,CE,,,,"479.707,82",,,,,,,,,-,,,,,,"479.707,82",,,,,,,,,"2.088.325,08",,,,,,,
SAO LUIS DO CURU-CE,,,,,,,,,CE,,,,"1.329,88",,,,,,,,,-,,,,,,"1.329,88",,,,,,,,,"6.178,93",,,,,,,
SENADOR SA-CE,,,,,,,,,CE,,,,"1.208,98",,,,,,,,,-,,,,,,"1.208,98",,,,,,,,,"5.617,20",,,,,,,
SOBRAL-CE,,,,,,,,,CE,,,,"2.417,97",,,,,,,,,-,,,,,,"2.417,97",,,,,,,,,"11.234,43",,,,,,,
TAMBORIL-CE,,,,,,,,,CE,,,,"1.632,13",,,,,,,,,-,,,,,,"1.632,13",,,,,,,,,"7.583,24",,,,,,,
TEJUCUOCA-CE,,,,,,,,,CE,,,,"1.390,33",,,,,,,,,-,,,,,,"1.390,33",,,,,,,,,"6.459,79",,,,,,,
TIANGUA-CE,,,,,,,,,CE,,,,"2.055,28",,,,,,,,,-,,,,,,"2.055,28",,,,,,,,,"9.549,27",,,,,,,
TRAIRI-CE,,,,,,,,,CE,,,,"44.069,18",,,,,,,,,"65.357,08",,,,,,"109.426,26",,,,,,,,,"528.990,61",,,,,,,
TURURU-CE,,,,,,,,,CE,,,,"1.329,88",,,,,,,,,-,,,,,,"1.329,88",,,,,,,,,"6.178,93",,,,,,,
UBAJARA-CE,,,,,,,,,CE,,,,"1.692,58",,,,,,,,,-,,,,,,"1.692,58",,,,,,,,,"7.864,09",,,,,,,
UMIRIM-CE,,,,,,,,,CE,,,,"1.511,23",,,,,,,,,-,,,,,,"1.511,23",,,,,,,,,"7.021,51",,,,,,,
URUBURETAMA-CE,,,,,,,,,CE,,,,"1.511,23",,,,,,,,,-,,,,,,"1.511,23",,,,,,,,,"7.021,51",,,,,,,
URUOCA-CE,,,,,,,,,CE,,,,"1.329,88",,,,,,,,,-,,,,,,"1.329,88",,,,,,,,,"6.178,93",,,,,,,
VARJOTA-CE,,,,,,,,,CE,,,,"1.450,78",,,,,,,,,-,,,,,,"1.450,78",,,,,,,,,"6.740,64",,,,,,,
VICOSA DO CEARA-CE,,,,,,,,,CE,,,,"1.934,38",,,,,,,,,-,,,,,,"1.934,38",,,,,,,,,"8.987,53",,,,,,,
CEARA  TOTAL,,,,,,,,,,,,,"1.957.475,47",,,,,,,,,"311.802,75",,,,,,"2.269.278,22",,,,,,,,,"11.331.088,87",,,,,,,
AFONSO CLAUDIO-ES,,,,,,,,,ES,,,,"29.902,20",,,,,,,,,-,,,,,,"29.902,20",,,,,,,,,"151.167,66",,,,,,,
AGUA DOCE DO NORTE-ES,,,,,,,,,ES,,,,"22.426,65",,,,,,,,,-,,,,,,"22.426,65",,,,,,,,,"113.375,73",,,,,,,
AGUIA BRANCA-ES,,,,,,,,,ES,,,,"21.358,71",,,,,,,,,-,,,,,,"21.358,71",,,,,,,,,"107.976,89",,,,,,,
ALEGRE-ES,,,,,,,,,ES,,,,"29.902,20",,,,,,,,,-,,,,,,"29.902,20",,,,,,,,,"151.167,66",,,,,,,
ALFREDO CHAVES-ES,,,,,,,,,ES,,,,"23.494,59",,,,,,,,,-,,,,,,"23.494,59",,,,,,,,,"118.774,59",,,,,,,
ALTO RIO NOVO-ES,,,,,,,,,ES,,,,"21.358,71",,,,,,,,,-,,,,,,"21.358,71",,,,,,,,,"107.976,89",,,,,,,
ANCHIETA-ES,,,,,,,,,ES,,,,"153.723,63",,,,,,,,,-,,,,,,"153.723,63",,,,,,,,,"777.134,86",,,,,,,
APIACA-ES,,,,,,,,,ES,,,,"21.358,71",,,,,,,,,-,,,,,,"21.358,71",,,,,,,,,"107.976,89",,,,,,,
ARACRUZ-ES,,,,,,,,,ES,,,,"215.213,09",,,,,,,,,"639.462,41",,,,,,"854.675,50",,,,,,,,,"5.524.879,13",,,,,,,
ATILIO VIVACQUA-ES,,,,,,,,,ES,,,,"21.358,71",,,,,,,,,-,,,,,,"21.358,71",,,,,,,,,"107.976,89",,,,,,,
BAIXO GUANDU-ES,,,,,,,,,ES,,,,"29.902,20",,,,,,,,,-,,,,,,"29.902,20",,,,,,,,,"151.167,66",,,,,,,
BARRA DE SAO FRANCISCO-ES,,,,,,,,,ES,,,,"32.038,07",,,,,,,,,-,,,,,,"32.038,07",,,,,,,,,"161.965,35",,,,,,,
BOA ESPERANCA-ES,,,,,,,,,ES,,,,"23.494,59",,,,,,,,,-,,,,,,"23.494,59",,,,,,,,,"118.774,59",,,,,,,
BOM JESUS DO NORTE-ES,,,,,,,,,ES,,,,"21.358,71",,,,,,,,,-,,,,,,"21.358,71",,,,,,,,,"107.976,89",,,,,,,
BREJETUBA-ES,,,,,,,,,ES,,,,"22.426,65",,,,,,,,,-,,,,,,"22.426,65",,,,,,,,,"113.375,73",,,,,,,
CACHOEIRO DE ITAPEMIRIM-ES,,,,,,,,,ES,,,,"42.717,43",,,,,,,,,-,,,,,,"42.717,43",,,,,,,,,"215.953,80",,,,,,,
CARIACICA-ES,,,,,,,,,ES,,,,"42.717,43",,,,,,,,,-,,,,,,"42.717,43",,,,,,,,,"215.953,80",,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CASTELO-ES,,,,,,,,,ES,,,,"30.970,13",,,,,,,,,-,,,,,,"30.970,13",,,,,,,,,"156.566,49",,,,,,,
COLATINA-ES,,,,,,,,,ES,,,,"39.513,62",,,,,,,,,-,,,,,,"39.513,62",,,,,,,,,"199.757,27",,,,,,,
CONCEICAO DA BARRA-ES,,,,,,,,,ES,,,,"85.361,18",,,,,,,,,"20.411,13",,,,,,"105.772,31",,,,,,,,,"492.635,14",,,,,,,
CONCEICAO DO CASTELO-ES,,,,,,,,,ES,,,,"22.426,65",,,,,,,,,-,,,,,,"22.426,65",,,,,,,,,"113.375,73",,,,,,,
DIVINO DE SAO LOURENCO-ES,,,,,,,,,ES,,,,"21.358,71",,,,,,,,,-,,,,,,"21.358,71",,,,,,,,,"107.976,89",,,,,,,
DOMINGOS MARTINS-ES,,,,,,,,,ES,,,,"29.902,20",,,,,,,,,-,,,,,,"29.902,20",,,,,,,,,"151.167,66",,,,,,,
DORES DO RIO PRETO-ES,,,,,,,,,ES,,,,"21.358,71",,,,,,,,,-,,,,,,"21.358,71",,,,,,,,,"107.976,89",,,,,,,
ECOPORANGA-ES,,,,,,,,,ES,,,,"27.766,33",,,,,,,,,-,,,,,,"27.766,33",,,,,,,,,"140.369,96",,,,,,,
FUNDAO-ES,,,,,,,,,ES,,,,"141.425,74",,,,,,,,,"105.954,54",,,,,,"247.380,28",,,,,,,,,"1.450.120,29",,,,,,,
GOVERNADOR LINDENBERG-ES,,,,,,,,,ES,,,,"21.358,71",,,,,,,,,-,,,,,,"21.358,71",,,,,,,,,"107.976,89",,,,,,,
GUACUI-ES,,,,,,,,,ES,,,,"28.834,26",,,,,,,,,-,,,,,,"28.834,26",,,,,,,,,"145.768,81",,,,,,,
GUARAPARI-ES,,,,,,,,,ES,,,,"39.513,62",,,,,,,,,-,,,,,,"39.513,62",,,,,,,,,"199.757,27",,,,,,,
IBATIBA-ES,,,,,,,,,ES,,,,"26.698,39",,,,,,,,,-,,,,,,"26.698,39",,,,,,,,,"134.971,12",,,,,,,
IBIRACU-ES,,,,,,,,,ES,,,,"22.426,65",,,,,,,,,-,,,,,,"22.426,65",,,,,,,,,"113.375,73",,,,,,,
IBITIRAMA-ES,,,,,,,,,ES,,,,"21.358,71",,,,,,,,,-,,,,,,"21.358,71",,,,,,,,,"107.976,89",,,,,,,
ICONHA-ES,,,,,,,,,ES,,,,"22.426,65",,,,,,,,,-,,,,,,"22.426,65",,,,,,,,,"113.375,73",,,,,,,
IRUPI-ES,,,,,,,,,ES,,,,"22.426,65",,,,,,,,,-,,,,,,"22.426,65",,,,,,,,,"113.375,73",,,,,,,
ITAGUACU-ES,,,,,,,,,ES,,,,"23.494,59",,,,,,,,,-,,,,,,"23.494,59",,,,,,,,,"118.774,59",,,,,,,
ITAPEMIRIM-ES,,,,,,,,,ES,,,,"172.170,47",,,,,,,,,"798.313,19",,,,,,"970.483,66",,,,,,,,,"3.520.700,86",,,,,,,
ITARANA-ES,,,,,,,,,ES,,,,"22.426,65",,,,,,,,,-,,,,,,"22.426,65",,,,,,,,,"113.375,73",,,,,,,
IUNA-ES,,,,,,,,,ES,,,,"28.834,26",,,,,,,,,-,,,,,,"28.834,26",,,,,,,,,"145.768,81",,,,,,,
JAGUARE-ES,,,,,,,,,ES,,,,"246.279,80",,,,,,,,,"92.892,15",,,,,,"339.171,95",,,,,,,,,"1.902.331,09",,,,,,,
JERONIMO MONTEIRO-ES,,,,,,,,,ES,,,,"22.426,65",,,,,,,,,-,,,,,,"22.426,65",,,,,,,,,"113.375,73",,,,,,,
JOAO NEIVA-ES,,,,,,,,,ES,,,,"24.562,52",,,,,,,,,-,,,,,,"24.562,52",,,,,,,,,"124.173,43",,,,,,,
LARANJA DA TERRA-ES,,,,,,,,,ES,,,,"22.426,65",,,,,,,,,-,,,,,,"22.426,65",,,,,,,,,"113.375,73",,,,,,,
LINHARES-ES,,,,,,,,,ES,,,,"1.790.705,06",,,,,,,,,"624.965,07",,,,,,"2.415.670,13",,,,,,,,,"12.714.168,70",,,,,,,
MANTENOPOLIS-ES,,,,,,,,,ES,,,,"22.426,65",,,,,,,,,-,,,,,,"22.426,65",,,,,,,,,"113.375,73",,,,,,,
MARATAIZES-ES,,,,,,,,,ES,,,,"29.902,20",,,,,,,,,"357.871,07",,,,,,"387.773,27",,,,,,,,,"973.911,34",,,,,,,
MARECHAL FLORIANO-ES,,,,,,,,,ES,,,,"23.494,59",,,,,,,,,-,,,,,,"23.494,59",,,,,,,,,"118.774,59",,,,,,,
MARILANDIA-ES,,,,,,,,,ES,,,,"22.426,65",,,,,,,,,-,,,,,,"22.426,65",,,,,,,,,"113.375,73",,,,,,,
MIMOSO DO SUL-ES,,,,,,,,,ES,,,,"28.834,26",,,,,,,,,-,,,,,,"28.834,26",,,,,,,,,"145.768,81",,,,,,,
MONTANHA-ES,,,,,,,,,ES,,,,"25.630,46",,,,,,,,,-,,,,,,"25.630,46",,,,,,,,,"129.572,27",,,,,,,
MUCURICI-ES,,,,,,,,,ES,,,,"21.358,71",,,,,,,,,-,,,,,,"21.358,71",,,,,,,,,"107.976,89",,,,,,,
MUNIZ FREIRE-ES,,,,,,,,,ES,,,,"26.698,39",,,,,,,,,-,,,,,,"26.698,39",,,,,,,,,"134.971,12",,,,,,,
MUQUI-ES,,,,,,,,,ES,,,,"23.494,59",,,,,,,,,-,,,,,,"23.494,59",,,,,,,,,"118.774,59",,,,,,,
NOVA VENECIA-ES,,,,,,,,,ES,,,,"33.106,00",,,,,,,,,-,,,,,,"33.106,00",,,,,,,,,"167.364,19",,,,,,,
PANCAS-ES,,,,,,,,,ES,,,,"26.698,39",,,,,,,,,-,,,,,,"26.698,39",,,,,,,,,"134.971,12",,,,,,,
PEDRO CANARIO-ES,,,,,,,,,ES,,,,"27.766,33",,,,,,,,,-,,,,,,"27.766,33",,,,,,,,,"140.369,96",,,,,,,
PINHEIROS-ES,,,,,,,,,ES,,,,"27.766,33",,,,,,,,,-,,,,,,"27.766,33",,,,,,,,,"140.369,96",,,,,,,
PIUMA-ES,,,,,,,,,ES,,,,"25.630,46",,,,,,,,,"33.896,30",,,,,,"59.526,76",,,,,,,,,"191.332,05",,,,,,,
PONTO BELO-ES,,,,,,,,,ES,,,,"21.358,71",,,,,,,,,-,,,,,,"21.358,71",,,,,,,,,"107.976,89",,,,,,,
PRESIDENTE KENNEDY-ES,,,,,,,,,ES,,,,"129.127,86",,,,,,,,,"2.264.983,72",,,,,,"2.394.111,58",,,,,,,,,"11.263.295,12",,,,,,,
RIO BANANAL-ES,,,,,,,,,ES,,,,"25.630,46",,,,,,,,,-,,,,,,"25.630,46",,,,,,,,,"129.572,27",,,,,,,
RIO NOVO DO SUL-ES,,,,,,,,,ES,,,,"22.426,65",,,,,,,,,-,,,,,,"22.426,65",,,,,,,,,"113.375,73",,,,,,,
SANTA LEOPOLDINA-ES,,,,,,,,,ES,,,,"23.494,59",,,,,,,,,-,,,,,,"23.494,59",,,,,,,,,"118.774,59",,,,,,,
SANTA MARIA DE JETIBA-ES,,,,,,,,,ES,,,,"29.902,20",,,,,,,,,-,,,,,,"29.902,20",,,,,,,,,"151.167,66",,,,,,,
SANTA TERESA-ES,,,,,,,,,ES,,,,"27.766,33",,,,,,,,,-,,,,,,"27.766,33",,,,,,,,,"140.369,96",,,,,,,
SAO DOMINGOS DO NORTE-ES,,,,,,,,,ES,,,,"21.358,71",,,,,,,,,-,,,,,,"21.358,71",,,,,,,,,"107.976,89",,,,,,,
SAO GABRIEL DA PALHA-ES,,,,,,,,,ES,,,,"29.902,20",,,,,,,,,-,,,,,,"29.902,20",,,,,,,,,"151.167,66",,,,,,,
SAO JOSE DO CALCADO-ES,,,,,,,,,ES,,,,"22.426,65",,,,,,,,,-,,,,,,"22.426,65",,,,,,,,,"113.375,73",,,,,,,
SAO MATEUS-ES,,,,,,,,,ES,,,,"1.092.949,96",,,,,,,,,"69.648,58",,,,,,"1.162.598,54",,,,,,,,,"5.320.159,51",,,,,,,
SAO ROQUE DO CANAA-ES,,,,,,,,,ES,,,,"22.426,65",,,,,,,,,-,,,,,,"22.426,65",,,,,,,,,"113.375,73",,,,,,,
SERRA-ES,,,,,,,,,ES,,,,"245.957,82",,,,,,,,,"269.695,76",,,,,,"515.653,58",,,,,,,,,"3.114.679,86",,,,,,,
SOORETAMA-ES,,,,,,,,,ES,,,,"27.766,33",,,,,,,,,-,,,,,,"27.766,33",,,,,,,,,"140.369,96",,,,,,,
VARGEM ALTA-ES,,,,,,,,,ES,,,,"25.630,46",,,,,,,,,-,,,,,,"25.630,46",,,,,,,,,"129.572,27",,,,,,,
VENDA NOVA DO IMIGRANTE-ES,,,,,,,,,ES,,,,"26.698,39",,,,,,,,,-,,,,,,"26.698,39",,,,,,,,,"134.971,12",,,,,,,
VIANA-ES,,,,,,,,,ES,,,,"35.241,87",,,,,,,,,-,,,,,,"35.241,87",,,,,,,,,"178.161,88",,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VILA PAVAO-ES,,,,,,,,,ES,,,,"21.358,71",,,,,,,,,-,,,,,,"21.358,71",,,,,,,,,"107.976,89",,,,,,,
VILA VALERIO-ES,,,,,,,,,ES,,,,"23.494,59",,,,,,,,,-,,,,,,"23.494,59",,,,,,,,,"118.774,59",,,,,,,
VILA VELHA-ES,,,,,,,,,ES,,,,"245.957,82",,,,,,,,,-,,,,,,"245.957,82",,,,,,,,,"1.243.415,81",,,,,,,
VITORIA-ES,,,,,,,,,ES,,,,"245.957,82",,,,,,,,,"23.300,96",,,,,,"269.258,78",,,,,,,,,"1.405.091,27",,,,,,,
ESPIRITO SANTO  TOTAL,,,,,,,,,,,,,"6.485.274,63",,,,,,,,,"5.301.394,88",,,,,,"11.786.669,51",,,,,,,,,"58.310.653,91",,,,,,,
BETIM-MG,,,,,,,,,MG,,,,"32.698,41",,,,,,,,,-,,,,,,"32.698,41",,,,,,,,,"153.819,68",,,,,,,
JUIZ DE FORA-MG,,,,,,,,,MG,,,,-,,,,,,,,,-,,,,,,-,,,,,,,,,-,,,,,,,
MINAS GERAIS  TOTAL,,,,,,,,,,,,,"32.698,41",,,,,,,,,-,,,,,,"32.698,41",,,,,,,,,"153.819,68",,,,,,,
AFUA-PA,,,,,,,,,PA,,,,-,,,,,,,,,"5.146,97",,,,,,"5.146,97",,,,,,,,,"23.970,71",,,,,,,
ALENQUER-PA,,,,,,,,,PA,,,,-,,,,,,,,,"5.146,97",,,,,,"5.146,97",,,,,,,,,"23.970,71",,,,,,,
ALMEIRIM-PA,,,,,,,,,PA,,,,-,,,,,,,,,"5.146,97",,,,,,"5.146,97",,,,,,,,,"23.969,40",,,,,,,
ANAJAS-PA,,,,,,,,,PA,,,,-,,,,,,,,,"5.146,97",,,,,,"5.146,97",,,,,,,,,"23.969,40",,,,,,,
BREVES-PA,,,,,,,,,PA,,,,-,,,,,,,,,"5.146,97",,,,,,"5.146,97",,,,,,,,,"23.969,40",,,,,,,
CHAVES-PA,,,,,,,,,PA,,,,-,,,,,,,,,"5.146,97",,,,,,"5.146,97",,,,,,,,,"23.969,40",,,,,,,
CURUA-PA,,,,,,,,,PA,,,,-,,,,,,,,,"5.146,97",,,,,,"5.146,97",,,,,,,,,"23.970,71",,,,,,,
FARO-PA,,,,,,,,,PA,,,,-,,,,,,,,,"5.146,97",,,,,,"5.146,97",,,,,,,,,"23.970,71",,,,,,,
GURUPA-PA,,,,,,,,,PA,,,,-,,,,,,,,,"5.146,97",,,,,,"5.146,97",,,,,,,,,"23.970,71",,,,,,,
JURUTI-PA,,,,,,,,,PA,,,,-,,,,,,,,,"5.146,97",,,,,,"5.146,97",,,,,,,,,"23.970,71",,,,,,,
MELGACO-PA,,,,,,,,,PA,,,,-,,,,,,,,,"5.146,97",,,,,,"5.146,97",,,,,,,,,"23.970,71",,,,,,,
MONTE ALEGRE-PA,,,,,,,,,PA,,,,-,,,,,,,,,"5.146,97",,,,,,"5.146,97",,,,,,,,,"23.970,71",,,,,,,
OBIDOS-PA,,,,,,,,,PA,,,,-,,,,,,,,,"5.146,97",,,,,,"5.146,97",,,,,,,,,"23.970,71",,,,,,,
PORTO DE MOZ-PA,,,,,,,,,PA,,,,-,,,,,,,,,"5.146,97",,,,,,"5.146,97",,,,,,,,,"23.970,71",,,,,,,
PRAINHA-PA,,,,,,,,,PA,,,,-,,,,,,,,,"5.146,97",,,,,,"5.146,97",,,,,,,,,"23.970,71",,,,,,,
SANTAREM-PA,,,,,,,,,PA,,,,-,,,,,,,,,"5.146,97",,,,,,"5.146,97",,,,,,,,,"23.970,71",,,,,,,
TERRA SANTA-PA,,,,,,,,,PA,,,,-,,,,,,,,,"5.146,97",,,,,,"5.146,97",,,,,,,,,"23.970,71",,,,,,,
PARA  TOTAL,,,,,,,,,,,,,-,,,,,,,,,"87.498,49",,,,,,"87.498,49",,,,,,,,,"407.496,83",,,,,,,
BAYEUX-PB,,,,,,,,,PB,,,,-,,,,,,,,,-,,,,,,-,,,,,,,,,"9,67",,,,,,,
CALDAS BRANDAO-PB,,,,,,,,,PB,,,,"32.696,92",,,,,,,,,-,,,,,,"32.696,92",,,,,,,,,"153.811,62",,,,,,,
PEDRAS DE FOGO-PB,,,,,,,,,PB,,,,"125,21",,,,,,,,,-,,,,,,"125,21",,,,,,,,,"125,21",,,,,,,
SANTA RITA-PB,,,,,,,,,PB,,,,-,,,,,,,,,-,,,,,,-,,,,,,,,,"3,79",,,,,,,
PARAIBA  TOTAL,,,,,,,,,,,,,"32.822,13",,,,,,,,,-,,,,,,"32.822,13",,,,,,,,,"153.950,29",,,,,,,
CABO DE SANTO AGOSTINHO-PE,,,,,,,,,PE,,,,"477.833,89",,,,,,,,,-,,,,,,"477.833,89",,,,,,,,,"2.077.958,60",,,,,,,
CAMARAGIBE-PE,,,,,,,,,PE,,,,"32.817,17",,,,,,,,,-,,,,,,"32.817,17",,,,,,,,,"1.160.305,33",,,,,,,
