BAHIA  TOTAL,,,,,,,,,,,,"10.053.694,94",,,,,,,"7.752.186,58",,,,,,,"17.805.881,52",,,,,,,,,,"52.471.384,58",,,,,,,,,,
ACARAU-CE,,,,,,,,,CE,,,"4.476,69",,,,,,,-,,,,,,,"4.476,69",,,,,,,,,,"11.605,92",,,,,,,,,,
ALCANTARAS-CE,,,,,,,,,CE,,,"2.848,80",,,,,,,-,,,,,,,"2.848,80",,,,,,,,,,"7.385,57",,,,,,,,,,
AMONTADA-CE,,,,,,,,,CE,,,"92.058,17",,,,,,,"21.333,13",,,,,,,"113.391,30",,,,,,,,,,"293.782,46",,,,,,,,,,
APUIARES-CE,,,,,,,,,CE,,,"2.984,46",,,,,,,-,,,,,,,"2.984,46",,,,,,,,,,"7.737,28",,,,,,,,,,
AQUIRAZ-CE,,,,,,,,,CE,,,-,,,,,,,"34.372,62",,,,,,,"34.372,62",,,,,,,,,,"139.470,04",,,,,,,,,,
ARACATI-CE,,,,,,,,,CE,,,"144.832,91",,,,,,,"21.705,37",,,,,,,"166.538,28",,,,,,,,,,"484.327,97",,,,,,,,,,
ARARENDA-CE,,,,,,,,,CE,,,"2.848,80",,,,,,,-,,,,,,,"2.848,80",,,,,,,,,,"7.385,57",,,,,,,,,,
BARROQUINHA-CE,,,,,,,,,CE,,,"3.120,12",,,,,,,-,,,,,,,"3.120,12",,,,,,,,,,"8.088,98",,,,,,,,,,
BELA CRUZ-CE,,,,,,,,,CE,,,"3.798,40",,,,,,,-,,,,,,,"3.798,40",,,,,,,,,,"9.847,44",,,,,,,,,,
CAMOCIM-CE,,,,,,,,,CE,,,"4.476,69",,,,,,,-,,,,,,,"4.476,69",,,,,,,,,,"11.605,92",,,,,,,,,,
CANINDE-CE,,,,,,,,,CE,,,"4.748,01",,,,,,,-,,,,,,,"4.748,01",,,,,,,,,,"12.309,31",,,,,,,,,,
CARIDADE-CE,,,,,,,,,CE,,,"3.527,09",,,,,,,-,,,,,,,"3.527,09",,,,,,,,,,"9.144,05",,,,,,,,,,
CARIRE-CE,,,,,,,,,CE,,,"3.391,43",,,,,,,-,,,,,,,"3.391,43",,,,,,,,,,"8.792,36",,,,,,,,,,
CARNAUBAL-CE,,,,,,,,,CE,,,"3.255,77",,,,,,,-,,,,,,,"3.255,77",,,,,,,,,,"8.440,66",,,,,,,,,,
CATUNDA-CE,,,,,,,,,CE,,,"2.713,14",,,,,,,-,,,,,,,"2.713,14",,,,,,,,,,"7.033,88",,,,,,,,,,
CAUCAIA-CE,,,,,,,,,CE,,,-,,,,,,,"34.372,62",,,,,,,"34.372,62",,,,,,,,,,"139.470,04",,,,,,,,,,
CHAVAL-CE,,,,,,,,,CE,,,"2.984,46",,,,,,,-,,,,,,,"2.984,46",,,,,,,,,,"7.737,28",,,,,,,,,,
COREAU-CE,,,,,,,,,CE,,,"3.527,09",,,,,,,-,,,,,,,"3.527,09",,,,,,,,,,"9.144,05",,,,,,,,,,
CRATEUS-CE,,,,,,,,,CE,,,"4.748,01",,,,,,,-,,,,,,,"4.748,01",,,,,,,,,,"12.309,31",,,,,,,,,,
CROATA-CE,,,,,,,,,CE,,,"3.255,77",,,,,,,-,,,,,,,"3.255,77",,,,,,,,,,"8.440,66",,,,,,,,,,
CRUZ-CE,,,,,,,,,CE,,,"3.527,09",,,,,,,-,,,,,,,"3.527,09",,,,,,,,,,"9.144,05",,,,,,,,,,
FORQUILHA-CE,,,,,,,,,CE,,,"3.527,09",,,,,,,-,,,,,,,"3.527,09",,,,,,,,,,"9.144,05",,,,,,,,,,
FORTALEZA-CE,,,,,,,,,CE,,,"1.933.801,36",,,,,,,"45.830,17",,,,,,,"1.979.631,53",,,,,,,,,,"5.883.811,83",,,,,,,,,,
FRECHEIRINHA-CE,,,,,,,,,CE,,,"2.984,46",,,,,,,-,,,,,,,"2.984,46",,,,,,,,,,"7.737,28",,,,,,,,,,
GENERAL SAMPAIO-CE,,,,,,,,,CE,,,"2.713,14",,,,,,,-,,,,,,,"2.713,14",,,,,,,,,,"7.033,88",,,,,,,,,,
GRACA-CE,,,,,,,,,CE,,,"3.120,12",,,,,,,-,,,,,,,"3.120,12",,,,,,,,,,"8.088,98",,,,,,,,,,
GRANJA-CE,,,,,,,,,CE,,,"4.341,03",,,,,,,-,,,,,,,"4.341,03",,,,,,,,,,"11.254,23",,,,,,,,,,
GROAIRAS-CE,,,,,,,,,CE,,,"2.848,80",,,,,,,-,,,,,,,"2.848,80",,,,,,,,,,"7.385,57",,,,,,,,,,
GUARACIABA DO NORTE-CE,,,,,,,,,CE,,,"4.069,72",,,,,,,-,,,,,,,"4.069,72",,,,,,,,,,"10.550,83",,,,,,,,,,
HIDROLANDIA-CE,,,,,,,,,CE,,,"3.391,43",,,,,,,-,,,,,,,"3.391,43",,,,,,,,,,"8.792,36",,,,,,,,,,
IBIAPINA-CE,,,,,,,,,CE,,,"3.527,09",,,,,,,-,,,,,,,"3.527,09",,,,,,,,,,"9.144,05",,,,,,,,,,
ICAPUI-CE,,,,,,,,,CE,,,"117.552,57",,,,,,,"17.002,70",,,,,,,"134.555,27",,,,,,,,,,"400.937,93",,,,,,,,,,
INDEPENDENCIA-CE,,,,,,,,,CE,,,"3.662,75",,,,,,,-,,,,,,,"3.662,75",,,,,,,,,,"9.495,76",,,,,,,,,,
IPAPORANGA-CE,,,,,,,,,CE,,,"2.848,80",,,,,,,-,,,,,,,"2.848,80",,,,,,,,,,"7.385,57",,,,,,,,,,
IPU-CE,,,,,,,,,CE,,,"4.205,38",,,,,,,-,,,,,,,"4.205,38",,,,,,,,,,"10.902,53",,,,,,,,,,
IPUEIRAS-CE,,,,,,,,,CE,,,"4.069,72",,,,,,,-,,,,,,,"4.069,72",,,,,,,,,,"10.550,83",,,,,,,,,,
IRAUCUBA-CE,,,,,,,,,CE,,,"3.527,09",,,,,,,-,,,,,,,"3.527,09",,,,,,,,,,"9.144,05",,,,,,,,,,
ITAPAGE-CE,,,,,,,,,CE,,,"4.341,03",,,,,,,-,,,,,,,"4.341,03",,,,,,,,,,"11.254,23",,,,,,,,,,
ITAPIPOCA-CE,,,,,,,,,CE,,,"116.607,01",,,,,,,"191.963,44",,,,,,,"308.570,45",,,,,,,,,,"817.745,48",,,,,,,,,,
ITAREMA-CE,,,,,,,,,CE,,,"92.058,17",,,,,,,"89.728,24",,,,,,,"181.786,41",,,,,,,,,,"453.702,83",,,,,,,,,,
JAGUARUANA-CE,,,,,,,,,CE,,,"217,17",,,,,,,"91,21",,,,,,,"308,38",,,,,,,,,,"93.590,65",,,,,,,,,,
JIJOCA DE JERICOACOARA-CE,,,,,,,,,CE,,,"3.255,77",,,,,,,-,,,,,,,"3.255,77",,,,,,,,,,"8.440,66",,,,,,,,,,
MARCO-CE,,,,,,,,,CE,,,"3.662,75",,,,,,,-,,,,,,,"3.662,75",,,,,,,,,,"9.495,76",,,,,,,,,,
MARTINOPOLE-CE,,,,,,,,,CE,,,"2.848,80",,,,,,,-,,,,,,,"2.848,80",,,,,,,,,,"7.385,57",,,,,,,,,,
MASSAPE-CE,,,,,,,,,CE,,,"3.934,06",,,,,,,-,,,,,,,"3.934,06",,,,,,,,,,"10.199,14",,,,,,,,,,
MERUOCA-CE,,,,,,,,,CE,,,"2.984,46",,,,,,,-,,,,,,,"2.984,46",,,,,,,,,,"7.737,28",,,,,,,,,,
MIRAIMA-CE,,,,,,,,,CE,,,"2.984,46",,,,,,,-,,,,,,,"2.984,46",,,,,,,,,,"7.737,28",,,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MONSENHOR TABOSA-CE,,,,,,,,,CE,,,"3.255,77",,,,,,,-,,,,,,,"3.255,77",,,,,,,,,,"8.440,66",,,,,,,,,,
MORAUJO-CE,,,,,,,,,CE,,,"2.713,14",,,,,,,-,,,,,,,"2.713,14",,,,,,,,,,"7.033,88",,,,,,,,,,
MORRINHOS-CE,,,,,,,,,CE,,,"3.527,09",,,,,,,-,,,,,,,"3.527,09",,,,,,,,,,"9.144,05",,,,,,,,,,
MUCAMBO-CE,,,,,,,,,CE,,,"3.120,12",,,,,,,-,,,,,,,"3.120,12",,,,,,,,,,"8.088,98",,,,,,,,,,
NOVA RUSSAS-CE,,,,,,,,,CE,,,"3.798,40",,,,,,,-,,,,,,,"3.798,40",,,,,,,,,,"9.847,44",,,,,,,,,,
NOVO ORIENTE-CE,,,,,,,,,CE,,,"3.662,75",,,,,,,-,,,,,,,"3.662,75",,,,,,,,,,"9.495,76",,,,,,,,,,
PACUJA-CE,,,,,,,,,CE,,,"2.713,14",,,,,,,-,,,,,,,"2.713,14",,,,,,,,,,"7.033,88",,,,,,,,,,
PARACURU-CE,,,,,,,,,CE,,,"85.920,96",,,,,,,"124.366,70",,,,,,,"210.287,66",,,,,,,,,,"566.718,11",,,,,,,,,,
PARAIPABA-CE,,,,,,,,,CE,,,"3.798,40",,,,,,,"4.529,48",,,,,,,"8.327,88",,,,,,,,,,"20.705,44",,,,,,,,,,
PARAMOTI-CE,,,,,,,,,CE,,,"2.848,80",,,,,,,-,,,,,,,"2.848,80",,,,,,,,,,"7.385,57",,,,,,,,,,
PENTECOSTE-CE,,,,,,,,,CE,,,"3.934,06",,,,,,,-,,,,,,,"3.934,06",,,,,,,,,,"10.199,14",,,,,,,,,,
PIRES FERREIRA-CE,,,,,,,,,CE,,,"2.848,80",,,,,,,-,,,,,,,"2.848,80",,,,,,,,,,"7.385,57",,,,,,,,,,
PORANGA-CE,,,,,,,,,CE,,,"2.984,46",,,,,,,-,,,,,,,"2.984,46",,,,,,,,,,"7.737,28",,,,,,,,,,
QUITERIANOPOLIS-CE,,,,,,,,,CE,,,"3.391,43",,,,,,,-,,,,,,,"3.391,43",,,,,,,,,,"8.792,36",,,,,,,,,,
RERIUTABA-CE,,,,,,,,,CE,,,"3.391,43",,,,,,,-,,,,,,,"3.391,43",,,,,,,,,,"8.792,36",,,,,,,,,,
SANTA QUITERIA-CE,,,,,,,,,CE,,,"4.205,38",,,,,,,-,,,,,,,"4.205,38",,,,,,,,,,"10.902,53",,,,,,,,,,
SANTANA DO ACARAU-CE,,,,,,,,,CE,,,"3.798,40",,,,,,,-,,,,,,,"3.798,40",,,,,,,,,,"9.847,44",,,,,,,,,,
SAO BENEDITO-CE,,,,,,,,,CE,,,"4.205,38",,,,,,,-,,,,,,,"4.205,38",,,,,,,,,,"10.902,53",,,,,,,,,,
SAO LUIS DO CURU-CE,,,,,,,,,CE,,,"2.984,46",,,,,,,-,,,,,,,"2.984,46",,,,,,,,,,"7.737,28",,,,,,,,,,
SENADOR SA-CE,,,,,,,,,CE,,,"2.713,14",,,,,,,-,,,,,,,"2.713,14",,,,,,,,,,"7.033,88",,,,,,,,,,
SOBRAL-CE,,,,,,,,,CE,,,"5.426,29",,,,,,,-,,,,,,,"5.426,29",,,,,,,,,,"14.067,78",,,,,,,,,,
TAMBORIL-CE,,,,,,,,,CE,,,"3.662,75",,,,,,,-,,,,,,,"3.662,75",,,,,,,,,,"9.495,76",,,,,,,,,,
TEJUCUOCA-CE,,,,,,,,,CE,,,"3.255,77",,,,,,,-,,,,,,,"3.255,77",,,,,,,,,,"8.440,66",,,,,,,,,,
TIANGUA-CE,,,,,,,,,CE,,,"4.612,35",,,,,,,-,,,,,,,"4.612,35",,,,,,,,,,"11.957,62",,,,,,,,,,
TRAIRI-CE,,,,,,,,,CE,,,"98.195,38",,,,,,,"174.128,62",,,,,,,"272.324,00",,,,,,,,,,"685.348,33",,,,,,,,,,
TURURU-CE,,,,,,,,,CE,,,"3.120,12",,,,,,,-,,,,,,,"3.120,12",,,,,,,,,,"8.088,98",,,,,,,,,,
UBAJARA-CE,,,,,,,,,CE,,,"3.798,40",,,,,,,-,,,,,,,"3.798,40",,,,,,,,,,"9.847,44",,,,,,,,,,
UMIRIM-CE,,,,,,,,,CE,,,"3.391,43",,,,,,,-,,,,,,,"3.391,43",,,,,,,,,,"8.792,36",,,,,,,,,,
URUBURETAMA-CE,,,,,,,,,CE,,,"3.391,43",,,,,,,-,,,,,,,"3.391,43",,,,,,,,,,"8.792,36",,,,,,,,,,
URUOCA-CE,,,,,,,,,CE,,,"2.984,46",,,,,,,-,,,,,,,"2.984,46",,,,,,,,,,"7.737,28",,,,,,,,,,
VARJOTA-CE,,,,,,,,,CE,,,"3.255,77",,,,,,,-,,,,,,,"3.255,77",,,,,,,,,,"8.440,66",,,,,,,,,,
VICOSA DO CEARA-CE,,,,,,,,,CE,,,"4.341,03",,,,,,,-,,,,,,,"4.341,03",,,,,,,,,,"11.254,23",,,,,,,,,,
CEARA  TOTAL,,,,,,,,,,,,"2.919.457,82",,,,,,,"759.424,30",,,,,,,"3.678.882,12",,,,,,,,,,"10.587.339,01",,,,,,,,,,
AFONSO CLAUDIO-ES,,,,,,,,,ES,,,"222.705,45",,,,,,,-,,,,,,,"222.705,45",,,,,,,,,,"647.316,71",,,,,,,,,,
AGUA DOCE DO NORTE-ES,,,,,,,,,ES,,,"167.029,09",,,,,,,-,,,,,,,"167.029,09",,,,,,,,,,"485.487,53",,,,,,,,,,
AGUIA BRANCA-ES,,,,,,,,,ES,,,"159.075,32",,,,,,,-,,,,,,,"159.075,32",,,,,,,,,,"462.369,07",,,,,,,,,,
ALEGRE-ES,,,,,,,,,ES,,,"222.705,45",,,,,,,-,,,,,,,"222.705,45",,,,,,,,,,"647.316,71",,,,,,,,,,
ALFREDO CHAVES-ES,,,,,,,,,ES,,,"174.982,85",,,,,,,-,,,,,,,"174.982,85",,,,,,,,,,"508.605,97",,,,,,,,,,
ALTO RIO NOVO-ES,,,,,,,,,ES,,,"159.075,32",,,,,,,-,,,,,,,"159.075,32",,,,,,,,,,"462.369,07",,,,,,,,,,
ANCHIETA-ES,,,,,,,,,ES,,,"2.826.020,85",,,,,,,"996.542,06",,,,,,,"3.822.562,91",,,,,,,,,,"11.810.465,31",,,,,,,,,,
APIACA-ES,,,,,,,,,ES,,,"159.075,32",,,,,,,-,,,,,,,"159.075,32",,,,,,,,,,"462.369,07",,,,,,,,,,
ARACRUZ-ES,,,,,,,,,ES,,,"1.347.266,91",,,,,,,"1.593.615,89",,,,,,,"2.940.882,80",,,,,,,,,,"8.794.831,64",,,,,,,,,,
ATILIO VIVACQUA-ES,,,,,,,,,ES,,,"159.075,32",,,,,,,-,,,,,,,"159.075,32",,,,,,,,,,"462.369,07",,,,,,,,,,
BAIXO GUANDU-ES,,,,,,,,,ES,,,"222.705,45",,,,,,,-,,,,,,,"222.705,45",,,,,,,,,,"647.316,71",,,,,,,,,,
BARRA DE SAO FRANCISCO-ES,,,,,,,,,ES,,,"246.566,76",,,,,,,-,,,,,,,"246.566,76",,,,,,,,,,"716.672,07",,,,,,,,,,
BOA ESPERANCA-ES,,,,,,,,,ES,,,"182.936,63",,,,,,,-,,,,,,,"182.936,63",,,,,,,,,,"531.724,44",,,,,,,,,,
BOM JESUS DO NORTE-ES,,,,,,,,,ES,,,"159.075,32",,,,,,,-,,,,,,,"159.075,32",,,,,,,,,,"462.369,07",,,,,,,,,,
BREJETUBA-ES,,,,,,,,,ES,,,"167.029,09",,,,,,,-,,,,,,,"167.029,09",,,,,,,,,,"485.487,53",,,,,,,,,,
CACHOEIRO DE ITAPEMIRIM-ES,,,,,,,,,ES,,,"318.150,66",,,,,,,-,,,,,,,"318.150,66",,,,,,,,,,"924.738,17",,,,,,,,,,
CARIACICA-ES,,,,,,,,,ES,,,"318.150,66",,,,,,,-,,,,,,,"318.150,66",,,,,,,,,,"924.738,17",,,,,,,,,,
CASTELO-ES,,,,,,,,,ES,,,"230.659,22",,,,,,,-,,,,,,,"230.659,22",,,,,,,,,,"670.435,17",,,,,,,,,,
COLATINA-ES,,,,,,,,,ES,,,"294.289,35",,,,,,,-,,,,,,,"294.289,35",,,,,,,,,,"855.382,80",,,,,,,,,,
CONCEICAO DA BARRA-ES,,,,,,,,,ES,,,"333.597,27",,,,,,,"44.077,89",,,,,,,"377.675,16",,,,,,,,,,"1.096.060,34",,,,,,,,,,
CONCEICAO DO CASTELO-ES,,,,,,,,,ES,,,"167.029,09",,,,,,,-,,,,,,,"167.029,09",,,,,,,,,,"485.487,53",,,,,,,,,,
DIVINO DE SAO LOURENCO-ES,,,,,,,,,ES,,,"159.075,32",,,,,,,-,,,,,,,"159.075,32",,,,,,,,,,"462.369,07",,,,,,,,,,
DOMINGOS MARTINS-ES,,,,,,,,,ES,,,"222.705,45",,,,,,,-,,,,,,,"222.705,45",,,,,,,,,,"647.316,71",,,,,,,,,,
DORES DO RIO PRETO-ES,,,,,,,,,ES,,,"159.075,32",,,,,,,-,,,,,,,"159.075,32",,,,,,,,,,"462.369,07",,,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECOPORANGA-ES,,,,,,,,,ES,,,"206.797,92",,,,,,,-,,,,,,,"206.797,92",,,,,,,,,,"601.079,79",,,,,,,,,,
FUNDAO-ES,,,,,,,,,ES,,,"898.177,94",,,,,,,"154.437,38",,,,,,,"1.052.615,32",,,,,,,,,,"3.088.561,44",,,,,,,,,,
GOVERNADOR LINDENBERG-ES,,,,,,,,,ES,,,"167.029,09",,,,,,,-,,,,,,,"167.029,09",,,,,,,,,,"485.487,53",,,,,,,,,,
GUACUI-ES,,,,,,,,,ES,,,"214.751,69",,,,,,,-,,,,,,,"214.751,69",,,,,,,,,,"624.198,25",,,,,,,,,,
GUARAPARI-ES,,,,,,,,,ES,,,"294.289,35",,,,,,,-,,,,,,,"294.289,35",,,,,,,,,,"855.382,80",,,,,,,,,,
IBATIBA-ES,,,,,,,,,ES,,,"206.797,92",,,,,,,-,,,,,,,"206.797,92",,,,,,,,,,"601.079,79",,,,,,,,,,
IBIRACU-ES,,,,,,,,,ES,,,"167.029,09",,,,,,,-,,,,,,,"167.029,09",,,,,,,,,,"485.487,53",,,,,,,,,,
IBITIRAMA-ES,,,,,,,,,ES,,,"159.075,32",,,,,,,-,,,,,,,"159.075,32",,,,,,,,,,"462.369,07",,,,,,,,,,
ICONHA-ES,,,,,,,,,ES,,,"174.982,85",,,,,,,-,,,,,,,"174.982,85",,,,,,,,,,"508.605,97",,,,,,,,,,
IRUPI-ES,,,,,,,,,ES,,,"167.029,09",,,,,,,-,,,,,,,"167.029,09",,,,,,,,,,"485.487,53",,,,,,,,,,
ITAGUACU-ES,,,,,,,,,ES,,,"182.936,63",,,,,,,-,,,,,,,"182.936,63",,,,,,,,,,"531.724,44",,,,,,,,,,
ITAPEMIRIM-ES,,,,,,,,,ES,,,"1.047.874,26",,,,,,,"7.648.478,01",,,,,,,"8.696.352,27",,,,,,,,,,"24.799.401,49",,,,,,,,,,
ITARANA-ES,,,,,,,,,ES,,,"167.029,09",,,,,,,-,,,,,,,"167.029,09",,,,,,,,,,"485.487,53",,,,,,,,,,
IUNA-ES,,,,,,,,,ES,,,"214.751,69",,,,,,,-,,,,,,,"214.751,69",,,,,,,,,,"624.198,25",,,,,,,,,,
JAGUARE-ES,,,,,,,,,ES,,,"739.222,19",,,,,,,"244.208,14",,,,,,,"983.430,33",,,,,,,,,,"2.818.807,74",,,,,,,,,,
JERONIMO MONTEIRO-ES,,,,,,,,,ES,,,"167.029,09",,,,,,,-,,,,,,,"167.029,09",,,,,,,,,,"485.487,53",,,,,,,,,,
JOAO NEIVA-ES,,,,,,,,,ES,,,"182.936,63",,,,,,,-,,,,,,,"182.936,63",,,,,,,,,,"531.724,44",,,,,,,,,,
LARANJA DA TERRA-ES,,,,,,,,,ES,,,"167.029,09",,,,,,,-,,,,,,,"167.029,09",,,,,,,,,,"485.487,53",,,,,,,,,,
LINHARES-ES,,,,,,,,,ES,,,"8.783.522,31",,,,,,,"1.783.355,79",,,,,,,"10.566.878,10",,,,,,,,,,"30.384.208,83",,,,,,,,,,
MANTENOPOLIS-ES,,,,,,,,,ES,,,"174.982,85",,,,,,,-,,,,,,,"174.982,85",,,,,,,,,,"508.605,97",,,,,,,,,,
MARATAIZES-ES,,,,,,,,,ES,,,"1.085.298,34",,,,,,,"5.281.149,37",,,,,,,"6.366.447,71",,,,,,,,,,"18.224.414,20",,,,,,,,,,
MARECHAL FLORIANO-ES,,,,,,,,,ES,,,"182.936,63",,,,,,,-,,,,,,,"182.936,63",,,,,,,,,,"531.724,44",,,,,,,,,,
MARILANDIA-ES,,,,,,,,,ES,,,"167.029,09",,,,,,,-,,,,,,,"167.029,09",,,,,,,,,,"485.487,53",,,,,,,,,,
MIMOSO DO SUL-ES,,,,,,,,,ES,,,"214.751,69",,,,,,,-,,,,,,,"214.751,69",,,,,,,,,,"624.198,25",,,,,,,,,,
MONTANHA-ES,,,,,,,,,ES,,,"190.890,39",,,,,,,-,,,,,,,"190.890,39",,,,,,,,,,"554.842,89",,,,,,,,,,
MUCURICI-ES,,,,,,,,,ES,,,"159.075,32",,,,,,,-,,,,,,,"159.075,32",,,,,,,,,,"462.369,07",,,,,,,,,,
MUNIZ FREIRE-ES,,,,,,,,,ES,,,"198.844,16",,,,,,,-,,,,,,,"198.844,16",,,,,,,,,,"577.961,34",,,,,,,,,,
MUQUI-ES,,,,,,,,,ES,,,"182.936,63",,,,,,,-,,,,,,,"182.936,63",,,,,,,,,,"531.724,44",,,,,,,,,,
NOVA VENECIA-ES,,,,,,,,,ES,,,"246.566,76",,,,,,,-,,,,,,,"246.566,76",,,,,,,,,,"716.672,07",,,,,,,,,,
PANCAS-ES,,,,,,,,,ES,,,"206.797,92",,,,,,,-,,,,,,,"206.797,92",,,,,,,,,,"601.079,79",,,,,,,,,,
PEDRO CANARIO-ES,,,,,,,,,ES,,,"206.797,92",,,,,,,-,,,,,,,"206.797,92",,,,,,,,,,"601.079,79",,,,,,,,,,
PINHEIROS-ES,,,,,,,,,ES,,,"206.797,92",,,,,,,-,,,,,,,"206.797,92",,,,,,,,,,"601.079,79",,,,,,,,,,
PIUMA-ES,,,,,,,,,ES,,,"935.602,02",,,,,,,"271.061,70",,,,,,,"1.206.663,72",,,,,,,,,,"3.572.979,44",,,,,,,,,,
PONTO BELO-ES,,,,,,,,,ES,,,"159.075,32",,,,,,,-,,,,,,,"159.075,32",,,,,,,,,,"462.369,07",,,,,,,,,,
PRESIDENTE KENNEDY-ES,,,,,,,,,ES,,,"785.905,69",,,,,,,"10.394.016,59",,,,,,,"11.179.922,28",,,,,,,,,,"32.468.009,05",,,,,,,,,,
RIO BANANAL-ES,,,,,,,,,ES,,,"190.890,39",,,,,,,-,,,,,,,"190.890,39",,,,,,,,,,"554.842,89",,,,,,,,,,
RIO NOVO DO SUL-ES,,,,,,,,,ES,,,"167.029,09",,,,,,,-,,,,,,,"167.029,09",,,,,,,,,,"485.487,53",,,,,,,,,,
SANTA LEOPOLDINA-ES,,,,,,,,,ES,,,"174.982,85",,,,,,,-,,,,,,,"174.982,85",,,,,,,,,,"508.605,97",,,,,,,,,,
SANTA MARIA DE JETIBA-ES,,,,,,,,,ES,,,"230.659,22",,,,,,,-,,,,,,,"230.659,22",,,,,,,,,,"670.435,17",,,,,,,,,,
SANTA TERESA-ES,,,,,,,,,ES,,,"206.797,92",,,,,,,-,,,,,,,"206.797,92",,,,,,,,,,"601.079,79",,,,,,,,,,
SAO DOMINGOS DO NORTE-ES,,,,,,,,,ES,,,"159.075,32",,,,,,,-,,,,,,,"159.075,32",,,,,,,,,,"462.369,07",,,,,,,,,,
SAO GABRIEL DA PALHA-ES,,,,,,,,,ES,,,"222.705,45",,,,,,,-,,,,,,,"222.705,45",,,,,,,,,,"647.316,71",,,,,,,,,,
SAO JOSE DO CALCADO-ES,,,,,,,,,ES,,,"167.029,09",,,,,,,-,,,,,,,"167.029,09",,,,,,,,,,"485.487,53",,,,,,,,,,
SAO MATEUS-ES,,,,,,,,,ES,,,"3.517.394,94",,,,,,,"209.609,44",,,,,,,"3.727.004,38",,,,,,,,,,"11.084.781,06",,,,,,,,,,
SAO ROQUE DO CANAA-ES,,,,,,,,,ES,,,"167.029,09",,,,,,,-,,,,,,,"167.029,09",,,,,,,,,,"485.487,53",,,,,,,,,,
SERRA-ES,,,,,,,,,ES,,,"1.496.963,24",,,,,,,"440.819,70",,,,,,,"1.937.782,94",,,,,,,,,,"5.700.146,61",,,,,,,,,,
SOORETAMA-ES,,,,,,,,,ES,,,"206.797,92",,,,,,,-,,,,,,,"206.797,92",,,,,,,,,,"601.079,79",,,,,,,,,,
VARGEM ALTA-ES,,,,,,,,,ES,,,"198.844,16",,,,,,,-,,,,,,,"198.844,16",,,,,,,,,,"577.961,34",,,,,,,,,,
VENDA NOVA DO IMIGRANTE-ES,,,,,,,,,ES,,,"206.797,92",,,,,,,-,,,,,,,"206.797,92",,,,,,,,,,"601.079,79",,,,,,,,,,
VIANA-ES,,,,,,,,,ES,,,"270.428,05",,,,,,,-,,,,,,,"270.428,05",,,,,,,,,,"786.027,42",,,,,,,,,,
VILA PAVAO-ES,,,,,,,,,ES,,,"159.075,32",,,,,,,-,,,,,,,"159.075,32",,,,,,,,,,"462.369,07",,,,,,,,,,
VILA VALERIO-ES,,,,,,,,,ES,,,"174.982,85",,,,,,,-,,,,,,,"174.982,85",,,,,,,,,,"508.605,97",,,,,,,,,,
VILA VELHA-ES,,,,,,,,,ES,,,"1.496.963,24",,,,,,,-,,,,,,,"1.496.963,24",,,,,,,,,,"4.351.343,67",,,,,,,,,,
VITORIA-ES,,,,,,,,,ES,,,"1.496.963,24",,,,,,,"29.498,04",,,,,,,"1.526.461,28",,,,,,,,,,"4.443.989,46",,,,,,,,,,
ESPIRITO SANTO  TOTAL,,,,,,,,,,,,"39.302.046,66",,,,,,,"29.090.870,00",,,,,,,"68.392.916,66",,,,,,,,,,"199.003.327,98",,,,,,,,,,
SANTO ANTONIO DOS LOPES-MA,,,,,,,,,MA,,,"134.469,77",,,,,,,"45.391,55",,,,,,,"179.861,32",,,,,,,,,,"375.776,12",,,,,,,,,,
MARANHAO TOTAL,,,,,,,,,,,,"134.469,77",,,,,,,"45.391,55",,,,,,,"179.861,32",,,,,,,,,,"375.776,12",,,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BETIM-MG,,,,,,,,,MG,,,"74.599,75",,,,,,,-,,,,,,,"74.599,75",,,,,,,,,,"223.200,53",,,,,,,,,,
MINAS GERAIS  TOTAL,,,,,,,,,,,,"74.599,75",,,,,,,-,,,,,,,"74.599,75",,,,,,,,,,"223.200,53",,,,,,,,,,
AFUA-PA,,,,,,,,,PA,,,-,,,,,,,"10.415,72",,,,,,,"10.415,72",,,,,,,,,,"32.438,09",,,,,,,,,,
ALENQUER-PA,,,,,,,,,PA,,,-,,,,,,,"10.415,72",,,,,,,"10.415,72",,,,,,,,,,"32.438,09",,,,,,,,,,
ALMEIRIM-PA,,,,,,,,,PA,,,-,,,,,,,"10.415,72",,,,,,,"10.415,72",,,,,,,,,,"32.438,09",,,,,,,,,,
ANAJAS-PA,,,,,,,,,PA,,,-,,,,,,,"10.415,72",,,,,,,"10.415,72",,,,,,,,,,"32.438,09",,,,,,,,,,
BREVES-PA,,,,,,,,,PA,,,-,,,,,,,"10.415,72",,,,,,,"10.415,72",,,,,,,,,,"32.438,09",,,,,,,,,,
CHAVES-PA,,,,,,,,,PA,,,-,,,,,,,"10.415,72",,,,,,,"10.415,72",,,,,,,,,,"32.438,09",,,,,,,,,,
CURUA-PA,,,,,,,,,PA,,,-,,,,,,,"10.415,72",,,,,,,"10.415,72",,,,,,,,,,"32.438,09",,,,,,,,,,
