OUROLANDIA-BA,,,,,BA,,,,"9,31",,,,,,,,,-,,,,,,"9,31",,,,,,,,,"84,61",,,,,,,,,,,,
PARIPIRANGA-BA,,,,,BA,,,,"10,93",,,,,,,,,-,,,,,,"10,93",,,,,,,,,"99,34",,,,,,,,,,,,
PAULO AFONSO-BA,,,,,BA,,,,"14,57",,,,,,,,,-,,,,,,"14,57",,,,,,,,,"132,45",,,,,,,,,,,,
PE DE SERRA-BA,,,,,BA,,,,"8,90",,,,,,,,,-,,,,,,"8,90",,,,,,,,,"80,93",,,,,,,,,,,,
PEDRAO-BA,,,,,BA,,,,"8,10",,,,,,,,,-,,,,,,"8,10",,,,,,,,,"73,58",,,,,,,,,,,,
PEDRO ALEXANDRE-BA,,,,,BA,,,,"9,31",,,,,,,,,-,,,,,,"9,31",,,,,,,,,"84,61",,,,,,,,,,,,
PINTADAS-BA,,,,,BA,,,,"8,51",,,,,,,,,-,,,,,,"8,51",,,,,,,,,"77,26",,,,,,,,,,,,
PIRITIBA-BA,,,,,BA,,,,"10,12",,,,,,,,,-,,,,,,"10,12",,,,,,,,,"91,98",,,,,,,,,,,,
PLANALTINO-BA,,,,,BA,,,,"8,10",,,,,,,,,-,,,,,,"8,10",,,,,,,,,"73,58",,,,,,,,,,,,
PLANALTO-BA,,,,,BA,,,,"10,53",,,,,,,,,-,,,,,,"10,53",,,,,,,,,"95,66",,,,,,,,,,,,
POCOES-BA,,,,,BA,,,,"12,14",,,,,,,,,-,,,,,,"12,14",,,,,,,,,"110,38",,,,,,,,,,,,
POJUCA-BA,,,,,BA,,,,"205.765,85",,,,,,,,,"133.670,28",,,,,,"339.436,13",,,,,,,,,"977.847,83",,,,,,,,,,,,
QUEIMADAS-BA,,,,,BA,,,,"10,53",,,,,,,,,-,,,,,,"10,53",,,,,,,,,"95,66",,,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QUIJINGUE-BA,,,,,BA,,,,"10,53",,,,,,,,,-,,,,,,"10,53",,,,,,,,,"95,66",,,,,,,,,,,,
QUIXABEIRA-BA,,,,,BA,,,,"9,31",,,,,,,,,-,,,,,,"9,31",,,,,,,,,"84,61",,,,,,,,,,,,
RAFAEL JAMBEIRO-BA,,,,,BA,,,,"10,53",,,,,,,,,-,,,,,,"10,53",,,,,,,,,"95,66",,,,,,,,,,,,
RETIROLANDIA-BA,,,,,BA,,,,"8,51",,,,,,,,,-,,,,,,"8,51",,,,,,,,,"77,26",,,,,,,,,,,,
RIACHAO DO JACUIPE-BA,,,,,BA,,,,"11,34",,,,,,,,,-,,,,,,"11,34",,,,,,,,,"103,02",,,,,,,,,,,,
RIBEIRA DO AMPARO-BA,,,,,BA,,,,"8,90",,,,,,,,,-,,,,,,"8,90",,,,,,,,,"80,93",,,,,,,,,,,,
RIBEIRA DO POMBAL-BA,,,,,BA,,,,"12,55",,,,,,,,,-,,,,,,"12,55",,,,,,,,,"114,05",,,,,,,,,,,,
RIBEIRAO DO LARGO-BA,,,,,BA,,,,"8,90",,,,,,,,,-,,,,,,"8,90",,,,,,,,,"80,93",,,,,,,,,,,,
RIO REAL-BA,,,,,BA,,,,"11,34",,,,,,,,,-,,,,,,"11,34",,,,,,,,,"103,02",,,,,,,,,,,,
RUY BARBOSA-BA,,,,,BA,,,,"11,34",,,,,,,,,-,,,,,,"11,34",,,,,,,,,"103,02",,,,,,,,,,,,
SALINAS DA MARGARIDA-BA,,,,,BA,,,,"1.412,15",,,,,,,,,"1.273,28",,,,,,"2.685,43",,,,,,,,,"5.229,69",,,,,,,,,,,,
SALVADOR-BA,,,,,BA,,,,"37.737,45",,,,,,,,,"29.684,25",,,,,,"67.421,70",,,,,,,,,"115.346,68",,,,,,,,,,,,
SANTA BARBARA-BA,,,,,BA,,,,"9,72",,,,,,,,,-,,,,,,"9,72",,,,,,,,,"88,30",,,,,,,,,,,,
SANTA BRIGIDA-BA,,,,,BA,,,,"9,72",,,,,,,,,-,,,,,,"9,72",,,,,,,,,"88,30",,,,,,,,,,,,
SANTA INES-BA,,,,,BA,,,,"8,51",,,,,,,,,-,,,,,,"8,51",,,,,,,,,"77,26",,,,,,,,,,,,
SANTA TERESINHA-BA,,,,,BA,,,,"8,10",,,,,,,,,-,,,,,,"8,10",,,,,,,,,"73,58",,,,,,,,,,,,
SANTA LUZ-BA,,,,,BA,,,,"11,34",,,,,,,,,-,,,,,,"11,34",,,,,,,,,"103,02",,,,,,,,,,,,
SANTANOPOLIS-BA,,,,,BA,,,,"8,10",,,,,,,,,-,,,,,,"8,10",,,,,,,,,"73,58",,,,,,,,,,,,
SANTO AMARO-BA,,,,,BA,,,,"1.540,38",,,,,,,,,"1.273,28",,,,,,"2.813,66",,,,,,,,,"6.395,02",,,,,,,,,,,,
SANTO ANTONIO DE JESUS-BA,,,,,BA,,,,"13,77",,,,,,,,,-,,,,,,"13,77",,,,,,,,,"125,09",,,,,,,,,,,,
SANTO ESTEVAO-BA,,,,,BA,,,,"12,14",,,,,,,,,-,,,,,,"12,14",,,,,,,,,"110,38",,,,,,,,,,,,
SÃO DOMINGOS-BA,,,,,BA,,,,"8,10",,,,,,,,,-,,,,,,"8,10",,,,,,,,,"73,58",,,,,,,,,,,,
SÃO FELIPE-BA,,,,,BA,,,,"10,53",,,,,,,,,-,,,,,,"10,53",,,,,,,,,"95,66",,,,,,,,,,,,
SÃO FELIX-BA,,,,,BA,,,,"8,90",,,,,,,,,-,,,,,,"8,90",,,,,,,,,"80,93",,,,,,,,,,,,
SÃO FRANCISCO DO CONDE-BA,,,,,BA,,,,"235.931,50",,,,,,,,,"202.338,62",,,,,,"438.270,12",,,,,,,,,"1.140.828,49",,,,,,,,,,,,
SÃO GONCALO DOS CAMPOS-BA,,,,,BA,,,,"10,93",,,,,,,,,-,,,,,,"10,93",,,,,,,,,"99,34",,,,,,,,,,,,
SÃO JOSE DO JACUIPE-BA,,,,,BA,,,,"9,31",,,,,,,,,-,,,,,,"9,31",,,,,,,,,"84,61",,,,,,,,,,,,
SÃO MIGUEL DAS MATAS-BA,,,,,BA,,,,"8,51",,,,,,,,,-,,,,,,"8,51",,,,,,,,,"77,26",,,,,,,,,,,,
SÃO SEBASTIAO DO PASSE-BA,,,,,BA,,,,"62.521,91",,,,,,,,,"27.790,91",,,,,,"90.312,82",,,,,,,,,"277.278,58",,,,,,,,,,,,
SAPEACU-BA,,,,,BA,,,,"9,31",,,,,,,,,-,,,,,,"9,31",,,,,,,,,"84,61",,,,,,,,,,,,
SATIRO DIAS-BA,,,,,BA,,,,"9,31",,,,,,,,,-,,,,,,"9,31",,,,,,,,,"84,61",,,,,,,,,,,,
SAUBARA-BA,,,,,BA,,,,"1.412,15",,,,,,,,,"1.273,28",,,,,,"2.685,43",,,,,,,,,"5.229,69",,,,,,,,,,,,
SERRA PRETA-BA,,,,,BA,,,,"9,72",,,,,,,,,-,,,,,,"9,72",,,,,,,,,"88,30",,,,,,,,,,,,
SERRINHA-BA,,,,,BA,,,,"14,18",,,,,,,,,-,,,,,,"14,18",,,,,,,,,"128,77",,,,,,,,,,,,
SERROLANDIA-BA,,,,,BA,,,,"8,90",,,,,,,,,-,,,,,,"8,90",,,,,,,,,"80,93",,,,,,,,,,,,
SIMOES FILHO-BA,,,,,BA,,,,"20.869,79",,,,,,,,,"1.360,88",,,,,,"22.230,67",,,,,,,,,"63.568,34",,,,,,,,,,,,
SITIO DO QUINTO-BA,,,,,BA,,,,"8,90",,,,,,,,,-,,,,,,"8,90",,,,,,,,,"80,93",,,,,,,,,,,,
TANQUINHO-BA,,,,,BA,,,,"8,10",,,,,,,,,-,,,,,,"8,10",,,,,,,,,"73,58",,,,,,,,,,,,
TAPIRAMUTA-BA,,,,,BA,,,,"8,90",,,,,,,,,-,,,,,,"8,90",,,,,,,,,"80,93",,,,,,,,,,,,
TEODORO SAMPAIO-BA,,,,,BA,,,,"18.164,73",,,,,,,,,"346,61",,,,,,"18.511,34",,,,,,,,,"54.049,89",,,,,,,,,,,,
TEOFILANDIA-BA,,,,,BA,,,,"10,53",,,,,,,,,-,,,,,,"10,53",,,,,,,,,"95,66",,,,,,,,,,,,
TERRA NOVA-BA,,,,,BA,,,,"8,90",,,,,,,,,-,,,,,,"8,90",,,,,,,,,"80,93",,,,,,,,,,,,
TUCANO-BA,,,,,BA,,,,"12,55",,,,,,,,,-,,,,,,"12,55",,,,,,,,,"114,05",,,,,,,,,,,,
UAUA-BA,,,,,BA,,,,"10,93",,,,,,,,,-,,,,,,"10,93",,,,,,,,,"99,34",,,,,,,,,,,,
UBAIRA-BA,,,,,BA,,,,"10,93",,,,,,,,,-,,,,,,"10,93",,,,,,,,,"99,34",,,,,,,,,,,,
VALENTE-BA,,,,,BA,,,,"9,72",,,,,,,,,-,,,,,,"9,72",,,,,,,,,"88,30",,,,,,,,,,,,
VARZEA DA ROCA-BA,,,,,BA,,,,"8,90",,,,,,,,,-,,,,,,"8,90",,,,,,,,,"80,93",,,,,,,,,,,,
VARZEA DO POCO-BA,,,,,BA,,,,"8,51",,,,,,,,,-,,,,,,"8,51",,,,,,,,,"77,26",,,,,,,,,,,,
VARZEA NOVA-BA,,,,,BA,,,,"8,90",,,,,,,,,-,,,,,,"8,90",,,,,,,,,"80,93",,,,,,,,,,,,
VARZEDO-BA,,,,,BA,,,,"8,10",,,,,,,,,-,,,,,,"8,10",,,,,,,,,"73,58",,,,,,,,,,,,
VERA CRUZ-BA,,,,,BA,,,,"10,93",,,,,,,,,-,,,,,,"10,93",,,,,,,,,"99,34",,,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VITORIA DA CONQUISTA-BA,,,,,BA,,,,"16,20",,,,,,,,,-,,,,,,"16,20",,,,,,,,,"147,17",,,,,,,,,,,,
ACARAU-CE,,,,,CE,,,,"457,11",,,,,,,,,-,,,,,,"457,11",,,,,,,,,"3.742,66",,,,,,,,,,,,
ALCANTARAS-CE,,,,,CE,,,,"294,91",,,,,,,,,-,,,,,,"294,91",,,,,,,,,"2.414,62",,,,,,,,,,,,
AMONTADA-CE,,,,,CE,,,,"43.751,05",,,,,,,,,"37.629,53",,,,,,"81.380,58",,,,,,,,,"164.834,42",,,,,,,,,,,,
APUIARES-CE,,,,,CE,,,,"309,66",,,,,,,,,-,,,,,,"309,66",,,,,,,,,"2.535,35",,,,,,,,,,,,
ARACATI-CE,,,,,CE,,,,"66.519,23",,,,,,,,,"6.141,68",,,,,,"72.660,91",,,,,,,,,"474.982,79",,,,,,,,,,,,
ARARENDA-CE,,,,,CE,,,,"309,66",,,,,,,,,-,,,,,,"309,66",,,,,,,,,"2.535,35",,,,,,,,,,,,
BARROQUINHA-CE,,,,,CE,,,,"324,40",,,,,,,,,-,,,,,,"324,40",,,,,,,,,"2.656,07",,,,,,,,,,,,
BELA CRUZ-CE,,,,,CE,,,,"398,12",,,,,,,,,-,,,,,,"398,12",,,,,,,,,"3.259,73",,,,,,,,,,,,
CAMOCIM-CE,,,,,CE,,,,"471,86",,,,,,,,,-,,,,,,"471,86",,,,,,,,,"3.863,39",,,,,,,,,,,,
CANINDE-CE,,,,,CE,,,,"501,35",,,,,,,,,-,,,,,,"501,35",,,,,,,,,"4.104,86",,,,,,,,,,,,
CARIDADE-CE,,,,,CE,,,,"324,40",,,,,,,,,-,,,,,,"324,40",,,,,,,,,"2.656,07",,,,,,,,,,,,
CARIRE-CE,,,,,CE,,,,"368,64",,,,,,,,,-,,,,,,"368,64",,,,,,,,,"3.018,27",,,,,,,,,,,,
CARNAUBAL-CE,,,,,CE,,,,"339,15",,,,,,,,,-,,,,,,"339,15",,,,,,,,,"2.776,81",,,,,,,,,,,,
CATUNDA-CE,,,,,CE,,,,"294,91",,,,,,,,,-,,,,,,"294,91",,,,,,,,,"2.414,62",,,,,,,,,,,,
CHAVAL-CE,,,,,CE,,,,"309,66",,,,,,,,,-,,,,,,"309,66",,,,,,,,,"2.535,35",,,,,,,,,,,,
COREAU-CE,,,,,CE,,,,"368,64",,,,,,,,,-,,,,,,"368,64",,,,,,,,,"3.018,27",,,,,,,,,,,,
CRATEUS-CE,,,,,CE,,,,"501,35",,,,,,,,,-,,,,,,"501,35",,,,,,,,,"4.104,86",,,,,,,,,,,,
CROATA-CE,,,,,CE,,,,"339,15",,,,,,,,,-,,,,,,"339,15",,,,,,,,,"2.776,81",,,,,,,,,,,,
CRUZ-CE,,,,,CE,,,,"353,90",,,,,,,,,-,,,,,,"353,90",,,,,,,,,"2.897,55",,,,,,,,,,,,
FORQUILHA-CE,,,,,CE,,,,"353,90",,,,,,,,,-,,,,,,"353,90",,,,,,,,,"2.897,55",,,,,,,,,,,,
FORTALEZA-CE,,,,,CE,,,,"60.279,02",,,,,,,,,"0,53",,,,,,"60.279,55",,,,,,,,,"484.955,55",,,,,,,,,,,,
FRECHEIRINHA-CE,,,,,CE,,,,"309,66",,,,,,,,,-,,,,,,"309,66",,,,,,,,,"2.535,35",,,,,,,,,,,,
GENERAL SAMPAIO-CE,,,,,CE,,,,"294,91",,,,,,,,,-,,,,,,"294,91",,,,,,,,,"2.414,62",,,,,,,,,,,,
GRACA-CE,,,,,CE,,,,"339,15",,,,,,,,,-,,,,,,"339,15",,,,,,,,,"2.776,81",,,,,,,,,,,,
GRANJA-CE,,,,,CE,,,,"457,11",,,,,,,,,-,,,,,,"457,11",,,,,,,,,"3.742,66",,,,,,,,,,,,
GROAIRAS-CE,,,,,CE,,,,"294,91",,,,,,,,,-,,,,,,"294,91",,,,,,,,,"2.414,62",,,,,,,,,,,,
GUARACIABA DO NORTE-CE,,,,,CE,,,,"412,87",,,,,,,,,-,,,,,,"412,87",,,,,,,,,"3.380,47",,,,,,,,,,,,
HIDROLANDIA-CE,,,,,CE,,,,"353,90",,,,,,,,,-,,,,,,"353,90",,,,,,,,,"2.897,55",,,,,,,,,,,,
IBIAPINA-CE,,,,,CE,,,,"383,38",,,,,,,,,-,,,,,,"383,38",,,,,,,,,"3.139,01",,,,,,,,,,,,
ICAPUI-CE,,,,,CE,,,,"32.741,69",,,,,,,,,"6.400,54",,,,,,"39.142,23",,,,,,,,,"118.617,79",,,,,,,,,,,,
INDEPENDENCIA-CE,,,,,CE,,,,"383,38",,,,,,,,,-,,,,,,"383,38",,,,,,,,,"3.139,01",,,,,,,,,,,,
IPAPORANGA-CE,,,,,CE,,,,"309,66",,,,,,,,,-,,,,,,"309,66",,,,,,,,,"2.535,35",,,,,,,,,,,,
IPU-CE,,,,,CE,,,,"427,62",,,,,,,,,-,,,,,,"427,62",,,,,,,,,"3.501,21",,,,,,,,,,,,
IPUEIRAS-CE,,,,,CE,,,,"427,62",,,,,,,,,-,,,,,,"427,62",,,,,,,,,"3.501,21",,,,,,,,,,,,
IRAUCUBA-CE,,,,,CE,,,,"353,90",,,,,,,,,-,,,,,,"353,90",,,,,,,,,"2.897,55",,,,,,,,,,,,
ITAPAGE-CE,,,,,CE,,,,"442,36",,,,,,,,,-,,,,,,"442,36",,,,,,,,,"3.621,93",,,,,,,,,,,,
ITAPIPOCA-CE,,,,,CE,,,,"45.615,64",,,,,,,,,"30.510,90",,,,,,"76.126,54",,,,,,,,,"179.693,63",,,,,,,,,,,,
ITAREMA-CE,,,,,CE,,,,"35.365,22",,,,,,,,,"23.465,45",,,,,,"58.830,67",,,,,,,,,"137.654,44",,,,,,,,,,,,
JIJOCA DE JERICOACOARA-CE,,,,,CE,,,,"294,91",,,,,,,,,-,,,,,,"294,91",,,,,,,,,"2.414,62",,,,,,,,,,,,
MARCO-CE,,,,,CE,,,,"368,64",,,,,,,,,-,,,,,,"368,64",,,,,,,,,"2.316,26",,,,,,,,,,,,
MARANGUAPE-CE,,,,,CE,,,,-,,,,,,,,,-,,,,,,-,,,,,,,,,"702,01",,,,,,,,,,,,
MARTINOPOLE-CE,,,,,CE,,,,"294,91",,,,,,,,,-,,,,,,"294,91",,,,,,,,,"2.414,62",,,,,,,,,,,,
MASSAPE-CE,,,,,CE,,,,"398,12",,,,,,,,,-,,,,,,"398,12",,,,,,,,,"3.259,73",,,,,,,,,,,,
MERUOCA-CE,,,,,CE,,,,"309,66",,,,,,,,,-,,,,,,"309,66",,,,,,,,,"2.535,35",,,,,,,,,,,,
MIRAIMA-CE,,,,,CE,,,,"309,66",,,,,,,,,-,,,,,,"309,66",,,,,,,,,"2.535,35",,,,,,,,,,,,
MONSENHOR TABOSA-CE,,,,,CE,,,,"339,15",,,,,,,,,-,,,,,,"339,15",,,,,,,,,"2.776,81",,,,,,,,,,,,
MORAUJO-CE,,,,,CE,,,,"294,91",,,,,,,,,-,,,,,,"294,91",,,,,,,,,"2.414,62",,,,,,,,,,,,
MORRINHOS-CE,,,,,CE,,,,"339,15",,,,,,,,,-,,,,,,"339,15",,,,,,,,,"2.776,81",,,,,,,,,,,,
MUCAMBO-CE,,,,,CE,,,,"324,40",,,,,,,,,-,,,,,,"324,40",,,,,,,,,"2.656,07",,,,,,,,,,,,
NOVA RUSSAS-CE,,,,,CE,,,,"412,87",,,,,,,,,-,,,,,,"412,87",,,,,,,,,"3.380,47",,,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOVO ORIENTE-CE,,,,,CE,,,,"398,12",,,,,,,,,-,,,,,,"398,12",,,,,,,,,"3.259,73",,,,,,,,,,,,
PACUJA-CE,,,,,CE,,,,"294,91",,,,,,,,,-,,,,,,"294,91",,,,,,,,,"2.414,62",,,,,,,,,,,,
PARACURU-CE,,,,,CE,,,,"35.333,66",,,,,,,,,"49.812,48",,,,,,"85.146,14",,,,,,,,,"244.726,08",,,,,,,,,,,,
PARAIPABA-CE,,,,,CE,,,,"2.055,98",,,,,,,,,"1.723,95",,,,,,"3.779,93",,,,,,,,,"8.367,54",,,,,,,,,,,,
PARAMOTI-CE,,,,,CE,,,,"309,66",,,,,,,,,-,,,,,,"309,66",,,,,,,,,"2.535,35",,,,,,,,,,,,
PENTECOSTE-CE,,,,,CE,,,,"412,87",,,,,,,,,-,,,,,,"412,87",,,,,,,,,"3.380,47",,,,,,,,,,,,
PIRES FERREIRA-CE,,,,,CE,,,,"309,66",,,,,,,,,-,,,,,,"309,66",,,,,,,,,"2.535,35",,,,,,,,,,,,
PORANGA-CE,,,,,CE,,,,"309,66",,,,,,,,,-,,,,,,"309,66",,,,,,,,,"2.535,35",,,,,,,,,,,,
QUITERIANOPOLIS-CE,,,,,CE,,,,"353,90",,,,,,,,,-,,,,,,"353,90",,,,,,,,,"2.897,55",,,,,,,,,,,,
RERIUTABA-CE,,,,,CE,,,,"383,38",,,,,,,,,-,,,,,,"383,38",,,,,,,,,"3.139,01",,,,,,,,,,,,
SANTA QUITERIA-CE,,,,,CE,,,,"442,36",,,,,,,,,-,,,,,,"442,36",,,,,,,,,"3.621,93",,,,,,,,,,,,
SANTANA DO ACARAU-CE,,,,,CE,,,,"398,12",,,,,,,,,-,,,,,,"398,12",,,,,,,,,"3.259,73",,,,,,,,,,,,
SÃO BENEDITO-CE,,,,,CE,,,,"442,36",,,,,,,,,-,,,,,,"442,36",,,,,,,,,"3.621,93",,,,,,,,,,,,
SÃO GONCALO DO AMARANTE-CE,,,,,CE,,,,"427,62",,,,,,,,,-,,,,,,"427,62",,,,,,,,,"3.501,21",,,,,,,,,,,,
SÃO LUIS DO CURU-CE,,,,,CE,,,,"309,66",,,,,,,,,-,,,,,,"309,66",,,,,,,,,"2.535,35",,,,,,,,,,,,
SENADOR SA-CE,,,,,CE,,,,"294,91",,,,,,,,,-,,,,,,"294,91",,,,,,,,,"2.414,62",,,,,,,,,,,,
SOBRAL-CE,,,,,CE,,,,"575,07",,,,,,,,,-,,,,,,"575,07",,,,,,,,,"4.708,52",,,,,,,,,,,,
TAMBORIL-CE,,,,,CE,,,,"398,12",,,,,,,,,-,,,,,,"398,12",,,,,,,,,"3.259,73",,,,,,,,,,,,
TEJUCUOCA-CE,,,,,CE,,,,"309,66",,,,,,,,,-,,,,,,"309,66",,,,,,,,,"2.535,35",,,,,,,,,,,,
TIANGUA-CE,,,,,CE,,,,"471,86",,,,,,,,,-,,,,,,"471,86",,,,,,,,,"3.863,39",,,,,,,,,,,,
TRAIRI-CE,,,,,CE,,,,"53.163,75",,,,,,,,,"40.069,44",,,,,,"93.233,19",,,,,,,,,"196.667,44",,,,,,,,,,,,
TURURU-CE,,,,,CE,,,,"309,66",,,,,,,,,-,,,,,,"309,66",,,,,,,,,"2.535,35",,,,,,,,,,,,
UBAJARA-CE,,,,,CE,,,,"398,12",,,,,,,,,-,,,,,,"398,12",,,,,,,,,"3.259,73",,,,,,,,,,,,
UMIRIM-CE,,,,,CE,,,,"339,15",,,,,,,,,-,,,,,,"339,15",,,,,,,,,"2.776,81",,,,,,,,,,,,
URUBURETAMA-CE,,,,,CE,,,,"339,15",,,,,,,,,-,,,,,,"339,15",,,,,,,,,"2.776,81",,,,,,,,,,,,
URUOCA-CE,,,,,CE,,,,"309,66",,,,,,,,,-,,,,,,"309,66",,,,,,,,,"2.535,35",,,,,,,,,,,,
VARJOTA-CE,,,,,CE,,,,"339,15",,,,,,,,,-,,,,,,"339,15",,,,,,,,,"2.776,81",,,,,,,,,,,,
VICOSA DO CEARA-CE,,,,,CE,,,,"457,11",,,,,,,,,-,,,,,,"457,11",,,,,,,,,"3.742,66",,,,,,,,,,,,
AFONSO CLAUDIO-ES,,,,,ES,,,,"14,80",,,,,,,,,-,,,,,,"14,80",,,,,,,,,"142,49",,,,,,,,,,,,
AGUA DOCE DO NORTE-ES,,,,,ES,,,,"11,63",,,,,,,,,-,,,,,,"11,63",,,,,,,,,"111,96",,,,,,,,,,,,
AGUIA BRANCA-ES,,,,,ES,,,,"10,58",,,,,,,,,-,,,,,,"10,58",,,,,,,,,"101,78",,,,,,,,,,,,
ALEGRE-ES,,,,,ES,,,,"14,80",,,,,,,,,-,,,,,,"14,80",,,,,,,,,"142,49",,,,,,,,,,,,
ALFREDO CHAVES-ES,,,,,ES,,,,"11,63",,,,,,,,,-,,,,,,"11,63",,,,,,,,,"111,96",,,,,,,,,,,,
ALTO RIO NOVO-ES,,,,,ES,,,,"10,58",,,,,,,,,-,,,,,,"10,58",,,,,,,,,"101,78",,,,,,,,,,,,
ANCHIETA-ES,,,,,ES,,,,"12,69",,,,,,,,,-,,,,,,"12,69",,,,,,,,,"122,13",,,,,,,,,,,,
APIACA-ES,,,,,ES,,,,"10,58",,,,,,,,,-,,,,,,"10,58",,,,,,,,,"101,78",,,,,,,,,,,,
ATILIO VIVACQUA-ES,,,,,ES,,,,"10,58",,,,,,,,,-,,,,,,"10,58",,,,,,,,,"101,78",,,,,,,,,,,,
BAIXO GUANDU-ES,,,,,ES,,,,"14,28",,,,,,,,,-,,,,,,"14,28",,,,,,,,,"137,41",,,,,,,,,,,,
BARRA DE SAO FRANCISCO-ES,,,,,ES,,,,"15,87",,,,,,,,,-,,,,,,"15,87",,,,,,,,,"152,68",,,,,,,,,,,,
BOA ESPERANCA-ES,,,,,ES,,,,"11,63",,,,,,,,,-,,,,,,"11,63",,,,,,,,,"111,96",,,,,,,,,,,,
BOM JESUS DO NORTE-ES,,,,,ES,,,,"10,58",,,,,,,,,-,,,,,,"10,58",,,,,,,,,"101,78",,,,,,,,,,,,
BREJETUBA-ES,,,,,ES,,,,"10,58",,,,,,,,,-,,,,,,"10,58",,,,,,,,,"101,78",,,,,,,,,,,,
CACHOEIRO DE ITAPEMIRIM-ES,,,,,ES,,,,"21,15",,,,,,,,,-,,,,,,"21,15",,,,,,,,,"203,56",,,,,,,,,,,,
CARIACICA-ES,,,,,ES,,,,"21,15",,,,,,,,,-,,,,,,"21,15",,,,,,,,,"203,56",,,,,,,,,,,,
CASTELO-ES,,,,,ES,,,,"14,80",,,,,,,,,-,,,,,,"14,80",,,,,,,,,"142,49",,,,,,,,,,,,
COLATINA-ES,,,,,ES,,,,"19,57",,,,,,,,,-,,,,,,"19,57",,,,,,,,,"188,31",,,,,,,,,,,,
CONCEICAO DA BARRA-ES,,,,,ES,,,,"24.268,75",,,,,,,,,"2.832,47",,,,,,"27.101,22",,,,,,,,,"79.188,37",,,,,,,,,,,,
CONCEICAO DO CASTELO-ES,,,,,ES,,,,"11,10",,,,,,,,,-,,,,,,"11,10",,,,,,,,,"106,86",,,,,,,,,,,,
DIVINO DE SAO LOURENCO-ES,,,,,ES,,,,"10,58",,,,,,,,,-,,,,,,"10,58",,,,,,,,,"101,78",,,,,,,,,,,,
DOMINGOS MARTINS-ES,,,,,ES,,,,"14,28",,,,,,,,,-,,,,,,"14,28",,,,,,,,,"137,41",,,,,,,,,,,,
DORES DO RIO PRETO-ES,,,,,ES,,,,"10,58",,,,,,,,,-,,,,,,"10,58",,,,,,,,,"101,78",,,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECOPORANGA-ES,,,,,ES,,,,"13,75",,,,,,,,,-,,,,,,"13,75",,,,,,,,,"132,31",,,,,,,,,,,,
FUNDAO-ES,,,,,ES,,,,"11,10",,,,,,,,,-,,,,,,"11,10",,,,,,,,,"106,86",,,,,,,,,,,,
GUACUI-ES,,,,,ES,,,,"13,75",,,,,,,,,-,,,,,,"13,75",,,,,,,,,"132,31",,,,,,,,,,,,
GUARAPARI-ES,,,,,ES,,,,"18,51",,,,,,,,,-,,,,,,"18,51",,,,,,,,,"178,12",,,,,,,,,,,,
IBATIBA-ES,,,,,ES,,,,"12,69",,,,,,,,,-,,,,,,"12,69",,,,,,,,,"122,13",,,,,,,,,,,,
IBIRACU-ES,,,,,ES,,,,"10,58",,,,,,,,,-,,,,,,"10,58",,,,,,,,,"101,78",,,,,,,,,,,,
IBITIRAMA-ES,,,,,ES,,,,"10,58",,,,,,,,,-,,,,,,"10,58",,,,,,,,,"101,78",,,,,,,,,,,,
ICONHA-ES,,,,,ES,,,,"11,10",,,,,,,,,-,,,,,,"11,10",,,,,,,,,"106,86",,,,,,,,,,,,
IRUPI-ES,,,,,ES,,,,"11,10",,,,,,,,,-,,,,,,"11,10",,,,,,,,,"106,86",,,,,,,,,,,,
ITAGUACU-ES,,,,,ES,,,,"12,17",,,,,,,,,-,,,,,,"12,17",,,,,,,,,"117,05",,,,,,,,,,,,
ITAPEMIRIM-ES,,,,,ES,,,,"14,28",,,,,,,,,-,,,,,,"14,28",,,,,,,,,"137,41",,,,,,,,,,,,
ITARANA-ES,,,,,ES,,,,"11,10",,,,,,,,,-,,,,,,"11,10",,,,,,,,,"106,86",,,,,,,,,,,,
IUNA-ES,,,,,ES,,,,"14,28",,,,,,,,,-,,,,,,"14,28",,,,,,,,,"137,41",,,,,,,,,,,,
JAGUARE-ES,,,,,ES,,,,"8.246,15",,,,,,,,,"4.159,98",,,,,,"12.406,13",,,,,,,,,"36.357,36",,,,,,,,,,,,
JERONIMO MONTEIRO-ES,,,,,ES,,,,"10,58",,,,,,,,,-,,,,,,"10,58",,,,,,,,,"101,78",,,,,,,,,,,,
JOAO NEIVA-ES,,,,,ES,,,,"12,17",,,,,,,,,-,,,,,,"12,17",,,,,,,,,"117,05",,,,,,,,,,,,
LARANJA DA TERRA-ES,,,,,ES,,,,"11,10",,,,,,,,,-,,,,,,"11,10",,,,,,,,,"106,86",,,,,,,,,,,,
LINHARES-ES,,,,,ES,,,,"206.652,29",,,,,,,,,"127.050,51",,,,,,"333.702,80",,,,,,,,,"1.133.222,86",,,,,,,,,,,,
