CARNAUBAIS-RN,,,,,,RN,,,"143.833,55",,,,,,,,,"35.159,56",,,,,,,,,"178.993,11",,,,,,,,,,"527.378,56",,,,,,,,,
CERRO CORA-RN,,,,,,RN,,,"4.370,69",,,,,,,,,-,,,,,,,,,"4.370,69",,,,,,,,,,"12.864,96",,,,,,,,,
CORONEL JOAO PESSOA-RN,,,,,,RN,,,"4.162,56",,,,,,,,,-,,,,,,,,,"4.162,56",,,,,,,,,,"12.252,34",,,,,,,,,
CRUZETA-RN,,,,,,RN,,,"4.162,56",,,,,,,,,-,,,,,,,,,"4.162,56",,,,,,,,,,"12.252,34",,,,,,,,,
CURRAIS NOVOS-RN,,,,,,RN,,,"6.451,98",,,,,,,,,-,,,,,,,,,"6.451,98",,,,,,,,,,"18.991,15",,,,,,,,,
DOUTOR SEVERIANO-RN,,,,,,RN,,,"4.162,56",,,,,,,,,-,,,,,,,,,"4.162,56",,,,,,,,,,"12.252,34",,,,,,,,,
ENCANTO-RN,,,,,,RN,,,"4.162,56",,,,,,,,,-,,,,,,,,,"4.162,56",,,,,,,,,,"12.252,34",,,,,,,,,
EQUADOR-RN,,,,,,RN,,,"4.162,56",,,,,,,,,-,,,,,,,,,"4.162,56",,,,,,,,,,"12.252,34",,,,,,,,,
FELIPE GUERRA-RN,,,,,,RN,,,"154.349,20",,,,,,,,,"67.798,91",,,,,,,,,"222.148,11",,,,,,,,,,"689.001,79",,,,,,,,,
FLORANIA-RN,,,,,,RN,,,"4.162,56",,,,,,,,,-,,,,,,,,,"4.162,56",,,,,,,,,,"12.252,34",,,,,,,,,
FRANCISCO DANTAS-RN,,,,,,RN,,,"4.162,56",,,,,,,,,-,,,,,,,,,"4.162,56",,,,,,,,,,"12.252,34",,,,,,,,,
FRUTUOSO GOMES-RN,,,,,,RN,,,"4.162,56",,,,,,,,,-,,,,,,,,,"4.162,56",,,,,,,,,,"12.252,34",,,,,,,,,
GALINHOS-RN,,,,,,RN,,,"4.162,56",,,,,,,,,"89.538,71",,,,,,,,,"93.701,27",,,,,,,,,,"284.502,34",,,,,,,,,
GOIANINHA-RN,,,,,,RN,,,"558.897,20",,,,,,,,,-,,,,,,,,,"558.897,20",,,,,,,,,,"1.645.390,83",,,,,,,,,
GOVERNADOR DIX-SEPT ROSADO-RN,,,,,,RN,,,"178.169,82",,,,,,,,,"94.319,56",,,,,,,,,"272.489,38",,,,,,,,,,"826.225,93",,,,,,,,,
GROSSOS-RN,,,,,,RN,,,"62.795,32",,,,,,,,,"76.496,98",,,,,,,,,"139.292,30",,,,,,,,,,"412.062,91",,,,,,,,,
GUAMARE-RN,,,,,,RN,,,"1.013.116,71",,,,,,,,,"773.652,70",,,,,,,,,"1.786.769,41",,,,,,,,,,"5.490.819,68",,,,,,,,,
IELMO MARINHO-RN,,,,,,RN,,,"558.897,20",,,,,,,,,-,,,,,,,,,"558.897,20",,,,,,,,,,"1.645.390,83",,,,,,,,,
IPANGUACU-RN,,,,,,RN,,,"4.578,82",,,,,,,,,-,,,,,,,,,"4.578,82",,,,,,,,,,"13.477,59",,,,,,,,,
IPUEIRA-RN,,,,,,RN,,,"4.162,56",,,,,,,,,-,,,,,,,,,"4.162,56",,,,,,,,,,"12.252,34",,,,,,,,,
ITAJA-RN,,,,,,RN,,,"4.162,56",,,,,,,,,-,,,,,,,,,"4.162,56",,,,,,,,,,"12.252,34",,,,,,,,,
ITAU-RN,,,,,,RN,,,"4.162,56",,,,,,,,,-,,,,,,,,,"4.162,56",,,,,,,,,,"12.252,34",,,,,,,,,
JANDAIRA-RN,,,,,,RN,,,"4.162,56",,,,,,,,,-,,,,,,,,,"4.162,56",,,,,,,,,,"12.252,34",,,,,,,,,
JANDUIS-RN,,,,,,RN,,,"4.162,56",,,,,,,,,-,,,,,,,,,"4.162,56",,,,,,,,,,"12.252,34",,,,,,,,,
JARDIM DE PIRANHAS-RN,,,,,,RN,,,"4.578,82",,,,,,,,,-,,,,,,,,,"4.578,82",,,,,,,,,,"13.477,59",,,,,,,,,
JARDIM DO SERIDO-RN,,,,,,RN,,,"4.578,82",,,,,,,,,-,,,,,,,,,"4.578,82",,,,,,,,,,"13.477,59",,,,,,,,,
JOAO DIAS-RN,,,,,,RN,,,"4.162,56",,,,,,,,,-,,,,,,,,,"4.162,56",,,,,,,,,,"12.252,34",,,,,,,,,
JOSE DA PENHA-RN,,,,,,RN,,,"4.162,56",,,,,,,,,-,,,,,,,,,"4.162,56",,,,,,,,,,"12.252,34",,,,,,,,,
JUCURUTU-RN,,,,,,RN,,,"4.995,08",,,,,,,,,-,,,,,,,,,"4.995,08",,,,,,,,,,"14.702,82",,,,,,,,,
LAGOA NOVA-RN,,,,,,RN,,,"4.578,82",,,,,,,,,-,,,,,,,,,"4.578,82",,,,,,,,,,"13.477,59",,,,,,,,,
LUCRECIA-RN,,,,,,RN,,,"4.162,56",,,,,,,,,-,,,,,,,,,"4.162,56",,,,,,,,,,"12.252,34",,,,,,,,,
LUIS GOMES-RN,,,,,,RN,,,"4.162,56",,,,,,,,,-,,,,,,,,,"4.162,56",,,,,,,,,,"12.252,34",,,,,,,,,
MACAIBA-RN,,,,,,RN,,,"558.897,20",,,,,,,,,-,,,,,,,,,"558.897,20",,,,,,,,,,"1.645.390,83",,,,,,,,,
MACAU-RN,,,,,,RN,,,"1.252.237,06",,,,,,,,,"484.085,35",,,,,,,,,"1.736.322,41",,,,,,,,,,"5.295.550,93",,,,,,,,,
MAJOR SALES-RN,,,,,,RN,,,"4.162,56",,,,,,,,,-,,,,,,,,,"4.162,56",,,,,,,,,,"12.252,34",,,,,,,,,
MARCELINO VIEIRA-RN,,,,,,RN,,,"4.162,56",,,,,,,,,-,,,,,,,,,"4.162,56",,,,,,,,,,"12.252,34",,,,,,,,,
MARTINS-RN,,,,,,RN,,,"4.162,56",,,,,,,,,-,,,,,,,,,"4.162,56",,,,,,,,,,"12.252,34",,,,,,,,,
MESSIAS TARGINO-RN,,,,,,RN,,,"4.162,56",,,,,,,,,-,,,,,,,,,"4.162,56",,,,,,,,,,"12.252,34",,,,,,,,,
MOSSORO-RN,,,,,,RN,,,"1.109.267,59",,,,,,,,,"914.293,58",,,,,,,,,"2.023.561,17",,,,,,,,,,"5.959.565,36",,,,,,,,,
OLHO D'AGUA DO BORGES-RN,,,,,,RN,,,"4.162,56",,,,,,,,,-,,,,,,,,,"4.162,56",,,,,,,,,,"12.252,34",,,,,,,,,
OURO BRANCO-RN,,,,,,RN,,,"4.162,56",,,,,,,,,-,,,,,,,,,"4.162,56",,,,,,,,,,"12.252,34",,,,,,,,,
PARANA-RN,,,,,,RN,,,"4.162,56",,,,,,,,,-,,,,,,,,,"4.162,56",,,,,,,,,,"12.252,34",,,,,,,,,
PARAU-RN,,,,,,RN,,,"4.162,56",,,,,,,,,-,,,,,,,,,"4.162,56",,,,,,,,,,"12.252,34",,,,,,,,,
PARELHAS-RN,,,,,,RN,,,"5.203,21",,,,,,,,,-,,,,,,,,,"5.203,21",,,,,,,,,,"15.315,44",,,,,,,,,
PATU-RN,,,,,,RN,,,"4.370,69",,,,,,,,,-,,,,,,,,,"4.370,69",,,,,,,,,,"12.864,96",,,,,,,,,
PAU DOS FERROS-RN,,,,,,RN,,,"5.619,46",,,,,,,,,-,,,,,,,,,"5.619,46",,,,,,,,,,"16.540,67",,,,,,,,,
PEDRO AVELINO-RN,,,,,,RN,,,"4.189,67",,,,,,,,,"12,60",,,,,,,,,"4.202,27",,,,,,,,,,"12.377,97",,,,,,,,,
PENDENCIAS-RN,,,,,,RN,,,"199.940,32",,,,,,,,,"97.063,85",,,,,,,,,"297.004,17",,,,,,,,,,"918.756,00",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PILOES-RN,,,,,,RN,,,"4.162,56",,,,,,,,,-,,,,,,,,,"4.162,56",,,,,,,,,,"12.252,34",,,,,,,,,
PORTALEGRE-RN,,,,,,RN,,,"4.162,56",,,,,,,,,-,,,,,,,,,"4.162,56",,,,,,,,,,"12.252,34",,,,,,,,,
PORTO DO MANGUE-RN,,,,,,RN,,,"128.592,47",,,,,,,,,"180.016,22",,,,,,,,,"308.608,69",,,,,,,,,,"917.008,18",,,,,,,,,
RAFAEL FERNANDES-RN,,,,,,RN,,,"4.162,56",,,,,,,,,-,,,,,,,,,"4.162,56",,,,,,,,,,"12.252,34",,,,,,,,,
RAFAEL GODEIRO-RN,,,,,,RN,,,"4.162,56",,,,,,,,,-,,,,,,,,,"4.162,56",,,,,,,,,,"12.252,34",,,,,,,,,
RIACHO DA CRUZ-RN,,,,,,RN,,,"4.162,56",,,,,,,,,-,,,,,,,,,"4.162,56",,,,,,,,,,"12.252,34",,,,,,,,,
RIACHO DE SANTANA-RN,,,,,,RN,,,"4.162,56",,,,,,,,,-,,,,,,,,,"4.162,56",,,,,,,,,,"12.252,34",,,,,,,,,
RODOLFO FERNANDES-RN,,,,,,RN,,,"4.162,56",,,,,,,,,-,,,,,,,,,"4.162,56",,,,,,,,,,"12.252,34",,,,,,,,,
SANTANA DO SERIDO-RN,,,,,,RN,,,"4.162,56",,,,,,,,,-,,,,,,,,,"4.162,56",,,,,,,,,,"12.252,34",,,,,,,,,
SAO FERNANDO-RN,,,,,,RN,,,"4.162,56",,,,,,,,,-,,,,,,,,,"4.162,56",,,,,,,,,,"12.252,34",,,,,,,,,
SAO FRANCISCO DO OESTE-RN,,,,,,RN,,,"4.162,56",,,,,,,,,-,,,,,,,,,"4.162,56",,,,,,,,,,"12.252,34",,,,,,,,,
SAO GONCALO DO AMARANTE-RN,,,,,,RN,,,"558.666,40",,,,,,,,,-,,,,,,,,,"558.666,40",,,,,,,,,,"1.636.100,48",,,,,,,,,
SAO JOAO DO SABUGI-RN,,,,,,RN,,,"4.162,56",,,,,,,,,-,,,,,,,,,"4.162,56",,,,,,,,,,"12.252,34",,,,,,,,,
SAO JOSE DO SERIDO-RN,,,,,,RN,,,"4.162,56",,,,,,,,,-,,,,,,,,,"4.162,56",,,,,,,,,,"12.252,34",,,,,,,,,
SAO MIGUEL-RN,,,,,,RN,,,"5.411,33",,,,,,,,,-,,,,,,,,,"5.411,33",,,,,,,,,,"15.928,05",,,,,,,,,
SAO RAFAEL-RN,,,,,,RN,,,"4.162,56",,,,,,,,,-,,,,,,,,,"4.162,56",,,,,,,,,,"12.252,34",,,,,,,,,
SAO VICENTE-RN,,,,,,RN,,,"4.162,56",,,,,,,,,-,,,,,,,,,"4.162,56",,,,,,,,,,"12.252,34",,,,,,,,,
SERRA DO MEL-RN,,,,,,RN,,,"107.445,07",,,,,,,,,"31.409,82",,,,,,,,,"138.854,89",,,,,,,,,,"429.676,95",,,,,,,,,
SERRA NEGRA DO NORTE-RN,,,,,,RN,,,"4.162,56",,,,,,,,,-,,,,,,,,,"4.162,56",,,,,,,,,,"12.252,34",,,,,,,,,
SERRINHA DOS PINTOS-RN,,,,,,RN,,,"4.162,56",,,,,,,,,-,,,,,,,,,"4.162,56",,,,,,,,,,"12.252,34",,,,,,,,,
SEVERIANO MELO-RN,,,,,,RN,,,"4.162,56",,,,,,,,,-,,,,,,,,,"4.162,56",,,,,,,,,,"12.252,34",,,,,,,,,
TABOLEIRO GRANDE-RN,,,,,,RN,,,"4.162,56",,,,,,,,,-,,,,,,,,,"4.162,56",,,,,,,,,,"12.252,34",,,,,,,,,
TENENTE ANANIAS-RN,,,,,,RN,,,"4.162,56",,,,,,,,,-,,,,,,,,,"4.162,56",,,,,,,,,,"12.252,34",,,,,,,,,
TENENTE LAURENTINO CRUZ-RN,,,,,,RN,,,"4.162,56",,,,,,,,,-,,,,,,,,,"4.162,56",,,,,,,,,,"12.252,34",,,,,,,,,
TIBAU-RN,,,,,,RN,,,"62.795,32",,,,,,,,,"21.507,65",,,,,,,,,"84.302,97",,,,,,,,,,"252.349,74",,,,,,,,,
TIMBAUBA DOS BATISTAS-RN,,,,,,RN,,,"4.162,56",,,,,,,,,-,,,,,,,,,"4.162,56",,,,,,,,,,"12.252,34",,,,,,,,,
TRIUNFO POTIGUAR-RN,,,,,,RN,,,"4.162,56",,,,,,,,,-,,,,,,,,,"4.162,56",,,,,,,,,,"12.252,34",,,,,,,,,
UMARIZAL-RN,,,,,,RN,,,"4.370,69",,,,,,,,,-,,,,,,,,,"4.370,69",,,,,,,,,,"12.864,96",,,,,,,,,
UPANEMA-RN,,,,,,RN,,,"137.992,57",,,,,,,,,"101.158,71",,,,,,,,,"239.151,28",,,,,,,,,,"732.650,02",,,,,,,,,
VENHA-VER-RN,,,,,,RN,,,"4.162,56",,,,,,,,,-,,,,,,,,,"4.162,56",,,,,,,,,,"12.252,34",,,,,,,,,
VICOSA-RN,,,,,,RN,,,"4.162,56",,,,,,,,,-,,,,,,,,,"4.162,56",,,,,,,,,,"12.252,34",,,,,,,,,
RIO GRANDE DO NORTE  TOTAL,,,,,,,,,"8.535.383,29",,,,,,,,,"3.845.364,55",,,,,,,,,"12.380.747,84",,,,,,,,,,"37.147.316,59",,,,,,,,,
CANOAS-RS,,,,,,RS,,,"511.827,63",,,,,,,,,-,,,,,,,,,"511.827,63",,,,,,,,,,"1.504.653,67",,,,,,,,,
CIDREIRA-RS,,,,,,RS,,,-,,,,,,,,,"136.893,36",,,,,,,,,"136.893,36",,,,,,,,,,"563.546,02",,,,,,,,,
IMBE-RS,,,,,,RS,,,"2.577.067,77",,,,,,,,,"136.893,36",,,,,,,,,"2.713.961,13",,,,,,,,,,"3.142.234,89",,,,,,,,,
OSORIO-RS,,,,,,RS,,,"558.897,20",,,,,,,,,-,,,,,,,,,"558.897,20",,,,,,,,,,"1.645.390,83",,,,,,,,,
SAO FRANCISCO DE PAULA-RS,,,,,,RS,,,"46.861,84",,,,,,,,,-,,,,,,,,,"46.861,84",,,,,,,,,,"139.314,77",,,,,,,,,
TRAMANDAI-RS,,,,,,RS,,,"875.800,90",,,,,,,,,"182.524,48",,,,,,,,,"1.058.325,38",,,,,,,,,,"3.505.024,61",,,,,,,,,
RIO GRANDE DO SUL  TOTAL,,,,,,,,,"4.570.455,34",,,,,,,,,"456.311,20",,,,,,,,,"5.026.766,54",,,,,,,,,,"10.500.164,79",,,,,,,,,
ARAQUARI-SC,,,,,,SC,,,-,,,,,,,,,"179.820,78",,,,,,,,,"179.820,78",,,,,,,,,,"448.507,45",,,,,,,,,
BALNEARIO BARRA DO SUL-SC,,,,,,SC,,,-,,,,,,,,,"179.820,78",,,,,,,,,"179.820,78",,,,,,,,,,"448.507,45",,,,,,,,,
GARUVA-SC,,,,,,SC,,,-,,,,,,,,,"179.820,78",,,,,,,,,"179.820,78",,,,,,,,,,"448.507,45",,,,,,,,,
ITAPOA-SC,,,,,,SC,,,-,,,,,,,,,"179.820,78",,,,,,,,,"179.820,78",,,,,,,,,,"448.507,45",,,,,,,,,
JOINVILLE-SC,,,,,,SC,,,-,,,,,,,,,"179.820,78",,,,,,,,,"179.820,78",,,,,,,,,,"448.507,45",,,,,,,,,
SAO FRANCISCO DO SUL-SC,,,,,,SC,,,"876.118,36",,,,,,,,,"599.402,65",,,,,,,,,"1.475.521,01",,,,,,,,,,"4.252.176,52",,,,,,,,,
SANTA CATARINA  TOTAL,,,,,,,,,"876.118,36",,,,,,,,,"1.498.506,55",,,,,,,,,"2.374.624,91",,,,,,,,,,"6.494.713,77",,,,,,,,,
AMPARO DE SAO FRANCISCO-SE,,,,,,SE,,,"6.139,21",,,,,,,,,-,,,,,,,,,"6.139,21",,,,,,,,,,"17.525,41",,,,,,,,,
AQUIDABA-SE,,,,,,SE,,,"7.674,01",,,,,,,,,-,,,,,,,,,"7.674,01",,,,,,,,,,"21.906,75",,,,,,,,,
ARACAJU-SE,,,,,,SE,,,"1.167.841,79",,,,,,,,,"656.288,64",,,,,,,,,"1.824.130,43",,,,,,,,,,"5.516.526,41",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARAUA-SE,,,,,,SE,,,"6.446,17",,,,,,,,,-,,,,,,,,,"6.446,17",,,,,,,,,,"18.401,68",,,,,,,,,
AREIA BRANCA-SE,,,,,,SE,,,"9.377,49",,,,,,,,,"1.296,73",,,,,,,,,"10.674,22",,,,,,,,,,"31.375,77",,,,,,,,,
BARRA DOS COQUEIROS-SE,,,,,,SE,,,"140.690,29",,,,,,,,,"196.007,66",,,,,,,,,"336.697,95",,,,,,,,,,"914.853,49",,,,,,,,,
BOQUIM-SE,,,,,,SE,,,"8.287,93",,,,,,,,,-,,,,,,,,,"8.287,93",,,,,,,,,,"23.659,30",,,,,,,,,
BREJO GRANDE-SE,,,,,,SE,,,"80.130,98",,,,,,,,,"7.165,31",,,,,,,,,"87.296,29",,,,,,,,,,"274.448,02",,,,,,,,,
CAMPO DO BRITO-SE,,,,,,SE,,,"7.367,05",,,,,,,,,-,,,,,,,,,"7.367,05",,,,,,,,,,"21.030,49",,,,,,,,,
CANHOBA-SE,,,,,,SE,,,"6.139,21",,,,,,,,,-,,,,,,,,,"6.139,21",,,,,,,,,,"17.525,41",,,,,,,,,
CANINDE DE SAO FRANCISCO-SE,,,,,,SE,,,"7.980,97",,,,,,,,,-,,,,,,,,,"7.980,97",,,,,,,,,,"22.783,02",,,,,,,,,
CAPELA-SE,,,,,,SE,,,"570.743,34",,,,,,,,,"2.602,00",,,,,,,,,"573.345,34",,,,,,,,,,"1.682.478,21",,,,,,,,,
CARIRA-SE,,,,,,SE,,,"7.674,01",,,,,,,,,-,,,,,,,,,"7.674,01",,,,,,,,,,"21.906,75",,,,,,,,,
CARMOPOLIS-SE,,,,,,SE,,,"1.533.950,81",,,,,,,,,"570.651,57",,,,,,,,,"2.104.602,38",,,,,,,,,,"6.068.988,65",,,,,,,,,
CEDRO DE SAO JOAO-SE,,,,,,SE,,,"6.139,21",,,,,,,,,-,,,,,,,,,"6.139,21",,,,,,,,,,"17.525,41",,,,,,,,,
CRISTINAPOLIS-SE,,,,,,SE,,,"7.060,09",,,,,,,,,-,,,,,,,,,"7.060,09",,,,,,,,,,"20.154,22",,,,,,,,,
CUMBE-SE,,,,,,SE,,,"6.139,21",,,,,,,,,-,,,,,,,,,"6.139,21",,,,,,,,,,"17.525,41",,,,,,,,,
DIVINA PASTORA-SE,,,,,,SE,,,"268.942,13",,,,,,,,,"165.838,94",,,,,,,,,"434.781,07",,,,,,,,,,"1.274.682,33",,,,,,,,,
ESTANCIA-SE,,,,,,SE,,,"568.796,10",,,,,,,,,"233.461,46",,,,,,,,,"802.257,56",,,,,,,,,,"2.502.467,87",,,,,,,,,
FEIRA NOVA-SE,,,,,,SE,,,"6.139,21",,,,,,,,,-,,,,,,,,,"6.139,21",,,,,,,,,,"17.525,41",,,,,,,,,
FREI PAULO-SE,,,,,,SE,,,"6.753,13",,,,,,,,,-,,,,,,,,,"6.753,13",,,,,,,,,,"19.277,95",,,,,,,,,
GARARU-SE,,,,,,SE,,,"6.446,17",,,,,,,,,-,,,,,,,,,"6.446,17",,,,,,,,,,"18.401,68",,,,,,,,,
GENERAL MAYNARD-SE,,,,,,SE,,,"8.953,16",,,,,,,,,"2.151,86",,,,,,,,,"11.105,02",,,,,,,,,,"32.841,69",,,,,,,,,
GRACHO CARDOSO-SE,,,,,,SE,,,"6.139,21",,,,,,,,,-,,,,,,,,,"6.139,21",,,,,,,,,,"17.525,41",,,,,,,,,
ILHA DAS FLORES-SE,,,,,,SE,,,"6.139,21",,,,,,,,,-,,,,,,,,,"6.139,21",,,,,,,,,,"17.525,41",,,,,,,,,
INDIAROBA-SE,,,,,,SE,,,"565.996,07",,,,,,,,,-,,,,,,,,,"565.996,07",,,,,,,,,,"1.656.474,28",,,,,,,,,
ITABAIANA-SE,,,,,,SE,,,"11.050,58",,,,,,,,,-,,,,,,,,,"11.050,58",,,,,,,,,,"31.545,74",,,,,,,,,
ITABAIANINHA-SE,,,,,,SE,,,"9.208,81",,,,,,,,,-,,,,,,,,,"9.208,81",,,,,,,,,,"26.288,11",,,,,,,,,
ITABI-SE,,,,,,SE,,,"6.139,21",,,,,,,,,-,,,,,,,,,"6.139,21",,,,,,,,,,"17.525,41",,,,,,,,,
ITAPORANGA D'AJUDA-SE,,,,,,SE,,,"717.283,46",,,,,,,,,"313.205,02",,,,,,,,,"1.030.488,48",,,,,,,,,,"3.069.166,08",,,,,,,,,
JAPARATUBA-SE,,,,,,SE,,,"552.054,22",,,,,,,,,"398.719,21",,,,,,,,,"950.773,43",,,,,,,,,,"2.855.227,97",,,,,,,,,
JAPOATA-SE,,,,,,SE,,,"6.753,13",,,,,,,,,-,,,,,,,,,"6.753,13",,,,,,,,,,"19.277,95",,,,,,,,,
LAGARTO-SE,,,,,,SE,,,"11.050,58",,,,,,,,,-,,,,,,,,,"11.050,58",,,,,,,,,,"31.545,74",,,,,,,,,
LARANJEIRAS-SE,,,,,,SE,,,"7.980,97",,,,,,,,,-,,,,,,,,,"7.980,97",,,,,,,,,,"22.957,80",,,,,,,,,
MACAMBIRA-SE,,,,,,SE,,,"6.139,21",,,,,,,,,-,,,,,,,,,"6.139,21",,,,,,,,,,"17.525,41",,,,,,,,,
MALHADA DOS BOIS-SE,,,,,,SE,,,"6.139,21",,,,,,,,,-,,,,,,,,,"6.139,21",,,,,,,,,,"17.525,41",,,,,,,,,
MALHADOR-SE,,,,,,SE,,,"6.446,17",,,,,,,,,-,,,,,,,,,"6.446,17",,,,,,,,,,"18.401,68",,,,,,,,,
MARUIM-SE,,,,,,SE,,,"101.420,56",,,,,,,,,"25.854,97",,,,,,,,,"127.275,53",,,,,,,,,,"388.276,31",,,,,,,,,
MOITA BONITA-SE,,,,,,SE,,,"6.446,17",,,,,,,,,-,,,,,,,,,"6.446,17",,,,,,,,,,"18.401,68",,,,,,,,,
MONTE ALEGRE DE SERGIPE-SE,,,,,,SE,,,"6.753,13",,,,,,,,,-,,,,,,,,,"6.753,13",,,,,,,,,,"19.277,95",,,,,,,,,
MURIBECA-SE,,,,,,SE,,,"6.139,21",,,,,,,,,-,,,,,,,,,"6.139,21",,,,,,,,,,"17.525,41",,,,,,,,,
NEOPOLIS-SE,,,,,,SE,,,"7.674,01",,,,,,,,,-,,,,,,,,,"7.674,01",,,,,,,,,,"21.906,75",,,,,,,,,
NOSSA SENHORA APARECIDA-SE,,,,,,SE,,,"6.139,21",,,,,,,,,-,,,,,,,,,"6.139,21",,,,,,,,,,"17.525,41",,,,,,,,,
NOSSA SENHORA DA GLORIA-SE,,,,,,SE,,,"8.594,89",,,,,,,,,-,,,,,,,,,"8.594,89",,,,,,,,,,"24.535,57",,,,,,,,,
NOSSA SENHORA DAS DORES-SE,,,,,,SE,,,"7.980,97",,,,,,,,,-,,,,,,,,,"7.980,97",,,,,,,,,,"22.783,02",,,,,,,,,
NOSSA SENHORA DE LOURDES-SE,,,,,,SE,,,"6.139,21",,,,,,,,,-,,,,,,,,,"6.139,21",,,,,,,,,,"17.525,41",,,,,,,,,
NOSSA SENHORA DO SOCORRO-SE,,,,,,SE,,,"524.105,57",,,,,,,,,-,,,,,,,,,"524.105,57",,,,,,,,,,"1.532.455,25",,,,,,,,,
PACATUBA-SE,,,,,,SE,,,"126.633,21",,,,,,,,,"9.573,28",,,,,,,,,"136.206,49",,,,,,,,,,"387.892,80",,,,,,,,,
PEDRA MOLE-SE,,,,,,SE,,,"6.139,21",,,,,,,,,-,,,,,,,,,"6.139,21",,,,,,,,,,"17.525,41",,,,,,,,,
PEDRINHAS-SE,,,,,,SE,,,"6.139,21",,,,,,,,,-,,,,,,,,,"6.139,21",,,,,,,,,,"17.525,41",,,,,,,,,
PINHAO-SE,,,,,,SE,,,"6.139,21",,,,,,,,,-,,,,,,,,,"6.139,21",,,,,,,,,,"17.525,41",,,,,,,,,
PIRAMBU-SE,,,,,,SE,,,"194.269,16",,,,,,,,,"19.264,01",,,,,,,,,"213.533,17",,,,,,,,,,"634.341,80",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POCO REDONDO-SE,,,,,,SE,,,"8.594,89",,,,,,,,,-,,,,,,,,,"8.594,89",,,,,,,,,,"24.535,57",,,,,,,,,
POCO VERDE-SE,,,,,,SE,,,"7.980,97",,,,,,,,,-,,,,,,,,,"7.980,97",,,,,,,,,,"22.783,02",,,,,,,,,
PORTO DA FOLHA-SE,,,,,,SE,,,"8.287,93",,,,,,,,,-,,,,,,,,,"8.287,93",,,,,,,,,,"23.659,30",,,,,,,,,
PROPRIA-SE,,,,,,SE,,,"8.287,93",,,,,,,,,-,,,,,,,,,"8.287,93",,,,,,,,,,"23.659,30",,,,,,,,,
RIACHAO DO DANTAS-SE,,,,,,SE,,,"7.674,01",,,,,,,,,-,,,,,,,,,"7.674,01",,,,,,,,,,"21.906,75",,,,,,,,,
RIACHUELO-SE,,,,,,SE,,,"39.881,49",,,,,,,,,"22.980,73",,,,,,,,,"62.862,22",,,,,,,,,,"181.716,69",,,,,,,,,
RIBEIROPOLIS-SE,,,,,,SE,,,"7.060,09",,,,,,,,,-,,,,,,,,,"7.060,09",,,,,,,,,,"20.154,22",,,,,,,,,
ROSARIO DO CATETE-SE,,,,,,SE,,,"682.241,14",,,,,,,,,"86.365,38",,,,,,,,,"768.606,52",,,,,,,,,,"2.254.716,49",,,,,,,,,
SALGADO-SE,,,,,,SE,,,"7.674,01",,,,,,,,,-,,,,,,,,,"7.674,01",,,,,,,,,,"21.906,75",,,,,,,,,
SANTA LUZIA DO ITANHY-SE,,,,,,SE,,,"565.382,15",,,,,,,,,-,,,,,,,,,"565.382,15",,,,,,,,,,"1.654.721,74",,,,,,,,,
SANTA ROSA DE LIMA-SE,,,,,,SE,,,"6.139,21",,,,,,,,,-,,,,,,,,,"6.139,21",,,,,,,,,,"17.525,41",,,,,,,,,
SANTANA DO SAO FRANCISCO-SE,,,,,,SE,,,"6.139,21",,,,,,,,,-,,,,,,,,,"6.139,21",,,,,,,,,,"17.525,41",,,,,,,,,
SANTO AMARO DAS BROTAS-SE,,,,,,SE,,,"597.405,41",,,,,,,,,"9.922,16",,,,,,,,,"607.327,57",,,,,,,,,,"1.795.497,80",,,,,,,,,
SAO CRISTOVAO-SE,,,,,,SE,,,"81.335,75",,,,,,,,,"3.470,63",,,,,,,,,"84.806,38",,,,,,,,,,"263.761,58",,,,,,,,,
SAO DOMINGOS-SE,,,,,,SE,,,"6.446,17",,,,,,,,,-,,,,,,,,,"6.446,17",,,,,,,,,,"18.401,68",,,,,,,,,
SAO FRANCISCO-SE,,,,,,SE,,,"6.139,21",,,,,,,,,-,,,,,,,,,"6.139,21",,,,,,,,,,"17.525,41",,,,,,,,,
SAO MIGUEL DO ALEIXO-SE,,,,,,SE,,,"6.139,21",,,,,,,,,-,,,,,,,,,"6.139,21",,,,,,,,,,"17.525,41",,,,,,,,,
SIMAO DIAS-SE,,,,,,SE,,,"9.208,81",,,,,,,,,-,,,,,,,,,"9.208,81",,,,,,,,,,"26.288,11",,,,,,,,,
SIRIRI-SE,,,,,,SE,,,"193.449,92",,,,,,,,,"84.288,27",,,,,,,,,"277.738,19",,,,,,,,,,"860.273,40",,,,,,,,,
TELHA-SE,,,,,,SE,,,"6.139,21",,,,,,,,,-,,,,,,,,,"6.139,21",,,,,,,,,,"17.525,41",,,,,,,,,
TOBIAS BARRETO-SE,,,,,,SE,,,"9.515,77",,,,,,,,,-,,,,,,,,,"9.515,77",,,,,,,,,,"27.164,38",,,,,,,,,
