ITABELA-BA,,,,,,,,BA,,"1.569,72",,,,,,,"1,06",,,,,,,"1.570,78",,,,,,"11.918,13",,,,,,,,,,
ITABERABA-BA,,,,,,,,BA,,"1.918,55",,,,,,,"1,29",,,,,,,"1.919,84",,,,,,"14.566,59",,,,,,,,,,
ITABUNA-BA,,,,,,,,BA,,"2.325,52",,,,,,,"1,57",,,,,,,"2.327,09",,,,,,"17.656,47",,,,,,,,,,
ITACARE-BA,,,,,,,,BA,,"1.569,72",,,,,,,"1,06",,,,,,,"1.570,78",,,,,,"12.000,06",,,,,,,,,,
ITAGI-BA,,,,,,,,BA,,"1.279,03",,,,,,,"0,87",,,,,,,"1.279,90",,,,,,"9.670,04",,,,,,,,,,
ITAGIBA-BA,,,,,,,,BA,,"1.395,31",,,,,,,"0,94",,,,,,,"1.396,25",,,,,,"10.593,89",,,,,,,,,,
ITAGIMIRIM-BA,,,,,,,,BA,,"1.162,76",,,,,,,"0,79",,,,,,,"1.163,55",,,,,,"8.828,21",,,,,,,,,,
ITAJU DO COLONIA-BA,,,,,,,,BA,,"1.162,76",,,,,,,"0,79",,,,,,,"1.163,55",,,,,,"8.828,21",,,,,,,,,,
ITAJUIPE-BA,,,,,,,,BA,,"1.511,59",,,,,,,"1,02",,,,,,,"1.512,61",,,,,,"11.476,68",,,,,,,,,,
ITAMARAJU-BA,,,,,,,,BA,,"1.976,69",,,,,,,"1,34",,,,,,,"1.978,03",,,,,,"15.008,00",,,,,,,,,,
ITAMARI-BA,,,,,,,,BA,,"1.162,76",,,,,,,"0,79",,,,,,,"1.163,55",,,,,,"8.828,21",,,,,,,,,,
ITAMBE-BA,,,,,,,,BA,,"1.686,00",,,,,,,"1,14",,,,,,,"1.687,14",,,,,,"12.841,91",,,,,,,,,,
ITANAGRA-BA,,,,,,,,BA,,"99.320,02",,,,,,,"18.104,12",,,,,,,"117.424,14",,,,,,"1.100.937,28",,,,,,,,,,
ITANHEM-BA,,,,,,,,BA,,"1.511,59",,,,,,,"1,02",,,,,,,"1.512,61",,,,,,"11.476,68",,,,,,,,,,
ITAPARICA-BA,,,,,,,,BA,,"50.806,55",,,,,,,"219.763,44",,,,,,,"270.569,99",,,,,,"2.504.424,71",,,,,,,,,,
ITAPE-BA,,,,,,,,BA,,"1.220,90",,,,,,,"0,82",,,,,,,"1.221,72",,,,,,"9.187,66",,,,,,,,,,
ITAPEBI-BA,,,,,,,,BA,,"1.220,90",,,,,,,"0,82",,,,,,,"1.221,72",,,,,,"9.269,67",,,,,,,,,,
ITAPETINGA-BA,,,,,,,,BA,,"1.918,55",,,,,,,"1,29",,,,,,,"1.919,84",,,,,,"14.566,59",,,,,,,,,,
ITAPICURU-BA,,,,,,,,BA,,"1.627,86",,,,,,,"1,10",,,,,,,"1.628,96",,,,,,"12.400,52",,,,,,,,,,
ITAPITANGA-BA,,,,,,,,BA,,"1.220,90",,,,,,,"0,82",,,,,,,"1.221,72",,,,,,"9.269,67",,,,,,,,,,
ITAQUARA-BA,,,,,,,,BA,,"1.162,76",,,,,,,"0,79",,,,,,,"1.163,55",,,,,,"8.828,21",,,,,,,,,,
ITARANTIM-BA,,,,,,,,BA,,"1.395,31",,,,,,,"0,94",,,,,,,"1.396,25",,,,,,"10.593,89",,,,,,,,,,
ITATIM-BA,,,,,,,,BA,,"1.337,17",,,,,,,"0,90",,,,,,,"1.338,07",,,,,,"10.193,44",,,,,,,,,,
ITIRUCU-BA,,,,,,,,BA,,"1.337,17",,,,,,,"0,90",,,,,,,"1.338,07",,,,,,"10.193,44",,,,,,,,,,
ITIUBA-BA,,,,,,,,BA,,"1.686,00",,,,,,,"1,14",,,,,,,"1.687,14",,,,,,"12.800,91",,,,,,,,,,
ITORORO-BA,,,,,,,,BA,,"1.511,59",,,,,,,"1,02",,,,,,,"1.512,61",,,,,,"11.517,67",,,,,,,,,,
ITUBERA-BA,,,,,,,,BA,,"1.511,59",,,,,,,"1,02",,,,,,,"1.512,61",,,,,,"11.435,75",,,,,,,,,,
JACOBINA-BA,,,,,,,,BA,,"2.034,83",,,,,,,"1,37",,,,,,,"2.036,20",,,,,,"15.449,37",,,,,,,,,,
JAGUAQUARA-BA,,,,,,,,BA,,"1.802,28",,,,,,,"1,21",,,,,,,"1.803,49",,,,,,"13.683,75",,,,,,,,,,
JAGUARIPE-BA,,,,,,,,BA,,"41.697,95",,,,,,,"28,13",,,,,,,"41.726,08",,,,,,"442.269,35",,,,,,,,,,
JANDAIRA-BA,,,,,,,,BA,,"1.162,76",,,,,,,"0,79",,,,,,,"1.163,55",,,,,,"8.787,28",,,,,,,,,,
JEQUIE-BA,,,,,,,,BA,,"2.325,52",,,,,,,"1,57",,,,,,,"2.327,09",,,,,,"17.656,47",,,,,,,,,,
JEREMOABO-BA,,,,,,,,BA,,"1.744,14",,,,,,,"1,18",,,,,,,"1.745,32",,,,,,"13.283,28",,,,,,,,,,
JIQUIRICA-BA,,,,,,,,BA,,"1.279,03",,,,,,,"0,87",,,,,,,"1.279,90",,,,,,"9.711,04",,,,,,,,,,
JITAUNA-BA,,,,,,,,BA,,"1.395,31",,,,,,,"0,94",,,,,,,"1.396,25",,,,,,"10.511,89",,,,,,,,,,
JUCURUCU-BA,,,,,,,,BA,,"1.220,90",,,,,,,"0,82",,,,,,,"1.221,72",,,,,,"9.228,67",,,,,,,,,,
JUSSARI-BA,,,,,,,,BA,,"1.162,76",,,,,,,"0,79",,,,,,,"1.163,55",,,,,,"8.828,21",,,,,,,,,,
LAFAIETE COUTINHO-BA,,,,,,,,BA,,"1.162,76",,,,,,,"0,79",,,,,,,"1.163,55",,,,,,"8.828,21",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAJE-BA,,,,,,,,BA,,"1.511,59",,,,,,,"1,02",,,,,,,"1.512,61",,,,,,"11.517,67",,,,,,,,,,
LAJEDAO-BA,,,,,,,,BA,,"1.162,76",,,,,,,"0,79",,,,,,,"1.163,55",,,,,,"8.828,21",,,,,,,,,,
LAJEDINHO-BA,,,,,,,,BA,,"1.162,76",,,,,,,"0,79",,,,,,,"1.163,55",,,,,,"8.828,21",,,,,,,,,,
LAJEDO DO TABOCAL-BA,,,,,,,,BA,,"1.162,76",,,,,,,"0,79",,,,,,,"1.163,55",,,,,,"8.828,21",,,,,,,,,,
LAMARAO-BA,,,,,,,,BA,,"1.220,90",,,,,,,"0,82",,,,,,,"1.221,72",,,,,,"9.310,59",,,,,,,,,,
LAURO DE FREITAS-BA,,,,,,,,BA,,"2.325,52",,,,,,,"1,57",,,,,,,"2.327,09",,,,,,"17.738,39",,,,,,,,,,
MACAJUBA-BA,,,,,,,,BA,,"1.220,90",,,,,,,"0,82",,,,,,,"1.221,72",,,,,,"9.269,67",,,,,,,,,,
MACARANI-BA,,,,,,,,BA,,"1.395,31",,,,,,,"0,94",,,,,,,"1.396,25",,,,,,"10.634,82",,,,,,,,,,
MADRE DE DEUS-BA,,,,,,,,BA,,"1.194.651,39",,,,,,,"1.016.189,59",,,,,,,"2.210.840,98",,,,,,"20.348.156,63",,,,,,,,,,
MAIQUINIQUE-BA,,,,,,,,BA,,"1.162,76",,,,,,,"0,79",,,,,,,"1.163,55",,,,,,"8.828,21",,,,,,,,,,
MAIRI-BA,,,,,,,,BA,,"1.453,45",,,,,,,"0,98",,,,,,,"1.454,43",,,,,,"10.994,27",,,,,,,,,,
MANOEL VITORINO-BA,,,,,,,,BA,,"1.337,17",,,,,,,"0,90",,,,,,,"1.338,07",,,,,,"10.111,51",,,,,,,,,,
MARACAS-BA,,,,,,,,BA,,"1.686,00",,,,,,,"1,14",,,,,,,"1.687,14",,,,,,"12.841,91",,,,,,,,,,
MARAGOGIPE-BA,,,,,,,,BA,,"41.697,95",,,,,,,"28,13",,,,,,,"41.726,08",,,,,,"440.648,42",,,,,,,,,,
MARAU-BA,,,,,,,,BA,,"1.395,31",,,,,,,"0,94",,,,,,,"1.396,25",,,,,,"10.552,88",,,,,,,,,,
MARCIONILIO SOUZA-BA,,,,,,,,BA,,"1.220,90",,,,,,,"0,82",,,,,,,"1.221,72",,,,,,"9.269,67",,,,,,,,,,
MASCOTE-BA,,,,,,,,BA,,"1.395,31",,,,,,,"0,94",,,,,,,"1.396,25",,,,,,"10.593,89",,,,,,,,,,
MATA DE SAO JOAO-BA,,,,,,,,BA,,"179.628,13",,,,,,,"78.530,81",,,,,,,"258.158,94",,,,,,"2.475.768,46",,,,,,,,,,
MEDEIROS NETO-BA,,,,,,,,BA,,"1.511,59",,,,,,,"1,02",,,,,,,"1.512,61",,,,,,"11.476,68",,,,,,,,,,
MIGUEL CALMON-BA,,,,,,,,BA,,"1.569,72",,,,,,,"1,06",,,,,,,"1.570,78",,,,,,"11.877,13",,,,,,,,,,
MILAGRES-BA,,,,,,,,BA,,"1.220,90",,,,,,,"0,82",,,,,,,"1.221,72",,,,,,"9.228,67",,,,,,,,,,
MIRANTE-BA,,,,,,,,BA,,"1.162,76",,,,,,,"0,79",,,,,,,"1.163,55",,,,,,"8.746,29",,,,,,,,,,
MONTE SANTO-BA,,,,,,,,BA,,"1.860,42",,,,,,,"1,26",,,,,,,"1.861,68",,,,,,"14.125,14",,,,,,,,,,
MUCURI-BA,,,,,,,,BA,,"1.686,00",,,,,,,"1,14",,,,,,,"1.687,14",,,,,,"12.841,91",,,,,,,,,,
MUNDO NOVO-BA,,,,,,,,BA,,"1.511,59",,,,,,,"1,02",,,,,,,"1.512,61",,,,,,"11.476,68",,,,,,,,,,
MUNIZ FERREIRA-BA,,,,,,,,BA,,"1.162,76",,,,,,,"0,79",,,,,,,"1.163,55",,,,,,"8.828,21",,,,,,,,,,
MURITIBA-BA,,,,,,,,BA,,"1.569,72",,,,,,,"1,06",,,,,,,"1.570,78",,,,,,"11.877,13",,,,,,,,,,
MUTUIPE-BA,,,,,,,,BA,,"1.511,59",,,,,,,"1,02",,,,,,,"1.512,61",,,,,,"11.476,68",,,,,,,,,,
NAZARE-BA,,,,,,,,BA,,"1.569,72",,,,,,,"1,06",,,,,,,"1.570,78",,,,,,"11.918,13",,,,,,,,,,
NILO PECANHA-BA,,,,,,,,BA,,"1.279,03",,,,,,,"0,87",,,,,,,"1.279,90",,,,,,"9.752,04",,,,,,,,,,
NORDESTINA-BA,,,,,,,,BA,,"1.279,03",,,,,,,"0,87",,,,,,,"1.279,90",,,,,,"9.752,04",,,,,,,,,,
NOVA CANAA-BA,,,,,,,,BA,,"1.453,45",,,,,,,"0,98",,,,,,,"1.454,43",,,,,,"11.117,20",,,,,,,,,,
NOVA FATIMA-BA,,,,,,,,BA,,"1.162,76",,,,,,,"0,79",,,,,,,"1.163,55",,,,,,"8.828,21",,,,,,,,,,
NOVA IBIA-BA,,,,,,,,BA,,"1.162,76",,,,,,,"0,79",,,,,,,"1.163,55",,,,,,"8.828,21",,,,,,,,,,
NOVA ITARANA-BA,,,,,,,,BA,,"1.162,76",,,,,,,"0,79",,,,,,,"1.163,55",,,,,,"8.828,21",,,,,,,,,,
NOVA SOURE-BA,,,,,,,,BA,,"1.569,72",,,,,,,"1,06",,,,,,,"1.570,78",,,,,,"11.918,13",,,,,,,,,,
NOVA VICOSA-BA,,,,,,,,BA,,"1.686,00",,,,,,,"1,14",,,,,,,"1.687,14",,,,,,"12.800,91",,,,,,,,,,
NOVO TRIUNFO-BA,,,,,,,,BA,,"1.337,17",,,,,,,"0,90",,,,,,,"1.338,07",,,,,,"10.193,44",,,,,,,,,,
OLINDINA-BA,,,,,,,,BA,,"1.511,59",,,,,,,"1,02",,,,,,,"1.512,61",,,,,,"11.476,68",,,,,,,,,,
OURICANGAS-BA,,,,,,,,BA,,"1.162,76",,,,,,,"0,79",,,,,,,"1.163,55",,,,,,"8.828,21",,,,,,,,,,
OUROLANDIA-BA,,,,,,,,BA,,"1.395,31",,,,,,,"0,94",,,,,,,"1.396,25",,,,,,"10.634,82",,,,,,,,,,
PARIPIRANGA-BA,,,,,,,,BA,,"1.627,86",,,,,,,"1,10",,,,,,,"1.628,96",,,,,,"12.400,52",,,,,,,,,,
PAU BRASIL-BA,,,,,,,,BA,,"1.279,03",,,,,,,"0,87",,,,,,,"1.279,90",,,,,,"9.711,04",,,,,,,,,,
PAULO AFONSO-BA,,,,,,,,BA,,"2.151,11",,,,,,,"1,45",,,,,,,"2.152,56",,,,,,"16.332,23",,,,,,,,,,
PE DE SERRA-BA,,,,,,,,BA,,"1.337,17",,,,,,,"0,90",,,,,,,"1.338,07",,,,,,"10.193,44",,,,,,,,,,
PEDRAO-BA,,,,,,,,BA,,"1.162,76",,,,,,,"0,79",,,,,,,"1.163,55",,,,,,"8.828,21",,,,,,,,,,
PEDRO ALEXANDRE-BA,,,,,,,,BA,,"1.395,31",,,,,,,"0,94",,,,,,,"1.396,25",,,,,,"10.593,89",,,,,,,,,,
PINTADAS-BA,,,,,,,,BA,,"1.220,90",,,,,,,"0,82",,,,,,,"1.221,72",,,,,,"9.269,67",,,,,,,,,,
PIRAI DO NORTE-BA,,,,,,,,BA,,"1.162,76",,,,,,,"0,79",,,,,,,"1.163,55",,,,,,"8.787,28",,,,,,,,,,
PIRITIBA-BA,,,,,,,,BA,,"1.569,72",,,,,,,"1,06",,,,,,,"1.570,78",,,,,,"12.000,06",,,,,,,,,,
PLANALTINO-BA,,,,,,,,BA,,"1.162,76",,,,,,,"0,79",,,,,,,"1.163,55",,,,,,"8.828,21",,,,,,,,,,
PLANALTO-BA,,,,,,,,BA,,"1.511,59",,,,,,,"1,02",,,,,,,"1.512,61",,,,,,"11.476,68",,,,,,,,,,
POCOES-BA,,,,,,,,BA,,"1.802,28",,,,,,,"1,21",,,,,,,"1.803,49",,,,,,"13.683,75",,,,,,,,,,
POJUCA-BA,,,,,,,,BA,,"593.015,47",,,,,,,"507.416,64",,,,,,,"1.100.432,11",,,,,,"11.094.825,78",,,,,,,,,,
PORTO SEGURO-BA,,,,,,,,BA,,"2.209,24",,,,,,,"1,49",,,,,,,"2.210,73",,,,,,"16.855,54",,,,,,,,,,
POTIRAGUA-BA,,,,,,,,BA,,"1.220,90",,,,,,,"0,82",,,,,,,"1.221,72",,,,,,"9.187,66",,,,,,,,,,
PRADO-BA,,,,,,,,BA,,"1.569,72",,,,,,,"1,06",,,,,,,"1.570,78",,,,,,"11.918,13",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESIDENTE TANCREDO NEVES-BA,,,,,,,,BA,,"1.511,59",,,,,,,"1,02",,,,,,,"1.512,61",,,,,,"11.517,67",,,,,,,,,,
QUEIMADAS-BA,,,,,,,,BA,,"1.569,72",,,,,,,"1,06",,,,,,,"1.570,78",,,,,,"11.918,13",,,,,,,,,,
QUIJINGUE-BA,,,,,,,,BA,,"1.569,72",,,,,,,"1,06",,,,,,,"1.570,78",,,,,,"11.918,13",,,,,,,,,,
QUIXABEIRA-BA,,,,,,,,BA,,"1.162,76",,,,,,,"0,79",,,,,,,"1.163,55",,,,,,"8.828,21",,,,,,,,,,
RAFAEL JAMBEIRO-BA,,,,,,,,BA,,"1.511,59",,,,,,,"1,02",,,,,,,"1.512,61",,,,,,"11.476,68",,,,,,,,,,
RETIROLANDIA-BA,,,,,,,,BA,,"1.220,90",,,,,,,"0,82",,,,,,,"1.221,72",,,,,,"9.269,67",,,,,,,,,,
RIACHAO DO JACUIPE-BA,,,,,,,,BA,,"1.686,00",,,,,,,"1,14",,,,,,,"1.687,14",,,,,,"12.841,91",,,,,,,,,,
RIBEIRA DO AMPARO-BA,,,,,,,,BA,,"1.337,17",,,,,,,"0,90",,,,,,,"1.338,07",,,,,,"10.193,44",,,,,,,,,,
RIBEIRA DO POMBAL-BA,,,,,,,,BA,,"1.802,28",,,,,,,"1,21",,,,,,,"1.803,49",,,,,,"13.683,75",,,,,,,,,,
RIBEIRAO DO LARGO-BA,,,,,,,,BA,,"1.337,17",,,,,,,"0,90",,,,,,,"1.338,07",,,,,,"10.152,43",,,,,,,,,,
RIO REAL-BA,,,,,,,,BA,,"1.744,14",,,,,,,"1,18",,,,,,,"1.745,32",,,,,,"13.283,28",,,,,,,,,,
RUY BARBOSA-BA,,,,,,,,BA,,"1.627,86",,,,,,,"1,10",,,,,,,"1.628,96",,,,,,"12.359,51",,,,,,,,,,
SALINAS DA MARGARIDA-BA,,,,,,,,BA,,"43.683,57",,,,,,,"219.444,56",,,,,,,"263.128,13",,,,,,"2.442.110,68",,,,,,,,,,
SALVADOR-BA,,,,,,,,BA,,"79.424,68",,,,,,,"219.468,69",,,,,,,"298.893,37",,,,,,"2.740.807,94",,,,,,,,,,
SANTA BARBARA-BA,,,,,,,,BA,,"1.453,45",,,,,,,"0,98",,,,,,,"1.454,43",,,,,,"11.076,27",,,,,,,,,,
SANTA BRIGIDA-BA,,,,,,,,BA,,"1.337,17",,,,,,,"0,90",,,,,,,"1.338,07",,,,,,"10.111,51",,,,,,,,,,
SANTA CRUZ CABRALIA-BA,,,,,,,,BA,,"1.569,72",,,,,,,"1,06",,,,,,,"1.570,78",,,,,,"11.959,06",,,,,,,,,,
SANTA CRUZ DA VITORIA-BA,,,,,,,,BA,,"1.162,76",,,,,,,"0,79",,,,,,,"1.163,55",,,,,,"8.828,21",,,,,,,,,,
SANTA INES-BA,,,,,,,,BA,,"1.220,90",,,,,,,"0,82",,,,,,,"1.221,72",,,,,,"9.269,67",,,,,,,,,,
SANTA LUZIA-BA,,,,,,,,BA,,"1.337,17",,,,,,,"0,90",,,,,,,"1.338,07",,,,,,"10.152,43",,,,,,,,,,
SANTA TERESINHA-BA,,,,,,,,BA,,"1.162,76",,,,,,,"0,79",,,,,,,"1.163,55",,,,,,"8.828,21",,,,,,,,,,
SANTALUZ-BA,,,,,,,,BA,,"1.686,00",,,,,,,"1,14",,,,,,,"1.687,14",,,,,,"12.841,91",,,,,,,,,,
SANTANOPOLIS-BA,,,,,,,,BA,,"1.162,76",,,,,,,"0,79",,,,,,,"1.163,55",,,,,,"8.828,21",,,,,,,,,,
SANTO AMARO-BA,,,,,,,,BA,,"65.525,36",,,,,,,"219.459,30",,,,,,,"284.984,66",,,,,,"2.624.691,75",,,,,,,,,,
SANTO ANTONIO DE JESUS-BA,,,,,,,,BA,,"2.092,97",,,,,,,"1,42",,,,,,,"2.094,39",,,,,,"15.931,76",,,,,,,,,,
SANTO ESTEVAO-BA,,,,,,,,BA,,"1.802,28",,,,,,,"1,21",,,,,,,"1.803,49",,,,,,"13.683,75",,,,,,,,,,
SAO DOMINGOS-BA,,,,,,,,BA,,"1.162,76",,,,,,,"0,79",,,,,,,"1.163,55",,,,,,"8.828,21",,,,,,,,,,
SAO FELIPE-BA,,,,,,,,BA,,"1.511,59",,,,,,,"1,02",,,,,,,"1.512,61",,,,,,"11.476,68",,,,,,,,,,
SAO FELIX-BA,,,,,,,,BA,,"1.337,17",,,,,,,"0,90",,,,,,,"1.338,07",,,,,,"10.193,44",,,,,,,,,,
SAO FRANCISCO DO CONDE-BA,,,,,,,,BA,,"1.431.587,32",,,,,,,"812.978,74",,,,,,,"2.244.566,06",,,,,,"19.808.927,80",,,,,,,,,,
SAO GONCALO DOS CAMPOS-BA,,,,,,,,BA,,"1.627,86",,,,,,,"1,10",,,,,,,"1.628,96",,,,,,"12.400,52",,,,,,,,,,
SAO JOSE DA VITORIA-BA,,,,,,,,BA,,"1.162,76",,,,,,,"0,79",,,,,,,"1.163,55",,,,,,"8.828,21",,,,,,,,,,
SAO JOSE DO JACUIPE-BA,,,,,,,,BA,,"1.220,90",,,,,,,"0,82",,,,,,,"1.221,72",,,,,,"9.310,59",,,,,,,,,,
SAO MIGUEL DAS MATAS-BA,,,,,,,,BA,,"1.220,90",,,,,,,"0,82",,,,,,,"1.221,72",,,,,,"9.269,67",,,,,,,,,,
SAO SEBASTIAO DO PASSE-BA,,,,,,,,BA,,"391.179,66",,,,,,,"214.418,99",,,,,,,"605.598,65",,,,,,"5.780.183,09",,,,,,,,,,
SAPEACU-BA,,,,,,,,BA,,"1.395,31",,,,,,,"0,94",,,,,,,"1.396,25",,,,,,"10.593,89",,,,,,,,,,
SATIRO DIAS-BA,,,,,,,,BA,,"27.488,47",,,,,,,"13.002,62",,,,,,,"40.491,09",,,,,,"291.517,90",,,,,,,,,,
SAUBARA-BA,,,,,,,,BA,,"41.697,95",,,,,,,"219.443,22",,,,,,,"261.141,17",,,,,,"2.425.635,47",,,,,,,,,,
SERRA PRETA-BA,,,,,,,,BA,,"1.337,17",,,,,,,"0,90",,,,,,,"1.338,07",,,,,,"10.111,51",,,,,,,,,,
SERRINHA-BA,,,,,,,,BA,,"1.976,69",,,,,,,"1,34",,,,,,,"1.978,03",,,,,,"15.008,00",,,,,,,,,,
SERROLANDIA-BA,,,,,,,,BA,,"1.279,03",,,,,,,"0,87",,,,,,,"1.279,90",,,,,,"9.711,04",,,,,,,,,,
SIMOES FILHO-BA,,,,,,,,BA,,"2.156,60",,,,,,,"1,55",,,,,,,"2.158,15",,,,,,"16.379,46",,,,,,,,,,
SITIO DO QUINTO-BA,,,,,,,,BA,,"1.337,17",,,,,,,"0,90",,,,,,,"1.338,07",,,,,,"10.111,51",,,,,,,,,,
TANQUINHO-BA,,,,,,,,BA,,"1.162,76",,,,,,,"0,79",,,,,,,"1.163,55",,,,,,"8.828,21",,,,,,,,,,
TAPEROA-BA,,,,,,,,BA,,"1.453,45",,,,,,,"0,98",,,,,,,"1.454,43",,,,,,"11.117,20",,,,,,,,,,
TAPIRAMUTA-BA,,,,,,,,BA,,"1.395,31",,,,,,,"0,94",,,,,,,"1.396,25",,,,,,"10.593,89",,,,,,,,,,
TEIXEIRA DE FREITAS-BA,,,,,,,,BA,,"2.209,24",,,,,,,"1,49",,,,,,,"2.210,73",,,,,,"16.814,61",,,,,,,,,,
TEODORO SAMPAIO-BA,,,,,,,,BA,,"1.162,76",,,,,,,"0,79",,,,,,,"1.163,55",,,,,,"8.828,21",,,,,,,,,,
TEOFILANDIA-BA,,,,,,,,BA,,"1.511,59",,,,,,,"1,02",,,,,,,"1.512,61",,,,,,"11.476,68",,,,,,,,,,
TEOLANDIA-BA,,,,,,,,BA,,"1.279,03",,,,,,,"0,87",,,,,,,"1.279,90",,,,,,"9.711,04",,,,,,,,,,
TERRA NOVA-BA,,,,,,,,BA,,"1.279,03",,,,,,,"0,87",,,,,,,"1.279,90",,,,,,"9.711,04",,,,,,,,,,
TUCANO-BA,,,,,,,,BA,,"1.860,42",,,,,,,"1,26",,,,,,,"1.861,68",,,,,,"14.125,14",,,,,,,,,,
UAUA-BA,,,,,,,,BA,,"1.569,72",,,,,,,"1,06",,,,,,,"1.570,78",,,,,,"11.918,13",,,,,,,,,,
UBAIRA-BA,,,,,,,,BA,,"1.511,59",,,,,,,"1,02",,,,,,,"1.512,61",,,,,,"11.476,68",,,,,,,,,,
UBAITABA-BA,,,,,,,,BA,,"1.511,59",,,,,,,"1,02",,,,,,,"1.512,61",,,,,,"11.476,68",,,,,,,,,,
UBATA-BA,,,,,,,,BA,,"1.569,72",,,,,,,"1,06",,,,,,,"1.570,78",,,,,,"11.959,06",,,,,,,,,,
UNA-BA,,,,,,,,BA,,"1.569,72",,,,,,,"1,06",,,,,,,"1.570,78",,,,,,"11.877,13",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
URUCUCA-BA,,,,,,,,BA,,"1.511,59",,,,,,,"1,02",,,,,,,"1.512,61",,,,,,"11.476,68",,,,,,,,,,
VALENCA-BA,,,,,,,,BA,,"41.697,95",,,,,,,"28,13",,,,,,,"41.726,08",,,,,,"439.924,10",,,,,,,,,,
VALENTE-BA,,,,,,,,BA,,"1.511,59",,,,,,,"1,02",,,,,,,"1.512,61",,,,,,"11.517,67",,,,,,,,,,
VARZEA DA ROCA-BA,,,,,,,,BA,,"1.337,17",,,,,,,"0,90",,,,,,,"1.338,07",,,,,,"10.193,44",,,,,,,,,,
VARZEA DO POCO-BA,,,,,,,,BA,,"1.162,76",,,,,,,"0,79",,,,,,,"1.163,55",,,,,,"8.828,21",,,,,,,,,,
VARZEA NOVA-BA,,,,,,,,BA,,"1.279,03",,,,,,,"0,87",,,,,,,"1.279,90",,,,,,"9.670,04",,,,,,,,,,
VARZEDO-BA,,,,,,,,BA,,"1.162,76",,,,,,,"0,79",,,,,,,"1.163,55",,,,,,"8.828,21",,,,,,,,,,
VERA CRUZ-BA,,,,,,,,BA,,"1.739,94",,,,,,,"1,14",,,,,,,"1.741,08",,,,,,"13.312,38",,,,,,,,,,
VEREDA-BA,,,,,,,,BA,,"1.162,76",,,,,,,"0,79",,,,,,,"1.163,55",,,,,,"8.828,21",,,,,,,,,,
VITORIA DA CONQUISTA-BA,,,,,,,,BA,,"2.325,52",,,,,,,"1,57",,,,,,,"2.327,09",,,,,,"17.656,47",,,,,,,,,,
WENCESLAU GUIMARAES-BA,,,,,,,,BA,,"1.511,59",,,,,,,"1,02",,,,,,,"1.512,61",,,,,,"11.476,68",,,,,,,,,,
BAHIA  TOTAL,,,,,,,,,,"7.763.862,56",,,,,,,"5.802.656,84",,,,,,,"13.566.519,40",,,,,,"123.894.125,85",,,,,,,,,,
ACARAU-CE,,,,,,,,CE,,"3.590,70",,,,,,,"2,52",,,,,,,"3.593,22",,,,,,"32.685,20",,,,,,,,,,
ALCANTARAS-CE,,,,,,,,CE,,"2.356,40",,,,,,,"1,65",,,,,,,"2.358,05",,,,,,"21.449,64",,,,,,,,,,
AMONTADA-CE,,,,,,,,CE,,"76.690,94",,,,,,,"89.933,38",,,,,,,"166.624,32",,,,,,"1.557.007,07",,,,,,,,,,
APUIARES-CE,,,,,,,,CE,,"2.468,61",,,,,,,"1,73",,,,,,,"2.470,34",,,,,,"22.471,06",,,,,,,,,,
AQUIRAZ-CE,,,,,,,,CE,,-,,,,,,,"9.606,32",,,,,,,"9.606,32",,,,,,"61.072,24",,,,,,,,,,
ARACATI-CE,,,,,,,,CE,,"799.265,24",,,,,,,"28.551,99",,,,,,,"827.817,23",,,,,,"7.089.442,74",,,,,,,,,,
ARARENDA-CE,,,,,,,,CE,,"2.356,40",,,,,,,"1,65",,,,,,,"2.358,05",,,,,,"21.449,64",,,,,,,,,,
BARROQUINHA-CE,,,,,,,,CE,,"2.580,82",,,,,,,"1,81",,,,,,,"2.582,63",,,,,,"23.492,48",,,,,,,,,,
BELA CRUZ-CE,,,,,,,,CE,,"3.141,86",,,,,,,"2,21",,,,,,,"3.144,07",,,,,,"28.599,55",,,,,,,,,,
CAMOCIM-CE,,,,,,,,CE,,"3.702,91",,,,,,,"2,60",,,,,,,"3.705,51",,,,,,"33.706,60",,,,,,,,,,
CANINDE-CE,,,,,,,,CE,,"3.927,33",,,,,,,"2,76",,,,,,,"3.930,09",,,,,,"35.749,45",,,,,,,,,,
CARIDADE-CE,,,,,,,,CE,,"2.693,03",,,,,,,"1,89",,,,,,,"2.694,92",,,,,,"24.513,88",,,,,,,,,,
CARIRE-CE,,,,,,,,CE,,"2.805,23",,,,,,,"1,97",,,,,,,"2.807,20",,,,,,"25.535,30",,,,,,,,,,
CARNAUBAL-CE,,,,,,,,CE,,"2.693,03",,,,,,,"1,89",,,,,,,"2.694,92",,,,,,"24.513,88",,,,,,,,,,
CATUNDA-CE,,,,,,,,CE,,"2.356,40",,,,,,,"1,65",,,,,,,"2.358,05",,,,,,"21.449,64",,,,,,,,,,
CAUCAIA-CE,,,,,,,,CE,,"713.756,54",,,,,,,"9.606,32",,,,,,,"723.362,86",,,,,,"3.483.396,86",,,,,,,,,,
