PEDRO ALEXANDRE-BA,,,,BA,,,,,"86,39",,,,,-,,,,,,"86,39",,,,,,"703,38",,,,,,,,,
PINTADAS-BA,,,,BA,,,,,"75,59",,,,,-,,,,,,"75,59",,,,,,"615,46",,,,,,,,,
PIRITIBA-BA,,,,BA,,,,,"89,99",,,,,-,,,,,,"89,99",,,,,,"732,71",,,,,,,,,
PLANALTINO-BA,,,,BA,,,,,"71,99",,,,,-,,,,,,"71,99",,,,,,"586,15",,,,,,,,,
PLANALTO-BA,,,,BA,,,,,"93,59",,,,,-,,,,,,"93,59",,,,,,"762,00",,,,,,,,,
POCOES-BA,,,,BA,,,,,"111,59",,,,,-,,,,,,"111,59",,,,,,"908,55",,,,,,,,,
POJUCA-BA,,,,BA,,,,,"743.350,34",,,,,"561.636,63",,,,,,"1.304.986,97",,,,,,"12.215.805,49",,,,,,,,,
QUEIMADAS-BA,,,,BA,,,,,"97,19",,,,,-,,,,,,"97,19",,,,,,"791,33",,,,,,,,,
QUIJINGUE-BA,,,,BA,,,,,"97,19",,,,,-,,,,,,"97,19",,,,,,"791,33",,,,,,,,,
QUIXABEIRA-BA,,,,BA,,,,,"71,99",,,,,-,,,,,,"71,99",,,,,,"586,15",,,,,,,,,
RAFAEL JAMBEIRO-BA,,,,BA,,,,,"93,59",,,,,-,,,,,,"93,59",,,,,,"762,00",,,,,,,,,
RETIROLANDIA-BA,,,,BA,,,,,"75,59",,,,,-,,,,,,"75,59",,,,,,"615,46",,,,,,,,,
RIACHAO DO JACUIPE-BA,,,,BA,,,,,"100,79",,,,,-,,,,,,"100,79",,,,,,"820,63",,,,,,,,,
RIBEIRA DO AMPARO-BA,,,,BA,,,,,"79,19",,,,,-,,,,,,"79,19",,,,,,"644,77",,,,,,,,,
RIBEIRA DO POMBAL-BA,,,,BA,,,,,"111,59",,,,,-,,,,,,"111,59",,,,,,"908,55",,,,,,,,,
RIBEIRAO DO LARGO-BA,,,,BA,,,,,"82,79",,,,,-,,,,,,"82,79",,,,,,"674,08",,,,,,,,,
RIO REAL-BA,,,,BA,,,,,"104,39",,,,,-,,,,,,"104,39",,,,,,"849,93",,,,,,,,,
RUY BARBOSA-BA,,,,BA,,,,,"100,79",,,,,-,,,,,,"100,79",,,,,,"820,63",,,,,,,,,
SALINAS DA MARGARIDA-BA,,,,BA,,,,,"2.092,04",,,,,"145.933,22",,,,,,"148.025,26",,,,,,"1.500.126,36",,,,,,,,,
SALVADOR-BA,,,,BA,,,,,"3.984,84",,,,,"145.933,22",,,,,,"149.918,06",,,,,,"1.515.537,20",,,,,,,,,
SANTA BARBARA-BA,,,,BA,,,,,"86,39",,,,,-,,,,,,"86,39",,,,,,"703,38",,,,,,,,,
SANTA BRIGIDA-BA,,,,BA,,,,,"86,39",,,,,-,,,,,,"86,39",,,,,,"703,38",,,,,,,,,
SANTA INES-BA,,,,BA,,,,,"75,59",,,,,-,,,,,,"75,59",,,,,,"615,46",,,,,,,,,
SANTA TERESINHA-BA,,,,BA,,,,,"71,99",,,,,-,,,,,,"71,99",,,,,,"586,15",,,,,,,,,
SANTALUZ-BA,,,,BA,,,,,"100,79",,,,,-,,,,,,"100,79",,,,,,"820,63",,,,,,,,,
SANTANOPOLIS-BA,,,,BA,,,,,"71,99",,,,,-,,,,,,"71,99",,,,,,"586,15",,,,,,,,,
SANTO AMARO-BA,,,,BA,,,,,"3.287,49",,,,,"145.933,22",,,,,,"149.220,71",,,,,,"1.509.859,53",,,,,,,,,
SANTO ANTONIO DE JESUS-BA,,,,BA,,,,,"125,99",,,,,-,,,,,,"125,99",,,,,,"1.025,79",,,,,,,,,
SANTO ESTEVAO-BA,,,,BA,,,,,"111,59",,,,,-,,,,,,"111,59",,,,,,"908,55",,,,,,,,,
SAO DOMINGOS-BA,,,,BA,,,,,"71,99",,,,,-,,,,,,"71,99",,,,,,"586,15",,,,,,,,,
SAO FELIPE-BA,,,,BA,,,,,"93,59",,,,,-,,,,,,"93,59",,,,,,"762,00",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAO FELIX-BA,,,,BA,,,,,"79,19",,,,,-,,,,,,"79,19",,,,,,"644,77",,,,,,,,,
SAO FRANCISCO DO CONDE-BA,,,,BA,,,,,"1.416.409,73",,,,,"180.021,62",,,,,,"1.596.431,35",,,,,,"12.404.725,33",,,,,,,,,
SAO GONCALO DOS CAMPOS-BA,,,,BA,,,,,"97,19",,,,,-,,,,,,"97,19",,,,,,"791,33",,,,,,,,,
SAO JOSE DO JACUIPE-BA,,,,BA,,,,,"71,99",,,,,-,,,,,,"71,99",,,,,,"586,15",,,,,,,,,
SAO MIGUEL DAS MATAS-BA,,,,BA,,,,,"75,59",,,,,-,,,,,,"75,59",,,,,,"615,46",,,,,,,,,
SAO SEBASTIAO DO PASSE-BA,,,,BA,,,,,"296.799,93",,,,,"158.998,28",,,,,,"455.798,21",,,,,,"4.334.075,59",,,,,,,,,
SAPEACU-BA,,,,BA,,,,,"86,39",,,,,-,,,,,,"86,39",,,,,,"703,38",,,,,,,,,
SATIRO DIAS-BA,,,,BA,,,,,"55.389,96",,,,,"28.204,82",,,,,,"83.594,78",,,,,,"697.619,53",,,,,,,,,
SAUBARA-BA,,,,BA,,,,,"2.092,04",,,,,"145.933,22",,,,,,"148.025,26",,,,,,"1.500.126,36",,,,,,,,,
SERRA PRETA-BA,,,,BA,,,,,"86,39",,,,,-,,,,,,"86,39",,,,,,"703,38",,,,,,,,,
SERRINHA-BA,,,,BA,,,,,"122,39",,,,,-,,,,,,"122,39",,,,,,"996,49",,,,,,,,,
SERROLANDIA-BA,,,,BA,,,,,"79,19",,,,,-,,,,,,"79,19",,,,,,"644,77",,,,,,,,,
SIMOES FILHO-BA,,,,BA,,,,,"93.482,57",,,,,"4.411,66",,,,,,"97.894,23",,,,,,"810.010,22",,,,,,,,,
SITIO DO QUINTO-BA,,,,BA,,,,,"86,39",,,,,-,,,,,,"86,39",,,,,,"703,38",,,,,,,,,
TANQUINHO-BA,,,,BA,,,,,"71,99",,,,,-,,,,,,"71,99",,,,,,"586,15",,,,,,,,,
TAPIRAMUTA-BA,,,,BA,,,,,"86,39",,,,,-,,,,,,"86,39",,,,,,"703,38",,,,,,,,,
TEODORO SAMPAIO-BA,,,,BA,,,,,"71,99",,,,,-,,,,,,"71,99",,,,,,"586,15",,,,,,,,,
TEOFILANDIA-BA,,,,BA,,,,,"93,59",,,,,-,,,,,,"93,59",,,,,,"762,00",,,,,,,,,
TERRA NOVA-BA,,,,BA,,,,,"79,19",,,,,-,,,,,,"79,19",,,,,,"1.372,38",,,,,,,,,
TUCANO-BA,,,,BA,,,,,"115,19",,,,,-,,,,,,"115,19",,,,,,"937,86",,,,,,,,,
UAUA-BA,,,,BA,,,,,"97,19",,,,,-,,,,,,"97,19",,,,,,"791,33",,,,,,,,,
UBAIRA-BA,,,,BA,,,,,"93,59",,,,,-,,,,,,"93,59",,,,,,"762,00",,,,,,,,,
VALENTE-BA,,,,BA,,,,,"89,99",,,,,-,,,,,,"89,99",,,,,,"732,71",,,,,,,,,
VARZEA DA ROCA-BA,,,,BA,,,,,"79,19",,,,,-,,,,,,"79,19",,,,,,"644,77",,,,,,,,,
VARZEA DO POCO-BA,,,,BA,,,,,"71,99",,,,,-,,,,,,"71,99",,,,,,"586,15",,,,,,,,,
VARZEA NOVA-BA,,,,BA,,,,,"82,79",,,,,-,,,,,,"82,79",,,,,,"674,08",,,,,,,,,
VARZEDO-BA,,,,BA,,,,,"71,99",,,,,-,,,,,,"71,99",,,,,,"586,15",,,,,,,,,
VERA CRUZ-BA,,,,BA,,,,,"100,79",,,,,-,,,,,,"100,79",,,,,,"820,63",,,,,,,,,
VITORIA DA CONQUISTA-BA,,,,BA,,,,,"143,99",,,,,-,,,,,,"143,99",,,,,,"1.172,34",,,,,,,,,
BAHIA TOTAL,,,,,,,,,"6.320.217,36",,,,,"3.643.567,25",,,,,,"9.963.784,61",,,,,,"85.181.244,80",,,,,,,,,
ACARAU-CE,,,,CE,,,,,"3.578,82",,,,,-,,,,,,"3.578,82",,,,,,"27.811,85",,,,,,,,,
ALCANTARAS-CE,,,,CE,,,,,"2.236,76",,,,,-,,,,,,"2.236,76",,,,,,"17.382,39",,,,,,,,,
AMONTADA-CE,,,,CE,,,,,"74.703,57",,,,,"101.503,07",,,,,,"176.206,64",,,,,,"1.315.977,39",,,,,,,,,
APUIARES-CE,,,,CE,,,,,"2.460,44",,,,,-,,,,,,"2.460,44",,,,,,"19.120,64",,,,,,,,,
AQUIRAZ-CE,,,,CE,,,,,-,,,,,"6.084,35",,,,,,"6.084,35",,,,,,"61.222,39",,,,,,,,,
ARACATI-CE,,,,CE,,,,,"779.679,70",,,,,"16.222,99",,,,,,"795.902,69",,,,,,"6.139.388,11",,,,,,,,,
ARARENDA-CE,,,,CE,,,,,"2.348,60",,,,,-,,,,,,"2.348,60",,,,,,"18.251,52",,,,,,,,,
BARROQUINHA-CE,,,,CE,,,,,"2.460,44",,,,,-,,,,,,"2.460,44",,,,,,"19.120,64",,,,,,,,,
BELA CRUZ-CE,,,,CE,,,,,"3.131,47",,,,,-,,,,,,"3.131,47",,,,,,"24.335,37",,,,,,,,,
CAMOCIM-CE,,,,CE,,,,,"3.578,82",,,,,-,,,,,,"3.578,82",,,,,,"27.811,85",,,,,,,,,
CANINDE-CE,,,,CE,,,,,"3.802,50",,,,,-,,,,,,"3.802,50",,,,,,"29.550,10",,,,,,,,,
CARIDADE-CE,,,,CE,,,,,"2.572,28",,,,,-,,,,,,"2.572,28",,,,,,"19.989,78",,,,,,,,,
CARIRE-CE,,,,CE,,,,,"2.795,95",,,,,-,,,,,,"2.795,95",,,,,,"21.728,01",,,,,,,,,
CARNAUBAL-CE,,,,CE,,,,,"2.572,28",,,,,-,,,,,,"2.572,28",,,,,,"19.989,78",,,,,,,,,
CATUNDA-CE,,,,CE,,,,,"2.236,76",,,,,-,,,,,,"2.236,76",,,,,,"17.382,39",,,,,,,,,
CAUCAIA-CE,,,,CE,,,,,-,,,,,"6.084,35",,,,,,"6.084,35",,,,,,"61.222,39",,,,,,,,,
CHAVAL-CE,,,,CE,,,,,"2.460,44",,,,,-,,,,,,"2.460,44",,,,,,"19.120,64",,,,,,,,,
COREAU-CE,,,,CE,,,,,"2.795,95",,,,,-,,,,,,"2.795,95",,,,,,"21.728,01",,,,,,,,,
CRATEUS-CE,,,,CE,,,,,"3.802,50",,,,,-,,,,,,"3.802,50",,,,,,"29.550,10",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CROATA-CE,,,,CE,,,,,"2.684,12",,,,,-,,,,,,"2.684,12",,,,,,"20.858,89",,,,,,,,,
CRUZ-CE,,,,CE,,,,,"2.795,95",,,,,-,,,,,,"2.795,95",,,,,,"21.728,01",,,,,,,,,
FORQUILHA-CE,,,,CE,,,,,"2.684,12",,,,,-,,,,,,"2.684,12",,,,,,"20.858,89",,,,,,,,,
FORTALEZA-CE,,,,CE,,,,,"151.412,67",,,,,"8.112,47",,,,,,"159.525,14",,,,,,"2.283.057,17",,,,,,,,,
FRECHEIRINHA-CE,,,,CE,,,,,"2.348,60",,,,,-,,,,,,"2.348,60",,,,,,"18.251,52",,,,,,,,,
GENERAL SAMPAIO-CE,,,,CE,,,,,"2.236,76",,,,,-,,,,,,"2.236,76",,,,,,"17.382,39",,,,,,,,,
GRACA-CE,,,,CE,,,,,"2.572,28",,,,,-,,,,,,"2.572,28",,,,,,"19.989,78",,,,,,,,,
GRANJA-CE,,,,CE,,,,,"3.578,82",,,,,-,,,,,,"3.578,82",,,,,,"27.811,85",,,,,,,,,
GROAIRAS-CE,,,,CE,,,,,"2.236,76",,,,,-,,,,,,"2.236,76",,,,,,"17.382,39",,,,,,,,,
GUARACIABA DO NORTE-CE,,,,CE,,,,,"3.243,31",,,,,-,,,,,,"3.243,31",,,,,,"25.204,48",,,,,,,,,
HIDROLANDIA-CE,,,,CE,,,,,"2.684,12",,,,,-,,,,,,"2.684,12",,,,,,"20.858,89",,,,,,,,,
IBIAPINA-CE,,,,CE,,,,,"2.907,79",,,,,-,,,,,,"2.907,79",,,,,,"22.597,12",,,,,,,,,
ICAPUI-CE,,,,CE,,,,,"101.475,15",,,,,"16.038,35",,,,,,"117.513,50",,,,,,"963.706,17",,,,,,,,,
INDEPENDENCIA-CE,,,,CE,,,,,"3.019,63",,,,,-,,,,,,"3.019,63",,,,,,"23.466,26",,,,,,,,,
IPAPORANGA-CE,,,,CE,,,,,"2.348,60",,,,,-,,,,,,"2.348,60",,,,,,"18.251,52",,,,,,,,,
IPU-CE,,,,CE,,,,,"3.355,15",,,,,-,,,,,,"3.355,15",,,,,,"26.073,62",,,,,,,,,
IPUEIRAS-CE,,,,CE,,,,,"3.355,15",,,,,-,,,,,,"3.355,15",,,,,,"26.073,62",,,,,,,,,
IRAUCUBA-CE,,,,CE,,,,,"2.795,95",,,,,-,,,,,,"2.795,95",,,,,,"21.728,01",,,,,,,,,
ITAPAGE-CE,,,,CE,,,,,"3.466,98",,,,,-,,,,,,"3.466,98",,,,,,"26.942,73",,,,,,,,,
ITAPIPOCA-CE,,,,CE,,,,,"92.735,47",,,,,"85.430,96",,,,,,"178.166,43",,,,,,"1.362.726,04",,,,,,,,,
ITAREMA-CE,,,,CE,,,,,"72.127,59",,,,,"56.174,58",,,,,,"128.302,17",,,,,,"1.072.277,48",,,,,,,,,
JIJOCA DE JERICOACOARA-CE,,,,CE,,,,,"2.460,44",,,,,-,,,,,,"2.460,44",,,,,,"19.120,64",,,,,,,,,
MARCO-CE,,,,CE,,,,,"2.907,79",,,,,-,,,,,,"2.907,79",,,,,,"22.597,12",,,,,,,,,
MARTINOPOLE-CE,,,,CE,,,,,"2.236,76",,,,,-,,,,,,"2.236,76",,,,,,"17.382,39",,,,,,,,,
MASSAPE-CE,,,,CE,,,,,"3.131,47",,,,,-,,,,,,"3.131,47",,,,,,"24.335,37",,,,,,,,,
MERUOCA-CE,,,,CE,,,,,"2.348,60",,,,,-,,,,,,"2.348,60",,,,,,"18.251,52",,,,,,,,,
MIRAIMA-CE,,,,CE,,,,,"2.348,60",,,,,-,,,,,,"2.348,60",,,,,,"18.251,52",,,,,,,,,
MONSENHOR TABOSA-CE,,,,CE,,,,,"2.684,12",,,,,-,,,,,,"2.684,12",,,,,,"20.858,89",,,,,,,,,
MORAUJO-CE,,,,CE,,,,,"2.236,76",,,,,-,,,,,,"2.236,76",,,,,,"17.382,39",,,,,,,,,
MORRINHOS-CE,,,,CE,,,,,"2.684,12",,,,,-,,,,,,"2.684,12",,,,,,"20.858,89",,,,,,,,,
MUCAMBO-CE,,,,CE,,,,,"2.460,44",,,,,-,,,,,,"2.460,44",,,,,,"19.120,64",,,,,,,,,
NOVA RUSSAS-CE,,,,CE,,,,,"3.131,47",,,,,-,,,,,,"3.131,47",,,,,,"24.335,37",,,,,,,,,
NOVO ORIENTE-CE,,,,CE,,,,,"3.019,63",,,,,-,,,,,,"3.019,63",,,,,,"23.466,26",,,,,,,,,
PACUJA-CE,,,,CE,,,,,"2.236,76",,,,,-,,,,,,"2.236,76",,,,,,"17.382,39",,,,,,,,,
PARACURU-CE,,,,CE,,,,,"69.551,60",,,,,"125.567,25",,,,,,"195.118,85",,,,,,"1.460.693,64",,,,,,,,,
PARAIPABA-CE,,,,CE,,,,,"3.019,63",,,,,"4.170,16",,,,,,"7.189,79",,,,,,"61.206,00",,,,,,,,,
PARAMOTI-CE,,,,CE,,,,,"2.348,60",,,,,-,,,,,,"2.348,60",,,,,,"18.251,52",,,,,,,,,
PENTECOSTE-CE,,,,CE,,,,,"3.243,31",,,,,-,,,,,,"3.243,31",,,,,,"25.204,48",,,,,,,,,
PIRES FERREIRA-CE,,,,CE,,,,,"2.236,76",,,,,-,,,,,,"2.236,76",,,,,,"17.382,39",,,,,,,,,
PORANGA-CE,,,,CE,,,,,"2.348,60",,,,,-,,,,,,"2.348,60",,,,,,"18.251,52",,,,,,,,,
QUITERIANOPOLIS-CE,,,,CE,,,,,"2.795,95",,,,,-,,,,,,"2.795,95",,,,,,"21.728,01",,,,,,,,,
RERIUTABA-CE,,,,CE,,,,,"2.907,79",,,,,-,,,,,,"2.907,79",,,,,,"22.597,12",,,,,,,,,
SANTA QUITERIA-CE,,,,CE,,,,,"3.466,98",,,,,-,,,,,,"3.466,98",,,,,,"26.942,73",,,,,,,,,
SANTANA DO ACARAU-CE,,,,CE,,,,,"3.019,63",,,,,-,,,,,,"3.019,63",,,,,,"23.466,26",,,,,,,,,
SAO BENEDITO-CE,,,,CE,,,,,"3.355,15",,,,,-,,,,,,"3.355,15",,,,,,"26.073,62",,,,,,,,,
SAO GONCALO DO AMARANTE-CE,,,,CE,,,,,"3.243,31",,,,,-,,,,,,"3.243,31",,,,,,"25.204,48",,,,,,,,,
SAO LUIS DO CURU-CE,,,,CE,,,,,"2.348,60",,,,,-,,,,,,"2.348,60",,,,,,"18.251,52",,,,,,,,,
SENADOR SA-CE,,,,CE,,,,,"2.236,76",,,,,-,,,,,,"2.236,76",,,,,,"17.382,39",,,,,,,,,
SOBRAL-CE,,,,CE,,,,,"4.473,53",,,,,-,,,,,,"4.473,53",,,,,,"34.764,84",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAMBORIL-CE,,,,CE,,,,,"3.019,63",,,,,-,,,,,,"3.019,63",,,,,,"23.466,26",,,,,,,,,
TEJUCUOCA-CE,,,,CE,,,,,"2.460,44",,,,,-,,,,,,"2.460,44",,,,,,"19.120,64",,,,,,,,,
TIANGUA-CE,,,,CE,,,,,"3.690,66",,,,,-,,,,,,"3.690,66",,,,,,"28.680,97",,,,,,,,,
TRAIRI-CE,,,,CE,,,,,"79.855,54",,,,,"113.371,20",,,,,,"193.226,74",,,,,,"1.551.897,30",,,,,,,,,
TURURU-CE,,,,CE,,,,,"2.348,60",,,,,-,,,,,,"2.348,60",,,,,,"18.251,52",,,,,,,,,
UBAJARA-CE,,,,CE,,,,,"3.019,63",,,,,-,,,,,,"3.019,63",,,,,,"23.466,26",,,,,,,,,
UMIRIM-CE,,,,CE,,,,,"2.684,12",,,,,-,,,,,,"2.684,12",,,,,,"20.858,89",,,,,,,,,
URUBURETAMA-CE,,,,CE,,,,,"2.684,12",,,,,-,,,,,,"2.684,12",,,,,,"20.858,89",,,,,,,,,
URUOCA-CE,,,,CE,,,,,"2.348,60",,,,,-,,,,,,"2.348,60",,,,,,"18.251,52",,,,,,,,,
VARJOTA-CE,,,,CE,,,,,"2.684,12",,,,,-,,,,,,"2.684,12",,,,,,"20.858,89",,,,,,,,,
VICOSA DO CEARA-CE,,,,CE,,,,,"3.466,98",,,,,-,,,,,,"3.466,98",,,,,,"26.942,73",,,,,,,,,
CEARA TOTAL,,,,,,,,,"1.616.027,85",,,,,"538.759,73",,,,,,"2.154.787,58",,,,,,"17.821.307,96",,,,,,,,,
AFONSO CLAUDIO-ES,,,,ES,,,,,"33.609,97",,,,,-,,,,,,"33.609,97",,,,,,"123.205,92",,,,,,,,,
AGUA DOCE DO NORTE-ES,,,,ES,,,,,"25.497,22",,,,,-,,,,,,"25.497,22",,,,,,"93.466,56",,,,,,,,,
AGUIA BRANCA-ES,,,,ES,,,,,"23.179,29",,,,,-,,,,,,"23.179,29",,,,,,"84.969,59",,,,,,,,,
ALEGRE-ES,,,,ES,,,,,"32.451,01",,,,,-,,,,,,"32.451,01",,,,,,"118.957,46",,,,,,,,,
ALFREDO CHAVES-ES,,,,ES,,,,,"25.497,22",,,,,-,,,,,,"25.497,22",,,,,,"93.466,56",,,,,,,,,
ALTO RIO NOVO-ES,,,,ES,,,,,"23.179,29",,,,,-,,,,,,"23.179,29",,,,,,"84.969,59",,,,,,,,,
ANCHIETA-ES,,,,ES,,,,,"253.825,36",,,,,-,,,,,,"253.825,36",,,,,,"957.494,61",,,,,,,,,
APIACA-ES,,,,ES,,,,,"23.179,29",,,,,-,,,,,,"23.179,29",,,,,,"84.969,59",,,,,,,,,
ARACRUZ-ES,,,,ES,,,,,"253.825,36",,,,,"1.987.402,78",,,,,,"2.241.228,14",,,,,,"8.034.706,76",,,,,,,,,
ATILIO VIVACQUA-ES,,,,ES,,,,,"23.179,29",,,,,-,,,,,,"23.179,29",,,,,,"84.969,59",,,,,,,,,
BAIXO GUANDU-ES,,,,ES,,,,,"31.292,04",,,,,-,,,,,,"31.292,04",,,,,,"114.708,97",,,,,,,,,
BARRA DE SAO FRANCISCO-ES,,,,ES,,,,,"34.768,94",,,,,-,,,,,,"34.768,94",,,,,,"127.454,41",,,,,,,,,
BOA ESPERANCA-ES,,,,ES,,,,,"25.497,22",,,,,-,,,,,,"25.497,22",,,,,,"93.466,56",,,,,,,,,
BOM JESUS DO NORTE-ES,,,,ES,,,,,"23.179,29",,,,,-,,,,,,"23.179,29",,,,,,"84.969,59",,,,,,,,,
BREJETUBA-ES,,,,ES,,,,,"24.338,26",,,,,-,,,,,,"24.338,26",,,,,,"89.218,08",,,,,,,,,
CACHOEIRO DE ITAPEMIRIM-ES,,,,ES,,,,,"46.358,59",,,,,-,,,,,,"46.358,59",,,,,,"169.939,23",,,,,,,,,
CARIACICA-ES,,,,ES,,,,,"46.358,59",,,,,-,,,,,,"46.358,59",,,,,,"169.939,23",,,,,,,,,
CASTELO-ES,,,,ES,,,,,"33.609,97",,,,,-,,,,,,"33.609,97",,,,,,"123.205,92",,,,,,,,,
COLATINA-ES,,,,ES,,,,,"42.881,69",,,,,-,,,,,,"42.881,69",,,,,,"157.193,78",,,,,,,,,
CONCEICAO DA BARRA-ES,,,,ES,,,,,"128.594,23",,,,,"30.611,80",,,,,,"159.206,03",,,,,,"1.005.960,63",,,,,,,,,
CONCEICAO DO CASTELO-ES,,,,ES,,,,,"24.338,26",,,,,-,,,,,,"24.338,26",,,,,,"89.218,08",,,,,,,,,
DIVINO DE SAO LOURENCO-ES,,,,ES,,,,,"23.179,29",,,,,-,,,,,,"23.179,29",,,,,,"84.969,59",,,,,,,,,
DOMINGOS MARTINS-ES,,,,ES,,,,,"32.451,01",,,,,-,,,,,,"32.451,01",,,,,,"118.957,46",,,,,,,,,
DORES DO RIO PRETO-ES,,,,ES,,,,,"23.179,29",,,,,-,,,,,,"23.179,29",,,,,,"84.969,59",,,,,,,,,
ECOPORANGA-ES,,,,ES,,,,,"30.133,08",,,,,-,,,,,,"30.133,08",,,,,,"110.460,47",,,,,,,,,
FUNDAO-ES,,,,ES,,,,,"25.497,22",,,,,"553.149,54",,,,,,"578.646,76",,,,,,"1.922.374,00",,,,,,,,,
GOVERNADOR LINDENBERG-ES,,,,ES,,,,,"23.179,29",,,,,-,,,,,,"23.179,29",,,,,,"84.969,59",,,,,,,,,
GUACUI-ES,,,,ES,,,,,"31.292,04",,,,,-,,,,,,"31.292,04",,,,,,"114.708,97",,,,,,,,,
GUARAPARI-ES,,,,ES,,,,,"41.722,73",,,,,-,,,,,,"41.722,73",,,,,,"152.945,30",,,,,,,,,
IBATIBA-ES,,,,ES,,,,,"28.974,11",,,,,-,,,,,,"28.974,11",,,,,,"106.212,00",,,,,,,,,
IBIRACU-ES,,,,ES,,,,,"24.338,26",,,,,-,,,,,,"24.338,26",,,,,,"89.218,08",,,,,,,,,
IBITIRAMA-ES,,,,ES,,,,,"23.179,29",,,,,-,,,,,,"23.179,29",,,,,,"84.969,59",,,,,,,,,
ICONHA-ES,,,,ES,,,,,"24.338,26",,,,,-,,,,,,"24.338,26",,,,,,"89.218,08",,,,,,,,,
IRUPI-ES,,,,ES,,,,,"24.338,26",,,,,-,,,,,,"24.338,26",,,,,,"89.218,08",,,,,,,,,
ITAGUACU-ES,,,,ES,,,,,"26.656,19",,,,,-,,,,,,"26.656,19",,,,,,"97.715,06",,,,,,,,,
ITAPEMIRIM-ES,,,,ES,,,,,"284.284,40",,,,,-,,,,,,"284.284,40",,,,,,"1.609.287,43",,,,,,,,,
ITARANA-ES,,,,ES,,,,,"24.338,26",,,,,-,,,,,,"24.338,26",,,,,,"89.218,08",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IUNA-ES,,,,ES,,,,,"31.292,04",,,,,-,,,,,,"31.292,04",,,,,,"114.708,97",,,,,,,,,
JAGUARE-ES,,,,ES,,,,,"481.635,48",,,,,"200.551,95",,,,,,"682.187,43",,,,,,"5.378.622,00",,,,,,,,,
JERONIMO MONTEIRO-ES,,,,ES,,,,,"24.338,26",,,,,-,,,,,,"24.338,26",,,,,,"89.218,08",,,,,,,,,
JOAO NEIVA-ES,,,,ES,,,,,"26.656,19",,,,,-,,,,,,"26.656,19",,,,,,"97.715,06",,,,,,,,,
LARANJA DA TERRA-ES,,,,ES,,,,,"24.338,26",,,,,-,,,,,,"24.338,26",,,,,,"89.218,08",,,,,,,,,
LINHARES-ES,,,,ES,,,,,"1.930.829,14",,,,,"431.020,33",,,,,,"2.361.849,47",,,,,,"15.267.652,34",,,,,,,,,
MANTENOPOLIS-ES,,,,ES,,,,,"25.497,22",,,,,-,,,,,,"25.497,22",,,,,,"93.466,56",,,,,,,,,
MARATAIZES-ES,,,,ES,,,,,"32.451,01",,,,,-,,,,,,"32.451,01",,,,,,"195.599,10",,,,,,,,,
MARECHAL FLORIANO-ES,,,,ES,,,,,"25.497,22",,,,,-,,,,,,"25.497,22",,,,,,"93.466,56",,,,,,,,,
MARILANDIA-ES,,,,ES,,,,,"23.179,29",,,,,-,,,,,,"23.179,29",,,,,,"84.969,59",,,,,,,,,
MIMOSO DO SUL-ES,,,,ES,,,,,"31.292,04",,,,,-,,,,,,"31.292,04",,,,,,"114.708,97",,,,,,,,,
MONTANHA-ES,,,,ES,,,,,"27.815,15",,,,,-,,,,,,"27.815,15",,,,,,"101.963,53",,,,,,,,,
MUCURICI-ES,,,,ES,,,,,"23.179,29",,,,,-,,,,,,"23.179,29",,,,,,"84.969,59",,,,,,,,,
MUNIZ FREIRE-ES,,,,ES,,,,,"28.974,11",,,,,-,,,,,,"28.974,11",,,,,,"106.212,00",,,,,,,,,
MUQUI-ES,,,,ES,,,,,"25.497,22",,,,,-,,,,,,"25.497,22",,,,,,"93.466,56",,,,,,,,,
NOVA VENECIA-ES,,,,ES,,,,,"35.927,90",,,,,-,,,,,,"35.927,90",,,,,,"131.702,89",,,,,,,,,
PANCAS-ES,,,,ES,,,,,"30.133,08",,,,,-,,,,,,"30.133,08",,,,,,"110.460,47",,,,,,,,,
PEDRO CANARIO-ES,,,,ES,,,,,"30.133,08",,,,,-,,,,,,"30.133,08",,,,,,"110.460,47",,,,,,,,,
PINHEIROS-ES,,,,ES,,,,,"30.133,08",,,,,-,,,,,,"30.133,08",,,,,,"110.460,47",,,,,,,,,
PIUMA-ES,,,,ES,,,,,"26.656,19",,,,,-,,,,,,"26.656,19",,,,,,"97.715,06",,,,,,,,,
PONTO BELO-ES,,,,ES,,,,,"23.179,29",,,,,-,,,,,,"23.179,29",,,,,,"84.969,59",,,,,,,,,
PRESIDENTE KENNEDY-ES,,,,ES,,,,,"203.060,28",,,,,"669.556,00",,,,,,"872.616,28",,,,,,"5.744.247,29",,,,,,,,,
RIO BANANAL-ES,,,,ES,,,,,"27.815,15",,,,,-,,,,,,"27.815,15",,,,,,"101.963,53",,,,,,,,,
RIO NOVO DO SUL-ES,,,,ES,,,,,"24.338,26",,,,,-,,,,,,"24.338,26",,,,,,"89.218,08",,,,,,,,,
