IPU-CE,,,,,CE,,,,,"2.987,71",,,,,,,,,-,,,,,,,,,"2.987,71",,,,,,"29.935,88",,,,,,,
IPUEIRAS-CE,,,,,CE,,,,,"2.987,71",,,,,,,,,-,,,,,,,,,"2.987,71",,,,,,"29.935,88",,,,,,,
IRAUCUBA-CE,,,,,CE,,,,,"2.489,76",,,,,,,,,-,,,,,,,,,"2.489,76",,,,,,"24.946,56",,,,,,,
ITAPAGE-CE,,,,,CE,,,,,"3.087,30",,,,,,,,,-,,,,,,,,,"3.087,30",,,,,,"30.933,75",,,,,,,
ITAPIPOCA-CE,,,,,CE,,,,,"82.579,62",,,,,,,,,"69.107,69",,,,,,,,,"151.687,31",,,,,,"1.525.680,71",,,,,,,
ITAREMA-CE,,,,,CE,,,,,"64.228,59",,,,,,,,,"71.088,74",,,,,,,,,"135.317,33",,,,,,"1.318.478,61",,,,,,,
JIJOCA DE JERICOACOARA-CE,,,,,CE,,,,,"2.190,99",,,,,,,,,-,,,,,,,,,"2.190,99",,,,,,"21.952,96",,,,,,,
MARACANAU-CE,,,,,CE,,,,,"468.483,49",,,,,,,,,-,,,,,,,,,"468.483,49",,,,,,"6.661.446,63",,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARCO-CE,,,,,CE,,,,,"2.589,35",,,,,,,,,-,,,,,,,,,"2.589,35",,,,,,"25.944,44",,,,,,,
MARTINOPOLE-CE,,,,,CE,,,,,"1.991,80",,,,,,,,,-,,,,,,,,,"1.991,80",,,,,,"19.957,24",,,,,,,
MASSAPE-CE,,,,,CE,,,,,"2.788,53",,,,,,,,,-,,,,,,,,,"2.788,53",,,,,,"27.940,16",,,,,,,
MERUOCA-CE,,,,,CE,,,,,"2.091,39",,,,,,,,,-,,,,,,,,,"2.091,39",,,,,,"20.955,08",,,,,,,
MIRAIMA-CE,,,,,CE,,,,,"2.091,39",,,,,,,,,-,,,,,,,,,"2.091,39",,,,,,"20.955,08",,,,,,,
MONSENHOR TABOSA-CE,,,,,CE,,,,,"2.390,17",,,,,,,,,-,,,,,,,,,"2.390,17",,,,,,"23.948,69",,,,,,,
MORAUJO-CE,,,,,CE,,,,,"1.991,80",,,,,,,,,-,,,,,,,,,"1.991,80",,,,,,"19.957,24",,,,,,,
MORRINHOS-CE,,,,,CE,,,,,"2.390,17",,,,,,,,,-,,,,,,,,,"2.390,17",,,,,,"23.948,69",,,,,,,
MUCAMBO-CE,,,,,CE,,,,,"2.190,99",,,,,,,,,-,,,,,,,,,"2.190,99",,,,,,"21.952,96",,,,,,,
NOVA RUSSAS-CE,,,,,CE,,,,,"2.788,53",,,,,,,,,-,,,,,,,,,"2.788,53",,,,,,"27.940,16",,,,,,,
NOVO ORIENTE-CE,,,,,CE,,,,,"2.688,94",,,,,,,,,-,,,,,,,,,"2.688,94",,,,,,"26.942,29",,,,,,,
PACAJUS-CE,,,,,CE,,,,,-,,,,,,,,,-,,,,,,,,,-,,,,,,"87.575,04",,,,,,,
PACUJA-CE,,,,,CE,,,,,"1.991,80",,,,,,,,,-,,,,,,,,,"1.991,80",,,,,,"19.957,24",,,,,,,
PARACURU-CE,,,,,CE,,,,,"61.934,71",,,,,,,,,"87.205,70",,,,,,,,,"149.140,41",,,,,,"1.546.351,40",,,,,,,
PARAIPABA-CE,,,,,CE,,,,,"2.688,94",,,,,,,,,"5.229,31",,,,,,,,,"7.918,25",,,,,,"76.629,56",,,,,,,
PARAMOTI-CE,,,,,CE,,,,,"2.091,39",,,,,,,,,-,,,,,,,,,"2.091,39",,,,,,"20.955,08",,,,,,,
PENTECOSTE-CE,,,,,CE,,,,,"2.888,12",,,,,,,,,-,,,,,,,,,"2.888,12",,,,,,"28.938,01",,,,,,,
PIRES FERREIRA-CE,,,,,CE,,,,,"1.991,80",,,,,,,,,-,,,,,,,,,"1.991,80",,,,,,"19.957,24",,,,,,,
PORANGA-CE,,,,,CE,,,,,"2.091,39",,,,,,,,,-,,,,,,,,,"2.091,39",,,,,,"20.955,08",,,,,,,
QUITERIANOPOLIS-CE,,,,,CE,,,,,"2.489,76",,,,,,,,,-,,,,,,,,,"2.489,76",,,,,,"24.946,56",,,,,,,
RERIUTABA-CE,,,,,CE,,,,,"2.589,35",,,,,,,,,-,,,,,,,,,"2.589,35",,,,,,"25.944,44",,,,,,,
SANTA QUITERIA-CE,,,,,CE,,,,,"3.087,30",,,,,,,,,-,,,,,,,,,"3.087,30",,,,,,"30.933,75",,,,,,,
SANTANA DO ACARAU-CE,,,,,CE,,,,,"2.688,94",,,,,,,,,-,,,,,,,,,"2.688,94",,,,,,"26.942,29",,,,,,,
SAO BENEDITO-CE,,,,,CE,,,,,"2.987,71",,,,,,,,,-,,,,,,,,,"2.987,71",,,,,,"29.935,88",,,,,,,
SAO GONCALO DO AMARANTE-CE,,,,,CE,,,,,"471.371,61",,,,,,,,,-,,,,,,,,,"471.371,61",,,,,,"3.284.945,06",,,,,,,
SAO LUIS DO CURU-CE,,,,,CE,,,,,"2.091,39",,,,,,,,,-,,,,,,,,,"2.091,39",,,,,,"20.955,08",,,,,,,
SENADOR SA-CE,,,,,CE,,,,,"1.991,80",,,,,,,,,-,,,,,,,,,"1.991,80",,,,,,"19.957,24",,,,,,,
SOBRAL-CE,,,,,CE,,,,,"3.983,61",,,,,,,,,-,,,,,,,,,"3.983,61",,,,,,"39.914,53",,,,,,,
TAMBORIL-CE,,,,,CE,,,,,"2.688,94",,,,,,,,,-,,,,,,,,,"2.688,94",,,,,,"26.942,29",,,,,,,
TEJUCUOCA-CE,,,,,CE,,,,,"2.190,99",,,,,,,,,-,,,,,,,,,"2.190,99",,,,,,"21.952,96",,,,,,,
TIANGUA-CE,,,,,CE,,,,,"3.286,48",,,,,,,,,-,,,,,,,,,"3.286,48",,,,,,"32.929,45",,,,,,,
TRAIRI-CE,,,,,CE,,,,,"71.110,23",,,,,,,,,"124.049,75",,,,,,,,,"195.159,98",,,,,,"1.906.136,85",,,,,,,
TURURU-CE,,,,,CE,,,,,"2.091,39",,,,,,,,,-,,,,,,,,,"2.091,39",,,,,,"20.955,08",,,,,,,
UBAJARA-CE,,,,,CE,,,,,"2.688,94",,,,,,,,,-,,,,,,,,,"2.688,94",,,,,,"26.942,29",,,,,,,
UMIRIM-CE,,,,,CE,,,,,"2.390,17",,,,,,,,,-,,,,,,,,,"2.390,17",,,,,,"23.948,69",,,,,,,
URUBURETAMA-CE,,,,,CE,,,,,"2.390,17",,,,,,,,,-,,,,,,,,,"2.390,17",,,,,,"23.948,69",,,,,,,
URUOCA-CE,,,,,CE,,,,,"2.091,39",,,,,,,,,-,,,,,,,,,"2.091,39",,,,,,"20.955,08",,,,,,,
VARJOTA-CE,,,,,CE,,,,,"2.390,17",,,,,,,,,-,,,,,,,,,"2.390,17",,,,,,"23.948,69",,,,,,,
VICOSA DO CEARA-CE,,,,,CE,,,,,"3.087,30",,,,,,,,,-,,,,,,,,,"3.087,30",,,,,,"30.933,75",,,,,,,
CEARA  TOTAL,,,,,,,,,,"2.645.171,37",,,,,,,,,"488.265,60",,,,,,,,,"3.133.436,97",,,,,,"34.274.546,33",,,,,,,
AFONSO CLAUDIO-ES,,,,,ES,,,,,"48.088,05",,,,,,,,,-,,,,,,,,,"48.088,05",,,,,,"420.404,21",,,,,,,
AGUA DOCE DO NORTE-ES,,,,,ES,,,,,"36.480,59",,,,,,,,,-,,,,,,,,,"36.480,59",,,,,,"318.927,33",,,,,,,
AGUIA BRANCA-ES,,,,,ES,,,,,"33.164,17",,,,,,,,,-,,,,,,,,,"33.164,17",,,,,,"289.933,92",,,,,,,
ALEGRE-ES,,,,,ES,,,,,"46.429,84",,,,,,,,,-,,,,,,,,,"46.429,84",,,,,,"405.907,53",,,,,,,
ALFREDO CHAVES-ES,,,,,ES,,,,,"36.480,59",,,,,,,,,-,,,,,,,,,"36.480,59",,,,,,"318.927,33",,,,,,,
ALTO RIO NOVO-ES,,,,,ES,,,,,"33.164,17",,,,,,,,,-,,,,,,,,,"33.164,17",,,,,,"289.933,92",,,,,,,
ANCHIETA-ES,,,,,ES,,,,,"223.492,81",,,,,,,,,-,,,,,,,,,"223.492,81",,,,,,"2.425.514,81",,,,,,,
APIACA-ES,,,,,ES,,,,,"33.164,17",,,,,,,,,-,,,,,,,,,"33.164,17",,,,,,"289.933,92",,,,,,,
ARACRUZ-ES,,,,,ES,,,,,"364.162,58",,,,,,,,,"1.701.972,36",,,,,,,,,"2.066.134,94",,,,,,"20.996.147,95",,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATILIO VIVACQUA-ES,,,,,ES,,,,,"33.164,17",,,,,,,,,-,,,,,,,,,"33.164,17",,,,,,"289.933,92",,,,,,,
BAIXO GUANDU-ES,,,,,ES,,,,,"44.771,64",,,,,,,,,-,,,,,,,,,"44.771,64",,,,,,"391.410,85",,,,,,,
BARRA DE SAO FRANCISCO-ES,,,,,ES,,,,,"49.746,27",,,,,,,,,-,,,,,,,,,"49.746,27",,,,,,"434.900,97",,,,,,,
BOA ESPERANCA-ES,,,,,ES,,,,,"36.480,59",,,,,,,,,-,,,,,,,,,"36.480,59",,,,,,"318.927,33",,,,,,,
BOM JESUS DO NORTE-ES,,,,,ES,,,,,"33.164,17",,,,,,,,,-,,,,,,,,,"33.164,17",,,,,,"289.933,92",,,,,,,
BREJETUBA-ES,,,,,ES,,,,,"34.822,38",,,,,,,,,-,,,,,,,,,"34.822,38",,,,,,"304.430,65",,,,,,,
CACHOEIRO DE ITAPEMIRIM-ES,,,,,ES,,,,,"66.328,35",,,,,,,,,-,,,,,,,,,"66.328,35",,,,,,"579.867,95",,,,,,,
CARIACICA-ES,,,,,ES,,,,,"66.328,35",,,,,,,,,-,,,,,,,,,"66.328,35",,,,,,"579.867,95",,,,,,,
CASTELO-ES,,,,,ES,,,,,"48.088,05",,,,,,,,,-,,,,,,,,,"48.088,05",,,,,,"420.404,21",,,,,,,
COLATINA-ES,,,,,ES,,,,,"61.353,73",,,,,,,,,-,,,,,,,,,"61.353,73",,,,,,"536.377,85",,,,,,,
CONCEICAO DA BARRA-ES,,,,,ES,,,,,"121.955,62",,,,,,,,,"31.131,70",,,,,,,,,"153.087,32",,,,,,"1.528.119,26",,,,,,,
CONCEICAO DO CASTELO-ES,,,,,ES,,,,,"34.822,38",,,,,,,,,-,,,,,,,,,"34.822,38",,,,,,"304.430,65",,,,,,,
DIVINO DE SAO LOURENCO-ES,,,,,ES,,,,,"33.164,17",,,,,,,,,-,,,,,,,,,"33.164,17",,,,,,"289.933,92",,,,,,,
DOMINGOS MARTINS-ES,,,,,ES,,,,,"46.429,84",,,,,,,,,-,,,,,,,,,"46.429,84",,,,,,"405.907,53",,,,,,,
DORES DO RIO PRETO-ES,,,,,ES,,,,,"33.164,17",,,,,,,,,-,,,,,,,,,"33.164,17",,,,,,"289.933,92",,,,,,,
ECOPORANGA-ES,,,,,ES,,,,,"43.113,42",,,,,,,,,-,,,,,,,,,"43.113,42",,,,,,"376.914,12",,,,,,,
FUNDAO-ES,,,,,ES,,,,,"305.702,97",,,,,,,,,"225.955,12",,,,,,,,,"531.658,09",,,,,,"5.882.498,85",,,,,,,
GOVERNADOR LINDENBERG-ES,,,,,ES,,,,,"33.164,17",,,,,,,,,-,,,,,,,,,"33.164,17",,,,,,"289.933,92",,,,,,,
GUACUI-ES,,,,,ES,,,,,"44.771,64",,,,,,,,,-,,,,,,,,,"44.771,64",,,,,,"391.410,85",,,,,,,
GUARAPARI-ES,,,,,ES,,,,,"59.695,51",,,,,,,,,-,,,,,,,,,"59.695,51",,,,,,"521.881,11",,,,,,,
IBATIBA-ES,,,,,ES,,,,,"41.455,22",,,,,,,,,-,,,,,,,,,"41.455,22",,,,,,"362.417,45",,,,,,,
IBIRACU-ES,,,,,ES,,,,,"34.822,38",,,,,,,,,-,,,,,,,,,"34.822,38",,,,,,"304.430,65",,,,,,,
IBITIRAMA-ES,,,,,ES,,,,,"33.164,17",,,,,,,,,-,,,,,,,,,"33.164,17",,,,,,"289.933,92",,,,,,,
ICONHA-ES,,,,,ES,,,,,"34.822,38",,,,,,,,,-,,,,,,,,,"34.822,38",,,,,,"304.430,65",,,,,,,
IRUPI-ES,,,,,ES,,,,,"34.822,38",,,,,,,,,-,,,,,,,,,"34.822,38",,,,,,"304.430,65",,,,,,,
ITAGUACU-ES,,,,,ES,,,,,"38.138,80",,,,,,,,,-,,,,,,,,,"38.138,80",,,,,,"333.424,01",,,,,,,
ITAPEMIRIM-ES,,,,,ES,,,,,"250.311,96",,,,,,,,,"992.640,50",,,,,,,,,"1.242.952,46",,,,,,"9.074.326,94",,,,,,,
ITARANA-ES,,,,,ES,,,,,"34.822,38",,,,,,,,,-,,,,,,,,,"34.822,38",,,,,,"304.430,65",,,,,,,
IUNA-ES,,,,,ES,,,,,"44.771,64",,,,,,,,,-,,,,,,,,,"44.771,64",,,,,,"391.410,85",,,,,,,
JAGUARE-ES,,,,,ES,,,,,"444.736,98",,,,,,,,,"182.037,61",,,,,,,,,"626.774,59",,,,,,"6.966.774,75",,,,,,,
JERONIMO MONTEIRO-ES,,,,,ES,,,,,"34.822,38",,,,,,,,,-,,,,,,,,,"34.822,38",,,,,,"304.430,65",,,,,,,
JOAO NEIVA-ES,,,,,ES,,,,,"38.138,80",,,,,,,,,-,,,,,,,,,"38.138,80",,,,,,"333.424,01",,,,,,,
LARANJA DA TERRA-ES,,,,,ES,,,,,"34.822,38",,,,,,,,,-,,,,,,,,,"34.822,38",,,,,,"304.430,65",,,,,,,
LINHARES-ES,,,,,ES,,,,,"2.219.544,44",,,,,,,,,"370.601,24",,,,,,,,,"2.590.145,68",,,,,,"24.406.239,06",,,,,,,
MANTENOPOLIS-ES,,,,,ES,,,,,"36.480,59",,,,,,,,,-,,,,,,,,,"36.480,59",,,,,,"318.927,33",,,,,,,
MARATAIZES-ES,,,,,ES,,,,,"46.429,84",,,,,,,,,"141.699,64",,,,,,,,,"188.129,48",,,,,,"1.313.477,73",,,,,,,
MARECHAL FLORIANO-ES,,,,,ES,,,,,"36.480,59",,,,,,,,,-,,,,,,,,,"36.480,59",,,,,,"318.927,33",,,,,,,
MARILANDIA-ES,,,,,ES,,,,,"33.164,17",,,,,,,,,-,,,,,,,,,"33.164,17",,,,,,"289.933,92",,,,,,,
MIMOSO DO SUL-ES,,,,,ES,,,,,"44.771,64",,,,,,,,,-,,,,,,,,,"44.771,64",,,,,,"391.410,85",,,,,,,
MONTANHA-ES,,,,,ES,,,,,"39.797,01",,,,,,,,,-,,,,,,,,,"39.797,01",,,,,,"347.920,75",,,,,,,
MUCURICI-ES,,,,,ES,,,,,"33.164,17",,,,,,,,,-,,,,,,,,,"33.164,17",,,,,,"289.933,92",,,,,,,
MUNIZ FREIRE-ES,,,,,ES,,,,,"41.455,22",,,,,,,,,-,,,,,,,,,"41.455,22",,,,,,"362.417,45",,,,,,,
MUQUI-ES,,,,,ES,,,,,"36.480,59",,,,,,,,,-,,,,,,,,,"36.480,59",,,,,,"318.927,33",,,,,,,
NOVA VENECIA-ES,,,,,ES,,,,,"51.404,47",,,,,,,,,-,,,,,,,,,"51.404,47",,,,,,"449.397,63",,,,,,,
PANCAS-ES,,,,,ES,,,,,"43.113,42",,,,,,,,,-,,,,,,,,,"43.113,42",,,,,,"376.914,12",,,,,,,
PEDRO CANARIO-ES,,,,,ES,,,,,"43.113,42",,,,,,,,,-,,,,,,,,,"43.113,42",,,,,,"376.914,12",,,,,,,
PINHEIROS-ES,,,,,ES,,,,,"43.113,42",,,,,,,,,-,,,,,,,,,"43.113,42",,,,,,"376.914,12",,,,,,,
PIUMA-ES,,,,,ES,,,,,"38.138,80",,,,,,,,,-,,,,,,,,,"38.138,80",,,,,,"333.424,01",,,,,,,
PONTO BELO-ES,,,,,ES,,,,,"33.164,17",,,,,,,,,-,,,,,,,,,"33.164,17",,,,,,"289.933,92",,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESIDENTE KENNEDY-ES,,,,,ES,,,,,"178.794,26",,,,,,,,,"1.612.489,06",,,,,,,,,"1.791.283,32",,,,,,"14.803.455,00",,,,,,,
RIO BANANAL-ES,,,,,ES,,,,,"39.797,01",,,,,,,,,-,,,,,,,,,"39.797,01",,,,,,"347.920,75",,,,,,,
RIO NOVO DO SUL-ES,,,,,ES,,,,,"34.822,38",,,,,,,,,-,,,,,,,,,"34.822,38",,,,,,"304.430,65",,,,,,,
SANTA LEOPOLDINA-ES,,,,,ES,,,,,"36.480,59",,,,,,,,,-,,,,,,,,,"36.480,59",,,,,,"318.927,33",,,,,,,
SANTA MARIA DE JETIBA-ES,,,,,ES,,,,,"46.429,84",,,,,,,,,-,,,,,,,,,"46.429,84",,,,,,"405.907,53",,,,,,,
SANTA TERESA-ES,,,,,ES,,,,,"43.113,42",,,,,,,,,-,,,,,,,,,"43.113,42",,,,,,"376.914,12",,,,,,,
SAO DOMINGOS DO NORTE-ES,,,,,ES,,,,,"33.164,17",,,,,,,,,-,,,,,,,,,"33.164,17",,,,,,"289.933,92",,,,,,,
SAO GABRIEL DA PALHA-ES,,,,,ES,,,,,"44.771,64",,,,,,,,,-,,,,,,,,,"44.771,64",,,,,,"391.410,85",,,,,,,
SAO JOSE DO CALCADO-ES,,,,,ES,,,,,"34.822,38",,,,,,,,,-,,,,,,,,,"34.822,38",,,,,,"304.430,65",,,,,,,
SAO MATEUS-ES,,,,,ES,,,,,"1.138.370,82",,,,,,,,,"112.045,91",,,,,,,,,"1.250.416,73",,,,,,"16.473.351,67",,,,,,,
SAO ROQUE DO CANAA-ES,,,,,ES,,,,,"34.822,38",,,,,,,,,-,,,,,,,,,"34.822,38",,,,,,"304.430,65",,,,,,,
SERRA-ES,,,,,ES,,,,,"388.473,37",,,,,,,,,"701.675,93",,,,,,,,,"1.090.149,30",,,,,,"11.517.403,75",,,,,,,
SOORETAMA-ES,,,,,ES,,,,,"41.455,22",,,,,,,,,-,,,,,,,,,"41.455,22",,,,,,"362.417,45",,,,,,,
VARGEM ALTA-ES,,,,,ES,,,,,"39.797,01",,,,,,,,,-,,,,,,,,,"39.797,01",,,,,,"347.920,75",,,,,,,
VENDA NOVA DO IMIGRANTE-ES,,,,,ES,,,,,"39.797,01",,,,,,,,,-,,,,,,,,,"39.797,01",,,,,,"347.920,75",,,,,,,
VIANA-ES,,,,,ES,,,,,"53.062,68",,,,,,,,,-,,,,,,,,,"53.062,68",,,,,,"463.894,32",,,,,,,
VILA PAVAO-ES,,,,,ES,,,,,"33.164,17",,,,,,,,,-,,,,,,,,,"33.164,17",,,,,,"289.933,92",,,,,,,
VILA VALERIO-ES,,,,,ES,,,,,"36.480,59",,,,,,,,,-,,,,,,,,,"36.480,59",,,,,,"318.927,37",,,,,,,
VILA VELHA-ES,,,,,ES,,,,,"357.588,51",,,,,,,,,-,,,,,,,,,"357.588,51",,,,,,"3.880.823,76",,,,,,,
VITORIA-ES,,,,,ES,,,,,"357.588,51",,,,,,,,,"80.149,78",,,,,,,,,"437.738,29",,,,,,"4.357.266,64",,,,,,,
ESPIRITO SANTO  TOTAL,,,,,,,,,,"9.017.122,33",,,,,,,,,"6.152.398,85",,,,,,,,,"15.169.521,18",,,,,,"146.530.181,90",,,,,,,
JUIZ DE FORA-MG,,,,,MG,,,,,"424.052,19",,,,,,,,,-,,,,,,,,,"424.052,19",,,,,,"6.136.988,27",,,,,,,
MINAS GERAIS  TOTAL,,,,,,,,,,"424.052,19",,,,,,,,,-,,,,,,,,,"424.052,19",,,,,,"6.136.988,27",,,,,,,
AFUA-PA,,,,,PA,,,,,-,,,,,,,,,"6.846,91",,,,,,,,,"6.846,91",,,,,,"74.278,78",,,,,,,
ALENQUER-PA,,,,,PA,,,,,-,,,,,,,,,"6.846,91",,,,,,,,,"6.846,91",,,,,,"74.278,78",,,,,,,
ALMEIRIM-PA,,,,,PA,,,,,-,,,,,,,,,"6.846,91",,,,,,,,,"6.846,91",,,,,,"74.278,78",,,,,,,
ANAJAS-PA,,,,,PA,,,,,-,,,,,,,,,"6.846,91",,,,,,,,,"6.846,91",,,,,,"74.278,78",,,,,,,
BREVES-PA,,,,,PA,,,,,-,,,,,,,,,"6.846,91",,,,,,,,,"6.846,91",,,,,,"74.278,78",,,,,,,
CHAVES-PA,,,,,PA,,,,,-,,,,,,,,,"6.846,91",,,,,,,,,"6.846,91",,,,,,"74.278,78",,,,,,,
CURUA-PA,,,,,PA,,,,,-,,,,,,,,,"6.846,91",,,,,,,,,"6.846,91",,,,,,"74.278,78",,,,,,,
FARO-PA,,,,,PA,,,,,-,,,,,,,,,"6.846,91",,,,,,,,,"6.846,91",,,,,,"74.278,78",,,,,,,
GURUPA-PA,,,,,PA,,,,,-,,,,,,,,,"6.846,91",,,,,,,,,"6.846,91",,,,,,"74.278,78",,,,,,,
JURUTI-PA,,,,,PA,,,,,-,,,,,,,,,"6.846,91",,,,,,,,,"6.846,91",,,,,,"74.278,78",,,,,,,
MELGACO-PA,,,,,PA,,,,,-,,,,,,,,,"6.846,91",,,,,,,,,"6.846,91",,,,,,"74.278,78",,,,,,,
MONTE ALEGRE-PA,,,,,PA,,,,,-,,,,,,,,,"6.846,91",,,,,,,,,"6.846,91",,,,,,"74.278,78",,,,,,,
OBIDOS-PA,,,,,PA,,,,,-,,,,,,,,,"6.846,91",,,,,,,,,"6.846,91",,,,,,"74.278,78",,,,,,,
PORTO DE MOZ-PA,,,,,PA,,,,,-,,,,,,,,,"6.846,91",,,,,,,,,"6.846,91",,,,,,"74.278,78",,,,,,,
PRAINHA-PA,,,,,PA,,,,,-,,,,,,,,,"6.846,91",,,,,,,,,"6.846,91",,,,,,"74.278,78",,,,,,,
SANTAREM-PA,,,,,PA,,,,,-,,,,,,,,,"6.846,91",,,,,,,,,"6.846,91",,,,,,"74.278,78",,,,,,,
TERRA SANTA-PA,,,,,PA,,,,,-,,,,,,,,,"6.846,91",,,,,,,,,"6.846,91",,,,,,"74.278,78",,,,,,,
PARA  TOTAL,,,,,,,,,,-,,,,,,,,,"116.397,47",,,,,,,,,"116.397,47",,,,,,"1.262.739,26",,,,,,,
BAYEUX-PB,,,,,PB,,,,,"8,32",,,,,,,,,-,,,,,,,,,"8,32",,,,,,"972.638,77",,,,,,,
PEDRAS DE FOGO-PB,,,,,PB,,,,,"424.052,19",,,,,,,,,-,,,,,,,,,"424.052,19",,,,,,"6.136.435,07",,,,,,,
SANTA RITA-PB,,,,,PB,,,,,-,,,,,,,,,-,,,,,,,,,-,,,,,,"4.202.427,51",,,,,,,
PARAIBA TOTAL,,,,,,,,,,"424.060,51",,,,,,,,,-,,,,,,,,,"424.060,51",,,,,,"11.311.501,35",,,,,,,
CABO DE SANTO AGOSTINHO-PE,,,,,PE,,,,,"481.986,08",,,,,,,,,-,,,,,,,,,"481.986,08",,,,,,"5.505.742,35",,,,,,,
CAMARAGIBE-PE,,,,,PE,,,,,"424.052,19",,,,,,,,,-,,,,,,,,,"424.052,19",,,,,,"6.136.857,48",,,,,,,
GOIANA-PE,,,,,PE,,,,,"468.483,49",,,,,,,,,-,,,,,,,,,"468.483,49",,,,,,"4.950.563,05",,,,,,,
ITAMBE-PE,,,,,PE,,,,,"468.483,49",,,,,,,,,-,,,,,,,,,"468.483,49",,,,,,"3.960.919,34",,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITAQUITINGA-PE,,,,,PE,,,,,"481.986,08",,,,,,,,,-,,,,,,,,,"481.986,08",,,,,,"1.554.109,83",,,,,,,
JABOATAO DOS GUARARAPES-PE,,,,,PE,,,,,"44.431,30",,,,,,,,,-,,,,,,,,,"44.431,30",,,,,,"626.574,74",,,,,,,
MORENO-PE,,,,,PE,,,,,"3.212.138,87",,,,,,,,,-,,,,,,,,,"3.212.138,87",,,,,,"4.330.573,37",,,,,,,
PAULISTA-PE,,,,,PE,,,,,"424.052,19",,,,,,,,,-,,,,,,,,,"424.052,19",,,,,,"7.365.040,58",,,,,,,
RECIFE-PE,,,,,PE,,,,,"44.431,30",,,,,,,,,-,,,,,,,,,"44.431,30",,,,,,"481.419,39",,,,,,,
SAO LOURENCO DA MATA-PE,,,,,PE,,,,,"468.483,49",,,,,,,,,-,,,,,,,,,"468.483,49",,,,,,"4.688.523,90",,,,,,,
SIRINHAEM-PE,,,,,PE,,,,,-,,,,,,,,,-,,,,,,,,,-,,,,,,"10.643,83",,,,,,,
VITORIA DE SANTO ANTAO-PE,,,,,PE,,,,,"424.052,19",,,,,,,,,-,,,,,,,,,"424.052,19",,,,,,"6.136.877,59",,,,,,,
PERNAMBUCO  TOTAL,,,,,,,,,,"6.942.580,67",,,,,,,,,-,,,,,,,,,"6.942.580,67",,,,,,"45.747.845,45",,,,,,,
ADRIANOPOLIS-PR,,,,,PR,,,,,"3.314,94",,,,,,,,,-,,,,,,,,,"3.314,94",,,,,,"26.224,66",,,,,,,
AGUDOS DO SUL-PR,,,,,PR,,,,,"3.314,94",,,,,,,,,-,,,,,,,,,"3.314,94",,,,,,"26.224,66",,,,,,,
ALMIRANTE TAMANDARE-PR,,,,,PR,,,,,"5.966,89",,,,,,,,,-,,,,,,,,,"5.966,89",,,,,,"47.204,43",,,,,,,
ANTONINA-PR,,,,,PR,,,,,"4.143,68",,,,,,,,,-,,,,,,,,,"4.143,68",,,,,,"32.780,84",,,,,,,
ARAUCARIA-PR,,,,,PR,,,,,"5.966,89",,,,,,,,,-,,,,,,,,,"5.966,89",,,,,,"47.204,43",,,,,,,
BALSA NOVA-PR,,,,,PR,,,,,"3.480,69",,,,,,,,,-,,,,,,,,,"3.480,69",,,,,,"27.535,90",,,,,,,
BOCAIUVA DO SUL-PR,,,,,PR,,,,,"3.314,94",,,,,,,,,-,,,,,,,,,"3.314,94",,,,,,"26.224,66",,,,,,,
CAMPINA GRANDE DO SUL-PR,,,,,PR,,,,,"4.806,66",,,,,,,,,-,,,,,,,,,"4.806,66",,,,,,"38.025,78",,,,,,,
CAMPO DO TENENTE-PR,,,,,PR,,,,,"3.314,94",,,,,,,,,-,,,,,,,,,"3.314,94",,,,,,"26.224,66",,,,,,,
CAMPO LARGO-PR,,,,,PR,,,,,"5.966,89",,,,,,,,,-,,,,,,,,,"5.966,89",,,,,,"47.204,43",,,,,,,
CAMPO MAGRO-PR,,,,,PR,,,,,"4.309,42",,,,,,,,,-,,,,,,,,,"4.309,42",,,,,,"34.092,08",,,,,,,
CERRO AZUL-PR,,,,,PR,,,,,"3.977,93",,,,,,,,,-,,,,,,,,,"3.977,93",,,,,,"31.469,60",,,,,,,
COLOMBO-PR,,,,,PR,,,,,"6.629,88",,,,,,,,,-,,,,,,,,,"6.629,88",,,,,,"52.449,36",,,,,,,
CONTENDA-PR,,,,,PR,,,,,"3.646,43",,,,,,,,,-,,,,,,,,,"3.646,43",,,,,,"28.847,12",,,,,,,
CURITIBA-PR,,,,,PR,,,,,"6.629,88",,,,,,,,,-,,,,,,,,,"6.629,88",,,,,,"52.449,36",,,,,,,
DOUTOR ULYSSES-PR,,,,,PR,,,,,"3.314,94",,,,,,,,,-,,,,,,,,,"3.314,94",,,,,,"26.224,66",,,,,,,
FAZENDA RIO GRANDE-PR,,,,,PR,,,,,"5.469,65",,,,,,,,,-,,,,,,,,,"5.469,65",,,,,,"43.270,72",,,,,,,
GUARAQUECABA-PR,,,,,PR,,,,,"3.314,94",,,,,,,,,-,,,,,,,,,"3.314,94",,,,,,"26.224,66",,,,,,,
