MAJOR SALES-RN,,,,,RN,,,,"2.928,66",,,,,,,,,-,,,,,,,"2.928,66",,,,,,,,,"13.912,32",,,,,,,,,,
MARCELINO VIEIRA-RN,,,,,RN,,,,"2.928,66",,,,,,,,,-,,,,,,,"2.928,66",,,,,,,,,"13.912,32",,,,,,,,,,
MARTINS-RN,,,,,RN,,,,"2.928,66",,,,,,,,,-,,,,,,,"2.928,66",,,,,,,,,"13.912,32",,,,,,,,,,
MESSIAS TARGINO-RN,,,,,RN,,,,"2.928,66",,,,,,,,,-,,,,,,,"2.928,66",,,,,,,,,"13.912,32",,,,,,,,,,
MONTE ALEGRE-RN,,,,,RN,,,,"299.179,96",,,,,,,,,-,,,,,,,"299.179,96",,,,,,,,,"1.823.224,35",,,,,,,,,,
MOSSORO-RN,,,,,RN,,,,"1.181.692,18",,,,,,,,,"770.483,65",,,,,,,"1.952.175,83",,,,,,,,,"9.564.651,07",,,,,,,,,,
OLHO D'AGUA DO BORGES-RN,,,,,RN,,,,"2.928,66",,,,,,,,,-,,,,,,,"2.928,66",,,,,,,,,"13.912,32",,,,,,,,,,
OURO BRANCO-RN,,,,,RN,,,,"2.928,66",,,,,,,,,-,,,,,,,"2.928,66",,,,,,,,,"13.912,32",,,,,,,,,,
PARANA-RN,,,,,RN,,,,"2.928,66",,,,,,,,,-,,,,,,,"2.928,66",,,,,,,,,"13.912,32",,,,,,,,,,
PARAU-RN,,,,,RN,,,,"2.928,66",,,,,,,,,-,,,,,,,"2.928,66",,,,,,,,,"13.912,32",,,,,,,,,,
PARELHAS-RN,,,,,RN,,,,"3.807,26",,,,,,,,,-,,,,,,,"3.807,26",,,,,,,,,"18.086,03",,,,,,,,,,
PARNAMIRIM-RN,,,,,RN,,,,"41.718,42",,,,,,,,,-,,,,,,,"41.718,42",,,,,,,,,"199.379,32",,,,,,,,,,
PATU-RN,,,,,RN,,,,"3.075,09",,,,,,,,,-,,,,,,,"3.075,09",,,,,,,,,"14.607,93",,,,,,,,,,
PAU DOS FERROS-RN,,,,,RN,,,,"3.953,69",,,,,,,,,-,,,,,,,"3.953,69",,,,,,,,,"18.781,63",,,,,,,,,,
PEDRO AVELINO-RN,,,,,RN,,,,"2.928,66",,,,,,,,,-,,,,,,,"2.928,66",,,,,,,,,"13.912,32",,,,,,,,,,
PENDENCIAS-RN,,,,,RN,,,,"230.367,49",,,,,,,,,"108.841,23",,,,,,,"339.208,72",,,,,,,,,"1.527.906,64",,,,,,,,,,
PILOES-RN,,,,,RN,,,,"2.928,66",,,,,,,,,-,,,,,,,"2.928,66",,,,,,,,,"13.912,32",,,,,,,,,,
PORTALEGRE-RN,,,,,RN,,,,"2.928,66",,,,,,,,,-,,,,,,,"2.928,66",,,,,,,,,"13.912,32",,,,,,,,,,
PORTO DO MANGUE-RN,,,,,RN,,,,"44.742,17",,,,,,,,,"84.332,70",,,,,,,"129.074,87",,,,,,,,,"612.845,86",,,,,,,,,,
RAFAEL FERNANDES-RN,,,,,RN,,,,"2.928,66",,,,,,,,,-,,,,,,,"2.928,66",,,,,,,,,"13.912,32",,,,,,,,,,
RAFAEL GODEIRO-RN,,,,,RN,,,,"2.928,66",,,,,,,,,-,,,,,,,"2.928,66",,,,,,,,,"13.912,32",,,,,,,,,,
RIACHO DA CRUZ-RN,,,,,RN,,,,"2.928,66",,,,,,,,,-,,,,,,,"2.928,66",,,,,,,,,"13.912,32",,,,,,,,,,
RIACHO DE SANTANA-RN,,,,,RN,,,,"2.928,66",,,,,,,,,-,,,,,,,"2.928,66",,,,,,,,,"13.912,32",,,,,,,,,,
RODOLFO FERNANDES-RN,,,,,RN,,,,"2.928,66",,,,,,,,,-,,,,,,,"2.928,66",,,,,,,,,"13.912,32",,,,,,,,,,
SANTANA DO SERIDO-RN,,,,,RN,,,,"2.928,66",,,,,,,,,-,,,,,,,"2.928,66",,,,,,,,,"13.912,32",,,,,,,,,,
SAO FERNANDO-RN,,,,,RN,,,,"2.928,66",,,,,,,,,-,,,,,,,"2.928,66",,,,,,,,,"13.912,32",,,,,,,,,,
SAO FRANCISCO DO OESTE-RN,,,,,RN,,,,"2.928,66",,,,,,,,,-,,,,,,,"2.928,66",,,,,,,,,"13.912,32",,,,,,,,,,
SAO JOAO DO SABUGI-RN,,,,,RN,,,,"2.928,66",,,,,,,,,-,,,,,,,"2.928,66",,,,,,,,,"13.912,32",,,,,,,,,,
SAO JOSE DO SERIDO-RN,,,,,RN,,,,"2.928,66",,,,,,,,,-,,,,,,,"2.928,66",,,,,,,,,"13.912,32",,,,,,,,,,
SAO MIGUEL-RN,,,,,RN,,,,"3.807,26",,,,,,,,,-,,,,,,,"3.807,26",,,,,,,,,"18.086,03",,,,,,,,,,
SAO RAFAEL-RN,,,,,RN,,,,"2.928,66",,,,,,,,,-,,,,,,,"2.928,66",,,,,,,,,"13.912,32",,,,,,,,,,
SAO VICENTE-RN,,,,,RN,,,,"2.928,66",,,,,,,,,-,,,,,,,"2.928,66",,,,,,,,,"13.912,32",,,,,,,,,,
SERRA DO MEL-RN,,,,,RN,,,,"1.372.250,62",,,,,,,,,"17.479,75",,,,,,,"1.389.730,37",,,,,,,,,"8.390.374,64",,,,,,,,,,
SERRA NEGRA DO NORTE-RN,,,,,RN,,,,"2.928,66",,,,,,,,,-,,,,,,,"2.928,66",,,,,,,,,"13.912,32",,,,,,,,,,
SERRINHA DOS PINTOS-RN,,,,,RN,,,,"2.928,66",,,,,,,,,-,,,,,,,"2.928,66",,,,,,,,,"13.912,32",,,,,,,,,,
SEVERIANO MELO-RN,,,,,RN,,,,"2.928,66",,,,,,,,,-,,,,,,,"2.928,66",,,,,,,,,"13.912,32",,,,,,,,,,
TABOLEIRO GRANDE-RN,,,,,RN,,,,"2.928,66",,,,,,,,,-,,,,,,,"2.928,66",,,,,,,,,"13.912,32",,,,,,,,,,
TENENTE ANANIAS-RN,,,,,RN,,,,"2.928,66",,,,,,,,,-,,,,,,,"2.928,66",,,,,,,,,"13.912,32",,,,,,,,,,
TENENTE LAURENTINO CRUZ-RN,,,,,RN,,,,"2.928,66",,,,,,,,,-,,,,,,,"2.928,66",,,,,,,,,"13.912,32",,,,,,,,,,
TIBAU-RN,,,,,RN,,,,"936.040,65",,,,,,,,,"9.752,48",,,,,,,"945.793,13",,,,,,,,,"4.617.974,57",,,,,,,,,,
TIMBAUBA DOS BATISTAS-RN,,,,,RN,,,,"2.928,66",,,,,,,,,-,,,,,,,"2.928,66",,,,,,,,,"13.912,32",,,,,,,,,,
TRIUNFO POTIGUAR-RN,,,,,RN,,,,"2.928,66",,,,,,,,,-,,,,,,,"2.928,66",,,,,,,,,"13.912,32",,,,,,,,,,
UMARIZAL-RN,,,,,RN,,,,"3.075,09",,,,,,,,,-,,,,,,,"3.075,09",,,,,,,,,"14.607,93",,,,,,,,,,
UPANEMA-RN,,,,,RN,,,,"119.790,40",,,,,,,,,"73.935,36",,,,,,,"193.725,76",,,,,,,,,"934.377,62",,,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VENHA-VER-RN,,,,,RN,,,,"2.928,66",,,,,,,,,-,,,,,,,"2.928,66",,,,,,,,,"13.912,32",,,,,,,,,,
VICOSA-RN,,,,,RN,,,,"2.928,66",,,,,,,,,-,,,,,,,"2.928,66",,,,,,,,,"13.912,32",,,,,,,,,,
RIO GRANDE DO NORTE  TOTAL,,,,,,,,,"14.168.900,51",,,,,,,,,"3.000.185,27",,,,,,,"17.169.085,78",,,,,,,,,"86.784.034,81",,,,,,,,,,
ARAMBARE-RS,,,,,RS,,,,-,,,,,,,,,"4.766,43",,,,,,,"4.766,43",,,,,,,,,"36.937,43",,,,,,,,,,
BARRA DO RIBEIRO-RS,,,,,RS,,,,-,,,,,,,,,"4.766,43",,,,,,,"4.766,43",,,,,,,,,"36.937,43",,,,,,,,,,
CAMAQUA-RS,,,,,RS,,,,-,,,,,,,,,"4.766,43",,,,,,,"4.766,43",,,,,,,,,"36.937,43",,,,,,,,,,
CANOAS-RS,,,,,RS,,,,"243.171,67",,,,,,,,,-,,,,,,,"243.171,67",,,,,,,,,"1.239.604,51",,,,,,,,,,
CAPIVARI DO SUL-RS,,,,,RS,,,,-,,,,,,,,,"4.766,43",,,,,,,"4.766,43",,,,,,,,,"36.937,43",,,,,,,,,,
CIDREIRA-RS,,,,,RS,,,,-,,,,,,,,,"424.798,62",,,,,,,"424.798,62",,,,,,,,,"3.011.917,41",,,,,,,,,,
ELDORADO DO SUL-RS,,,,,RS,,,,-,,,,,,,,,"4.766,43",,,,,,,"4.766,43",,,,,,,,,"36.937,43",,,,,,,,,,
GUAIBA-RS,,,,,RS,,,,-,,,,,,,,,"4.766,43",,,,,,,"4.766,43",,,,,,,,,"36.937,43",,,,,,,,,,
IMBE-RS,,,,,RS,,,,-,,,,,,,,,"424.798,62",,,,,,,"424.798,62",,,,,,,,,"3.011.917,41",,,,,,,,,,
MOSTARDAS-RS,,,,,RS,,,,-,,,,,,,,,"4.766,43",,,,,,,"4.766,43",,,,,,,,,"36.937,43",,,,,,,,,,
OSORIO-RS,,,,,RS,,,,"243.171,67",,,,,,,,,"1.210.669,54",,,,,,,"1.453.841,21",,,,,,,,,"9.805.464,76",,,,,,,,,,
PALMARES DO SUL-RS,,,,,RS,,,,-,,,,,,,,,"4.766,43",,,,,,,"4.766,43",,,,,,,,,"36.937,43",,,,,,,,,,
PELOTAS-RS,,,,,RS,,,,-,,,,,,,,,"4.766,43",,,,,,,"4.766,43",,,,,,,,,"36.937,43",,,,,,,,,,
PORTO ALEGRE-RS,,,,,RS,,,,-,,,,,,,,,"4.766,43",,,,,,,"4.766,43",,,,,,,,,"36.937,43",,,,,,,,,,
RIO GRANDE-RS,,,,,RS,,,,"1.290.716,82",,,,,,,,,"50.842,12",,,,,,,"1.341.558,94",,,,,,,,,"6.401.881,73",,,,,,,,,,
SAO JOSE DO NORTE-RS,,,,,RS,,,,-,,,,,,,,,"4.766,43",,,,,,,"4.766,43",,,,,,,,,"36.937,43",,,,,,,,,,
SAO LOURENCO DO SUL-RS,,,,,RS,,,,-,,,,,,,,,"4.766,43",,,,,,,"4.766,43",,,,,,,,,"36.937,43",,,,,,,,,,
TAPES-RS,,,,,RS,,,,-,,,,,,,,,"4.766,43",,,,,,,"4.766,43",,,,,,,,,"36.937,43",,,,,,,,,,
TAVARES-RS,,,,,RS,,,,-,,,,,,,,,"4.766,43",,,,,,,"4.766,43",,,,,,,,,"36.937,43",,,,,,,,,,
TRAMANDAI-RS,,,,,RS,,,,"1.290.716,82",,,,,,,,,"566.398,16",,,,,,,"1.857.114,98",,,,,,,,,"10.024.555,04",,,,,,,,,,
TURUCU-RS,,,,,RS,,,,-,,,,,,,,,"4.766,43",,,,,,,"4.766,43",,,,,,,,,"36.937,43",,,,,,,,,,
VIAMAO-RS,,,,,RS,,,,-,,,,,,,,,"4.766,43",,,,,,,"4.766,43",,,,,,,,,"36.937,43",,,,,,,,,,
RIO GRANDE DO SUL  TOTAL,,,,,,,,,"3.067.776,98",,,,,,,,,"2.753.769,94",,,,,,,"5.821.546,92",,,,,,,,,"34.086.339,74",,,,,,,,,,
ARAQUARI-SC,,,,,SC,,,,-,,,,,,,,,"343.091,82",,,,,,,"343.091,82",,,,,,,,,"1.401.786,31",,,,,,,,,,
BALNEARIO BARRA DO SUL-SC,,,,,SC,,,,-,,,,,,,,,"343.091,82",,,,,,,"343.091,82",,,,,,,,,"1.401.786,31",,,,,,,,,,
GARUVA-SC,,,,,SC,,,,-,,,,,,,,,"343.091,82",,,,,,,"343.091,82",,,,,,,,,"1.401.786,31",,,,,,,,,,
ITAPOA-SC,,,,,SC,,,,-,,,,,,,,,"343.091,82",,,,,,,"343.091,82",,,,,,,,,"1.401.786,31",,,,,,,,,,
JOINVILLE-SC,,,,,SC,,,,-,,,,,,,,,"343.091,82",,,,,,,"343.091,82",,,,,,,,,"1.401.786,31",,,,,,,,,,
SAO FRANCISCO DO SUL-SC,,,,,SC,,,,"1.290.716,82",,,,,,,,,"1.143.639,48",,,,,,,"2.434.356,30",,,,,,,,,"10.681.286,41",,,,,,,,,,
SANTA CATARINA  TOTAL,,,,,,,,,"1.290.716,82",,,,,,,,,"2.859.098,58",,,,,,,"4.149.815,40",,,,,,,,,"17.690.217,96",,,,,,,,,,
AMPARO DE SAO FRANCISCO-SE,,,,,SE,,,,"4.968,04",,,,,,,,,-,,,,,,,"4.968,04",,,,,,,,,"25.233,24",,,,,,,,,,
AQUIDABA-SE,,,,,SE,,,,"6.458,46",,,,,,,,,-,,,,,,,"6.458,46",,,,,,,,,"32.803,21",,,,,,,,,,
ARACAJU-SE,,,,,SE,,,,"1.524.286,32",,,,,,,,,"428.159,90",,,,,,,"1.952.446,22",,,,,,,,,"9.126.615,50",,,,,,,,,,
ARAUA-SE,,,,,SE,,,,"5.216,45",,,,,,,,,-,,,,,,,"5.216,45",,,,,,,,,"26.494,90",,,,,,,,,,
AREIA BRANCA-SE,,,,,SE,,,,"8.709,97",,,,,,,,,"1.860,41",,,,,,,"10.570,38",,,,,,,,,"53.383,18",,,,,,,,,,
BARRA DOS COQUEIROS-SE,,,,,SE,,,,"111.676,09",,,,,,,,,"132.510,59",,,,,,,"244.186,68",,,,,,,,,"1.101.297,63",,,,,,,,,,
BOQUIM-SE,,,,,SE,,,,"6.706,86",,,,,,,,,-,,,,,,,"6.706,86",,,,,,,,,"34.064,88",,,,,,,,,,
BREJO GRANDE-SE,,,,,SE,,,,"52.019,68",,,,,,,,,"4.880,13",,,,,,,"56.899,81",,,,,,,,,"271.874,85",,,,,,,,,,
CAMPO DO BRITO-SE,,,,,SE,,,,"5.961,65",,,,,,,,,-,,,,,,,"5.961,65",,,,,,,,,"30.279,88",,,,,,,,,,
CANHOBA-SE,,,,,SE,,,,"4.968,04",,,,,,,,,-,,,,,,,"4.968,04",,,,,,,,,"25.233,24",,,,,,,,,,
CANINDE DE SAO FRANCISCO-SE,,,,,SE,,,,"6.706,86",,,,,,,,,-,,,,,,,"6.706,86",,,,,,,,,"34.064,88",,,,,,,,,,
CAPELA-SE,,,,,SE,,,,"13.887,78",,,,,,,,,"4.471,47",,,,,,,"18.359,25",,,,,,,,,"101.450,27",,,,,,,,,,
CARIRA-SE,,,,,SE,,,,"6.458,46",,,,,,,,,-,,,,,,,"6.458,46",,,,,,,,,"32.803,21",,,,,,,,,,
CARMOPOLIS-SE,,,,,SE,,,,"361.294,20",,,,,,,,,"337.265,24",,,,,,,"698.559,44",,,,,,,,,"3.442.132,21",,,,,,,,,,
CEDRO DE SAO JOAO-SE,,,,,SE,,,,"4.968,04",,,,,,,,,-,,,,,,,"4.968,04",,,,,,,,,"25.233,24",,,,,,,,,,
CRISTINAPOLIS-SE,,,,,SE,,,,"5.961,65",,,,,,,,,-,,,,,,,"5.961,65",,,,,,,,,"30.279,88",,,,,,,,,,
CUMBE-SE,,,,,SE,,,,"4.968,04",,,,,,,,,-,,,,,,,"4.968,04",,,,,,,,,"25.233,24",,,,,,,,,,
DIVINA PASTORA-SE,,,,,SE,,,,"231.507,11",,,,,,,,,"133.635,96",,,,,,,"365.143,07",,,,,,,,,"1.753.717,19",,,,,,,,,,
ESTANCIA-SE,,,,,SE,,,,"424.712,63",,,,,,,,,"246.855,97",,,,,,,"671.568,60",,,,,,,,,"3.146.550,59",,,,,,,,,,
FEIRA NOVA-SE,,,,,SE,,,,"4.968,04",,,,,,,,,-,,,,,,,"4.968,04",,,,,,,,,"25.233,24",,,,,,,,,,
FREI PAULO-SE,,,,,SE,,,,"5.464,85",,,,,,,,,-,,,,,,,"5.464,85",,,,,,,,,"27.756,56",,,,,,,,,,
GARARU-SE,,,,,SE,,,,"5.216,45",,,,,,,,,-,,,,,,,"5.216,45",,,,,,,,,"26.494,90",,,,,,,,,,
GENERAL MAYNARD-SE,,,,,SE,,,,"5.791,88",,,,,,,,,"617,88",,,,,,,"6.409,76",,,,,,,,,"32.463,02",,,,,,,,,,
GRACHO CARDOSO-SE,,,,,SE,,,,"4.968,04",,,,,,,,,-,,,,,,,"4.968,04",,,,,,,,,"25.233,24",,,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ILHA DAS FLORES-SE,,,,,SE,,,,"4.968,04",,,,,,,,,-,,,,,,,"4.968,04",,,,,,,,,"25.233,24",,,,,,,,,,
INDIAROBA-SE,,,,,SE,,,,"5.713,25",,,,,,,,,-,,,,,,,"5.713,25",,,,,,,,,"29.018,22",,,,,,,,,,
ITABAIANA-SE,,,,,SE,,,,"8.942,48",,,,,,,,,-,,,,,,,"8.942,48",,,,,,,,,"45.419,85",,,,,,,,,,
ITABAIANINHA-SE,,,,,SE,,,,"7.452,07",,,,,,,,,-,,,,,,,"7.452,07",,,,,,,,,"37.849,86",,,,,,,,,,
ITABI-SE,,,,,SE,,,,"4.968,04",,,,,,,,,-,,,,,,,"4.968,04",,,,,,,,,"25.233,24",,,,,,,,,,
ITAPORANGA D'AJUDA-SE,,,,,SE,,,,"1.064.227,00",,,,,,,,,"264.048,78",,,,,,,"1.328.275,78",,,,,,,,,"6.347.412,79",,,,,,,,,,
JAPARATUBA-SE,,,,,SE,,,,"1.747.512,15",,,,,,,,,"317.381,54",,,,,,,"2.064.893,69",,,,,,,,,"9.703.321,68",,,,,,,,,,
JAPOATA-SE,,,,,SE,,,,"5.464,85",,,,,,,,,-,,,,,,,"5.464,85",,,,,,,,,"27.756,56",,,,,,,,,,
LAGARTO-SE,,,,,SE,,,,"8.942,48",,,,,,,,,-,,,,,,,"8.942,48",,,,,,,,,"45.419,85",,,,,,,,,,
LARANJEIRAS-SE,,,,,SE,,,,"290.790,34",,,,,,,,,"2.344,12",,,,,,,"293.134,46",,,,,,,,,"1.238.013,24",,,,,,,,,,
MACAMBIRA-SE,,,,,SE,,,,"4.968,04",,,,,,,,,-,,,,,,,"4.968,04",,,,,,,,,"25.233,24",,,,,,,,,,
MALHADA DOS BOIS-SE,,,,,SE,,,,"4.968,04",,,,,,,,,-,,,,,,,"4.968,04",,,,,,,,,"25.233,24",,,,,,,,,,
MALHADOR-SE,,,,,SE,,,,"5.464,85",,,,,,,,,-,,,,,,,"5.464,85",,,,,,,,,"27.756,56",,,,,,,,,,
MARUIM-SE,,,,,SE,,,,"1.387.290,74",,,,,,,,,"15.227,08",,,,,,,"1.402.517,82",,,,,,,,,"5.175.559,05",,,,,,,,,,
MOITA BONITA-SE,,,,,SE,,,,"5.216,45",,,,,,,,,-,,,,,,,"5.216,45",,,,,,,,,"26.494,90",,,,,,,,,,
MONTE ALEGRE DE SERGIPE-SE,,,,,SE,,,,"5.464,85",,,,,,,,,-,,,,,,,"5.464,85",,,,,,,,,"27.756,56",,,,,,,,,,
MURIBECA-SE,,,,,SE,,,,"4.968,04",,,,,,,,,-,,,,,,,"4.968,04",,,,,,,,,"25.233,24",,,,,,,,,,
NEOPOLIS-SE,,,,,SE,,,,"6.210,06",,,,,,,,,-,,,,,,,"6.210,06",,,,,,,,,"31.541,55",,,,,,,,,,
NOSSA SENHORA APARECIDA-SE,,,,,SE,,,,"4.968,04",,,,,,,,,-,,,,,,,"4.968,04",,,,,,,,,"25.233,24",,,,,,,,,,
NOSSA SENHORA DA GLORIA-SE,,,,,SE,,,,"7.203,67",,,,,,,,,-,,,,,,,"7.203,67",,,,,,,,,"36.588,20",,,,,,,,,,
NOSSA SENHORA DAS DORES-SE,,,,,SE,,,,"6.706,86",,,,,,,,,-,,,,,,,"6.706,86",,,,,,,,,"34.064,88",,,,,,,,,,
NOSSA SENHORA DE LOURDES-SE,,,,,SE,,,,"4.968,04",,,,,,,,,-,,,,,,,"4.968,04",,,,,,,,,"25.233,24",,,,,,,,,,
NOSSA SENHORA DO SOCORRO-SE,,,,,SE,,,,"1.294.064,17",,,,,,,,,"2.344,12",,,,,,,"1.296.408,29",,,,,,,,,"3.388.292,24",,,,,,,,,,
PACATUBA-SE,,,,,SE,,,,"72.673,80",,,,,,,,,"70,90",,,,,,,"72.744,70",,,,,,,,,"341.889,71",,,,,,,,,,
PEDRA MOLE-SE,,,,,SE,,,,"4.968,04",,,,,,,,,-,,,,,,,"4.968,04",,,,,,,,,"25.233,24",,,,,,,,,,
PEDRINHAS-SE,,,,,SE,,,,"4.968,04",,,,,,,,,-,,,,,,,"4.968,04",,,,,,,,,"25.233,24",,,,,,,,,,
PINHAO-SE,,,,,SE,,,,"4.968,04",,,,,,,,,-,,,,,,,"4.968,04",,,,,,,,,"25.233,24",,,,,,,,,,
PIRAMBU-SE,,,,,SE,,,,"1.448.476,58",,,,,,,,,"10.860,39",,,,,,,"1.459.336,97",,,,,,,,,"6.793.804,74",,,,,,,,,,
POCO REDONDO-SE,,,,,SE,,,,"6.955,26",,,,,,,,,-,,,,,,,"6.955,26",,,,,,,,,"35.326,54",,,,,,,,,,
POCO VERDE-SE,,,,,SE,,,,"6.458,46",,,,,,,,,-,,,,,,,"6.458,46",,,,,,,,,"32.803,21",,,,,,,,,,
PORTO DA FOLHA-SE,,,,,SE,,,,"6.706,86",,,,,,,,,-,,,,,,,"6.706,86",,,,,,,,,"34.064,88",,,,,,,,,,
PROPRIA-SE,,,,,SE,,,,"6.955,26",,,,,,,,,-,,,,,,,"6.955,26",,,,,,,,,"35.326,54",,,,,,,,,,
RIACHAO DO DANTAS-SE,,,,,SE,,,,"6.210,06",,,,,,,,,-,,,,,,,"6.210,06",,,,,,,,,"31.541,55",,,,,,,,,,
RIACHUELO-SE,,,,,SE,,,,"1.411.184,41",,,,,,,,,"27.015,29",,,,,,,"1.438.199,70",,,,,,,,,"4.025.246,52",,,,,,,,,,
RIBEIROPOLIS-SE,,,,,SE,,,,"5.961,65",,,,,,,,,-,,,,,,,"5.961,65",,,,,,,,,"30.279,88",,,,,,,,,,
ROSARIO DO CATETE-SE,,,,,SE,,,,"375.657,21",,,,,,,,,"75.948,54",,,,,,,"451.605,75",,,,,,,,,"1.979.117,51",,,,,,,,,,
SALGADO-SE,,,,,SE,,,,"6.210,06",,,,,,,,,-,,,,,,,"6.210,06",,,,,,,,,"31.541,55",,,,,,,,,,
SANTA LUZIA DO ITANHY-SE,,,,,SE,,,,"5.464,85",,,,,,,,,-,,,,,,,"5.464,85",,,,,,,,,"27.756,56",,,,,,,,,,
SANTA ROSA DE LIMA-SE,,,,,SE,,,,"4.968,04",,,,,,,,,-,,,,,,,"4.968,04",,,,,,,,,"25.233,24",,,,,,,,,,
SANTANA DO SAO FRANCISCO-SE,,,,,SE,,,,"4.968,04",,,,,,,,,-,,,,,,,"4.968,04",,,,,,,,,"25.233,24",,,,,,,,,,
SANTO AMARO DAS BROTAS-SE,,,,,SE,,,,"105.407,85",,,,,,,,,"25.494,07",,,,,,,"130.901,92",,,,,,,,,"628.304,39",,,,,,,,,,
SAO CRISTOVAO-SE,,,,,SE,,,,"81.480,14",,,,,,,,,"2.470,91",,,,,,,"83.951,05",,,,,,,,,"386.482,51",,,,,,,,,,
SAO DOMINGOS-SE,,,,,SE,,,,"5.216,45",,,,,,,,,-,,,,,,,"5.216,45",,,,,,,,,"26.494,90",,,,,,,,,,
SAO FRANCISCO-SE,,,,,SE,,,,"4.968,04",,,,,,,,,-,,,,,,,"4.968,04",,,,,,,,,"25.233,24",,,,,,,,,,
SAO MIGUEL DO ALEIXO-SE,,,,,SE,,,,"4.968,04",,,,,,,,,-,,,,,,,"4.968,04",,,,,,,,,"25.233,24",,,,,,,,,,
SIMAO DIAS-SE,,,,,SE,,,,"7.452,07",,,,,,,,,-,,,,,,,"7.452,07",,,,,,,,,"37.849,86",,,,,,,,,,
SIRIRI-SE,,,,,SE,,,,"141.001,50",,,,,,,,,"63.451,29",,,,,,,"204.452,79",,,,,,,,,"1.022.534,59",,,,,,,,,,
TELHA-SE,,,,,SE,,,,"4.968,04",,,,,,,,,-,,,,,,,"4.968,04",,,,,,,,,"25.233,24",,,,,,,,,,
TOBIAS BARRETO-SE,,,,,SE,,,,"7.948,87",,,,,,,,,-,,,,,,,"7.948,87",,,,,,,,,"40.373,20",,,,,,,,,,
TOMAR DO GERU-SE,,,,,SE,,,,"5.464,85",,,,,,,,,-,,,,,,,"5.464,85",,,,,,,,,"27.756,56",,,,,,,,,,
UMBAUBA-SE,,,,,SE,,,,"6.458,46",,,,,,,,,-,,,,,,,"6.458,46",,,,,,,,,"32.803,21",,,,,,,,,,
SERGIPE  TOTAL,,,,,,,,,"12.468.377,11",,,,,,,,,"2.096.914,58",,,,,,,"14.565.291,69",,,,,,,,,"61.657.989,18",,,,,,,,,,
APARECIDA-SP,,,,,SP,,,,"54.663,44",,,,,,,,,-,,,,,,,"54.663,44",,,,,,,,,"261.173,70",,,,,,,,,,
ARAPEI-SP,,,,,SP,,,,"37.698,92",,,,,,,,,-,,,,,,,"37.698,92",,,,,,,,,"180.119,79",,,,,,,,,,
AREIAS-SP,,,,,SP,,,,"37.698,92",,,,,,,,,-,,,,,,,"37.698,92",,,,,,,,,"180.119,79",,,,,,,,,,
ARUJA-SP,,,,,SP,,,,"65.973,11",,,,,,,,,-,,,,,,,"65.973,11",,,,,,,,,"315.209,65",,,,,,,,,,
BANANAL-SP,,,,,SP,,,,"39.583,87",,,,,,,,,-,,,,,,,"39.583,87",,,,,,,,,"189.125,77",,,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BARRA DO TURVO-SP,,,,,SP,,,,"37.698,92",,,,,,,,,-,,,,,,,"37.698,92",,,,,,,,,"180.119,79",,,,,,,,,,
BARUERI-SP,,,,,SP,,,,"75.397,84",,,,,,,,,-,,,,,,,"75.397,84",,,,,,,,,"360.239,60",,,,,,,,,,
BERTIOGA-SP,,,,,SP,,,,"1.084.941,35",,,,,,,,,"2.475.766,74",,,,,,,"3.560.708,09",,,,,,,,,"17.305.077,36",,,,,,,,,,
BIRITIBA-MIRIM-SP,,,,,SP,,,,"52.778,49",,,,,,,,,-,,,,,,,"52.778,49",,,,,,,,,"252.167,70",,,,,,,,,,
CACAPAVA-SP,,,,,SP,,,,"320.484,20",,,,,,,,,"14.503,72",,,,,,,"334.987,92",,,,,,,,,"1.654.875,31",,,,,,,,,,
CACHOEIRA PAULISTA-SP,,,,,SP,,,,"52.778,49",,,,,,,,,-,,,,,,,"52.778,49",,,,,,,,,"252.167,70",,,,,,,,,,
CAIEIRAS-SP,,,,,SP,,,,"67.858,06",,,,,,,,,-,,,,,,,"67.858,06",,,,,,,,,"324.215,63",,,,,,,,,,
CAJAMAR-SP,,,,,SP,,,,"64.088,16",,,,,,,,,-,,,,,,,"64.088,16",,,,,,,,,"306.203,64",,,,,,,,,,
CAJATI-SP,,,,,SP,,,,"52.778,49",,,,,,,,,-,,,,,,,"52.778,49",,,,,,,,,"252.167,70",,,,,,,,,,
CAMPOS DO JORDAO-SP,,,,,SP,,,,"58.433,33",,,,,,,,,-,,,,,,,"58.433,33",,,,,,,,,"279.185,69",,,,,,,,,,
CANANEIA-SP,,,,,SP,,,,"769.958,38",,,,,,,,,"93.542,72",,,,,,,"863.501,10",,,,,,,,,"4.132.703,57",,,,,,,,,,
CANAS-SP,,,,,SP,,,,"37.698,92",,,,,,,,,-,,,,,,,"37.698,92",,,,,,,,,"180.119,79",,,,,,,,,,
CARAGUATATUBA-SP,,,,,SP,,,,"2.579.568,50",,,,,,,,,"4.281.519,62",,,,,,,"6.861.088,12",,,,,,,,,"32.501.760,34",,,,,,,,,,
