CANINDE-CE,,,,,,,,CE,,,"2.010,27",,,,,,,,-,,,,,,,"2.010,27",,,,,,,,,,"5.826,94",,,,,,,,,,
CARIDADE-CE,,,,,,,,CE,,,"1.378,47",,,,,,,,-,,,,,,,"1.378,47",,,,,,,,,,"3.995,61",,,,,,,,,,
CARIRE-CE,,,,,,,,CE,,,"1.435,91",,,,,,,,-,,,,,,,"1.435,91",,,,,,,,,,"4.162,10",,,,,,,,,,
CARNAUBAL-CE,,,,,,,,CE,,,"1.378,47",,,,,,,,-,,,,,,,"1.378,47",,,,,,,,,,"3.995,61",,,,,,,,,,
CATUNDA-CE,,,,,,,,CE,,,"1.206,16",,,,,,,,-,,,,,,,"1.206,16",,,,,,,,,,"3.496,16",,,,,,,,,,
CAUCAIA-CE,,,,,,,,CE,,,"0,33",,,,,,,,"5.746,10",,,,,,,"5.746,43",,,,,,,,,,"19.708,42",,,,,,,,,,
CHAVAL-CE,,,,,,,,CE,,,"1.263,60",,,,,,,,-,,,,,,,"1.263,60",,,,,,,,,,"3.662,65",,,,,,,,,,
COREAU-CE,,,,,,,,CE,,,"1.493,34",,,,,,,,-,,,,,,,"1.493,34",,,,,,,,,,"4.328,58",,,,,,,,,,
CRATEUS-CE,,,,,,,,CE,,,"2.010,27",,,,,,,,-,,,,,,,"2.010,27",,,,,,,,,,"5.826,94",,,,,,,,,,
CROATA-CE,,,,,,,,CE,,,"1.378,47",,,,,,,,-,,,,,,,"1.378,47",,,,,,,,,,"3.995,61",,,,,,,,,,
CRUZ-CE,,,,,,,,CE,,,"1.493,34",,,,,,,,-,,,,,,,"1.493,34",,,,,,,,,,"4.328,58",,,,,,,,,,
FORQUILHA-CE,,,,,,,,CE,,,"1.493,34",,,,,,,,-,,,,,,,"1.493,34",,,,,,,,,,"4.328,58",,,,,,,,,,
FORTALEZA-CE,,,,,,,,CE,,,"78.904,01",,,,,,,,"7.661,47",,,,,,,"86.565,48",,,,,,,,,,"259.131,05",,,,,,,,,,
FRECHEIRINHA-CE,,,,,,,,CE,,,"1.263,60",,,,,,,,-,,,,,,,"1.263,60",,,,,,,,,,"3.662,65",,,,,,,,,,
GENERAL SAMPAIO-CE,,,,,,,,CE,,,"1.148,73",,,,,,,,-,,,,,,,"1.148,73",,,,,,,,,,"3.329,68",,,,,,,,,,
GRACA-CE,,,,,,,,CE,,,"1.321,03",,,,,,,,-,,,,,,,"1.321,03",,,,,,,,,,"3.829,13",,,,,,,,,,
GRANJA-CE,,,,,,,,CE,,,"1.837,96",,,,,,,,-,,,,,,,"1.837,96",,,,,,,,,,"5.327,48",,,,,,,,,,
GROAIRAS-CE,,,,,,,,CE,,,"1.148,73",,,,,,,,-,,,,,,,"1.148,73",,,,,,,,,,"3.329,68",,,,,,,,,,
GUARACIABA DO NORTE-CE,,,,,,,,CE,,,"1.723,09",,,,,,,,-,,,,,,,"1.723,09",,,,,,,,,,"4.994,51",,,,,,,,,,
HIDROLANDIA-CE,,,,,,,,CE,,,"1.435,91",,,,,,,,-,,,,,,,"1.435,91",,,,,,,,,,"4.162,10",,,,,,,,,,
HORIZONTE-CE,,,,,,,,CE,,,"387.079,11",,,,,,,,-,,,,,,,"387.079,11",,,,,,,,,,"1.192.281,18",,,,,,,,,,
IBIAPINA-CE,,,,,,,,CE,,,"1.493,34",,,,,,,,-,,,,,,,"1.493,34",,,,,,,,,,"4.328,58",,,,,,,,,,
ICAPUI-CE,,,,,,,,CE,,,"60.591,32",,,,,,,,"14.957,42",,,,,,,"75.548,74",,,,,,,,,,"225.584,84",,,,,,,,,,
INDEPENDENCIA-CE,,,,,,,,CE,,,"1.550,78",,,,,,,,-,,,,,,,"1.550,78",,,,,,,,,,"4.495,07",,,,,,,,,,
IPAPORANGA-CE,,,,,,,,CE,,,"1.206,16",,,,,,,,-,,,,,,,"1.206,16",,,,,,,,,,"3.496,16",,,,,,,,,,
IPU-CE,,,,,,,,CE,,,"1.723,09",,,,,,,,-,,,,,,,"1.723,09",,,,,,,,,,"4.994,51",,,,,,,,,,
IPUEIRAS-CE,,,,,,,,CE,,,"1.723,09",,,,,,,,-,,,,,,,"1.723,09",,,,,,,,,,"4.994,51",,,,,,,,,,
IRAUCUBA-CE,,,,,,,,CE,,,"1.493,34",,,,,,,,-,,,,,,,"1.493,34",,,,,,,,,,"4.328,58",,,,,,,,,,
ITAPAGE-CE,,,,,,,,CE,,,"1.780,53",,,,,,,,-,,,,,,,"1.780,53",,,,,,,,,,"5.161,00",,,,,,,,,,
ITAPIPOCA-CE,,,,,,,,CE,,,"48.415,30",,,,,,,,"44.148,23",,,,,,,"92.563,53",,,,,,,,,,"264.210,93",,,,,,,,,,
ITAREMA-CE,,,,,,,,CE,,,"37.947,12",,,,,,,,"38.388,92",,,,,,,"76.336,04",,,,,,,,,,"223.480,45",,,,,,,,,,
JAGUARUANA-CE,,,,,,,,CE,,,"55,53",,,,,,,,"23,32",,,,,,,"78,85",,,,,,,,,,"267,23",,,,,,,,,,
JIJOCA DE JERICOACOARA-CE,,,,,,,,CE,,,"1.321,03",,,,,,,,-,,,,,,,"1.321,03",,,,,,,,,,"3.829,13",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARACANAU-CE,,,,,,,,CE,,,"387.056,86",,,,,,,,-,,,,,,,"387.056,86",,,,,,,,,,"1.192.012,07",,,,,,,,,,
MARCO-CE,,,,,,,,CE,,,"1.493,34",,,,,,,,-,,,,,,,"1.493,34",,,,,,,,,,"4.328,58",,,,,,,,,,
MARTINOPOLE-CE,,,,,,,,CE,,,"1.206,16",,,,,,,,-,,,,,,,"1.206,16",,,,,,,,,,"3.496,16",,,,,,,,,,
MASSAPE-CE,,,,,,,,CE,,,"1.665,65",,,,,,,,-,,,,,,,"1.665,65",,,,,,,,,,"4.828,03",,,,,,,,,,
MERUOCA-CE,,,,,,,,CE,,,"1.263,60",,,,,,,,-,,,,,,,"1.263,60",,,,,,,,,,"3.662,65",,,,,,,,,,
MIRAIMA-CE,,,,,,,,CE,,,"1.263,60",,,,,,,,-,,,,,,,"1.263,60",,,,,,,,,,"3.662,65",,,,,,,,,,
MONSENHOR TABOSA-CE,,,,,,,,CE,,,"1.378,47",,,,,,,,-,,,,,,,"1.378,47",,,,,,,,,,"3.995,61",,,,,,,,,,
MORAUJO-CE,,,,,,,,CE,,,"1.148,73",,,,,,,,-,,,,,,,"1.148,73",,,,,,,,,,"3.329,68",,,,,,,,,,
MORRINHOS-CE,,,,,,,,CE,,,"1.493,34",,,,,,,,-,,,,,,,"1.493,34",,,,,,,,,,"4.328,58",,,,,,,,,,
MUCAMBO-CE,,,,,,,,CE,,,"1.321,03",,,,,,,,-,,,,,,,"1.321,03",,,,,,,,,,"3.829,13",,,,,,,,,,
NOVA RUSSAS-CE,,,,,,,,CE,,,"1.608,22",,,,,,,,-,,,,,,,"1.608,22",,,,,,,,,,"4.661,55",,,,,,,,,,
NOVO ORIENTE-CE,,,,,,,,CE,,,"1.550,78",,,,,,,,-,,,,,,,"1.550,78",,,,,,,,,,"4.495,07",,,,,,,,,,
PACAJUS-CE,,,,,,,,CE,,,-,,,,,,,,-,,,,,,,-,,,,,,,,,,"6,33",,,,,,,,,,
PACUJA-CE,,,,,,,,CE,,,"1.148,73",,,,,,,,-,,,,,,,"1.148,73",,,,,,,,,,"3.329,68",,,,,,,,,,
PARACURU-CE,,,,,,,,CE,,,"36.638,60",,,,,,,,"55.922,62",,,,,,,"92.561,22",,,,,,,,,,"271.535,84",,,,,,,,,,
PARAIPABA-CE,,,,,,,,CE,,,"1.608,22",,,,,,,,"2.828,45",,,,,,,"4.436,67",,,,,,,,,,"13.005,01",,,,,,,,,,
PARAMOTI-CE,,,,,,,,CE,,,"1.206,16",,,,,,,,-,,,,,,,"1.206,16",,,,,,,,,,"3.496,16",,,,,,,,,,
PENTECOSTE-CE,,,,,,,,CE,,,"1.665,65",,,,,,,,-,,,,,,,"1.665,65",,,,,,,,,,"4.828,03",,,,,,,,,,
PIRES FERREIRA-CE,,,,,,,,CE,,,"1.148,73",,,,,,,,-,,,,,,,"1.148,73",,,,,,,,,,"3.329,68",,,,,,,,,,
PORANGA-CE,,,,,,,,CE,,,"1.206,16",,,,,,,,-,,,,,,,"1.206,16",,,,,,,,,,"3.496,16",,,,,,,,,,
QUITERIANOPOLIS-CE,,,,,,,,CE,,,"1.493,34",,,,,,,,-,,,,,,,"1.493,34",,,,,,,,,,"4.328,58",,,,,,,,,,
RERIUTABA-CE,,,,,,,,CE,,,"1.435,91",,,,,,,,-,,,,,,,"1.435,91",,,,,,,,,,"4.162,10",,,,,,,,,,
SANTA QUITERIA-CE,,,,,,,,CE,,,"1.780,53",,,,,,,,-,,,,,,,"1.780,53",,,,,,,,,,"5.161,00",,,,,,,,,,
SANTANA DO ACARAU-CE,,,,,,,,CE,,,"1.608,22",,,,,,,,-,,,,,,,"1.608,22",,,,,,,,,,"4.661,55",,,,,,,,,,
SAO BENEDITO-CE,,,,,,,,CE,,,"1.780,53",,,,,,,,-,,,,,,,"1.780,53",,,,,,,,,,"5.161,00",,,,,,,,,,
SAO GONCALO DO AMARANTE-CE,,,,,,,,CE,,,"388.825,70",,,,,,,,-,,,,,,,"388.825,70",,,,,,,,,,"1.197.146,32",,,,,,,,,,
SAO LUIS DO CURU-CE,,,,,,,,CE,,,"1.263,60",,,,,,,,-,,,,,,,"1.263,60",,,,,,,,,,"3.662,65",,,,,,,,,,
SENADOR SA-CE,,,,,,,,CE,,,"1.148,73",,,,,,,,-,,,,,,,"1.148,73",,,,,,,,,,"3.329,68",,,,,,,,,,
SOBRAL-CE,,,,,,,,CE,,,"2.297,46",,,,,,,,-,,,,,,,"2.297,46",,,,,,,,,,"6.659,37",,,,,,,,,,
TAMBORIL-CE,,,,,,,,CE,,,"1.550,78",,,,,,,,-,,,,,,,"1.550,78",,,,,,,,,,"4.495,07",,,,,,,,,,
TEJUCUOCA-CE,,,,,,,,CE,,,"1.321,03",,,,,,,,-,,,,,,,"1.321,03",,,,,,,,,,"3.829,13",,,,,,,,,,
TIANGUA-CE,,,,,,,,CE,,,"1.952,84",,,,,,,,-,,,,,,,"1.952,84",,,,,,,,,,"5.660,46",,,,,,,,,,
TRAIRI-CE,,,,,,,,CE,,,"41.872,69",,,,,,,,"68.829,78",,,,,,,"110.702,47",,,,,,,,,,"317.495,73",,,,,,,,,,
TURURU-CE,,,,,,,,CE,,,"1.263,60",,,,,,,,-,,,,,,,"1.263,60",,,,,,,,,,"3.662,65",,,,,,,,,,
UBAJARA-CE,,,,,,,,CE,,,"1.608,22",,,,,,,,-,,,,,,,"1.608,22",,,,,,,,,,"4.661,55",,,,,,,,,,
UMIRIM-CE,,,,,,,,CE,,,"1.435,91",,,,,,,,-,,,,,,,"1.435,91",,,,,,,,,,"4.162,10",,,,,,,,,,
URUBURETAMA-CE,,,,,,,,CE,,,"1.435,91",,,,,,,,-,,,,,,,"1.435,91",,,,,,,,,,"4.162,10",,,,,,,,,,
URUOCA-CE,,,,,,,,CE,,,"1.263,60",,,,,,,,-,,,,,,,"1.263,60",,,,,,,,,,"3.662,65",,,,,,,,,,
VARJOTA-CE,,,,,,,,CE,,,"1.378,47",,,,,,,,-,,,,,,,"1.378,47",,,,,,,,,,"3.995,61",,,,,,,,,,
VICOSA DO CEARA-CE,,,,,,,,CE,,,"1.837,96",,,,,,,,-,,,,,,,"1.837,96",,,,,,,,,,"5.327,48",,,,,,,,,,
CEARA  TOTAL,,,,,,,,,,,"2.037.879,08",,,,,,,,"303.158,58",,,,,,,"2.341.037,66",,,,,,,,,,"7.089.241,95",,,,,,,,,,
AFONSO CLAUDIO-ES,,,,,,,,ES,,,"23.841,23",,,,,,,,-,,,,,,,"23.841,23",,,,,,,,,,"102.718,09",,,,,,,,,,
AGUA DOCE DO NORTE-ES,,,,,,,,ES,,,"17.880,92",,,,,,,,-,,,,,,,"17.880,92",,,,,,,,,,"77.038,56",,,,,,,,,,
AGUIA BRANCA-ES,,,,,,,,ES,,,"17.029,45",,,,,,,,-,,,,,,,"17.029,45",,,,,,,,,,"73.370,06",,,,,,,,,,
ALEGRE-ES,,,,,,,,ES,,,"23.841,23",,,,,,,,-,,,,,,,"23.841,23",,,,,,,,,,"102.718,09",,,,,,,,,,
ALFREDO CHAVES-ES,,,,,,,,ES,,,"18.732,40",,,,,,,,-,,,,,,,"18.732,40",,,,,,,,,,"80.707,07",,,,,,,,,,
ALTO RIO NOVO-ES,,,,,,,,ES,,,"17.029,45",,,,,,,,-,,,,,,,"17.029,45",,,,,,,,,,"73.370,06",,,,,,,,,,
ANCHIETA-ES,,,,,,,,ES,,,"122.564,93",,,,,,,,-,,,,,,,"122.564,93",,,,,,,,,,"528.061,43",,,,,,,,,,
APIACA-ES,,,,,,,,ES,,,"17.029,45",,,,,,,,-,,,,,,,"17.029,45",,,,,,,,,,"73.370,06",,,,,,,,,,
ARACRUZ-ES,,,,,,,,ES,,,"171.590,90",,,,,,,,"746.361,84",,,,,,,"917.952,74",,,,,,,,,,"3.916.467,90",,,,,,,,,,
ATILIO VIVACQUA-ES,,,,,,,,ES,,,"17.029,45",,,,,,,,-,,,,,,,"17.029,45",,,,,,,,,,"73.370,06",,,,,,,,,,
BAIXO GUANDU-ES,,,,,,,,ES,,,"23.841,23",,,,,,,,-,,,,,,,"23.841,23",,,,,,,,,,"102.718,09",,,,,,,,,,
BARRA DE SAO FRANCISCO-ES,,,,,,,,ES,,,"25.544,18",,,,,,,,-,,,,,,,"25.544,18",,,,,,,,,,"110.055,10",,,,,,,,,,
BOA ESPERANCA-ES,,,,,,,,ES,,,"18.732,40",,,,,,,,-,,,,,,,"18.732,40",,,,,,,,,,"80.707,07",,,,,,,,,,
BOM JESUS DO NORTE-ES,,,,,,,,ES,,,"17.029,45",,,,,,,,-,,,,,,,"17.029,45",,,,,,,,,,"73.370,06",,,,,,,,,,
BREJETUBA-ES,,,,,,,,ES,,,"17.880,92",,,,,,,,-,,,,,,,"17.880,92",,,,,,,,,,"77.038,56",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CACHOEIRO DE ITAPEMIRIM-ES,,,,,,,,ES,,,"34.058,90",,,,,,,,-,,,,,,,"34.058,90",,,,,,,,,,"146.740,13",,,,,,,,,,
CARIACICA-ES,,,,,,,,ES,,,"34.058,90",,,,,,,,-,,,,,,,"34.058,90",,,,,,,,,,"146.740,13",,,,,,,,,,
CASTELO-ES,,,,,,,,ES,,,"24.692,70",,,,,,,,-,,,,,,,"24.692,70",,,,,,,,,,"106.386,59",,,,,,,,,,
COLATINA-ES,,,,,,,,ES,,,"31.504,49",,,,,,,,-,,,,,,,"31.504,49",,,,,,,,,,"135.734,63",,,,,,,,,,
CONCEICAO DA BARRA-ES,,,,,,,,ES,,,"74.013,53",,,,,,,,"15.390,26",,,,,,,"89.403,79",,,,,,,,,,"302.559,19",,,,,,,,,,
CONCEICAO DO CASTELO-ES,,,,,,,,ES,,,"17.880,92",,,,,,,,-,,,,,,,"17.880,92",,,,,,,,,,"77.038,56",,,,,,,,,,
DIVINO DE SAO LOURENCO-ES,,,,,,,,ES,,,"17.029,45",,,,,,,,-,,,,,,,"17.029,45",,,,,,,,,,"73.370,06",,,,,,,,,,
DOMINGOS MARTINS-ES,,,,,,,,ES,,,"23.841,23",,,,,,,,-,,,,,,,"23.841,23",,,,,,,,,,"102.718,09",,,,,,,,,,
DORES DO RIO PRETO-ES,,,,,,,,ES,,,"17.029,45",,,,,,,,-,,,,,,,"17.029,45",,,,,,,,,,"73.370,06",,,,,,,,,,
ECOPORANGA-ES,,,,,,,,ES,,,"22.138,29",,,,,,,,-,,,,,,,"22.138,29",,,,,,,,,,"95.381,08",,,,,,,,,,
FUNDAO-ES,,,,,,,,ES,,,"112.759,74",,,,,,,,"123.666,49",,,,,,,"236.426,23",,,,,,,,,,"1.012.247,68",,,,,,,,,,
GOVERNADOR LINDENBERG-ES,,,,,,,,ES,,,"17.029,45",,,,,,,,-,,,,,,,"17.029,45",,,,,,,,,,"73.370,06",,,,,,,,,,
GUACUI-ES,,,,,,,,ES,,,"22.989,76",,,,,,,,-,,,,,,,"22.989,76",,,,,,,,,,"99.049,59",,,,,,,,,,
GUARAPARI-ES,,,,,,,,ES,,,"31.504,49",,,,,,,,-,,,,,,,"31.504,49",,,,,,,,,,"135.734,63",,,,,,,,,,
IBATIBA-ES,,,,,,,,ES,,,"21.286,81",,,,,,,,-,,,,,,,"21.286,81",,,,,,,,,,"91.712,58",,,,,,,,,,
IBIRACU-ES,,,,,,,,ES,,,"17.880,92",,,,,,,,-,,,,,,,"17.880,92",,,,,,,,,,"77.038,56",,,,,,,,,,
IBITIRAMA-ES,,,,,,,,ES,,,"17.029,45",,,,,,,,-,,,,,,,"17.029,45",,,,,,,,,,"73.370,06",,,,,,,,,,
ICONHA-ES,,,,,,,,ES,,,"17.880,92",,,,,,,,-,,,,,,,"17.880,92",,,,,,,,,,"77.038,56",,,,,,,,,,
IRUPI-ES,,,,,,,,ES,,,"17.880,92",,,,,,,,-,,,,,,,"17.880,92",,,,,,,,,,"77.038,56",,,,,,,,,,
ITAGUACU-ES,,,,,,,,ES,,,"18.732,40",,,,,,,,-,,,,,,,"18.732,40",,,,,,,,,,"80.707,07",,,,,,,,,,
ITAPEMIRIM-ES,,,,,,,,ES,,,"137.272,72",,,,,,,,"479.491,17",,,,,,,"616.763,89",,,,,,,,,,"2.063.021,30",,,,,,,,,,
ITARANA-ES,,,,,,,,ES,,,"17.880,92",,,,,,,,-,,,,,,,"17.880,92",,,,,,,,,,"77.038,56",,,,,,,,,,
IUNA-ES,,,,,,,,ES,,,"22.989,76",,,,,,,,-,,,,,,,"22.989,76",,,,,,,,,,"99.049,59",,,,,,,,,,
JAGUARE-ES,,,,,,,,ES,,,"271.138,48",,,,,,,,"113.518,46",,,,,,,"384.656,94",,,,,,,,,,"1.229.172,25",,,,,,,,,,
JERONIMO MONTEIRO-ES,,,,,,,,ES,,,"17.880,92",,,,,,,,-,,,,,,,"17.880,92",,,,,,,,,,"77.038,56",,,,,,,,,,
JOAO NEIVA-ES,,,,,,,,ES,,,"19.583,87",,,,,,,,-,,,,,,,"19.583,87",,,,,,,,,,"84.375,57",,,,,,,,,,
LARANJA DA TERRA-ES,,,,,,,,ES,,,"17.880,92",,,,,,,,-,,,,,,,"17.880,92",,,,,,,,,,"77.038,56",,,,,,,,,,
LINHARES-ES,,,,,,,,ES,,,"1.442.093,94",,,,,,,,"453.326,89",,,,,,,"1.895.420,83",,,,,,,,,,"8.676.486,87",,,,,,,,,,
MANTENOPOLIS-ES,,,,,,,,ES,,,"17.880,92",,,,,,,,-,,,,,,,"17.880,92",,,,,,,,,,"77.038,56",,,,,,,,,,
MARATAIZES-ES,,,,,,,,ES,,,"23.841,23",,,,,,,,"175.476,17",,,,,,,"199.317,40",,,,,,,,,,"493.832,54",,,,,,,,,,
MARECHAL FLORIANO-ES,,,,,,,,ES,,,"18.732,40",,,,,,,,-,,,,,,,"18.732,40",,,,,,,,,,"80.707,07",,,,,,,,,,
MARILANDIA-ES,,,,,,,,ES,,,"17.880,92",,,,,,,,-,,,,,,,"17.880,92",,,,,,,,,,"77.038,56",,,,,,,,,,
MIMOSO DO SUL-ES,,,,,,,,ES,,,"22.989,76",,,,,,,,-,,,,,,,"22.989,76",,,,,,,,,,"99.049,59",,,,,,,,,,
MONTANHA-ES,,,,,,,,ES,,,"20.435,34",,,,,,,,-,,,,,,,"20.435,34",,,,,,,,,,"88.044,07",,,,,,,,,,
MUCURICI-ES,,,,,,,,ES,,,"17.029,45",,,,,,,,-,,,,,,,"17.029,45",,,,,,,,,,"73.370,06",,,,,,,,,,
MUNIZ FREIRE-ES,,,,,,,,ES,,,"21.286,81",,,,,,,,-,,,,,,,"21.286,81",,,,,,,,,,"91.712,58",,,,,,,,,,
MUQUI-ES,,,,,,,,ES,,,"18.732,40",,,,,,,,-,,,,,,,"18.732,40",,,,,,,,,,"80.707,07",,,,,,,,,,
NOVA VENECIA-ES,,,,,,,,ES,,,"26.395,65",,,,,,,,-,,,,,,,"26.395,65",,,,,,,,,,"113.723,61",,,,,,,,,,
PANCAS-ES,,,,,,,,ES,,,"21.286,81",,,,,,,,-,,,,,,,"21.286,81",,,,,,,,,,"91.712,58",,,,,,,,,,
PEDRO CANARIO-ES,,,,,,,,ES,,,"22.138,29",,,,,,,,-,,,,,,,"22.138,29",,,,,,,,,,"95.381,08",,,,,,,,,,
PINHEIROS-ES,,,,,,,,ES,,,"22.138,29",,,,,,,,-,,,,,,,"22.138,29",,,,,,,,,,"95.381,08",,,,,,,,,,
PIUMA-ES,,,,,,,,ES,,,"20.435,34",,,,,,,,"14.873,74",,,,,,,"35.309,08",,,,,,,,,,"113.203,81",,,,,,,,,,
PONTO BELO-ES,,,,,,,,ES,,,"17.029,45",,,,,,,,-,,,,,,,"17.029,45",,,,,,,,,,"73.370,06",,,,,,,,,,
PRESIDENTE KENNEDY-ES,,,,,,,,ES,,,"102.954,54",,,,,,,,"1.986.981,68",,,,,,,"2.089.936,22",,,,,,,,,,"6.895.158,80",,,,,,,,,,
RIO BANANAL-ES,,,,,,,,ES,,,"20.435,34",,,,,,,,-,,,,,,,"20.435,34",,,,,,,,,,"88.044,07",,,,,,,,,,
RIO NOVO DO SUL-ES,,,,,,,,ES,,,"17.880,92",,,,,,,,-,,,,,,,"17.880,92",,,,,,,,,,"77.038,56",,,,,,,,,,
SANTA LEOPOLDINA-ES,,,,,,,,ES,,,"18.732,40",,,,,,,,-,,,,,,,"18.732,40",,,,,,,,,,"80.707,07",,,,,,,,,,
SANTA MARIA DE JETIBA-ES,,,,,,,,ES,,,"23.841,23",,,,,,,,-,,,,,,,"23.841,23",,,,,,,,,,"102.718,09",,,,,,,,,,
SANTA TERESA-ES,,,,,,,,ES,,,"22.138,29",,,,,,,,-,,,,,,,"22.138,29",,,,,,,,,,"95.381,08",,,,,,,,,,
SAO DOMINGOS DO NORTE-ES,,,,,,,,ES,,,"17.029,45",,,,,,,,-,,,,,,,"17.029,45",,,,,,,,,,"73.370,06",,,,,,,,,,
SAO GABRIEL DA PALHA-ES,,,,,,,,ES,,,"23.841,23",,,,,,,,-,,,,,,,"23.841,23",,,,,,,,,,"102.718,09",,,,,,,,,,
SAO JOSE DO CALCADO-ES,,,,,,,,ES,,,"17.880,92",,,,,,,,-,,,,,,,"17.880,92",,,,,,,,,,"77.038,56",,,,,,,,,,
SAO MATEUS-ES,,,,,,,,ES,,,"892.711,89",,,,,,,,"65.293,99",,,,,,,"958.005,88",,,,,,,,,,"3.211.585,98",,,,,,,,,,
SAO ROQUE DO CANAA-ES,,,,,,,,ES,,,"17.880,92",,,,,,,,-,,,,,,,"17.880,92",,,,,,,,,,"77.038,56",,,,,,,,,,
SERRA-ES,,,,,,,,ES,,,"196.103,89",,,,,,,,"314.779,62",,,,,,,"510.883,51",,,,,,,,,,"2.184.875,43",,,,,,,,,,
SOORETAMA-ES,,,,,,,,ES,,,"22.138,29",,,,,,,,-,,,,,,,"22.138,29",,,,,,,,,,"95.381,08",,,,,,,,,,
VARGEM ALTA-ES,,,,,,,,ES,,,"20.435,34",,,,,,,,-,,,,,,,"20.435,34",,,,,,,,,,"88.044,07",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VENDA NOVA DO IMIGRANTE-ES,,,,,,,,ES,,,"21.286,81",,,,,,,,-,,,,,,,"21.286,81",,,,,,,,,,"91.712,58",,,,,,,,,,
VIANA-ES,,,,,,,,ES,,,"28.098,60",,,,,,,,-,,,,,,,"28.098,60",,,,,,,,,,"121.060,61",,,,,,,,,,
VILA PAVAO-ES,,,,,,,,ES,,,"17.029,45",,,,,,,,-,,,,,,,"17.029,45",,,,,,,,,,"73.370,06",,,,,,,,,,
VILA VALERIO-ES,,,,,,,,ES,,,"18.732,40",,,,,,,,-,,,,,,,"18.732,40",,,,,,,,,,"80.707,07",,,,,,,,,,
VILA VELHA-ES,,,,,,,,ES,,,"196.103,89",,,,,,,,-,,,,,,,"196.103,89",,,,,,,,,,"844.898,30",,,,,,,,,,
VITORIA-ES,,,,,,,,ES,,,"196.103,89",,,,,,,,"27.196,08",,,,,,,"223.299,97",,,,,,,,,,"960.672,05",,,,,,,,,,
ESPIRITO SANTO  TOTAL,,,,,,,,,,,"5.287.134,59",,,,,,,,"4.516.356,39",,,,,,,"9.803.490,98",,,,,,,,,,"38.151.439,88",,,,,,,,,,
BETIM-MG,,,,,,,,MG,,,"31.041,22",,,,,,,,-,,,,,,,"31.041,22",,,,,,,,,,"92.790,32",,,,,,,,,,
JUIZ DE FORA-MG,,,,,,,,MG,,,-,,,,,,,,-,,,,,,,-,,,,,,,,,,-,,,,,,,,,,
MINAS GERAIS  TOTAL,,,,,,,,,,,"31.041,22",,,,,,,,-,,,,,,,"31.041,22",,,,,,,,,,"92.790,32",,,,,,,,,,
AFUA-PA,,,,,,,,PA,,,-,,,,,,,,"4.993,78",,,,,,,"4.993,78",,,,,,,,,,"14.465,49",,,,,,,,,,
ALENQUER-PA,,,,,,,,PA,,,-,,,,,,,,"4.993,78",,,,,,,"4.993,78",,,,,,,,,,"14.465,49",,,,,,,,,,
ALMEIRIM-PA,,,,,,,,PA,,,-,,,,,,,,"4.992,47",,,,,,,"4.992,47",,,,,,,,,,"14.464,18",,,,,,,,,,
ANAJAS-PA,,,,,,,,PA,,,-,,,,,,,,"4.992,47",,,,,,,"4.992,47",,,,,,,,,,"14.464,18",,,,,,,,,,
BREVES-PA,,,,,,,,PA,,,-,,,,,,,,"4.992,47",,,,,,,"4.992,47",,,,,,,,,,"14.464,18",,,,,,,,,,
CHAVES-PA,,,,,,,,PA,,,-,,,,,,,,"4.992,47",,,,,,,"4.992,47",,,,,,,,,,"14.464,18",,,,,,,,,,
CURUA-PA,,,,,,,,PA,,,-,,,,,,,,"4.993,78",,,,,,,"4.993,78",,,,,,,,,,"14.465,49",,,,,,,,,,
FARO-PA,,,,,,,,PA,,,-,,,,,,,,"4.993,78",,,,,,,"4.993,78",,,,,,,,,,"14.465,49",,,,,,,,,,
GURUPA-PA,,,,,,,,PA,,,-,,,,,,,,"4.993,78",,,,,,,"4.993,78",,,,,,,,,,"14.465,49",,,,,,,,,,
JURUTI-PA,,,,,,,,PA,,,-,,,,,,,,"4.993,78",,,,,,,"4.993,78",,,,,,,,,,"14.465,49",,,,,,,,,,
MELGACO-PA,,,,,,,,PA,,,-,,,,,,,,"4.993,78",,,,,,,"4.993,78",,,,,,,,,,"14.465,49",,,,,,,,,,
MONTE ALEGRE-PA,,,,,,,,PA,,,-,,,,,,,,"4.993,78",,,,,,,"4.993,78",,,,,,,,,,"14.465,49",,,,,,,,,,
OBIDOS-PA,,,,,,,,PA,,,-,,,,,,,,"4.993,78",,,,,,,"4.993,78",,,,,,,,,,"14.465,49",,,,,,,,,,
PORTO DE MOZ-PA,,,,,,,,PA,,,-,,,,,,,,"4.993,78",,,,,,,"4.993,78",,,,,,,,,,"14.465,49",,,,,,,,,,
PRAINHA-PA,,,,,,,,PA,,,-,,,,,,,,"4.993,78",,,,,,,"4.993,78",,,,,,,,,,"14.465,49",,,,,,,,,,
SANTAREM-PA,,,,,,,,PA,,,-,,,,,,,,"4.993,78",,,,,,,"4.993,78",,,,,,,,,,"14.465,49",,,,,,,,,,
