MUNIZ FREIRE-ES,,,ES,,,"51,04",,,,,-,,,,,,,"51,04",,,,,,,"298,46",,,,,,,,,,
MUQUI-ES,,,ES,,,"44,89",,,,,-,,,,,,,"44,89",,,,,,,"262,54",,,,,,,,,,
NOVA VENECIA-ES,,,ES,,,"63,27",,,,,-,,,,,,,"63,27",,,,,,,"369,97",,,,,,,,,,
PANCAS-ES,,,ES,,,"53,08",,,,,-,,,,,,,"53,08",,,,,,,"310,39",,,,,,,,,,
PEDRO CANARIO-ES,,,ES,,,"53,08",,,,,-,,,,,,,"53,08",,,,,,,"310,39",,,,,,,,,,
PINHEIROS-ES,,,ES,,,"53,08",,,,,-,,,,,,,"53,08",,,,,,,"310,39",,,,,,,,,,
PIUMA-ES,,,ES,,,"46,93",,,,,-,,,,,,,"46,93",,,,,,,"274,46",,,,,,,,,,
PONTO BELO-ES,,,ES,,,"40,82",,,,,-,,,,,,,"40,82",,,,,,,"238,72",,,,,,,,,,
PRESIDENTE KENNEDY-ES,,,ES,,,"40,82",,,,,"34.406,19",,,,,,,"34.447,01",,,,,,,"146.654,15",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RIO BANANAL-ES,,,ES,,,"48,97",,,,,-,,,,,,,"48,97",,,,,,,"286,40",,,,,,,,,,
RIO NOVO DO SUL-ES,,,ES,,,"42,86",,,,,-,,,,,,,"42,86",,,,,,,"250,63",,,,,,,,,,
SANTA LEOPOLDINA-ES,,,ES,,,"44,89",,,,,-,,,,,,,"44,89",,,,,,,"262,54",,,,,,,,,,
SANTA MARIA DE JETIBA-ES,,,ES,,,"57,15",,,,,-,,,,,,,"57,15",,,,,,,"334,21",,,,,,,,,,
SANTA TERESA-ES,,,ES,,,"53,08",,,,,-,,,,,,,"53,08",,,,,,,"310,39",,,,,,,,,,
SAO DOMINGOS DO NORTE-ES,,,ES,,,"40,82",,,,,-,,,,,,,"40,82",,,,,,,"238,72",,,,,,,,,,
SAO GABRIEL DA PALHA-ES,,,ES,,,"55,12",,,,,-,,,,,,,"55,12",,,,,,,"322,31",,,,,,,,,,
SAO JOSE DO CALCADO-ES,,,ES,,,"42,86",,,,,-,,,,,,,"42,86",,,,,,,"250,63",,,,,,,,,,
SAO MATEUS-ES,,,ES,,,"670.541,98",,,,,"70.986,75",,,,,,,"741.528,73",,,,,,,"3.330.231,42",,,,,,,,,,
SAO ROQUE DO CANAA-ES,,,ES,,,"42,86",,,,,-,,,,,,,"42,86",,,,,,,"250,63",,,,,,,,,,
SOORETAMA-ES,,,ES,,,"51,04",,,,,-,,,,,,,"51,04",,,,,,,"298,46",,,,,,,,,,
VARGEM ALTA-ES,,,ES,,,"48,97",,,,,-,,,,,,,"48,97",,,,,,,"286,40",,,,,,,,,,
VENDA NOVA DO IMIGRANTE-ES,,,ES,,,"48,97",,,,,-,,,,,,,"48,97",,,,,,,"286,40",,,,,,,,,,
VILA PAVAO-ES,,,ES,,,"40,82",,,,,-,,,,,,,"40,82",,,,,,,"238,72",,,,,,,,,,
VILA VALERIO-ES,,,ES,,,"44,89",,,,,-,,,,,,,"44,89",,,,,,,"262,54",,,,,,,,,,
VITORIA-ES,,,ES,,,-,,,,,-,,,,,,,-,,,,,,,"320.206,87",,,,,,,,,,
ADRIANOPOLIS-PR,,,PR,,,"348,81",,,,,-,,,,,,,"348,81",,,,,,,"1.906,40",,,,,,,,,,
AGUDOS DO SUL-PR,,,PR,,,"348,81",,,,,-,,,,,,,"348,81",,,,,,,"1.906,40",,,,,,,,,,
ALMIRANTE TAMANDARE-PR,,,PR,,,"627,93",,,,,-,,,,,,,"627,93",,,,,,,"3.431,71",,,,,,,,,,
ANTONINA-PR,,,PR,,,"436,06",,,,,-,,,,,,,"436,06",,,,,,,"2.383,12",,,,,,,,,,
BALSA NOVA-PR,,,PR,,,"366,36",,,,,-,,,,,,,"366,36",,,,,,,"2.002,02",,,,,,,,,,
BOCAIUVA DO SUL-PR,,,PR,,,"348,81",,,,,-,,,,,,,"348,81",,,,,,,"1.906,40",,,,,,,,,,
CAMPINA GRANDE DO SUL-PR,,,PR,,,"505,92",,,,,-,,,,,,,"505,92",,,,,,,"2.764,67",,,,,,,,,,
CAMPO DO TENENTE-PR,,,PR,,,"348,81",,,,,-,,,,,,,"348,81",,,,,,,"1.906,40",,,,,,,,,,
CAMPO LARGO-PR,,,PR,,,"627,93",,,,,-,,,,,,,"627,93",,,,,,,"3.431,71",,,,,,,,,,
CAMPO MAGRO-PR,,,PR,,,"453,60",,,,,-,,,,,,,"453,60",,,,,,,"2.478,74",,,,,,,,,,
CERRO AZUL-PR,,,PR,,,"418,67",,,,,-,,,,,,,"418,67",,,,,,,"2.287,95",,,,,,,,,,
COLOMBO-PR,,,PR,,,"697,79",,,,,-,,,,,,,"697,79",,,,,,,"3.813,25",,,,,,,,,,
CONTENDA-PR,,,PR,,,"383,74",,,,,-,,,,,,,"383,74",,,,,,,"2.097,16",,,,,,,,,,
CURITIBA-PR,,,PR,,,"697,79",,,,,-,,,,,,,"697,79",,,,,,,"3.813,25",,,,,,,,,,
DOUTOR ULYSSES-PR,,,PR,,,"348,81",,,,,-,,,,,,,"348,81",,,,,,,"1.906,40",,,,,,,,,,
FAZENDA RIO GRANDE-PR,,,PR,,,"575,61",,,,,-,,,,,,,"575,61",,,,,,,"3.145,77",,,,,,,,,,
GUARAQUECABA-PR,,,PR,,,"348,81",,,,,-,,,,,,,"348,81",,,,,,,"1.906,40",,,,,,,,,,
GUARATUBA-PR,,,PR,,,"12.415,42",,,,,"5.324,80",,,,,,,"17.740,22",,,,,,,"97.119,94",,,,,,,,,,
ITAPERUCU-PR,,,PR,,,"436,06",,,,,-,,,,,,,"436,06",,,,,,,"2.383,12",,,,,,,,,,
LAPA-PR,,,PR,,,"540,85",,,,,-,,,,,,,"540,85",,,,,,,"2.955,46",,,,,,,,,,
MANDIRITUBA-PR,,,PR,,,"418,67",,,,,-,,,,,,,"418,67",,,,,,,"2.287,95",,,,,,,,,,
MATINHOS-PR,,,PR,,,"12.415,42",,,,,"12.368,68",,,,,,,"24.784,10",,,,,,,"135.839,81",,,,,,,,,,
MORRETES-PR,,,PR,,,"401,29",,,,,-,,,,,,,"401,29",,,,,,,"2.192,79",,,,,,,,,,
PARANAGUA-PR,,,PR,,,"662,86",,,,,"26,47",,,,,,,"689,33",,,,,,,"3.768,00",,,,,,,,,,
PIEN-PR,,,PR,,,"348,81",,,,,-,,,,,,,"348,81",,,,,,,"1.906,40",,,,,,,,,,
PINHAIS-PR,,,PR,,,"645,48",,,,,-,,,,,,,"645,48",,,,,,,"3.527,34",,,,,,,,,,
PIRAQUARA-PR,,,PR,,,"610,54",,,,,-,,,,,,,"610,54",,,,,,,"3.336,53",,,,,,,,,,
PONTAL DO PARANA-PR,,,PR,,,"401,29",,,,,"1.038,07",,,,,,,"1.439,36",,,,,,,"7.898,99",,,,,,,,,,
PORTO AMAZONAS-PR,,,PR,,,"348,81",,,,,-,,,,,,,"348,81",,,,,,,"1.906,40",,,,,,,,,,
QUATRO BARRAS-PR,,,PR,,,"418,67",,,,,-,,,,,,,"418,67",,,,,,,"2.287,95",,,,,,,,,,
QUITANDINHA-PR,,,PR,,,"401,29",,,,,-,,,,,,,"401,29",,,,,,,"2.192,79",,,,,,,,,,
RIO BRANCO DO SUL-PR,,,PR,,,"488,37",,,,,-,,,,,,,"488,37",,,,,,,"2.669,05",,,,,,,,,,
RIO NEGRO-PR,,,PR,,,"488,37",,,,,-,,,,,,,"488,37",,,,,,,"2.669,05",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAO JOSE DOS PINHAIS-PR,,,PR,,,"697,79",,,,,-,,,,,,,"697,79",,,,,,,"3.813,25",,,,,,,,,,
TIJUCAS DO SUL-PR,,,PR,,,"383,74",,,,,-,,,,,,,"383,74",,,,,,,"2.097,16",,,,,,,,,,
TUNAS DO PARANA-PR,,,PR,,,"348,81",,,,,-,,,,,,,"348,81",,,,,,,"1.906,40",,,,,,,,,,
ANGRA DOS REIS-RJ,,,RJ,,,"566.577,22",,,,,"501.265,76",,,,,,,"1.067.842,98",,,,,,,"3.840.165,20",,,,,,,,,,
APERIBE-RJ,,,RJ,,,"172.388,85",,,,,-,,,,,,,"172.388,85",,,,,,,"842.242,31",,,,,,,,,,
ARARUAMA-RJ,,,RJ,,,"310.297,63",,,,,-,,,,,,,"310.297,63",,,,,,,"1.516.028,22",,,,,,,,,,
ARMACAO DOS BUZIOS-RJ,,,RJ,,,"1.436.699,87",,,,,"501.531,34",,,,,,,"1.938.231,21",,,,,,,"9.359.852,14",,,,,,,,,,
ARRAIAL DO CABO-RJ,,,RJ,,,"224.106,09",,,,,"26.285,97",,,,,,,"250.392,06",,,,,,,"1.229.734,72",,,,,,,,,,
BARRA MANSA-RJ,,,RJ,,,"201.228,38",,,,,-,,,,,,,"201.228,38",,,,,,,"827.692,83",,,,,,,,,,
BOM JARDIM-RJ,,,RJ,,,"224.106,09",,,,,-,,,,,,,"224.106,09",,,,,,,"1.094.917,02",,,,,,,,,,
BOM JESUS DO ITABAPOANA-RJ,,,RJ,,,"250.006,57",,,,,-,,,,,,,"250.006,57",,,,,,,"1.221.399,25",,,,,,,,,,
CABO FRIO-RJ,,,RJ,,,"2.183.768,78",,,,,"1.620.991,10",,,,,,,"3.804.759,88",,,,,,,"17.772.438,39",,,,,,,,,,
CACHOEIRAS DE MACACU-RJ,,,RJ,,,"505.361,65",,,,,-,,,,,,,"505.361,65",,,,,,,"2.449.631,13",,,,,,,,,,
CAMBUCI-RJ,,,RJ,,,"198.289,33",,,,,-,,,,,,,"198.289,33",,,,,,,"968.724,51",,,,,,,,,,
CAMPOS DOS GOYTACAZES-RJ,,,RJ,,,"2.298.702,46",,,,,"10.709.255,06",,,,,,,"13.007.957,52",,,,,,,"62.544.766,05",,,,,,,,,,
CANTAGALO-RJ,,,RJ,,,"215.529,38",,,,,-,,,,,,,"215.529,38",,,,,,,"1.052.952,77",,,,,,,,,,
CARAPEBUS-RJ,,,RJ,,,"1.149.365,67",,,,,"316.384,70",,,,,,,"1.465.750,37",,,,,,,"6.872.580,75",,,,,,,,,,
CARDOSO MOREIRA-RJ,,,RJ,,,"189.626,02",,,,,-,,,,,,,"189.626,02",,,,,,,"926.460,61",,,,,,,,,,
CARMO-RJ,,,RJ,,,"198.289,33",,,,,-,,,,,,,"198.289,33",,,,,,,"968.724,51",,,,,,,,,,
CASIMIRO DE ABREU-RJ,,,RJ,,,"1.494.166,71",,,,,"290.081,06",,,,,,,"1.784.247,77",,,,,,,"8.388.332,13",,,,,,,,,,
CONCEICAO DE MACABU-RJ,,,RJ,,,"215.529,38",,,,,-,,,,,,,"215.529,38",,,,,,,"1.052.952,77",,,,,,,,,,
CORDEIRO-RJ,,,RJ,,,"215.529,38",,,,,-,,,,,,,"215.529,38",,,,,,,"1.052.952,77",,,,,,,,,,
DUAS BARRAS-RJ,,,RJ,,,"181.052,19",,,,,-,,,,,,,"181.052,19",,,,,,,"884.506,32",,,,,,,,,,
DUQUE DE CAXIAS-RJ,,,RJ,,,"721.945,22",,,,,"20.790,17",,,,,,,"742.735,39",,,,,,,"4.639.593,48",,,,,,,,,,
GUAPIMIRIM-RJ,,,RJ,,,"541.458,92",,,,,"20.790,17",,,,,,,"562.249,09",,,,,,,"2.671.110,40",,,,,,,,,,
IGUABA GRANDE-RJ,,,RJ,,,"198.289,33",,,,,-,,,,,,,"198.289,33",,,,,,,"968.724,51",,,,,,,,,,
ITALVA-RJ,,,RJ,,,"189.626,02",,,,,-,,,,,,,"189.626,02",,,,,,,"926.460,61",,,,,,,,,,
ITAOCARA-RJ,,,RJ,,,"224.106,09",,,,,-,,,,,,,"224.106,09",,,,,,,"1.094.917,02",,,,,,,,,,
ITAPERUNA-RJ,,,RJ,,,"310.297,63",,,,,-,,,,,,,"310.297,63",,,,,,,"1.516.028,22",,,,,,,,,,
JAPERI-RJ,,,RJ,,,"201.228,38",,,,,-,,,,,,,"201.228,38",,,,,,,"827.692,83",,,,,,,,,,
LAJE DO MURIAE-RJ,,,RJ,,,"172.388,85",,,,,-,,,,,,,"172.388,85",,,,,,,"842.242,31",,,,,,,,,,
MACAE-RJ,,,RJ,,,"6.342.225,62",,,,,"4.102.161,86",,,,,,,"10.444.387,48",,,,,,,"49.761.624,04",,,,,,,,,,
MACUCO-RJ,,,RJ,,,"172.388,85",,,,,-,,,,,,,"172.388,85",,,,,,,"842.242,31",,,,,,,,,,
MAGE-RJ,,,RJ,,,"649.750,70",,,,,"20.790,17",,,,,,,"670.540,87",,,,,,,"3.222.746,37",,,,,,,,,,
MANGARATIBA-RJ,,,RJ,,,-,,,,,"375.930,76",,,,,,,"375.930,76",,,,,,,"986.616,97",,,,,,,,,,
MIRACEMA-RJ,,,RJ,,,"232.766,55",,,,,-,,,,,,,"232.766,55",,,,,,,"1.137.171,06",,,,,,,,,,
NATIVIDADE-RJ,,,RJ,,,"198.289,33",,,,,-,,,,,,,"198.289,33",,,,,,,"968.724,51",,,,,,,,,,
NITEROI-RJ,,,RJ,,,-,,,,,"20.790,17",,,,,,,"20.790,17",,,,,,,"73.220,62",,,,,,,,,,
NOVA FRIBURGO-RJ,,,RJ,,,"344.777,70",,,,,-,,,,,,,"344.777,70",,,,,,,"1.684.484,64",,,,,,,,,,
PETROPOLIS-RJ,,,RJ,,,"344.777,70",,,,,-,,,,,,,"344.777,70",,,,,,,"1.684.484,64",,,,,,,,,,
PIRAI-RJ,,,RJ,,,"201.228,38",,,,,-,,,,,,,"201.228,38",,,,,,,"827.692,83",,,,,,,,,,
PORCIUNCULA-RJ,,,RJ,,,"198.289,33",,,,,-,,,,,,,"198.289,33",,,,,,,"968.724,51",,,,,,,,,,
QUISSAMA-RJ,,,RJ,,,"1.264.299,35",,,,,"1.459.863,04",,,,,,,"2.724.162,39",,,,,,,"13.589.947,85",,,,,,,,,,
RIO BONITO-RJ,,,RJ,,,"275.820,44",,,,,-,,,,,,,"275.820,44",,,,,,,"1.347.581,76",,,,,,,,,,
RIO DAS OSTRAS-RJ,,,RJ,,,"1.724.034,07",,,,,"4.014.989,74",,,,,,,"5.739.023,81",,,,,,,"27.469.575,14",,,,,,,,,,
RIO DE JANEIRO-RJ,,,RJ,,,"566.577,22",,,,,"83.160,67",,,,,,,"649.737,89",,,,,,,"2.253.611,91",,,,,,,,,,
SANTA MARIA MADALENA-RJ,,,RJ,,,"181.052,19",,,,,-,,,,,,,"181.052,19",,,,,,,"884.506,32",,,,,,,,,,
SANTO ANTONIO DE PADUA-RJ,,,RJ,,,"258.583,28",,,,,-,,,,,,,"258.583,28",,,,,,,"1.263.363,48",,,,,,,,,,
SAO FIDELIS-RJ,,,RJ,,,"258.583,28",,,,,-,,,,,,,"258.583,28",,,,,,,"1.263.363,48",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAO FRANCISCO DE ITABAPOANA-RJ,,,RJ,,,"267.246,62",,,,,-,,,,,,,"267.246,62",,,,,,,"1.305.627,49",,,,,,,,,,
SAO GONCALO-RJ,,,RJ,,,-,,,,,"20.790,17",,,,,,,"20.790,17",,,,,,,"73.220,62",,,,,,,,,,
SAO JOAO DA BARRA-RJ,,,RJ,,,"232.766,55",,,,,"72.273,22",,,,,,,"305.039,77",,,,,,,"3.063.190,91",,,,,,,,,,
SAO JOSE DE UBA-RJ,,,RJ,,,"172.388,85",,,,,-,,,,,,,"172.388,85",,,,,,,"842.242,31",,,,,,,,,,
SAO JOSE DO VALE DO RIO PRETO-RJ,,,RJ,,,"215.529,38",,,,,-,,,,,,,"215.529,38",,,,,,,"1.052.952,77",,,,,,,,,,
SAO PEDRO DA ALDEIA-RJ,,,RJ,,,"284.483,76",,,,,-,,,,,,,"284.483,76",,,,,,,"1.389.845,68",,,,,,,,,,
SAO SEBASTIAO DO ALTO-RJ,,,RJ,,,"172.388,85",,,,,-,,,,,,,"172.388,85",,,,,,,"842.242,31",,,,,,,,,,
SAQUAREMA-RJ,,,RJ,,,"275.820,44",,,,,-,,,,,,,"275.820,44",,,,,,,"1.347.581,76",,,,,,,,,,
SILVA JARDIM-RJ,,,RJ,,,"469.264,39",,,,,-,,,,,,,"469.264,39",,,,,,,"2.274.657,49",,,,,,,,,,
SUMIDOURO-RJ,,,RJ,,,"198.289,33",,,,,-,,,,,,,"198.289,33",,,,,,,"968.724,51",,,,,,,,,,
TERESOPOLIS-RJ,,,RJ,,,"336.200,99",,,,,-,,,,,,,"336.200,99",,,,,,,"1.642.520,38",,,,,,,,,,
TRAJANO DE MORAIS-RJ,,,RJ,,,"181.052,19",,,,,-,,,,,,,"181.052,19",,,,,,,"884.506,32",,,,,,,,,,
VARRE-SAI-RJ,,,RJ,,,"172.388,85",,,,,-,,,,,,,"172.388,85",,,,,,,"842.242,31",,,,,,,,,,
VOLTA REDONDA-RJ,,,RJ,,,"201.228,38",,,,,-,,,,,,,"201.228,38",,,,,,,"827.692,83",,,,,,,,,,
ACARI-RN,,,RN,,,"2.183,08",,,,,-,,,,,,,"2.183,08",,,,,,,"11.184,36",,,,,,,,,,
ACU-RN,,,RN,,,"116.248,29",,,,,"53.507,96",,,,,,,"169.756,25",,,,,,,"1.054.778,09",,,,,,,,,,
AFONSO BEZERRA-RN,,,RN,,,"2.183,08",,,,,-,,,,,,,"2.183,08",,,,,,,"11.184,36",,,,,,,,,,
AGUA NOVA-RN,,,RN,,,"2.079,21",,,,,-,,,,,,,"2.079,21",,,,,,,"10.652,08",,,,,,,,,,
ALEXANDRIA-RN,,,RN,,,"2.286,95",,,,,-,,,,,,,"2.286,95",,,,,,,"11.716,63",,,,,,,,,,
ALMINO AFONSO-RN,,,RN,,,"2.079,21",,,,,-,,,,,,,"2.079,21",,,,,,,"10.652,08",,,,,,,,,,
ALTO DO RODRIGUES-RN,,,RN,,,"149.897,59",,,,,"63.253,41",,,,,,,"213.151,00",,,,,,,"1.038.272,94",,,,,,,,,,
ANTONIO MARTINS-RN,,,RN,,,"2.079,21",,,,,-,,,,,,,"2.079,21",,,,,,,"10.652,08",,,,,,,,,,
APODI-RN,,,RN,,,"139.039,09",,,,,"73.357,22",,,,,,,"212.396,31",,,,,,,"1.116.870,51",,,,,,,,,,
AREIA BRANCA-RN,,,RN,,,"266.862,85",,,,,"247.107,84",,,,,,,"513.970,69",,,,,,,"2.695.337,00",,,,,,,,,,
AUGUSTO SEVERO-RN,,,RN,,,"2.079,21",,,,,-,,,,,,,"2.079,21",,,,,,,"10.652,08",,,,,,,,,,
BARAUNA-RN,,,RN,,,"2.598,56",,,,,-,,,,,,,"2.598,56",,,,,,,"13.313,46",,,,,,,,,,
CAICO-RN,,,RN,,,"3.429,51",,,,,-,,,,,,,"3.429,51",,,,,,,"17.571,65",,,,,,,,,,
CARAUBAS-RN,,,RN,,,"64.156,53",,,,,"19.027,50",,,,,,,"83.184,03",,,,,,,"412.256,14",,,,,,,,,,
CARNAUBA DOS DANTAS-RN,,,RN,,,"2.079,21",,,,,-,,,,,,,"2.079,21",,,,,,,"10.652,08",,,,,,,,,,
CARNAUBAIS-RN,,,RN,,,"78.686,48",,,,,"17.669,87",,,,,,,"96.356,35",,,,,,,"532.294,47",,,,,,,,,,
CERRO CORA-RN,,,RN,,,"2.183,08",,,,,-,,,,,,,"2.183,08",,,,,,,"11.184,36",,,,,,,,,,
CORONEL JOAO PESSOA-RN,,,RN,,,"2.079,21",,,,,-,,,,,,,"2.079,21",,,,,,,"10.652,08",,,,,,,,,,
CRUZETA-RN,,,RN,,,"2.079,21",,,,,-,,,,,,,"2.079,21",,,,,,,"10.652,08",,,,,,,,,,
CURRAIS NOVOS-RN,,,RN,,,"3.221,78",,,,,-,,,,,,,"3.221,78",,,,,,,"16.507,11",,,,,,,,,,
DOUTOR SEVERIANO-RN,,,RN,,,"2.079,21",,,,,-,,,,,,,"2.079,21",,,,,,,"10.652,08",,,,,,,,,,
ENCANTO-RN,,,RN,,,"2.079,21",,,,,-,,,,,,,"2.079,21",,,,,,,"10.652,08",,,,,,,,,,
EQUADOR-RN,,,RN,,,"2.079,21",,,,,-,,,,,,,"2.079,21",,,,,,,"10.652,08",,,,,,,,,,
FELIPE GUERRA-RN,,,RN,,,"66.685,16",,,,,"19.365,62",,,,,,,"86.050,78",,,,,,,"477.420,45",,,,,,,,,,
FLORANIA-RN,,,RN,,,"2.079,21",,,,,-,,,,,,,"2.079,21",,,,,,,"10.652,08",,,,,,,,,,
FRANCISCO DANTAS-RN,,,RN,,,"2.079,21",,,,,-,,,,,,,"2.079,21",,,,,,,"10.652,08",,,,,,,,,,
FRUTUOSO GOMES-RN,,,RN,,,"2.079,21",,,,,-,,,,,,,"2.079,21",,,,,,,"10.652,08",,,,,,,,,,
GALINHOS-RN,,,RN,,,"2.079,21",,,,,"96.901,42",,,,,,,"98.980,63",,,,,,,"223.294,06",,,,,,,,,,
GOVERNADOR DIX-SEPT ROSADO-RN,,,RN,,,"110.356,16",,,,,"56.678,71",,,,,,,"167.034,87",,,,,,,"809.014,44",,,,,,,,,,
GROSSOS-RN,,,RN,,,"31.602,73",,,,,"34.437,29",,,,,,,"66.040,02",,,,,,,"389.090,81",,,,,,,,,,
GUAMARE-RN,,,RN,,,"640.053,31",,,,,"187.704,08",,,,,,,"827.757,39",,,,,,,"4.055.470,41",,,,,,,,,,
IPANGUACU-RN,,,RN,,,"2.183,08",,,,,-,,,,,,,"2.183,08",,,,,,,"11.184,36",,,,,,,,,,
IPUEIRA-RN,,,RN,,,"2.079,21",,,,,-,,,,,,,"2.079,21",,,,,,,"10.652,08",,,,,,,,,,
ITAJA-RN,,,RN,,,"2.079,21",,,,,-,,,,,,,"2.079,21",,,,,,,"10.652,08",,,,,,,,,,
ITAU-RN,,,RN,,,"2.079,21",,,,,-,,,,,,,"2.079,21",,,,,,,"10.652,08",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JANDAIRA-RN,,,RN,,,"2.079,21",,,,,-,,,,,,,"2.079,21",,,,,,,"10.652,08",,,,,,,,,,
JANDUIS-RN,,,RN,,,"2.079,21",,,,,-,,,,,,,"2.079,21",,,,,,,"10.652,08",,,,,,,,,,
JARDIM DE PIRANHAS-RN,,,RN,,,"2.183,08",,,,,-,,,,,,,"2.183,08",,,,,,,"11.184,36",,,,,,,,,,
JARDIM DO SERIDO-RN,,,RN,,,"2.286,95",,,,,-,,,,,,,"2.286,95",,,,,,,"11.716,63",,,,,,,,,,
JOAO DIAS-RN,,,RN,,,"2.079,21",,,,,-,,,,,,,"2.079,21",,,,,,,"10.652,08",,,,,,,,,,
JOSE DA PENHA-RN,,,RN,,,"2.079,21",,,,,-,,,,,,,"2.079,21",,,,,,,"10.652,08",,,,,,,,,,
JUCURUTU-RN,,,RN,,,"2.494,69",,,,,-,,,,,,,"2.494,69",,,,,,,"12.781,20",,,,,,,,,,
LAGOA NOVA-RN,,,RN,,,"2.286,95",,,,,-,,,,,,,"2.286,95",,,,,,,"11.716,63",,,,,,,,,,
LUCRECIA-RN,,,RN,,,"2.079,21",,,,,-,,,,,,,"2.079,21",,,,,,,"10.652,08",,,,,,,,,,
LUIS GOMES-RN,,,RN,,,"2.079,21",,,,,-,,,,,,,"2.079,21",,,,,,,"10.652,08",,,,,,,,,,
MACAU-RN,,,RN,,,"747.242,94",,,,,"239.239,84",,,,,,,"986.482,78",,,,,,,"4.328.857,15",,,,,,,,,,
MAJOR SALES-RN,,,RN,,,"2.079,21",,,,,-,,,,,,,"2.079,21",,,,,,,"10.652,08",,,,,,,,,,
MARCELINO VIEIRA-RN,,,RN,,,"2.079,21",,,,,-,,,,,,,"2.079,21",,,,,,,"10.652,08",,,,,,,,,,
MARTINS-RN,,,RN,,,"2.079,21",,,,,-,,,,,,,"2.079,21",,,,,,,"10.652,08",,,,,,,,,,
MESSIAS TARGINO-RN,,,RN,,,"2.079,21",,,,,-,,,,,,,"2.079,21",,,,,,,"10.652,08",,,,,,,,,,
MOSSORO-RN,,,RN,,,"413.419,36",,,,,"315.902,57",,,,,,,"729.321,93",,,,,,,"3.656.760,33",,,,,,,,,,
OLHO D'AGUA DO BORGES-RN,,,RN,,,"2.079,21",,,,,-,,,,,,,"2.079,21",,,,,,,"10.652,08",,,,,,,,,,
OURO BRANCO-RN,,,RN,,,"2.079,21",,,,,-,,,,,,,"2.079,21",,,,,,,"10.652,08",,,,,,,,,,
PARANA-RN,,,RN,,,"2.079,21",,,,,-,,,,,,,"2.079,21",,,,,,,"10.652,08",,,,,,,,,,
PARAU-RN,,,RN,,,"2.079,21",,,,,-,,,,,,,"2.079,21",,,,,,,"10.652,08",,,,,,,,,,
PARELHAS-RN,,,RN,,,"2.598,56",,,,,-,,,,,,,"2.598,56",,,,,,,"13.313,46",,,,,,,,,,
PATU-RN,,,RN,,,"2.183,08",,,,,-,,,,,,,"2.183,08",,,,,,,"11.184,36",,,,,,,,,,
PAU DOS FERROS-RN,,,RN,,,"2.806,30",,,,,-,,,,,,,"2.806,30",,,,,,,"14.378,02",,,,,,,,,,
PEDRO AVELINO-RN,,,RN,,,"2.248,93",,,,,"78,92",,,,,,,"2.327,85",,,,,,,"12.514,32",,,,,,,,,,
PENDENCIAS-RN,,,RN,,,"108.132,72",,,,,"51.129,14",,,,,,,"159.261,86",,,,,,,"763.426,29",,,,,,,,,,
PILOES-RN,,,RN,,,"2.079,21",,,,,-,,,,,,,"2.079,21",,,,,,,"10.652,08",,,,,,,,,,
PORTALEGRE-RN,,,RN,,,"2.079,21",,,,,-,,,,,,,"2.079,21",,,,,,,"10.652,08",,,,,,,,,,
PORTO DO MANGUE-RN,,,RN,,,"70.116,25",,,,,"71.193,06",,,,,,,"141.309,31",,,,,,,"673.621,26",,,,,,,,,,
RAFAEL FERNANDES-RN,,,RN,,,"2.079,21",,,,,-,,,,,,,"2.079,21",,,,,,,"10.652,08",,,,,,,,,,
RAFAEL GODEIRO-RN,,,RN,,,"2.079,21",,,,,-,,,,,,,"2.079,21",,,,,,,"10.652,08",,,,,,,,,,
RIACHO DA CRUZ-RN,,,RN,,,"2.079,21",,,,,-,,,,,,,"2.079,21",,,,,,,"10.652,08",,,,,,,,,,
RIACHO DE SANTANA-RN,,,RN,,,"2.079,21",,,,,-,,,,,,,"2.079,21",,,,,,,"10.652,08",,,,,,,,,,
RODOLFO FERNANDES-RN,,,RN,,,"2.079,21",,,,,-,,,,,,,"2.079,21",,,,,,,"10.652,08",,,,,,,,,,
SANTANA DO SERIDO-RN,,,RN,,,"2.079,21",,,,,-,,,,,,,"2.079,21",,,,,,,"10.652,08",,,,,,,,,,
SAO FERNANDO-RN,,,RN,,,"2.079,21",,,,,-,,,,,,,"2.079,21",,,,,,,"10.652,08",,,,,,,,,,
SAO FRANCISCO DO OESTE-RN,,,RN,,,"2.079,21",,,,,-,,,,,,,"2.079,21",,,,,,,"10.652,08",,,,,,,,,,
SAO JOAO DO SABUGI-RN,,,RN,,,"2.079,21",,,,,-,,,,,,,"2.079,21",,,,,,,"10.652,08",,,,,,,,,,
SAO JOSE DO SERIDO-RN,,,RN,,,"2.079,21",,,,,-,,,,,,,"2.079,21",,,,,,,"10.652,08",,,,,,,,,,
SAO MIGUEL-RN,,,RN,,,"2.702,43",,,,,-,,,,,,,"2.702,43",,,,,,,"13.145,78",,,,,,,,,,
SAO RAFAEL-RN,,,RN,,,"2.079,21",,,,,-,,,,,,,"2.079,21",,,,,,,"10.652,08",,,,,,,,,,
