PEDRO ALEXANDRE-BA,,,,BA,,,,,"91,30",,,,,-,,,,,"91,30",,,,,,"775,34",,,,,,,,,,
PINTADAS-BA,,,,BA,,,,,"79,89",,,,,-,,,,,"79,89",,,,,,"678,43",,,,,,,,,,
PIRITIBA-BA,,,,BA,,,,,"95,10",,,,,-,,,,,"95,10",,,,,,"807,64",,,,,,,,,,
PLANALTINO-BA,,,,BA,,,,,"76,08",,,,,-,,,,,"76,08",,,,,,"646,10",,,,,,,,,,
PLANALTO-BA,,,,BA,,,,,"98,91",,,,,-,,,,,"98,91",,,,,,"839,96",,,,,,,,,,
POCOES-BA,,,,BA,,,,,"117,93",,,,,-,,,,,"117,93",,,,,,"1.001,49",,,,,,,,,,
POJUCA-BA,,,,BA,,,,,"676.125,14",,,,,"546.471,08",,,,,"1.222.596,22",,,,,,"10.565.057,04",,,,,,,,,,
QUEIMADAS-BA,,,,BA,,,,,"102,71",,,,,-,,,,,"102,71",,,,,,"872,25",,,,,,,,,,
QUIJINGUE-BA,,,,BA,,,,,"102,71",,,,,-,,,,,"102,71",,,,,,"872,25",,,,,,,,,,
QUIXABEIRA-BA,,,,BA,,,,,"76,08",,,,,-,,,,,"76,08",,,,,,"646,10",,,,,,,,,,
RAFAEL JAMBEIRO-BA,,,,BA,,,,,"98,91",,,,,-,,,,,"98,91",,,,,,"839,96",,,,,,,,,,
RETIROLANDIA-BA,,,,BA,,,,,"79,89",,,,,-,,,,,"79,89",,,,,,"678,43",,,,,,,,,,
RIACHAO DO JACUIPE-BA,,,,BA,,,,,"106,52",,,,,-,,,,,"106,52",,,,,,"904,59",,,,,,,,,,
RIBEIRA DO AMPARO-BA,,,,BA,,,,,"83,69",,,,,-,,,,,"83,69",,,,,,"710,74",,,,,,,,,,
RIBEIRA DO POMBAL-BA,,,,BA,,,,,"117,93",,,,,-,,,,,"117,93",,,,,,"1.001,49",,,,,,,,,,
RIBEIRAO DO LARGO-BA,,,,BA,,,,,"87,50",,,,,-,,,,,"87,50",,,,,,"743,04",,,,,,,,,,
RIO REAL-BA,,,,BA,,,,,"110,32",,,,,-,,,,,"110,32",,,,,,"936,89",,,,,,,,,,
RUY BARBOSA-BA,,,,BA,,,,,"106,52",,,,,-,,,,,"106,52",,,,,,"904,59",,,,,,,,,,
SALINAS DA MARGARIDA-BA,,,,BA,,,,,"2.210,86",,,,,"168.164,64",,,,,"170.375,50",,,,,,"1.241.996,02",,,,,,,,,,
SALVADOR-BA,,,,BA,,,,,"4.211,16",,,,,"168.164,64",,,,,"172.375,80",,,,,,"1.258.983,19",,,,,,,,,,
SANTA BARBARA-BA,,,,BA,,,,,"91,30",,,,,-,,,,,"91,30",,,,,,"775,34",,,,,,,,,,
SANTA BRIGIDA-BA,,,,BA,,,,,"91,30",,,,,-,,,,,"91,30",,,,,,"775,34",,,,,,,,,,
SANTA INES-BA,,,,BA,,,,,"79,89",,,,,-,,,,,"79,89",,,,,,"678,43",,,,,,,,,,
SANTA TERESINHA-BA,,,,BA,,,,,"76,08",,,,,-,,,,,"76,08",,,,,,"646,10",,,,,,,,,,
SANTA LUZ-BA,,,,BA,,,,,"106,52",,,,,-,,,,,"106,52",,,,,,"904,59",,,,,,,,,,
SANTANOPOLIS-BA,,,,BA,,,,,"76,08",,,,,-,,,,,"76,08",,,,,,"646,10",,,,,,,,,,
SANTO AMARO-BA,,,,BA,,,,,"3.474,21",,,,,"168.164,64",,,,,"171.638,85",,,,,,"1.252.724,76",,,,,,,,,,
SANTO ANTONIO DE JESUS-BA,,,,BA,,,,,"133,15",,,,,-,,,,,"133,15",,,,,,"1.130,73",,,,,,,,,,
SANTO ESTEVAO-BA,,,,BA,,,,,"117,93",,,,,-,,,,,"117,93",,,,,,"1.001,49",,,,,,,,,,
SÃO DOMINGOS-BA,,,,BA,,,,,"76,08",,,,,-,,,,,"76,08",,,,,,"646,10",,,,,,,,,,
SÃO FELIPE-BA,,,,BA,,,,,"98,91",,,,,-,,,,,"98,91",,,,,,"839,96",,,,,,,,,,
SÃO FELIX-BA,,,,BA,,,,,"83,69",,,,,-,,,,,"83,69",,,,,,"710,74",,,,,,,,,,
SÃO FRANCISCO DO CONDE-BA,,,,BA,,,,,"1.354.690,25",,,,,"218.907,58",,,,,"1.573.597,83",,,,,,"11.940.209,15",,,,,,,,,,
SÃO GONCALO DOS CAMPOS-BA,,,,BA,,,,,"102,71",,,,,-,,,,,"102,71",,,,,,"872,25",,,,,,,,,,
SÃO JOSE DO JACUIPE-BA,,,,BA,,,,,"76,08",,,,,-,,,,,"76,08",,,,,,"646,10",,,,,,,,,,
SÃO MIGUEL DAS MATAS-BA,,,,BA,,,,,"79,89",,,,,-,,,,,"79,89",,,,,,"678,43",,,,,,,,,,
SÃO SEBASTIAO DO PASSE-BA,,,,BA,,,,,"280.417,57",,,,,"201.474,52",,,,,"481.892,09",,,,,,"3.932.214,01",,,,,,,,,,
SAPEACU-BA,,,,BA,,,,,"91,30",,,,,-,,,,,"91,30",,,,,,"775,34",,,,,,,,,,
SATIRO DIAS-BA,,,,BA,,,,,"19.801,37",,,,,"10.052,13",,,,,"29.853,50",,,,,,"42.705,39",,,,,,,,,,
SAUBARA-BA,,,,BA,,,,,"2.210,86",,,,,"168.164,64",,,,,"170.375,50",,,,,,"1.241.996,02",,,,,,,,,,
SERRA PRETA-BA,,,,BA,,,,,"91,30",,,,,-,,,,,"91,30",,,,,,"775,34",,,,,,,,,,
SERRINHA-BA,,,,BA,,,,,"129,34",,,,,-,,,,,"129,34",,,,,,"1.098,42",,,,,,,,,,
SERROLANDIA-BA,,,,BA,,,,,"83,69",,,,,-,,,,,"83,69",,,,,,"710,74",,,,,,,,,,
SIMOES FILHO-BA,,,,BA,,,,,"92.343,13",,,,,"6.112,81",,,,,"98.455,94",,,,,,"761.091,86",,,,,,,,,,
SITIO DO QUINTO-BA,,,,BA,,,,,"91,30",,,,,-,,,,,"91,30",,,,,,"775,34",,,,,,,,,,
TANQUINHO-BA,,,,BA,,,,,"76,08",,,,,-,,,,,"76,08",,,,,,"646,10",,,,,,,,,,
TAPIRAMUTA-BA,,,,BA,,,,,"91,30",,,,,-,,,,,"91,30",,,,,,"775,34",,,,,,,,,,
TEODORO SAMPAIO-BA,,,,BA,,,,,"76,08",,,,,-,,,,,"76,08",,,,,,"646,10",,,,,,,,,,
TEOFILANDIA-BA,,,,BA,,,,,"98,91",,,,,-,,,,,"98,91",,,,,,"839,96",,,,,,,,,,
TERRA NOVA-BA,,,,BA,,,,,"179,20",,,,,"61,60",,,,,"240,80",,,,,,"1.092,72",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUCANO-BA,,,,BA,,,,,"121,73",,,,,-,,,,,"121,73",,,,,,"1.033,80",,,,,,,,,,
UAUA-BA,,,,BA,,,,,"102,71",,,,,-,,,,,"102,71",,,,,,"872,25",,,,,,,,,,
UBAIRA-BA,,,,BA,,,,,"98,91",,,,,-,,,,,"98,91",,,,,,"839,96",,,,,,,,,,
VALENTE-BA,,,,BA,,,,,"95,10",,,,,-,,,,,"95,10",,,,,,"807,64",,,,,,,,,,
VARZEA DA ROCA-BA,,,,BA,,,,,"83,69",,,,,-,,,,,"83,69",,,,,,"710,74",,,,,,,,,,
VARZEA DO POCO-BA,,,,BA,,,,,"76,08",,,,,-,,,,,"76,08",,,,,,"646,10",,,,,,,,,,
VARZEA NOVA-BA,,,,BA,,,,,"87,50",,,,,-,,,,,"87,50",,,,,,"743,04",,,,,,,,,,
VARZEDO-BA,,,,BA,,,,,"76,08",,,,,-,,,,,"76,08",,,,,,"646,10",,,,,,,,,,
VERA CRUZ-BA,,,,BA,,,,,"106,52",,,,,-,,,,,"106,52",,,,,,"904,59",,,,,,,,,,
VITORIA DA CONQUISTA-BA,,,,BA,,,,,"152,17",,,,,-,,,,,"152,17",,,,,,"1.292,26",,,,,,,,,,
BAHIA TOTAL,,,,,,,,,"5.913.448,50",,,,,"3.793.297,96",,,,,"9.706.746,46",,,,,,"76.681.718,77",,,,,,,,,,
ACARAU-CE,,,,CE,,,,,"3.366,49",,,,,-,,,,,"3.366,49",,,,,,"27.055,28",,,,,,,,,,
ALCANTARAS-CE,,,,CE,,,,,"2.104,05",,,,,-,,,,,"2.104,05",,,,,,"16.909,52",,,,,,,,,,
AMONTADA-CE,,,,CE,,,,,"70.271,34",,,,,"97.471,51",,,,,"167.742,85",,,,,,"1.327.477,26",,,,,,,,,,
APUIARES-CE,,,,CE,,,,,"2.314,46",,,,,-,,,,,"2.314,46",,,,,,"18.600,49",,,,,,,,,,
AQUIRAZ-CE,,,,CE,,,,,-,,,,,-,,,,,-,,,,,,"17.462,60",,,,,,,,,,
ARACATI-CE,,,,CE,,,,,"613.768,56",,,,,"14.425,97",,,,,"628.194,53",,,,,,"4.748.024,42",,,,,,,,,,
ARARENDA-CE,,,,CE,,,,,"2.209,26",,,,,-,,,,,"2.209,26",,,,,,"17.755,00",,,,,,,,,,
BARROQUINHA-CE,,,,CE,,,,,"2.314,46",,,,,-,,,,,"2.314,46",,,,,,"18.600,49",,,,,,,,,,
BELACRUZ-CE,,,,CE,,,,,"2.945,68",,,,,-,,,,,"2.945,68",,,,,,"23.673,37",,,,,,,,,,
CAMOCIM-CE,,,,CE,,,,,"3.366,49",,,,,-,,,,,"3.366,49",,,,,,"27.055,28",,,,,,,,,,
CANINDE-CE,,,,CE,,,,,"3.576,89",,,,,-,,,,,"3.576,89",,,,,,"28.746,22",,,,,,,,,,
CARIDADE-CE,,,,CE,,,,,"2.419,66",,,,,-,,,,,"2.419,66",,,,,,"19.445,97",,,,,,,,,,
CARIRE-CE,,,,CE,,,,,"2.630,07",,,,,-,,,,,"2.630,07",,,,,,"21.136,92",,,,,,,,,,
CARNAUBAL-CE,,,,CE,,,,,"2.419,66",,,,,-,,,,,"2.419,66",,,,,,"19.445,97",,,,,,,,,,
CATUNDA-CE,,,,CE,,,,,"2.104,05",,,,,-,,,,,"2.104,05",,,,,,"16.909,52",,,,,,,,,,
CAUCAIA-CE,,,,CE,,,,,-,,,,,-,,,,,-,,,,,,"17.462,60",,,,,,,,,,
CHAVAL-CE,,,,CE,,,,,"2.314,46",,,,,-,,,,,"2.314,46",,,,,,"18.600,49",,,,,,,,,,
COREAU-CE,,,,CE,,,,,"2.630,07",,,,,-,,,,,"2.630,07",,,,,,"21.136,92",,,,,,,,,,
CRATEUS-CE,,,,CE,,,,,"3.576,89",,,,,-,,,,,"3.576,89",,,,,,"28.746,22",,,,,,,,,,
CROATA-CE,,,,CE,,,,,"2.524,86",,,,,-,,,,,"2.524,86",,,,,,"20.291,44",,,,,,,,,,
CRUZ-CE,,,,CE,,,,,"2.630,07",,,,,-,,,,,"2.630,07",,,,,,"21.136,92",,,,,,,,,,
FORQUILHA-CE,,,,CE,,,,,"2.524,86",,,,,-,,,,,"2.524,86",,,,,,"20.291,44",,,,,,,,,,
FORTALEZA-CE,,,,CE,,,,,"60.982,60",,,,,-,,,,,"60.982,60",,,,,,"1.017.631,99",,,,,,,,,,
FRECHEIRINHA-CE,,,,CE,,,,,"2.209,26",,,,,-,,,,,"2.209,26",,,,,,"17.755,00",,,,,,,,,,
GENERAL SAMPAIO-CE,,,,CE,,,,,"2.104,05",,,,,-,,,,,"2.104,05",,,,,,"16.909,52",,,,,,,,,,
GRACA-CE,,,,CE,,,,,"2.419,66",,,,,-,,,,,"2.419,66",,,,,,"19.445,97",,,,,,,,,,
GRANJA-CE,,,,CE,,,,,"3.366,49",,,,,-,,,,,"3.366,49",,,,,,"27.055,28",,,,,,,,,,
GROAIRAS-CE,,,,CE,,,,,"2.104,05",,,,,-,,,,,"2.104,05",,,,,,"16.909,52",,,,,,,,,,
GUARACIABA DO NORTE-CE,,,,CE,,,,,"3.050,88",,,,,-,,,,,"3.050,88",,,,,,"24.518,84",,,,,,,,,,
HIDROLANDIA-CE,,,,CE,,,,,"2.524,86",,,,,-,,,,,"2.524,86",,,,,,"20.291,44",,,,,,,,,,
IBIAPINA-CE,,,,CE,,,,,"2.735,27",,,,,-,,,,,"2.735,27",,,,,,"21.982,40",,,,,,,,,,
ICAPUI-CE,,,,CE,,,,,"96.428,04",,,,,"14.757,07",,,,,"111.185,11",,,,,,"914.398,74",,,,,,,,,,
INDEPENDENCIA-CE,,,,CE,,,,,"2.840,47",,,,,-,,,,,"2.840,47",,,,,,"22.827,88",,,,,,,,,,
IPAPORANGA-CE,,,,CE,,,,,"2.209,26",,,,,-,,,,,"2.209,26",,,,,,"17.755,00",,,,,,,,,,
IPU-CE,,,,CE,,,,,"3.156,08",,,,,-,,,,,"3.156,08",,,,,,"25.364,31",,,,,,,,,,
IPUEIRAS-CE,,,,CE,,,,,"3.156,08",,,,,-,,,,,"3.156,08",,,,,,"25.364,31",,,,,,,,,,
IRAUCUBA-CE,,,,CE,,,,,"2.630,07",,,,,-,,,,,"2.630,07",,,,,,"21.136,92",,,,,,,,,,
ITAPAGE-CE,,,,CE,,,,,"3.261,28",,,,,-,,,,,"3.261,28",,,,,,"26.209,80",,,,,,,,,,
ITAPIPOCA-CE,,,,CE,,,,,"87.233,39",,,,,"79.009,79",,,,,"166.243,18",,,,,,"1.345.848,19",,,,,,,,,,
ITAREMA-CE,,,,CE,,,,,"67.848,19",,,,,"52.203,45",,,,,"120.051,64",,,,,,"975.615,36",,,,,,,,,,
JIJONA DE JERICOACOARA-CE,,,,CE,,,,,"2.314,46",,,,,-,,,,,"2.314,46",,,,,,"18.600,49",,,,,,,,,,
MARCO-CE,,,,CE,,,,,"2.735,27",,,,,-,,,,,"2.735,27",,,,,,"21.982,40",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARTINOPOLE-CE,,,,CE,,,,,"2.104,05",,,,,-,,,,,"2.104,05",,,,,,"16.909,52",,,,,,,,,,
MASSAPE-CE,,,,CE,,,,,"2.945,68",,,,,-,,,,,"2.945,68",,,,,,"23.673,37",,,,,,,,,,
MERUOCA-CE,,,,CE,,,,,"2.209,26",,,,,-,,,,,"2.209,26",,,,,,"17.755,00",,,,,,,,,,
MIRAIMA-CE,,,,CE,,,,,"2.209,26",,,,,-,,,,,"2.209,26",,,,,,"17.755,00",,,,,,,,,,
MONSENHOR TABOSA-CE,,,,CE,,,,,"2.524,86",,,,,-,,,,,"2.524,86",,,,,,"20.291,44",,,,,,,,,,
MORAUJO-CE,,,,CE,,,,,"2.104,05",,,,,-,,,,,"2.104,05",,,,,,"16.909,52",,,,,,,,,,
MORRINHOS-CE,,,,CE,,,,,"2.524,86",,,,,-,,,,,"2.524,86",,,,,,"20.291,44",,,,,,,,,,
MUCAMBO-CE,,,,CE,,,,,"2.314,46",,,,,-,,,,,"2.314,46",,,,,,"18.600,49",,,,,,,,,,
NOVA RUSSAS-CE,,,,CE,,,,,"2.945,68",,,,,-,,,,,"2.945,68",,,,,,"23.673,37",,,,,,,,,,
NOVO ORIENTE-CE,,,,CE,,,,,"2.840,47",,,,,-,,,,,"2.840,47",,,,,,"22.827,88",,,,,,,,,,
PACUJA-CE,,,,CE,,,,,"2.104,05",,,,,-,,,,,"2.104,05",,,,,,"16.909,52",,,,,,,,,,
PARACURU-CE,,,,CE,,,,,"65.425,04",,,,,"123.875,18",,,,,"189.300,22",,,,,,"1.519.807,52",,,,,,,,,,
PARAIPABA-CE,,,,CE,,,,,"2.840,47",,,,,"3.864,45",,,,,"6.704,92",,,,,,"54.635,11",,,,,,,,,,
PARAMOTI-CE,,,,CE,,,,,"2.209,26",,,,,-,,,,,"2.209,26",,,,,,"17.755,00",,,,,,,,,,
PENTECOSTE-CE,,,,CE,,,,,"3.050,88",,,,,-,,,,,"3.050,88",,,,,,"24.518,84",,,,,,,,,,
PIRES FERREIRA-CE,,,,CE,,,,,"2.104,05",,,,,-,,,,,"2.104,05",,,,,,"16.909,52",,,,,,,,,,
PORANGA-CE,,,,CE,,,,,"2.209,26",,,,,-,,,,,"2.209,26",,,,,,"17.755,00",,,,,,,,,,
QUITERIANOPOLIS-CE,,,,CE,,,,,"2.630,07",,,,,-,,,,,"2.630,07",,,,,,"21.136,92",,,,,,,,,,
RERIUTABA-CE,,,,CE,,,,,"2.735,27",,,,,-,,,,,"2.735,27",,,,,,"21.982,40",,,,,,,,,,
SANTA QUITERIA-CE,,,,CE,,,,,"3.261,28",,,,,-,,,,,"3.261,28",,,,,,"26.209,80",,,,,,,,,,
SANTANA DO ACARAU-CE,,,,CE,,,,,"2.840,47",,,,,-,,,,,"2.840,47",,,,,,"22.827,88",,,,,,,,,,
SAOBENEDITO-CE,,,,CE,,,,,"3.156,08",,,,,-,,,,,"3.156,08",,,,,,"25.364,31",,,,,,,,,,
SÃO GONCALO DO AMARANTE-CE,,,,CE,,,,,"3.050,88",,,,,-,,,,,"3.050,88",,,,,,"24.518,84",,,,,,,,,,
SÃO LUIS DO CURU-CE,,,,CE,,,,,"2.209,26",,,,,-,,,,,"2.209,26",,,,,,"17.755,00",,,,,,,,,,
SENADOR SA-CE,,,,CE,,,,,"2.104,05",,,,,-,,,,,"2.104,05",,,,,,"16.909,52",,,,,,,,,,
SOBRAL-CE,,,,CE,,,,,"4.208,11",,,,,-,,,,,"4.208,11",,,,,,"33.819,09",,,,,,,,,,
TAMBORIL-CE,,,,CE,,,,,"2.840,47",,,,,-,,,,,"2.840,47",,,,,,"22.827,88",,,,,,,,,,
TEJUCUOCA-CE,,,,CE,,,,,"2.314,46",,,,,-,,,,,"2.314,46",,,,,,"18.600,49",,,,,,,,,,
TIANGUA-CE,,,,CE,,,,,"3.471,69",,,,,-,,,,,"3.471,69",,,,,,"27.900,75",,,,,,,,,,
TRAIRI-CE,,,,CE,,,,,"75.117,64",,,,,"100.945,12",,,,,"176.062,76",,,,,,"1.415.736,14",,,,,,,,,,
TURURU-CE,,,,CE,,,,,"2.209,26",,,,,-,,,,,"2.209,26",,,,,,"17.755,00",,,,,,,,,,
UBAJARA-CE,,,,CE,,,,,"2.840,47",,,,,-,,,,,"2.840,47",,,,,,"22.827,88",,,,,,,,,,
UMIRIM-CE,,,,CE,,,,,"2.524,86",,,,,-,,,,,"2.524,86",,,,,,"20.291,44",,,,,,,,,,
URUBURETAMA-CE,,,,CE,,,,,"2.524,86",,,,,-,,,,,"2.524,86",,,,,,"20.291,44",,,,,,,,,,
URUOCA-CE,,,,CE,,,,,"2.209,26",,,,,-,,,,,"2.209,26",,,,,,"17.755,00",,,,,,,,,,
VARJOTA-CE,,,,CE,,,,,"2.524,86",,,,,-,,,,,"2.524,86",,,,,,"20.291,44",,,,,,,,,,
VICOSA DO CEARA-CE,,,,CE,,,,,"3.261,28",,,,,-,,,,,"3.261,28",,,,,,"26.209,80",,,,,,,,,,
CEARA TOTAL,,,,,,,,,"1.320.022,26",,,,,"486.552,54",,,,,"1.806.574,80",,,,,,"14.801.556,26",,,,,,,,,,
AFONSO CLAUDIO-ES,,,,ES,,,,,"2.903,89",,,,,-,,,,,"2.903,89",,,,,,"36.005,30",,,,,,,,,,
AGUA DOCE DO NORTE-ES,,,,ES,,,,,"2.202,95",,,,,-,,,,,"2.202,95",,,,,,"27.314,35",,,,,,,,,,
AGUIA BRANCA-ES,,,,ES,,,,,"2.002,68",,,,,-,,,,,"2.002,68",,,,,,"24.831,22",,,,,,,,,,
ALEGRE-ES,,,,ES,,,,,"2.803,76",,,,,-,,,,,"2.803,76",,,,,,"34.763,75",,,,,,,,,,
ALFREDO CHAVES-ES,,,,ES,,,,,"2.202,95",,,,,-,,,,,"2.202,95",,,,,,"27.314,35",,,,,,,,,,
ALTO RIO NOVO-ES,,,,ES,,,,,"2.002,68",,,,,-,,,,,"2.002,68",,,,,,"24.831,22",,,,,,,,,,
ANCHIETA-ES,,,,ES,,,,,"29.047,78",,,,,-,,,,,"29.047,78",,,,,,"431.704,29",,,,,,,,,,
APIACA-ES,,,,ES,,,,,"2.002,68",,,,,-,,,,,"2.002,68",,,,,,"24.831,22",,,,,,,,,,
ARACRUZ-ES,,,,ES,,,,,"558.857,22",,,,,"18.101,33",,,,,"576.958,55",,,,,,"4.534.151,08",,,,,,,,,,
ATILIO VIVACQUA-ES,,,,ES,,,,,"2.002,68",,,,,-,,,,,"2.002,68",,,,,,"24.831,22",,,,,,,,,,
BAIXO GUANDU-ES,,,,ES,,,,,"2.703,62",,,,,-,,,,,"2.703,62",,,,,,"33.522,18",,,,,,,,,,
BARRA DE SAO FRANCISCO-ES,,,,ES,,,,,"3.004,03",,,,,-,,,,,"3.004,03",,,,,,"37.246,87",,,,,,,,,,
BOA ESPERANCA-ES,,,,ES,,,,,"2.202,95",,,,,-,,,,,"2.202,95",,,,,,"27.314,35",,,,,,,,,,
BOM JESÚS DO NORTE-ES,,,,ES,,,,,"2.002,68",,,,,-,,,,,"2.002,68",,,,,,"24.831,22",,,,,,,,,,
BREJETUBA-ES,,,,ES,,,,,"2.102,82",,,,,-,,,,,"2.102,82",,,,,,"26.072,80",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CACHOEIRO DE ITAPEMIRIM-ES,,,,ES,,,,,"4.005,37",,,,,-,,,,,"4.005,37",,,,,,"49.662,50",,,,,,,,,,
CARIACICA-ES,,,,ES,,,,,"4.005,37",,,,,-,,,,,"4.005,37",,,,,,"27.530,53",,,,,,,,,,
CASTELO-ES,,,,ES,,,,,"2.903,89",,,,,-,,,,,"2.903,89",,,,,,"36.005,30",,,,,,,,,,
COLATINA-ES,,,,ES,,,,,"3.704,97",,,,,-,,,,,"3.704,97",,,,,,"45.979,32",,,,,,,,,,
CONCEICAO DA BARRA-ES,,,,ES,,,,,"94.770,57",,,,,"5.121,35",,,,,"99.891,92",,,,,,"816.582,58",,,,,,,,,,
CONCEICAO DO CASTELO-ES,,,,ES,,,,,"2.102,82",,,,,-,,,,,"2.102,82",,,,,,"26.072,80",,,,,,,,,,
DIVINO DE SAO LOURENCO-ES,,,,ES,,,,,"2.002,68",,,,,-,,,,,"2.002,68",,,,,,"24.831,22",,,,,,,,,,
DOMINGOS MARTINS-ES,,,,ES,,,,,"2.803,76",,,,,-,,,,,"2.803,76",,,,,,"34.763,75",,,,,,,,,,
DORES DO RIO PRETO-ES,,,,ES,,,,,"2.002,68",,,,,-,,,,,"2.002,68",,,,,,"24.831,22",,,,,,,,,,
ECOPORANGA-ES,,,,ES,,,,,"2.603,49",,,,,-,,,,,"2.603,49",,,,,,"32.280,60",,,,,,,,,,
FUNDAO-ES,,,,ES,,,,,"2.202,95",,,,,-,,,,,"2.202,95",,,,,,"27.314,35",,,,,,,,,,
GOVERNADOR LINDENBERG-ES,,,,ES,,,,,"2.002,68",,,,,-,,,,,"2.002,68",,,,,,"24.831,22",,,,,,,,,,
GUACUI-ES,,,,ES,,,,,"2.703,62",,,,,-,,,,,"2.703,62",,,,,,"33.522,18",,,,,,,,,,
GUARAPARI-ES,,,,ES,,,,,"3.604,83",,,,,-,,,,,"3.604,83",,,,,,"44.696,25",,,,,,,,,,
IBATIBA-ES,,,,ES,,,,,"2.503,35",,,,,-,,,,,"2.503,35",,,,,,"31.039,04",,,,,,,,,,
IBIRACU-ES,,,,ES,,,,,"2.102,82",,,,,-,,,,,"2.102,82",,,,,,"26.072,80",,,,,,,,,,
IBITIRAMA-ES,,,,ES,,,,,"2.002,68",,,,,-,,,,,"2.002,68",,,,,,"24.831,22",,,,,,,,,,
ICONHA-ES,,,,ES,,,,,"2.102,82",,,,,-,,,,,"2.102,82",,,,,,"26.072,80",,,,,,,,,,
IRUPI-ES,,,,ES,,,,,"2.102,82",,,,,-,,,,,"2.102,82",,,,,,"26.072,80",,,,,,,,,,
ITAGUACU-ES,,,,ES,,,,,"2.303,08",,,,,-,,,,,"2.303,08",,,,,,"28.555,92",,,,,,,,,,
ITAPEMIRIM-ES,,,,ES,,,,,"32.533,51",,,,,"140.568,19",,,,,"173.101,70",,,,,,"2.189.517,70",,,,,,,,,,
ITARANA-ES,,,,ES,,,,,"2.102,82",,,,,-,,,,,"2.102,82",,,,,,"26.072,80",,,,,,,,,,
IUNA-ES,,,,ES,,,,,"2.703,62",,,,,-,,,,,"2.703,62",,,,,,"33.522,18",,,,,,,,,,
JAGUARE-ES,,,,ES,,,,,"423.974,68",,,,,"183.105,35",,,,,"607.080,03",,,,,,"4.992.018,87",,,,,,,,,,
JERONIMO MONTEIRO-ES,,,,ES,,,,,"2.102,82",,,,,-,,,,,"2.102,82",,,,,,"26.072,80",,,,,,,,,,
JOAO NEIVA-ES,,,,ES,,,,,"2.303,08",,,,,-,,,,,"2.303,08",,,,,,"28.555,92",,,,,,,,,,
LARANJA DA TERRA-ES,,,,ES,,,,,"2.102,82",,,,,-,,,,,"2.102,82",,,,,,"26.072,80",,,,,,,,,,
LINHARES-ES,,,,ES,,,,,"1.548.984,22",,,,,"184.842,09",,,,,"1.733.826,31",,,,,,"13.924.787,18",,,,,,,,,,
MANTENOPOLIS-ES,,,,ES,,,,,"2.202,95",,,,,-,,,,,"2.202,95",,,,,,"27.272,85",,,,,,,,,,
MARATAIZES-ES,,,,ES,,,,,"2.803,76",,,,,"20.066,14",,,,,"22.869,90",,,,,,"278.296,87",,,,,,,,,,
MARECHAL FLORIANO-ES,,,,ES,,,,,"2.202,95",,,,,-,,,,,"2.202,95",,,,,,"27.314,35",,,,,,,,,,
MARILANDIA-ES,,,,ES,,,,,"2.002,68",,,,,-,,,,,"2.002,68",,,,,,"24.831,22",,,,,,,,,,
MIMOSO DO SUL-ES,,,,ES,,,,,"2.703,62",,,,,-,,,,,"2.703,62",,,,,,"33.522,18",,,,,,,,,,
MONTANHA-ES,,,,ES,,,,,"2.403,22",,,,,-,,,,,"2.403,22",,,,,,"29.797,47",,,,,,,,,,
MUCURICI-ES,,,,ES,,,,,"2.002,68",,,,,-,,,,,"2.002,68",,,,,,"24.831,22",,,,,,,,,,
MUNIZ FREIRE-ES,,,,ES,,,,,"2.503,35",,,,,-,,,,,"2.503,35",,,,,,"31.039,04",,,,,,,,,,
MUQUI-ES,,,,ES,,,,,"2.202,95",,,,,-,,,,,"2.202,95",,,,,,"27.314,35",,,,,,,,,,
NOVA VENECIA-ES,,,,ES,,,,,"3.104,16",,,,,-,,,,,"3.104,16",,,,,,"38.488,41",,,,,,,,,,
PANCAS-ES,,,,ES,,,,,"2.603,49",,,,,-,,,,,"2.603,49",,,,,,"32.280,60",,,,,,,,,,
PEDRO CANARIO-ES,,,,ES,,,,,"2.603,49",,,,,-,,,,,"2.603,49",,,,,,"32.280,60",,,,,,,,,,
PINHEIROS-ES,,,,ES,,,,,"2.603,49",,,,,-,,,,,"2.603,49",,,,,,"32.280,60",,,,,,,,,,
PIUMA-ES,,,,ES,,,,,"2.303,08",,,,,-,,,,,"2.303,08",,,,,,"28.555,92",,,,,,,,,,
PONTO BELO-ES,,,,ES,,,,,"2.002,68",,,,,-,,,,,"2.002,68",,,,,,"24.831,22",,,,,,,,,,
PRESIDENTE KENNEDY-ES,,,,ES,,,,,"23.238,22",,,,,"600.521,87",,,,,"623.760,09",,,,,,"6.381.567,24",,,,,,,,,,
RIO BANANAL-ES,,,,ES,,,,,"2.403,22",,,,,-,,,,,"2.403,22",,,,,,"29.797,47",,,,,,,,,,
RIO NOVO DO SUL-ES,,,,ES,,,,,"2.102,82",,,,,-,,,,,"2.102,82",,,,,,"26.072,80",,,,,,,,,,
SANTA LEOPOLDINA-ES,,,,ES,,,,,"2.202,95",,,,,-,,,,,"2.202,95",,,,,,"27.314,35",,,,,,,,,,
