ITARANTIM-BA,,,,,,BA,,"1.185,98",,,,,,,"0,07",,,,,"1.186,05",,,,,,"1.186,05",,,,,,,,
ITATIM-BA,,,,,,BA,,"1.136,55",,,,,,,"0,06",,,,,"1.136,61",,,,,,"1.136,61",,,,,,,,
ITIRUCU-BA,,,,,,BA,,"1.136,55",,,,,,,"0,06",,,,,"1.136,61",,,,,,"1.136,61",,,,,,,,
ITIUBA-BA,,,,,,BA,,"1.433,06",,,,,,,"0,08",,,,,"1.433,14",,,,,,"1.433,14",,,,,,,,
ITORORO-BA,,,,,,BA,,"1.284,81",,,,,,,"0,07",,,,,"1.284,88",,,,,,"1.284,88",,,,,,,,
ITUBERA-BA,,,,,,BA,,"1.284,81",,,,,,,"0,07",,,,,"1.284,88",,,,,,"1.284,88",,,,,,,,
JACOBINA-BA,,,,,,BA,,"1.729,55",,,,,,,"0,10",,,,,"1.729,65",,,,,,"1.729,65",,,,,,,,
JAGUAQUARA-BA,,,,,,BA,,"1.531,89",,,,,,,"0,09",,,,,"1.531,98",,,,,,"1.531,98",,,,,,,,
JAGUARIPE-BA,,,,,,BA,,"35.442,14",,,,,,,"1,98",,,,,"35.444,12",,,,,,"35.444,12",,,,,,,,
JANDAIRA-BA,,,,,,BA,,"988,31",,,,,,,"0,06",,,,,"988,37",,,,,,"988,37",,,,,,,,
JEQUIE-BA,,,,,,BA,,"1.976,63",,,,,,,"0,11",,,,,"1.976,74",,,,,,"1.976,74",,,,,,,,
JEREMOABO-BA,,,,,,BA,,"1.482,46",,,,,,,"0,08",,,,,"1.482,54",,,,,,"1.482,54",,,,,,,,
JIQUIRICA-BA,,,,,,BA,,"1.087,15",,,,,,,"0,06",,,,,"1.087,21",,,,,,"1.087,21",,,,,,,,
JITAUNA-BA,,,,,,BA,,"1.185,98",,,,,,,"0,07",,,,,"1.186,05",,,,,,"1.186,05",,,,,,,,
JUCURUCU-BA,,,,,,BA,,"1.037,73",,,,,,,"0,06",,,,,"1.037,79",,,,,,"1.037,79",,,,,,,,
JUSSARI-BA,,,,,,BA,,"988,31",,,,,,,"0,06",,,,,"988,37",,,,,,"988,37",,,,,,,,
LAFAIETE COUTINHO-BA,,,,,,BA,,"988,31",,,,,,,"0,06",,,,,"988,37",,,,,,"988,37",,,,,,,,
LAJE-BA,,,,,,BA,,"1.284,81",,,,,,,"0,07",,,,,"1.284,88",,,,,,"1.284,88",,,,,,,,
LAJEDAO-BA,,,,,,BA,,"988,31",,,,,,,"0,06",,,,,"988,37",,,,,,"988,37",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAJEDINHO-BA,,,,,,BA,,"988,31",,,,,,,"0,06",,,,,"988,37",,,,,,"988,37",,,,,,,,
LAJEDO DO TABOCAL-BA,,,,,,BA,,"988,31",,,,,,,"0,06",,,,,"988,37",,,,,,"988,37",,,,,,,,
LAMARAO-BA,,,,,,BA,,"1.037,73",,,,,,,"0,06",,,,,"1.037,79",,,,,,"1.037,79",,,,,,,,
LAURO DE FREITAS-BA,,,,,,BA,,"2.249,83",,,,,,,"176,32",,,,,"2.426,15",,,,,,"2.426,15",,,,,,,,
MACAJUBA-BA,,,,,,BA,,"1.037,73",,,,,,,"0,06",,,,,"1.037,79",,,,,,"1.037,79",,,,,,,,
MACARANI-BA,,,,,,BA,,"1.185,98",,,,,,,"0,07",,,,,"1.186,05",,,,,,"1.186,05",,,,,,,,
MADRE DE DEUS-BA,,,,,,BA,,"857.492,43",,,,,,,"866.877,77",,,,,"1.724.370,20",,,,,,"1.724.370,20",,,,,,,,
MAIQUINIQUE-BA,,,,,,BA,,"988,31",,,,,,,"0,06",,,,,"988,37",,,,,,"988,37",,,,,,,,
MAIRI-BA,,,,,,BA,,"1.235,39",,,,,,,"0,07",,,,,"1.235,46",,,,,,"1.235,46",,,,,,,,
MANOEL VITORINO-BA,,,,,,BA,,"1.136,55",,,,,,,"0,06",,,,,"1.136,61",,,,,,"1.136,61",,,,,,,,
MARACAS-BA,,,,,,BA,,"1.433,06",,,,,,,"0,08",,,,,"1.433,14",,,,,,"1.433,14",,,,,,,,
MARAGOGIPE-BA,,,,,,BA,,"35.442,14",,,,,,,"1,98",,,,,"35.444,12",,,,,,"35.444,12",,,,,,,,
MARAU-BA,,,,,,BA,,"1.185,98",,,,,,,"0,07",,,,,"1.186,05",,,,,,"1.186,05",,,,,,,,
MARCIONILIO SOUZA-BA,,,,,,BA,,"1.037,73",,,,,,,"0,06",,,,,"1.037,79",,,,,,"1.037,79",,,,,,,,
MASCOTE-BA,,,,,,BA,,"1.185,98",,,,,,,"0,07",,,,,"1.186,05",,,,,,"1.186,05",,,,,,,,
MATA DE SAO JOAO-BA,,,,,,BA,,"136.687,96",,,,,,,"57.597,89",,,,,"194.285,85",,,,,,"194.285,85",,,,,,,,
MEDEIROS NETO-BA,,,,,,BA,,"1.284,81",,,,,,,"0,07",,,,,"1.284,88",,,,,,"1.284,88",,,,,,,,
MIGUEL CALMON-BA,,,,,,BA,,"1.334,22",,,,,,,"0,07",,,,,"1.334,29",,,,,,"1.334,29",,,,,,,,
MILAGRES-BA,,,,,,BA,,"1.037,73",,,,,,,"0,06",,,,,"1.037,79",,,,,,"1.037,79",,,,,,,,
MIRANTE-BA,,,,,,BA,,"988,31",,,,,,,"0,06",,,,,"988,37",,,,,,"988,37",,,,,,,,
MONTE SANTO-BA,,,,,,BA,,"1.581,31",,,,,,,"0,09",,,,,"1.581,40",,,,,,"1.581,40",,,,,,,,
MUCURI-BA,,,,,,BA,,"1.433,06",,,,,,,"0,08",,,,,"1.433,14",,,,,,"1.433,14",,,,,,,,
MUNDO NOVO-BA,,,,,,BA,,"1.284,81",,,,,,,"0,07",,,,,"1.284,88",,,,,,"1.284,88",,,,,,,,
MUNIZ FERREIRA-BA,,,,,,BA,,"988,31",,,,,,,"0,06",,,,,"988,37",,,,,,"988,37",,,,,,,,
MURITIBA-BA,,,,,,BA,,"1.334,22",,,,,,,"0,07",,,,,"1.334,29",,,,,,"1.334,29",,,,,,,,
MUTUIPE-BA,,,,,,BA,,"1.284,81",,,,,,,"0,07",,,,,"1.284,88",,,,,,"1.284,88",,,,,,,,
NAZARE-BA,,,,,,BA,,"1.334,22",,,,,,,"0,07",,,,,"1.334,29",,,,,,"1.334,29",,,,,,,,
NILO PECANHA-BA,,,,,,BA,,"1.087,15",,,,,,,"0,06",,,,,"1.087,21",,,,,,"1.087,21",,,,,,,,
NORDESTINA-BA,,,,,,BA,,"1.087,15",,,,,,,"0,06",,,,,"1.087,21",,,,,,"1.087,21",,,,,,,,
NOVA CANAA-BA,,,,,,BA,,"1.235,39",,,,,,,"0,07",,,,,"1.235,46",,,,,,"1.235,46",,,,,,,,
NOVA FATIMA-BA,,,,,,BA,,"988,31",,,,,,,"0,06",,,,,"988,37",,,,,,"988,37",,,,,,,,
NOVA IBIA-BA,,,,,,BA,,"988,31",,,,,,,"0,06",,,,,"988,37",,,,,,"988,37",,,,,,,,
NOVA ITARANA-BA,,,,,,BA,,"988,31",,,,,,,"0,06",,,,,"988,37",,,,,,"988,37",,,,,,,,
NOVA SOURE-BA,,,,,,BA,,"1.334,22",,,,,,,"0,07",,,,,"1.334,29",,,,,,"1.334,29",,,,,,,,
NOVA VICOSA-BA,,,,,,BA,,"1.433,06",,,,,,,"0,08",,,,,"1.433,14",,,,,,"1.433,14",,,,,,,,
NOVO TRIUNFO-BA,,,,,,BA,,"1.136,55",,,,,,,"0,06",,,,,"1.136,61",,,,,,"1.136,61",,,,,,,,
OLINDINA-BA,,,,,,BA,,"1.284,81",,,,,,,"0,07",,,,,"1.284,88",,,,,,"1.284,88",,,,,,,,
OURICANGAS-BA,,,,,,BA,,"988,31",,,,,,,"0,06",,,,,"988,37",,,,,,"988,37",,,,,,,,
OUROLANDIA-BA,,,,,,BA,,"1.185,98",,,,,,,"0,07",,,,,"1.186,05",,,,,,"1.186,05",,,,,,,,
PARIPIRANGA-BA,,,,,,BA,,"1.383,64",,,,,,,"0,08",,,,,"1.383,72",,,,,,"1.383,72",,,,,,,,
PAU BRASIL-BA,,,,,,BA,,"1.087,15",,,,,,,"0,06",,,,,"1.087,21",,,,,,"1.087,21",,,,,,,,
PAULO AFONSO-BA,,,,,,BA,,"1.828,38",,,,,,,"0,10",,,,,"1.828,48",,,,,,"1.828,48",,,,,,,,
PE DE SERRA-BA,,,,,,BA,,"1.136,55",,,,,,,"0,06",,,,,"1.136,61",,,,,,"1.136,61",,,,,,,,
PEDRAO-BA,,,,,,BA,,"988,31",,,,,,,"0,06",,,,,"988,37",,,,,,"988,37",,,,,,,,
PEDRO ALEXANDRE-BA,,,,,,BA,,"1.185,98",,,,,,,"0,07",,,,,"1.186,05",,,,,,"1.186,05",,,,,,,,
PINTADAS-BA,,,,,,BA,,"1.037,73",,,,,,,"0,06",,,,,"1.037,79",,,,,,"1.037,79",,,,,,,,
PIRAI DO NORTE-BA,,,,,,BA,,"988,31",,,,,,,"0,06",,,,,"988,37",,,,,,"988,37",,,,,,,,
PIRITIBA-BA,,,,,,BA,,"1.334,22",,,,,,,"0,07",,,,,"1.334,29",,,,,,"1.334,29",,,,,,,,
PLANALTINO-BA,,,,,,BA,,"988,31",,,,,,,"0,06",,,,,"988,37",,,,,,"988,37",,,,,,,,
PLANALTO-BA,,,,,,BA,,"1.284,81",,,,,,,"0,07",,,,,"1.284,88",,,,,,"1.284,88",,,,,,,,
POCOES-BA,,,,,,BA,,"1.531,89",,,,,,,"0,09",,,,,"1.531,98",,,,,,"1.531,98",,,,,,,,
POJUCA-BA,,,,,,BA,,"454.516,81",,,,,,,"389.107,11",,,,,"843.623,92",,,,,,"843.623,92",,,,,,,,
PORTO SEGURO-BA,,,,,,BA,,"1.877,79",,,,,,,"0,10",,,,,"1.877,89",,,,,,"1.877,89",,,,,,,,
POTIRAGUA-BA,,,,,,BA,,"1.037,73",,,,,,,"0,06",,,,,"1.037,79",,,,,,"1.037,79",,,,,,,,
PRADO-BA,,,,,,BA,,"1.334,22",,,,,,,"0,07",,,,,"1.334,29",,,,,,"1.334,29",,,,,,,,
PRESIDENTE TANCREDO NEVES-BA,,,,,,BA,,"1.284,81",,,,,,,"0,07",,,,,"1.284,88",,,,,,"1.284,88",,,,,,,,
QUEIMADAS-BA,,,,,,BA,,"1.334,22",,,,,,,"0,07",,,,,"1.334,29",,,,,,"1.334,29",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QUIJINGUE-BA,,,,,,BA,,"1.334,22",,,,,,,"0,07",,,,,"1.334,29",,,,,,"1.334,29",,,,,,,,
QUIXABEIRA-BA,,,,,,BA,,"988,31",,,,,,,"0,06",,,,,"988,37",,,,,,"988,37",,,,,,,,
RAFAEL JAMBEIRO-BA,,,,,,BA,,"1.284,81",,,,,,,"0,07",,,,,"1.284,88",,,,,,"1.284,88",,,,,,,,
RETIROLANDIA-BA,,,,,,BA,,"1.037,73",,,,,,,"0,06",,,,,"1.037,79",,,,,,"1.037,79",,,,,,,,
RIACHAO DO JACUIPE-BA,,,,,,BA,,"1.433,06",,,,,,,"0,08",,,,,"1.433,14",,,,,,"1.433,14",,,,,,,,
RIBEIRA DO AMPARO-BA,,,,,,BA,,"1.136,55",,,,,,,"0,06",,,,,"1.136,61",,,,,,"1.136,61",,,,,,,,
RIBEIRA DO POMBAL-BA,,,,,,BA,,"1.531,89",,,,,,,"0,09",,,,,"1.531,98",,,,,,"1.531,98",,,,,,,,
RIBEIRAO DO LARGO-BA,,,,,,BA,,"1.136,55",,,,,,,"0,06",,,,,"1.136,61",,,,,,"1.136,61",,,,,,,,
RIO REAL-BA,,,,,,BA,,"1.482,46",,,,,,,"0,08",,,,,"1.482,54",,,,,,"1.482,54",,,,,,,,
RUY BARBOSA-BA,,,,,,BA,,"1.383,64",,,,,,,"0,08",,,,,"1.383,72",,,,,,"1.383,72",,,,,,,,
SALINAS DA MARGARIDA-BA,,,,,,BA,,"37.129,87",,,,,,,"187.838,82",,,,,"224.968,69",,,,,,"224.968,69",,,,,,,,
SALVADOR-BA,,,,,,BA,,"67.508,86",,,,,,,"187.840,52",,,,,"255.349,38",,,,,,"255.349,38",,,,,,,,
SANTA BARBARA-BA,,,,,,BA,,"1.235,39",,,,,,,"0,07",,,,,"1.235,46",,,,,,"1.235,46",,,,,,,,
SANTA BRIGIDA-BA,,,,,,BA,,"1.136,55",,,,,,,"0,06",,,,,"1.136,61",,,,,,"1.136,61",,,,,,,,
SANTA CRUZ CABRALIA-BA,,,,,,BA,,"1.334,22",,,,,,,"0,07",,,,,"1.334,29",,,,,,"1.334,29",,,,,,,,
SANTA CRUZ DA VITORIA-BA,,,,,,BA,,"988,31",,,,,,,"0,06",,,,,"988,37",,,,,,"988,37",,,,,,,,
SANTA INES-BA,,,,,,BA,,"1.037,73",,,,,,,"0,06",,,,,"1.037,79",,,,,,"1.037,79",,,,,,,,
SANTA LUZIA-BA,,,,,,BA,,"1.136,55",,,,,,,"0,06",,,,,"1.136,61",,,,,,"1.136,61",,,,,,,,
SANTA TERESINHA-BA,,,,,,BA,,"988,31",,,,,,,"0,06",,,,,"988,37",,,,,,"988,37",,,,,,,,
SANTALUZ-BA,,,,,,BA,,"1.433,06",,,,,,,"0,08",,,,,"1.433,14",,,,,,"1.433,14",,,,,,,,
SANTANOPOLIS-BA,,,,,,BA,,"988,31",,,,,,,"0,06",,,,,"988,37",,,,,,"988,37",,,,,,,,
SANTO AMARO-BA,,,,,,BA,,"55.694,80",,,,,,,"187.839,86",,,,,"243.534,66",,,,,,"243.534,66",,,,,,,,
SANTO ANTONIO DE JESUS-BA,,,,,,BA,,"1.778,97",,,,,,,"0,10",,,,,"1.779,07",,,,,,"1.779,07",,,,,,,,
SANTO ESTEVAO-BA,,,,,,BA,,"1.531,89",,,,,,,"0,09",,,,,"1.531,98",,,,,,"1.531,98",,,,,,,,
SAO DOMINGOS-BA,,,,,,BA,,"988,31",,,,,,,"0,06",,,,,"988,37",,,,,,"988,37",,,,,,,,
SAO FELIPE-BA,,,,,,BA,,"1.284,81",,,,,,,"0,07",,,,,"1.284,88",,,,,,"1.284,88",,,,,,,,
SAO FELIX-BA,,,,,,BA,,"1.136,55",,,,,,,"0,06",,,,,"1.136,61",,,,,,"1.136,61",,,,,,,,
SAO FRANCISCO DO CONDE-BA,,,,,,BA,,"1.073.046,76",,,,,,,"577.932,17",,,,,"1.650.978,93",,,,,,"1.650.978,93",,,,,,,,
SAO GONCALO DOS CAMPOS-BA,,,,,,BA,,"1.383,64",,,,,,,"0,08",,,,,"1.383,72",,,,,,"1.383,72",,,,,,,,
SAO JOSE DA VITORIA-BA,,,,,,BA,,"988,31",,,,,,,"0,06",,,,,"988,37",,,,,,"988,37",,,,,,,,
SAO JOSE DO JACUIPE-BA,,,,,,BA,,"1.037,73",,,,,,,"0,06",,,,,"1.037,79",,,,,,"1.037,79",,,,,,,,
SAO MIGUEL DAS MATAS-BA,,,,,,BA,,"1.037,73",,,,,,,"0,06",,,,,"1.037,79",,,,,,"1.037,79",,,,,,,,
SAO SEBASTIAO DO PASSE-BA,,,,,,BA,,"291.157,95",,,,,,,"154.016,40",,,,,"445.174,35",,,,,,"445.174,35",,,,,,,,
SAPEACU-BA,,,,,,BA,,"1.185,98",,,,,,,"0,07",,,,,"1.186,05",,,,,,"1.186,05",,,,,,,,
SATIRO DIAS-BA,,,,,,BA,,"125.531,49",,,,,,,"7.120,92",,,,,"132.652,41",,,,,,"132.652,41",,,,,,,,
SAUBARA-BA,,,,,,BA,,"35.442,14",,,,,,,"187.838,73",,,,,"223.280,87",,,,,,"223.280,87",,,,,,,,
SERRA PRETA-BA,,,,,,BA,,"1.136,55",,,,,,,"0,06",,,,,"1.136,61",,,,,,"1.136,61",,,,,,,,
SERRINHA-BA,,,,,,BA,,"1.680,13",,,,,,,"0,09",,,,,"1.680,22",,,,,,"1.680,22",,,,,,,,
SERROLANDIA-BA,,,,,,BA,,"1.087,15",,,,,,,"0,06",,,,,"1.087,21",,,,,,"1.087,21",,,,,,,,
SIMOES FILHO-BA,,,,,,BA,,"1.828,38",,,,,,,"0,10",,,,,"1.828,48",,,,,,"1.828,48",,,,,,,,
SITIO DO QUINTO-BA,,,,,,BA,,"1.136,55",,,,,,,"0,06",,,,,"1.136,61",,,,,,"1.136,61",,,,,,,,
TANQUINHO-BA,,,,,,BA,,"988,31",,,,,,,"0,06",,,,,"988,37",,,,,,"988,37",,,,,,,,
TAPEROA-BA,,,,,,BA,,"1.235,39",,,,,,,"0,07",,,,,"1.235,46",,,,,,"1.235,46",,,,,,,,
TAPIRAMUTA-BA,,,,,,BA,,"1.185,98",,,,,,,"0,07",,,,,"1.186,05",,,,,,"1.186,05",,,,,,,,
TEIXEIRA DE FREITAS-BA,,,,,,BA,,"1.877,79",,,,,,,"0,10",,,,,"1.877,89",,,,,,"1.877,89",,,,,,,,
TEODORO SAMPAIO-BA,,,,,,BA,,"61.984,20",,,,,,,"1.294,75",,,,,"63.278,95",,,,,,"63.278,95",,,,,,,,
TEOFILANDIA-BA,,,,,,BA,,"1.284,81",,,,,,,"0,07",,,,,"1.284,88",,,,,,"1.284,88",,,,,,,,
TEOLANDIA-BA,,,,,,BA,,"1.087,15",,,,,,,"0,06",,,,,"1.087,21",,,,,,"1.087,21",,,,,,,,
TERRA NOVA-BA,,,,,,BA,,"1.440,55",,,,,,,"228,00",,,,,"1.668,55",,,,,,"1.668,55",,,,,,,,
TUCANO-BA,,,,,,BA,,"1.581,31",,,,,,,"0,09",,,,,"1.581,40",,,,,,"1.581,40",,,,,,,,
UAUA-BA,,,,,,BA,,"1.334,22",,,,,,,"0,07",,,,,"1.334,29",,,,,,"1.334,29",,,,,,,,
UBAIRA-BA,,,,,,BA,,"1.284,81",,,,,,,"0,07",,,,,"1.284,88",,,,,,"1.284,88",,,,,,,,
UBAITABA-BA,,,,,,BA,,"1.284,81",,,,,,,"0,07",,,,,"1.284,88",,,,,,"1.284,88",,,,,,,,
UBATA-BA,,,,,,BA,,"1.334,22",,,,,,,"0,07",,,,,"1.334,29",,,,,,"1.334,29",,,,,,,,
UNA-BA,,,,,,BA,,"1.334,22",,,,,,,"0,07",,,,,"1.334,29",,,,,,"1.334,29",,,,,,,,
URUCUCA-BA,,,,,,BA,,"1.284,81",,,,,,,"0,07",,,,,"1.284,88",,,,,,"1.284,88",,,,,,,,
VALENCA-BA,,,,,,BA,,"35.442,14",,,,,,,"1,98",,,,,"35.444,12",,,,,,"35.444,12",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VALENTE-BA,,,,,,BA,,"1.284,81",,,,,,,"0,07",,,,,"1.284,88",,,,,,"1.284,88",,,,,,,,
VARZEA DA ROCA-BA,,,,,,BA,,"1.136,55",,,,,,,"0,06",,,,,"1.136,61",,,,,,"1.136,61",,,,,,,,
VARZEA DO POCO-BA,,,,,,BA,,"988,31",,,,,,,"0,06",,,,,"988,37",,,,,,"988,37",,,,,,,,
VARZEA NOVA-BA,,,,,,BA,,"1.087,15",,,,,,,"0,06",,,,,"1.087,21",,,,,,"1.087,21",,,,,,,,
VARZEDO-BA,,,,,,BA,,"988,31",,,,,,,"0,06",,,,,"988,37",,,,,,"988,37",,,,,,,,
VERA CRUZ-BA,,,,,,BA,,"61.541,08",,,,,,,"70,05",,,,,"61.611,13",,,,,,"61.611,13",,,,,,,,
VEREDA-BA,,,,,,BA,,"988,31",,,,,,,"0,06",,,,,"988,37",,,,,,"988,37",,,,,,,,
VITORIA DA CONQUISTA-BA,,,,,,BA,,"1.976,63",,,,,,,"0,11",,,,,"1.976,74",,,,,,"1.976,74",,,,,,,,
WENCESLAU GUIMARAES-BA,,,,,,BA,,"1.284,81",,,,,,,"0,07",,,,,"1.284,88",,,,,,"1.284,88",,,,,,,,
BAHIA  TOTAL,,,,,,,,"6.117.422,36",,,,,,,"4.524.538,05",,,,,"10.641.960,41",,,,,,"10.641.960,41",,,,,,,,
ACARAU-CE,,,,,,CE,,"2.100,12",,,,,,,-,,,,,"2.100,12",,,,,,"2.100,12",,,,,,,,
ALCANTARAS-CE,,,,,,CE,,"1.378,20",,,,,,,-,,,,,"1.378,20",,,,,,"1.378,20",,,,,,,,
AMONTADA-CE,,,,,,CE,,"44.854,88",,,,,,,"52.946,36",,,,,"97.801,24",,,,,,"97.801,24",,,,,,,,
APUIARES-CE,,,,,,CE,,"1.443,83",,,,,,,-,,,,,"1.443,83",,,,,,"1.443,83",,,,,,,,
AQUIRAZ-CE,,,,,,CE,,-,,,,,,,"7.129,11",,,,,"7.129,11",,,,,,"7.129,11",,,,,,,,
ARACATI-CE,,,,,,CE,,"103.931,29",,,,,,,"20.010,88",,,,,"123.942,17",,,,,,"123.942,17",,,,,,,,
ARARENDA-CE,,,,,,CE,,"1.378,20",,,,,,,-,,,,,"1.378,20",,,,,,"1.378,20",,,,,,,,
BARROQUINHA-CE,,,,,,CE,,"1.509,46",,,,,,,-,,,,,"1.509,46",,,,,,"1.509,46",,,,,,,,
BELA CRUZ-CE,,,,,,CE,,"1.837,61",,,,,,,-,,,,,"1.837,61",,,,,,"1.837,61",,,,,,,,
CAMOCIM-CE,,,,,,CE,,"2.165,75",,,,,,,-,,,,,"2.165,75",,,,,,"2.165,75",,,,,,,,
CANINDE-CE,,,,,,CE,,"2.297,01",,,,,,,-,,,,,"2.297,01",,,,,,"2.297,01",,,,,,,,
CARIDADE-CE,,,,,,CE,,"1.575,09",,,,,,,-,,,,,"1.575,09",,,,,,"1.575,09",,,,,,,,
CARIRE-CE,,,,,,CE,,"1.640,72",,,,,,,-,,,,,"1.640,72",,,,,,"1.640,72",,,,,,,,
CARNAUBAL-CE,,,,,,CE,,"1.575,09",,,,,,,-,,,,,"1.575,09",,,,,,"1.575,09",,,,,,,,
CATUNDA-CE,,,,,,CE,,"1.378,20",,,,,,,-,,,,,"1.378,20",,,,,,"1.378,20",,,,,,,,
CAUCAIA-CE,,,,,,CE,,-,,,,,,,"7.129,11",,,,,"7.129,11",,,,,,"7.129,11",,,,,,,,
CHAVAL-CE,,,,,,CE,,"1.443,83",,,,,,,-,,,,,"1.443,83",,,,,,"1.443,83",,,,,,,,
COREAU-CE,,,,,,CE,,"1.706,35",,,,,,,-,,,,,"1.706,35",,,,,,"1.706,35",,,,,,,,
CRATEUS-CE,,,,,,CE,,"2.297,01",,,,,,,-,,,,,"2.297,01",,,,,,"2.297,01",,,,,,,,
CROATA-CE,,,,,,CE,,"1.575,09",,,,,,,-,,,,,"1.575,09",,,,,,"1.575,09",,,,,,,,
CRUZ-CE,,,,,,CE,,"1.706,35",,,,,,,-,,,,,"1.706,35",,,,,,"1.706,35",,,,,,,,
FORQUILHA-CE,,,,,,CE,,"1.706,35",,,,,,,-,,,,,"1.706,35",,,,,,"1.706,35",,,,,,,,
FORTALEZA-CE,,,,,,CE,,"98.208,60",,,,,,,"9.505,59",,,,,"107.714,19",,,,,,"107.714,19",,,,,,,,
FRECHEIRINHA-CE,,,,,,CE,,"1.443,83",,,,,,,-,,,,,"1.443,83",,,,,,"1.443,83",,,,,,,,
GENERAL SAMPAIO-CE,,,,,,CE,,"1.312,57",,,,,,,-,,,,,"1.312,57",,,,,,"1.312,57",,,,,,,,
GRACA-CE,,,,,,CE,,"1.509,46",,,,,,,-,,,,,"1.509,46",,,,,,"1.509,46",,,,,,,,
GRANJA-CE,,,,,,CE,,"2.100,12",,,,,,,-,,,,,"2.100,12",,,,,,"2.100,12",,,,,,,,
GROAIRAS-CE,,,,,,CE,,"1.312,57",,,,,,,-,,,,,"1.312,57",,,,,,"1.312,57",,,,,,,,
GUARACIABA DO NORTE-CE,,,,,,CE,,"1.968,86",,,,,,,-,,,,,"1.968,86",,,,,,"1.968,86",,,,,,,,
HIDROLANDIA-CE,,,,,,CE,,"1.640,72",,,,,,,-,,,,,"1.640,72",,,,,,"1.640,72",,,,,,,,
HORIZONTE-CE,,,,,,CE,,"0,64",,,,,,,-,,,,,"0,64",,,,,,"0,64",,,,,,,,
IBIAPINA-CE,,,,,,CE,,"1.706,35",,,,,,,-,,,,,"1.706,35",,,,,,"1.706,35",,,,,,,,
ICAPUI-CE,,,,,,CE,,"80.420,34",,,,,,,"18.718,56",,,,,"99.138,90",,,,,,"99.138,90",,,,,,,,
INDEPENDENCIA-CE,,,,,,CE,,"1.771,98",,,,,,,-,,,,,"1.771,98",,,,,,"1.771,98",,,,,,,,
IPAPORANGA-CE,,,,,,CE,,"1.378,20",,,,,,,-,,,,,"1.378,20",,,,,,"1.378,20",,,,,,,,
IPU-CE,,,,,,CE,,"1.968,86",,,,,,,-,,,,,"1.968,86",,,,,,"1.968,86",,,,,,,,
IPUEIRAS-CE,,,,,,CE,,"1.968,86",,,,,,,-,,,,,"1.968,86",,,,,,"1.968,86",,,,,,,,
IRAUCUBA-CE,,,,,,CE,,"1.706,35",,,,,,,-,,,,,"1.706,35",,,,,,"1.706,35",,,,,,,,
ITAPAGE-CE,,,,,,CE,,"2.034,49",,,,,,,-,,,,,"2.034,49",,,,,,"2.034,49",,,,,,,,
ITAPIPOCA-CE,,,,,,CE,,"55.321,02",,,,,,,"50.885,03",,,,,"106.206,05",,,,,,"106.206,05",,,,,,,,
ITAREMA-CE,,,,,,CE,,"43.359,72",,,,,,,"41.946,97",,,,,"85.306,69",,,,,,"85.306,69",,,,,,,,
JAGUARUANA-CE,,,,,,CE,,"711,10",,,,,,,"298,66",,,,,"1.009,76",,,,,,"1.009,76",,,,,,,,
JIJOCA DE JERICOACOARA-CE,,,,,,CE,,"1.509,46",,,,,,,-,,,,,"1.509,46",,,,,,"1.509,46",,,,,,,,
MARACANAU-CE,,,,,,CE,,"641.882,84",,,,,,,"0,41",,,,,"641.883,25",,,,,,"641.883,25",,,,,,,,
MARCO-CE,,,,,,CE,,"1.706,35",,,,,,,-,,,,,"1.706,35",,,,,,"1.706,35",,,,,,,,
MARTINOPOLE-CE,,,,,,CE,,"1.378,20",,,,,,,-,,,,,"1.378,20",,,,,,"1.378,20",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MASSAPE-CE,,,,,,CE,,"1.903,24",,,,,,,-,,,,,"1.903,24",,,,,,"1.903,24",,,,,,,,
MERUOCA-CE,,,,,,CE,,"1.443,83",,,,,,,-,,,,,"1.443,83",,,,,,"1.443,83",,,,,,,,
MIRAIMA-CE,,,,,,CE,,"1.443,83",,,,,,,-,,,,,"1.443,83",,,,,,"1.443,83",,,,,,,,
MONSENHOR TABOSA-CE,,,,,,CE,,"1.575,09",,,,,,,-,,,,,"1.575,09",,,,,,"1.575,09",,,,,,,,
MORAUJO-CE,,,,,,CE,,"1.312,57",,,,,,,-,,,,,"1.312,57",,,,,,"1.312,57",,,,,,,,
MORRINHOS-CE,,,,,,CE,,"1.706,35",,,,,,,-,,,,,"1.706,35",,,,,,"1.706,35",,,,,,,,
MUCAMBO-CE,,,,,,CE,,"1.509,46",,,,,,,-,,,,,"1.509,46",,,,,,"1.509,46",,,,,,,,
NOVA RUSSAS-CE,,,,,,CE,,"1.837,61",,,,,,,-,,,,,"1.837,61",,,,,,"1.837,61",,,,,,,,
NOVO ORIENTE-CE,,,,,,CE,,"1.771,98",,,,,,,-,,,,,"1.771,98",,,,,,"1.771,98",,,,,,,,
PACUJA-CE,,,,,,CE,,"1.312,57",,,,,,,-,,,,,"1.312,57",,,,,,"1.312,57",,,,,,,,
