JUCURUTU-RN,,RN,,,"427,71",,,,,,,-,,,,,,"427,71",,,,,"427,71",,,,,,,,,,,
LAGOA NOVA-RN,,RN,,,"374,25",,,,,,,-,,,,,,"374,25",,,,,"374,25",,,,,,,,,,,
LUCRECIA-RN,,RN,,,"356,42",,,,,,,-,,,,,,"356,42",,,,,"356,42",,,,,,,,,,,
LUIS GOMES-RN,,RN,,,"356,42",,,,,,,-,,,,,,"356,42",,,,,"356,42",,,,,,,,,,,
MACAU-RN,,RN,,,"77.382,98",,,,,,,"37.899,86",,,,,,"115.282,84",,,,,"115.282,84",,,,,,,,,,,
MAJOR SALES-RN,,RN,,,"356,42",,,,,,,-,,,,,,"356,42",,,,,"356,42",,,,,,,,,,,
MARCELINO VIEIRA-RN,,RN,,,"356,42",,,,,,,-,,,,,,"356,42",,,,,"356,42",,,,,,,,,,,
MARTINS-RN,,RN,,,"356,42",,,,,,,-,,,,,,"356,42",,,,,"356,42",,,,,,,,,,,
MESSIAS TARGINO-RN,,RN,,,"356,42",,,,,,,-,,,,,,"356,42",,,,,"356,42",,,,,,,,,,,
MOSSORO-RN,,RN,,,"86.149,90",,,,,,,"63.425,49",,,,,,"149.575,39",,,,,"149.575,39",,,,,,,,,,,
OLHO D'AGUA DO BORGES-RN,,RN,,,"356,42",,,,,,,-,,,,,,"356,42",,,,,"356,42",,,,,,,,,,,
OURO BRANCO-RN,,RN,,,"356,42",,,,,,,-,,,,,,"356,42",,,,,"356,42",,,,,,,,,,,
PARANA-RN,,RN,,,"356,42",,,,,,,-,,,,,,"356,42",,,,,"356,42",,,,,,,,,,,
PARAU-RN,,RN,,,"356,42",,,,,,,-,,,,,,"356,42",,,,,"356,42",,,,,,,,,,,
PARELHAS-RN,,RN,,,"445,53",,,,,,,-,,,,,,"445,53",,,,,"445,53",,,,,,,,,,,
PATU-RN,,RN,,,"374,25",,,,,,,-,,,,,,"374,25",,,,,"374,25",,,,,,,,,,,
PAU DOS FERROS-RN,,RN,,,"463,35",,,,,,,-,,,,,,"463,35",,,,,"463,35",,,,,,,,,,,
PEDRO AVELINO-RN,,RN,,,"356,42",,,,,,,-,,,,,,"356,42",,,,,"356,42",,,,,,,,,,,
PENDENCIAS-RN,,RN,,,"15.433,83",,,,,,,"6.171,11",,,,,,"21.604,94",,,,,"21.604,94",,,,,,,,,,,
PILOES-RN,,RN,,,"356,42",,,,,,,-,,,,,,"356,42",,,,,"356,42",,,,,,,,,,,
PORTALEGRE-RN,,RN,,,"356,42",,,,,,,-,,,,,,"356,42",,,,,"356,42",,,,,,,,,,,
PORTO DO MANGUE-RN,,RN,,,"10.749,64",,,,,,,"6.315,47",,,,,,"17.065,11",,,,,"17.065,11",,,,,,,,,,,
RAFAEL FERNANDES-RN,,RN,,,"356,42",,,,,,,-,,,,,,"356,42",,,,,"356,42",,,,,,,,,,,
RAFAEL GODEIRO-RN,,RN,,,"356,42",,,,,,,-,,,,,,"356,42",,,,,"356,42",,,,,,,,,,,
RIACHO DA CRUZ-RN,,RN,,,"356,42",,,,,,,-,,,,,,"356,42",,,,,"356,42",,,,,,,,,,,
RIACHO DE SANTANA-RN,,RN,,,"356,42",,,,,,,-,,,,,,"356,42",,,,,"356,42",,,,,,,,,,,
RODOLFO FERNANDES-RN,,RN,,,"356,42",,,,,,,-,,,,,,"356,42",,,,,"356,42",,,,,,,,,,,
SANTANA DO SERIDO-RN,,RN,,,"356,42",,,,,,,-,,,,,,"356,42",,,,,"356,42",,,,,,,,,,,
SAO FERNANDO-RN,,RN,,,"356,42",,,,,,,-,,,,,,"356,42",,,,,"356,42",,,,,,,,,,,
SAO FRANCISCO DO OESTE-RN,,RN,,,"356,42",,,,,,,-,,,,,,"356,42",,,,,"356,42",,,,,,,,,,,
SAO JOAO DO SABUGI-RN,,RN,,,"356,42",,,,,,,-,,,,,,"356,42",,,,,"356,42",,,,,,,,,,,
SAO JOSE DO SERIDO-RN,,RN,,,"356,42",,,,,,,-,,,,,,"356,42",,,,,"356,42",,,,,,,,,,,
SAO MIGUEL-RN,,RN,,,"445,53",,,,,,,-,,,,,,"445,53",,,,,"445,53",,,,,,,,,,,
SAO RAFAEL-RN,,RN,,,"356,42",,,,,,,-,,,,,,"356,42",,,,,"356,42",,,,,,,,,,,
SAO VICENTE-RN,,RN,,,"356,42",,,,,,,-,,,,,,"356,42",,,,,"356,42",,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SERRA DO MEL-RN,,RN,,,"9.207,20",,,,,,,"2.856,14",,,,,,"12.063,34",,,,,"12.063,34",,,,,,,,,,,
SERRA NEGRA DO NORTE-RN,,RN,,,"356,42",,,,,,,-,,,,,,"356,42",,,,,"356,42",,,,,,,,,,,
SERRINHA DOS PINTOS-RN,,RN,,,"356,42",,,,,,,-,,,,,,"356,42",,,,,"356,42",,,,,,,,,,,
SEVERIANO MELO-RN,,RN,,,"374,25",,,,,,,-,,,,,,"374,25",,,,,"374,25",,,,,,,,,,,
TABOLEIRO GRANDE-RN,,RN,,,"356,42",,,,,,,-,,,,,,"356,42",,,,,"356,42",,,,,,,,,,,
TENENTE ANANIAS-RN,,RN,,,"356,42",,,,,,,-,,,,,,"356,42",,,,,"356,42",,,,,,,,,,,
TENENTE LAURENTINO CRUZ-RN,,RN,,,"356,42",,,,,,,-,,,,,,"356,42",,,,,"356,42",,,,,,,,,,,
TIBAU-RN,,RN,,,"5.633,47",,,,,,,"1.916,68",,,,,,"7.550,15",,,,,"7.550,15",,,,,,,,,,,
TIMBAUBA DOS BATISTAS-RN,,RN,,,"356,42",,,,,,,-,,,,,,"356,42",,,,,"356,42",,,,,,,,,,,
TRIUNFO POTIGUAR-RN,,RN,,,"356,42",,,,,,,-,,,,,,"356,42",,,,,"356,42",,,,,,,,,,,
UMARIZAL-RN,,RN,,,"374,25",,,,,,,-,,,,,,"374,25",,,,,"374,25",,,,,,,,,,,
UPANEMA-RN,,RN,,,"16.694,07",,,,,,,"8.294,46",,,,,,"24.988,53",,,,,"24.988,53",,,,,,,,,,,
VENHA-VER-RN,,RN,,,"356,42",,,,,,,-,,,,,,"356,42",,,,,"356,42",,,,,,,,,,,
VICOSA-RN,,RN,,,"356,42",,,,,,,-,,,,,,"356,42",,,,,"356,42",,,,,,,,,,,
CIDREIRA-RS,,RS,,,-,,,,,,,"9.148,54",,,,,,"9.148,54",,,,,"9.148,54",,,,,,,,,,,
IMBE-RS,,RS,,,"36.390,77",,,,,,,"9.148,54",,,,,,"45.539,31",,,,,"45.539,31",,,,,,,,,,,
OSORIO-RS,,RS,,,"36.390,77",,,,,,,"9.148,54",,,,,,"45.539,31",,,,,"45.539,31",,,,,,,,,,,
RIO GRANDE-RS,,RS,,,-,,,,,,,"5.590,76",,,,,,"5.590,76",,,,,"5.590,76",,,,,,,,,,,
SAO JOSE DO NORTE-RS,,RS,,,-,,,,,,,"3.727,17",,,,,,"3.727,17",,,,,"3.727,17",,,,,,,,,,,
TRAMANDAI-RS,,RS,,,"36.390,77",,,,,,,"41.168,45",,,,,,"77.559,22",,,,,"77.559,22",,,,,,,,,,,
BARRA VELHA-SC,,SC,,,-,,,,,,,"3.937,45",,,,,,"3.937,45",,,,,"3.937,45",,,,,,,,,,,
NAVEGANTES-SC,,SC,,,-,,,,,,,"316,77",,,,,,"316,77",,,,,"316,77",,,,,,,,,,,
PENHA-SC,,SC,,,-,,,,,,,"4.271,45",,,,,,"4.271,45",,,,,"4.271,45",,,,,,,,,,,
PICARRAS-SC,,SC,,,-,,,,,,,"2.703,21",,,,,,"2.703,21",,,,,"2.703,21",,,,,,,,,,,
SAO FRANCISCO DO SUL-SC,,SC,,,"36.390,77",,,,,,,"123.395,29",,,,,,"159.786,06",,,,,"159.786,06",,,,,,,,,,,
AMPARO DE SAO FRANCISCO-SE,,SE,,,"381,76",,,,,,,-,,,,,,"381,76",,,,,"381,76",,,,,,,,,,,
AQUIDABA-SE,,SE,,,"458,11",,,,,,,-,,,,,,"458,11",,,,,"458,11",,,,,,,,,,,
ARACAJU-SE,,SE,,,"56.592,46",,,,,,,"90.887,88",,,,,,"147.480,34",,,,,"147.480,34",,,,,,,,,,,
ARAUA-SE,,SE,,,"400,85",,,,,,,-,,,,,,"400,85",,,,,"400,85",,,,,,,,,,,
AREIA BRANCA-SE,,SE,,,"534,10",,,,,,,"56,18",,,,,,"590,28",,,,,"590,28",,,,,,,,,,,
BARRA DOS COQUEIROS-SE,,SE,,,"10.531,69",,,,,,,"15.159,38",,,,,,"25.691,07",,,,,"25.691,07",,,,,,,,,,,
BOQUIM-SE,,SE,,,"496,29",,,,,,,-,,,,,,"496,29",,,,,"496,29",,,,,,,,,,,
BREJO GRANDE-SE,,SE,,,"6.874,76",,,,,,,"845,35",,,,,,"7.720,11",,,,,"7.720,11",,,,,,,,,,,
CAMPO DO BRITO-SE,,SE,,,"439,03",,,,,,,-,,,,,,"439,03",,,,,"439,03",,,,,,,,,,,
CANHOBA-SE,,SE,,,"381,76",,,,,,,-,,,,,,"381,76",,,,,"381,76",,,,,,,,,,,
CANINDE DE SAO FRANCISCO-SE,,SE,,,"439,03",,,,,,,-,,,,,,"439,03",,,,,"439,03",,,,,,,,,,,
CAPELA-SE,,SE,,,"717,81",,,,,,,"134,77",,,,,,"852,58",,,,,"852,58",,,,,,,,,,,
CARIRA-SE,,SE,,,"458,11",,,,,,,-,,,,,,"458,11",,,,,"458,11",,,,,,,,,,,
CARMOPOLIS-SE,,SE,,,"20.774,49",,,,,,,"17.316,87",,,,,,"38.091,36",,,,,"38.091,36",,,,,,,,,,,
CEDRO DE SAO JOAO-SE,,SE,,,"381,76",,,,,,,-,,,,,,"381,76",,,,,"381,76",,,,,,,,,,,
CRISTINAPOLIS-SE,,SE,,,"419,94",,,,,,,-,,,,,,"419,94",,,,,"419,94",,,,,,,,,,,
CUMBE-SE,,SE,,,"381,76",,,,,,,-,,,,,,"381,76",,,,,"381,76",,,,,,,,,,,
DIVINA PASTORA-SE,,SE,,,"10.112,21",,,,,,,"4.513,88",,,,,,"14.626,09",,,,,"14.626,09",,,,,,,,,,,
ESTANCIA-SE,,SE,,,"629,91",,,,,,,-,,,,,,"629,91",,,,,"629,91",,,,,,,,,,,
FEIRA NOVA-SE,,SE,,,"381,76",,,,,,,-,,,,,,"381,76",,,,,"381,76",,,,,,,,,,,
FREI PAULO-SE,,SE,,,"400,85",,,,,,,-,,,,,,"400,85",,,,,"400,85",,,,,,,,,,,
GARARU-SE,,SE,,,"400,85",,,,,,,-,,,,,,"400,85",,,,,"400,85",,,,,,,,,,,
GENERAL MAYNARD-SE,,SE,,,"5.630,60",,,,,,,"194,31",,,,,,"5.824,91",,,,,"5.824,91",,,,,,,,,,,
GRACHO CARDOSO-SE,,SE,,,"381,76",,,,,,,-,,,,,,"381,76",,,,,"381,76",,,,,,,,,,,
ILHA DAS FLORES-SE,,SE,,,"381,76",,,,,,,-,,,,,,"381,76",,,,,"381,76",,,,,,,,,,,
INDIAROBA-SE,,SE,,,"400,85",,,,,,,-,,,,,,"400,85",,,,,"400,85",,,,,,,,,,,
ITABAIANA-SE,,SE,,,"668,08",,,,,,,-,,,,,,"668,08",,,,,"668,08",,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITABAIANINHA-SE,,SE,,,"553,56",,,,,,,-,,,,,,"553,56",,,,,"553,56",,,,,,,,,,,
ITABI-SE,,SE,,,"381,76",,,,,,,-,,,,,,"381,76",,,,,"381,76",,,,,,,,,,,
ITAPORANGA D'AJUDA-SE,,SE,,,"16.467,46",,,,,,,"14.092,39",,,,,,"30.559,85",,,,,"30.559,85",,,,,,,,,,,
JAPARATUBA-SE,,SE,,,"29.762,91",,,,,,,"24.307,06",,,,,,"54.069,97",,,,,"54.069,97",,,,,,,,,,,
JAPOATA-SE,,SE,,,"400,85",,,,,,,-,,,,,,"400,85",,,,,"400,85",,,,,,,,,,,
LAGARTO-SE,,SE,,,"668,08",,,,,,,-,,,,,,"668,08",,,,,"668,08",,,,,,,,,,,
LARANJEIRAS-SE,,SE,,,"5.554,42",,,,,,,-,,,,,,"5.554,42",,,,,"5.554,42",,,,,,,,,,,
MACAMBIRA-SE,,SE,,,"381,76",,,,,,,-,,,,,,"381,76",,,,,"381,76",,,,,,,,,,,
MALHADA DOS BOIS-SE,,SE,,,"381,76",,,,,,,-,,,,,,"381,76",,,,,"381,76",,,,,,,,,,,
MALHADOR-SE,,SE,,,"400,85",,,,,,,-,,,,,,"400,85",,,,,"400,85",,,,,,,,,,,
MARUIM-SE,,SE,,,"6.636,82",,,,,,,"1.063,00",,,,,,"7.699,82",,,,,"7.699,82",,,,,,,,,,,
MOITA BONITA-SE,,SE,,,"400,85",,,,,,,-,,,,,,"400,85",,,,,"400,85",,,,,,,,,,,
MONTE ALEGRE DE SERGIPE-SE,,SE,,,"400,85",,,,,,,-,,,,,,"400,85",,,,,"400,85",,,,,,,,,,,
MURIBECA-SE,,SE,,,"381,76",,,,,,,-,,,,,,"381,76",,,,,"381,76",,,,,,,,,,,
NEOPOLIS-SE,,SE,,,"458,11",,,,,,,-,,,,,,"458,11",,,,,"458,11",,,,,,,,,,,
NOSSA SENHORA APARECIDA-SE,,SE,,,"381,76",,,,,,,-,,,,,,"381,76",,,,,"381,76",,,,,,,,,,,
NOSSA SENHORA DA GLORIA-SE,,SE,,,"515,38",,,,,,,-,,,,,,"515,38",,,,,"515,38",,,,,,,,,,,
NOSSA SENHORA DAS DORES-SE,,SE,,,"496,29",,,,,,,-,,,,,,"496,29",,,,,"496,29",,,,,,,,,,,
NOSSA SENHORA DE LOURDES-SE,,SE,,,"381,76",,,,,,,-,,,,,,"381,76",,,,,"381,76",,,,,,,,,,,
NOSSA SENHORA DO SOCORRO-SE,,SE,,,"5.764,39",,,,,,,-,,,,,,"5.764,39",,,,,"5.764,39",,,,,,,,,,,
PACATUBA-SE,,SE,,,"45.606,01",,,,,,,"1.771,83",,,,,,"47.377,84",,,,,"47.377,84",,,,,,,,,,,
PEDRA MOLE-SE,,SE,,,"381,76",,,,,,,-,,,,,,"381,76",,,,,"381,76",,,,,,,,,,,
PEDRINHAS-SE,,SE,,,"381,76",,,,,,,-,,,,,,"381,76",,,,,"381,76",,,,,,,,,,,
PINHAO-SE,,SE,,,"381,76",,,,,,,-,,,,,,"381,76",,,,,"381,76",,,,,,,,,,,
PIRAMBU-SE,,SE,,,"14.044,95",,,,,,,"530,67",,,,,,"14.575,62",,,,,"14.575,62",,,,,,,,,,,
POCO REDONDO-SE,,SE,,,"477,20",,,,,,,-,,,,,,"477,20",,,,,"477,20",,,,,,,,,,,
POCO VERDE-SE,,SE,,,"458,11",,,,,,,-,,,,,,"458,11",,,,,"458,11",,,,,,,,,,,
PORTO DA FOLHA-SE,,SE,,,"496,29",,,,,,,-,,,,,,"496,29",,,,,"496,29",,,,,,,,,,,
PROPRIA-SE,,SE,,,"515,38",,,,,,,-,,,,,,"515,38",,,,,"515,38",,,,,,,,,,,
RIACHAO DO DANTAS-SE,,SE,,,"458,11",,,,,,,-,,,,,,"458,11",,,,,"458,11",,,,,,,,,,,
RIACHUELO-SE,,SE,,,"7.351,05",,,,,,,"1.530,78",,,,,,"8.881,83",,,,,"8.881,83",,,,,,,,,,,
RIBEIROPOLIS-SE,,SE,,,"439,03",,,,,,,-,,,,,,"439,03",,,,,"439,03",,,,,,,,,,,
ROSARIO DO CATETE-SE,,SE,,,"9.266,45",,,,,,,"3.082,21",,,,,,"12.348,66",,,,,"12.348,66",,,,,,,,,,,
SALGADO-SE,,SE,,,"458,11",,,,,,,-,,,,,,"458,11",,,,,"458,11",,,,,,,,,,,
SANTA LUZIA DO ITANHY-SE,,SE,,,"400,85",,,,,,,-,,,,,,"400,85",,,,,"400,85",,,,,,,,,,,
SANTA ROSA DE LIMA-SE,,SE,,,"381,76",,,,,,,-,,,,,,"381,76",,,,,"381,76",,,,,,,,,,,
SANTANA DO SAO FRANCISCO-SE,,SE,,,"381,76",,,,,,,-,,,,,,"381,76",,,,,"381,76",,,,,,,,,,,
SANTO AMARO DAS BROTAS-SE,,SE,,,"6.013,76",,,,,,,"454,12",,,,,,"6.467,88",,,,,"6.467,88",,,,,,,,,,,
SAO CRISTOVAO-SE,,SE,,,"6.036,97",,,,,,,"5.680,75",,,,,,"11.717,72",,,,,"11.717,72",,,,,,,,,,,
SAO DOMINGOS-SE,,SE,,,"381,76",,,,,,,-,,,,,,"381,76",,,,,"381,76",,,,,,,,,,,
SAO FRANCISCO-SE,,SE,,,"381,76",,,,,,,-,,,,,,"381,76",,,,,"381,76",,,,,,,,,,,
SAO MIGUEL DO ALEIXO-SE,,SE,,,"381,76",,,,,,,-,,,,,,"381,76",,,,,"381,76",,,,,,,,,,,
SIMAO DIAS-SE,,SE,,,"553,56",,,,,,,-,,,,,,"553,56",,,,,"553,56",,,,,,,,,,,
SIRIRI-SE,,SE,,,"8.979,08",,,,,,,"3.396,43",,,,,,"12.375,51",,,,,"12.375,51",,,,,,,,,,,
TELHA-SE,,SE,,,"381,76",,,,,,,-,,,,,,"381,76",,,,,"381,76",,,,,,,,,,,
TOBIAS BARRETO-SE,,SE,,,"591,73",,,,,,,-,,,,,,"591,73",,,,,"591,73",,,,,,,,,,,
TOMAR DO GERU-SE,,SE,,,"419,94",,,,,,,-,,,,,,"419,94",,,,,"419,94",,,,,,,,,,,
UMBAUBA-SE,,SE,,,"458,11",,,,,,,-,,,,,,"458,11",,,,,"458,11",,,,,,,,,,,
ARUJA-SP,,SP,,,"416,81",,,,,,,-,,,,,,"416,81",,,,,"416,81",,,,,,,,,,,
BARRA DO TURVO-SP,,SP,,,"260,51",,,,,,,-,,,,,,"260,51",,,,,"260,51",,,,,,,,,,,
BARUERI-SP,,SP,,,"521,02",,,,,,,-,,,,,,"521,02",,,,,"521,02",,,,,,,,,,,
BERTIOGA-SP,,SP,,,"14.372,55",,,,,,,"21.221,98",,,,,,"35.594,53",,,,,"35.594,53",,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIRITIBA-MIRIM-SP,,SP,,,"338,66",,,,,,,-,,,,,,"338,66",,,,,"338,66",,,,,,,,,,,
CAIEIRAS-SP,,SP,,,"429,84",,,,,,,-,,,,,,"429,84",,,,,"429,84",,,,,,,,,,,
CAJAMAR-SP,,SP,,,"403,79",,,,,,,-,,,,,,"403,79",,,,,"403,79",,,,,,,,,,,
CAJATI-SP,,SP,,,"351,69",,,,,,,-,,,,,,"351,69",,,,,"351,69",,,,,,,,,,,
CANANEIA-SP,,SP,,,"11.977,13",,,,,,,"20.342,96",,,,,,"32.320,09",,,,,"32.320,09",,,,,,,,,,,
CARAPICUIBA-SP,,SP,,,"521,02",,,,,,,-,,,,,,"521,02",,,,,"521,02",,,,,,,,,,,
COTIA-SP,,SP,,,"494,97",,,,,,,-,,,,,,"494,97",,,,,"494,97",,,,,,,,,,,
DIADEMA-SP,,SP,,,"521,02",,,,,,,-,,,,,,"521,02",,,,,"521,02",,,,,,,,,,,
ELDORADO-SP,,SP,,,"286,56",,,,,,,-,,,,,,"286,56",,,,,"286,56",,,,,,,,,,,
EMBU-SP,,SP,,,"521,02",,,,,,,-,,,,,,"521,02",,,,,"521,02",,,,,,,,,,,
EMBU-GUACU-SP,,SP,,,"403,79",,,,,,,-,,,,,,"403,79",,,,,"403,79",,,,,,,,,,,
FERRAZ DE VASCONCELOS-SP,,SP,,,"494,97",,,,,,,-,,,,,,"494,97",,,,,"494,97",,,,,,,,,,,
FRANCISCO MORATO-SP,,SP,,,"481,94",,,,,,,-,,,,,,"481,94",,,,,"481,94",,,,,,,,,,,
FRANCO DA ROCHA-SP,,SP,,,"481,94",,,,,,,-,,,,,,"481,94",,,,,"481,94",,,,,,,,,,,
GUARUJA-SP,,SP,,,"521,02",,,,,,,-,,,,,,"521,02",,,,,"521,02",,,,,,,,,,,
GUARULHOS-SP,,SP,,,"521,02",,,,,,,-,,,,,,"521,02",,,,,"521,02",,,,,,,,,,,
IGUAPE-SP,,SP,,,"351,69",,,,,,,-,,,,,,"351,69",,,,,"351,69",,,,,,,,,,,
ILHA COMPRIDA-SP,,SP,,,"260,51",,,,,,,-,,,,,,"260,51",,,,,"260,51",,,,,,,,,,,
ILHABELA-SP,,SP,,,-,,,,,,,"214.668,11",,,,,,"214.668,11",,,,,"214.668,11",,,,,,,,,,,
ITANHAEM-SP,,SP,,,"429,84",,,,,,,-,,,,,,"429,84",,,,,"429,84",,,,,,,,,,,
ITAPECERICA DA SERRA-SP,,SP,,,"481,94",,,,,,,-,,,,,,"481,94",,,,,"481,94",,,,,,,,,,,
ITAPEVI-SP,,SP,,,"507,99",,,,,,,-,,,,,,"507,99",,,,,"507,99",,,,,,,,,,,
ITAQUAQUECETUBA-SP,,SP,,,"521,02",,,,,,,-,,,,,,"521,02",,,,,"521,02",,,,,,,,,,,
ITARIRI-SP,,SP,,,"273,53",,,,,,,-,,,,,,"273,53",,,,,"273,53",,,,,,,,,,,
JACUPIRANGA-SP,,SP,,,"299,58",,,,,,,-,,,,,,"299,58",,,,,"299,58",,,,,,,,,,,
JANDIRA-SP,,SP,,,"455,89",,,,,,,-,,,,,,"455,89",,,,,"455,89",,,,,,,,,,,
JUQUIA-SP,,SP,,,"325,64",,,,,,,-,,,,,,"325,64",,,,,"325,64",,,,,,,,,,,
JUQUITIBA-SP,,SP,,,"338,66",,,,,,,-,,,,,,"338,66",,,,,"338,66",,,,,,,,,,,
MAIRIPORA-SP,,SP,,,"416,81",,,,,,,-,,,,,,"416,81",,,,,"416,81",,,,,,,,,,,
MIRACATU-SP,,SP,,,"338,66",,,,,,,-,,,,,,"338,66",,,,,"338,66",,,,,,,,,,,
MOJI DAS CRUZES-SP,,SP,,,"521,02",,,,,,,-,,,,,,"521,02",,,,,"521,02",,,,,,,,,,,
MONGAGUA-SP,,SP,,,"351,69",,,,,,,-,,,,,,"351,69",,,,,"351,69",,,,,,,,,,,
OSASCO-SP,,SP,,,"521,02",,,,,,,-,,,,,,"521,02",,,,,"521,02",,,,,,,,,,,
PARIQUERA-ACU-SP,,SP,,,"299,58",,,,,,,-,,,,,,"299,58",,,,,"299,58",,,,,,,,,,,
PEDRO DE TOLEDO-SP,,SP,,,"260,51",,,,,,,-,,,,,,"260,51",,,,,"260,51",,,,,,,,,,,
PERUIBE-SP,,SP,,,"403,79",,,,,,,-,,,,,,"403,79",,,,,"403,79",,,,,,,,,,,
PIRAPORA DO BOM JESUS-SP,,SP,,,"273,53",,,,,,,-,,,,,,"273,53",,,,,"273,53",,,,,,,,,,,
POA-SP,,SP,,,"468,92",,,,,,,-,,,,,,"468,92",,,,,"468,92",,,,,,,,,,,
REGISTRO-SP,,SP,,,"416,81",,,,,,,-,,,,,,"416,81",,,,,"416,81",,,,,,,,,,,
RIBEIRAO PIRES-SP,,SP,,,"481,94",,,,,,,-,,,,,,"481,94",,,,,"481,94",,,,,,,,,,,
RIO GRANDE DA SERRA-SP,,SP,,,"377,74",,,,,,,-,,,,,,"377,74",,,,,"377,74",,,,,,,,,,,
SALESOPOLIS-SP,,SP,,,"286,56",,,,,,,-,,,,,,"286,56",,,,,"286,56",,,,,,,,,,,
SANTA ISABEL-SP,,SP,,,"403,79",,,,,,,-,,,,,,"403,79",,,,,"403,79",,,,,,,,,,,
SANTANA DE PARNAIBA-SP,,SP,,,"429,84",,,,,,,-,,,,,,"429,84",,,,,"429,84",,,,,,,,,,,
SANTO ANDRE-SP,,SP,,,"521,02",,,,,,,-,,,,,,"521,02",,,,,"521,02",,,,,,,,,,,
SANTOS-SP,,SP,,,"521,02",,,,,,,-,,,,,,"521,02",,,,,"521,02",,,,,,,,,,,
SAO BERNARDO DO CAMPO-SP,,SP,,,"521,02",,,,,,,-,,,,,,"521,02",,,,,"521,02",,,,,,,,,,,
SAO CAETANO DO SUL-SP,,SP,,,"507,99",,,,,,,-,,,,,,"507,99",,,,,"507,99",,,,,,,,,,,
SAO LOURENCO DA SERRA-SP,,SP,,,"273,53",,,,,,,-,,,,,,"273,53",,,,,"273,53",,,,,,,,,,,
SAO PAULO-SP,,SP,,,"521,02",,,,,,,-,,,,,,"521,02",,,,,"521,02",,,,,,,,,,,
SAO SEBASTIAO-SP,,SP,,,"36.794,56",,,,,,,"322.002,17",,,,,,"358.796,73",,,,,"358.796,73",,,,,,,,,,,
SAO VICENTE-SP,,SP,,,"4.042,28",,,,,,,-,,,,,,"4.042,28",,,,,"4.042,28",,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SETE BARRAS-SP,,SP,,,"286,56",,,,,,,-,,,,,,"286,56",,,,,"286,56",,,,,,,,,,,
TABOAO DA SERRA-SP,,SP,,,"521,02",,,,,,,-,,,,,,"521,02",,,,,"521,02",,,,,,,,,,,
VARGEM GRANDE PAULISTA-SP,,SP,,,"351,69",,,,,,,-,,,,,,"351,69",,,,,"351,69",,,,,,,,,,,
