RIBEIRAO DO LARGO-BA,,,,,BA,,,,"29,90",,,,-,,,,,,,"29,90",,,,,,,"317,88",,,,,,,,,,
RIO REAL-BA,,,,,BA,,,,"37,69",,,,-,,,,,,,"37,69",,,,,,,"404,23",,,,,,,,,,
RUY BARBOSA-BA,,,,,BA,,,,"36,40",,,,-,,,,,,,"36,40",,,,,,,"402,94",,,,,,,,,,
SALINAS DA MARGARIDA-BA,,,,,BA,,,,"756,06",,,,"1.228,77",,,,,,,"1.984,83",,,,,,,"21.506,47",,,,,,,,,,
SALVADOR-BA,,,,,BA,,,,"1.440,05",,,,"88.418,33",,,,,,,"89.858,38",,,,,,,"670.883,78",,,,,,,,,,
SANTA BARBARA-BA,,,,,BA,,,,"31,20",,,,-,,,,,,,"31,20",,,,,,,"345,47",,,,,,,,,,
SANTA BRIGIDA-BA,,,,,BA,,,,"31,20",,,,-,,,,,,,"31,20",,,,,,,"345,47",,,,,,,,,,
SANTA INES-BA,,,,,BA,,,,"27,29",,,,-,,,,,,,"27,29",,,,,,,"302,28",,,,,,,,,,
SANTA TERESINHA-BA,,,,,BA,,,,"26,00",,,,-,,,,,,,"26,00",,,,,,,"287,81",,,,,,,,,,
SANTA LUZ-BA,,,,,BA,,,,"36,40",,,,-,,,,,,,"36,40",,,,,,,"402,94",,,,,,,,,,
SANTANOPOLIS-BA,,,,,BA,,,,"26,00",,,,-,,,,,,,"26,00",,,,,,,"287,81",,,,,,,,,,
SANTO AMARO-BA,,,,,BA,,,,"1.188,03",,,,"1.228,77",,,,,,,"2.416,80",,,,,,,"26.697,56",,,,,,,,,,
SANTO ANTONIO DE JESUS-BA,,,,,BA,,,,"45,49",,,,-,,,,,,,"45,49",,,,,,,"490,62",,,,,,,,,,
SANTO ESTEVAO-BA,,,,,BA,,,,"40,30",,,,-,,,,,,,"40,30",,,,,,,"433,15",,,,,,,,,,
SÃO DOMINGOS-BA,,,,,BA,,,,"26,00",,,,-,,,,,,,"26,00",,,,,,,"287,81",,,,,,,,,,
SÃO FELIPE-BA,,,,,BA,,,,"33,79",,,,-,,,,,,,"33,79",,,,,,,"374,19",,,,,,,,,,
SÃO FELIX-BA,,,,,BA,,,,"28,59",,,,-,,,,,,,"28,59",,,,,,,"316,57",,,,,,,,,,
SÃO FRANCISCO DO CONDE-BA,,,,,BA,,,,"223.565,02",,,,"112.680,12",,,,,,,"336.245,14",,,,,,,"2.860.247,08",,,,,,,,,,
SÃO GONCALO DOS CAMPOS-BA,,,,,BA,,,,"35,10",,,,-,,,,,,,"35,10",,,,,,,"388,66",,,,,,,,,,
SÃO JOSE DO JACUIPE-BA,,,,,BA,,,,"26,00",,,,-,,,,,,,"26,00",,,,,,,"327,13",,,,,,,,,,
SÃO MIGUEL DAS MATAS-BA,,,,,BA,,,,"27,29",,,,-,,,,,,,"27,29",,,,,,,"302,28",,,,,,,,,,
SÃO SEBASTIAO DO PASSE-BA,,,,,BA,,,,"98.971,57",,,,"90.316,74",,,,,,,"189.288,31",,,,,,,"1.728.422,54",,,,,,,,,,
SAPEACU-BA,,,,,BA,,,,"31,20",,,,-,,,,,,,"31,20",,,,,,,"332,33",,,,,,,,,,
SATIRO DIAS-BA,,,,,BA,,,,"31,20",,,,-,,,,,,,"31,20",,,,,,,"332,33",,,,,,,,,,
SAUBARA-BA,,,,,BA,,,,"756,06",,,,"1.228,77",,,,,,,"1.984,83",,,,,,,"21.506,47",,,,,,,,,,
SERRA PRETA-BA,,,,,BA,,,,"31,20",,,,-,,,,,,,"31,20",,,,,,,"345,47",,,,,,,,,,
SERRINHA-BA,,,,,BA,,,,"46,79",,,,-,,,,,,,"46,79",,,,,,,"505,05",,,,,,,,,,
SERROLANDIA-BA,,,,,BA,,,,"28,59",,,,-,,,,,,,"28,59",,,,,,,"316,57",,,,,,,,,,
SIMOES FILHO-BA,,,,,BA,,,,"24.414,33",,,,-,,,,,,,"24.414,33",,,,,,,"247.520,79",,,,,,,,,,
SITIO DO QUINTO-BA,,,,,BA,,,,"31,20",,,,-,,,,,,,"31,20",,,,,,,"319,18",,,,,,,,,,
TANQUINHO-BA,,,,,BA,,,,"26,00",,,,-,,,,,,,"26,00",,,,,,,"287,81",,,,,,,,,,
TAPIRAMUTA-BA,,,,,BA,,,,"31,20",,,,-,,,,,,,"31,20",,,,,,,"319,18",,,,,,,,,,
TEODORO SAMPAIO-BA,,,,,BA,,,,"26.420,24",,,,"1.307,22",,,,,,,"27.727,46",,,,,,,"238.765,34",,,,,,,,,,
TEOFILANDIA-BA,,,,,BA,,,,"33,79",,,,-,,,,,,,"33,79",,,,,,,"374,19",,,,,,,,,,
TERRA NOVA-BA,,,,,BA,,,,"28,59",,,,-,,,,,,,"28,59",,,,,,,"316,57",,,,,,,,,,
TUCANO-BA,,,,,BA,,,,"41,59",,,,-,,,,,,,"41,59",,,,,,,"447,41",,,,,,,,,,
UAUA-BA,,,,,BA,,,,"35,10",,,,-,,,,,,,"35,10",,,,,,,"388,66",,,,,,,,,,
UBAIRA-BA,,,,,BA,,,,"33,79",,,,-,,,,,,,"33,79",,,,,,,"387,35",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VALENTE-BA,,,,,BA,,,,"32,49",,,,-,,,,,,,"32,49",,,,,,,"346,76",,,,,,,,,,
VARZEA DA ROCA-BA,,,,,BA,,,,"28,59",,,,-,,,,,,,"28,59",,,,,,,"316,57",,,,,,,,,,
VARZEA DO POCO-BA,,,,,BA,,,,"26,00",,,,-,,,,,,,"26,00",,,,,,,"300,99",,,,,,,,,,
VARZEA NOVA-BA,,,,,BA,,,,"29,90",,,,-,,,,,,,"29,90",,,,,,,"317,88",,,,,,,,,,
VARZEDO-BA,,,,,BA,,,,"26,00",,,,-,,,,,,,"26,00",,,,,,,"287,81",,,,,,,,,,
VERA CRUZ-BA,,,,,BA,,,,"36,40",,,,-,,,,,,,"36,40",,,,,,,"389,96",,,,,,,,,,
VITORIA DA CONQUISTA-BA,,,,,BA,,,,"52,00",,,,-,,,,,,,"52,00",,,,,,,"575,69",,,,,,,,,,
ACARAPE-CE,,,,,CE,,,,"755,98",,,,-,,,,,,,"755,98",,,,,,,"5.191,85",,,,,,,,,,
ACARAU-CE,,,,,CE,,,,"1.098,67",,,,-,,,,,,,"1.098,67",,,,,,,"10.523,72",,,,,,,,,,
ALCANTARAS-CE,,,,,CE,,,,"686,41",,,,-,,,,,,,"686,41",,,,,,,"6.767,31",,,,,,,,,,
ALTO SANTO-CE,,,,,CE,,,,"790,25",,,,-,,,,,,,"790,25",,,,,,,"5.426,29",,,,,,,,,,
AMONTADA-CE,,,,,CE,,,,"28.955,06",,,,"44.377,96",,,,,,,"73.333,02",,,,,,,"648.226,11",,,,,,,,,,
APUIARES-CE,,,,,CE,,,,"755,98",,,,-,,,,,,,"755,98",,,,,,,"7.140,59",,,,,,,,,,
ARACATI-CE,,,,,CE,,,,"263.838,98",,,,"12.036,54",,,,,,,"275.875,52",,,,,,,"2.389.555,63",,,,,,,,,,
ARACOIABA-CE,,,,,CE,,,,"927,33",,,,-,,,,,,,"927,33",,,,,,,"6.408,46",,,,,,,,,,
ARARENDA-CE,,,,,CE,,,,"720,68",,,,-,,,,,,,"720,68",,,,,,,"7.105,29",,,,,,,,,,
ARATUBA-CE,,,,,CE,,,,"755,98",,,,-,,,,,,,"755,98",,,,,,,"5.181,60",,,,,,,,,,
BANABUIU-CE,,,,,CE,,,,"824,52",,,,-,,,,,,,"824,52",,,,,,,"5.674,39",,,,,,,,,,
BARREIRA-CE,,,,,CE,,,,"824,52",,,,-,,,,,,,"824,52",,,,,,,"5.881,39",,,,,,,,,,
BARROQUINHA-CE,,,,,CE,,,,"755,98",,,,-,,,,,,,"755,98",,,,,,,"7.444,30",,,,,,,,,,
BATURITE-CE,,,,,CE,,,,"961,59",,,,-,,,,,,,"961,59",,,,,,,"6.863,53",,,,,,,,,,
BEBERIBE-CE,,,,,CE,,,,"1.064,40",,,,-,,,,,,,"1.064,40",,,,,,,"7.387,19",,,,,,,,,,
BELA CRUZ-CE,,,,,CE,,,,"961,59",,,,-,,,,,,,"961,59",,,,,,,"9.171,84",,,,,,,,,,
BOA VIAGEM-CE,,,,,CE,,,,"1.098,67",,,,-,,,,,,,"1.098,67",,,,,,,"7.631,87",,,,,,,,,,
CAMOCIM-CE,,,,,CE,,,,"1.098,67",,,,-,,,,,,,"1.098,67",,,,,,,"10.827,45",,,,,,,,,,
CANINDE-CE,,,,,CE,,,,"1.167,20",,,,-,,,,,,,"1.167,20",,,,,,,"11.506,80",,,,,,,,,,
CAPISTRANO-CE,,,,,CE,,,,"790,25",,,,-,,,,,,,"790,25",,,,,,,"5.640,12",,,,,,,,,,
CARIDADE-CE,,,,,CE,,,,"790,25",,,,-,,,,,,,"790,25",,,,,,,"7.478,57",,,,,,,,,,
CARIRE-CE,,,,,CE,,,,"858,79",,,,-,,,,,,,"858,79",,,,,,,"8.461,63",,,,,,,,,,
CARNAUBAL-CE,,,,,CE,,,,"790,25",,,,-,,,,,,,"790,25",,,,,,,"7.785,68",,,,,,,,,,
CASCAVEL-CE,,,,,CE,,,,"1.132,94",,,,-,,,,,,,"1.132,94",,,,,,,"7.876,57",,,,,,,,,,
CATUNDA-CE,,,,,CE,,,,"686,41",,,,-,,,,,,,"686,41",,,,,,,"6.767,31",,,,,,,,,,
CHAVAL-CE,,,,,CE,,,,"755,98",,,,-,,,,,,,"755,98",,,,,,,"7.140,59",,,,,,,,,,
CHOROZINHO-CE,,,,,CE,,,,"858,79",,,,-,,,,,,,"858,79",,,,,,,"5.915,66",,,,,,,,,,
COREAU-CE,,,,,CE,,,,"858,79",,,,-,,,,,,,"858,79",,,,,,,"8.461,63",,,,,,,,,,
CRATEUS-CE,,,,,CE,,,,"1.167,20",,,,-,,,,,,,"1.167,20",,,,,,,"11.506,80",,,,,,,,,,
CROATA-CE,,,,,CE,,,,"824,52",,,,-,,,,,,,"824,52",,,,,,,"7.819,95",,,,,,,,,,
CRUZ-CE,,,,,CE,,,,"858,79",,,,-,,,,,,,"858,79",,,,,,,"8.154,52",,,,,,,,,,
DEPUTADO IRAPUAN PINHEIRO-CE,,,,,CE,,,,"686,41",,,,-,,,,,,,"686,41",,,,,,,"4.901,59",,,,,,,,,,
ERERE-CE,,,,,CE,,,,"686,41",,,,-,,,,,,,"686,41",,,,,,,"4.901,59",,,,,,,,,,
FORQUILHA-CE,,,,,CE,,,,"824,52",,,,-,,,,,,,"824,52",,,,,,,"8.120,25",,,,,,,,,,
FORTALEZA-CE,,,,,CE,,,,"246.153,98",,,,-,,,,,,,"246.153,98",,,,,,,"2.131.230,48",,,,,,,,,,
FORTIM-CE,,,,,CE,,,,-,,,,"445,22",,,,,,,"445,22",,,,,,,"7.545,74",,,,,,,,,,
FRECHEIRINHA-CE,,,,,CE,,,,"720,68",,,,-,,,,,,,"720,68",,,,,,,"7.105,29",,,,,,,,,,
GENERAL SAMPAIO-CE,,,,,CE,,,,"686,41",,,,-,,,,,,,"686,41",,,,,,,"6.767,31",,,,,,,,,,
GRACA-CE,,,,,CE,,,,"790,25",,,,-,,,,,,,"790,25",,,,,,,"7.785,68",,,,,,,,,,
GRANJA-CE,,,,,CE,,,,"1.098,67",,,,-,,,,,,,"1.098,67",,,,,,,"10.523,72",,,,,,,,,,
GROAIRAS-CE,,,,,CE,,,,"686,41",,,,-,,,,,,,"686,41",,,,,,,"6.767,31",,,,,,,,,,
GUARACIABA DO NORTE-CE,,,,,CE,,,,"995,86",,,,-,,,,,,,"995,86",,,,,,,"9.509,79",,,,,,,,,,
GUARAMIRANGA-CE,,,,,CE,,,,"686,41",,,,-,,,,,,,"686,41",,,,,,,"4.901,59",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HIDROLANDIA-CE,,,,,CE,,,,"824,52",,,,-,,,,,,,"824,52",,,,,,,"8.120,25",,,,,,,,,,
HORIZONTE-CE,,,,,CE,,,,"995,86",,,,-,,,,,,,"995,86",,,,,,,"6.687,39",,,,,,,,,,
IBARETAMA-CE,,,,,CE,,,,"755,98",,,,-,,,,,,,"755,98",,,,,,,"5.181,60",,,,,,,,,,
IBIAPINA-CE,,,,,CE,,,,"893,06",,,,-,,,,,,,"893,06",,,,,,,"8.799,61",,,,,,,,,,
IBICUITINGA-CE,,,,,CE,,,,"686,41",,,,-,,,,,,,"686,41",,,,,,,"4.901,59",,,,,,,,,,
ICAPUI-CE,,,,,CE,,,,"77.682,31",,,,"16.774,35",,,,,,,"94.456,66",,,,,,,"732.934,65",,,,,,,,,,
INDEPENDENCIA-CE,,,,,CE,,,,"927,33",,,,-,,,,,,,"927,33",,,,,,,"8.833,88",,,,,,,,,,
IPAPORANGA-CE,,,,,CE,,,,"720,68",,,,-,,,,,,,"720,68",,,,,,,"7.105,29",,,,,,,,,,
IPU-CE,,,,,CE,,,,"1.030,13",,,,-,,,,,,,"1.030,13",,,,,,,"9.847,80",,,,,,,,,,
IPUEIRAS-CE,,,,,CE,,,,"1.030,13",,,,-,,,,,,,"1.030,13",,,,,,,"9.847,80",,,,,,,,,,
IRACEMA-CE,,,,,CE,,,,"755,98",,,,-,,,,,,,"755,98",,,,,,,"5.392,02",,,,,,,,,,
IRAUCUBA-CE,,,,,CE,,,,"858,79",,,,-,,,,,,,"858,79",,,,,,,"8.154,52",,,,,,,,,,
ITAICABA-CE,,,,,CE,,,,"686,41",,,,-,,,,,,,"686,41",,,,,,,"4.901,59",,,,,,,,,,
ITAPAGE-CE,,,,,CE,,,,"1.064,40",,,,-,,,,,,,"1.064,40",,,,,,,"10.185,76",,,,,,,,,,
ITAPIPOCA-CE,,,,,CE,,,,"35.947,19",,,,"34.080,91",,,,,,,"70.028,10",,,,,,,"645.808,84",,,,,,,,,,
ITAPIUNA-CE,,,,,CE,,,,"824,52",,,,-,,,,,,,"824,52",,,,,,,"5.674,39",,,,,,,,,,
ITAREMA-CE,,,,,CE,,,,"27.958,16",,,,"46.990,87",,,,,,,"74.949,03",,,,,,,"595.003,53",,,,,,,,,,
ITATIRA-CE,,,,,CE,,,,"790,25",,,,-,,,,,,,"790,25",,,,,,,"5.640,12",,,,,,,,,,
JAGUARETAMA-CE,,,,,CE,,,,"858,79",,,,-,,,,,,,"858,79",,,,,,,"5.915,66",,,,,,,,,,
JAGUARIBARA-CE,,,,,CE,,,,"686,41",,,,-,,,,,,,"686,41",,,,,,,"4.901,59",,,,,,,,,,
JAGUARIBE-CE,,,,,CE,,,,"995,86",,,,-,,,,,,,"995,86",,,,,,,"7.108,24",,,,,,,,,,
JAGUARUANA-CE,,,,,CE,,,,"961,59",,,,-,,,,,,,"961,59",,,,,,,"6.863,53",,,,,,,,,,
JIJOCA DE JERICOACOARA-CE,,,,,CE,,,,"755,98",,,,-,,,,,,,"755,98",,,,,,,"6.836,88",,,,,,,,,,
LIMOEIRO DO NORTE-CE,,,,,CE,,,,"1.098,67",,,,-,,,,,,,"1.098,67",,,,,,,"7.631,87",,,,,,,,,,
MADALENA-CE,,,,,CE,,,,"790,25",,,,-,,,,,,,"790,25",,,,,,,"5.426,29",,,,,,,,,,
MARCO-CE,,,,,CE,,,,"893,06",,,,-,,,,,,,"893,06",,,,,,,"8.495,90",,,,,,,,,,
MARTINOPOLE-CE,,,,,CE,,,,"686,41",,,,-,,,,,,,"686,41",,,,,,,"6.767,31",,,,,,,,,,
MASSAPE-CE,,,,,CE,,,,"961,59",,,,-,,,,,,,"961,59",,,,,,,"9.171,84",,,,,,,,,,
MERUOCA-CE,,,,,CE,,,,"720,68",,,,-,,,,,,,"720,68",,,,,,,"7.105,29",,,,,,,,,,
MILHA-CE,,,,,CE,,,,"755,98",,,,-,,,,,,,"755,98",,,,,,,"5.392,02",,,,,,,,,,
MIRAIMA-CE,,,,,CE,,,,"720,68",,,,-,,,,,,,"720,68",,,,,,,"7.105,29",,,,,,,,,,
MOMBACA-CE,,,,,CE,,,,"1.064,40",,,,-,,,,,,,"1.064,40",,,,,,,"7.387,19",,,,,,,,,,
MONSENHOR TABOSA-CE,,,,,CE,,,,"824,52",,,,-,,,,,,,"824,52",,,,,,,"7.819,95",,,,,,,,,,
MORADA NOVA-CE,,,,,CE,,,,"1.167,20",,,,-,,,,,,,"1.167,20",,,,,,,"8.121,24",,,,,,,,,,
MORAUJO-CE,,,,,CE,,,,"686,41",,,,-,,,,,,,"686,41",,,,,,,"6.767,31",,,,,,,,,,
MORRINHOS-CE,,,,,CE,,,,"824,52",,,,-,,,,,,,"824,52",,,,,,,"7.819,95",,,,,,,,,,
MUCAMBO-CE,,,,,CE,,,,"755,98",,,,-,,,,,,,"755,98",,,,,,,"7.444,30",,,,,,,,,,
MULUNGU-CE,,,,,CE,,,,"686,41",,,,-,,,,,,,"686,41",,,,,,,"4.901,59",,,,,,,,,,
NOVA RUSSAS-CE,,,,,CE,,,,"961,59",,,,-,,,,,,,"961,59",,,,,,,"9.475,52",,,,,,,,,,
NOVO ORIENTE-CE,,,,,CE,,,,"927,33",,,,-,,,,,,,"927,33",,,,,,,"9.137,58",,,,,,,,,,
OCARA-CE,,,,,CE,,,,"893,06",,,,-,,,,,,,"893,06",,,,,,,"6.374,19",,,,,,,,,,
PACAJUS-CE,,,,,CE,,,,"1.064,40",,,,-,,,,,,,"1.064,40",,,,,,,"7.387,19",,,,,,,,,,
PACOTI-CE,,,,,CE,,,,"720,68",,,,-,,,,,,,"720,68",,,,,,,"5.146,30",,,,,,,,,,
PACUJA-CE,,,,,CE,,,,"686,41",,,,-,,,,,,,"686,41",,,,,,,"6.767,31",,,,,,,,,,
PALHANO-CE,,,,,CE,,,,"686,41",,,,-,,,,,,,"686,41",,,,,,,"4.901,59",,,,,,,,,,
PALMACIA-CE,,,,,CE,,,,"720,68",,,,-,,,,,,,"720,68",,,,,,,"4.935,86",,,,,,,,,,
PARACURU-CE,,,,,CE,,,,"26.961,26",,,,"55.758,33",,,,,,,"82.719,59",,,,,,,"730.015,27",,,,,,,,,,
PARAIPABA-CE,,,,,CE,,,,"927,33",,,,"3.417,79",,,,,,,"4.345,12",,,,,,,"33.816,02",,,,,,,,,,
PARAMOTI-CE,,,,,CE,,,,"720,68",,,,-,,,,,,,"720,68",,,,,,,"7.105,29",,,,,,,,,,
PEDRA BRANCA-CE,,,,,CE,,,,"1.064,40",,,,-,,,,,,,"1.064,40",,,,,,,"7.387,19",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PENTE COSTE-CE,,,,,CE,,,,"995,86",,,,-,,,,,,,"995,86",,,,,,,"9.509,79",,,,,,,,,,
PEREIRO-CE,,,,,CE,,,,"790,25",,,,-,,,,,,,"790,25",,,,,,,"5.426,29",,,,,,,,,,
PINDORETAMA-CE,,,,,CE,,,,"790,25",,,,-,,,,,,,"790,25",,,,,,,"5.426,29",,,,,,,,,,
PIQUET CARNEIRO-CE,,,,,CE,,,,"755,98",,,,-,,,,,,,"755,98",,,,,,,"5.392,02",,,,,,,,,,
PIRES FERREIRA-CE,,,,,CE,,,,"686,41",,,,-,,,,,,,"686,41",,,,,,,"7.071,02",,,,,,,,,,
PORANGA-CE,,,,,CE,,,,"720,68",,,,-,,,,,,,"720,68",,,,,,,"7.105,29",,,,,,,,,,
POTIRETAMA-CE,,,,,CE,,,,"686,41",,,,-,,,,,,,"686,41",,,,,,,"4.901,59",,,,,,,,,,
QUITERIANOPOLIS-CE,,,,,CE,,,,"858,79",,,,-,,,,,,,"858,79",,,,,,,"8.154,52",,,,,,,,,,
QUIXADA-CE,,,,,CE,,,,"1.167,20",,,,-,,,,,,,"1.167,20",,,,,,,"8.335,08",,,,,,,,,,
QUIXERAMOBIM-CE,,,,,CE,,,,"1.132,94",,,,-,,,,,,,"1.132,94",,,,,,,"8.086,98",,,,,,,,,,
QUIXERE-CE,,,,,CE,,,,"824,52",,,,-,,,,,,,"824,52",,,,,,,"5.674,39",,,,,,,,,,
REDENCAO-CE,,,,,CE,,,,"927,33",,,,-,,,,,,,"927,33",,,,,,,"6.408,46",,,,,,,,,,
RERIUTABA-CE,,,,,CE,,,,"893,06",,,,-,,,,,,,"893,06",,,,,,,"8.799,61",,,,,,,,,,
RUSSAS-CE,,,,,CE,,,,"1.132,94",,,,-,,,,,,,"1.132,94",,,,,,,"7.876,57",,,,,,,,,,
SANTA QUITERIA-CE,,,,,CE,,,,"1.064,40",,,,-,,,,,,,"1.064,40",,,,,,,"10.185,76",,,,,,,,,,
SANTANA DO ACARAU-CE,,,,,CE,,,,"927,33",,,,-,,,,,,,"927,33",,,,,,,"9.137,58",,,,,,,,,,
SÃO BENEDITO-CE,,,,,CE,,,,"1.030,13",,,,-,,,,,,,"1.030,13",,,,,,,"10.151,49",,,,,,,,,,
SÃO GONCALO DO AMARANTE-CE,,,,,CE,,,,"995,86",,,,-,,,,,,,"995,86",,,,,,,"9.813,53",,,,,,,,,,
SAO JOAO DO JAGUARIBE-CE,,,,,CE,,,,"686,41",,,,-,,,,,,,"686,41",,,,,,,"4.901,59",,,,,,,,,,
SÃO LUIS DO CURU-CE,,,,,CE,,,,"720,68",,,,-,,,,,,,"720,68",,,,,,,"7.105,29",,,,,,,,,,
SENADOR POMPEU-CE,,,,,CE,,,,"927,33",,,,-,,,,,,,"927,33",,,,,,,"6.618,86",,,,,,,,,,
SENADOR SA-CE,,,,,CE,,,,"686,41",,,,-,,,,,,,"686,41",,,,,,,"6.767,31",,,,,,,,,,
SOBRAL-CE,,,,,CE,,,,"1.373,85",,,,-,,,,,,,"1.373,85",,,,,,,"13.231,96",,,,,,,,,,
SOLONOPOLE-CE,,,,,CE,,,,"824,52",,,,-,,,,,,,"824,52",,,,,,,"5.881,39",,,,,,,,,,
TABULEIRO DO NORTE-CE,,,,,CE,,,,"927,33",,,,-,,,,,,,"927,33",,,,,,,"6.618,86",,,,,,,,,,
TAMBORIL-CE,,,,,CE,,,,"927,33",,,,-,,,,,,,"927,33",,,,,,,"9.137,58",,,,,,,,,,
TEJUCUOCA-CE,,,,,CE,,,,"755,98",,,,-,,,,,,,"755,98",,,,,,,"7.140,59",,,,,,,,,,
TIANGUA-CE,,,,,CE,,,,"1.132,94",,,,-,,,,,,,"1.132,94",,,,,,,"10.861,72",,,,,,,,,,
TRAIRI-CE,,,,,CE,,,,"30.952,32",,,,"66.273,61",,,,,,,"97.225,93",,,,,,,"807.346,09",,,,,,,,,,
TURURU-CE,,,,,CE,,,,"720,68",,,,-,,,,,,,"720,68",,,,,,,"7.105,29",,,,,,,,,,
UBAJARA-CE,,,,,CE,,,,"927,33",,,,-,,,,,,,"927,33",,,,,,,"9.137,58",,,,,,,,,,
UMIRIM-CE,,,,,CE,,,,"824,52",,,,-,,,,,,,"824,52",,,,,,,"7.819,95",,,,,,,,,,
URUBURETAMA-CE,,,,,CE,,,,"824,52",,,,-,,,,,,,"824,52",,,,,,,"7.819,95",,,,,,,,,,
URUOCA-CE,,,,,CE,,,,"720,68",,,,-,,,,,,,"720,68",,,,,,,"7.105,29",,,,,,,,,,
VARJOTA-CE,,,,,CE,,,,"824,52",,,,-,,,,,,,"824,52",,,,,,,"7.819,95",,,,,,,,,,
VICOSA DO CEARA-CE,,,,,CE,,,,"1.064,40",,,,-,,,,,,,"1.064,40",,,,,,,"10.489,45",,,,,,,,,,
AFONSO CLAUDIO-ES,,,,,ES,,,,"34,10",,,,-,,,,,,,"34,10",,,,,,,"286,16",,,,,,,,,,
AGUA DOCE DO NORTE-ES,,,,,ES,,,,"25,84",,,,-,,,,,,,"25,84",,,,,,,"223,89",,,,,,,,,,
AGUIA BRANCA-ES,,,,,ES,,,,"23,50",,,,-,,,,,,,"23,50",,,,,,,"203,56",,,,,,,,,,
ALEGRE-ES,,,,,ES,,,,"32,91",,,,-,,,,,,,"32,91",,,,,,,"284,97",,,,,,,,,,
ALFREDO CHAVES-ES,,,,,ES,,,,"25,84",,,,-,,,,,,,"25,84",,,,,,,"223,89",,,,,,,,,,
ALTO RIO NOVO-ES,,,,,ES,,,,"23,50",,,,-,,,,,,,"23,50",,,,,,,"203,56",,,,,,,,,,
APIACA-ES,,,,,ES,,,,"23,50",,,,-,,,,,,,"23,50",,,,,,,"203,56",,,,,,,,,,
ATILIO VIVACQUA-ES,,,,,ES,,,,"23,50",,,,-,,,,,,,"23,50",,,,,,,"203,56",,,,,,,,,,
BAIXO GUANDU-ES,,,,,ES,,,,"31,73",,,,-,,,,,,,"31,73",,,,,,,"274,81",,,,,,,,,,
BARRA DE SAO FRANCISCO-ES,,,,,ES,,,,"35,25",,,,-,,,,,,,"35,25",,,,,,,"305,3",,,,,,,,,,
BOA ESPERANCA-ES,,,,,ES,,,,"25,84",,,,-,,,,,,,"25,84",,,,,,,"223,89",,,,,,,,,,
BOM JESUS DO NORTE-ES,,,,,ES,,,,"23,50",,,,-,,,,,,,"23,50",,,,,,,"203,56",,,,,,,,,,
BREJETUBA-ES,,,,,ES,,,,"24,68",,,,-,,,,,,,"24,68",,,,,,,"204,74",,,,,,,,,,
CACHOEIRO DE ITAPEMIRIM-ES,,,,,ES,,,,"47,00",,,,-,,,,,,,"47,00",,,,,,,"407,1",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CASTELO-ES,,,,,ES,,,,"34,08",,,,-,,,,,,,"34,08",,,,,,,"286,14",,,,,,,,,,
COLATINA-ES,,,,,ES,,,,"44,66",,,,-,,,,,,,"44,66",,,,,,,"377,76",,,,,,,,,,
CONCEICAO DA BARRA-ES,,,,,ES,,,,"31.788,91",,,,"3.125,56",,,,,,,"34.914,47",,,,,,,"312.620,24",,,,,,,,,,
CONCEICAO DO CASTELO-ES,,,,,ES,,,,"24,68",,,,-,,,,,,,"24,68",,,,,,,"213,73",,,,,,,,,,
DIVINO DE SAO LOURENCO-ES,,,,,ES,,,,"23,50",,,,-,,,,,,,"23,50",,,,,,,"203,56",,,,,,,,,,
DOMINGOS MARTINS-ES,,,,,ES,,,,"32,91",,,,-,,,,,,,"32,91",,,,,,,"275,99",,,,,,,,,,
DORES DO RIO PRETO-ES,,,,,ES,,,,"23,50",,,,-,,,,,,,"23,50",,,,,,,"203,56",,,,,,,,,,
ECOPORANGA-ES,,,,,ES,,,,"30,56",,,,-,,,,,,,"30,56",,,,,,,"264,65",,,,,,,,,,
FUNDAO-ES,,,,,ES,,,,"25,84",,,,-,,,,,,,"25,84",,,,,,,"214,89",,,,,,,,,,
GOVERNADOR LINDENBERG-ES,,,,,ES,,,,"23,50",,,,-,,,,,,,"23,50",,,,,,,"23,5",,,,,,,,,,
GUACUI-ES,,,,,ES,,,,"31,73",,,,-,,,,,,,"31,73",,,,,,,"265,82",,,,,,,,,,
GUARAPARI-ES,,,,,ES,,,,"42,31",,,,-,,,,,,,"42,31",,,,,,,"357,41",,,,,,,,,,
IBATIBA-ES,,,,,ES,,,,"29,39",,,,-,,,,,,,"29,39",,,,,,,"245,44",,,,,,,,,,
IBIRACU-ES,,,,,ES,,,,"24,68",,,,-,,,,,,,"24,68",,,,,,,"204,74",,,,,,,,,,
IBITIRAMA-ES,,,,,ES,,,,"23,50",,,,-,,,,,,,"23,50",,,,,,,"203,56",,,,,,,,,,
ICONHA-ES,,,,,ES,,,,"24,68",,,,-,,,,,,,"24,68",,,,,,,"213,73",,,,,,,,,,
IRUPI-ES,,,,,ES,,,,"24,68",,,,-,,,,,,,"24,68",,,,,,,"213,73",,,,,,,,,,
