TURURU-CE,,,,,CE,,,,"511,05",,,,,,,,-,,,,,,"511,05",,,,,,,,,,"2.469,93",,,,,,,,,,,,
UBAJARA-CE,,,,,CE,,,,"657,07",,,,,,,,-,,,,,,"657,07",,,,,,,,,,"3.175,64",,,,,,,,,,,,
UMIRIM-CE,,,,,CE,,,,"559,72",,,,,,,,-,,,,,,"559,72",,,,,,,,,,"2.705,16",,,,,,,,,,,,
URUBURETAMA-CE,,,,,CE,,,,"559,72",,,,,,,,-,,,,,,"559,72",,,,,,,,,,"2.705,16",,,,,,,,,,,,
URUOCA-CE,,,,,CE,,,,"511,05",,,,,,,,-,,,,,,"511,05",,,,,,,,,,"2.469,93",,,,,,,,,,,,
VARJOTA-CE,,,,,CE,,,,"559,72",,,,,,,,-,,,,,,"559,72",,,,,,,,,,"2.705,16",,,,,,,,,,,,
VICOSA DO CEARA-CE,,,,,CE,,,,"754,41",,,,,,,,-,,,,,,"754,41",,,,,,,,,,"3.646,09",,,,,,,,,,,,
AFONSO CLAUDIO-ES,,,,,ES,,,,"26,63",,,,,,,,-,,,,,,"26,63",,,,,,,,,,"84,26",,,,,,,,,,,,
AGUA DOCE DO NORTE-ES,,,,,ES,,,,"20,92",,,,,,,,-,,,,,,"20,92",,,,,,,,,,"66,20",,,,,,,,,,,,
AGUIA BRANCA-ES,,,,,ES,,,,"19,02",,,,,,,,-,,,,,,"19,02",,,,,,,,,,"60,18",,,,,,,,,,,,
ALEGRE-ES,,,,,ES,,,,"26,63",,,,,,,,-,,,,,,"26,63",,,,,,,,,,"84,26",,,,,,,,,,,,
ALFREDO CHAVES-ES,,,,,ES,,,,"20,92",,,,,,,,-,,,,,,"20,92",,,,,,,,,,"66,20",,,,,,,,,,,,
ALTO RIO NOVO-ES,,,,,ES,,,,"19,02",,,,,,,,-,,,,,,"19,02",,,,,,,,,,"60,18",,,,,,,,,,,,
APIACA-ES,,,,,ES,,,,"19,02",,,,,,,,-,,,,,,"19,02",,,,,,,,,,"60,18",,,,,,,,,,,,
ATILIO VIVACQUA-ES,,,,,ES,,,,"19,02",,,,,,,,-,,,,,,"19,02",,,,,,,,,,"60,18",,,,,,,,,,,,
BAIXO GUANDU-ES,,,,,ES,,,,"25,68",,,,,,,,-,,,,,,"25,68",,,,,,,,,,"81,26",,,,,,,,,,,,
BARRA DE SAO FRANCISCO-ES,,,,,ES,,,,"28,53",,,,,,,,-,,,,,,"28,53",,,,,,,,,,"90,28",,,,,,,,,,,,
BOA ESPERANCA-ES,,,,,ES,,,,"20,92",,,,,,,,-,,,,,,"20,92",,,,,,,,,,"66,20",,,,,,,,,,,,
BOM JESUS DO NORTE-ES,,,,,ES,,,,"19,02",,,,,,,,-,,,,,,"19,02",,,,,,,,,,"60,18",,,,,,,,,,,,
BREJETUBA-ES,,,,,ES,,,,"19,02",,,,,,,,-,,,,,,"19,02",,,,,,,,,,"60,18",,,,,,,,,,,,
CACHOEIRO DE ITAPEMIRIM-ES,,,,,ES,,,,"38,04",,,,,,,,-,,,,,,"38,04",,,,,,,,,,"120,37",,,,,,,,,,,,
CASTELO-ES,,,,,ES,,,,"26,63",,,,,,,,-,,,,,,"26,63",,,,,,,,,,"84,26",,,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COLATINA-ES,,,,,ES,,,,"35,19",,,,,,,,-,,,,,,"35,19",,,,,,,,,,"111,35",,,,,,,,,,,,
CONCEICAO DA BARRA-ES,,,,,ES,,,,"26.259,56",,,,,,,,"2.717,07",,,,,,"28.976,63",,,,,,,,,,"91.550,87",,,,,,,,,,,,
CONCEICAO DO CASTELO-ES,,,,,ES,,,,"19,97",,,,,,,,-,,,,,,"19,97",,,,,,,,,,"63,20",,,,,,,,,,,,
DIVINO DE SAO LOURENCO-ES,,,,,ES,,,,"19,02",,,,,,,,-,,,,,,"19,02",,,,,,,,,,"60,18",,,,,,,,,,,,
DOMINGOS MARTINS-ES,,,,,ES,,,,"25,68",,,,,,,,-,,,,,,"25,68",,,,,,,,,,"81,26",,,,,,,,,,,,
DORES DO RIO PRETO-ES,,,,,ES,,,,"19,02",,,,,,,,-,,,,,,"19,02",,,,,,,,,,"60,18",,,,,,,,,,,,
ECOPORANGA-ES,,,,,ES,,,,"24,73",,,,,,,,-,,,,,,"24,73",,,,,,,,,,"78,25",,,,,,,,,,,,
FUNDAO-ES,,,,,ES,,,,"19,97",,,,,,,,-,,,,,,"19,97",,,,,,,,,,"63,20",,,,,,,,,,,,
GUACUI-ES,,,,,ES,,,,"24,73",,,,,,,,-,,,,,,"24,73",,,,,,,,,,"78,25",,,,,,,,,,,,
GUARAPARI-ES,,,,,ES,,,,"33,29",,,,,,,,-,,,,,,"33,29",,,,,,,,,,"105,34",,,,,,,,,,,,
IBATIBA-ES,,,,,ES,,,,"22,82",,,,,,,,-,,,,,,"22,82",,,,,,,,,,"72,22",,,,,,,,,,,,
IBIRACU-ES,,,,,ES,,,,"19,02",,,,,,,,-,,,,,,"19,02",,,,,,,,,,"60,18",,,,,,,,,,,,
IBITIRAMA-ES,,,,,ES,,,,"19,02",,,,,,,,-,,,,,,"19,02",,,,,,,,,,"60,18",,,,,,,,,,,,
ICONHA-ES,,,,,ES,,,,"19,97",,,,,,,,-,,,,,,"19,97",,,,,,,,,,"63,20",,,,,,,,,,,,
IRUPI-ES,,,,,ES,,,,"19,97",,,,,,,,-,,,,,,"19,97",,,,,,,,,,"63,20",,,,,,,,,,,,
ITAGUACU-ES,,,,,ES,,,,"21,87",,,,,,,,-,,,,,,"21,87",,,,,,,,,,"69,21",,,,,,,,,,,,
ITAPEMIRIM-ES,,,,,ES,,,,"25,68",,,,,,,,-,,,,,,"25,68",,,,,,,,,,"81,26",,,,,,,,,,,,
ITARANA-ES,,,,,ES,,,,"19,97",,,,,,,,-,,,,,,"19,97",,,,,,,,,,"63,20",,,,,,,,,,,,
IUNA-ES,,,,,ES,,,,"25,68",,,,,,,,-,,,,,,"25,68",,,,,,,,,,"81,26",,,,,,,,,,,,
JAGUARE-ES,,,,,ES,,,,"121.243,57",,,,,,,,"52.146,80",,,,,,"173.390,37",,,,,,,,,,"491.180,26",,,,,,,,,,,,
JERONIMO MONTEIRO-ES,,,,,ES,,,,"19,02",,,,,,,,-,,,,,,"19,02",,,,,,,,,,"60,18",,,,,,,,,,,,
JOAO NEIVA-ES,,,,,ES,,,,"21,87",,,,,,,,-,,,,,,"21,87",,,,,,,,,,"69,21",,,,,,,,,,,,
LARANJA DA TERRA-ES,,,,,ES,,,,"19,97",,,,,,,,-,,,,,,"19,97",,,,,,,,,,"63,20",,,,,,,,,,,,
LINHARES-ES,,,,,ES,,,,"285.719,62",,,,,,,,"124.182,97",,,,,,"409.902,59",,,,,,,,,,"1.334.633,02",,,,,,,,,,,,
MANTENOPOLIS-ES,,,,,ES,,,,"20,92",,,,,,,,-,,,,,,"20,92",,,,,,,,,,"66,20",,,,,,,,,,,,
MARATAIZES-ES,,,,,ES,,,,"25,68",,,,,,,,-,,,,,,"25,68",,,,,,,,,,"81,26",,,,,,,,,,,,
MARECHAL FLORIANO-ES,,,,,ES,,,,"19,97",,,,,,,,-,,,,,,"19,97",,,,,,,,,,"63,20",,,,,,,,,,,,
MARILANDIA-ES,,,,,ES,,,,"19,02",,,,,,,,-,,,,,,"19,02",,,,,,,,,,"60,18",,,,,,,,,,,,
MIMOSO DO SUL-ES,,,,,ES,,,,"25,68",,,,,,,,-,,,,,,"25,68",,,,,,,,,,"81,26",,,,,,,,,,,,
MONTANHA-ES,,,,,ES,,,,"23,78",,,,,,,,-,,,,,,"23,78",,,,,,,,,,"75,24",,,,,,,,,,,,
MUCURICI-ES,,,,,ES,,,,"19,02",,,,,,,,-,,,,,,"19,02",,,,,,,,,,"60,18",,,,,,,,,,,,
MUNIZ FREIRE-ES,,,,,ES,,,,"23,78",,,,,,,,-,,,,,,"23,78",,,,,,,,,,"75,24",,,,,,,,,,,,
MUQUI-ES,,,,,ES,,,,"20,92",,,,,,,,-,,,,,,"20,92",,,,,,,,,,"66,20",,,,,,,,,,,,
NOVA VENECIA-ES,,,,,ES,,,,"29,48",,,,,,,,-,,,,,,"29,48",,,,,,,,,,"93,29",,,,,,,,,,,,
PANCAS-ES,,,,,ES,,,,"24,73",,,,,,,,-,,,,,,"24,73",,,,,,,,,,"78,25",,,,,,,,,,,,
PEDRO CANARIO-ES,,,,,ES,,,,"24,73",,,,,,,,-,,,,,,"24,73",,,,,,,,,,"78,25",,,,,,,,,,,,
PINHEIROS-ES,,,,,ES,,,,"24,73",,,,,,,,-,,,,,,"24,73",,,,,,,,,,"78,25",,,,,,,,,,,,
PIUMA-ES,,,,,ES,,,,"20,92",,,,,,,,-,,,,,,"20,92",,,,,,,,,,"66,20",,,,,,,,,,,,
PONTO BELO-ES,,,,,ES,,,,"19,02",,,,,,,,-,,,,,,"19,02",,,,,,,,,,"60,18",,,,,,,,,,,,
PRESIDENTE KENNEDY-ES,,,,,ES,,,,"19,02",,,,,,,,"106.565,17",,,,,,"106.584,19",,,,,,,,,,"354.167,64",,,,,,,,,,,,
RIO BANANAL-ES,,,,,ES,,,,"21,87",,,,,,,,-,,,,,,"21,87",,,,,,,,,,"69,21",,,,,,,,,,,,
RIO NOVO DO SUL-ES,,,,,ES,,,,"19,97",,,,,,,,-,,,,,,"19,97",,,,,,,,,,"63,20",,,,,,,,,,,,
SANTA LEOPOLDINA-ES,,,,,ES,,,,"19,97",,,,,,,,-,,,,,,"19,97",,,,,,,,,,"63,20",,,,,,,,,,,,
SANTA MARIA DE JETIBA-ES,,,,,ES,,,,"25,68",,,,,,,,-,,,,,,"25,68",,,,,,,,,,"81,26",,,,,,,,,,,,
SANTA TERESA-ES,,,,,ES,,,,"23,78",,,,,,,,-,,,,,,"23,78",,,,,,,,,,"75,24",,,,,,,,,,,,
SAO DOMINGOS DO NORTE-ES,,,,,ES,,,,"19,02",,,,,,,,-,,,,,,"19,02",,,,,,,,,,"60,18",,,,,,,,,,,,
SAO GABRIEL DA PALHA-ES,,,,,ES,,,,"25,68",,,,,,,,-,,,,,,"25,68",,,,,,,,,,"81,26",,,,,,,,,,,,
SAO JOSE DO CALCADO-ES,,,,,ES,,,,"19,97",,,,,,,,-,,,,,,"19,97",,,,,,,,,,"63,20",,,,,,,,,,,,
SAO MATEUS-ES,,,,,ES,,,,"205.222,46",,,,,,,,"28.856,56",,,,,,"234.079,02",,,,,,,,,,"765.254,66",,,,,,,,,,,,
SAO ROQUE DO CANAA-ES,,,,,ES,,,,"19,02",,,,,,,,-,,,,,,"19,02",,,,,,,,,,"60,18",,,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOORETAMA-ES,,,,,ES,,,,"21,87",,,,,,,,-,,,,,,"21,87",,,,,,,,,,"69,21",,,,,,,,,,,,
VARGEM ALTA-ES,,,,,ES,,,,"20,92",,,,,,,,-,,,,,,"20,92",,,,,,,,,,"66,20",,,,,,,,,,,,
VENDA NOVA DO IMIGRANTE-ES,,,,,ES,,,,"21,87",,,,,,,,-,,,,,,"21,87",,,,,,,,,,"69,21",,,,,,,,,,,,
VILA PAVAO-ES,,,,,ES,,,,"19,02",,,,,,,,-,,,,,,"19,02",,,,,,,,,,"60,18",,,,,,,,,,,,
VILA VALERIO-ES,,,,,ES,,,,"20,92",,,,,,,,-,,,,,,"20,92",,,,,,,,,,"66,20",,,,,,,,,,,,
VITORIA-ES,,,,,ES,,,,"157.632,17",,,,,,,,-,,,,,,"157.632,17",,,,,,,,,,"533.059,11",,,,,,,,,,,,
ADRIANOPOLIS-PR,,,,,PR,,,,"461,68",,,,,,,,-,,,,,,"461,68",,,,,,,,,,"1.620,87",,,,,,,,,,,,
AGUDOS DO SUL-PR,,,,,PR,,,,"461,68",,,,,,,,-,,,,,,"461,68",,,,,,,,,,"1.620,87",,,,,,,,,,,,
ALMIRANTE TAMANDARE-PR,,,,,PR,,,,"807,93",,,,,,,,-,,,,,,"807,93",,,,,,,,,,"2.836,51",,,,,,,,,,,,
ANTONINA-PR,,,,,PR,,,,"577,10",,,,,,,,-,,,,,,"577,10",,,,,,,,,,"2.026,09",,,,,,,,,,,,
BALSA NOVA-PR,,,,,PR,,,,"461,68",,,,,,,,-,,,,,,"461,68",,,,,,,,,,"1.620,87",,,,,,,,,,,,
BOCAIUVA DO SUL-PR,,,,,PR,,,,"461,68",,,,,,,,-,,,,,,"461,68",,,,,,,,,,"1.620,87",,,,,,,,,,,,
CAMPINA GRANDE DO SUL-PR,,,,,PR,,,,"646,35",,,,,,,,-,,,,,,"646,35",,,,,,,,,,"2.269,22",,,,,,,,,,,,
CAMPO DO TENENTE-PR,,,,,PR,,,,"461,68",,,,,,,,-,,,,,,"461,68",,,,,,,,,,"1.620,87",,,,,,,,,,,,
CAMPO LARGO-PR,,,,,PR,,,,"831,02",,,,,,,,-,,,,,,"831,02",,,,,,,,,,"2.917,56",,,,,,,,,,,,
CAMPO MAGRO-PR,,,,,PR,,,,"554,01",,,,,,,,-,,,,,,"554,01",,,,,,,,,,"1.945,04",,,,,,,,,,,,
CERRO AZUL-PR,,,,,PR,,,,"554,01",,,,,,,,-,,,,,,"554,01",,,,,,,,,,"1.945,04",,,,,,,,,,,,
COLOMBO-PR,,,,,PR,,,,"923,35",,,,,,,,-,,,,,,"923,35",,,,,,,,,,"3.241,73",,,,,,,,,,,,
CONTENDA-PR,,,,,PR,,,,"507,84",,,,,,,,-,,,,,,"507,84",,,,,,,,,,"1.782,95",,,,,,,,,,,,
CURITIBA-PR,,,,,PR,,,,"923,35",,,,,,,,-,,,,,,"923,35",,,,,,,,,,"3.241,73",,,,,,,,,,,,
DOUTOR ULYSSES-PR,,,,,PR,,,,"461,68",,,,,,,,-,,,,,,"461,68",,,,,,,,,,"1.620,87",,,,,,,,,,,,
FAZENDA RIO GRANDE-PR,,,,,PR,,,,"715,60",,,,,,,,-,,,,,,"715,60",,,,,,,,,,"2.512,35",,,,,,,,,,,,
GUARAQUECABA-PR,,,,,PR,,,,"461,68",,,,,,,,-,,,,,,"461,68",,,,,,,,,,"1.620,87",,,,,,,,,,,,
GUARATUBA-PR,,,,,PR,,,,"16.920,88",,,,,,,,"6.917,46",,,,,,"23.838,34",,,,,,,,,,"83.692,08",,,,,,,,,,,,
ITAPERUCU-PR,,,,,PR,,,,"554,01",,,,,,,,-,,,,,,"554,01",,,,,,,,,,"1.945,04",,,,,,,,,,,,
LAPA-PR,,,,,PR,,,,"692,51",,,,,,,,-,,,,,,"692,51",,,,,,,,,,"2.431,29",,,,,,,,,,,,
MANDIRITUBA-PR,,,,,PR,,,,"530,93",,,,,,,,-,,,,,,"530,93",,,,,,,,,,"1.863,99",,,,,,,,,,,,
MATINHOS-PR,,,,,PR,,,,"15.107,93",,,,,,,,"16.068,17",,,,,,"31.176,10",,,,,,,,,,"109.453,28",,,,,,,,,,,,
MORRETES-PR,,,,,PR,,,,"530,93",,,,,,,,-,,,,,,"530,93",,,,,,,,,,"1.863,99",,,,,,,,,,,,
PARANAGUA-PR,,,,,PR,,,,"877,19",,,,,,,,"34,38",,,,,,"911,57",,,,,,,,,,"3.200,37",,,,,,,,,,,,
PIEN-PR,,,,,PR,,,,"461,68",,,,,,,,-,,,,,,"461,68",,,,,,,,,,"1.620,87",,,,,,,,,,,,
PINHAIS-PR,,,,,PR,,,,"831,02",,,,,,,,-,,,,,,"831,02",,,,,,,,,,"2.917,56",,,,,,,,,,,,
PIRAQUARA-PR,,,,,PR,,,,"738,68",,,,,,,,-,,,,,,"738,68",,,,,,,,,,"2.593,38",,,,,,,,,,,,
PONTAL DO PARANA-PR,,,,,PR,,,,"461,68",,,,,,,,"1.348,56",,,,,,"1.810,24",,,,,,,,,,"6.355,35",,,,,,,,,,,,
PORTO AMAZONAS-PR,,,,,PR,,,,"461,68",,,,,,,,-,,,,,,"461,68",,,,,,,,,,"1.620,87",,,,,,,,,,,,
QUATRO BARRAS-PR,,,,,PR,,,,"507,84",,,,,,,,-,,,,,,"507,84",,,,,,,,,,"1.782,95",,,,,,,,,,,,
QUITANDINHA-PR,,,,,PR,,,,"530,93",,,,,,,,-,,,,,,"530,93",,,,,,,,,,"1.863,99",,,,,,,,,,,,
RIO BRANCO DO SUL-PR,,,,,PR,,,,"600,18",,,,,,,,-,,,,,,"600,18",,,,,,,,,,"2.107,12",,,,,,,,,,,,
RIO NEGRO-PR,,,,,PR,,,,"623,26",,,,,,,,-,,,,,,"623,26",,,,,,,,,,"2.188,17",,,,,,,,,,,,
SAO JOSE DOS PINHAIS-PR,,,,,PR,,,,"923,35",,,,,,,,-,,,,,,"923,35",,,,,,,,,,"3.241,73",,,,,,,,,,,,
TIJUCAS DO SUL-PR,,,,,PR,,,,"484,76",,,,,,,,-,,,,,,"484,76",,,,,,,,,,"1.701,91",,,,,,,,,,,,
TUNAS DO PARANA-PR,,,,,PR,,,,"461,68",,,,,,,,-,,,,,,"461,68",,,,,,,,,,"1.620,87",,,,,,,,,,,,
ANGRA DOS REIS-RJ,,,,,RJ,,,,"137.866,71",,,,,,,,"117.831,87",,,,,,"255.698,58",,,,,,,,,,"968.479,21",,,,,,,,,,,,
APERIBE-RJ,,,,,RJ,,,,"116.329,78",,,,,,,,-,,,,,,"116.329,78",,,,,,,,,,"400.139,55",,,,,,,,,,,,
ARARUAMA-RJ,,,,,RJ,,,,"197.760,63",,,,,,,,-,,,,,,"197.760,63",,,,,,,,,,"680.237,23",,,,,,,,,,,,
ARMACAO DOS BUZIOS-RJ,,,,,RJ,,,,"765.249,17",,,,,,,,"296.675,58",,,,,,"1.061.924,75",,,,,,,,,,"3.619.668,53",,,,,,,,,,,,
ARRAIAL DO CABO-RJ,,,,,RJ,,,,"151.228,72",,,,,,,,"13.839,22",,,,,,"165.067,94",,,,,,,,,,"559.543,59",,,,,,,,,,,,
BARRA MANSA-RJ,,,,,RJ,,,,"137.866,71",,,,,,,,-,,,,,,"137.866,71",,,,,,,,,,"471.063,32",,,,,,,,,,,,
BOM JARDIM-RJ,,,,,RJ,,,,"151.228,72",,,,,,,,-,,,,,,"151.228,72",,,,,,,,,,"520.181,42",,,,,,,,,,,,
BOM JESUS DO ITABAPOANA-RJ,,,,,RJ,,,,"168.678,19",,,,,,,,-,,,,,,"168.678,19",,,,,,,,,,"580.202,35",,,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CABO FRIO-RJ,,,,,RJ,,,,"1.231.053,02",,,,,,,,"782.885,57",,,,,,"2.013.938,59",,,,,,,,,,"6.877.704,57",,,,,,,,,,,,
CACHOEIRAS DE MACACU-RJ,,,,,RJ,,,,"320.425,58",,,,,,,,-,,,,,,"320.425,58",,,,,,,,,,"1.102.167,84",,,,,,,,,,,,
CAMBUCI-RJ,,,,,RJ,,,,"133.779,25",,,,,,,,-,,,,,,"133.779,25",,,,,,,,,,"460.160,48",,,,,,,,,,,,
CAMPOS DOS GOYTACAZES-RJ,,,,,RJ,,,,"1.330.868,13",,,,,,,,"6.938.799,18",,,,,,"8.269.667,31",,,,,,,,,,"28.761.567,57",,,,,,,,,,,,
CANTAGALO-RJ,,,,,RJ,,,,"145.412,23",,,,,,,,-,,,,,,"145.412,23",,,,,,,,,,"500.174,44",,,,,,,,,,,,
CARAPEBUS-RJ,,,,,RJ,,,,"665.434,06",,,,,,,,"224.173,21",,,,,,"889.607,27",,,,,,,,,,"3.097.582,75",,,,,,,,,,,,
CARDOSO MOREIRA-RJ,,,,,RJ,,,,"122.146,27",,,,,,,,-,,,,,,"122.146,27",,,,,,,,,,"420.146,52",,,,,,,,,,,,
CARMO-RJ,,,,,RJ,,,,"133.779,25",,,,,,,,-,,,,,,"133.779,25",,,,,,,,,,"460.160,48",,,,,,,,,,,,
CASIMIRO DE ABREU-RJ,,,,,RJ,,,,"865.064,28",,,,,,,,"145.538,37",,,,,,"1.010.602,65",,,,,,,,,,"3.439.398,84",,,,,,,,,,,,
CONCEICAO DE MACABU-RJ,,,,,RJ,,,,"145.412,23",,,,,,,,-,,,,,,"145.412,23",,,,,,,,,,"500.174,44",,,,,,,,,,,,
CORDEIRO-RJ,,,,,RJ,,,,"139.595,74",,,,,,,,-,,,,,,"139.595,74",,,,,,,,,,"480.167,46",,,,,,,,,,,,
DUAS BARRAS-RJ,,,,,RJ,,,,"116.329,78",,,,,,,,-,,,,,,"116.329,78",,,,,,,,,,"400.139,55",,,,,,,,,,,,
DUQUE DE CAXIAS-RJ,,,,,RJ,,,,"632.336,72",,,,,,,,"386.457,88",,,,,,"1.018.794,60",,,,,,,,,,"3.555.112,66",,,,,,,,,,,,
GUAPIMIRIM-RJ,,,,,RJ,,,,"344.160,80",,,,,,,,-,,,,,,"344.160,80",,,,,,,,,,"1.183.809,89",,,,,,,,,,,,
IGUABA GRANDE-RJ,,,,,RJ,,,,"116.329,78",,,,,,,,-,,,,,,"116.329,78",,,,,,,,,,"400.139,55",,,,,,,,,,,,
ITALVA-RJ,,,,,RJ,,,,"127.962,76",,,,,,,,-,,,,,,"127.962,76",,,,,,,,,,"440.153,51",,,,,,,,,,,,
ITAOCARA-RJ,,,,,RJ,,,,"151.228,72",,,,,,,,-,,,,,,"151.228,72",,,,,,,,,,"520.181,42",,,,,,,,,,,,
ITAPERUNA-RJ,,,,,RJ,,,,"209.393,61",,,,,,,,-,,,,,,"209.393,61",,,,,,,,,,"720.251,19",,,,,,,,,,,,
JAPERI-RJ,,,,,RJ,,,,"137.866,71",,,,,,,,-,,,,,,"137.866,71",,,,,,,,,,"471.063,32",,,,,,,,,,,,
LAJE DO MURIAE-RJ,,,,,RJ,,,,"116.329,78",,,,,,,,-,,,,,,"116.329,78",,,,,,,,,,"400.139,55",,,,,,,,,,,,
MACAE-RJ,,,,,RJ,,,,"3.864.297,47",,,,,,,,"2.101.298,84",,,,,,"5.965.596,31",,,,,,,,,,"20.003.665,63",,,,,,,,,,,,
MACUCO-RJ,,,,,RJ,,,,"116.329,78",,,,,,,,-,,,,,,"116.329,78",,,,,,,,,,"400.139,55",,,,,,,,,,,,
MAGE-RJ,,,,,RJ,,,,"427.234,10",,,,,,,,"4.796,79",,,,,,"432.030,89",,,,,,,,,,"1.493.213,50",,,,,,,,,,,,
MANGARATIBA-RJ,,,,,RJ,,,,-,,,,,,,,"78.554,58",,,,,,"78.554,58",,,,,,,,,,"331.610,59",,,,,,,,,,,,
MIRACEMA-RJ,,,,,RJ,,,,"157.045,21",,,,,,,,-,,,,,,"157.045,21",,,,,,,,,,"540.188,40",,,,,,,,,,,,
NATIVIDADE-RJ,,,,,RJ,,,,"133.779,25",,,,,,,,-,,,,,,"133.779,25",,,,,,,,,,"460.160,48",,,,,,,,,,,,
NITEROI-RJ,,,,,RJ,,,,-,,,,,,,,"4.796,79",,,,,,"4.796,79",,,,,,,,,,"23.656,38",,,,,,,,,,,,
NOVA FRIBURGO-RJ,,,,,RJ,,,,"232.659,57",,,,,,,,-,,,,,,"232.659,57",,,,,,,,,,"800.279,11",,,,,,,,,,,,
PETROPOLIS-RJ,,,,,RJ,,,,"232.659,57",,,,,,,,-,,,,,,"232.659,57",,,,,,,,,,"800.279,11",,,,,,,,,,,,
PIRAI-RJ,,,,,RJ,,,,"137.866,71",,,,,,,,-,,,,,,"137.866,71",,,,,,,,,,"471.063,32",,,,,,,,,,,,
PORCIUNCULA-RJ,,,,,RJ,,,,"133.779,25",,,,,,,,-,,,,,,"133.779,25",,,,,,,,,,"460.160,48",,,,,,,,,,,,
QUISSAMA-RJ,,,,,RJ,,,,"869.844,18",,,,,,,,"918.673,32",,,,,,"1.788.517,50",,,,,,,,,,"6.716.835,00",,,,,,,,,,,,
RIO BONITO-RJ,,,,,RJ,,,,"180.311,17",,,,,,,,-,,,,,,"180.311,17",,,,,,,,,,"620.216,31",,,,,,,,,,,,
RIO DAS OSTRAS-RJ,,,,,RJ,,,,"931.607,69",,,,,,,,"2.449.242,33",,,,,,"3.380.850,02",,,,,,,,,,"11.171.737,50",,,,,,,,,,,,
RIO DE JANEIRO-RJ,,,,,RJ,,,,"157.632,17",,,,,,,,"28.780,77",,,,,,"186.412,94",,,,,,,,,,"674.997,51",,,,,,,,,,,,
SANTA MARIA MADALENA-RJ,,,,,RJ,,,,"122.146,27",,,,,,,,-,,,,,,"122.146,27",,,,,,,,,,"420.146,52",,,,,,,,,,,,
SANTO ANTONIO DE PADUA-RJ,,,,,RJ,,,,"168.678,19",,,,,,,,-,,,,,,"168.678,19",,,,,,,,,,"580.202,35",,,,,,,,,,,,
SAO FIDELIS-RJ,,,,,RJ,,,,"174.494,68",,,,,,,,-,,,,,,"174.494,68",,,,,,,,,,"600.209,33",,,,,,,,,,,,
SAO FRANCISCO DE ITABAPOANA-RJ,,,,,RJ,,,,"168.678,19",,,,,,,,-,,,,,,"168.678,19",,,,,,,,,,"580.202,35",,,,,,,,,,,,
SAO GONCALO-RJ,,,,,RJ,,,,-,,,,,,,,"4.796,79",,,,,,"4.796,79",,,,,,,,,,"23.656,38",,,,,,,,,,,,
SAO JOAO DA BARRA-RJ,,,,,RJ,,,,"931.607,69",,,,,,,,"385.944,81",,,,,,"1.317.552,50",,,,,,,,,,"4.486.914,41",,,,,,,,,,,,
SAO JOSE DE UBA-RJ,,,,,RJ,,,,"116.329,78",,,,,,,,-,,,,,,"116.329,78",,,,,,,,,,"400.139,55",,,,,,,,,,,,
SAO JOSE DO VALE DO RIO PRETO-RJ,,,,,RJ,,,,"139.595,74",,,,,,,,-,,,,,,"139.595,74",,,,,,,,,,"480.167,46",,,,,,,,,,,,
SAO PEDRO DA ALDEIA-RJ,,,,,RJ,,,,"186.127,66",,,,,,,,-,,,,,,"186.127,66",,,,,,,,,,"640.223,29",,,,,,,,,,,,
SAO SEBASTIAO DO ALTO-RJ,,,,,RJ,,,,"116.329,78",,,,,,,,-,,,,,,"116.329,78",,,,,,,,,,"400.139,55",,,,,,,,,,,,
SAQUAREMA-RJ,,,,,RJ,,,,"180.311,17",,,,,,,,-,,,,,,"180.311,17",,,,,,,,,,"620.216,31",,,,,,,,,,,,
SILVA JARDIM-RJ,,,,,RJ,,,,"296.690,35",,,,,,,,-,,,,,,"296.690,35",,,,,,,,,,"1.020.525,77",,,,,,,,,,,,
SUMIDOURO-RJ,,,,,RJ,,,,"127.962,76",,,,,,,,-,,,,,,"127.962,76",,,,,,,,,,"440.153,51",,,,,,,,,,,,
TERESOPOLIS-RJ,,,,,RJ,,,,"221.026,59",,,,,,,,-,,,,,,"221.026,59",,,,,,,,,,"760.265,15",,,,,,,,,,,,
TRAJANO DE MORAIS-RJ,,,,,RJ,,,,"122.146,27",,,,,,,,-,,,,,,"122.146,27",,,,,,,,,,"420.146,52",,,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VARRE-SAI-RJ,,,,,RJ,,,,"116.329,78",,,,,,,,-,,,,,,"116.329,78",,,,,,,,,,"400.139,55",,,,,,,,,,,,
VOLTA REDONDA-RJ,,,,,RJ,,,,"137.866,71",,,,,,,,-,,,,,,"137.866,71",,,,,,,,,,"471.063,32",,,,,,,,,,,,
ACARI-RN,,,,,RN,,,,"1.817,35",,,,,,,,-,,,,,,"1.817,35",,,,,,,,,,"5.486,71",,,,,,,,,,,,
ACU-RN,,,,,RN,,,,"117.111,91",,,,,,,,"45.032,86",,,,,,"162.144,77",,,,,,,,,,"490.488,01",,,,,,,,,,,,
