RIACHAO DO JACUIPE-BA,,,,,BA,,,,"39,75",,,,,,-,,,,,,,"39,75",,,,,,,"442,69",,,,,,,,,
RIBEIRA DO AMPARO-BA,,,,,BA,,,,"31,23",,,,,,-,,,,,,,"31,23",,,,,,,"347,8",,,,,,,,,
RIBEIRA DO POMBAL-BA,,,,,BA,,,,"44,01",,,,,,-,,,,,,,"44,01",,,,,,,"490,13",,,,,,,,,
RIBEIRAO DO LARGO-BA,,,,,BA,,,,"32,65",,,,,,-,,,,,,,"32,65",,,,,,,"350,53",,,,,,,,,
RIO REAL-BA,,,,,BA,,,,"41,17",,,,,,-,,,,,,,"41,17",,,,,,,"445,4",,,,,,,,,
RUY BARBOSA-BA,,,,,BA,,,,"39,75",,,,,,-,,,,,,,"39,75",,,,,,,"442,69",,,,,,,,,
SALINAS DA MARGARIDA-BA,,,,,BA,,,,"825,65",,,,,,"1.341,92",,,,,,,"2.167,57",,,,,,,"23.674,04",,,,,,,,,
SALVADOR-BA,,,,,BA,,,,"1.572,66",,,,,,"105.798,74",,,,,,,"107.371,40",,,,,,,"778.255,18",,,,,,,,,
SANTA BARBARA-BA,,,,,BA,,,,"34,07",,,,,,-,,,,,,,"34,07",,,,,,,"379,54",,,,,,,,,
SANTA BRIGIDA-BA,,,,,BA,,,,"34,07",,,,,,-,,,,,,,"34,07",,,,,,,"379,54",,,,,,,,,
SANTA INES-BA,,,,,BA,,,,"29,81",,,,,,-,,,,,,,"29,81",,,,,,,"332,09",,,,,,,,,
SANTA TERESINHA-BA,,,,,BA,,,,"28,39",,,,,,-,,,,,,,"28,39",,,,,,,"316,2",,,,,,,,,
SANTA LUZ-BA,,,,,BA,,,,"39,75",,,,,,-,,,,,,,"39,75",,,,,,,"442,69",,,,,,,,,
SANTANOPOLIS-BA,,,,,BA,,,,"28,39",,,,,,-,,,,,,,"28,39",,,,,,,"316,2",,,,,,,,,
SANTO AMARO-BA,,,,,BA,,,,"1.297,44",,,,,,"1.341,92",,,,,,,"2.639,36",,,,,,,"29.336,92",,,,,,,,,
SANTO ANTONIO DE JESUS-BA,,,,,BA,,,,"49,68",,,,,,-,,,,,,,"49,68",,,,,,,"540,3",,,,,,,,,
SANTO ESTEVAO-BA,,,,,BA,,,,"44,01",,,,,,-,,,,,,,"44,01",,,,,,,"477,16",,,,,,,,,
SÃO DOMINGOS-BA,,,,,BA,,,,"28,39",,,,,,-,,,,,,,"28,39",,,,,,,"316,2",,,,,,,,,
SÃO FELIPE-BA,,,,,BA,,,,"36,91",,,,,,-,,,,,,,"36,91",,,,,,,"411,1",,,,,,,,,
SÃO FELIX-BA,,,,,BA,,,,"31,23",,,,,,-,,,,,,,"31,23",,,,,,,"347,8",,,,,,,,,
SÃO FRANCISCO DO CONDE-BA,,,,,BA,,,,"226.371,66",,,,,,"137.065,26",,,,,,,"363.436,92",,,,,,,"3.223.684,00",,,,,,,,,
SÃO GONCALO DOS CAMPOS-BA,,,,,BA,,,,"38,33",,,,,,-,,,,,,,"38,33",,,,,,,"426,99",,,,,,,,,
SÃO JOSE DO JACUIPE-BA,,,,,BA,,,,"28,39",,,,,,-,,,,,,,"28,39",,,,,,,"355,52",,,,,,,,,
SÃO MIGUEL DAS MATAS-BA,,,,,BA,,,,"29,81",,,,,,-,,,,,,,"29,81",,,,,,,"332,09",,,,,,,,,
SÃO SEBASTIAO DO PASSE-BA,,,,,BA,,,,"100.319,12",,,,,,"87.298,34",,,,,,,"187.617,46",,,,,,,"1.916.040,00",,,,,,,,,
SAPEACU-BA,,,,,BA,,,,"34,07",,,,,,-,,,,,,,"34,07",,,,,,,"366,4",,,,,,,,,
SATIRO DIAS-BA,,,,,BA,,,,"34,07",,,,,,-,,,,,,,"34,07",,,,,,,"366,4",,,,,,,,,
SAUBARA-BA,,,,,BA,,,,"825,65",,,,,,"1.341,92",,,,,,,"2.167,57",,,,,,,"23.674,04",,,,,,,,,
SERRA PRETA-BA,,,,,BA,,,,"34,07",,,,,,-,,,,,,,"34,07",,,,,,,"379,54",,,,,,,,,
SERRINHA-BA,,,,,BA,,,,"51,10",,,,,,-,,,,,,,"51,10",,,,,,,"556,15",,,,,,,,,
SERROLANDIA-BA,,,,,BA,,,,"31,23",,,,,,-,,,,,,,"31,23",,,,,,,"347,8",,,,,,,,,
SIMOES FILHO-BA,,,,,BA,,,,"29.191,07",,,,,,"1.531,79",,,,,,,"30.722,86",,,,,,,"278.243,65",,,,,,,,,
SITIO DO QUINTO-BA,,,,,BA,,,,"34,07",,,,,,-,,,,,,,"34,07",,,,,,,"353,25",,,,,,,,,
TANQUINHO-BA,,,,,BA,,,,"28,39",,,,,,-,,,,,,,"28,39",,,,,,,"316,2",,,,,,,,,
TAPIRAMUTA-BA,,,,,BA,,,,"34,07",,,,,,-,,,,,,,"34,07",,,,,,,"353,25",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEODORO SAMPAIO-BA,,,,,BA,,,,"27.674,40",,,,,,"1.388,79",,,,,,,"29.063,19",,,,,,,"267.828,53",,,,,,,,,
TEOFILANDIA-BA,,,,,BA,,,,"36,91",,,,,,-,,,,,,,"36,91",,,,,,,"411,1",,,,,,,,,
TERRA NOVA-BA,,,,,BA,,,,"31,23",,,,,,-,,,,,,,"31,23",,,,,,,"347,8",,,,,,,,,
TUCANO-BA,,,,,BA,,,,"45,42",,,,,,-,,,,,,,"45,42",,,,,,,"492,83",,,,,,,,,
UAUA-BA,,,,,BA,,,,"38,33",,,,,,-,,,,,,,"38,33",,,,,,,"426,99",,,,,,,,,
UBAIRA-BA,,,,,BA,,,,"36,91",,,,,,-,,,,,,,"36,91",,,,,,,"424,26",,,,,,,,,
VALENTE-BA,,,,,BA,,,,"35,49",,,,,,-,,,,,,,"35,49",,,,,,,"382,25",,,,,,,,,
VARZEA DA ROCA-BA,,,,,BA,,,,"31,23",,,,,,-,,,,,,,"31,23",,,,,,,"347,8",,,,,,,,,
VARZEA DO POCO-BA,,,,,BA,,,,"28,39",,,,,,-,,,,,,,"28,39",,,,,,,"329,38",,,,,,,,,
VARZEA NOVA-BA,,,,,BA,,,,"32,65",,,,,,-,,,,,,,"32,65",,,,,,,"350,53",,,,,,,,,
VARZEDO-BA,,,,,BA,,,,"28,39",,,,,,-,,,,,,,"28,39",,,,,,,"316,2",,,,,,,,,
VERA CRUZ-BA,,,,,BA,,,,"39,75",,,,,,-,,,,,,,"39,75",,,,,,,"429,71",,,,,,,,,
VITORIA DA CONQUISTA-BA,,,,,BA,,,,"56,78",,,,,,-,,,,,,,"56,78",,,,,,,"632,47",,,,,,,,,
ACARAPE-CE,,,,,CE,,,,"760,80",,,,,,-,,,,,,,"760,80",,,,,,,"5.952,65",,,,,,,,,
ACARAU-CE,,,,,CE,,,,"1.106,62",,,,,,-,,,,,,,"1.106,62",,,,,,,"11.630,34",,,,,,,,,
ALCANTARAS-CE,,,,,CE,,,,"691,64",,,,,,-,,,,,,,"691,64",,,,,,,"7.458,95",,,,,,,,,
ALTO SANTO-CE,,,,,CE,,,,"795,38",,,,,,-,,,,,,,"795,38",,,,,,,"6.221,67",,,,,,,,,
AMONTADA-CE,,,,,CE,,,,"29.160,40",,,,,,"42.987,83",,,,,,,"72.148,23",,,,,,,"720.374,34",,,,,,,,,
APUIARES-CE,,,,,CE,,,,"760,80",,,,,,-,,,,,,,"760,80",,,,,,,"7.901,39",,,,,,,,,
ARACATI-CE,,,,,CE,,,,"263.859,84",,,,,,"14.662,95",,,,,,,"278.522,79",,,,,,,"2.668.078,42",,,,,,,,,
ARACOIABA-CE,,,,,CE,,,,"933,71",,,,,,-,,,,,,,"933,71",,,,,,,"7.342,17",,,,,,,,,
ARARENDA-CE,,,,,CE,,,,"726,22",,,,,,-,,,,,,,"726,22",,,,,,,"7.831,51",,,,,,,,,
ARATUBA-CE,,,,,CE,,,,"760,80",,,,,,-,,,,,,,"760,80",,,,,,,"5.942,40",,,,,,,,,
BANABUIU-CE,,,,,CE,,,,"829,96",,,,,,-,,,,,,,"829,96",,,,,,,"6.504,35",,,,,,,,,
BARREIRA-CE,,,,,CE,,,,"829,96",,,,,,-,,,,,,,"829,96",,,,,,,"6.711,35",,,,,,,,,
BARROQUINHA-CE,,,,,CE,,,,"760,80",,,,,,-,,,,,,,"760,80",,,,,,,"8.205,10",,,,,,,,,
BATURITE-CE,,,,,CE,,,,"968,29",,,,,,-,,,,,,,"968,29",,,,,,,"7.831,82",,,,,,,,,
BEBERIBE-CE,,,,,CE,,,,"1.072,03",,,,,,-,,,,,,,"1.072,03",,,,,,,"8.459,22",,,,,,,,,
BELA CRUZ-CE,,,,,CE,,,,"968,29",,,,,,-,,,,,,,"968,29",,,,,,,"10.140,13",,,,,,,,,
BOA VIAGEM-CE,,,,,CE,,,,"1.106,62",,,,,,-,,,,,,,"1.106,62",,,,,,,"8.738,49",,,,,,,,,
CAMOCIM-CE,,,,,CE,,,,"1.106,62",,,,,,-,,,,,,,"1.106,62",,,,,,,"11.934,07",,,,,,,,,
CANINDE-CE,,,,,CE,,,,"1.175,78",,,,,,-,,,,,,,"1.175,78",,,,,,,"12.682,58",,,,,,,,,
CAPISTRANO-CE,,,,,CE,,,,"795,38",,,,,,-,,,,,,,"795,38",,,,,,,"6.435,50",,,,,,,,,
CARIDADE-CE,,,,,CE,,,,"795,38",,,,,,-,,,,,,,"795,38",,,,,,,"8.273,95",,,,,,,,,
CARIRE-CE,,,,,CE,,,,"864,54",,,,,,-,,,,,,,"864,54",,,,,,,"9.326,17",,,,,,,,,
CARNAUBAL-CE,,,,,CE,,,,"795,38",,,,,,-,,,,,,,"795,38",,,,,,,"8.581,06",,,,,,,,,
CASCAVEL-CE,,,,,CE,,,,"1.141,20",,,,,,-,,,,,,,"1.141,20",,,,,,,"9.017,77",,,,,,,,,
CATUNDA-CE,,,,,CE,,,,"691,64",,,,,,-,,,,,,,"691,64",,,,,,,"7.458,95",,,,,,,,,
CHAVAL-CE,,,,,CE,,,,"760,80",,,,,,-,,,,,,,"760,80",,,,,,,"7.901,39",,,,,,,,,
CHOROZINHO-CE,,,,,CE,,,,"864,54",,,,,,-,,,,,,,"864,54",,,,,,,"6.780,20",,,,,,,,,
COREAU-CE,,,,,CE,,,,"864,54",,,,,,-,,,,,,,"864,54",,,,,,,"9.326,17",,,,,,,,,
CRATEUS-CE,,,,,CE,,,,"1.175,78",,,,,,-,,,,,,,"1.175,78",,,,,,,"12.682,58",,,,,,,,,
CROATA-CE,,,,,CE,,,,"829,96",,,,,,-,,,,,,,"829,96",,,,,,,"8.649,91",,,,,,,,,
CRUZ-CE,,,,,CE,,,,"864,54",,,,,,-,,,,,,,"864,54",,,,,,,"9.019,06",,,,,,,,,
DEPUTADO IRAPUAN PINHEIRO-CE,,,,,CE,,,,"691,64",,,,,,-,,,,,,,"691,64",,,,,,,"5.593,23",,,,,,,,,
ERERE-CE,,,,,CE,,,,"691,64",,,,,,-,,,,,,,"691,64",,,,,,,"5.593,23",,,,,,,,,
FORQUILHA-CE,,,,,CE,,,,"829,96",,,,,,-,,,,,,,"829,96",,,,,,,"8.950,21",,,,,,,,,
FORTALEZA-CE,,,,,CE,,,,"249.462,96",,,,,,-,,,,,,,"249.462,96",,,,,,,"2.380.693,44",,,,,,,,,
FORTIM-CE,,,,,CE,,,,-,,,,,,"901,06",,,,,,,"901,06",,,,,,,"8.446,80",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRECHEIRINHA-CE,,,,,CE,,,,"726,22",,,,,,-,,,,,,,"726,22",,,,,,,"7.831,51",,,,,,,,,
GENERAL SAMPAIO-CE,,,,,CE,,,,"691,64",,,,,,-,,,,,,,"691,64",,,,,,,"7.458,95",,,,,,,,,
GRACA-CE,,,,,CE,,,,"795,38",,,,,,-,,,,,,,"795,38",,,,,,,"8.581,06",,,,,,,,,
GRANJA-CE,,,,,CE,,,,"1.106,62",,,,,,-,,,,,,,"1.106,62",,,,,,,"11.630,34",,,,,,,,,
GROAIRAS-CE,,,,,CE,,,,"691,64",,,,,,-,,,,,,,"691,64",,,,,,,"7.458,95",,,,,,,,,
GUARACIABA DO NORTE-CE,,,,,CE,,,,"1.002,87",,,,,,-,,,,,,,"1.002,87",,,,,,,"10.512,66",,,,,,,,,
GUARAMIRANGA-CE,,,,,CE,,,,"691,64",,,,,,-,,,,,,,"691,64",,,,,,,"5.593,23",,,,,,,,,
HIDROLANDIA-CE,,,,,CE,,,,"829,96",,,,,,-,,,,,,,"829,96",,,,,,,"8.950,21",,,,,,,,,
HORIZONTE-CE,,,,,CE,,,,"1.002,87",,,,,,-,,,,,,,"1.002,87",,,,,,,"7.690,26",,,,,,,,,
IBARETAMA-CE,,,,,CE,,,,"760,80",,,,,,-,,,,,,,"760,80",,,,,,,"5.942,40",,,,,,,,,
IBIAPINA-CE,,,,,CE,,,,"899,13",,,,,,-,,,,,,,"899,13",,,,,,,"9.698,74",,,,,,,,,
IBICUITINGA-CE,,,,,CE,,,,"691,64",,,,,,-,,,,,,,"691,64",,,,,,,"5.593,23",,,,,,,,,
ICAPUI-CE,,,,,CE,,,,"75.967,74",,,,,,"19.957,27",,,,,,,"95.925,01",,,,,,,"828.859,66",,,,,,,,,
INDEPENDENCIA-CE,,,,,CE,,,,"933,71",,,,,,-,,,,,,,"933,71",,,,,,,"9.767,59",,,,,,,,,
IPAPORANGA-CE,,,,,CE,,,,"726,22",,,,,,-,,,,,,,"726,22",,,,,,,"7.831,51",,,,,,,,,
IPU-CE,,,,,CE,,,,"1.037,45",,,,,,-,,,,,,,"1.037,45",,,,,,,"10.885,25",,,,,,,,,
IPUEIRAS-CE,,,,,CE,,,,"1.037,45",,,,,,-,,,,,,,"1.037,45",,,,,,,"10.885,25",,,,,,,,,
IRACEMA-CE,,,,,CE,,,,"760,80",,,,,,-,,,,,,,"760,80",,,,,,,"6.152,82",,,,,,,,,
IRAUCUBA-CE,,,,,CE,,,,"864,54",,,,,,-,,,,,,,"864,54",,,,,,,"9.019,06",,,,,,,,,
ITAICABA-CE,,,,,CE,,,,"691,64",,,,,,-,,,,,,,"691,64",,,,,,,"5.593,23",,,,,,,,,
ITAPAGE-CE,,,,,CE,,,,"1.072,03",,,,,,-,,,,,,,"1.072,03",,,,,,,"11.257,79",,,,,,,,,
ITAPIPOCA-CE,,,,,CE,,,,"36.199,12",,,,,,"34.417,36",,,,,,,"70.616,48",,,,,,,"716.425,32",,,,,,,,,
ITAPIUNA-CE,,,,,CE,,,,"829,96",,,,,,-,,,,,,,"829,96",,,,,,,"6.504,35",,,,,,,,,
ITAREMA-CE,,,,,CE,,,,"28.154,87",,,,,,"44.500,39",,,,,,,"72.655,26",,,,,,,"667.658,79",,,,,,,,,
ITATIRA-CE,,,,,CE,,,,"795,38",,,,,,-,,,,,,,"795,38",,,,,,,"6.435,50",,,,,,,,,
JAGUARETAMA-CE,,,,,CE,,,,"864,54",,,,,,-,,,,,,,"864,54",,,,,,,"6.780,20",,,,,,,,,
JAGUARIBARA-CE,,,,,CE,,,,"691,64",,,,,,-,,,,,,,"691,64",,,,,,,"5.593,23",,,,,,,,,
JAGUARIBE-CE,,,,,CE,,,,"1.002,87",,,,,,-,,,,,,,"1.002,87",,,,,,,"8.111,11",,,,,,,,,
JAGUARUANA-CE,,,,,CE,,,,"968,29",,,,,,-,,,,,,,"968,29",,,,,,,"7.831,82",,,,,,,,,
JIJOCA DE JERICOACOARA-CE,,,,,CE,,,,"760,80",,,,,,-,,,,,,,"760,80",,,,,,,"7.597,68",,,,,,,,,
LIMOEIRO DO NORTE-CE,,,,,CE,,,,"1.106,62",,,,,,-,,,,,,,"1.106,62",,,,,,,"8.738,49",,,,,,,,,
MADALENA-CE,,,,,CE,,,,"795,38",,,,,,-,,,,,,,"795,38",,,,,,,"6.221,67",,,,,,,,,
MARCO-CE,,,,,CE,,,,"899,13",,,,,,-,,,,,,,"899,13",,,,,,,"9.395,03",,,,,,,,,
MARTINOPOLE-CE,,,,,CE,,,,"691,64",,,,,,-,,,,,,,"691,64",,,,,,,"7.458,95",,,,,,,,,
MASSAPE-CE,,,,,CE,,,,"968,29",,,,,,-,,,,,,,"968,29",,,,,,,"10.140,13",,,,,,,,,
MERUOCA-CE,,,,,CE,,,,"726,22",,,,,,-,,,,,,,"726,22",,,,,,,"7.831,51",,,,,,,,,
MILHA-CE,,,,,CE,,,,"760,80",,,,,,-,,,,,,,"760,80",,,,,,,"6.152,82",,,,,,,,,
MIRAIMA-CE,,,,,CE,,,,"726,22",,,,,,-,,,,,,,"726,22",,,,,,,"7.831,51",,,,,,,,,
MOMBACA-CE,,,,,CE,,,,"1.072,03",,,,,,-,,,,,,,"1.072,03",,,,,,,"8.459,22",,,,,,,,,
MONSENHOR TABOSA-CE,,,,,CE,,,,"829,96",,,,,,-,,,,,,,"829,96",,,,,,,"8.649,91",,,,,,,,,
MORADA NOVA-CE,,,,,CE,,,,"1.175,78",,,,,,-,,,,,,,"1.175,78",,,,,,,"9.297,02",,,,,,,,,
MORAUJO-CE,,,,,CE,,,,"691,64",,,,,,-,,,,,,,"691,64",,,,,,,"7.458,95",,,,,,,,,
MORRINHOS-CE,,,,,CE,,,,"829,96",,,,,,-,,,,,,,"829,96",,,,,,,"8.649,91",,,,,,,,,
MUCAMBO-CE,,,,,CE,,,,"760,80",,,,,,-,,,,,,,"760,80",,,,,,,"8.205,10",,,,,,,,,
MULUNGU-CE,,,,,CE,,,,"691,64",,,,,,-,,,,,,,"691,64",,,,,,,"5.593,23",,,,,,,,,
NOVA RUSSAS-CE,,,,,CE,,,,"968,29",,,,,,-,,,,,,,"968,29",,,,,,,"10.443,81",,,,,,,,,
NOVO ORIENTE-CE,,,,,CE,,,,"933,71",,,,,,-,,,,,,,"933,71",,,,,,,"10.071,29",,,,,,,,,
OCARA-CE,,,,,CE,,,,"899,13",,,,,,-,,,,,,,"899,13",,,,,,,"7.273,32",,,,,,,,,
PACAJUS-CE,,,,,CE,,,,"1.072,03",,,,,,-,,,,,,,"1.072,03",,,,,,,"8.459,22",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PACOTI-CE,,,,,CE,,,,"726,22",,,,,,-,,,,,,,"726,22",,,,,,,"5.872,52",,,,,,,,,
PACUJA-CE,,,,,CE,,,,"691,64",,,,,,-,,,,,,,"691,64",,,,,,,"7.458,95",,,,,,,,,
PALHANO-CE,,,,,CE,,,,"691,64",,,,,,-,,,,,,,"691,64",,,,,,,"5.593,23",,,,,,,,,
PALMACIA-CE,,,,,CE,,,,"726,22",,,,,,-,,,,,,,"726,22",,,,,,,"5.662,08",,,,,,,,,
PARACURU-CE,,,,,CE,,,,"27.149,34",,,,,,"54.756,24",,,,,,,"81.905,58",,,,,,,"811.920,85",,,,,,,,,
PARAIPABA-CE,,,,,CE,,,,"933,71",,,,,,"3.239,49",,,,,,,"4.173,20",,,,,,,"37.989,22",,,,,,,,,
PARAMOTI-CE,,,,,CE,,,,"726,22",,,,,,-,,,,,,,"726,22",,,,,,,"7.831,51",,,,,,,,,
PEDRA BRANCA-CE,,,,,CE,,,,"1.072,03",,,,,,-,,,,,,,"1.072,03",,,,,,,"8.459,22",,,,,,,,,
PENTE COSTE-CE,,,,,CE,,,,"1.002,87",,,,,,-,,,,,,,"1.002,87",,,,,,,"10.512,66",,,,,,,,,
PEREIRO-CE,,,,,CE,,,,"795,38",,,,,,-,,,,,,,"795,38",,,,,,,"6.221,67",,,,,,,,,
PINDORETAMA-CE,,,,,CE,,,,"795,38",,,,,,-,,,,,,,"795,38",,,,,,,"6.221,67",,,,,,,,,
PIQUET CARNEIRO-CE,,,,,CE,,,,"760,80",,,,,,-,,,,,,,"760,80",,,,,,,"6.152,82",,,,,,,,,
PIRES FERREIRA-CE,,,,,CE,,,,"691,64",,,,,,-,,,,,,,"691,64",,,,,,,"7.762,66",,,,,,,,,
PORANGA-CE,,,,,CE,,,,"726,22",,,,,,-,,,,,,,"726,22",,,,,,,"7.831,51",,,,,,,,,
POTIRETAMA-CE,,,,,CE,,,,"691,64",,,,,,-,,,,,,,"691,64",,,,,,,"5.593,23",,,,,,,,,
QUITERIANOPOLIS-CE,,,,,CE,,,,"864,54",,,,,,-,,,,,,,"864,54",,,,,,,"9.019,06",,,,,,,,,
QUIXADA-CE,,,,,CE,,,,"1.175,78",,,,,,-,,,,,,,"1.175,78",,,,,,,"9.510,86",,,,,,,,,
QUIXERAMOBIM-CE,,,,,CE,,,,"1.141,20",,,,,,-,,,,,,,"1.141,20",,,,,,,"9.228,18",,,,,,,,,
QUIXERE-CE,,,,,CE,,,,"829,96",,,,,,-,,,,,,,"829,96",,,,,,,"6.504,35",,,,,,,,,
REDENCAO-CE,,,,,CE,,,,"933,71",,,,,,-,,,,,,,"933,71",,,,,,,"7.342,17",,,,,,,,,
RERIUTABA-CE,,,,,CE,,,,"899,13",,,,,,-,,,,,,,"899,13",,,,,,,"9.698,74",,,,,,,,,
RUSSAS-CE,,,,,CE,,,,"1.141,20",,,,,,-,,,,,,,"1.141,20",,,,,,,"9.017,77",,,,,,,,,
SANTA QUITERIA-CE,,,,,CE,,,,"1.072,03",,,,,,-,,,,,,,"1.072,03",,,,,,,"11.257,79",,,,,,,,,
SANTANA DO ACARAU-CE,,,,,CE,,,,"933,71",,,,,,-,,,,,,,"933,71",,,,,,,"10.071,29",,,,,,,,,
SÃO BENEDITO-CE,,,,,CE,,,,"1.037,45",,,,,,-,,,,,,,"1.037,45",,,,,,,"11.188,94",,,,,,,,,
SÃO GONCALO DO AMARANTE-CE,,,,,CE,,,,"1.002,87",,,,,,-,,,,,,,"1.002,87",,,,,,,"10.816,40",,,,,,,,,
SAO JOAO DO JAGUARIBE-CE,,,,,CE,,,,"691,64",,,,,,-,,,,,,,"691,64",,,,,,,"5.593,23",,,,,,,,,
SÃO LUIS DO CURU-CE,,,,,CE,,,,"726,22",,,,,,-,,,,,,,"726,22",,,,,,,"7.831,51",,,,,,,,,
SENADOR POMPEU-CE,,,,,CE,,,,"933,71",,,,,,-,,,,,,,"933,71",,,,,,,"7.552,57",,,,,,,,,
SENADOR SA-CE,,,,,CE,,,,"691,64",,,,,,-,,,,,,,"691,64",,,,,,,"7.458,95",,,,,,,,,
SOBRAL-CE,,,,,CE,,,,"1.383,27",,,,,,-,,,,,,,"1.383,27",,,,,,,"14.615,23",,,,,,,,,
SOLONOPOLE-CE,,,,,CE,,,,"829,96",,,,,,-,,,,,,,"829,96",,,,,,,"6.711,35",,,,,,,,,
TABULEIRO DO NORTE-CE,,,,,CE,,,,"933,71",,,,,,-,,,,,,,"933,71",,,,,,,"7.552,57",,,,,,,,,
TAMBORIL-CE,,,,,CE,,,,"933,71",,,,,,-,,,,,,,"933,71",,,,,,,"10.071,29",,,,,,,,,
TEJUCUOCA-CE,,,,,CE,,,,"760,80",,,,,,-,,,,,,,"760,80",,,,,,,"7.901,39",,,,,,,,,
TIANGUA-CE,,,,,CE,,,,"1.141,20",,,,,,-,,,,,,,"1.141,20",,,,,,,"12.002,92",,,,,,,,,
TRAIRI-CE,,,,,CE,,,,"31.171,46",,,,,,"63.909,85",,,,,,,"95.081,31",,,,,,,"902.427,40",,,,,,,,,
TURURU-CE,,,,,CE,,,,"726,22",,,,,,-,,,,,,,"726,22",,,,,,,"7.831,51",,,,,,,,,
UBAJARA-CE,,,,,CE,,,,"933,71",,,,,,-,,,,,,,"933,71",,,,,,,"10.071,29",,,,,,,,,
UMIRIM-CE,,,,,CE,,,,"829,96",,,,,,-,,,,,,,"829,96",,,,,,,"8.649,91",,,,,,,,,
URUBURETAMA-CE,,,,,CE,,,,"829,96",,,,,,-,,,,,,,"829,96",,,,,,,"8.649,91",,,,,,,,,
URUOCA-CE,,,,,CE,,,,"726,22",,,,,,-,,,,,,,"726,22",,,,,,,"7.831,51",,,,,,,,,
VARJOTA-CE,,,,,CE,,,,"829,96",,,,,,-,,,,,,,"829,96",,,,,,,"8.649,91",,,,,,,,,
VICOSA DO CEARA-CE,,,,,CE,,,,"1.072,03",,,,,,-,,,,,,,"1.072,03",,,,,,,"11.561,48",,,,,,,,,
AFONSO CLAUDIO-ES,,,,,ES,,,,"31,83",,,,,,-,,,,,,,"31,83",,,,,,,"317,99",,,,,,,,,
AGUA DOCE DO NORTE-ES,,,,,ES,,,,"24,13",,,,,,-,,,,,,,"24,13",,,,,,,"248,02",,,,,,,,,
AGUIA BRANCA-ES,,,,,ES,,,,"21,94",,,,,,-,,,,,,,"21,94",,,,,,,"225,5",,,,,,,,,
ALEGRE-ES,,,,,ES,,,,"30,71",,,,,,-,,,,,,,"30,71",,,,,,,"315,68",,,,,,,,,
ALFREDO CHAVES-ES,,,,,ES,,,,"24,13",,,,,,-,,,,,,,"24,13",,,,,,,"248,02",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALTO RIO NOVO-ES,,,,,ES,,,,"21,94",,,,,,-,,,,,,,"21,94",,,,,,,"225,5",,,,,,,,,
APIACA-ES,,,,,ES,,,,"21,94",,,,,,-,,,,,,,"21,94",,,,,,,"225,5",,,,,,,,,
ATILIO VIVACQUA-ES,,,,,ES,,,,"21,94",,,,,,-,,,,,,,"21,94",,,,,,,"225,5",,,,,,,,,
BAIXO GUANDU-ES,,,,,ES,,,,"29,61",,,,,,-,,,,,,,"29,61",,,,,,,"304,42",,,,,,,,,
BARRA DE SAO FRANCISCO-ES,,,,,ES,,,,"32,90",,,,,,-,,,,,,,"32,90",,,,,,,"338,2",,,,,,,,,
BOA ESPERANCA-ES,,,,,ES,,,,"24,13",,,,,,-,,,,,,,"24,13",,,,,,,"248,02",,,,,,,,,
BOM JESUS DO NORTE-ES,,,,,ES,,,,"21,94",,,,,,-,,,,,,,"21,94",,,,,,,"225,5",,,,,,,,,
BREJETUBA-ES,,,,,ES,,,,"23,03",,,,,,-,,,,,,,"23,03",,,,,,,"227,77",,,,,,,,,
CACHOEIRO DE ITAPEMIRIM-ES,,,,,ES,,,,"43,87",,,,,,-,,,,,,,"43,87",,,,,,,"450,97",,,,,,,,,
CASTELO-ES,,,,,ES,,,,"31,81",,,,,,-,,,,,,,"31,81",,,,,,,"317,95",,,,,,,,,
COLATINA-ES,,,,,ES,,,,"41,68",,,,,,-,,,,,,,"41,68",,,,,,,"419,44",,,,,,,,,
CONCEICAO DA BARRA-ES,,,,,ES,,,,"32.539,59",,,,,,"2.970,06",,,,,,,"35.509,65",,,,,,,"348.129,89",,,,,,,,,
CONCEICAO DO CASTELO-ES,,,,,ES,,,,"23,03",,,,,,-,,,,,,,"23,03",,,,,,,"236,76",,,,,,,,,
DIVINO DE SAO LOURENCO-ES,,,,,ES,,,,"21,94",,,,,,-,,,,,,,"21,94",,,,,,,"225,5",,,,,,,,,
DOMINGOS MARTINS-ES,,,,,ES,,,,"30,71",,,,,,-,,,,,,,"30,71",,,,,,,"306,7",,,,,,,,,
DORES DO RIO PRETO-ES,,,,,ES,,,,"21,94",,,,,,-,,,,,,,"21,94",,,,,,,"225,5",,,,,,,,,
ECOPORANGA-ES,,,,,ES,,,,"28,52",,,,,,-,,,,,,,"28,52",,,,,,,"293,17",,,,,,,,,
FUNDAO-ES,,,,,ES,,,,"24,13",,,,,,-,,,,,,,"24,13",,,,,,,"239,02",,,,,,,,,
GOVERNADOR LINDENBERG-ES,,,,,ES,,,,"21,94",,,,,,-,,,,,,,"21,94",,,,,,,"45,44",,,,,,,,,
