ITAPIPOCA-CE,,,,,,,,CE,,"52.793,94",,,,,,"53.928,85",,,,,,"106.722,79",,,,,,,"855.681,30",,,,,,,,,
ITAREMA-CE,,,,,,,,CE,,"41.379,03",,,,,,"16.374,57",,,,,,"57.753,60",,,,,,,"648.386,80",,,,,,,,,
JAGUARUANA-CE,,,,,,,,CE,,"34,18",,,,,,"14,35",,,,,,"48,53",,,,,,,"687,41",,,,,,,,,
JIJOCA DE JERICOACOARA-CE,,,,,,,,CE,,"1.440,51",,,,,,-,,,,,,"1.440,51",,,,,,,"12.250,50",,,,,,,,,
MARACANAU-CE,,,,,,,,CE,,"580.133,61",,,,,,-,,,,,,"580.133,61",,,,,,,"2.925.642,68",,,,,,,,,
MARCO-CE,,,,,,,,CE,,"1.628,40",,,,,,-,,,,,,"1.628,40",,,,,,,"13.848,38",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARTINOPOLE-CE,,,,,,,,CE,,"1.315,25",,,,,,-,,,,,,"1.315,25",,,,,,,"11.185,22",,,,,,,,,
MASSAPE-CE,,,,,,,,CE,,"1.816,29",,,,,,-,,,,,,"1.816,29",,,,,,,"15.446,27",,,,,,,,,
MERUOCA-CE,,,,,,,,CE,,"1.377,88",,,,,,-,,,,,,"1.377,88",,,,,,,"11.717,87",,,,,,,,,
MIRAIMA-CE,,,,,,,,CE,,"1.377,88",,,,,,-,,,,,,"1.377,88",,,,,,,"11.717,87",,,,,,,,,
MONSENHOR TABOSA-CE,,,,,,,,CE,,"1.503,14",,,,,,-,,,,,,"1.503,14",,,,,,,"12.783,11",,,,,,,,,
MORAUJO-CE,,,,,,,,CE,,"1.252,62",,,,,,-,,,,,,"1.252,62",,,,,,,"10.652,59",,,,,,,,,
MORRINHOS-CE,,,,,,,,CE,,"1.628,40",,,,,,-,,,,,,"1.628,40",,,,,,,"13.848,38",,,,,,,,,
MUCAMBO-CE,,,,,,,,CE,,"1.440,51",,,,,,-,,,,,,"1.440,51",,,,,,,"12.250,50",,,,,,,,,
NOVA RUSSAS-CE,,,,,,,,CE,,"1.753,66",,,,,,-,,,,,,"1.753,66",,,,,,,"14.913,64",,,,,,,,,
NOVO ORIENTE-CE,,,,,,,,CE,,"1.691,03",,,,,,-,,,,,,"1.691,03",,,,,,,"14.381,02",,,,,,,,,
PACAJUS-CE,,,,,,,,CE,,-,,,,,,-,,,,,,-,,,,,,,"6,33",,,,,,,,,
PACUJA-CE,,,,,,,,CE,,"1.252,62",,,,,,-,,,,,,"1.252,62",,,,,,,"10.652,59",,,,,,,,,
PARACURU-CE,,,,,,,,CE,,"39.952,17",,,,,,"81.509,79",,,,,,"121.461,96",,,,,,,"913.207,42",,,,,,,,,
PARAIPABA-CE,,,,,,,,CE,,"1.753,66",,,,,,"1.273,15",,,,,,"3.026,81",,,,,,,"36.897,19",,,,,,,,,
PARAMOTI-CE,,,,,,,,CE,,"1.315,25",,,,,,-,,,,,,"1.315,25",,,,,,,"11.185,22",,,,,,,,,
PENTECOSTE-CE,,,,,,,,CE,,"1.816,29",,,,,,-,,,,,,"1.816,29",,,,,,,"15.446,27",,,,,,,,,
PIRES FERREIRA-CE,,,,,,,,CE,,"1.252,62",,,,,,-,,,,,,"1.252,62",,,,,,,"10.652,59",,,,,,,,,
PORANGA-CE,,,,,,,,CE,,"1.315,25",,,,,,-,,,,,,"1.315,25",,,,,,,"11.185,22",,,,,,,,,
QUITERIANOPOLIS-CE,,,,,,,,CE,,"1.628,40",,,,,,-,,,,,,"1.628,40",,,,,,,"13.848,38",,,,,,,,,
RERIUTABA-CE,,,,,,,,CE,,"1.565,77",,,,,,-,,,,,,"1.565,77",,,,,,,"13.315,76",,,,,,,,,
SANTA QUITERIA-CE,,,,,,,,CE,,"1.941,56",,,,,,-,,,,,,"1.941,56",,,,,,,"16.511,56",,,,,,,,,
SANTANA DO ACARAU-CE,,,,,,,,CE,,"1.753,66",,,,,,-,,,,,,"1.753,66",,,,,,,"14.913,64",,,,,,,,,
SAO BENEDITO-CE,,,,,,,,CE,,"1.941,56",,,,,,-,,,,,,"1.941,56",,,,,,,"16.511,56",,,,,,,,,
SAO GONCALO DO AMARANTE-CE,,,,,,,,CE,,"562.190,06",,,,,,-,,,,,,"562.190,06",,,,,,,"4.275.730,58",,,,,,,,,
SAO LUIS DO CURU-CE,,,,,,,,CE,,"1.377,88",,,,,,-,,,,,,"1.377,88",,,,,,,"11.717,87",,,,,,,,,
SENADOR SA-CE,,,,,,,,CE,,"1.252,62",,,,,,-,,,,,,"1.252,62",,,,,,,"10.652,59",,,,,,,,,
SOBRAL-CE,,,,,,,,CE,,"2.505,24",,,,,,-,,,,,,"2.505,24",,,,,,,"21.305,24",,,,,,,,,
TAMBORIL-CE,,,,,,,,CE,,"1.691,03",,,,,,-,,,,,,"1.691,03",,,,,,,"14.381,02",,,,,,,,,
TEJUCUOCA-CE,,,,,,,,CE,,"1.440,51",,,,,,-,,,,,,"1.440,51",,,,,,,"12.250,50",,,,,,,,,
TIANGUA-CE,,,,,,,,CE,,"2.129,45",,,,,,-,,,,,,"2.129,45",,,,,,,"18.109,45",,,,,,,,,
TRAIRI-CE,,,,,,,,CE,,"45.659,62",,,,,,"56.336,23",,,,,,"101.995,85",,,,,,,"975.984,41",,,,,,,,,
TURURU-CE,,,,,,,,CE,,"1.377,88",,,,,,-,,,,,,"1.377,88",,,,,,,"11.717,87",,,,,,,,,
UBAJARA-CE,,,,,,,,CE,,"1.753,66",,,,,,-,,,,,,"1.753,66",,,,,,,"14.913,64",,,,,,,,,
UMIRIM-CE,,,,,,,,CE,,"1.565,77",,,,,,-,,,,,,"1.565,77",,,,,,,"13.315,76",,,,,,,,,
URUBURETAMA-CE,,,,,,,,CE,,"1.565,77",,,,,,-,,,,,,"1.565,77",,,,,,,"13.315,76",,,,,,,,,
URUOCA-CE,,,,,,,,CE,,"1.377,88",,,,,,-,,,,,,"1.377,88",,,,,,,"11.717,87",,,,,,,,,
VARJOTA-CE,,,,,,,,CE,,"1.503,14",,,,,,-,,,,,,"1.503,14",,,,,,,"12.783,11",,,,,,,,,
VICOSA DO CEARA-CE,,,,,,,,CE,,"2.004,19",,,,,,-,,,,,,"2.004,19",,,,,,,"17.044,17",,,,,,,,,
CEARA  TOTAL,,,,,,,,,,"1.737.897,58",,,,,,"350.344,23",,,,,,"2.088.241,81",,,,,,,"21.250.095,34",,,,,,,,,
AFONSO CLAUDIO-ES,,,,,,,,ES,,"24.288,41",,,,,,-,,,,,,"24.288,41",,,,,,,"267.856,86",,,,,,,,,
AGUA DOCE DO NORTE-ES,,,,,,,,ES,,"18.216,30",,,,,,-,,,,,,"18.216,30",,,,,,,"200.892,62",,,,,,,,,
AGUIA BRANCA-ES,,,,,,,,ES,,"17.348,86",,,,,,-,,,,,,"17.348,86",,,,,,,"191.326,31",,,,,,,,,
ALEGRE-ES,,,,,,,,ES,,"24.288,41",,,,,,-,,,,,,"24.288,41",,,,,,,"267.856,86",,,,,,,,,
ALFREDO CHAVES-ES,,,,,,,,ES,,"19.083,75",,,,,,-,,,,,,"19.083,75",,,,,,,"210.458,96",,,,,,,,,
ALTO RIO NOVO-ES,,,,,,,,ES,,"17.348,86",,,,,,-,,,,,,"17.348,86",,,,,,,"191.326,31",,,,,,,,,
ANCHIETA-ES,,,,,,,,ES,,"124.863,81",,,,,,-,,,,,,"124.863,81",,,,,,,"1.377.020,09",,,,,,,,,
APIACA-ES,,,,,,,,ES,,"17.348,86",,,,,,-,,,,,,"17.348,86",,,,,,,"191.326,31",,,,,,,,,
ARACRUZ-ES,,,,,,,,ES,,"174.809,33",,,,,,"454.722,51",,,,,,"629.531,84",,,,,,,"8.671.713,15",,,,,,,,,
ATILIO VIVACQUA-ES,,,,,,,,ES,,"17.348,86",,,,,,-,,,,,,"17.348,86",,,,,,,"191.326,31",,,,,,,,,
BAIXO GUANDU-ES,,,,,,,,ES,,"24.288,41",,,,,,-,,,,,,"24.288,41",,,,,,,"267.856,86",,,,,,,,,
BARRA DE SAO FRANCISCO-ES,,,,,,,,ES,,"26.023,29",,,,,,-,,,,,,"26.023,29",,,,,,,"286.989,49",,,,,,,,,
BOA ESPERANCA-ES,,,,,,,,ES,,"19.083,75",,,,,,-,,,,,,"19.083,75",,,,,,,"210.458,96",,,,,,,,,
BOM JESUS DO NORTE-ES,,,,,,,,ES,,"17.348,86",,,,,,-,,,,,,"17.348,86",,,,,,,"191.326,31",,,,,,,,,
BREJETUBA-ES,,,,,,,,ES,,"18.216,30",,,,,,-,,,,,,"18.216,30",,,,,,,"200.892,62",,,,,,,,,
CACHOEIRO DE ITAPEMIRIM-ES,,,,,,,,ES,,"34.697,73",,,,,,-,,,,,,"34.697,73",,,,,,,"382.652,66",,,,,,,,,
CARIACICA-ES,,,,,,,,ES,,"34.697,73",,,,,,-,,,,,,"34.697,73",,,,,,,"382.652,66",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CASTELO-ES,,,,,,,,ES,,"25.155,85",,,,,,-,,,,,,"25.155,85",,,,,,,"277.423,16",,,,,,,,,
COLATINA-ES,,,,,,,,ES,,"32.095,40",,,,,,-,,,,,,"32.095,40",,,,,,,"353.953,71",,,,,,,,,
CONCEICAO DA BARRA-ES,,,,,,,,ES,,"86.877,76",,,,,,"15.764,58",,,,,,"102.642,34",,,,,,,"931.295,59",,,,,,,,,
CONCEICAO DO CASTELO-ES,,,,,,,,ES,,"18.216,30",,,,,,-,,,,,,"18.216,30",,,,,,,"200.892,62",,,,,,,,,
DIVINO DE SAO LOURENCO-ES,,,,,,,,ES,,"17.348,86",,,,,,-,,,,,,"17.348,86",,,,,,,"191.326,31",,,,,,,,,
DOMINGOS MARTINS-ES,,,,,,,,ES,,"24.288,41",,,,,,-,,,,,,"24.288,41",,,,,,,"267.856,86",,,,,,,,,
DORES DO RIO PRETO-ES,,,,,,,,ES,,"17.348,86",,,,,,-,,,,,,"17.348,86",,,,,,,"191.326,31",,,,,,,,,
ECOPORANGA-ES,,,,,,,,ES,,"22.553,52",,,,,,-,,,,,,"22.553,52",,,,,,,"248.724,22",,,,,,,,,
FUNDAO-ES,,,,,,,,ES,,"114.874,70",,,,,,"64.538,66",,,,,,"179.413,36",,,,,,,"2.356.582,69",,,,,,,,,
GOVERNADOR LINDENBERG-ES,,,,,,,,ES,,"17.348,86",,,,,,-,,,,,,"17.348,86",,,,,,,"191.326,31",,,,,,,,,
GUACUI-ES,,,,,,,,ES,,"23.420,96",,,,,,-,,,,,,"23.420,96",,,,,,,"258.290,54",,,,,,,,,
GUARAPARI-ES,,,,,,,,ES,,"32.095,40",,,,,,-,,,,,,"32.095,40",,,,,,,"353.953,71",,,,,,,,,
IBATIBA-ES,,,,,,,,ES,,"21.686,08",,,,,,-,,,,,,"21.686,08",,,,,,,"239.157,91",,,,,,,,,
IBIRACU-ES,,,,,,,,ES,,"18.216,30",,,,,,-,,,,,,"18.216,30",,,,,,,"200.892,62",,,,,,,,,
IBITIRAMA-ES,,,,,,,,ES,,"17.348,86",,,,,,-,,,,,,"17.348,86",,,,,,,"191.326,31",,,,,,,,,
ICONHA-ES,,,,,,,,ES,,"18.216,30",,,,,,-,,,,,,"18.216,30",,,,,,,"200.892,62",,,,,,,,,
IRUPI-ES,,,,,,,,ES,,"18.216,30",,,,,,-,,,,,,"18.216,30",,,,,,,"200.892,62",,,,,,,,,
ITAGUACU-ES,,,,,,,,ES,,"19.083,75",,,,,,-,,,,,,"19.083,75",,,,,,,"210.458,96",,,,,,,,,
ITAPEMIRIM-ES,,,,,,,,ES,,"139.847,46",,,,,,"853.248,71",,,,,,"993.096,17",,,,,,,"7.709.376,23",,,,,,,,,
ITARANA-ES,,,,,,,,ES,,"18.216,30",,,,,,-,,,,,,"18.216,30",,,,,,,"200.892,62",,,,,,,,,
IUNA-ES,,,,,,,,ES,,"23.420,96",,,,,,-,,,,,,"23.420,96",,,,,,,"258.290,54",,,,,,,,,
JAGUARE-ES,,,,,,,,ES,,"336.104,66",,,,,,"137.485,11",,,,,,"473.589,77",,,,,,,"3.638.937,65",,,,,,,,,
JERONIMO MONTEIRO-ES,,,,,,,,ES,,"18.216,30",,,,,,-,,,,,,"18.216,30",,,,,,,"200.892,62",,,,,,,,,
JOAO NEIVA-ES,,,,,,,,ES,,"19.951,19",,,,,,-,,,,,,"19.951,19",,,,,,,"220.025,26",,,,,,,,,
LARANJA DA TERRA-ES,,,,,,,,ES,,"18.216,30",,,,,,-,,,,,,"18.216,30",,,,,,,"200.892,62",,,,,,,,,
LINHARES-ES,,,,,,,,ES,,"1.754.134,70",,,,,,"192.148,76",,,,,,"1.946.283,46",,,,,,,"21.896.667,23",,,,,,,,,
MANTENOPOLIS-ES,,,,,,,,ES,,"18.216,30",,,,,,-,,,,,,"18.216,30",,,,,,,"200.892,62",,,,,,,,,
MARATAIZES-ES,,,,,,,,ES,,"24.288,41",,,,,,"413.289,19",,,,,,"437.577,60",,,,,,,"2.623.749,29",,,,,,,,,
MARECHAL FLORIANO-ES,,,,,,,,ES,,"19.083,75",,,,,,-,,,,,,"19.083,75",,,,,,,"210.458,96",,,,,,,,,
MARILANDIA-ES,,,,,,,,ES,,"18.216,30",,,,,,-,,,,,,"18.216,30",,,,,,,"200.892,62",,,,,,,,,
MIMOSO DO SUL-ES,,,,,,,,ES,,"23.420,96",,,,,,-,,,,,,"23.420,96",,,,,,,"258.290,54",,,,,,,,,
MONTANHA-ES,,,,,,,,ES,,"20.818,63",,,,,,-,,,,,,"20.818,63",,,,,,,"229.591,57",,,,,,,,,
MUCURICI-ES,,,,,,,,ES,,"17.348,86",,,,,,-,,,,,,"17.348,86",,,,,,,"191.326,31",,,,,,,,,
MUNIZ FREIRE-ES,,,,,,,,ES,,"21.686,08",,,,,,-,,,,,,"21.686,08",,,,,,,"239.157,91",,,,,,,,,
MUQUI-ES,,,,,,,,ES,,"19.083,75",,,,,,-,,,,,,"19.083,75",,,,,,,"210.458,96",,,,,,,,,
NOVA VENECIA-ES,,,,,,,,ES,,"26.890,74",,,,,,-,,,,,,"26.890,74",,,,,,,"296.555,81",,,,,,,,,
PANCAS-ES,,,,,,,,ES,,"21.686,08",,,,,,-,,,,,,"21.686,08",,,,,,,"239.157,91",,,,,,,,,
PEDRO CANARIO-ES,,,,,,,,ES,,"22.553,52",,,,,,-,,,,,,"22.553,52",,,,,,,"248.724,22",,,,,,,,,
PINHEIROS-ES,,,,,,,,ES,,"22.553,52",,,,,,-,,,,,,"22.553,52",,,,,,,"248.724,22",,,,,,,,,
PIUMA-ES,,,,,,,,ES,,"20.818,63",,,,,,"32.964,76",,,,,,"53.783,39",,,,,,,"427.103,09",,,,,,,,,
PONTO BELO-ES,,,,,,,,ES,,"17.348,86",,,,,,-,,,,,,"17.348,86",,,,,,,"191.326,31",,,,,,,,,
PRESIDENTE KENNEDY-ES,,,,,,,,ES,,"104.885,60",,,,,,"2.825.890,29",,,,,,"2.930.775,89",,,,,,,"23.061.880,46",,,,,,,,,
RIO BANANAL-ES,,,,,,,,ES,,"20.818,63",,,,,,-,,,,,,"20.818,63",,,,,,,"229.591,57",,,,,,,,,
RIO NOVO DO SUL-ES,,,,,,,,ES,,"18.216,30",,,,,,-,,,,,,"18.216,30",,,,,,,"200.892,62",,,,,,,,,
SANTA LEOPOLDINA-ES,,,,,,,,ES,,"19.083,75",,,,,,-,,,,,,"19.083,75",,,,,,,"210.458,96",,,,,,,,,
SANTA MARIA DE JETIBA-ES,,,,,,,,ES,,"24.288,41",,,,,,-,,,,,,"24.288,41",,,,,,,"267.856,86",,,,,,,,,
SANTA TERESA-ES,,,,,,,,ES,,"22.553,52",,,,,,-,,,,,,"22.553,52",,,,,,,"248.724,22",,,,,,,,,
SAO DOMINGOS DO NORTE-ES,,,,,,,,ES,,"17.348,86",,,,,,-,,,,,,"17.348,86",,,,,,,"191.326,31",,,,,,,,,
SAO GABRIEL DA PALHA-ES,,,,,,,,ES,,"24.288,41",,,,,,-,,,,,,"24.288,41",,,,,,,"267.856,86",,,,,,,,,
SAO JOSE DO CALCADO-ES,,,,,,,,ES,,"18.216,30",,,,,,-,,,,,,"18.216,30",,,,,,,"200.892,62",,,,,,,,,
SAO MATEUS-ES,,,,,,,,ES,,"1.106.979,05",,,,,,"66.331,26",,,,,,"1.173.310,31",,,,,,,"10.024.585,70",,,,,,,,,
SAO ROQUE DO CANAA-ES,,,,,,,,ES,,"18.216,30",,,,,,-,,,,,,"18.216,30",,,,,,,"200.892,62",,,,,,,,,
SERRA-ES,,,,,,,,ES,,"199.782,09",,,,,,"164.276,15",,,,,,"364.058,24",,,,,,,"4.977.010,55",,,,,,,,,
SOORETAMA-ES,,,,,,,,ES,,"22.553,52",,,,,,-,,,,,,"22.553,52",,,,,,,"248.724,22",,,,,,,,,
VARGEM ALTA-ES,,,,,,,,ES,,"20.818,63",,,,,,-,,,,,,"20.818,63",,,,,,,"229.591,57",,,,,,,,,
VENDA NOVA DO IMIGRANTE-ES,,,,,,,,ES,,"21.686,08",,,,,,-,,,,,,"21.686,08",,,,,,,"239.157,91",,,,,,,,,
VIANA-ES,,,,,,,,ES,,"28.625,62",,,,,,-,,,,,,"28.625,62",,,,,,,"315.688,43",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VILA PAVAO-ES,,,,,,,,ES,,"17.348,86",,,,,,-,,,,,,"17.348,86",,,,,,,"191.326,31",,,,,,,,,
VILA VALERIO-ES,,,,,,,,ES,,"19.083,75",,,,,,-,,,,,,"19.083,75",,,,,,,"210.458,96",,,,,,,,,
VILA VELHA-ES,,,,,,,,ES,,"199.782,09",,,,,,-,,,,,,"199.782,09",,,,,,,"2.203.232,18",,,,,,,,,
VITORIA-ES,,,,,,,,ES,,"199.782,09",,,,,,"14.193,00",,,,,,"213.975,09",,,,,,,"2.442.882,35",,,,,,,,,
ESPIRITO SANTO  TOTAL,,,,,,,,,,"5.940.174,11",,,,,,"5.234.852,98",,,,,,"11.175.027,09",,,,,,,"107.255.922,80",,,,,,,,,
BETIM-MG,,,,,,,,MG,,"39.285,68",,,,,,-,,,,,,"39.285,68",,,,,,,"301.056,15",,,,,,,,,
JUIZ DE FORA-MG,,,,,,,,MG,,-,,,,,,-,,,,,,-,,,,,,,-,,,,,,,,,
MINAS GERAIS  TOTAL,,,,,,,,,,"39.285,68",,,,,,-,,,,,,"39.285,68",,,,,,,"301.056,15",,,,,,,,,
AFUA-PA,,,,,,,,PA,,-,,,,,,"5.654,32",,,,,,"5.654,32",,,,,,,"47.809,85",,,,,,,,,
ALENQUER-PA,,,,,,,,PA,,-,,,,,,"5.654,32",,,,,,"5.654,32",,,,,,,"47.809,85",,,,,,,,,
ALMEIRIM-PA,,,,,,,,PA,,-,,,,,,"5.654,32",,,,,,"5.654,32",,,,,,,"47.808,54",,,,,,,,,
ANAJAS-PA,,,,,,,,PA,,-,,,,,,"5.654,32",,,,,,"5.654,32",,,,,,,"47.808,54",,,,,,,,,
BREVES-PA,,,,,,,,PA,,-,,,,,,"5.654,32",,,,,,"5.654,32",,,,,,,"47.808,54",,,,,,,,,
CHAVES-PA,,,,,,,,PA,,-,,,,,,"5.654,32",,,,,,"5.654,32",,,,,,,"47.808,54",,,,,,,,,
CURUA-PA,,,,,,,,PA,,-,,,,,,"5.654,32",,,,,,"5.654,32",,,,,,,"47.809,85",,,,,,,,,
FARO-PA,,,,,,,,PA,,-,,,,,,"5.654,32",,,,,,"5.654,32",,,,,,,"47.809,85",,,,,,,,,
GURUPA-PA,,,,,,,,PA,,-,,,,,,"5.654,32",,,,,,"5.654,32",,,,,,,"47.809,85",,,,,,,,,
JURUTI-PA,,,,,,,,PA,,-,,,,,,"5.654,32",,,,,,"5.654,32",,,,,,,"47.809,85",,,,,,,,,
MELGACO-PA,,,,,,,,PA,,-,,,,,,"5.654,32",,,,,,"5.654,32",,,,,,,"47.809,85",,,,,,,,,
MONTE ALEGRE-PA,,,,,,,,PA,,-,,,,,,"5.654,32",,,,,,"5.654,32",,,,,,,"47.809,85",,,,,,,,,
OBIDOS-PA,,,,,,,,PA,,-,,,,,,"5.654,32",,,,,,"5.654,32",,,,,,,"47.809,85",,,,,,,,,
PORTO DE MOZ-PA,,,,,,,,PA,,-,,,,,,"5.654,32",,,,,,"5.654,32",,,,,,,"47.809,85",,,,,,,,,
PRAINHA-PA,,,,,,,,PA,,-,,,,,,"5.654,32",,,,,,"5.654,32",,,,,,,"47.809,85",,,,,,,,,
SANTAREM-PA,,,,,,,,PA,,-,,,,,,"5.654,32",,,,,,"5.654,32",,,,,,,"47.809,85",,,,,,,,,
TERRA SANTA-PA,,,,,,,,PA,,-,,,,,,"5.654,32",,,,,,"5.654,32",,,,,,,"47.809,85",,,,,,,,,
PARA  TOTAL,,,,,,,,,,-,,,,,,"96.123,44",,,,,,"96.123,44",,,,,,,"812.762,21",,,,,,,,,
BAYEUX-PB,,,,,,,,PB,,-,,,,,,-,,,,,,-,,,,,,,"9,67",,,,,,,,,
CALDAS BRANDAO-PB,,,,,,,,PB,,"0,41",,,,,,-,,,,,,"0,41",,,,,,,"186.637,32",,,,,,,,,
PEDRAS DE FOGO-PB,,,,,,,,PB,,-,,,,,,-,,,,,,-,,,,,,,"1.107,49",,,,,,,,,
SANTA RITA-PB,,,,,,,,PB,,-,,,,,,-,,,,,,-,,,,,,,"3,79",,,,,,,,,
PARAIBA  TOTAL,,,,,,,,,,"0,41",,,,,,-,,,,,,"0,41",,,,,,,"187.758,27",,,,,,,,,
CABO DE SANTO AGOSTINHO-PE,,,,,,,,PE,,"560.248,50",,,,,,-,,,,,,"560.248,50",,,,,,,"4.273.077,32",,,,,,,,,
CAMARAGIBE-PE,,,,,,,,PE,,"559.914,33",,,,,,-,,,,,,"559.914,33",,,,,,,"5.825.420,60",,,,,,,,,
GOIANA-PE,,,,,,,,PE,,"560.248,50",,,,,,-,,,,,,"560.248,50",,,,,,,"4.257.527,11",,,,,,,,,
IGARASSU-PE,,,,,,,,PE,,-,,,,,,-,,,,,,-,,,,,,,"3,79",,,,,,,,,
IPOJUCA-PE,,,,,,,,PE,,-,,,,,,-,,,,,,-,,,,,,,"61.823,26",,,,,,,,,
ITAMBE-PE,,,,,,,,PE,,"196,77",,,,,,-,,,,,,"196,77",,,,,,,"1.761.652,60",,,,,,,,,
ITAQUITINGA-PE,,,,,,,,PE,,"39.285,68",,,,,,-,,,,,,"39.285,68",,,,,,,"4.936.383,63",,,,,,,,,
JABOATAO DOS GUARARAPES-PE,,,,,,,,PE,,-,,,,,,-,,,,,,-,,,,,,,"140,71",,,,,,,,,
MORENO-PE,,,,,,,,PE,,-,,,,,,-,,,,,,-,,,,,,,"1.846,62",,,,,,,,,
PAULISTA-PE,,,,,,,,PE,,"520.962,82",,,,,,-,,,,,,"520.962,82",,,,,,,"3.956.880,45",,,,,,,,,
RECIFE-PE,,,,,,,,PE,,"39.285,68",,,,,,-,,,,,,"39.285,68",,,,,,,"300.656,77",,,,,,,,,
SAO LOURENCO DA MATA-PE,,,,,,,,PE,,-,,,,,,-,,,,,,-,,,,,,,"1.881,42",,,,,,,,,
SIRINHAEM-PE,,,,,,,,PE,,-,,,,,,-,,,,,,-,,,,,,,"0,29",,,,,,,,,
VITORIA DE SANTO ANTAO-PE,,,,,,,,PE,,"341,06",,,,,,-,,,,,,"341,06",,,,,,,"3.436.254,90",,,,,,,,,
PERNAMBUCO  TOTAL,,,,,,,,,,"2.280.483,34",,,,,,-,,,,,,"2.280.483,34",,,,,,,"28.813.549,47",,,,,,,,,
ADRIANOPOLIS-PR,,,,,,,,PR,,-,,,,,,-,,,,,,-,,,,,,,"447,82",,,,,,,,,
AGUDOS DO SUL-PR,,,,,,,,PR,,-,,,,,,-,,,,,,-,,,,,,,"447,82",,,,,,,,,
ALMIRANTE TAMANDARE-PR,,,,,,,,PR,,-,,,,,,-,,,,,,-,,,,,,,"806,08",,,,,,,,,
ANTONINA-PR,,,,,,,,PR,,-,,,,,,-,,,,,,-,,,,,,,"537,39",,,,,,,,,
ARAUCARIA-PR,,,,,,,,PR,,-,,,,,,-,,,,,,-,,,,,,,"832,27",,,,,,,,,
BALSA NOVA-PR,,,,,,,,PR,,-,,,,,,-,,,,,,-,,,,,,,"470,21",,,,,,,,,
BOCAIUVA DO SUL-PR,,,,,,,,PR,,-,,,,,,-,,,,,,-,,,,,,,"447,82",,,,,,,,,
CAMPINA GRANDE DO SUL-PR,,,,,,,,PR,,-,,,,,,-,,,,,,-,,,,,,,"649,34",,,,,,,,,
CAMPO DO TENENTE-PR,,,,,,,,PR,,-,,,,,,-,,,,,,-,,,,,,,"447,82",,,,,,,,,
CAMPO LARGO-PR,,,,,,,,PR,,-,,,,,,-,,,,,,-,,,,,,,"828,48",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAMPO MAGRO-PR,,,,,,,,PR,,-,,,,,,-,,,,,,-,,,,,,,"582,16",,,,,,,,,
CERRO AZUL-PR,,,,,,,,PR,,-,,,,,,-,,,,,,-,,,,,,,"537,39",,,,,,,,,
COLOMBO-PR,,,,,,,,PR,,-,,,,,,-,,,,,,-,,,,,,,"895,64",,,,,,,,,
CONTENDA-PR,,,,,,,,PR,,-,,,,,,-,,,,,,-,,,,,,,"515,00",,,,,,,,,
CURITIBA-PR,,,,,,,,PR,,-,,,,,,-,,,,,,-,,,,,,,"895,64",,,,,,,,,
DOUTOR ULYSSES-PR,,,,,,,,PR,,-,,,,,,-,,,,,,-,,,,,,,"447,82",,,,,,,,,
FAZENDA RIO GRANDE-PR,,,,,,,,PR,,-,,,,,,-,,,,,,-,,,,,,,"783,69",,,,,,,,,
GUARAQUECABA-PR,,,,,,,,PR,,-,,,,,,-,,,,,,-,,,,,,,"447,82",,,,,,,,,
GUARATUBA-PR,,,,,,,,PR,,-,,,,,,-,,,,,,-,,,,,,,"626,95",,,,,,,,,
ITAPERUCU-PR,,,,,,,,PR,,-,,,,,,-,,,,,,-,,,,,,,"582,16",,,,,,,,,
LAPA-PR,,,,,,,,PR,,-,,,,,,-,,,,,,-,,,,,,,"694,13",,,,,,,,,
MANDIRITUBA-PR,,,,,,,,PR,,-,,,,,,-,,,,,,-,,,,,,,"582,16",,,,,,,,,
MATINHOS-PR,,,,,,,,PR,,-,,,,,,-,,,,,,-,,,,,,,"57.302,41",,,,,,,,,
MORRETES-PR,,,,,,,,PR,,-,,,,,,-,,,,,,-,,,,,,,"537,39",,,,,,,,,
PARANAGUA-PR,,,,,,,,PR,,-,,,,,,-,,,,,,-,,,,,,,"970,73",,,,,,,,,
PIEN-PR,,,,,,,,PR,,-,,,,,,-,,,,,,-,,,,,,,"470,21",,,,,,,,,
PINHAIS-PR,,,,,,,,PR,,-,,,,,,-,,,,,,-,,,,,,,"850,87",,,,,,,,,
PIRAQUARA-PR,,,,,,,,PR,,-,,,,,,-,,,,,,-,,,,,,,"806,08",,,,,,,,,
PONTAL DO PARANA-PR,,,,,,,,PR,,-,,,,,,-,,,,,,-,,,,,,,"5.725,11",,,,,,,,,
PORTO AMAZONAS-PR,,,,,,,,PR,,-,,,,,,-,,,,,,-,,,,,,,"447,82",,,,,,,,,
QUATRO BARRAS-PR,,,,,,,,PR,,-,,,,,,-,,,,,,-,,,,,,,"559,78",,,,,,,,,
QUITANDINHA-PR,,,,,,,,PR,,-,,,,,,-,,,,,,-,,,,,,,"515,00",,,,,,,,,
