ITABELA-BA,,,,,,,,,,BA,,"1.486,14",,,,,,,-,,,,,,,,"1.486,14",,,,,,,"17.092,04",,,,,,,,
ITABERABA-BA,,,,,,,,,,BA,,"1.751,52",,,,,,,-,,,,,,,,"1.751,52",,,,,,,"20.144,20",,,,,,,,
ITABUNA-BA,,,,,,,,,,BA,,"2.123,06",,,,,,,-,,,,,,,,"2.123,06",,,,,,,"24.417,24",,,,,,,,
ITACARE-BA,,,,,,,,,,BA,,"1.433,06",,,,,,,-,,,,,,,,"1.433,06",,,,,,,"16.481,61",,,,,,,,
ITAGI-BA,,,,,,,,,,BA,,"1.167,68",,,,,,,-,,,,,,,,"1.167,68",,,,,,,"13.429,45",,,,,,,,
ITAGIBA-BA,,,,,,,,,,BA,,"1.220,76",,,,,,,-,,,,,,,,"1.220,76",,,,,,,"14.039,90",,,,,,,,
ITAGIMIRIM-BA,,,,,,,,,,BA,,"1.061,53",,,,,,,-,,,,,,,,"1.061,53",,,,,,,"12.208,59",,,,,,,,
ITAJU DO COLONIA-BA,,,,,,,,,,BA,,"1.061,53",,,,,,,-,,,,,,,,"1.061,53",,,,,,,"12.208,59",,,,,,,,
ITAJUIPE-BA,,,,,,,,,,BA,,"1.379,99",,,,,,,-,,,,,,,,"1.379,99",,,,,,,"15.871,19",,,,,,,,
ITAMARAJU-BA,,,,,,,,,,BA,,"1.751,52",,,,,,,-,,,,,,,,"1.751,52",,,,,,,"20.144,20",,,,,,,,
ITAMARI-BA,,,,,,,,,,BA,,"1.061,53",,,,,,,-,,,,,,,,"1.061,53",,,,,,,"12.208,59",,,,,,,,
ITAMBE-BA,,,,,,,,,,BA,,"1.379,99",,,,,,,-,,,,,,,,"1.379,99",,,,,,,"15.871,19",,,,,,,,
ITANAGRA-BA,,,,,,,,,,BA,,"121.138,80",,,,,,,"19.474,14",,,,,,,,"140.612,94",,,,,,,"1.429.183,39",,,,,,,,
ITANHEM-BA,,,,,,,,,,BA,,"1.379,99",,,,,,,-,,,,,,,,"1.379,99",,,,,,,"15.871,19",,,,,,,,
ITAPARICA-BA,,,,,,,,,,BA,,"140.396,88",,,,,,,"242.757,07",,,,,,,,"383.153,95",,,,,,,"4.490.657,65",,,,,,,,
ITAPE-BA,,,,,,,,,,BA,,"1.114,60",,,,,,,-,,,,,,,,"1.114,60",,,,,,,"12.819,01",,,,,,,,
ITAPEBI-BA,,,,,,,,,,BA,,"1.114,60",,,,,,,-,,,,,,,,"1.114,60",,,,,,,"12.819,01",,,,,,,,
ITAPETINGA-BA,,,,,,,,,,BA,,"1.804,60",,,,,,,-,,,,,,,,"1.804,60",,,,,,,"20.754,62",,,,,,,,
ITAPICURU-BA,,,,,,,,,,BA,,"1.539,22",,,,,,,-,,,,,,,,"1.539,22",,,,,,,"17.702,49",,,,,,,,
ITAPITANGA-BA,,,,,,,,,,BA,,"1.114,60",,,,,,,-,,,,,,,,"1.114,60",,,,,,,"12.819,01",,,,,,,,
ITAQUARA-BA,,,,,,,,,,BA,,"1.061,53",,,,,,,-,,,,,,,,"1.061,53",,,,,,,"12.208,59",,,,,,,,
ITARANTIM-BA,,,,,,,,,,BA,,"1.326,91",,,,,,,-,,,,,,,,"1.326,91",,,,,,,"15.260,75",,,,,,,,
ITATIM-BA,,,,,,,,,,BA,,"1.220,76",,,,,,,-,,,,,,,,"1.220,76",,,,,,,"14.039,90",,,,,,,,
ITIRUCU-BA,,,,,,,,,,BA,,"1.167,68",,,,,,,-,,,,,,,,"1.167,68",,,,,,,"13.429,45",,,,,,,,
ITIUBA-BA,,,,,,,,,,BA,,"1.592,29",,,,,,,-,,,,,,,,"1.592,29",,,,,,,"18.312,91",,,,,,,,
ITORORO-BA,,,,,,,,,,BA,,"1.326,91",,,,,,,-,,,,,,,,"1.326,91",,,,,,,"15.260,75",,,,,,,,
ITUBERA-BA,,,,,,,,,,BA,,"1.433,06",,,,,,,-,,,,,,,,"1.433,06",,,,,,,"16.481,61",,,,,,,,
JACOBINA-BA,,,,,,,,,,BA,,"1.857,68",,,,,,,-,,,,,,,,"1.857,68",,,,,,,"21.365,08",,,,,,,,
JAGUAQUARA-BA,,,,,,,,,,BA,,"1.698,45",,,,,,,-,,,,,,,,"1.698,45",,,,,,,"19.533,79",,,,,,,,
JAGUARIPE-BA,,,,,,,,,,BA,,"57.198,95",,,,,,,-,,,,,,,,"57.198,95",,,,,,,"642.728,84",,,,,,,,
JANDAIRA-BA,,,,,,,,,,BA,,"1.114,60",,,,,,,-,,,,,,,,"1.114,60",,,,,,,"12.819,01",,,,,,,,
JEQUIE-BA,,,,,,,,,,BA,,"2.123,06",,,,,,,-,,,,,,,,"2.123,06",,,,,,,"24.417,24",,,,,,,,
JEREMOABO-BA,,,,,,,,,,BA,,"1.592,29",,,,,,,-,,,,,,,,"1.592,29",,,,,,,"18.312,91",,,,,,,,
JIQUIRICA-BA,,,,,,,,,,BA,,"1.220,76",,,,,,,-,,,,,,,,"1.220,76",,,,,,,"14.039,90",,,,,,,,
JITAUNA-BA,,,,,,,,,,BA,,"1.220,76",,,,,,,-,,,,,,,,"1.220,76",,,,,,,"14.039,90",,,,,,,,
JUCURUCU-BA,,,,,,,,,,BA,,"1.114,60",,,,,,,-,,,,,,,,"1.114,60",,,,,,,"12.819,01",,,,,,,,
JUSSARI-BA,,,,,,,,,,BA,,"1.061,53",,,,,,,-,,,,,,,,"1.061,53",,,,,,,"12.208,59",,,,,,,,
LAFAIETE COUTINHO-BA,,,,,,,,,,BA,,"1.061,53",,,,,,,-,,,,,,,,"1.061,53",,,,,,,"12.208,59",,,,,,,,
LAJE-BA,,,,,,,,,,BA,,"1.379,99",,,,,,,-,,,,,,,,"1.379,99",,,,,,,"15.871,19",,,,,,,,
LAJEDAO-BA,,,,,,,,,,BA,,"1.061,53",,,,,,,-,,,,,,,,"1.061,53",,,,,,,"12.208,59",,,,,,,,
LAJEDINHO-BA,,,,,,,,,,BA,,"1.061,53",,,,,,,-,,,,,,,,"1.061,53",,,,,,,"12.208,59",,,,,,,,
LAJEDO DO TABOCAL-BA,,,,,,,,,,BA,,"1.061,53",,,,,,,-,,,,,,,,"1.061,53",,,,,,,"12.208,59",,,,,,,,
LAMARAO-BA,,,,,,,,,,BA,,"1.061,53",,,,,,,-,,,,,,,,"1.061,53",,,,,,,"12.208,59",,,,,,,,
LAURO DE FREITAS-BA,,,,,,,,,,BA,,"2.123,06",,,,,,,-,,,,,,,,"2.123,06",,,,,,,"24.417,24",,,,,,,,
MACAJUBA-BA,,,,,,,,,,BA,,"1.114,60",,,,,,,-,,,,,,,,"1.114,60",,,,,,,"12.819,01",,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MACARANI-BA,,,,,,,,,,BA,,"1.273,83",,,,,,,-,,,,,,,,"1.273,83",,,,,,,"14.650,31",,,,,,,,
MADRE DE DEUS-BA,,,,,,,,,,BA,,"1.863.363,62",,,,,,,"1.115.095,21",,,,,,,,"2.978.458,83",,,,,,,"36.750.945,90",,,,,,,,
MAIQUINIQUE-BA,,,,,,,,,,BA,,"1.061,53",,,,,,,-,,,,,,,,"1.061,53",,,,,,,"12.208,59",,,,,,,,
MAIRI-BA,,,,,,,,,,BA,,"1.326,91",,,,,,,-,,,,,,,,"1.326,91",,,,,,,"15.260,75",,,,,,,,
MANOEL VITORINO-BA,,,,,,,,,,BA,,"1.220,76",,,,,,,-,,,,,,,,"1.220,76",,,,,,,"14.039,90",,,,,,,,
MARACAS-BA,,,,,,,,,,BA,,"1.433,06",,,,,,,-,,,,,,,,"1.433,06",,,,,,,"16.481,61",,,,,,,,
MARAGOGIPE-BA,,,,,,,,,,BA,,"49.426,27",,,,,,,-,,,,,,,,"49.426,27",,,,,,,"559.496,94",,,,,,,,
MARAU-BA,,,,,,,,,,BA,,"1.326,91",,,,,,,-,,,,,,,,"1.326,91",,,,,,,"15.260,75",,,,,,,,
MARCIONILIO SOUZA-BA,,,,,,,,,,BA,,"1.114,60",,,,,,,-,,,,,,,,"1.114,60",,,,,,,"12.819,01",,,,,,,,
MASCOTE-BA,,,,,,,,,,BA,,"1.220,76",,,,,,,-,,,,,,,,"1.220,76",,,,,,,"14.039,90",,,,,,,,
MATA DE SAO JOAO-BA,,,,,,,,,,BA,,"222.462,02",,,,,,,"96.816,80",,,,,,,,"319.278,82",,,,,,,"3.898.452,52",,,,,,,,
MEDEIROS NETO-BA,,,,,,,,,,BA,,"1.379,99",,,,,,,-,,,,,,,,"1.379,99",,,,,,,"15.871,19",,,,,,,,
MIGUEL CALMON-BA,,,,,,,,,,BA,,"1.433,06",,,,,,,-,,,,,,,,"1.433,06",,,,,,,"16.481,61",,,,,,,,
MILAGRES-BA,,,,,,,,,,BA,,"1.114,60",,,,,,,-,,,,,,,,"1.114,60",,,,,,,"12.819,01",,,,,,,,
MIRANTE-BA,,,,,,,,,,BA,,"1.114,60",,,,,,,-,,,,,,,,"1.114,60",,,,,,,"12.819,01",,,,,,,,
MONTE SANTO-BA,,,,,,,,,,BA,,"1.698,45",,,,,,,-,,,,,,,,"1.698,45",,,,,,,"19.533,79",,,,,,,,
MUCURI-BA,,,,,,,,,,BA,,"1.592,29",,,,,,,-,,,,,,,,"1.592,29",,,,,,,"18.312,91",,,,,,,,
MUNDO NOVO-BA,,,,,,,,,,BA,,"1.433,06",,,,,,,-,,,,,,,,"1.433,06",,,,,,,"16.481,61",,,,,,,,
MUNIZ FERREIRA-BA,,,,,,,,,,BA,,"1.061,53",,,,,,,-,,,,,,,,"1.061,53",,,,,,,"12.208,59",,,,,,,,
MURITIBA-BA,,,,,,,,,,BA,,"1.486,14",,,,,,,-,,,,,,,,"1.486,14",,,,,,,"17.092,04",,,,,,,,
MUTUIPE-BA,,,,,,,,,,BA,,"1.379,99",,,,,,,-,,,,,,,,"1.379,99",,,,,,,"15.871,19",,,,,,,,
NAZARE-BA,,,,,,,,,,BA,,"1.433,06",,,,,,,-,,,,,,,,"1.433,06",,,,,,,"16.481,61",,,,,,,,
NILO PECANHA-BA,,,,,,,,,,BA,,"1.167,68",,,,,,,-,,,,,,,,"1.167,68",,,,,,,"13.429,45",,,,,,,,
NORDESTINA-BA,,,,,,,,,,BA,,"1.167,68",,,,,,,-,,,,,,,,"1.167,68",,,,,,,"13.429,45",,,,,,,,
NOVA CANAA-BA,,,,,,,,,,BA,,"1.273,83",,,,,,,-,,,,,,,,"1.273,83",,,,,,,"14.650,31",,,,,,,,
NOVA FATIMA-BA,,,,,,,,,,BA,,"1.061,53",,,,,,,-,,,,,,,,"1.061,53",,,,,,,"12.208,59",,,,,,,,
NOVA IBIA-BA,,,,,,,,,,BA,,"1.061,53",,,,,,,-,,,,,,,,"1.061,53",,,,,,,"12.208,59",,,,,,,,
NOVA ITARANA-BA,,,,,,,,,,BA,,"1.061,53",,,,,,,-,,,,,,,,"1.061,53",,,,,,,"12.208,59",,,,,,,,
NOVA SOURE-BA,,,,,,,,,,BA,,"1.433,06",,,,,,,-,,,,,,,,"1.433,06",,,,,,,"16.481,61",,,,,,,,
NOVA VICOSA-BA,,,,,,,,,,BA,,"1.592,29",,,,,,,-,,,,,,,,"1.592,29",,,,,,,"18.312,91",,,,,,,,
NOVO TRIUNFO-BA,,,,,,,,,,BA,,"1.220,76",,,,,,,-,,,,,,,,"1.220,76",,,,,,,"14.039,90",,,,,,,,
OLINDINA-BA,,,,,,,,,,BA,,"1.433,06",,,,,,,-,,,,,,,,"1.433,06",,,,,,,"16.481,61",,,,,,,,
OURICANGAS-BA,,,,,,,,,,BA,,"1.061,53",,,,,,,-,,,,,,,,"1.061,53",,,,,,,"12.208,59",,,,,,,,
OUROLANDIA-BA,,,,,,,,,,BA,,"1.273,83",,,,,,,-,,,,,,,,"1.273,83",,,,,,,"14.650,31",,,,,,,,
PARIPIRANGA-BA,,,,,,,,,,BA,,"1.433,06",,,,,,,-,,,,,,,,"1.433,06",,,,,,,"16.481,61",,,,,,,,
PAU BRASIL-BA,,,,,,,,,,BA,,"1.114,60",,,,,,,-,,,,,,,,"1.114,60",,,,,,,"12.819,01",,,,,,,,
PAULO AFONSO-BA,,,,,,,,,,BA,,"1.963,83",,,,,,,-,,,,,,,,"1.963,83",,,,,,,"22.585,94",,,,,,,,
PE DE SERRA-BA,,,,,,,,,,BA,,"1.167,68",,,,,,,-,,,,,,,,"1.167,68",,,,,,,"13.429,45",,,,,,,,
PEDRAO-BA,,,,,,,,,,BA,,"1.061,53",,,,,,,-,,,,,,,,"1.061,53",,,,,,,"12.208,59",,,,,,,,
PEDRO ALEXANDRE-BA,,,,,,,,,,BA,,"1.273,83",,,,,,,-,,,,,,,,"1.273,83",,,,,,,"14.650,31",,,,,,,,
PINTADAS-BA,,,,,,,,,,BA,,"1.114,60",,,,,,,-,,,,,,,,"1.114,60",,,,,,,"12.819,01",,,,,,,,
PIRAI DO NORTE-BA,,,,,,,,,,BA,,"1.061,53",,,,,,,-,,,,,,,,"1.061,53",,,,,,,"12.208,59",,,,,,,,
PIRITIBA-BA,,,,,,,,,,BA,,"1.379,99",,,,,,,-,,,,,,,,"1.379,99",,,,,,,"15.871,19",,,,,,,,
PLANALTINO-BA,,,,,,,,,,BA,,"1.061,53",,,,,,,-,,,,,,,,"1.061,53",,,,,,,"12.208,59",,,,,,,,
PLANALTO-BA,,,,,,,,,,BA,,"1.433,06",,,,,,,-,,,,,,,,"1.433,06",,,,,,,"16.481,61",,,,,,,,
POCOES-BA,,,,,,,,,,BA,,"1.645,37",,,,,,,-,,,,,,,,"1.645,37",,,,,,,"18.923,34",,,,,,,,
POJUCA-BA,,,,,,,,,,BA,,"706.669,29",,,,,,,"537.562,85",,,,,,,,"1.244.232,14",,,,,,,"12.170.531,32",,,,,,,,
PORTO SEGURO-BA,,,,,,,,,,BA,,"2.016,91",,,,,,,-,,,,,,,,"2.016,91",,,,,,,"23.196,38",,,,,,,,
POTIRAGUA-BA,,,,,,,,,,BA,,"1.061,53",,,,,,,-,,,,,,,,"1.061,53",,,,,,,"12.208,59",,,,,,,,
PRADO-BA,,,,,,,,,,BA,,"1.433,06",,,,,,,-,,,,,,,,"1.433,06",,,,,,,"16.481,61",,,,,,,,
PRESIDENTE TANCREDO NEVES-BA,,,,,,,,,,BA,,"1.379,99",,,,,,,-,,,,,,,,"1.379,99",,,,,,,"15.871,19",,,,,,,,
QUEIMADAS-BA,,,,,,,,,,BA,,"1.433,06",,,,,,,-,,,,,,,,"1.433,06",,,,,,,"16.481,61",,,,,,,,
QUIJINGUE-BA,,,,,,,,,,BA,,"1.433,06",,,,,,,-,,,,,,,,"1.433,06",,,,,,,"16.481,61",,,,,,,,
QUIXABEIRA-BA,,,,,,,,,,BA,,"1.061,53",,,,,,,-,,,,,,,,"1.061,53",,,,,,,"12.208,59",,,,,,,,
RAFAEL JAMBEIRO-BA,,,,,,,,,,BA,,"1.379,99",,,,,,,-,,,,,,,,"1.379,99",,,,,,,"15.871,19",,,,,,,,
RETIROLANDIA-BA,,,,,,,,,,BA,,"1.167,68",,,,,,,-,,,,,,,,"1.167,68",,,,,,,"13.429,45",,,,,,,,
RIACHAO DO JACUIPE-BA,,,,,,,,,,BA,,"1.539,22",,,,,,,-,,,,,,,,"1.539,22",,,,,,,"17.702,49",,,,,,,,
RIBEIRA DO AMPARO-BA,,,,,,,,,,BA,,"1.220,76",,,,,,,-,,,,,,,,"1.220,76",,,,,,,"14.039,90",,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RIBEIRA DO POMBAL-BA,,,,,,,,,,BA,,"1.645,37",,,,,,,-,,,,,,,,"1.645,37",,,,,,,"18.923,34",,,,,,,,
RIBEIRAO DO LARGO-BA,,,,,,,,,,BA,,"1.061,53",,,,,,,-,,,,,,,,"1.061,53",,,,,,,"12.208,59",,,,,,,,
RIO REAL-BA,,,,,,,,,,BA,,"1.592,29",,,,,,,-,,,,,,,,"1.592,29",,,,,,,"18.312,91",,,,,,,,
RUY BARBOSA-BA,,,,,,,,,,BA,,"1.486,14",,,,,,,-,,,,,,,,"1.486,14",,,,,,,"17.092,04",,,,,,,,
SALINAS DA MARGARIDA-BA,,,,,,,,,,BA,,"35.076,71",,,,,,,"241.556,07",,,,,,,,"276.632,78",,,,,,,"3.348.237,57",,,,,,,,
SALVADOR-BA,,,,,,,,,,BA,,"63.775,83",,,,,,,"241.556,07",,,,,,,,"305.331,90",,,,,,,"3.681.059,78",,,,,,,,
SANTA BARBARA-BA,,,,,,,,,,BA,,"1.326,91",,,,,,,-,,,,,,,,"1.326,91",,,,,,,"15.260,75",,,,,,,,
SANTA BRIGIDA-BA,,,,,,,,,,BA,,"1.220,76",,,,,,,-,,,,,,,,"1.220,76",,,,,,,"14.039,90",,,,,,,,
SANTA CRUZ CABRALIA-BA,,,,,,,,,,BA,,"1.433,06",,,,,,,-,,,,,,,,"1.433,06",,,,,,,"16.481,61",,,,,,,,
SANTA CRUZ DA VITORIA-BA,,,,,,,,,,BA,,"1.061,53",,,,,,,-,,,,,,,,"1.061,53",,,,,,,"12.208,59",,,,,,,,
SANTA INES-BA,,,,,,,,,,BA,,"1.114,60",,,,,,,-,,,,,,,,"1.114,60",,,,,,,"12.819,01",,,,,,,,
SANTA LUZIA-BA,,,,,,,,,,BA,,"1.167,68",,,,,,,-,,,,,,,,"1.167,68",,,,,,,"13.429,45",,,,,,,,
SANTA TERESINHA-BA,,,,,,,,,,BA,,"1.061,53",,,,,,,-,,,,,,,,"1.061,53",,,,,,,"12.208,59",,,,,,,,
SANTALUZ-BA,,,,,,,,,,BA,,"1.539,22",,,,,,,-,,,,,,,,"1.539,22",,,,,,,"17.702,49",,,,,,,,
SANTANOPOLIS-BA,,,,,,,,,,BA,,"1.061,53",,,,,,,-,,,,,,,,"1.061,53",,,,,,,"12.208,59",,,,,,,,
SANTO AMARO-BA,,,,,,,,,,BA,,"52.615,06",,,,,,,"241.556,07",,,,,,,,"294.171,13",,,,,,,"3.551.628,92",,,,,,,,
SANTO ANTONIO DE JESUS-BA,,,,,,,,,,BA,,"1.910,75",,,,,,,-,,,,,,,,"1.910,75",,,,,,,"21.975,50",,,,,,,,
SANTO ESTEVAO-BA,,,,,,,,,,BA,,"1.645,37",,,,,,,-,,,,,,,,"1.645,37",,,,,,,"18.923,34",,,,,,,,
SAO DOMINGOS-BA,,,,,,,,,,BA,,"1.061,53",,,,,,,-,,,,,,,,"1.061,53",,,,,,,"12.208,59",,,,,,,,
SAO FELIPE-BA,,,,,,,,,,BA,,"1.379,99",,,,,,,-,,,,,,,,"1.379,99",,,,,,,"15.871,19",,,,,,,,
SAO FELIX-BA,,,,,,,,,,BA,,"1.220,76",,,,,,,-,,,,,,,,"1.220,76",,,,,,,"14.039,90",,,,,,,,
SAO FRANCISCO DO CONDE-BA,,,,,,,,,,BA,,"2.154.369,77",,,,,,,"1.019.173,08",,,,,,,,"3.173.542,85",,,,,,,"39.068.386,01",,,,,,,,
SAO GONCALO DOS CAMPOS-BA,,,,,,,,,,BA,,"1.539,22",,,,,,,-,,,,,,,,"1.539,22",,,,,,,"17.702,49",,,,,,,,
SAO JOSE DA VITORIA-BA,,,,,,,,,,BA,,"1.061,53",,,,,,,-,,,,,,,,"1.061,53",,,,,,,"12.208,59",,,,,,,,
SAO JOSE DO JACUIPE-BA,,,,,,,,,,BA,,"1.114,60",,,,,,,-,,,,,,,,"1.114,60",,,,,,,"12.819,01",,,,,,,,
SAO MIGUEL DAS MATAS-BA,,,,,,,,,,BA,,"1.114,60",,,,,,,-,,,,,,,,"1.114,60",,,,,,,"12.819,01",,,,,,,,
SAO SEBASTIAO DO PASSE-BA,,,,,,,,,,BA,,"501.572,50",,,,,,,"268.369,20",,,,,,,,"769.941,70",,,,,,,"8.006.543,81",,,,,,,,
SAPEACU-BA,,,,,,,,,,BA,,"1.273,83",,,,,,,-,,,,,,,,"1.273,83",,,,,,,"14.650,31",,,,,,,,
SATIRO DIAS-BA,,,,,,,,,,BA,,"1.326,91",,,,,,,-,,,,,,,,"1.326,91",,,,,,,"998.630,22",,,,,,,,
SAUBARA-BA,,,,,,,,,,BA,,"33.482,31",,,,,,,"241.556,07",,,,,,,,"275.038,38",,,,,,,"3.329.747,43",,,,,,,,
SERRA PRETA-BA,,,,,,,,,,BA,,"1.220,76",,,,,,,-,,,,,,,,"1.220,76",,,,,,,"14.039,90",,,,,,,,
SERRINHA-BA,,,,,,,,,,BA,,"1.857,68",,,,,,,-,,,,,,,,"1.857,68",,,,,,,"21.365,08",,,,,,,,
SERROLANDIA-BA,,,,,,,,,,BA,,"1.167,68",,,,,,,-,,,,,,,,"1.167,68",,,,,,,"13.429,45",,,,,,,,
SIMOES FILHO-BA,,,,,,,,,,BA,,"99.919,03",,,,,,,"1.915,39",,,,,,,,"101.834,42",,,,,,,"1.105.855,23",,,,,,,,
SITIO DO QUINTO-BA,,,,,,,,,,BA,,"1.167,68",,,,,,,-,,,,,,,,"1.167,68",,,,,,,"13.429,45",,,,,,,,
TANQUINHO-BA,,,,,,,,,,BA,,"1.061,53",,,,,,,-,,,,,,,,"1.061,53",,,,,,,"12.208,59",,,,,,,,
TAPEROA-BA,,,,,,,,,,BA,,"1.326,91",,,,,,,-,,,,,,,,"1.326,91",,,,,,,"15.260,75",,,,,,,,
TAPIRAMUTA-BA,,,,,,,,,,BA,,"1.273,83",,,,,,,-,,,,,,,,"1.273,83",,,,,,,"14.650,31",,,,,,,,
TEIXEIRA DE FREITAS-BA,,,,,,,,,,BA,,"2.069,98",,,,,,,-,,,,,,,,"2.069,98",,,,,,,"23.806,81",,,,,,,,
TEODORO SAMPAIO-BA,,,,,,,,,,BA,,"98.986,23",,,,,,,"1.677,46",,,,,,,,"100.663,69",,,,,,,"1.087.561,12",,,,,,,,
TEOFILANDIA-BA,,,,,,,,,,BA,,"1.379,99",,,,,,,-,,,,,,,,"1.379,99",,,,,,,"15.871,19",,,,,,,,
TEOLANDIA-BA,,,,,,,,,,BA,,"1.220,76",,,,,,,-,,,,,,,,"1.220,76",,,,,,,"14.039,90",,,,,,,,
TERRA NOVA-BA,,,,,,,,,,BA,,"1.296,63",,,,,,,"83,17",,,,,,,,"1.379,80",,,,,,,"14.222,12",,,,,,,,
TUCANO-BA,,,,,,,,,,BA,,"1.698,45",,,,,,,-,,,,,,,,"1.698,45",,,,,,,"19.533,79",,,,,,,,
UAUA-BA,,,,,,,,,,BA,,"1.433,06",,,,,,,-,,,,,,,,"1.433,06",,,,,,,"16.481,61",,,,,,,,
UBAIRA-BA,,,,,,,,,,BA,,"1.326,91",,,,,,,-,,,,,,,,"1.326,91",,,,,,,"15.260,75",,,,,,,,
UBAITABA-BA,,,,,,,,,,BA,,"1.379,99",,,,,,,-,,,,,,,,"1.379,99",,,,,,,"15.871,19",,,,,,,,
UBATA-BA,,,,,,,,,,BA,,"1.433,06",,,,,,,-,,,,,,,,"1.433,06",,,,,,,"16.481,61",,,,,,,,
UNA-BA,,,,,,,,,,BA,,"1.433,06",,,,,,,-,,,,,,,,"1.433,06",,,,,,,"16.481,61",,,,,,,,
URUCUCA-BA,,,,,,,,,,BA,,"1.326,91",,,,,,,-,,,,,,,,"1.326,91",,,,,,,"15.260,75",,,,,,,,
VALENCA-BA,,,,,,,,,,BA,,"57.198,95",,,,,,,-,,,,,,,,"57.198,95",,,,,,,"642.728,84",,,,,,,,
VALENTE-BA,,,,,,,,,,BA,,"1.433,06",,,,,,,-,,,,,,,,"1.433,06",,,,,,,"16.481,61",,,,,,,,
VARZEA DA ROCA-BA,,,,,,,,,,BA,,"1.167,68",,,,,,,-,,,,,,,,"1.167,68",,,,,,,"13.429,45",,,,,,,,
VARZEA DO POCO-BA,,,,,,,,,,BA,,"1.061,53",,,,,,,-,,,,,,,,"1.061,53",,,,,,,"12.208,59",,,,,,,,
VARZEA NOVA-BA,,,,,,,,,,BA,,"1.167,68",,,,,,,-,,,,,,,,"1.167,68",,,,,,,"13.429,45",,,,,,,,
VARZEDO-BA,,,,,,,,,,BA,,"1.061,53",,,,,,,-,,,,,,,,"1.061,53",,,,,,,"12.208,59",,,,,,,,
VERA CRUZ-BA,,,,,,,,,,BA,,"102.429,30",,,,,,,"1.368,67",,,,,,,,"103.797,97",,,,,,,"1.113.350,57",,,,,,,,
VEREDA-BA,,,,,,,,,,BA,,"1.061,53",,,,,,,-,,,,,,,,"1.061,53",,,,,,,"12.208,59",,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VITORIA DA CONQUISTA-BA,,,,,,,,,,BA,,"2.123,06",,,,,,,-,,,,,,,,"2.123,06",,,,,,,"24.417,24",,,,,,,,
WENCESLAU GUIMARAES-BA,,,,,,,,,,BA,,"1.379,99",,,,,,,-,,,,,,,,"1.379,99",,,,,,,"15.871,19",,,,,,,,
BAHIA  TOTAL,,,,,,,,,,,,"9.587.692,70",,,,,,,"6.534.868,65",,,,,,,,"16.122.561,35",,,,,,,"187.115.505,19",,,,,,,,
ACARAU-CE,,,,,,,,,,CE,,"2.858,27",,,,,,,-,,,,,,,,"2.858,27",,,,,,,"31.757,66",,,,,,,,
ALCANTARAS-CE,,,,,,,,,,CE,,"1.818,90",,,,,,,-,,,,,,,,"1.818,90",,,,,,,"20.209,38",,,,,,,,
AMONTADA-CE,,,,,,,,,,CE,,"58.777,20",,,,,,,"14.173,98",,,,,,,,"72.951,18",,,,,,,"1.313.130,97",,,,,,,,
APUIARES-CE,,,,,,,,,,CE,,"1.905,51",,,,,,,-,,,,,,,,"1.905,51",,,,,,,"21.171,75",,,,,,,,
AQUIRAZ-CE,,,,,,,,,,CE,,-,,,,,,,"31.125,36",,,,,,,,"31.125,36",,,,,,,"377.030,91",,,,,,,,
ARACATI-CE,,,,,,,,,,CE,,"136.566,61",,,,,,,"19.135,07",,,,,,,,"155.701,68",,,,,,,"1.893.786,91",,,,,,,,
ARARENDA-CE,,,,,,,,,,CE,,"1.818,90",,,,,,,-,,,,,,,,"1.818,90",,,,,,,"20.209,38",,,,,,,,
BARROQUINHA-CE,,,,,,,,,,CE,,"1.992,13",,,,,,,-,,,,,,,,"1.992,13",,,,,,,"22.134,10",,,,,,,,
BELA CRUZ-CE,,,,,,,,,,CE,,"2.425,20",,,,,,,-,,,,,,,,"2.425,20",,,,,,,"26.945,86",,,,,,,,
CAMOCIM-CE,,,,,,,,,,CE,,"2.858,27",,,,,,,-,,,,,,,,"2.858,27",,,,,,,"31.757,66",,,,,,,,
CANINDE-CE,,,,,,,,,,CE,,"3.031,50",,,,,,,-,,,,,,,,"3.031,50",,,,,,,"33.682,37",,,,,,,,
CARIDADE-CE,,,,,,,,,,CE,,"2.251,97",,,,,,,-,,,,,,,,"2.251,97",,,,,,,"25.021,17",,,,,,,,
CARIRE-CE,,,,,,,,,,CE,,"2.165,36",,,,,,,-,,,,,,,,"2.165,36",,,,,,,"24.058,81",,,,,,,,
CARNAUBAL-CE,,,,,,,,,,CE,,"2.078,74",,,,,,,-,,,,,,,,"2.078,74",,,,,,,"23.096,45",,,,,,,,
CATUNDA-CE,,,,,,,,,,CE,,"1.732,28",,,,,,,-,,,,,,,,"1.732,28",,,,,,,"19.247,02",,,,,,,,
CAUCAIA-CE,,,,,,,,,,CE,,-,,,,,,,"31.125,36",,,,,,,,"31.125,36",,,,,,,"359.802,86",,,,,,,,
CHAVAL-CE,,,,,,,,,,CE,,"1.905,51",,,,,,,-,,,,,,,,"1.905,51",,,,,,,"21.171,75",,,,,,,,
