IGRAPIUNA-BA,,,,,,,,BA,,,"1.212,05",,,,,,,,-,,,,,,,"1.212,05",,,,,,,,,,"3.684,35",,,,,,,,,,
IGUAI-BA,,,,,,,,BA,,,"1.487,52",,,,,,,,-,,,,,,,"1.487,52",,,,,,,,,,"4.521,69",,,,,,,,,,
ILHEUS-BA,,,,,,,,BA,,,"2.203,74",,,,,,,,-,,,,,,,"2.203,74",,,,,,,,,,"6.698,82",,,,,,,,,,
INHAMBUPE-BA,,,,,,,,BA,,,"3.073,48",,,,,,,,"752,64",,,,,,,"3.826,12",,,,,,,,,,"9.137,44",,,,,,,,,,
IPECAETA-BA,,,,,,,,BA,,,"1.322,24",,,,,,,,-,,,,,,,"1.322,24",,,,,,,,,,"4.019,29",,,,,,,,,,
IPIAU-BA,,,,,,,,BA,,,"1.707,90",,,,,,,,-,,,,,,,"1.707,90",,,,,,,,,,"5.191,59",,,,,,,,,,
IPIRA-BA,,,,,,,,BA,,,"1.818,08",,,,,,,,-,,,,,,,"1.818,08",,,,,,,,,,"5.526,52",,,,,,,,,,
IRAJUBA-BA,,,,,,,,BA,,,"1.101,87",,,,,,,,-,,,,,,,"1.101,87",,,,,,,,,,"3.349,41",,,,,,,,,,
IRARA-BA,,,,,,,,BA,,,"1.487,52",,,,,,,,-,,,,,,,"1.487,52",,,,,,,,,,"4.521,69",,,,,,,,,,
ITABELA-BA,,,,,,,,BA,,,"1.487,52",,,,,,,,-,,,,,,,"1.487,52",,,,,,,,,,"4.521,69",,,,,,,,,,
ITABERABA-BA,,,,,,,,BA,,,"1.818,08",,,,,,,,-,,,,,,,"1.818,08",,,,,,,,,,"5.526,52",,,,,,,,,,
ITABUNA-BA,,,,,,,,BA,,,"2.203,74",,,,,,,,-,,,,,,,"2.203,74",,,,,,,,,,"6.698,82",,,,,,,,,,
ITACARE-BA,,,,,,,,BA,,,"1.487,52",,,,,,,,-,,,,,,,"1.487,52",,,,,,,,,,"4.521,69",,,,,,,,,,
ITAGI-BA,,,,,,,,BA,,,"1.212,05",,,,,,,,-,,,,,,,"1.212,05",,,,,,,,,,"3.684,35",,,,,,,,,,
ITAGIBA-BA,,,,,,,,BA,,,"1.322,24",,,,,,,,-,,,,,,,"1.322,24",,,,,,,,,,"4.019,29",,,,,,,,,,
ITAGIMIRIM-BA,,,,,,,,BA,,,"1.101,87",,,,,,,,-,,,,,,,"1.101,87",,,,,,,,,,"3.349,41",,,,,,,,,,
ITAJU DO COLONIA-BA,,,,,,,,BA,,,"1.101,87",,,,,,,,-,,,,,,,"1.101,87",,,,,,,,,,"3.349,41",,,,,,,,,,
ITAJUIPE-BA,,,,,,,,BA,,,"1.432,43",,,,,,,,-,,,,,,,"1.432,43",,,,,,,,,,"4.354,23",,,,,,,,,,
ITAMARAJU-BA,,,,,,,,BA,,,"1.873,18",,,,,,,,-,,,,,,,"1.873,18",,,,,,,,,,"5.693,99",,,,,,,,,,
ITAMARI-BA,,,,,,,,BA,,,"1.101,87",,,,,,,,-,,,,,,,"1.101,87",,,,,,,,,,"3.349,41",,,,,,,,,,
ITAMBE-BA,,,,,,,,BA,,,"1.597,71",,,,,,,,-,,,,,,,"1.597,71",,,,,,,,,,"4.856,65",,,,,,,,,,
ITANAGRA-BA,,,,,,,,BA,,,"76.388,07",,,,,,,,"11.261,43",,,,,,,"87.649,50",,,,,,,,,,"262.545,10",,,,,,,,,,
ITANHEM-BA,,,,,,,,BA,,,"1.432,43",,,,,,,,-,,,,,,,"1.432,43",,,,,,,,,,"4.354,23",,,,,,,,,,
ITAPARICA-BA,,,,,,,,BA,,,"49.702,43",,,,,,,,"164.650,00",,,,,,,"214.352,43",,,,,,,,,,"651.426,28",,,,,,,,,,
ITAPE-BA,,,,,,,,BA,,,"1.156,96",,,,,,,,-,,,,,,,"1.156,96",,,,,,,,,,"3.516,88",,,,,,,,,,
ITAPEBI-BA,,,,,,,,BA,,,"1.156,96",,,,,,,,-,,,,,,,"1.156,96",,,,,,,,,,"3.516,88",,,,,,,,,,
ITAPETINGA-BA,,,,,,,,BA,,,"1.818,08",,,,,,,,-,,,,,,,"1.818,08",,,,,,,,,,"5.526,52",,,,,,,,,,
ITAPICURU-BA,,,,,,,,BA,,,"1.542,62",,,,,,,,-,,,,,,,"1.542,62",,,,,,,,,,"4.689,18",,,,,,,,,,
ITAPITANGA-BA,,,,,,,,BA,,,"1.156,96",,,,,,,,-,,,,,,,"1.156,96",,,,,,,,,,"3.516,88",,,,,,,,,,
ITAQUARA-BA,,,,,,,,BA,,,"1.101,87",,,,,,,,-,,,,,,,"1.101,87",,,,,,,,,,"3.349,41",,,,,,,,,,
ITARANTIM-BA,,,,,,,,BA,,,"1.322,24",,,,,,,,-,,,,,,,"1.322,24",,,,,,,,,,"4.019,29",,,,,,,,,,
ITATIM-BA,,,,,,,,BA,,,"1.267,15",,,,,,,,-,,,,,,,"1.267,15",,,,,,,,,,"3.851,80",,,,,,,,,,
ITIRUCU-BA,,,,,,,,BA,,,"1.267,15",,,,,,,,-,,,,,,,"1.267,15",,,,,,,,,,"3.851,80",,,,,,,,,,
ITIUBA-BA,,,,,,,,BA,,,"1.597,71",,,,,,,,-,,,,,,,"1.597,71",,,,,,,,,,"4.856,65",,,,,,,,,,
ITORORO-BA,,,,,,,,BA,,,"1.432,43",,,,,,,,-,,,,,,,"1.432,43",,,,,,,,,,"4.354,23",,,,,,,,,,
ITUBERA-BA,,,,,,,,BA,,,"1.432,43",,,,,,,,-,,,,,,,"1.432,43",,,,,,,,,,"4.354,23",,,,,,,,,,
JACOBINA-BA,,,,,,,,BA,,,"1.928,27",,,,,,,,-,,,,,,,"1.928,27",,,,,,,,,,"5.861,47",,,,,,,,,,
JAGUAQUARA-BA,,,,,,,,BA,,,"1.707,90",,,,,,,,-,,,,,,,"1.707,90",,,,,,,,,,"5.191,59",,,,,,,,,,
JAGUARIPE-BA,,,,,,,,BA,,,"39.514,33",,,,,,,,-,,,,,,,"39.514,33",,,,,,,,,,"120.113,82",,,,,,,,,,
JANDAIRA-BA,,,,,,,,BA,,,"1.101,87",,,,,,,,-,,,,,,,"1.101,87",,,,,,,,,,"3.349,41",,,,,,,,,,
JEQUIE-BA,,,,,,,,BA,,,"2.203,74",,,,,,,,-,,,,,,,"2.203,74",,,,,,,,,,"6.698,82",,,,,,,,,,
JEREMOABO-BA,,,,,,,,BA,,,"1.652,80",,,,,,,,-,,,,,,,"1.652,80",,,,,,,,,,"5.024,10",,,,,,,,,,
JIQUIRICA-BA,,,,,,,,BA,,,"1.212,05",,,,,,,,-,,,,,,,"1.212,05",,,,,,,,,,"3.684,35",,,,,,,,,,
JITAUNA-BA,,,,,,,,BA,,,"1.322,24",,,,,,,,-,,,,,,,"1.322,24",,,,,,,,,,"4.019,29",,,,,,,,,,
JUCURUCU-BA,,,,,,,,BA,,,"1.156,96",,,,,,,,-,,,,,,,"1.156,96",,,,,,,,,,"3.516,88",,,,,,,,,,
JUSSARI-BA,,,,,,,,BA,,,"1.101,87",,,,,,,,-,,,,,,,"1.101,87",,,,,,,,,,"3.349,41",,,,,,,,,,
LAFAIETE COUTINHO-BA,,,,,,,,BA,,,"1.101,87",,,,,,,,-,,,,,,,"1.101,87",,,,,,,,,,"3.349,41",,,,,,,,,,
LAJE-BA,,,,,,,,BA,,,"1.432,43",,,,,,,,-,,,,,,,"1.432,43",,,,,,,,,,"4.354,23",,,,,,,,,,
LAJEDAO-BA,,,,,,,,BA,,,"1.101,87",,,,,,,,-,,,,,,,"1.101,87",,,,,,,,,,"3.349,41",,,,,,,,,,
LAJEDINHO-BA,,,,,,,,BA,,,"1.101,87",,,,,,,,-,,,,,,,"1.101,87",,,,,,,,,,"3.349,41",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAJEDO DO TABOCAL-BA,,,,,,,,BA,,,"1.101,87",,,,,,,,-,,,,,,,"1.101,87",,,,,,,,,,"3.349,41",,,,,,,,,,
LAMARAO-BA,,,,,,,,BA,,,"1.156,96",,,,,,,,-,,,,,,,"1.156,96",,,,,,,,,,"3.516,88",,,,,,,,,,
LAURO DE FREITAS-BA,,,,,,,,BA,,,"2.483,97",,,,,,,,"180,74",,,,,,,"2.664,71",,,,,,,,,,"8.145,90",,,,,,,,,,
MACAJUBA-BA,,,,,,,,BA,,,"1.156,96",,,,,,,,-,,,,,,,"1.156,96",,,,,,,,,,"3.516,88",,,,,,,,,,
MACARANI-BA,,,,,,,,BA,,,"1.322,24",,,,,,,,-,,,,,,,"1.322,24",,,,,,,,,,"4.019,29",,,,,,,,,,
MADRE DE DEUS-BA,,,,,,,,BA,,,"1.195.689,79",,,,,,,,"756.209,95",,,,,,,"1.951.899,74",,,,,,,,,,"5.406.264,34",,,,,,,,,,
MAIQUINIQUE-BA,,,,,,,,BA,,,"1.101,87",,,,,,,,-,,,,,,,"1.101,87",,,,,,,,,,"3.349,41",,,,,,,,,,
MAIRI-BA,,,,,,,,BA,,,"1.377,33",,,,,,,,-,,,,,,,"1.377,33",,,,,,,,,,"4.186,75",,,,,,,,,,
MANOEL VITORINO-BA,,,,,,,,BA,,,"1.267,15",,,,,,,,-,,,,,,,"1.267,15",,,,,,,,,,"3.851,80",,,,,,,,,,
MARACAS-BA,,,,,,,,BA,,,"1.597,71",,,,,,,,-,,,,,,,"1.597,71",,,,,,,,,,"4.856,65",,,,,,,,,,
MARAGOGIPE-BA,,,,,,,,BA,,,"39.514,33",,,,,,,,-,,,,,,,"39.514,33",,,,,,,,,,"120.113,82",,,,,,,,,,
MARAU-BA,,,,,,,,BA,,,"1.322,24",,,,,,,,-,,,,,,,"1.322,24",,,,,,,,,,"4.019,29",,,,,,,,,,
MARCIONILIO SOUZA-BA,,,,,,,,BA,,,"1.156,96",,,,,,,,-,,,,,,,"1.156,96",,,,,,,,,,"3.516,88",,,,,,,,,,
MASCOTE-BA,,,,,,,,BA,,,"1.322,24",,,,,,,,-,,,,,,,"1.322,24",,,,,,,,,,"4.019,29",,,,,,,,,,
MATA DE SAO JOAO-BA,,,,,,,,BA,,,"141.153,47",,,,,,,,"59.255,74",,,,,,,"200.409,21",,,,,,,,,,"589.070,35",,,,,,,,,,
MEDEIROS NETO-BA,,,,,,,,BA,,,"1.432,43",,,,,,,,-,,,,,,,"1.432,43",,,,,,,,,,"4.354,23",,,,,,,,,,
MIGUEL CALMON-BA,,,,,,,,BA,,,"1.487,52",,,,,,,,-,,,,,,,"1.487,52",,,,,,,,,,"4.521,69",,,,,,,,,,
MILAGRES-BA,,,,,,,,BA,,,"1.156,96",,,,,,,,-,,,,,,,"1.156,96",,,,,,,,,,"3.516,88",,,,,,,,,,
MIRANTE-BA,,,,,,,,BA,,,"1.101,87",,,,,,,,-,,,,,,,"1.101,87",,,,,,,,,,"3.349,41",,,,,,,,,,
MONTE SANTO-BA,,,,,,,,BA,,,"1.762,99",,,,,,,,-,,,,,,,"1.762,99",,,,,,,,,,"5.359,06",,,,,,,,,,
MUCURI-BA,,,,,,,,BA,,,"1.597,71",,,,,,,,-,,,,,,,"1.597,71",,,,,,,,,,"4.856,65",,,,,,,,,,
MUNDO NOVO-BA,,,,,,,,BA,,,"1.432,43",,,,,,,,-,,,,,,,"1.432,43",,,,,,,,,,"4.354,23",,,,,,,,,,
MUNIZ FERREIRA-BA,,,,,,,,BA,,,"1.101,87",,,,,,,,-,,,,,,,"1.101,87",,,,,,,,,,"3.349,41",,,,,,,,,,
MURITIBA-BA,,,,,,,,BA,,,"1.487,52",,,,,,,,-,,,,,,,"1.487,52",,,,,,,,,,"4.521,69",,,,,,,,,,
MUTUIPE-BA,,,,,,,,BA,,,"1.432,43",,,,,,,,-,,,,,,,"1.432,43",,,,,,,,,,"4.354,23",,,,,,,,,,
NAZARE-BA,,,,,,,,BA,,,"1.487,52",,,,,,,,-,,,,,,,"1.487,52",,,,,,,,,,"4.521,69",,,,,,,,,,
NILO PECANHA-BA,,,,,,,,BA,,,"1.212,05",,,,,,,,-,,,,,,,"1.212,05",,,,,,,,,,"3.684,35",,,,,,,,,,
NORDESTINA-BA,,,,,,,,BA,,,"1.212,05",,,,,,,,-,,,,,,,"1.212,05",,,,,,,,,,"3.684,35",,,,,,,,,,
NOVA CANAA-BA,,,,,,,,BA,,,"1.377,33",,,,,,,,-,,,,,,,"1.377,33",,,,,,,,,,"4.186,75",,,,,,,,,,
NOVA FATIMA-BA,,,,,,,,BA,,,"1.101,87",,,,,,,,-,,,,,,,"1.101,87",,,,,,,,,,"3.349,41",,,,,,,,,,
NOVA IBIA-BA,,,,,,,,BA,,,"1.101,87",,,,,,,,-,,,,,,,"1.101,87",,,,,,,,,,"3.349,41",,,,,,,,,,
NOVA ITARANA-BA,,,,,,,,BA,,,"1.101,87",,,,,,,,-,,,,,,,"1.101,87",,,,,,,,,,"3.349,41",,,,,,,,,,
NOVA SOURE-BA,,,,,,,,BA,,,"1.487,52",,,,,,,,-,,,,,,,"1.487,52",,,,,,,,,,"4.521,69",,,,,,,,,,
NOVA VICOSA-BA,,,,,,,,BA,,,"1.597,71",,,,,,,,-,,,,,,,"1.597,71",,,,,,,,,,"4.856,65",,,,,,,,,,
NOVO TRIUNFO-BA,,,,,,,,BA,,,"1.267,15",,,,,,,,-,,,,,,,"1.267,15",,,,,,,,,,"3.851,80",,,,,,,,,,
OLINDINA-BA,,,,,,,,BA,,,"1.432,43",,,,,,,,-,,,,,,,"1.432,43",,,,,,,,,,"4.354,23",,,,,,,,,,
OURICANGAS-BA,,,,,,,,BA,,,"1.101,87",,,,,,,,-,,,,,,,"1.101,87",,,,,,,,,,"3.349,41",,,,,,,,,,
OUROLANDIA-BA,,,,,,,,BA,,,"1.322,24",,,,,,,,-,,,,,,,"1.322,24",,,,,,,,,,"4.019,29",,,,,,,,,,
PARIPIRANGA-BA,,,,,,,,BA,,,"1.542,62",,,,,,,,-,,,,,,,"1.542,62",,,,,,,,,,"4.689,18",,,,,,,,,,
PAU BRASIL-BA,,,,,,,,BA,,,"1.212,05",,,,,,,,-,,,,,,,"1.212,05",,,,,,,,,,"3.684,35",,,,,,,,,,
PAULO AFONSO-BA,,,,,,,,BA,,,"2.038,46",,,,,,,,-,,,,,,,"2.038,46",,,,,,,,,,"6.196,41",,,,,,,,,,
PE DE SERRA-BA,,,,,,,,BA,,,"1.267,15",,,,,,,,-,,,,,,,"1.267,15",,,,,,,,,,"3.851,80",,,,,,,,,,
PEDRAO-BA,,,,,,,,BA,,,"1.101,87",,,,,,,,-,,,,,,,"1.101,87",,,,,,,,,,"3.349,41",,,,,,,,,,
PEDRO ALEXANDRE-BA,,,,,,,,BA,,,"1.322,24",,,,,,,,-,,,,,,,"1.322,24",,,,,,,,,,"4.019,29",,,,,,,,,,
PINTADAS-BA,,,,,,,,BA,,,"1.156,96",,,,,,,,-,,,,,,,"1.156,96",,,,,,,,,,"3.516,88",,,,,,,,,,
PIRAI DO NORTE-BA,,,,,,,,BA,,,"1.101,87",,,,,,,,-,,,,,,,"1.101,87",,,,,,,,,,"3.349,41",,,,,,,,,,
PIRITIBA-BA,,,,,,,,BA,,,"1.487,52",,,,,,,,-,,,,,,,"1.487,52",,,,,,,,,,"4.521,69",,,,,,,,,,
PLANALTINO-BA,,,,,,,,BA,,,"1.101,87",,,,,,,,-,,,,,,,"1.101,87",,,,,,,,,,"3.349,41",,,,,,,,,,
PLANALTO-BA,,,,,,,,BA,,,"1.432,43",,,,,,,,-,,,,,,,"1.432,43",,,,,,,,,,"4.354,23",,,,,,,,,,
POCOES-BA,,,,,,,,BA,,,"1.707,90",,,,,,,,-,,,,,,,"1.707,90",,,,,,,,,,"5.191,59",,,,,,,,,,
POJUCA-BA,,,,,,,,BA,,,"486.828,33",,,,,,,,"422.091,13",,,,,,,"908.919,46",,,,,,,,,,"2.614.777,66",,,,,,,,,,
PORTO SEGURO-BA,,,,,,,,BA,,,"2.093,55",,,,,,,,-,,,,,,,"2.093,55",,,,,,,,,,"6.363,87",,,,,,,,,,
POTIRAGUA-BA,,,,,,,,BA,,,"1.156,96",,,,,,,,-,,,,,,,"1.156,96",,,,,,,,,,"3.516,88",,,,,,,,,,
PRADO-BA,,,,,,,,BA,,,"1.487,52",,,,,,,,-,,,,,,,"1.487,52",,,,,,,,,,"4.521,69",,,,,,,,,,
PRESIDENTE TANCREDO NEVES-BA,,,,,,,,BA,,,"1.432,43",,,,,,,,-,,,,,,,"1.432,43",,,,,,,,,,"4.354,23",,,,,,,,,,
QUEIMADAS-BA,,,,,,,,BA,,,"1.487,52",,,,,,,,-,,,,,,,"1.487,52",,,,,,,,,,"4.521,69",,,,,,,,,,
QUIJINGUE-BA,,,,,,,,BA,,,"1.487,52",,,,,,,,-,,,,,,,"1.487,52",,,,,,,,,,"4.521,69",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QUIXABEIRA-BA,,,,,,,,BA,,,"1.101,87",,,,,,,,-,,,,,,,"1.101,87",,,,,,,,,,"3.349,41",,,,,,,,,,
RAFAEL JAMBEIRO-BA,,,,,,,,BA,,,"1.432,43",,,,,,,,-,,,,,,,"1.432,43",,,,,,,,,,"4.354,23",,,,,,,,,,
RETIROLANDIA-BA,,,,,,,,BA,,,"1.156,96",,,,,,,,-,,,,,,,"1.156,96",,,,,,,,,,"3.516,88",,,,,,,,,,
RIACHAO DO JACUIPE-BA,,,,,,,,BA,,,"1.597,71",,,,,,,,-,,,,,,,"1.597,71",,,,,,,,,,"4.856,65",,,,,,,,,,
RIBEIRA DO AMPARO-BA,,,,,,,,BA,,,"1.267,15",,,,,,,,-,,,,,,,"1.267,15",,,,,,,,,,"3.851,80",,,,,,,,,,
RIBEIRA DO POMBAL-BA,,,,,,,,BA,,,"1.707,90",,,,,,,,-,,,,,,,"1.707,90",,,,,,,,,,"5.191,59",,,,,,,,,,
RIBEIRAO DO LARGO-BA,,,,,,,,BA,,,"1.267,15",,,,,,,,-,,,,,,,"1.267,15",,,,,,,,,,"3.851,80",,,,,,,,,,
RIO REAL-BA,,,,,,,,BA,,,"1.652,80",,,,,,,,-,,,,,,,"1.652,80",,,,,,,,,,"5.024,10",,,,,,,,,,
RUY BARBOSA-BA,,,,,,,,BA,,,"1.542,62",,,,,,,,-,,,,,,,"1.542,62",,,,,,,,,,"4.689,18",,,,,,,,,,
SALINAS DA MARGARIDA-BA,,,,,,,,BA,,,"41.395,97",,,,,,,,"163.931,38",,,,,,,"205.327,35",,,,,,,,,,"629.619,99",,,,,,,,,,
SALVADOR-BA,,,,,,,,BA,,,"75.265,40",,,,,,,,"163.931,38",,,,,,,"239.196,78",,,,,,,,,,"732.574,72",,,,,,,,,,
SANTA BARBARA-BA,,,,,,,,BA,,,"1.377,33",,,,,,,,-,,,,,,,"1.377,33",,,,,,,,,,"4.186,75",,,,,,,,,,
SANTA BRIGIDA-BA,,,,,,,,BA,,,"1.267,15",,,,,,,,-,,,,,,,"1.267,15",,,,,,,,,,"3.851,80",,,,,,,,,,
SANTA CRUZ CABRALIA-BA,,,,,,,,BA,,,"1.487,52",,,,,,,,-,,,,,,,"1.487,52",,,,,,,,,,"4.521,69",,,,,,,,,,
SANTA CRUZ DA VITORIA-BA,,,,,,,,BA,,,"1.101,87",,,,,,,,-,,,,,,,"1.101,87",,,,,,,,,,"3.349,41",,,,,,,,,,
SANTA INES-BA,,,,,,,,BA,,,"1.156,96",,,,,,,,-,,,,,,,"1.156,96",,,,,,,,,,"3.516,88",,,,,,,,,,
SANTA LUZIA-BA,,,,,,,,BA,,,"1.267,15",,,,,,,,-,,,,,,,"1.267,15",,,,,,,,,,"3.851,80",,,,,,,,,,
SANTA TERESINHA-BA,,,,,,,,BA,,,"1.101,87",,,,,,,,-,,,,,,,"1.101,87",,,,,,,,,,"3.349,41",,,,,,,,,,
SANTALUZ-BA,,,,,,,,BA,,,"1.597,71",,,,,,,,-,,,,,,,"1.597,71",,,,,,,,,,"4.856,65",,,,,,,,,,
SANTANOPOLIS-BA,,,,,,,,BA,,,"1.101,87",,,,,,,,-,,,,,,,"1.101,87",,,,,,,,,,"3.349,41",,,,,,,,,,
SANTO AMARO-BA,,,,,,,,BA,,,"62.093,95",,,,,,,,"163.931,38",,,,,,,"226.025,33",,,,,,,,,,"692.536,75",,,,,,,,,,
SANTO ANTONIO DE JESUS-BA,,,,,,,,BA,,,"1.983,36",,,,,,,,-,,,,,,,"1.983,36",,,,,,,,,,"6.028,94",,,,,,,,,,
SANTO ESTEVAO-BA,,,,,,,,BA,,,"1.707,90",,,,,,,,-,,,,,,,"1.707,90",,,,,,,,,,"5.191,59",,,,,,,,,,
SAO DOMINGOS-BA,,,,,,,,BA,,,"1.101,87",,,,,,,,-,,,,,,,"1.101,87",,,,,,,,,,"3.349,41",,,,,,,,,,
SAO FELIPE-BA,,,,,,,,BA,,,"1.432,43",,,,,,,,-,,,,,,,"1.432,43",,,,,,,,,,"4.354,23",,,,,,,,,,
SAO FELIX-BA,,,,,,,,BA,,,"1.267,15",,,,,,,,-,,,,,,,"1.267,15",,,,,,,,,,"3.851,80",,,,,,,,,,
SAO FRANCISCO DO CONDE-BA,,,,,,,,BA,,,"1.436.350,79",,,,,,,,"606.765,83",,,,,,,"2.043.116,62",,,,,,,,,,"5.600.572,59",,,,,,,,,,
SAO GONCALO DOS CAMPOS-BA,,,,,,,,BA,,,"1.542,62",,,,,,,,-,,,,,,,"1.542,62",,,,,,,,,,"4.689,18",,,,,,,,,,
SAO JOSE DA VITORIA-BA,,,,,,,,BA,,,"1.101,87",,,,,,,,-,,,,,,,"1.101,87",,,,,,,,,,"3.349,41",,,,,,,,,,
SAO JOSE DO JACUIPE-BA,,,,,,,,BA,,,"1.156,96",,,,,,,,-,,,,,,,"1.156,96",,,,,,,,,,"3.516,88",,,,,,,,,,
SAO MIGUEL DAS MATAS-BA,,,,,,,,BA,,,"1.156,96",,,,,,,,-,,,,,,,"1.156,96",,,,,,,,,,"3.516,88",,,,,,,,,,
SAO SEBASTIAO DO PASSE-BA,,,,,,,,BA,,,"309.983,95",,,,,,,,"167.384,10",,,,,,,"477.368,05",,,,,,,,,,"1.394.634,30",,,,,,,,,,
SAPEACU-BA,,,,,,,,BA,,,"1.322,24",,,,,,,,-,,,,,,,"1.322,24",,,,,,,,,,"4.019,29",,,,,,,,,,
SATIRO DIAS-BA,,,,,,,,BA,,,"70.770,03",,,,,,,,"5.591,82",,,,,,,"76.361,85",,,,,,,,,,"318.849,15",,,,,,,,,,
SAUBARA-BA,,,,,,,,BA,,,"39.514,33",,,,,,,,"163.931,38",,,,,,,"203.445,71",,,,,,,,,,"623.900,28",,,,,,,,,,
SERRA PRETA-BA,,,,,,,,BA,,,"1.267,15",,,,,,,,-,,,,,,,"1.267,15",,,,,,,,,,"3.851,80",,,,,,,,,,
SERRINHA-BA,,,,,,,,BA,,,"1.873,18",,,,,,,,-,,,,,,,"1.873,18",,,,,,,,,,"5.693,99",,,,,,,,,,
SERROLANDIA-BA,,,,,,,,BA,,,"1.212,05",,,,,,,,-,,,,,,,"1.212,05",,,,,,,,,,"3.684,35",,,,,,,,,,
SIMOES FILHO-BA,,,,,,,,BA,,,"74.325,59",,,,,,,,"6.807,53",,,,,,,"81.133,12",,,,,,,,,,"127.946,60",,,,,,,,,,
SITIO DO QUINTO-BA,,,,,,,,BA,,,"1.267,15",,,,,,,,-,,,,,,,"1.267,15",,,,,,,,,,"3.851,80",,,,,,,,,,
TANQUINHO-BA,,,,,,,,BA,,,"1.101,87",,,,,,,,-,,,,,,,"1.101,87",,,,,,,,,,"3.349,41",,,,,,,,,,
TAPEROA-BA,,,,,,,,BA,,,"1.377,33",,,,,,,,-,,,,,,,"1.377,33",,,,,,,,,,"4.186,75",,,,,,,,,,
TAPIRAMUTA-BA,,,,,,,,BA,,,"1.322,24",,,,,,,,-,,,,,,,"1.322,24",,,,,,,,,,"4.019,29",,,,,,,,,,
TEIXEIRA DE FREITAS-BA,,,,,,,,BA,,,"2.093,55",,,,,,,,-,,,,,,,"2.093,55",,,,,,,,,,"6.363,87",,,,,,,,,,
TEODORO SAMPAIO-BA,,,,,,,,BA,,,"63.796,80",,,,,,,,"1.224,25",,,,,,,"65.021,05",,,,,,,,,,"192.380,76",,,,,,,,,,
TEOFILANDIA-BA,,,,,,,,BA,,,"1.432,43",,,,,,,,-,,,,,,,"1.432,43",,,,,,,,,,"4.354,23",,,,,,,,,,
TEOLANDIA-BA,,,,,,,,BA,,,"1.212,05",,,,,,,,-,,,,,,,"1.212,05",,,,,,,,,,"3.684,35",,,,,,,,,,
TERRA NOVA-BA,,,,,,,,BA,,,"1.484,82",,,,,,,,"175,93",,,,,,,"1.660,75",,,,,,,,,,"5.187,46",,,,,,,,,,
TUCANO-BA,,,,,,,,BA,,,"1.762,99",,,,,,,,-,,,,,,,"1.762,99",,,,,,,,,,"5.359,06",,,,,,,,,,
UAUA-BA,,,,,,,,BA,,,"1.487,52",,,,,,,,-,,,,,,,"1.487,52",,,,,,,,,,"4.521,69",,,,,,,,,,
UBAIRA-BA,,,,,,,,BA,,,"1.432,43",,,,,,,,-,,,,,,,"1.432,43",,,,,,,,,,"4.354,23",,,,,,,,,,
UBAITABA-BA,,,,,,,,BA,,,"1.432,43",,,,,,,,-,,,,,,,"1.432,43",,,,,,,,,,"4.354,23",,,,,,,,,,
UBATA-BA,,,,,,,,BA,,,"1.487,52",,,,,,,,-,,,,,,,"1.487,52",,,,,,,,,,"4.521,69",,,,,,,,,,
UNA-BA,,,,,,,,BA,,,"1.487,52",,,,,,,,-,,,,,,,"1.487,52",,,,,,,,,,"4.521,69",,,,,,,,,,
URUCUCA-BA,,,,,,,,BA,,,"1.432,43",,,,,,,,-,,,,,,,"1.432,43",,,,,,,,,,"4.354,23",,,,,,,,,,
VALENCA-BA,,,,,,,,BA,,,"39.514,33",,,,,,,,-,,,,,,,"39.514,33",,,,,,,,,,"120.113,82",,,,,,,,,,
VALENTE-BA,,,,,,,,BA,,,"1.432,43",,,,,,,,-,,,,,,,"1.432,43",,,,,,,,,,"4.354,23",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VARZEA DA ROCA-BA,,,,,,,,BA,,,"1.267,15",,,,,,,,-,,,,,,,"1.267,15",,,,,,,,,,"3.851,80",,,,,,,,,,
VARZEA DO POCO-BA,,,,,,,,BA,,,"1.101,87",,,,,,,,-,,,,,,,"1.101,87",,,,,,,,,,"3.349,41",,,,,,,,,,
VARZEA NOVA-BA,,,,,,,,BA,,,"1.212,05",,,,,,,,-,,,,,,,"1.212,05",,,,,,,,,,"3.684,35",,,,,,,,,,
VARZEDO-BA,,,,,,,,BA,,,"1.101,87",,,,,,,,-,,,,,,,"1.101,87",,,,,,,,,,"3.349,41",,,,,,,,,,
VERA CRUZ-BA,,,,,,,,BA,,,"63.652,63",,,,,,,,"8,26",,,,,,,"63.660,89",,,,,,,,,,"187.918,85",,,,,,,,,,
VEREDA-BA,,,,,,,,BA,,,"1.101,87",,,,,,,,-,,,,,,,"1.101,87",,,,,,,,,,"3.349,41",,,,,,,,,,
VITORIA DA CONQUISTA-BA,,,,,,,,BA,,,"2.203,74",,,,,,,,-,,,,,,,"2.203,74",,,,,,,,,,"6.698,82",,,,,,,,,,
WENCESLAU GUIMARAES-BA,,,,,,,,BA,,,"1.432,43",,,,,,,,-,,,,,,,"1.432,43",,,,,,,,,,"4.354,23",,,,,,,,,,
