ITAMARAJU-BA,,,,,,,,,BA,,"2.109,44",,,,,-,,,,,,"2.109,44",,,,,,,"19.925,68",,,,,,,,,
ITAMARI-BA,,,,,,,,,BA,,"1.278,45",,,,,-,,,,,,"1.278,45",,,,,,,"12.076,16",,,,,,,,,
ITAMBE-BA,,,,,,,,,BA,,"1.661,98",,,,,-,,,,,,"1.661,98",,,,,,,"15.699,02",,,,,,,,,
ITANAGRA-BA,,,,,,,,,BA,,"75.355,17",,,,,"18.070,06",,,,,,"93.425,23",,,,,,,"989.656,48",,,,,,,,,
ITANHEM-BA,,,,,,,,,BA,,"1.661,98",,,,,-,,,,,,"1.661,98",,,,,,,"15.699,02",,,,,,,,,
ITAPARICA-BA,,,,,,,,,BA,,"101.976,09",,,,,"458.329,56",,,,,,"560.305,65",,,,,,,"4.540.963,68",,,,,,,,,
ITAPE-BA,,,,,,,,,BA,,"1.342,37",,,,,-,,,,,,"1.342,37",,,,,,,"12.679,97",,,,,,,,,
ITAPEBI-BA,,,,,,,,,BA,,"1.342,37",,,,,-,,,,,,"1.342,37",,,,,,,"12.679,97",,,,,,,,,
ITAPETINGA-BA,,,,,,,,,BA,,"2.173,36",,,,,-,,,,,,"2.173,36",,,,,,,"20.529,49",,,,,,,,,
ITAPICURU-BA,,,,,,,,,BA,,"1.853,75",,,,,-,,,,,,"1.853,75",,,,,,,"17.510,45",,,,,,,,,
ITAPITANGA-BA,,,,,,,,,BA,,"1.342,37",,,,,-,,,,,,"1.342,37",,,,,,,"12.679,97",,,,,,,,,
ITAQUARA-BA,,,,,,,,,BA,,"1.278,45",,,,,-,,,,,,"1.278,45",,,,,,,"12.076,16",,,,,,,,,
ITARANTIM-BA,,,,,,,,,BA,,"1.598,06",,,,,-,,,,,,"1.598,06",,,,,,,"15.095,20",,,,,,,,,
ITATIM-BA,,,,,,,,,BA,,"1.470,21",,,,,-,,,,,,"1.470,21",,,,,,,"13.887,59",,,,,,,,,
ITIRUCU-BA,,,,,,,,,BA,,"1.406,29",,,,,-,,,,,,"1.406,29",,,,,,,"13.283,77",,,,,,,,,
ITIUBA-BA,,,,,,,,,BA,,"1.917,67",,,,,-,,,,,,"1.917,67",,,,,,,"18.114,26",,,,,,,,,
ITORORO-BA,,,,,,,,,BA,,"1.598,06",,,,,-,,,,,,"1.598,06",,,,,,,"15.095,20",,,,,,,,,
ITUBERA-BA,,,,,,,,,BA,,"1.725,90",,,,,-,,,,,,"1.725,90",,,,,,,"16.302,83",,,,,,,,,
JACOBINA-BA,,,,,,,,,BA,,"2.237,28",,,,,-,,,,,,"2.237,28",,,,,,,"21.133,31",,,,,,,,,
JAGUAQUARA-BA,,,,,,,,,BA,,"2.045,52",,,,,-,,,,,,"2.045,52",,,,,,,"19.321,88",,,,,,,,,
JAGUARIPE-BA,,,,,,,,,BA,,"68.887,17",,,,,-,,,,,,"68.887,17",,,,,,,"650.705,89",,,,,,,,,
JANDAIRA-BA,,,,,,,,,BA,,"1.342,37",,,,,-,,,,,,"1.342,37",,,,,,,"12.679,97",,,,,,,,,
JEQUIE-BA,,,,,,,,,BA,,"2.556,90",,,,,-,,,,,,"2.556,90",,,,,,,"24.152,37",,,,,,,,,
JEREMOABO-BA,,,,,,,,,BA,,"1.917,67",,,,,-,,,,,,"1.917,67",,,,,,,"18.114,26",,,,,,,,,
JIQUIRICA-BA,,,,,,,,,BA,,"1.470,21",,,,,-,,,,,,"1.470,21",,,,,,,"13.887,59",,,,,,,,,
JITAUNA-BA,,,,,,,,,BA,,"1.470,21",,,,,-,,,,,,"1.470,21",,,,,,,"13.887,59",,,,,,,,,
JUCURUCU-BA,,,,,,,,,BA,,"1.342,37",,,,,-,,,,,,"1.342,37",,,,,,,"12.679,97",,,,,,,,,
JUSSARI-BA,,,,,,,,,BA,,"1.278,45",,,,,-,,,,,,"1.278,45",,,,,,,"12.076,16",,,,,,,,,
LAFAIETE COUTINHO-BA,,,,,,,,,BA,,"1.278,45",,,,,-,,,,,,"1.278,45",,,,,,,"12.076,16",,,,,,,,,
LAJE-BA,,,,,,,,,BA,,"1.661,98",,,,,-,,,,,,"1.661,98",,,,,,,"15.699,02",,,,,,,,,
LAJEDAO-BA,,,,,,,,,BA,,"1.278,45",,,,,-,,,,,,"1.278,45",,,,,,,"12.076,16",,,,,,,,,
LAJEDINHO-BA,,,,,,,,,BA,,"1.278,45",,,,,-,,,,,,"1.278,45",,,,,,,"12.076,16",,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAJEDO DO TABOCAL-BA,,,,,,,,,BA,,"1.278,45",,,,,-,,,,,,"1.278,45",,,,,,,"12.076,16",,,,,,,,,
LAMARAO-BA,,,,,,,,,BA,,"1.278,45",,,,,-,,,,,,"1.278,45",,,,,,,"12.076,16",,,,,,,,,
LAURO DE FREITAS-BA,,,,,,,,,BA,,"2.556,90",,,,,-,,,,,,"2.556,90",,,,,,,"24.152,37",,,,,,,,,
MACAJUBA-BA,,,,,,,,,BA,,"1.342,37",,,,,-,,,,,,"1.342,37",,,,,,,"12.679,97",,,,,,,,,
MACARANI-BA,,,,,,,,,BA,,"1.534,14",,,,,-,,,,,,"1.534,14",,,,,,,"14.491,40",,,,,,,,,
MADRE DE DEUS-BA,,,,,,,,,BA,,"2.387.638,71",,,,,"2.121.359,27",,,,,,"4.508.997,98",,,,,,,"36.055.173,15",,,,,,,,,
MAIQUINIQUE-BA,,,,,,,,,BA,,"1.278,45",,,,,-,,,,,,"1.278,45",,,,,,,"12.076,16",,,,,,,,,
MAIRI-BA,,,,,,,,,BA,,"1.598,06",,,,,-,,,,,,"1.598,06",,,,,,,"15.095,20",,,,,,,,,
MANOEL VITORINO-BA,,,,,,,,,BA,,"1.470,21",,,,,-,,,,,,"1.470,21",,,,,,,"13.887,59",,,,,,,,,
MARACAS-BA,,,,,,,,,BA,,"1.725,90",,,,,-,,,,,,"1.725,90",,,,,,,"16.302,83",,,,,,,,,
MARAGOGIPE-BA,,,,,,,,,BA,,"59.526,19",,,,,-,,,,,,"59.526,19",,,,,,,"562.282,43",,,,,,,,,
MARAU-BA,,,,,,,,,BA,,"1.598,06",,,,,-,,,,,,"1.598,06",,,,,,,"15.095,20",,,,,,,,,
MARCIONILIO SOUZA-BA,,,,,,,,,BA,,"1.342,37",,,,,-,,,,,,"1.342,37",,,,,,,"12.679,97",,,,,,,,,
MASCOTE-BA,,,,,,,,,BA,,"1.470,21",,,,,-,,,,,,"1.470,21",,,,,,,"13.887,59",,,,,,,,,
MATA DE SAO JOAO-BA,,,,,,,,,BA,,"243.062,94",,,,,"140.343,52",,,,,,"383.406,46",,,,,,,"3.248.103,36",,,,,,,,,
MEDEIROS NETO-BA,,,,,,,,,BA,,"1.661,98",,,,,-,,,,,,"1.661,98",,,,,,,"15.699,02",,,,,,,,,
MIGUEL CALMON-BA,,,,,,,,,BA,,"1.725,90",,,,,-,,,,,,"1.725,90",,,,,,,"16.302,83",,,,,,,,,
MILAGRES-BA,,,,,,,,,BA,,"1.342,37",,,,,-,,,,,,"1.342,37",,,,,,,"12.679,97",,,,,,,,,
MIRANTE-BA,,,,,,,,,BA,,"1.342,37",,,,,-,,,,,,"1.342,37",,,,,,,"12.679,97",,,,,,,,,
MONTE SANTO-BA,,,,,,,,,BA,,"2.045,52",,,,,-,,,,,,"2.045,52",,,,,,,"19.321,88",,,,,,,,,
MUCURI-BA,,,,,,,,,BA,,"396.602,61",,,,,"20.735,15",,,,,,"417.337,76",,,,,,,"3.706.473,95",,,,,,,,,
MUNDO NOVO-BA,,,,,,,,,BA,,"1.725,90",,,,,-,,,,,,"1.725,90",,,,,,,"16.302,83",,,,,,,,,
MUNIZ FERREIRA-BA,,,,,,,,,BA,,"1.278,45",,,,,-,,,,,,"1.278,45",,,,,,,"12.076,16",,,,,,,,,
MURITIBA-BA,,,,,,,,,BA,,"1.789,83",,,,,-,,,,,,"1.789,83",,,,,,,"16.906,65",,,,,,,,,
MUTUIPE-BA,,,,,,,,,BA,,"1.661,98",,,,,-,,,,,,"1.661,98",,,,,,,"15.699,02",,,,,,,,,
NAZARE-BA,,,,,,,,,BA,,"1.725,90",,,,,-,,,,,,"1.725,90",,,,,,,"16.302,83",,,,,,,,,
NILO PECANHA-BA,,,,,,,,,BA,,"1.406,29",,,,,-,,,,,,"1.406,29",,,,,,,"13.283,77",,,,,,,,,
NORDESTINA-BA,,,,,,,,,BA,,"1.406,29",,,,,-,,,,,,"1.406,29",,,,,,,"13.283,77",,,,,,,,,
NOVA CANAA-BA,,,,,,,,,BA,,"1.534,14",,,,,-,,,,,,"1.534,14",,,,,,,"14.491,40",,,,,,,,,
NOVA FATIMA-BA,,,,,,,,,BA,,"1.278,45",,,,,-,,,,,,"1.278,45",,,,,,,"12.076,16",,,,,,,,,
NOVA IBIA-BA,,,,,,,,,BA,,"1.278,45",,,,,-,,,,,,"1.278,45",,,,,,,"12.076,16",,,,,,,,,
NOVA ITARANA-BA,,,,,,,,,BA,,"1.278,45",,,,,-,,,,,,"1.278,45",,,,,,,"12.076,16",,,,,,,,,
NOVA SOURE-BA,,,,,,,,,BA,,"1.725,90",,,,,-,,,,,,"1.725,90",,,,,,,"16.302,83",,,,,,,,,
NOVA VICOSA-BA,,,,,,,,,BA,,"1.917,67",,,,,-,,,,,,"1.917,67",,,,,,,"18.114,26",,,,,,,,,
NOVO TRIUNFO-BA,,,,,,,,,BA,,"1.470,21",,,,,-,,,,,,"1.470,21",,,,,,,"13.887,59",,,,,,,,,
OLINDINA-BA,,,,,,,,,BA,,"1.725,90",,,,,-,,,,,,"1.725,90",,,,,,,"16.302,83",,,,,,,,,
OURICANGAS-BA,,,,,,,,,BA,,"1.278,45",,,,,-,,,,,,"1.278,45",,,,,,,"12.076,16",,,,,,,,,
OUROLANDIA-BA,,,,,,,,,BA,,"1.534,14",,,,,-,,,,,,"1.534,14",,,,,,,"14.491,40",,,,,,,,,
PARIPIRANGA-BA,,,,,,,,,BA,,"1.725,90",,,,,-,,,,,,"1.725,90",,,,,,,"16.302,83",,,,,,,,,
PAU BRASIL-BA,,,,,,,,,BA,,"1.342,37",,,,,-,,,,,,"1.342,37",,,,,,,"12.679,97",,,,,,,,,
PAULO AFONSO-BA,,,,,,,,,BA,,"2.365,13",,,,,-,,,,,,"2.365,13",,,,,,,"22.340,93",,,,,,,,,
PE DE SERRA-BA,,,,,,,,,BA,,"1.406,29",,,,,-,,,,,,"1.406,29",,,,,,,"13.283,77",,,,,,,,,
PEDRAO-BA,,,,,,,,,BA,,"1.278,45",,,,,-,,,,,,"1.278,45",,,,,,,"12.076,16",,,,,,,,,
PEDRO ALEXANDRE-BA,,,,,,,,,BA,,"1.534,14",,,,,-,,,,,,"1.534,14",,,,,,,"14.491,40",,,,,,,,,
PINTADAS-BA,,,,,,,,,BA,,"1.342,37",,,,,-,,,,,,"1.342,37",,,,,,,"12.679,97",,,,,,,,,
PIRAI DO NORTE-BA,,,,,,,,,BA,,"1.278,45",,,,,-,,,,,,"1.278,45",,,,,,,"12.076,16",,,,,,,,,
PIRITIBA-BA,,,,,,,,,BA,,"1.661,98",,,,,-,,,,,,"1.661,98",,,,,,,"15.699,02",,,,,,,,,
PLANALTINO-BA,,,,,,,,,BA,,"1.278,45",,,,,-,,,,,,"1.278,45",,,,,,,"12.076,16",,,,,,,,,
PLANALTO-BA,,,,,,,,,BA,,"1.725,90",,,,,-,,,,,,"1.725,90",,,,,,,"16.302,83",,,,,,,,,
POCOES-BA,,,,,,,,,BA,,"1.981,59",,,,,-,,,,,,"1.981,59",,,,,,,"18.718,05",,,,,,,,,
POJUCA-BA,,,,,,,,,BA,,"614.969,13",,,,,"523.522,44",,,,,,"1.138.491,57",,,,,,,"10.926.900,91",,,,,,,,,
PORTO SEGURO-BA,,,,,,,,,BA,,"2.429,05",,,,,-,,,,,,"2.429,05",,,,,,,"22.944,72",,,,,,,,,
POTIRAGUA-BA,,,,,,,,,BA,,"1.278,45",,,,,-,,,,,,"1.278,45",,,,,,,"12.076,16",,,,,,,,,
PRADO-BA,,,,,,,,,BA,,"1.725,90",,,,,-,,,,,,"1.725,90",,,,,,,"16.302,83",,,,,,,,,
PRESIDENTE TANCREDO NEVES-BA,,,,,,,,,BA,,"1.661,98",,,,,-,,,,,,"1.661,98",,,,,,,"15.699,02",,,,,,,,,
QUEIMADAS-BA,,,,,,,,,BA,,"1.725,90",,,,,-,,,,,,"1.725,90",,,,,,,"16.302,83",,,,,,,,,
QUIJINGUE-BA,,,,,,,,,BA,,"1.725,90",,,,,-,,,,,,"1.725,90",,,,,,,"16.302,83",,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QUIXABEIRA-BA,,,,,,,,,BA,,"1.278,45",,,,,-,,,,,,"1.278,45",,,,,,,"12.076,16",,,,,,,,,
RAFAEL JAMBEIRO-BA,,,,,,,,,BA,,"1.661,98",,,,,-,,,,,,"1.661,98",,,,,,,"15.699,02",,,,,,,,,
RETIROLANDIA-BA,,,,,,,,,BA,,"1.406,29",,,,,-,,,,,,"1.406,29",,,,,,,"13.283,77",,,,,,,,,
RIACHAO DO JACUIPE-BA,,,,,,,,,BA,,"1.853,75",,,,,-,,,,,,"1.853,75",,,,,,,"17.510,45",,,,,,,,,
RIBEIRA DO AMPARO-BA,,,,,,,,,BA,,"1.470,21",,,,,-,,,,,,"1.470,21",,,,,,,"13.887,59",,,,,,,,,
RIBEIRA DO POMBAL-BA,,,,,,,,,BA,,"1.981,59",,,,,-,,,,,,"1.981,59",,,,,,,"18.718,05",,,,,,,,,
RIBEIRAO DO LARGO-BA,,,,,,,,,BA,,"1.278,45",,,,,-,,,,,,"1.278,45",,,,,,,"12.076,16",,,,,,,,,
RIO REAL-BA,,,,,,,,,BA,,"1.917,67",,,,,-,,,,,,"1.917,67",,,,,,,"18.114,26",,,,,,,,,
RUY BARBOSA-BA,,,,,,,,,BA,,"1.789,83",,,,,-,,,,,,"1.789,83",,,,,,,"16.906,65",,,,,,,,,
SALINAS DA MARGARIDA-BA,,,,,,,,,BA,,"42.244,39",,,,,"457.921,23",,,,,,"500.165,62",,,,,,,"3.978.651,97",,,,,,,,,
SALVADOR-BA,,,,,,,,,BA,,"76.807,99",,,,,"457.921,23",,,,,,"534.729,22",,,,,,,"4.305.138,58",,,,,,,,,
SANTA BARBARA-BA,,,,,,,,,BA,,"1.598,06",,,,,-,,,,,,"1.598,06",,,,,,,"15.095,20",,,,,,,,,
SANTA BRIGIDA-BA,,,,,,,,,BA,,"1.470,21",,,,,-,,,,,,"1.470,21",,,,,,,"13.887,59",,,,,,,,,
SANTA CRUZ CABRALIA-BA,,,,,,,,,BA,,"1.725,90",,,,,-,,,,,,"1.725,90",,,,,,,"16.302,83",,,,,,,,,
SANTA CRUZ DA VITORIA-BA,,,,,,,,,BA,,"1.278,45",,,,,-,,,,,,"1.278,45",,,,,,,"12.076,16",,,,,,,,,
SANTA INES-BA,,,,,,,,,BA,,"1.342,37",,,,,-,,,,,,"1.342,37",,,,,,,"12.679,97",,,,,,,,,
SANTA LUZIA-BA,,,,,,,,,BA,,"1.406,29",,,,,-,,,,,,"1.406,29",,,,,,,"13.283,77",,,,,,,,,
SANTA TERESINHA-BA,,,,,,,,,BA,,"1.278,45",,,,,-,,,,,,"1.278,45",,,,,,,"12.076,16",,,,,,,,,
SANTALUZ-BA,,,,,,,,,BA,,"1.853,75",,,,,-,,,,,,"1.853,75",,,,,,,"17.510,45",,,,,,,,,
SANTANOPOLIS-BA,,,,,,,,,BA,,"1.278,45",,,,,-,,,,,,"1.278,45",,,,,,,"12.076,16",,,,,,,,,
SANTO AMARO-BA,,,,,,,,,BA,,"63.366,59",,,,,"457.921,23",,,,,,"521.287,82",,,,,,,"4.178.171,55",,,,,,,,,
SANTO ANTONIO DE JESUS-BA,,,,,,,,,BA,,"2.301,21",,,,,-,,,,,,"2.301,21",,,,,,,"21.737,11",,,,,,,,,
SANTO ESTEVAO-BA,,,,,,,,,BA,,"1.981,59",,,,,-,,,,,,"1.981,59",,,,,,,"18.718,05",,,,,,,,,
SAO DOMINGOS-BA,,,,,,,,,BA,,"1.278,45",,,,,-,,,,,,"1.278,45",,,,,,,"12.076,16",,,,,,,,,
SAO FELIPE-BA,,,,,,,,,BA,,"1.661,98",,,,,-,,,,,,"1.661,98",,,,,,,"15.699,02",,,,,,,,,
SAO FELIX-BA,,,,,,,,,BA,,"1.470,21",,,,,-,,,,,,"1.470,21",,,,,,,"13.887,59",,,,,,,,,
SAO FRANCISCO DO CONDE-BA,,,,,,,,,BA,,"2.790.272,30",,,,,"1.451.357,74",,,,,,"4.241.630,04",,,,,,,"35.935.828,12",,,,,,,,,
SAO GONCALO DOS CAMPOS-BA,,,,,,,,,BA,,"1.853,75",,,,,-,,,,,,"1.853,75",,,,,,,"17.510,45",,,,,,,,,
SAO JOSE DA VITORIA-BA,,,,,,,,,BA,,"1.278,45",,,,,-,,,,,,"1.278,45",,,,,,,"12.076,16",,,,,,,,,
SAO JOSE DO JACUIPE-BA,,,,,,,,,BA,,"1.342,37",,,,,-,,,,,,"1.342,37",,,,,,,"12.679,97",,,,,,,,,
SAO MIGUEL DAS MATAS-BA,,,,,,,,,BA,,"1.342,37",,,,,-,,,,,,"1.342,37",,,,,,,"12.679,97",,,,,,,,,
SAO SEBASTIAO DO PASSE-BA,,,,,,,,,BA,,"499.846,64",,,,,"290.969,65",,,,,,"790.816,29",,,,,,,"7.065.642,45",,,,,,,,,
SAPEACU-BA,,,,,,,,,BA,,"1.534,14",,,,,-,,,,,,"1.534,14",,,,,,,"14.491,40",,,,,,,,,
SATIRO DIAS-BA,,,,,,,,,BA,,"54.260,71",,,,,"1.294,25",,,,,,"55.554,96",,,,,,,"599.639,82",,,,,,,,,
SAUBARA-BA,,,,,,,,,BA,,"40.324,19",,,,,"457.921,23",,,,,,"498.245,42",,,,,,,"3.960.513,82",,,,,,,,,
SERRA PRETA-BA,,,,,,,,,BA,,"1.470,21",,,,,-,,,,,,"1.470,21",,,,,,,"13.887,59",,,,,,,,,
SERRINHA-BA,,,,,,,,,BA,,"2.237,28",,,,,-,,,,,,"2.237,28",,,,,,,"21.133,31",,,,,,,,,
SERROLANDIA-BA,,,,,,,,,BA,,"1.406,29",,,,,-,,,,,,"1.406,29",,,,,,,"13.283,77",,,,,,,,,
SIMOES FILHO-BA,,,,,,,,,BA,,"397.113,99",,,,,"26.285,10",,,,,,"423.399,09",,,,,,,"3.933.663,43",,,,,,,,,
SITIO DO QUINTO-BA,,,,,,,,,BA,,"1.406,29",,,,,-,,,,,,"1.406,29",,,,,,,"13.283,77",,,,,,,,,
TANQUINHO-BA,,,,,,,,,BA,,"1.278,45",,,,,-,,,,,,"1.278,45",,,,,,,"12.076,16",,,,,,,,,
TAPEROA-BA,,,,,,,,,BA,,"1.598,06",,,,,-,,,,,,"1.598,06",,,,,,,"15.095,20",,,,,,,,,
TAPIRAMUTA-BA,,,,,,,,,BA,,"1.534,14",,,,,-,,,,,,"1.534,14",,,,,,,"14.491,40",,,,,,,,,
TEIXEIRA DE FREITAS-BA,,,,,,,,,BA,,"2.492,97",,,,,-,,,,,,"2.492,97",,,,,,,"23.548,54",,,,,,,,,
TEODORO SAMPAIO-BA,,,,,,,,,BA,,"54.764,16",,,,,"1.888,72",,,,,,"56.652,88",,,,,,,"640.047,28",,,,,,,,,
TEOFILANDIA-BA,,,,,,,,,BA,,"1.661,98",,,,,-,,,,,,"1.661,98",,,,,,,"15.699,02",,,,,,,,,
TEOLANDIA-BA,,,,,,,,,BA,,"1.470,21",,,,,-,,,,,,"1.470,21",,,,,,,"13.887,59",,,,,,,,,
TERRA NOVA-BA,,,,,,,,,BA,,"1.406,29",,,,,-,,,,,,"1.406,29",,,,,,,"13.283,77",,,,,,,,,
TUCANO-BA,,,,,,,,,BA,,"2.045,52",,,,,-,,,,,,"2.045,52",,,,,,,"19.321,88",,,,,,,,,
UAUA-BA,,,,,,,,,BA,,"1.725,90",,,,,-,,,,,,"1.725,90",,,,,,,"16.302,83",,,,,,,,,
UBAIRA-BA,,,,,,,,,BA,,"1.598,06",,,,,-,,,,,,"1.598,06",,,,,,,"15.095,20",,,,,,,,,
UBAITABA-BA,,,,,,,,,BA,,"1.661,98",,,,,-,,,,,,"1.661,98",,,,,,,"15.699,02",,,,,,,,,
UBATA-BA,,,,,,,,,BA,,"1.725,90",,,,,-,,,,,,"1.725,90",,,,,,,"16.302,83",,,,,,,,,
UNA-BA,,,,,,,,,BA,,"1.725,90",,,,,-,,,,,,"1.725,90",,,,,,,"16.302,83",,,,,,,,,
URUCUCA-BA,,,,,,,,,BA,,"1.598,06",,,,,-,,,,,,"1.598,06",,,,,,,"15.095,20",,,,,,,,,
VALENCA-BA,,,,,,,,,BA,,"68.887,17",,,,,-,,,,,,"68.887,17",,,,,,,"650.705,89",,,,,,,,,
VALENTE-BA,,,,,,,,,BA,,"1.725,90",,,,,-,,,,,,"1.725,90",,,,,,,"16.302,83",,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VARZEA DA ROCA-BA,,,,,,,,,BA,,"1.406,29",,,,,-,,,,,,"1.406,29",,,,,,,"13.283,77",,,,,,,,,
VARZEA DO POCO-BA,,,,,,,,,BA,,"1.278,45",,,,,-,,,,,,"1.278,45",,,,,,,"12.076,16",,,,,,,,,
VARZEA NOVA-BA,,,,,,,,,BA,,"1.406,29",,,,,-,,,,,,"1.406,29",,,,,,,"13.283,77",,,,,,,,,
VARZEDO-BA,,,,,,,,,BA,,"1.278,45",,,,,-,,,,,,"1.278,45",,,,,,,"12.076,16",,,,,,,,,
VERA CRUZ-BA,,,,,,,,,BA,,"1.917,67",,,,,-,,,,,,"1.917,67",,,,,,,"340.155,07",,,,,,,,,
VEREDA-BA,,,,,,,,,BA,,"1.278,45",,,,,-,,,,,,"1.278,45",,,,,,,"12.076,16",,,,,,,,,
VITORIA DA CONQUISTA-BA,,,,,,,,,BA,,"2.556,90",,,,,-,,,,,,"2.556,90",,,,,,,"24.152,37",,,,,,,,,
WENCESLAU GUIMARAES-BA,,,,,,,,,BA,,"1.661,98",,,,,-,,,,,,"1.661,98",,,,,,,"15.699,02",,,,,,,,,
BAHIA  TOTAL,,,,,,,,,,,"12.481.239,20",,,,,"9.663.375,32",,,,,,"22.144.614,52",,,,,,,"195.053.148,85",,,,,,,,,
ACARAU-CE,,,,,,,,,CE,,"3.733,76",,,,,-,,,,,,"3.733,76",,,,,,,"33.070,25",,,,,,,,,
ALCANTARAS-CE,,,,,,,,,CE,,"2.376,03",,,,,-,,,,,,"2.376,03",,,,,,,"21.044,70",,,,,,,,,
AMONTADA-CE,,,,,,,,,CE,,"76.780,60",,,,,"17.736,41",,,,,,"94.517,01",,,,,,,"830.710,55",,,,,,,,,
APUIARES-CE,,,,,,,,,CE,,"2.489,17",,,,,-,,,,,,"2.489,17",,,,,,,"22.046,81",,,,,,,,,
AQUIRAZ-CE,,,,,,,,,CE,,-,,,,,"54.549,24",,,,,,"54.549,24",,,,,,,"415.337,46",,,,,,,,,
ARACATI-CE,,,,,,,,,CE,,"443.660,12",,,,,"25.153,06",,,,,,"468.813,18",,,,,,,"4.046.856,09",,,,,,,,,
ARARENDA-CE,,,,,,,,,CE,,"2.376,03",,,,,-,,,,,,"2.376,03",,,,,,,"21.044,70",,,,,,,,,
BARROQUINHA-CE,,,,,,,,,CE,,"2.602,31",,,,,-,,,,,,"2.602,31",,,,,,,"23.048,95",,,,,,,,,
BELA CRUZ-CE,,,,,,,,,CE,,"3.168,04",,,,,-,,,,,,"3.168,04",,,,,,,"28.059,61",,,,,,,,,
CAMOCIM-CE,,,,,,,,,CE,,"3.733,76",,,,,-,,,,,,"3.733,76",,,,,,,"33.070,25",,,,,,,,,
CANINDE-CE,,,,,,,,,CE,,"3.960,05",,,,,-,,,,,,"3.960,05",,,,,,,"35.074,52",,,,,,,,,
CARIDADE-CE,,,,,,,,,CE,,"2.941,75",,,,,-,,,,,,"2.941,75",,,,,,,"26.055,36",,,,,,,,,
CARIRE-CE,,,,,,,,,CE,,"2.828,60",,,,,-,,,,,,"2.828,60",,,,,,,"25.053,21",,,,,,,,,
CARNAUBAL-CE,,,,,,,,,CE,,"2.715,46",,,,,-,,,,,,"2.715,46",,,,,,,"24.051,09",,,,,,,,,
CATUNDA-CE,,,,,,,,,CE,,"2.262,88",,,,,-,,,,,,"2.262,88",,,,,,,"20.042,55",,,,,,,,,
CAUCAIA-CE,,,,,,,,,CE,,"394.684,94",,,,,"57.721,04",,,,,,"452.405,98",,,,,,,"2.517.902,44",,,,,,,,,
CHAVAL-CE,,,,,,,,,CE,,"2.489,17",,,,,-,,,,,,"2.489,17",,,,,,,"22.046,81",,,,,,,,,
COREAU-CE,,,,,,,,,CE,,"2.941,75",,,,,-,,,,,,"2.941,75",,,,,,,"26.055,36",,,,,,,,,
CRATEUS-CE,,,,,,,,,CE,,"3.960,05",,,,,-,,,,,,"3.960,05",,,,,,,"35.074,52",,,,,,,,,
CROATA-CE,,,,,,,,,CE,,"2.715,46",,,,,-,,,,,,"2.715,46",,,,,,,"24.051,09",,,,,,,,,
CRUZ-CE,,,,,,,,,CE,,"2.941,75",,,,,-,,,,,,"2.941,75",,,,,,,"26.055,36",,,,,,,,,
FORQUILHA-CE,,,,,,,,,CE,,"2.941,75",,,,,-,,,,,,"2.941,75",,,,,,,"26.055,36",,,,,,,,,
FORTALEZA-CE,,,,,,,,,CE,,"411.173,08",,,,,"72.741,37",,,,,,"483.914,45",,,,,,,"4.272.351,71",,,,,,,,,
FRECHEIRINHA-CE,,,,,,,,,CE,,"2.489,17",,,,,-,,,,,,"2.489,17",,,,,,,"22.046,81",,,,,,,,,
GENERAL SAMPAIO-CE,,,,,,,,,CE,,"2.262,88",,,,,-,,,,,,"2.262,88",,,,,,,"20.042,55",,,,,,,,,
GRACA-CE,,,,,,,,,CE,,"2.602,31",,,,,-,,,,,,"2.602,31",,,,,,,"23.048,95",,,,,,,,,
GRANJA-CE,,,,,,,,,CE,,"3.620,61",,,,,-,,,,,,"3.620,61",,,,,,,"32.068,13",,,,,,,,,
GROAIRAS-CE,,,,,,,,,CE,,"2.376,03",,,,,-,,,,,,"2.376,03",,,,,,,"21.044,70",,,,,,,,,
GUARACIABA DO NORTE-CE,,,,,,,,,CE,,"3.394,32",,,,,-,,,,,,"3.394,32",,,,,,,"30.063,85",,,,,,,,,
HIDROLANDIA-CE,,,,,,,,,CE,,"2.828,60",,,,,-,,,,,,"2.828,60",,,,,,,"25.053,21",,,,,,,,,
HORIZONTE-CE,,,,,,,,,CE,,"394.684,94",,,,,"519,80",,,,,,"395.204,74",,,,,,,"3.332.836,18",,,,,,,,,
IBIAPINA-CE,,,,,,,,,CE,,"2.941,75",,,,,-,,,,,,"2.941,75",,,,,,,"26.055,36",,,,,,,,,
ICAPUI-CE,,,,,,,,,CE,,"109.683,70",,,,,"11.851,41",,,,,,"121.535,11",,,,,,,"898.778,08",,,,,,,,,
INDEPENDENCIA-CE,,,,,,,,,CE,,"3.054,89",,,,,-,,,,,,"3.054,89",,,,,,,"27.057,47",,,,,,,,,
IPAPORANGA-CE,,,,,,,,,CE,,"2.376,03",,,,,-,,,,,,"2.376,03",,,,,,,"21.044,70",,,,,,,,,
IPU-CE,,,,,,,,,CE,,"3.507,47",,,,,-,,,,,,"3.507,47",,,,,,,"31.066,00",,,,,,,,,
IPUEIRAS-CE,,,,,,,,,CE,,"3.394,32",,,,,-,,,,,,"3.394,32",,,,,,,"30.063,85",,,,,,,,,
