SANTO ESTEVAO-BA,,,BA,,,,"30,35",,,,,,-,,,,,"30,35",,,,,"30,35",,,,,,,,,,,
SAO DOMINGOS-BA,,,BA,,,,"20,23",,,,,,-,,,,,"20,23",,,,,"20,23",,,,,,,,,,,
SAO FELIPE-BA,,,BA,,,,"26,30",,,,,,-,,,,,"26,30",,,,,"26,30",,,,,,,,,,,
SAO FELIX-BA,,,BA,,,,"22,25",,,,,,-,,,,,"22,25",,,,,"22,25",,,,,,,,,,,
SAO FRANCISCO DO CONDE-BA,,,BA,,,,"154.689,51",,,,,,"255.633,83",,,,,"410.323,34",,,,,"410.323,34",,,,,,,,,,,
SAO GONCALO DOS CAMPOS-BA,,,BA,,,,"27,31",,,,,,-,,,,,"27,31",,,,,"27,31",,,,,,,,,,,
SAO JOSE DO JACUIPE-BA,,,BA,,,,"23,26",,,,,,-,,,,,"23,26",,,,,"23,26",,,,,,,,,,,
SAO MIGUEL DAS MATAS-BA,,,BA,,,,"21,24",,,,,,-,,,,,"21,24",,,,,"21,24",,,,,,,,,,,
SAO SEBASTIAO DO PASSE-BA,,,BA,,,,"63.292,19",,,,,,"29.245,87",,,,,"92.538,06",,,,,"92.538,06",,,,,,,,,,,
SAPEACU-BA,,,BA,,,,"23,26",,,,,,-,,,,,"23,26",,,,,"23,26",,,,,,,,,,,
SATIRO DIAS-BA,,,BA,,,,"23,26",,,,,,-,,,,,"23,26",,,,,"23,26",,,,,,,,,,,
SAUBARA-BA,,,BA,,,,"492,92",,,,,,"948,73",,,,,"1.441,65",,,,,"1.441,65",,,,,,,,,,,
SERRA PRETA-BA,,,BA,,,,"24,28",,,,,,-,,,,,"24,28",,,,,"24,28",,,,,,,,,,,
SERRINHA-BA,,,BA,,,,"35,40",,,,,,-,,,,,"35,40",,,,,"35,40",,,,,,,,,,,
SERROLANDIA-BA,,,BA,,,,"22,25",,,,,,-,,,,,"22,25",,,,,"22,25",,,,,,,,,,,
SIMOES FILHO-BA,,,BA,,,,"19.135,30",,,,,,"1.225,61",,,,,"20.360,91",,,,,"20.360,91",,,,,,,,,,,
SITIO DO QUINTO-BA,,,BA,,,,"22,25",,,,,,-,,,,,"22,25",,,,,"22,25",,,,,,,,,,,
TANQUINHO-BA,,,BA,,,,"20,23",,,,,,-,,,,,"20,23",,,,,"20,23",,,,,,,,,,,
TAPIRAMUTA-BA,,,BA,,,,"22,25",,,,,,-,,,,,"22,25",,,,,"22,25",,,,,,,,,,,
TEODORO SAMPAIO-BA,,,BA,,,,"17.177,21",,,,,,"627,75",,,,,"17.804,96",,,,,"17.804,96",,,,,,,,,,,
TEOFILANDIA-BA,,,BA,,,,"26,30",,,,,,-,,,,,"26,30",,,,,"26,30",,,,,,,,,,,
TERRA NOVA-BA,,,BA,,,,"22,25",,,,,,-,,,,,"22,25",,,,,"22,25",,,,,,,,,,,
TUCANO-BA,,,BA,,,,"31,36",,,,,,-,,,,,"31,36",,,,,"31,36",,,,,,,,,,,
UAUA-BA,,,BA,,,,"27,31",,,,,,-,,,,,"27,31",,,,,"27,31",,,,,,,,,,,
UBAIRA-BA,,,BA,,,,"27,31",,,,,,-,,,,,"27,31",,,,,"27,31",,,,,,,,,,,
VALENTE-BA,,,BA,,,,"24,28",,,,,,-,,,,,"24,28",,,,,"24,28",,,,,,,,,,,
VARZEA DA ROCA-BA,,,BA,,,,"22,25",,,,,,-,,,,,"22,25",,,,,"22,25",,,,,,,,,,,
VARZEA DO POCO-BA,,,BA,,,,"21,24",,,,,,-,,,,,"21,24",,,,,"21,24",,,,,,,,,,,
VARZEA NOVA-BA,,,BA,,,,"22,25",,,,,,-,,,,,"22,25",,,,,"22,25",,,,,,,,,,,
VARZEDO-BA,,,BA,,,,"20,23",,,,,,-,,,,,"20,23",,,,,"20,23",,,,,,,,,,,
VERA CRUZ-BA,,,BA,,,,"27,31",,,,,,-,,,,,"27,31",,,,,"27,31",,,,,,,,,,,
VITORIA DA CONQUISTA-BA,,,BA,,,,"40,46",,,,,,-,,,,,"40,46",,,,,"40,46",,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACARAU-CE,,,CE,,,,"1.219,94",,,,,,-,,,,,"1.219,94",,,,,"1.219,94",,,,,,,,,,,
ALCANTARAS-CE,,,CE,,,,"787,06",,,,,,-,,,,,"787,06",,,,,"787,06",,,,,,,,,,,
AMONTADA-CE,,,CE,,,,"20.762,83",,,,,,"27.535,27",,,,,"48.298,10",,,,,"48.298,10",,,,,,,,,,,
APUIARES-CE,,,CE,,,,"826,41",,,,,,-,,,,,"826,41",,,,,"826,41",,,,,,,,,,,
ARACATI-CE,,,CE,,,,"150.819,45",,,,,,"5.942,33",,,,,"156.761,78",,,,,"156.761,78",,,,,,,,,,,
ARARENDA-CE,,,CE,,,,"826,41",,,,,,-,,,,,"826,41",,,,,"826,41",,,,,,,,,,,
BARROQUINHA-CE,,,CE,,,,"865,76",,,,,,-,,,,,"865,76",,,,,"865,76",,,,,,,,,,,
BELA CRUZ-CE,,,CE,,,,"1.062,53",,,,,,-,,,,,"1.062,53",,,,,"1.062,53",,,,,,,,,,,
CAMOCIM-CE,,,CE,,,,"1.259,29",,,,,,-,,,,,"1.259,29",,,,,"1.259,29",,,,,,,,,,,
CANINDE-CE,,,CE,,,,"1.338,00",,,,,,-,,,,,"1.338,00",,,,,"1.338,00",,,,,,,,,,,
CARIDADE-CE,,,CE,,,,"865,76",,,,,,-,,,,,"865,76",,,,,"865,76",,,,,,,,,,,
CARIRE-CE,,,CE,,,,"983,82",,,,,,-,,,,,"983,82",,,,,"983,82",,,,,,,,,,,
CARNAUBAL-CE,,,CE,,,,"905,12",,,,,,-,,,,,"905,12",,,,,"905,12",,,,,,,,,,,
CATUNDA-CE,,,CE,,,,"787,06",,,,,,-,,,,,"787,06",,,,,"787,06",,,,,,,,,,,
CHAVAL-CE,,,CE,,,,"826,41",,,,,,-,,,,,"826,41",,,,,"826,41",,,,,,,,,,,
COREAU-CE,,,CE,,,,"983,82",,,,,,-,,,,,"983,82",,,,,"983,82",,,,,,,,,,,
CRATEUS-CE,,,CE,,,,"1.338,00",,,,,,-,,,,,"1.338,00",,,,,"1.338,00",,,,,,,,,,,
CROATA-CE,,,CE,,,,"905,12",,,,,,-,,,,,"905,12",,,,,"905,12",,,,,,,,,,,
CRUZ-CE,,,CE,,,,"944,47",,,,,,-,,,,,"944,47",,,,,"944,47",,,,,,,,,,,
FORQUILHA-CE,,,CE,,,,"944,47",,,,,,-,,,,,"944,47",,,,,"944,47",,,,,,,,,,,
FORTALEZA-CE,,,CE,,,,"159.069,78",,,,,,"4.667,65",,,,,"163.737,43",,,,,"163.737,43",,,,,,,,,,,
FRECHEIRINHA-CE,,,CE,,,,"826,41",,,,,,-,,,,,"826,41",,,,,"826,41",,,,,,,,,,,
GENERAL SAMPAIO-CE,,,CE,,,,"787,06",,,,,,-,,,,,"787,06",,,,,"787,06",,,,,,,,,,,
GRACA-CE,,,CE,,,,"905,12",,,,,,-,,,,,"905,12",,,,,"905,12",,,,,,,,,,,
GRANJA-CE,,,CE,,,,"1.219,94",,,,,,-,,,,,"1.219,94",,,,,"1.219,94",,,,,,,,,,,
GROAIRAS-CE,,,CE,,,,"787,06",,,,,,-,,,,,"787,06",,,,,"787,06",,,,,,,,,,,
GUARACIABA DO NORTE-CE,,,CE,,,,"1.101,88",,,,,,-,,,,,"1.101,88",,,,,"1.101,88",,,,,,,,,,,
HIDROLANDIA-CE,,,CE,,,,"944,47",,,,,,-,,,,,"944,47",,,,,"944,47",,,,,,,,,,,
IBIAPINA-CE,,,CE,,,,"1.023,18",,,,,,-,,,,,"1.023,18",,,,,"1.023,18",,,,,,,,,,,
ICAPUI-CE,,,CE,,,,"32.089,02",,,,,,"6.717,13",,,,,"38.806,15",,,,,"38.806,15",,,,,,,,,,,
INDEPENDENCIA-CE,,,CE,,,,"1.023,18",,,,,,-,,,,,"1.023,18",,,,,"1.023,18",,,,,,,,,,,
IPAPORANGA-CE,,,CE,,,,"826,41",,,,,,-,,,,,"826,41",,,,,"826,41",,,,,,,,,,,
IPU-CE,,,CE,,,,"1.141,24",,,,,,-,,,,,"1.141,24",,,,,"1.141,24",,,,,,,,,,,
IPUEIRAS-CE,,,CE,,,,"1.141,24",,,,,,-,,,,,"1.141,24",,,,,"1.141,24",,,,,,,,,,,
IRAUCUBA-CE,,,CE,,,,"944,47",,,,,,-,,,,,"944,47",,,,,"944,47",,,,,,,,,,,
ITAPAGE-CE,,,CE,,,,"1.180,59",,,,,,-,,,,,"1.180,59",,,,,"1.180,59",,,,,,,,,,,
ITAPIPOCA-CE,,,CE,,,,"26.695,06",,,,,,"31.671,78",,,,,"58.366,84",,,,,"58.366,84",,,,,,,,,,,
ITAREMA-CE,,,CE,,,,"20.021,30",,,,,,"24.902,28",,,,,"44.923,58",,,,,"44.923,58",,,,,,,,,,,
JIJOCA DE JERICOACOARA-CE,,,CE,,,,"787,06",,,,,,-,,,,,"787,06",,,,,"787,06",,,,,,,,,,,
MARCO-CE,,,CE,,,,"983,82",,,,,,-,,,,,"983,82",,,,,"983,82",,,,,,,,,,,
MARTINOPOLE-CE,,,CE,,,,"787,06",,,,,,-,,,,,"787,06",,,,,"787,06",,,,,,,,,,,
MASSAPE-CE,,,CE,,,,"1.062,53",,,,,,-,,,,,"1.062,53",,,,,"1.062,53",,,,,,,,,,,
MERUOCA-CE,,,CE,,,,"826,41",,,,,,-,,,,,"826,41",,,,,"826,41",,,,,,,,,,,
MIRAIMA-CE,,,CE,,,,"826,41",,,,,,-,,,,,"826,41",,,,,"826,41",,,,,,,,,,,
MONSENHOR TABOSA-CE,,,CE,,,,"905,12",,,,,,-,,,,,"905,12",,,,,"905,12",,,,,,,,,,,
MORAUJO-CE,,,CE,,,,"787,06",,,,,,-,,,,,"787,06",,,,,"787,06",,,,,,,,,,,
MORRINHOS-CE,,,CE,,,,"905,12",,,,,,-,,,,,"905,12",,,,,"905,12",,,,,,,,,,,
MUCAMBO-CE,,,CE,,,,"865,76",,,,,,-,,,,,"865,76",,,,,"865,76",,,,,,,,,,,
NOVA RUSSAS-CE,,,CE,,,,"1.101,88",,,,,,-,,,,,"1.101,88",,,,,"1.101,88",,,,,,,,,,,
NOVO ORIENTE-CE,,,CE,,,,"1.062,53",,,,,,-,,,,,"1.062,53",,,,,"1.062,53",,,,,,,,,,,
PACUJA-CE,,,CE,,,,"787,06",,,,,,-,,,,,"787,06",,,,,"787,06",,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PARACURU-CE,,,CE,,,,"44.862,54",,,,,,"38.755,86",,,,,"83.618,40",,,,,"83.618,40",,,,,,,,,,,
PARAIPABA-CE,,,CE,,,,"1.023,18",,,,,,"1.831,98",,,,,"2.855,16",,,,,"2.855,16",,,,,,,,,,,
PARAMOTI-CE,,,CE,,,,"826,41",,,,,,-,,,,,"826,41",,,,,"826,41",,,,,,,,,,,
PENTECOSTE-CE,,,CE,,,,"1.101,88",,,,,,-,,,,,"1.101,88",,,,,"1.101,88",,,,,,,,,,,
PIRES FERREIRA-CE,,,CE,,,,"826,41",,,,,,-,,,,,"826,41",,,,,"826,41",,,,,,,,,,,
PORANGA-CE,,,CE,,,,"826,41",,,,,,-,,,,,"826,41",,,,,"826,41",,,,,,,,,,,
QUITERIANOPOLIS-CE,,,CE,,,,"944,47",,,,,,-,,,,,"944,47",,,,,"944,47",,,,,,,,,,,
RERIUTABA-CE,,,CE,,,,"1.023,18",,,,,,-,,,,,"1.023,18",,,,,"1.023,18",,,,,,,,,,,
SANTA QUITERIA-CE,,,CE,,,,"1.180,59",,,,,,-,,,,,"1.180,59",,,,,"1.180,59",,,,,,,,,,,
SANTANA DO ACARAU-CE,,,CE,,,,"1.062,53",,,,,,-,,,,,"1.062,53",,,,,"1.062,53",,,,,,,,,,,
SAO BENEDITO-CE,,,CE,,,,"1.180,59",,,,,,-,,,,,"1.180,59",,,,,"1.180,59",,,,,,,,,,,
SAO GONCALO DO AMARANTE-CE,,,CE,,,,"1.141,24",,,,,,-,,,,,"1.141,24",,,,,"1.141,24",,,,,,,,,,,
SAO LUIS DO CURU-CE,,,CE,,,,"826,41",,,,,,-,,,,,"826,41",,,,,"826,41",,,,,,,,,,,
SENADOR SA-CE,,,CE,,,,"787,06",,,,,,-,,,,,"787,06",,,,,"787,06",,,,,,,,,,,
SOBRAL-CE,,,CE,,,,"1.534,77",,,,,,-,,,,,"1.534,77",,,,,"1.534,77",,,,,,,,,,,
TAMBORIL-CE,,,CE,,,,"1.062,53",,,,,,-,,,,,"1.062,53",,,,,"1.062,53",,,,,,,,,,,
TEJUCUOCA-CE,,,CE,,,,"826,41",,,,,,-,,,,,"826,41",,,,,"826,41",,,,,,,,,,,
TIANGUA-CE,,,CE,,,,"1.259,29",,,,,,-,,,,,"1.259,29",,,,,"1.259,29",,,,,,,,,,,
TRAIRI-CE,,,CE,,,,"22.245,89",,,,,,"43.521,49",,,,,"65.767,38",,,,,"65.767,38",,,,,,,,,,,
TURURU-CE,,,CE,,,,"826,41",,,,,,-,,,,,"826,41",,,,,"826,41",,,,,,,,,,,
UBAJARA-CE,,,CE,,,,"1.062,53",,,,,,-,,,,,"1.062,53",,,,,"1.062,53",,,,,,,,,,,
UMIRIM-CE,,,CE,,,,"905,12",,,,,,-,,,,,"905,12",,,,,"905,12",,,,,,,,,,,
URUBURETAMA-CE,,,CE,,,,"905,12",,,,,,-,,,,,"905,12",,,,,"905,12",,,,,,,,,,,
URUOCA-CE,,,CE,,,,"826,41",,,,,,-,,,,,"826,41",,,,,"826,41",,,,,,,,,,,
VARJOTA-CE,,,CE,,,,"905,12",,,,,,-,,,,,"905,12",,,,,"905,12",,,,,,,,,,,
VICOSA DO CEARA-CE,,,CE,,,,"1.219,94",,,,,,-,,,,,"1.219,94",,,,,"1.219,94",,,,,,,,,,,
AFONSO CLAUDIO-ES,,,ES,,,,"40,87",,,,,,-,,,,,"40,87",,,,,"40,87",,,,,,,,,,,
AGUA DOCE DO NORTE-ES,,,ES,,,,"32,11",,,,,,-,,,,,"32,11",,,,,"32,11",,,,,,,,,,,
AGUIA BRANCA-ES,,,ES,,,,"29,19",,,,,,-,,,,,"29,19",,,,,"29,19",,,,,,,,,,,
ALEGRE-ES,,,ES,,,,"40,87",,,,,,-,,,,,"40,87",,,,,"40,87",,,,,,,,,,,
ALFREDO CHAVES-ES,,,ES,,,,"32,11",,,,,,-,,,,,"32,11",,,,,"32,11",,,,,,,,,,,
ALTO RIO NOVO-ES,,,ES,,,,"29,19",,,,,,-,,,,,"29,19",,,,,"29,19",,,,,,,,,,,
ANCHIETA-ES,,,ES,,,,"35,03",,,,,,-,,,,,"35,03",,,,,"35,03",,,,,,,,,,,
APIACA-ES,,,ES,,,,"29,19",,,,,,-,,,,,"29,19",,,,,"29,19",,,,,,,,,,,
ATILIO VIVACQUA-ES,,,ES,,,,"29,19",,,,,,-,,,,,"29,19",,,,,"29,19",,,,,,,,,,,
BAIXO GUANDU-ES,,,ES,,,,"39,41",,,,,,-,,,,,"39,41",,,,,"39,41",,,,,,,,,,,
BARRA DE SAO FRANCISCO-ES,,,ES,,,,"43,79",,,,,,-,,,,,"43,79",,,,,"43,79",,,,,,,,,,,
BOA ESPERANCA-ES,,,ES,,,,"32,11",,,,,,-,,,,,"32,11",,,,,"32,11",,,,,,,,,,,
BOM JESUS DO NORTE-ES,,,ES,,,,"29,19",,,,,,-,,,,,"29,19",,,,,"29,19",,,,,,,,,,,
BREJETUBA-ES,,,ES,,,,"29,19",,,,,,-,,,,,"29,19",,,,,"29,19",,,,,,,,,,,
CACHOEIRO DE ITAPEMIRIM-ES,,,ES,,,,"58,38",,,,,,-,,,,,"58,38",,,,,"58,38",,,,,,,,,,,
CARIACICA-ES,,,ES,,,,"58,38",,,,,,-,,,,,"58,38",,,,,"58,38",,,,,,,,,,,
CASTELO-ES,,,ES,,,,"40,87",,,,,,-,,,,,"40,87",,,,,"40,87",,,,,,,,,,,
COLATINA-ES,,,ES,,,,"54,01",,,,,,-,,,,,"54,01",,,,,"54,01",,,,,,,,,,,
CONCEICAO DA BARRA-ES,,,ES,,,,"23.265,30",,,,,,"3.002,30",,,,,"26.267,60",,,,,"26.267,60",,,,,,,,,,,
CONCEICAO DO CASTELO-ES,,,ES,,,,"30,65",,,,,,-,,,,,"30,65",,,,,"30,65",,,,,,,,,,,
DIVINO DE SAO LOURENCO-ES,,,ES,,,,"29,19",,,,,,-,,,,,"29,19",,,,,"29,19",,,,,,,,,,,
DOMINGOS MARTINS-ES,,,ES,,,,"39,41",,,,,,-,,,,,"39,41",,,,,"39,41",,,,,,,,,,,
DORES DO RIO PRETO-ES,,,ES,,,,"29,19",,,,,,-,,,,,"29,19",,,,,"29,19",,,,,,,,,,,
ECOPORANGA-ES,,,ES,,,,"37,95",,,,,,-,,,,,"37,95",,,,,"37,95",,,,,,,,,,,
FUNDAO-ES,,,ES,,,,"30,65",,,,,,-,,,,,"30,65",,,,,"30,65",,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUACUI-ES,,,ES,,,,"37,95",,,,,,-,,,,,"37,95",,,,,"37,95",,,,,,,,,,,
GUARAPARI-ES,,,ES,,,,"51,09",,,,,,-,,,,,"51,09",,,,,"51,09",,,,,,,,,,,
IBATIBA-ES,,,ES,,,,"35,03",,,,,,-,,,,,"35,03",,,,,"35,03",,,,,,,,,,,
IBIRACU-ES,,,ES,,,,"29,19",,,,,,-,,,,,"29,19",,,,,"29,19",,,,,,,,,,,
IBITIRAMA-ES,,,ES,,,,"29,19",,,,,,-,,,,,"29,19",,,,,"29,19",,,,,,,,,,,
ICONHA-ES,,,ES,,,,"30,65",,,,,,-,,,,,"30,65",,,,,"30,65",,,,,,,,,,,
IRUPI-ES,,,ES,,,,"30,65",,,,,,-,,,,,"30,65",,,,,"30,65",,,,,,,,,,,
ITAGUACU-ES,,,ES,,,,"33,57",,,,,,-,,,,,"33,57",,,,,"33,57",,,,,,,,,,,
ITAPEMIRIM-ES,,,ES,,,,"39,41",,,,,,-,,,,,"39,41",,,,,"39,41",,,,,,,,,,,
ITARANA-ES,,,ES,,,,"30,65",,,,,,-,,,,,"30,65",,,,,"30,65",,,,,,,,,,,
IUNA-ES,,,ES,,,,"39,41",,,,,,-,,,,,"39,41",,,,,"39,41",,,,,,,,,,,
JAGUARE-ES,,,ES,,,,"7.748,77",,,,,,"3.758,88",,,,,"11.507,65",,,,,"11.507,65",,,,,,,,,,,
JERONIMO MONTEIRO-ES,,,ES,,,,"29,19",,,,,,-,,,,,"29,19",,,,,"29,19",,,,,,,,,,,
JOAO NEIVA-ES,,,ES,,,,"33,57",,,,,,-,,,,,"33,57",,,,,"33,57",,,,,,,,,,,
LARANJA DA TERRA-ES,,,ES,,,,"30,65",,,,,,-,,,,,"30,65",,,,,"30,65",,,,,,,,,,,
LINHARES-ES,,,ES,,,,"246.141,63",,,,,,"136.909,90",,,,,"383.051,53",,,,,"383.051,53",,,,,,,,,,,
MANTENOPOLIS-ES,,,ES,,,,"32,11",,,,,,-,,,,,"32,11",,,,,"32,11",,,,,,,,,,,
MARATAIZES-ES,,,ES,,,,"39,41",,,,,,-,,,,,"39,41",,,,,"39,41",,,,,,,,,,,
MARECHAL FLORIANO-ES,,,ES,,,,"30,65",,,,,,-,,,,,"30,65",,,,,"30,65",,,,,,,,,,,
MARILANDIA-ES,,,ES,,,,"29,19",,,,,,-,,,,,"29,19",,,,,"29,19",,,,,,,,,,,
MIMOSO DO SUL-ES,,,ES,,,,"39,41",,,,,,-,,,,,"39,41",,,,,"39,41",,,,,,,,,,,
MONTANHA-ES,,,ES,,,,"36,49",,,,,,-,,,,,"36,49",,,,,"36,49",,,,,,,,,,,
MUCURICI-ES,,,ES,,,,"29,19",,,,,,-,,,,,"29,19",,,,,"29,19",,,,,,,,,,,
MUNIZ FREIRE-ES,,,ES,,,,"36,49",,,,,,-,,,,,"36,49",,,,,"36,49",,,,,,,,,,,
MUQUI-ES,,,ES,,,,"32,11",,,,,,-,,,,,"32,11",,,,,"32,11",,,,,,,,,,,
NOVA VENECIA-ES,,,ES,,,,"45,25",,,,,,-,,,,,"45,25",,,,,"45,25",,,,,,,,,,,
PANCAS-ES,,,ES,,,,"37,95",,,,,,-,,,,,"37,95",,,,,"37,95",,,,,,,,,,,
PEDRO CANARIO-ES,,,ES,,,,"37,95",,,,,,-,,,,,"37,95",,,,,"37,95",,,,,,,,,,,
PINHEIROS-ES,,,ES,,,,"37,95",,,,,,-,,,,,"37,95",,,,,"37,95",,,,,,,,,,,
PIUMA-ES,,,ES,,,,"32,11",,,,,,-,,,,,"32,11",,,,,"32,11",,,,,,,,,,,
PONTO BELO-ES,,,ES,,,,"29,19",,,,,,-,,,,,"29,19",,,,,"29,19",,,,,,,,,,,
PRESIDENTE KENNEDY-ES,,,ES,,,,"29,19",,,,,,"20.670,45",,,,,"20.699,64",,,,,"20.699,64",,,,,,,,,,,
RIO BANANAL-ES,,,ES,,,,"33,57",,,,,,-,,,,,"33,57",,,,,"33,57",,,,,,,,,,,
RIO NOVO DO SUL-ES,,,ES,,,,"30,65",,,,,,-,,,,,"30,65",,,,,"30,65",,,,,,,,,,,
SANTA LEOPOLDINA-ES,,,ES,,,,"30,65",,,,,,-,,,,,"30,65",,,,,"30,65",,,,,,,,,,,
SANTA MARIA DE JETIBA-ES,,,ES,,,,"39,41",,,,,,-,,,,,"39,41",,,,,"39,41",,,,,,,,,,,
SANTA TERESA-ES,,,ES,,,,"36,49",,,,,,-,,,,,"36,49",,,,,"36,49",,,,,,,,,,,
SAO DOMINGOS DO NORTE-ES,,,ES,,,,"29,19",,,,,,-,,,,,"29,19",,,,,"29,19",,,,,,,,,,,
SAO GABRIEL DA PALHA-ES,,,ES,,,,"39,41",,,,,,-,,,,,"39,41",,,,,"39,41",,,,,,,,,,,
SAO JOSE DO CALCADO-ES,,,ES,,,,"30,65",,,,,,-,,,,,"30,65",,,,,"30,65",,,,,,,,,,,
SAO MATEUS-ES,,,ES,,,,"179.152,45",,,,,,"27.518,61",,,,,"206.671,06",,,,,"206.671,06",,,,,,,,,,,
SAO ROQUE DO CANAA-ES,,,ES,,,,"29,19",,,,,,-,,,,,"29,19",,,,,"29,19",,,,,,,,,,,
SOORETAMA-ES,,,ES,,,,"33,57",,,,,,-,,,,,"33,57",,,,,"33,57",,,,,,,,,,,
VARGEM ALTA-ES,,,ES,,,,"32,11",,,,,,-,,,,,"32,11",,,,,"32,11",,,,,,,,,,,
VENDA NOVA DO IMIGRANTE-ES,,,ES,,,,"33,57",,,,,,-,,,,,"33,57",,,,,"33,57",,,,,,,,,,,
VIANA-ES,,,ES,,,,"45,25",,,,,,-,,,,,"45,25",,,,,"45,25",,,,,,,,,,,
VILA PAVAO-ES,,,ES,,,,"29,19",,,,,,-,,,,,"29,19",,,,,"29,19",,,,,,,,,,,
VILA VALERIO-ES,,,ES,,,,"32,11",,,,,,-,,,,,"32,11",,,,,"32,11",,,,,,,,,,,
VILA VELHA-ES,,,ES,,,,"58,38",,,,,,-,,,,,"58,38",,,,,"58,38",,,,,,,,,,,
VITORIA-ES,,,ES,,,,"138.038,31",,,,,,-,,,,,"138.038,31",,,,,"138.038,31",,,,,,,,,,,
ADRIANOPOLIS-PR,,,PR,,,,"1.332,46",,,,,,-,,,,,"1.332,46",,,,,"1.332,46",,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGUDOS DO SUL-PR,,,PR,,,,"1.332,46",,,,,,-,,,,,"1.332,46",,,,,"1.332,46",,,,,,,,,,,
ALMIRANTE TAMANDARE-PR,,,PR,,,,"2.331,81",,,,,,-,,,,,"2.331,81",,,,,"2.331,81",,,,,,,,,,,
ANTONINA-PR,,,PR,,,,"1.665,58",,,,,,-,,,,,"1.665,58",,,,,"1.665,58",,,,,,,,,,,
BALSA NOVA-PR,,,PR,,,,"1.332,46",,,,,,-,,,,,"1.332,46",,,,,"1.332,46",,,,,,,,,,,
BOCAIUVA DO SUL-PR,,,PR,,,,"1.332,46",,,,,,-,,,,,"1.332,46",,,,,"1.332,46",,,,,,,,,,,
CAMPINA GRANDE DO SUL-PR,,,PR,,,,"1.865,45",,,,,,-,,,,,"1.865,45",,,,,"1.865,45",,,,,,,,,,,
CAMPO DO TENENTE-PR,,,PR,,,,"1.332,46",,,,,,-,,,,,"1.332,46",,,,,"1.332,46",,,,,,,,,,,
CAMPO LARGO-PR,,,PR,,,,"2.398,44",,,,,,-,,,,,"2.398,44",,,,,"2.398,44",,,,,,,,,,,
CAMPO MAGRO-PR,,,PR,,,,"1.598,96",,,,,,-,,,,,"1.598,96",,,,,"1.598,96",,,,,,,,,,,
CERRO AZUL-PR,,,PR,,,,"1.598,96",,,,,,-,,,,,"1.598,96",,,,,"1.598,96",,,,,,,,,,,
COLOMBO-PR,,,PR,,,,"2.664,93",,,,,,-,,,,,"2.664,93",,,,,"2.664,93",,,,,,,,,,,
CONTENDA-PR,,,PR,,,,"1.465,71",,,,,,-,,,,,"1.465,71",,,,,"1.465,71",,,,,,,,,,,
CURITIBA-PR,,,PR,,,,"2.664,93",,,,,,-,,,,,"2.664,93",,,,,"2.664,93",,,,,,,,,,,
DOUTOR ULYSSES-PR,,,PR,,,,"1.332,46",,,,,,-,,,,,"1.332,46",,,,,"1.332,46",,,,,,,,,,,
FAZENDA RIO GRANDE-PR,,,PR,,,,"2.065,32",,,,,,-,,,,,"2.065,32",,,,,"2.065,32",,,,,,,,,,,
GUARAQUECABA-PR,,,PR,,,,"1.332,46",,,,,,-,,,,,"1.332,46",,,,,"1.332,46",,,,,,,,,,,
GUARATUBA-PR,,,PR,,,,"48.836,16",,,,,,"19.822,11",,,,,"68.658,27",,,,,"68.658,27",,,,,,,,,,,
ITAPERUCU-PR,,,PR,,,,"1.598,96",,,,,,-,,,,,"1.598,96",,,,,"1.598,96",,,,,,,,,,,
LAPA-PR,,,PR,,,,"1.998,70",,,,,,-,,,,,"1.998,70",,,,,"1.998,70",,,,,,,,,,,
MANDIRITUBA-PR,,,PR,,,,"1.532,33",,,,,,-,,,,,"1.532,33",,,,,"1.532,33",,,,,,,,,,,
MATINHOS-PR,,,PR,,,,"43.603,72",,,,,,"46.043,68",,,,,"89.647,40",,,,,"89.647,40",,,,,,,,,,,
MORRETES-PR,,,PR,,,,"1.532,33",,,,,,-,,,,,"1.532,33",,,,,"1.532,33",,,,,,,,,,,
PARANAGUA-PR,,,PR,,,,"2.531,68",,,,,,"98,52",,,,,"2.630,20",,,,,"2.630,20",,,,,,,,,,,
PIEN-PR,,,PR,,,,"1.332,46",,,,,,-,,,,,"1.332,46",,,,,"1.332,46",,,,,,,,,,,
PINHAIS-PR,,,PR,,,,"2.398,44",,,,,,-,,,,,"2.398,44",,,,,"2.398,44",,,,,,,,,,,
PIRAQUARA-PR,,,PR,,,,"2.131,94",,,,,,-,,,,,"2.131,94",,,,,"2.131,94",,,,,,,,,,,
PONTAL DO PARANA-PR,,,PR,,,,"1.332,46",,,,,,"3.864,31",,,,,"5.196,77",,,,,"5.196,77",,,,,,,,,,,
PORTO AMAZONAS-PR,,,PR,,,,"1.332,46",,,,,,-,,,,,"1.332,46",,,,,"1.332,46",,,,,,,,,,,
QUATRO BARRAS-PR,,,PR,,,,"1.465,71",,,,,,-,,,,,"1.465,71",,,,,"1.465,71",,,,,,,,,,,
