MORAUJO-CE,,,,CE,,,,,"1.696,05",,,,,,,-,,,,,,,"1.696,05",,,,,,,"14.487,69",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MORRINHOS-CE,,,,CE,,,,,"2.035,26",,,,,,,-,,,,,,,"2.035,26",,,,,,,"17.385,23",,,,,,,,
MUCAMBO-CE,,,,CE,,,,,"1.865,65",,,,,,,-,,,,,,,"1.865,65",,,,,,,"15.936,46",,,,,,,,
NOVA RUSSAS-CE,,,,CE,,,,,"2.374,47",,,,,,,-,,,,,,,"2.374,47",,,,,,,"20.282,78",,,,,,,,
NOVO ORIENTE-CE,,,,CE,,,,,"2.289,67",,,,,,,-,,,,,,,"2.289,67",,,,,,,"19.558,39",,,,,,,,
PACAJUS-CE,,,,CE,,,,,-,,,,,,,-,,,,,,,-,,,,,,,"87.575,04",,,,,,,,
PACUJA-CE,,,,CE,,,,,"1.696,05",,,,,,,-,,,,,,,"1.696,05",,,,,,,"14.487,69",,,,,,,,
PARACURU-CE,,,,CE,,,,,"52.738,29",,,,,,,"75.976,38",,,,,,,"128.714,67",,,,,,,"1.131.808,51",,,,,,,,
PARAIPABA-CE,,,,CE,,,,,"2.289,67",,,,,,,"4.599,06",,,,,,,"6.888,73",,,,,,,"54.675,62",,,,,,,,
PARAMOTI-CE,,,,CE,,,,,"1.780,85",,,,,,,-,,,,,,,"1.780,85",,,,,,,"15.212,06",,,,,,,,
PENTECOSTE-CE,,,,CE,,,,,"2.459,27",,,,,,,-,,,,,,,"2.459,27",,,,,,,"21.007,16",,,,,,,,
PIRES FERREIRA-CE,,,,CE,,,,,"1.696,05",,,,,,,-,,,,,,,"1.696,05",,,,,,,"14.487,69",,,,,,,,
PORANGA-CE,,,,CE,,,,,"1.780,85",,,,,,,-,,,,,,,"1.780,85",,,,,,,"15.212,06",,,,,,,,
QUITERIANOPOLIS-CE,,,,CE,,,,,"2.120,06",,,,,,,-,,,,,,,"2.120,06",,,,,,,"18.109,62",,,,,,,,
RERIUTABA-CE,,,,CE,,,,,"2.204,87",,,,,,,-,,,,,,,"2.204,87",,,,,,,"18.834,02",,,,,,,,
SANTA QUITERIA-CE,,,,CE,,,,,"2.628,88",,,,,,,-,,,,,,,"2.628,88",,,,,,,"22.455,94",,,,,,,,
SANTANA DO ACARAU-CE,,,,CE,,,,,"2.289,67",,,,,,,-,,,,,,,"2.289,67",,,,,,,"19.558,39",,,,,,,,
SÃO BENEDITO-CE,,,,CE,,,,,"2.544,08",,,,,,,-,,,,,,,"2.544,08",,,,,,,"21.731,55",,,,,,,,
SÃO GONCALO DO AMARANTE-CE,,,,CE,,,,,"51.973,75",,,,,,,-,,,,,,,"51.973,75",,,,,,,"116.567,04",,,,,,,,
SÃO LUIS DO CURU-CE,,,,CE,,,,,"1.780,85",,,,,,,-,,,,,,,"1.780,85",,,,,,,"15.212,06",,,,,,,,
SENADOR SA-CE,,,,CE,,,,,"1.696,05",,,,,,,-,,,,,,,"1.696,05",,,,,,,"14.487,69",,,,,,,,
SOBRAL-CE,,,,CE,,,,,"3.392,10",,,,,,,-,,,,,,,"3.392,10",,,,,,,"28.975,42",,,,,,,,
TAMBORIL-CE,,,,CE,,,,,"2.289,67",,,,,,,-,,,,,,,"2.289,67",,,,,,,"19.558,39",,,,,,,,
TEJUCUOCA-CE,,,,CE,,,,,"1.865,65",,,,,,,-,,,,,,,"1.865,65",,,,,,,"15.936,46",,,,,,,,
TIANGUA-CE,,,,CE,,,,,"2.798,48",,,,,,,-,,,,,,,"2.798,48",,,,,,,"23.904,69",,,,,,,,
TRAIRI-CE,,,,CE,,,,,"60.551,37",,,,,,,"103.764,42",,,,,,,"164.315,79",,,,,,,"1.375.431,66",,,,,,,,
TURURU-CE,,,,CE,,,,,"1.780,85",,,,,,,-,,,,,,,"1.780,85",,,,,,,"15.212,06",,,,,,,,
UBAJARA-CE,,,,CE,,,,,"2.289,67",,,,,,,-,,,,,,,"2.289,67",,,,,,,"19.558,39",,,,,,,,
UMIRIM-CE,,,,CE,,,,,"2.035,26",,,,,,,-,,,,,,,"2.035,26",,,,,,,"17.385,23",,,,,,,,
URUBURETAMA-CE,,,,CE,,,,,"2.035,26",,,,,,,-,,,,,,,"2.035,26",,,,,,,"17.385,23",,,,,,,,
URUOCA-CE,,,,CE,,,,,"1.780,85",,,,,,,-,,,,,,,"1.780,85",,,,,,,"15.212,06",,,,,,,,
VARJOTA-CE,,,,CE,,,,,"2.035,26",,,,,,,-,,,,,,,"2.035,26",,,,,,,"17.385,23",,,,,,,,
VICOSA DO CEARA-CE,,,,CE,,,,,"2.628,88",,,,,,,-,,,,,,,"2.628,88",,,,,,,"22.455,94",,,,,,,,
CEARA  TOTAL,,,,,,,,,"2.825.496,16",,,,,,,"418.976,50",,,,,,,"3.244.472,66",,,,,,,"22.468.579,77",,,,,,,,
AFONSO CLAUDIO-ES,,,,ES,,,,,"48.195,80",,,,,,,-,,,,,,,"48.195,80",,,,,,,"280.602,33",,,,,,,,
AGUA DOCE DO NORTE-ES,,,,ES,,,,,"36.562,33",,,,,,,-,,,,,,,"36.562,33",,,,,,,"212.870,73",,,,,,,,
AGUIA BRANCA-ES,,,,ES,,,,,"33.238,48",,,,,,,-,,,,,,,"33.238,48",,,,,,,"193.518,83",,,,,,,,
ALEGRE-ES,,,,ES,,,,,"46.533,88",,,,,,,-,,,,,,,"46.533,88",,,,,,,"270.926,40",,,,,,,,
ALFREDO CHAVES-ES,,,,ES,,,,,"36.562,33",,,,,,,-,,,,,,,"36.562,33",,,,,,,"212.870,73",,,,,,,,
ALTO RIO NOVO-ES,,,,ES,,,,,"33.238,48",,,,,,,-,,,,,,,"33.238,48",,,,,,,"193.518,83",,,,,,,,
ANCHIETA-ES,,,,ES,,,,,"224.033,85",,,,,,,-,,,,,,,"224.033,85",,,,,,,"1.777.442,18",,,,,,,,
APIACA-ES,,,,ES,,,,,"33.238,48",,,,,,,-,,,,,,,"33.238,48",,,,,,,"193.518,83",,,,,,,,
ARACRUZ-ES,,,,ES,,,,,"364.911,59",,,,,,,"1.988.341,93",,,,,,,"2.353.253,52",,,,,,,"14.791.374,87",,,,,,,,
ATILIO VIVACQUA-ES,,,,ES,,,,,"33.238,48",,,,,,,-,,,,,,,"33.238,48",,,,,,,"193.518,83",,,,,,,,
BAIXO GUANDU-ES,,,,ES,,,,,"44.871,96",,,,,,,-,,,,,,,"44.871,96",,,,,,,"261.250,45",,,,,,,,
BARRA DE SAO FRANCISCO-ES,,,,ES,,,,,"49.857,73",,,,,,,-,,,,,,,"49.857,73",,,,,,,"290.278,30",,,,,,,,
BOA ESPERANCA-ES,,,,ES,,,,,"36.562,33",,,,,,,-,,,,,,,"36.562,33",,,,,,,"212.870,73",,,,,,,,
BOM JESUS DO NORTE-ES,,,,ES,,,,,"33.238,48",,,,,,,-,,,,,,,"33.238,48",,,,,,,"193.518,83",,,,,,,,
BREJETUBA-ES,,,,ES,,,,,"34.900,41",,,,,,,-,,,,,,,"34.900,41",,,,,,,"203.194,79",,,,,,,,
CACHOEIRO DE ITAPEMIRIM-ES,,,,ES,,,,,"66.476,98",,,,,,,-,,,,,,,"66.476,98",,,,,,,"387.037,74",,,,,,,,
CARIACICA-ES,,,,ES,,,,,"66.476,98",,,,,,,-,,,,,,,"66.476,98",,,,,,,"387.037,74",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CASTELO-ES,,,,ES,,,,,"48.195,80",,,,,,,-,,,,,,,"48.195,80",,,,,,,"280.602,33",,,,,,,,
COLATINA-ES,,,,ES,,,,,"61.491,20",,,,,,,-,,,,,,,"61.491,20",,,,,,,"358.009,90",,,,,,,,
CONCEICAO DA BARRA-ES,,,,ES,,,,,"119.887,60",,,,,,,"26.623,31",,,,,,,"146.510,91",,,,,,,"1.102.961,96",,,,,,,,
CONCEICAO DO CASTELO-ES,,,,ES,,,,,"34.900,41",,,,,,,-,,,,,,,"34.900,41",,,,,,,"203.194,79",,,,,,,,
DIVINO DE SAO LOURENCO-ES,,,,ES,,,,,"33.238,48",,,,,,,-,,,,,,,"33.238,48",,,,,,,"193.518,83",,,,,,,,
DOMINGOS MARTINS-ES,,,,ES,,,,,"46.533,88",,,,,,,-,,,,,,,"46.533,88",,,,,,,"270.926,40",,,,,,,,
DORES DO RIOPRETO-ES,,,,ES,,,,,"33.238,48",,,,,,,-,,,,,,,"33.238,48",,,,,,,"193.518,83",,,,,,,,
ECOPORANGA-ES,,,,ES,,,,,"43.210,03",,,,,,,-,,,,,,,"43.210,03",,,,,,,"251.574,50",,,,,,,,
FUNDAO-ES,,,,ES,,,,,"306.179,08",,,,,,,"273.404,18",,,,,,,"579.583,26",,,,,,,"4.301.136,97",,,,,,,,
GOVERNADOR LINDENBERG-ES,,,,ES,,,,,"33.238,48",,,,,,,-,,,,,,,"33.238,48",,,,,,,"193.518,83",,,,,,,,
GUACUI-ES,,,,ES,,,,,"44.871,96",,,,,,,-,,,,,,,"44.871,96",,,,,,,"261.250,45",,,,,,,,
GUARAPARI-ES,,,,ES,,,,,"59.829,27",,,,,,,-,,,,,,,"59.829,27",,,,,,,"348.333,94",,,,,,,,
IBATIBA-ES,,,,ES,,,,,"41.548,11",,,,,,,-,,,,,,,"41.548,11",,,,,,,"241.898,57",,,,,,,,
IBIRACU-ES,,,,ES,,,,,"34.900,41",,,,,,,-,,,,,,,"34.900,41",,,,,,,"203.194,79",,,,,,,,
IBITIRAMA-ES,,,,ES,,,,,"33.238,48",,,,,,,-,,,,,,,"33.238,48",,,,,,,"193.518,83",,,,,,,,
ICONHA-ES,,,,ES,,,,,"34.900,41",,,,,,,-,,,,,,,"34.900,41",,,,,,,"203.194,79",,,,,,,,
IRUPI-ES,,,,ES,,,,,"34.900,41",,,,,,,-,,,,,,,"34.900,41",,,,,,,"203.194,79",,,,,,,,
ITAGUACU-ES,,,,ES,,,,,"38.224,25",,,,,,,-,,,,,,,"38.224,25",,,,,,,"222.546,66",,,,,,,,
ITAPEMIRIM-ES,,,,ES,,,,,"250.917,92",,,,,,,"822.611,67",,,,,,,"1.073.529,59",,,,,,,"5.563.298,99",,,,,,,,
ITARANA-ES,,,,ES,,,,,"34.900,41",,,,,,,-,,,,,,,"34.900,41",,,,,,,"203.194,79",,,,,,,,
IUNA-ES,,,,ES,,,,,"44.871,96",,,,,,,-,,,,,,,"44.871,96",,,,,,,"261.250,45",,,,,,,,
JAGUARE-ES,,,,ES,,,,,"429.352,75",,,,,,,"175.634,11",,,,,,,"604.986,86",,,,,,,"5.173.761,62",,,,,,,,
JERONIMO MONTEIRO-ES,,,,ES,,,,,"34.900,41",,,,,,,-,,,,,,,"34.900,41",,,,,,,"203.194,79",,,,,,,,
JOAO NEIVA-ES,,,,ES,,,,,"38.224,25",,,,,,,-,,,,,,,"38.224,25",,,,,,,"222.546,66",,,,,,,,
LARANJA DA TERRA-ES,,,,ES,,,,,"34.900,41",,,,,,,-,,,,,,,"34.900,41",,,,,,,"203.194,79",,,,,,,,
LINHARES-ES,,,,ES,,,,,"2.526.555,00",,,,,,,"234.413,74",,,,,,,"2.760.968,74",,,,,,,"15.537.080,61",,,,,,,,
MANTENOPOLIS-ES,,,,ES,,,,,"36.562,33",,,,,,,-,,,,,,,"36.562,33",,,,,,,"212.870,73",,,,,,,,
MARATAIZES-ES,,,,ES,,,,,"46.533,88",,,,,,,"117.427,99",,,,,,,"163.961,87",,,,,,,"780.910,63",,,,,,,,
MARECHAL FLORIANO-ES,,,,ES,,,,,"36.562,33",,,,,,,-,,,,,,,"36.562,33",,,,,,,"212.870,73",,,,,,,,
MARILANDIA-ES,,,,ES,,,,,"33.238,48",,,,,,,-,,,,,,,"33.238,48",,,,,,,"193.518,83",,,,,,,,
MIMOSO DO SUL-ES,,,,ES,,,,,"44.871,96",,,,,,,-,,,,,,,"44.871,96",,,,,,,"261.250,45",,,,,,,,
MONTANHA-ES,,,,ES,,,,,"39.886,19",,,,,,,-,,,,,,,"39.886,19",,,,,,,"232.222,63",,,,,,,,
MUCURICI-ES,,,,ES,,,,,"33.238,48",,,,,,,-,,,,,,,"33.238,48",,,,,,,"193.518,83",,,,,,,,
MUNIZ FREIRE-ES,,,,ES,,,,,"41.548,11",,,,,,,-,,,,,,,"41.548,11",,,,,,,"241.898,57",,,,,,,,
MUQUI-ES,,,,ES,,,,,"36.562,33",,,,,,,-,,,,,,,"36.562,33",,,,,,,"212.870,73",,,,,,,,
NOVA VENECIA-ES,,,,ES,,,,,"51.519,65",,,,,,,-,,,,,,,"51.519,65",,,,,,,"299.954,22",,,,,,,,
PANCAS-ES,,,,ES,,,,,"43.210,03",,,,,,,-,,,,,,,"43.210,03",,,,,,,"251.574,50",,,,,,,,
PEDRO CANARIO-ES,,,,ES,,,,,"43.210,03",,,,,,,-,,,,,,,"43.210,03",,,,,,,"251.574,50",,,,,,,,
PINHEIROS-ES,,,,ES,,,,,"43.210,03",,,,,,,-,,,,,,,"43.210,03",,,,,,,"251.574,50",,,,,,,,
PIUMA-ES,,,,ES,,,,,"38.224,25",,,,,,,-,,,,,,,"38.224,25",,,,,,,"222.546,66",,,,,,,,
PONTO BELO-ES,,,,ES,,,,,"33.238,48",,,,,,,-,,,,,,,"33.238,48",,,,,,,"193.518,83",,,,,,,,
PRESIDENTE KENNEDY-ES,,,,ES,,,,,"179.227,09",,,,,,,"1.417.044,86",,,,,,,"1.596.271,95",,,,,,,"9.697.258,42",,,,,,,,
RIO BANANAL-ES,,,,ES,,,,,"39.886,19",,,,,,,-,,,,,,,"39.886,19",,,,,,,"232.222,63",,,,,,,,
RIO NOVO DO SUL-ES,,,,ES,,,,,"34.900,41",,,,,,,-,,,,,,,"34.900,41",,,,,,,"203.194,79",,,,,,,,
SANTA LEOPOLDINA-ES,,,,ES,,,,,"36.562,33",,,,,,,-,,,,,,,"36.562,33",,,,,,,"212.870,73",,,,,,,,
SANTA MARIA DE JETIBA-ES,,,,ES,,,,,"46.533,88",,,,,,,-,,,,,,,"46.533,88",,,,,,,"270.926,40",,,,,,,,
SANTA TERESA-ES,,,,ES,,,,,"43.210,03",,,,,,,-,,,,,,,"43.210,03",,,,,,,"251.574,50",,,,,,,,
SAO DOMINGOS DO NORTE-ES,,,,ES,,,,,"33.238,48",,,,,,,-,,,,,,,"33.238,48",,,,,,,"193.518,83",,,,,,,,
SAO GABRIEL DA PALHA-ES,,,,ES,,,,,"44.871,96",,,,,,,-,,,,,,,"44.871,96",,,,,,,"261.250,45",,,,,,,,
SAO JOSE DO CALCADO-ES,,,,ES,,,,,"34.900,41",,,,,,,-,,,,,,,"34.900,41",,,,,,,"203.194,79",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAO MATEUS-ES,,,,ES,,,,,"1.422.015,99",,,,,,,"106.057,84",,,,,,,"1.528.073,83",,,,,,,"12.488.047,72",,,,,,,,
SAO ROQUE DO CANAA-ES,,,,ES,,,,,"34.900,41",,,,,,,-,,,,,,,"34.900,41",,,,,,,"203.194,79",,,,,,,,
SERRA-ES,,,,ES,,,,,"389.338,55",,,,,,,"822.452,36",,,,,,,"1.211.790,91",,,,,,,"8.267.266,22",,,,,,,,
SOORETAMA-ES,,,,ES,,,,,"41.548,11",,,,,,,-,,,,,,,"41.548,11",,,,,,,"241.898,57",,,,,,,,
VARGEM ALTA-ES,,,,ES,,,,,"39.886,19",,,,,,,-,,,,,,,"39.886,19",,,,,,,"232.222,63",,,,,,,,
VENDA NOVA DO IMIGRANTE-ES,,,,ES,,,,,"39.886,19",,,,,,,-,,,,,,,"39.886,19",,,,,,,"232.222,63",,,,,,,,
VIANA-ES,,,,ES,,,,,"53.181,58",,,,,,,-,,,,,,,"53.181,58",,,,,,,"309.630,16",,,,,,,,
VILA PAVAO-ES,,,,ES,,,,,"33.238,48",,,,,,,-,,,,,,,"33.238,48",,,,,,,"193.518,83",,,,,,,,
VILA VALERIO-ES,,,,ES,,,,,"36.562,33",,,,,,,-,,,,,,,"36.562,33",,,,,,,"212.870,77",,,,,,,,
VILA VELHA-ES,,,,ES,,,,,"358.454,17",,,,,,,-,,,,,,,"358.454,17",,,,,,,"2.843.907,53",,,,,,,,
VITORIA-ES,,,,ES,,,,,"358.453,69",,,,,,,"90.584,53",,,,,,,"449.038,22",,,,,,,"3.078.558,55",,,,,,,,
ESPIRITO SANTO  TOTAL,,,,,,,,,"9.601.701,45",,,,,,,"6.074.596,52",,,,,,,"15.676.297,97",,,,,,,"100.690.995,28",,,,,,,,
JUIZ DE FORA-MG,,,,MG,,,,,"620.714,42",,,,,,,-,,,,,,,"620.714,42",,,,,,,"4.823.117,36",,,,,,,,
MINAS GERAIS  TOTAL,,,,,,,,,"620.714,42",,,,,,,-,,,,,,,"620.714,42",,,,,,,"4.823.117,36",,,,,,,,
AFUA-PA,,,,PA,,,,,-,,,,,,,"7.288,86",,,,,,,"7.288,86",,,,,,,"54.836,31",,,,,,,,
ALENQUER-PA,,,,PA,,,,,-,,,,,,,"7.288,86",,,,,,,"7.288,86",,,,,,,"54.836,31",,,,,,,,
ALMEIRIM-PA,,,,PA,,,,,-,,,,,,,"7.288,86",,,,,,,"7.288,86",,,,,,,"54.836,31",,,,,,,,
ANAJAS-PA,,,,PA,,,,,-,,,,,,,"7.288,86",,,,,,,"7.288,86",,,,,,,"54.836,31",,,,,,,,
BREVES-PA,,,,PA,,,,,-,,,,,,,"7.288,86",,,,,,,"7.288,86",,,,,,,"54.836,31",,,,,,,,
CHAVES-PA,,,,PA,,,,,-,,,,,,,"7.288,86",,,,,,,"7.288,86",,,,,,,"54.836,31",,,,,,,,
CURUA-PA,,,,PA,,,,,-,,,,,,,"7.288,86",,,,,,,"7.288,86",,,,,,,"54.836,31",,,,,,,,
FARO-PA,,,,PA,,,,,-,,,,,,,"7.288,86",,,,,,,"7.288,86",,,,,,,"54.836,31",,,,,,,,
GURUPA-PA,,,,PA,,,,,-,,,,,,,"7.288,86",,,,,,,"7.288,86",,,,,,,"54.836,31",,,,,,,,
JURUTI-PA,,,,PA,,,,,-,,,,,,,"7.288,86",,,,,,,"7.288,86",,,,,,,"54.836,31",,,,,,,,
MELGACO-PA,,,,PA,,,,,-,,,,,,,"7.288,86",,,,,,,"7.288,86",,,,,,,"54.836,31",,,,,,,,
MONTE ALEGRE-PA,,,,PA,,,,,-,,,,,,,"7.288,86",,,,,,,"7.288,86",,,,,,,"54.836,31",,,,,,,,
OBIDOS-PA,,,,PA,,,,,-,,,,,,,"7.288,86",,,,,,,"7.288,86",,,,,,,"54.836,31",,,,,,,,
PORTO DE MOZ-PA,,,,PA,,,,,-,,,,,,,"7.288,86",,,,,,,"7.288,86",,,,,,,"54.836,31",,,,,,,,
PRAINHA-PA,,,,PA,,,,,-,,,,,,,"7.288,86",,,,,,,"7.288,86",,,,,,,"54.836,31",,,,,,,,
SANTAREM-PA,,,,PA,,,,,-,,,,,,,"7.288,86",,,,,,,"7.288,86",,,,,,,"54.836,31",,,,,,,,
TERRA SANTA-PA,,,,PA,,,,,-,,,,,,,"7.288,86",,,,,,,"7.288,86",,,,,,,"54.836,31",,,,,,,,
PARA  TOTAL,,,,,,,,,-,,,,,,,"123.910,62",,,,,,,"123.910,62",,,,,,,"932.217,27",,,,,,,,
PEDRAS DE FOGO-PB,,,,PB,,,,,"620.701,22",,,,,,,-,,,,,,,"620.701,22",,,,,,,"4.822.564,16",,,,,,,,
SANTARITA-PB,,,,PB,,,,,"24,57",,,,,,,-,,,,,,,"24,57",,,,,,,"4.202.427,51",,,,,,,,
PARAIBA TOTAL,,,,,,,,,"620.725,79",,,,,,,-,,,,,,,"620.725,79",,,,,,,"9.024.991,67",,,,,,,,
CABO DE SANTO AGOSTINHO-PE,,,,PE,,,,,"25,05",,,,,,,-,,,,,,,"25,05",,,,,,,"4.551.482,22",,,,,,,,
CAMARAGIBE-PE,,,,PE,,,,,"620.701,22",,,,,,,-,,,,,,,"620.701,22",,,,,,,"4.822.986,57",,,,,,,,
GOIANA-PE,,,,PE,,,,,"670.215,22",,,,,,,-,,,,,,,"670.215,22",,,,,,,"3.509.407,54",,,,,,,,
ITAMBE-PE,,,,PE,,,,,"670.215,70",,,,,,,-,,,,,,,"670.215,70",,,,,,,"2.519.763,83",,,,,,,,
ITAQUITINGA-PE,,,,PE,,,,,-,,,,,,,-,,,,,,,-,,,,,,,"599.849,70",,,,,,,,
JABOATAO DOS GUARARAPES-PE,,,,PE,,,,,"49.514,48",,,,,,,-,,,,,,,"49.514,48",,,,,,,"499.290,14",,,,,,,,
MORENO-PE,,,,PE,,,,,"49.514,48",,,,,,,-,,,,,,,"49.514,48",,,,,,,"228.574,22",,,,,,,,
PAULISTA-PE,,,,PE,,,,,"620.714,42",,,,,,,-,,,,,,,"620.714,42",,,,,,,"6.051.169,67",,,,,,,,
RECIFE-PE,,,,PE,,,,,"49.514,48",,,,,,,-,,,,,,,"49.514,48",,,,,,,"354.134,79",,,,,,,,
SÃO LOURENCO DA MATA-PE,,,,PE,,,,,"626.098,32",,,,,,,-,,,,,,,"626.098,32",,,,,,,"3.247.371,79",,,,,,,,
SIRINHAEM-PE,,,,PE,,,,,-,,,,,,,-,,,,,,,-,,,,,,,"10.643,44",,,,,,,,
VITORIA DE SANTO ANTAO-PE,,,,PE,,,,,"620.701,22",,,,,,,-,,,,,,,"620.701,22",,,,,,,"4.823.006,68",,,,,,,,
PERNAMBUCO  TOTAL,,,,,,,,,"3.977.214,59",,,,,,,-,,,,,,,"3.977.214,59",,,,,,,"31.217.680,59",,,,,,,,
ADRIANOPOLIS-PR,,,,PR,,,,,"2.069,49",,,,,,,-,,,,,,,"2.069,49",,,,,,,"19.135,99",,,,,,,,
AGUDOS DO SUL-PR,,,,PR,,,,,"2.069,49",,,,,,,-,,,,,,,"2.069,49",,,,,,,"19.135,99",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALMIRANTE TAMANDARE-PR,,,,PR,,,,,"3.725,09",,,,,,,-,,,,,,,"3.725,09",,,,,,,"34.444,82",,,,,,,,
ANTONINA-PR,,,,PR,,,,,"2.586,87",,,,,,,-,,,,,,,"2.586,87",,,,,,,"23.920,00",,,,,,,,
ARAUCARIA-PR,,,,PR,,,,,"3.725,09",,,,,,,-,,,,,,,"3.725,09",,,,,,,"34.444,82",,,,,,,,
BALSA NOVA-PR,,,,PR,,,,,"2.172,97",,,,,,,-,,,,,,,"2.172,97",,,,,,,"20.092,79",,,,,,,,
BOCAIUVA DO SUL-PR,,,,PR,,,,,"2.069,49",,,,,,,-,,,,,,,"2.069,49",,,,,,,"19.135,99",,,,,,,,
CAMPINA GRANDE DO SUL-PR,,,,PR,,,,,"3.000,77",,,,,,,-,,,,,,,"3.000,77",,,,,,,"27.747,21",,,,,,,,
CAMPO DO TENENTE-PR,,,,PR,,,,,"2.069,49",,,,,,,-,,,,,,,"2.069,49",,,,,,,"19.135,99",,,,,,,,
CAMPO LARGO-PR,,,,PR,,,,,"3.725,09",,,,,,,-,,,,,,,"3.725,09",,,,,,,"34.444,82",,,,,,,,
CAMPO MAGRO-PR,,,,PR,,,,,"2.690,34",,,,,,,-,,,,,,,"2.690,34",,,,,,,"24.876,80",,,,,,,,
CERRO AZUL-PR,,,,PR,,,,,"2.483,39",,,,,,,-,,,,,,,"2.483,39",,,,,,,"22.963,19",,,,,,,,
COLOMBO-PR,,,,PR,,,,,"4.138,99",,,,,,,-,,,,,,,"4.138,99",,,,,,,"38.272,01",,,,,,,,
CONTENDA-PR,,,,PR,,,,,"2.276,44",,,,,,,-,,,,,,,"2.276,44",,,,,,,"21.049,59",,,,,,,,
CURITIBA-PR,,,,PR,,,,,"4.138,99",,,,,,,-,,,,,,,"4.138,99",,,,,,,"38.272,01",,,,,,,,
DOUTOR ULYSSES-PR,,,,PR,,,,,"2.069,49",,,,,,,-,,,,,,,"2.069,49",,,,,,,"19.135,99",,,,,,,,
FAZENDA RIO GRANDE-PR,,,,PR,,,,,"3.414,67",,,,,,,-,,,,,,,"3.414,67",,,,,,,"31.574,41",,,,,,,,
GUARAQUECABA-PR,,,,PR,,,,,"2.069,49",,,,,,,-,,,,,,,"2.069,49",,,,,,,"19.135,99",,,,,,,,
GUARATUBA-PR,,,,PR,,,,,"73.648,27",,,,,,,"64.442,23",,,,,,,"138.090,50",,,,,,,"1.276.881,65",,,,,,,,
ITAPERUCU-PR,,,,PR,,,,,"2.586,87",,,,,,,-,,,,,,,"2.586,87",,,,,,,"23.920,00",,,,,,,,
LAPA-PR,,,,PR,,,,,"3.207,72",,,,,,,-,,,,,,,"3.207,72",,,,,,,"29.660,81",,,,,,,,
MANDIRITUBA-PR,,,,PR,,,,,"2.483,39",,,,,,,-,,,,,,,"2.483,39",,,,,,,"22.963,19",,,,,,,,
MATINHOS-PR,,,,PR,,,,,"73.648,27",,,,,,,"52.819,43",,,,,,,"126.467,70",,,,,,,"1.169.409,06",,,,,,,,
MORRETES-PR,,,,PR,,,,,"2.379,92",,,,,,,-,,,,,,,"2.379,92",,,,,,,"22.006,41",,,,,,,,
PARANAGUA-PR,,,,PR,,,,,"3.932,04",,,,,,,"214,33",,,,,,,"4.146,37",,,,,,,"38.340,27",,,,,,,,
PIEN-PR,,,,PR,,,,,"2.069,49",,,,,,,-,,,,,,,"2.069,49",,,,,,,"19.135,99",,,,,,,,
PINHAIS-PR,,,,PR,,,,,"3.828,57",,,,,,,-,,,,,,,"3.828,57",,,,,,,"35.401,60",,,,,,,,
PIRAQUARA-PR,,,,PR,,,,,"3.621,62",,,,,,,-,,,,,,,"3.621,62",,,,,,,"33.488,02",,,,,,,,
PONTAL DO PARANA-PR,,,,PR,,,,,"2.379,92",,,,,,,"11.408,46",,,,,,,"13.788,38",,,,,,,"127.497,04",,,,,,,,
PORTO AMAZONAS-PR,,,,PR,,,,,"2.069,49",,,,,,,-,,,,,,,"2.069,49",,,,,,,"19.135,99",,,,,,,,
QUATRO BARRAS-PR,,,,PR,,,,,"2.483,39",,,,,,,-,,,,,,,"2.483,39",,,,,,,"22.963,19",,,,,,,,
QUITANDINHA-PR,,,,PR,,,,,"2.379,92",,,,,,,-,,,,,,,"2.379,92",,,,,,,"22.006,41",,,,,,,,
RIO BRANCO DO SUL-PR,,,,PR,,,,,"2.897,29",,,,,,,-,,,,,,,"2.897,29",,,,,,,"26.790,40",,,,,,,,
RIO NEGRO-PR,,,,PR,,,,,"2.897,29",,,,,,,-,,,,,,,"2.897,29",,,,,,,"26.790,40",,,,,,,,
SÃO JOSE DOS PINHAIS-PR,,,,PR,,,,,"4.138,99",,,,,,,-,,,,,,,"4.138,99",,,,,,,"38.272,01",,,,,,,,
TIJUCAS DO SUL-PR,,,,PR,,,,,"2.276,44",,,,,,,-,,,,,,,"2.276,44",,,,,,,"21.049,59",,,,,,,,
TUNAS DO PARANA-PR,,,,PR,,,,,"2.069,49",,,,,,,-,,,,,,,"2.069,49",,,,,,,"19.135,99",,,,,,,,
PARANA  TOTAL,,,,,,,,,"245.494,02",,,,,,,"128.884,45",,,,,,,"374.378,47",,,,,,,"3.461.766,43",,,,,,,,
ANGRA DOS REIS-RJ,,,,RJ,,,,,"4.223.244,09",,,,,,,"1.752.841,98",,,,,,,"5.976.086,07",,,,,,,"34.197.450,88",,,,,,,,
APERIBE-RJ,,,,RJ,,,,,"228.280,74",,,,,,,-,,,,,,,"228.280,74",,,,,,,"1.972.485,42",,,,,,,,
