IPAPORANGA-CE,,,,,,,,,CE,,"1.553,09",,,,,,,-,,,,,,"1.553,09",,,,,,,"18.390,48",,,,,,,,
IPU-CE,,,,,,,,,CE,,"2.292,67",,,,,,,-,,,,,,"2.292,67",,,,,,,"27.147,92",,,,,,,,
IPUEIRAS-CE,,,,,,,,,CE,,"2.218,71",,,,,,,-,,,,,,"2.218,71",,,,,,,"26.272,16",,,,,,,,
IRAUCUBA-CE,,,,,,,,,CE,,"1.922,88",,,,,,,-,,,,,,"1.922,88",,,,,,,"22.769,20",,,,,,,,
ITAPAGE-CE,,,,,,,,,CE,,"2.366,62",,,,,,,-,,,,,,"2.366,62",,,,,,,"28.023,64",,,,,,,,
ITAPIPOCA-CE,,,,,,,,,CE,,"63.571,30",,,,,,,"152.117,07",,,,,,"215.688,37",,,,,,,"1.777.752,31",,,,,,,,
ITAREMA-CE,,,,,,,,,CE,,"50.187,86",,,,,,,-,,,,,,"50.187,86",,,,,,,"879.581,56",,,,,,,,
JAGUARUANA-CE,,,,,,,,,CE,,"89.929,99",,,,,,,"298,67",,,,,,"90.228,66",,,,,,,"780.336,44",,,,,,,,
JIJOCA DE JERICOACOARA-CE,,,,,,,,,CE,,"1.774,97",,,,,,,-,,,,,,"1.774,97",,,,,,,"21.017,71",,,,,,,,
MARACANAU-CE,,,,,,,,,CE,,-,,,,,,,-,,,,,,-,,,,,,,"0,36",,,,,,,,
MARCO-CE,,,,,,,,,CE,,"1.996,84",,,,,,,-,,,,,,"1.996,84",,,,,,,"23.644,94",,,,,,,,
MARTINOPOLE-CE,,,,,,,,,CE,,"1.553,09",,,,,,,-,,,,,,"1.553,09",,,,,,,"18.390,48",,,,,,,,
MASSAPE-CE,,,,,,,,,CE,,"2.144,75",,,,,,,-,,,,,,"2.144,75",,,,,,,"25.396,43",,,,,,,,
MERUOCA-CE,,,,,,,,,CE,,"1.627,05",,,,,,,-,,,,,,"1.627,05",,,,,,,"19.266,24",,,,,,,,
MIRAIMA-CE,,,,,,,,,CE,,"1.627,05",,,,,,,-,,,,,,"1.627,05",,,,,,,"19.266,24",,,,,,,,
MONSENHOR TABOSA-CE,,,,,,,,,CE,,"1.774,97",,,,,,,-,,,,,,"1.774,97",,,,,,,"21.017,71",,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MORAUJO-CE,,,,,,,,,CE,,"1.479,14",,,,,,,-,,,,,,"1.479,14",,,,,,,"17.514,74",,,,,,,,
MORRINHOS-CE,,,,,,,,,CE,,"1.922,88",,,,,,,-,,,,,,"1.922,88",,,,,,,"22.769,20",,,,,,,,
MUCAMBO-CE,,,,,,,,,CE,,"1.701,01",,,,,,,-,,,,,,"1.701,01",,,,,,,"20.141,97",,,,,,,,
NOVA RUSSAS-CE,,,,,,,,,CE,,"2.070,79",,,,,,,-,,,,,,"2.070,79",,,,,,,"24.520,66",,,,,,,,
NOVO ORIENTE-CE,,,,,,,,,CE,,"1.996,84",,,,,,,-,,,,,,"1.996,84",,,,,,,"23.644,94",,,,,,,,
PACUJA-CE,,,,,,,,,CE,,"1.479,14",,,,,,,-,,,,,,"1.479,14",,,,,,,"17.514,74",,,,,,,,
PARACURU-CE,,,,,,,,,CE,,"46.842,01",,,,,,,"101.630,19",,,,,,"148.472,20",,,,,,,"1.552.783,41",,,,,,,,
PARAIPABA-CE,,,,,,,,,CE,,"2.070,79",,,,,,,"13,15",,,,,,"2.083,94",,,,,,,"45.773,34",,,,,,,,
PARAMOTI-CE,,,,,,,,,CE,,"1.553,09",,,,,,,-,,,,,,"1.553,09",,,,,,,"18.390,48",,,,,,,,
PENTECOSTE-CE,,,,,,,,,CE,,"2.144,75",,,,,,,-,,,,,,"2.144,75",,,,,,,"25.396,43",,,,,,,,
PIRES FERREIRA-CE,,,,,,,,,CE,,"1.553,09",,,,,,,-,,,,,,"1.553,09",,,,,,,"18.390,48",,,,,,,,
PORANGA-CE,,,,,,,,,CE,,"1.627,05",,,,,,,-,,,,,,"1.627,05",,,,,,,"19.266,24",,,,,,,,
QUITERIANOPOLIS-CE,,,,,,,,,CE,,"1.848,92",,,,,,,-,,,,,,"1.848,92",,,,,,,"21.893,45",,,,,,,,
RERIUTABA-CE,,,,,,,,,CE,,"1.848,92",,,,,,,-,,,,,,"1.848,92",,,,,,,"21.893,45",,,,,,,,
SANTA QUITERIA-CE,,,,,,,,,CE,,"2.292,67",,,,,,,-,,,,,,"2.292,67",,,,,,,"27.147,92",,,,,,,,
SANTANA DO ACARAU-CE,,,,,,,,,CE,,"2.070,79",,,,,,,-,,,,,,"2.070,79",,,,,,,"24.520,66",,,,,,,,
SAO BENEDITO-CE,,,,,,,,,CE,,"2.292,67",,,,,,,-,,,,,,"2.292,67",,,,,,,"27.147,92",,,,,,,,
SAO LUIS DO CURU-CE,,,,,,,,,CE,,"1.627,05",,,,,,,-,,,,,,"1.627,05",,,,,,,"19.266,24",,,,,,,,
SENADOR SA-CE,,,,,,,,,CE,,"1.479,14",,,,,,,-,,,,,,"1.479,14",,,,,,,"17.514,74",,,,,,,,
SOBRAL-CE,,,,,,,,,CE,,"2.958,28",,,,,,,-,,,,,,"2.958,28",,,,,,,"35.029,56",,,,,,,,
TAMBORIL-CE,,,,,,,,,CE,,"1.996,84",,,,,,,-,,,,,,"1.996,84",,,,,,,"23.644,94",,,,,,,,
TEJUCUOCA-CE,,,,,,,,,CE,,"1.774,97",,,,,,,-,,,,,,"1.774,97",,,,,,,"21.017,71",,,,,,,,
TIANGUA-CE,,,,,,,,,CE,,"2.514,54",,,,,,,-,,,,,,"2.514,54",,,,,,,"29.775,13",,,,,,,,
TRAIRI-CE,,,,,,,,,CE,,"53.533,72",,,,,,,"63.558,38",,,,,,"117.092,10",,,,,,,"1.570.717,60",,,,,,,,
TURURU-CE,,,,,,,,,CE,,"1.701,01",,,,,,,-,,,,,,"1.701,01",,,,,,,"20.141,97",,,,,,,,
UBAJARA-CE,,,,,,,,,CE,,"2.070,79",,,,,,,-,,,,,,"2.070,79",,,,,,,"24.520,66",,,,,,,,
UMIRIM-CE,,,,,,,,,CE,,"1.848,92",,,,,,,-,,,,,,"1.848,92",,,,,,,"21.893,45",,,,,,,,
URUBURETAMA-CE,,,,,,,,,CE,,"1.848,92",,,,,,,-,,,,,,"1.848,92",,,,,,,"21.893,45",,,,,,,,
URUOCA-CE,,,,,,,,,CE,,"1.627,05",,,,,,,-,,,,,,"1.627,05",,,,,,,"19.266,24",,,,,,,,
VARJOTA-CE,,,,,,,,,CE,,"1.774,97",,,,,,,-,,,,,,"1.774,97",,,,,,,"21.017,71",,,,,,,,
VICOSA DO CEARA-CE,,,,,,,,,CE,,"2.366,62",,,,,,,-,,,,,,"2.366,62",,,,,,,"28.023,64",,,,,,,,
CEARA  TOTAL,,,,,,,,,,,"2.580.738,28",,,,,,,"466.322,85",,,,,,"3.047.061,13",,,,,,,"35.707.415,08",,,,,,,,
AFONSO CLAUDIO-ES,,,,,,,,,ES,,"170.795,67",,,,,,,-,,,,,,"170.795,67",,,,,,,"2.094.073,72",,,,,,,,
AGUA DOCE DO NORTE-ES,,,,,,,,,ES,,"128.096,75",,,,,,,-,,,,,,"128.096,75",,,,,,,"1.570.555,27",,,,,,,,
AGUIA BRANCA-ES,,,,,,,,,ES,,"121.996,91",,,,,,,-,,,,,,"121.996,91",,,,,,,"1.495.766,93",,,,,,,,
ALEGRE-ES,,,,,,,,,ES,,"170.795,67",,,,,,,-,,,,,,"170.795,67",,,,,,,"2.094.073,72",,,,,,,,
ALFREDO CHAVES-ES,,,,,,,,,ES,,"134.196,60",,,,,,,-,,,,,,"134.196,60",,,,,,,"1.645.343,62",,,,,,,,
ALTO RIO NOVO-ES,,,,,,,,,ES,,"121.996,91",,,,,,,-,,,,,,"121.996,91",,,,,,,"1.495.766,93",,,,,,,,
ANCHIETA-ES,,,,,,,,,ES,,"2.551.315,26",,,,,,,"1.327.701,54",,,,,,"3.879.016,80",,,,,,,"49.488.808,18",,,,,,,,
APIACA-ES,,,,,,,,,ES,,"121.996,91",,,,,,,-,,,,,,"121.996,91",,,,,,,"1.495.766,93",,,,,,,,
ARACRUZ-ES,,,,,,,,,ES,,"1.147.848,58",,,,,,,"1.609.871,41",,,,,,"2.757.719,99",,,,,,,"31.841.687,04",,,,,,,,
ATILIO VIVACQUA-ES,,,,,,,,,ES,,"121.996,91",,,,,,,-,,,,,,"121.996,91",,,,,,,"1.495.766,93",,,,,,,,
BAIXO GUANDU-ES,,,,,,,,,ES,,"170.795,67",,,,,,,-,,,,,,"170.795,67",,,,,,,"2.094.073,72",,,,,,,,
BARRA DE SAO FRANCISCO-ES,,,,,,,,,ES,,"189.095,21",,,,,,,-,,,,,,"189.095,21",,,,,,,"2.318.438,78",,,,,,,,
BOA ESPERANCA-ES,,,,,,,,,ES,,"140.296,44",,,,,,,-,,,,,,"140.296,44",,,,,,,"1.720.131,97",,,,,,,,
BOM JESUS DO NORTE-ES,,,,,,,,,ES,,"121.996,91",,,,,,,-,,,,,,"121.996,91",,,,,,,"1.495.766,93",,,,,,,,
BREJETUBA-ES,,,,,,,,,ES,,"128.096,75",,,,,,,-,,,,,,"128.096,75",,,,,,,"1.570.555,27",,,,,,,,
CACHOEIRO DE ITAPEMIRIM-ES,,,,,,,,,ES,,"243.993,82",,,,,,,-,,,,,,"243.993,82",,,,,,,"2.991.533,95",,,,,,,,
CARIACICA-ES,,,,,,,,,ES,,"243.993,82",,,,,,,-,,,,,,"243.993,82",,,,,,,"2.991.533,95",,,,,,,,
CASTELO-ES,,,,,,,,,ES,,"176.895,52",,,,,,,-,,,,,,"176.895,52",,,,,,,"2.168.862,10",,,,,,,,
COLATINA-ES,,,,,,,,,ES,,"225.694,28",,,,,,,-,,,,,,"225.694,28",,,,,,,"2.767.168,91",,,,,,,,
CONCEICAO DA BARRA-ES,,,,,,,,,ES,,"271.081,38",,,,,,,"36.237,62",,,,,,"307.319,00",,,,,,,"3.560.644,79",,,,,,,,
CONCEICAO DO CASTELO-ES,,,,,,,,,ES,,"128.096,75",,,,,,,-,,,,,,"128.096,75",,,,,,,"1.570.555,27",,,,,,,,
DIVINO DE SAO LOURENCO-ES,,,,,,,,,ES,,"121.996,91",,,,,,,-,,,,,,"121.996,91",,,,,,,"1.495.766,93",,,,,,,,
DOMINGOS MARTINS-ES,,,,,,,,,ES,,"170.795,67",,,,,,,-,,,,,,"170.795,67",,,,,,,"2.094.073,72",,,,,,,,
DORES DO RIO PRETO-ES,,,,,,,,,ES,,"121.996,91",,,,,,,-,,,,,,"121.996,91",,,,,,,"1.495.766,93",,,,,,,,
ECOPORANGA-ES,,,,,,,,,ES,,"158.595,99",,,,,,,-,,,,,,"158.595,99",,,,,,,"1.944.497,02",,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FUNDAO-ES,,,,,,,,,ES,,"765.232,39",,,,,,,"160.411,34",,,,,,"925.643,73",,,,,,,"11.200.474,51",,,,,,,,
GOVERNADOR LINDENBERG-ES,,,,,,,,,ES,,"128.096,75",,,,,,,-,,,,,,"128.096,75",,,,,,,"1.570.555,27",,,,,,,,
GUACUI-ES,,,,,,,,,ES,,"164.695,83",,,,,,,-,,,,,,"164.695,83",,,,,,,"2.019.285,37",,,,,,,,
GUARAPARI-ES,,,,,,,,,ES,,"225.694,28",,,,,,,-,,,,,,"225.694,28",,,,,,,"2.767.168,91",,,,,,,,
IBATIBA-ES,,,,,,,,,ES,,"158.595,99",,,,,,,-,,,,,,"158.595,99",,,,,,,"1.944.497,02",,,,,,,,
IBIRACU-ES,,,,,,,,,ES,,"128.096,75",,,,,,,-,,,,,,"128.096,75",,,,,,,"1.570.555,27",,,,,,,,
IBITIRAMA-ES,,,,,,,,,ES,,"121.996,91",,,,,,,-,,,,,,"121.996,91",,,,,,,"1.495.766,93",,,,,,,,
ICONHA-ES,,,,,,,,,ES,,"134.196,60",,,,,,,-,,,,,,"134.196,60",,,,,,,"1.645.343,62",,,,,,,,
IRUPI-ES,,,,,,,,,ES,,"128.096,75",,,,,,,-,,,,,,"128.096,75",,,,,,,"1.570.555,27",,,,,,,,
ITAGUACU-ES,,,,,,,,,ES,,"140.296,44",,,,,,,-,,,,,,"140.296,44",,,,,,,"1.720.131,97",,,,,,,,
ITAPEMIRIM-ES,,,,,,,,,ES,,"892.771,11",,,,,,,"5.857.010,43",,,,,,"6.749.781,54",,,,,,,"86.474.976,80",,,,,,,,
ITARANA-ES,,,,,,,,,ES,,"128.096,75",,,,,,,-,,,,,,"128.096,75",,,,,,,"1.570.555,27",,,,,,,,
IUNA-ES,,,,,,,,,ES,,"164.695,83",,,,,,,-,,,,,,"164.695,83",,,,,,,"2.019.285,37",,,,,,,,
JAGUARE-ES,,,,,,,,,ES,,"652.815,70",,,,,,,"228.429,05",,,,,,"881.244,75",,,,,,,"9.436.651,24",,,,,,,,
JERONIMO MONTEIRO-ES,,,,,,,,,ES,,"128.096,75",,,,,,,-,,,,,,"128.096,75",,,,,,,"1.570.555,27",,,,,,,,
JOAO NEIVA-ES,,,,,,,,,ES,,"140.296,44",,,,,,,-,,,,,,"140.296,44",,,,,,,"1.720.131,97",,,,,,,,
LARANJA DA TERRA-ES,,,,,,,,,ES,,"128.096,75",,,,,,,-,,,,,,"128.096,75",,,,,,,"1.570.555,27",,,,,,,,
LINHARES-ES,,,,,,,,,ES,,"7.226.393,08",,,,,,,"1.372.257,96",,,,,,"8.598.651,04",,,,,,,"101.691.113,02",,,,,,,,
MANTENOPOLIS-ES,,,,,,,,,ES,,"134.196,60",,,,,,,-,,,,,,"134.196,60",,,,,,,"1.645.343,62",,,,,,,,
MARATAIZES-ES,,,,,,,,,ES,,"176.895,52",,,,,,,"2.975.959,89",,,,,,"3.152.855,41",,,,,,,"29.424.691,95",,,,,,,,
MARECHAL FLORIANO-ES,,,,,,,,,ES,,"140.296,44",,,,,,,-,,,,,,"140.296,44",,,,,,,"1.720.131,97",,,,,,,,
MARILANDIA-ES,,,,,,,,,ES,,"128.096,75",,,,,,,-,,,,,,"128.096,75",,,,,,,"1.570.555,27",,,,,,,,
MIMOSO DO SUL-ES,,,,,,,,,ES,,"164.695,83",,,,,,,-,,,,,,"164.695,83",,,,,,,"2.019.285,37",,,,,,,,
MONTANHA-ES,,,,,,,,,ES,,"146.396,29",,,,,,,-,,,,,,"146.396,29",,,,,,,"1.794.920,34",,,,,,,,
MUCURICI-ES,,,,,,,,,ES,,"121.996,91",,,,,,,-,,,,,,"121.996,91",,,,,,,"1.495.766,93",,,,,,,,
MUNIZ FREIRE-ES,,,,,,,,,ES,,"152.496,14",,,,,,,-,,,,,,"152.496,14",,,,,,,"1.869.708,66",,,,,,,,
MUQUI-ES,,,,,,,,,ES,,"140.296,44",,,,,,,-,,,,,,"140.296,44",,,,,,,"1.720.131,97",,,,,,,,
NOVA VENECIA-ES,,,,,,,,,ES,,"189.095,21",,,,,,,-,,,,,,"189.095,21",,,,,,,"2.318.438,78",,,,,,,,
PANCAS-ES,,,,,,,,,ES,,"158.595,99",,,,,,,-,,,,,,"158.595,99",,,,,,,"1.944.497,02",,,,,,,,
PEDRO CANARIO-ES,,,,,,,,,ES,,"158.595,99",,,,,,,-,,,,,,"158.595,99",,,,,,,"1.944.497,02",,,,,,,,
PINHEIROS-ES,,,,,,,,,ES,,"158.595,99",,,,,,,-,,,,,,"158.595,99",,,,,,,"1.944.497,02",,,,,,,,
PIUMA-ES,,,,,,,,,ES,,"797.117,07",,,,,,,"313.857,49",,,,,,"1.110.974,56",,,,,,,"13.492.321,67",,,,,,,,
PONTO BELO-ES,,,,,,,,,ES,,"121.996,91",,,,,,,-,,,,,,"121.996,91",,,,,,,"1.495.766,93",,,,,,,,
PRESIDENTE KENNEDY-ES,,,,,,,,,ES,,"669.578,33",,,,,,,"7.861.865,39",,,,,,"8.531.443,72",,,,,,,"116.639.276,99",,,,,,,,
RIO BANANAL-ES,,,,,,,,,ES,,"146.396,29",,,,,,,-,,,,,,"146.396,29",,,,,,,"1.794.920,34",,,,,,,,
RIO NOVO DO SUL-ES,,,,,,,,,ES,,"128.096,75",,,,,,,-,,,,,,"128.096,75",,,,,,,"1.570.555,27",,,,,,,,
SANTA LEOPOLDINA-ES,,,,,,,,,ES,,"134.196,60",,,,,,,-,,,,,,"134.196,60",,,,,,,"1.645.343,62",,,,,,,,
SANTA MARIA DE JETIBA-ES,,,,,,,,,ES,,"176.895,52",,,,,,,-,,,,,,"176.895,52",,,,,,,"2.168.862,10",,,,,,,,
SANTA TERESA-ES,,,,,,,,,ES,,"158.595,99",,,,,,,-,,,,,,"158.595,99",,,,,,,"1.944.497,02",,,,,,,,
SAO DOMINGOS DO NORTE-ES,,,,,,,,,ES,,"121.996,91",,,,,,,-,,,,,,"121.996,91",,,,,,,"1.495.766,93",,,,,,,,
SAO GABRIEL DA PALHA-ES,,,,,,,,,ES,,"170.795,67",,,,,,,-,,,,,,"170.795,67",,,,,,,"2.094.073,72",,,,,,,,
SAO JOSE DO CALCADO-ES,,,,,,,,,ES,,"128.096,75",,,,,,,-,,,,,,"128.096,75",,,,,,,"1.570.555,27",,,,,,,,
SAO MATEUS-ES,,,,,,,,,ES,,"3.244.126,98",,,,,,,"264.551,64",,,,,,"3.508.678,62",,,,,,,"39.282.754,64",,,,,,,,
SAO ROQUE DO CANAA-ES,,,,,,,,,ES,,"128.096,75",,,,,,,-,,,,,,"128.096,75",,,,,,,"1.570.555,27",,,,,,,,
SERRA-ES,,,,,,,,,ES,,"1.275.387,32",,,,,,,"447.811,27",,,,,,"1.723.198,59",,,,,,,"20.470.376,64",,,,,,,,
SOORETAMA-ES,,,,,,,,,ES,,"158.595,99",,,,,,,-,,,,,,"158.595,99",,,,,,,"1.944.497,02",,,,,,,,
VARGEM ALTA-ES,,,,,,,,,ES,,"152.496,14",,,,,,,-,,,,,,"152.496,14",,,,,,,"1.869.708,66",,,,,,,,
VENDA NOVA DO IMIGRANTE-ES,,,,,,,,,ES,,"158.595,99",,,,,,,-,,,,,,"158.595,99",,,,,,,"1.944.497,02",,,,,,,,
VIANA-ES,,,,,,,,,ES,,"207.394,75",,,,,,,-,,,,,,"207.394,75",,,,,,,"2.542.803,85",,,,,,,,
VILA PAVAO-ES,,,,,,,,,ES,,"121.996,91",,,,,,,-,,,,,,"121.996,91",,,,,,,"1.495.766,93",,,,,,,,
VILA VALERIO-ES,,,,,,,,,ES,,"134.196,60",,,,,,,-,,,,,,"134.196,60",,,,,,,"1.645.343,62",,,,,,,,
VILA VELHA-ES,,,,,,,,,ES,,"1.275.387,32",,,,,,,-,,,,,,"1.275.387,32",,,,,,,"15.637.135,26",,,,,,,,
VITORIA-ES,,,,,,,,,ES,,"1.275.387,32",,,,,,,"31.580,75",,,,,,"1.306.968,07",,,,,,,"16.017.781,36",,,,,,,,
ESPIRITO SANTO  TOTAL,,,,,,,,,,,"31.816.394,26",,,,,,,"22.487.545,78",,,,,,"54.303.940,04",,,,,,,"662.300.763,91",,,,,,,,
BETIM-MG,,,,,,,,,MG,,"71.241,97",,,,,,,-,,,,,,"71.241,97",,,,,,,"734.674,99",,,,,,,,
MINAS GERAIS  TOTAL,,,,,,,,,,,"71.241,97",,,,,,,-,,,,,,"71.241,97",,,,,,,"734.674,99",,,,,,,,
AFUA-PA,,,,,,,,,PA,,-,,,,,,,"11.919,42",,,,,,"11.919,42",,,,,,,"97.554,58",,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALENQUER-PA,,,,,,,,,PA,,-,,,,,,,"11.919,42",,,,,,"11.919,42",,,,,,,"97.554,58",,,,,,,,
ALMEIRIM-PA,,,,,,,,,PA,,-,,,,,,,"11.919,42",,,,,,"11.919,42",,,,,,,"97.554,58",,,,,,,,
ANAJAS-PA,,,,,,,,,PA,,-,,,,,,,"11.919,42",,,,,,"11.919,42",,,,,,,"97.554,58",,,,,,,,
BREVES-PA,,,,,,,,,PA,,-,,,,,,,"11.919,42",,,,,,"11.919,42",,,,,,,"97.554,58",,,,,,,,
CHAVES-PA,,,,,,,,,PA,,-,,,,,,,"11.919,42",,,,,,"11.919,42",,,,,,,"97.554,58",,,,,,,,
CURUA-PA,,,,,,,,,PA,,-,,,,,,,"11.919,42",,,,,,"11.919,42",,,,,,,"97.554,58",,,,,,,,
FARO-PA,,,,,,,,,PA,,-,,,,,,,"11.919,42",,,,,,"11.919,42",,,,,,,"97.554,58",,,,,,,,
GURUPA-PA,,,,,,,,,PA,,-,,,,,,,"11.919,42",,,,,,"11.919,42",,,,,,,"97.554,58",,,,,,,,
JURUTI-PA,,,,,,,,,PA,,-,,,,,,,"11.919,42",,,,,,"11.919,42",,,,,,,"97.554,58",,,,,,,,
MELGACO-PA,,,,,,,,,PA,,-,,,,,,,"11.919,42",,,,,,"11.919,42",,,,,,,"97.554,58",,,,,,,,
MONTE ALEGRE-PA,,,,,,,,,PA,,-,,,,,,,"11.919,42",,,,,,"11.919,42",,,,,,,"97.554,58",,,,,,,,
OBIDOS-PA,,,,,,,,,PA,,-,,,,,,,"11.919,42",,,,,,"11.919,42",,,,,,,"97.554,58",,,,,,,,
PORTO DE MOZ-PA,,,,,,,,,PA,,-,,,,,,,"11.919,42",,,,,,"11.919,42",,,,,,,"97.554,58",,,,,,,,
PRAINHA-PA,,,,,,,,,PA,,-,,,,,,,"11.919,42",,,,,,"11.919,42",,,,,,,"97.554,58",,,,,,,,
SANTAREM-PA,,,,,,,,,PA,,-,,,,,,,"11.919,42",,,,,,"11.919,42",,,,,,,"97.554,58",,,,,,,,
TERRA SANTA-PA,,,,,,,,,PA,,-,,,,,,,"11.919,42",,,,,,"11.919,42",,,,,,,"97.554,58",,,,,,,,
PARA  TOTAL,,,,,,,,,,,-,,,,,,,"202.630,14",,,,,,"202.630,14",,,,,,,"1.658.427,86",,,,,,,,
ALHANDRA-PB,,,,,,,,,PB,,"1.112.640,83",,,,,,,-,,,,,,"1.112.640,83",,,,,,,"17.986.065,80",,,,,,,,
PARAIBA  TOTAL,,,,,,,,,,,"1.112.640,83",,,,,,,-,,,,,,"1.112.640,83",,,,,,,"17.986.065,80",,,,,,,,
CABO DE SANTO AGOSTINHO-PE,,,,,,,,,PE,,"1.112.640,83",,,,,,,-,,,,,,"1.112.640,83",,,,,,,"12.760.780,68",,,,,,,,
GOIANA-PE,,,,,,,,,PE,,-,,,,,,,-,,,,,,-,,,,,,,"2.231.196,35",,,,,,,,
ITAQUITINGA-PE,,,,,,,,,PE,,"1.112.640,83",,,,,,,-,,,,,,"1.112.640,83",,,,,,,"12.760.782,84",,,,,,,,
PAULISTA-PE,,,,,,,,,PE,,-,,,,,,,-,,,,,,-,,,,,,,"5.493.768,36",,,,,,,,
PERNAMBUCO  TOTAL,,,,,,,,,,,"2.225.281,66",,,,,,,-,,,,,,"2.225.281,66",,,,,,,"33.246.528,23",,,,,,,,
ANGRA DOS REIS-RJ,,,,,,,,,RJ,,"5.736.061,43",,,,,,,"1.843.091,73",,,,,,"7.579.153,16",,,,,,,"88.652.934,60",,,,,,,,
APERIBE-RJ,,,,,,,,,RJ,,"441.538,13",,,,,,,-,,,,,,"441.538,13",,,,,,,"5.080.319,40",,,,,,,,
ARARUAMA-RJ,,,,,,,,,RJ,,"798.973,76",,,,,,,-,,,,,,"798.973,76",,,,,,,"9.192.712,13",,,,,,,,
ARMACAO DOS BUZIOS-RJ,,,,,,,,,RJ,,"2.709.279,85",,,,,,,"2.263.191,28",,,,,,"4.972.471,13",,,,,,,"56.345.241,37",,,,,,,,
ARRAIAL DO CABO-RJ,,,,,,,,,RJ,,"2.709.279,85",,,,,,,"987.877,41",,,,,,"3.697.157,26",,,,,,,"40.237.488,69",,,,,,,,
BARRA DO PIRAI-RJ,,,,,,,,,RJ,,"756.922,51",,,,,,,-,,,,,,"756.922,51",,,,,,,"8.708.004,66",,,,,,,,
BARRA MANSA-RJ,,,,,,,,,RJ,,"841.025,00",,,,,,,-,,,,,,"841.025,00",,,,,,,"9.585.732,31",,,,,,,,
BELFORD ROXO-RJ,,,,,,,,,RJ,,"841.025,00",,,,,,,-,,,,,,"841.025,00",,,,,,,"9.676.074,25",,,,,,,,
BOM JARDIM-RJ,,,,,,,,,RJ,,"567.691,87",,,,,,,-,,,,,,"567.691,87",,,,,,,"6.531.357,96",,,,,,,,
BOM JESUS DO ITABAPOANA-RJ,,,,,,,,,RJ,,"609.743,13",,,,,,,-,,,,,,"609.743,13",,,,,,,"7.015.117,02",,,,,,,,
CABO FRIO-RJ,,,,,,,,,RJ,,"4.013.747,92",,,,,,,"10.941.403,46",,,,,,"14.955.151,38",,,,,,,"166.152.849,27",,,,,,,,
CACHOEIRAS DE MACACU-RJ,,,,,,,,,RJ,,"3.179.843,24",,,,,,,-,,,,,,"3.179.843,24",,,,,,,"36.704.130,87",,,,,,,,
CAMBUCI-RJ,,,,,,,,,RJ,,"483.589,38",,,,,,,-,,,,,,"483.589,38",,,,,,,"5.563.732,33",,,,,,,,
CAMPOS DOS GOYTACAZES-RJ,,,,,,,,,RJ,,"4.013.747,92",,,,,,,"44.333.049,12",,,,,,"48.346.797,04",,,,,,,"576.457.126,89",,,,,,,,
CANTAGALO-RJ,,,,,,,,,RJ,,"525.640,62",,,,,,,-,,,,,,"525.640,62",,,,,,,"6.047.554,10",,,,,,,,
CARAPEBUS-RJ,,,,,,,,,RJ,,"2.207.561,36",,,,,,,"649.107,35",,,,,,"2.856.668,71",,,,,,,"33.443.717,89",,,,,,,,
CARDOSO MOREIRA-RJ,,,,,,,,,RJ,,"462.563,75",,,,,,,-,,,,,,"462.563,75",,,,,,,"5.321.846,33",,,,,,,,
CARMO-RJ,,,,,,,,,RJ,,"504.615,00",,,,,,,-,,,,,,"504.615,00",,,,,,,"5.805.644,54",,,,,,,,
CASIMIRO DE ABREU-RJ,,,,,,,,,RJ,,"2.909.967,24",,,,,,,"3.144.185,82",,,,,,"6.054.153,06",,,,,,,"68.912.557,04",,,,,,,,
CONCEICAO DE MACABU-RJ,,,,,,,,,RJ,,"546.666,25",,,,,,,-,,,,,,"546.666,25",,,,,,,"6.289.892,29",,,,,,,,
CORDEIRO-RJ,,,,,,,,,RJ,,"546.666,25",,,,,,,-,,,,,,"546.666,25",,,,,,,"6.289.882,52",,,,,,,,
DUAS BARRAS-RJ,,,,,,,,,RJ,,"441.538,13",,,,,,,-,,,,,,"441.538,13",,,,,,,"5.079.937,13",,,,,,,,
DUQUE DE CAXIAS-RJ,,,,,,,,,RJ,,"4.013.747,92",,,,,,,"234.276,95",,,,,,"4.248.024,87",,,,,,,"49.888.982,57",,,,,,,,
ENGENHEIRO PAULO DE FRONTIN-RJ,,,,,,,,,RJ,,"462.563,75",,,,,,,-,,,,,,"462.563,75",,,,,,,"5.321.844,90",,,,,,,,
GUAPIMIRIM-RJ,,,,,,,,,RJ,,"3.508.792,54",,,,,,,"234.276,95",,,,,,"3.743.069,49",,,,,,,"43.472.492,71",,,,,,,,
IGUABA GRANDE-RJ,,,,,,,,,RJ,,"546.666,25",,,,,,,-,,,,,,"546.666,25",,,,,,,"6.289.893,98",,,,,,,,
ITABORAI-RJ,,,,,,,,,RJ,,"841.025,00",,,,,,,"234.276,95",,,,,,"1.075.301,95",,,,,,,"12.645.024,46",,,,,,,,
ITAGUAI-RJ,,,,,,,,,RJ,,"3.712.716,83",,,,,,,"1.294,50",,,,,,"3.714.011,33",,,,,,,"36.799.343,05",,,,,,,,
ITALVA-RJ,,,,,,,,,RJ,,"483.589,38",,,,,,,-,,,,,,"483.589,38",,,,,,,"5.563.700,52",,,,,,,,
