IBIRATAIA-BA,,,,,,,,BA,,,,"1.722,79",,,,,,,-,,,,,,,"1.722,79",,,,,,,,,,"5.042,24",,,,,,,,,,
ICHU-BA,,,,,,,,BA,,,,"1.378,23",,,,,,,-,,,,,,,"1.378,23",,,,,,,,,,"4.033,79",,,,,,,,,,
IGRAPIUNA-BA,,,,,,,,BA,,,,"1.516,05",,,,,,,-,,,,,,,"1.516,05",,,,,,,,,,"4.437,17",,,,,,,,,,
IGUAI-BA,,,,,,,,BA,,,,"1.860,61",,,,,,,-,,,,,,,"1.860,61",,,,,,,,,,"5.445,63",,,,,,,,,,
ILHEUS-BA,,,,,,,,BA,,,,"2.756,47",,,,,,,-,,,,,,,"2.756,47",,,,,,,,,,"8.067,61",,,,,,,,,,
INHAMBUPE-BA,,,,,,,,BA,,,,"3.162,70",,,,,,,"558,63",,,,,,,"3.721,33",,,,,,,,,,"11.445,99",,,,,,,,,,
IPECAETA-BA,,,,,,,,BA,,,,"1.584,97",,,,,,,-,,,,,,,"1.584,97",,,,,,,,,,"4.638,87",,,,,,,,,,
IPIAU-BA,,,,,,,,BA,,,,"2.136,26",,,,,,,-,,,,,,,"2.136,26",,,,,,,,,,"6.252,39",,,,,,,,,,
IPIRA-BA,,,,,,,,BA,,,,"2.274,08",,,,,,,-,,,,,,,"2.274,08",,,,,,,,,,"6.655,77",,,,,,,,,,
IRAJUBA-BA,,,,,,,,BA,,,,"1.378,23",,,,,,,-,,,,,,,"1.378,23",,,,,,,,,,"4.033,79",,,,,,,,,,
IRARA-BA,,,,,,,,BA,,,,"1.860,61",,,,,,,-,,,,,,,"1.860,61",,,,,,,,,,"5.445,63",,,,,,,,,,
ITABELA-BA,,,,,,,,BA,,,,"1.929,53",,,,,,,-,,,,,,,"1.929,53",,,,,,,,,,"5.647,33",,,,,,,,,,
ITABERABA-BA,,,,,,,,BA,,,,"2.274,08",,,,,,,-,,,,,,,"2.274,08",,,,,,,,,,"6.655,77",,,,,,,,,,
ITABUNA-BA,,,,,,,,BA,,,,"338.787,42",,,,,,,"3.547,96",,,,,,,"342.335,38",,,,,,,,,,"1.118.683,32",,,,,,,,,,
ITACARE-BA,,,,,,,,BA,,,,"1.860,61",,,,,,,-,,,,,,,"1.860,61",,,,,,,,,,"5.445,63",,,,,,,,,,
ITAGI-BA,,,,,,,,BA,,,,"1.516,05",,,,,,,-,,,,,,,"1.516,05",,,,,,,,,,"4.437,17",,,,,,,,,,
ITAGIBA-BA,,,,,,,,BA,,,,"1.584,97",,,,,,,-,,,,,,,"1.584,97",,,,,,,,,,"4.638,87",,,,,,,,,,
ITAGIMIRIM-BA,,,,,,,,BA,,,,"1.378,23",,,,,,,-,,,,,,,"1.378,23",,,,,,,,,,"4.033,79",,,,,,,,,,
ITAJU DO COLONIA-BA,,,,,,,,BA,,,,"1.378,23",,,,,,,-,,,,,,,"1.378,23",,,,,,,,,,"4.033,79",,,,,,,,,,
ITAJUIPE-BA,,,,,,,,BA,,,,"1.791,70",,,,,,,-,,,,,,,"1.791,70",,,,,,,,,,"5.243,94",,,,,,,,,,
ITAMARAJU-BA,,,,,,,,BA,,,,"2.274,08",,,,,,,-,,,,,,,"2.274,08",,,,,,,,,,"6.655,77",,,,,,,,,,
ITAMARI-BA,,,,,,,,BA,,,,"1.378,23",,,,,,,-,,,,,,,"1.378,23",,,,,,,,,,"4.033,79",,,,,,,,,,
ITAMBE-BA,,,,,,,,BA,,,,"1.791,70",,,,,,,-,,,,,,,"1.791,70",,,,,,,,,,"5.243,94",,,,,,,,,,
ITANAGRA-BA,,,,,,,,BA,,,,"98.591,11",,,,,,,"22.527,30",,,,,,,"121.118,41",,,,,,,,,,"358.122,35",,,,,,,,,,
ITANHEM-BA,,,,,,,,BA,,,,"1.791,70",,,,,,,-,,,,,,,"1.791,70",,,,,,,,,,"5.243,94",,,,,,,,,,
ITAPARICA-BA,,,,,,,,BA,,,,"53.821,96",,,,,,,"393.193,15",,,,,,,"447.015,11",,,,,,,,,,"1.454.793,99",,,,,,,,,,
ITAPE-BA,,,,,,,,BA,,,,"1.447,14",,,,,,,-,,,,,,,"1.447,14",,,,,,,,,,"4.235,48",,,,,,,,,,
ITAPEBI-BA,,,,,,,,BA,,,,"1.447,14",,,,,,,-,,,,,,,"1.447,14",,,,,,,,,,"4.235,48",,,,,,,,,,
ITAPETINGA-BA,,,,,,,,BA,,,,"2.343,00",,,,,,,-,,,,,,,"2.343,00",,,,,,,,,,"6.857,46",,,,,,,,,,
ITAPICURU-BA,,,,,,,,BA,,,,"1.998,44",,,,,,,-,,,,,,,"1.998,44",,,,,,,,,,"5.849,01",,,,,,,,,,
ITAPITANGA-BA,,,,,,,,BA,,,,"1.447,14",,,,,,,-,,,,,,,"1.447,14",,,,,,,,,,"4.235,48",,,,,,,,,,
ITAQUARA-BA,,,,,,,,BA,,,,"1.378,23",,,,,,,-,,,,,,,"1.378,23",,,,,,,,,,"4.033,79",,,,,,,,,,
ITARANTIM-BA,,,,,,,,BA,,,,"1.722,79",,,,,,,-,,,,,,,"1.722,79",,,,,,,,,,"5.042,24",,,,,,,,,,
ITATIM-BA,,,,,,,,BA,,,,"1.584,97",,,,,,,-,,,,,,,"1.584,97",,,,,,,,,,"4.638,87",,,,,,,,,,
ITIRUCU-BA,,,,,,,,BA,,,,"1.516,05",,,,,,,-,,,,,,,"1.516,05",,,,,,,,,,"4.437,17",,,,,,,,,,
ITIUBA-BA,,,,,,,,BA,,,,"2.067,35",,,,,,,-,,,,,,,"2.067,35",,,,,,,,,,"6.050,70",,,,,,,,,,
ITORORO-BA,,,,,,,,BA,,,,"1.722,79",,,,,,,-,,,,,,,"1.722,79",,,,,,,,,,"5.042,24",,,,,,,,,,
ITUBERA-BA,,,,,,,,BA,,,,"1.860,61",,,,,,,-,,,,,,,"1.860,61",,,,,,,,,,"5.445,63",,,,,,,,,,
JACOBINA-BA,,,,,,,,BA,,,,"2.411,91",,,,,,,-,,,,,,,"2.411,91",,,,,,,,,,"7.059,15",,,,,,,,,,
JAGUAQUARA-BA,,,,,,,,BA,,,,"2.205,17",,,,,,,-,,,,,,,"2.205,17",,,,,,,,,,"6.454,08",,,,,,,,,,
JAGUARIPE-BA,,,,,,,,BA,,,,"74.263,95",,,,,,,-,,,,,,,"74.263,95",,,,,,,,,,"217.355,07",,,,,,,,,,
JANDAIRA-BA,,,,,,,,BA,,,,"1.447,14",,,,,,,-,,,,,,,"1.447,14",,,,,,,,,,"4.235,48",,,,,,,,,,
JEQUIE-BA,,,,,,,,BA,,,,"2.756,47",,,,,,,-,,,,,,,"2.756,47",,,,,,,,,,"8.067,61",,,,,,,,,,
JEREMOABO-BA,,,,,,,,BA,,,,"2.067,35",,,,,,,-,,,,,,,"2.067,35",,,,,,,,,,"6.050,70",,,,,,,,,,
JIQUIRICA-BA,,,,,,,,BA,,,,"1.584,97",,,,,,,-,,,,,,,"1.584,97",,,,,,,,,,"4.638,87",,,,,,,,,,
JITAUNA-BA,,,,,,,,BA,,,,"1.584,97",,,,,,,-,,,,,,,"1.584,97",,,,,,,,,,"4.638,87",,,,,,,,,,
JUCURUCU-BA,,,,,,,,BA,,,,"1.447,14",,,,,,,-,,,,,,,"1.447,14",,,,,,,,,,"4.235,48",,,,,,,,,,
JUSSARI-BA,,,,,,,,BA,,,,"1.378,23",,,,,,,-,,,,,,,"1.378,23",,,,,,,,,,"4.033,79",,,,,,,,,,
LAFAIETE COUTINHO-BA,,,,,,,,BA,,,,"1.378,23",,,,,,,-,,,,,,,"1.378,23",,,,,,,,,,"4.033,79",,,,,,,,,,
LAJE-BA,,,,,,,,BA,,,,"1.791,70",,,,,,,-,,,,,,,"1.791,70",,,,,,,,,,"5.243,94",,,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAJEDAO-BA,,,,,,,,BA,,,,"1.378,23",,,,,,,-,,,,,,,"1.378,23",,,,,,,,,,"4.033,79",,,,,,,,,,
LAJEDINHO-BA,,,,,,,,BA,,,,"1.378,23",,,,,,,-,,,,,,,"1.378,23",,,,,,,,,,"4.033,79",,,,,,,,,,
LAJEDO DO TABOCAL-BA,,,,,,,,BA,,,,"1.378,23",,,,,,,-,,,,,,,"1.378,23",,,,,,,,,,"4.033,79",,,,,,,,,,
LAMARAO-BA,,,,,,,,BA,,,,"1.378,23",,,,,,,-,,,,,,,"1.378,23",,,,,,,,,,"4.033,79",,,,,,,,,,
LAURO DE FREITAS-BA,,,,,,,,BA,,,,"2.756,47",,,,,,,-,,,,,,,"2.756,47",,,,,,,,,,"8.067,61",,,,,,,,,,
MACAJUBA-BA,,,,,,,,BA,,,,"1.447,14",,,,,,,-,,,,,,,"1.447,14",,,,,,,,,,"4.235,48",,,,,,,,,,
MACARANI-BA,,,,,,,,BA,,,,"1.653,88",,,,,,,-,,,,,,,"1.653,88",,,,,,,,,,"4.840,55",,,,,,,,,,
MADRE DE DEUS-BA,,,,,,,,BA,,,,"2.171.174,86",,,,,,,"1.810.523,74",,,,,,,"3.981.698,60",,,,,,,,,,"11.688.335,19",,,,,,,,,,
MAIQUINIQUE-BA,,,,,,,,BA,,,,"1.378,23",,,,,,,-,,,,,,,"1.378,23",,,,,,,,,,"4.033,79",,,,,,,,,,
MAIRI-BA,,,,,,,,BA,,,,"1.722,79",,,,,,,-,,,,,,,"1.722,79",,,,,,,,,,"5.042,24",,,,,,,,,,
MANOEL VITORINO-BA,,,,,,,,BA,,,,"1.584,97",,,,,,,-,,,,,,,"1.584,97",,,,,,,,,,"4.638,87",,,,,,,,,,
MARACAS-BA,,,,,,,,BA,,,,"1.860,61",,,,,,,-,,,,,,,"1.860,61",,,,,,,,,,"5.445,63",,,,,,,,,,
MARAGOGIPE-BA,,,,,,,,BA,,,,"64.172,34",,,,,,,-,,,,,,,"64.172,34",,,,,,,,,,"187.819,02",,,,,,,,,,
MARAU-BA,,,,,,,,BA,,,,"1.722,79",,,,,,,-,,,,,,,"1.722,79",,,,,,,,,,"5.042,24",,,,,,,,,,
MARCIONILIO SOUZA-BA,,,,,,,,BA,,,,"1.447,14",,,,,,,-,,,,,,,"1.447,14",,,,,,,,,,"4.235,48",,,,,,,,,,
MASCOTE-BA,,,,,,,,BA,,,,"1.584,97",,,,,,,-,,,,,,,"1.584,97",,,,,,,,,,"4.638,87",,,,,,,,,,
MATA DE SAO JOAO-BA,,,,,,,,BA,,,,"229.136,32",,,,,,,"116.015,56",,,,,,,"345.151,88",,,,,,,,,,"1.075.657,72",,,,,,,,,,
MEDEIROS NETO-BA,,,,,,,,BA,,,,"1.791,70",,,,,,,-,,,,,,,"1.791,70",,,,,,,,,,"5.243,94",,,,,,,,,,
MIGUEL CALMON-BA,,,,,,,,BA,,,,"1.860,61",,,,,,,-,,,,,,,"1.860,61",,,,,,,,,,"5.445,63",,,,,,,,,,
MILAGRES-BA,,,,,,,,BA,,,,"1.447,14",,,,,,,-,,,,,,,"1.447,14",,,,,,,,,,"4.235,48",,,,,,,,,,
MIRANTE-BA,,,,,,,,BA,,,,"1.447,14",,,,,,,-,,,,,,,"1.447,14",,,,,,,,,,"4.235,48",,,,,,,,,,
MONTE SANTO-BA,,,,,,,,BA,,,,"2.205,17",,,,,,,-,,,,,,,"2.205,17",,,,,,,,,,"6.454,08",,,,,,,,,,
MUCURI-BA,,,,,,,,BA,,,,"338.098,30",,,,,,,"27.392,12",,,,,,,"365.490,42",,,,,,,,,,"1.191.287,34",,,,,,,,,,
MUNDO NOVO-BA,,,,,,,,BA,,,,"1.860,61",,,,,,,-,,,,,,,"1.860,61",,,,,,,,,,"5.445,63",,,,,,,,,,
MUNIZ FERREIRA-BA,,,,,,,,BA,,,,"1.378,23",,,,,,,-,,,,,,,"1.378,23",,,,,,,,,,"4.033,79",,,,,,,,,,
MURITIBA-BA,,,,,,,,BA,,,,"1.929,53",,,,,,,-,,,,,,,"1.929,53",,,,,,,,,,"5.647,33",,,,,,,,,,
MUTUIPE-BA,,,,,,,,BA,,,,"1.791,70",,,,,,,-,,,,,,,"1.791,70",,,,,,,,,,"5.243,94",,,,,,,,,,
NAZARE-BA,,,,,,,,BA,,,,"1.860,61",,,,,,,-,,,,,,,"1.860,61",,,,,,,,,,"5.445,63",,,,,,,,,,
NILO PECANHA-BA,,,,,,,,BA,,,,"1.516,05",,,,,,,-,,,,,,,"1.516,05",,,,,,,,,,"4.437,17",,,,,,,,,,
NORDESTINA-BA,,,,,,,,BA,,,,"1.516,05",,,,,,,-,,,,,,,"1.516,05",,,,,,,,,,"4.437,17",,,,,,,,,,
NOVA CANAA-BA,,,,,,,,BA,,,,"1.653,88",,,,,,,-,,,,,,,"1.653,88",,,,,,,,,,"4.840,55",,,,,,,,,,
NOVA FATIMA-BA,,,,,,,,BA,,,,"1.378,23",,,,,,,-,,,,,,,"1.378,23",,,,,,,,,,"4.033,79",,,,,,,,,,
NOVA IBIA-BA,,,,,,,,BA,,,,"1.378,23",,,,,,,-,,,,,,,"1.378,23",,,,,,,,,,"4.033,79",,,,,,,,,,
NOVA ITARANA-BA,,,,,,,,BA,,,,"1.378,23",,,,,,,-,,,,,,,"1.378,23",,,,,,,,,,"4.033,79",,,,,,,,,,
NOVA SOURE-BA,,,,,,,,BA,,,,"1.860,61",,,,,,,-,,,,,,,"1.860,61",,,,,,,,,,"5.445,63",,,,,,,,,,
NOVA VICOSA-BA,,,,,,,,BA,,,,"2.067,35",,,,,,,-,,,,,,,"2.067,35",,,,,,,,,,"6.050,70",,,,,,,,,,
NOVO TRIUNFO-BA,,,,,,,,BA,,,,"1.584,97",,,,,,,-,,,,,,,"1.584,97",,,,,,,,,,"4.638,87",,,,,,,,,,
OLINDINA-BA,,,,,,,,BA,,,,"1.860,61",,,,,,,-,,,,,,,"1.860,61",,,,,,,,,,"5.445,63",,,,,,,,,,
OURICANGAS-BA,,,,,,,,BA,,,,"1.378,23",,,,,,,-,,,,,,,"1.378,23",,,,,,,,,,"4.033,79",,,,,,,,,,
OUROLANDIA-BA,,,,,,,,BA,,,,"1.653,88",,,,,,,-,,,,,,,"1.653,88",,,,,,,,,,"4.840,55",,,,,,,,,,
PARIPIRANGA-BA,,,,,,,,BA,,,,"1.860,61",,,,,,,-,,,,,,,"1.860,61",,,,,,,,,,"5.445,63",,,,,,,,,,
PAU BRASIL-BA,,,,,,,,BA,,,,"1.447,14",,,,,,,-,,,,,,,"1.447,14",,,,,,,,,,"4.235,48",,,,,,,,,,
PAULO AFONSO-BA,,,,,,,,BA,,,,"2.549,73",,,,,,,-,,,,,,,"2.549,73",,,,,,,,,,"7.462,53",,,,,,,,,,
PE DE SERRA-BA,,,,,,,,BA,,,,"1.516,05",,,,,,,-,,,,,,,"1.516,05",,,,,,,,,,"4.437,17",,,,,,,,,,
PEDRAO-BA,,,,,,,,BA,,,,"1.378,23",,,,,,,-,,,,,,,"1.378,23",,,,,,,,,,"4.033,79",,,,,,,,,,
PEDRO ALEXANDRE-BA,,,,,,,,BA,,,,"1.653,88",,,,,,,-,,,,,,,"1.653,88",,,,,,,,,,"4.840,55",,,,,,,,,,
PINTADAS-BA,,,,,,,,BA,,,,"1.447,14",,,,,,,-,,,,,,,"1.447,14",,,,,,,,,,"4.235,48",,,,,,,,,,
PIRAI DO NORTE-BA,,,,,,,,BA,,,,"1.378,23",,,,,,,-,,,,,,,"1.378,23",,,,,,,,,,"4.033,79",,,,,,,,,,
PIRITIBA-BA,,,,,,,,BA,,,,"1.791,70",,,,,,,-,,,,,,,"1.791,70",,,,,,,,,,"5.243,94",,,,,,,,,,
PLANALTINO-BA,,,,,,,,BA,,,,"1.378,23",,,,,,,-,,,,,,,"1.378,23",,,,,,,,,,"4.033,79",,,,,,,,,,
PLANALTO-BA,,,,,,,,BA,,,,"1.860,61",,,,,,,-,,,,,,,"1.860,61",,,,,,,,,,"5.445,63",,,,,,,,,,
POCOES-BA,,,,,,,,BA,,,,"2.136,26",,,,,,,-,,,,,,,"2.136,26",,,,,,,,,,"6.252,39",,,,,,,,,,
POJUCA-BA,,,,,,,,BA,,,,"672.203,18",,,,,,,"555.695,38",,,,,,,"1.227.898,56",,,,,,,,,,"3.516.991,44",,,,,,,,,,
PORTO SEGURO-BA,,,,,,,,BA,,,,"2.618,64",,,,,,,-,,,,,,,"2.618,64",,,,,,,,,,"7.664,21",,,,,,,,,,
POTIRAGUA-BA,,,,,,,,BA,,,,"1.378,23",,,,,,,-,,,,,,,"1.378,23",,,,,,,,,,"4.033,79",,,,,,,,,,
PRADO-BA,,,,,,,,BA,,,,"1.860,61",,,,,,,-,,,,,,,"1.860,61",,,,,,,,,,"5.445,63",,,,,,,,,,
PRESIDENTE TANCREDO NEVES-BA,,,,,,,,BA,,,,"1.791,70",,,,,,,-,,,,,,,"1.791,70",,,,,,,,,,"5.243,94",,,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QUEIMADAS-BA,,,,,,,,BA,,,,"1.860,61",,,,,,,-,,,,,,,"1.860,61",,,,,,,,,,"5.445,63",,,,,,,,,,
QUIJINGUE-BA,,,,,,,,BA,,,,"1.860,61",,,,,,,-,,,,,,,"1.860,61",,,,,,,,,,"5.445,63",,,,,,,,,,
QUIXABEIRA-BA,,,,,,,,BA,,,,"1.378,23",,,,,,,-,,,,,,,"1.378,23",,,,,,,,,,"4.033,79",,,,,,,,,,
RAFAEL JAMBEIRO-BA,,,,,,,,BA,,,,"1.791,70",,,,,,,-,,,,,,,"1.791,70",,,,,,,,,,"5.243,94",,,,,,,,,,
RETIROLANDIA-BA,,,,,,,,BA,,,,"1.516,05",,,,,,,-,,,,,,,"1.516,05",,,,,,,,,,"4.437,17",,,,,,,,,,
RIACHAO DO JACUIPE-BA,,,,,,,,BA,,,,"1.998,44",,,,,,,-,,,,,,,"1.998,44",,,,,,,,,,"5.849,01",,,,,,,,,,
RIBEIRA DO AMPARO-BA,,,,,,,,BA,,,,"1.584,97",,,,,,,-,,,,,,,"1.584,97",,,,,,,,,,"4.638,87",,,,,,,,,,
RIBEIRA DO POMBAL-BA,,,,,,,,BA,,,,"2.136,26",,,,,,,-,,,,,,,"2.136,26",,,,,,,,,,"6.252,39",,,,,,,,,,
RIBEIRAO DO LARGO-BA,,,,,,,,BA,,,,"1.378,23",,,,,,,-,,,,,,,"1.378,23",,,,,,,,,,"4.033,79",,,,,,,,,,
RIO REAL-BA,,,,,,,,BA,,,,"2.067,35",,,,,,,-,,,,,,,"2.067,35",,,,,,,,,,"6.050,70",,,,,,,,,,
RUY BARBOSA-BA,,,,,,,,BA,,,,"1.929,53",,,,,,,-,,,,,,,"1.929,53",,,,,,,,,,"5.647,33",,,,,,,,,,
SALINAS DA MARGARIDA-BA,,,,,,,,BA,,,,"45.541,66",,,,,,,"393.193,15",,,,,,,"438.734,81",,,,,,,,,,"1.300.344,31",,,,,,,,,,
SALVADOR-BA,,,,,,,,BA,,,,"82.803,02",,,,,,,"393.193,15",,,,,,,"475.996,17",,,,,,,,,,"1.409.400,52",,,,,,,,,,
SANTA BARBARA-BA,,,,,,,,BA,,,,"1.722,79",,,,,,,-,,,,,,,"1.722,79",,,,,,,,,,"5.042,24",,,,,,,,,,
SANTA BRIGIDA-BA,,,,,,,,BA,,,,"1.584,97",,,,,,,-,,,,,,,"1.584,97",,,,,,,,,,"4.638,87",,,,,,,,,,
SANTA CRUZ CABRALIA-BA,,,,,,,,BA,,,,"1.860,61",,,,,,,-,,,,,,,"1.860,61",,,,,,,,,,"5.445,63",,,,,,,,,,
SANTA CRUZ DA VITORIA-BA,,,,,,,,BA,,,,"1.378,23",,,,,,,-,,,,,,,"1.378,23",,,,,,,,,,"4.033,79",,,,,,,,,,
SANTA INES-BA,,,,,,,,BA,,,,"1.447,14",,,,,,,-,,,,,,,"1.447,14",,,,,,,,,,"4.235,48",,,,,,,,,,
SANTA LUZIA-BA,,,,,,,,BA,,,,"1.516,05",,,,,,,-,,,,,,,"1.516,05",,,,,,,,,,"4.437,17",,,,,,,,,,
SANTA TERESINHA-BA,,,,,,,,BA,,,,"1.378,23",,,,,,,-,,,,,,,"1.378,23",,,,,,,,,,"4.033,79",,,,,,,,,,
SANTALUZ-BA,,,,,,,,BA,,,,"1.998,44",,,,,,,-,,,,,,,"1.998,44",,,,,,,,,,"5.849,01",,,,,,,,,,
SANTANOPOLIS-BA,,,,,,,,BA,,,,"1.378,23",,,,,,,-,,,,,,,"1.378,23",,,,,,,,,,"4.033,79",,,,,,,,,,
SANTO AMARO-BA,,,,,,,,BA,,,,"68.312,49",,,,,,,"393.193,15",,,,,,,"461.505,64",,,,,,,,,,"1.366.989,76",,,,,,,,,,
SANTO ANTONIO DE JESUS-BA,,,,,,,,BA,,,,"2.480,82",,,,,,,-,,,,,,,"2.480,82",,,,,,,,,,"7.260,84",,,,,,,,,,
SANTO ESTEVAO-BA,,,,,,,,BA,,,,"2.136,26",,,,,,,-,,,,,,,"2.136,26",,,,,,,,,,"6.252,39",,,,,,,,,,
SAO DOMINGOS-BA,,,,,,,,BA,,,,"1.378,23",,,,,,,-,,,,,,,"1.378,23",,,,,,,,,,"4.033,79",,,,,,,,,,
SAO FELIPE-BA,,,,,,,,BA,,,,"1.791,70",,,,,,,-,,,,,,,"1.791,70",,,,,,,,,,"5.243,94",,,,,,,,,,
SAO FELIX-BA,,,,,,,,BA,,,,"1.584,97",,,,,,,-,,,,,,,"1.584,97",,,,,,,,,,"4.638,87",,,,,,,,,,
SAO FRANCISCO DO CONDE-BA,,,,,,,,BA,,,,"2.616.147,69",,,,,,,"1.432.537,35",,,,,,,"4.048.685,04",,,,,,,,,,"11.901.199,31",,,,,,,,,,
SAO GONCALO DOS CAMPOS-BA,,,,,,,,BA,,,,"1.998,44",,,,,,,-,,,,,,,"1.998,44",,,,,,,,,,"5.849,01",,,,,,,,,,
SAO JOSE DA VITORIA-BA,,,,,,,,BA,,,,"1.378,23",,,,,,,-,,,,,,,"1.378,23",,,,,,,,,,"4.033,79",,,,,,,,,,
SAO JOSE DO JACUIPE-BA,,,,,,,,BA,,,,"1.447,14",,,,,,,-,,,,,,,"1.447,14",,,,,,,,,,"4.235,48",,,,,,,,,,
SAO MIGUEL DAS MATAS-BA,,,,,,,,BA,,,,"1.447,14",,,,,,,-,,,,,,,"1.447,14",,,,,,,,,,"4.235,48",,,,,,,,,,
SAO SEBASTIAO DO PASSE-BA,,,,,,,,BA,,,,"523.316,99",,,,,,,"285.897,47",,,,,,,"809.214,46",,,,,,,,,,"2.383.488,04",,,,,,,,,,
SAPEACU-BA,,,,,,,,BA,,,,"1.653,88",,,,,,,-,,,,,,,"1.653,88",,,,,,,,,,"4.840,55",,,,,,,,,,
SATIRO DIAS-BA,,,,,,,,BA,,,,"71.956,10",,,,,,,"1.532,23",,,,,,,"73.488,33",,,,,,,,,,"213.162,39",,,,,,,,,,
SAUBARA-BA,,,,,,,,BA,,,,"43.471,58",,,,,,,"393.193,15",,,,,,,"436.664,73",,,,,,,,,,"1.294.285,62",,,,,,,,,,
SERRA PRETA-BA,,,,,,,,BA,,,,"1.584,97",,,,,,,-,,,,,,,"1.584,97",,,,,,,,,,"4.638,87",,,,,,,,,,
SERRINHA-BA,,,,,,,,BA,,,,"2.411,91",,,,,,,-,,,,,,,"2.411,91",,,,,,,,,,"7.059,15",,,,,,,,,,
SERROLANDIA-BA,,,,,,,,BA,,,,"1.516,05",,,,,,,-,,,,,,,"1.516,05",,,,,,,,,,"4.437,17",,,,,,,,,,
SIMOES FILHO-BA,,,,,,,,BA,,,,"409.841,27",,,,,,,"24.784,17",,,,,,,"434.625,44",,,,,,,,,,"1.328.917,09",,,,,,,,,,
SITIO DO QUINTO-BA,,,,,,,,BA,,,,"1.516,05",,,,,,,-,,,,,,,"1.516,05",,,,,,,,,,"4.437,17",,,,,,,,,,
TANQUINHO-BA,,,,,,,,BA,,,,"1.378,23",,,,,,,-,,,,,,,"1.378,23",,,,,,,,,,"4.033,79",,,,,,,,,,
TAPEROA-BA,,,,,,,,BA,,,,"1.722,79",,,,,,,-,,,,,,,"1.722,79",,,,,,,,,,"5.042,24",,,,,,,,,,
TAPIRAMUTA-BA,,,,,,,,BA,,,,"1.653,88",,,,,,,-,,,,,,,"1.653,88",,,,,,,,,,"4.840,55",,,,,,,,,,
TEIXEIRA DE FREITAS-BA,,,,,,,,BA,,,,"2.687,56",,,,,,,-,,,,,,,"2.687,56",,,,,,,,,,"7.865,92",,,,,,,,,,
TEODORO SAMPAIO-BA,,,,,,,,BA,,,,"75.844,24",,,,,,,"4.648,92",,,,,,,"80.493,16",,,,,,,,,,"233.140,32",,,,,,,,,,
TEOFILANDIA-BA,,,,,,,,BA,,,,"1.791,70",,,,,,,-,,,,,,,"1.791,70",,,,,,,,,,"5.243,94",,,,,,,,,,
TEOLANDIA-BA,,,,,,,,BA,,,,"1.584,97",,,,,,,-,,,,,,,"1.584,97",,,,,,,,,,"4.638,87",,,,,,,,,,
TERRA NOVA-BA,,,,,,,,BA,,,,"1.516,05",,,,,,,-,,,,,,,"1.516,05",,,,,,,,,,"4.437,17",,,,,,,,,,
TUCANO-BA,,,,,,,,BA,,,,"2.205,17",,,,,,,-,,,,,,,"2.205,17",,,,,,,,,,"6.454,08",,,,,,,,,,
UAUA-BA,,,,,,,,BA,,,,"1.860,61",,,,,,,-,,,,,,,"1.860,61",,,,,,,,,,"5.445,63",,,,,,,,,,
UBAIRA-BA,,,,,,,,BA,,,,"1.722,79",,,,,,,-,,,,,,,"1.722,79",,,,,,,,,,"5.042,24",,,,,,,,,,
UBAITABA-BA,,,,,,,,BA,,,,"1.791,70",,,,,,,-,,,,,,,"1.791,70",,,,,,,,,,"5.243,94",,,,,,,,,,
UBATA-BA,,,,,,,,BA,,,,"1.860,61",,,,,,,-,,,,,,,"1.860,61",,,,,,,,,,"5.445,63",,,,,,,,,,
UNA-BA,,,,,,,,BA,,,,"1.860,61",,,,,,,-,,,,,,,"1.860,61",,,,,,,,,,"5.445,63",,,,,,,,,,
URUCUCA-BA,,,,,,,,BA,,,,"1.722,79",,,,,,,-,,,,,,,"1.722,79",,,,,,,,,,"5.042,24",,,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VALENCA-BA,,,,,,,,BA,,,,"74.263,95",,,,,,,-,,,,,,,"74.263,95",,,,,,,,,,"217.355,07",,,,,,,,,,
VALENTE-BA,,,,,,,,BA,,,,"1.860,61",,,,,,,-,,,,,,,"1.860,61",,,,,,,,,,"5.445,63",,,,,,,,,,
VARZEA DA ROCA-BA,,,,,,,,BA,,,,"1.516,05",,,,,,,-,,,,,,,"1.516,05",,,,,,,,,,"4.437,17",,,,,,,,,,
VARZEA DO POCO-BA,,,,,,,,BA,,,,"1.378,23",,,,,,,-,,,,,,,"1.378,23",,,,,,,,,,"4.033,79",,,,,,,,,,
VARZEA NOVA-BA,,,,,,,,BA,,,,"1.516,05",,,,,,,-,,,,,,,"1.516,05",,,,,,,,,,"4.437,17",,,,,,,,,,
VARZEDO-BA,,,,,,,,BA,,,,"1.378,23",,,,,,,-,,,,,,,"1.378,23",,,,,,,,,,"4.033,79",,,,,,,,,,
VERA CRUZ-BA,,,,,,,,BA,,,,"70.313,39",,,,,,,"17,25",,,,,,,"70.330,64",,,,,,,,,,"204.029,32",,,,,,,,,,
VEREDA-BA,,,,,,,,BA,,,,"1.378,23",,,,,,,-,,,,,,,"1.378,23",,,,,,,,,,"4.033,79",,,,,,,,,,
