RIACHAO DO JACUIPE-BA,,,BA,,"85,58",,,,,,,,-,,,,,,,"85,58",,,,,,,,"812,65",,,,,,,,,,
RIBEIRA DO AMPARO-BA,,,BA,,"67,24",,,,,,,,-,,,,,,,"67,24",,,,,,,,"638,75",,,,,,,,,,
RIBEIRA DO POMBAL-BA,,,BA,,"94,75",,,,,,,,-,,,,,,,"94,75",,,,,,,,"899,06",,,,,,,,,,
RIBEIRAO DO LARGO-BA,,,BA,,"70,30",,,,,,,,-,,,,,,,"70,30",,,,,,,,"667,14",,,,,,,,,,
RIO REAL-BA,,,BA,,"88,64",,,,,,,,-,,,,,,,"88,64",,,,,,,,"841,05",,,,,,,,,,
RUY BARBOSA-BA,,,BA,,"85,58",,,,,,,,-,,,,,,,"85,58",,,,,,,,"812,65",,,,,,,,,,
SALINAS DA MARGARIDA -BA,,,BA,,"1.777,87",,,,,,,,"86.310,65",,,,,,,"88.088,52",,,,,,,,"561.745,63",,,,,,,,,,
SALVADOR-BA,,,BA,,"3.386,42",,,,,,,,"86.310,65",,,,,,,"89.697,07",,,,,,,,"722.165,25",,,,,,,,,,
SANTA BARBARA-BA,,,BA,,"73,36",,,,,,,,-,,,,,,,"73,36",,,,,,,,"696,76",,,,,,,,,,
SANTA BRIGIDA-BA,,,BA,,"73,36",,,,,,,,-,,,,,,,"73,36",,,,,,,,"696,76",,,,,,,,,,
SANTA INES-BA,,,BA,,"64,19",,,,,,,,-,,,,,,,"64,19",,,,,,,,"609,22",,,,,,,,,,
SANTA TERESINHA-BA,,,BA,,"61,13",,,,,,,,-,,,,,,,"61,13",,,,,,,,"579,62",,,,,,,,,,
SANTALUZ-BA,,,BA,,"85,58",,,,,,,,-,,,,,,,"85,58",,,,,,,,"812,65",,,,,,,,,,
SANTANOPOLIS-BA,,,BA,,"61,13",,,,,,,,-,,,,,,,"61,13",,,,,,,,"579,62",,,,,,,,,,
SANTO AMARO-BA,,,BA,,"2.793,80",,,,,,,,"86.310,65",,,,,,,"89.104,45",,,,,,,,"571.395,48",,,,,,,,,,
SANTO ANTONIO DE JESUS-BA,,,BA,,"106,98",,,,,,,,-,,,,,,,"106,98",,,,,,,,"1.014,97",,,,,,,,,,
SANTO ESTEVAO-BA,,,BA,,"94,75",,,,,,,,-,,,,,,,"94,75",,,,,,,,"899,06",,,,,,,,,,
SAO DOMINGOS-BA,,,BA,,"61,13",,,,,,,,-,,,,,,,"61,13",,,,,,,,"579,62",,,,,,,,,,
SAO FELIPE-BA,,,BA,,"79,47",,,,,,,,-,,,,,,,"79,47",,,,,,,,"754,65",,,,,,,,,,
SAO FELIX-BA,,,BA,,"67,24",,,,,,,,-,,,,,,,"67,24",,,,,,,,"638,75",,,,,,,,,,
SAO FRANCISCO DO CONDE-BA,,,BA,,"1.028.618,15",,,,,,,,"115.984,00",,,,,,,"1.144.602,15",,,,,,,,"8.982.292,47",,,,,,,,,,
SAO GONCALO DOS CAMPOS-BA,,,BA,,"82,53",,,,,,,,-,,,,,,,"82,53",,,,,,,,"783,13",,,,,,,,,,
SAO JOSE DO JACUIPE-BA,,,BA,,"61,13",,,,,,,,-,,,,,,,"61,13",,,,,,,,"579,62",,,,,,,,,,
SAO MIGUEL DAS MATAS-BA,,,BA,,"64,19",,,,,,,,-,,,,,,,"64,19",,,,,,,,"609,22",,,,,,,,,,
SAO SEBASTIAO DO PASSE-BA,,,BA,,"182.991,00",,,,,,,,"122.489,34",,,,,,,"305.480,34",,,,,,,,"2.392.845,01",,,,,,,,,,
SAPEACU-BA,,,BA,,"73,36",,,,,,,,-,,,,,,,"73,36",,,,,,,,"696,76",,,,,,,,,,
SATIRO DIAS-BA,,,BA,,"73,36",,,,,,,,-,,,,,,,"73,36",,,,,,,,"696,76",,,,,,,,,,
SAUBARA-BA,,,BA,,"1.777,87",,,,,,,,"86.310,65",,,,,,,"88.088,52",,,,,,,,"561.750,72",,,,,,,,,,
SERRA PRETA-BA,,,BA,,"73,36",,,,,,,,-,,,,,,,"73,36",,,,,,,,"696,76",,,,,,,,,,
SERRINHA-BA,,,BA,,"110,04",,,,,,,,-,,,,,,,"110,04",,,,,,,,"1.044,59",,,,,,,,,,
SERROLANDIA-BA,,,BA,,"67,24",,,,,,,,-,,,,,,,"67,24",,,,,,,,"638,75",,,,,,,,,,
SIMOES FILHO-BA,,,BA,,"67.910,16",,,,,,,,"451,01",,,,,,,"68.361,17",,,,,,,,"621.536,55",,,,,,,,,,
SITIO DO QUINTO-BA,,,BA,,"73,36",,,,,,,,-,,,,,,,"73,36",,,,,,,,"696,76",,,,,,,,,,
TANQUINHO-BA,,,BA,,"61,13",,,,,,,,-,,,,,,,"61,13",,,,,,,,"579,62",,,,,,,,,,
TAPIRAMUTA-BA,,,BA,,"73,36",,,,,,,,-,,,,,,,"73,36",,,,,,,,"696,76",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEODORO SAMPAIO-BA,,,BA,,"61,13",,,,,,,,-,,,,,,,"61,13",,,,,,,,"579,62",,,,,,,,,,
TEOFILANDIA-BA,,,BA,,"79,47",,,,,,,,-,,,,,,,"79,47",,,,,,,,"754,65",,,,,,,,,,
TERRA NOVA-BA,,,BA,,"76,87",,,,,,,,"6,21",,,,,,,"83,08",,,,,,,,"1.528,26",,,,,,,,,,
TUCANO-BA,,,BA,,"97,81",,,,,,,,-,,,,,,,"97,81",,,,,,,,"928,56",,,,,,,,,,
UAUA-BA,,,BA,,"82,53",,,,,,,,-,,,,,,,"82,53",,,,,,,,"783,13",,,,,,,,,,
UBAIRA-BA,,,BA,,"79,47",,,,,,,,-,,,,,,,"79,47",,,,,,,,"754,65",,,,,,,,,,
VALENTE-BA,,,BA,,"76,41",,,,,,,,-,,,,,,,"76,41",,,,,,,,"725,16",,,,,,,,,,
VARZEA DA ROCA-BA,,,BA,,"67,24",,,,,,,,-,,,,,,,"67,24",,,,,,,,"638,75",,,,,,,,,,
VARZEA DO POCO-BA,,,BA,,"61,13",,,,,,,,-,,,,,,,"61,13",,,,,,,,"579,62",,,,,,,,,,
VARZEA NOVA-BA,,,BA,,"70,30",,,,,,,,-,,,,,,,"70,30",,,,,,,,"667,14",,,,,,,,,,
VARZEDO-BA,,,BA,,"61,13",,,,,,,,-,,,,,,,"61,13",,,,,,,,"579,62",,,,,,,,,,
VERA CRUZ-BA,,,BA,,"85,58",,,,,,,,-,,,,,,,"85,58",,,,,,,,"812,65",,,,,,,,,,
VITORIA DA CONQUISTA-BA,,,BA,,"122,26",,,,,,,,-,,,,,,,"122,26",,,,,,,,"1.160,47",,,,,,,,,,
ACARAPE-CE,,,CE,,-,,,,,,,,-,,,,,,,-,,,,,,,,"4.652,73",,,,,,,,,,
ACARAU-CE,,,CE,,"2.739,34",,,,,,,,-,,,,,,,"2.739,34",,,,,,,,"16.465,01",,,,,,,,,,
ALCANTARAS-CE,,,CE,,"1.712,08",,,,,,,,-,,,,,,,"1.712,08",,,,,,,,"10.349,90",,,,,,,,,,
ALTO SANTO-CE,,,CE,,-,,,,,,,,-,,,,,,,-,,,,,,,,"4.865,35",,,,,,,,,,
AMONTADA-CE,,,CE,,"57.180,39",,,,,,,,"75.092,77",,,,,,,"132.273,16",,,,,,,,"984.760,85",,,,,,,,,,
APUIARES-CE,,,CE,,"1.883,29",,,,,,,,-,,,,,,,"1.883,29",,,,,,,,"11.321,11",,,,,,,,,,
ARACATI-CE,,,CE,,"2.504.686,85",,,,,,,,"16.252,09",,,,,,,"2.520.938,94",,,,,,,,"3.711.910,94",,,,,,,,,,
ARACOIABA-CE,,,CE,,-,,,,,,,,-,,,,,,,-,,,,,,,,"5.702,47",,,,,,,,,,
ARARENDA-CE,,,CE,,"1.797,69",,,,,,,,-,,,,,,,"1.797,69",,,,,,,,"10.804,44",,,,,,,,,,
ARATUBA-CE,,,CE,,-,,,,,,,,-,,,,,,,-,,,,,,,,"4.652,73",,,,,,,,,,
BANABUIU-CE,,,CE,,-,,,,,,,,-,,,,,,,-,,,,,,,,"5.077,98",,,,,,,,,,
BARREIRA-CE,,,CE,,-,,,,,,,,-,,,,,,,-,,,,,,,,"5.077,98",,,,,,,,,,
BARROQUINHA-CE,,,CE,,"1.883,29",,,,,,,,-,,,,,,,"1.883,29",,,,,,,,"11.321,11",,,,,,,,,,
BATURITE-CE,,,CE,,-,,,,,,,,-,,,,,,,-,,,,,,,,"5.915,08",,,,,,,,,,
BEBERIBE-CE,,,CE,,-,,,,,,,,-,,,,,,,-,,,,,,,,"6.552,91",,,,,,,,,,
BELA CRUZ-CE,,,CE,,"2.396,92",,,,,,,,-,,,,,,,"2.396,92",,,,,,,,"14.402,11",,,,,,,,,,
BOA VIAGEM-CE,,,CE,,-,,,,,,,,-,,,,,,,-,,,,,,,,"6.765,54",,,,,,,,,,
CAMOCIM-CE,,,CE,,"2.739,34",,,,,,,,-,,,,,,,"2.739,34",,,,,,,,"16.465,01",,,,,,,,,,
CANINDE-CE,,,CE,,"2.910,55",,,,,,,,-,,,,,,,"2.910,55",,,,,,,,"17.496,44",,,,,,,,,,
CAPISTRANO-CE,,,CE,,-,,,,,,,,-,,,,,,,-,,,,,,,,"4.865,35",,,,,,,,,,
CARIDADE-CE,,,CE,,"1.968,90",,,,,,,,-,,,,,,,"1.968,90",,,,,,,,"11.836,85",,,,,,,,,,
CARIRE-CE,,,CE,,"2.140,11",,,,,,,,-,,,,,,,"2.140,11",,,,,,,,"12.868,28",,,,,,,,,,
CARNAUBAL-CE,,,CE,,"1.968,90",,,,,,,,-,,,,,,,"1.968,90",,,,,,,,"11.836,85",,,,,,,,,,
CASCAVEL-CE,,,CE,,-,,,,,,,,-,,,,,,,-,,,,,,,,"6.978,14",,,,,,,,,,
CATUNDA-CE,,,CE,,"1.712,08",,,,,,,,-,,,,,,,"1.712,08",,,,,,,,"10.288,71",,,,,,,,,,
CHAVAL-CE,,,CE,,"1.883,29",,,,,,,,-,,,,,,,"1.883,29",,,,,,,,"11.321,11",,,,,,,,,,
CHOROZINHO-CE,,,CE,,-,,,,,,,,-,,,,,,,-,,,,,,,,"5.290,57",,,,,,,,,,
COREAU-CE,,,CE,,"2.140,11",,,,,,,,-,,,,,,,"2.140,11",,,,,,,,"12.868,28",,,,,,,,,,
CRATEUS-CE,,,CE,,"2.910,55",,,,,,,,-,,,,,,,"2.910,55",,,,,,,,"17.496,44",,,,,,,,,,
CROATA-CE,,,CE,,"2.054,50",,,,,,,,-,,,,,,,"2.054,50",,,,,,,,"12.352,57",,,,,,,,,,
CRUZ-CE,,,CE,,"2.140,11",,,,,,,,-,,,,,,,"2.140,11",,,,,,,,"12.868,28",,,,,,,,,,
DEPUTADO IRAPUAN PINHEIRO-CE,,,CE,,-,,,,,,,,-,,,,,,,-,,,,,,,,"4.226,55",,,,,,,,,,
ERERE-CE,,,CE,,-,,,,,,,,-,,,,,,,-,,,,,,,,"4.226,55",,,,,,,,,,
FORQUILHA -CE,,,CE,,"2.054,50",,,,,,,,-,,,,,,,"2.054,50",,,,,,,,"12.352,57",,,,,,,,,,
FORTALEZA-CE,,,CE,,"116.349,37",,,,,,,,"4.750,93",,,,,,,"121.100,30",,,,,,,,"1.088.855,81",,,,,,,,,,
FORTIM-CE,,,CE,,-,,,,,,,,-,,,,,,,-,,,,,,,,"141,12",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRECHEIRINHA-CE,,,CE,,"1.797,69",,,,,,,,-,,,,,,,"1.797,69",,,,,,,,"10.804,44",,,,,,,,,,
GENERAL SAMPAIO-CE,,,CE,,"1.712,08",,,,,,,,-,,,,,,,"1.712,08",,,,,,,,"10.288,71",,,,,,,,,,
GRACA-CE,,,CE,,"1.968,90",,,,,,,,-,,,,,,,"1.968,90",,,,,,,,"11.836,85",,,,,,,,,,
GRANJA-CE,,,CE,,"2.739,34",,,,,,,,-,,,,,,,"2.739,34",,,,,,,,"16.465,01",,,,,,,,,,
GROAIRAS-CE,,,CE,,"1.712,08",,,,,,,,-,,,,,,,"1.712,08",,,,,,,,"10.288,71",,,,,,,,,,
GUARACIABA DO NORTE-CE,,,CE,,"2.482, 53",,,,,,,,-,,,,,,,"2.482,53",,,,,,,,"14.917,83",,,,,,,,,,
GUARAMIRANGA-CE,,,CE,,-,,,,,,,,-,,,,,,,-,,,,,,,,"4.226,55",,,,,,,,,,
HIDROLANDIA-CE,,,CE,,"2.054,50",,,,,,,,-,,,,,,,"2.054,50",,,,,,,,"12.352,57",,,,,,,,,,
HORIZONTE-CE,,,CE,,-,,,,,,,,-,,,,,,,-,,,,,,,,"6.127,68",,,,,,,,,,
IBARETAMA-CE,,,CE,,-,,,,,,,,-,,,,,,,-,,,,,,,,"4.652,73",,,,,,,,,,
IBIAPINA-CE,,,CE,,"2.225,71",,,,,,,,-,,,,,,,"2.225,71",,,,,,,,"13.380,74",,,,,,,,,,
IBICUITINGA-CE,,,CE,,-,,,,,,,,-,,,,,,,-,,,,,,,,"4.226,55",,,,,,,,,,
ICAPUI-CE,,,CE,,"105.881,38",,,,,,,,"25.159,43",,,,,,,"131.040,81",,,,,,,,"1.118.292,59",,,,,,,,,,
INDEPENDENCIA-CE,,,CE,,"2.311,32",,,,,,,,-,,,,,,,"2.311,32",,,,,,,,"13.898,06",,,,,,,,,,
IPAPORANGA-CE,,,CE,,"1.797,69",,,,,,,,-,,,,,,,"1.797,69",,,,,,,,"10.807,44",,,,,,,,,,
IPU-CE,,,CE,,"2.568,13",,,,,,,,-,,,,,,,"2.568,13",,,,,,,,"15.441,56",,,,,,,,,,
IPUEIRAS-CE,,,CE,,"2.568,13",,,,,,,,-,,,,,,,"2.568,13",,,,,,,,"15.441,56",,,,,,,,,,
IRACEMA-CE,,,CE,,-,,,,,,,,-,,,,,,,-,,,,,,,,"4.657,40",,,,,,,,,,
IRAUCUBA-CE,,,CE,,"2.140,11",,,,,,,,-,,,,,,,"2.140,11",,,,,,,,"12.869,30",,,,,,,,,,
ITAICABA-CE,,,CE,,-,,,,,,,,-,,,,,,,-,,,,,,,,"4.230,86",,,,,,,,,,
ITAPAGE-CE,,,CE,,"2.653,73",,,,,,,,-,,,,,,,"2.653,73",,,,,,,,"15.955,93",,,,,,,,,,
ITAPIPOCA-CE,,,CE,,"70.982,55",,,,,,,,"66.562,97",,,,,,,"137.545,52",,,,,,,,"956.706,57",,,,,,,,,,
ITAPIUNA-CE,,,CE,,-,,,,,,,,-,,,,,,,-,,,,,,,,"5.079,98",,,,,,,,,,
ITAREMA-CE,,,CE,,"55.208,65",,,,,,,,"44.427,02",,,,,,,"99.635,67",,,,,,,,"737.500,47",,,,,,,,,,
ITATIRA-CE,,,CE,,-,,,,,,,,-,,,,,,,-,,,,,,,,"4.868,70",,,,,,,,,,
JAGUARETAMA-CE,,,CE,,-,,,,,,,,-,,,,,,,-,,,,,,,,"5.291,59",,,,,,,,,,
JAGUARIBARA-CE,,,CE,,-,,,,,,,,-,,,,,,,-,,,,,,,,"4.230,86",,,,,,,,,,
JAGUARIBE-CE,,,CE,,-,,,,,,,,-,,,,,,,-,,,,,,,,"6.136,70",,,,,,,,,,
JAGUARUANA-CE,,,CE,,-,,,,,,,,-,,,,,,,-,,,,,,,,"5.925,43",,,,,,,,,,
JIJOCA DE JERICOACOARA-CE,,,CE,,"1.883,29",,,,,,,,-,,,,,,,"1.883,29",,,,,,,,"11.325,78",,,,,,,,,,
LIMOEIRO DO NORTE-CE,,,CE,,-,,,,,,,,-,,,,,,,-,,,,,,,,"6.770,87",,,,,,,,,,
MADALENA-CE,,,CE,,-,,,,,,,,-,,,,,,,-,,,,,,,,"4.868,70",,,,,,,,,,
MARCO-CE,,,CE,,"2.225,71",,,,,,,,-,,,,,,,"2.225,71",,,,,,,,"13.383,68",,,,,,,,,,
MARTINOPOLE-CE,,,CE,,"1.712,08",,,,,,,,-,,,,,,,"1.712,08",,,,,,,,"10.293,02",,,,,,,,,,
MASSAPE-CE,,,CE,,"2.396,92",,,,,,,,-,,,,,,,"2.396,92",,,,,,,,"14.412,46",,,,,,,,,,
MERUOCA-CE,,,CE,,"1.797,69",,,,,,,,-,,,,,,,"1.797,69",,,,,,,,"10.807,44",,,,,,,,,,
MILHA-CE,,,CE,,-,,,,,,,,-,,,,,,,-,,,,,,,,"4.657,40",,,,,,,,,,
MIRAIMA-CE,,,CE,,"1.797,69",,,,,,,,-,,,,,,,"1.797,69",,,,,,,,"10.807,44",,,,,,,,,,
MOMBACA-CE,,,CE,,-,,,,,,,,-,,,,,,,-,,,,,,,,"6.559,58",,,,,,,,,,
MONSENHOR TABOSA-CE,,,CE,,"2.054,50",,,,,,,,-,,,,,,,"2.054,50",,,,,,,,"12.354,57",,,,,,,,,,
MORADA NOVA-CE,,,CE,,-,,,,,,,,-,,,,,,,-,,,,,,,,"7.193,75",,,,,,,,,,
MORAUJO-CE,,,CE,,"1.712,08",,,,,,,,-,,,,,,,"1.712,08",,,,,,,,"10.293,02",,,,,,,,,,
MORRINHOS-CE,,,CE,,"2.054,50",,,,,,,,-,,,,,,,"2.054,50",,,,,,,,"12.354,57",,,,,,,,,,
MUCAMBO-CE,,,CE,,"1.883,29",,,,,,,,-,,,,,,,"1.883,29",,,,,,,,"11.325,78",,,,,,,,,,
MULUNGU-CE,,,CE,,-,,,,,,,,-,,,,,,,-,,,,,,,,"4.230,86",,,,,,,,,,
NOVA RUSSAS-CE,,,CE,,"2.396,92",,,,,,,,-,,,,,,,"2.396,92",,,,,,,,"14.412,46",,,,,,,,,,
NOVO ORIENTE-CE,,,CE,,"2.311,32",,,,,,,,-,,,,,,,"2.311,32",,,,,,,,"13.898,06",,,,,,,,,,
OCARA-CE,,,CE,,-,,,,,,,,-,,,,,,,-,,,,,,,,"5.502,86",,,,,,,,,,
PACAJUS-CE,,,CE,,-,,,,,,,,-,,,,,,,-,,,,,,,,"6.559,58",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PACOTI-CE,,,CE,,-,,,,,,,,-,,,,,,,-,,,,,,,,"4.442,17",,,,,,,,,,
PACUJA-CE,,,CE,,"1.712,08",,,,,,,,-,,,,,,,"1.712,08",,,,,,,,"10.293,02",,,,,,,,,,
PALHANO-CE,,,CE,,-,,,,,,,,-,,,,,,,-,,,,,,,,"4.230,86",,,,,,,,,,
PALMACIA-CE,,,CE,,-,,,,,,,,-,,,,,,,-,,,,,,,,"4.442,17",,,,,,,,,,
PARACURU-CE,,,CE,,"53.236,91",,,,,,,,"96.683,56",,,,,,,"149.920,47",,,,,,,,"1.146.483,75",,,,,,,,,,
PARAIPABA-CE,,,CE,,"2.311,32",,,,,,,,"3.289,31",,,,,,,"5.600,63",,,,,,,,"41.075,35",,,,,,,,,,
PARAMOTI-CE,,,CE,,"1.797,69",,,,,,,,-,,,,,,,"1.797,69",,,,,,,,"10.807,44",,,,,,,,,,
PEDRA BRANCA-CE,,,CE,,-,,,,,,,,-,,,,,,,-,,,,,,,,"6.559,58",,,,,,,,,,
PENTECOSTE-CE,,,CE,,"2.482,53",,,,,,,,-,,,,,,,"2.482,53",,,,,,,,"14.926,85",,,,,,,,,,
PEREIRO-CE,,,CE,,-,,,,,,,,-,,,,,,,-,,,,,,,,"4.868,70",,,,,,,,,,
PINDORETAMA-CE,,,CE,,-,,,,,,,,-,,,,,,,-,,,,,,,,"4.868,70",,,,,,,,,,
PIQUET CARNEIRO-CE,,,CE,,-,,,,,,,,-,,,,,,,-,,,,,,,,"4.657,40",,,,,,,,,,
PIRES FERREIRA-CE,,,CE,,"1.712,08",,,,,,,,-,,,,,,,"1.712,08",,,,,,,,"10.293,02",,,,,,,,,,
PORANGA-CE,,,CE,,"1.797,69",,,,,,,,-,,,,,,,"1.797,69",,,,,,,,"10.807,44",,,,,,,,,,
POTIRETAMA-CE,,,CE,,-,,,,,,,,-,,,,,,,-,,,,,,,,"4.230,86",,,,,,,,,,
QUITERIANOPOLIS-CE,,,CE,,"2.140,11",,,,,,,,-,,,,,,,"2.140,11",,,,,,,,"12.869,30",,,,,,,,,,
QUIXADA-CE,,,CE,,-,,,,,,,,-,,,,,,,-,,,,,,,,"7.193,75",,,,,,,,,,
QUIXERAMOBIM-CE,,,CE,,-,,,,,,,,-,,,,,,,-,,,,,,,,"6.982,14",,,,,,,,,,
QUIXERE-CE,,,CE,,-,,,,,,,,-,,,,,,,-,,,,,,,,"5.079,98",,,,,,,,,,
REDENCAO-CE,,,CE,,-,,,,,,,,-,,,,,,,-,,,,,,,,"5.714,14",,,,,,,,,,
RERIUTABA-CE,,,CE,,"2.225,71",,,,,,,,-,,,,,,,"2.225,71",,,,,,,,"13.383,68",,,,,,,,,,
RUSSAS-CE,,,CE,,-,,,,,,,,-,,,,,,,-,,,,,,,,"6.982,14",,,,,,,,,,
SANTA QUITERIA-CE,,,CE,,"2.653,73",,,,,,,,-,,,,,,,"2.653,73",,,,,,,,"15.955,93",,,,,,,,,,
SANTANA DO ACARAU-CE,,,CE,,"2.311,32",,,,,,,,-,,,,,,,"2.311,32",,,,,,,,"13.898,06",,,,,,,,,,
SAO BENEDITO-CE,,,CE,,"2.568,13",,,,,,,,-,,,,,,,"2.568,13",,,,,,,,"15.441,56",,,,,,,,,,
SAO GONCALO DO AMARANTE-CE,,,CE,,"2.482,53",,,,,,,,-,,,,,,,"2.482,53",,,,,,,,"14.926,85",,,,,,,,,,
SAO JOAO DO JAGUARIBE-CE,,,CE,,-,,,,,,,,-,,,,,,,-,,,,,,,,"4.230,86",,,,,,,,,,
SAO LUIS DO CURU-CE,,,CE,,"1.797,69",,,,,,,,-,,,,,,,"1.797,69",,,,,,,,"10.807,44",,,,,,,,,,
SENADOR POMPEU-CE,,,CE,,-,,,,,,,,-,,,,,,,-,,,,,,,,"5.714,14",,,,,,,,,,
SENADOR SA-CE,,,CE,,"1.712,08",,,,,,,,-,,,,,,,"1.712,08",,,,,,,,"10.293,02",,,,,,,,,,
SOBRAL-CE,,,CE,,"3.424,17",,,,,,,,-,,,,,,,"3.424,17",,,,,,,,"20.590,08",,,,,,,,,,
SOLONOPOLE-CE,,,CE,,-,,,,,,,,-,,,,,,,-,,,,,,,,"5.079,98",,,,,,,,,,
TABULEIRO DO NORTE-CE,,,CE,,-,,,,,,,,-,,,,,,,-,,,,,,,,"5.714,14",,,,,,,,,,
TAMBORIL-CE,,,CE,,"2.311,32",,,,,,,,-,,,,,,,"2.311,32",,,,,,,,"13.898,06",,,,,,,,,,
TEJUCUOCA-CE,,,CE,,"1.883,29",,,,,,,,-,,,,,,,"1.883,29",,,,,,,,"11.325,78",,,,,,,,,,
TIANGUA-CE,,,CE,,"2.824,94",,,,,,,,-,,,,,,,"2.824,94",,,,,,,,"16.984,72",,,,,,,,,,
TRAIRI-CE,,,CE,,"61.123,86",,,,,,,,"86.109,88",,,,,,,"147.233,74",,,,,,,,"1.045.584,66",,,,,,,,,,
TURURU-CE,,,CE,,"1.797,69",,,,,,,,-,,,,,,,"1.797,69",,,,,,,,"10.807,44",,,,,,,,,,
UBAJARA-CE,,,CE,,"2.311,32",,,,,,,,-,,,,,,,"2.311,32",,,,,,,,"13.898,06",,,,,,,,,,
UMIRIM-CE,,,CE,,"2.054,50",,,,,,,,-,,,,,,,"2.054,50",,,,,,,,"12.354,57",,,,,,,,,,
URUBURETAMA-CE,,,CE,,"2.054,50",,,,,,,,-,,,,,,,"2.054,50",,,,,,,,"12.354,57",,,,,,,,,,
URUOCA-CE,,,CE,,"1.797,69",,,,,,,,-,,,,,,,"1.797,69",,,,,,,,"10.807,44",,,,,,,,,,
VARJOTA-CE,,,CE,,"2.054,50",,,,,,,,-,,,,,,,"2.054,50",,,,,,,,"12.354,57",,,,,,,,,,
VICOSA DO CEARA-CE,,,CE,,"2.653,73",,,,,,,,-,,,,,,,"2.653,73",,,,,,,,"15.955,93",,,,,,,,,,
AFONSO CLAUDIO-ES,,,ES,,"88,63",,,,,,,,-,,,,,,,"88,63",,,,,,,,"786,92",,,,,,,,,,
AGUA DOCE DO NORTE-ES,,,ES,,"67,24",,,,,,,,-,,,,,,,"67,24",,,,,,,,"596,92",,,,,,,,,,
AGUIA BRANCA-ES,,,ES,,"61,13",,,,,,,,-,,,,,,,"61,13",,,,,,,,"542,70",,,,,,,,,,
ALEGRE-ES,,,ES,,"85,58",,,,,,,,-,,,,,,,"85,58",,,,,,,,"759,79",,,,,,,,,,
ALFREDO CHAVES-ES,,,ES,,"67,24",,,,,,,,-,,,,,,,"67,24",,,,,,,,"596,92",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALTO RIO NOVO-ES,,,ES,,"61,13",,,,,,,,-,,,,,,,"61,13",,,,,,,,"542,70",,,,,,,,,,
APIACA-ES,,,ES,,"61,13",,,,,,,,-,,,,,,,"61,13",,,,,,,,"542,70",,,,,,,,,,
ATILIO VIVACQUA-ES,,,ES,,"61,13",,,,,,,,-,,,,,,,"61,13",,,,,,,,"542,70",,,,,,,,,,
BAIXO GUANDU-ES,,,ES,,"82,52",,,,,,,,-,,,,,,,"82,52",,,,,,,,"732,69",,,,,,,,,,
BARRA DE SAO FRANCISCO-ES,,,ES,,"91,69",,,,,,,,-,,,,,,,"91,69",,,,,,,,"814,06",,,,,,,,,,
BOA ESPERANCA-ES,,,ES,,"67,24",,,,,,,,-,,,,,,,"67,24",,,,,,,,"596,92",,,,,,,,,,
BOM JESUS DO NORTE-ES,,,ES,,"61,13",,,,,,,,-,,,,,,,"61,13",,,,,,,,"542,70",,,,,,,,,,
BREJETUBA-ES,,,ES,,"64,18",,,,,,,,-,,,,,,,"64,18",,,,,,,,"569,80",,,,,,,,,,
CACHOEIRO DE ITAPEMIRIM-ES,,,ES,,"122,26",,,,,,,,-,,,,,,,"122,26",,,,,,,,"1.085,41",,,,,,,,,,
CASTELO-ES,,,ES,,"88,63",,,,,,,,-,,,,,,,"88,63",,,,,,,,"786,92",,,,,,,,,,
COLATINA-ES,,,ES,,"116,14",,,,,,,,-,,,,,,,"116,14",,,,,,,,"1.031,14",,,,,,,,,,
CONCEICAO DA BARRA-ES,,,ES,,"73.885,92",,,,,,,,"3.858,48",,,,,,,"77.744,40",,,,,,,,"606.288,41",,,,,,,,,,
CONCEICAO DO CASTELO-ES,,,ES,,"64,18",,,,,,,,-,,,,,,,"64,18",,,,,,,,"569,80",,,,,,,,,,
DIVINO DE SAO LOURENCO-ES,,,ES,,"61,13",,,,,,,,-,,,,,,,"61,13",,,,,,,,"542,70",,,,,,,,,,
DOMINGOS MARTINS-ES,,,ES,,"85,58",,,,,,,,-,,,,,,,"85,58",,,,,,,,"759,79",,,,,,,,,,
DORES DO RIO PRETO-ES,,,ES,,"61,13",,,,,,,,-,,,,,,,"61,13",,,,,,,,"542,70",,,,,,,,,,
ECOPORANGA-ES,,,ES,,"79,46",,,,,,,,-,,,,,,,"79,46",,,,,,,,"705,58",,,,,,,,,,
FUNDAO-ES,,,ES,,"67,24",,,,,,,,-,,,,,,,"67,24",,,,,,,,"596,92",,,,,,,,,,
GOVERNADOR LINDENBERG-ES,,,ES,,"61,13",,,,,,,,-,,,,,,,"61,13",,,,,,,,"542,87",,,,,,,,,,
GUACUI-ES,,,ES,,"82,52",,,,,,,,-,,,,,,,"82,52",,,,,,,,"732,69",,,,,,,,,,
GUARAPARI -ES,,,ES,,"110,03",,,,,,,,-,,,,,,,"110,03",,,,,,,,"976,93",,,,,,,,,,
