PIRITIBA,,,BA,,,,,"85,30",,,,,,-,,,,,,,"85,30",,,,,,,"616,48",,,,,,,,,,,
PLANALTINO,,,BA,,,,,"68,24",,,,,,-,,,,,,,"68,24",,,,,,,"493,16",,,,,,,,,,,
PLANALTO,,,BA,,,,,"88,71",,,,,,-,,,,,,,"88,71",,,,,,,"641,13",,,,,,,,,,,
POCOES,,,BA,,,,,"105,77",,,,,,-,,,,,,,"105,77",,,,,,,"764,43",,,,,,,,,,,
POJUCA,,,BA,,,,,"566.475,05",,,,,,"478.027,10",,,,,,,"1.044.502,15",,,,,,,"6.823.025,33",,,,,,,,,,,
QUEIMADAS,,,BA,,,,,"92,13",,,,,,-,,,,,,,"92,13",,,,,,,"665,79",,,,,,,,,,,
QUIJINGUE,,,BA,,,,,"92,13",,,,,,-,,,,,,,"92,13",,,,,,,"665,79",,,,,,,,,,,
QUIXABEIRA,,,BA,,,,,"68,24",,,,,,-,,,,,,,"68,24",,,,,,,"493,16",,,,,,,,,,,
RAFAEL JAMBEIRO,,,BA,,,,,"88,71",,,,,,-,,,,,,,"88,71",,,,,,,"641,13",,,,,,,,,,,
RETIROLANDIA,,,BA,,,,,"71,65",,,,,,-,,,,,,,"71,65",,,,,,,"517,83",,,,,,,,,,,
RIACHAO DO JACUIPE,,,BA,,,,,"95,54",,,,,,-,,,,,,,"95,54",,,,,,,"690,46",,,,,,,,,,,
RIBEIRA DO AMPARO,,,BA,,,,,"75,06",,,,,,-,,,,,,,"75,06",,,,,,,"542,48",,,,,,,,,,,
RIBEIRA DO POMBAL,,,BA,,,,,"105,77",,,,,,-,,,,,,,"105,77",,,,,,,"764,43",,,,,,,,,,,
RIBEIRAO DO LARGO,,,BA,,,,,"78,48",,,,,,-,,,,,,,"78,48",,,,,,,"567,16",,,,,,,,,,,
RIO REAL,,,BA,,,,,"98,95",,,,,,-,,,,,,,"98,95",,,,,,,"715,12",,,,,,,,,,,
RUY BARBOSA,,,BA,,,,,"95,54",,,,,,-,,,,,,,"95,54",,,,,,,"690,46",,,,,,,,,,,
SALINAS DA MARGARIDA,,,BA,,,,,"1.984,66",,,,,,"93.955,98",,,,,,,"95.940,64",,,,,,,"839.102,70",,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SALVADOR,,,BA,,,,,"3.780,32",,,,,,"93.955,98",,,,,,,"97.736,30",,,,,,,"852.079,88",,,,,,,,,,,
SANTA BARBARA,,,BA,,,,,"81,89",,,,,,-,,,,,,,"81,89",,,,,,,"591,82",,,,,,,,,,,
SANTA BRIGIDA,,,BA,,,,,"81,89",,,,,,-,,,,,,,"81,89",,,,,,,"591,82",,,,,,,,,,,
SANTA INES,,,BA,,,,,"71,65",,,,,,-,,,,,,,"71,65",,,,,,,"517,83",,,,,,,,,,,
SANTA TERESINHA,,,BA,,,,,"68,24",,,,,,-,,,,,,,"68,24",,,,,,,"493,16",,,,,,,,,,,
SANTALUZ,,,BA,,,,,"95,54",,,,,,-,,,,,,,"95,54",,,,,,,"690,46",,,,,,,,,,,
SANTANOPOLIS,,,BA,,,,,"68,24",,,,,,-,,,,,,,"68,24",,,,,,,"493,16",,,,,,,,,,,
SANTO AMARO,,,BA,,,,,"3.118,76",,,,,,"93.955,98",,,,,,,"97.074,74",,,,,,,"847.298,81",,,,,,,,,,,
SANTO ANTONIO DE JESUS,,,BA,,,,,"119,42",,,,,,-,,,,,,,"119,42",,,,,,,"863,06",,,,,,,,,,,
SANTO ESTEVAO,,,BA,,,,,"105,77",,,,,,-,,,,,,,"105,77",,,,,,,"764,43",,,,,,,,,,,
SAO DOMINGOS,,,BA,,,,,"68,24",,,,,,-,,,,,,,"68,24",,,,,,,"493,16",,,,,,,,,,,
SAO FELIPE,,,BA,,,,,"88,71",,,,,,-,,,,,,,"88,71",,,,,,,"641,13",,,,,,,,,,,
SAO FELIX,,,BA,,,,,"75,06",,,,,,-,,,,,,,"75,06",,,,,,,"542,48",,,,,,,,,,,
SAO FRANCISCO DO CONDE,,,BA,,,,,"735.066,52",,,,,,"118.667,39",,,,,,,"853.733,91",,,,,,,"7.563.685,58",,,,,,,,,,,
SAO GONCALO DOS CAMPOS,,,BA,,,,,"92,13",,,,,,-,,,,,,,"92,13",,,,,,,"665,79",,,,,,,,,,,
SAO JOSE DO JACUIPE,,,BA,,,,,"68,24",,,,,,-,,,,,,,"68,24",,,,,,,"493,16",,,,,,,,,,,
SAO MIGUEL DAS MATAS,,,BA,,,,,"71,65",,,,,,-,,,,,,,"71,65",,,,,,,"517,83",,,,,,,,,,,
SAO SEBASTIAO DO PASSE,,,BA,,,,,"166.226,30",,,,,,"107.473,42",,,,,,,"273.699,72",,,,,,,"2.168.563,74",,,,,,,,,,,
SAPEACU,,,BA,,,,,"81,89",,,,,,-,,,,,,,"81,89",,,,,,,"591,82",,,,,,,,,,,
SATIRO DIAS,,,BA,,,,,"81,89",,,,,,-,,,,,,,"81,89",,,,,,,"591,82",,,,,,,,,,,
SAUBARA,,,BA,,,,,"1.984,66",,,,,,"93.955,98",,,,,,,"95.940,64",,,,,,,"839.102,70",,,,,,,,,,,
SERRA PRETA,,,BA,,,,,"81,89",,,,,,-,,,,,,,"81,89",,,,,,,"591,82",,,,,,,,,,,
SERRINHA,,,BA,,,,,"122,84",,,,,,-,,,,,,,"122,84",,,,,,,"887,74",,,,,,,,,,,
SERROLANDIA,,,BA,,,,,"75,06",,,,,,-,,,,,,,"75,06",,,,,,,"542,48",,,,,,,,,,,
SIMOES FILHO,,,BA,,,,,"65.535,04",,,,,,"5.872,11",,,,,,,"71.407,15",,,,,,,"524.341,41",,,,,,,,,,,
SITIO DO QUINTO,,,BA,,,,,"81,89",,,,,,-,,,,,,,"81,89",,,,,,,"591,82",,,,,,,,,,,
TANQUINHO,,,BA,,,,,"68,24",,,,,,-,,,,,,,"68,24",,,,,,,"493,16",,,,,,,,,,,
TAPIRAMUTA,,,BA,,,,,"81,89",,,,,,-,,,,,,,"81,89",,,,,,,"591,82",,,,,,,,,,,
TEODORO SAMPAIO,,,BA,,,,,"68,24",,,,,,-,,,,,,,"68,24",,,,,,,"493,16",,,,,,,,,,,
TEOFILANDIA,,,BA,,,,,"88,71",,,,,,-,,,,,,,"88,71",,,,,,,"641,13",,,,,,,,,,,
TERRA NOVA,,,BA,,,,,"109,56",,,,,,"22,25",,,,,,,"131,81",,,,,,,"1.358,72",,,,,,,,,,,
TUCANO,,,BA,,,,,"109,19",,,,,,-,,,,,,,"109,19",,,,,,,"789,09",,,,,,,,,,,
UAUA,,,BA,,,,,"92,13",,,,,,-,,,,,,,"92,13",,,,,,,"665,79",,,,,,,,,,,
UBAIRA,,,BA,,,,,"88,71",,,,,,-,,,,,,,"88,71",,,,,,,"641,13",,,,,,,,,,,
VALENTE,,,BA,,,,,"85,30",,,,,,-,,,,,,,"85,30",,,,,,,"616,48",,,,,,,,,,,
VARZEA DA ROCA,,,BA,,,,,"75,06",,,,,,-,,,,,,,"75,06",,,,,,,"542,48",,,,,,,,,,,
VARZEA DO POCO,,,BA,,,,,"68,24",,,,,,-,,,,,,,"68,24",,,,,,,"493,16",,,,,,,,,,,
VARZEA NOVA,,,BA,,,,,"78,48",,,,,,-,,,,,,,"78,48",,,,,,,"567,16",,,,,,,,,,,
VARZEDO,,,BA,,,,,"68,24",,,,,,-,,,,,,,"68,24",,,,,,,"493,16",,,,,,,,,,,
VERA CRUZ,,,BA,,,,,"95,54",,,,,,-,,,,,,,"95,54",,,,,,,"690,46",,,,,,,,,,,
VITORIA DA CONQUISTA,,,BA,,,,,"136,48",,,,,,-,,,,,,,"136,48",,,,,,,"986,37",,,,,,,,,,,
ACARAU,,,CE,,,,,"2.496,49",,,,,,-,,,,,,,"2.496,49",,,,,,,"20.083,79",,,,,,,,,,,
ALCANTARAS,,,CE,,,,,"1.560,30",,,,,,-,,,,,,,"1.560,30",,,,,,,"12.552,36",,,,,,,,,,,
AMONTADA,,,CE,,,,,"52.111,14",,,,,,"73.079,29",,,,,,,"125.190,43",,,,,,,"1.007.032,96",,,,,,,,,,,
APUIARES,,,CE,,,,,"1.716,33",,,,,,-,,,,,,,"1.716,33",,,,,,,"13.807,59",,,,,,,,,,,
AQUIRAZ,,,CE,,,,,-,,,,,,"3.866,64",,,,,,,"3.866,64",,,,,,,"17.631,94",,,,,,,,,,,
ARACATI,,,CE,,,,,"355.859,27",,,,,,"15.252,27",,,,,,,"371.111,54",,,,,,,"3.005.188,59",,,,,,,,,,,
ARARENDA,,,CE,,,,,"1.638,32",,,,,,-,,,,,,,"1.638,32",,,,,,,"13.179,98",,,,,,,,,,,
BARROQUINHA,,,CE,,,,,"1.716,33",,,,,,-,,,,,,,"1.716,33",,,,,,,"13.807,59",,,,,,,,,,,
BELA CRUZ,,,CE,,,,,"2.184,42",,,,,,-,,,,,,,"2.184,42",,,,,,,"17.573,29",,,,,,,,,,,
CAMOCIM,,,CE,,,,,"2.496,49",,,,,,-,,,,,,,"2.496,49",,,,,,,"20.083,79",,,,,,,,,,,
CANINDE,,,CE,,,,,"2.652,52",,,,,,-,,,,,,,"2.652,52",,,,,,,"21.339,03",,,,,,,,,,,
CARIDADE,,,CE,,,,,"1.794,35",,,,,,-,,,,,,,"1.794,35",,,,,,,"14.435,21",,,,,,,,,,,
CARIRE,,,CE,,,,,"1.950,38",,,,,,-,,,,,,,"1.950,38",,,,,,,"15.690,44",,,,,,,,,,,
CARNAUBAL,,,CE,,,,,"1.794,35",,,,,,-,,,,,,,"1.794,35",,,,,,,"14.435,21",,,,,,,,,,,
CATUNDA,,,CE,,,,,"1.560,30",,,,,,-,,,,,,,"1.560,30",,,,,,,"12.552,36",,,,,,,,,,,
CAUCAIA,,,CE,,,,,-,,,,,,"3.866,64",,,,,,,"3.866,64",,,,,,,"17.631,94",,,,,,,,,,,
CHAVAL,,,CE,,,,,"1.716,33",,,,,,-,,,,,,,"1.716,33",,,,,,,"13.807,59",,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COREAU,,,CE,,,,,"1.950,38",,,,,,-,,,,,,,"1.950,38",,,,,,,"15.690,44",,,,,,,,,,,
CRATEUS,,,CE,,,,,"2.652,52",,,,,,-,,,,,,,"2.652,52",,,,,,,"21.339,03",,,,,,,,,,,
CROATA,,,CE,,,,,"1.872,36",,,,,,-,,,,,,,"1.872,36",,,,,,,"15.062,83",,,,,,,,,,,
CRUZ,,,CE,,,,,"1.950,38",,,,,,-,,,,,,,"1.950,38",,,,,,,"15.690,44",,,,,,,,,,,
FORQUILHA,,,CE,,,,,"1.872,36",,,,,,-,,,,,,,"1.872,36",,,,,,,"15.062,83",,,,,,,,,,,
FORTALEZA,,,CE,,,,,"760.093,09",,,,,,"5.155,52",,,,,,,"765.248,61",,,,,,,"1.346.708,75",,,,,,,,,,,
FRECHEIRINHA,,,CE,,,,,"1.638,32",,,,,,-,,,,,,,"1.638,32",,,,,,,"13.179,98",,,,,,,,,,,
GENERAL SAMPAIO,,,CE,,,,,"1.560,30",,,,,,-,,,,,,,"1.560,30",,,,,,,"12.552,36",,,,,,,,,,,
GRACA,,,CE,,,,,"1.794,35",,,,,,-,,,,,,,"1.794,35",,,,,,,"14.435,21",,,,,,,,,,,
GRANJA,,,CE,,,,,"2.496,49",,,,,,-,,,,,,,"2.496,49",,,,,,,"20.083,79",,,,,,,,,,,
GROAIRAS,,,CE,,,,,"1.560,30",,,,,,-,,,,,,,"1.560,30",,,,,,,"12.552,36",,,,,,,,,,,
GUARACIABA DO NORTE,,,CE,,,,,"2.262,44",,,,,,-,,,,,,,"2.262,44",,,,,,,"18.200,93",,,,,,,,,,,
HIDROLANDIA,,,CE,,,,,"1.872,36",,,,,,-,,,,,,,"1.872,36",,,,,,,"15.062,83",,,,,,,,,,,
IBIAPINA,,,CE,,,,,"2.028,39",,,,,,-,,,,,,,"2.028,39",,,,,,,"16.318,06",,,,,,,,,,,
ICAPUI,,,CE,,,,,"78.263,38",,,,,,"23.506,90",,,,,,,"101.770,28",,,,,,,"789.414,46",,,,,,,,,,,
INDEPENDENCIA,,,CE,,,,,"2.106,41",,,,,,-,,,,,,,"2.106,41",,,,,,,"16.945,69",,,,,,,,,,,
IPAPORANGA,,,CE,,,,,"1.638,32",,,,,,-,,,,,,,"1.638,32",,,,,,,"13.179,98",,,,,,,,,,,
IPU,,,CE,,,,,"2.340,46",,,,,,-,,,,,,,"2.340,46",,,,,,,"18.828,55",,,,,,,,,,,
IPUEIRAS,,,CE,,,,,"2.340,46",,,,,,-,,,,,,,"2.340,46",,,,,,,"18.828,55",,,,,,,,,,,
IRAUCUBA,,,CE,,,,,"1.950,38",,,,,,-,,,,,,,"1.950,38",,,,,,,"15.690,44",,,,,,,,,,,
ITAPAGE,,,CE,,,,,"2.418,47",,,,,,-,,,,,,,"2.418,47",,,,,,,"19.456,16",,,,,,,,,,,
ITAPIPOCA,,,CE,,,,,"64.689,70",,,,,,"56.148,81",,,,,,,"120.838,51",,,,,,,"1.017.115,50",,,,,,,,,,,
ITAREMA,,,CE,,,,,"50.314,21",,,,,,"40.357,73",,,,,,,"90.671,94",,,,,,,"684.548,96",,,,,,,,,,,
JIJOCA DE JERICOACOARA,,,CE,,,,,"1.716,33",,,,,,-,,,,,,,"1.716,33",,,,,,,"13.807,59",,,,,,,,,,,
MARCO,,,CE,,,,,"2.028,39",,,,,,-,,,,,,,"2.028,39",,,,,,,"16.318,06",,,,,,,,,,,
MARTINOPOLE,,,CE,,,,,"1.560,30",,,,,,-,,,,,,,"1.560,30",,,,,,,"12.552,36",,,,,,,,,,,
MASSAPE,,,CE,,,,,"2.184,42",,,,,,-,,,,,,,"2.184,42",,,,,,,"17.573,29",,,,,,,,,,,
MERUOCA,,,CE,,,,,"1.638,32",,,,,,-,,,,,,,"1.638,32",,,,,,,"13.179,98",,,,,,,,,,,
MIRAIMA,,,CE,,,,,"1.638,32",,,,,,-,,,,,,,"1.638,32",,,,,,,"13.179,98",,,,,,,,,,,
MONSENHOR TABOSA,,,CE,,,,,"1.872,36",,,,,,-,,,,,,,"1.872,36",,,,,,,"15.062,83",,,,,,,,,,,
MORAUJO,,,CE,,,,,"1.560,30",,,,,,-,,,,,,,"1.560,30",,,,,,,"12.552,36",,,,,,,,,,,
MORRINHOS,,,CE,,,,,"1.872,36",,,,,,-,,,,,,,"1.872,36",,,,,,,"15.062,83",,,,,,,,,,,
MUCAMBO,,,CE,,,,,"1.716,33",,,,,,-,,,,,,,"1.716,33",,,,,,,"13.807,59",,,,,,,,,,,
NOVA RUSSAS,,,CE,,,,,"2.184,42",,,,,,-,,,,,,,"2.184,42",,,,,,,"17.573,29",,,,,,,,,,,
NOVO ORIENTE,,,CE,,,,,"2.106,41",,,,,,-,,,,,,,"2.106,41",,,,,,,"16.945,69",,,,,,,,,,,
PACUJA,,,CE,,,,,"1.560,30",,,,,,-,,,,,,,"1.560,30",,,,,,,"12.552,36",,,,,,,,,,,
PARACURU,,,CE,,,,,"48.517,27",,,,,,"102.635,28",,,,,,,"151.152,55",,,,,,,"1.223.208,72",,,,,,,,,,,
PARAIPABA,,,CE,,,,,"2.106,41",,,,,,"2.952,84",,,,,,,"5.059,25",,,,,,,"37.582,13",,,,,,,,,,,
PARAMOTI,,,CE,,,,,"1.638,32",,,,,,-,,,,,,,"1.638,32",,,,,,,"13.179,98",,,,,,,,,,,
PENTECOSTE,,,CE,,,,,"2.262,44",,,,,,-,,,,,,,"2.262,44",,,,,,,"18.200,93",,,,,,,,,,,
PIRES FERREIRA,,,CE,,,,,"1.560,30",,,,,,-,,,,,,,"1.560,30",,,,,,,"12.552,36",,,,,,,,,,,
PORANGA,,,CE,,,,,"1.638,32",,,,,,-,,,,,,,"1.638,32",,,,,,,"13.179,98",,,,,,,,,,,
QUITERIANOPOLIS,,,CE,,,,,"1.950,38",,,,,,-,,,,,,,"1.950,38",,,,,,,"15.690,44",,,,,,,,,,,
RERIUTABA,,,CE,,,,,"2.028,39",,,,,,-,,,,,,,"2.028,39",,,,,,,"16.318,06",,,,,,,,,,,
SANTA QUITERIA,,,CE,,,,,"2.418,47",,,,,,-,,,,,,,"2.418,47",,,,,,,"19.456,16",,,,,,,,,,,
SANTANA DO ACARAU,,,CE,,,,,"2.106,41",,,,,,-,,,,,,,"2.106,41",,,,,,,"16.945,69",,,,,,,,,,,
SAO BENEDITO,,,CE,,,,,"2.340,46",,,,,,-,,,,,,,"2.340,46",,,,,,,"18.828,55",,,,,,,,,,,
SAO GONCALO DO AMARANTE,,,CE,,,,,"2.262,44",,,,,,-,,,,,,,"2.262,44",,,,,,,"18.200,93",,,,,,,,,,,
SAO LUIS DO CURU,,,CE,,,,,"1.638,32",,,,,,-,,,,,,,"1.638,32",,,,,,,"13.179,98",,,,,,,,,,,
SENADOR SA,,,CE,,,,,"1.560,30",,,,,,-,,,,,,,"1.560,30",,,,,,,"12.552,36",,,,,,,,,,,
SOBRAL,,,CE,,,,,"3.120,61",,,,,,-,,,,,,,"3.120,61",,,,,,,"25.104,74",,,,,,,,,,,
TAMBORIL,,,CE,,,,,"2.106,41",,,,,,-,,,,,,,"2.106,41",,,,,,,"16.945,69",,,,,,,,,,,
TEJUCUOCA,,,CE,,,,,"1.716,33",,,,,,-,,,,,,,"1.716,33",,,,,,,"13.807,59",,,,,,,,,,,
TIANGUA,,,CE,,,,,"2.574,50",,,,,,-,,,,,,,"2.574,50",,,,,,,"20.711,40",,,,,,,,,,,
TRAIRI,,,CE,,,,,"55.705,01",,,,,,"63.997,71",,,,,,,"119.702,72",,,,,,,"958.891,46",,,,,,,,,,,
TURURU,,,CE,,,,,"1.638,32",,,,,,-,,,,,,,"1.638,32",,,,,,,"13.179,98",,,,,,,,,,,
UBAJARA,,,CE,,,,,"2.106,41",,,,,,-,,,,,,,"2.106,41",,,,,,,"16.945,69",,,,,,,,,,,
UMIRIM,,,CE,,,,,"1.872,36",,,,,,-,,,,,,,"1.872,36",,,,,,,"15.062,83",,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
URUBURETAMA,,,CE,,,,,"1.872,36",,,,,,-,,,,,,,"1.872,36",,,,,,,"15.062,83",,,,,,,,,,,
URUOCA,,,CE,,,,,"1.638,32",,,,,,-,,,,,,,"1.638,32",,,,,,,"13.179,98",,,,,,,,,,,
VARJOTA,,,CE,,,,,"1.872,36",,,,,,-,,,,,,,"1.872,36",,,,,,,"15.062,83",,,,,,,,,,,
VICOSA DO CEARA,,,CE,,,,,"2.418,47",,,,,,-,,,,,,,"2.418,47",,,,,,,"19.456,16",,,,,,,,,,,
AFONSO CLAUDIO,,,ES,,,,,"3.758,85",,,,,,-,,,,,,,"3.758,85",,,,,,,"26.894,28",,,,,,,,,,,
AGUA DOCE DO NORTE,,,ES,,,,,"2.851,54",,,,,,-,,,,,,,"2.851,54",,,,,,,"20.402,55",,,,,,,,,,,
AGUIA BRANCA,,,ES,,,,,"2.592,31",,,,,,-,,,,,,,"2.592,31",,,,,,,"18.547,78",,,,,,,,,,,
ALEGRE,,,ES,,,,,"3.629,24",,,,,,-,,,,,,,"3.629,24",,,,,,,"25.966,89",,,,,,,,,,,
ALFREDO CHAVES,,,ES,,,,,"2.851,54",,,,,,-,,,,,,,"2.851,54",,,,,,,"20.402,55",,,,,,,,,,,
ALTO RIO NOVO,,,ES,,,,,"2.592,31",,,,,,-,,,,,,,"2.592,31",,,,,,,"18.547,78",,,,,,,,,,,
ANCHIETA,,,ES,,,,,"3.240,39",,,,,,-,,,,,,,"3.240,39",,,,,,,"23.184,72",,,,,,,,,,,
APIACA,,,ES,,,,,"2.592,31",,,,,,-,,,,,,,"2.592,31",,,,,,,"18.547,78",,,,,,,,,,,
ARACRUZ,,,ES,,,,,"311.561,42",,,,,,"85.803,94",,,,,,,"397.365,36",,,,,,,"1.694.806,91",,,,,,,,,,,
ATILIO VIVACQUA,,,ES,,,,,"2.592,31",,,,,,-,,,,,,,"2.592,31",,,,,,,"18.547,78",,,,,,,,,,,
BAIXO GUANDU,,,ES,,,,,"3.499,62",,,,,,-,,,,,,,"3.499,62",,,,,,,"25.039,50",,,,,,,,,,,
BARRA DE SAO FRANCISCO,,,ES,,,,,"3.888,47",,,,,,-,,,,,,,"3.888,47",,,,,,,"27.821,67",,,,,,,,,,,
BOA ESPERANCA,,,ES,,,,,"2.851,54",,,,,,-,,,,,,,"2.851,54",,,,,,,"20.402,55",,,,,,,,,,,
BOM JESUS DO NORTE,,,ES,,,,,"2.592,31",,,,,,-,,,,,,,"2.592,31",,,,,,,"18.547,78",,,,,,,,,,,
BREJETUBA,,,ES,,,,,"2.721,93",,,,,,-,,,,,,,"2.721,93",,,,,,,"19.475,17",,,,,,,,,,,
CACHOEIRO DE ITAPEMIRIM,,,ES,,,,,"5.184,62",,,,,,-,,,,,,,"5.184,62",,,,,,,"37.095,56",,,,,,,,,,,
CASTELO,,,ES,,,,,"3.758,85",,,,,,-,,,,,,,"3.758,85",,,,,,,"26.894,28",,,,,,,,,,,
COLATINA,,,ES,,,,,"4.925,39",,,,,,-,,,,,,,"4.925,39",,,,,,,"35.240,78",,,,,,,,,,,
CONCEICAO DA BARRA,,,ES,,,,,"62.032,90",,,,,,"3.986,94",,,,,,,"66.019,84",,,,,,,"529.466,54",,,,,,,,,,,
CONCEICAO DO CASTELO,,,ES,,,,,"2.721,93",,,,,,-,,,,,,,"2.721,93",,,,,,,"19.475,17",,,,,,,,,,,
DIVINO DE SAO LOURENCO,,,ES,,,,,"2.592,31",,,,,,-,,,,,,,"2.592,31",,,,,,,"18.547,78",,,,,,,,,,,
DOMINGOS MARTINS,,,ES,,,,,"3.629,24",,,,,,-,,,,,,,"3.629,24",,,,,,,"25.966,89",,,,,,,,,,,
DORES DO RIO PRETO,,,ES,,,,,"2.592,31",,,,,,-,,,,,,,"2.592,31",,,,,,,"18.547,78",,,,,,,,,,,
ECOPORANGA,,,ES,,,,,"3.370,00",,,,,,-,,,,,,,"3.370,00",,,,,,,"24.112,11",,,,,,,,,,,
FUNDAO,,,ES,,,,,"2.851,54",,,,,,-,,,,,,,"2.851,54",,,,,,,"20.402,55",,,,,,,,,,,
GOVERNADOR LINDENBERG,,,ES,,,,,"2.592,31",,,,,,-,,,,,,,"2.592,31",,,,,,,"18.547,78",,,,,,,,,,,
GUACUI,,,ES,,,,,"3.499,62",,,,,,-,,,,,,,"3.499,62",,,,,,,"25.039,50",,,,,,,,,,,
GUARAPARI,,,ES,,,,,"4.666,16",,,,,,-,,,,,,,"4.666,16",,,,,,,"33.386,01",,,,,,,,,,,
IBATIBA,,,ES,,,,,"3.240,39",,,,,,-,,,,,,,"3.240,39",,,,,,,"23.184,72",,,,,,,,,,,
IBIRACU,,,ES,,,,,"2.721,93",,,,,,-,,,,,,,"2.721,93",,,,,,,"19.475,17",,,,,,,,,,,
IBITIRAMA,,,ES,,,,,"2.592,31",,,,,,-,,,,,,,"2.592,31",,,,,,,"18.547,78",,,,,,,,,,,
ICONHA,,,ES,,,,,"2.721,93",,,,,,-,,,,,,,"2.721,93",,,,,,,"19.475,17",,,,,,,,,,,
IRUPI,,,ES,,,,,"2.721,93",,,,,,-,,,,,,,"2.721,93",,,,,,,"19.475,17",,,,,,,,,,,
ITAGUACU,,,ES,,,,,"2.981,16",,,,,,-,,,,,,,"2.981,16",,,,,,,"21.329,94",,,,,,,,,,,
ITAPEMIRIM,,,ES,,,,,"74.473,80",,,,,,-,,,,,,,"74.473,80",,,,,,,"532.853,94",,,,,,,,,,,
ITARANA,,,ES,,,,,"2.721,93",,,,,,-,,,,,,,"2.721,93",,,,,,,"19.475,17",,,,,,,,,,,
IUNA,,,ES,,,,,"3.499,62",,,,,,-,,,,,,,"3.499,62",,,,,,,"25.039,50",,,,,,,,,,,
JAGUARE,,,ES,,,,,"431.893,69",,,,,,"211.453,23",,,,,,,"643.346,92",,,,,,,"5.273.132,78",,,,,,,,,,,
JERONIMO MONTEIRO,,,ES,,,,,"2.721,93",,,,,,-,,,,,,,"2.721,93",,,,,,,"19.475,17",,,,,,,,,,,
JOAO NEIVA,,,ES,,,,,"2.981,16",,,,,,-,,,,,,,"2.981,16",,,,,,,"21.329,94",,,,,,,,,,,
LARANJA DA TERRA,,,ES,,,,,"2.721,93",,,,,,-,,,,,,,"2.721,93",,,,,,,"19.475,17",,,,,,,,,,,
LINHARES,,,ES,,,,,"987.390,31",,,,,,"247.305,62",,,,,,,"1.234.695,93",,,,,,,"10.455.603,98",,,,,,,,,,,
MANTENOPOLIS,,,ES,,,,,"2.721,93",,,,,,-,,,,,,,"2.721,93",,,,,,,"19.475,17",,,,,,,,,,,
MARATAIZES,,,ES,,,,,"3.629,24",,,,,,-,,,,,,,"3.629,24",,,,,,,"25.966,89",,,,,,,,,,,
MARECHAL FLORIANO,,,ES,,,,,"2.851,54",,,,,,-,,,,,,,"2.851,54",,,,,,,"20.402,55",,,,,,,,,,,
MARILANDIA,,,ES,,,,,"2.592,31",,,,,,-,,,,,,,"2.592,31",,,,,,,"18.547,78",,,,,,,,,,,
MIMOSO DO SUL,,,ES,,,,,"3.499,62",,,,,,-,,,,,,,"3.499,62",,,,,,,"25.039,50",,,,,,,,,,,
MONTANHA,,,ES,,,,,"3.110,77",,,,,,-,,,,,,,"3.110,77",,,,,,,"22.257,32",,,,,,,,,,,
MUCURICI,,,ES,,,,,"2.592,31",,,,,,-,,,,,,,"2.592,31",,,,,,,"18.547,78",,,,,,,,,,,
MUNIZ FREIRE,,,ES,,,,,"3.240,39",,,,,,-,,,,,,,"3.240,39",,,,,,,"23.184,72",,,,,,,,,,,
MUQUI,,,ES,,,,,"2.851,54",,,,,,-,,,,,,,"2.851,54",,,,,,,"20.402,55",,,,,,,,,,,
NOVA VENECIA,,,ES,,,,,"4.018,08",,,,,,-,,,,,,,"4.018,08",,,,,,,"28.749,04",,,,,,,,,,,
PANCAS,,,ES,,,,,"3.370,00",,,,,,-,,,,,,,"3.370,00",,,,,,,"24.112,11",,,,,,,,,,,
PEDRO CANARIO,,,ES,,,,,"3.370,00",,,,,,-,,,,,,,"3.370,00",,,,,,,"24.112,11",,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PINHEIROS,,,ES,,,,,"3.370,00",,,,,,-,,,,,,,"3.370,00",,,,,,,"24.112,11",,,,,,,,,,,
PIUMA,,,ES,,,,,"2.981,16",,,,,,-,,,,,,,"2.981,16",,,,,,,"21.329,94",,,,,,,,,,,
PONTO BELO,,,ES,,,,,"2.592,31",,,,,,-,,,,,,,"2.592,31",,,,,,,"18.547,78",,,,,,,,,,,
PRESIDENTE KENNEDY,,,ES,,,,,"53.195,57",,,,,,"247.792,26",,,,,,,"300.987,83",,,,,,,"1.576.293,46",,,,,,,,,,,
RIO BANANAL,,,ES,,,,,"3.110,77",,,,,,-,,,,,,,"3.110,77",,,,,,,"22.257,32",,,,,,,,,,,
RIO NOVO DO SUL,,,ES,,,,,"2.721,93",,,,,,-,,,,,,,"2.721,93",,,,,,,"19.475,17",,,,,,,,,,,
SANTA LEOPOLDINA,,,ES,,,,,"2.851,54",,,,,,-,,,,,,,"2.851,54",,,,,,,"20.402,55",,,,,,,,,,,
SANTA MARIA DE JETIBA,,,ES,,,,,"3.629,24",,,,,,-,,,,,,,"3.629,24",,,,,,,"25.966,89",,,,,,,,,,,
SANTA TERESA,,,ES,,,,,"3.370,00",,,,,,-,,,,,,,"3.370,00",,,,,,,"24.112,11",,,,,,,,,,,
